Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Joey Dorsey,30.9,HOU,Big,762,39,-2.7,-7,57,+0.1,22,-2.3%,57,-0.2%,95,+5.4%,21,-2.4,26,+2.9,12,+2.8%,87,+1.5%,48,+0.2%,18,+3.1
Toney Douglas,28.6,NOP,Combo,140,81,+5.5,+14,67,+1.7,80,+1.4%,95,-2.5%,1,-8.2%,96,+5.5,81,-3.8,96,-4.0%,8,-2.1%,24,+1.7%,87,-3.0
Goran Dragic,28.5,PHX,Wing,1730,64,+1.6,+4,45,-1.1,54,+0.0%,52,+0.0%,49,-0.2%,12,-3.7,74,-2.7,65,-1.0%,39,-0.3%,46,+0.3%,72,-1.6
Goran Dragic,28.5,MIA,Point,902,25,-5.5,-15,68,+1.7,44,-0.7%,89,-1.7%,61,+0.6%,78,+2.3,5,+7.2,6,+3.8%,10,-1.8%,59,-0.4%,59,-0.5
Larry Drew,24.7,PHI,Point,198,3,-17.7,-33,11,-7.5,10,-3.8%,2,+3.6%,63,+0.8%,31,-1.6,2,+10.2,2,+4.8%,29,-0.7%,85,-2.2%,2,+8.0
Andre Drummond,21.2,DET,Big,2487,66,+2.1,+6,78,+3.1,94,+3.5%,21,+1.3%,86,+3.3%,2,-6.4,42,+1.0,48,+0.1%,8,-2.0%,30,+1.2%,69,-1.5
Jared Dudley,29.3,MIL,Forward,1688,75,+4.3,+12,52,-0.3,81,+1.4%,51,+0.0%,19,-2.7%,13,-3.5,87,-4.6,93,-3.2%,47,-0.0%,35,+0.9%,52,-0.0
Tim Duncan,38.5,SAS,Big,2221,47,-1.2,-3,46,-1.0,52,-0.2%,70,-0.7%,34,-1.4%,48,-0.3,51,+0.2,59,-0.4%,18,-1.3%,42,+0.6%,93,-4.3
Mike Dunleavy,34.1,CHI,Wing,1834,79,+5.1,+13,68,+1.7,78,+1.2%,88,-1.7%,24,-2.1%,18,-2.7,79,-3.5,66,-1.0%,39,-0.3%,83,-2.1%,84,-2.8
Kevin Durant,26.1,OKC,Forward,908,88,+7.4,+18,79,+3.3,79,+1.3%,48,+0.2%,64,+0.9%,81,+2.8,82,-4.0,82,-2.0%,80,+1.2%,51,+0.1%,61,-0.6
Cleanthony Early,23.5,NYK,Wing,579,28,-5.0,-8,8,-8.7,19,-2.5%,9,+2.0%,5,-5.1%,67,+1.2,80,-3.7,58,-0.3%,68,+0.7%,96,-4.0%,21,+2.9
Wayne Ellington,26.9,LAL,Wing,1624,88,+7.4,+15,42,-1.6,54,-0.0%,80,-1.1%,38,-0.9%,10,-4.2,98,-9.0,99,-4.8%,40,-0.3%,79,-1.7%,77,-2.1
Monta Ellis,29.0,DAL,Wing,2694,74,+4.1,+11,71,+2.0,91,+2.7%,15,+1.6%,26,-1.9%,58,+0.6,71,-2.1,88,-2.4%,82,+1.2%,4,+4.6%,43,+0.7
James Ennis,24.3,MIA,Forward,996,76,+4.6,+12,53,-0.2,44,-0.6%,26,+1.0%,79,+2.3%,27,-1.8,88,-4.8,82,-1.9%,70,+0.7%,58,-0.3%,23,+2.5
Tyler Ennis,20.2,MIL,Point,336,7,-12.5,-28,24,-4.5,54,-0.0%,56,-0.1%,34,-1.4%,6,-4.9,4,+8.0,4,+4.5%,54,+0.2%,45,+0.4%,48,+0.3
Jeremy Evans,27.0,UTA,Big,224,87,+7.0,+18,74,+2.5,55,+0.1%,16,+1.5%,65,+1.0%,66,+1.2,86,-4.5,93,-3.1%,50,+0.1%,3,+4.7%,42,+0.8
Reggie Evans,34.5,SAC,Big,760,53,-0.1,-0,59,+0.5,15,-2.9%,47,+0.3%,100,+9.2%,73,+1.7,46,+0.7,44,+0.3%,12,-1.7%,80,-1.8%,55,-0.1
Tyreke Evans,25.1,NOP,Wing,2685,88,+7.4,+20,95,+7.5,82,+1.6%,53,-0.0%,97,+6.6%,44,-0.5,52,+0.0,21,+1.7%,60,+0.4%,69,-0.9%,88,-3.1
Dante Exum,19.3,UTA,Combo,1771,72,+3.8,+10,44,-1.3,75,+1.1%,6,+2.4%,68,+1.3%,18,-2.8,89,-5.1,92,-2.9%,57,+0.3%,61,-0.4%,66,-1.1
Festus Ezeli,25.0,GSW,Big,431,23,-6.2,-11,18,-5.4,12,-3.4%,17,+1.5%,94,+5.3%,55,+0.3,46,+0.7,79,-1.7%,13,-1.6%,20,+2.0%,78,-2.1
Kenneth Faried,25.0,DEN,Big,2069,84,+6.0,+15,96,+8.3,89,+2.5%,84,-1.3%,87,+3.4%,51,+0.0,31,+2.3,7,+3.6%,17,-1.4%,96,-4.1%,94,-5.1
Jordan Farmar,27.9,LAC,Point,444,4,-15.8,-37,0,-17.1,2,-7.4%,9,+2.0%,5,-5.1%,15,-3.3,65,-1.3,68,-1.1%,75,+0.9%,41,+0.6%,11,+4.6
Derrick Favors,23.3,UTA,Big,2273,78,+5.1,+14,82,+3.7,89,+2.4%,97,-2.6%,17,-2.9%,32,-1.6,66,-1.4,49,+0.1%,30,-0.7%,86,-2.3%,66,-1.1
Raymond Felton,30.3,DAL,Combo,202,5,-14.2,-35,2,-13.1,5,-4.9%,27,+1.0%,28,-1.8%,5,-5.1,41,+1.1,73,-1.3%,2,-3.3%,74,-1.3%,90,-3.5
Landry Fields,26.3,TOR,Wing,178,2,-19.1,-42,1,-16.0,13,-3.2%,2,+3.2%,9,-4.1%,0,-8.8,25,+3.0,8,+3.3%,17,-1.4%,88,-2.6%,100,-8.3
Evan Fournier,22.0,ORL,Wing,1650,67,+2.1,+5,79,+3.3,92,+3.0%,35,+0.7%,25,-2.0%,71,+1.6,40,+1.2,53,-0.1%,26,-0.9%,62,-0.4%,20,+2.9
Randy Foye,31.1,DEN,Combo,1055,55,+0.2,+1,53,-0.2,66,+0.6%,60,-0.3%,16,-3.2%,66,+1.2,57,-0.4,27,+1.3%,94,+2.4%,23,+1.8%,41,+1.0
Tim Frazier,24.0,PHI,Point,165,99,+14.8,+28,94,+7.4,94,+3.4%,100,-4.8%,58,+0.4%,1,-7.2,95,-7.5,99,-6.1%,5,-2.5%,92,-3.1%,89,-3.4
Jimmer Fredette,25.7,NOP,Combo,425,73,+3.9,+10,77,+3.1,24,-1.8%,82,-1.2%,80,+2.4%,97,+6.6,62,-0.8,76,-1.5%,36,-0.4%,43,+0.5%,31,+1.8
Joel Freeland,27.7,POR,Big,572,70,+3.1,+8,34,-2.7,68,+0.8%,21,+1.2%,42,-0.7%,18,-2.8,92,-5.7,92,-2.9%,81,+1.2%,29,+1.3%,25,+2.4
Channing Frye,31.5,ORL,Big,1856,37,-3.0,-7,48,-0.7,67,+0.7%,71,-0.7%,20,-2.7%,14,-3.3,32,+2.3,10,+3.1%,42,-0.2%,65,-0.6%,92,-4.0
Danilo Gallinari,26.2,DEN,Forward,1375,85,+6.1,+15,83,+3.8,80,+1.4%,93,-2.1%,10,-3.8%,81,+2.8,72,-2.3,65,-1.0%,93,+2.3%,32,+1.1%,35,+1.5
Langston Galloway,22.9,NYK,Combo,1400,77,+5.0,+7,71,+1.9,62,+0.4%,97,-2.6%,48,-0.2%,7,-4.7,76,-3.0,67,-1.0%,63,+0.5%,24,+1.7%,88,-3.2
Francisco Garcia,32.8,HOU,Wing,195,16,-9.4,-25,18,-5.5,15,-2.9%,87,-1.6%,16,-3.2%,15,-3.3,20,+3.9,58,-0.3%,56,+0.3%,2,+5.1%,36,+1.4
Kevin Garnett,38.5,BKN,Big,853,81,+5.3,+14,69,+1.8,85,+1.9%,70,-0.7%,14,-3.4%,55,+0.3,79,-3.6,16,+2.3%,98,+3.3%,92,-3.2%,56,-0.2
Marc Gasol,29.8,MEM,Big,2677,55,+0.3,+0,92,+6.3,94,+3.2%,46,+0.3%,23,-2.2%,97,+6.0,10,+6.0,4,+4.4%,26,-0.9%,84,-2.2%,84,-2.7
Pau Gasol,34.3,CHI,Big,2673,56,+0.5,+1,63,+1.0,42,-0.8%,89,-1.7%,29,-1.8%,75,+2.0,48,+0.6,62,-0.7%,7,-2.1%,26,+1.6%,98,-6.3
Rudy Gay,28.2,SAC,Wing,2402,81,+5.4,+13,93,+6.4,85,+1.9%,79,-1.0%,66,+1.1%,86,+3.7,42,+0.9,20,+1.8%,82,+1.2%,70,-1.0%,49,+0.3
Alonzo Gee,27.4,DEN,Wing,426,19,-7.9,-17,39,-1.9,63,+0.4%,4,+2.8%,26,-1.9%,99,+8.6,10,+5.9,42,+0.4%,93,+2.2%,1,+6.8%,4,+6.7
Alonzo Gee,27.4,POR,Forward,129,12,-10.2,-26,6,-9.6,28,-1.6%,35,+0.7%,1,-8.2%,62,+0.9,47,+0.6,59,-0.4%,91,+2.0%,23,+1.8%,1,+9.9
Taj Gibson,29.4,CHI,Big,1659,38,-2.8,-7,45,-1.2,28,-1.6%,44,+0.4%,86,+3.1%,40,-0.8,37,+1.7,41,+0.5%,53,+0.2%,58,-0.2%,36,+1.4
Manu Ginobili,37.3,SAS,Wing,1575,73,+4.0,+9,55,-0.0,69,+0.8%,18,+1.4%,54,+0.1%,72,+1.6,82,-4.0,64,-0.9%,92,+2.2%,56,-0.1%,32,+1.8
Rudy Gobert,22.3,UTA,Big,2123,54,+0.0,+0,13,-6.9,21,-2.3%,5,+2.5%,58,+0.4%,74,+1.9,94,-7.0,97,-4.4%,66,+0.6%,62,-0.5%,46,+0.4
Drew Gooden,33.1,WAS,Big,828,52,-0.2,-1,66,+1.5,39,-1.0%,71,-0.7%,79,+2.3%,56,+0.4,36,+1.8,35,+0.8%,29,-0.7%,29,+1.3%,72,-1.7
Archie Goodwin,20.2,PHX,Combo,451,3,-17.8,-38,3,-11.8,1,-8.0%,9,+2.0%,95,+5.4%,62,+0.9,9,+6.0,11,+2.8%,54,+0.2%,14,+2.6%,70,-1.6
Aaron Gordon,19.1,ORL,Forward,780,45,-1.6,-3,50,-0.4,48,-0.4%,16,+1.5%,82,+2.6%,37,-1.0,40,+1.2,64,-0.9%,59,+0.4%,23,+1.8%,25,+2.4
Ben Gordon,31.6,ORL,Wing,764,29,-4.9,-10,32,-3.0,29,-1.5%,27,+1.0%,37,-1.0%,84,+3.2,35,+1.9,84,-2.0%,9,-1.9%,19,+2.0%,3,+7.0
Eric Gordon,25.9,NOP,Combo,2014,63,+1.4,+4,58,+0.4,62,+0.4%,31,+0.8%,58,+0.4%,56,+0.4,63,-1.1,78,-1.6%,61,+0.5%,18,+2.2%,22,+2.7
Marcin Gortat,30.7,WAS,Big,2445,97,+12.3,+32,85,+4.1,92,+3.1%,89,-1.8%,16,-3.2%,12,-3.9,96,-8.2,73,-1.2%,89,+1.7%,82,-2.1%,99,-8.2
Danny Granger,31.5,MIA,Wing,595,23,-6.1,-14,31,-3.3,28,-1.7%,48,+0.2%,31,-1.5%,59,+0.6,27,+2.8,61,-0.5%,10,-1.8%,24,+1.7%,32,+1.7
Jerami Grant,20.6,PHI,Forward,1303,84,+6.1,+12,80,+3.4,76,+1.2%,29,+0.9%,59,+0.5%,96,+5.6,74,-2.7,91,-2.6%,24,-0.9%,64,-0.6%,18,+3.3
Danny Green,27.4,SAS,Wing,2284,82,+5.5,+12,83,+4.0,87,+2.2%,81,-1.1%,57,+0.3%,58,+0.6,67,-1.5,77,-1.5%,23,-1.1%,28,+1.3%,82,-2.5
Draymond Green,24.7,GSW,Big,2475,96,+12.0,+21,91,+6.0,95,+3.9%,75,-0.9%,31,-1.5%,31,-1.6,92,-6.0,83,-2.0%,69,+0.7%,68,-0.9%,80,-2.4
Erick Green,23.5,DEN,Combo,301,8,-11.8,-22,22,-4.8,6,-4.6%,31,+0.8%,96,+5.5%,65,+1.1,6,+7.0,9,+3.1%,83,+1.3%,7,+3.6%,5,+6.6
Gerald Green,28.8,PHX,Wing,1423,59,+0.8,+2,88,+5.1,85,+1.9%,68,-0.6%,47,-0.4%,80,+2.7,17,+4.3,39,+0.5%,54,+0.2%,23,+1.8%,4,+6.7
JaMychal Green,24.4,MEM,Big,116,44,-1.7,-5,44,-1.4,27,-1.8%,2,+3.4%,99,+7.7%,30,-1.6,50,+0.3,28,+1.2%,100,+4.1%,1,+6.7%,8,+5.3
Jeff Green,28.2,BOS,Forward,1085,12,-10.3,-27,14,-6.7,29,-1.5%,7,+2.2%,13,-3.5%,39,-0.9,22,+3.6,11,+2.8%,4,-2.6%,99,-6.2%,89,-3.2
Jeff Green,28.2,MEM,Forward,1341,8,-11.7,-29,65,+1.3,68,+0.7%,83,-1.3%,11,-3.7%,65,+1.1,1,+13.1,2,+4.8%,0,-4.0%,64,-0.6%,45,+0.6
Willie Green,33.3,ORL,Wing,898,58,+0.7,+1,14,-6.5,16,-2.8%,10,+1.9%,47,-0.4%,87,+3.8,94,-7.2,98,-4.5%,46,-0.1%,47,+0.3%,75,-1.9
Blake Griffin,25.6,LAC,Big,2347,97,+12.7,+27,99,+13.6,97,+4.7%,73,-0.7%,91,+4.4%,96,+5.6,42,+1.0,37,+0.6%,44,-0.1%,62,-0.5%,63,-0.9
Jorge Gutierrez,25.8,MIL,Combo,124,5,-13.6,-34,10,-7.8,8,-4.2%,1,+4.0%,95,+5.4%,56,+0.4,10,+5.7,28,+1.2%,0,-6.6%,99,-6.3%,87,-3.0
PJ Hairston,21.9,CHA,Wing,603,26,-5.3,-13,52,-0.2,32,-1.3%,63,-0.4%,84,+2.9%,11,-4.1,13,+5.1,25,+1.4%,75,+0.9%,8,+3.3%,11,+4.6
Justin Hamilton,24.6,MIA,Big,266,4,-14.6,-26,10,-7.7,4,-4.9%,39,+0.6%,46,-0.4%,62,+0.9,6,+7.0,16,+2.3%,84,+1.4%,1,+6.4%,8,+5.3
Justin Hamilton,24.6,MIN,Big,414,33,-3.7,-5,16,-5.8,20,-2.5%,59,-0.2%,10,-3.9%,89,+4.1,70,-2.0,85,-2.1%,74,+0.9%,3,+5.0%,73,-1.7
Tyler Hansbrough,29.0,TOR,Big,1040,93,+9.5,+21,92,+6.1,90,+2.6%,45,+0.3%,72,+1.6%,88,+3.9,78,-3.4,36,+0.7%,96,+2.9%,64,-0.6%,74,-1.9
Tim Hardaway Jr.,22.6,NYK,Wing,1631,36,-3.2,-5,48,-0.7,53,-0.1%,44,+0.4%,62,+0.7%,34,-1.2,29,+2.5,49,+0.1%,27,-0.8%,27,+1.4%,46,+0.4
James Harden,25.2,HOU,Wing,2976,89,+7.5,+20,99,+14.3,94,+3.5%,84,-1.3%,86,+3.3%,99,+9.2,7,+6.8,14,+2.5%,34,-0.5%,53,+0.0%,9,+4.9
Maurice Harkless,21.5,ORL,Forward,610,61,+1.0,+2,30,-3.3,27,-1.7%,23,+1.2%,85,+3.0%,56,+0.4,85,-4.3,69,-1.1%,94,+2.4%,74,-1.2%,20,+2.9
Devin Harris,31.7,DAL,Combo,1666,46,-1.4,-4,65,+1.4,34,-1.2%,93,-2.1%,53,+0.1%,76,+2.1,27,+2.8,43,+0.3%,60,+0.4%,38,+0.8%,14,+4.1
Gary Harris,20.1,DEN,Wing,572,9,-11.3,-23,8,-8.6,12,-3.2%,45,+0.3%,25,-2.0%,20,-2.5,29,+2.6,15,+2.4%,70,+0.7%,58,-0.3%,3,+7.7
Joe Harris,23.2,CLE,Wing,388,3,-17.3,-41,11,-7.4,17,-2.7%,55,-0.1%,8,-4.2%,34,-1.3,3,+10.0,3,+4.7%,28,-0.7%,59,-0.3%,4,+6.9
Tobias Harris,22.3,ORL,Forward,2364,42,-2.3,-5,70,+1.9,61,+0.4%,78,-1.0%,46,-0.4%,67,+1.2,18,+4.2,28,+1.2%,6,-2.2%,49,+0.2%,81,-2.4
Udonis Haslem,34.4,MIA,Big,973,34,-3.5,-9,24,-4.5,5,-4.9%,79,-1.0%,85,+3.0%,49,-0.1,63,-1.0,25,+1.4%,49,+0.0%,84,-2.2%,72,-1.6
Spencer Hawes,26.5,LAC,Big,1183,5,-13.9,-31,4,-11.6,14,-3.1%,23,+1.2%,1,-7.9%,10,-4.1,31,+2.3,60,-0.5%,24,-0.9%,32,+1.1%,16,+3.7
Chuck Hayes,31.4,TOR,Big,243,84,+6.0,+13,93,+6.4,84,+1.9%,99,-3.4%,12,-3.6%,23,-2.3,50,+0.4,35,+0.7%,96,+2.9%,83,-2.1%,2,+8.3
Gordon Hayward,24.6,UTA,Wing,2606,86,+6.5,+18,93,+6.4,84,+1.7%,96,-2.5%,44,-0.5%,88,+3.9,53,-0.1,37,+0.6%,15,-1.5%,95,-3.7%,67,-1.2
Gerald Henderson,26.9,CHA,Wing,2277,87,+6.8,+18,73,+2.2,81,+1.4%,81,-1.2%,15,-3.2%,67,+1.2,87,-4.6,70,-1.1%,32,-0.6%,87,-2.5%,86,-2.9
John Henson,23.8,MIL,Big,1204,22,-6.3,-17,12,-7.1,18,-2.7%,15,+1.6%,47,-0.3%,35,-1.2,61,-0.8,95,-3.7%,20,-1.2%,8,+3.3%,33,+1.6
Roy Hibbert,27.9,IND,Big,1923,43,-2.2,-6,40,-1.8,39,-0.9%,34,+0.7%,48,-0.3%,44,-0.5,49,+0.4,71,-1.2%,5,-2.4%,13,+2.7%,92,-4.0
JJ Hickson,26.2,DEN,Big,1344,26,-5.3,-13,26,-4.3,36,-1.1%,11,+1.8%,50,-0.1%,59,+0.6,42,+1.0,60,-0.4%,48,-0.0%,12,+2.8%,81,-2.5
Nene Hilario,32.1,WAS,Big,1679,86,+6.6,+18,67,+1.6,90,+2.6%,36,+0.6%,18,-2.8%,75,+2.0,89,-5.0,47,+0.2%,88,+1.7%,94,-3.6%,89,-3.3
George Hill,28.5,IND,Point,1261,92,+9.3,+24,96,+8.3,92,+3.0%,99,-3.7%,10,-3.7%,92,+4.7,62,-0.9,81,-1.7%,33,-0.5%,45,+0.4%,30,+1.9
Jordan Hill,27.3,LAL,Big,1869,25,-5.8,-12,28,-3.7,25,-1.8%,57,-0.2%,52,+0.0%,31,-1.6,33,+2.1,38,+0.6%,32,-0.6%,57,-0.2%,51,+0.0
Solomon Hill,23.6,IND,Wing,2333,15,-9.4,-25,31,-3.3,32,-1.3%,23,+1.2%,68,+1.3%,41,-0.7,9,+6.1,6,+3.6%,9,-1.9%,76,-1.3%,54,-0.1
Kirk Hinrich,33.8,CHI,Combo,1603,40,-2.6,-7,34,-2.7,24,-1.9%,8,+2.0%,70,+1.4%,90,+4.4,54,-0.1,67,-1.0%,77,+1.0%,22,+1.8%,23,+2.6
Jrue Holiday,24.4,NOP,Point,1300,75,+4.3,+11,82,+3.8,86,+1.9%,86,-1.6%,32,-1.5%,53,+0.1,58,-0.5,21,+1.7%,87,+1.5%,80,-1.8%,52,-0.0
Justin Holiday,25.6,GSW,Wing,525,21,-6.6,-12,12,-7.1,6,-4.7%,65,-0.5%,39,-0.8%,62,+0.9,57,-0.4,83,-2.0%,51,+0.1%,8,+3.3%,39,+1.2
Ryan Hollins,30.1,SAC,Big,377,26,-5.4,-13,13,-6.8,67,+0.6%,38,+0.6%,14,-3.4%,0,-8.9,66,-1.4,85,-2.1%,26,-0.9%,21,+1.9%,64,-1.0
Rodney Hood,22.0,UTA,Wing,1048,76,+4.6,+12,49,-0.5,40,-0.9%,71,-0.7%,36,-1.1%,60,+0.7,89,-5.1,88,-2.3%,68,+0.7%,69,-1.0%,33,+1.7
Al Horford,28.4,ATL,Big,2307,55,+0.1,+0,62,+0.9,95,+3.5%,59,-0.3%,12,-3.5%,4,-5.1,46,+0.7,68,-1.1%,2,-3.3%,34,+1.0%,94,-4.5
Dwight Howard,28.9,HOU,Big,1221,89,+7.5,+18,61,+0.8,91,+2.9%,2,+3.3%,76,+1.9%,67,+1.2,93,-6.7,74,-1.4%,69,+0.7%,93,-3.2%,65,-1.1
Robbie Hummel,25.7,MIN,Forward,682,44,-1.8,-2,73,+2.4,52,-0.2%,80,-1.1%,60,+0.5%,54,+0.2,17,+4.3,39,+0.5%,22,-1.1%,22,+1.9%,14,+4.1
Kris Humphries,29.7,WAS,Big,1308,28,-5.2,-14,34,-2.7,20,-2.4%,60,-0.3%,69,+1.3%,26,-1.9,30,+2.5,56,-0.2%,19,-1.3%,38,+0.8%,42,+0.8
Serge Ibaka,25.1,OKC,Big,2109,68,+2.7,+7,58,+0.2,79,+1.3%,20,+1.3%,39,-0.9%,52,+0.1,74,-2.5,95,-3.7%,21,-1.1%,17,+2.3%,91,-3.7
Andre Iguodala,30.8,GSW,Wing,2016,51,-0.4,-0,41,-1.7,19,-2.6%,57,-0.2%,71,+1.5%,94,+4.9,65,-1.3,64,-0.9%,82,+1.3%,33,+1.1%,31,+1.8
Ersan Ilyasova,27.5,MIL,Big,1302,47,-1.3,-4,81,+3.4,72,+1.0%,69,-0.7%,87,+3.5%,26,-1.9,14,+4.8,5,+4.0%,68,+0.7%,86,-2.4%,63,-0.9
Joe Ingles,27.1,UTA,Wing,1640,29,-4.8,-13,23,-4.6,55,+0.1%,10,+1.9%,23,-2.3%,23,-2.2,51,+0.2,46,+0.3%,58,+0.4%,52,+0.1%,58,-0.3
Kyrie Irving,22.6,CLE,Point,2716,85,+6.1,+15,96,+8.2,96,+4.2%,91,-1.9%,30,-1.7%,68,+1.3,33,+2.1,42,+0.5%,47,-0.1%,30,+1.2%,53,-0.1
Jarrett Jack,31.0,BKN,Combo,2205,12,-10.5,-27,10,-7.8,19,-2.6%,4,+2.6%,24,-2.1%,94,+5.1,28,+2.7,48,+0.2%,16,-1.5%,29,+1.3%,44,+0.7
Reggie Jackson,24.5,OKC,Combo,1372,33,-3.6,-10,59,+0.6,47,-0.5%,96,-2.5%,36,-1.1%,6,-5.0,18,+4.2,55,-0.2%,8,-2.0%,41,+0.6%,23,+2.6
Reggie Jackson,24.5,DET,Point,869,99,+14.9,+36,98,+11.8,99,+6.4%,59,-0.2%,94,+5.2%,24,-2.2,77,-3.1,67,-1.1%,32,-0.6%,63,-0.5%,70,-1.5
Bernard James,29.7,DAL,Big,119,26,-5.5,-14,25,-4.3,4,-5.3%,3,+2.9%,99,+8.9%,58,+0.5,41,+1.1,80,-1.7%,6,-2.1%,31,+1.2%,4,+6.8
LeBron James,29.8,CLE,Wing,2480,99,+17.3,+41,98,+12.5,99,+6.6%,61,-0.3%,45,-0.5%,95,+5.3,88,-4.8,70,-1.1%,77,+1.0%,73,-1.1%,81,-2.4
Al Jefferson,29.8,CHA,Big,1963,41,-2.4,-6,54,-0.2,87,+2.1%,80,-1.1%,3,-6.4%,13,-3.5,32,+2.2,17,+2.1%,43,-0.2%,84,-2.2%,79,-2.3
Cory Jefferson,23.8,BKN,Big,412,98,+13.3,+34,83,+3.8,78,+1.2%,6,+2.3%,99,+8.6%,64,+1.1,99,-9.6,100,-6.3%,52,+0.1%,91,-3.0%,9,+5.1
Richard Jefferson,34.4,DAL,Forward,1162,41,-2.5,-6,32,-3.0,33,-1.3%,63,-0.4%,32,-1.5%,78,+2.3,58,-0.5,70,-1.1%,42,-0.2%,44,+0.4%,42,+0.8
John Jenkins,23.7,ATL,Wing,230,14,-9.7,-26,1,-15.2,0,-9.0%,91,-2.0%,10,-3.9%,25,-1.9,91,-5.5,93,-3.1%,73,+0.9%,33,+1.0%,65,-1.0
Brandon Jennings,25.1,DET,Point,1170,72,+3.5,+10,72,+2.2,45,-0.6%,82,-1.2%,70,+1.4%,52,+0.0,66,-1.4,45,+0.3%,71,+0.8%,58,-0.3%,60,-0.5
Jonas Jerebko,27.7,DET,Big,671,79,+5.1,+14,88,+5.1,89,+2.4%,50,+0.1%,52,+0.0%,51,+0.0,52,-0.0,33,+0.8%,63,+0.5%,79,-1.7%,52,+0.0
Jonas Jerebko,27.7,BOS,Forward,509,95,+11.0,+27,74,+2.5,44,-0.7%,54,-0.1%,88,+3.8%,63,+1.0,97,-8.5,96,-3.7%,89,+1.8%,90,-2.9%,12,+4.5
Amir Johnson,27.5,TOR,Big,1970,36,-3.1,-8,27,-3.9,55,+0.1%,22,+1.2%,61,+0.6%,5,-5.1,61,-0.8,83,-2.0%,7,-2.1%,60,-0.4%,75,-1.9
Chris Johnson,24.5,PHI,Wing,174,100,+25.0,+32,98,+10.9,54,-0.0%,100,-7.2%,27,-1.9%,72,+1.6,100,-14.1,100,-8.3%,88,+1.6%,62,-0.4%,1,+8.5
Chris Johnson,24.5,UTA,Wing,189,94,+10.2,+25,94,+6.7,87,+2.1%,2,+3.4%,96,+5.6%,99,+8.5,79,-3.5,37,+0.6%,28,-0.7%,62,-0.5%,95,-5.4
Chris Johnson,24.5,MIL,Wing,124,2,-20.6,-37,1,-16.4,35,-1.2%,0,+4.9%,0,-8.9%,63,+1.0,18,+4.2,12,+2.8%,33,-0.5%,26,+1.5%,96,-5.9
James Johnson,27.7,TOR,Forward,1343,83,+5.7,+14,65,+1.2,60,+0.3%,25,+1.1%,82,+2.6%,65,+1.1,85,-4.5,83,-2.0%,95,+2.7%,12,+2.8%,36,+1.4
Joe Johnson,33.3,BKN,Wing,2779,68,+2.7,+7,89,+5.1,86,+2.1%,98,-2.8%,16,-3.2%,35,-1.1,30,+2.4,5,+3.9%,67,+0.7%,87,-2.5%,57,-0.3
Nick Johnson,21.9,HOU,Wing,206,11,-10.7,-28,10,-7.8,6,-4.5%,69,-0.6%,68,+1.3%,66,+1.1,25,+2.9,54,-0.1%,3,-2.7%,88,-2.6%,24,+2.5
Tyler Johnson,22.5,MIA,Combo,583,31,-4.1,-11,18,-5.4,23,-2.2%,65,-0.5%,5,-5.2%,64,+1.1,65,-1.3,71,-1.2%,92,+2.2%,18,+2.1%,15,+3.8
Wesley Johnson,27.3,LAL,Wing,2224,64,+1.6,+4,81,+3.5,91,+3.0%,25,+1.1%,50,-0.1%,37,-1.0,34,+1.9,23,+1.5%,67,+0.7%,33,+1.0%,79,-2.3
James Jones,34.1,CLE,Forward,548,6,-13.4,-33,25,-4.4,24,-2.0%,68,-0.5%,8,-4.3%,49,-0.2,3,+9.1,2,+4.8%,21,-1.1%,77,-1.5%,6,+5.8
Perry Jones,23.1,OKC,Forward,542,9,-11.3,-29,12,-7.3,23,-2.0%,12,+1.8%,18,-2.9%,80,+2.7,19,+4.1,28,+1.2%,20,-1.2%,48,+0.3%,77,-2.1
Terrence Jones,22.8,HOU,Big,887,60,+0.9,+2,58,+0.4,81,+1.5%,58,-0.2%,17,-3.0%,33,-1.4,58,-0.5,84,-2.1%,5,-2.5%,13,+2.7%,98,-6.4
DeAndre Jordan,26.3,LAC,Big,2808,99,+16.6,+39,100,+16.2,99,+6.7%,55,-0.1%,100,+12.1%,16,-3.2,56,-0.4,54,-0.1%,25,-0.9%,65,-0.6%,95,-5.4
Jerome Jordan,28.1,BKN,Big,290,10,-10.9,-24,8,-8.5,4,-5.4%,5,+2.4%,81,+2.5%,74,+1.9,30,+2.4,40,+0.5%,70,+0.7%,13,+2.7%,7,+5.7
Cory Joseph,23.2,SAS,Combo,1361,63,+1.4,+3,45,-1.2,28,-1.6%,41,+0.5%,73,+1.7%,63,+0.9,74,-2.6,63,-0.9%,50,+0.0%,71,-1.1%,50,+0.2
Chris Kaman,32.5,POR,Big,1387,21,-6.6,-17,29,-3.5,57,+0.1%,12,+1.8%,43,-0.7%,9,-4.4,24,+3.1,23,+1.5%,62,+0.5%,35,+0.9%,54,-0.1
