Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Dwight Howard,25.9,ORL,Big,2063,90,57.8%,90,57.9%,0,0.0%,10,49.1%,92,50%,74,55%,96,39%,0,0%
Josh Howard,31.5,UTA,Wing,972,11,41.3%,18,41.4%,10,27.3%,40,77.4%,68,60%,37,60%,44,55%,3,100%
Juwan Howard,38.7,MIA,Big,118,2,35.1%,2,35.1%,0,0.0%,0,75.0%,97,46%,86,50%,93,43%,0,0%
Lester Hudson,27.2,CLE,Combo,261,31,45.0%,98,53.3%,5,22.2%,66,83.9%,16,60%,18,55%,16,50%,40,83%
Larry Hughes,32.8,ORL,Combo,102,0,27.5%,0,30.8%,0,14.3%,0,50.0%,0,80%,98,0%,0,100%,0,100%
Kris Humphries,26.7,BKN,Big,2154,37,48.1%,41,48.1%,0,0.0%,75,75.1%,47,68%,40,66%,49,72%,0,0%
Serge Ibaka,22.1,OKC,Big,1786,81,53.7%,81,53.6%,0,50.0%,41,66.1%,52,67%,77,54%,21,87%,66,100%
Andre Iguodala,27.8,PHI,Wing,2194,82,52.0%,72,47.9%,86,41.1%,4,61.7%,84,50%,72,48%,82,33%,91,75%
Ersan Ilyasova,24.5,MIL,Big,1643,76,53.5%,57,50.1%,100,45.9%,82,78.1%,24,76%,60,60%,17,91%,89,98%
Kyrie Irving,19.6,CLE,Combo,1551,96,52.4%,84,49.4%,85,41.0%,83,87.1%,84,31%,87,23%,53,28%,91,53%
Royal Ivey,29.9,OKC,Wing,264,44,47.2%,84,50.0%,28,31.1%,0,0.0%,9,83%,91,33%,99,0%,3,100%
Jarrett Jack,28.0,NOP,Point,1526,73,49.3%,80,48.1%,60,36.4%,88,87.0%,77,27%,63,21%,67,18%,52,77%
Reggie Jackson,21.5,OKC,Point,405,11,38.1%,31,41.1%,8,22.6%,0,100.0%,64,33%,89,7%,27,33%,67,67%
Stephen Jackson,33.6,MIL,Wing,709,12,41.6%,17,40.9%,15,28.6%,72,83.3%,64,62%,28,64%,65,44%,86,80%
Stephen Jackson,33.6,SAS,Wing,471,57,48.6%,69,47.6%,37,33.3%,72,83.3%,78,54%,84,41%,80,33%,67,89%
Damion James,24.1,BKN,Forward,166,10,39.4%,17,40.6%,0,0.0%,0,66.7%,23,77%,4,80%,25,75%,0,0%
LeBron James,26.8,MIA,Forward,2317,90,55.6%,96,55.5%,74,37.8%,57,77.1%,98,37%,81,48%,98,21%,100,52%
Antawn Jamison,35.4,CLE,Forward,2146,25,44.7%,25,42.5%,56,34.1%,23,68.3%,19,78%,27,66%,23,78%,42,98%
Al Jefferson,26.8,UTA,Big,2065,45,49.2%,48,49.3%,0,25.0%,80,77.4%,90,52%,80,53%,87,51%,66,100%
Richard Jefferson,31.4,GSW,Forward,576,77,52.1%,23,42.2%,92,42.3%,29,69.7%,33,73%,52,58%,67,50%,56,97%
Richard Jefferson,31.4,SAS,Wing,1152,91,54.3%,16,40.5%,92,42.5%,25,71.4%,4,87%,8,75%,18,71%,43,96%
Jared Jeffries,29.9,NYK,Big,715,14,42.6%,19,44.1%,4,18.8%,51,68.6%,61,64%,78,54%,1,100%,66,100%
Charles Jenkins,22.7,GSW,Point,852,47,45.5%,73,46.7%,4,17.6%,90,87.2%,59,35%,88,9%,11,44%,67,67%
Brandon Jennings,22.1,MIL,Combo,2317,56,48.0%,60,46.5%,46,33.9%,49,81.4%,64,39%,31,45%,82,19%,89,55%
Jonas Jerebko,24.7,DET,Big,1370,65,51.3%,75,52.9%,52,30.3%,87,79.4%,15,79%,20,73%,39,78%,66,100%
Amir Johnson,24.5,TOR,Big,1537,91,58.1%,91,58.1%,0,40.0%,54,69.0%,42,69%,47,63%,25,85%,98,50%
Armon Johnson,22.7,BKN,Combo,115,38,46.1%,44,44.4%,0,33.3%,0,100.0%,100,24%,60,33%,87,14%,100,0%
Carldell Johnson,28.8,NOP,Point,105,8,37.5%,3,31.6%,0,30.8%,0,0.0%,9,60%,5,50%,45,25%,2,100%
Ivan Johnson,27.6,ATL,Big,833,76,53.3%,76,53.1%,0,25.0%,58,69.9%,23,76%,31,68%,12,94%,66,100%
JaJuan Johnson,22.7,BOS,Big,206,10,41.8%,11,41.8%,0,0.0%,0,0.0%,32,73%,71,56%,19,88%,0,0%
James Johnson,24.7,TOR,Forward,1519,46,46.8%,44,46.4%,49,33.3%,31,70.6%,81,55%,90,46%,44,63%,75,89%
Joe Johnson,30.3,ATL,Wing,2119,84,52.5%,79,49.0%,78,39.3%,83,84.9%,83,51%,53,53%,91,27%,69,88%
Wesley Johnson,24.3,MIN,Wing,1458,33,46.3%,53,45.8%,30,31.3%,24,70.6%,35,74%,21,69%,38,61%,60,92%
Dahntay Jones,30.8,IND,Wing,920,47,47.4%,15,39.9%,96,44.3%,76,83.8%,60,63%,78,44%,45,54%,36,97%
Dominique Jones,23.0,DAL,Point,204,9,37.8%,17,38.6%,0,16.7%,0,80.0%,20,50%,9,46%,8,50%,2,100%
James Jones,31.1,MIA,Wing,578,91,55.1%,1,29.0%,91,42.3%,0,82.6%,0,96%,0,0%,9,78%,3,100%
Solomon Jones,27.3,NOP,Big,193,12,42.3%,14,42.3%,0,0.0%,0,83.3%,18,77%,20,73%,29,82%,0,0%
DeAndre Jordan,23.3,LAC,Big,1789,98,63.0%,98,63.2%,0,0.0%,15,52.5%,55,66%,35,67%,81,57%,0,0%
Cory Joseph,20.2,SAS,Combo,227,2,31.9%,2,32.6%,0,20.0%,0,64.7%,18,59%,2,100%,29,36%,0,100%
Chris Kaman,29.5,NOP,Big,1367,20,44.6%,22,44.6%,0,0.0%,81,78.1%,60,65%,66,57%,53,69%,0,0%
Enes Kanter,19.4,UTA,Big,823,47,49.3%,49,49.3%,0,0.0%,44,67.0%,95,48%,95,41%,53,71%,0,0%
Jason Kapono,30.7,LAL,Wing,254,19,44.1%,56,46.2%,14,28.0%,0,100.0%,16,79%,99,0%,17,73%,3,100%
Jason Kidd,38.6,DAL,Point,1375,80,50.6%,22,40.0%,54,35.4%,29,78.6%,3,67%,48,25%,45,25%,50,77%
Linas Kleiza,26.8,TOR,Forward,1018,65,48.9%,38,45.1%,64,35.5%,77,81.0%,25,77%,8,73%,48,62%,69,93%
Brandon Knight,19.9,DET,Point,2081,69,48.7%,47,43.1%,90,39.2%,14,75.7%,22,48%,20,34%,38,27%,39,82%
Kyle Korver,30.6,CHI,Wing,1384,99,59.7%,39,44.4%,97,44.7%,78,84.5%,2,93%,5,78%,1,96%,57,93%
Kosta Koufos,22.7,DEN,Big,759,93,59.6%,93,59.6%,0,0.0%,24,61.2%,76,61%,71,56%,20,88%,0,0%
Carl Landry,28.1,NOP,Big,988,58,50.3%,59,50.4%,0,0.0%,87,79.9%,93,50%,70,57%,95,42%,0,0%
Ty Lawson,24.0,DEN,Point,2114,91,53.6%,97,52.8%,65,37.1%,64,82.5%,50,37%,16,38%,92,10%,53,77%
Courtney Lee,26.1,HOU,Wing,1733,80,51.7%,48,45.5%,87,41.2%,70,82.6%,63,62%,73,47%,69,39%,31,98%
David Lee,28.5,GSW,Big,2116,58,50.3%,61,50.5%,0,0.0%,83,78.2%,71,62%,43,65%,78,59%,0,0%
Malcolm Lee,21.4,MIN,Combo,198,18,40.4%,31,42.9%,0,20.0%,0,84.6%,38,50%,36,40%,4,67%,0,100%
Kawhi Leonard,20.3,SAS,Forward,1477,83,54.3%,81,52.9%,82,38.8%,46,76.2%,63,63%,60,57%,77,47%,50,98%
Jon Leuer,22.5,MIL,Big,513,73,52.9%,74,52.8%,0,37.5%,0,75.0%,53,66%,58,60%,50,72%,96,67%
Rashard Lewis,32.2,WAS,Forward,718,17,42.3%,35,44.8%,8,24.2%,80,83.8%,73,60%,83,48%,65,53%,8,100%
Jeremy Lin,23.2,NYK,Point,910,59,47.7%,75,47.3%,40,32.9%,38,79.5%,83,25%,61,21%,70,17%,83,58%
Shaun Livingston,26.1,MIL,Wing,1020,32,46.0%,44,45.2%,0,100.0%,56,79.5%,72,58%,4,79%,61,45%,3,100%
Brook Lopez,23.6,BKN,Big,135,47,49.4%,50,49.4%,0,0.0%,28,62.5%,88,55%,91,45%,57,67%,0,0%
Robin Lopez,23.6,PHX,Big,796,29,45.8%,29,45.8%,0,0.0%,65,72.7%,89,53%,73,55%,90,49%,0,0%
Kevin Love,23.1,MIN,Big,2136,53,50.0%,35,47.5%,83,38.0%,94,82.3%,81,58%,89,47%,88,50%,94,92%
Kyle Lowry,25.6,HOU,Point,1505,72,49.0%,48,43.5%,75,38.0%,86,86.1%,42,38%,36,28%,56,24%,84,56%
John Lucas III,28.9,CHI,Point,622,63,48.0%,38,41.6%,87,39.1%,100,92.6%,59,35%,91,6%,53,24%,80,60%
Shelvin Mack,21.5,WAS,Point,665,28,42.9%,39,41.7%,29,31.6%,5,69.0%,64,33%,44,26%,73,15%,22,92%
Corey Maggette,32.0,CHA,Wing,860,9,40.8%,7,37.6%,61,36.9%,85,85.7%,37,73%,38,60%,9,78%,3,100%
Jamaal Magloire,33.4,TOR,Big,370,4,37.8%,6,37.8%,0,0.0%,0,25.9%,4,88%,3,88%,0,0%,0,0%
Ian Mahinmi,25.0,DAL,Big,1112,83,54.9%,84,54.9%,0,0.0%,34,64.1%,37,71%,32,68%,35,81%,0,0%
Shawn Marion,33.5,DAL,Forward,1915,38,46.1%,46,46.4%,36,29.4%,71,79.6%,56,65%,31,66%,52,59%,8,100%
Cartier Martin,26.9,WAS,Wing,364,94,55.7%,91,51.9%,77,39.1%,0,55.6%,5,85%,8,75%,12,75%,42,96%
Kenyon Martin,33.8,LAC,Big,933,23,45.0%,27,45.6%,0,23.1%,1,37.0%,29,74%,65,59%,14,92%,99,33%
Kevin Martin,28.7,HOU,Wing,1260,58,48.7%,56,46.2%,49,34.8%,96,89.4%,79,52%,56,52%,86,30%,85,81%
Roger Mason Jr.,31.1,WAS,Wing,624,68,50.5%,23,42.5%,65,37.0%,0,78.3%,8,84%,8,75%,6,79%,69,88%
Wesley Matthews,25.0,POR,Wing,2187,69,50.5%,32,43.8%,79,39.3%,84,85.5%,56,64%,70,49%,72,39%,62,92%
Jason Maxiell,28.7,DET,Big,1437,35,47.8%,37,47.8%,0,0.0%,19,54.6%,44,69%,84,51%,26,84%,0,0%
Eric Maynor,24.4,OKC,Point,114,67,48.4%,42,42.1%,0,38.5%,0,100.0%,36,38%,92,0%,81,14%,41,80%
O.J. Mayo,24.0,MEM,Combo,1736,53,48.0%,36,43.8%,56,36.8%,20,77.8%,36,51%,29,45%,49,28%,49,81%
Luc Mbah a Moute,25.1,MIL,Forward,972,69,50.2%,69,50.0%,0,50.0%,11,64.2%,42,70%,29,66%,8,94%,8,100%
JaVale McGee,23.8,DEN,Big,404,95,60.8%,95,60.8%,0,0.0%,2,37.5%,45,69%,19,73%,92,47%,0,0%
JaVale McGee,23.8,WAS,Big,1121,77,53.5%,78,53.5%,0,0.0%,12,50.0%,74,61%,49,63%,81,57%,0,0%
Tracy McGrady,32.4,ATL,Wing,783,41,46.9%,28,43.3%,100,46.2%,14,64.9%,54,65%,27,66%,50,53%,3,100%
Dominic McGuire,26.0,GSW,Forward,1088,48,47.0%,56,47.2%,0,0.0%,37,75.6%,71,60%,17,71%,79,43%,0,0%
Josh McRoberts,24.7,LAL,Big,696,38,48.2%,37,47.7%,0,40.0%,33,63.9%,14,79%,12,76%,1,100%,66,100%
Jodie Meeks,24.2,PHI,Wing,1578,72,50.6%,64,46.7%,53,35.7%,97,90.1%,3,87%,13,73%,3,83%,30,98%
CJ Miles,24.6,UTA,Wing,1118,14,42.9%,19,41.5%,23,30.5%,51,79.1%,75,56%,55,53%,78,35%,78,86%
Darko Milicic,26.4,MIN,Big,471,27,45.4%,26,45.4%,0,0.0%,4,43.2%,61,64%,36,67%,76,60%,0,0%
Andre Miller,35.6,DEN,Combo,1785,36,46.0%,76,47.9%,10,23.6%,54,81.9%,87,30%,49,37%,93,11%,47,82%
Brad Miller,35.6,MIN,Big,126,12,42.3%,0,16.7%,0,42.9%,0,90.0%,6,88%,100,0%,1,100%,66,100%
Mike Miller,31.7,MIA,Wing,712,96,56.0%,14,39.8%,99,45.9%,0,40.0%,12,81%,53,53%,12,75%,63,92%
Patty Mills,23.2,SAS,Point,226,97,55.1%,98,53.7%,77,38.0%,0,100.0%,33,40%,59,21%,30,32%,73,63%
Paul Millsap,26.7,UTA,Big,2091,57,50.1%,60,50.5%,17,24.1%,84,79.2%,86,56%,69,57%,84,55%,95,86%
Nazr Mohammed,34.2,OKC,Big,636,41,48.7%,42,48.7%,0,0.0%,0,57.1%,41,70%,66,58%,20,87%,0,0%
Greg Monroe,21.4,DET,Big,2076,70,52.1%,71,52.1%,0,0.0%,69,73.8%,96,47%,88,48%,94,42%,0,0%
E'Twaun Moore,22.7,BOS,Combo,258,27,44.0%,9,36.5%,62,37.5%,0,100.0%,40,48%,98,0%,31,33%,0,100%
Mikki Moore,36.0,GSW,Big,116,24,45.0%,24,45.0%,0,0.0%,0,85.7%,2,89%,0,100%,27,83%,0,0%
Darius Morris,20.8,LAL,Point,157,25,41.4%,14,37.0%,0,37.5%,0,66.7%,36,38%,22,33%,45,25%,67,67%
Marcus Morris,22.2,HOU,Wing,103,2,34.5%,60,46.4%,0,7.1%,0,71.4%,84,50%,60,50%,63,44%,3,100%
Markieff Morris,22.2,PHX,Big,1091,15,42.7%,10,41.1%,57,31.1%,63,71.9%,50,68%,52,62%,83,57%,91,97%
Anthony Morrow,26.1,BKN,Wing,1591,60,48.9%,37,44.2%,59,36.7%,100,92.9%,26,77%,56,52%,30,67%,47,95%
Timofey Mozgov,25.3,DEN,Big,672,62,50.8%,64,50.8%,0,0.0%,49,67.9%,9,82%,10,78%,17,90%,0,0%
Byron Mullens,22.7,CHA,Big,1346,18,43.5%,19,44.0%,22,25.0%,95,82.5%,26,75%,27,70%,32,81%,96,67%
Troy Murphy,31.5,LAL,Big,946,75,53.3%,36,47.6%,96,41.5%,0,66.7%,1,92%,36,67%,10,97%,66,100%
Eduardo Najera,35.3,CHA,Forward,249,23,44.2%,52,47.1%,13,25.9%,0,50.0%,15,83%,8,73%,19,80%,8,100%
Steve Nash,37.7,PHX,Point,1959,100,58.0%,100,58.0%,83,38.8%,98,89.4%,100,16%,84,10%,94,10%,97,41%
Gary Neal,27.1,SAS,Combo,1141,87,51.4%,38,43.9%,87,41.5%,17,76.9%,58,40%,47,38%,38,31%,93,53%
Jameer Nelson,29.7,ORL,Point,1702,78,50.3%,67,46.0%,73,37.8%,45,80.7%,58,35%,53,24%,91,10%,67,67%
Joakim Noah,26.7,CHI,Big,1942,63,50.9%,65,50.9%,0,0.0%,73,74.8%,63,64%,50,63%,55,68%,0,0%
Steve Novak,28.4,NYK,Forward,941,100,68.0%,75,51.0%,100,47.5%,86,84.6%,2,95%,0,0%,10,85%,48,98%
Dirk Nowitzki,33.4,DAL,Big,2075,50,49.6%,40,48.1%,78,36.7%,100,89.6%,65,64%,90,47%,74,61%,94,92%
Jermaine O'Neal,33.1,BOS,Big,567,17,43.3%,17,43.3%,0,0.0%,48,67.7%,9,83%,4,88%,47,74%,0,0%
Lamar Odom,32.0,DAL,Forward,999,13,40.5%,13,39.9%,33,28.0%,3,59.4%,65,63%,48,59%,60,54%,88,82%
Emeka Okafor,29.1,NOP,Big,779,75,53.3%,78,53.3%,0,0.0%,13,51.4%,47,68%,53,62%,50,72%,0,0%
Mehmet Okur,32.4,BKN,Big,441,27,45.6%,18,43.9%,61,31.4%,0,75.0%,28,75%,96,40%,70,63%,93,95%
Daniel Orton,21.2,ORL,Big,156,98,64.0%,99,64.0%,0,0.0%,0,39.1%,45,69%,36,67%,1,100%,0,0%
Travis Outlaw,27.1,SAC,Forward,462,6,37.0%,6,35.6%,21,26.4%,20,67.4%,38,70%,50,59%,54,58%,8,100%
Zaza Pachulia,27.7,ATL,Big,1618,49,49.5%,51,49.5%,0,0.0%,72,74.3%,32,73%,32,68%,29,82%,0,0%
Jannero Pargo,32.0,ATL,Point,552,92,53.9%,52,43.8%,94,41.7%,0,100.0%,2,68%,2,60%,17,41%,23,91%
Jeremy Pargo,25.6,MEM,Point,388,13,38.8%,13,36.3%,27,31.3%,0,57.1%,95,19%,92,0%,98,7%,41,80%
Anthony Parker,36.4,CLE,Wing,1276,74,50.6%,75,48.1%,55,36.0%,10,62.5%,49,68%,52,54%,53,51%,29,98%
Tony Parker,29.5,SAS,Point,1916,70,48.8%,84,49.8%,12,23.3%,40,79.9%,86,23%,52,25%,69,18%,34,86%
Chandler Parsons,23.0,HOU,Forward,1757,73,51.0%,73,50.8%,59,34.3%,0,56.6%,75,60%,88,46%,63,54%,58,97%
Patrick Patterson,22.6,HOU,Big,1461,19,44.0%,20,44.3%,0,0.0%,59,70.2%,37,70%,61,60%,45,74%,0,0%
Chris Paul,26.5,LAC,Point,2172,89,52.8%,91,51.3%,71,37.8%,81,86.1%,98,18%,77,13%,97,9%,92,49%
Sasha Pavlovic,28.0,BOS,Forward,446,81,53.8%,85,53.3%,67,36.4%,0,37.5%,21,77%,54,58%,10,85%,67,94%
Nikola Pekovic,25.8,MIN,Big,1257,88,56.4%,89,56.4%,0,0.0%,72,74.2%,68,63%,48,63%,73,61%,0,0%
Kendrick Perkins,27.0,OKC,Big,1742,43,48.9%,43,48.9%,0,0.0%,38,65.2%,67,63%,41,65%,80,58%,0,0%
Johan Petro,25.8,BKN,Big,865,16,42.7%,15,42.7%,0,0.0%,90,80.6%,8,83%,44,65%,14,92%,0,0%
Paul Pierce,34.1,BOS,Forward,2065,67,50.0%,63,47.7%,69,36.6%,89,85.1%,79,57%,67,54%,85,39%,81,88%
Mickael Pietrus,29.7,BOS,Wing,896,67,50.2%,78,48.9%,42,33.5%,13,64.5%,23,77%,35,61%,62,45%,49,95%
Dexter Pittman,23.7,MIA,Big,257,53,50.0%,55,50.0%,0,0.0%,0,65.2%,57,66%,36,67%,70,63%,0,0%
Quincy Pondexter,23.6,MEM,Wing,966,78,51.3%,94,52.5%,32,31.9%,11,63.3%,43,70%,34,61%,23,69%,45,95%
A.J. Price,25.1,IND,Point,450,16,39.8%,16,37.1%,19,27.9%,57,81.5%,28,42%,69,17%,77,15%,48,79%
Ronnie Price,28.4,PHX,Combo,436,11,39.2%,13,38.2%,15,27.5%,0,93.8%,89,30%,80,25%,100,0%,69,73%
Tayshaun Prince,31.7,DET,Wing,2083,20,44.6%,26,43.0%,64,37.0%,39,77.4%,76,56%,72,49%,52,51%,3,100%
Joel Przybilla,32.1,POR,Big,441,21,44.7%,22,44.7%,0,0.0%,0,61.1%,72,62%,58,60%,1,100%,0,0%
Vladimir Radmanovic,30.9,ATL,Forward,660,54,47.4%,8,36.4%,62,35.0%,54,76.9%,10,85%,33,64%,67,50%,44,98%
Anthony Randolph,22.3,MIN,Big,497,30,46.6%,30,46.9%,0,0.0%,78,76.8%,39,70%,17,74%,66,64%,0,0%
Zach Randolph,30.3,MEM,Big,730,34,47.3%,32,47.1%,0,28.6%,39,65.9%,99,42%,91,46%,98,35%,66,100%
Michael Redd,32.2,PHX,Wing,710,34,46.3%,49,45.5%,31,31.7%,60,80.0%,59,64%,85,41%,43,55%,34,98%
JJ Redick,27.4,ORL,Wing,1750,85,52.6%,28,43.3%,90,42.3%,98,91.1%,46,69%,43,59%,51,52%,78,86%
Jason Richardson,30.8,ORL,Wing,1586,63,49.7%,38,44.3%,66,37.1%,2,59.4%,40,72%,22,68%,66,41%,65,91%
Quentin Richardson,31.6,ORL,Wing,845,50,47.6%,22,42.5%,44,33.9%,72,83.3%,14,80%,28,64%,80,33%,3,100%
Luke Ridnour,30.7,MIN,Combo,1748,67,48.5%,80,48.4%,28,32.5%,91,89.9%,82,34%,91,22%,51,28%,80,63%
Nate Robinson,27.4,GSW,Point,1169,77,49.6%,70,46.3%,62,36.5%,74,83.9%,52,36%,48,25%,80,15%,63,71%
Rajon Rondo,25.7,BOS,Point,1949,50,45.8%,72,46.5%,13,23.7%,0,59.8%,78,27%,38,27%,41,26%,100,22%
Derrick Rose,23.1,CHI,Point,1373,61,48.0%,77,47.5%,38,32.7%,52,81.2%,88,23%,64,20%,83,14%,94,49%
Ricky Rubio,21.0,MIN,Combo,1396,13,39.8%,7,36.1%,49,34.4%,34,80.0%,93,28%,96,12%,91,13%,49,81%
Brandon Rush,26.3,GSW,Forward,1683,98,61.4%,94,55.1%,97,46.2%,66,78.8%,31,73%,65,55%,42,63%,63,95%
Walker Russell,29.1,DET,Point,292,5,37.0%,8,35.0%,0,33.3%,0,53.8%,64,33%,17,36%,94,10%,2,100%
John Salmons,31.9,SAC,Wing,1241,30,45.8%,59,46.4%,19,29.7%,12,64.4%,88,49%,75,46%,84,31%,71,88%
Samardo Samuels,22.8,CLE,Big,732,28,45.6%,27,45.6%,0,0.0%,61,70.3%,83,57%,76,55%,65,64%,0,0%
Larry Sanders,22.9,MIL,Big,570,31,46.8%,34,47.1%,0,0.0%,6,47.2%,37,70%,30,68%,29,82%,0,0%
Luis Scola,31.5,HOU,Big,2064,45,49.2%,47,49.3%,0,0.0%,80,77.3%,71,62%,72,56%,61,66%,0,0%
Thabo Sefolosha,27.5,OKC,Wing,906,84,52.3%,22,42.2%,94,42.9%,95,88.4%,34,74%,29,63%,73,38%,55,93%
Josh Selby,20.6,MEM,Point,190,44,45.1%,78,47.6%,0,20.0%,0,70.0%,97,18%,92,0%,72,17%,2,100%
Kevin Seraphin,21.9,WAS,Big,1095,78,53.5%,81,53.7%,0,0.0%,42,66.1%,66,63%,45,64%,69,63%,0,0%
Ramon Sessions,25.6,CLE,Point,972,41,44.0%,20,39.6%,98,42.6%,76,84.2%,75,30%,34,28%,55,24%,95,46%
Ramon Sessions,25.6,LAL,Combo,695,91,51.7%,69,47.4%,100,48.6%,6,71.3%,60,39%,44,38%,64,24%,73,71%
Iman Shumpert,21.3,NYK,Combo,1647,33,45.3%,42,44.3%,21,31.8%,51,81.7%,53,42%,67,32%,44,29%,53,81%
Bobby Simmons,31.4,LAC,Forward,401,21,42.4%,0,26.7%,54,33.9%,0,57.1%,6,93%,75,50%,15,83%,8,100%
Chris Singleton,21.9,WAS,Wing,1375,16,43.6%,10,38.6%,44,33.9%,17,67.6%,36,73%,60,50%,25,69%,32,98%
James Singleton,30.3,WAS,Big,220,89,56.9%,91,58.6%,0,28.6%,0,90.9%,12,81%,14,75%,22,86%,66,100%
Donald Sloan,23.8,CLE,Point,542,23,41.2%,55,44.4%,2,11.1%,48,80.8%,48,37%,30,30%,22,38%,2,100%
Craig Smith,28.0,POR,Big,382,60,50.5%,60,50.5%,0,0.0%,52,68.8%,93,50%,57,61%,100,21%,0,0%
Ish Smith,23.3,ORL,Point,129,27,42.7%,42,42.1%,0,33.3%,0,83.3%,84,24%,78,13%,45,25%,2,100%
JR Smith,26.1,NYK,Wing,915,66,50.1%,42,44.9%,67,37.1%,22,70.4%,80,52%,60,50%,97,17%,82,84%
Jason Smith,25.7,NOP,Big,940,70,52.2%,75,53.1%,0,11.1%,60,70.2%,11,81%,48,63%,15,91%,66,100%
Josh Smith,25.9,ATL,Big,2323,33,47.2%,39,48.0%,30,26.2%,28,63.0%,63,64%,46,64%,75,60%,92,96%
Nolan Smith,23.3,POR,Combo,466,16,40.0%,22,39.4%,18,27.8%,0,75.0%,27,55%,27,46%,18,42%,0,100%
Marreese Speights,24.2,MEM,Big,1338,26,45.3%,27,45.5%,0,0.0%,79,77.1%,60,65%,84,52%,43,75%,0,0%
Tiago Splitter,26.8,SAS,Big,1074,96,62.1%,97,62.1%,0,0.0%,54,69.2%,51,67%,22,72%,94,42%,0,0%
Jerry Stackhouse,37.0,ATL,Wing,173,6,39.7%,8,37.9%,12,27.6%,0,81.8%,16,79%,8,75%,18,71%,72,88%
Lance Stephenson,21.2,IND,Wing,353,28,45.6%,88,50.7%,0,16.7%,0,42.9%,100,28%,95,30%,97,14%,95,67%
DeShawn Stevenson,30.6,BKN,Wing,946,8,40.5%,3,29.6%,16,28.9%,0,50.0%,15,80%,99,0%,68,40%,66,90%
Greg Stiemsma,26.1,BOS,Big,699,89,57.0%,89,57.0%,0,0.0%,66,73.0%,2,90%,6,83%,1,100%,0,0%
Julyan Stone,22.9,DEN,Combo,160,40,46.7%,100,55.0%,0,20.0%,0,72.7%,47,46%,13,60%,84,17%,0,100%
Amar'e Stoudemire,29.0,NYK,Big,1539,40,48.7%,47,49.1%,9,22.2%,77,76.5%,73,62%,54,61%,73,61%,66,100%
Rodney Stuckey,25.5,DET,Wing,1635,31,46.0%,47,45.4%,35,32.7%,75,83.4%,97,39%,89,37%,90,28%,90,76%
DaJuan Summers,23.8,NOP,Wing,190,15,43.0%,61,46.5%,0,21.4%,0,71.4%,21,78%,38,60%,0,100%,95,67%
Jeff Teague,23.4,ATL,Point,2177,81,51.4%,94,51.4%,50,34.7%,12,75.7%,73,31%,42,27%,84,13%,55,76%
Sebastian Telfair,26.4,PHX,Point,784,53,46.2%,59,45.0%,37,32.6%,26,78.0%,89,23%,33,29%,75,15%,98,34%
Jason Terry,34.1,DAL,Wing,1982,79,51.6%,67,47.2%,70,38.1%,94,88.3%,84,50%,98,23%,75,36%,88,79%
Hasheem Thabeet,24.7,POR,Big,104,53,50.0%,55,50.0%,0,0.0%,0,66.7%,70,63%,50,63%,0,0%,0,0%
Isaiah Thomas,22.7,SAC,Point,1616,86,52.1%,83,48.5%,81,38.8%,71,83.5%,30,42%,25,33%,61,21%,64,70%
Kurt Thomas,39.1,POR,Big,776,30,46.4%,29,46.4%,0,0.0%,0,70.0%,6,87%,99,22%,11,97%,0,0%
Lance Thomas,23.5,NOP,Big,610,32,47.1%,33,47.1%,0,0.0%,96,85.7%,24,75%,14,75%,40,77%,0,0%
Tyrus Thomas,25.2,CHA,Big,960,2,35.9%,3,35.7%,0,50.0%,76,75.9%,31,73%,78,54%,32,82%,66,100%
Jason Thompson,25.3,SAC,Big,1624,80,53.6%,82,53.7%,0,0.0%,24,61.3%,79,59%,62,60%,77,59%,0,0%
Klay Thompson,21.7,GSW,Wing,1557,83,52.1%,51,45.7%,89,42.0%,92,88.0%,39,72%,60,50%,22,69%,59,93%
Tristan Thompson,20.6,CLE,Big,1372,20,44.3%,21,44.3%,0,0.0%,18,54.5%,94,49%,86,50%,91,47%,0,0%
Marcus Thornton,24.4,SAC,Combo,1773,84,51.0%,89,49.9%,51,35.0%,80,86.5%,13,61%,11,62%,33,32%,42,83%
Jamaal Tinsley,33.7,UTA,Point,463,33,43.7%,66,45.9%,17,25.0%,0,84.6%,56,35%,69,17%,44,26%,27,89%
Anthony Tolliver,26.4,MIN,Forward,861,52,47.1%,100,57.1%,15,26.0%,34,74.1%,17,81%,38,64%,2,100%,8,100%
Ronny Turiaf,28.8,MIA,Big,212,79,53.6%,80,53.6%,0,0.0%,0,55.6%,77,60%,20,73%,99,25%,0,0%
Hedo Turkoglu,32.6,ORL,Wing,1648,72,50.6%,74,48.0%,52,35.5%,23,70.5%,95,39%,87,38%,98,9%,99,57%
Evan Turner,23.0,PHI,Wing,1631,28,45.8%,66,46.7%,5,23.3%,16,67.3%,89,48%,81,43%,58,48%,3,100%
Jeremy Tyler,20.4,GSW,Big,537,9,41.8%,14,42.0%,0,0.0%,20,56.8%,82,58%,81,53%,57,67%,0,0%
Ekpe Udoh,24.5,GSW,Big,817,19,44.3%,20,44.3%,0,0.0%,63,71.9%,84,57%,75,55%,78,59%,0,0%
