Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Stephen Jackson,28.6,GSW,Wing,1290,62,0.6%,71,1.7%,53,3.4%,60,3.4%,1,5.9%,85,2.7%,79,14.6%
Stephen Jackson,28.6,IND,Wing,1183,83,0.9%,33,1.2%,73,3.0%,4,1.4%,5,6.8%,77,2.4%,45,6.2%
Jerome James,31.0,NYK,Big,247,82,3.1%,42,0.9%,1,10.7%,34,7.7%,35,15.5%,0,0.0%,16,18.8%
LeBron James,21.8,CLE,Wing,3176,85,1.0%,78,1.8%,95,1.9%,43,2.7%,95,15.0%,64,1.8%,72,11.1%
Mike James,31.4,MIN,Point,2059,57,0.2%,28,1.2%,55,3.3%,26,1.2%,26,7.2%,92,3.3%,51,3.1%
Antawn Jamison,30.4,WAS,Forward,2653,55,0.7%,51,1.3%,75,2.9%,67,5.0%,88,15.8%,73,4.0%,98,37.3%
Marko Jaric,27.9,MIN,Wing,1524,59,0.6%,92,2.2%,15,4.8%,63,3.5%,38,9.0%,99,9.2%,62,9.4%
Sarunas Jasikevicius,30.7,GSW,Point,242,62,0.2%,66,1.7%,60,3.1%,64,1.9%,2,4.7%,0,0.0%,0,0.0%
Sarunas Jasikevicius,30.7,IND,Point,634,0,0.0%,8,0.9%,53,3.3%,47,1.6%,11,5.7%,0,0.0%,36,2.2%
Al Jefferson,21.8,BOS,Big,2314,72,2.5%,46,1.0%,72,4.4%,84,11.7%,94,23.1%,24,0.8%,68,35.5%
Richard Jefferson,26.4,BKN,Forward,1950,8,0.2%,6,0.8%,88,2.4%,22,2.9%,12,8.8%,0,0.0%,82,28.2%
Jared Jeffries,24.9,NYK,Forward,1295,84,1.3%,76,1.5%,31,4.8%,96,10.2%,37,11.1%,0,0.0%,6,5.0%
Alexander Johnson,23.7,MEM,Big,740,70,2.5%,84,1.5%,12,7.6%,36,7.9%,70,18.3%,63,4.3%,71,36.4%
Anthony Johnson,32.1,ATL,Combo,732,30,0.2%,13,1.1%,70,2.9%,32,1.5%,25,7.1%,0,0.0%,0,0.0%
Anthony Johnson,32.1,DAL,Point,508,30,0.1%,19,1.1%,0,5.7%,70,2.2%,30,7.4%,96,4.0%,47,2.7%
DerMarr Johnson,26.5,DEN,Wing,383,97,1.3%,66,1.6%,44,3.6%,11,1.8%,64,10.6%,97,5.4%,0,0.0%
Joe Johnson,25.3,ATL,Wing,2353,20,0.3%,29,1.2%,97,1.8%,37,2.5%,34,8.8%,52,1.3%,38,4.9%
Linton Johnson,26.4,NOP,Big,696,39,1.5%,99,2.0%,21,6.5%,31,7.3%,33,15.1%,89,8.3%,45,28.2%
Bobby Jones,22.8,PHI,Forward,271,10,0.2%,84,1.7%,2,8.7%,94,7.9%,8,8.7%,0,0.0%,100,37.5%
Dahntay Jones,25.8,MEM,Wing,1640,74,0.7%,23,1.1%,11,5.0%,61,3.4%,12,7.2%,0,0.0%,41,5.3%
Damon Jones,30.2,CLE,Combo,1133,14,0.1%,2,0.6%,96,2.0%,7,0.8%,4,5.6%,0,0.0%,0,0.0%
Eddie Jones,35.0,MEM,Wing,559,13,0.2%,79,1.8%,31,4.1%,27,2.3%,48,9.6%,94,4.3%,24,2.9%
Eddie Jones,35.0,MIA,Wing,1024,47,0.4%,89,2.1%,61,3.3%,18,2.0%,73,11.6%,45,1.1%,52,7.5%
Fred Jones,27.6,POR,Combo,423,63,0.4%,77,2.1%,27,4.2%,41,1.7%,16,6.6%,95,4.0%,54,3.7%
Fred Jones,27.6,TOR,Wing,846,73,0.7%,56,1.5%,51,3.4%,10,1.8%,25,8.1%,65,1.9%,58,8.9%
James Jones,26.1,PHX,Wing,1332,99,1.6%,10,0.9%,38,4.0%,44,2.7%,52,9.9%,0,0.0%,74,11.8%
Solomon Jones,22.3,ATL,Big,613,86,3.3%,27,0.8%,7,8.4%,38,7.9%,22,13.8%,40,2.4%,23,22.4%
Chris Kaman,24.5,LAC,Big,2166,79,3.0%,35,0.9%,62,4.9%,49,8.6%,84,20.1%,34,2.0%,77,37.1%
Jason Kapono,25.7,MIA,Wing,1697,5,0.1%,13,1.0%,56,3.3%,12,1.8%,29,8.6%,0,0.0%,73,11.1%
Viktor Khryapa,24.2,CHI,Forward,160,16,0.4%,35,1.1%,0,11.6%,100,10.6%,94,17.2%,100,18.2%,84,28.6%
Jason Kidd,33.6,BKN,Point,2925,91,0.4%,79,2.0%,87,2.2%,100,5.2%,100,18.8%,74,0.9%,98,17.1%
Tarence Kinsey,22.6,MEM,Wing,942,3,0.1%,97,2.4%,85,2.6%,62,3.4%,23,7.9%,50,1.3%,27,3.4%
Andrei Kirilenko,25.7,UTA,Wing,2046,100,3.9%,69,1.6%,42,3.6%,83,4.9%,75,12.0%,82,2.6%,86,16.7%
Linas Kleiza,21.8,DEN,Forward,1451,27,0.5%,4,0.8%,25,5.0%,73,5.3%,49,12.6%,71,3.8%,39,16.3%
Brevin Knight,31.0,CHA,Point,1265,40,0.1%,92,2.4%,28,3.8%,25,1.2%,60,8.5%,0,0.0%,96,9.1%
Kyle Korver,25.6,PHI,Forward,2238,31,0.5%,39,1.2%,65,3.4%,2,1.5%,35,11.1%,25,0.7%,4,4.8%
Nenad Krstic,23.3,BKN,Big,847,45,1.6%,9,0.5%,71,4.5%,20,6.6%,41,15.9%,29,1.6%,1,8.8%
Raef LaFrentz,30.4,POR,Big,314,55,1.8%,39,0.9%,11,7.8%,44,8.2%,40,15.9%,75,5.9%,24,22.7%
David Lee,23.5,NYK,Big,1691,14,0.7%,72,1.3%,90,3.5%,90,12.5%,93,22.6%,84,6.8%,94,44.8%
Rashard Lewis,27.2,OKC,Forward,2343,61,0.9%,53,1.3%,92,2.3%,49,4.4%,69,13.4%,0,0.0%,57,22.5%
Shaun Livingston,21.1,LAC,Wing,1592,86,1.0%,74,1.7%,50,3.5%,70,4.1%,35,8.8%,43,1.0%,22,2.6%
Kyle Lowry,20.6,MEM,Combo,174,59,0.4%,100,3.6%,21,4.4%,100,6.3%,98,13.1%,100,16.7%,73,5.9%
John Lucas III,23.9,HOU,Point,292,0,0.0%,34,1.3%,11,4.7%,83,2.5%,72,8.8%,98,6.7%,0,0.0%
Tyronn Lue,29.5,ATL,Point,1477,0,0.0%,4,0.8%,62,3.0%,36,1.5%,19,6.6%,0,0.0%,58,3.3%
Mark Madsen,30.8,MIN,Big,440,33,1.3%,49,1.0%,1,10.3%,33,7.7%,8,11.6%,72,5.3%,3,9.1%
Corey Maggette,27.0,LAC,Wing,2229,31,0.3%,38,1.3%,33,4.1%,77,4.6%,89,14.3%,56,1.6%,99,39.2%
Jamaal Magloire,28.4,POR,Big,1677,64,2.3%,12,0.6%,55,5.2%,72,10.4%,91,21.6%,49,3.3%,91,43.2%
Stephon Marbury,29.7,NYK,Combo,2741,36,0.2%,16,1.2%,89,2.5%,36,1.5%,21,7.0%,0,0.0%,70,5.4%
Shawn Marion,28.5,PHX,Forward,3006,94,2.1%,92,2.3%,71,3.0%,90,6.6%,100,19.1%,61,2.7%,94,34.1%
Donyell Marshall,33.5,CLE,Big,1310,53,1.8%,75,1.3%,82,3.8%,14,6.0%,50,16.6%,93,9.6%,56,31.0%
Rawle Marshall,24.7,IND,Wing,307,82,0.9%,36,1.3%,78,2.8%,34,2.4%,2,6.0%,0,0.0%,0,0.0%
Darrick Martin,35.7,TOR,Point,161,0,0.0%,6,0.8%,6,5.2%,0,0.6%,6,5.2%,0,0.0%,0,0.0%
Kevin Martin,23.7,SAC,Combo,2811,38,0.2%,43,1.5%,88,2.6%,68,2.6%,84,10.8%,61,1.1%,77,6.3%
Desmond Mason,29.1,NOP,Forward,2567,29,0.5%,10,0.8%,86,2.7%,59,4.9%,10,8.8%,78,4.6%,31,14.7%
Roger Mason Jr.,26.1,WAS,Wing,429,69,0.7%,17,1.0%,3,6.0%,6,1.4%,28,8.5%,0,0.0%,25,3.1%
Jason Maxiell,23.7,DET,Big,853,90,3.8%,82,1.4%,60,5.0%,63,9.7%,4,10.1%,65,4.5%,8,14.6%
Sean May,22.6,CHA,Big,827,47,1.6%,54,1.0%,62,4.9%,64,9.7%,66,18.0%,58,4.0%,60,32.4%
Rashad McCants,22.1,MIN,Wing,519,76,0.8%,86,2.1%,5,5.8%,48,2.9%,3,6.7%,0,0.0%,23,2.6%
Antonio McDyess,32.2,DET,Big,1710,62,2.2%,91,1.7%,29,6.2%,71,10.4%,62,17.8%,81,6.5%,97,47.5%
Tracy McGrady,27.4,HOU,Wing,2532,77,0.8%,70,1.7%,91,2.1%,26,2.2%,81,13.0%,83,2.6%,64,9.9%
Jeff McInnis,32.0,CHA,Combo,647,0,0.0%,5,0.9%,18,4.6%,57,2.2%,23,7.1%,84,1.9%,98,13.0%
Aaron McKie,34.1,LAL,Point,122,0,0.0%,53,1.5%,8,5.0%,4,0.9%,98,11.7%,0,0.0%,100,22.2%
Keith McLeod,27.0,GSW,Combo,345,70,0.5%,70,1.9%,86,2.6%,9,0.9%,0,3.5%,0,0.0%,68,5.3%
Keith McLeod,27.0,IND,Combo,307,55,0.3%,7,0.9%,30,4.1%,2,0.4%,27,7.1%,0,0.0%,61,4.3%
CJ Miles,19.6,UTA,Wing,313,56,0.5%,25,1.1%,0,6.8%,42,2.7%,11,7.1%,0,0.0%,0,0.0%
Darko Milicic,21.4,ORL,Big,1882,94,4.2%,56,1.1%,59,5.0%,54,9.0%,36,15.6%,71,5.1%,35,24.4%
Andre Miller,30.6,DEN,Combo,813,41,0.2%,70,1.9%,93,2.4%,84,3.2%,68,9.6%,86,3.1%,79,6.5%
Andre Miller,30.6,PHI,Point,2140,45,0.2%,58,1.6%,79,2.3%,96,3.9%,64,8.6%,83,1.6%,91,7.7%
Brad Miller,30.6,SAC,Big,1776,29,1.2%,45,1.0%,88,3.6%,4,4.5%,60,17.6%,56,3.8%,69,35.6%
Mike Miller,26.7,MEM,Wing,2733,35,0.4%,9,0.9%,94,2.0%,25,2.1%,84,13.3%,55,1.5%,47,6.4%
Paul Millsap,21.7,UTA,Big,1388,83,3.1%,97,1.9%,21,6.7%,98,14.3%,63,17.8%,30,1.8%,29,23.3%
Yao Ming,26.1,HOU,Big,1618,82,3.1%,7,0.5%,86,3.7%,29,7.1%,82,20.0%,0,0.0%,96,46.1%
Cuttino Mobley,31.2,LAC,Combo,2816,73,0.5%,36,1.5%,79,2.7%,52,2.0%,46,8.1%,71,1.3%,88,7.4%
Nazr Mohammed,29.2,DET,Big,721,78,2.9%,92,1.7%,16,7.3%,91,12.6%,51,16.6%,88,7.7%,87,41.7%
Mikki Moore,31.0,BKN,Big,2076,47,1.6%,55,1.0%,49,5.3%,40,8.0%,10,12.4%,28,1.6%,29,23.3%
Adam Morrison,22.3,CHA,Wing,2252,10,0.1%,1,0.6%,72,3.1%,31,2.4%,37,9.0%,68,1.9%,11,0.6%
Alonzo Mourning,36.7,MIA,Big,1560,100,6.1%,5,0.4%,53,5.2%,61,9.5%,15,13.1%,53,3.6%,31,23.8%
Troy Murphy,26.5,IND,Big,1168,26,1.1%,48,1.0%,66,4.8%,9,5.4%,42,16.0%,70,5.1%,73,36.6%
Troy Murphy,26.5,GSW,Big,644,36,1.4%,77,1.4%,81,3.8%,10,5.6%,58,17.3%,34,2.0%,45,28.6%
Ronald Murray,27.3,DET,Combo,1409,77,0.5%,52,1.6%,71,2.8%,50,2.0%,13,6.5%,61,1.1%,0,0.0%
Dikembe Mutombo,40.4,HOU,Big,1268,87,3.3%,29,0.8%,47,5.4%,97,13.5%,97,24.1%,0,0.0%,85,40.6%
Bostjan Nachbar,26.3,BKN,Forward,1480,71,1.0%,16,0.9%,20,5.2%,4,1.9%,76,13.8%,27,0.9%,86,29.1%
Eduardo Najera,30.3,DEN,Big,1651,19,0.8%,96,1.9%,57,5.1%,49,8.6%,5,10.5%,25,0.8%,12,16.7%
Steve Nash,32.7,PHX,Point,2677,32,0.1%,11,0.9%,94,1.8%,34,1.3%,77,9.0%,0,0.0%,26,1.4%
Jameer Nelson,24.7,ORL,Point,2324,38,0.1%,42,1.4%,26,4.0%,72,2.3%,66,8.7%,91,3.3%,75,4.0%
Rasho Nesterovic,30.4,TOR,Big,1673,75,2.8%,55,1.1%,51,5.3%,32,7.7%,32,15.0%,77,6.2%,25,23.1%
Ira Newble,31.8,CLE,Wing,102,0,0.0%,93,2.3%,2,6.3%,100,10.3%,93,14.7%,0,0.0%,0,0.0%
Andres Nocioni,26.9,CHI,Wing,1390,84,0.9%,8,0.9%,24,4.5%,50,2.9%,99,17.1%,98,5.8%,98,31.5%
David Noel,22.7,MIL,Forward,692,47,0.6%,75,1.5%,37,4.5%,78,5.7%,41,11.2%,84,5.6%,14,11.3%
Steve Novak,23.4,HOU,Forward,116,0,0.0%,41,1.2%,51,3.9%,0,0.8%,0,6.0%,96,12.5%,92,33.3%
Dirk Nowitzki,28.4,DAL,Big,2811,32,1.3%,32,0.8%,98,2.5%,5,4.7%,88,21.1%,87,7.6%,56,31.1%
Jermaine O'Neal,28.1,IND,Big,2454,94,4.1%,38,0.9%,86,3.7%,21,6.6%,85,20.1%,27,1.4%,86,41.1%
Shaquille O'Neal,34.7,MIA,Big,1131,75,2.8%,3,0.3%,54,5.2%,73,10.4%,71,18.5%,25,0.9%,34,24.3%
Fabricio Oberto,31.6,SAS,Big,1246,23,0.9%,31,0.8%,18,7.0%,75,10.8%,58,17.3%,95,10.3%,79,38.2%
Lamar Odom,27.0,LAL,Big,2198,19,0.8%,57,1.1%,95,3.0%,6,4.8%,86,20.1%,80,6.4%,62,33.1%
Emeka Okafor,24.1,CHA,Big,2324,93,4.1%,60,1.1%,85,3.7%,84,11.8%,88,20.8%,53,3.6%,93,44.1%
Mehmet Okur,27.4,UTA,Big,2654,20,0.8%,16,0.6%,79,4.0%,16,6.3%,49,16.5%,94,9.8%,23,22.6%
Kevin Ollie,33.8,PHI,Point,911,19,0.1%,17,1.1%,42,3.5%,17,1.0%,45,8.2%,0,0.0%,64,3.4%
Michael Olowokandi,31.6,BOS,Big,224,88,3.4%,90,1.6%,5,8.7%,10,5.4%,46,16.3%,0,0.0%,12,16.7%
Bo Outlaw,35.6,ORL,Big,402,3,0.3%,94,1.8%,31,6.1%,94,13.1%,9,12.3%,0,0.0%,38,26.1%
Travis Outlaw,22.1,POR,Forward,1478,98,2.8%,88,1.9%,45,4.3%,53,4.7%,27,10.3%,75,4.2%,37,15.8%
Zaza Pachulia,22.7,ATL,Big,2016,24,1.0%,94,1.7%,50,5.3%,79,11.1%,38,15.8%,42,2.4%,36,25.2%
Scott Padgett,30.5,HOU,Big,152,14,0.7%,41,0.9%,14,7.5%,17,6.3%,25,14.1%,78,6.3%,87,41.7%
Jannero Pargo,27.0,NOP,Combo,1610,16,0.1%,32,1.5%,63,3.1%,23,1.3%,70,9.9%,0,0.0%,66,4.6%
Anthony Parker,31.4,TOR,Wing,2422,18,0.3%,51,1.4%,87,2.5%,46,2.8%,49,9.7%,58,1.7%,54,8.1%
Smush Parker,25.4,LAL,Point,2454,66,0.2%,85,2.1%,43,3.5%,66,2.0%,25,7.1%,75,1.1%,43,2.4%
Tony Parker,24.5,SAS,Point,2492,42,0.1%,55,1.5%,85,2.2%,53,1.7%,85,9.5%,0,0.0%,36,2.2%
Ruben Patterson,31.3,MIL,Wing,2489,58,0.5%,82,2.0%,45,3.5%,97,8.5%,57,10.2%,46,1.1%,82,15.2%
Chris Paul,21.5,NOP,Point,2349,21,0.1%,87,2.2%,77,2.5%,75,2.3%,96,11.2%,85,1.7%,0,0.0%
Sasha Pavlovic,23.0,CLE,Wing,1485,68,0.6%,65,1.6%,46,3.5%,9,1.6%,32,8.7%,42,1.0%,81,15.1%
Gary Payton,38.3,MIA,Combo,1481,18,0.1%,27,1.4%,50,3.5%,27,1.4%,48,8.1%,55,0.9%,73,5.9%
Kendrick Perkins,22.0,BOS,Big,1566,88,3.4%,19,0.7%,48,5.4%,36,7.9%,37,15.7%,49,3.3%,79,37.7%
Morris Peterson,29.2,TOR,Wing,1473,49,0.5%,48,1.4%,43,3.6%,30,2.4%,88,14.2%,0,0.0%,88,17.2%
Johan Petro,20.8,OKC,Big,1426,48,1.6%,69,1.2%,19,7.0%,24,6.9%,53,16.8%,46,2.9%,53,29.8%
Paul Pierce,29.1,BOS,Wing,1735,43,0.4%,35,1.3%,84,2.6%,35,2.4%,90,14.3%,60,1.7%,80,15.0%
Mickael Pietrus,24.7,GSW,Forward,1868,86,1.4%,27,1.0%,33,4.7%,47,4.3%,53,12.9%,35,1.4%,24,13.4%
James Posey,29.8,MIA,Wing,1869,72,0.7%,72,1.7%,25,4.4%,64,3.7%,86,13.8%,88,3.0%,100,42.1%
Leon Powe,22.8,BOS,Big,650,49,1.7%,47,1.0%,31,6.1%,95,13.3%,55,17.0%,96,11.8%,89,42.2%
Josh Powell,23.8,GSW,Big,228,61,2.2%,26,0.8%,37,5.8%,15,6.1%,43,16.1%,0,0.0%,4,9.5%
Ronnie Price,23.4,SAC,Combo,474,75,0.5%,79,2.1%,9,5.5%,89,3.4%,77,10.4%,0,0.0%,0,0.0%
Tayshaun Prince,26.7,DET,Wing,2992,91,1.1%,5,0.8%,98,1.8%,88,5.3%,53,9.9%,54,1.3%,76,14.0%
Joel Przybilla,27.1,POR,Big,698,99,5.5%,23,0.7%,14,7.3%,59,9.4%,51,16.6%,56,3.8%,62,33.3%
Chris Quinn,23.1,MIA,Point,320,0,0.0%,51,1.5%,19,4.4%,38,1.5%,47,8.3%,94,3.4%,0,0.0%
Vladimir Radmanovic,25.9,LAL,Forward,972,73,1.0%,37,1.1%,22,5.2%,75,5.5%,47,12.3%,88,6.9%,63,24.2%
Shavlik Randolph,22.9,PHI,Big,174,86,3.3%,95,1.8%,40,5.7%,68,10.1%,66,18.0%,99,16.7%,71,36.4%
Zach Randolph,25.3,POR,Big,2419,3,0.4%,53,1.0%,97,2.6%,56,9.3%,92,22.4%,48,3.1%,62,33.3%
Allan Ray,22.4,BOS,Wing,674,21,0.3%,20,1.1%,12,5.0%,36,2.5%,31,8.6%,0,0.0%,35,4.5%
Michael Redd,27.2,MIL,Forward,2031,12,0.2%,63,1.4%,100,1.2%,14,2.4%,2,8.1%,0,0.0%,12,9.8%
JJ Redick,22.4,ORL,Wing,550,0,0.0%,3,0.8%,35,4.0%,13,1.8%,13,7.3%,65,1.9%,16,2.0%
Justin Reed,24.8,MIN,Forward,281,18,0.4%,2,0.5%,14,5.8%,35,4.0%,25,10.3%,0,0.0%,8,7.4%
Jared Reiner,24.6,MIL,Big,215,40,1.5%,18,0.6%,9,8.0%,55,9.0%,92,22.0%,0,0.0%,53,30.0%
Jason Richardson,25.8,GSW,Wing,1664,90,1.0%,47,1.4%,75,3.0%,73,4.2%,71,11.2%,92,3.8%,75,12.8%
Quentin Richardson,26.6,NYK,Wing,1612,12,0.2%,15,1.0%,49,3.5%,78,4.7%,100,18.3%,60,1.7%,90,19.3%
Luke Ridnour,25.7,OKC,Combo,2061,71,0.5%,64,1.8%,45,3.6%,30,1.5%,34,7.4%,54,0.8%,25,1.5%
Anthony Roberson,23.7,GSW,Combo,185,0,0.0%,93,2.5%,5,5.7%,13,1.0%,61,9.1%,0,0.0%,0,0.0%
Lawrence Roberts,24.0,MEM,Big,961,15,0.7%,92,1.7%,36,6.0%,78,11.0%,57,17.2%,75,5.9%,51,29.7%
Bernard Robinson,25.8,CHA,Wing,220,17,0.2%,98,2.5%,9,5.5%,69,4.1%,97,15.2%,0,0.0%,0,0.0%
Clifford Robinson,39.9,BKN,Big,927,35,1.3%,16,0.6%,60,5.0%,1,3.4%,1,8.2%,44,2.6%,43,27.5%
Nate Robinson,22.4,NYK,Point,1301,72,0.3%,60,1.6%,9,4.8%,98,4.8%,36,7.7%,0,0.0%,32,2.0%
Sergio Rodriguez,20.4,POR,Point,804,43,0.1%,72,1.8%,40,3.6%,92,2.8%,89,9.6%,0,0.0%,62,3.3%
Rajon Rondo,20.7,BOS,Combo,1760,43,0.3%,96,3.2%,34,4.0%,95,4.2%,100,13.5%,88,3.2%,95,11.5%
Jalen Rose,33.8,PHX,Wing,184,64,0.6%,14,1.0%,34,4.0%,2,1.2%,33,8.8%,0,0.0%,55,8.3%
Malik Rose,31.9,NYK,Forward,765,43,0.6%,71,1.5%,6,6.2%,76,5.6%,92,16.7%,92,11.9%,73,26.0%
Quinton Ross,25.5,LAC,Wing,1673,88,1.0%,80,1.9%,16,4.7%,71,4.1%,24,8.0%,0,0.0%,49,7.1%
Brandon Roy,22.3,POR,Wing,2009,24,0.3%,62,1.6%,76,2.9%,56,3.2%,70,11.1%,40,0.9%,34,4.5%
Michael Ruffin,29.8,WAS,Big,251,51,1.7%,59,1.1%,10,7.8%,92,12.9%,2,9.1%,58,4.0%,11,16.0%
John Salmons,26.9,SAC,Wing,2094,70,0.7%,64,1.6%,47,3.5%,28,2.3%,63,10.5%,79,2.5%,69,10.8%
Brian Scalabrine,28.6,BOS,Forward,1008,67,0.9%,29,1.0%,16,5.8%,16,2.4%,4,8.2%,82,4.8%,16,11.8%
Luke Schenscher,24.8,POR,Big,114,42,1.5%,30,0.8%,5,9.0%,58,9.3%,8,12.0%,0,0.0%,6,14.3%
Thabo Sefolosha,22.5,CHI,Wing,766,75,0.8%,59,1.5%,13,4.9%,74,4.3%,96,15.2%,56,1.6%,65,10.0%
Mouhamed Sene,20.5,OKC,Big,113,97,4.9%,27,0.8%,4,9.1%,76,10.8%,34,15.1%,0,0.0%,55,30.8%
Cedric Simmons,20.8,NOP,Big,480,66,2.4%,12,0.6%,32,6.1%,56,9.2%,5,10.3%,37,2.3%,97,46.4%
James Singleton,25.3,LAC,Big,297,58,2.1%,100,2.0%,29,6.2%,70,10.3%,62,17.8%,0,0.0%,21,21.7%
Brian Skinner,30.5,MIL,Big,1512,64,2.3%,10,0.6%,47,5.4%,35,7.8%,72,18.7%,41,2.4%,69,35.6%
Craig Smith,23.0,MIN,Big,1498,10,0.6%,85,1.6%,34,6.0%,75,10.8%,61,17.6%,83,6.7%,49,29.3%
JR Smith,21.1,DEN,Wing,1456,25,0.3%,50,1.4%,41,3.8%,15,1.9%,19,7.8%,81,2.5%,26,3.2%
Joe Smith,31.3,PHI,Big,1307,18,0.8%,51,1.0%,78,4.0%,60,9.4%,78,19.4%,0,0.0%,25,23.1%
Joe Smith,31.3,DEN,Big,146,68,2.4%,90,1.6%,39,5.8%,48,8.6%,30,14.8%,0,0.0%,70,35.7%
Josh Smith,20.9,ATL,Forward,2626,100,4.4%,86,1.7%,57,3.6%,92,6.9%,96,18.0%,47,2.1%,61,23.1%
Eric Snow,33.5,CLE,Point,1907,92,0.5%,32,1.3%,25,4.1%,62,1.9%,53,8.4%,66,0.6%,92,8.0%
Kirk Snyder,23.4,HOU,Forward,519,69,1.0%,20,0.9%,55,3.8%,25,3.1%,71,13.5%,0,0.0%,2,3.4%
Darius Songaila,28.7,WAS,Big,683,21,0.8%,60,1.1%,24,6.5%,18,6.4%,10,12.4%,78,6.3%,31,23.6%
Vassilis Spanoulis,24.2,HOU,Combo,195,48,0.3%,30,1.4%,20,4.5%,38,1.6%,20,6.9%,0,0.0%,0,0.0%
Jerry Stackhouse,32.0,DAL,Wing,1605,34,0.4%,54,1.5%,96,1.9%,41,2.7%,15,7.3%,50,1.3%,36,4.6%
DeShawn Stevenson,25.6,WAS,Wing,2406,44,0.4%,28,1.2%,90,2.3%,32,2.4%,9,7.0%,0,0.0%,56,8.5%
Peja Stojakovic,29.4,NOP,Forward,424,37,0.5%,8,0.8%,80,2.9%,18,2.5%,24,10.1%,53,2.3%,51,22.2%
Damon Stoudamire,33.2,MEM,Point,1499,23,0.1%,43,1.4%,70,2.8%,79,2.3%,51,8.3%,0,0.0%,79,4.7%
Salim Stoudamire,24.1,ATL,Combo,973,20,0.1%,4,0.8%,46,3.6%,4,0.5%,30,7.2%,0,0.0%,48,3.4%
Amar'e Stoudemire,24.0,PHX,Big,2679,58,2.1%,75,1.3%,84,3.8%,62,9.7%,80,19.6%,23,0.7%,74,36.6%
Michael Sweetney,24.0,CHI,Big,335,50,1.7%,38,0.9%,12,7.8%,94,13.1%,48,16.4%,0,0.0%,60,32.3%
Stromile Swift,26.9,MEM,Big,1024,85,3.2%,76,1.3%,40,5.7%,55,9.1%,32,15.1%,60,4.1%,94,44.3%
Wally Szczerbiak,29.7,BOS,Forward,897,4,0.2%,18,0.9%,76,2.9%,6,2.0%,14,8.9%,0,0.0%,49,20.0%
Donell Taylor,24.3,WAS,Combo,312,84,0.5%,88,2.2%,54,3.4%,93,4.2%,80,10.7%,0,0.0%,96,11.5%
Sebastian Telfair,21.4,BOS,Point,1534,89,0.4%,23,1.2%,17,4.5%,19,1.1%,15,6.4%,0,0.0%,72,3.8%
Jason Terry,29.1,DAL,Point,2830,83,0.3%,36,1.3%,74,2.6%,55,1.7%,34,7.4%,0,0.0%,77,4.3%
Etan Thomas,28.6,WAS,Big,1237,91,3.9%,28,0.8%,49,5.3%,85,11.8%,86,20.7%,66,4.7%,40,26.8%
Kenny Thomas,29.3,SAC,Big,1408,11,0.6%,79,1.4%,80,3.9%,69,10.2%,69,18.2%,38,2.3%,67,35.1%
Kurt Thomas,34.1,PHX,Big,1203,32,1.2%,36,0.9%,41,5.6%,43,8.2%,94,23.1%,0,0.0%,90,42.4%
Tim Thomas,29.7,LAC,Forward,2028,53,0.7%,43,1.2%,39,4.5%,27,3.5%,80,14.7%,57,2.5%,65,24.5%
Tyrus Thomas,20.2,CHI,Big,911,97,4.5%,99,2.0%,23,6.5%,66,9.9%,55,16.9%,54,3.6%,74,36.6%
Jamaal Tinsley,28.7,IND,Point,2233,96,0.6%,91,2.3%,36,3.6%,89,2.7%,70,8.8%,81,1.5%,70,3.7%
Jake Tsakalidis,27.4,MEM,Big,256,69,2.4%,74,1.3%,56,5.2%,73,10.5%,53,16.7%,0,0.0%,16,18.8%
Jake Tsakalidis,27.4,HOU,Big,110,6,0.5%,6,0.4%,58,5.0%,99,16.3%,40,15.8%,0,0.0%,71,36.4%
Ronny Turiaf,23.8,LAL,Big,1063,92,4.0%,23,0.7%,8,8.2%,44,8.2%,29,14.8%,39,2.4%,51,29.6%
Hedo Turkoglu,27.6,ORL,Wing,2256,42,0.4%,52,1.4%,28,4.3%,51,2.9%,66,10.8%,80,2.5%,84,15.4%
Ime Udoka,29.2,POR,Wing,2135,51,0.5%,63,1.6%,26,4.4%,84,4.9%,51,9.8%,91,3.7%,59,9.0%
Beno Udrih,24.3,SAS,Combo,776,7,0.1%,20,1.2%,59,3.3%,16,1.1%,36,7.6%,0,0.0%,57,3.8%
Anderson Varejao,24.1,CLE,Big,1886,42,1.5%,93,1.7%,33,6.1%,66,9.9%,68,18.1%,90,8.4%,71,35.8%
Jacque Vaughn,31.7,SAS,Point,620,53,0.2%,74,1.8%,13,4.6%,23,1.2%,55,8.4%,0,0.0%,57,3.2%
Charlie Villanueva,22.2,MIL,Big,954,12,0.7%,58,1.1%,69,4.5%,28,7.1%,56,17.0%,31,1.9%,44,28.2%
Jake Voskuhl,29.0,CHA,Big,1022,34,1.3%,77,1.3%,10,7.9%,53,8.9%,56,17.1%,54,3.6%,66,34.5%
Sasha Vujacic,22.7,LAL,Wing,900,4,0.1%,87,2.1%,14,4.9%,52,3.0%,59,10.3%,95,4.3%,0,0.0%
Dwyane Wade,24.8,MIA,Combo,1918,100,1.8%,95,2.5%,95,2.2%,79,3.1%,75,10.3%,79,1.5%,43,2.6%
