Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Jake Tsakalidis,26.4,MEM,Big,705,99,62.3%,99,62.3%,0,0.0%,47,67.1%,54,65%,48,62%,32,78%,0,0%
Ronny Turiaf,22.8,LAL,Big,148,47,50.0%,48,50.0%,0,0.0%,0,56.5%,64,62%,68,56%,37,75%,0,0%
Hedo Turkoglu,26.6,ORL,Wing,2604,80,52.5%,66,47.9%,87,41.3%,89,86.1%,75,54%,77,41%,86,36%,61,92%
Ime Udoka,28.2,NYK,Wing,103,4,35.7%,4,33.3%,0,33.3%,0,25.0%,65,57%,91,33%,34,67%,6,100%
Beno Udrih,23.3,SAS,Combo,484,84,51.9%,95,51.9%,38,34.5%,47,75.8%,22,65%,7,62%,36,48%,25,95%
Nick Van Exel,33.9,SAS,Point,947,58,47.3%,35,41.8%,54,36.1%,18,71.1%,38,48%,40,31%,44,34%,65,68%
Keith Van Horn,30.0,DAL,Forward,1064,60,49.1%,45,45.1%,67,37.7%,89,83.2%,35,73%,45,60%,65,61%,22,100%
Anderson Varejao,23.1,CLE,Big,732,80,53.1%,82,53.5%,0,0.0%,9,50.4%,50,66%,37,65%,45,73%,0,0%
Jacque Vaughn,30.7,BKN,Combo,1160,20,43.7%,42,44.2%,0,16.7%,19,70.3%,24,63%,40,38%,7,77%,2,100%
Charlie Villanueva,21.2,TOR,Big,2314,47,49.9%,48,50.0%,50,33.2%,60,71.4%,59,62%,63,56%,79,54%,89,99%
Jake Voskuhl,28.0,CHA,Big,793,9,42.9%,13,43.0%,0,0.0%,48,67.2%,16,78%,82,50%,12,93%,0,0%
Jackson Vroman,24.4,NOP,Big,346,3,38.5%,3,38.5%,0,0.0%,3,46.7%,68,60%,62,58%,1,100%,0,0%
Sasha Vujacic,21.7,LAL,Wing,1397,25,44.0%,5,34.8%,38,34.3%,97,90.0%,10,85%,52,53%,15,79%,38,98%
Dwyane Wade,23.8,MIA,Wing,2886,70,50.6%,89,51.4%,1,21.3%,56,78.3%,98,34%,85,38%,94,28%,93,69%
Antoine Walker,29.2,MIA,Forward,2153,70,50.6%,72,49.2%,49,34.9%,15,63.1%,82,56%,93,40%,100,22%,65,98%
Ben Wallace,31.1,DET,Big,2882,63,51.2%,67,51.4%,0,0.0%,1,41.8%,54,65%,33,66%,83,50%,0,0%
Gerald Wallace,23.3,CHA,Forward,1887,90,55.2%,95,56.2%,21,29.2%,11,61.2%,88,53%,73,49%,53,68%,22,100%
Rasheed Wallace,31.1,DET,Big,2770,53,50.6%,37,48.2%,71,36.0%,70,74.3%,24,73%,65,56%,66,63%,91,98%
Luke Walton,25.6,LAL,Forward,1297,25,44.2%,28,42.9%,41,34.0%,58,77.0%,70,60%,72,49%,73,57%,22,100%
Hakim Warrick,23.3,MEM,Big,654,27,46.3%,28,46.3%,0,0.0%,38,64.1%,65,61%,20,68%,92,42%,0,0%
Earl Watson,26.4,OKC,Combo,580,91,53.7%,51,44.6%,91,43.3%,28,72.9%,62,46%,95,18%,96,9%,44,88%
Earl Watson,26.4,DEN,Combo,946,96,55.4%,78,48.1%,73,40.0%,0,62.7%,7,73%,13,54%,78,25%,27,94%
Chris Webber,32.7,PHI,Big,2886,15,44.2%,17,44.3%,21,28.0%,73,75.6%,58,63%,63,57%,62,65%,96,81%
Martell Webster,18.9,POR,Wing,979,62,49.4%,35,43.3%,60,36.8%,90,86.4%,37,70%,69,44%,47,58%,63,92%
Bonzi Wells,29.1,SAC,Wing,1681,51,47.8%,73,48.4%,9,25.6%,17,67.7%,60,59%,38,58%,54,56%,6,100%
Jiri Welsch,25.8,MIL,Wing,806,21,43.5%,26,41.8%,30,33.3%,26,72.2%,52,65%,80,41%,18,76%,56,93%
David Wesley,35.0,HOU,Wing,2363,61,49.0%,37,43.6%,58,36.7%,70,80.5%,35,72%,55,52%,45,59%,55,93%
David West,25.2,NOP,Big,2515,65,51.4%,68,51.4%,0,30.0%,98,84.3%,56,64%,77,52%,47,72%,99,33%
Delonte West,22.3,BOS,Point,2399,96,55.0%,96,53.2%,70,39.0%,74,84.8%,29,52%,25,35%,31,43%,21,92%
Robert Whaley,23.5,UTA,Big,174,41,48.9%,44,48.9%,0,0.0%,0,50.0%,79,55%,91,46%,57,67%,0,0%
Chris Wilcox,23.2,OKC,Big,863,96,59.5%,96,59.5%,0,0.0%,86,79.3%,16,78%,3,79%,41,74%,0,0%
Chris Wilcox,23.2,LAC,Big,630,85,54.1%,86,54.1%,0,0.0%,20,57.1%,20,76%,6,76%,37,75%,0,0%
Damien Wilkins,25.8,OKC,Wing,1457,43,46.5%,65,47.8%,7,25.0%,87,85.1%,64,57%,48,54%,56,55%,6,100%
Mike Wilks,26.5,CLE,Combo,179,0,29.4%,0,25.9%,0,28.6%,0,40.0%,18,67%,75,25%,0,100%,2,100%
Aaron Williams,34.1,NOP,Big,675,72,52.0%,72,52.0%,0,0.0%,49,67.3%,32,71%,36,65%,24,83%,0,0%
Deron Williams,21.3,UTA,Point,2269,67,48.0%,38,42.1%,81,43.0%,24,71.8%,25,53%,40,31%,17,56%,52,73%
Eric Williams,33.3,TOR,Forward,336,13,40.1%,13,39.6%,15,27.8%,49,73.7%,90,50%,100,17%,77,53%,95,80%
Jason Williams,30.0,MIA,Point,1864,92,53.6%,90,50.3%,68,38.1%,89,86.7%,48,40%,87,14%,85,18%,42,77%
Marvin Williams,19.4,ATL,Big,1898,22,45.2%,27,46.1%,8,24.4%,71,74.8%,23,75%,46,62%,18,88%,73,100%
Mo Williams,22.9,MIL,Combo,1494,62,48.9%,44,44.2%,73,40.0%,86,84.7%,69,42%,69,26%,62,32%,69,75%
Corliss Williamson,31.9,SAC,Forward,277,35,45.4%,33,44.2%,0,100.0%,72,80.0%,80,56%,18,68%,95,42%,22,100%
Loren Woods,27.4,TOR,Big,309,18,44.6%,23,45.5%,0,0.0%,0,46.2%,99,36%,97,36%,96,33%,0,0%
Qyntel Woods,24.7,NYK,Wing,944,91,54.8%,97,55.0%,57,36.2%,9,65.2%,57,63%,49,54%,41,61%,46,95%
Metta World Peace,26.0,SAC,Wing,1599,20,43.5%,28,42.1%,24,31.1%,25,71.7%,94,43%,63,49%,96,22%,95,63%
Metta World Peace,26.0,IND,Forward,602,63,49.4%,73,49.7%,31,32.1%,9,61.2%,98,45%,77,48%,98,24%,100,76%
Antoine Wright,21.7,BKN,Wing,300,5,36.9%,18,40.4%,0,11.1%,0,55.6%,2,91%,2,89%,1,100%,6,100%
Bracey Wright,21.3,MIN,Combo,121,40,46.6%,55,44.8%,0,33.3%,0,100.0%,18,67%,47,33%,16,60%,2,100%
Dorell Wright,19.9,MIA,Wing,103,98,57.4%,93,53.6%,0,50.0%,0,88.2%,45,67%,22,67%,54,56%,6,100%
Lorenzen Wright,30.0,MEM,Big,1681,34,47.8%,36,47.9%,0,0.0%,19,56.0%,35,70%,42,64%,23,84%,0,0%
