Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Andre Iguodala,24.8,PHI,Wing,3259,54,0.6%,85,1.8%,96,1.7%,62,3.1%,87,12.5%,59,1.3%,63,11.9%
Zydrunas Ilgauskas,33.4,CLE,Big,1759,70,2.7%,21,0.8%,68,4.5%,63,9.8%,73,19.0%,70,4.9%,25,21.3%
Allen Iverson,33.4,DEN,Combo,122,74,0.4%,21,1.1%,100,1.1%,77,2.9%,0,3.8%,0,0.0%,0,0.0%
Allen Iverson,33.4,DET,Point,1967,31,0.1%,72,2.1%,98,1.8%,37,1.6%,31,7.9%,0,0.0%,28,1.0%
Royal Ivey,26.9,PHI,Wing,806,43,0.5%,84,1.8%,30,3.8%,40,2.2%,20,7.9%,0,0.0%,18,3.5%
Jarrett Jack,25.0,IND,Combo,2698,65,0.3%,37,1.4%,79,2.6%,51,1.6%,56,8.8%,63,0.8%,72,4.2%
Bobby Jackson,35.6,SAC,Combo,1439,19,0.2%,74,1.9%,67,2.9%,79,3.0%,98,11.7%,67,1.2%,79,5.2%
Darnell Jackson,23.0,CLE,Big,294,9,0.6%,61,1.2%,6,8.4%,70,10.2%,40,15.5%,0,0.0%,0,0.0%
Stephen Jackson,30.6,GSW,Forward,2332,38,0.7%,73,1.6%,84,2.7%,21,3.2%,11,9.8%,0,0.0%,23,13.8%
LeBron James,23.8,CLE,Forward,3049,89,1.7%,95,2.1%,96,1.6%,32,3.7%,88,16.1%,75,4.0%,86,31.1%
Mike James,33.4,WAS,Point,1567,50,0.2%,19,1.2%,72,2.7%,44,1.6%,17,7.6%,0,0.0%,30,1.1%
Antawn Jamison,32.4,WAS,Forward,3089,20,0.4%,54,1.4%,68,3.0%,77,6.4%,96,17.5%,86,5.6%,88,32.3%
Marko Jaric,29.9,MEM,Wing,551,83,1.0%,96,2.4%,18,4.4%,82,4.2%,25,8.1%,0,0.0%,0,0.0%
Al Jefferson,23.8,MIN,Big,1831,63,2.5%,41,1.0%,90,3.4%,62,9.8%,84,20.9%,38,2.1%,89,41.9%
Richard Jefferson,28.4,MIL,Wing,2931,16,0.3%,20,1.0%,45,3.5%,29,1.9%,62,10.5%,75,2.6%,96,28.8%
Jared Jeffries,26.9,NYK,Big,1301,34,1.3%,88,1.6%,61,4.7%,67,10.0%,0,8.0%,47,2.8%,10,14.5%
Amir Johnson,21.5,DET,Big,876,91,3.8%,43,1.0%,9,8.1%,87,12.2%,24,14.2%,43,2.6%,35,23.9%
Anthony Johnson,34.1,ORL,Point,1424,46,0.2%,28,1.5%,56,3.2%,70,2.3%,48,8.6%,0,0.0%,31,1.2%
Joe Johnson,27.3,ATL,Wing,3117,26,0.3%,45,1.3%,88,2.3%,43,2.3%,41,9.2%,46,0.5%,74,15.5%
Dahntay Jones,27.8,DEN,Wing,1373,59,0.7%,72,1.6%,2,6.1%,88,4.4%,18,7.7%,52,1.1%,79,16.4%
Fred Jones,29.6,LAC,Combo,1430,72,0.4%,53,1.6%,51,3.4%,53,1.8%,21,7.5%,0,0.0%,56,3.0%
James Jones,28.1,MIA,Wing,607,90,1.3%,14,0.9%,20,4.3%,22,1.8%,26,8.1%,90,4.8%,77,15.9%
Solomon Jones,24.3,ATL,Big,616,71,2.7%,9,0.5%,7,8.4%,39,8.3%,20,13.6%,0,0.0%,7,13.2%
DeAndre Jordan,20.3,LAC,Big,677,87,3.6%,12,0.6%,46,5.2%,72,10.4%,85,20.9%,0,0.0%,99,54.5%
Chris Kaman,26.5,LAC,Big,911,67,2.6%,33,0.9%,79,4.1%,45,8.7%,78,19.4%,0,0.0%,40,25.6%
Jason Kapono,27.7,TOR,Wing,1793,2,0.0%,2,0.6%,48,3.4%,12,1.5%,22,8.0%,0,0.0%,13,2.3%
Jason Kidd,35.6,DAL,Point,2880,94,0.7%,89,2.5%,78,2.6%,85,3.2%,100,14.8%,0,0.0%,100,14.6%
Tarence Kinsey,24.6,CLE,Wing,187,0,0.0%,79,1.8%,4,5.5%,95,4.9%,50,9.7%,96,6.3%,48,8.3%
Andrei Kirilenko,27.7,UTA,Forward,1807,98,2.4%,91,2.0%,73,2.9%,61,5.3%,63,13.0%,46,1.7%,71,23.5%
Linas Kleiza,23.8,DEN,Forward,1718,16,0.4%,7,0.7%,46,3.6%,55,4.9%,39,11.9%,98,8.9%,46,20.0%
Brevin Knight,33.0,UTA,Point,876,59,0.3%,98,3.4%,15,4.5%,28,1.2%,59,9.1%,83,1.3%,44,1.9%
Kyle Korver,27.6,UTA,Wing,1833,76,0.9%,37,1.1%,29,3.9%,39,2.2%,81,12.1%,0,0.0%,60,11.3%
Kosta Koufos,19.7,UTA,Big,521,79,3.1%,34,0.9%,42,5.5%,41,8.4%,25,14.3%,0,0.0%,45,27.5%
Nenad Krstic,25.3,OKC,Big,1136,57,2.3%,27,0.8%,76,4.2%,32,7.8%,29,14.6%,37,2.0%,51,28.3%
Rob Kurz,23.7,GSW,Forward,381,91,1.7%,50,1.3%,4,7.9%,82,6.7%,16,10.1%,68,3.8%,20,13.3%
Carl Landry,25.1,HOU,Big,1435,29,1.2%,30,0.8%,63,4.6%,56,9.2%,27,14.4%,27,1.3%,70,34.1%
Acie Law,23.8,ATL,Point,500,52,0.2%,2,1.0%,35,3.8%,24,1.1%,76,9.8%,0,0.0%,0,0.0%
Courtney Lee,23.1,ORL,Wing,1892,33,0.4%,83,1.8%,39,3.6%,8,1.1%,34,8.4%,0,0.0%,8,0.9%
David Lee,25.5,NYK,Big,2814,5,0.4%,67,1.2%,84,3.8%,55,9.2%,95,24.0%,27,1.4%,92,43.6%
Rashard Lewis,29.2,ORL,Big,2846,22,1.0%,74,1.3%,96,2.9%,3,3.6%,12,12.2%,32,1.8%,12,16.2%
Shaun Livingston,23.1,OKC,Wing,157,61,0.7%,39,1.2%,87,2.3%,36,2.1%,91,13.8%,0,0.0%,0,0.0%
Brook Lopez,20.6,BKN,Big,2467,84,3.3%,26,0.8%,75,4.2%,62,9.8%,63,17.9%,44,2.7%,60,31.3%
Robin Lopez,20.6,PHX,Big,465,89,3.7%,24,0.8%,15,7.4%,40,8.4%,10,11.8%,90,8.7%,7,12.8%
Kevin Love,20.2,MIN,Big,1994,32,1.3%,20,0.7%,81,4.0%,96,13.6%,91,22.3%,53,3.4%,88,41.9%
Kyle Lowry,22.6,HOU,Point,570,98,0.8%,48,1.7%,31,3.9%,54,1.8%,85,11.0%,98,6.9%,0,0.0%
Kyle Lowry,22.6,MEM,Point,1047,87,0.4%,76,2.1%,43,3.6%,31,1.4%,87,11.3%,0,0.0%,87,6.3%
Tyronn Lue,31.5,MIL,Combo,342,0,0.0%,0,0.7%,23,4.2%,23,1.2%,42,8.4%,88,4.3%,0,0.0%
Corey Maggette,29.0,GSW,Forward,1572,9,0.3%,36,1.1%,34,4.6%,27,3.4%,70,13.9%,0,0.0%,84,30.3%
Jamaal Magloire,30.5,MIA,Big,706,51,2.1%,22,0.8%,12,7.6%,91,12.8%,89,21.9%,53,3.4%,72,35.0%
Stephon Marbury,31.7,BOS,Combo,395,77,0.4%,19,1.1%,40,3.8%,2,0.3%,9,6.5%,0,0.0%,0,0.0%
Shawn Marion,30.5,MIA,Forward,1514,88,1.7%,75,1.7%,82,2.8%,86,7.4%,89,16.4%,52,2.2%,100,45.6%
Shawn Marion,30.5,TOR,Forward,951,68,1.1%,57,1.4%,95,1.8%,91,7.9%,84,15.6%,91,7.1%,93,34.1%
Sean Marks,33.2,NOP,Big,807,60,2.4%,4,0.4%,21,6.5%,37,8.1%,37,15.3%,49,2.9%,61,31.9%
Donyell Marshall,35.5,PHI,Big,165,34,1.4%,58,1.1%,34,5.8%,4,3.7%,62,17.9%,0,0.0%,42,26.7%
Cartier Martin,23.9,CHA,Wing,238,67,0.7%,71,1.6%,3,5.6%,13,1.6%,52,9.8%,100,10.5%,45,7.1%
Kenyon Martin,30.8,DEN,Big,2098,48,1.9%,98,2.1%,82,4.0%,4,4.4%,32,14.9%,34,1.9%,24,20.7%
Kevin Martin,25.7,SAC,Wing,1941,10,0.2%,56,1.4%,89,2.3%,14,1.7%,29,8.3%,0,0.0%,51,9.5%
Desmond Mason,31.1,OKC,Wing,1061,95,1.5%,5,0.6%,43,3.5%,85,4.3%,71,11.2%,0,0.0%,24,4.5%
Roger Mason Jr.,28.1,SAS,Wing,2479,17,0.3%,7,0.8%,63,3.0%,2,0.7%,57,10.2%,50,1.0%,40,6.5%
Jason Maxiell,25.7,DET,Big,1361,64,2.5%,34,0.9%,59,4.7%,95,13.4%,9,11.5%,35,1.9%,18,18.6%
Sean May,24.6,CHA,Big,277,10,0.6%,37,0.9%,70,4.4%,10,5.7%,48,16.3%,83,7.1%,13,16.7%
O.J. Mayo,21.0,MEM,Wing,3108,12,0.2%,53,1.3%,69,2.8%,31,2.0%,45,9.4%,54,1.2%,27,4.9%
Luc Mbah a Moute,22.1,MIL,Big,2051,27,1.2%,94,1.8%,78,4.1%,59,9.4%,38,15.5%,34,1.9%,11,15.4%
DJ Mbenga,27.8,LAL,Big,145,99,5.8%,99,2.2%,11,7.7%,5,4.7%,5,11.0%,100,33.3%,66,33.3%
Rashad McCants,24.1,MIN,Wing,607,42,0.5%,88,1.9%,26,4.0%,10,1.3%,54,9.8%,88,4.2%,41,6.8%
Rashad McCants,24.1,SAC,Wing,454,79,0.9%,89,2.0%,33,3.8%,37,2.2%,29,8.3%,79,3.3%,47,7.9%
Antonio McDyess,34.2,DET,Big,1860,40,1.5%,46,1.0%,63,4.6%,74,10.6%,93,23.9%,86,8.1%,88,41.0%
JaVale McGee,20.8,WAS,Big,1055,85,3.4%,74,1.3%,27,6.1%,74,10.7%,23,14.2%,63,4.3%,84,39.2%
Tracy McGrady,29.4,HOU,Wing,1174,63,0.7%,71,1.6%,99,1.4%,28,1.9%,79,12.0%,0,0.0%,15,3.0%
Dominic McGuire,23.0,WAS,Forward,2013,93,2.0%,46,1.3%,54,3.3%,70,5.9%,93,17.1%,0,0.0%,34,16.4%
Josh McRoberts,21.7,IND,Big,251,81,3.2%,97,2.0%,18,6.8%,46,8.9%,57,17.5%,0,0.0%,30,22.2%
Pops Mensah-Bonsu,25.2,TOR,Big,243,21,0.9%,65,1.2%,32,5.9%,100,17.4%,80,19.9%,96,13.3%,93,43.8%
CJ Miles,21.6,UTA,Wing,1600,46,0.5%,44,1.3%,10,5.0%,64,3.2%,37,8.7%,0,0.0%,9,1.7%
Darius Miles,27.1,MEM,Big,267,92,3.9%,93,1.8%,48,5.2%,26,7.4%,26,14.4%,78,6.3%,32,22.7%
Darko Milicic,23.4,MEM,Big,1015,74,2.8%,41,1.0%,39,5.6%,49,9.1%,54,17.3%,51,3.1%,74,36.1%
Andre Miller,32.6,PHI,Point,2970,61,0.3%,46,1.7%,70,2.7%,94,4.4%,61,9.1%,94,3.5%,69,3.6%
Brad Miller,32.6,CHI,Big,742,20,0.9%,75,1.3%,55,4.9%,60,9.7%,57,17.5%,40,2.3%,73,35.1%
Brad Miller,32.6,SAC,Big,1352,21,0.9%,46,1.0%,74,4.2%,20,6.5%,79,19.5%,78,6.3%,77,37.2%
Mike Miller,28.7,MIN,Wing,2320,71,0.7%,3,0.6%,90,2.3%,63,3.1%,100,19.1%,64,1.7%,83,18.4%
Paul Millsap,23.7,UTA,Big,2257,44,1.8%,85,1.5%,49,5.2%,91,12.5%,63,18.0%,55,3.5%,49,28.1%
Yao Ming,28.1,HOU,Big,2575,79,3.1%,8,0.5%,82,3.9%,52,9.1%,81,20.2%,0,0.0%,83,39.1%
Cuttino Mobley,33.2,LAC,Wing,364,18,0.3%,87,1.9%,92,2.2%,46,2.5%,4,6.0%,0,0.0%,0,0.0%
Nazr Mohammed,31.2,CHA,Big,340,75,2.8%,18,0.7%,5,8.4%,86,12.0%,35,15.1%,68,4.8%,15,17.4%
Jamario Moon,28.4,TOR,Wing,1355,96,1.6%,92,2.3%,66,2.8%,78,4.0%,93,14.5%,79,3.3%,93,24.5%
Jamario Moon,28.4,MIA,Wing,686,88,1.3%,61,1.5%,54,3.3%,21,1.7%,96,15.1%,0,0.0%,100,43.8%
Mikki Moore,33.0,SAC,Forward,736,59,1.0%,11,0.8%,11,6.2%,80,6.6%,73,14.4%,0,0.0%,68,22.8%
Mikki Moore,33.0,BOS,Big,440,4,0.4%,2,0.3%,2,9.7%,34,7.9%,48,16.1%,53,3.4%,36,24.0%
Adam Morrison,24.3,CHA,Wing,643,30,0.4%,4,0.6%,11,5.0%,46,2.6%,40,9.1%,77,3.0%,68,13.7%
Anthony Morrow,23.1,GSW,Wing,1441,38,0.4%,22,1.0%,36,3.7%,89,4.7%,14,7.5%,83,3.7%,44,7.1%
Troy Murphy,28.5,IND,Big,2471,13,0.7%,47,1.0%,87,3.6%,13,5.9%,100,28.4%,74,5.7%,95,46.2%
Ronald Murray,29.3,ATL,Combo,1923,86,0.5%,88,2.1%,35,3.9%,35,1.4%,30,7.9%,0,0.0%,58,3.4%
Eduardo Najera,32.3,BKN,Big,310,16,0.8%,87,1.5%,17,7.0%,12,5.8%,68,18.4%,0,0.0%,2,10.3%
Steve Nash,34.7,PHX,Point,2481,48,0.2%,0,1.0%,96,1.8%,7,0.9%,35,8.2%,0,0.0%,80,5.1%
DeMarcus Nelson,23.0,GSW,Combo,153,67,0.3%,93,2.4%,12,5.1%,91,3.6%,79,9.9%,0,0.0%,100,18.2%
Jameer Nelson,26.7,ORL,Point,1302,22,0.1%,56,1.8%,33,3.9%,50,1.8%,65,9.2%,0,0.0%,89,6.6%
Rasho Nesterovic,32.4,IND,Big,1203,43,1.7%,55,1.1%,29,6.0%,33,7.9%,10,11.7%,92,9.3%,13,16.5%
Joakim Noah,23.7,CHI,Big,1906,77,3.1%,62,1.2%,51,5.1%,97,13.9%,74,19.1%,25,1.1%,46,27.6%
Andres Nocioni,28.9,SAC,Forward,702,70,1.2%,13,0.8%,25,5.0%,20,3.1%,82,15.5%,0,0.0%,89,32.7%
Andres Nocioni,28.9,CHI,Forward,1257,41,0.7%,14,0.9%,18,5.5%,13,2.6%,80,15.1%,43,1.5%,55,20.5%
Steve Novak,25.4,LAC,Forward,1063,7,0.2%,5,0.7%,75,2.9%,0,1.2%,9,9.4%,95,7.6%,13,8.7%
Dirk Nowitzki,30.4,DAL,Big,3042,25,1.1%,38,0.9%,100,2.3%,2,3.1%,77,19.4%,31,1.7%,74,36.0%
Patrick O'Bryant,22.4,TOR,Big,125,93,4.1%,54,1.1%,4,8.9%,9,5.4%,46,16.0%,0,0.0%,100,66.7%
Jermaine O'Neal,30.1,TOR,Big,1211,87,3.7%,18,0.7%,73,4.3%,21,6.5%,66,18.2%,40,2.3%,64,32.4%
Jermaine O'Neal,30.1,MIA,Big,809,91,3.7%,15,0.7%,77,4.1%,32,7.8%,9,11.7%,51,3.2%,27,21.6%
Shaquille O'Neal,36.7,PHX,Big,2249,62,2.4%,42,1.0%,70,4.4%,71,10.3%,71,18.9%,29,1.6%,85,40.0%
Fabricio Oberto,33.6,SAS,Big,601,23,1.0%,3,0.4%,26,6.2%,55,9.2%,7,11.2%,98,14.7%,34,23.8%
Greg Oden,20.8,POR,Big,1285,77,3.0%,36,0.9%,13,7.5%,99,14.4%,92,22.4%,63,4.3%,35,23.9%
Lamar Odom,29.0,LAL,Big,2283,55,2.3%,82,1.5%,79,4.1%,38,8.2%,77,19.3%,50,3.1%,34,23.1%
Emeka Okafor,26.1,CHA,Big,2674,76,2.9%,31,0.9%,85,3.7%,84,11.8%,85,21.1%,52,3.4%,79,37.4%
Mehmet Okur,29.4,UTA,Big,2404,28,1.2%,45,1.0%,85,3.7%,9,5.3%,65,18.0%,95,11.5%,65,32.9%
Kevin Ollie,35.8,MIN,Combo,814,49,0.3%,16,1.1%,21,4.4%,42,1.6%,53,8.7%,79,2.0%,37,1.9%
Travis Outlaw,24.1,POR,Forward,2191,79,1.5%,20,0.9%,55,3.2%,29,3.4%,52,12.2%,57,2.9%,75,24.0%
Zaza Pachulia,24.7,ATL,Big,1449,23,1.0%,59,1.1%,33,5.8%,93,13.1%,64,18.0%,62,4.2%,71,34.3%
Anthony Parker,33.4,TOR,Wing,2624,21,0.3%,78,1.8%,85,2.4%,25,1.8%,67,10.8%,69,2.0%,54,10.0%
Tony Parker,26.5,SAS,Point,2450,15,0.1%,22,1.3%,93,1.9%,30,1.2%,54,8.9%,76,0.9%,59,2.7%
Chris Paul,23.5,NOP,Point,2994,44,0.2%,96,3.4%,63,2.8%,80,2.7%,96,13.6%,69,0.7%,26,0.7%
Sasha Pavlovic,25.0,CLE,Wing,939,77,0.9%,25,1.1%,6,5.4%,61,3.0%,30,8.3%,98,7.2%,84,18.6%
Oleksiy Pecherov,22.9,WAS,Big,205,18,0.8%,52,1.1%,45,5.3%,77,10.8%,41,15.7%,97,14.3%,48,27.8%
Kendrick Perkins,24.0,BOS,Big,2249,90,3.7%,5,0.5%,77,4.2%,78,11.3%,61,17.8%,59,3.8%,77,36.8%
Morris Peterson,31.2,NOP,Wing,476,14,0.2%,66,1.5%,13,4.7%,53,2.7%,98,16.1%,90,4.8%,67,13.0%
Johan Petro,22.8,OKC,Big,311,12,0.7%,99,2.1%,34,5.8%,27,7.6%,90,22.0%,83,7.1%,98,50.0%
Johan Petro,22.8,DEN,Big,170,62,2.4%,27,0.8%,0,11.6%,21,6.7%,86,21.2%,0,0.0%,66,33.3%
Paul Pierce,31.1,BOS,Wing,3029,46,0.5%,43,1.2%,70,2.8%,41,2.3%,92,13.8%,45,0.5%,69,13.8%
Mickael Pietrus,26.7,ORL,Wing,1288,80,0.9%,17,1.0%,24,4.1%,73,3.8%,63,10.5%,0,0.0%,43,7.0%
James Posey,31.8,NOP,Wing,2108,50,0.6%,46,1.3%,16,4.5%,30,1.9%,96,15.2%,65,1.8%,99,41.1%
Leon Powe,24.8,BOS,Big,1121,48,1.9%,35,0.9%,26,6.2%,98,13.9%,45,15.9%,76,5.9%,99,54.1%
Josh Powell,25.8,LAL,Big,603,26,1.2%,11,0.6%,36,5.7%,70,10.3%,21,14.1%,0,0.0%,57,30.8%
Ronnie Price,25.4,UTA,Point,675,72,0.3%,85,2.3%,17,4.5%,50,1.8%,30,7.9%,0,0.0%,78,4.8%
Tayshaun Prince,28.7,DET,Forward,3056,54,0.9%,4,0.7%,100,1.6%,46,4.6%,48,12.1%,54,2.3%,36,16.6%
Gabe Pruitt,22.5,BOS,Combo,224,88,0.5%,42,1.5%,14,5.0%,5,0.5%,65,9.1%,93,4.8%,98,16.7%
Joel Przybilla,29.1,POR,Big,1940,76,2.9%,29,0.8%,57,4.8%,88,12.3%,99,28.2%,0,0.0%,95,47.9%
Chris Quinn,25.1,MIA,Point,919,26,0.1%,15,1.2%,26,4.1%,13,0.9%,33,8.0%,0,0.0%,0,0.0%
Vladimir Radmanovic,28.0,CHA,Forward,649,36,0.6%,45,1.3%,38,4.1%,39,4.1%,50,12.2%,100,9.7%,45,19.5%
Vladimir Radmanovic,28.0,LAL,Wing,744,45,0.5%,67,1.5%,80,2.5%,45,2.5%,83,12.3%,0,0.0%,85,18.9%
Anthony Randolph,19.3,GSW,Big,1068,82,3.3%,79,1.4%,54,5.0%,81,11.7%,76,19.3%,52,3.3%,43,27.0%
Zach Randolph,27.3,NYK,Big,387,5,0.4%,80,1.4%,99,2.6%,63,9.8%,96,25.2%,0,0.0%,55,29.6%
Zach Randolph,27.3,LAC,Big,1366,7,0.5%,45,1.0%,92,3.0%,53,9.1%,68,18.4%,66,4.5%,81,38.4%
Theo Ratliff,35.5,PHI,Big,576,95,4.5%,77,1.4%,30,5.9%,58,9.3%,23,14.2%,0,0.0%,54,29.4%
Michael Redd,29.2,MIL,Wing,1200,4,0.1%,50,1.3%,97,1.5%,38,2.2%,21,7.9%,69,2.0%,23,4.2%
JJ Redick,24.4,ORL,Combo,1032,7,0.1%,2,0.9%,70,2.8%,7,0.7%,60,9.0%,0,0.0%,81,6.1%
Jason Richardson,27.8,PHX,Wing,1911,60,0.7%,57,1.4%,93,2.1%,72,3.7%,70,11.1%,71,2.1%,16,3.1%
Jason Richardson,27.8,CHA,Wing,490,31,0.4%,54,1.4%,32,3.8%,48,2.6%,68,10.9%,96,6.1%,20,3.8%
Quentin Richardson,28.6,NYK,Wing,1888,7,0.2%,29,1.1%,60,3.0%,76,3.8%,90,13.1%,0,0.0%,65,12.6%
Luke Ridnour,27.7,MIL,Point,1997,91,0.5%,70,2.0%,20,4.3%,46,1.7%,83,10.7%,78,1.1%,61,2.8%
Anthony Roberson,25.7,NYK,Combo,236,35,0.2%,58,1.7%,60,3.2%,23,1.2%,7,5.2%,95,6.3%,0,0.0%
Nate Robinson,24.4,NYK,Combo,2183,16,0.1%,70,1.8%,44,3.6%,95,4.4%,74,9.4%,70,1.5%,33,1.4%
Sergio Rodriguez,22.4,POR,Point,1128,11,0.1%,80,2.2%,11,4.9%,93,4.2%,24,7.8%,0,0.0%,81,5.4%
Rajon Rondo,22.7,BOS,Point,2635,57,0.2%,91,2.6%,57,3.1%,98,4.6%,94,12.9%,89,1.8%,72,4.3%
Derrick Rose,20.1,CHI,Point,2989,70,0.3%,4,1.0%,100,1.7%,89,3.4%,28,7.9%,91,2.2%,46,2.1%
Malik Rose,33.9,OKC,Big,283,4,0.4%,83,1.5%,18,6.8%,5,4.5%,60,17.7%,78,6.3%,4,11.1%
Malik Rose,33.9,NYK,Big,148,3,0.3%,1,0.3%,31,5.9%,0,1.9%,43,15.8%,95,12.5%,16,18.2%
Quinton Ross,27.5,MEM,Wing,1127,66,0.7%,51,1.3%,15,4.5%,59,3.0%,32,8.4%,0,0.0%,81,17.9%
Brandon Roy,24.3,POR,Wing,2895,41,0.4%,58,1.4%,95,1.8%,79,4.0%,63,10.5%,74,2.5%,38,6.1%
Brandon Rush,23.3,IND,Wing,1746,88,1.1%,13,0.9%,63,2.9%,29,1.9%,65,10.6%,55,1.2%,79,16.4%
Kareem Rush,28.0,PHI,Wing,156,28,0.3%,34,1.1%,91,2.3%,0,0.0%,19,7.9%,0,0.0%,56,11.1%
John Salmons,28.9,SAC,Wing,1970,13,0.2%,49,1.3%,77,2.6%,32,2.1%,46,9.4%,88,4.5%,63,11.9%
John Salmons,28.9,CHI,Wing,977,73,0.8%,38,1.2%,71,2.7%,15,1.7%,60,10.3%,71,2.1%,52,9.5%
Brian Scalabrine,30.6,BOS,Forward,417,63,1.1%,2,0.7%,7,6.6%,4,1.5%,0,6.4%,68,3.8%,41,18.2%
Luis Scola,28.5,HOU,Big,2480,1,0.2%,73,1.3%,68,4.5%,49,9.0%,82,20.3%,24,1.0%,76,36.6%
Thabo Sefolosha,24.5,CHI,Forward,686,77,1.4%,88,2.0%,71,2.9%,38,4.0%,68,13.7%,0,0.0%,21,13.5%
Thabo Sefolosha,24.5,OKC,Wing,703,100,2.0%,96,2.5%,55,3.3%,79,4.1%,89,13.0%,0,0.0%,90,21.4%
Ramon Sessions,22.6,MIL,Combo,2131,23,0.2%,60,1.7%,63,3.0%,86,3.1%,88,10.7%,0,0.0%,42,2.2%
Bobby Simmons,28.4,BKN,Forward,1709,13,0.3%,52,1.3%,30,4.8%,43,4.2%,41,12.1%,88,5.6%,59,21.4%
Sean Singletary,23.2,CHA,Combo,159,0,0.0%,49,1.5%,0,8.7%,81,3.0%,81,10.0%,98,7.7%,0,0.0%
Sean Singletary,23.2,PHX,Point,104,0,0.0%,83,2.3%,0,5.9%,96,4.5%,91,12.2%,100,8.3%,0,0.0%
James Singleton,27.3,DAL,Forward,770,73,1.4%,59,1.4%,16,5.7%,98,10.4%,95,17.4%,84,5.4%,27,14.9%
Brian Skinner,32.5,LAC,Big,839,84,3.3%,40,0.9%,64,4.6%,40,8.4%,39,15.5%,81,6.7%,45,27.4%
Craig Smith,25.0,MIN,Big,1428,13,0.7%,43,1.0%,44,5.3%,25,7.3%,13,12.3%,26,1.2%,59,31.0%
JR Smith,23.1,DEN,Wing,2187,27,0.3%,63,1.5%,49,3.4%,38,2.2%,72,11.3%,54,1.2%,50,8.6%
Joe Smith,33.3,OKC,Big,689,50,2.0%,10,0.6%,62,4.7%,29,7.6%,42,15.7%,74,5.8%,22,20.4%
Joe Smith,33.3,CLE,Big,404,45,1.8%,30,0.8%,37,5.7%,59,9.4%,49,16.3%,0,0.0%,12,16.0%
Josh Smith,22.9,ATL,Big,2409,66,2.5%,93,1.8%,91,3.3%,19,6.3%,36,15.2%,30,1.7%,38,24.3%
Will Solomon,30.3,TOR,Point,494,89,0.4%,61,1.8%,7,5.0%,57,2.0%,15,7.4%,0,0.0%,0,0.0%
Will Solomon,30.3,SAC,Point,153,0,0.0%,57,1.8%,67,2.8%,63,2.1%,98,13.6%,0,0.0%,0,0.0%
Darius Songaila,30.7,WAS,Big,1504,14,0.7%,96,1.9%,40,5.6%,8,5.3%,4,10.2%,59,3.8%,23,20.7%
Marreese Speights,21.2,PHI,Big,1192,65,2.5%,49,1.0%,24,6.3%,66,10.0%,20,13.9%,68,4.8%,44,27.2%
Jerry Stackhouse,34.0,DAL,Wing,157,25,0.3%,34,1.1%,96,1.7%,60,3.0%,9,6.8%,0,0.0%,56,11.1%
DeShawn Stevenson,27.6,WAS,Combo,885,14,0.1%,9,1.1%,95,2.0%,21,1.2%,40,8.2%,77,2.0%,74,4.8%
Peja Stojakovic,31.4,NOP,Forward,2083,4,0.1%,38,1.2%,91,2.2%,9,2.5%,25,11.1%,0,0.0%,66,22.3%
Amar'e Stoudemire,26.0,PHX,Big,1941,41,1.5%,59,1.1%,93,3.0%,24,7.2%,35,15.2%,60,3.9%,52,28.6%
Rodney Stuckey,22.5,DET,Combo,2514,42,0.2%,44,1.5%,42,3.6%,84,3.1%,63,9.1%,0,0.0%,70,4.1%
Robert Swift,22.9,OKC,Big,312,59,2.3%,17,0.7%,24,6.3%,17,6.1%,83,20.6%,87,8.3%,66,33.3%
Stromile Swift,28.9,PHX,Big,109,46,1.9%,84,1.5%,16,7.1%,35,8.0%,51,16.5%,81,6.7%,66,33.3%
Wally Szczerbiak,31.7,CLE,Wing,1420,29,0.4%,12,0.9%,34,3.7%,58,2.9%,76,11.7%,73,2.5%,96,31.3%
Mike Taylor,22.8,LAC,Combo,728,0,0.0%,81,2.0%,19,4.8%,88,3.4%,44,8.6%,0,0.0%,47,2.6%
Sebastian Telfair,23.4,MIN,Point,2041,69,0.3%,31,1.5%,37,3.8%,39,1.6%,4,5.1%,0,0.0%,41,1.7%
Jason Terry,31.1,DAL,Wing,2460,40,0.4%,81,1.8%,81,2.5%,18,1.7%,3,6.0%,0,0.0%,7,0.7%
Etan Thomas,30.6,WAS,Big,300,80,3.1%,6,0.5%,59,4.7%,43,8.5%,40,15.7%,0,0.0%,13,16.7%
Kurt Thomas,36.1,SAS,Big,1358,61,2.4%,69,1.2%,41,5.6%,66,10.0%,79,19.5%,82,6.8%,56,30.0%
Tim Thomas,31.7,CHI,Forward,253,0,0.0%,34,1.1%,32,4.8%,30,3.5%,54,12.3%,0,0.0%,46,20.0%
Tim Thomas,31.7,LAC,Big,217,1,0.2%,13,0.6%,49,5.2%,10,5.5%,18,13.3%,0,0.0%,85,40.0%
Tim Thomas,31.7,NYK,Big,767,12,0.7%,73,1.3%,60,4.7%,1,2.7%,6,11.2%,0,0.0%,20,19.6%
Tyrus Thomas,22.2,CHI,Big,2135,88,3.7%,95,1.9%,80,4.1%,24,7.2%,52,16.5%,24,1.0%,49,28.0%
Jason Thompson,22.3,SAC,Big,2189,33,1.3%,29,0.8%,43,5.5%,77,10.8%,49,16.3%,33,1.8%,41,26.4%
