Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Austin Reaves,24.4,LAL,Wing,1837,42,0.5%,5,0.7%,84,2.3%,29,1.9%,17,8.3%,69,1.7%,18,3.5%
Cameron Reddish,23.2,POR,Wing,550,51,0.5%,83,1.8%,49,3.1%,35,2.0%,30,9.0%,0,0.0%,21,3.8%
Cameron Reddish,23.2,NYK,Wing,437,85,0.9%,64,1.4%,50,3.1%,20,1.6%,2,5.5%,0,0.0%,0,0.0%
Davon Reed,27.4,DEN,Wing,235,37,0.4%,80,1.7%,0,5.5%,72,3.5%,72,12.5%,0,0.0%,82,20.0%
Paul Reed,23.4,PHI,Big,698,94,3.5%,99,2.7%,4,6.8%,94,14.5%,78,21.1%,0,0.0%,3,8.7%
Naz Reid,23.2,MIN,Big,1229,70,2.1%,84,1.5%,12,5.5%,35,6.3%,67,19.6%,0,0.0%,76,39.2%
Jared Rhoden,23.2,DET,Big,178,2,0.3%,39,1.0%,27,4.8%,30,5.9%,28,14.5%,0,0.0%,5,11.1%
Nick Richards,24.9,CHA,Big,1183,84,2.9%,1,0.3%,47,4.2%,81,11.7%,78,21.2%,0,0.0%,39,23.9%
Josh Richardson,29.1,SAS,Combo,980,56,0.6%,67,1.7%,73,2.7%,76,2.8%,43,9.4%,92,3.2%,81,8.0%
Josh Richardson,29.1,NOP,Combo,509,88,0.9%,91,2.3%,18,3.9%,58,2.3%,33,8.5%,0,0.0%,63,5.7%
Austin Rivers,30.3,MIN,Wing,1011,7,0.2%,46,1.2%,36,3.4%,0,0.4%,14,8.0%,68,1.5%,32,5.9%
Duncan Robinson,28.5,MIA,Wing,658,0,0.0%,11,0.8%,3,4.9%,15,1.3%,54,10.6%,0,0.0%,0,0.0%
Mitchell Robinson,24.6,NYK,Big,1588,93,3.5%,87,1.5%,54,4.1%,98,17.2%,54,18.2%,75,4.5%,8,12.5%
Orlando Robinson,22.3,MIA,Big,407,55,1.7%,69,1.3%,30,4.8%,78,11.3%,66,19.5%,0,0.0%,33,22.2%
Jeremiah Robinson-Earl,22.0,OKC,Big,785,15,0.7%,70,1.3%,68,3.7%,54,8.5%,13,12.0%,0,0.0%,68,35.9%
Isaiah Roby,24.7,SAS,Big,372,17,0.8%,88,1.6%,24,4.9%,11,4.0%,35,15.7%,0,0.0%,75,38.5%
David Roddy,21.6,MEM,Forward,1147,54,0.8%,33,1.0%,55,3.1%,46,3.6%,22,10.5%,77,3.7%,15,7.0%
Derrick Rose,34.1,NYK,Point,332,74,0.7%,7,0.9%,91,1.9%,63,2.4%,30,9.1%,0,0.0%,0,0.0%
Terrence Ross,31.7,PHX,Wing,379,10,0.3%,25,1.0%,5,4.8%,58,2.8%,96,16.4%,0,0.0%,0,0.0%
Terrence Ross,31.7,ORL,Wing,939,35,0.4%,37,1.2%,80,2.3%,10,1.1%,17,8.1%,0,0.0%,13,2.0%
Terry Rozier,28.6,CHA,Combo,2221,36,0.4%,46,1.4%,94,2.0%,55,2.2%,53,9.8%,0,0.0%,35,2.8%
Ricky Rubio,32.0,CLE,Combo,556,58,0.6%,82,2.0%,16,4.1%,26,1.6%,85,11.6%,0,0.0%,75,7.1%
D'Angelo Russell,26.7,LAL,Point,525,78,0.7%,4,0.8%,96,1.9%,28,1.4%,13,7.6%,0,0.0%,59,5.0%
D'Angelo Russell,26.7,MIN,Point,1777,59,0.6%,43,1.4%,63,2.6%,41,1.8%,17,7.7%,0,0.0%,63,5.2%
Matt Ryan,25.5,MIN,Forward,140,12,0.4%,3,0.6%,51,3.3%,12,1.7%,0,4.4%,0,0.0%,16,7.7%
Matt Ryan,25.5,LAL,Forward,108,0,0.0%,16,0.8%,12,4.8%,3,1.0%,4,8.3%,0,0.0%,0,0.0%
Domantas Sabonis,26.5,SAC,Big,2728,16,0.7%,45,1.0%,72,3.6%,68,10.0%,96,26.5%,53,2.1%,96,49.6%
Luka Samanic,22.8,UTA,Forward,159,34,0.6%,86,1.6%,24,4.1%,0,0.0%,88,16.6%,0,0.0%,0,0.0%
Dario Saric,28.6,PHX,Big,465,9,0.6%,54,1.1%,18,5.2%,39,7.1%,70,19.9%,99,20.0%,26,20.0%
Dario Saric,28.6,OKC,Big,267,3,0.4%,55,1.1%,55,4.1%,19,4.9%,56,18.5%,84,6.3%,16,16.7%
Admiral Schofield,25.6,ORL,Forward,407,30,0.5%,18,0.9%,1,5.7%,77,5.1%,2,8.0%,0,0.0%,92,31.8%
Dennis Schroder,29.1,LAL,Point,1974,13,0.2%,17,1.1%,43,2.9%,13,1.1%,7,6.9%,0,0.0%,63,5.2%
Alperen Sengun,20.3,HOU,Big,2166,50,1.6%,76,1.3%,44,4.3%,76,11.2%,64,19.3%,69,3.9%,78,39.8%
Collin Sexton,23.8,UTA,Combo,1140,13,0.3%,15,1.0%,22,3.8%,84,3.5%,3,6.1%,0,0.0%,0,0.0%
Landry Shamet,25.6,PHX,Combo,771,29,0.3%,44,1.4%,47,3.3%,17,1.4%,11,7.1%,0,0.0%,82,8.2%
Day'Ron Sharpe,21.0,BKN,Big,450,90,3.2%,62,1.2%,8,6.1%,99,18.5%,46,16.9%,67,3.7%,51,28.6%
Shaedon Sharpe,19.4,POR,Wing,1680,70,0.7%,13,0.8%,43,3.3%,80,3.9%,56,10.6%,0,0.0%,16,2.6%
Pascal Siakam,28.6,TOR,Forward,2651,49,0.7%,39,1.1%,53,3.2%,72,5.0%,91,16.8%,0,0.0%,95,34.7%
Ben Simmons,26.3,BKN,Point,1104,93,1.0%,100,2.2%,7,4.7%,96,4.2%,98,17.5%,80,2.0%,100,42.9%
Anfernee Simons,23.4,POR,Combo,2167,27,0.3%,7,0.8%,75,2.6%,3,0.8%,10,7.0%,0,0.0%,34,2.6%
Jericho Sims,24.0,NYK,Big,754,61,1.8%,28,0.8%,27,4.8%,88,12.7%,50,17.6%,79,5.1%,13,13.7%
Marcus Smart,28.7,BOS,Point,1954,61,0.6%,93,2.1%,28,3.4%,57,2.3%,11,7.4%,100,4.8%,70,5.6%
Ish Smith,34.3,DEN,Point,300,91,1.0%,11,0.9%,17,3.7%,20,1.2%,83,13.8%,0,0.0%,0,0.0%
Jalen Smith,22.6,IND,Big,1265,75,2.3%,18,0.7%,41,4.4%,64,9.6%,70,20.1%,60,2.9%,44,25.4%
Dennis Smith Jr.,24.9,CHA,Combo,1357,85,0.9%,94,2.3%,34,3.6%,45,1.8%,44,9.4%,88,2.2%,61,5.3%
Jabari Smith Jr.,19.5,HOU,Big,2436,47,1.5%,25,0.7%,67,3.7%,20,4.9%,48,17.2%,52,1.9%,58,31.1%
Jeremy Sochan,19.5,SAS,Forward,1436,55,0.8%,56,1.2%,31,3.7%,91,6.3%,74,14.3%,49,1.1%,29,9.6%
Lamar Stevens,25.3,CLE,Forward,1055,70,1.0%,41,1.1%,54,3.1%,76,5.0%,78,14.5%,81,4.0%,56,19.1%
Isaiah Stewart,21.4,DET,Big,1403,31,1.2%,13,0.6%,74,3.5%,47,8.0%,64,19.3%,71,4.1%,68,36.5%
Max Strus,26.6,MIA,Wing,2238,11,0.3%,14,0.8%,53,3.1%,38,2.2%,37,9.6%,65,1.3%,72,15.0%
Jalen Suggs,21.4,ORL,Combo,1236,93,1.1%,93,2.3%,27,3.8%,94,4.5%,35,8.6%,90,2.9%,38,3.0%
Edmond Sumner,26.8,BKN,Combo,673,78,0.8%,78,1.8%,2,5.0%,49,2.0%,39,9.0%,0,0.0%,0,0.0%
Jae'Sean Tate,27.0,HOU,Forward,676,29,0.5%,57,1.2%,3,5.7%,84,5.5%,42,11.8%,86,4.7%,9,4.0%
Jayson Tatum,24.7,BOS,Forward,2730,69,0.9%,64,1.3%,92,2.1%,33,3.0%,98,19.6%,0,0.0%,89,30.4%
Terry Taylor,23.1,IND,Big,174,42,1.4%,16,0.7%,64,3.8%,53,8.4%,0,6.3%,0,0.0%,8,12.5%
Dalen Terry,20.3,CHI,Forward,146,94,1.4%,96,2.0%,9,4.9%,88,6.0%,41,11.8%,0,0.0%,0,0.0%
Daniel Theis,30.6,IND,Big,108,82,2.8%,28,0.8%,97,2.4%,37,6.7%,24,13.5%,0,0.0%,99,66.7%
Cameron Thomas,21.1,BKN,Wing,841,33,0.4%,8,0.8%,73,2.5%,6,0.9%,34,9.3%,82,2.3%,38,7.1%
Klay Thompson,32.7,GSW,Wing,2277,64,0.6%,18,0.9%,86,2.2%,22,1.6%,42,9.9%,85,3.1%,73,15.4%
JT Thor,20.2,CHA,Forward,910,80,1.1%,26,1.0%,71,2.7%,52,3.8%,21,10.4%,0,0.0%,70,24.5%
Matisse Thybulle,25.7,POR,Wing,608,97,1.4%,97,2.7%,37,3.4%,65,3.1%,38,9.6%,0,0.0%,53,10.7%
Matisse Thybulle,25.7,PHI,Wing,575,96,1.3%,99,3.5%,4,4.8%,66,3.2%,6,6.5%,95,7.9%,83,20.6%
Xavier Tillman,23.8,MEM,Big,1103,35,1.3%,96,2.1%,81,3.3%,69,10.2%,35,15.8%,48,1.6%,37,22.6%
Obi Toppin,24.7,NYK,Big,1016,8,0.5%,38,1.0%,96,2.5%,4,2.5%,19,13.0%,87,6.9%,61,31.8%
Juan Toscano-Anderson,29.6,UTA,Forward,326,21,0.4%,11,0.8%,28,3.9%,62,4.2%,60,12.8%,0,0.0%,98,40.0%
Juan Toscano-Anderson,29.6,LAL,Forward,343,50,0.7%,50,1.1%,10,4.9%,38,3.4%,54,12.4%,100,12.0%,38,13.6%
Karl-Anthony Towns,27.0,MIN,Big,957,22,0.9%,33,0.9%,67,3.7%,21,5.1%,53,18.1%,67,3.7%,32,21.3%
Gary Trent Jr.,23.8,TOR,Combo,2099,35,0.4%,84,2.1%,97,1.8%,16,1.4%,19,7.6%,0,0.0%,0,0.0%
PJ Tucker,37.5,PHI,Big,1919,4,0.4%,36,0.9%,62,3.8%,28,5.8%,6,10.3%,0,0.0%,32,20.8%
Myles Turner,26.6,IND,Big,1825,95,3.8%,31,0.9%,41,4.4%,22,5.2%,72,20.2%,0,0.0%,50,27.8%
Jonas Valanciunas,30.5,NOP,Big,1966,39,1.3%,5,0.4%,49,4.2%,83,11.8%,99,28.6%,56,2.5%,93,47.7%
Fred VanVleet,28.7,TOR,Point,2532,83,0.8%,91,2.1%,39,3.0%,15,1.2%,67,11.7%,0,0.0%,35,2.3%
Jarred Vanderbilt,23.6,LAL,Big,624,7,0.5%,95,2.1%,62,3.8%,45,7.8%,58,18.5%,60,2.9%,39,23.8%
Jarred Vanderbilt,23.6,UTA,Big,1249,11,0.6%,93,1.8%,55,4.1%,68,10.2%,82,22.1%,50,1.8%,90,44.9%
Devin Vassell,22.2,SAS,Wing,1179,72,0.7%,70,1.5%,96,1.9%,1,0.7%,69,12.4%,0,0.0%,58,11.5%
Gabe Vincent,26.4,MIA,Combo,1742,2,0.1%,61,1.6%,35,3.6%,27,1.7%,16,7.3%,0,0.0%,72,6.6%
Noah Vonleh,27.2,BOS,Big,120,78,2.5%,24,0.7%,0,7.8%,95,14.8%,36,15.8%,100,0.0%,0,0.0%
Nikola Vucevic,32.0,CHI,Big,2743,28,1.1%,42,1.0%,96,2.5%,36,6.5%,95,26.4%,0,0.0%,92,47.7%
Dean Wade,25.9,CLE,Forward,850,85,1.2%,76,1.4%,17,4.5%,21,2.5%,83,14.9%,0,0.0%,54,18.2%
Franz Wagner,21.2,ORL,Wing,2608,21,0.3%,53,1.3%,66,2.7%,62,2.9%,46,10.2%,0,0.0%,28,5.1%
Moritz Wagner,25.5,ORL,Big,1091,12,0.6%,78,1.4%,38,4.5%,28,5.8%,39,16.3%,94,9.1%,76,39.2%
Ishmail Wainright,28.1,PHX,Forward,815,88,1.3%,88,1.7%,6,5.2%,59,4.1%,15,10.1%,84,4.3%,24,8.8%
Jabari Walker,20.3,POR,Big,489,30,1.1%,15,0.6%,35,4.6%,48,8.0%,19,12.6%,65,3.4%,63,33.3%
Kemba Walker,32.5,DAL,Combo,122,83,0.9%,6,0.8%,25,3.8%,29,1.7%,65,10.3%,0,0.0%,0,0.0%
Lonnie Walker,23.9,LAL,Wing,1266,63,0.6%,26,1.0%,87,2.2%,11,1.2%,10,7.1%,0,0.0%,13,2.0%
John Wall,32.2,LAC,Point,753,87,0.8%,63,1.6%,33,3.1%,43,2.0%,43,10.3%,0,0.0%,33,2.1%
TJ Warren,29.2,PHX,Big,178,44,1.4%,91,1.6%,53,4.1%,33,6.2%,22,13.3%,0,0.0%,86,43.8%
TJ Warren,29.2,BKN,Forward,468,42,0.6%,68,1.3%,40,3.6%,36,3.2%,47,12.1%,0,0.0%,16,7.7%
Duane Washington,22.6,PHX,Point,349,20,0.3%,2,0.7%,76,2.4%,2,0.3%,22,8.3%,0,0.0%,83,10.0%
PJ Washington,24.2,CHA,Big,2376,53,1.6%,58,1.1%,82,3.2%,5,2.9%,10,11.2%,44,1.4%,44,25.7%
TyTy Washington Jr.,21.0,HOU,Combo,387,16,0.3%,43,1.4%,61,3.0%,0,0.5%,66,10.6%,0,0.0%,0,0.0%
Yuta Watanabe,28.1,BKN,Forward,872,64,0.9%,58,1.2%,35,3.6%,41,3.5%,40,11.6%,58,2.1%,26,9.1%
Lindy Waters,25.3,OKC,Forward,489,81,1.2%,38,1.0%,38,3.6%,24,2.6%,35,11.2%,98,10.5%,6,2.9%
Trendon Watford,22.0,POR,Big,1113,7,0.5%,55,1.1%,61,3.8%,10,3.7%,33,15.5%,48,1.7%,91,45.5%
Peyton Watson,20.1,DEN,Forward,143,100,3.3%,4,0.6%,42,3.4%,54,3.8%,59,12.7%,0,0.0%,87,30.0%
Blake Wesley,19.6,SAS,Combo,608,24,0.3%,63,1.6%,15,4.1%,35,1.7%,73,10.8%,0,0.0%,0,0.0%
Russell Westbrook,34.0,LAL,Combo,1487,73,0.7%,54,1.5%,60,3.0%,90,4.2%,99,15.7%,0,0.0%,100,34.2%
Russell Westbrook,34.0,LAC,Point,633,80,0.8%,61,1.6%,70,2.4%,100,5.2%,59,11.4%,89,2.6%,0,0.0%
Coby White,22.7,CHI,Combo,1674,3,0.1%,40,1.4%,65,3.0%,1,0.8%,83,11.3%,94,3.9%,67,6.0%
Derrick White,28.3,BOS,Combo,2289,99,1.7%,18,1.0%,44,3.3%,61,2.4%,62,10.1%,80,1.2%,49,4.2%
Aaron Wiggins,23.8,OKC,Forward,1245,36,0.6%,65,1.3%,37,3.6%,70,4.9%,36,11.3%,87,4.8%,8,3.3%
Andrew Wiggins,27.7,GSW,Forward,1188,82,1.2%,85,1.6%,44,3.4%,79,5.2%,12,9.7%,55,1.9%,52,18.0%
Grant Williams,23.9,BOS,Big,1990,18,0.8%,32,0.9%,61,3.8%,15,4.3%,21,13.0%,44,1.4%,30,20.2%
Jalen Williams,21.5,OKC,Wing,2259,74,0.8%,84,1.9%,46,3.2%,74,3.6%,52,10.5%,56,1.0%,76,16.4%
Jaylin Williams,20.3,OKC,Big,874,13,0.6%,66,1.3%,33,4.6%,15,4.3%,79,21.6%,64,3.3%,88,44.2%
Jeenathan Williams,23.7,POR,Wing,119,77,0.8%,27,1.0%,20,4.1%,98,7.9%,0,3.4%,0,0.0%,0,0.0%
Kenrich Williams,27.9,OKC,Big,1198,12,0.6%,90,1.6%,66,3.7%,46,7.8%,20,13.0%,47,1.5%,50,27.9%
Mark Williams,20.9,CHA,Big,802,81,2.7%,85,1.5%,56,4.1%,73,10.6%,85,22.8%,76,4.5%,59,31.7%
Patrick Williams,21.2,CHI,Big,2267,48,1.5%,81,1.4%,95,2.5%,10,3.8%,7,10.6%,42,1.2%,13,13.6%
Robert Williams,25.0,BOS,Big,820,87,2.9%,61,1.2%,84,3.2%,90,13.1%,72,20.2%,0,0.0%,72,37.5%
Ziaire Williams,21.1,MEM,Wing,496,60,0.6%,34,1.1%,17,4.1%,39,2.3%,50,10.3%,0,0.0%,63,13.3%
Zion Williamson,22.3,NOP,Big,955,21,0.9%,81,1.4%,99,2.2%,32,6.1%,21,13.3%,86,6.3%,95,47.9%
Justise Winslow,26.6,POR,Forward,764,53,0.7%,90,1.7%,16,4.5%,94,6.6%,52,12.4%,60,2.2%,41,14.7%
James Wiseman,21.6,GSW,Big,223,45,1.5%,9,0.6%,10,5.7%,47,7.9%,77,21.0%,0,0.0%,100,75.0%
James Wiseman,21.6,DET,Big,603,54,1.6%,2,0.3%,52,4.1%,61,9.3%,86,22.9%,64,3.3%,66,35.7%
Christian Wood,27.1,DAL,Big,1715,70,2.1%,27,0.8%,75,3.5%,25,5.6%,84,22.8%,58,2.7%,83,41.8%
Delon Wright,30.5,WAS,Combo,1217,72,0.7%,99,3.3%,92,2.0%,98,5.3%,57,10.0%,0,0.0%,62,5.5%
McKinley Wright,24.0,DAL,Combo,303,26,0.3%,8,0.9%,38,3.4%,60,2.3%,91,12.0%,0,0.0%,0,0.0%
Thaddeus Young,34.4,TOR,Big,781,2,0.3%,99,2.8%,31,4.8%,59,8.9%,26,14.1%,0,0.0%,5,10.5%
Trae Young,24.1,ATL,Point,2540,9,0.2%,28,1.3%,100,1.5%,54,2.3%,4,6.6%,0,0.0%,22,0.8%
Cody Zeller,30.1,MIA,Big,216,25,1.0%,14,0.6%,13,5.5%,87,12.3%,62,18.9%,0,0.0%,96,50.0%
Ivica Zubac,25.6,LAC,Big,2168,75,2.3%,11,0.6%,58,3.9%,84,12.0%,87,22.9%,0,0.0%,87,44.0%
