Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Sean May,21.6,CHA,Big,384,93,24.0%,14,94.8,84,10.4%,62,0.43,54,15.0%
DJ Mbenga,24.8,DAL,Big,169,25,12.6%,15,94.9,7,1.9%,9,0.15,4,24.2%
Rashad McCants,21.1,MIN,Combo,1300,45,21.2%,62,107.6,4,8.7%,4,0.41,53,14.2%
Walter McCarty,31.7,LAC,Forward,319,37,15.8%,3,76.9,78,11.3%,85,0.72,67,12.3%
Antonio McDyess,31.2,DET,Big,1702,61,17.0%,42,104.0,78,8.9%,77,0.53,78,12.4%
Tracy McGrady,26.4,HOU,Wing,1741,100,35.2%,34,99.5,97,26.8%,73,0.76,93,9.1%
Jeff McInnis,31.0,BKN,Combo,459,24,17.9%,9,89.9,51,20.3%,71,1.13,64,13.4%
Aaron McKie,33.1,LAL,Point,110,0,7.5%,2,58.3,2,12.3%,87,1.64,73,11.8%
Keith McLeod,26.0,UTA,Point,1173,35,19.8%,17,91.8,23,22.1%,31,1.11,27,15.0%
Chris Mihm,26.3,LAL,Big,1539,63,17.4%,66,109.5,59,6.4%,51,0.36,62,14.0%
CJ Miles,18.6,UTA,Wing,133,59,19.5%,9,88.7,87,17.6%,87,0.90,95,8.8%
Darius Miles,24.1,POR,Forward,1271,95,24.6%,28,96.7,73,10.5%,32,0.43,33,14.8%
Darko Milicic,20.4,ORL,Big,616,69,18.4%,43,104.1,79,9.2%,75,0.50,53,15.2%
Andre Miller,29.6,DEN,Combo,2927,75,24.5%,53,106.1,98,35.4%,98,1.44,29,16.2%
Brad Miller,29.6,SAC,Big,2921,75,19.3%,85,115.8,99,20.5%,99,1.06,56,14.6%
Mike Miller,25.7,MEM,Wing,2243,70,20.8%,97,120.6,85,17.2%,80,0.83,31,14.4%
Yao Ming,25.1,HOU,Big,1945,97,27.3%,92,118.9,80,9.2%,45,0.34,70,13.2%
Cuttino Mobley,30.2,LAC,Combo,2966,35,19.6%,44,104.4,20,12.8%,16,0.65,84,11.4%
Nazr Mohammed,28.2,SAS,Big,1333,60,16.7%,78,112.3,39,4.7%,29,0.28,27,18.0%
Sergei Monia,22.5,POR,Wing,316,17,14.2%,6,83.3,29,9.5%,55,0.67,55,12.4%
Mikki Moore,30.0,OKC,Big,549,44,14.7%,32,101.4,63,7.0%,72,0.47,18,20.3%
Terence Morris,26.8,ORL,Forward,171,10,12.4%,0,59.5,5,3.8%,17,0.30,28,15.2%
Alonzo Mourning,35.7,MIA,Big,1290,52,15.8%,97,122.0,4,1.3%,2,0.08,34,17.4%
Troy Murphy,25.5,GSW,Big,2509,67,18.1%,54,106.2,61,6.6%,52,0.37,92,10.7%
Lamond Murray,32.5,BKN,Forward,497,45,16.2%,18,94.6,13,4.9%,15,0.30,77,11.3%
Ronald Murray,26.3,CLE,Wing,1022,56,19.3%,49,104.5,55,12.2%,45,0.63,43,13.4%
Ronald Murray,26.3,OKC,Combo,1044,84,25.4%,16,94.6,47,19.9%,24,0.78,71,12.8%
Dikembe Mutombo,39.4,HOU,Big,952,3,8.5%,95,120.7,1,0.7%,3,0.08,11,21.7%
Boniface N'Dong,28.2,LAC,Big,126,71,18.8%,3,84.0,69,8.0%,60,0.43,85,11.4%
Bostjan Nachbar,25.3,NOP,Wing,383,50,18.4%,15,91.8,26,9.3%,22,0.51,44,13.2%
Lee Nailon,30.7,PHI,Big,218,56,16.4%,65,108.8,35,4.4%,23,0.27,83,11.5%
Eduardo Najera,29.3,DEN,Big,1418,19,11.6%,23,98.8,47,5.3%,67,0.46,61,14.1%
Steve Nash,31.7,PHX,Point,2792,94,28.7%,100,128.9,100,43.4%,79,1.51,25,15.4%
Jameer Nelson,23.7,ORL,Point,1765,88,27.3%,88,114.5,69,29.8%,27,1.09,33,14.3%
Rasho Nesterovic,29.4,SAS,Big,1478,15,11.3%,45,104.7,19,3.2%,30,0.28,55,14.9%
Ira Newble,30.8,CLE,Wing,322,0,9.3%,1,64.8,0,3.3%,3,0.35,6,18.3%
Andres Nocioni,25.9,CHI,Forward,2192,78,19.8%,75,112.1,55,9.1%,42,0.46,68,12.1%
Moochie Norris,32.3,NOP,Combo,123,44,20.9%,22,97.3,87,28.3%,93,1.36,5,21.1%
Moochie Norris,32.3,HOU,Point,210,25,18.3%,27,94.6,13,20.5%,35,1.12,4,20.4%
Dirk Nowitzki,27.4,DAL,Big,3080,100,28.5%,94,119.5,95,14.2%,73,0.50,98,8.2%
Jermaine O'Neal,27.1,IND,Big,1799,99,27.7%,53,105.8,96,14.8%,78,0.53,58,14.2%
Shaquille O'Neal,33.7,MIA,Big,1803,99,27.8%,91,117.9,87,11.1%,58,0.40,49,15.5%
Fabricio Oberto,30.6,SAS,Big,389,23,12.4%,22,98.8,71,8.2%,89,0.66,24,18.4%
Lamar Odom,26.0,LAL,Forward,3216,77,19.6%,77,112.2,100,22.0%,100,1.12,25,15.3%
Emeka Okafor,23.1,CHA,Big,862,82,20.3%,11,91.6,54,6.0%,35,0.30,65,13.5%
Mehmet Okur,26.4,UTA,Big,2928,91,22.1%,77,111.9,92,12.6%,80,0.57,86,11.4%
Kevin Ollie,32.8,PHI,Combo,1043,0,10.8%,25,97.8,29,15.6%,100,1.45,80,12.1%
Michael Olowokandi,30.6,MIN,Big,738,51,15.2%,9,90.3,20,3.2%,16,0.21,28,17.8%
Michael Olowokandi,30.6,BOS,Big,165,75,19.7%,12,91.8,66,7.7%,56,0.39,10,22.2%
Greg Ostertag,32.7,UTA,Big,770,22,12.3%,19,97.3,91,12.0%,99,0.98,11,21.5%
Bo Outlaw,34.6,ORL,Big,342,7,10.1%,99,127.1,57,6.3%,86,0.62,7,23.6%
Travis Outlaw,21.1,POR,Forward,1071,52,16.9%,23,95.4,22,5.6%,20,0.33,90,9.3%
Andre Owens,25.0,UTA,Wing,168,43,17.5%,7,86.0,23,8.9%,23,0.51,11,17.1%
Zaza Pachulia,21.7,ATL,Big,2446,74,19.2%,49,105.3,75,8.4%,64,0.44,32,17.5%
Scott Padgett,29.5,BKN,Big,631,49,15.2%,13,92.3,83,10.1%,90,0.67,99,8.0%
Milt Palacio,27.7,UTA,Combo,1340,51,21.5%,13,93.7,75,25.5%,76,1.18,20,17.1%
Jannero Pargo,26.0,CHI,Combo,577,80,25.2%,11,90.2,71,24.9%,53,0.99,33,15.9%
Smush Parker,24.4,LAL,Point,2761,12,16.9%,75,110.1,4,16.4%,13,0.97,38,14.1%
Tony Parker,23.5,SAS,Point,2705,96,29.2%,94,117.6,79,31.2%,23,1.07,29,15.0%
Ruben Patterson,30.3,POR,Wing,1041,85,24.2%,67,108.5,45,10.7%,12,0.44,23,15.1%
Ruben Patterson,30.3,DEN,Wing,732,77,22.4%,77,112.8,70,14.8%,54,0.66,5,18.6%
Chris Paul,20.5,NOP,Point,2801,87,26.2%,73,109.9,90,37.8%,73,1.44,77,11.5%
Sasha Pavlovic,22.0,CLE,Wing,736,15,14.0%,61,107.9,4,5.3%,6,0.38,14,16.6%
Gary Payton,37.3,MIA,Combo,2247,11,15.4%,45,104.4,42,17.6%,73,1.14,67,13.0%
Kendrick Perkins,21.0,BOS,Big,1281,44,14.7%,73,111.3,70,8.1%,80,0.55,3,24.2%
Morris Peterson,28.2,TOR,Wing,3121,51,18.7%,79,113.8,36,10.0%,25,0.54,85,10.0%
Johan Petro,19.8,OKC,Big,1245,25,12.6%,57,106.8,6,1.8%,8,0.14,35,17.4%
Eric Piatkowski,35.1,CHI,Wing,191,14,13.7%,20,94.5,21,8.7%,46,0.64,42,13.4%
Paul Pierce,28.1,BOS,Wing,3076,96,31.3%,89,117.2,95,22.5%,66,0.72,46,12.9%
Mickael Pietrus,23.7,GSW,Wing,1132,55,19.2%,36,100.9,9,6.7%,5,0.35,21,15.1%
Zoran Planinic,23.1,BKN,Wing,496,73,21.2%,8,87.4,85,17.3%,78,0.81,18,15.3%
Scot Pollard,30.7,IND,Big,753,14,11.0%,32,100.6,40,4.7%,61,0.43,59,14.2%
James Posey,28.8,MIA,Wing,1898,4,11.0%,87,116.4,7,6.6%,38,0.60,52,12.7%
Vitaly Potapenko,30.6,OKC,Big,314,16,11.4%,35,102.8,20,3.4%,34,0.30,25,18.1%
Josh Powell,22.8,DAL,Forward,354,7,12.2%,60,104.9,2,3.2%,8,0.26,10,17.5%
Tayshaun Prince,25.7,DET,Wing,2891,52,18.7%,50,105.0,44,10.6%,31,0.57,98,7.9%
Laron Profit,28.2,LAL,Combo,269,29,18.8%,64,107.7,5,10.0%,9,0.53,4,21.9%
Joel Przybilla,26.1,POR,Big,1381,23,12.5%,74,111.4,44,5.0%,56,0.40,15,21.1%
Vladimir Radmanovic,25.0,LAC,Forward,875,38,16.0%,78,114.0,80,11.7%,87,0.73,52,13.0%
Vladimir Radmanovic,25.0,OKC,Big,1072,68,18.1%,44,104.2,85,10.9%,84,0.60,82,11.7%
Shavlik Randolph,21.9,PHI,Big,432,33,13.4%,16,96.5,47,5.4%,57,0.40,66,13.3%
Zach Randolph,24.3,POR,Big,2537,98,27.7%,17,96.7,87,11.1%,58,0.40,87,11.2%
Theo Ratliff,32.5,POR,Big,1293,4,9.4%,93,118.9,23,3.6%,54,0.39,25,18.4%
Zeljko Rebraca,33.6,LAC,Big,410,39,13.9%,87,116.4,27,3.9%,28,0.28,23,18.7%
Michael Redd,26.2,MIL,Wing,3125,95,26.8%,83,115.0,63,13.4%,19,0.50,92,9.2%
Justin Reed,23.8,MIN,Forward,678,65,18.7%,30,97.6,50,8.5%,40,0.46,53,12.7%
Justin Reed,23.8,BOS,Forward,258,40,16.0%,5,78.0,7,3.8%,3,0.24,43,13.6%
Jason Richardson,24.8,GSW,Wing,2860,94,26.7%,60,107.8,71,14.9%,30,0.56,87,9.7%
Quentin Richardson,25.6,NYK,Wing,1436,38,17.3%,12,90.7,43,10.5%,40,0.60,84,10.2%
Luke Ridnour,24.7,OKC,Point,2608,46,21.5%,50,101.9,81,31.3%,75,1.45,62,12.7%
Lawrence Roberts,23.0,MEM,Big,130,21,12.1%,53,106.1,58,6.3%,75,0.52,80,11.9%
Bernard Robinson,24.8,CHA,Forward,1238,50,16.8%,42,100.3,67,9.7%,67,0.58,35,14.8%
Clifford Robinson,38.9,BKN,Big,1847,40,14.0%,30,100.4,73,8.3%,84,0.59,91,10.8%
Nate Robinson,21.4,NYK,Point,1484,71,23.3%,54,103.2,6,16.7%,0,0.72,31,14.5%
Jalen Rose,32.8,TOR,Wing,1226,80,22.9%,47,103.6,77,15.6%,57,0.68,76,10.5%
Jalen Rose,32.8,NYK,Wing,734,65,20.4%,88,116.7,78,15.8%,75,0.78,35,14.2%
Malik Rose,30.9,NYK,Forward,1112,55,17.2%,17,91.6,68,9.9%,63,0.58,5,18.7%
Quinton Ross,24.5,LAC,Wing,1509,5,11.6%,18,93.5,16,7.7%,55,0.66,54,12.7%
Michael Ruffin,28.8,WAS,Big,967,1,6.9%,13,94.3,30,4.0%,81,0.57,6,23.6%
Kareem Rush,25.0,CHA,Wing,1098,74,21.3%,24,95.2,17,7.7%,5,0.36,59,12.3%
John Salmons,25.9,PHI,Wing,1993,46,17.8%,38,101.2,84,17.1%,95,0.96,19,15.3%
Brian Scalabrine,27.6,BOS,Forward,885,18,13.0%,35,98.5,57,9.2%,83,0.71,3,19.4%
Luke Schenscher,23.8,CHI,Big,132,9,10.5%,27,100.0,61,6.7%,87,0.64,44,16.1%
Ha Seung-Jin,20.2,POR,Big,172,9,10.6%,83,114.3,1,1.0%,4,0.09,0,34.7%
Wayne Simien,22.7,MIA,Big,343,47,14.8%,77,111.9,22,3.6%,20,0.24,22,19.0%
Bobby Simmons,25.4,MIL,Forward,2528,58,17.4%,73,111.7,77,11.2%,77,0.64,55,12.6%
James Singleton,24.3,LAC,Forward,701,3,11.8%,90,117.9,27,6.0%,50,0.51,22,15.4%
Brian Skinner,29.5,POR,Big,513,20,12.1%,21,98.1,34,4.3%,49,0.36,13,21.3%
Brian Skinner,29.5,SAC,Big,360,12,10.8%,37,103.0,60,6.6%,85,0.61,19,20.2%
Charles Smith,30.2,POR,Wing,182,25,15.5%,73,110.8,18,8.0%,25,0.52,100,5.0%
Donta Smith,21.9,ATL,Wing,120,7,12.2%,78,112.9,49,11.4%,93,0.93,63,11.9%
JR Smith,20.1,NOP,Wing,932,64,20.3%,45,102.9,38,10.0%,18,0.49,66,11.6%
Joe Smith,30.3,MIL,Big,865,68,18.2%,55,106.6,53,5.9%,42,0.32,84,11.5%
Josh Smith,19.9,ATL,Forward,2529,67,18.8%,38,99.0,82,12.4%,80,0.66,20,15.5%
Eric Snow,32.5,CLE,Point,2345,6,13.5%,13,89.1,27,22.3%,88,1.65,12,17.3%
Kirk Snyder,22.4,NOP,Wing,1260,66,20.4%,65,108.3,61,13.0%,48,0.64,61,12.2%
Darius Songaila,27.7,CHI,Big,1302,78,19.9%,44,104.3,88,11.4%,82,0.57,56,14.8%
Pape Sow,23.9,TOR,Big,580,28,12.8%,27,100.0,8,1.9%,10,0.15,27,18.0%
Jerry Stackhouse,31.0,DAL,Wing,1499,90,25.7%,39,101.7,90,18.6%,67,0.72,32,14.4%
DeShawn Stevenson,24.6,ORL,Wing,2638,40,17.4%,40,101.8,37,10.0%,34,0.58,50,12.8%
Peja Stojakovic,28.4,SAC,Wing,1147,60,19.6%,72,109.9,30,9.6%,17,0.49,81,10.3%
Peja Stojakovic,28.4,IND,Wing,1434,65,20.4%,95,119.7,19,8.3%,8,0.41,97,8.2%
Damon Stoudamire,32.2,MEM,Point,860,67,22.7%,52,102.6,48,26.1%,38,1.15,42,13.6%
Salim Stoudamire,23.1,ATL,Combo,1196,53,21.8%,76,109.6,7,10.4%,5,0.48,60,13.6%
Michael Sweetney,23.0,CHI,Big,1202,92,22.7%,25,99.2,72,8.2%,50,0.36,45,16.0%
Robert Swift,19.9,OKC,Big,958,32,13.2%,56,106.6,3,1.2%,4,0.09,40,16.6%
Stromile Swift,25.9,HOU,Big,1322,88,21.2%,58,106.8,28,3.9%,14,0.18,48,15.8%
Wally Szczerbiak,28.7,MIN,Forward,1546,92,22.2%,97,120.5,85,12.9%,65,0.58,70,12.0%
Wally Szczerbiak,28.7,BOS,Wing,1170,63,20.1%,93,118.2,72,15.2%,71,0.76,86,9.9%
Chris Taft,20.6,GSW,Big,125,13,10.9%,37,102.9,6,1.5%,6,0.13,100,3.3%
Donell Taylor,23.3,WAS,Wing,417,53,18.8%,22,94.9,75,15.6%,82,0.83,15,16.0%
Maurice Taylor,29.0,NYK,Forward,1192,75,19.5%,37,98.6,40,7.7%,25,0.40,2,20.3%
Sebastian Telfair,20.4,POR,Combo,1560,73,24.5%,33,100.3,82,26.5%,67,1.08,65,13.3%
Jason Terry,28.1,DAL,Combo,2784,60,22.5%,93,114.7,45,19.0%,36,0.84,87,9.9%
Billy Thomas,29.9,WAS,Wing,112,15,14.0%,46,103.2,52,11.7%,83,0.83,37,14.1%
Etan Thomas,27.6,WAS,Big,1105,34,13.5%,66,109.6,9,2.0%,8,0.15,49,15.5%
James Thomas,24.9,PHI,Big,111,2,8.5%,72,111.1,4,1.4%,11,0.17,6,23.8%
Kenny Thomas,28.3,SAC,Big,2266,53,16.1%,59,107.8,91,12.1%,94,0.75,38,17.0%
Kurt Thomas,33.1,PHX,Big,1410,41,14.1%,48,105.1,51,5.7%,59,0.40,71,12.9%
Tim Thomas,28.7,PHX,Big,623,73,19.0%,72,110.9,31,4.0%,17,0.21,81,11.8%
Jamaal Tinsley,27.7,IND,Point,1116,83,25.6%,15,91.7,87,33.5%,52,1.31,8,17.8%
Jake Tsakalidis,26.4,MEM,Big,705,43,14.6%,100,130.1,18,2.9%,15,0.20,28,17.9%
Ronny Turiaf,22.8,LAL,Big,148,38,13.8%,51,105.4,75,8.5%,85,0.62,46,15.9%
Hedo Turkoglu,26.6,ORL,Wing,2604,67,20.4%,92,118.0,67,14.2%,62,0.70,67,11.6%
Ime Udoka,28.2,NYK,Wing,103,6,11.9%,2,69.6,15,7.6%,50,0.64,99,7.8%
Beno Udrih,23.3,SAS,Combo,484,78,25.2%,69,107.8,65,24.1%,47,0.96,18,17.1%
Nick Van Exel,33.9,SAS,Point,947,54,22.0%,38,98.0,31,22.5%,21,1.02,60,12.8%
Keith Van Horn,30.0,DAL,Forward,1064,83,20.0%,63,108.2,23,5.8%,13,0.29,27,15.3%
Anderson Varejao,23.1,CLE,Big,732,30,13.1%,61,108.2,33,4.1%,40,0.32,74,12.6%
Jacque Vaughn,30.7,BKN,Combo,1160,9,14.1%,18,96.6,44,17.6%,85,1.25,47,14.6%
Charlie Villanueva,21.2,TOR,Big,2314,76,19.7%,41,103.9,56,6.2%,41,0.32,96,9.7%
Jake Voskuhl,28.0,CHA,Big,793,55,16.2%,10,91.4,70,8.1%,74,0.50,94,10.5%
Jackson Vroman,24.4,NOP,Big,346,17,11.4%,1,78.3,29,3.9%,47,0.34,20,20.1%
Sasha Vujacic,21.7,LAL,Wing,1397,10,13.1%,25,95.7,75,15.4%,99,1.17,62,12.1%
Dwyane Wade,23.8,MIA,Wing,2886,98,34.3%,85,115.9,99,31.3%,91,0.91,57,12.4%
Antoine Walker,29.2,MIA,Forward,2153,93,22.5%,55,103.4,87,12.9%,62,0.57,40,13.8%
Ben Wallace,31.1,DET,Big,2882,18,11.5%,27,99.8,72,8.2%,92,0.71,77,12.5%
Gerald Wallace,23.3,CHA,Forward,1887,63,18.2%,83,115.7,42,8.1%,35,0.44,63,12.4%
Rasheed Wallace,31.1,DET,Big,2770,80,20.1%,52,105.7,86,10.9%,78,0.54,99,7.4%
Luke Walton,25.6,LAL,Forward,1297,48,16.7%,27,95.8,95,18.7%,98,1.12,17,16.1%
Hakim Warrick,23.3,MEM,Big,654,87,21.1%,34,102.0,68,8.0%,53,0.38,29,17.8%
Earl Watson,26.4,OKC,Combo,580,93,26.2%,85,112.1,100,36.3%,95,1.38,22,17.1%
Earl Watson,26.4,DEN,Combo,946,33,19.4%,91,113.1,67,24.7%,87,1.27,11,18.0%
Chris Webber,32.7,PHI,Big,2886,96,26.4%,18,96.7,97,15.7%,83,0.59,90,10.8%
Martell Webster,18.9,POR,Wing,979,35,16.8%,54,106.1,5,5.9%,4,0.35,80,10.4%
Bonzi Wells,29.1,SAC,Wing,1681,75,21.7%,42,102.3,64,13.9%,49,0.64,16,15.6%
Jiri Welsch,25.8,MIL,Wing,806,23,15.4%,27,96.2,56,12.4%,77,0.81,49,12.8%
David Wesley,35.0,HOU,Wing,2363,28,15.6%,71,109.6,69,14.6%,94,0.94,17,15.4%
David West,25.2,NOP,Big,2515,86,20.5%,76,111.8,63,7.0%,46,0.34,97,9.1%
Delonte West,22.3,BOS,Point,2399,19,17.8%,90,114.6,19,21.5%,44,1.21,40,14.0%
Robert Whaley,23.5,UTA,Big,174,58,16.4%,20,97.9,90,12.0%,93,0.73,15,21.3%
Chris Wilcox,23.2,OKC,Big,863,54,16.2%,98,126.2,56,6.3%,54,0.39,77,12.5%
Chris Wilcox,23.2,LAC,Big,630,35,13.5%,79,112.4,30,4.0%,33,0.30,50,15.4%
Damien Wilkins,25.8,OKC,Wing,1457,42,17.5%,55,107.0,48,11.2%,51,0.64,28,14.5%
Mike Wilks,26.5,CLE,Combo,179,5,13.7%,0,61.5,11,11.1%,29,0.81,7,19.2%
Aaron Williams,34.1,NOP,Big,675,26,12.6%,69,110.3,22,3.6%,31,0.29,63,14.0%
Deron Williams,21.3,UTA,Point,2269,50,21.7%,46,100.1,56,27.4%,48,1.26,46,13.5%
Eric Williams,33.3,TOR,Forward,336,27,14.7%,25,95.5,35,6.9%,43,0.47,47,13.5%
Jason Williams,30.0,MIA,Point,1864,40,20.5%,92,114.6,35,23.5%,40,1.15,75,11.8%
Marvin Williams,19.4,ATL,Big,1898,51,15.2%,41,103.7,46,5.3%,47,0.35,75,12.6%
Mo Williams,22.9,MIL,Combo,1494,71,24.4%,47,105.0,78,26.1%,62,1.07,75,12.3%
Corliss Williamson,31.9,SAC,Forward,277,80,19.8%,48,101.9,8,3.9%,0,0.20,8,17.8%
Loren Woods,27.4,TOR,Big,309,13,11.0%,8,90.3,5,1.5%,5,0.13,14,21.3%
Qyntel Woods,24.7,NYK,Wing,944,20,14.6%,80,113.9,14,7.4%,24,0.51,13,16.7%
Metta World Peace,26.0,SAC,Wing,1599,83,23.9%,26,95.7,88,17.6%,69,0.74,75,10.7%
Metta World Peace,26.0,IND,Forward,602,97,25.0%,58,104.8,70,10.2%,28,0.41,50,13.1%
Antoine Wright,21.7,BKN,Wing,300,12,13.2%,4,78.6,5,5.8%,10,0.44,8,17.7%
Bracey Wright,21.3,MIN,Combo,121,47,21.4%,51,106.0,0,6.8%,2,0.32,42,14.8%
Dorell Wright,19.9,MIA,Wing,103,79,22.6%,100,128.6,86,17.4%,74,0.77,2,21.6%
Lorenzen Wright,30.0,MEM,Big,1681,39,14.0%,26,99.3,42,4.9%,48,0.35,60,14.1%
