Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Derrick Favors,20.3,UTA,Big,1349,33,-3.5,-10,15,-6.8,30,-2.2%,3,+4.0%,96,+5.6%,43,-0.7,76,-3.3,75,-1.6%,47,-0.0%,93,-3.6%,32,+2.1
Raymond Felton,27.3,POR,Point,1899,95,+11.2,+29,88,+6.1,88,+2.9%,89,-1.9%,34,-1.6%,41,-0.9,87,-5.2,74,-1.5%,77,+1.0%,83,-2.4%,78,-2.8
Rudy Fernandez,26.6,DEN,Wing,685,68,+2.3,+6,45,-1.5,71,+1.3%,42,+0.5%,8,-4.6%,62,+1.2,81,-3.9,46,+0.1%,96,+3.2%,42,+0.4%,61,-1.0
Landry Fields,23.3,NYK,Wing,1855,82,+6.0,+16,67,+1.9,89,+3.0%,10,+2.5%,72,+1.9%,74,+2.3,82,-4.2,68,-1.1%,76,+0.9%,49,-0.0%,71,-2.1
Derek Fisher,37.2,LAL,Point,1100,55,+0.4,+1,47,-1.3,32,-1.9%,37,+0.6%,66,+1.4%,97,+6.5,65,-1.8,16,+2.1%,76,+1.0%,72,-1.6%,94,-5.3
Derek Fisher,37.2,OKC,Point,361,87,+7.9,+15,97,+10.0,98,+5.3%,92,-2.3%,13,-3.4%,95,+5.1,32,+2.1,38,+0.6%,56,+0.2%,21,+2.1%,25,+2.9
Jonny Flynn,22.7,POR,Point,270,34,-3.4,-7,74,+3.2,86,+2.7%,64,-0.5%,42,-0.7%,26,-2.4,6,+6.7,35,+0.7%,4,-2.7%,22,+2.0%,48,+0.4
Gary Forbes,26.7,TOR,Wing,649,45,-1.6,-4,42,-2.1,41,-1.0%,14,+2.1%,87,+3.6%,74,+2.3,55,-0.6,61,-0.7%,79,+1.1%,48,+0.1%,38,+1.5
T.J. Ford,28.6,SAS,Point,160,59,+1.1,+3,53,-0.7,90,+3.1%,2,+5.2%,76,+2.2%,77,+2.6,65,-1.8,62,-0.8%,32,-0.7%,98,-6.1%,23,+3.2
Jeff Foster,34.8,IND,Big,140,69,+2.6,+8,12,-7.9,14,-3.2%,8,+2.9%,69,+1.6%,98,+6.7,98,-10.4,94,-3.8%,99,+4.0%,98,-6.1%,1,+9.0
Randy Foye,28.1,LAC,Wing,1632,32,-3.6,-9,32,-3.8,48,-0.4%,63,-0.4%,8,-4.4%,37,-1.2,51,-0.2,43,+0.3%,24,-1.0%,51,-0.1%,93,-5.1
Jimmer Fredette,22.7,SAC,Combo,1056,14,-8.1,-17,21,-5.7,49,-0.3%,57,-0.2%,5,-5.5%,15,-3.7,29,+2.4,69,-1.2%,19,-1.3%,29,+1.5%,37,+1.5
Channing Frye,28.5,PHX,Big,1653,97,+11.6,+30,97,+10.0,100,+7.2%,73,-0.8%,32,-1.8%,27,-2.3,64,-1.6,66,-1.0%,8,-2.2%,45,+0.2%,99,-10.0
Sundiata Gaines,25.5,NJN,Combo,723,49,-0.8,-2,37,-3.1,43,-0.9%,46,+0.3%,57,+0.5%,46,-0.4,69,-2.3,63,-0.8%,84,+1.6%,34,+1.0%,44,+0.9
Danilo Gallinari,23.2,DEN,Forward,1347,88,+7.9,+20,62,+1.1,69,+1.1%,71,-0.7%,16,-3.1%,89,+4.0,92,-6.8,78,-1.8%,41,-0.2%,94,-4.5%,88,-4.0
Francisco Garcia,29.8,SAC,Wing,770,46,-1.4,-4,13,-7.6,29,-2.2%,37,+0.6%,8,-4.4%,16,-3.7,90,-6.2,80,-1.9%,93,+2.3%,74,-1.7%,17,+4.1
Kevin Garnett,35.5,BOS,Big,1855,93,+9.6,+26,91,+6.8,84,+2.6%,97,-3.7%,33,-1.7%,70,+2.0,73,-2.8,46,+0.1%,52,+0.1%,68,-1.3%,81,-3.0
Marc Gasol,26.8,MEM,Big,2363,95,+11.1,+30,85,+5.0,81,+2.3%,92,-2.4%,8,-4.6%,80,+2.9,90,-6.1,83,-2.1%,70,+0.7%,74,-1.8%,89,-4.1
Pau Gasol,31.3,LAL,Big,2425,84,+6.8,+18,73,+3.1,38,-1.2%,93,-2.5%,76,+2.2%,72,+2.2,79,-3.7,47,+0.0%,87,+1.8%,68,-1.4%,95,-5.5
Rudy Gay,25.2,MEM,Forward,2415,40,-2.3,-6,74,+3.2,39,-1.2%,61,-0.4%,67,+1.5%,98,+7.0,10,+5.4,7,+3.3%,33,-0.6%,65,-1.1%,65,-1.4
Alonzo Gee,24.4,CLE,Wing,1785,78,+4.8,+10,63,+1.3,41,-1.0%,49,+0.2%,44,-0.5%,99,+7.5,77,-3.5,91,-3.3%,59,+0.3%,11,+3.3%,55,-0.3
Paul George,21.5,IND,Wing,1937,85,+6.9,+18,63,+1.2,76,+1.7%,49,+0.2%,18,-2.9%,58,+0.7,89,-5.7,91,-3.2%,30,-0.8%,91,-3.4%,53,-0.1
Daniel Gibson,25.7,CLE,Wing,885,84,+6.5,+15,72,+2.9,57,+0.3%,50,+0.2%,81,+2.7%,96,+5.6,78,-3.6,95,-4.0%,43,-0.2%,21,+2.1%,24,+3.1
Taj Gibson,26.4,CHI,Big,1199,87,+7.5,+15,47,-1.2,25,-2.5%,42,+0.5%,89,+3.9%,79,+2.8,96,-8.7,99,-6.3%,89,+1.9%,22,+2.1%,18,+4.0
Manu Ginobili,34.3,SAS,Wing,787,94,+9.9,+17,99,+13.3,99,+7.0%,75,-0.9%,67,+1.4%,80,+2.9,23,+3.3,28,+1.1%,67,+0.6%,8,+3.8%,28,+2.4
Mickell Gladness,25.3,GSW,Big,222,25,-5.0,-10,7,-9.9,4,-5.8%,18,+1.8%,54,+0.3%,60,+0.9,85,-4.9,98,-6.3%,68,+0.7%,5,+4.7%,11,+5.0
Ryan Gomes,29.2,LAC,Forward,366,6,-12.5,-32,5,-11.4,9,-4.5%,8,+3.0%,31,-1.8%,81,+2.9,40,+1.1,77,-1.7%,12,-1.8%,51,-0.1%,27,+2.6
Drew Gooden,30.1,MIL,Big,1462,11,-9.4,-25,76,+3.6,65,+0.8%,76,-0.9%,43,-0.6%,63,+1.3,1,+13.0,0,+8.2%,7,-2.4%,56,-0.4%,97,-6.5
Ben Gordon,28.6,DET,Combo,1343,37,-2.8,-7,48,-1.2,61,+0.5%,18,+1.8%,24,-2.4%,90,+4.3,36,+1.6,17,+1.8%,85,+1.7%,22,+2.0%,19,+3.6
Eric Gordon,22.9,NOH,Combo,303,96,+11.3,+29,98,+11.9,98,+5.6%,61,-0.3%,51,+0.0%,100,+9.3,45,+0.6,32,+0.8%,53,+0.1%,62,-0.8%,34,+1.9
Marcin Gortat,27.7,PHX,Big,2108,92,+9.3,+24,88,+5.9,99,+6.6%,53,+0.0%,10,-3.9%,5,-6.2,77,-3.4,70,-1.2%,14,-1.6%,79,-2.1%,99,-8.2
Andrew Goudelock,22.9,LAL,Combo,399,26,-4.8,-13,18,-6.4,53,+0.1%,40,+0.5%,23,-2.5%,0,-10.1,63,-1.6,86,-2.5%,22,-1.1%,57,-0.4%,13,+4.6
Danny Granger,28.5,IND,Wing,2060,95,+10.9,+28,93,+7.8,95,+4.4%,59,-0.3%,75,+2.1%,26,-2.4,75,-3.1,89,-2.9%,11,-1.9%,82,-2.3%,61,-1.0
Aaron Gray,26.9,TOR,Big,804,17,-7.5,-18,39,-2.8,33,-1.7%,93,-2.4%,16,-3.1%,13,-4.0,13,+4.7,2,+5.4%,49,+0.0%,86,-2.7%,97,-6.5
Danny Green,24.4,SAS,Wing,1471,62,+1.5,+4,38,-3.0,21,-2.6%,44,+0.4%,68,+1.5%,84,+3.2,83,-4.5,81,-2.0%,37,-0.4%,82,-2.4%,57,-0.5
Gerald Green,25.8,NJN,Forward,753,94,+9.9,+23,90,+6.3,87,+2.8%,79,-1.0%,29,-1.9%,68,+1.7,78,-3.6,94,-3.7%,75,+0.9%,54,-0.3%,7,+6.3
Willie Green,30.3,ATL,Wing,784,5,-14.4,-37,19,-6.2,11,-4.0%,51,+0.1%,36,-1.3%,93,+4.9,3,+8.2,9,+2.9%,15,-1.6%,28,+1.6%,26,+2.9
Donte Greene,23.7,SAC,Big,736,52,+0.0,-1,29,-4.1,38,-1.2%,95,-3.1%,1,-7.9%,19,-3.2,82,-4.1,89,-3.0%,78,+1.1%,32,+1.2%,33,+1.9
Blake Griffin,22.6,LAC,Big,2383,100,+19.4,+46,100,+15.6,99,+6.1%,98,-4.5%,62,+1.1%,34,-1.4,79,-3.7,84,-2.3%,26,-0.9%,26,+1.7%,90,-4.3
Hamed Haddadi,26.5,MEM,Big,184,77,+4.4,+11,51,-0.8,50,-0.1%,18,+1.8%,92,+4.5%,60,+1.0,87,-5.2,99,-8.3%,95,+2.6%,1,+6.7%,1,+10.0
Jordan Hamilton,21.1,DEN,Wing,229,57,+0.9,+2,80,+4.3,70,+1.2%,88,-1.7%,86,+3.4%,25,-2.5,22,+3.4,76,-1.6%,2,-3.4%,38,+0.7%,24,+3.1
Richard Hamilton,33.7,CHI,Wing,695,52,-0.2,-1,69,+2.3,74,+1.5%,63,-0.4%,50,-0.1%,27,-2.4,29,+2.6,15,+2.1%,48,+0.0%,55,-0.4%,46,+0.8
Tyler Hansbrough,26.0,IND,Big,1371,12,-9.0,-23,23,-5.2,10,-4.0%,52,+0.1%,49,-0.2%,88,+3.9,18,+3.8,15,+2.1%,93,+2.3%,6,+4.2%,12,+4.6
Luke Harangody,23.8,CLE,Big,173,19,-6.6,-11,42,-2.3,28,-2.3%,38,+0.6%,80,+2.7%,91,+4.5,14,+4.4,56,-0.4%,1,-4.0%,14,+2.9%,95,-5.7
James Harden,22.2,OKC,Wing,1873,80,+5.0,+9,99,+13.4,95,+4.4%,89,-1.8%,88,+3.8%,99,+8.0,3,+8.4,9,+2.9%,51,+0.1%,20,+2.2%,10,+5.1
Josh Harrellson,22.7,NYK,Big,475,86,+7.2,+18,58,+0.2,52,+0.0%,86,-1.6%,23,-2.4%,29,-2.0,93,-7.0,87,-2.5%,93,+2.5%,67,-1.2%,21,+3.5
Al Harrington,31.7,DEN,Big,1751,74,+3.8,+10,67,+1.8,59,+0.5%,87,-1.7%,30,-1.9%,51,-0.1,66,-1.9,64,-0.8%,91,+2.1%,40,+0.6%,35,+1.7
Devin Harris,28.7,UTA,Point,1738,83,+6.4,+17,91,+6.7,91,+3.6%,99,-4.9%,0,-8.9%,33,-1.7,48,+0.2,48,-0.0%,57,+0.3%,18,+2.3%,57,-0.6
Manny Harris,22.1,CLE,Wing,391,70,+2.8,+4,33,-3.6,27,-2.3%,34,+0.8%,60,+0.8%,81,+2.9,91,-6.4,88,-2.7%,64,+0.6%,85,-2.6%,41,+1.2
Terrel Harris,24.2,MIA,Combo,277,2,-19.1,-47,2,-14.1,5,-5.6%,2,+4.9%,88,+3.7%,2,-7.3,12,+5.0,5,+4.3%,76,+1.0%,21,+2.1%,64,-1.3
Tobias Harris,19.3,MIL,Forward,403,45,-1.7,-5,30,-3.9,33,-1.7%,12,+2.2%,90,+4.2%,55,+0.3,68,-2.2,43,+0.3%,16,-1.5%,82,-2.3%,89,-4.2
Udonis Haslem,31.4,MIA,Big,1548,12,-8.6,-19,11,-7.9,4,-5.8%,35,+0.7%,61,+1.0%,65,+1.5,45,+0.7,70,-1.2%,35,-0.5%,66,-1.1%,20,+3.6
Spencer Hawes,23.5,PHI,Big,918,40,-2.3,-6,56,-0.1,64,+0.8%,14,+2.1%,64,+1.3%,61,+1.1,30,+2.2,22,+1.5%,70,+0.7%,31,+1.4%,50,+0.2
Chuck Hayes,28.4,SAC,Big,1026,43,-1.9,-5,41,-2.3,54,+0.1%,71,-0.7%,17,-3.0%,26,-2.5,53,-0.4,84,-2.2%,50,+0.1%,7,+4.0%,45,+0.8
Gordon Hayward,21.6,UTA,Wing,1999,65,+2.0,+6,80,+4.3,82,+2.4%,95,-3.0%,1,-7.1%,56,+0.5,30,+2.3,73,-1.5%,3,-2.8%,29,+1.5%,76,-2.6
Brendan Haywood,31.9,DAL,Big,1143,57,+0.8,+2,41,-2.3,51,-0.1%,31,+0.9%,81,+2.8%,9,-4.9,75,-3.2,61,-0.7%,70,+0.7%,37,+0.8%,94,-5.1
Gerald Henderson,23.9,CHA,Wing,1811,81,+5.7,+6,77,+3.9,78,+2.0%,67,-0.6%,33,-1.6%,60,+1.0,64,-1.7,42,+0.3%,74,+0.8%,75,-1.8%,59,-0.7
Xavier Henry,20.6,NOH,Wing,721,62,+1.5,+4,52,-0.7,19,-2.7%,46,+0.3%,93,+4.6%,97,+6.5,68,-2.2,74,-1.5%,37,-0.4%,52,-0.2%,69,-1.8
Roy Hibbert,24.9,IND,Big,1933,73,+3.3,+8,82,+4.4,97,+4.8%,30,+0.9%,32,-1.8%,7,-5.4,40,+1.1,53,-0.2%,6,-2.5%,85,-2.7%,95,-5.4
JJ Hickson,23.2,SAC,Big,620,18,-7.1,-15,19,-6.1,34,-1.6%,26,+1.1%,3,-6.2%,74,+2.2,41,+1.1,61,-0.7%,26,-0.9%,16,+2.7%,84,-3.4
JJ Hickson,23.2,POR,Big,595,19,-6.8,-16,56,-0.1,80,+2.2%,6,+3.4%,90,+4.2%,18,-3.4,6,+6.8,3,+4.7%,8,-2.2%,63,-0.9%,94,-5.2
Cory Higgins,22.4,CHA,Combo,285,40,-2.2,-3,20,-5.9,41,-0.9%,3,+4.2%,77,+2.3%,23,-2.7,79,-3.7,80,-1.9%,100,+4.6%,1,+7.1%,22,+3.4
Nene Hilario,29.1,DEN,Big,825,41,-2.1,-6,31,-3.9,75,+1.7%,19,+1.7%,1,-7.5%,59,+0.8,65,-1.7,11,+2.6%,54,+0.2%,97,-5.5%,90,-4.4
Nene Hilario,29.1,WAS,Big,271,97,+12.6,+33,84,+4.8,92,+3.8%,59,-0.3%,25,-2.2%,48,-0.3,94,-7.8,85,-2.4%,65,+0.6%,90,-3.2%,89,-4.3
George Hill,25.5,IND,Combo,1253,55,+0.5,+1,72,+2.8,38,-1.2%,77,-0.9%,86,+3.4%,78,+2.8,29,+2.3,70,-1.2%,9,-2.1%,31,+1.4%,44,+0.9
Grant Hill,39.1,PHX,Forward,1376,89,+8.3,+22,79,+4.1,93,+4.0%,47,+0.3%,19,-2.9%,58,+0.6,82,-4.2,90,-3.1%,13,-1.8%,76,-1.9%,61,-1.0
Jordan Hill,24.3,HOU,Big,438,24,-5.3,-14,50,-1.1,61,+0.6%,79,-1.0%,20,-2.7%,5,-6.2,16,+4.2,4,+4.5%,9,-2.1%,98,-6.1%,96,-5.7
Kirk Hinrich,30.8,ATL,Combo,1211,41,-2.1,-6,49,-1.1,72,+1.4%,47,+0.3%,9,-4.2%,27,-2.3,41,+1.0,17,+1.9%,49,+0.1%,77,-1.9%,49,+0.3
Jrue Holiday,21.4,PHI,Combo,2177,62,+1.5,+4,47,-1.3,48,-0.3%,39,+0.6%,49,-0.2%,21,-3.0,73,-2.8,55,-0.3%,76,+1.0%,45,+0.2%,41,+1.2
Ryan Hollins,27.1,CLE,Big,346,56,+0.8,+1,22,-5.5,22,-2.6%,92,-2.4%,2,-6.5%,57,+0.6,91,-6.3,82,-2.0%,58,+0.3%,62,-0.8%,98,-7.3
Ryan Hollins,27.1,BOS,Big,147,30,-4.1,-8,4,-12.3,12,-3.5%,4,+3.7%,93,+4.5%,5,-6.3,95,-8.1,50,-0.1%,100,+4.1%,63,-0.9%,85,-3.6
Al Horford,25.4,ATL,Big,347,83,+6.4,+15,88,+5.9,68,+1.1%,88,-1.7%,71,+1.8%,66,+1.6,54,-0.5,36,+0.7%,87,+1.8%,28,+1.6%,52,-0.0
Dwight Howard,25.9,ORL,Big,2063,89,+8.3,+22,60,+0.5,91,+3.5%,7,+3.1%,54,+0.3%,82,+3.1,94,-7.8,97,-5.0%,17,-1.4%,60,-0.7%,73,-2.2
Josh Howard,31.5,UTA,Wing,972,36,-3.1,-9,33,-3.6,15,-3.1%,69,-0.6%,67,+1.4%,46,-0.5,54,-0.5,27,+1.1%,90,+2.0%,52,-0.2%,50,+0.2
Juwan Howard,38.7,MIA,Big,118,12,-8.7,-23,1,-16.7,1,-8.0%,0,+6.7%,96,+5.5%,1,-8.0,95,-8.0,80,-1.9%,63,+0.5%,99,-6.4%,58,-0.7
Lester Hudson,27.2,CLE,Combo,261,100,+29.6,+41,98,+12.0,93,+4.1%,14,+2.0%,90,+4.1%,99,+8.0,100,-17.6,98,-6.2%,88,+1.8%,100,-9.7%,20,+3.5
Larry Hughes,32.8,ORL,Combo,102,0,-28.1,-52,0,-23.8,0,-11.9%,2,+4.5%,68,+1.5%,23,-2.8,15,+4.3,56,-0.4%,4,-2.7%,0,+8.3%,100,-11.4
Kris Humphries,26.7,NJN,Big,2154,88,+7.9,+16,91,+6.8,92,+3.7%,19,+1.7%,84,+3.1%,90,+4.3,59,-1.1,82,-2.1%,2,-3.5%,97,-4.9%,44,+1.0
Serge Ibaka,22.1,OKC,Big,1786,33,-3.5,-7,18,-6.2,26,-2.4%,11,+2.2%,91,+4.2%,4,-6.4,72,-2.7,80,-1.9%,44,-0.2%,36,+0.9%,93,-5.0
Andre Iguodala,27.8,PHI,Wing,2194,58,+1.0,+3,44,-1.9,46,-0.6%,45,+0.3%,35,-1.4%,67,+1.7,73,-2.8,95,-4.3%,60,+0.4%,7,+4.2%,26,+2.8
Ersan Ilyasova,24.5,MIL,Big,1643,63,+1.5,+4,87,+5.7,46,-0.6%,92,-2.2%,91,+4.2%,79,+2.8,16,+4.2,19,+1.7%,46,-0.0%,9,+3.7%,74,-2.3
Kyrie Irving,19.6,CLE,Combo,1551,80,+5.3,+12,96,+9.6,98,+5.1%,85,-1.5%,72,+1.9%,12,-4.3,15,+4.4,6,+3.6%,74,+0.9%,56,-0.4%,35,+1.7
Royal Ivey,29.9,OKC,Wing,264,49,-0.9,-2,68,+1.9,89,+3.1%,51,+0.1%,7,-4.7%,65,+1.5,27,+2.8,14,+2.2%,95,+2.9%,15,+2.8%,15,+4.4
Jarrett Jack,28.0,NOH,Point,1526,10,-9.5,-23,19,-6.0,21,-2.6%,74,-0.9%,27,-2.1%,8,-5.1,21,+3.5,26,+1.2%,26,-0.9%,72,-1.6%,21,+3.5
Reggie Jackson,21.5,OKC,Point,405,48,-0.9,-2,36,-3.4,67,+1.0%,13,+2.2%,9,-4.3%,64,+1.5,70,-2.5,65,-0.9%,84,+1.7%,25,+1.8%,46,+0.7
Stephen Jackson,33.6,MIL,Wing,709,36,-3.1,-8,28,-4.3,39,-1.2%,15,+2.0%,40,-0.9%,62,+1.2,59,-1.1,62,-0.8%,74,+0.8%,60,-0.7%,15,+4.3
Stephen Jackson,33.6,SAS,Wing,471,23,-5.6,-8,27,-4.3,72,+1.3%,34,+0.8%,4,-5.6%,38,-1.1,39,+1.3,53,-0.2%,64,+0.5%,43,+0.4%,8,+5.8
Damion James,24.1,NJN,Forward,166,59,+1.1,+1,15,-7.0,7,-4.9%,5,+3.5%,98,+7.0%,59,+0.8,95,-8.1,95,-4.3%,80,+1.2%,76,-1.8%,66,-1.4
LeBron James,26.8,MIA,Forward,2317,98,+13.5,+33,99,+12.8,98,+4.9%,98,-3.9%,27,-2.1%,98,+7.1,55,-0.6,51,-0.1%,79,+1.2%,43,+0.4%,25,+3.0
Antawn Jamison,35.4,CLE,Forward,2146,66,+2.1,+6,98,+12.3,94,+4.2%,100,-5.4%,27,-2.1%,10,-4.7,1,+10.2,1,+5.6%,56,+0.2%,23,+1.9%,34,+1.9
Al Jefferson,26.8,UTA,Big,2065,95,+10.6,+28,98,+11.4,99,+5.8%,99,-5.2%,1,-7.2%,20,-3.2,43,+0.8,67,-1.0%,42,-0.2%,6,+4.3%,76,-2.6
Richard Jefferson,31.4,SAS,Wing,1152,36,-3.0,-7,14,-7.3,11,-3.8%,78,-1.0%,9,-4.4%,8,-5.1,83,-4.3,46,+0.1%,84,+1.6%,83,-2.5%,78,-2.8
Richard Jefferson,31.4,GSW,Forward,576,50,-0.5,-2,38,-3.0,43,-0.8%,86,-1.6%,1,-7.4%,83,+3.2,70,-2.4,50,-0.1%,21,-1.2%,97,-5.1%,75,-2.5
Jared Jeffries,29.9,NYK,Big,715,41,-2.1,-6,35,-3.5,19,-2.8%,70,-0.6%,53,+0.2%,53,+0.3,60,-1.3,74,-1.5%,96,+3.0%,39,+0.7%,25,+3.0
Charles Jenkins,22.7,GSW,Point,852,5,-13.4,-28,8,-9.7,8,-4.7%,30,+1.0%,52,+0.1%,13,-4.1,19,+3.7,29,+1.0%,26,-0.9%,54,-0.3%,36,+1.6
Brandon Jennings,22.1,MIL,Combo,2317,15,-8.0,-22,66,+1.7,69,+1.1%,56,-0.1%,35,-1.4%,50,-0.1,2,+9.7,3,+4.8%,29,-0.8%,13,+3.0%,46,+0.8
Jonas Jerebko,24.7,DET,Big,1370,64,+1.8,+5,64,+1.4,57,+0.4%,31,+0.9%,41,-0.9%,92,+4.7,54,-0.4,41,+0.4%,73,+0.8%,69,-1.5%,56,-0.3
Amir Johnson,24.5,TOR,Big,1537,88,+7.9,+20,82,+4.5,62,+0.6%,63,-0.4%,85,+3.3%,63,+1.3,77,-3.4,89,-2.9%,34,-0.6%,19,+2.3%,90,-4.4
Armon Johnson,22.7,NJN,Combo,115,89,+8.3,+11,41,-2.3,4,-6.3%,99,-5.0%,92,+4.4%,30,-2.0,98,-10.6,96,-4.9%,2,-3.4%,100,-8.7%,85,-3.6
Carldell Johnson,28.8,NOH,Point,105,48,-1.0,-3,37,-3.1,70,+1.2%,51,+0.1%,2,-6.9%,85,+3.5,67,-2.1,68,-1.1%,46,-0.0%,95,-4.6%,29,+2.3
Ivan Johnson,27.6,ATL,Big,833,35,-3.2,-8,35,-3.4,42,-0.9%,7,+3.1%,69,+1.6%,59,+0.7,52,-0.2,44,+0.2%,94,+2.6%,14,+2.9%,19,+3.7
JaJuan Johnson,22.7,BOS,Big,206,14,-8.2,-24,8,-9.2,16,-3.0%,3,+4.2%,76,+2.2%,7,-5.4,57,-1.0,59,-0.6%,69,+0.7%,10,+3.5%,71,-1.9
James Johnson,24.7,TOR,Forward,1519,40,-2.2,-6,40,-2.7,49,-0.2%,29,+1.0%,30,-1.9%,44,-0.6,54,-0.5,26,+1.2%,93,+2.4%,35,+1.0%,70,-1.9
Joe Johnson,30.3,ATL,Wing,2119,92,+9.1,+24,95,+9.4,91,+3.5%,97,-3.6%,13,-3.5%,57,+0.5,47,+0.3,47,+0.1%,30,-0.7%,47,+0.1%,77,-2.7
Wesley Johnson,24.3,MIN,Wing,1458,25,-5.0,-13,36,-3.4,50,-0.1%,24,+1.2%,56,+0.4%,3,-6.8,36,+1.6,21,+1.5%,23,-1.0%,73,-1.7%,80,-2.9
Dahntay Jones,30.8,IND,Wing,920,10,-9.5,-25,18,-6.4,17,-2.9%,23,+1.3%,22,-2.6%,81,+3.0,23,+3.1,8,+3.1%,91,+2.1%,15,+2.8%,41,+1.2
Dominique Jones,23.0,DAL,Point,204,1,-20.2,-42,1,-15.8,3,-6.6%,7,+3.2%,14,-3.3%,70,+1.9,14,+4.4,49,-0.0%,7,-2.2%,4,+5.3%,69,-1.8
James Jones,31.1,MIA,Wing,578,31,-3.9,-9,31,-3.9,53,+0.1%,16,+1.9%,7,-4.6%,48,-0.3,50,+0.0,50,-0.1%,38,-0.3%,63,-0.9%,44,+1.0
Solomon Jones,27.3,NOH,Big,193,3,-17.0,-34,5,-11.9,1,-7.7%,91,-2.1%,11,-3.7%,42,-0.8,11,+5.2,13,+2.3%,9,-2.1%,99,-6.7%,1,+9.1
DeAndre Jordan,23.3,LAC,Big,1789,80,+5.1,+13,70,+2.6,82,+2.4%,77,-0.9%,51,+0.0%,7,-5.4,70,-2.5,87,-2.7%,7,-2.4%,34,+1.0%,100,-10.3
Cory Joseph,20.2,SAS,Combo,227,1,-20.4,-47,17,-6.4,4,-5.8%,65,-0.5%,81,+2.8%,50,-0.1,0,+13.9,0,+7.3%,5,-2.5%,62,-0.8%,62,-1.1
Chris Kaman,29.5,NOH,Big,1367,72,+3.1,+8,69,+2.3,81,+2.3%,24,+1.2%,58,+0.7%,22,-2.8,56,-0.7,51,-0.1%,69,+0.7%,25,+1.8%,94,-5.2
Enes Kanter,19.4,UTA,Big,823,4,-14.7,-36,2,-13.9,3,-6.8%,1,+6.1%,99,+7.6%,77,+2.7,43,+0.8,31,+0.9%,36,-0.4%,85,-2.6%,48,+0.5
Jason Kapono,30.7,LAL,Wing,254,82,+6.2,+14,75,+3.3,90,+3.1%,62,-0.4%,43,-0.7%,19,-3.2,74,-2.9,92,-3.4%,39,-0.3%,30,+1.4%,5,+6.7
Jason Kidd,38.6,DAL,Point,1375,67,+2.2,+6,57,+0.1,36,-1.4%,71,-0.7%,66,+1.4%,51,-0.0,67,-2.1,50,-0.1%,60,+0.4%,91,-3.4%,41,+1.2
Linas Kleiza,26.8,TOR,Forward,1018,71,+2.9,+8,62,+1.0,63,+0.7%,18,+1.9%,74,+2.0%,87,+3.7,66,-1.9,94,-3.7%,40,-0.3%,14,+2.9%,5,+6.9
Brandon Knight,19.9,DET,Point,2081,22,-5.7,-14,39,-2.7,70,+1.2%,79,-1.0%,16,-3.1%,2,-7.5,25,+3.0,42,+0.3%,26,-0.9%,26,+1.7%,69,-1.9
Kyle Korver,30.6,CHI,Wing,1384,55,+0.6,+1,71,+2.8,42,-0.9%,68,-0.6%,80,+2.6%,62,+1.3,30,+2.2,56,-0.4%,42,-0.2%,38,+0.7%,9,+5.3
Kosta Koufos,22.7,DEN,Big,759,74,+3.8,+9,70,+2.4,63,+0.6%,60,-0.3%,89,+3.9%,18,-3.4,61,-1.4,63,-0.8%,40,-0.3%,63,-0.9%,66,-1.6
Carl Landry,28.1,NOH,Big,988,67,+2.2,+6,77,+4.0,61,+0.6%,66,-0.5%,54,+0.3%,88,+3.9,34,+1.7,17,+2.0%,28,-0.8%,94,-4.2%,34,+1.9
Ty Lawson,24.0,DEN,Point,2114,42,-2.1,-5,44,-1.8,24,-2.5%,87,-1.7%,31,-1.8%,54,+0.3,47,+0.3,39,+0.5%,71,+0.7%,64,-1.0%,38,+1.5
Courtney Lee,26.1,HOU,Wing,1733,63,+1.5,+4,67,+1.8,62,+0.6%,77,-0.9%,45,-0.5%,42,-0.8,48,+0.2,33,+0.8%,86,+1.7%,9,+3.6%,38,+1.4
David Lee,28.5,GSW,Big,2116,56,+0.8,+2,81,+4.4,58,+0.4%,78,-1.0%,77,+2.3%,69,+1.8,20,+3.6,16,+2.0%,22,-1.1%,26,+1.7%,93,-5.0
Malcolm Lee,21.4,MIN,Combo,198,28,-4.6,-12,13,-7.5,10,-4.3%,11,+2.4%,46,-0.4%,91,+4.6,74,-3.0,78,-1.7%,98,+3.6%,23,+2.0%,6,+6.5
Kawhi Leonard,20.3,SAS,Forward,1477,22,-5.7,-12,42,-2.1,35,-1.5%,15,+2.0%,97,+6.4%,41,-0.9,20,+3.6,27,+1.1%,16,-1.5%,44,+0.3%,48,+0.4
Jon Leuer,22.5,MIL,Big,513,52,-0.3,-1,49,-1.1,59,+0.4%,22,+1.4%,61,+1.1%,15,-3.7,57,-0.8,23,+1.4%,77,+1.0%,88,-2.9%,31,+2.2
