Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Furkan Korkmaz,26.3,PHI,Wing,220,22,13.1%,27,106.6,30,8.9%,50,0.68,63,10.6%
Luke Kornet,28.3,BOS,Big,919,6,10.3%,98,147.7,41,8.5%,73,0.82,92,8.8%
Vit Krejci,23.4,ATL,Forward,514,1,9.8%,98,131.9,65,11.0%,95,1.12,3,15.5%
Jonathan Kuminga,21.1,GSW,Forward,1932,84,23.1%,71,120.1,74,12.3%,39,0.53,39,11.6%
Kyle Kuzma,28.3,WAS,Big,2279,97,29.4%,21,109.8,92,20.0%,55,0.68,59,12.2%
Jake LaRavia,22.0,MEM,Wing,766,77,19.9%,39,110.3,56,11.6%,28,0.58,34,12.4%
Zach LaVine,28.6,CHI,Wing,871,91,24.8%,65,116.8,84,17.2%,52,0.69,61,10.6%
Jock Landale,28.0,HOU,Big,688,34,14.0%,52,120.8,64,12.0%,79,0.86,56,12.4%
A.J. Lawson,23.3,DAL,Wing,203,71,18.8%,12,98.9,50,11.1%,29,0.59,60,10.6%
Caris LeVert,29.2,CLE,Wing,1923,92,24.8%,21,104.0,96,26.0%,87,1.05,67,10.3%
Saben Lee,24.4,PHX,Point,146,30,20.8%,2,89.3,30,24.2%,63,1.17,81,8.7%
Alex Len,30.4,SAC,Big,403,23,12.6%,76,127.9,77,14.0%,91,1.11,2,21.9%
Kawhi Leonard,32.3,LAC,Big,2329,94,26.0%,75,126.7,87,16.6%,49,0.64,93,8.7%
Kira Lewis Jr.,22.6,NOP,Point,102,19,17.8%,0,70.3,7,15.2%,14,0.85,74,9.4%
Kira Lewis Jr.,22.6,UTA,Combo,105,52,19.1%,34,105.4,45,20.3%,60,1.06,36,12.9%
Damian Lillard,33.3,MIL,Point,2578,79,30.6%,81,119.6,47,28.4%,28,0.93,63,10.5%
Nassir Little,23.7,PHX,Forward,382,15,11.7%,78,122.3,22,6.5%,41,0.55,38,11.6%
Dereck Lively II,19.7,DAL,Big,1287,13,10.8%,97,145.8,13,6.0%,35,0.56,28,15.6%
Isaiah Livers,25.3,DET,Forward,435,10,11.6%,7,97.2,25,6.8%,44,0.59,19,13.4%
Kevon Looney,27.7,GSW,Big,1182,17,11.9%,66,124.7,79,14.6%,94,1.23,35,14.5%
Brook Lopez,35.6,MIL,Big,2399,38,14.2%,57,122.0,23,7.1%,25,0.50,87,9.9%
Kevin Love,35.1,MIA,Big,922,88,21.3%,48,118.9,90,18.9%,82,0.89,86,10.1%
Kyle Lowry,37.6,MIA,Point,1034,0,14.8%,70,118.4,14,20.0%,81,1.35,14,15.0%
Kyle Lowry,37.6,PHI,Combo,650,20,14.9%,94,124.3,64,23.5%,95,1.57,14,15.0%
Trey Lyles,28.0,SAC,Big,1146,30,13.1%,53,120.8,35,7.8%,43,0.59,79,10.5%
Theo Maledon,22.4,CHA,Combo,190,44,17.9%,5,81.8,34,16.8%,42,0.94,13,15.4%
Sandro Mamukelashvili,24.4,SAS,Big,365,65,17.1%,46,118.7,86,16.3%,87,0.95,70,11.4%
Terance Mann,27.0,LAC,Wing,1805,23,13.1%,88,124.4,28,8.5%,47,0.65,81,8.9%
Tre Mann,22.7,CHA,Combo,861,64,21.6%,62,113.0,71,24.7%,69,1.14,23,13.9%
Lauri Markkanen,26.4,UTA,Forward,1817,80,21.9%,89,126.3,54,9.0%,19,0.41,82,8.1%
Naji Marshall,25.8,NOP,Wing,1156,40,15.0%,70,117.4,63,12.9%,75,0.86,10,14.5%
Caleb Martin,28.1,MIA,Forward,1743,63,17.0%,25,107.1,71,11.7%,70,0.69,37,11.8%
Cody Martin,28.1,CHA,Wing,751,63,18.0%,6,92.1,88,19.0%,88,1.06,11,14.5%
Kenyon Martin Jr.,22.8,PHI,Forward,610,19,12.5%,47,113.5,44,8.1%,58,0.65,10,14.4%
Garrison Mathews,27.0,ATL,Wing,931,4,10.2%,98,136.4,2,4.3%,6,0.42,88,8.2%
Bennedict Mathurin,21.4,IND,Wing,1512,87,22.3%,50,113.1,44,10.5%,13,0.47,44,11.8%
Wesley Matthews,37.0,ATL,Forward,395,12,11.7%,12,101.0,31,7.3%,54,0.62,87,7.5%
Tyrese Maxey,23.0,PHI,Point,2615,72,29.1%,58,116.4,37,25.7%,21,0.88,100,6.6%
Skylar Mays,26.2,POR,Combo,331,65,22.0%,10,92.3,98,31.5%,88,1.44,84,8.8%
Miles McBride,23.1,NYK,Combo,1244,27,16.4%,71,117.2,16,12.6%,16,0.77,95,6.3%
CJ McCollum,32.1,NOP,Combo,2156,80,25.2%,74,118.9,49,20.9%,24,0.83,81,8.9%
TJ McConnell,31.6,IND,Point,1221,67,28.7%,67,118.1,93,40.6%,86,1.41,35,12.8%
Jaden McDaniels,23.1,MIN,Wing,2102,38,14.6%,59,115.4,12,6.8%,11,0.46,29,12.7%
Jalen McDaniels,25.7,TOR,Forward,433,68,17.6%,1,76.6,67,11.0%,56,0.62,42,11.4%
Doug McDermott,31.8,IND,Wing,178,21,12.7%,22,105.2,17,7.3%,23,0.57,93,7.0%
Doug McDermott,31.8,SAS,Forward,685,34,13.7%,80,123.3,61,10.3%,80,0.75,53,10.5%
JaVale McGee,35.8,SAC,Big,296,74,18.3%,84,132.3,30,7.6%,12,0.41,3,21.3%
Bryce McGowens,21.0,CHA,Wing,798,29,13.7%,33,108.0,25,8.3%,36,0.61,78,9.5%
Jordan McLaughlin,27.6,MIN,Combo,567,19,14.5%,100,132.2,66,23.7%,97,1.63,74,9.4%
De'Anthony Melton,25.4,PHI,Wing,1018,66,18.4%,25,106.3,73,14.2%,66,0.77,87,8.4%
Nathan Mensah,25.6,CHA,Big,234,1,8.1%,2,86.2,5,4.4%,34,0.55,1,32.6%
Sam Merrill,27.5,CLE,Wing,961,54,16.7%,78,119.6,72,14.2%,74,0.85,99,4.9%
Chimezie Metu,26.6,DET,Big,399,53,15.3%,52,120.2,49,9.6%,48,0.63,14,17.6%
Chimezie Metu,26.6,PHX,Big,404,50,15.0%,74,126.5,9,5.4%,6,0.36,24,16.3%
Vasilije Micic,29.8,CHA,Point,813,51,25.0%,23,106.6,86,33.3%,79,1.34,12,15.7%
Vasilije Micic,29.8,OKC,Combo,317,49,18.3%,55,111.5,74,25.2%,86,1.38,9,15.6%
Khris Middleton,32.2,MIL,Wing,1486,93,25.6%,77,119.2,98,27.2%,89,1.06,13,14.2%
Brandon Miller,20.9,CHA,Wing,2372,88,22.6%,45,111.5,53,11.4%,14,0.50,56,11.0%
Patty Mills,35.2,ATL,Combo,187,2,11.3%,30,104.5,7,9.7%,29,0.86,10,15.5%
Patty Mills,35.2,MIA,Combo,199,59,20.0%,9,90.0,17,12.8%,9,0.64,90,8.0%
Shake Milton,27.1,MIN,Combo,428,51,18.4%,14,95.3,22,14.7%,23,0.80,17,14.3%
Justin Minaya,24.6,POR,Wing,328,2,9.2%,1,71.0,15,7.1%,65,0.77,54,11.1%
Davion Mitchell,25.2,SAC,Combo,1039,23,15.6%,66,115.3,30,16.0%,53,1.03,55,11.2%
Donovan Mitchell,27.1,CLE,Combo,1929,99,32.4%,81,119.5,85,26.8%,26,0.83,64,10.6%
Evan Mobley,22.4,CLE,Big,1525,79,19.4%,69,125.5,84,15.5%,70,0.80,44,13.4%
Malik Monk,25.7,SAC,Wing,1859,95,26.9%,52,113.6,99,29.0%,93,1.08,32,12.6%
Moses Moody,21.4,GSW,Wing,1105,52,16.5%,55,114.6,11,6.5%,4,0.40,76,9.7%
Ja Morant,24.2,MEM,Point,317,88,33.6%,51,114.7,88,38.4%,58,1.14,56,10.9%
Marcus Morris,34.2,PHI,Forward,621,44,14.6%,46,113.0,19,6.1%,20,0.42,81,8.2%
Marcus Morris,34.2,CLE,Big,169,59,16.4%,35,116.4,37,7.9%,22,0.48,10,18.0%
Markieff Morris,34.2,DAL,Big,164,61,16.4%,3,90.4,56,10.2%,47,0.62,8,19.2%
Monte Morris,28.3,MIN,Combo,392,21,15.2%,36,106.1,41,19.1%,77,1.25,99,3.0%
Trey Murphy III,23.4,NOP,Wing,1651,57,17.2%,84,123.0,41,10.3%,32,0.60,98,5.1%
Dejounte Murray,27.1,ATL,Combo,2781,90,28.1%,57,111.5,87,27.4%,45,0.98,63,10.6%
Jamal Murray,26.7,DEN,Point,1858,77,30.3%,72,118.4,60,29.6%,35,0.98,70,9.8%
Keegan Murray,23.2,SAC,Forward,2577,58,16.0%,50,113.8,26,6.8%,21,0.43,96,6.3%
Kris Murray,23.2,POR,Forward,1244,35,13.7%,9,98.1,53,8.7%,57,0.63,26,12.6%
Mike Muscala,32.3,WAS,Big,318,43,14.6%,6,97.8,54,10.0%,55,0.68,32,15.0%
Mike Muscala,32.3,DET,Big,165,8,10.4%,12,105.0,17,6.4%,46,0.62,99,5.0%
Sviatoslav Mykhailiuk,26.4,BOS,Wing,284,33,14.0%,96,131.9,38,9.7%,54,0.70,91,7.7%
Larry Nance Jr.,30.8,NOP,Big,1204,15,11.5%,85,132.7,72,13.0%,93,1.14,29,15.5%
Andrew Nembhard,23.8,IND,Combo,1675,45,18.1%,64,114.0,48,20.8%,71,1.15,29,13.6%
Aaron Nesmith,24.0,IND,Forward,1989,43,14.6%,90,126.9,23,6.7%,26,0.46,68,9.5%
Georges Niang,30.4,CLE,Forward,1759,57,15.8%,59,115.2,38,7.5%,29,0.47,48,10.8%
Zeke Nnaji,22.8,DEN,Big,493,44,14.6%,13,106.2,33,7.8%,28,0.53,30,15.2%
Jaylen Nowell,24.3,MEM,Point,150,12,17.3%,5,90.6,5,15.1%,19,0.87,88,8.3%
Jusuf Nurkic,29.2,PHX,Big,2076,82,19.9%,26,111.4,89,18.6%,85,0.93,10,18.2%
Jordan Nwora,25.1,TOR,Forward,444,79,21.5%,53,114.4,75,12.5%,43,0.58,1,17.0%
Jordan Nwora,25.1,IND,Forward,105,67,17.6%,25,107.3,81,13.9%,83,0.79,4,15.4%
Royce O'Neale,30.4,PHX,Forward,741,36,14.0%,37,110.6,83,14.3%,93,1.02,80,8.3%
Royce O'Neale,30.4,BKN,Wing,1165,34,14.2%,46,112.0,77,15.1%,90,1.07,27,12.8%
Chuma Okeke,25.2,ORL,Forward,320,9,11.3%,24,106.5,27,6.9%,51,0.61,31,12.4%
Josh Okogie,25.2,PHX,Wing,916,18,12.6%,38,110.1,37,9.3%,59,0.74,52,11.2%
Onyeka Okongwu,22.9,ATL,Big,1394,19,12.1%,87,135.4,23,7.1%,41,0.59,74,11.2%
Isaac Okoro,22.8,CLE,Forward,1879,26,13.1%,73,120.6,58,9.5%,74,0.73,66,9.6%
Kelly Olynyk,32.5,TOR,Big,739,88,21.3%,77,128.5,95,24.9%,94,1.17,7,19.3%
Kelly Olynyk,32.5,UTA,Big,1004,72,18.3%,89,136.4,98,29.8%,100,1.63,13,17.8%
Eugene Omoruyi,26.7,WAS,Big,287,77,19.0%,8,100.8,66,12.4%,52,0.65,71,11.4%
Cedi Osman,28.6,SAS,Forward,1253,42,14.5%,75,121.3,77,13.2%,88,0.91,45,11.0%
Kelly Oubre,27.9,PHI,Forward,2030,77,20.9%,26,107.3,28,7.2%,6,0.34,71,9.0%
Chris Paul,38.5,GSW,Combo,1529,60,20.4%,44,109.6,100,34.3%,98,1.68,62,10.6%
Cameron Payne,29.2,MIL,Combo,666,47,18.1%,76,118.9,47,20.5%,67,1.13,65,10.5%
Cameron Payne,29.2,PHI,Combo,574,70,22.6%,37,106.4,72,24.8%,65,1.10,56,11.0%
Gary Payton II,30.9,GSW,Wing,665,14,12.4%,90,124.9,38,9.5%,64,0.77,19,13.3%
Julian Phillips,20.0,CHI,Forward,283,13,11.7%,29,108.1,9,5.3%,25,0.45,25,12.7%
Scotty Pippen,23.0,MEM,Point,505,58,25.2%,60,116.7,79,31.3%,72,1.24,2,19.0%
Mason Plumlee,33.7,LAC,Big,627,42,14.6%,68,125.1,48,9.4%,51,0.64,23,16.3%
Brandin Podziemski,20.7,GSW,Combo,1936,28,16.4%,42,108.9,37,17.5%,62,1.07,48,11.6%
Jakob Poeltl,28.0,TOR,Big,1319,52,15.1%,81,131.2,72,13.1%,80,0.87,23,16.4%
Aleksej Pokusevski,21.8,CHA,Big,327,71,18.0%,19,109.4,77,13.7%,66,0.76,65,11.8%
Jordan Poole,24.4,WAS,Combo,2341,86,27.0%,40,106.9,53,21.2%,20,0.79,40,12.5%
Craig Porter,23.7,CLE,Combo,556,69,22.6%,52,111.4,79,26.0%,70,1.15,42,12.1%
Jontay Porter,24.0,TOR,Big,329,70,17.9%,11,103.8,94,22.8%,97,1.27,41,13.9%
Michael Porter,25.3,DEN,Forward,2564,69,17.8%,75,121.0,21,6.4%,9,0.36,75,8.8%
Otto Porter,30.4,TOR,Forward,165,0,7.8%,10,100.0,16,6.0%,81,0.76,100,3.2%
Bobby Portis,28.7,MIL,Big,1984,86,20.8%,37,116.5,30,7.6%,8,0.37,91,9.3%
Kristaps Porzingis,28.2,BOS,Big,1689,90,22.6%,78,129.4,52,9.8%,15,0.43,86,10.1%
Micah Potter,25.6,UTA,Big,182,10,10.5%,62,123.3,6,4.6%,17,0.44,68,11.5%
Dwight Powell,32.3,DAL,Big,781,6,10.3%,95,142.0,74,13.3%,97,1.30,26,16.0%
Norman Powell,30.4,LAC,Wing,1956,59,17.4%,88,124.4,4,5.6%,1,0.32,88,8.1%
Taurean Prince,29.6,LAL,Wing,2092,16,12.5%,72,118.1,16,7.2%,25,0.58,40,11.9%
Payton Pritchard,25.8,BOS,Point,1675,16,17.6%,79,119.3,12,19.5%,56,1.11,98,7.2%
Olivier-Maxence Prosper,21.3,DAL,Forward,215,49,15.0%,5,90.4,66,11.0%,75,0.73,95,6.5%
Trevelin Queen,26.7,ORL,Wing,138,36,14.2%,4,91.2,69,14.0%,85,0.98,12,14.3%
Neemias Queta,24.3,BOS,Big,269,37,14.2%,79,130.0,22,7.1%,24,0.50,76,11.0%
Immanuel Quickley,24.4,NYK,Combo,708,76,23.8%,78,119.2,24,15.1%,8,0.63,92,7.4%
Immanuel Quickley,24.4,TOR,Combo,1262,85,26.0%,60,112.9,92,29.3%,66,1.12,78,9.2%
Lester Quinones,23.0,GSW,Wing,316,49,16.0%,13,99.1,59,12.2%,63,0.76,71,9.9%
Jahmi'us Ramsey,22.4,TOR,Forward,105,60,16.5%,16,102.7,47,8.5%,34,0.51,55,10.3%
Julius Randle,28.9,NYK,Forward,1625,97,29.6%,48,113.5,92,21.7%,77,0.73,12,13.8%
Duop Reath,27.3,POR,Big,1194,74,18.3%,34,115.2,45,8.9%,21,0.48,85,10.1%
Austin Reaves,25.4,LAL,Combo,2607,66,22.0%,95,124.4,63,23.4%,59,1.06,34,13.1%
Cameron Reddish,24.2,LAL,Wing,962,12,11.8%,13,100.4,7,6.3%,19,0.53,46,11.7%
Paul Reed,24.4,PHI,Big,1505,49,14.9%,39,117.2,47,9.3%,48,0.62,68,11.5%
Naz Reid,24.2,MIN,Big,1943,86,20.9%,49,119.3,41,8.4%,11,0.40,65,11.8%
Jared Rhoden,24.2,DET,Forward,228,27,13.2%,87,125.8,51,8.7%,60,0.66,49,10.7%
Nick Richards,25.9,CHA,Big,1730,17,11.8%,95,142.1,5,4.5%,8,0.38,28,15.7%
Josh Richardson,30.1,MIA,Combo,1080,24,16.2%,69,116.3,21,14.3%,33,0.89,77,9.2%
Duncan Robinson,29.5,MIA,Wing,1895,63,18.1%,87,124.1,78,15.2%,72,0.84,35,12.4%
Mitchell Robinson,25.6,NYK,Big,765,4,9.9%,15,108.1,1,3.2%,3,0.32,34,14.6%
Orlando Robinson,23.3,MIA,Big,258,57,15.7%,55,121.9,85,15.8%,89,1.01,16,17.5%
Jeremiah Robinson-Earl,23.0,NOP,Big,229,25,12.8%,10,101.7,51,9.8%,66,0.76,26,16.1%
David Roddy,22.6,MEM,Forward,1077,65,17.3%,6,97.0,60,10.2%,45,0.59,41,11.4%
Derrick Rose,35.1,MEM,Point,399,49,24.9%,33,107.9,74,30.7%,67,1.23,23,13.7%
Terry Rozier,29.6,CHA,Combo,1064,94,29.2%,72,117.4,94,30.1%,55,1.03,76,9.2%
Terry Rozier,29.6,MIA,Point,974,60,25.6%,21,105.7,23,23.3%,23,0.91,93,7.5%
Rayan Rupert,19.4,POR,Combo,562,12,13.2%,12,92.7,13,12.3%,41,0.93,5,16.4%
D'Angelo Russell,27.7,LAL,Point,2478,47,24.6%,74,118.6,40,26.1%,47,1.06,53,11.0%
Matt Ryan,26.5,NOP,Wing,336,21,13.0%,86,124.0,3,5.3%,4,0.41,3,17.6%
Domantas Sabonis,27.5,SAC,Big,2922,91,24.5%,75,127.1,99,33.4%,98,1.37,21,16.4%
Luka Samanic,23.8,UTA,Big,313,85,20.8%,5,95.7,26,7.4%,6,0.36,41,13.9%
Gui Santos,21.4,GSW,Wing,125,17,12.5%,99,138.9,18,7.3%,26,0.58,21,13.2%
Dario Saric,29.6,GSW,Big,1075,81,19.7%,50,119.6,88,18.5%,86,0.94,30,15.1%
Marcus Sasser,23.1,DET,Point,1269,37,22.0%,14,104.6,35,25.3%,60,1.15,30,13.2%
Dennis Schroder,30.1,BKN,Point,923,56,25.0%,30,107.9,63,29.8%,65,1.19,33,13.0%
Dennis Schroder,30.1,TOR,Point,1570,35,22.0%,42,113.1,44,27.2%,70,1.24,60,10.5%
Alperen Sengun,21.3,HOU,Big,2045,95,27.1%,38,117.1,95,24.9%,85,0.92,54,12.6%
Brice Sensabaugh,20.0,UTA,Forward,562,75,20.1%,18,104.6,78,13.5%,63,0.67,2,16.7%
Collin Sexton,24.8,UTA,Combo,2030,93,28.6%,87,121.2,90,28.4%,49,0.99,45,11.7%
Landry Shamet,26.6,WAS,Wing,709,62,17.7%,54,114.4,43,10.5%,30,0.60,70,9.9%
Day'Ron Sharpe,22.0,BKN,Big,854,75,18.4%,47,118.7,75,13.4%,65,0.73,17,17.2%
Shaedon Sharpe,20.4,POR,Wing,1052,84,22.3%,26,106.5,71,14.0%,40,0.63,22,13.2%
Ben Sheppard,22.3,IND,Wing,711,13,12.2%,17,102.9,13,6.9%,21,0.56,95,6.7%
Pascal Siakam,29.6,IND,Forward,1302,91,25.1%,74,120.9,88,16.7%,61,0.66,86,7.7%
Pascal Siakam,29.6,TOR,Big,1366,93,25.1%,54,120.9,92,20.9%,75,0.83,81,10.4%
Ben Simmons,27.3,BKN,Point,358,7,16.6%,47,113.6,72,30.6%,98,1.85,0,19.5%
Anfernee Simons,24.4,POR,Combo,1581,97,29.9%,65,114.7,84,26.8%,35,0.90,51,11.5%
Zavier Simpson,26.7,MEM,Wing,149,68,18.5%,3,82.4,94,22.1%,97,1.20,17,13.4%
Jericho Sims,25.0,NYK,Big,513,0,5.6%,99,148.0,17,6.2%,92,1.11,17,17.2%
Marcus Smart,29.7,MEM,Combo,604,74,23.8%,58,111.6,50,20.9%,30,0.88,1,18.2%
Dru Smith,25.8,MIA,Combo,126,14,13.5%,79,119.4,42,19.2%,87,1.42,35,13.0%
Ish Smith,35.3,CHA,Combo,724,22,15.6%,8,88.9,83,26.7%,99,1.71,2,17.6%
Jalen Smith,23.6,IND,Big,1041,64,17.1%,92,137.1,34,7.8%,19,0.45,83,10.4%
Dennis Smith Jr.,25.9,BKN,Combo,1024,62,20.7%,23,102.6,88,27.5%,80,1.33,22,14.0%
Jabari Smith Jr.,20.5,HOU,Big,2407,59,16.4%,33,115.0,24,7.2%,16,0.44,88,9.6%
Nick Smith Jr.,19.5,CHA,Combo,612,42,17.8%,33,105.0,14,12.5%,12,0.70,47,11.6%
Jeremy Sochan,20.5,SAS,Combo,2178,53,19.1%,24,103.0,31,16.1%,27,0.84,20,14.2%
Jaden Springer,21.1,PHI,Wing,277,45,15.5%,9,97.4,45,10.6%,51,0.69,2,17.7%
Jaden Springer,21.1,BOS,Big,105,45,14.6%,48,119.2,44,8.7%,42,0.59,6,20.0%
Lamar Stevens,26.3,MEM,Wing,398,79,21.3%,14,102.1,14,7.0%,2,0.33,92,7.2%
Isaiah Stewart,22.4,DET,Big,1418,32,13.4%,51,119.9,21,6.9%,26,0.52,34,14.9%
Julian Strawther,21.5,DEN,Wing,464,69,18.6%,8,97.4,54,11.6%,39,0.62,59,10.7%
Max Strus,27.6,CLE,Wing,2227,58,17.4%,44,110.8,81,16.7%,84,0.96,33,12.5%
Jalen Suggs,22.4,ORL,Combo,2023,55,19.2%,84,120.8,23,14.7%,15,0.76,15,14.5%
Jae'Sean Tate,28.0,HOU,Forward,994,11,11.7%,27,108.0,50,8.5%,75,0.73,23,12.9%
Jayson Tatum,25.7,BOS,Forward,2640,98,31.1%,76,122.2,91,21.2%,67,0.68,56,10.1%
Terry Taylor,24.1,CHI,Big,137,7,10.4%,28,112.5,3,3.7%,5,0.35,90,9.4%
Garrett Temple,37.5,TOR,Combo,208,17,14.1%,7,87.9,20,13.8%,47,0.98,70,10.3%
Dalen Terry,21.3,CHI,Wing,624,24,13.1%,20,103.4,63,13.0%,86,0.99,13,14.2%
Daniel Theis,31.6,LAC,Big,960,36,14.2%,46,118.7,39,8.1%,39,0.57,48,13.0%
Cameron Thomas,22.1,BKN,Combo,2052,95,29.5%,53,111.4,27,15.1%,5,0.51,83,8.8%
Amen Thompson,20.8,HOU,Wing,1341,64,18.1%,66,116.9,79,16.2%,78,0.89,15,13.9%
Ausar Thompson,20.8,DET,Forward,1531,55,15.7%,23,106.3,63,10.7%,66,0.68,9,14.5%
Klay Thompson,33.7,GSW,Wing,2284,83,21.8%,62,116.2,48,11.0%,15,0.51,71,9.9%
Tristan Thompson,32.6,CLE,Big,469,32,13.8%,18,109.0,66,12.4%,83,0.90,19,17.0%
JT Thor,21.2,CHA,Big,678,9,10.5%,8,100.6,6,4.7%,17,0.45,96,7.4%
Matisse Thybulle,26.7,POR,Wing,1475,5,10.5%,30,107.4,22,8.3%,68,0.79,51,11.3%
Xavier Tillman,24.8,MEM,Big,677,55,15.5%,3,89.3,67,12.4%,70,0.80,75,11.1%
Xavier Tillman,24.8,BOS,Big,255,16,11.6%,21,109.7,52,9.9%,76,0.85,95,7.7%
Obi Toppin,25.7,IND,Big,1703,43,14.6%,90,136.4,46,8.9%,45,0.61,69,11.4%
Karl-Anthony Towns,28.0,MIN,Big,2024,94,25.6%,72,125.8,81,14.7%,40,0.57,32,14.9%
Gary Trent Jr.,24.8,TOR,Combo,1998,50,18.4%,50,110.8,3,8.4%,2,0.46,98,5.5%
PJ Tucker,38.5,LAC,Big,417,1,5.7%,6,100.0,7,4.8%,77,0.85,72,11.3%
Myles Turner,27.6,IND,Big,2076,85,20.7%,70,125.8,19,6.5%,3,0.31,77,10.9%
Stanley Umude,24.6,DET,Forward,286,32,13.5%,95,128.7,5,4.8%,8,0.35,15,13.6%
Jonas Valanciunas,31.5,NOP,Big,1918,83,20.0%,63,123.4,70,12.8%,50,0.64,51,12.7%
Fred VanVleet,29.7,HOU,Point,2684,40,23.0%,56,116.0,77,31.2%,84,1.36,79,8.8%
Jarred Vanderbilt,24.6,LAL,Big,567,14,11.0%,35,116.3,32,7.7%,60,0.70,12,17.9%
Devin Vassell,23.2,SAS,Wing,2243,88,22.7%,68,117.1,88,19.2%,73,0.84,82,8.9%
Aleksandar Vezenkov,28.2,SAC,Forward,461,48,14.9%,62,115.9,2,4.3%,2,0.29,88,7.5%
Gabe Vincent,27.4,LAL,Combo,216,5,11.9%,1,69.4,15,12.6%,58,1.05,86,8.3%
Nikola Vucevic,33.0,CHI,Big,2607,89,22.0%,16,108.3,83,15.3%,58,0.70,90,9.4%
Dean Wade,26.9,CLE,Big,1093,3,9.6%,50,119.8,8,5.1%,29,0.53,95,8.0%
Franz Wagner,22.2,ORL,Wing,2334,94,25.7%,60,115.4,87,18.3%,54,0.71,69,10.0%
Moritz Wagner,26.5,ORL,Big,1377,81,19.8%,88,135.7,59,10.8%,34,0.55,33,14.9%
Jabari Walker,21.3,POR,Big,1665,48,14.9%,15,108.0,14,6.1%,12,0.41,78,10.7%
Jarace Walker,20.2,IND,Big,236,52,15.3%,20,109.6,68,12.7%,74,0.83,50,12.7%
Lonnie Walker,24.9,BKN,Wing,954,89,23.0%,37,109.8,49,11.1%,13,0.48,74,9.7%
Cason Wallace,20.0,OKC,Combo,1605,3,11.9%,86,121.2,6,9.2%,19,0.78,72,9.5%
TJ Warren,30.2,MIN,Forward,115,37,14.0%,4,89.7,37,7.4%,38,0.53,85,7.7%
PJ Washington,25.2,DAL,Forward,934,46,14.8%,17,104.0,15,5.9%,18,0.40,69,9.4%
PJ Washington,25.2,CHA,Big,1277,78,19.2%,22,110.0,61,11.0%,39,0.57,66,11.6%
Yuta Watanabe,29.1,PHX,Forward,338,16,11.8%,13,101.1,0,3.2%,1,0.27,6,14.9%
Lindy Waters,26.3,OKC,Forward,161,18,12.1%,99,135.4,59,10.2%,86,0.84,99,4.4%
Trendon Watford,23.0,BKN,Big,728,87,21.0%,43,118.3,81,14.8%,61,0.70,22,16.4%
Peyton Watson,21.1,DEN,Forward,1448,50,15.1%,28,108.1,41,7.8%,36,0.52,46,11.0%
Victor Wembanyama,19.8,SAS,Big,2097,98,30.9%,31,113.9,94,21.4%,57,0.69,19,16.9%
Blake Wesley,20.6,SAS,Combo,784,31,16.8%,51,110.9,76,25.6%,94,1.52,12,15.5%
Russell Westbrook,35.0,LAC,Point,1518,63,27.2%,12,102.5,49,28.5%,42,1.05,16,14.9%
Coby White,23.7,CHI,Point,2877,42,23.8%,49,114.0,21,20.5%,16,0.86,58,10.7%
Derrick White,29.3,BOS,Combo,2376,58,20.0%,91,121.9,51,21.0%,57,1.05,67,10.4%
Cam Whitmore,19.3,HOU,Forward,793,85,23.2%,39,110.9,12,5.6%,0,0.24,70,9.3%
Aaron Wiggins,24.8,OKC,Forward,1137,51,15.3%,96,129.7,55,9.2%,49,0.60,33,12.2%
Andrew Wiggins,28.7,GSW,Forward,1914,74,19.8%,32,109.1,52,8.7%,23,0.44,63,9.8%
Grant Williams,24.9,CHA,Big,885,80,19.5%,60,122.9,85,15.8%,72,0.81,31,15.0%
Grant Williams,24.9,DAL,Big,1232,29,13.1%,29,113.1,42,8.5%,53,0.65,37,14.3%
Jalen Williams,22.5,OKC,Wing,2222,90,24.2%,85,123.9,91,20.2%,71,0.83,73,9.8%
Jaylin Williams,21.3,OKC,Big,840,40,14.5%,23,110.2,86,16.4%,92,1.13,74,11.2%
Kenrich Williams,28.9,OKC,Big,983,26,13.0%,40,117.3,65,12.2%,86,0.94,83,10.4%
Malik Williams,25.2,TOR,Big,100,56,15.6%,0,54.3,1,3.1%,0,0.20,94,8.2%
Mark Williams,21.9,CHA,Big,508,46,14.9%,86,133.7,12,5.9%,9,0.40,89,9.6%
Patrick Williams,22.2,CHI,Big,1161,57,15.9%,23,110.1,34,7.8%,23,0.49,43,13.4%
Robert Williams,26.0,POR,Big,118,20,12.1%,94,141.4,18,6.5%,31,0.54,5,20.6%
Ziaire Williams,22.1,MEM,Wing,994,67,18.4%,16,102.6,54,11.4%,38,0.62,7,14.8%
Vince Williams Jr.,23.2,MEM,Wing,1404,54,16.7%,79,120.0,85,17.9%,92,1.07,4,16.9%
Zion Williamson,23.3,NOP,Big,2200,97,29.8%,59,122.6,97,25.6%,78,0.86,52,12.7%
Jalen Wilson,23.0,BKN,Wing,564,25,13.1%,40,110.5,27,8.5%,46,0.65,75,9.7%
James Wiseman,22.6,DET,Big,1032,41,14.5%,73,126.3,31,7.6%,27,0.53,14,17.6%
Christian Wood,28.1,LAL,Big,813,62,16.5%,27,112.0,28,7.4%,18,0.45,35,14.5%
Delon Wright,31.5,WAS,Combo,435,26,16.4%,27,103.2,69,24.1%,92,1.47,97,6.1%
