Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Justin Holiday,27.6,NYK,Wing,1592,66,52.0%,72,51.2%,42,35.2%,62,84.1%,14,85%,13,76%,11,75%,25,98%
Rondae Hollis-Jefferson,21.8,BKN,Forward,1712,12,44.7%,29,46.1%,2,23.1%,34,74.5%,86,54%,61,58%,80,33%,69,93%
Richaun Holmes,23.0,PHI,Big,1120,87,60.1%,89,60.8%,69,37.7%,39,69.8%,17,83%,17,77%,14,90%,38,100%
Rodney Hood,24.0,UTA,Wing,1587,44,49.7%,20,44.1%,61,37.3%,35,78.3%,85,48%,87,40%,88,24%,93,74%
Al Horford,30.4,BOS,Big,2183,49,52.9%,50,52.6%,55,35.7%,78,80.0%,61,68%,39,69%,84,51%,79,98%
Dwight Howard,30.9,ATL,Big,2190,94,63.2%,93,63.4%,0,0.0%,7,53.3%,68,66%,51,65%,51,70%,0,0%
Marcelo Huertas,33.4,LAL,Point,183,13,44.9%,46,47.1%,0,26.7%,0,36.4%,79,25%,52,25%,63,17%,83,50%
Kris Humphries,31.7,ATL,Big,585,7,44.4%,5,40.4%,72,37.8%,72,77.8%,32,78%,46,68%,35,78%,38,100%
Serge Ibaka,27.1,ORL,Big,1707,66,54.7%,54,53.2%,76,38.8%,91,84.4%,39,75%,47,67%,57,67%,80,98%
Serge Ibaka,27.1,TOR,Big,710,55,53.2%,28,49.4%,82,39.8%,99,88.2%,37,76%,86,50%,51,70%,38,100%
Andre Iguodala,32.8,GSW,Wing,1956,99,61.8%,100,65.7%,63,37.6%,8,70.6%,26,77%,8,79%,57,43%,49,92%
Ersan Ilyasova,29.5,ATL,Big,616,18,48.8%,10,44.8%,62,36.4%,76,79.0%,16,83%,59,62%,11,93%,92,94%
Ersan Ilyasova,29.5,PHI,Big,1428,46,52.5%,37,51.0%,60,36.1%,69,77.1%,19,81%,30,72%,38,76%,90,94%
Joe Ingles,29.1,UTA,Wing,1923,98,60.3%,49,47.9%,97,45.2%,23,75.8%,54,64%,93,34%,50,47%,76,82%
Brandon Ingram,19.2,LAL,Forward,2214,10,44.4%,20,44.0%,20,30.3%,2,61.5%,92,48%,88,38%,81,33%,36,98%
Kyrie Irving,24.6,CLE,Point,2518,83,53.7%,83,50.4%,83,40.9%,93,90.5%,62,30%,44,27%,48,18%,75,53%
Reggie Jackson,26.5,DET,Point,1422,29,47.1%,21,44.2%,52,36.7%,79,86.8%,98,16%,92,9%,90,7%,94,45%
LeBron James,31.8,CLE,Forward,2789,92,59.4%,98,61.1%,59,36.4%,14,67.4%,100,38%,83,42%,93,15%,100,49%
Al Jefferson,31.8,IND,Big,910,25,49.8%,31,49.9%,0,0.0%,65,76.5%,92,53%,84,50%,78,56%,0,0%
Richard Jefferson,36.4,CLE,Forward,1528,66,53.4%,93,59.6%,27,31.7%,30,74.0%,19,84%,10,79%,59,50%,37,98%
Brandon Jennings,27.1,NYK,Point,1400,27,46.4%,13,41.8%,35,34.5%,17,74.6%,52,32%,33,29%,83,11%,92,49%
Brandon Jennings,27.1,WAS,Combo,358,2,29.5%,3,30.8%,2,18.6%,0,70.6%,89,29%,97,0%,90,10%,63,75%
Jonas Jerebko,29.7,BOS,Big,1204,54,53.2%,47,52.3%,59,36.0%,49,71.4%,41,74%,81,52%,62,65%,38,100%
Amir Johnson,29.5,BOS,Big,1603,92,61.4%,91,61.4%,86,40.9%,32,67.0%,28,79%,19,75%,33,79%,38,100%
James Johnson,29.7,MIA,Big,2060,62,54.0%,67,54.6%,51,35.1%,41,69.9%,98,45%,98,34%,99,24%,93,93%
Joe Johnson,35.3,UTA,Forward,1827,56,52.0%,25,45.3%,91,40.6%,73,81.8%,97,43%,95,28%,95,11%,86,87%
Stanley Johnson,20.4,DET,Wing,1244,5,42.3%,8,38.9%,24,31.3%,5,68.0%,68,60%,91,36%,55,43%,44,93%
Tyler Johnson,24.5,MIA,Combo,2131,66,49.4%,50,46.1%,75,38.0%,40,77.8%,21,59%,29,48%,11,43%,19,96%
Wesley Johnson,29.3,LAC,Forward,704,15,45.0%,76,54.3%,5,25.7%,0,64.7%,10,88%,7,80%,10,78%,0,100%
Nikola Jokic,21.7,DEN,Big,2019,89,60.4%,93,62.6%,34,32.6%,87,82.6%,84,60%,88,49%,64,65%,93,93%
James Jones,36.1,CLE,Forward,234,98,63.6%,100,64.3%,95,42.2%,0,50.0%,5,89%,0,100%,49,57%,0,100%
Terrence Jones,24.8,NOP,Big,1228,23,49.6%,39,51.1%,13,26.9%,13,60.0%,60,68%,43,68%,75,58%,38,100%
Tyus Jones,20.5,MIN,Combo,694,74,50.9%,65,47.5%,74,37.5%,28,74.4%,32,54%,27,50%,53,24%,34,88%
Derrick Jones Jr.,19.7,PHX,Wing,520,90,56.8%,93,58.8%,0,22.2%,7,70.0%,45,68%,35,64%,3,86%,0,100%
DeAndre Jordan,28.3,LAC,Big,2564,100,71.5%,99,71.8%,0,0.0%,2,48.2%,47,72%,26,73%,81,53%,0,0%
Cory Joseph,25.2,TOR,Combo,1957,61,49.2%,66,47.9%,65,36.4%,45,78.1%,87,30%,81,21%,79,15%,16,98%
Frank Kaminsky,23.6,CHA,Big,1894,15,48.0%,11,45.6%,41,33.9%,62,74.8%,35,76%,49,66%,76,58%,38,100%
Enes Kanter,24.5,OKC,Big,1495,67,54.9%,77,56.8%,4,13.5%,77,79.3%,95,51%,89,48%,81,54%,38,100%
Michael Kidd-Gilchrist,23.1,CHA,Forward,2335,29,48.4%,49,48.7%,0,14.3%,61,78.4%,59,71%,37,66%,8,79%,0,100%
Sean Kilpatrick,26.8,BKN,Wing,1729,43,49.6%,42,47.0%,43,35.3%,63,84.1%,77,55%,61,50%,74,33%,90,75%
Brandon Knight,24.9,PHX,Combo,1129,24,44.0%,34,42.3%,35,32.6%,79,85.8%,95,24%,77,22%,87,12%,89,52%
Kyle Korver,35.6,ATL,Wing,884,95,57.9%,69,50.6%,86,41.1%,0,92.0%,1,94%,0,100%,4,85%,23,98%
Kyle Korver,35.6,CLE,Wing,853,100,67.2%,62,49.3%,100,49.0%,0,93.3%,0,96%,0,100%,1,93%,32,97%
Kosta Koufos,27.7,SAC,Big,1412,70,55.2%,71,55.2%,0,0.0%,16,61.3%,46,73%,17,75%,54,69%,0,0%
Mindaugas Kuzminskas,27.0,NYK,Forward,955,47,50.4%,68,52.9%,25,31.6%,68,81.0%,51,72%,32,66%,75,35%,66,94%
Zach LaVine,21.6,MIN,Wing,1742,77,54.7%,77,51.8%,75,38.8%,60,83.6%,68,60%,50,54%,72,35%,79,82%
Skal Labissiere,20.6,SAC,Big,572,73,55.6%,72,55.6%,0,37.5%,43,70.1%,80,62%,59,63%,72,60%,38,100%
Jeremy Lamb,24.4,CHA,Wing,1081,53,50.8%,82,53.3%,18,29.1%,70,84.8%,94,42%,89,38%,76,33%,92,74%
Nicolas Laprovittola,26.8,SAS,Point,130,100,60.5%,96,53.3%,98,43.5%,0,100.0%,0,72%,17,40%,13,33%,2,100%
Joffrey Lauvergne,25.1,CHI,Big,220,6,44.2%,7,43.3%,28,31.6%,0,60.0%,40,74%,51,65%,22,83%,38,100%
Joffrey Lauvergne,25.1,OKC,Big,702,34,50.9%,34,50.3%,45,34.7%,24,63.8%,33,78%,25,73%,62,65%,38,100%
Ty Lawson,29.0,SAC,Point,1712,46,49.0%,81,50.1%,15,29.7%,45,79.9%,77,26%,60,21%,62,17%,35,73%
Jake Layman,22.7,POR,Forward,156,0,32.7%,0,25.9%,7,27.3%,0,83.3%,36,77%,29,67%,0,100%,92,83%
Caris LeVert,22.2,BKN,Wing,1184,69,52.7%,91,57.5%,27,31.6%,13,72.4%,83,49%,89,39%,83,26%,88,76%
Courtney Lee,31.1,NYK,Wing,2454,71,53.2%,56,48.6%,83,40.4%,86,86.7%,54,65%,57,52%,38,52%,59,89%
David Lee,33.5,SAS,Big,1437,85,59.1%,84,59.1%,0,0.0%,48,71.2%,57,69%,29,72%,74,59%,0,0%
Alex Len,23.4,PHX,Big,1540,29,50.1%,33,50.2%,0,30.0%,51,71.8%,72,64%,66,60%,43,73%,38,100%
Kawhi Leonard,25.3,SAS,Wing,2464,76,54.1%,81,52.8%,72,38.4%,92,87.9%,87,48%,75,47%,73,34%,87,78%
Meyers Leonard,24.7,POR,Big,1146,13,47.6%,7,43.8%,40,33.7%,96,86.8%,7,88%,7,84%,42,74%,73,99%
Jon Leuer,27.5,DET,Big,1852,40,51.5%,68,54.8%,18,28.1%,94,86.4%,31,78%,37,70%,34,79%,38,100%
DeAndre Liggins,28.6,CLE,Combo,646,47,47.7%,29,41.2%,82,39.0%,9,66.7%,5,70%,21,56%,29,33%,0,100%
Damian Lillard,26.3,POR,Point,2682,73,51.9%,71,49.1%,54,37.2%,86,89.5%,54,32%,54,25%,33,22%,90,50%
Jeremy Lin,28.2,BKN,Point,880,69,51.4%,58,48.0%,56,37.7%,52,81.6%,42,37%,31,30%,46,18%,60,62%
Shaun Livingston,31.1,GSW,Combo,1214,95,55.0%,97,54.7%,0,100.0%,4,64.7%,31,54%,5,83%,19,38%,0,100%
Shawn Long,23.8,PHI,Big,204,84,58.9%,81,58.2%,88,41.2%,0,56.0%,90,55%,91,45%,39,75%,38,100%
Kevon Looney,20.7,GSW,Big,277,86,59.8%,85,59.3%,0,50.0%,0,64.0%,5,89%,2,91%,85,50%,38,100%
Brook Lopez,28.6,BKN,Big,2213,51,53.1%,56,53.5%,47,34.8%,83,80.9%,79,62%,80,52%,89,48%,73,99%
Robin Lopez,28.6,CHI,Big,2267,20,49.3%,26,49.4%,0,0.0%,53,72.1%,59,68%,95,42%,22,85%,0,0%
Kevin Love,28.2,CLE,Big,1880,37,51.3%,15,47.3%,66,37.3%,96,87.1%,49,72%,83,51%,74,59%,72,99%
Kyle Lowry,30.6,TOR,Point,2236,96,57.0%,88,51.8%,88,41.4%,55,81.9%,58,32%,63,20%,92,6%,77,53%
Timothe Luwawu-Cabarrot,21.5,PHI,Wing,1073,16,45.8%,43,47.1%,19,29.5%,79,85.8%,24,78%,26,69%,57,43%,26,98%
Trey Lyles,21.0,UTA,Big,1101,5,43.9%,2,39.4%,35,32.8%,57,73.2%,81,61%,99,29%,92,45%,87,95%
Shelvin Mack,26.5,UTA,Point,1171,50,49.6%,85,51.0%,17,31.0%,5,68.5%,31,39%,8,46%,37,21%,52,64%
Ian Mahinmi,30.0,WAS,Big,543,84,58.9%,84,58.9%,0,0.0%,9,56.2%,45,73%,29,72%,36,77%,0,0%
Thon Maker,19.7,MIL,Big,501,54,53.2%,38,51.1%,67,37.5%,30,66.7%,22,81%,20,74%,79,56%,38,100%
Boban Marjanovic,28.2,DET,Big,202,75,56.1%,75,56.1%,0,0.0%,97,87.1%,82,61%,72,57%,54,69%,0,0%
Jarell Martin,22.4,MEM,Big,528,2,41.9%,1,38.0%,94,42.9%,78,80.0%,57,69%,78,53%,20,86%,38,100%
Wesley Matthews,30.1,DAL,Wing,2489,48,50.0%,17,43.2%,58,36.7%,50,81.6%,72,58%,80,44%,90,21%,72,84%
Luc Mbah a Moute,30.1,LAC,Forward,1779,83,56.5%,78,55.2%,80,39.4%,16,67.8%,14,85%,14,77%,3,93%,41,98%
James Michael McAdoo,23.8,GSW,Big,328,92,61.6%,90,61.3%,0,50.0%,0,56.5%,8,88%,3,89%,29,80%,38,100%
Patrick McCaw,21.0,GSW,Wing,906,72,53.4%,90,57.1%,32,33.0%,22,75.8%,18,82%,23,71%,5,82%,33,97%
Sheldon McClellan,23.9,WAS,Wing,233,32,48.2%,88,55.6%,5,23.8%,0,85.7%,79,52%,85,43%,67,38%,0,100%
CJ McCollum,25.1,POR,Combo,2783,94,54.9%,87,50.7%,91,42.7%,100,91.1%,66,39%,76,24%,44,27%,68,74%
TJ McConnell,24.6,PHI,Point,2098,35,47.8%,73,49.4%,0,22.0%,50,80.5%,73,28%,37,28%,35,21%,17,91%
KJ McDaniels,23.7,HOU,Forward,141,51,51.1%,86,57.7%,9,27.8%,0,100.0%,2,90%,3,93%,98,0%,0,100%
KJ McDaniels,23.7,BKN,Wing,259,48,50.0%,89,56.4%,13,27.0%,67,84.6%,70,59%,56,52%,80,30%,0,100%
Doug McDermott,24.8,OKC,Wing,387,85,56.0%,87,55.4%,64,37.7%,0,73.3%,28,76%,30,67%,27,64%,39,95%
Doug McDermott,24.8,CHI,Wing,1036,52,50.4%,50,47.9%,51,36.1%,91,87.5%,10,86%,5,83%,10,76%,0,100%
JaVale McGee,28.8,GSW,Big,668,99,68.3%,98,68.3%,0,0.0%,5,51.5%,34,78%,12,79%,68,63%,0,0%
Rodney McGruder,25.3,MIA,Wing,1930,47,49.8%,57,48.7%,37,34.0%,2,62.3%,46,68%,53,54%,68,37%,0,100%
Ben McLemore,23.7,SAC,Wing,1143,61,51.6%,39,46.5%,78,39.5%,19,75.3%,25,78%,19,71%,17,69%,54,91%
Jordan McRae,25.6,CLE,Combo,292,27,44.2%,16,37.9%,68,36.8%,0,82.6%,29,54%,52,33%,35,31%,24,93%
Josh McRoberts,29.7,MIA,Big,375,4,43.0%,0,35.3%,96,43.3%,0,66.7%,76,63%,98,35%,29,80%,95,92%
Jodie Meeks,29.2,ORL,Wing,700,64,51.9%,10,40.0%,88,41.4%,87,87.1%,9,87%,4,84%,9,76%,46,92%
Salah Mejri,30.4,DAL,Big,884,97,66.3%,96,65.6%,0,100.0%,14,61.0%,50,71%,34,71%,44,73%,38,100%
Jordan Mickey,22.3,BOS,Big,112,1,39.1%,2,39.1%,0,0.0%,0,63.6%,5,89%,6,86%,1,100%,0,0%
Khris Middleton,25.2,MIL,Wing,885,63,51.8%,34,45.9%,95,43.3%,93,88.0%,63,62%,38,62%,54,45%,51,91%
CJ Miles,29.6,IND,Wing,1739,89,56.7%,39,46.6%,89,41.7%,99,90.1%,22,80%,72,49%,28,62%,35,96%
Patty Mills,28.2,SAS,Point,1738,94,56.3%,54,47.5%,94,42.1%,60,82.5%,2,69%,2,66%,4,42%,29,82%
Paul Millsap,31.7,ATL,Big,2334,16,48.2%,22,48.6%,27,31.4%,67,76.7%,78,63%,41,69%,92,45%,90,95%
Nikola Mirotic,25.7,CHI,Big,1642,45,52.3%,49,52.5%,46,34.8%,75,78.4%,16,83%,44,68%,48,71%,85,97%
Greg Monroe,26.4,MIL,Big,1798,57,53.4%,57,53.5%,0,0.0%,59,73.8%,88,57%,65,60%,84,50%,0,0%
E'Twaun Moore,27.7,NOP,Wing,1777,62,51.7%,61,49.1%,65,37.7%,29,77.0%,76,55%,79,45%,61,41%,61,88%
Marcus Morris,27.2,DET,Wing,2553,27,47.8%,40,46.6%,34,33.6%,37,78.7%,78,53%,75,46%,71,36%,48,92%
Markieff Morris,27.2,WAS,Big,2369,25,49.8%,20,48.5%,61,36.2%,89,83.7%,66,66%,37,70%,87,50%,83,97%
Anthony Morrow,31.1,OKC,Wing,611,24,47.5%,64,49.5%,21,30.4%,94,88.5%,31,75%,42,58%,31,61%,31,97%
Donatas Motiejunas,26.1,NOP,Big,432,7,44.4%,31,50.0%,6,21.1%,4,50.0%,30,78%,17,75%,40,74%,38,100%
Timofey Mozgov,30.3,LAL,Big,1101,41,51.5%,45,51.7%,0,0.0%,83,80.8%,40,75%,36,70%,26,82%,0,0%
Emmanuel Mudiay,20.7,DEN,Point,1368,6,43.5%,8,40.7%,23,32.4%,33,78.2%,12,52%,15,41%,21,29%,17,91%
Shabazz Muhammad,24.0,MIN,Forward,1439,54,51.9%,61,51.9%,45,34.5%,45,76.2%,46,74%,20,73%,39,60%,0,100%
Dejounte Murray,20.1,SAS,Combo,236,50,48.1%,58,46.9%,0,35.7%,0,72.2%,23,57%,23,53%,8,47%,0,100%
Jamal Murray,19.7,DEN,Combo,1658,65,49.3%,55,46.4%,51,34.7%,91,88.5%,18,59%,11,65%,34,31%,69,74%
Mike Muscala,25.3,ATL,Big,1181,76,56.1%,59,53.7%,84,40.4%,70,77.2%,8,88%,17,75%,9,94%,38,100%
Larry Nance Jr.,23.8,LAL,Big,1431,63,54.2%,71,55.2%,19,29.4%,59,73.8%,34,77%,50,65%,13,91%,38,100%
Shabazz Napier,25.3,POR,Point,415,67,51.1%,31,44.9%,63,38.2%,24,76.5%,23,42%,38,27%,96,5%,33,77%
Maurice Ndour,24.4,NYK,Big,273,11,47.0%,31,50.0%,0,0.0%,0,70.8%,52,71%,21,74%,59,67%,0,0%
Jameer Nelson,34.7,DEN,Combo,2026,87,52.9%,74,48.6%,81,38.6%,19,71.4%,47,48%,39,40%,50,24%,73,72%
Raul Neto,24.5,UTA,Point,301,58,50.0%,69,49.0%,25,33.3%,0,100.0%,35,38%,63,20%,40,20%,21,89%
Andrew Nicholson,26.9,WAS,Big,207,4,43.0%,11,45.6%,0,21.4%,0,60.0%,69,66%,60,62%,71,62%,38,100%
Joakim Noah,31.7,NYK,Big,1013,22,49.5%,29,49.7%,0,0.0%,1,43.6%,96,49%,84,51%,99,25%,0,0%
Nerlens Noel,22.6,PHI,Big,561,91,61.1%,90,61.1%,0,0.0%,36,68.3%,46,73%,44,68%,13,91%,0,0%
Nerlens Noel,22.6,DAL,Big,481,79,57.5%,79,57.5%,0,0.0%,46,70.8%,35,77%,28,72%,10,94%,0,0%
Lucas Nogueira,24.3,TOR,Big,1042,99,70.2%,99,70.5%,0,42.9%,33,67.7%,32,78%,16,77%,1,100%,38,100%
Dirk Nowitzki,38.4,DAL,Big,1421,22,49.3%,13,46.3%,73,37.8%,99,87.5%,15,83%,90,48%,27,81%,38,100%
Jusuf Nurkic,22.2,DEN,Big,792,32,50.8%,35,50.8%,0,0.0%,3,48.6%,77,63%,48,66%,89,48%,0,0%
Jusuf Nurkic,22.2,POR,Big,582,32,50.8%,38,51.1%,0,0.0%,29,66.0%,87,57%,74,55%,65,64%,0,0%
David Nwaba,23.8,LAL,Wing,391,96,58.9%,96,60.8%,0,20.0%,3,64.1%,65,61%,39,60%,32,60%,0,100%
Kyle O'Quinn,26.6,NYK,Big,1199,48,52.8%,62,53.9%,1,12.5%,70,77.1%,60,68%,68,59%,23,83%,38,100%
Jahlil Okafor,20.9,PHI,Big,1100,38,51.3%,42,51.3%,0,0.0%,36,68.4%,100,42%,92,44%,95,39%,0,0%
Victor Oladipo,24.5,OKC,Wing,2187,57,51.3%,63,49.4%,53,36.1%,20,75.5%,75,57%,47,55%,82,28%,60,89%
Kelly Olynyk,25.5,BOS,Big,1502,80,57.7%,88,60.5%,53,35.4%,58,73.6%,26,79%,27,73%,44,73%,84,97%
Kelly Oubre,20.9,WAS,Wing,1545,39,49.2%,78,52.0%,20,30.1%,28,76.8%,46,67%,61,50%,24,65%,24,98%
Zaza Pachulia,32.7,GSW,Big,1260,61,53.8%,60,53.8%,0,0.0%,72,77.8%,23,80%,13,79%,16,88%,0,0%
Georgios Papagiannis,19.3,SAC,Big,334,52,53.1%,64,54.3%,0,0.0%,0,85.7%,89,57%,76,54%,71,60%,0,0%
Jabari Parker,21.6,MIL,Forward,1712,59,53.0%,63,52.2%,64,37.6%,32,74.1%,69,66%,54,60%,37,61%,34,98%
Tony Parker,34.5,SAS,Point,1581,40,48.6%,63,48.4%,25,33.3%,14,72.4%,60,31%,60,21%,23,28%,2,100%
Chandler Parsons,28.0,MEM,Wing,673,2,39.4%,7,38.8%,12,26.9%,49,81.4%,39,71%,24,70%,36,54%,82,80%
Patrick Patterson,27.6,TOR,Big,1582,44,52.0%,12,45.7%,64,36.8%,46,70.7%,21,81%,78,53%,82,52%,71,99%
Chris Paul,31.5,LAC,Point,1915,92,55.6%,90,51.9%,85,41.2%,90,89.8%,81,21%,75,18%,77,11%,98,40%
Cameron Payne,22.2,CHI,Combo,126,23,43.9%,15,37.0%,37,33.3%,0,25.0%,15,60%,52,33%,13,43%,53,80%
Cameron Payne,22.2,OKC,Combo,292,11,39.8%,11,36.6%,23,29.8%,0,100.0%,63,40%,52,33%,90,10%,37,86%
Elfrid Payton,22.7,ORL,Point,2370,52,49.7%,87,51.0%,6,27.9%,7,69.1%,88,21%,81,15%,85,10%,13,92%
Paul Pierce,39.1,LAC,Forward,257,8,44.3%,10,39.1%,23,31.6%,0,83.3%,37,76%,98,0%,49,57%,0,100%
Marshall Plumlee,24.3,NYK,Big,151,59,53.6%,57,53.6%,0,0.0%,0,31.3%,92,53%,60,62%,100,0%,0,0%
Mason Plumlee,26.7,DEN,Big,616,44,52.3%,47,52.3%,0,0.0%,20,62.7%,68,66%,53,65%,49,71%,0,0%
Mason Plumlee,26.7,POR,Big,1511,60,53.7%,60,53.8%,0,0.0%,10,56.7%,42,74%,20,74%,41,74%,0,0%
Miles Plumlee,28.2,CHA,Big,161,95,63.6%,94,63.6%,0,0.0%,0,75.0%,29,79%,2,90%,85,50%,0,0%
Miles Plumlee,28.2,MIL,Big,281,8,45.9%,13,45.9%,0,0.0%,16,61.3%,3,89%,1,91%,29,80%,0,0%
Jakob Poeltl,21.0,TOR,Big,560,90,60.8%,89,60.8%,0,0.0%,14,60.9%,52,71%,37,70%,22,83%,0,0%
Otto Porter,23.4,WAS,Forward,2599,97,61.0%,88,57.7%,96,43.6%,77,83.2%,32,77%,22,70%,31,63%,47,97%
Bobby Portis,21.7,CHI,Big,913,53,53.1%,66,54.5%,36,33.0%,25,64.8%,50,72%,67,59%,47,72%,38,100%
Kristaps Porzingis,21.3,NYK,Big,2159,32,50.7%,24,49.3%,58,35.8%,75,78.9%,38,75%,31,72%,68,63%,75,98%
Dwight Powell,25.3,DAL,Big,1244,57,53.5%,76,56.5%,12,26.7%,63,75.6%,12,85%,8,83%,25,82%,38,100%
Norman Powell,23.4,TOR,Wing,1275,42,49.6%,65,49.8%,31,32.9%,30,77.2%,90,45%,96,31%,95,15%,39,94%
Alex Poythress,23.2,PHI,Big,150,19,49.0%,51,52.9%,14,27.8%,0,88.9%,69,65%,77,53%,59,67%,38,100%
Ronnie Price,33.4,PHX,Combo,119,0,19.0%,0,14.3%,0,13.3%,0,75.0%,84,33%,0,0%,98,0%,90,50%
Taurean Prince,22.6,ATL,Forward,869,19,46.2%,19,43.7%,36,33.7%,48,76.3%,53,72%,39,65%,34,61%,78,90%
Chasson Randle,23.7,NYK,Point,211,12,43.9%,27,44.7%,8,28.6%,100,93.1%,17,44%,33,29%,98,0%,23,88%
Julius Randle,21.9,LAL,Big,2112,28,50.1%,35,50.7%,16,27.9%,52,71.9%,94,51%,90,48%,83,51%,91,94%
Zach Randolph,35.3,MEM,Big,1765,9,46.3%,16,47.4%,7,22.4%,56,73.1%,95,50%,92,45%,83,51%,38,100%
JJ Redick,32.4,LAC,Wing,2188,84,55.8%,33,45.8%,94,43.0%,95,89.0%,5,89%,19,71%,4,84%,37,96%
Willie Reed,26.5,MIA,Big,1001,83,58.5%,82,58.6%,0,33.3%,9,54.8%,73,64%,72,56%,14,91%,38,100%
Josh Richardson,23.1,MIA,Wing,1584,25,47.7%,27,45.1%,36,33.9%,34,77.9%,74,57%,92,35%,70,36%,42,93%
Malachi Richardson,20.8,SAC,Wing,168,38,49.1%,75,51.4%,14,27.8%,0,80.0%,61,63%,4,86%,41,50%,100,60%
Austin Rivers,24.3,LAC,Combo,1922,79,51.7%,73,48.4%,72,37.5%,11,68.0%,68,39%,73,26%,81,14%,74,70%
Andre Roberson,24.9,OKC,Wing,2366,59,51.4%,95,60.7%,6,24.6%,0,42.2%,21,81%,12,77%,41,50%,26,98%
Brian Roberts,30.9,CHA,Point,344,10,43.8%,0,36.2%,69,38.9%,0,79.2%,6,56%,4,56%,31,25%,12,93%
Thomas Robinson,25.6,LAL,Big,513,65,54.4%,68,54.7%,0,0.0%,1,43.9%,99,45%,93,44%,90,47%,0,0%
Glenn Robinson III,22.8,IND,Wing,1334,78,54.8%,68,50.3%,89,41.7%,14,73.3%,33,75%,29,67%,34,57%,0,100%
Sergio Rodriguez,30.4,PHI,Point,1449,33,47.7%,10,41.0%,50,36.5%,2,65.4%,48,35%,67,18%,50,18%,69,56%
Rajon Rondo,30.7,CHI,Point,1833,19,45.3%,15,41.8%,58,37.9%,0,60.0%,29,40%,56,24%,27,26%,8,94%
Derrick Rose,28.1,NYK,Combo,2077,53,48.1%,76,48.8%,7,24.5%,89,87.4%,98,23%,89,18%,47,25%,76,69%
Terrence Ross,25.7,ORL,Wing,747,67,52.1%,79,52.3%,38,34.3%,71,85.2%,30,76%,9,79%,32,60%,41,93%
Terrence Ross,25.7,TOR,Wing,1173,74,54.0%,76,51.7%,59,37.2%,51,82.0%,64,62%,61,50%,64,40%,75,83%
Terry Rozier,22.6,BOS,Combo,1202,19,42.7%,19,39.0%,33,31.7%,53,79.7%,34,53%,34,43%,48,25%,50,81%
Ricky Rubio,26.0,MIN,Point,2464,17,45.3%,23,44.4%,19,31.6%,83,89.1%,21,43%,94,8%,12,36%,6,95%
Damjan Rudez,30.4,ORL,Big,169,39,51.4%,3,40.0%,54,35.5%,0,0.0%,2,92%,100,0%,1,100%,38,100%
Brandon Rush,31.3,MIN,Wing,1011,45,49.7%,3,35.1%,79,39.6%,0,72.2%,3,91%,19,71%,2,92%,26,98%
D'Angelo Russell,20.7,LAL,Point,1788,44,48.7%,29,44.9%,42,35.6%,36,78.2%,25,41%,13,42%,58,17%,54,64%
Domantas Sabonis,20.5,OKC,Big,1544,8,45.9%,10,44.9%,31,32.0%,34,67.8%,48,72%,50,65%,77,57%,38,100%
Dario Saric,22.6,PHI,Big,2073,10,46.8%,14,47.0%,25,31.0%,74,78.2%,77,63%,75,54%,90,47%,95,92%
Tomas Satoransky,25.0,WAS,Combo,653,32,45.2%,58,46.9%,14,26.7%,13,68.8%,39,51%,16,58%,35,31%,0,100%
Dennis Schroder,23.1,ATL,Point,2473,48,49.5%,65,48.6%,38,34.6%,71,85.8%,67,29%,73,18%,29,26%,44,67%
Luis Scola,36.5,BKN,Big,420,27,50.0%,41,51.2%,29,31.8%,0,60.0%,90,54%,93,43%,96,38%,94,93%
Mike Scott,28.3,ATL,Big,138,0,27.8%,1,38.9%,0,11.1%,0,83.3%,0,100%,0,100%,1,100%,38,100%
Thabo Sefolosha,32.5,ATL,Forward,1568,36,49.5%,42,48.3%,50,34.7%,25,73.3%,58,71%,49,61%,20,70%,58,95%
Wayne Selden,22.1,MEM,Wing,181,11,45.6%,97,61.5%,2,15.8%,0,66.7%,57,63%,42,58%,41,50%,0,100%
Kevin Seraphin,26.9,IND,Big,482,80,57.6%,80,57.9%,0,0.0%,0,63.6%,62,67%,46,68%,57,67%,0,0%
Ramon Sessions,30.6,CHA,Combo,782,18,42.5%,21,39.2%,56,35.0%,32,76.7%,35,52%,24,53%,39,30%,37,86%
Iman Shumpert,26.4,CLE,Combo,1881,68,49.8%,61,47.1%,53,34.8%,47,78.2%,16,60%,58,32%,24,37%,31,89%
Pascal Siakam,22.6,TOR,Big,783,30,50.3%,43,51.4%,0,0.0%,41,70.0%,63,67%,49,66%,55,68%,0,0%
Jonathon Simmons,27.1,SAS,Wing,1275,9,45.4%,26,44.9%,23,31.3%,15,73.5%,60,63%,45,57%,40,51%,0,100%
Kyle Singler,28.5,OKC,Wing,343,4,42.3%,98,63.2%,0,12.1%,0,73.3%,44,68%,30,67%,74,33%,0,100%
Marcus Smart,22.7,BOS,Wing,2373,6,43.0%,15,42.5%,17,28.6%,48,81.2%,71,58%,60,51%,78,32%,58,90%
Ish Smith,28.3,DET,Point,1900,23,46.3%,40,46.4%,10,29.3%,12,70.3%,94,18%,88,10%,69,13%,31,78%
