Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Jrue Holiday,34.4,BOS,Combo,1891,64,54.0%,86,54.9%,42,35.4%,95,90.9%,31,65%,31,54%,40,40%,40,86%
Ron Holland II,19.3,DET,Forward,1170,29,50.9%,86,59.2%,5,24.1%,35,75.0%,74,65%,67,59%,59,53%,0,100%
Richaun Holmes,31.0,WAS,Big,507,93,66.9%,88,68.0%,0,0.0%,92,84.5%,83,64%,65,61%,58,73%,0,0%
Chet Holmgren,22.5,OKC,Big,873,42,55.5%,28,54.3%,76,38.6%,58,75.8%,56,73%,67,61%,62,71%,23,100%
Jalen Hood-Schifino,21.4,PHI,Forward,295,5,43.8%,2,42.0%,20,30.4%,0,80.0%,98,43%,97,40%,94,31%,99,57%
Al Horford,38.4,BOS,Big,1658,38,54.8%,32,55.1%,61,36.4%,99,89.5%,4,92%,8,85%,48,79%,65,99%
Talen Horton-Tucker,23.9,CHI,Wing,639,32,51.6%,67,54.7%,19,31.8%,25,74.4%,89,56%,90,41%,82,38%,60,91%
Caleb Houstan,21.8,ORL,Wing,654,82,58.2%,56,52.4%,75,39.4%,0,83.3%,1,98%,22,75%,1,100%,0,100%
Jett Howard,21.1,ORL,Wing,594,13,48.0%,88,59.7%,8,28.5%,0,66.7%,53,74%,70,55%,71,47%,38,95%
Kevin Huerter,26.2,SAC,Wing,886,24,51.0%,91,62.7%,14,30.0%,0,72.0%,12,87%,11,79%,14,80%,40,95%
Kevin Huerter,26.2,CHI,Wing,775,64,56.2%,69,55.1%,64,37.8%,0,71.4%,29,83%,10,79%,50,60%,59,91%
Jay Huff,27.2,MEM,Big,681,89,65.1%,96,71.4%,87,41.1%,72,79.6%,3,92%,7,85%,22,89%,66,99%
Ariel Hukporti,22.6,NYK,Big,146,99,73.9%,99,73.9%,0,0.0%,0,28.6%,1,94%,2,93%,1,100%,0,0%
DeAndre Hunter,26.9,ATL,Forward,1062,71,56.5%,42,53.1%,80,39.9%,82,85.8%,38,79%,16,78%,49,61%,60,94%
DeAndre Hunter,26.9,CLE,Forward,676,90,59.7%,59,55.0%,95,42.4%,73,82.1%,61,69%,50,65%,68,48%,79,86%
Nah'Shon Hyland,24.1,LAC,Point,104,90,58.3%,17,43.8%,92,42.4%,0,77.8%,44,48%,17,50%,38,33%,83,50%
Oso Ighodaro,22.3,PHX,Big,972,73,60.1%,64,60.5%,0,0.0%,5,55.8%,8,88%,5,85%,18,90%,0,0%
Joe Ingles,37.1,MIN,Forward,114,0,34.1%,4,42.9%,0,20.0%,0,0.0%,0,100%,0,0%,1,100%,0,100%
Brandon Ingram,27.2,NOP,Wing,595,46,53.3%,47,51.6%,59,37.4%,78,85.5%,91,52%,85,47%,86,36%,83,84%
Kyrie Irving,32.6,DAL,Combo,1802,74,54.9%,66,51.6%,84,40.3%,97,91.6%,90,42%,64,40%,78,26%,86,63%
Jonathan Isaac,27.1,ORL,Forward,1082,12,47.0%,57,54.7%,8,26.0%,16,68.9%,66,68%,83,51%,27,71%,0,100%
Jaden Ivey,22.7,DET,Combo,897,67,54.3%,47,49.0%,89,42.0%,16,73.0%,66,53%,56,44%,41,40%,68,75%
Jaren Jackson,25.1,MEM,Big,2197,41,55.1%,27,54.0%,74,38.1%,68,78.1%,91,57%,93,48%,92,44%,82,95%
Quenton Jackson,26.1,IND,Wing,336,38,51.9%,30,50.0%,62,37.5%,40,77.8%,70,69%,49,64%,90,33%,58,92%
Reggie Jackson,34.5,PHI,Combo,362,33,49.2%,36,47.4%,38,33.8%,0,77.8%,34,62%,10,64%,67,31%,52,83%
GG Jackson II,19.9,MEM,Forward,433,7,45.5%,3,42.2%,31,32.6%,22,70.0%,64,68%,84,50%,61,50%,65,93%
Andre Jackson Jr.,23.0,MIL,Wing,939,54,54.4%,55,52.3%,64,37.8%,0,55.0%,43,79%,37,67%,30,73%,0,100%
Trayce Jackson-Davis,24.7,GSW,Big,903,47,56.2%,40,56.4%,0,0.0%,9,59.6%,19,83%,10,83%,36,82%,0,0%
LeBron James,39.8,LAL,Big,2443,53,57.3%,49,57.6%,73,37.8%,69,78.2%,98,45%,95,47%,98,27%,96,69%
Jaime Jaquez Jr.,23.7,MIA,Wing,1328,19,49.9%,40,50.6%,18,31.6%,35,76.3%,90,53%,87,46%,78,43%,69,89%
DaQuan Jeffries,27.2,CHA,Forward,1020,23,50.2%,16,47.9%,38,34.4%,53,78.6%,19,86%,10,86%,50,59%,41,96%
Trey Jemison,24.9,NOP,Big,134,5,45.8%,7,45.8%,0,0.0%,0,41.2%,24,82%,19,78%,1,100%,0,0%
Trey Jemison,24.9,LAL,Big,183,67,59.4%,58,59.4%,0,0.0%,0,50.0%,7,89%,4,87%,1,100%,0,0%
Ty Jerome,27.3,CLE,Combo,1304,95,60.7%,92,56.6%,95,44.2%,69,86.2%,85,44%,85,29%,55,36%,85,64%
Isaiah Joe,25.3,OKC,Wing,1537,92,60.8%,72,55.8%,82,41.4%,64,82.4%,8,89%,16,78%,13,81%,51,93%
AJ Johnson,19.9,WAS,Wing,567,6,45.8%,25,49.1%,4,26.7%,92,88.6%,87,57%,66,57%,90,33%,93,70%
Cameron Johnson,28.7,BKN,Forward,1799,84,58.4%,81,58.0%,74,39.0%,99,89.3%,56,71%,49,65%,77,41%,72,91%
Jalen Johnson,22.9,ATL,Forward,1284,56,54.2%,69,56.3%,28,32.1%,34,74.6%,67,68%,53,64%,51,59%,50,95%
Keldon Johnson,25.0,SAS,Forward,1830,53,54.1%,73,57.1%,29,32.2%,47,77.4%,63,69%,62,61%,32,68%,75,90%
Keon Johnson,22.6,BKN,Combo,1892,20,47.0%,31,46.6%,21,31.5%,29,75.4%,23,69%,30,54%,44,40%,22,95%
Nikola Jokic,29.7,DEN,Big,2570,87,63.8%,73,62.7%,96,44.1%,75,80.4%,68,69%,64,62%,68,68%,93,86%
Colby Jones,22.4,WAS,Wing,361,31,51.5%,71,55.7%,13,29.7%,1,64.5%,80,62%,77,53%,64,53%,63,91%
Dillon Jones,23.0,OKC,Forward,422,14,47.9%,25,50.0%,20,30.4%,0,66.7%,22,85%,43,67%,1,100%,0,100%
Herbert Jones,26.1,NOP,Forward,648,25,50.3%,40,53.0%,23,31.0%,74,82.5%,39,79%,34,71%,34,67%,0,100%
Isaac Jones,25.3,SAC,Big,218,93,67.3%,92,69.4%,0,33.3%,0,56.5%,29,81%,7,85%,81,57%,23,100%
Kai Jones,23.8,DAL,Big,240,100,84.1%,100,85.7%,0,33.3%,0,68.4%,30,80%,14,80%,41,80%,23,100%
Kai Jones,23.8,LAC,Big,105,99,73.7%,99,73.7%,0,0.0%,0,60.0%,13,86%,8,83%,1,100%,0,0%
Tre Jones,24.8,SAS,Combo,446,44,51.1%,82,54.5%,12,28.0%,19,74.2%,51,56%,37,52%,59,33%,0,100%
Tre Jones,24.8,CHI,Wing,439,94,61.1%,81,58.5%,100,50.0%,87,87.5%,83,60%,80,50%,54,59%,0,100%
Tyus Jones,28.5,PHX,Point,2163,85,57.1%,48,49.6%,88,41.4%,88,89.5%,12,66%,15,51%,33,35%,23,88%
Derrick Jones Jr.,27.7,LAC,Big,1864,68,59.4%,73,62.7%,54,35.9%,38,70.1%,27,81%,32,72%,37,82%,23,100%
DeAndre Jordan,36.3,DEN,Big,670,88,64.0%,79,64.0%,0,0.0%,0,40.3%,66,70%,36,70%,64,70%,0,0%
Cory Joseph,33.2,ORL,Point,552,67,54.2%,69,52.4%,59,36.7%,0,81.3%,0,73%,63,33%,12,46%,17,94%
Nikola Jovic,21.4,MIA,Big,1139,45,56.1%,35,55.5%,67,37.5%,88,83.7%,34,79%,37,70%,80,58%,83,95%
Johnny Juzang,23.6,UTA,Wing,1225,55,54.6%,53,52.3%,61,37.4%,81,85.7%,48,77%,33,69%,66,52%,68,89%
Luke Kennard,28.4,MEM,Combo,1445,94,60.7%,87,55.2%,92,42.9%,89,89.1%,10,76%,57,44%,10,60%,20,95%
Walker Kessler,23.3,UTA,Big,1727,92,66.8%,94,70.4%,4,17.6%,3,52.0%,84,63%,70,60%,52,76%,23,100%
Corey Kispert,25.7,WAS,Forward,1596,66,56.1%,78,57.7%,62,36.7%,81,85.2%,18,86%,19,77%,11,84%,58,94%
Maxi Kleber,32.8,DAL,Big,636,4,45.3%,15,51.1%,18,26.5%,0,76.2%,12,86%,23,77%,16,91%,86,92%
Dalton Knecht,23.5,LAL,Wing,1417,77,57.9%,78,58.4%,66,38.2%,31,75.3%,28,83%,5,81%,49,62%,53,92%
Tyler Kolek,23.6,NYK,Point,208,15,45.7%,2,35.3%,37,34.5%,0,63.6%,8,69%,100,0%,4,50%,6,100%
Christian Koloko,24.4,LAL,Big,288,64,58.9%,71,62.3%,0,0.0%,0,66.7%,24,82%,4,86%,85,50%,0,0%
John Konchar,28.6,MEM,Wing,473,72,56.9%,97,65.4%,41,35.2%,0,87.5%,27,83%,54,63%,1,100%,0,100%
Luke Kornet,29.3,BOS,Big,1337,94,67.8%,90,68.3%,0,0.0%,33,69.1%,69,69%,48,68%,54,75%,0,0%
Vit Krejci,24.4,ATL,Wing,1120,99,65.4%,94,64.7%,93,43.8%,16,71.1%,32,82%,18,77%,69,50%,57,92%
Jonathan Kuminga,22.1,GSW,Forward,1118,20,49.9%,29,50.9%,25,31.1%,14,68.0%,83,58%,64,60%,81,39%,75,89%
Kyle Kuzma,29.3,WAS,Forward,886,13,47.1%,20,49.3%,13,28.5%,5,60.2%,82,59%,61,61%,70,46%,92,76%
Kyle Kuzma,29.3,MIL,Forward,1047,49,53.9%,44,53.4%,36,33.8%,13,65.7%,60,69%,38,69%,71,45%,59,94%
Jake LaRavia,23.0,SAC,Forward,354,77,57.4%,32,51.2%,93,42.2%,0,57.9%,71,66%,100,29%,45,63%,53,95%
Jake LaRavia,23.0,MEM,Forward,930,75,57.1%,36,52.1%,98,43.5%,17,69.2%,53,74%,51,64%,51,59%,55,95%
Zach LaVine,29.6,SAC,Combo,1169,97,60.8%,91,56.4%,96,44.7%,74,87.4%,57,55%,21,59%,30,46%,90,58%
Zach LaVine,29.6,CHI,Wing,1431,93,60.8%,74,56.0%,97,44.6%,49,79.7%,94,49%,64,58%,99,24%,100,51%
Jock Landale,29.0,HOU,Big,416,48,56.6%,30,54.6%,99,45.0%,42,71.4%,79,65%,92,49%,46,79%,90,89%
Pelle Larsson,23.7,MIA,Wing,728,39,52.1%,62,53.5%,31,33.7%,5,67.9%,21,86%,4,82%,39,67%,29,97%
A.J. Lawson,24.3,TOR,Wing,459,23,50.6%,30,50.0%,35,34.1%,13,70.9%,49,76%,70,55%,10,88%,27,97%
Caris LeVert,30.2,ATL,Wing,691,61,55.8%,89,60.0%,33,33.8%,18,72.2%,64,72%,19,76%,62,55%,90,76%
Caris LeVert,30.2,CLE,Wing,896,59,55.3%,29,49.7%,79,40.6%,11,70.4%,70,68%,48,64%,84,38%,85,81%
Alex Len,31.4,LAL,Big,101,4,44.7%,5,41.2%,0,50.0%,0,25.0%,85,63%,50,67%,85,50%,23,100%
Alex Len,31.4,SAC,Big,215,13,48.4%,36,55.6%,0,0.0%,0,54.5%,76,67%,82,56%,32,83%,0,0%
Kawhi Leonard,33.3,LAC,Forward,1179,64,55.9%,46,53.6%,87,41.1%,65,81.0%,93,49%,76,55%,88,36%,96,68%
Maxwell Lewis,22.3,BKN,Wing,268,26,51.1%,18,47.8%,51,36.2%,0,87.5%,53,74%,33,69%,69,50%,72,88%
Damian Lillard,34.3,MIL,Point,2092,73,54.9%,71,52.8%,65,37.7%,95,92.3%,87,34%,98,13%,81,19%,75,57%
Dereck Lively II,20.7,DAL,Big,827,95,70.0%,92,70.0%,0,0.0%,16,63.4%,35,79%,16,78%,39,81%,0,0%
Kevon Looney,28.7,GSW,Big,1110,21,51.1%,14,51.0%,0,50.0%,8,58.3%,92,56%,88,52%,47,79%,23,100%
Brook Lopez,36.6,MIL,Big,2544,71,59.8%,79,63.6%,66,37.3%,84,82.4%,20,83%,40,70%,37,82%,68,99%
Kevin Love,36.2,MIA,Big,251,8,46.5%,1,35.4%,58,36.4%,0,69.6%,58,73%,99,36%,69,67%,87,92%
Kyle Lowry,38.6,PHI,Combo,652,22,47.3%,10,39.3%,31,33.3%,52,81.8%,2,85%,18,60%,6,67%,32,93%
Trey Lyles,29.0,SAC,Big,1317,30,53.0%,37,55.6%,48,34.3%,36,69.7%,6,90%,17,78%,47,79%,23,100%
Sandro Mamukelashvili,25.4,SAS,Big,581,62,58.7%,82,65.3%,55,36.0%,63,76.3%,26,81%,49,67%,75,62%,23,100%
Terance Mann,28.0,ATL,Wing,677,96,62.4%,97,65.1%,71,39.1%,2,66.7%,77,63%,59,60%,88,35%,44,94%
Terance Mann,28.0,LAC,Wing,687,30,51.4%,49,51.9%,32,33.8%,0,76.0%,52,75%,3,83%,95,29%,77,88%
Tre Mann,23.7,CHA,Combo,314,45,51.3%,25,45.5%,86,40.7%,0,89.5%,97,30%,98,14%,87,22%,94,54%
Lauri Markkanen,27.4,UTA,Forward,1474,36,52.2%,38,52.3%,44,34.8%,94,87.6%,28,82%,46,66%,37,65%,0,100%
Naji Marshall,26.8,DAL,Forward,1862,65,56.1%,92,61.0%,14,29.5%,70,81.6%,84,58%,72,56%,75,42%,0,100%
Caleb Martin,29.1,PHI,Forward,924,32,51.6%,13,47.1%,77,39.3%,6,62.5%,72,66%,84,50%,69,47%,0,100%
Caleb Martin,29.1,DAL,Forward,267,3,42.3%,5,43.6%,7,25.0%,0,61.1%,99,39%,99,31%,86,38%,93,75%
Cody Martin,29.1,CHA,Wing,962,21,50.4%,51,52.1%,20,32.3%,8,69.4%,69,69%,68,57%,65,52%,40,95%
Cody Martin,29.1,PHX,Forward,191,1,35.6%,50,53.8%,0,11.5%,0,70.0%,43,76%,7,88%,61,50%,0,100%
Jaylen Martin,20.8,WAS,Wing,215,7,46.3%,30,50.0%,2,25.0%,0,90.0%,61,72%,35,68%,50,60%,0,100%
Tyrese Martin,25.7,BKN,Combo,1265,53,52.4%,49,49.7%,48,36.0%,56,82.0%,14,74%,26,56%,28,47%,30,94%
Kenyon Martin Jr.,23.8,UTA,Big,431,28,52.5%,85,66.2%,7,18.9%,0,72.2%,2,94%,3,89%,1,100%,23,100%
Kenyon Martin Jr.,23.8,PHI,Big,460,90,65.3%,87,66.7%,82,40.0%,81,81.5%,21,83%,12,81%,61,71%,23,100%
Garrison Mathews,28.0,ATL,Wing,796,67,56.5%,6,44.7%,69,38.9%,69,82.9%,3,95%,37,67%,8,91%,25,98%
Bennedict Mathurin,22.4,IND,Wing,2134,42,52.3%,52,52.1%,40,34.9%,70,83.2%,82,62%,57,62%,63,54%,92,71%
Karlo Matkovic,23.6,NOP,Big,719,82,62.3%,90,68.2%,34,31.7%,58,75.7%,37,79%,37,70%,22,89%,23,100%
Tyrese Maxey,24.0,PHI,Point,1944,50,51.3%,63,51.6%,35,33.8%,83,88.2%,77,37%,62,35%,67,24%,85,49%
Miles McBride,24.1,NYK,Combo,1537,49,52.0%,28,45.6%,61,37.6%,47,80.3%,36,61%,66,40%,46,39%,57,81%
Jared McCain,20.7,PHI,Combo,576,79,55.7%,69,52.6%,74,39.2%,82,88.7%,64,53%,76,35%,63,32%,61,80%
CJ McCollum,33.1,NOP,Combo,1828,59,53.0%,56,50.5%,59,37.3%,13,71.7%,52,56%,67,38%,25,49%,70,74%
TJ McConnell,32.6,IND,Point,1413,62,53.2%,79,53.7%,18,31.1%,13,74.0%,69,41%,38,42%,25,36%,40,79%
Jaden McDaniels,24.1,MIN,Forward,2610,51,53.9%,68,56.1%,32,33.3%,66,81.3%,58,70%,54,64%,54,57%,52,95%
Doug McDermott,32.8,SAC,Forward,260,67,56.2%,1,41.7%,76,39.1%,0,50.0%,0,100%,1,100%,1,100%,0,100%
Jordan McLaughlin,28.6,SAC,Combo,133,62,53.6%,29,46.2%,0,40.0%,0,71.4%,43,58%,39,50%,21,50%,79,67%
De'Anthony Melton,26.4,GSW,Wing,119,44,52.8%,16,47.4%,56,37.1%,0,50.0%,60,73%,100,25%,50,60%,53,92%
Sam Merrill,28.5,CLE,Wing,1335,75,57.6%,93,63.5%,63,37.7%,100,96.2%,2,95%,6,81%,32,71%,19,99%
Vasilije Micic,30.8,CHA,Combo,757,9,42.4%,1,33.3%,44,35.5%,71,86.5%,87,43%,74,36%,59,33%,98,52%
Khris Middleton,33.2,MIL,Forward,533,91,59.9%,85,58.9%,84,40.5%,79,84.8%,96,48%,90,46%,87,37%,97,68%
Khris Middleton,33.2,WAS,Forward,309,9,46.8%,22,49.4%,12,28.3%,88,86.8%,86,58%,10,86%,91,34%,0,100%
Brandon Miller,21.9,CHA,Forward,923,30,51.5%,14,47.5%,55,36.2%,84,86.1%,69,67%,82,52%,61,50%,87,81%
Jordan Miller,24.8,LAC,Wing,286,17,49.0%,73,55.9%,1,22.6%,0,68.4%,80,62%,80,50%,39,67%,0,100%
Patty Mills,36.2,UTA,Point,260,13,45.4%,31,47.4%,8,29.8%,0,100.0%,6,69%,63,33%,4,50%,35,82%
Shake Milton,28.1,BKN,Combo,478,82,55.8%,74,53.1%,71,38.6%,24,75.0%,37,60%,78,33%,56,36%,0,100%
Shake Milton,28.1,LAL,Wing,285,11,47.6%,23,48.1%,14,30.0%,0,85.7%,86,57%,92,38%,75,46%,0,100%
Josh Minott,21.9,MIN,Forward,178,34,51.8%,84,58.6%,15,29.6%,0,100.0%,33,80%,24,75%,99,0%,0,100%
Yves Missi,20.5,NOP,Big,1937,36,54.6%,31,54.6%,0,0.0%,15,63.1%,73,68%,57,65%,30,85%,0,0%
Ajay Mitchell,22.4,OKC,Combo,529,47,51.9%,61,50.9%,47,35.8%,52,81.8%,63,53%,74,36%,37,41%,23,95%
Davion Mitchell,26.2,MIA,Point,940,98,59.4%,87,54.4%,100,44.1%,5,67.4%,54,44%,92,22%,87,17%,25,88%
Davion Mitchell,26.2,TOR,Point,1074,60,53.2%,50,50.0%,63,37.2%,8,67.6%,37,53%,73,30%,10,48%,40,79%
Donovan Mitchell,28.2,CLE,Combo,2228,60,53.3%,62,51.3%,55,37.0%,58,82.2%,93,35%,94,24%,91,21%,95,54%
Evan Mobley,23.4,CLE,Big,2161,74,60.3%,69,61.9%,65,37.1%,45,72.0%,70,68%,44,69%,90,48%,90,89%
Jonathan Mogbo,23.0,TOR,Big,1209,6,45.9%,10,48.5%,8,23.0%,37,69.9%,48,76%,25,76%,78,60%,23,100%
Malik Monk,26.7,SAC,Wing,2053,33,51.7%,61,53.4%,25,32.8%,86,86.5%,88,57%,78,52%,80,39%,84,82%
Moses Moody,22.4,GSW,Wing,1591,50,54.0%,42,50.9%,57,37.3%,47,79.4%,30,83%,37,68%,37,68%,30,97%
Wendell Moore Jr.,23.1,CHA,Wing,230,71,56.8%,82,58.5%,48,36.0%,0,50.0%,74,67%,57,61%,90,33%,0,100%
Wendell Moore Jr.,23.1,DET,Wing,173,29,51.3%,65,53.8%,0,30.8%,0,90.9%,62,72%,37,67%,14,80%,90,75%
Ja Morant,25.2,MEM,Point,1513,48,51.3%,67,52.2%,31,32.6%,43,82.3%,88,32%,44,37%,98,9%,71,61%
Markieff Morris,35.2,LAL,Big,106,2,41.3%,5,42.9%,17,26.3%,0,100.0%,38,79%,0,100%,74,63%,23,100%
Monte Morris,29.3,PHX,Point,501,23,47.9%,31,47.4%,24,32.4%,68,85.0%,13,66%,17,50%,2,52%,15,96%
Trey Murphy III,24.4,NOP,Forward,1851,60,55.1%,62,55.4%,56,36.3%,97,89.1%,49,75%,33,72%,43,63%,83,85%
Dejounte Murray,28.1,NOP,Point,1012,10,44.7%,21,44.2%,14,30.2%,35,82.1%,79,36%,87,26%,58,26%,63,63%
Jamal Murray,27.7,DEN,Combo,2409,70,54.6%,67,51.7%,79,39.8%,84,88.9%,86,43%,47,47%,71,29%,87,62%
Keegan Murray,24.2,SAC,Forward,2600,50,53.9%,71,56.5%,43,34.6%,77,83.3%,36,79%,45,66%,42,63%,31,99%
Kris Murray,24.2,POR,Forward,909,8,45.9%,70,56.3%,2,21.7%,0,44.2%,65,68%,54,64%,96,30%,48,96%
Sviatoslav Mykhailiuk,27.4,UTA,Wing,751,30,51.4%,22,48.0%,43,35.4%,48,79.4%,78,62%,60,60%,100,22%,89,79%
Larry Nance Jr.,31.8,ATL,Big,463,86,63.4%,53,58.2%,100,45.9%,0,69.2%,5,90%,15,79%,1,100%,74,97%
Andrew Nembhard,24.8,IND,Combo,1871,43,51.0%,76,54.0%,16,29.5%,40,79.3%,60,54%,34,53%,34,43%,53,82%
Aaron Nesmith,25.0,IND,Wing,1123,95,61.7%,83,58.7%,90,43.1%,99,91.3%,22,85%,22,75%,14,80%,32,96%
Georges Niang,31.4,ATL,Forward,640,82,58.1%,25,50.0%,91,41.3%,56,79.3%,2,93%,8,86%,12,82%,32,99%
Georges Niang,31.4,CLE,Forward,1005,94,61.2%,93,61.5%,85,40.6%,56,79.3%,7,91%,5,91%,31,68%,28,99%
Zeke Nnaji,23.8,DEN,Big,545,52,57.3%,58,59.2%,56,36.2%,12,61.5%,22,82%,20,78%,41,80%,85,94%
Jaylen Nowell,25.3,NOP,Combo,154,8,41.7%,8,38.6%,22,31.8%,0,63.6%,79,46%,78,33%,97,18%,0,100%
Jusuf Nurkic,30.2,PHX,Big,591,20,50.9%,22,52.9%,40,32.8%,36,69.6%,55,74%,47,68%,73,64%,84,95%
Jusuf Nurkic,30.2,CHA,Big,465,32,53.7%,45,57.0%,25,28.9%,10,61.4%,59,72%,50,67%,66,69%,23,100%
Royce O'Neale,31.4,PHX,Forward,1805,86,58.8%,17,48.1%,88,41.2%,31,73.1%,12,90%,56,63%,8,89%,45,96%
Chuma Okeke,26.2,PHI,Wing,171,100,69.7%,100,72.7%,98,45.5%,0,66.7%,62,72%,93,38%,0,0%,0,100%
Josh Okogie,26.2,PHX,Forward,324,73,56.8%,80,58.0%,60,36.6%,22,70.0%,45,76%,59,61%,9,89%,0,100%
Josh Okogie,26.2,CHA,Forward,274,11,46.9%,9,45.8%,27,32.0%,45,77.4%,52,74%,96,41%,1,100%,0,100%
Onyeka Okongwu,23.9,ATL,Big,2062,73,60.3%,78,63.3%,41,32.9%,60,75.9%,32,80%,28,74%,28,86%,23,100%
Isaac Okoro,23.8,CLE,Forward,984,87,59.4%,89,59.6%,78,39.4%,52,78.4%,15,88%,21,77%,14,80%,0,100%
Kelly Olynyk,33.5,TOR,Big,377,53,57.3%,20,52.1%,97,44.2%,75,80.5%,61,72%,30,73%,85,50%,95,84%
Kelly Olynyk,33.5,NOP,Big,507,37,54.7%,24,53.5%,77,38.9%,55,75.4%,92,57%,90,50%,81,58%,96,79%
Kelly Oubre,28.9,PHI,Forward,2065,35,51.8%,63,55.4%,16,29.8%,36,75.1%,78,62%,66,59%,81,39%,39,97%
Chris Paul,39.5,SAS,Point,2291,77,55.1%,62,51.4%,73,37.9%,98,92.4%,75,37%,56,36%,77,20%,87,49%
Cameron Payne,30.2,NYK,Combo,1037,41,50.4%,21,43.9%,54,36.6%,98,91.8%,77,49%,91,28%,66,32%,83,65%
Elfrid Payton,30.7,NOP,Combo,359,3,37.8%,6,38.2%,0,20.0%,0,57.1%,100,20%,53,44%,99,8%,0,100%
Elfrid Payton,30.7,CHA,Point,104,0,18.8%,0,18.8%,0,0.0%,0,0.0%,100,0%,0,0%,100,0%,0,0%
Gary Payton II,31.9,GSW,Wing,920,97,62.7%,99,68.8%,22,32.6%,10,69.4%,23,85%,7,80%,9,89%,27,97%
Drew Peterson,25.0,BOS,Forward,127,81,58.0%,0,25.0%,96,42.9%,0,66.7%,10,90%,1,100%,0,0%,76,89%
Julian Phillips,21.0,CHI,Big,1044,22,51.3%,34,55.3%,35,31.9%,82,82.1%,28,81%,62,63%,16,91%,23,100%
Jalen Pickett,25.0,DEN,Combo,573,71,54.6%,52,50.0%,72,39.0%,0,75.0%,47,57%,33,53%,41,40%,77,69%
Scotty Pippen,24.0,MEM,Combo,1658,78,55.5%,68,52.2%,85,40.7%,11,71.4%,30,65%,32,54%,32,45%,16,98%
Mason Plumlee,34.7,PHX,Big,1255,81,62.1%,74,62.7%,0,0.0%,18,64.2%,41,78%,22,77%,39,81%,0,0%
Brandin Podziemski,21.7,GSW,Combo,1675,61,53.5%,57,50.5%,62,37.7%,31,76.1%,21,69%,24,57%,13,58%,41,85%
Jakob Poeltl,29.0,TOR,Big,1685,84,62.9%,75,62.8%,0,50.0%,23,67.4%,54,75%,55,66%,21,89%,23,100%
Jordan Poole,25.4,WAS,Point,2000,71,54.5%,58,51.2%,76,38.0%,85,88.3%,48,46%,58,35%,38,33%,73,57%
Craig Porter,24.7,CLE,Combo,401,85,56.3%,63,51.4%,91,42.9%,0,68.0%,55,55%,39,50%,21,50%,79,67%
Kevin Porter,24.5,MIL,Combo,596,68,54.3%,70,52.6%,87,40.8%,79,87.9%,99,30%,78,33%,90,21%,100,45%
Kevin Porter,24.5,LAC,Combo,842,13,45.7%,45,48.8%,6,24.2%,3,62.0%,95,31%,70,38%,93,20%,92,57%
Michael Porter,26.3,DEN,Forward,2590,92,60.2%,90,59.9%,82,40.3%,43,76.7%,30,81%,25,74%,25,74%,69,92%
Bobby Portis,29.7,MIL,Big,1237,27,52.3%,16,51.5%,58,36.4%,87,83.6%,85,63%,84,55%,89,50%,69,98%
Kristaps Porzingis,29.3,BOS,Big,1208,50,57.0%,26,53.9%,88,41.4%,78,80.9%,15,85%,15,78%,53,76%,71,98%
Quinten Post,24.6,GSW,Big,635,65,59.2%,9,48.2%,93,43.3%,0,72.7%,2,94%,26,75%,18,90%,23,100%
Micah Potter,26.6,UTA,Big,679,36,54.6%,93,70.3%,37,32.3%,0,83.3%,18,84%,79,58%,28,86%,23,100%
Dwight Powell,33.3,DAL,Big,467,98,71.3%,97,72.5%,0,33.3%,41,71.0%,35,79%,22,77%,1,100%,23,100%
Norman Powell,31.4,LAC,Wing,1956,81,58.1%,64,53.8%,87,42.2%,51,80.3%,71,68%,74,54%,36,69%,88,79%
Taurean Prince,30.6,MIL,Wing,2161,91,60.7%,26,49.2%,96,44.5%,55,81.3%,7,91%,12,79%,28,73%,20,99%
Payton Pritchard,26.8,BOS,Point,2201,100,63.1%,100,65.0%,88,41.4%,60,84.0%,23,60%,73,30%,88,17%,37,80%
Olivier-Maxence Prosper,22.3,DAL,Forward,498,2,41.7%,6,43.8%,6,24.3%,4,59.6%,43,76%,25,74%,55,57%,0,100%
Trevelin Queen,27.7,ORL,Wing,352,48,53.5%,50,52.0%,53,36.7%,0,84.6%,68,70%,51,63%,57,57%,83,83%
Neemias Queta,25.3,BOS,Big,768,87,63.9%,81,64.3%,0,0.0%,57,75.5%,41,78%,27,75%,18,90%,0,0%
Immanuel Quickley,25.4,TOR,Combo,917,52,52.2%,30,46.5%,67,38.1%,73,86.5%,56,55%,71,38%,48,39%,69,74%
Lester Quinones,24.0,NOP,Big,148,31,53.3%,12,50.0%,67,37.5%,0,80.0%,68,69%,84,55%,96,33%,87,92%
Julius Randle,29.9,MIN,Big,2222,34,54.1%,35,55.3%,47,34.3%,77,80.6%,95,54%,89,51%,95,35%,95,84%
Duop Reath,28.4,POR,Big,372,29,52.5%,57,59.1%,38,32.5%,0,100.0%,45,76%,86,54%,85,50%,23,100%
Austin Reaves,26.4,LAL,Combo,2549,89,56.7%,85,54.7%,68,38.3%,76,87.7%,53,56%,48,47%,38,41%,71,72%
