Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Robbie Hummel,25.7,MIN,Forward,682,57,49.7%,98,85%,0,9%,72,39%,46,35%,70,43%,53,32%,66,37%
Kris Humphries,29.7,WAS,Big,1308,25,47.2%,24,57%,28,34%,84,46%,73,43%,0,0%,0,0%,0,0%
Serge Ibaka,25.1,OKC,Big,2109,64,52.5%,71,65%,91,49%,76,44%,83,45%,76,42%,59,37%,73,38%
Andre Iguodala,30.8,GSW,Wing,2016,87,54.8%,94,74%,24,27%,59,39%,37,34%,16,32%,80,39%,51,36%
Ersan Ilyasova,27.5,MIL,Big,1302,71,54.0%,38,59%,8,25%,88,48%,68,42%,85,46%,76,38%,85,39%
Joe Ingles,27.1,UTA,Wing,1640,73,51.6%,78,63%,49,35%,79,43%,71,41%,77,43%,35,33%,53,36%
Kyrie Irving,22.6,CLE,Point,2716,89,53.2%,63,58%,50,39%,85,46%,74,42%,97,49%,88,39%,97,42%
Jarrett Jack,31.0,BKN,Combo,2205,46,46.6%,74,59%,85,45%,83,44%,88,44%,78,45%,9,22%,23,29%
Reggie Jackson,24.5,DET,Point,869,47,47.2%,66,59%,56,39%,19,33%,37,36%,0,25%,68,36%,55,35%
Reggie Jackson,24.5,OKC,Combo,1372,55,47.2%,78,59%,94,50%,49,38%,85,44%,3,26%,25,28%,11,28%
Bernard James,29.7,DAL,Big,119,6,42.9%,5,47%,1,0%,0,0%,0,0%,0,0%,0,0%,0,0%
LeBron James,29.8,CLE,Wing,2480,85,54.1%,93,70%,63,39%,57,39%,60,39%,34,36%,67,37%,63,37%
Al Jefferson,29.8,CHA,Big,1963,33,48.2%,48,61%,66,42%,64,42%,67,42%,0,100%,0,25%,0,40%
Cory Jefferson,23.8,BKN,Big,412,18,45.6%,19,55%,44,38%,67,42%,51,40%,0,40%,0,0%,0,22%
Richard Jefferson,34.4,DAL,Forward,1162,83,55.0%,52,60%,15,23%,63,38%,19,29%,68,43%,93,44%,92,43%
John Jenkins,23.7,ATL,Wing,230,98,62.0%,98,89%,21,25%,98,61%,98,56%,0,54%,24,32%,81,40%
Brandon Jennings,25.1,DET,Point,1170,52,47.4%,31,50%,16,31%,58,40%,32,36%,94,48%,54,34%,69,37%
Jonas Jerebko,27.7,BOS,Forward,509,63,50.3%,81,67%,2,13%,31,32%,6,21%,95,55%,60,33%,82,40%
Jonas Jerebko,27.7,DET,Big,671,55,51.6%,39,60%,56,40%,69,43%,64,42%,65,39%,52,35%,53,36%
Amir Johnson,27.5,TOR,Big,1970,92,59.0%,76,66%,86,47%,85,46%,89,47%,0,30%,96,43%,87,40%
Chris Johnson,24.5,MIL,Wing,124,38,48.1%,37,56%,0,0%,100,100%,100,100%,0,0%,0,40%,9,25%
Chris Johnson,24.5,PHI,Wing,174,16,42.6%,8,42%,94,50%,11,25%,56,38%,0,36%,8,26%,14,29%
Chris Johnson,24.5,UTA,Wing,189,93,56.9%,96,78%,1,0%,91,50%,7,20%,6,26%,0,63%,36,34%
James Johnson,27.7,TOR,Forward,1343,93,60.1%,93,73%,94,51%,30,30%,87,44%,8,28%,2,15%,2,22%
Joe Johnson,33.3,BKN,Wing,2779,52,49.7%,35,55%,94,49%,61,40%,90,46%,21,33%,76,38%,59,36%
Nick Johnson,21.9,HOU,Wing,206,1,26.9%,6,36%,17,22%,0,0%,5,18%,0,29%,0,0%,1,13%
Tyler Johnson,22.5,MIA,Combo,583,49,46.8%,43,54%,22,29%,22,33%,20,31%,0,42%,89,40%,90,40%
Wesley Johnson,27.3,LAL,Wing,2224,43,48.4%,86,66%,91,48%,33,35%,48,37%,39,36%,59,36%,55,36%
James Jones,34.1,CLE,Forward,548,74,51.9%,0,0%,9,17%,56,36%,24,29%,15,31%,89,40%,62,37%
Perry Jones,23.1,OKC,Forward,542,13,44.3%,48,60%,96,51%,17,24%,81,43%,0,20%,16,26%,6,24%
Terrence Jones,22.8,HOU,Big,887,79,55.4%,75,65%,54,39%,13,15%,35,36%,0,0%,85,39%,67,37%
DeAndre Jordan,26.3,LAC,Big,2808,99,71.4%,96,73%,63,42%,0,0%,64,42%,0,0%,0,50%,0,50%
Jerome Jordan,28.1,BKN,Big,290,72,54.1%,26,58%,8,25%,22,25%,6,25%,0,0%,0,0%,0,0%
Cory Joseph,23.2,SAS,Combo,1361,92,54.4%,85,61%,92,48%,89,45%,94,47%,43,36%,0,55%,93,42%
Chris Kaman,32.5,POR,Big,1387,57,51.7%,50,61%,66,42%,82,46%,76,44%,0,0%,0,0%,0,0%
Enes Kanter,22.5,OKC,Big,808,85,57.1%,66,64%,68,43%,66,42%,69,43%,0,75%,0,0%,0,75%
Enes Kanter,22.5,UTA,Big,1302,40,49.7%,62,63%,49,39%,31,31%,24,34%,18,29%,0,40%,29,32%
Sergey Karasev,21.0,BKN,Wing,494,30,47.3%,40,56%,83,44%,72,42%,85,43%,2,22%,59,36%,13,29%
Ryan Kelly,23.6,LAL,Forward,1196,2,41.1%,28,56%,17,25%,13,23%,11,24%,90,52%,29,29%,44,34%
Michael Kidd-Gilchrist,21.1,CHA,Wing,1565,25,46.2%,31,54%,43,34%,56,39%,54,37%,0,0%,0,0%,0,0%
Brandon Knight,22.9,MIL,Point,1683,81,50.7%,53,57%,16,31%,44,36%,21,35%,50,38%,95,42%,95,41%
Brandon Knight,22.9,PHX,Combo,347,14,43.0%,28,52%,43,35%,22,33%,29,34%,0,58%,11,25%,34,31%
Kyle Korver,33.6,ATL,Wing,2410,100,67.0%,72,62%,10,20%,89,48%,83,43%,98,53%,99,48%,100,49%
Kosta Koufos,25.7,MEM,Big,1294,45,50.6%,45,61%,75,44%,26,27%,61,41%,0,0%,0,0%,0,0%
Zach LaVine,19.6,MIN,Combo,1811,40,46.3%,88,62%,14,26%,34,36%,25,34%,35,35%,61,34%,49,34%
Jeremy Lamb,22.4,OKC,Wing,532,37,48.0%,95,76%,44,34%,24,32%,28,33%,0,27%,49,35%,32,34%
Carl Landry,31.1,SAC,Big,1148,51,51.3%,48,61%,81,45%,74,44%,79,44%,0,0%,0,0%,0,0%
Shane Larkin,22.1,NYK,Point,1782,55,47.5%,71,60%,23,32%,76,43%,55,39%,0,18%,39,32%,31,30%
Joffrey Lauvergne,23.1,DEN,Big,224,1,35.1%,9,51%,3,10%,12,10%,2,10%,0,0%,0,29%,0,15%
Ty Lawson,27.0,DEN,Point,2650,63,47.9%,76,61%,55,39%,48,38%,53,38%,66,40%,63,35%,60,36%
Ricky Ledo,22.1,NYK,Wing,211,12,40.5%,8,42%,5,10%,9,20%,2,15%,0,0%,96,44%,97,44%
Courtney Lee,29.1,MEM,Wing,2337,79,52.1%,73,62%,48,35%,87,46%,79,42%,54,39%,91,42%,87,41%
David Lee,31.5,GSW,Big,842,59,52.1%,57,63%,39,37%,72,43%,46,39%,0,0%,0,0%,0,0%
Alex Len,21.4,PHX,Big,1498,54,51.4%,62,63%,19,32%,38,34%,19,33%,0,100%,0,0%,0,50%
Kawhi Leonard,23.3,SAS,Wing,2027,75,52.0%,92,69%,84,45%,84,44%,88,44%,80,44%,15,29%,43,35%
Meyers Leonard,22.7,POR,Big,765,96,60.6%,87,69%,98,60%,77,44%,99,52%,100,63%,50,35%,95,42%
Jon Leuer,25.5,MEM,Big,754,14,45.1%,80,66%,22,33%,34,33%,19,33%,0,50%,2,17%,9,27%
Damian Lillard,24.3,POR,Combo,2918,83,50.9%,89,62%,20,28%,72,42%,40,37%,33,35%,65,35%,52,35%
Jeremy Lin,26.2,LAL,Point,1877,45,47.1%,48,55%,47,38%,26,34%,24,35%,44,38%,77,37%,72,37%
Shaun Livingston,29.1,GSW,Combo,1303,72,49.6%,97,67%,69,41%,86,45%,80,42%,0,0%,0,0%,0,0%
Brook Lopez,26.6,BKN,Big,2094,53,51.4%,59,63%,85,47%,73,43%,84,46%,0,0%,0,17%,0,10%
Robin Lopez,26.6,POR,Big,1636,68,53.5%,58,63%,71,43%,34,33%,58,41%,0,0%,0,0%,0,0%
Kevin Love,26.1,CLE,Big,2526,48,50.9%,36,59%,35,35%,89,48%,55,41%,47,37%,63,37%,62,37%
Kyle Lowry,28.6,TOR,Point,2407,60,47.8%,74,61%,40,35%,52,39%,44,37%,22,33%,49,34%,48,34%
John Lucas III,31.9,DET,Point,255,18,42.7%,32,50%,44,37%,90,46%,81,43%,0,50%,5,21%,17,26%
Shelvin Mack,24.5,ATL,Combo,727,38,46.3%,12,48%,91,46%,77,43%,86,44%,98,50%,19,27%,33,31%
Ian Mahinmi,28.0,IND,Big,1120,78,55.0%,64,64%,74,44%,14,17%,37,36%,0,0%,0,0%,0,0%
Devyn Marble,22.1,ORL,Wing,198,2,35.0%,2,27%,100,80%,91,50%,99,71%,0,7%,0,38%,3,18%
Shawn Marion,36.5,CLE,Forward,1066,31,46.5%,22,55%,78,43%,0,0%,67,39%,13,29%,0,18%,16,27%
Kendall Marshall,23.2,MIL,Point,395,92,53.6%,90,64%,68,41%,21,33%,50,38%,0,11%,98,46%,84,39%
Cartier Martin,29.9,DET,Wing,173,2,35.0%,1,25%,94,50%,50,38%,66,40%,0,11%,17,29%,5,23%
Kevin Martin,31.7,MIN,Wing,1299,44,48.8%,67,61%,58,38%,74,43%,72,41%,100,56%,52,35%,78,39%
Wesley Matthews,28.0,POR,Wing,2021,91,56.3%,61,60%,98,52%,87,46%,96,49%,60,40%,75,38%,74,39%
Jason Maxiell,31.7,CHA,Big,794,6,42.9%,16,54%,63,42%,25,26%,37,36%,0,0%,0,0%,0,0%
O.J. Mayo,27.0,MIL,Wing,1670,51,49.6%,64,60%,78,43%,44,37%,63,39%,69,42%,21,31%,56,36%
Luc Mbah a Moute,28.1,PHI,Forward,1906,20,44.5%,17,51%,43,33%,54,36%,48,36%,18,32%,40,31%,28,31%
James Michael McAdoo,21.8,GSW,Big,102,91,58.6%,84,68%,22,33%,3,0%,10,29%,0,0%,0,0%,0,0%
Ray McCallum,23.4,SAC,Combo,1368,60,47.8%,63,57%,65,41%,45,38%,54,39%,8,27%,72,36%,39,32%
CJ McCollum,23.1,POR,Wing,901,81,52.6%,20,51%,98,52%,63,40%,90,45%,66,41%,86,40%,85,40%
KJ McDaniels,21.7,PHI,Forward,1271,28,45.6%,19,53%,41,32%,26,29%,26,31%,20,33%,33,30%,26,30%
Doug McDermott,22.8,CHI,Wing,275,20,45.0%,33,54%,6,13%,41,36%,13,26%,0,20%,32,32%,20,31%
Mitch McGary,22.4,OKC,Big,416,58,51.9%,72,65%,19,32%,27,29%,16,31%,0,0%,0,0%,0,0%
JaVale McGee,26.8,DEN,Big,171,86,57.1%,94,72%,6,20%,92,50%,5,24%,0,0%,0,0%,0,0%
Ben McLemore,21.7,SAC,Wing,2634,78,52.1%,79,63%,30,29%,81,44%,57,38%,57,40%,38,33%,51,36%
Josh McRoberts,27.7,MIA,Big,284,96,61.5%,92,71%,22,33%,22,25%,13,30%,0,0%,100,44%,98,44%
Jodie Meeks,27.2,DET,Wing,1424,35,47.9%,46,57%,65,40%,55,38%,61,39%,33,36%,43,34%,39,35%
Khris Middleton,23.2,MIL,Wing,2362,82,53.0%,52,59%,81,43%,88,47%,92,46%,95,52%,41,34%,90,41%
CJ Miles,27.6,IND,Wing,1821,53,49.8%,76,63%,57,37%,40,36%,46,37%,50,38%,50,35%,49,36%
Andre Miller,38.6,SAC,Point,608,65,49.0%,77,61%,84,47%,63,41%,85,44%,0,20%,25,29%,24,27%
Andre Miller,38.6,WAS,Point,570,95,54.2%,55,57%,98,53%,100,56%,100,54%,0,0%,0,17%,0,17%
Mike Miller,34.7,CLE,Wing,618,62,50.5%,99,100%,10,20%,11,25%,11,23%,52,38%,47,35%,50,36%
Patty Mills,26.2,SAS,Combo,719,69,49.0%,69,58%,48,37%,57,39%,52,39%,60,40%,60,34%,59,35%
Elijah Millsap,27.2,UTA,Wing,871,8,38.9%,10,43%,29,29%,7,17%,10,23%,30,35%,14,29%,23,31%
Paul Millsap,29.7,ATL,Big,2379,58,51.8%,52,62%,42,38%,58,40%,45,38%,79,44%,28,33%,51,36%
Nikola Mirotic,23.7,CHI,Forward,1592,48,48.5%,50,60%,20,27%,59,37%,39,33%,25,34%,51,31%,38,32%
Greg Monroe,24.4,DET,Big,2122,39,49.6%,29,58%,39,37%,51,38%,39,37%,0,0%,0,0%,0,0%
E'Twaun Moore,25.7,CHI,Combo,444,77,50.4%,72,58%,95,50%,51,38%,91,46%,0,43%,37,30%,57,35%
Darius Morris,23.8,BKN,Point,211,15,41.0%,73,60%,48,38%,5,23%,8,31%,0,0%,0,45%,9,24%
Marcus Morris,25.2,PHX,Forward,2030,70,51.6%,35,58%,74,43%,91,46%,89,45%,60,41%,76,35%,68,37%
Markieff Morris,25.2,PHX,Big,2577,38,49.3%,41,60%,84,47%,75,44%,81,45%,9,25%,37,34%,33,32%
Anthony Morrow,29.1,OKC,Wing,1741,94,57.4%,62,60%,89,47%,86,46%,93,46%,92,50%,81,39%,93,43%
Donatas Motiejunas,24.1,HOU,Big,2001,74,54.5%,59,63%,91,50%,13,15%,92,48%,50,37%,87,40%,80,38%
Timofey Mozgov,28.3,CLE,Big,1140,91,59.0%,90,70%,18,32%,68,42%,28,35%,0,0%,0,0%,0,0%
Timofey Mozgov,28.3,DEN,Big,889,49,51.1%,49,61%,50,39%,28,30%,22,34%,0,40%,0,0%,0,33%
Shabazz Muhammad,22.0,MIN,Wing,843,69,51.2%,85,66%,64,39%,38,36%,58,38%,27,35%,84,39%,67,38%
Mike Muscala,23.3,ATL,Big,410,82,56.4%,52,62%,88,48%,92,50%,94,49%,0,50%,0,38%,96,44%
Shabazz Napier,23.3,MIA,Point,969,61,47.9%,13,44%,3,24%,53,40%,27,36%,50,38%,81,38%,78,38%
Gary Neal,30.1,CHA,Wing,898,13,41.1%,2,30%,67,40%,78,43%,76,42%,1,19%,20,31%,15,29%
Gary Neal,30.1,MIN,Wing,258,29,47.1%,97,80%,99,53%,67,40%,87,43%,0,40%,27,32%,28,33%
Jameer Nelson,32.7,BOS,Point,120,0,28.7%,6,33%,0,0%,3,17%,0,14%,0,0%,7,22%,3,21%
Jameer Nelson,32.7,DAL,Point,582,71,49.4%,95,68%,6,26%,2,16%,2,21%,0,23%,86,39%,74,37%
Jameer Nelson,32.7,DEN,Combo,682,91,52.2%,91,63%,86,45%,95,47%,92,46%,0,73%,47,31%,54,35%
Andrew Nicholson,24.9,ORL,Big,442,32,48.2%,95,72%,29,34%,84,46%,56,41%,0,17%,93,42%,36,33%
Joakim Noah,29.7,CHI,Big,2045,11,44.6%,7,49%,22,33%,42,35%,25,34%,0,0%,0,0%,0,0%
Nerlens Noel,20.6,PHI,Big,2270,22,46.3%,46,61%,15,29%,31,32%,15,30%,0,0%,0,0%,0,0%
Dirk Nowitzki,36.4,DAL,Big,2269,47,50.8%,65,64%,80,45%,88,47%,88,47%,0,36%,72,38%,78,38%
Jusuf Nurkic,20.2,DEN,Big,1020,17,45.4%,15,54%,20,32%,50,38%,22,34%,0,0%,0,0%,0,0%
Johnny O'Bryant III,21.4,MIL,Big,344,1,37.3%,21,56%,10,26%,28,30%,11,29%,0,0%,0,0%,0,0%
Kyle O'Quinn,24.6,ORL,Big,788,59,52.2%,98,73%,95,51%,34,33%,63,42%,0,50%,13,26%,18,30%
Victor Oladipo,22.5,ORL,Combo,2548,58,47.6%,54,55%,37,32%,32,36%,31,34%,28,35%,63,34%,51,34%
Kelly Olynyk,23.5,BOS,Big,1396,71,53.9%,66,64%,61,41%,66,42%,62,41%,50,37%,48,35%,45,35%
Zaza Pachulia,30.7,MIL,Big,1718,18,45.5%,15,53%,45,38%,54,39%,47,39%,0,0%,0,0%,0,0%
Kostas Papanikolaou,24.3,HOU,Forward,697,35,46.8%,43,59%,7,16%,24,29%,0,19%,33,34%,44,31%,40,32%
Jabari Parker,19.6,MIL,Forward,725,56,49.4%,89,70%,13,21%,57,37%,19,29%,0,40%,0,20%,0,27%
Tony Parker,32.5,SAS,Point,1948,82,50.8%,68,59%,89,49%,71,41%,89,45%,63,40%,100,50%,98,42%
Chandler Parsons,26.0,DAL,Wing,2183,86,54.2%,68,61%,56,37%,71,42%,62,39%,39,36%,79,39%,72,38%
Patrick Patterson,25.6,TOR,Big,2141,76,54.9%,23,57%,98,59%,54,39%,98,52%,68,41%,54,35%,69,37%
Chris Paul,29.5,LAC,Point,2848,98,54.5%,81,62%,95,51%,95,50%,97,51%,38,35%,91,41%,91,40%
Adreian Payne,23.7,MIN,Big,707,4,42.1%,11,52%,51,39%,53,39%,48,39%,0,0%,0,14%,0,13%
Elfrid Payton,20.7,ORL,Point,2442,23,43.1%,26,49%,52,39%,29,34%,48,38%,0,38%,4,17%,10,25%
Nikola Pekovic,28.8,MIN,Big,810,4,42.2%,18,54%,13,28%,69,43%,11,29%,0,0%,0,0%,0,0%
Kendrick Perkins,30.0,CLE,Big,129,62,52.4%,19,55%,92,50%,0,0%,95,50%,0,0%,0,0%,0,0%
Kendrick Perkins,30.0,OKC,Big,950,9,44.3%,11,52%,35,36%,3,0%,26,35%,0,0%,0,0%,0,0%
Paul Pierce,37.1,WAS,Wing,1905,83,53.7%,66,60%,61,39%,83,44%,80,42%,73,42%,77,38%,75,39%
Mason Plumlee,24.7,BKN,Big,1697,89,57.7%,58,63%,31,34%,34,33%,24,34%,0,0%,0,0%,0,0%
Miles Plumlee,26.2,MIL,Big,175,31,48.1%,29,58%,11,27%,3,0%,6,25%,0,0%,0,0%,0,0%
Miles Plumlee,26.2,PHX,Big,983,77,55.0%,51,62%,53,39%,92,50%,59,41%,0,0%,0,0%,0,0%
Quincy Pondexter,26.6,MEM,Forward,518,17,44.4%,33,57%,24,27%,100,67%,96,48%,43,36%,4,16%,12,24%
Quincy Pondexter,26.6,NOP,Wing,1239,96,58.0%,54,59%,44,34%,18,30%,26,33%,97,53%,71,38%,97,44%
Otto Porter,21.4,WAS,Wing,1332,54,49.9%,90,69%,78,43%,48,37%,63,39%,43,37%,27,32%,33,34%
Dwight Powell,23.3,DAL,Big,174,5,42.3%,25,57%,1,0%,85,47%,39,37%,0,0%,0,20%,0,17%
Phil Pressey,23.7,BOS,Point,552,11,40.2%,29,49%,60,40%,21,33%,31,36%,0,0%,9,24%,7,22%
A.J. Price,28.1,IND,Point,173,79,50.6%,0,25%,71,42%,98,52%,94,48%,0,0%,93,41%,86,39%
Ronnie Price,31.4,LAL,Point,928,24,43.3%,84,62%,29,33%,15,29%,6,30%,22,33%,21,28%,29,29%
Pablo Prigioni,37.5,HOU,Point,392,21,42.9%,87,63%,90,50%,94,50%,95,50%,0,33%,11,24%,16,26%
Pablo Prigioni,37.5,NYK,Combo,783,97,55.5%,32,53%,62,40%,98,60%,98,52%,3,26%,91,40%,75,38%
Tayshaun Prince,34.7,BOS,Forward,197,96,61.2%,100,90%,93,50%,83,44%,91,46%,0,75%,0,67%,0,71%
Tayshaun Prince,34.7,DET,Forward,567,37,46.9%,41,59%,11,21%,93,47%,69,39%,83,47%,0,29%,88,42%
Tayshaun Prince,34.7,MEM,Forward,625,9,44.2%,9,47%,63,39%,52,36%,54,37%,85,50%,0,25%,94,44%
Zach Randolph,33.3,MEM,Big,2298,37,49.1%,62,63%,40,37%,44,36%,36,36%,0,0%,0,36%,0,31%
JJ Redick,30.4,LAC,Wing,2401,98,58.4%,56,59%,85,45%,95,51%,97,50%,79,44%,95,44%,94,44%
Jason Richardson,33.8,PHI,Combo,414,23,43.8%,26,52%,48,37%,11,25%,15,29%,38,35%,51,32%,44,33%
Luke Ridnour,33.7,ORL,Combo,644,68,48.8%,6,42%,55,39%,97,52%,97,49%,75,45%,18,27%,46,33%
Austin Rivers,22.3,LAC,Combo,725,51,46.8%,86,61%,75,41%,54,38%,66,40%,88,48%,4,20%,20,29%
Austin Rivers,22.3,NOP,Combo,730,8,41.6%,15,50%,52,38%,11,25%,22,33%,0,23%,40,31%,18,29%
Andre Roberson,22.9,OKC,Wing,1281,76,52.0%,87,66%,6,11%,91,50%,5,18%,20,32%,1,17%,10,26%
Brian Roberts,28.9,CHA,Point,1219,35,45.8%,27,49%,61,40%,74,42%,71,41%,78,44%,30,31%,47,33%
Nate Robinson,30.4,DEN,Combo,425,11,42.3%,23,51%,45,36%,58,39%,48,38%,13,29%,23,28%,13,28%
Nate Robinson,30.4,LAC,Combo,113,12,42.7%,15,50%,38,33%,17,29%,18,30%,0,50%,67,35%,70,37%
Thomas Robinson,23.6,PHI,Big,401,25,47.3%,28,58%,41,38%,19,21%,12,30%,0,0%,0,0%,0,0%
Thomas Robinson,23.6,POR,Big,345,52,51.3%,24,57%,22,33%,75,44%,54,40%,0,0%,0,0%,0,0%
Glenn Robinson III,20.8,PHI,Wing,146,31,47.5%,29,54%,10,20%,91,50%,66,40%,0,40%,0,29%,0,33%
Rajon Rondo,28.7,BOS,Point,697,19,42.7%,65,58%,24,32%,39,36%,18,34%,0,33%,12,24%,10,25%
Rajon Rondo,28.7,DAL,Point,1306,37,46.0%,85,62%,42,37%,16,32%,16,34%,41,37%,74,36%,69,37%
Derrick Rose,26.1,CHI,Combo,1527,29,45.3%,38,53%,88,45%,38,37%,72,41%,0,33%,28,28%,16,28%
Terrence Ross,23.7,TOR,Wing,2059,70,51.3%,44,57%,54,37%,77,43%,69,41%,58,40%,61,36%,70,38%
Ricky Rubio,24.0,MIN,Point,690,6,38.6%,5,32%,81,45%,60,41%,69,41%,0,8%,26,31%,14,25%
Damjan Rudez,28.4,IND,Wing,974,95,57.6%,40,56%,38,33%,98,55%,98,52%,93,51%,41,34%,81,40%
Brandon Rush,29.3,GSW,Wing,168,0,19.7%,0,20%,21,25%,0,0%,0,11%,0,17%,0,15%,2,16%
Robert Sacre,25.4,LAL,Big,1044,2,40.1%,43,61%,22,33%,48,38%,29,35%,0,0%,0,0%,0,0%
John Salmons,34.9,NOP,Wing,265,15,41.7%,3,33%,94,50%,26,33%,49,37%,0,22%,54,35%,21,31%
JaKarr Sampson,21.6,PHI,Wing,1052,27,46.6%,69,61%,78,43%,4,13%,44,36%,5,24%,5,23%,6,23%
Larry Sanders,25.9,MIL,Big,583,42,50.0%,26,58%,11,27%,16,20%,6,25%,0,0%,0,0%,0,0%
Dennis Schroder,21.1,ATL,Point,1468,39,46.2%,35,51%,34,34%,47,38%,39,36%,0,20%,79,37%,57,35%
Luis Scola,34.5,IND,Big,1627,24,47.2%,31,58%,51,39%,55,39%,50,39%,0,36%,0,20%,27,31%
Mike Scott,26.3,ATL,Big,1033,65,53.0%,88,69%,59,40%,77,44%,66,42%,82,46%,39,34%,55,36%
Thabo Sefolosha,30.5,ATL,Wing,921,40,48.3%,44,57%,76,42%,6,17%,22,31%,23,33%,32,32%,27,33%
Kevin Seraphin,24.9,WAS,Big,1138,46,50.7%,89,70%,78,45%,62,40%,76,44%,0,0%,0,0%,0,0%
Ramon Sessions,28.6,WAS,Combo,518,35,45.9%,25,52%,32,32%,3,15%,12,27%,0,57%,82,39%,97,43%
Ramon Sessions,28.6,SAC,Point,632,3,36.5%,15,45%,32,34%,18,32%,15,33%,0,0%,14,25%,5,21%
Iman Shumpert,24.4,CLE,Wing,858,55,50.0%,37,56%,25,27%,90,49%,89,45%,23,33%,51,35%,35,34%
Iman Shumpert,24.4,NYK,Combo,617,48,46.7%,29,52%,22,29%,82,44%,62,40%,0,38%,67,35%,61,36%
Alexey Shved,25.9,NYK,Wing,404,45,48.9%,27,53%,7,17%,8,19%,4,18%,0,0%,94,42%,81,40%
Alexey Shved,25.9,PHI,Combo,265,54,47.1%,62,57%,6,14%,68,41%,34,34%,0,43%,30,29%,31,31%
Henry Sims,24.6,PHI,Big,1387,29,47.7%,54,62%,33,35%,74,44%,57,41%,0,0%,7,24%,2,18%
Kyle Singler,26.5,DET,Wing,1279,60,50.4%,26,53%,25,27%,26,33%,18,30%,65,41%,85,39%,84,40%
Kyle Singler,26.5,OKC,Forward,450,11,44.2%,4,44%,6,15%,19,25%,4,20%,55,40%,69,34%,64,37%
Donald Sloan,26.8,IND,Point,1049,48,47.3%,69,59%,61,40%,11,25%,11,33%,16,29%,42,33%,38,32%
Marcus Smart,20.7,BOS,Wing,1788,28,46.7%,24,53%,20,24%,36,35%,20,30%,56,39%,37,33%,37,34%
Greg Smith,23.8,DAL,Big,262,88,57.6%,38,59%,0,0%,3,0%,0,0%,0,0%,0,0%,0,0%
Ish Smith,26.3,OKC,Point,107,5,38.3%,18,47%,10,30%,0,0%,5,30%,0,0%,0,25%,0,20%
Ish Smith,26.3,PHI,Point,668,16,42.7%,39,51%,35,34%,6,24%,13,33%,0,23%,46,33%,34,31%
JR Smith,29.1,CLE,Wing,1451,90,56.0%,25,53%,38,33%,97,53%,95,47%,67,41%,83,39%,80,40%
JR Smith,29.1,NYK,Wing,605,34,47.9%,17,50%,47,35%,75,43%,74,41%,0,40%,69,38%,69,38%
Jason Smith,28.7,NYK,Big,1755,10,44.4%,5,46%,70,43%,72,43%,72,43%,74,42%,0,0%,47,36%
Josh Smith,28.9,DET,Forward,894,0,40.1%,24,55%,30,30%,44,35%,35,32%,0,50%,7,17%,4,23%
Josh Smith,28.9,HOU,Big,1378,36,48.9%,61,63%,44,38%,20,22%,23,34%,71,41%,24,31%,40,34%
Tony Snell,23.0,CHI,Wing,1343,80,52.3%,75,63%,28,28%,21,31%,17,29%,64,41%,55,35%,64,37%
Marreese Speights,27.2,GSW,Big,1145,39,49.5%,49,61%,65,42%,71,43%,71,43%,0,25%,0,33%,0,30%
Tiago Splitter,29.8,SAS,Big,1025,80,55.7%,44,61%,82,46%,3,0%,81,45%,0,0%,0,0%,0,0%
Nik Stauskas,21.1,SAC,Wing,1036,21,45.3%,14,48%,19,24%,69,41%,42,36%,11,29%,48,35%,28,33%
Lance Stephenson,24.2,CHA,Wing,1521,7,38.7%,29,54%,59,38%,25,33%,38,35%,0,11%,2,18%,2,17%
Amar'e Stoudemire,32.0,DAL,Big,370,92,59.1%,88,69%,99,60%,38,34%,91,48%,0,0%,0,0%,0,0%
Amar'e Stoudemire,32.0,NYK,Big,855,72,54.2%,71,65%,56,40%,32,33%,41,37%,0,0%,0,0%,0,0%
Rodney Stuckey,28.5,IND,Combo,1861,62,48.1%,58,56%,58,39%,60,40%,57,39%,80,45%,81,38%,89,40%
Jared Sullinger,22.7,BOS,Big,1545,30,48.0%,42,60%,49,39%,82,45%,62,42%,0,33%,15,29%,15,29%
Jeff Taylor,25.4,CHA,Wing,363,45,48.9%,94,72%,9,18%,23,32%,14,27%,0,38%,0,27%,25,32%
Jeff Teague,26.4,ATL,Point,2218,77,50.2%,60,58%,65,41%,56,40%,65,41%,31,35%,60,35%,52,35%
Mirza Teletovic,29.1,BKN,Big,880,29,47.9%,14,53%,47,38%,52,38%,45,38%,97,56%,20,30%,31,32%
Sebastian Telfair,29.4,OKC,Point,325,34,45.5%,21,47%,29,33%,82,44%,56,39%,0,31%,40,33%,36,32%
Garrett Temple,28.5,WAS,Wing,689,52,49.7%,70,61%,3,8%,46,37%,15,28%,36,36%,65,37%,61,37%
Jason Terry,37.1,HOU,Combo,1617,100,56.4%,34,53%,97,53%,94,46%,95,49%,90,48%,49,32%,84,39%
Isaiah Thomas,25.7,BOS,Point,541,74,50.0%,47,54%,8,29%,63,41%,29,36%,0,57%,53,34%,57,35%
Isaiah Thomas,25.7,PHX,Combo,1160,75,50.1%,77,59%,34,32%,37,37%,32,34%,48,36%,84,40%,80,39%
Lance Thomas,26.5,NYK,Forward,1031,19,44.4%,61,63%,70,42%,46,36%,61,38%,40,35%,0,0%,50,35%
