Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Roger Mason Jr.,31.1,WAS,Wing,624,68,50.5%,59,62%,0,0%,83,43%,65,39%,90,47%,46,33%,64,37%
Wesley Matthews,25.0,POR,Wing,2187,69,50.5%,3,49%,68,39%,55,39%,63,39%,74,43%,71,37%,78,39%
Jason Maxiell,28.7,DET,Big,1437,35,47.8%,37,58%,83,45%,58,38%,71,41%,0,0%,0,0%,0,0%
Eric Maynor,24.4,OKC,Point,114,67,48.4%,31,50%,73,40%,73,43%,69,41%,0,100%,0,33%,0,38%
O.J. Mayo,24.0,MEM,Combo,1736,53,48.0%,49,56%,33,30%,67,41%,42,37%,41,35%,69,37%,56,37%
Luc Mbah a Moute,25.1,MIL,Forward,972,69,50.2%,73,64%,21,25%,8,19%,6,21%,0,50%,0,0%,0,50%
JaVale McGee,23.8,DEN,Big,404,95,60.8%,73,66%,86,46%,37,33%,86,44%,0,0%,0,0%,0,0%
JaVale McGee,23.8,WAS,Big,1121,77,53.5%,76,66%,40,34%,71,42%,40,35%,0,0%,0,0%,0,0%
Tracy McGrady,32.4,ATL,Wing,783,41,46.9%,57,61%,91,46%,16,29%,29,33%,0,0%,100,52%,100,50%
Dominic McGuire,26.0,GSW,Forward,1088,48,47.0%,23,55%,75,39%,67,39%,77,39%,0,0%,0,0%,0,0%
Josh McRoberts,24.7,LAL,Big,696,38,48.2%,43,59%,6,15%,14,20%,6,18%,0,100%,0,25%,0,40%
Jodie Meeks,24.2,PHI,Wing,1578,72,50.6%,53,60%,79,42%,40,35%,47,36%,3,24%,77,39%,53,36%
CJ Miles,24.6,UTA,Wing,1118,14,42.9%,43,58%,41,32%,10,27%,15,29%,9,27%,38,32%,27,31%
Darko Milicic,26.4,MIN,Big,471,27,45.4%,30,57%,34,33%,4,0%,31,33%,0,0%,0,0%,0,0%
Andre Miller,35.6,DEN,Combo,1785,36,46.0%,78,60%,67,38%,22,34%,33,37%,3,16%,8,25%,8,23%
Brad Miller,35.6,MIN,Big,126,12,42.3%,1,33%,0,0%,11,14%,2,11%,0,0%,0,46%,0,43%
Mike Miller,31.7,MIA,Wing,712,96,56.0%,4,50%,11,20%,47,36%,36,34%,85,46%,97,46%,99,46%
Patty Mills,23.2,SAS,Point,226,97,55.1%,88,61%,58,38%,98,57%,94,50%,57,41%,63,36%,71,38%
Paul Millsap,26.7,UTA,Big,2091,57,50.1%,86,68%,55,38%,52,37%,52,37%,0,38%,5,20%,14,25%
Nazr Mohammed,34.2,OKC,Big,636,41,48.7%,21,54%,75,42%,78,44%,81,43%,0,0%,0,0%,0,0%
Greg Monroe,21.4,DET,Big,2076,70,52.1%,39,58%,57,38%,80,44%,63,40%,0,0%,0,0%,0,0%
E'Twaun Moore,22.7,BOS,Combo,258,27,44.0%,98,71%,7,13%,11,30%,2,24%,0,43%,58,36%,64,38%
