Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Richard Jefferson,23.4,BKN,Wing,3120,48,0.5%,40,1.4%,67,2.9%,59,3.8%,62,10.8%,59,1.9%,97,30.9%
Jared Jeffries,21.9,WAS,Forward,1831,37,0.8%,26,1.1%,43,4.3%,93,9.5%,48,13.3%,41,2.0%,17,12.3%
Britton Johnsen,24.3,ORL,Wing,273,7,0.2%,13,1.0%,18,4.6%,77,4.3%,69,11.6%,94,5.6%,79,14.3%
Anthony Johnson,29.1,IND,Point,1543,56,0.3%,55,1.8%,31,3.8%,56,1.9%,32,7.4%,0,0.0%,39,2.0%
Avery Johnson,38.6,GSW,Point,612,53,0.3%,66,2.0%,82,2.2%,5,0.6%,6,5.2%,0,0.0%,0,0.0%
DerMarr Johnson,23.5,NYK,Wing,245,87,1.1%,36,1.3%,15,5.2%,16,1.8%,91,14.0%,0,0.0%,38,6.7%
Ervin Johnson,35.9,MIN,Big,956,72,2.4%,65,1.4%,16,7.2%,27,7.4%,60,17.0%,58,4.0%,20,20.0%
Joe Johnson,22.3,PHX,Wing,3311,40,0.4%,27,1.3%,89,2.1%,31,2.6%,33,9.3%,43,0.5%,44,7.2%
Linton Johnson,23.4,CHI,Forward,697,91,2.2%,93,2.2%,20,5.3%,70,7.4%,91,17.0%,80,5.6%,30,15.9%
Dahntay Jones,22.8,MEM,Wing,139,100,2.4%,64,1.7%,6,5.9%,87,5.4%,52,10.4%,0,0.0%,0,0.0%
Damon Jones,27.2,MIL,Point,1981,13,0.1%,3,0.7%,92,2.0%,10,0.8%,60,8.3%,0,0.0%,24,0.8%
Eddie Jones,32.0,MIA,Wing,2988,65,0.7%,48,1.5%,50,3.2%,8,1.4%,40,9.7%,0,0.0%,29,5.4%
Fred Jones,24.6,IND,Wing,1394,73,0.8%,80,2.0%,24,4.2%,19,2.0%,5,7.0%,0,0.0%,48,8.0%
Jumaine Jones,24.7,BOS,Forward,314,76,1.4%,76,1.7%,13,5.6%,41,5.8%,11,10.2%,70,4.8%,67,25.0%
Chris Kaman,21.5,LAC,Big,1825,62,2.1%,7,0.6%,65,4.5%,25,7.3%,61,17.0%,45,2.7%,73,35.0%
Jason Kapono,22.7,CLE,Wing,373,15,0.3%,31,1.3%,33,4.0%,66,3.9%,12,8.0%,0,0.0%,0,0.0%
Jason Kidd,30.6,BKN,Point,2457,69,0.3%,76,2.3%,97,1.8%,97,3.7%,100,14.7%,79,1.4%,98,8.4%
Andrei Kirilenko,22.7,UTA,Forward,2902,100,4.4%,96,2.3%,100,2.3%,87,8.7%,67,14.0%,59,4.0%,91,33.5%
Kerry Kittles,29.4,BKN,Wing,2837,75,0.8%,84,2.0%,86,2.3%,22,2.1%,45,10.2%,0,0.0%,10,0.7%
Brevin Knight,28.0,MIL,Point,402,0,0.0%,95,3.3%,0,6.3%,11,0.9%,98,12.4%,0,0.0%,76,4.3%
Brevin Knight,28.0,WAS,Point,589,0,0.0%,100,4.0%,29,3.9%,61,2.1%,74,9.4%,0,0.0%,0,0.0%
Kyle Korver,22.6,PHI,Wing,805,55,0.6%,45,1.4%,9,5.5%,46,3.2%,42,10.0%,95,5.9%,31,5.8%
Toni Kukoc,35.1,MIL,Forward,1500,35,0.8%,83,1.8%,85,3.1%,13,4.2%,41,12.6%,50,2.8%,93,35.0%
Raef LaFrentz,27.4,BOS,Big,327,66,2.2%,47,1.1%,25,6.3%,54,9.1%,15,12.7%,84,8.3%,57,30.3%
Christian Laettner,34.2,WAS,Forward,973,78,1.5%,78,1.7%,46,4.3%,33,5.0%,93,17.5%,85,6.0%,100,46.2%
Maciej Lampe,18.7,PHX,Big,210,7,0.7%,3,0.4%,30,6.0%,2,3.9%,3,10.7%,99,15.4%,91,44.4%
Voshon Lenard,30.5,DEN,Wing,2233,14,0.3%,24,1.2%,59,3.1%,25,2.2%,7,7.5%,0,0.0%,9,0.6%
Rashard Lewis,24.2,OKC,Forward,2926,52,1.0%,65,1.5%,83,3.2%,30,4.8%,43,12.9%,37,2.0%,54,21.8%
Raul Lopez,23.5,UTA,Point,1574,10,0.1%,52,1.8%,3,5.7%,34,1.5%,76,9.5%,73,1.0%,29,1.0%
Tyronn Lue,26.5,ORL,Point,2329,23,0.1%,11,1.2%,45,3.5%,19,1.1%,27,7.3%,69,0.8%,85,5.0%
George Lynch,33.2,NOP,Wing,1663,59,0.6%,38,1.3%,29,4.1%,90,5.7%,89,13.8%,84,3.1%,45,7.3%
Mark Madsen,27.8,MIN,Big,1213,14,0.8%,48,1.1%,27,6.1%,82,11.0%,4,11.3%,96,10.8%,6,10.0%
Corey Maggette,24.0,LAC,Wing,2623,19,0.3%,17,1.1%,64,3.0%,65,3.9%,85,13.0%,52,1.2%,74,13.6%
Jamaal Magloire,25.4,NOP,Big,2789,56,2.0%,12,0.7%,87,3.6%,66,9.8%,88,20.2%,54,3.5%,94,46.2%
Karl Malone,40.3,LAL,Big,1378,10,0.8%,79,1.6%,88,3.5%,7,5.1%,82,19.1%,28,0.7%,97,47.9%
Stephon Marbury,26.7,NYK,Point,1829,26,0.1%,37,1.6%,85,2.2%,71,2.3%,16,6.1%,0,0.0%,35,1.9%
Stephon Marbury,26.7,PHX,Point,1413,44,0.2%,68,2.0%,84,2.2%,32,1.4%,29,7.4%,0,0.0%,0,0.0%
Shawn Marion,25.5,PHX,Forward,3202,85,1.8%,98,2.3%,96,2.7%,52,6.8%,85,15.8%,57,3.2%,80,29.0%
Donyell Marshall,30.5,CHI,Forward,401,93,2.4%,41,1.4%,33,4.8%,59,7.2%,96,18.0%,100,12.5%,52,21.7%
Donyell Marshall,30.5,TOR,Big,2571,64,2.2%,72,1.5%,89,3.4%,27,7.4%,85,19.7%,63,4.8%,84,40.2%
Darrick Martin,32.7,MIN,Point,155,76,0.4%,0,0.3%,2,6.2%,29,1.3%,2,3.2%,0,0.0%,0,0.0%
Kenyon Martin,25.8,BKN,Big,2251,59,2.1%,92,2.0%,80,4.0%,17,6.6%,92,20.6%,0,0.0%,91,44.4%
Jamal Mashburn,30.9,NOP,Wing,729,25,0.4%,8,0.9%,85,2.4%,36,2.7%,85,12.9%,0,0.0%,82,15.6%
Desmond Mason,26.1,MIL,Wing,2514,49,0.5%,15,1.1%,57,3.1%,75,4.1%,67,11.2%,0,0.0%,34,6.1%
Roger Mason Jr.,23.1,TOR,Combo,263,100,1.2%,62,1.9%,16,5.3%,0,0.4%,82,10.6%,0,0.0%,0,0.0%
Tony Massenburg,36.3,SAC,Big,729,29,1.3%,12,0.7%,9,7.7%,32,7.8%,58,16.7%,38,2.3%,40,25.5%
Walter McCarty,29.7,BOS,Big,1878,4,0.6%,84,1.7%,75,4.1%,0,1.5%,2,10.3%,40,2.5%,17,19.1%
Amal McCaskill,30.0,PHI,Big,592,52,1.9%,30,0.9%,18,6.8%,47,8.5%,11,12.4%,48,2.9%,32,22.4%
Antonio McDyess,29.1,PHX,Big,505,32,1.4%,97,2.2%,38,5.6%,35,8.0%,81,19.0%,68,5.3%,51,28.6%
Antonio McDyess,29.1,NYK,Big,421,35,1.4%,65,1.3%,53,4.8%,50,8.7%,91,20.5%,0,0.0%,36,24.1%
Tracy McGrady,24.4,ORL,Wing,2681,78,0.8%,57,1.6%,94,1.9%,56,3.6%,81,12.4%,45,0.7%,18,1.8%
Jeff McInnis,29.0,CLE,Point,1100,45,0.2%,23,1.4%,73,2.7%,37,1.6%,11,5.9%,0,0.0%,84,4.8%
Jeff McInnis,29.0,POR,Combo,1257,18,0.1%,24,1.3%,47,3.4%,11,1.4%,11,6.4%,0,0.0%,82,7.7%
Aaron McKie,31.1,PHI,Wing,2101,60,0.6%,75,1.9%,69,2.9%,25,2.2%,45,10.2%,70,2.3%,71,12.7%
Keith McLeod,24.0,MIN,Point,360,32,0.2%,69,2.1%,16,4.5%,31,1.3%,31,7.4%,0,0.0%,89,5.3%
Slava Medvedenko,24.6,LAL,Big,1403,7,0.7%,57,1.2%,35,5.7%,71,10.1%,24,13.7%,96,10.8%,34,22.9%
Ron Mercer,27.5,SAS,Wing,478,45,0.5%,35,1.3%,51,3.2%,21,2.1%,11,7.9%,0,0.0%,0,0.0%
Chris Mihm,24.3,BOS,Big,912,67,2.3%,66,1.4%,21,6.6%,91,12.2%,68,17.6%,91,9.4%,26,21.2%
Chris Mihm,24.3,CLE,Big,390,79,3.0%,44,1.0%,32,5.9%,93,12.3%,87,20.1%,81,7.4%,93,44.8%
Darius Miles,22.1,CLE,Forward,883,80,1.6%,35,1.3%,54,3.9%,39,5.7%,37,12.6%,0,0.0%,22,13.5%
Darius Miles,22.1,POR,Wing,1176,95,1.6%,70,1.7%,68,2.9%,91,6.1%,56,10.7%,83,2.9%,68,12.5%
Andre Miller,27.6,DEN,Combo,2836,64,0.5%,76,2.2%,64,2.7%,87,4.7%,42,8.3%,91,2.7%,93,12.2%
Brad Miller,27.6,SAC,Big,2616,46,1.7%,54,1.2%,75,4.1%,37,8.1%,86,20.0%,55,3.6%,58,30.3%
Mike Miller,23.7,MEM,Wing,1754,42,0.4%,50,1.5%,44,3.5%,33,2.6%,61,10.8%,0,0.0%,12,1.1%
Oliver Miller,33.6,MIN,Big,475,77,2.8%,83,1.7%,5,8.1%,84,11.1%,59,16.8%,0,0.0%,6,11.5%
Reggie Miller,38.2,IND,Wing,2255,11,0.3%,35,1.3%,95,1.8%,2,0.9%,18,8.1%,0,0.0%,25,3.7%
Yao Ming,23.1,HOU,Big,2698,83,3.2%,1,0.4%,73,4.1%,48,8.7%,83,19.1%,0,0.0%,53,28.9%
Cuttino Mobley,28.2,HOU,Wing,3226,55,0.6%,59,1.6%,87,2.3%,11,1.4%,43,10.1%,0,0.0%,42,7.1%
Nazr Mohammed,26.2,NYK,Big,666,57,2.1%,98,2.3%,50,5.0%,88,11.4%,88,20.2%,90,9.4%,47,27.3%
Nazr Mohammed,26.2,ATL,Big,890,44,1.6%,42,1.0%,47,5.1%,86,11.3%,65,17.5%,36,2.1%,56,30.2%
Jerome Moiso,25.4,TOR,Big,392,39,1.5%,86,1.8%,48,5.1%,70,10.1%,65,17.5%,0,0.0%,51,28.6%
Mikki Moore,28.0,UTA,Big,361,53,2.0%,32,0.9%,13,7.3%,37,8.1%,35,14.9%,0,0.0%,29,22.2%
Alonzo Mourning,33.7,BKN,Big,214,40,1.5%,4,0.4%,39,5.5%,3,4.1%,0,7.5%,0,0.0%,68,33.3%
Troy Murphy,23.5,GSW,Big,590,39,1.5%,20,0.8%,78,4.0%,39,8.2%,80,18.9%,71,5.9%,89,43.2%
Lamond Murray,30.5,TOR,Forward,504,41,0.8%,50,1.5%,74,3.5%,4,2.6%,80,15.5%,63,4.3%,50,21.6%
Ronald Murray,24.3,OKC,Combo,1976,93,0.8%,56,1.9%,53,3.3%,56,2.5%,40,8.3%,0,0.0%,69,5.1%
Dikembe Mutombo,37.4,NYK,Big,1489,94,4.5%,6,0.5%,70,4.2%,78,10.5%,78,18.7%,34,1.8%,57,30.3%
Mamadou N'diaye,28.4,ATL,Big,322,84,3.3%,6,0.6%,20,6.7%,81,11.0%,57,16.5%,68,5.3%,88,42.1%
Bostjan Nachbar,23.3,HOU,Wing,446,98,1.8%,52,1.5%,4,6.8%,24,2.2%,53,10.5%,0,0.0%,98,31.4%
Lee Nailon,28.7,CLE,Forward,362,4,0.2%,0,0.5%,57,3.9%,72,7.6%,7,8.9%,0,0.0%,24,13.8%
Lee Nailon,28.7,ATL,Forward,287,70,1.3%,61,1.5%,2,6.4%,89,8.9%,35,12.4%,93,7.1%,37,17.6%
Eduardo Najera,27.3,DAL,Big,659,43,1.6%,94,2.1%,42,5.3%,59,9.5%,8,12.2%,0,0.0%,2,7.1%
Steve Nash,29.7,DAL,Point,2606,39,0.2%,8,1.1%,89,2.0%,74,2.3%,19,6.8%,0,0.0%,81,4.5%
Rasho Nesterovic,27.4,SAS,Big,2343,89,3.9%,38,1.0%,63,4.6%,86,11.2%,47,15.6%,95,10.6%,34,22.9%
Ira Newble,28.8,CLE,Wing,1234,77,0.8%,9,0.9%,37,3.8%,89,5.6%,9,7.7%,0,0.0%,15,1.4%
Moochie Norris,30.3,NYK,Point,383,37,0.2%,92,3.1%,35,3.7%,45,1.7%,18,6.5%,0,0.0%,0,0.0%
Moochie Norris,30.3,HOU,Point,370,65,0.3%,56,1.9%,95,1.9%,6,0.6%,53,8.1%,0,0.0%,0,0.0%
Dirk Nowitzki,25.4,DAL,Big,2908,50,1.9%,66,1.4%,94,3.0%,1,3.2%,81,18.9%,27,0.7%,75,36.4%
Jermaine O'Neal,25.1,IND,Big,2769,90,4.2%,37,1.0%,88,3.4%,25,7.3%,93,20.6%,71,6.0%,99,51.9%
Shaquille O'Neal,31.7,LAL,Big,2462,86,3.6%,8,0.6%,89,3.4%,84,11.2%,86,20.0%,42,2.5%,48,27.3%
Lamar Odom,24.0,MIA,Forward,2997,72,1.4%,37,1.3%,65,3.6%,37,5.7%,100,20.1%,26,1.7%,98,40.7%
Mehmet Okur,24.4,DET,Big,1560,68,2.3%,47,1.1%,84,3.7%,72,10.2%,57,16.7%,94,10.5%,35,23.1%
Kevin Ollie,30.8,CLE,Point,1345,71,0.3%,45,1.7%,44,3.5%,42,1.7%,89,10.9%,76,1.2%,94,6.0%
Michael Olowokandi,28.6,MIN,Big,907,89,4.0%,27,0.9%,23,6.4%,62,9.6%,51,16.1%,74,6.5%,20,20.0%
Greg Ostertag,30.7,UTA,Big,2124,88,3.8%,10,0.6%,55,4.8%,85,11.2%,63,17.2%,83,7.5%,50,28.1%
Bo Outlaw,32.6,MEM,Big,1582,75,2.5%,94,2.1%,55,4.8%,46,8.5%,17,12.9%,29,0.8%,47,27.3%
Doug Overton,34.2,LAC,Point,999,19,0.1%,5,1.1%,40,3.7%,52,1.8%,21,7.0%,0,0.0%,56,3.0%
Zaza Pachulia,19.7,ORL,Big,605,24,1.1%,73,1.5%,25,6.2%,73,10.3%,48,15.9%,89,9.3%,50,28.1%
Robert Pack,34.7,BKN,Point,187,61,0.3%,77,2.4%,18,4.5%,44,1.7%,13,6.0%,100,0.0%,100,10.0%
Scott Padgett,27.5,HOU,Big,491,34,1.4%,28,0.9%,37,5.6%,35,8.0%,44,15.4%,50,3.4%,14,18.2%
Milt Palacio,25.7,TOR,Point,1181,90,0.5%,50,1.7%,56,3.3%,27,1.3%,44,7.9%,0,0.0%,60,3.4%
Jannero Pargo,24.0,CHI,Combo,321,87,0.7%,4,0.9%,27,4.6%,47,2.4%,7,5.9%,0,0.0%,0,0.0%
Tony Parker,21.5,SAS,Point,2568,34,0.2%,6,1.1%,77,2.4%,47,1.7%,45,7.9%,81,1.4%,47,2.2%
Ruben Patterson,28.3,POR,Wing,1645,68,0.7%,95,2.3%,38,3.8%,98,8.7%,30,9.1%,80,2.7%,22,3.2%
Sasha Pavlovic,20.0,UTA,Wing,1081,76,0.8%,65,1.7%,2,7.2%,68,3.9%,41,10.0%,97,7.7%,95,27.4%
Gary Payton,35.3,LAL,Point,2833,74,0.4%,29,1.5%,79,2.4%,89,2.8%,77,9.7%,61,0.4%,58,3.4%
Anthony Peeler,33.9,SAC,Combo,1299,56,0.4%,51,1.8%,49,3.3%,58,2.5%,51,8.8%,0,0.0%,71,5.3%
Wesley Person,32.6,MEM,Wing,277,36,0.4%,5,0.8%,100,1.3%,0,0.3%,2,6.5%,95,6.3%,0,0.0%
Wesley Person,32.6,POR,Wing,607,53,0.6%,5,0.9%,96,1.6%,26,2.2%,68,11.5%,0,0.0%,45,7.3%
Wesley Person,32.6,ATL,Wing,130,38,0.4%,14,1.1%,98,1.4%,10,1.4%,100,17.1%,0,0.0%,91,22.2%
Morris Peterson,26.2,TOR,Wing,2110,23,0.4%,77,1.9%,20,4.6%,14,1.7%,64,11.0%,76,2.6%,54,9.6%
Eric Piatkowski,33.1,HOU,Wing,657,43,0.4%,22,1.2%,63,3.0%,6,1.3%,25,8.8%,78,2.6%,72,13.0%
Paul Pierce,26.1,BOS,Wing,3094,79,0.9%,76,1.9%,75,2.8%,28,2.4%,92,14.2%,0,0.0%,86,17.0%
Mickael Pietrus,21.7,GSW,Combo,725,98,0.9%,69,2.0%,9,5.9%,98,6.6%,80,10.3%,100,4.4%,0,0.0%
Scottie Pippen,38.1,CHI,Wing,409,89,1.2%,91,2.3%,27,4.1%,81,4.6%,78,12.3%,88,3.7%,55,9.7%
Zoran Planinic,21.1,BKN,Wing,371,47,0.5%,23,1.2%,3,7.2%,76,4.2%,58,10.7%,0,0.0%,68,12.5%
Scot Pollard,28.7,IND,Big,635,66,2.3%,80,1.7%,7,7.9%,80,10.8%,41,15.2%,72,6.1%,39,25.0%
James Posey,26.8,MEM,Wing,2422,82,0.9%,97,2.5%,25,4.2%,67,3.9%,87,13.1%,74,2.4%,85,16.8%
Vitaly Potapenko,28.6,OKC,Big,1405,25,1.1%,16,0.7%,56,4.8%,32,7.8%,23,13.4%,0,0.0%,53,28.9%
Tayshaun Prince,23.7,DET,Wing,2665,93,1.5%,16,1.1%,88,2.2%,55,3.6%,59,10.7%,76,2.6%,83,15.8%
Joel Przybilla,24.1,ATL,Big,305,76,2.8%,14,0.7%,28,6.1%,64,9.7%,94,21.0%,0,0.0%,96,47.8%
Vladimir Radmanovic,22.9,OKC,Forward,2282,50,1.0%,59,1.5%,78,3.4%,26,4.7%,33,12.2%,83,5.6%,76,27.7%
Zach Randolph,22.3,POR,Big,3055,8,0.7%,43,1.0%,96,2.8%,50,8.8%,89,20.3%,55,3.8%,79,37.2%
Theo Ratliff,30.5,POR,Big,1011,100,7.8%,52,1.1%,52,4.9%,75,10.3%,25,13.8%,0,0.0%,32,22.5%
Theo Ratliff,30.5,ATL,Big,1643,99,5.4%,27,0.9%,63,4.6%,19,6.8%,46,15.6%,76,6.7%,28,21.6%
Zeljko Rebraca,31.6,DET,Big,206,73,2.4%,53,1.1%,1,9.2%,61,9.6%,7,12.1%,80,7.1%,87,41.7%
Michael Redd,24.2,MIL,Wing,3015,5,0.1%,25,1.2%,91,2.0%,70,3.9%,39,9.6%,87,3.5%,65,11.2%
Glen Rice,36.4,LAC,Wing,252,0,0.0%,15,1.1%,39,3.7%,61,3.8%,83,12.5%,0,0.0%,46,8.0%
Jason Richardson,22.8,GSW,Wing,2929,74,0.8%,34,1.3%,81,2.5%,78,4.5%,90,14.0%,64,2.0%,52,9.1%
Quentin Richardson,23.6,LAC,Combo,2334,60,0.4%,20,1.2%,98,2.0%,93,6.4%,93,12.3%,0,0.0%,64,4.7%
Luke Ridnour,22.7,OKC,Point,1040,77,0.4%,71,2.1%,24,4.2%,95,3.5%,40,7.7%,0,0.0%,63,3.6%
Clifford Robinson,36.9,GSW,Big,2835,32,1.4%,49,1.1%,84,3.7%,1,1.9%,1,8.9%,44,2.6%,27,21.4%
Eddie Robinson,27.5,CHI,Wing,958,54,0.6%,49,1.5%,85,2.4%,40,2.9%,17,8.1%,0,0.0%,14,1.2%
Glenn Robinson,30.8,PHI,Forward,1340,11,0.4%,48,1.4%,93,2.9%,11,3.4%,20,11.0%,87,6.4%,11,9.2%
Rodney Rogers,32.4,BKN,Forward,1350,57,1.0%,89,2.0%,11,5.7%,65,7.4%,74,14.6%,96,9.3%,72,26.0%
Sean Rooks,34.1,ORL,Big,268,19,1.0%,22,0.8%,22,6.4%,6,4.9%,9,12.2%,0,0.0%,9,15.8%
Sean Rooks,34.1,NOP,Big,305,19,1.0%,64,1.3%,20,6.6%,2,3.5%,18,13.1%,0,0.0%,29,22.2%
Jalen Rose,30.8,TOR,Forward,1982,15,0.5%,13,0.9%,98,2.7%,0,1.4%,2,8.6%,15,0.9%,26,14.4%
Jalen Rose,30.8,CHI,Wing,524,32,0.4%,11,1.0%,48,3.3%,9,1.4%,49,10.4%,0,0.0%,75,13.9%
Malik Rose,28.9,SAS,Big,1176,25,1.1%,58,1.2%,46,5.2%,55,9.2%,45,15.5%,73,6.3%,61,31.3%
Michael Ruffin,26.8,UTA,Big,721,49,1.8%,68,1.4%,30,6.0%,88,11.4%,94,21.2%,55,3.8%,29,22.2%
Kareem Rush,23.0,LAL,Wing,1155,83,0.9%,18,1.1%,35,3.9%,13,1.6%,3,6.5%,48,1.0%,30,5.7%
Bryon Russell,32.8,LAL,Wing,847,69,0.7%,28,1.3%,7,5.7%,43,3.0%,76,12.2%,96,7.6%,91,22.2%
John Salmons,23.9,PHI,Forward,1537,22,0.6%,87,1.9%,63,3.6%,2,2.5%,15,10.6%,35,1.9%,4,4.3%
Jamal Sampson,20.5,LAL,Big,115,37,1.5%,17,0.8%,34,5.7%,94,12.7%,98,23.0%,98,11.1%,20,20.0%
Daniel Santiago,27.4,MIL,Big,681,40,1.5%,62,1.3%,29,6.1%,7,5.2%,25,13.7%,48,2.9%,20,20.0%
Brian Scalabrine,25.6,BKN,Forward,815,54,1.0%,24,1.1%,9,5.8%,28,4.7%,63,13.8%,65,4.4%,59,21.8%
Ansu Sesay,27.3,OKC,Forward,530,89,2.0%,46,1.4%,30,5.0%,74,7.8%,0,8.4%,46,2.4%,15,11.4%
Bobby Simmons,23.4,LAC,Forward,1338,26,0.7%,70,1.6%,28,5.1%,83,8.5%,17,11.0%,76,5.1%,13,10.9%
Brian Skinner,27.5,MIL,Big,1578,58,2.1%,26,0.8%,67,4.4%,34,8.0%,71,17.9%,30,1.3%,78,37.2%
Tamar Slay,23.6,BKN,Wing,112,0,0.0%,85,2.1%,10,5.4%,95,6.7%,15,8.0%,0,0.0%,0,0.0%
Jabari Smith,26.7,SAC,Big,111,54,2.0%,2,0.4%,58,4.7%,14,6.3%,14,12.6%,0,0.0%,0,0.0%
Joe Smith,28.3,MIL,Big,2253,63,2.2%,34,0.9%,79,4.0%,79,10.7%,80,18.9%,33,1.7%,7,11.9%
Steven Smith,34.6,NOP,Wing,882,33,0.4%,3,0.8%,35,3.9%,38,2.8%,4,6.7%,61,1.9%,33,6.0%
Theron Smith,23.1,MEM,Wing,169,96,1.7%,4,0.8%,19,4.6%,97,8.2%,98,16.8%,0,0.0%,0,0.0%
Eric Snow,30.5,PHI,Point,2960,24,0.1%,35,1.5%,60,3.1%,66,2.3%,52,8.1%,89,1.8%,55,3.0%
Darius Songaila,25.7,SAC,Big,894,6,0.7%,91,1.9%,40,5.5%,68,10.0%,19,13.3%,61,4.3%,7,13.6%
Latrell Sprewell,33.1,MIN,Wing,3089,25,0.4%,32,1.3%,99,1.3%,18,2.0%,19,8.4%,54,1.5%,8,0.6%
Jerry Stackhouse,29.0,WAS,Wing,768,8,0.2%,30,1.3%,82,2.4%,23,2.1%,51,10.4%,61,1.9%,73,13.5%
Vladimir Stepania,27.5,POR,Big,437,51,1.9%,55,1.2%,31,5.9%,91,11.8%,62,17.1%,74,6.5%,76,36.8%
DeShawn Stevenson,22.6,UTA,Wing,1502,62,0.6%,6,0.9%,90,2.1%,49,3.3%,48,10.4%,47,0.9%,13,1.2%
DeShawn Stevenson,22.6,ORL,Combo,920,9,0.1%,13,1.1%,87,2.3%,76,3.8%,49,8.8%,76,1.7%,96,12.7%
Peja Stojakovic,26.4,SAC,Wing,3262,9,0.2%,54,1.5%,92,1.9%,42,3.0%,84,12.7%,82,2.9%,76,13.9%
Damon Stoudamire,30.2,POR,Point,3115,40,0.2%,32,1.5%,76,2.5%,50,1.8%,71,8.9%,63,0.6%,73,4.2%
Amar'e Stoudemire,21.0,PHX,Big,2013,69,2.3%,69,1.4%,90,3.3%,42,8.3%,55,16.3%,50,3.4%,40,25.4%
Erick Strickland,29.9,MIL,Combo,534,31,0.2%,49,1.8%,24,4.7%,62,2.7%,89,10.8%,0,0.0%,49,2.9%
Rod Strickland,37.3,TOR,Point,283,100,0.8%,21,1.4%,74,2.6%,94,3.5%,87,10.8%,98,5.9%,0,0.0%
Rod Strickland,37.3,ORL,Point,913,82,0.4%,16,1.3%,69,2.8%,84,2.6%,92,11.2%,87,1.6%,92,6.0%
Bob Sura,30.6,DET,Combo,673,89,0.7%,89,2.6%,11,5.6%,84,4.4%,84,10.6%,82,2.0%,89,11.1%
Bob Sura,30.6,ATL,Combo,932,44,0.3%,18,1.2%,62,3.0%,100,7.7%,100,16.5%,0,0.0%,98,16.9%
Michael Sweetney,21.0,NYK,Big,431,43,1.6%,89,1.8%,48,5.0%,99,15.8%,77,18.5%,58,4.0%,49,28.0%
Stromile Swift,23.9,MEM,Big,1498,91,4.2%,77,1.6%,44,5.3%,60,9.5%,22,13.4%,46,2.8%,86,41.2%
Wally Szczerbiak,26.7,MIN,Wing,585,4,0.1%,7,0.9%,54,3.2%,64,3.8%,10,7.8%,0,0.0%,95,27.1%
Maurice Taylor,27.0,HOU,Big,2053,30,1.3%,40,1.0%,42,5.3%,24,7.2%,7,11.8%,58,3.9%,18,19.3%
Jason Terry,26.1,ATL,Combo,2986,38,0.3%,53,1.9%,67,2.7%,36,1.7%,71,9.6%,62,0.7%,84,9.2%
Etan Thomas,25.6,WAS,Big,1831,85,3.4%,22,0.8%,58,4.7%,57,9.2%,68,17.6%,84,8.3%,68,33.3%
Kenny Thomas,26.3,PHI,Big,2692,6,0.7%,70,1.4%,91,3.3%,76,10.4%,73,17.9%,78,6.8%,65,31.9%
Kurt Thomas,31.1,NYK,Big,2537,45,1.7%,41,1.0%,54,4.8%,13,6.3%,78,18.7%,0,0.0%,93,44.5%
Tim Thomas,26.7,NYK,Wing,737,27,0.4%,47,1.4%,43,3.5%,62,3.8%,73,11.9%,0,0.0%,94,26.8%
Tim Thomas,26.7,MIL,Forward,1339,24,0.6%,39,1.4%,59,3.9%,7,2.8%,30,12.0%,20,1.3%,74,27.0%
Jamaal Tinsley,25.7,IND,Point,1362,98,0.7%,87,2.9%,26,4.2%,60,2.0%,69,8.7%,90,2.3%,32,1.5%
Robert Traylor,26.7,NOP,Big,898,63,2.2%,86,1.7%,14,7.3%,93,12.5%,56,16.5%,0,0.0%,68,32.8%
Gary Trent,29.1,MIN,Big,983,16,0.9%,7,0.6%,43,5.3%,56,9.2%,12,12.6%,40,2.5%,37,24.5%
Jake Tsakalidis,24.4,MEM,Big,520,68,2.3%,20,0.8%,22,6.4%,20,7.0%,64,17.3%,90,9.4%,72,34.4%
Nikoloz Tskitishvili,20.6,DEN,Big,212,11,0.8%,2,0.4%,11,7.5%,17,6.8%,1,8.9%,0,0.0%,86,40.9%
Hedo Turkoglu,24.6,SAS,Wing,2022,81,0.9%,73,1.8%,40,3.6%,34,2.7%,94,14.5%,66,2.1%,83,15.8%
Nick Van Exel,31.9,GSW,Combo,1254,16,0.1%,0,0.7%,96,2.0%,9,1.4%,31,7.3%,0,0.0%,73,6.1%
Keith Van Horn,28.0,NYK,Forward,1572,20,0.6%,54,1.5%,61,3.8%,48,6.7%,78,14.8%,72,4.8%,48,21.3%
Keith Van Horn,28.0,MIL,Forward,765,63,1.1%,15,1.0%,80,3.3%,57,7.1%,70,14.1%,78,5.1%,70,25.5%
Jacque Vaughn,28.7,ATL,Point,1220,15,0.1%,26,1.5%,13,4.6%,18,1.1%,73,9.0%,0,0.0%,31,1.3%
Jake Voskuhl,26.0,PHX,Big,1590,15,0.9%,57,1.2%,24,6.4%,38,8.1%,20,13.4%,0,0.0%,43,26.4%
Dwyane Wade,21.8,MIA,Combo,2121,96,0.9%,58,1.9%,84,2.4%,80,4.2%,38,8.2%,78,1.8%,42,2.3%
Dajuan Wagner,20.7,CLE,Combo,659,71,0.5%,36,1.5%,13,5.4%,16,1.4%,16,6.5%,0,0.0%,58,4.2%
