Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Aaron Gray,22.9,CHI,Big,536,92,+3.2%,65,+1.1%,90,+4.4%,50,-0.2%,74,+1.3%,94,+10.1%,76,+2.8%,91,+4.4%
Gerald Green,21.8,MIN,Wing,326,13,-3.7%,18,-4.2%,3,-8.8%,55,+0.1%,10,-4.1%,96,+12.3%,12,-5.2%,30,-2.1%
Jeff Green,21.2,SEA,Forward,2190,53,-0.0%,79,+2.5%,66,+1.5%,48,-0.4%,55,+0.3%,58,+0.8%,13,-5.0%,17,-3.6%
Willie Green,26.3,PHI,Wing,1958,91,+3.0%,76,+2.1%,64,+1.3%,91,+4.2%,92,+3.1%,28,-4.0%,81,+3.3%,64,+1.0%
Adrian Griffin,33.3,CHI,Wing,176,77,+1.5%,69,+1.4%,8,-5.6%,75,+2.0%,45,-0.4%,53,-0.2%,94,+6.1%,92,+4.7%
Richard Hamilton,29.7,DET,Wing,2416,87,+2.5%,73,+1.9%,74,+2.3%,85,+3.1%,89,+2.9%,92,+9.1%,43,-0.8%,72,+1.9%
Anfernee Hardaway,36.3,MIA,Wing,319,14,-3.5%,42,-0.8%,96,+7.9%,2,-8.7%,21,-2.3%,3,-15.7%,16,-4.5%,4,-7.5%
Matt Harpring,31.4,UTA,Wing,1359,8,-4.6%,26,-2.9%,82,+3.3%,10,-5.4%,18,-2.7%,56,+0.6%,11,-5.4%,15,-4.1%
Al Harrington,27.7,GSW,Big,2176,52,-0.1%,29,-2.7%,83,+3.4%,31,-1.9%,52,+0.1%,51,-0.6%,78,+3.0%,70,+1.7%
Othella Harrington,33.7,CHA,Big,162,27,-1.8%,55,+0.4%,88,+4.0%,29,-2.1%,56,+0.4%,99,+18.5%,2,-14.1%,20,-3.4%
Devin Harris,24.7,DAL,Point,1171,98,+4.8%,94,+5.3%,94,+6.1%,84,+3.0%,95,+4.2%,71,+3.3%,43,-0.8%,58,+0.5%
Devin Harris,24.7,NJN,Point,835,77,+1.5%,83,+3.0%,99,+11.0%,65,+1.0%,93,+3.8%,33,-3.2%,16,-4.6%,13,-4.2%
Michael Harris,24.4,HOU,Forward,132,62,+0.5%,85,+3.2%,1,-10.0%,5,-6.6%,2,-7.4%,2,-19.7%,96,+7.3%,75,+2.1%
David Harrison,25.2,IND,Big,657,71,+1.1%,77,+2.3%,83,+3.5%,48,-0.4%,73,+1.3%,64,+2.0%,63,+1.2%,67,+1.3%
Jason Hart,29.5,UTA,Combo,529,3,-6.1%,38,-1.4%,58,+0.7%,5,-6.9%,6,-4.6%,23,-5.1%,18,-4.2%,14,-4.2%
Udonis Haslem,27.4,MIA,Big,1799,72,+1.1%,97,+7.0%,47,-0.4%,68,+1.2%,60,+0.6%,49,-0.9%,35,-1.8%,36,-1.6%
Trenton Hassell,28.7,DAL,Wing,434,16,-2.9%,6,-7.2%,31,-1.7%,88,+3.6%,80,+1.8%,9,-8.7%,19,-4.1%,8,-5.4%
Trenton Hassell,28.7,NJN,Wing,289,3,-6.4%,32,-2.1%,0,-16.0%,48,-0.4%,5,-5.0%,67,+2.4%,3,-13.2%,2,-9.8%
Spencer Hawes,19.5,SAC,Big,874,52,-0.1%,48,-0.4%,66,+1.5%,74,+1.8%,72,+1.2%,84,+6.0%,42,-1.0%,64,+1.0%
Chuck Hayes,24.4,HOU,Big,1523,68,+1.0%,53,+0.1%,89,+4.3%,38,-1.4%,71,+1.2%,42,-1.6%,80,+3.2%,73,+2.0%
Jarvis Hayes,26.2,DET,Wing,1145,48,-0.4%,44,-0.6%,44,-0.6%,44,-0.8%,40,-0.8%,46,-1.3%,58,+0.7%,54,+0.1%
Brendan Haywood,27.9,WAS,Big,2216,63,+0.6%,69,+1.4%,79,+3.0%,86,+3.2%,91,+3.1%,81,+5.1%,19,-4.0%,29,-2.2%
Luther Head,24.9,HOU,Combo,1296,66,+0.8%,87,+3.4%,51,+0.1%,67,+1.1%,62,+0.7%,59,+1.2%,14,-4.6%,19,-3.5%
Walter Herrmann,28.4,CHA,Forward,132,80,+1.8%,94,+5.6%,97,+8.1%,86,+3.2%,98,+4.8%,77,+4.6%,4,-9.0%,21,-3.2%
Walter Herrmann,28.4,DET,Forward,119,10,-4.2%,63,+0.9%,72,+2.2%,22,-2.9%,33,-1.3%,45,-1.3%,0,-23.7%,1,-14.6%
Nene Hilario,25.1,DEN,Big,253,3,-6.4%,7,-6.8%,5,-6.6%,7,-6.2%,3,-6.4%,46,-1.2%,7,-6.9%,9,-5.2%
Grant Hill,35.1,PHX,Wing,2211,42,-0.8%,70,+1.5%,39,-1.0%,64,+0.9%,53,+0.2%,25,-4.8%,61,+0.9%,40,-1.0%
Kirk Hinrich,26.8,CHI,Combo,2369,50,-0.4%,45,-0.5%,21,-2.9%,91,+4.1%,81,+1.9%,22,-5.1%,38,-1.5%,28,-2.3%
Ryan Hollins,23.1,CHA,Big,463,55,+0.1%,35,-1.7%,92,+5.0%,38,-1.4%,68,+1.0%,17,-6.5%,95,+6.4%,77,+2.3%
Al Horford,21.4,ATL,Big,2529,60,+0.4%,78,+2.3%,53,+0.2%,69,+1.3%,65,+0.9%,50,-0.8%,34,-1.9%,36,-1.6%
Robert Horry,37.2,SAS,Big,570,10,-4.2%,9,-6.4%,6,-6.5%,36,-1.6%,14,-3.3%,29,-4.0%,13,-5.0%,11,-4.6%
Eddie House,29.5,BOS,Combo,1346,37,-1.2%,20,-3.7%,11,-4.6%,59,+0.4%,32,-1.5%,56,+0.5%,43,-0.8%,49,-0.3%
Dwight Howard,21.9,ORL,Big,3085,99,+6.6%,100,+13.3%,11,-4.6%,97,+6.3%,70,+1.1%,88,+6.9%,38,-1.5%,68,+1.4%
Josh Howard,27.5,DAL,Wing,2749,65,+0.7%,97,+7.1%,40,-1.0%,21,-3.1%,21,-2.3%,52,-0.5%,52,+0.2%,53,-0.0%
Juwan Howard,34.7,DAL,Big,289,61,+0.4%,22,-3.5%,60,+0.9%,78,+2.3%,76,+1.6%,34,-3.1%,95,+6.5%,85,+3.3%
Larry Hughes,28.8,CLE,Combo,1206,24,-2.2%,65,+1.1%,34,-1.4%,53,-0.1%,44,-0.4%,31,-3.7%,25,-3.0%,20,-3.4%
Larry Hughes,28.8,CHI,Wing,805,18,-2.7%,92,+4.7%,1,-10.7%,3,-7.9%,1,-8.8%,92,+9.2%,52,+0.2%,79,+2.6%
Kris Humphries,22.7,TOR,Big,804,6,-4.9%,2,-10.3%,32,-1.6%,27,-2.3%,23,-2.1%,86,+6.5%,11,-5.3%,38,-1.3%
Lindsey Hunter,36.9,DET,Point,190,38,-1.1%,30,-2.4%,68,+1.7%,76,+2.1%,83,+2.1%,8,-8.7%,10,-5.4%,7,-5.7%
Andre Iguodala,23.8,PHI,Wing,3230,51,-0.2%,55,+0.3%,26,-2.3%,94,+4.6%,78,+1.7%,5,-12.5%,10,-5.4%,4,-7.3%
Zydrunas Ilgauskas,32.4,CLE,Big,2216,55,+0.1%,93,+5.1%,42,-0.7%,57,+0.2%,50,-0.1%,48,-1.0%,34,-1.9%,37,-1.4%
Allen Iverson,32.4,DEN,Combo,3400,67,+0.9%,7,-6.8%,74,+2.4%,96,+5.6%,96,+4.5%,66,+2.3%,99,+12.0%,99,+9.4%
Royal Ivey,25.9,MIL,Combo,1281,38,-1.2%,60,+0.7%,16,-3.6%,54,-0.0%,31,-1.5%,53,-0.2%,15,-4.6%,22,-3.0%
Jarrett Jack,24.0,POR,Combo,2203,17,-2.8%,17,-4.4%,9,-5.2%,53,-0.1%,26,-1.9%,13,-7.2%,41,-1.1%,21,-3.3%
Bobby Jackson,34.6,NOH,Wing,879,12,-3.9%,29,-2.5%,19,-3.2%,13,-4.7%,9,-4.1%,63,+1.9%,29,-2.3%,33,-1.7%
Bobby Jackson,34.6,HOU,Combo,483,95,+3.6%,35,-1.7%,93,+5.4%,98,+7.0%,99,+6.6%,66,+2.1%,70,+2.0%,78,+2.4%
Luke Jackson,26.0,MIA,Forward,216,43,-0.7%,21,-3.6%,69,+1.7%,19,-3.6%,25,-1.9%,61,+1.6%,87,+4.3%,87,+3.6%
Stephen Jackson,29.6,GSW,Forward,2848,79,+1.7%,88,+3.7%,42,-0.7%,20,-3.2%,23,-2.2%,62,+1.6%,76,+2.7%,74,+2.1%
Casey Jacobsen,26.6,MEM,Wing,454,71,+1.1%,90,+4.2%,50,+0.0%,62,+0.7%,56,+0.3%,31,-3.6%,39,-1.3%,34,-1.7%
LeBron James,22.8,CLE,Forward,3018,100,+6.6%,98,+9.5%,76,+2.7%,90,+3.8%,92,+3.5%,90,+8.2%,48,-0.3%,81,+2.8%
Mike James,32.4,HOU,Combo,493,21,-2.4%,19,-4.0%,84,+3.6%,16,-4.0%,44,-0.5%,21,-5.6%,40,-1.1%,27,-2.3%
Mike James,32.4,NOH,Wing,155,1,-7.4%,5,-7.5%,74,+2.4%,2,-8.8%,8,-4.3%,35,-2.9%,3,-10.4%,3,-8.6%
Antawn Jamison,31.4,WAS,Forward,3050,56,+0.2%,63,+1.0%,85,+3.7%,13,-4.6%,28,-1.7%,10,-8.4%,77,+2.8%,66,+1.2%
Marko Jaric,28.9,MIN,Wing,2167,26,-1.9%,50,-0.2%,33,-1.5%,35,-1.6%,31,-1.5%,40,-1.9%,12,-5.2%,13,-4.5%
Al Jefferson,22.8,MIN,Big,2906,38,-1.1%,41,-1.0%,76,+2.6%,47,-0.6%,69,+1.0%,13,-7.0%,56,+0.6%,44,-0.8%
Richard Jefferson,27.4,NJN,Forward,3184,93,+3.3%,56,+0.5%,84,+3.6%,96,+5.5%,98,+5.0%,30,-3.8%,95,+6.5%,84,+3.2%
Jared Jeffries,25.9,NYK,Big,1282,59,+0.3%,71,+1.6%,52,+0.1%,55,+0.0%,54,+0.2%,55,+0.2%,27,-2.6%,31,-1.9%
Alexander Johnson,24.7,MIA,Big,486,49,-0.4%,8,-6.6%,60,+1.0%,89,+3.8%,91,+3.1%,11,-8.0%,69,+2.0%,51,-0.2%
Amir Johnson,20.5,DET,Big,562,72,+1.2%,46,-0.5%,96,+7.6%,26,-2.5%,62,+0.7%,49,-0.9%,50,+0.1%,50,-0.3%
Anthony Johnson,33.1,ATL,Point,1118,54,+0.0%,87,+3.4%,46,-0.4%,27,-2.4%,29,-1.6%,31,-3.5%,69,+1.9%,58,+0.4%
Anthony Johnson,33.1,SAC,Point,399,44,-0.6%,96,+6.4%,6,-6.5%,12,-4.8%,3,-5.6%,65,+2.0%,78,+2.9%,80,+2.8%
Joe Johnson,26.3,ATL,Wing,3336,91,+3.1%,60,+0.7%,87,+4.0%,96,+5.5%,98,+4.9%,37,-2.4%,54,+0.4%,50,-0.3%
Bobby Jones,23.8,DEN,Wing,142,1,-7.7%,16,-4.6%,1,-10.6%,0,-14.3%,0,-13.0%,97,+13.3%,3,-12.9%,6,-5.9%
Bobby Jones,23.8,MEM,Wing,122,38,-1.2%,9,-6.2%,64,+1.3%,100,+10.6%,100,+6.6%,34,-3.1%,14,-4.7%,13,-4.3%
Bobby Jones,23.8,MIA,Forward,132,7,-4.7%,7,-6.7%,32,-1.7%,65,+1.0%,62,+0.7%,1,-20.5%,27,-2.7%,6,-6.0%
Dahntay Jones,26.8,SAC,Forward,193,7,-4.7%,5,-7.4%,92,+4.6%,79,+2.5%,89,+2.9%,17,-6.5%,4,-8.8%,3,-8.5%
Damon Jones,31.2,CLE,Combo,1286,83,+2.1%,46,-0.5%,35,-1.3%,33,-1.8%,29,-1.6%,89,+7.2%,79,+3.0%,92,+4.7%
Dwayne Jones,24.4,CLE,Big,410,46,-0.5%,39,-1.2%,58,+0.7%,9,-5.5%,14,-3.3%,18,-6.1%,99,+10.1%,88,+3.9%
Eddie Jones,36.0,DAL,Wing,907,73,+1.2%,81,+2.6%,89,+4.2%,85,+3.0%,92,+3.3%,87,+6.7%,5,-7.9%,18,-3.6%
Fred Jones,28.6,NYK,Wing,1691,48,-0.4%,20,-3.7%,71,+1.9%,42,-0.9%,55,+0.3%,85,+6.3%,51,+0.2%,72,+1.9%
James Jones,27.1,POR,Wing,1239,67,+0.8%,45,-0.6%,11,-4.8%,74,+1.8%,44,-0.5%,89,+7.8%,35,-1.8%,77,+2.4%
Chris Kaman,25.5,LAC,Big,2072,62,+0.5%,47,-0.4%,26,-2.3%,58,+0.3%,43,-0.5%,56,+0.6%,77,+2.8%,79,+2.5%
Jason Kapono,26.7,TOR,Forward,1419,22,-2.3%,21,-3.5%,18,-3.4%,40,-1.2%,27,-1.8%,57,+0.7%,34,-1.9%,39,-1.2%
Jason Kidd,34.6,NJN,Point,1888,78,+1.5%,44,-0.7%,31,-1.7%,81,+2.7%,72,+1.2%,7,-9.9%,97,+7.9%,74,+2.1%
Jason Kidd,34.6,DAL,Point,1009,68,+0.9%,90,+4.1%,41,-0.9%,9,-5.5%,12,-3.5%,78,+4.7%,34,-1.9%,57,+0.3%
Andrei Kirilenko,26.7,UTA,Wing,2210,89,+2.6%,70,+1.5%,19,-3.2%,82,+2.8%,65,+0.9%,39,-2.2%,68,+1.7%,62,+0.9%
Linas Kleiza,22.8,DEN,Wing,1754,63,+0.5%,58,+0.5%,73,+2.3%,53,-0.1%,60,+0.6%,52,-0.5%,9,-5.9%,14,-4.2%
Brevin Knight,32.0,LAC,Point,1668,20,-2.5%,48,-0.4%,6,-6.2%,31,-1.9%,13,-3.5%,6,-10.0%,45,-0.6%,30,-2.1%
Kyle Korver,26.6,PHI,Forward,637,15,-3.4%,37,-1.5%,27,-2.2%,17,-3.9%,14,-3.4%,14,-6.9%,5,-7.7%,2,-9.9%
Kyle Korver,26.6,UTA,Wing,1020,64,+0.6%,85,+3.2%,96,+7.0%,44,-0.8%,76,+1.5%,66,+2.2%,27,-2.7%,40,-1.1%
Nenad Krstic,24.3,NJN,Big,803,60,+0.4%,45,-0.6%,50,+0.0%,59,+0.4%,57,+0.4%,98,+16.5%,73,+2.5%,95,+5.8%
Raef LaFrentz,31.4,POR,Big,268,19,-2.7%,4,-8.0%,4,-7.7%,82,+2.8%,45,-0.4%,24,-4.9%,55,+0.5%,32,-1.8%
Carl Landry,24.1,HOU,Big,662,73,+1.2%,80,+2.5%,55,+0.4%,66,+1.1%,63,+0.8%,62,+1.8%,37,-1.6%,41,-0.9%
Stephane Lasme,24.9,MIA,Big,283,47,-0.5%,20,-3.7%,92,+4.8%,34,-1.7%,51,+0.1%,12,-7.7%,75,+2.7%,58,+0.4%
Acie Law,22.8,ATL,Combo,803,13,-3.6%,28,-2.8%,14,-4.2%,13,-4.7%,7,-4.5%,71,+3.1%,36,-1.7%,51,-0.1%
David Lee,24.5,NYK,Big,2311,26,-1.8%,46,-0.5%,35,-1.3%,6,-6.3%,10,-4.0%,11,-7.8%,67,+1.7%,42,-0.9%
Rashard Lewis,28.2,ORL,Big,3063,76,+1.4%,76,+2.1%,67,+1.5%,99,+7.7%,97,+4.7%,18,-6.2%,26,-2.8%,16,-3.9%
Kyle Lowry,21.6,MEM,Point,1987,32,-1.5%,45,-0.5%,73,+2.2%,43,-0.9%,58,+0.5%,39,-1.9%,12,-5.2%,12,-4.5%
Tyronn Lue,30.5,ATL,Point,555,94,+3.5%,42,-0.8%,48,-0.2%,93,+4.6%,88,+2.8%,82,+5.5%,98,+8.9%,98,+7.8%
Tyronn Lue,30.5,DAL,Point,149,24,-2.2%,16,-4.5%,33,-1.5%,76,+2.0%,61,+0.7%,77,+4.5%,58,+0.7%,72,+1.9%
Mark Madsen,31.8,MIN,Big,140,3,-6.3%,1,-11.4%,77,+2.8%,5,-7.1%,17,-2.8%,32,-3.4%,28,-2.4%,26,-2.6%
Corey Maggette,28.0,LAC,Wing,2483,58,+0.3%,79,+2.4%,15,-4.0%,52,-0.2%,31,-1.5%,36,-2.6%,58,+0.7%,57,+0.3%
Jamaal Magloire,29.4,NJN,Big,251,48,-0.4%,10,-5.9%,3,-9.3%,99,+7.2%,94,+4.0%,3,-14.9%,94,+6.0%,58,+0.4%
Stephon Marbury,30.7,NYK,Combo,801,27,-1.8%,50,-0.2%,69,+1.7%,16,-4.0%,29,-1.6%,41,-1.7%,8,-6.0%,11,-4.8%
Shawn Marion,29.5,PHX,Forward,1710,88,+2.5%,63,+1.0%,32,-1.7%,78,+2.2%,66,+0.9%,58,+0.8%,59,+0.7%,61,+0.8%
Shawn Marion,29.5,MIA,Forward,600,96,+3.8%,98,+8.4%,91,+4.5%,70,+1.5%,84,+2.3%,96,+12.7%,29,-2.4%,67,+1.3%
Donyell Marshall,34.5,CLE,Big,155,89,+2.6%,14,-5.0%,78,+2.9%,53,-0.1%,66,+0.9%,75,+3.8%,94,+6.1%,93,+5.2%
Donyell Marshall,34.5,SEA,Big,146,37,-1.2%,96,+6.7%,38,-1.1%,89,+3.7%,79,+1.7%,24,-4.9%,1,-18.2%,0,-14.7%
Darrick Martin,36.7,TOR,Point,104,21,-2.4%,5,-7.7%,99,+12.3%,35,-1.6%,77,+1.6%,100,+34.1%,0,-19.0%,12,-4.5%
Kenyon Martin,29.8,DEN,Big,2148,78,+1.7%,73,+1.9%,55,+0.4%,51,-0.2%,52,+0.1%,87,+6.6%,92,+5.6%,95,+5.8%
Kevin Martin,24.7,SAC,Combo,2213,88,+2.5%,71,+1.6%,94,+5.9%,31,-2.0%,68,+0.9%,84,+6.1%,90,+5.2%,93,+5.4%
Desmond Mason,30.1,MIL,Forward,1692,82,+2.0%,52,-0.0%,46,-0.4%,97,+6.1%,90,+3.0%,91,+8.8%,82,+3.4%,89,+4.1%
Roger Mason Jr.,27.1,WAS,Combo,1593,76,+1.4%,67,+1.3%,72,+2.1%,55,+0.0%,65,+0.9%,10,-8.1%,91,+5.6%,81,+2.9%
Jason Maxiell,24.7,DET,Big,1671,32,-1.6%,24,-3.3%,19,-3.2%,56,+0.2%,39,-0.8%,32,-3.5%,55,+0.5%,45,-0.8%
DJ Mbenga,26.8,GSW,Big,114,65,+0.7%,21,-3.6%,11,-4.8%,98,+6.8%,81,+1.9%,100,+29.8%,53,+0.3%,93,+4.9%
DJ Mbenga,26.8,LAL,Big,156,28,-1.8%,31,-2.2%,23,-2.8%,33,-1.8%,26,-1.9%,61,+1.4%,44,-0.7%,50,-0.2%
Rashad McCants,23.1,MIN,Combo,1997,95,+3.6%,82,+2.7%,63,+1.2%,76,+2.1%,78,+1.6%,31,-3.6%,86,+4.1%,79,+2.5%
Antonio McDyess,33.1,DET,Big,2275,50,-0.2%,51,-0.1%,40,-1.0%,46,-0.6%,45,-0.4%,90,+8.4%,65,+1.4%,86,+3.5%
Tracy McGrady,28.4,HOU,Wing,2433,53,-0.1%,44,-0.6%,59,+0.8%,68,+1.2%,67,+0.9%,82,+5.7%,43,-0.7%,60,+0.7%
Dominic McGuire,22.0,WAS,Forward,583,10,-4.2%,19,-4.2%,24,-2.6%,4,-7.3%,4,-5.5%,91,+8.7%,39,-1.4%,54,+0.1%
Jeff McInnis,33.0,CHA,Point,1365,87,+2.4%,89,+3.8%,40,-1.0%,63,+0.8%,53,+0.1%,95,+11.8%,62,+1.1%,95,+5.8%
Chris Mihm,28.3,LAL,Big,262,16,-3.0%,3,-8.4%,22,-2.8%,98,+6.6%,86,+2.6%,47,-1.0%,33,-1.9%,35,-1.6%
CJ Miles,20.6,UTA,Wing,611,46,-0.6%,30,-2.3%,52,+0.1%,28,-2.3%,30,-1.6%,15,-6.7%,97,+7.4%,91,+4.6%
Darko Milicic,22.4,MEM,Big,1649,43,-0.7%,37,-1.5%,8,-5.5%,86,+3.2%,38,-0.9%,58,+0.9%,70,+2.1%,72,+1.9%
Andre Miller,31.6,PHI,Combo,3004,77,+1.5%,68,+1.3%,48,-0.2%,99,+9.0%,99,+5.6%,33,-3.2%,6,-7.2%,5,-6.4%
Brad Miller,31.6,SAC,Big,2509,84,+2.2%,70,+1.5%,29,-1.9%,89,+3.7%,81,+1.9%,43,-1.5%,60,+0.9%,55,+0.2%
Mike Miller,27.7,MEM,Wing,2464,98,+5.4%,92,+4.6%,38,-1.1%,89,+3.7%,75,+1.5%,96,+12.9%,98,+8.3%,99,+9.2%
Paul Millsap,22.7,UTA,Big,1599,11,-4.0%,36,-1.7%,29,-1.9%,11,-5.0%,10,-4.1%,80,+5.0%,18,-4.2%,28,-2.2%
Cuttino Mobley,32.2,LAC,Wing,2687,66,+0.8%,79,+2.4%,54,+0.3%,71,+1.6%,71,+1.1%,14,-6.8%,19,-4.1%,15,-4.0%
Nazr Mohammed,30.2,DET,Big,182,23,-2.3%,3,-8.8%,47,-0.3%,32,-1.9%,31,-1.5%,6,-11.3%,93,+6.0%,56,+0.3%
Nazr Mohammed,30.2,CHA,Big,1419,19,-2.6%,18,-4.3%,13,-4.2%,78,+2.3%,46,-0.2%,72,+3.5%,35,-1.7%,56,+0.3%
Jamario Moon,27.4,TOR,Forward,2129,98,+5.1%,94,+5.5%,90,+4.3%,96,+5.8%,99,+5.4%,59,+1.0%,87,+4.3%,85,+3.3%
Mikki Moore,32.0,SAC,Big,2378,80,+1.8%,61,+0.7%,97,+8.3%,73,+1.8%,96,+4.5%,42,-1.6%,79,+3.0%,71,+1.7%
Randolph Morris,21.8,NYK,Big,173,7,-4.8%,14,-5.2%,41,-0.8%,37,-1.5%,34,-1.3%,4,-13.8%,31,-2.1%,13,-4.3%
Alonzo Mourning,37.7,MIA,Big,388,39,-1.0%,27,-2.8%,87,+4.0%,79,+2.4%,88,+2.7%,33,-3.4%,23,-3.5%,19,-3.4%
Troy Murphy,27.5,IND,Big,2088,81,+1.9%,76,+2.1%,64,+1.2%,93,+4.5%,91,+3.1%,9,-8.7%,63,+1.2%,42,-0.9%
Ronald Murray,28.3,DET,Point,280,21,-2.5%,77,+2.3%,34,-1.4%,67,+1.2%,46,-0.3%,1,-23.2%,8,-6.2%,1,-12.9%
Ronald Murray,28.3,IND,Point,510,44,-0.6%,5,-7.4%,6,-6.4%,24,-2.7%,11,-3.7%,5,-11.9%,100,+16.7%,100,+10.0%
Dikembe Mutombo,41.4,HOU,Big,607,18,-2.7%,41,-1.0%,37,-1.2%,27,-2.4%,24,-2.1%,38,-2.4%,32,-2.0%,29,-2.1%
Bostjan Nachbar,27.3,NJN,Forward,1571,26,-1.9%,54,+0.1%,74,+2.4%,3,-7.8%,5,-4.9%,37,-2.5%,19,-4.1%,23,-2.9%
Eduardo Najera,31.3,DEN,Big,1588,66,+0.8%,59,+0.7%,20,-3.1%,60,+0.4%,37,-1.0%,80,+5.0%,19,-3.9%,37,-1.5%
Steve Nash,33.7,PHX,Point,2776,100,+7.9%,99,+11.2%,71,+2.0%,98,+7.1%,98,+5.1%,55,+0.1%,80,+3.2%,76,+2.2%
Juan Carlos Navarro,27.4,MEM,Wing,2066,75,+1.4%,58,+0.6%,93,+5.4%,13,-4.7%,52,+0.1%,63,+1.9%,68,+1.8%,70,+1.7%
Jameer Nelson,25.7,ORL,Point,1957,67,+0.8%,59,+0.6%,45,-0.5%,61,+0.6%,51,+0.1%,51,-0.5%,29,-2.3%,37,-1.5%
Rasho Nesterovic,31.4,TOR,Big,1455,40,-0.9%,59,+0.6%,39,-1.0%,63,+0.8%,55,+0.3%,15,-6.7%,82,+3.4%,53,+0.0%
Ira Newble,32.8,CLE,Forward,613,12,-3.8%,13,-5.3%,60,+0.9%,30,-2.1%,37,-1.0%,48,-0.9%,10,-5.6%,17,-3.6%
Joakim Noah,22.7,CHI,Big,1459,49,-0.4%,49,-0.2%,14,-4.2%,52,-0.2%,32,-1.4%,36,-2.7%,53,+0.3%,48,-0.4%
Andres Nocioni,27.9,CHI,Wing,1999,87,+2.4%,87,+3.4%,37,-1.2%,74,+1.8%,64,+0.8%,49,-0.9%,50,+0.0%,49,-0.4%
Steve Novak,24.4,HOU,Forward,185,81,+1.9%,49,-0.2%,2,-9.8%,5,-6.4%,1,-7.6%,93,+9.4%,90,+5.2%,97,+6.1%
Dirk Nowitzki,29.4,DAL,Big,2762,94,+3.5%,89,+3.8%,61,+1.1%,66,+1.1%,70,+1.1%,79,+4.9%,79,+3.1%,88,+3.7%
Jermaine O'Neal,29.1,IND,Big,1204,29,-1.7%,30,-2.4%,61,+1.1%,80,+2.6%,83,+2.1%,67,+2.4%,13,-4.9%,19,-3.4%
Shaquille O'Neal,35.7,MIA,Big,942,81,+1.9%,83,+2.9%,85,+3.7%,43,-0.8%,58,+0.4%,10,-8.3%,79,+3.0%,57,+0.3%
Shaquille O'Neal,35.7,PHX,Big,799,59,+0.4%,74,+2.0%,65,+1.3%,70,+1.4%,69,+1.0%,72,+3.4%,26,-2.9%,42,-0.9%
Fabricio Oberto,32.6,SAS,Big,1617,37,-1.3%,45,-0.5%,52,+0.2%,28,-2.3%,34,-1.2%,45,-1.3%,69,+1.8%,58,+0.4%
Lamar Odom,28.0,LAL,Big,2908,33,-1.4%,32,-2.1%,63,+1.2%,72,+1.7%,76,+1.5%,31,-3.6%,28,-2.4%,24,-2.8%
Emeka Okafor,25.1,CHA,Big,2701,78,+1.6%,72,+1.8%,87,+4.0%,49,-0.3%,73,+1.3%,43,-1.5%,70,+2.0%,60,+0.7%
Mehmet Okur,28.4,UTA,Big,2378,89,+2.5%,29,-2.6%,48,-0.3%,93,+4.5%,90,+3.0%,97,+14.3%,81,+3.3%,94,+5.5%
Kevin Ollie,34.8,PHI,Point,247,34,-1.4%,85,+3.3%,82,+3.3%,2,-8.8%,6,-4.7%,64,+2.0%,86,+4.0%,86,+3.4%
Travis Outlaw,23.1,POR,Forward,2143,41,-0.8%,11,-5.9%,55,+0.4%,69,+1.3%,67,+0.9%,33,-3.3%,37,-1.6%,30,-2.0%
Andre Owens,27.0,IND,Point,337,53,-0.1%,11,-5.9%,93,+5.5%,51,-0.2%,79,+1.7%,91,+9.0%,64,+1.2%,80,+2.8%
Zaza Pachulia,23.7,ATL,Big,912,86,+2.4%,58,+0.6%,45,-0.5%,72,+1.7%,65,+0.8%,26,-4.5%,99,+13.4%,99,+8.3%
Jannero Pargo,28.0,NOH,Combo,1398,22,-2.3%,33,-1.9%,18,-3.3%,33,-1.8%,20,-2.4%,80,+5.0%,27,-2.7%,43,-0.8%
Anthony Parker,32.4,TOR,Wing,2616,79,+1.7%,84,+3.0%,30,-1.8%,71,+1.5%,61,+0.7%,74,+3.7%,64,+1.2%,75,+2.1%
Smush Parker,26.4,MIA,Point,173,4,-6.0%,39,-1.2%,66,+1.4%,10,-5.3%,17,-3.0%,44,-1.4%,2,-14.2%,1,-11.7%
Smush Parker,26.4,LAC,Combo,379,20,-2.5%,2,-9.6%,99,+12.7%,6,-6.3%,58,+0.4%,3,-15.0%,10,-5.7%,5,-6.9%
Tony Parker,25.5,SAS,Point,2302,81,+1.9%,81,+2.7%,77,+2.7%,81,+2.7%,87,+2.6%,71,+3.2%,29,-2.3%,59,+0.6%
Ruben Patterson,32.3,LAC,Wing,318,87,+2.5%,34,-1.7%,25,-2.6%,53,-0.1%,35,-1.0%,100,+40.1%,87,+4.4%,99,+8.9%
Chris Paul,22.5,NOH,Point,3001,96,+4.1%,80,+2.6%,64,+1.2%,88,+3.5%,88,+2.7%,58,+0.7%,79,+3.0%,80,+2.7%
Sasha Pavlovic,24.0,CLE,Wing,1172,29,-1.7%,38,-1.4%,56,+0.6%,46,-0.6%,48,-0.2%,34,-2.9%,38,-1.4%,30,-2.1%
