Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Kevon Looney,21.7,GSW,Big,811,4,53.7%,75,14.9%,36,1.3%,10,13.8%
Brook Lopez,29.6,LAL,Big,1720,38,70.3%,31,8.8%,68,2.0%,83,35.1%
Robin Lopez,29.6,CHI,Big,1642,51,75.6%,18,6.5%,35,1.3%,76,31.8%
Kevin Love,29.1,CLE,Big,1621,99,87.9%,47,11.2%,94,3.4%,16,15.6%
Kyle Lowry,31.6,TOR,Point,2499,67,85.4%,62,10.1%,79,2.4%,52,24.3%
Timothe Luwawu-Cabarrot,22.5,PHI,Wing,740,50,80.9%,46,7.1%,62,1.3%,17,11.1%
Trey Lyles,22.0,DEN,Big,1286,33,68.9%,58,12.3%,45,1.5%,36,21.7%
Shelvin Mack,27.5,ORL,Combo,1278,15,70.8%,71,9.6%,30,1.2%,39,19.5%
Josh Magette,27.9,ATL,Point,186,0,100.0%,23,5.3%,72,2.2%,0,0.0%
Ian Mahinmi,31.0,WAS,Big,1115,40,70.6%,95,20.9%,56,1.7%,21,18.0%
Thon Maker,20.7,MIL,Big,1193,35,69.6%,54,11.9%,36,1.3%,9,12.5%
Boban Marjanovic,29.2,LAC,Big,150,68,78.3%,99,29.9%,92,3.3%,56,26.1%
Boban Marjanovic,29.2,DET,Big,146,93,84.8%,82,16.9%,100,4.8%,35,21.4%
Lauri Markkanen,20.4,CHI,Big,1954,92,84.0%,28,8.6%,75,2.3%,82,34.6%
Jarell Martin,23.4,MEM,Big,1599,66,77.8%,36,9.6%,16,0.9%,12,14.0%
Frank Mason,23.6,SAC,Point,892,51,83.7%,90,13.5%,62,1.9%,49,23.5%
Wesley Matthews,31.0,DAL,Wing,2090,58,82.2%,33,5.9%,60,1.3%,44,20.9%
Luc Mbah a Moute,31.1,HOU,Forward,1520,18,68.4%,88,12.6%,12,0.6%,49,23.4%
Patrick McCaw,22.0,GSW,Combo,851,48,78.8%,52,7.7%,7,0.7%,91,31.3%
CJ McCollum,26.1,POR,Wing,2899,72,83.9%,36,6.5%,73,1.4%,54,23.3%
TJ McConnell,25.6,PHI,Point,1590,33,78.9%,5,2.3%,5,0.7%,87,33.3%
Doug McDermott,25.8,DAL,Wing,583,82,85.2%,21,4.9%,17,0.6%,17,11.1%
Doug McDermott,25.8,NYK,Wing,1087,52,81.3%,60,8.3%,42,1.0%,94,37.0%
JaVale McGee,29.8,GSW,Big,559,24,65.9%,35,9.5%,43,1.5%,71,30.0%
Rodney McGruder,26.3,MIA,Wing,281,0,50.0%,7,2.9%,53,1.1%,0,0.0%
Ben McLemore,24.7,MEM,Combo,1038,67,81.4%,38,6.2%,38,1.3%,25,17.4%
Jodie Meeks,30.2,WAS,Wing,993,92,87.5%,78,11.1%,38,0.9%,21,14.3%
Salah Mejri,31.4,DAL,Big,693,9,57.8%,73,14.8%,87,2.7%,22,18.2%
Jordan Mickey,23.3,MIA,Big,221,0,50.0%,28,8.5%,32,1.2%,79,33.3%
Khris Middleton,26.2,MIL,Forward,2963,95,88.5%,65,9.7%,88,1.7%,47,22.6%
CJ Miles,30.6,TOR,Wing,1295,66,83.0%,31,5.8%,44,1.0%,33,17.1%
Darius Miller,27.6,NOP,Forward,1861,89,86.6%,22,5.4%,2,0.3%,84,30.8%
Malcolm Miller,24.7,TOR,Wing,106,0,100.0%,16,4.3%,5,0.4%,0,0.0%
Patty Mills,29.2,SAS,Combo,2080,98,89.0%,9,3.7%,88,2.0%,57,23.1%
Paul Millsap,32.7,DEN,Big,1139,34,69.2%,66,13.5%,79,2.4%,46,24.6%
Nikola Mirotic,26.7,NOP,Big,866,87,82.5%,13,5.6%,64,2.0%,39,22.7%
Nikola Mirotic,26.7,CHI,Big,598,84,82.1%,32,9.1%,85,2.6%,63,27.6%
Donovan Mitchell,21.1,UTA,Combo,2608,52,80.4%,63,8.7%,86,2.0%,70,27.0%
Malik Monk,19.7,CHA,Combo,740,88,87.1%,7,3.2%,34,1.3%,9,8.3%
Greg Monroe,27.4,BOS,Big,465,81,81.8%,68,13.7%,61,1.8%,20,17.2%
Greg Monroe,27.4,PHX,Big,461,29,67.4%,65,13.4%,71,2.1%,56,26.1%
E'Twaun Moore,28.7,NOP,Wing,2550,22,70.6%,9,3.2%,24,0.7%,94,37.0%
Eric Moreland,25.9,DET,Big,716,0,39.1%,37,9.6%,71,2.1%,85,36.4%
Marcus Morris,28.2,BOS,Forward,1414,61,80.3%,78,11.0%,82,1.6%,71,26.8%
Markieff Morris,28.2,WAS,Big,1957,84,82.0%,21,7.2%,40,1.4%,47,25.0%
Johnathan Motley,22.5,DAL,Forward,170,0,54.5%,82,12.3%,92,2.1%,37,20.0%
Timofey Mozgov,31.3,BKN,Big,323,53,75.9%,62,12.9%,86,2.6%,47,25.0%
Emmanuel Mudiay,21.7,DEN,Point,690,45,81.7%,59,9.8%,33,1.5%,44,22.6%
Emmanuel Mudiay,21.7,NYK,Point,486,8,68.6%,67,10.6%,70,2.1%,61,26.1%
Shabazz Muhammad,25.0,MIL,Wing,114,0,89.5%,98,16.4%,6,0.4%,97,41.7%
Shabazz Muhammad,25.0,MIN,Wing,276,18,69.0%,87,12.6%,9,0.5%,13,6.7%
Dejounte Murray,21.1,SAS,Point,1652,12,69.8%,51,9.0%,66,2.0%,39,21.8%
Jamal Murray,20.7,DEN,Point,2529,92,90.4%,56,9.3%,26,1.3%,82,30.8%
Mike Muscala,26.3,ATL,Big,1007,100,90.6%,9,4.9%,55,1.7%,79,33.3%
Abdel Nader,24.1,BOS,Wing,425,5,57.7%,57,8.1%,48,1.0%,0,0.0%
Larry Nance Jr.,24.8,LAL,Big,890,19,63.2%,56,11.9%,77,2.3%,65,28.1%
Larry Nance Jr.,24.8,CLE,Big,485,43,72.0%,52,11.8%,88,2.8%,47,25.0%
Shabazz Napier,26.3,POR,Combo,1464,81,84.3%,73,10.6%,66,1.7%,30,18.3%
Jameer Nelson,35.7,DET,Point,108,0,100.0%,8,2.6%,93,2.9%,97,100.0%
Jameer Nelson,35.7,NOP,Point,852,0,76.5%,3,1.5%,25,1.3%,87,33.3%
Raul Neto,25.5,UTA,Point,443,0,72.0%,48,9.0%,36,1.5%,95,41.7%
Nerlens Noel,23.6,DAL,Big,465,49,75.0%,33,9.2%,80,2.4%,88,40.0%
Lucas Nogueira,25.3,TOR,Big,346,0,70.8%,91,18.9%,37,1.3%,66,28.6%
Dirk Nowitzki,39.4,DAL,Big,1876,99,89.8%,10,4.9%,62,1.9%,40,23.1%
Frank Ntilikina,19.3,NYK,Combo,1604,10,70.5%,16,4.0%,20,1.1%,46,21.1%
Jusuf Nurkic,23.2,POR,Big,2079,18,63.0%,54,11.9%,90,3.0%,73,30.1%
David Nwaba,24.8,CHI,Wing,1577,12,65.8%,100,20.5%,46,1.0%,36,19.0%
Johnny O'Bryant III,24.4,CHA,Big,329,0,82.6%,14,6.1%,38,1.3%,8,11.1%
Royce O'Neale,24.4,UTA,Wing,1066,49,80.0%,79,11.6%,59,1.2%,63,25.0%
Kyle O'Quinn,27.6,NYK,Big,1358,59,76.8%,73,14.6%,46,1.5%,64,27.9%
Semi Ojeleye,22.9,BOS,Forward,1080,3,59.5%,67,10.5%,4,0.3%,55,25.0%
Emeka Okafor,35.1,NOP,Big,314,0,78.9%,50,11.7%,14,0.9%,62,27.3%
Jahlil Okafor,21.9,BKN,Big,295,0,76.0%,42,10.2%,89,3.0%,87,38.5%
Victor Oladipo,25.5,IND,Wing,2519,48,79.9%,73,10.8%,96,2.3%,40,19.6%
Kelly Olynyk,26.5,MIA,Big,1735,57,76.5%,40,10.2%,90,3.0%,56,26.1%
Cedi Osman,22.6,CLE,Wing,565,1,50.0%,75,10.9%,19,0.6%,27,15.8%
Kelly Oubre,21.9,WAS,Wing,2128,56,81.8%,83,11.8%,80,1.6%,53,22.7%
Zaza Pachulia,33.7,GSW,Big,952,83,81.9%,76,15.1%,62,1.9%,47,25.0%
Jabari Parker,22.6,MIL,Big,736,46,74.1%,21,7.2%,3,0.5%,17,16.0%
Tony Parker,35.5,SAS,Point,1043,10,69.7%,38,7.9%,38,1.6%,57,25.0%
Chandler Parsons,29.0,MEM,Forward,689,8,63.0%,6,4.2%,59,1.0%,82,30.0%
Patrick Patterson,28.6,OKC,Big,1211,97,86.4%,22,7.3%,20,1.0%,5,10.0%
Brandon Paul,26.5,SAS,Wing,466,2,53.1%,91,14.3%,81,1.6%,56,23.5%
Chris Paul,32.5,HOU,Point,1822,96,91.7%,20,4.9%,98,4.0%,85,32.5%
Cameron Payne,23.2,CHI,Point,558,0,75.0%,13,3.4%,10,1.1%,75,28.6%
Elfrid Payton,23.7,ORL,Point,1230,4,63.2%,72,10.8%,51,1.8%,79,30.2%
Elfrid Payton,23.7,PHX,Point,548,6,68.5%,87,12.8%,30,1.4%,93,37.9%
Alec Peters,22.6,PHX,Big,172,0,80.0%,30,8.8%,3,0.5%,98,60.0%
Mason Plumlee,27.7,DEN,Big,1389,1,45.7%,80,16.7%,82,2.4%,74,30.9%
Miles Plumlee,29.2,ATL,Big,861,2,46.9%,31,9.0%,30,1.2%,3,5.9%
Jakob Poeltl,22.0,TOR,Big,1444,10,59.0%,67,13.5%,42,1.5%,90,41.5%
Quincy Pondexter,29.6,CHI,Forward,123,0,76.9%,98,16.2%,0,0.0%,0,0.0%
Otto Porter,24.4,WAS,Forward,2418,71,82.8%,27,6.2%,57,1.0%,69,26.3%
Bobby Portis,22.7,CHI,Big,1573,55,76.1%,32,9.1%,47,1.6%,75,31.6%
Kristaps Porzingis,22.3,NYK,Big,1526,75,79.6%,49,11.6%,98,4.4%,47,25.0%
Dwight Powell,26.3,DAL,Big,1618,41,70.9%,88,18.0%,91,3.1%,46,24.7%
Norman Powell,24.4,TOR,Wing,964,64,82.9%,23,5.0%,65,1.3%,91,35.3%
Taurean Prince,23.6,ATL,Forward,2424,82,84.7%,39,7.7%,80,1.5%,61,25.3%
Rodney Purvis,23.7,ORL,Wing,259,0,92.3%,8,3.1%,25,0.7%,0,0.0%
Ivan Rabb,20.7,MEM,Big,475,81,80.6%,42,10.5%,57,1.7%,47,25.0%
Julius Randle,22.9,LAL,Big,2169,43,71.8%,94,20.2%,77,2.4%,60,26.4%
Zach Randolph,36.3,SAC,Big,1481,74,78.5%,20,7.0%,76,2.3%,86,37.5%
Xavier Rathan-Mayes,23.5,MEM,Wing,109,0,37.5%,53,7.7%,99,2.8%,86,33.3%
JJ Redick,33.4,PHI,Wing,2107,97,90.3%,38,6.6%,87,1.9%,44,21.3%
Davon Reed,22.4,PHX,Wing,200,0,66.7%,61,8.8%,7,0.4%,0,0.0%
Willie Reed,27.5,LAC,Big,392,7,56.9%,90,18.3%,32,1.2%,33,20.8%
Josh Richardson,24.1,MIA,Wing,2643,78,84.9%,33,6.0%,87,1.8%,93,36.4%
Malachi Richardson,21.8,SAC,Forward,225,0,73.3%,69,10.5%,14,0.6%,12,12.5%
Austin Rivers,25.3,LAC,Wing,2036,10,65.0%,59,8.3%,49,1.1%,59,23.9%
Andre Roberson,25.9,OKC,Wing,1025,0,31.6%,35,6.5%,23,0.7%,35,18.2%
Glenn Robinson III,23.8,IND,Wing,316,0,81.8%,44,7.0%,41,1.0%,31,16.7%
Rajon Rondo,31.7,NOP,Point,1669,0,54.3%,10,3.2%,16,1.2%,33,18.8%
Derrick Rose,29.1,CLE,Point,288,80,87.2%,93,13.8%,3,0.6%,8,5.0%
Derrick Rose,29.1,MIN,Wing,110,0,100.0%,27,5.5%,0,0.0%,86,33.3%
Terrence Ross,26.7,ORL,Wing,598,28,75.0%,45,7.0%,31,0.8%,73,28.6%
Terry Rozier,23.6,BOS,Combo,1991,31,76.8%,39,6.7%,55,1.6%,32,18.5%
Ricky Rubio,27.0,UTA,Point,2226,73,86.6%,41,8.1%,92,2.8%,21,15.3%
D'Angelo Russell,21.7,BKN,Point,1231,24,74.0%,36,7.6%,87,2.7%,77,29.6%
Domantas Sabonis,21.5,IND,Big,1740,49,74.8%,74,14.8%,79,2.4%,61,26.9%
JaKarr Sampson,24.6,SAC,Big,325,0,57.1%,39,10.1%,12,0.8%,92,50.0%
Dario Saric,23.6,PHI,Big,2280,96,86.3%,36,9.5%,41,1.4%,40,23.1%
Tomas Satoransky,26.0,WAS,Combo,1571,56,80.5%,41,6.7%,80,1.8%,57,23.1%
Dennis Schroder,24.1,ATL,Point,2062,65,84.8%,44,8.8%,89,2.7%,48,23.1%
Mike Scott,29.3,WAS,Big,1336,22,64.9%,24,7.6%,22,1.0%,76,31.7%
Thabo Sefolosha,33.5,UTA,Forward,775,66,81.5%,59,9.6%,69,1.2%,20,16.7%
Wayne Selden,23.1,MEM,Combo,655,21,74.1%,70,9.3%,23,1.1%,61,24.0%
Ramon Sessions,31.6,NYK,Point,141,0,80.0%,64,10.4%,20,1.3%,0,0.0%
Ramon Sessions,31.6,WAS,Point,186,29,75.0%,100,23.5%,61,1.9%,18,12.5%
Iman Shumpert,27.4,CLE,Combo,259,0,71.4%,14,3.9%,5,0.7%,100,50.0%
Pascal Siakam,23.6,TOR,Big,1534,13,60.0%,38,9.7%,17,0.9%,91,43.5%
Ben Simmons,21.3,PHI,Combo,2713,2,56.0%,80,11.3%,98,2.9%,50,21.3%
Jonathon Simmons,28.1,ORL,Wing,1984,34,76.8%,93,14.4%,61,1.3%,70,27.3%
Kobi Simmons,20.3,MEM,Combo,597,0,100.0%,36,6.1%,16,1.0%,71,27.3%
Marcus Smart,23.7,BOS,Wing,1590,24,73.1%,47,7.1%,95,2.3%,27,15.8%
Ish Smith,29.3,DET,Point,1994,14,70.2%,26,5.5%,31,1.5%,84,31.1%
JR Smith,32.1,CLE,Wing,2212,19,69.6%,6,2.7%,39,0.9%,83,31.3%
Jason Smith,31.7,WAS,Big,202,0,92.3%,29,8.8%,45,1.5%,97,57.1%
Dennis Smith Jr.,19.9,DAL,Combo,1996,4,69.4%,54,7.7%,84,2.0%,29,18.1%
Tony Snell,26.0,MIL,Wing,2021,51,81.0%,11,3.9%,7,0.4%,19,11.8%
Marreese Speights,30.2,ORL,Big,592,68,78.3%,18,6.8%,70,2.1%,10,13.6%
Nik Stauskas,24.1,BKN,Wing,405,0,70.6%,47,7.1%,30,0.8%,50,22.2%
Lance Stephenson,27.2,IND,Wing,1791,13,66.4%,58,8.1%,70,1.4%,41,20.0%
Julyan Stone,28.9,CHA,Point,102,0,0.0%,0,0.0%,2,0.4%,98,0.0%
Caleb Swanigan,20.5,POR,Big,161,0,68.8%,71,14.3%,10,0.8%,47,25.0%
Jayson Tatum,19.7,BOS,Forward,2409,68,82.7%,90,12.7%,78,1.4%,22,17.1%
Isaiah Taylor,23.3,ATL,Combo,1089,13,70.6%,95,15.1%,64,1.7%,18,12.9%
Jeff Teague,29.4,MIN,Point,2303,57,84.5%,57,9.7%,75,2.4%,38,21.7%
Mirza Teletovic,32.1,MIL,Big,149,0,0.0%,0,0.0%,5,0.6%,99,0.0%
Garrett Temple,31.5,SAC,Wing,1588,38,77.6%,39,6.7%,47,1.0%,60,24.2%
Milos Teodosic,30.6,LAC,Point,1122,63,84.8%,7,2.4%,41,1.6%,0,0.0%
Jason Terry,40.1,MIL,Combo,795,0,88.9%,0,0.7%,0,0.4%,0,0.0%
Daniel Theis,25.6,BOS,Big,874,49,75.0%,65,13.4%,82,2.5%,34,21.2%
Isaiah Thomas,28.7,LAL,Point,455,100,92.1%,34,7.4%,100,4.1%,10,5.6%
Isaiah Thomas,28.7,CLE,Point,399,76,86.8%,84,12.4%,54,1.8%,15,11.1%
Lance Thomas,29.5,NYK,Forward,1318,76,83.0%,45,8.5%,27,0.7%,12,12.5%
Klay Thompson,27.7,GSW,Wing,2484,69,83.3%,10,3.3%,70,1.4%,24,15.0%
Tristan Thompson,26.6,CLE,Big,1027,3,53.2%,69,13.9%,72,2.2%,75,31.4%
Sindarius Thornwell,23.0,LAC,Wing,1083,17,68.8%,96,15.3%,18,0.6%,63,25.0%
Anthony Tolliver,32.4,DET,Big,1714,79,80.3%,51,11.7%,14,0.9%,35,21.7%
Karl-Anthony Towns,22.0,MIN,Big,2882,95,85.8%,72,14.5%,78,2.4%,54,25.8%
PJ Tucker,32.5,HOU,Forward,2226,29,71.7%,8,4.2%,39,0.8%,43,21.1%
Evan Turner,29.0,POR,Wing,2017,80,85.0%,51,7.5%,61,1.3%,47,21.7%
Myles Turner,21.6,IND,Big,1821,66,77.7%,64,13.2%,69,2.1%,30,20.2%
Ekpe Udoh,30.5,UTA,Big,716,47,74.4%,86,17.5%,59,1.8%,83,35.0%
Tyler Ulis,21.8,PHX,Point,1613,47,82.8%,31,6.9%,18,1.2%,20,12.8%
Jonas Valanciunas,25.5,TOR,Big,1723,80,80.5%,58,12.5%,65,2.0%,38,22.1%
Denzel Valentine,24.0,CHI,Wing,1965,32,76.6%,1,1.4%,21,0.6%,15,10.0%
Fred VanVleet,23.7,TOR,Combo,1404,79,82.5%,55,7.7%,82,1.9%,75,27.5%
Rashad Vaughn,21.2,MIL,Wing,143,0,66.7%,44,7.0%,4,0.3%,0,0.0%
Noah Vonleh,22.2,POR,Big,430,0,73.9%,76,15.1%,24,1.0%,40,23.1%
Noah Vonleh,22.2,CHI,Big,344,0,47.8%,13,5.6%,64,2.0%,12,14.3%
Nikola Vucevic,27.0,ORL,Big,1678,82,81.9%,6,4.4%,44,1.5%,58,26.3%
Dwyane Wade,35.8,MIA,Combo,465,23,74.5%,64,8.8%,48,1.5%,20,13.0%
Dwyane Wade,35.8,CLE,Combo,1031,8,70.1%,91,13.0%,36,1.3%,55,22.6%
Dion Waiters,25.9,MIA,Wing,914,26,73.9%,36,6.5%,92,2.1%,13,7.1%
Kemba Walker,27.5,CHA,Point,2710,71,86.4%,79,11.2%,52,1.8%,51,24.1%
John Wall,27.2,WAS,Point,1395,18,72.8%,95,14.4%,82,2.5%,62,26.2%
Tyrone Wallace,23.4,LAC,Combo,821,35,77.6%,77,11.0%,18,1.1%,21,13.8%
Derrick Walton Jr.,22.6,MIA,Point,111,0,0.0%,0,0.0%,7,0.8%,98,0.0%
TJ Warren,24.2,PHX,Wing,2119,30,75.9%,74,10.9%,67,1.4%,78,29.6%
Travis Wear,27.1,LAL,Forward,224,0,100.0%,2,4.0%,35,0.8%,0,0.0%
James Webb III,24.2,BKN,Big,116,0,0.0%,0,0.0%,1,0.4%,99,0.0%
David West,37.2,GSW,Big,970,54,75.9%,46,11.0%,52,1.6%,45,24.4%
Russell Westbrook,29.0,OKC,Point,2888,20,73.6%,92,13.7%,90,2.8%,70,27.6%
Andrew White,24.4,ATL,Wing,179,0,33.3%,20,4.8%,3,0.2%,99,66.7%
Isaiah Whitehead,22.7,BKN,Combo,160,0,68.8%,84,11.6%,4,0.5%,86,30.0%
Hassan Whiteside,28.4,MIA,Big,1332,37,70.2%,77,15.2%,73,2.2%,82,34.7%
Andrew Wiggins,22.7,MIN,Wing,2944,9,64.5%,71,10.3%,64,1.3%,49,22.1%
C.J. Williams,27.7,LAC,Wing,663,0,85.7%,3,2.1%,8,0.5%,0,0.0%
Lou Williams,31.0,LAC,Combo,2554,94,88.0%,88,12.1%,96,2.8%,23,15.6%
Marvin Williams,31.4,CHA,Big,1992,90,82.9%,35,9.4%,8,0.8%,58,26.3%
Troy Williams,22.8,NYK,Wing,270,21,70.4%,85,12.5%,30,0.8%,96,38.5%
Jamil Wilson,26.9,LAC,Big,259,0,50.0%,2,2.5%,5,0.7%,0,0.0%
Justise Winslow,21.6,MIA,Forward,1623,13,63.9%,59,9.6%,61,1.1%,73,27.1%
Brandan Wright,30.1,MEM,Big,356,20,63.6%,69,13.9%,35,1.2%,79,33.3%
Delon Wright,25.5,TOR,Combo,1312,77,82.4%,79,11.1%,73,1.8%,79,28.3%
Guerschon Yabusele,21.9,BOS,Big,186,0,66.7%,39,10.0%,16,0.9%,27,20.0%
Joe Young,25.3,IND,Wing,459,0,72.7%,4,2.1%,74,1.4%,0,0.0%
Nick Young,32.4,GSW,Wing,1251,76,84.7%,28,5.5%,50,1.1%,43,20.8%
Thaddeus Young,29.4,IND,Big,2572,12,59.8%,9,4.9%,18,1.0%,39,22.7%
Cody Zeller,25.1,CHA,Big,604,44,72.5%,93,20.1%,76,2.3%,31,20.6%
Tyler Zeller,27.8,MIL,Big,383,0,89.5%,24,7.6%,81,2.4%,47,25.0%
Tyler Zeller,27.8,BKN,Big,672,31,68.4%,63,13.2%,40,1.4%,91,43.8%
Paul Zipser,23.7,CHI,Forward,759,0,75.0%,4,4.1%,67,1.2%,0,0.0%
Ante Zizic,20.8,CLE,Big,170,0,72.7%,79,16.1%,66,2.0%,88,40.0%
Ivica Zubac,20.6,LAL,Big,361,68,78.3%,78,15.7%,84,2.6%,5,10.0%
