Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Channing Frye,34.5,CLE,Big,466,95,+10.9,+26,93,+6.4,96,+4.2%,76,-0.8%,15,-3.2%,16,-3.0,86,-4.4,91,-3.0%,61,+0.4%,55,-0.4%,20,+2.6
Channing Frye,34.5,LAL,Big,150,89,+8.2,+20,74,+2.5,54,+0.1%,42,+0.2%,91,+4.0%,62,+0.6,91,-5.7,96,-3.8%,16,-1.5%,78,-2.0%,51,+0.0
Danilo Gallinari,29.2,LAC,Forward,663,64,+2.0,+5,24,-4.1,10,-3.8%,75,-0.8%,53,+0.2%,41,-0.8,92,-6.0,73,-1.3%,38,-0.4%,77,-1.8%,98,-6.8
Langston Galloway,25.9,DET,Combo,759,75,+3.8,+10,30,-2.8,50,-0.1%,68,-0.6%,19,-2.8%,15,-3.2,93,-6.6,92,-3.0%,88,+1.8%,35,+0.9%,39,+1.0
Marc Gasol,32.8,MEM,Big,2376,53,+0.1,-0,39,-1.7,39,-0.7%,66,-0.5%,10,-3.9%,69,+1.0,65,-1.8,40,+0.6%,36,-0.5%,95,-4.2%,95,-5.1
Pau Gasol,37.3,SAS,Big,1784,33,-3.3,-8,12,-6.4,22,-2.1%,63,-0.4%,15,-3.2%,51,-0.1,78,-3.1,79,-1.8%,7,-2.2%,59,-0.6%,99,-8.2
Rudy Gay,31.2,SAS,Big,1191,50,-0.3,-1,81,+3.6,43,-0.5%,21,+0.9%,92,+4.2%,78,+2.0,20,+3.9,32,+1.0%,41,-0.3%,61,-0.6%,13,+3.7
Paul George,27.5,OKC,Wing,2863,57,+0.6,+2,62,+0.9,78,+1.6%,12,+1.5%,50,+0.1%,79,+2.1,47,+0.3,24,+1.6%,80,+1.3%,60,-0.6%,64,-0.9
Taj Gibson,32.4,MIN,Big,2693,84,+6.2,+16,82,+3.7,64,+0.6%,88,-1.4%,86,+3.0%,44,-0.6,73,-2.6,82,-2.1%,63,+0.5%,32,+1.1%,53,-0.1
Manu Ginobili,40.3,SAS,Wing,1284,54,+0.3,+0,93,+6.8,71,+0.9%,22,+0.9%,67,+1.2%,99,+8.2,9,+6.5,38,+0.7%,27,-0.8%,15,+2.5%,3,+6.5
Rudy Gobert,25.3,UTA,Big,1807,92,+9.7,+24,62,+0.9,48,-0.2%,10,+1.7%,89,+3.7%,86,+2.9,97,-8.8,93,-3.3%,60,+0.4%,68,-1.3%,93,-4.4
Aaron Gordon,22.1,ORL,Big,1890,86,+6.6,+16,86,+4.6,80,+1.7%,75,-0.8%,55,+0.4%,46,-0.5,67,-2.0,38,+0.7%,65,+0.5%,80,-2.2%,89,-3.3
Eric Gordon,28.9,HOU,Wing,2120,89,+8.3,+16,89,+5.7,77,+1.4%,81,-1.0%,80,+2.3%,77,+1.9,74,-2.6,87,-2.6%,13,-1.7%,40,+0.6%,39,+1.0
Marcin Gortat,33.7,WAS,Big,2064,70,+2.8,+7,42,-1.4,75,+1.3%,76,-0.8%,20,-2.6%,1,-6.9,84,-4.2,60,-0.7%,42,-0.3%,74,-1.6%,99,-7.6
Treveon Graham,24.0,CHA,Wing,949,23,-5.5,-14,28,-3.1,23,-2.0%,74,-0.7%,29,-1.6%,14,-3.3,30,+2.3,23,+1.7%,86,+1.7%,70,-1.4%,7,+5.0
Jerami Grant,23.6,OKC,Big,1586,29,-4.0,-10,36,-2.0,57,+0.2%,45,+0.1%,2,-7.4%,92,+4.3,33,+1.9,86,-2.5%,31,-0.7%,8,+3.3%,7,+5.0
Jerian Grant,25.1,CHI,Point,1595,43,-1.4,-3,44,-1.3,42,-0.6%,48,+0.0%,45,-0.3%,85,+2.9,49,+0.1,70,-1.2%,19,-1.3%,32,+1.1%,62,-0.7
Danny Green,30.4,SAS,Wing,1776,55,+0.5,+1,39,-1.7,33,-1.2%,73,-0.7%,57,+0.5%,17,-2.9,69,-2.2,65,-0.9%,33,-0.6%,64,-0.8%,72,-1.4
Draymond Green,27.7,GSW,Big,2268,49,-0.4,-1,34,-2.3,85,+2.1%,20,+1.0%,15,-3.2%,45,-0.5,66,-1.9,42,+0.5%,74,+1.0%,64,-0.8%,41,+0.8
Gerald Green,31.8,HOU,Wing,856,30,-3.9,-8,15,-6.1,23,-2.0%,67,-0.6%,4,-5.7%,12,-3.5,70,-2.2,75,-1.5%,12,-1.7%,87,-3.1%,17,+3.0
JaMychal Green,27.4,MEM,Forward,1526,42,-1.6,-3,50,-0.6,66,+0.7%,19,+1.0%,52,+0.2%,5,-5.1,41,+0.9,31,+1.1%,4,-2.5%,99,-5.7%,60,-0.5
Jeff Green,31.2,CLE,Big,1728,79,+4.6,+12,48,-0.9,53,+0.0%,50,+0.0%,39,-0.9%,89,+3.4,90,-5.5,98,-5.1%,78,+1.1%,9,+3.0%,37,+1.1
Blake Griffin,28.6,LAC,Big,1133,70,+2.7,+7,83,+3.8,77,+1.5%,11,+1.6%,76,+2.0%,82,+2.6,39,+1.1,31,+1.1%,46,-0.1%,38,+0.7%,75,-1.7
Blake Griffin,28.6,DET,Big,824,79,+4.5,+12,51,-0.4,34,-1.1%,26,+0.7%,81,+2.4%,30,-1.5,88,-4.9,96,-3.9%,24,-1.0%,61,-0.6%,21,+2.6
Tim Hardaway Jr.,25.6,NYK,Wing,1876,73,+3.3,+8,80,+3.4,40,-0.7%,91,-1.6%,82,+2.4%,54,+0.0,49,+0.1,36,+0.8%,51,+0.0%,69,-1.3%,74,-1.6
James Harden,28.2,HOU,Combo,2519,63,+1.9,+3,91,+6.2,79,+1.7%,26,+0.7%,78,+2.1%,99,+9.2,18,+4.3,22,+1.8%,71,+0.9%,34,+1.0%,57,-0.3
Maurice Harkless,24.5,POR,Forward,1246,38,-2.6,-7,37,-1.9,63,+0.5%,7,+2.2%,49,-0.1%,58,+0.2,44,+0.6,26,+1.4%,83,+1.4%,42,+0.5%,52,-0.0
Montrezl Harrell,23.8,LAC,Big,1227,66,+2.2,+6,73,+2.3,82,+1.9%,75,-0.8%,50,+0.1%,73,+1.5,48,+0.1,67,-1.0%,49,-0.1%,16,+2.4%,27,+1.9
Devin Harris,34.7,DAL,Wing,803,98,+14.3,+36,98,+10.5,97,+4.8%,36,+0.4%,33,-1.3%,97,+6.0,82,-3.8,83,-2.2%,90,+1.9%,45,+0.2%,59,-0.4
Devin Harris,34.7,DEN,Point,514,22,-6.2,-15,27,-3.3,15,-3.1%,58,-0.2%,33,-1.3%,90,+3.5,28,+2.8,69,-1.1%,24,-0.9%,37,+0.8%,25,+2.1
Gary Harris,23.1,DEN,Wing,2278,81,+5.3,+13,75,+2.6,84,+2.0%,51,-0.0%,34,-1.2%,52,-0.1,75,-2.7,47,+0.1%,92,+2.3%,65,-0.9%,63,-0.7
Joe Harris,26.2,BKN,Wing,1897,57,+0.7,+2,82,+3.7,87,+2.2%,13,+1.4%,78,+2.1%,25,-1.9,26,+3.0,53,-0.2%,15,-1.5%,84,-2.8%,16,+3.1
Tobias Harris,25.3,DET,Forward,1535,54,+0.3,+1,95,+8.2,89,+2.6%,65,-0.5%,62,+0.8%,60,+0.4,5,+7.8,3,+4.9%,20,-1.2%,41,+0.5%,90,-3.3
Tobias Harris,25.3,LAC,Forward,1101,22,-6.2,-16,48,-0.9,20,-2.3%,92,-1.7%,10,-3.9%,23,-2.2,12,+5.3,7,+3.5%,64,+0.5%,70,-1.4%,46,+0.4
Aaron Harrison,23.0,DAL,Wing,233,3,-16.5,-33,19,-4.9,2,-6.3%,66,-0.5%,98,+7.6%,98,+7.0,1,+11.7,2,+5.8%,88,+1.8%,8,+3.2%,1,+9.8
Andrew Harrison,23.0,MEM,Combo,1278,47,-0.7,-2,41,-1.5,31,-1.4%,63,-0.4%,45,-0.3%,34,-1.3,56,-0.8,59,-0.5%,12,-1.7%,83,-2.5%,65,-0.9
John Henson,26.8,MIL,Big,1953,91,+9.2,+23,85,+4.1,90,+2.6%,36,+0.3%,78,+2.1%,62,+0.6,88,-5.1,81,-2.0%,14,-1.7%,85,-2.8%,92,-4.2
Juan Hernangomez,22.1,DEN,Forward,228,15,-7.9,-20,15,-5.9,13,-3.3%,19,+1.0%,90,+3.7%,9,-4.4,33,+2.0,4,+4.2%,74,+1.0%,67,-1.2%,66,-1.0
Willy Hernangomez,23.4,NYK,Big,162,11,-9.8,-21,32,-2.5,57,+0.1%,5,+2.5%,88,+3.5%,12,-3.7,6,+7.4,9,+3.2%,8,-1.9%,97,-4.7%,8,+4.9
Willy Hernangomez,23.4,CHA,Big,206,60,+1.4,+4,45,-1.2,14,-3.2%,95,-2.3%,88,+3.5%,54,+0.0,73,-2.5,10,+3.1%,97,+3.0%,87,-3.2%,78,-1.9
Mario Hezonja,22.7,ORL,Forward,1555,35,-3.1,-7,51,-0.5,49,-0.2%,18,+1.1%,60,+0.7%,56,+0.1,28,+2.6,33,+1.0%,50,-0.0%,15,+2.4%,26,+2.0
Buddy Hield,24.9,SAC,Wing,1944,85,+6.4,+13,80,+3.3,80,+1.7%,62,-0.4%,68,+1.3%,37,-1.1,79,-3.1,83,-2.2%,76,+1.1%,46,+0.2%,23,+2.3
Nene Hilario,35.1,HOU,Big,744,93,+9.8,+15,82,+3.7,83,+2.0%,44,+0.1%,11,-3.9%,93,+4.6,92,-6.1,90,-2.9%,89,+1.8%,82,-2.5%,4,+5.8
George Hill,31.5,SAC,Combo,1127,31,-3.7,-7,62,+0.9,54,+0.1%,17,+1.2%,87,+3.3%,44,-0.6,16,+4.6,13,+2.6%,6,-2.3%,79,-2.0%,43,+0.6
George Hill,31.5,CLE,Combo,667,95,+11.5,+26,98,+9.9,92,+3.2%,71,-0.6%,84,+2.7%,30,-1.6,63,-1.5,46,+0.1%,46,-0.1%,56,-0.5%,69,-1.2
Solomon Hill,26.6,NOP,Wing,182,9,-10.7,-26,29,-2.9,19,-2.5%,28,+0.6%,79,+2.1%,32,-1.4,5,+7.8,23,+1.7%,9,-1.9%,91,-3.6%,47,+0.3
Jrue Holiday,27.4,NOP,Combo,2900,96,+12.5,+31,77,+2.9,65,+0.6%,49,+0.0%,67,+1.3%,44,-0.6,98,-9.6,95,-3.7%,79,+1.2%,67,-1.2%,84,-2.7
Justin Holiday,28.6,CHI,Wing,2209,94,+10.7,+21,88,+5.1,89,+2.5%,88,-1.4%,6,-5.0%,34,-1.3,90,-5.5,81,-2.0%,39,-0.4%,95,-4.1%,68,-1.2
John Holland,29.0,CLE,Wing,132,14,-8.3,-19,63,+1.1,54,+0.1%,55,-0.2%,52,+0.2%,59,+0.3,3,+9.4,10,+3.1%,10,-1.8%,2,+5.5%,53,-0.1
Rondae Hollis-Jefferson,22.8,BKN,Big,1878,44,-1.1,-3,51,-0.4,56,+0.1%,77,-0.9%,33,-1.3%,96,+5.9,43,+0.7,54,-0.3%,29,-0.7%,42,+0.5%,71,-1.4
Richaun Holmes,24.0,PHI,Big,642,23,-6.0,-15,59,+0.7,51,-0.1%,43,+0.2%,55,+0.5%,30,-1.5,8,+6.8,21,+1.9%,21,-1.2%,20,+2.1%,54,-0.2
Rodney Hood,25.0,UTA,Wing,1062,12,-8.9,-23,27,-3.2,28,-1.5%,71,-0.6%,10,-4.0%,63,+0.7,11,+5.7,25,+1.6%,13,-1.7%,69,-1.3%,16,+3.1
Rodney Hood,25.0,CLE,Wing,527,27,-4.6,-11,52,-0.4,52,-0.0%,96,-2.4%,10,-3.9%,50,-0.2,19,+4.2,39,+0.6%,38,-0.4%,40,+0.6%,14,+3.4
Al Horford,31.4,BOS,Big,2263,91,+9.1,+23,94,+7.5,99,+6.0%,42,+0.2%,13,-3.4%,23,-2.2,63,-1.6,78,-1.7%,6,-2.2%,70,-1.3%,85,-2.8
Danuel House,24.4,PHX,Wing,381,97,+13.1,+29,94,+7.4,94,+3.9%,41,+0.2%,48,-0.2%,66,+0.9,90,-5.6,93,-3.3%,16,-1.5%,84,-2.8%,89,-3.2
Dwight Howard,31.9,CHA,Big,2441,79,+4.7,+12,77,+2.8,93,+3.5%,2,+3.2%,82,+2.6%,80,+2.3,67,-1.9,84,-2.2%,7,-2.1%,13,+2.6%,97,-6.1
Josh Huestis,25.9,OKC,Wing,908,76,+4.1,+10,76,+2.7,76,+1.4%,68,-0.6%,52,+0.1%,52,-0.1,62,-1.4,86,-2.5%,8,-2.0%,36,+0.8%,74,-1.6
Serge Ibaka,28.1,TOR,Big,2079,38,-2.7,-6,54,-0.1,54,+0.0%,72,-0.7%,28,-1.7%,93,+4.6,29,+2.6,46,+0.1%,1,-3.9%,93,-3.9%,69,-1.2
Andre Iguodala,33.8,GSW,Wing,1605,73,+3.5,+8,28,-3.0,17,-2.7%,49,+0.0%,50,+0.0%,81,+2.6,93,-6.5,93,-3.3%,56,+0.2%,55,-0.4%,33,+1.5
Ersan Ilyasova,30.5,ATL,Big,1146,79,+4.6,+11,80,+3.4,70,+0.9%,74,-0.8%,63,+0.9%,76,+1.7,60,-1.2,46,+0.2%,73,+1.0%,26,+1.6%,58,-0.3
Ersan Ilyasova,30.5,PHI,Big,528,16,-7.5,-10,11,-6.8,3,-5.8%,51,-0.0%,41,-0.6%,86,+2.9,43,+0.7,60,-0.6%,79,+1.2%,64,-0.8%,5,+5.7
Joe Ingles,30.1,UTA,Wing,2551,73,+3.6,+9,76,+2.8,89,+2.6%,35,+0.4%,54,+0.4%,14,-3.3,55,-0.8,37,+0.7%,48,-0.1%,58,-0.6%,55,-0.3
Brandon Ingram,20.2,LAL,Wing,1954,36,-2.9,-8,32,-2.5,21,-2.1%,34,+0.4%,77,+2.0%,43,-0.7,45,+0.4,55,-0.3%,44,-0.2%,29,+1.3%,50,+0.2
Kyrie Irving,25.6,BOS,Point,1916,81,+5.4,+13,95,+8.5,95,+4.0%,56,-0.2%,53,+0.3%,42,-0.7,26,+3.1,45,+0.3%,18,-1.4%,12,+2.7%,25,+2.1
Jarrett Jack,34.0,NYK,Point,1509,87,+7.0,+17,87,+4.7,82,+1.9%,66,-0.5%,61,+0.8%,57,+0.2,70,-2.3,55,-0.3%,20,-1.2%,71,-1.4%,95,-5.3
Reggie Jackson,27.5,DET,Point,1193,71,+2.9,+8,71,+1.9,60,+0.3%,14,+1.3%,86,+3.1%,77,+1.8,57,-1.0,17,+2.2%,82,+1.4%,38,+0.6%,85,-2.8
LeBron James,32.8,CLE,Forward,2978,74,+3.6,+9,96,+9.2,98,+5.8%,66,-0.5%,28,-1.7%,33,-1.4,11,+5.6,13,+2.7%,27,-0.8%,46,+0.1%,46,+0.4
Al Jefferson,32.8,IND,Big,457,25,-5.1,-13,42,-1.4,26,-1.7%,93,-1.8%,19,-2.8%,31,-1.4,23,+3.6,64,-0.9%,3,-3.0%,44,+0.4%,40,+0.9
Richard Jefferson,37.4,DEN,Forward,126,2,-17.1,-36,4,-11.0,2,-5.9%,87,-1.4%,56,+0.5%,9,-4.3,10,+6.1,2,+5.0%,68,+0.8%,73,-1.6%,81,-2.3
Brandon Jennings,28.1,MIL,Combo,189,0,-23.6,-49,0,-19.9,0,-10.2%,7,+2.2%,40,-0.8%,40,-0.9,22,+3.7,29,+1.2%,18,-1.4%,98,-5.4%,18,+2.9
Jonas Jerebko,30.7,UTA,Big,1044,34,-3.1,-8,66,+1.3,56,+0.1%,57,-0.2%,76,+2.0%,43,-0.7,17,+4.5,35,+0.8%,23,-1.1%,39,+0.6%,18,+2.8
Amir Johnson,30.5,PHI,Big,1141,22,-6.2,-15,17,-5.4,46,-0.4%,8,+1.9%,56,+0.5%,0,-8.9,42,+0.8,26,+1.5%,92,+2.2%,79,-2.1%,29,+1.8
James Johnson,30.7,MIA,Big,1926,48,-0.5,-1,69,+1.6,84,+2.0%,13,+1.4%,43,-0.6%,54,+0.1,31,+2.2,80,-1.9%,23,-1.0%,10,+3.0%,15,+3.3
Joe Johnson,36.3,UTA,Big,690,9,-10.7,-27,14,-6.2,13,-3.3%,38,+0.3%,17,-2.9%,22,-2.3,17,+4.4,48,+0.0%,25,-0.9%,3,+5.2%,74,-1.6
Joe Johnson,36.3,HOU,Forward,471,11,-10.0,-21,11,-7.0,4,-5.1%,99,-3.5%,3,-6.7%,51,-0.1,26,+3.0,28,+1.3%,7,-2.2%,90,-3.6%,10,+4.2
Stanley Johnson,21.4,DET,Wing,1836,40,-2.2,-6,31,-2.5,36,-0.9%,19,+1.0%,51,+0.1%,72,+1.4,52,-0.3,60,-0.6%,54,+0.1%,47,+0.1%,37,+1.1
Tyler Johnson,25.5,MIA,Combo,1984,63,+2.0,+5,67,+1.5,67,+0.8%,58,-0.2%,43,-0.5%,45,-0.6,53,-0.5,37,+0.7%,76,+1.1%,66,-1.1%,47,+0.3
Wesley Johnson,30.3,LAC,Wing,1453,40,-1.9,-5,24,-4.0,59,+0.3%,14,+1.4%,22,-2.3%,23,-2.2,69,-2.1,39,+0.6%,93,+2.5%,59,-0.6%,43,+0.6
Nikola Jokic,22.7,DEN,Big,2418,99,+14.9,+36,98,+9.7,91,+3.0%,80,-1.0%,77,+2.0%,59,+0.3,89,-5.2,58,-0.5%,18,-1.3%,91,-3.6%,87,-3.0
Tyus Jones,21.5,MIN,Point,1419,80,+5.2,+13,62,+0.9,62,+0.5%,72,-0.7%,35,-1.2%,49,-0.3,85,-4.2,69,-1.1%,70,+0.8%,62,-0.7%,75,-1.7
Derrick Jones Jr.,20.7,MIA,Wing,190,8,-11.6,-30,4,-11.2,3,-5.9%,27,+0.6%,93,+4.6%,3,-6.1,46,+0.4,91,-3.0%,0,-5.9%,92,-3.8%,60,-0.5
DeAndre Jordan,29.3,LAC,Big,2403,25,-5.2,-14,33,-2.4,18,-2.6%,30,+0.5%,88,+3.4%,20,-2.6,28,+2.8,27,+1.4%,5,-2.5%,93,-3.9%,94,-4.6
Cory Joseph,26.2,IND,Combo,2138,19,-6.8,-17,21,-4.6,16,-2.8%,46,+0.1%,91,+4.0%,63,+0.7,31,+2.2,66,-0.9%,11,-1.8%,84,-2.8%,11,+4.1
Frank Kaminsky,24.6,CHA,Big,1743,29,-4.0,-10,56,+0.2,21,-2.3%,97,-2.6%,34,-1.2%,50,-0.2,19,+4.2,8,+3.3%,75,+1.0%,72,-1.5%,13,+3.5
Enes Kanter,25.5,NYK,Big,1800,34,-3.2,-8,54,-0.1,41,-0.6%,12,+1.5%,97,+6.2%,23,-2.2,25,+3.1,10,+3.1%,47,-0.1%,79,-2.0%,96,-5.5
Michael Kidd-Gilchrist,24.1,CHA,Wing,1833,69,+2.6,+7,54,-0.0,75,+1.3%,47,+0.1%,65,+1.1%,68,+1.0,75,-2.6,61,-0.7%,34,-0.6%,48,+0.1%,95,-4.9
Sean Kilpatrick,27.8,BKN,Wing,168,12,-9.0,-21,7,-8.8,2,-6.1%,14,+1.3%,75,+1.8%,35,-1.3,48,+0.2,12,+2.9%,20,-1.2%,98,-5.0%,100,-9.7
Sean Kilpatrick,27.8,MIL,Wing,182,10,-10.4,-24,26,-3.5,22,-2.1%,93,-1.9%,13,-3.5%,41,-0.8,7,+6.9,5,+4.0%,15,-1.6%,94,-4.0%,37,+1.1
Sean Kilpatrick,27.8,CHI,Wing,196,41,-1.8,-2,90,+6.0,81,+1.9%,100,-3.7%,14,-3.3%,91,+3.8,5,+7.8,3,+4.5%,64,+0.5%,11,+2.9%,68,-1.1
Kyle Korver,36.6,CLE,Wing,1498,95,+11.5,+28,79,+3.2,81,+1.8%,36,+0.4%,25,-2.0%,93,+4.5,96,-8.2,98,-4.6%,64,+0.5%,43,+0.5%,39,+1.0
Kosta Koufos,28.7,SAC,Big,1341,52,-0.0,-1,28,-3.0,19,-2.5%,91,-1.6%,57,+0.6%,15,-3.1,78,-3.0,83,-2.2%,19,-1.2%,48,+0.1%,93,-4.5
Zach LaVine,22.6,CHI,Wing,644,23,-5.8,-11,47,-0.9,39,-0.7%,94,-2.0%,21,-2.5%,84,+2.8,14,+5.0,8,+3.3%,28,-0.7%,71,-1.5%,17,+2.9
Skal Labissiere,21.6,SAC,Big,1151,65,+2.1,+5,73,+2.1,73,+1.2%,32,+0.5%,60,+0.7%,66,+0.9,50,-0.1,54,-0.3%,42,-0.3%,35,+0.9%,72,-1.5
Jeremy Lamb,25.4,CHA,Wing,1915,75,+4.0,+10,83,+3.7,62,+0.4%,61,-0.3%,59,+0.7%,64,+0.8,51,-0.2,56,-0.4%,43,-0.2%,66,-1.0%,22,+2.4
Shane Larkin,25.1,BOS,Combo,733,43,-1.4,-3,9,-7.2,8,-4.2%,53,-0.1%,49,-0.1%,84,+2.8,91,-5.9,47,+0.1%,98,+3.5%,44,+0.3%,70,-1.3
Joffrey Lauvergne,26.1,SAS,Big,466,5,-14.7,-35,15,-6.0,47,-0.4%,1,+3.6%,84,+2.9%,17,-2.9,3,+8.7,4,+4.2%,89,+1.9%,11,+2.7%,9,+4.6
Caris LeVert,23.2,BKN,Combo,1817,18,-7.2,-18,14,-6.2,18,-2.6%,29,+0.6%,49,-0.1%,79,+2.2,40,+1.0,44,+0.3%,55,+0.2%,54,-0.3%,57,-0.3
Courtney Lee,32.1,NYK,Wing,2277,30,-3.9,-10,35,-2.2,42,-0.6%,33,+0.4%,43,-0.5%,63,+0.7,35,+1.7,36,+0.7%,36,-0.5%,31,+1.1%,92,-4.2
Alex Len,24.4,PHX,Big,1336,50,-0.3,-1,57,+0.3,38,-0.8%,63,-0.4%,38,-1.0%,94,+5.2,43,+0.7,51,-0.1%,28,-0.7%,63,-0.7%,68,-1.1
Kawhi Leonard,26.3,SAS,Wing,207,59,+1.3,+4,9,-7.4,68,+0.8%,15,+1.3%,1,-8.2%,22,-2.2,96,-8.8,89,-2.8%,84,+1.6%,47,+0.1%,95,-5.0
Meyers Leonard,25.7,POR,Big,221,5,-14.1,-33,21,-4.6,61,+0.4%,29,+0.6%,2,-7.6%,51,-0.1,2,+9.5,1,+7.1%,29,-0.7%,99,-7.0%,0,+11.2
Jon Leuer,28.5,DET,Big,136,68,+2.5,+7,10,-7.1,46,-0.4%,36,+0.4%,1,-9.8%,38,-1.1,98,-9.6,99,-5.6%,81,+1.3%,90,-3.5%,2,+7.6
DeAndre Liggins,29.6,MIL,Wing,446,3,-16.2,-36,2,-12.9,1,-7.4%,87,-1.3%,10,-4.1%,13,-3.4,25,+3.3,43,+0.4%,85,+1.6%,6,+3.7%,8,+4.9
DeAndre Liggins,29.6,NOP,Wing,199,0,-26.6,-51,2,-13.0,16,-2.9%,43,+0.2%,2,-7.9%,1,-7.8,0,+13.6,1,+7.5%,70,+0.8%,63,-0.8%,3,+6.6
Damian Lillard,27.3,POR,Point,2668,94,+10.8,+28,97,+9.5,85,+2.0%,90,-1.5%,44,-0.4%,96,+5.8,61,-1.3,52,-0.2%,68,+0.7%,65,-0.9%,40,+0.9
Shaun Livingston,32.1,GSW,Combo,1107,39,-2.3,-4,17,-5.5,40,-0.7%,41,+0.2%,24,-2.1%,29,-1.6,80,-3.2,89,-2.8%,59,+0.3%,44,+0.4%,11,+4.1
Kevon Looney,21.7,GSW,Big,811,74,+3.8,+7,85,+4.1,25,-1.8%,92,-1.7%,87,+3.3%,78,+1.9,46,+0.3,49,-0.0%,49,-0.1%,91,-3.6%,49,+0.2
Brook Lopez,29.6,LAL,Big,1720,41,-1.6,-4,65,+1.3,73,+1.2%,57,-0.2%,18,-2.9%,17,-2.9,27,+2.9,17,+2.2%,14,-1.7%,78,-1.9%,90,-3.4
Robin Lopez,29.6,CHI,Big,1642,74,+3.6,+7,38,-1.7,63,+0.5%,78,-0.9%,9,-4.2%,5,-5.0,89,-5.3,81,-2.1%,14,-1.7%,94,-4.0%,91,-3.8
Kevin Love,29.1,CLE,Big,1621,63,+1.9,+5,68,+1.6,78,+1.6%,15,+1.3%,47,-0.2%,81,+2.6,52,-0.4,20,+2.0%,56,+0.2%,66,-1.1%,92,-3.9
Kyle Lowry,31.6,TOR,Point,2499,43,-1.3,-3,61,+0.8,66,+0.6%,41,+0.2%,36,-1.1%,88,+3.2,32,+2.1,30,+1.2%,11,-1.8%,88,-3.2%,56,-0.3
Timothe Luwawu-Cabarrot,22.5,PHI,Wing,740,23,-6.0,-15,22,-4.2,14,-3.1%,46,+0.1%,63,+1.0%,85,+2.9,34,+1.8,62,-0.7%,36,-0.5%,34,+1.0%,23,+2.3
Trey Lyles,22.0,DEN,Big,1286,45,-1.1,-3,46,-1.1,23,-2.0%,54,-0.1%,48,-0.1%,75,+1.6,49,-0.0,53,-0.2%,38,-0.4%,78,-2.0%,7,+5.0
Shelvin Mack,27.5,ORL,Combo,1278,65,+2.1,+5,55,+0.1,47,-0.4%,53,-0.1%,68,+1.3%,66,+0.9,67,-1.9,68,-1.1%,72,+0.9%,42,+0.5%,34,+1.3
Ian Mahinmi,31.0,WAS,Big,1115,51,-0.1,-0,53,-0.2,26,-1.7%,7,+2.2%,98,+6.9%,87,+3.0,51,-0.1,46,+0.2%,57,+0.2%,46,+0.2%,26,+1.9
Thon Maker,20.7,MIL,Big,1193,10,-10.0,-25,27,-3.3,24,-1.9%,78,-0.9%,15,-3.2%,75,+1.7,8,+6.7,10,+3.1%,87,+1.8%,2,+5.3%,22,+2.5
Boban Marjanovic,29.2,DET,Big,146,80,+5.2,+14,66,+1.4,64,+0.5%,42,+0.2%,79,+2.1%,88,+3.2,82,-3.8,96,-3.9%,0,-4.8%,100,-8.0%,32,+1.6
Boban Marjanovic,29.2,LAC,Big,150,99,+16.0,+34,98,+9.8,100,+6.7%,10,+1.8%,98,+8.1%,100,+10.7,92,-6.2,78,-1.7%,70,+0.8%,89,-3.4%,6,+5.3
Jarell Martin,23.4,MEM,Big,1599,37,-2.8,-7,25,-3.7,15,-3.0%,93,-1.9%,44,-0.4%,91,+3.8,57,-0.9,63,-0.8%,67,+0.7%,37,+0.8%,19,+2.7
Wesley Matthews,31.0,DAL,Wing,2090,14,-8.4,-21,37,-1.9,49,-0.2%,37,+0.3%,18,-2.9%,48,-0.3,9,+6.6,5,+3.8%,56,+0.2%,31,+1.2%,22,+2.4
Luc Mbah a Moute,31.1,HOU,Forward,1520,60,+1.5,+3,48,-0.8,71,+0.9%,34,+0.4%,20,-2.7%,81,+2.5,70,-2.2,76,-1.5%,69,+0.8%,43,+0.4%,60,-0.5
Patrick McCaw,22.0,GSW,Combo,851,7,-11.6,-27,21,-4.6,4,-5.0%,69,-0.6%,67,+1.2%,62,+0.6,7,+7.0,15,+2.5%,73,+1.0%,7,+3.6%,30,+1.7
CJ McCollum,26.1,POR,Wing,2899,32,-3.6,-9,41,-1.5,48,-0.3%,95,-2.3%,17,-2.9%,17,-2.9,32,+2.0,18,+2.2%,49,-0.1%,56,-0.5%,61,-0.7
TJ McConnell,25.6,PHI,Point,1590,8,-11.6,-28,16,-5.6,16,-2.9%,13,+1.4%,26,-1.9%,75,+1.6,10,+6.0,32,+1.0%,33,-0.6%,14,+2.5%,34,+1.4
Doug McDermott,25.8,NYK,Wing,1087,40,-2.2,-6,38,-1.7,31,-1.4%,20,+0.9%,46,-0.3%,60,+0.3,45,+0.5,40,+0.6%,59,+0.3%,47,+0.1%,14,+3.4
