Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Johnny Juzang,21.6,UTA,Wing,216,48,16.6%,1,83.7,0,3.4%,0,0.21,100,3.5%
Frank Kaminsky,29.6,ATL,Big,132,37,13.9%,93,139.5,82,13.3%,92,0.96,26,16.9%
Luke Kennard,26.4,LAC,Wing,720,26,14.0%,89,126.3,17,7.1%,28,0.51,22,13.3%
Luke Kennard,26.4,MEM,Combo,566,9,13.5%,99,146.7,12,11.5%,40,0.85,81,9.1%
Walker Kessler,21.3,UTA,Big,1693,13,11.6%,93,140.0,22,5.7%,38,0.49,70,12.4%
Corey Kispert,23.7,WAS,Wing,2066,12,12.2%,94,132.1,5,5.5%,16,0.45,75,9.4%
Maxi Kleber,30.8,DAL,Big,923,5,10.0%,36,117.4,45,7.9%,78,0.79,56,13.4%
Nathan Knight,25.1,MIN,Big,236,61,16.3%,75,128.9,27,6.6%,22,0.40,44,14.4%
Kevin Knox,23.2,POR,Forward,305,76,19.6%,38,111.4,34,7.6%,13,0.39,40,11.3%
Kevin Knox,23.2,DET,Forward,556,32,14.0%,77,121.1,1,3.6%,2,0.26,5,15.9%
Christian Koloko,22.4,TOR,Big,766,3,9.6%,13,104.8,12,4.5%,33,0.47,76,11.4%
John Konchar,26.6,MEM,Wing,1445,4,10.0%,31,109.0,22,7.5%,72,0.76,55,10.6%
Furkan Korkmaz,25.3,PHI,Wing,280,50,17.1%,18,103.1,35,8.6%,27,0.50,8,15.0%
Luke Kornet,27.3,BOS,Big,698,4,9.9%,92,138.0,36,7.3%,73,0.74,47,13.9%
Vit Krejci,22.4,ATL,Forward,104,11,11.4%,0,60.0,79,14.1%,97,1.24,14,14.3%
Jonathan Kuminga,20.1,GSW,Forward,1308,73,19.4%,64,117.9,76,13.0%,68,0.67,10,14.9%
Kyle Kuzma,27.3,WAS,Forward,2238,92,27.4%,34,109.6,82,16.3%,51,0.60,22,13.5%
Jake LaRavia,21.0,MEM,Forward,325,7,11.1%,68,118.4,35,7.6%,71,0.69,2,17.8%
Zach LaVine,27.6,CHI,Wing,2768,94,28.7%,80,121.9,91,18.6%,54,0.65,52,10.9%
Anthony Lamb,24.8,GSW,Big,1109,33,13.5%,56,121.6,63,10.1%,75,0.75,47,13.9%
Jock Landale,27.0,PHX,Big,911,67,17.1%,51,120.7,61,9.7%,50,0.57,42,14.8%
Romeo Langford,23.0,SAS,Wing,815,29,14.2%,27,106.4,29,8.3%,42,0.59,73,9.6%
Caris LeVert,28.2,CLE,Wing,2206,74,19.9%,32,109.0,90,18.1%,90,0.91,41,11.7%
Damion Lee,30.0,PHX,Wing,1420,36,14.8%,77,121.8,38,8.9%,45,0.60,12,14.8%
Saben Lee,23.4,PHX,Combo,318,61,21.3%,38,108.1,94,28.6%,88,1.34,42,12.3%
Alex Len,29.4,SAC,Big,132,18,12.1%,24,110.7,30,6.8%,48,0.56,2,26.0%
Kawhi Leonard,31.3,LAC,Forward,1745,93,27.6%,89,125.5,90,19.0%,72,0.69,83,8.1%
Meyers Leonard,30.7,MIL,Big,100,25,12.9%,85,133.3,0,1.3%,0,0.10,10,19.7%
Kira Lewis Jr.,21.6,NOP,Point,170,24,20.1%,67,117.1,0,12.9%,0,0.64,93,9.1%
Damian Lillard,32.3,POR,Point,2105,93,36.2%,98,129.6,76,33.8%,17,0.93,72,10.9%
Nassir Little,22.7,POR,Forward,953,40,14.8%,42,112.0,33,7.6%,34,0.51,56,10.4%
Isaiah Livers,24.3,DET,Forward,1180,6,10.7%,58,116.4,7,4.6%,19,0.43,64,9.9%
Kenneth Lofton,20.2,MEM,Big,112,93,23.6%,56,122.2,62,10.0%,24,0.42,82,10.9%
Kevon Looney,26.7,GSW,Big,1961,10,11.3%,70,127.7,83,13.6%,98,1.20,93,8.5%
Brook Lopez,34.6,MIL,Big,2367,63,16.7%,69,127.2,25,6.0%,16,0.36,75,11.4%
Robin Lopez,34.6,CLE,Big,243,52,15.4%,90,136.1,59,9.6%,55,0.62,8,20.8%
Kevin Love,34.1,MIA,Big,414,79,18.6%,15,106.6,79,13.0%,67,0.70,70,12.3%
Kevin Love,34.1,CLE,Big,820,80,18.7%,25,111.3,82,13.1%,68,0.70,57,13.4%
Kyle Lowry,36.6,MIA,Point,1706,22,18.7%,59,114.0,22,23.1%,61,1.23,24,13.9%
Trey Lyles,27.0,SAC,Big,1212,61,16.2%,61,123.9,38,7.4%,32,0.46,48,13.9%
Theo Maledon,21.4,CHA,Combo,798,47,19.4%,22,104.6,85,24.9%,85,1.28,16,14.3%
Sandro Mamukelashvili,23.4,SAS,Big,423,83,19.2%,17,107.8,87,14.9%,76,0.78,68,12.5%
Sandro Mamukelashvili,23.4,MIL,Big,178,28,13.2%,1,89.6,67,10.9%,82,0.83,81,11.0%
Terance Mann,26.0,LAC,Combo,1804,20,15.4%,91,125.2,27,14.1%,57,0.92,44,12.1%
Tre Mann,21.7,OKC,Combo,1094,58,21.0%,15,101.1,22,13.5%,17,0.64,70,10.1%
Lauri Markkanen,25.4,UTA,Forward,2270,88,23.7%,96,129.3,45,8.6%,7,0.37,66,9.9%
Naji Marshall,24.8,NOP,Wing,1748,53,17.7%,38,109.9,76,14.4%,82,0.81,25,13.2%
Caleb Martin,27.1,MIA,Forward,2031,30,13.8%,54,113.7,38,8.0%,46,0.58,33,12.2%
Cody Martin,27.1,CHA,Wing,130,17,13.0%,4,94.6,50,10.4%,80,0.80,98,5.1%
Kenyon Martin Jr.,21.8,HOU,Wing,2269,34,14.5%,91,127.0,25,7.9%,38,0.55,44,11.5%
Garrison Mathews,26.0,HOU,Wing,566,20,13.3%,62,117.2,8,5.9%,14,0.45,70,9.9%
Bennedict Mathurin,20.4,IND,Wing,2203,80,22.5%,55,115.1,24,7.7%,3,0.34,33,12.6%
Wesley Matthews,36.0,MIL,Wing,771,2,9.4%,17,102.4,2,4.6%,25,0.49,69,9.9%
Tyrese Maxey,22.0,PHI,Combo,2012,73,23.9%,83,121.4,40,16.6%,18,0.69,93,7.5%
Skylar Mays,25.2,POR,Combo,181,69,22.1%,98,130.4,98,36.2%,100,1.63,75,9.5%
Miles McBride,22.1,NYK,Combo,700,16,14.8%,6,94.4,11,11.4%,30,0.77,82,8.8%
CJ McCollum,31.1,NOP,Combo,2647,89,27.8%,40,108.8,80,24.2%,47,0.87,61,10.8%
TJ McConnell,30.6,IND,Point,1491,39,23.0%,76,118.4,87,38.7%,96,1.68,4,17.1%
Jaden McDaniels,22.1,MIN,Forward,2411,39,14.7%,85,123.4,41,8.3%,43,0.56,20,13.6%
Jalen McDaniels,24.8,CHA,Wing,1483,49,16.7%,37,109.9,50,10.3%,47,0.62,24,13.3%
Jalen McDaniels,24.8,PHI,Forward,398,35,14.3%,66,118.2,14,5.8%,15,0.40,61,10.0%
Doug McDermott,30.8,SAS,Forward,1311,58,17.0%,69,119.4,57,9.8%,47,0.58,53,10.6%
JaVale McGee,34.8,DAL,Big,318,75,18.0%,85,133.6,16,5.0%,5,0.27,3,24.4%
Bryce McGowens,20.0,CHA,Wing,710,28,14.2%,28,106.9,42,9.4%,58,0.66,9,15.0%
Rodney McGruder,31.3,DET,Wing,491,14,12.7%,49,113.9,12,6.7%,33,0.53,91,7.4%
Jordan McLaughlin,26.6,MIN,Point,664,4,14.6%,30,106.9,43,26.6%,100,1.83,17,14.5%
De'Anthony Melton,24.4,PHI,Combo,2138,27,16.6%,54,112.8,21,13.5%,36,0.81,37,12.7%
Chimezie Metu,25.6,SAC,Big,657,54,15.6%,65,126.2,47,8.2%,44,0.52,83,10.9%
Khris Middleton,31.2,MIL,Forward,792,96,29.0%,47,112.6,99,28.9%,92,1.00,27,12.9%
Patty Mills,34.2,BKN,Combo,536,39,18.5%,48,111.3,25,13.7%,27,0.74,43,12.3%
Shake Milton,26.1,PHI,Combo,1494,46,19.4%,65,114.7,57,20.2%,71,1.04,27,13.6%
Davion Mitchell,24.2,SAC,Combo,1424,21,15.6%,44,110.1,43,17.1%,74,1.09,45,12.0%
Donovan Mitchell,26.1,CLE,Combo,2431,99,32.2%,90,124.9,61,20.5%,16,0.64,67,10.2%
Evan Mobley,21.4,CLE,Big,2714,81,18.8%,40,118.2,75,12.2%,61,0.65,65,12.7%
Malik Monk,24.7,SAC,Wing,1707,90,26.0%,72,119.1,98,25.5%,94,0.98,18,13.8%
Moses Moody,20.4,GSW,Wing,725,16,12.9%,83,123.6,27,8.2%,52,0.64,17,14.2%
Ja Morant,23.2,MEM,Point,1947,98,38.0%,52,111.8,96,41.2%,39,1.08,63,11.4%
Marcus Morris,33.2,LAC,Big,1822,68,17.2%,16,107.5,52,8.9%,43,0.52,95,8.0%
Markieff Morris,33.2,BKN,Big,275,42,14.5%,18,108.4,70,11.2%,76,0.77,48,13.9%
Monte Morris,27.3,WAS,Point,1693,20,18.6%,70,117.2,35,24.9%,76,1.34,100,8.5%
Trey Murphy III,22.4,NOP,Wing,2421,31,14.3%,96,133.5,10,6.4%,15,0.45,92,7.3%
Dejounte Murray,26.1,ATL,Combo,2686,84,26.3%,39,108.3,79,23.8%,52,0.91,74,9.5%
Jamal Murray,25.7,DEN,Combo,2128,90,28.2%,67,115.4,89,26.6%,62,0.94,62,10.6%
Keegan Murray,22.2,SAC,Forward,2356,29,13.8%,72,120.3,10,5.3%,12,0.38,92,7.3%
Mike Muscala,31.3,OKC,Big,621,38,14.1%,47,119.9,44,7.9%,47,0.56,99,6.2%
Mike Muscala,31.3,BOS,Big,297,21,12.6%,57,122.5,8,4.1%,11,0.32,84,10.7%
Sviatoslav Mykhailiuk,25.4,CHA,Wing,412,71,19.7%,64,117.4,88,17.5%,88,0.89,50,11.1%
Larry Nance Jr.,29.8,NOP,Big,1368,15,11.8%,73,128.6,71,11.6%,93,0.98,78,11.2%
Andrew Nembhard,22.8,IND,Combo,2044,36,18.2%,34,105.9,72,22.3%,80,1.23,20,14.2%
Aaron Nesmith,23.0,IND,Forward,1800,49,15.8%,49,112.8,28,7.3%,23,0.46,47,11.0%
Raul Neto,30.5,CLE,Combo,413,19,15.3%,93,126.7,69,22.0%,98,1.43,28,13.6%
Georges Niang,29.4,PHI,Forward,1489,42,14.9%,86,123.5,31,7.3%,32,0.49,55,10.4%
Daishen Nix,20.7,HOU,Point,843,9,17.3%,4,88.2,7,18.5%,35,1.07,0,23.0%
Zeke Nnaji,21.8,DEN,Big,645,22,12.8%,67,126.5,7,3.9%,7,0.30,38,15.3%
Nerlens Noel,28.6,DET,Big,136,8,10.9%,2,93.1,32,6.9%,58,0.64,22,17.4%
Jaylen Nowell,23.3,MIN,Combo,1230,79,24.3%,37,107.6,38,15.4%,15,0.63,79,9.1%
Frank Ntilikina,24.3,DAL,Wing,541,27,14.1%,7,95.5,65,12.3%,86,0.87,5,15.5%
Kendrick Nunn,27.2,LAL,Combo,495,63,21.4%,19,103.8,8,9.3%,2,0.44,55,11.0%
Kendrick Nunn,27.2,WAS,Wing,413,86,24.6%,40,111.9,92,18.9%,75,0.77,19,13.7%
Jusuf Nurkic,28.2,POR,Big,1387,88,21.8%,43,118.9,90,16.1%,72,0.74,22,17.2%
Jordan Nwora,24.1,MIL,Forward,540,55,16.7%,21,105.2,47,8.8%,37,0.53,15,14.3%
Jordan Nwora,24.1,IND,Forward,586,79,19.7%,67,118.3,73,12.4%,57,0.63,44,11.1%
Royce O'Neale,29.4,BKN,Wing,2382,35,14.7%,29,108.0,82,15.6%,95,1.06,16,14.5%
Chuma Okeke,24.2,ORL,Forward,487,19,12.3%,6,95.8,58,9.9%,80,0.80,32,12.3%
Josh Okogie,24.2,PHX,Forward,1258,62,17.4%,14,102.6,61,10.2%,48,0.58,57,10.3%
Onyeka Okongwu,21.9,ATL,Big,1835,34,13.6%,87,135.1,24,6.0%,25,0.44,54,13.5%
Isaac Okoro,21.8,CLE,Wing,1615,8,11.2%,74,121.3,17,7.0%,50,0.63,66,10.2%
KZ Okpala,23.5,SAC,Forward,213,0,7.8%,2,91.2,23,6.9%,86,0.88,58,10.3%
Victor Oladipo,30.5,MIA,Combo,1100,71,22.6%,17,101.8,62,20.6%,54,0.91,10,15.2%
Kelly Olynyk,31.5,UTA,Big,1942,76,18.4%,72,128.5,92,17.2%,90,0.94,10,19.7%
Eugene Omoruyi,25.7,OKC,Big,237,71,17.5%,5,98.9,20,5.6%,10,0.32,43,14.6%
Eugene Omoruyi,25.7,DET,Forward,358,69,18.6%,30,107.4,27,7.0%,10,0.38,46,11.1%
Cedi Osman,27.6,CLE,Forward,1492,56,16.8%,60,116.7,68,10.7%,61,0.64,76,9.1%
Kelly Oubre,26.9,CHA,Wing,1546,83,23.8%,30,108.2,6,5.7%,1,0.24,93,7.3%
Chris Paul,37.5,PHX,Point,1886,54,24.9%,48,110.8,91,38.9%,87,1.56,76,10.6%
Cameron Payne,28.2,PHX,Point,939,63,26.8%,24,103.1,61,30.1%,52,1.12,33,13.2%
Gary Payton II,29.9,GSW,Wing,123,9,11.4%,97,137.9,48,9.8%,83,0.85,26,13.1%
Gary Payton II,29.9,POR,Wing,255,3,9.9%,100,141.9,56,11.1%,97,1.12,0,21.4%
Theo Pinson,27.0,DAL,Forward,253,60,17.1%,8,97.5,92,20.0%,96,1.17,43,11.2%
Mason Plumlee,32.7,LAC,Big,449,29,13.2%,98,150.4,75,12.1%,89,0.91,7,21.7%
Mason Plumlee,32.7,CHA,Big,1595,60,16.2%,87,134.6,93,18.0%,97,1.11,46,14.0%
Jakob Poeltl,27.0,SAS,Big,1198,81,18.7%,63,125.2,90,16.6%,86,0.89,18,17.8%
Jakob Poeltl,27.0,TOR,Big,706,55,15.8%,76,130.2,70,11.2%,69,0.71,80,11.0%
Aleksej Pokusevski,20.8,OKC,Big,697,72,17.8%,12,104.6,81,13.1%,72,0.73,45,14.1%
Jordan Poole,23.4,GSW,Combo,2444,96,29.6%,69,115.9,76,23.3%,34,0.79,11,14.6%
Kevin Porter,22.5,HOU,Point,2023,61,26.7%,61,114.5,39,25.9%,24,0.97,15,14.6%
Michael Porter,24.3,DEN,Wing,1795,69,19.2%,86,124.6,4,4.8%,2,0.25,87,8.4%
Otto Porter,29.4,TOR,Wing,139,5,10.3%,95,132.3,32,8.4%,83,0.82,40,11.8%
Bobby Portis,27.7,MIL,Big,1795,85,19.8%,33,114.9,52,8.8%,27,0.44,92,9.2%
Kristaps Porzingis,27.2,WAS,Big,2119,95,25.8%,64,126.0,76,12.4%,36,0.48,81,11.0%
Dwight Powell,31.3,DAL,Big,1449,11,11.4%,96,146.8,30,6.7%,52,0.59,19,17.5%
Norman Powell,29.4,LAC,Wing,1535,85,24.2%,76,121.4,59,11.6%,23,0.48,47,11.4%
Taurean Prince,28.6,MIN,Forward,1182,50,15.9%,80,121.9,53,9.3%,49,0.59,7,15.6%
Payton Pritchard,24.8,BOS,Point,549,13,17.5%,39,108.9,2,13.6%,4,0.78,46,12.5%
Immanuel Quickley,23.4,NYK,Combo,2302,64,21.5%,73,117.1,46,17.7%,37,0.83,87,8.4%
Julius Randle,27.9,NYK,Forward,2733,97,29.2%,65,118.0,86,18.4%,59,0.63,37,11.7%
Austin Reaves,24.4,LAL,Wing,1837,47,16.6%,99,140.0,80,15.6%,91,0.94,20,13.6%
Cameron Reddish,23.2,POR,Wing,550,51,17.2%,46,113.5,53,10.7%,49,0.62,11,14.9%
Cameron Reddish,23.2,NYK,Wing,437,32,14.4%,42,112.1,9,6.2%,8,0.43,67,10.0%
Davon Reed,27.4,DEN,Wing,235,41,15.7%,0,81.8,33,8.4%,34,0.54,1,19.4%
Paul Reed,23.4,PHI,Big,698,35,13.7%,68,127.1,15,4.9%,16,0.36,15,18.2%
Naz Reid,23.2,MIN,Big,1229,91,22.2%,61,124.1,62,9.7%,25,0.44,45,14.1%
Jared Rhoden,23.2,DET,Big,178,5,10.0%,5,97.6,3,3.1%,9,0.31,96,7.2%
Nick Richards,24.9,CHA,Big,1183,38,14.1%,89,135.7,15,4.8%,14,0.34,39,15.1%
Josh Richardson,29.1,SAS,Combo,980,60,21.1%,55,113.0,54,19.3%,56,0.91,40,12.6%
Josh Richardson,29.1,NOP,Combo,509,11,14.2%,53,112.3,9,10.3%,22,0.72,29,13.5%
Austin Rivers,30.3,MIN,Wing,1011,7,11.2%,54,114.3,46,9.6%,85,0.86,79,9.0%
Duncan Robinson,28.5,MIA,Wing,658,46,16.5%,36,109.3,47,9.7%,44,0.59,61,10.4%
Mitchell Robinson,24.6,NYK,Big,1588,2,9.6%,75,129.1,10,4.4%,33,0.46,73,11.7%
Orlando Robinson,22.3,MIA,Big,407,16,11.9%,34,115.2,47,8.3%,66,0.70,56,13.4%
Jeremiah Robinson-Earl,22.0,OKC,Big,785,32,13.5%,16,107.7,29,6.7%,39,0.50,95,7.9%
Isaiah Roby,24.7,SAS,Big,372,65,16.9%,6,100.0,72,11.7%,65,0.69,18,17.8%
David Roddy,21.6,MEM,Forward,1147,41,14.8%,17,103.4,20,6.5%,22,0.44,36,12.0%
Derrick Rose,34.1,NYK,Point,332,43,23.4%,17,95.5,13,20.8%,15,0.89,65,11.3%
Terrence Ross,31.7,PHX,Wing,379,55,18.1%,33,109.0,71,13.7%,73,0.76,99,3.7%
Terrence Ross,31.7,ORL,Wing,939,37,15.1%,35,109.2,30,8.4%,39,0.55,43,11.5%
Terry Rozier,28.6,CHA,Combo,2221,88,27.7%,24,104.6,70,22.0%,35,0.79,78,9.2%
Ricky Rubio,32.0,CLE,Combo,556,55,20.7%,2,88.4,97,29.2%,94,1.41,49,11.6%
D'Angelo Russell,26.7,LAL,Point,525,52,24.6%,89,122.8,50,27.5%,50,1.12,43,12.9%
D'Angelo Russell,26.7,MIN,Point,1777,57,25.1%,83,121.2,48,27.4%,41,1.09,20,14.0%
Matt Ryan,25.5,MIN,Forward,140,36,14.5%,40,111.8,11,5.4%,8,0.37,96,6.3%
Matt Ryan,25.5,LAL,Forward,108,44,15.2%,20,105.0,3,3.8%,1,0.25,87,7.9%
Domantas Sabonis,26.5,SAC,Big,2728,92,23.4%,84,133.2,98,29.8%,99,1.27,35,15.6%
Luka Samanic,22.8,UTA,Forward,159,70,18.7%,37,111.3,72,11.7%,58,0.63,11,14.6%
Dario Saric,28.6,PHX,Big,465,75,18.2%,14,106.0,88,15.5%,85,0.85,33,15.7%
Dario Saric,28.6,OKC,Big,267,74,18.0%,79,131.2,58,9.2%,42,0.51,40,15.0%
Admiral Schofield,25.6,ORL,Forward,407,27,13.3%,35,109.6,66,10.4%,79,0.78,68,9.8%
Dennis Schroder,29.1,LAL,Point,1974,30,20.8%,43,109.2,11,20.3%,26,0.97,61,11.7%
Alperen Sengun,20.3,HOU,Big,2166,90,22.0%,48,120.6,94,19.9%,88,0.90,28,16.8%
Collin Sexton,23.8,UTA,Combo,1140,80,24.3%,87,122.6,47,17.9%,26,0.73,36,12.8%
Landry Shamet,25.6,PHX,Combo,771,45,19.2%,33,105.9,44,17.4%,53,0.91,69,10.2%
Day'Ron Sharpe,21.0,BKN,Big,450,67,17.0%,20,110.0,50,8.5%,40,0.50,9,19.8%
Shaedon Sharpe,19.4,POR,Wing,1680,52,17.3%,52,114.3,21,7.5%,9,0.43,37,11.9%
Pascal Siakam,28.6,TOR,Forward,2651,95,28.8%,50,113.0,96,24.4%,83,0.85,69,9.6%
Ben Simmons,26.3,BKN,Point,1104,15,18.2%,50,111.6,59,29.5%,89,1.62,2,21.9%
Anfernee Simons,23.4,POR,Combo,2167,83,25.6%,72,117.0,51,18.5%,21,0.72,71,10.0%
Jericho Sims,24.0,NYK,Big,754,1,6.6%,99,155.8,12,4.6%,68,0.70,11,19.6%
Marcus Smart,28.7,BOS,Point,1954,28,20.6%,35,107.9,37,25.6%,65,1.24,11,15.6%
Ish Smith,34.3,DEN,Point,300,48,24.1%,2,81.9,74,33.3%,80,1.38,9,16.6%
Jalen Smith,22.6,IND,Big,1265,78,18.5%,30,113.8,40,7.5%,22,0.41,65,12.7%
Dennis Smith Jr.,24.9,CHA,Combo,1357,54,20.3%,9,95.8,91,27.1%,87,1.34,39,12.7%
Jabari Smith Jr.,19.5,HOU,Big,2436,69,17.2%,10,102.3,23,5.9%,13,0.34,86,10.3%
Jeremy Sochan,19.5,SAS,Forward,1436,74,19.5%,15,102.7,77,13.2%,70,0.68,16,14.1%
Lamar Stevens,25.3,CLE,Forward,1055,15,12.2%,28,107.1,2,3.7%,5,0.30,73,9.2%
Isaiah Stewart,21.4,DET,Big,1403,56,15.9%,24,111.2,35,7.2%,32,0.45,64,12.8%
Max Strus,26.6,MIA,Wing,2238,45,16.4%,43,112.5,58,11.3%,61,0.69,84,8.5%
Jalen Suggs,21.4,ORL,Combo,1236,57,20.9%,31,105.8,45,17.5%,38,0.84,12,14.5%
Edmond Sumner,26.8,BKN,Combo,673,65,21.5%,78,118.0,24,13.6%,13,0.63,15,14.3%
Jae'Sean Tate,27.0,HOU,Forward,676,78,19.7%,31,108.5,87,18.5%,90,0.94,12,14.4%
Jayson Tatum,24.7,BOS,Forward,2730,99,32.0%,82,122.9,93,20.5%,62,0.64,51,10.7%
Terry Taylor,23.1,IND,Big,174,25,12.9%,8,101.8,19,5.6%,24,0.43,85,10.4%
Dalen Terry,20.3,CHI,Forward,146,57,16.9%,4,94.1,70,11.3%,69,0.67,81,8.6%
Daniel Theis,30.6,IND,Big,108,77,18.5%,10,102.1,77,12.5%,63,0.68,98,6.6%
Cameron Thomas,21.1,BKN,Wing,841,92,27.9%,52,114.3,67,12.7%,18,0.46,58,10.5%
Klay Thompson,32.7,GSW,Wing,2277,83,23.7%,57,115.5,51,10.5%,12,0.45,74,9.5%
JT Thor,20.2,CHA,Forward,910,16,12.2%,9,98.3,8,5.1%,16,0.42,3,16.4%
Matisse Thybulle,25.7,POR,Wing,608,6,10.7%,45,113.2,11,6.7%,50,0.62,53,10.8%
Matisse Thybulle,25.7,PHI,Wing,575,0,8.7%,23,106.0,3,4.8%,36,0.54,97,6.1%
Xavier Tillman,23.8,MEM,Big,1103,27,13.1%,58,122.7,69,11.1%,84,0.85,74,11.7%
Obi Toppin,24.7,NYK,Big,1016,68,17.1%,32,114.8,53,9.0%,44,0.53,93,8.5%
Juan Toscano-Anderson,29.6,UTA,Forward,326,26,13.2%,1,90.9,81,14.9%,94,1.14,4,16.3%
Juan Toscano-Anderson,29.6,LAL,Forward,343,5,9.9%,61,116.9,52,9.3%,89,0.94,1,19.1%
Karl-Anthony Towns,27.0,MIN,Big,957,95,25.2%,60,123.6,95,22.5%,87,0.89,40,15.0%
Gary Trent Jr.,23.8,TOR,Combo,2099,51,19.8%,57,113.3,4,7.5%,1,0.38,98,5.5%
PJ Tucker,37.5,PHI,Big,1919,0,6.4%,29,113.2,7,4.0%,56,0.63,30,16.5%
Myles Turner,26.6,IND,Big,1825,85,20.1%,76,130.2,39,7.4%,19,0.37,72,12.3%
Jonas Valanciunas,30.5,NOP,Big,1966,89,21.9%,55,121.5,66,10.8%,38,0.49,32,15.8%
Fred VanVleet,28.7,TOR,Point,2532,59,25.7%,46,110.2,52,27.7%,37,1.08,91,9.3%
Jarred Vanderbilt,23.6,LAL,Big,624,19,12.3%,44,119.1,57,9.2%,74,0.74,31,16.1%
Jarred Vanderbilt,23.6,UTA,Big,1249,47,15.0%,48,120.4,88,15.7%,95,1.04,33,15.7%
Devin Vassell,22.2,SAS,Wing,1179,84,23.9%,41,111.9,86,17.2%,65,0.72,85,8.5%
Gabe Vincent,26.4,MIA,Combo,1742,33,17.7%,36,107.0,26,13.8%,31,0.78,33,12.9%
Noah Vonleh,27.2,BOS,Big,120,4,9.8%,23,110.5,2,2.9%,6,0.29,1,26.4%
Nikola Vucevic,32.0,CHI,Big,2743,87,20.5%,45,119.2,86,14.6%,70,0.71,79,11.0%
Dean Wade,25.9,CLE,Forward,850,2,9.3%,36,110.3,9,5.2%,44,0.56,74,9.1%
Franz Wagner,21.2,ORL,Wing,2608,82,23.3%,69,118.4,84,16.6%,64,0.71,39,11.9%
Moritz Wagner,25.5,ORL,Big,1091,82,19.2%,62,124.7,68,11.0%,51,0.57,50,13.8%
Ishmail Wainright,28.1,PHX,Forward,815,12,11.7%,19,104.6,29,7.3%,54,0.62,85,7.9%
Jabari Walker,20.3,POR,Big,489,64,16.8%,2,91.5,38,7.4%,26,0.44,52,13.7%
Kemba Walker,32.5,DAL,Combo,122,82,24.9%,35,106.9,55,19.4%,33,0.78,99,4.5%
Lonnie Walker,23.9,LAL,Wing,1266,59,18.4%,47,113.8,16,7.0%,5,0.38,86,8.4%
John Wall,32.2,LAC,Point,753,78,30.6%,20,99.7,85,37.9%,63,1.24,13,15.2%
TJ Warren,29.2,PHX,Big,178,45,14.8%,4,97.0,35,7.1%,35,0.48,99,4.7%
TJ Warren,29.2,BKN,Forward,468,71,18.8%,56,115.0,48,8.8%,27,0.47,86,7.9%
Duane Washington,22.6,PHX,Point,349,85,31.7%,15,93.1,41,26.0%,9,0.82,78,10.6%
PJ Washington,24.2,CHA,Big,2376,82,18.9%,19,108.7,65,10.7%,49,0.56,88,10.2%
TyTy Washington Jr.,21.0,HOU,Combo,387,31,17.7%,1,83.4,37,15.4%,48,0.87,96,7.3%
Yuta Watanabe,28.1,BKN,Forward,872,10,11.4%,99,130.6,30,7.3%,63,0.64,71,9.3%
Lindy Waters,25.3,OKC,Forward,489,31,14.0%,74,121.0,24,6.9%,30,0.49,97,6.2%
Trendon Watford,22.0,POR,Big,1113,59,16.0%,67,126.6,89,15.9%,93,0.99,28,16.5%
Peyton Watson,20.1,DEN,Forward,143,46,15.5%,11,100.0,50,8.9%,45,0.57,34,12.1%
Blake Wesley,19.6,SAS,Combo,608,52,19.9%,0,80.0,58,20.2%,67,1.01,1,18.2%
Russell Westbrook,34.0,LAL,Combo,1487,100,32.6%,12,98.7,99,37.0%,76,1.14,9,15.7%
Russell Westbrook,34.0,LAC,Point,633,70,28.4%,57,112.3,80,34.8%,59,1.22,7,17.0%
Coby White,22.7,CHI,Combo,1674,34,17.8%,70,115.9,36,15.3%,45,0.86,64,10.4%
Derrick White,28.3,BOS,Combo,2289,40,18.6%,82,120.4,52,19.1%,69,1.03,72,9.7%
Aaron Wiggins,23.8,OKC,Forward,1245,28,13.5%,70,119.7,42,8.4%,56,0.63,31,12.3%
Andrew Wiggins,27.7,GSW,Forward,1188,80,19.8%,52,113.3,59,9.9%,33,0.50,80,8.7%
Grant Williams,23.9,BOS,Big,1990,21,12.5%,52,121.0,49,8.4%,62,0.67,44,14.2%
Jalen Williams,21.5,OKC,Wing,2259,62,18.6%,79,121.9,78,15.0%,81,0.81,38,11.9%
Jaylin Williams,20.3,OKC,Big,874,28,13.2%,26,112.2,68,11.0%,82,0.84,64,12.8%
Jeenathan Williams,23.7,POR,Wing,119,19,13.1%,92,128.9,45,9.6%,67,0.73,60,10.4%
Kenrich Williams,27.9,OKC,Big,1198,31,13.4%,38,118.1,73,11.9%,85,0.88,94,8.5%
Mark Williams,20.9,CHA,Big,802,41,14.5%,81,131.4,5,3.4%,4,0.23,58,13.3%
Patrick Williams,21.2,CHI,Big,2267,41,14.5%,32,114.6,21,5.6%,19,0.39,55,13.4%
Robert Williams,25.0,BOS,Big,820,7,10.5%,97,149.2,50,8.4%,80,0.80,29,16.5%
Ziaire Williams,21.1,MEM,Wing,496,42,15.7%,26,106.3,28,8.3%,32,0.52,15,14.5%
Zion Williamson,22.3,NOP,Big,955,98,29.6%,80,131.4,96,23.1%,77,0.78,42,14.7%
Justise Winslow,26.6,POR,Forward,764,48,15.7%,3,92.9,84,18.0%,95,1.15,9,15.2%
