Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Richard Hamilton,32.7,DET,Combo,1485,16,0.1%,16,1.2%,80,2.5%,47,1.8%,22,7.9%,0,0.0%,69,4.8%
Tyler Hansbrough,25.0,IND,Big,1462,7,0.5%,53,1.1%,74,4.0%,54,9.1%,26,14.0%,79,6.1%,22,19.4%
Luke Harangody,22.8,BOS,Big,172,30,1.3%,8,0.6%,16,6.9%,14,6.1%,72,19.2%,99,33.3%,0,0.0%
Luke Harangody,22.8,CLE,Big,391,34,1.4%,73,1.3%,59,4.6%,12,5.9%,41,15.7%,55,3.4%,46,28.6%
James Harden,21.2,OKC,Wing,2098,55,0.6%,88,1.9%,29,3.9%,44,2.2%,35,9.4%,49,0.8%,67,14.5%
Al Harrington,30.7,DEN,Big,1610,1,0.3%,48,1.0%,52,4.8%,9,5.1%,36,15.2%,38,1.6%,46,28.6%
Devin Harris,27.7,BKN,Combo,1720,24,0.2%,45,1.6%,65,3.1%,4,0.7%,20,7.9%,0,0.0%,31,0.9%
Devin Harris,27.7,UTA,Combo,528,35,0.2%,8,1.1%,82,2.5%,22,1.1%,16,7.2%,92,2.9%,0,0.0%
Manny Harris,21.1,CLE,Combo,838,61,0.4%,31,1.4%,49,3.3%,88,3.6%,94,12.2%,86,1.4%,41,2.4%
Udonis Haslem,30.4,MIA,Big,307,2,0.4%,20,0.8%,58,4.7%,61,9.6%,89,21.8%,58,3.8%,65,33.3%
Spencer Hawes,22.5,PHI,Big,1710,63,2.2%,25,0.8%,45,5.2%,38,7.9%,80,20.0%,69,4.7%,44,27.0%
Chuck Hayes,27.4,HOU,Big,2070,25,1.2%,91,1.7%,70,4.2%,80,11.1%,63,18.1%,70,4.7%,63,32.6%
Gordon Hayward,20.6,UTA,Wing,1130,79,0.9%,27,1.1%,38,3.6%,70,3.3%,26,8.6%,77,2.4%,45,8.6%
Lazar Hayward,23.9,MIN,Wing,338,58,0.6%,53,1.3%,22,4.0%,83,4.3%,73,12.2%,0,0.0%,38,6.9%
Brendan Haywood,30.9,DAL,Big,1284,85,3.2%,8,0.6%,51,4.9%,83,11.3%,62,18.1%,33,1.0%,83,38.8%
Luther Head,27.9,SAC,Combo,579,86,0.8%,2,0.8%,43,3.3%,78,3.0%,41,8.4%,0,0.0%,0,0.0%
Gerald Henderson,22.9,CHA,Combo,1636,94,1.1%,29,1.4%,59,3.1%,82,3.4%,86,10.2%,0,0.0%,80,7.0%
Xavier Henry,19.6,MEM,Wing,507,31,0.3%,23,1.0%,13,4.4%,27,1.7%,2,5.5%,0,0.0%,14,3.3%
Roy Hibbert,23.9,IND,Big,2237,87,3.2%,13,0.7%,58,4.7%,51,8.9%,63,18.2%,0,0.0%,37,25.4%
JJ Hickson,22.2,CLE,Big,2206,29,1.3%,44,1.0%,80,3.8%,65,9.8%,83,20.6%,83,6.9%,90,42.9%
Nene Hilario,28.1,DEN,Big,2286,47,1.7%,90,1.7%,73,4.1%,29,7.2%,59,17.7%,60,4.0%,52,29.8%
George Hill,24.5,SAS,Combo,2103,73,0.5%,27,1.4%,71,2.9%,31,1.3%,45,8.5%,0,0.0%,82,7.1%
Grant Hill,38.1,PHX,Forward,2404,25,0.7%,39,1.2%,61,3.1%,41,3.5%,22,10.4%,0,0.0%,51,19.4%
Jordan Hill,23.3,HOU,Big,1045,66,2.3%,6,0.5%,37,5.7%,80,11.1%,35,15.0%,75,5.6%,50,29.2%
Kirk Hinrich,29.8,ATL,Point,684,81,0.6%,31,1.4%,9,4.4%,17,1.2%,29,7.6%,0,0.0%,69,4.0%
Kirk Hinrich,29.8,WAS,Combo,1465,57,0.4%,53,1.7%,33,3.5%,16,1.0%,43,8.4%,0,0.0%,84,7.8%
Jrue Holiday,20.4,PHI,Combo,2863,71,0.5%,69,1.9%,57,3.1%,69,2.5%,71,9.7%,84,1.4%,76,6.7%
Ryan Hollins,26.1,CLE,Big,1121,56,2.0%,36,0.9%,12,7.4%,20,6.6%,3,9.5%,56,3.6%,26,20.3%
Al Horford,24.4,ATL,Big,2698,46,1.6%,51,1.1%,94,3.0%,34,7.6%,84,20.6%,33,0.9%,58,31.1%
Eddie House,32.5,MIA,Combo,866,18,0.1%,51,1.6%,45,3.3%,24,1.2%,57,9.0%,0,0.0%,63,4.2%
Dwight Howard,24.9,ORL,Big,2924,90,3.5%,92,1.7%,96,2.9%,92,12.6%,97,26.0%,29,0.4%,87,41.6%
Josh Howard,30.5,WAS,Wing,395,64,0.7%,38,1.2%,42,3.5%,79,4.0%,92,14.5%,93,5.0%,83,20.0%
Juwan Howard,37.7,MIA,Big,500,6,0.5%,5,0.5%,69,4.3%,32,7.4%,34,15.0%,0,0.0%,12,16.2%
Kris Humphries,25.7,BKN,Big,2048,61,2.1%,20,0.7%,89,3.3%,86,11.6%,98,27.4%,74,5.3%,86,41.4%
Serge Ibaka,21.1,OKC,Big,2183,99,4.7%,10,0.6%,45,5.2%,76,10.8%,64,18.2%,43,2.3%,28,21.3%
Andre Iguodala,26.8,PHI,Wing,2459,74,0.9%,85,1.9%,98,1.8%,54,2.7%,79,13.3%,0,0.0%,83,20.0%
Zydrunas Ilgauskas,35.4,MIA,Big,1125,76,2.6%,41,1.0%,17,6.9%,81,11.1%,38,15.3%,39,1.8%,64,32.7%
Ersan Ilyasova,23.5,MIL,Big,1492,17,0.9%,85,1.5%,65,4.4%,22,6.9%,61,18.1%,72,5.0%,81,38.4%
Jarrett Jack,27.0,NOP,Combo,1281,37,0.2%,24,1.4%,84,2.5%,27,1.2%,69,9.6%,0,0.0%,39,2.4%
Jarrett Jack,27.0,TOR,Point,338,0,0.0%,62,1.8%,55,3.0%,62,1.9%,98,12.2%,0,0.0%,90,5.9%
Darnell Jackson,25.0,SAC,Big,430,3,0.4%,47,1.0%,54,4.8%,76,10.8%,5,10.9%,0,0.0%,3,8.8%
Stephen Jackson,32.6,CHA,Wing,2399,60,0.6%,68,1.5%,75,2.6%,50,2.5%,60,10.9%,47,0.7%,61,12.4%
Damion James,23.1,BKN,Wing,372,96,1.8%,84,1.9%,26,4.0%,91,4.9%,100,18.8%,0,0.0%,79,17.6%
LeBron James,25.8,MIA,Forward,3053,45,0.9%,88,1.9%,100,1.9%,33,3.2%,90,15.7%,0,0.0%,78,27.7%
Antawn Jamison,34.4,CLE,Forward,1820,39,0.9%,43,1.2%,63,3.1%,65,4.4%,88,15.6%,92,5.1%,84,29.8%
Othyus Jeffers,25.2,WAS,Wing,290,0,0.0%,93,2.2%,17,4.3%,100,9.1%,78,12.8%,87,3.8%,26,4.8%
Al Jefferson,25.8,UTA,Big,2933,78,2.8%,18,0.7%,83,3.6%,51,8.9%,72,19.2%,44,2.5%,78,37.3%
Richard Jefferson,30.4,SAS,Forward,2440,27,0.7%,8,0.7%,80,2.6%,16,2.2%,18,10.1%,84,4.5%,53,19.6%
Jared Jeffries,28.9,NYK,Big,456,48,1.7%,99,2.4%,51,4.9%,73,10.7%,1,9.0%,0,0.0%,24,20.0%
Brandon Jennings,21.1,MIL,Point,2165,78,0.6%,71,2.0%,74,2.6%,64,2.0%,81,10.1%,72,0.8%,40,1.9%
Pooh Jeter,26.9,SAC,Point,780,12,0.1%,41,1.5%,66,2.8%,16,1.2%,22,7.2%,0,0.0%,41,1.9%
Amir Johnson,23.5,TOR,Big,1842,74,2.5%,72,1.3%,26,6.2%,77,11.0%,34,15.0%,48,2.8%,65,33.0%
Armon Johnson,21.7,POR,Combo,243,41,0.2%,4,0.9%,6,5.1%,76,3.0%,78,9.9%,0,0.0%,0,0.0%
James Johnson,23.7,TOR,Wing,688,100,2.1%,69,1.6%,27,3.9%,92,5.0%,71,11.9%,68,1.9%,97,33.3%
Joe Johnson,29.3,ATL,Wing,2549,12,0.2%,16,0.9%,93,2.1%,53,2.6%,39,9.7%,0,0.0%,56,11.8%
Wesley Johnson,23.3,MIN,Wing,2039,91,1.4%,37,1.2%,51,3.3%,49,2.4%,30,9.0%,81,2.8%,57,11.9%
Dahntay Jones,29.8,IND,Wing,538,28,0.3%,73,1.6%,6,5.0%,2,0.8%,49,10.5%,0,0.0%,58,11.9%
Dominique Jones,22.0,DAL,Wing,105,95,1.7%,54,1.4%,88,2.3%,93,5.1%,96,15.4%,0,0.0%,75,16.7%
James Jones,30.1,MIA,Wing,1454,68,0.7%,15,0.9%,25,4.0%,30,1.7%,24,8.5%,70,1.9%,68,14.7%
Solomon Jones,26.3,IND,Big,504,70,2.3%,54,1.1%,19,6.6%,58,9.2%,21,13.4%,0,0.0%,5,10.8%
DeAndre Jordan,22.3,LAC,Big,2030,91,3.7%,35,0.9%,48,5.1%,79,11.1%,56,17.4%,91,8.9%,72,35.4%
Chris Kaman,28.5,LAC,Big,836,81,3.0%,35,0.9%,81,3.7%,17,6.5%,67,18.7%,41,2.0%,84,40.7%
Jason Kidd,37.6,DAL,Point,2646,84,0.6%,90,2.4%,86,2.0%,40,1.5%,100,12.6%,0,0.0%,83,5.2%
Andrei Kirilenko,29.7,UTA,Forward,1988,92,2.0%,90,1.9%,90,2.3%,80,5.6%,31,11.0%,69,2.8%,80,28.2%
Linas Kleiza,25.8,TOR,Forward,1021,2,0.4%,16,0.8%,31,3.9%,53,3.9%,73,14.2%,57,1.5%,65,23.0%
Kyle Korver,29.6,CHI,Wing,1576,66,0.7%,19,1.0%,16,4.3%,2,0.7%,26,8.7%,67,1.8%,24,4.5%
Kosta Koufos,21.7,MIN,Big,299,83,3.1%,55,1.1%,40,5.5%,90,12.4%,44,15.8%,96,13.3%,27,20.7%
Nenad Krstic,27.3,BOS,Big,548,15,0.8%,16,0.7%,23,6.4%,72,10.6%,35,15.1%,0,0.0%,27,20.8%
Nenad Krstic,27.3,OKC,Big,1007,12,0.7%,27,0.8%,62,4.6%,42,8.5%,22,13.4%,0,0.0%,9,13.6%
Carl Landry,27.1,NOP,Big,598,23,1.2%,26,0.8%,49,5.0%,27,7.2%,4,10.3%,58,3.8%,20,18.8%
Carl Landry,27.1,SAC,Big,1389,14,0.8%,42,1.0%,90,3.2%,56,9.1%,2,9.4%,66,4.5%,5,10.8%
Acie Law,25.8,GSW,Combo,619,0,0.0%,76,2.0%,47,3.3%,41,1.6%,31,8.0%,0,0.0%,0,0.0%
Ty Lawson,23.0,DEN,Point,2017,24,0.1%,43,1.6%,78,2.4%,90,3.8%,19,7.0%,0,0.0%,86,5.3%
Courtney Lee,25.1,HOU,Wing,1613,53,0.6%,65,1.5%,78,2.6%,65,3.2%,36,9.5%,0,0.0%,0,0.0%
David Lee,27.5,GSW,Big,2627,10,0.6%,69,1.2%,91,3.1%,45,8.6%,70,18.8%,66,4.5%,53,30.0%
Rashard Lewis,31.2,ORL,Forward,809,20,0.7%,53,1.3%,53,3.3%,27,3.1%,20,10.3%,76,3.6%,22,11.5%
Rashard Lewis,31.2,WAS,Forward,1011,57,1.1%,61,1.3%,41,3.7%,69,4.8%,69,14.0%,0,0.0%,14,8.3%
Jeremy Lin,22.2,GSW,Point,236,100,2.2%,100,5.2%,2,5.2%,98,4.6%,74,9.2%,0,0.0%,97,7.7%
Shaun Livingston,25.1,CHA,Combo,1215,96,1.3%,57,1.8%,24,3.7%,71,2.8%,90,10.7%,0,0.0%,43,2.7%
Brook Lopez,22.6,BKN,Big,2881,65,2.3%,21,0.8%,90,3.2%,26,7.1%,5,10.3%,68,4.6%,22,19.6%
Robin Lopez,22.6,PHX,Big,977,69,2.3%,30,0.8%,31,5.9%,50,8.8%,20,13.4%,0,0.0%,11,16.1%
Kevin Love,22.1,MIN,Big,2601,9,0.6%,19,0.7%,100,2.0%,94,12.6%,99,29.2%,56,3.5%,93,46.0%
Kyle Lowry,24.6,HOU,Point,2557,72,0.5%,52,1.7%,47,3.2%,88,3.6%,67,9.1%,91,1.6%,72,4.2%
Corey Maggette,31.0,MIL,Wing,1380,17,0.2%,7,0.7%,9,4.8%,74,3.5%,90,14.2%,0,0.0%,92,22.6%
Jamaal Magloire,32.4,MIA,Big,125,18,1.0%,84,1.5%,13,7.3%,68,10.1%,95,23.9%,98,16.7%,100,64.3%
Ian Mahinmi,24.0,DAL,Big,447,52,1.8%,81,1.5%,1,9.6%,70,10.3%,28,14.4%,0,0.0%,8,13.5%
Shawn Marion,32.5,DAL,Forward,2228,73,1.2%,69,1.4%,75,2.7%,96,8.6%,92,16.6%,0,0.0%,88,31.5%
Sean Marks,35.2,POR,Big,181,41,1.5%,23,0.8%,2,9.0%,30,7.3%,11,12.4%,0,0.0%,16,17.6%
Cartier Martin,25.9,WAS,Wing,470,64,0.7%,47,1.3%,14,4.3%,76,3.7%,42,10.0%,98,8.1%,62,12.5%
Kenyon Martin,32.8,DEN,Big,1227,40,1.5%,87,1.6%,59,4.6%,15,6.2%,59,17.8%,45,2.6%,58,31.1%
Kevin Martin,27.7,HOU,Wing,2593,27,0.3%,55,1.4%,88,2.3%,10,1.1%,32,9.3%,50,0.8%,33,6.3%
Roger Mason Jr.,30.1,NYK,Wing,284,36,0.4%,6,0.6%,39,3.6%,20,1.4%,87,13.9%,0,0.0%,33,6.3%
Wesley Matthews,24.0,POR,Wing,2732,15,0.2%,79,1.8%,60,3.1%,31,1.8%,21,8.2%,52,0.8%,63,12.7%
Jason Maxiell,27.7,DET,Big,907,27,1.3%,64,1.2%,70,4.3%,42,8.3%,13,12.6%,0,0.0%,18,18.2%
Eric Maynor,23.4,OKC,Point,1095,53,0.3%,29,1.3%,33,3.6%,83,2.7%,48,8.4%,0,0.0%,74,4.3%
O.J. Mayo,23.0,MEM,Combo,1818,82,0.7%,49,1.6%,73,2.8%,55,2.0%,37,8.1%,73,0.9%,59,4.1%
Luc Mbah a Moute,24.1,MIL,Forward,2072,31,0.8%,76,1.6%,37,3.7%,94,8.5%,53,13.0%,0,0.0%,33,13.9%
DJ Mbenga,29.8,NOP,Big,286,97,4.4%,33,0.8%,32,5.9%,83,11.4%,12,12.6%,0,0.0%,75,36.8%
Antonio McDyess,36.2,SAS,Big,1377,42,1.5%,65,1.2%,44,5.2%,67,10.1%,77,19.6%,37,1.6%,78,37.5%
JaVale McGee,22.8,WAS,Big,2173,98,4.6%,34,0.8%,65,4.4%,78,11.0%,53,17.1%,35,1.4%,91,44.8%
Tracy McGrady,31.4,DET,Wing,1678,88,1.2%,86,1.9%,74,2.7%,69,3.3%,88,14.0%,0,0.0%,50,10.2%
Dominic McGuire,25.0,CHA,Big,729,72,2.5%,11,0.6%,42,5.3%,53,9.0%,60,18.0%,72,5.1%,17,17.9%
Josh McRoberts,23.7,IND,Big,1528,48,1.7%,70,1.3%,62,4.4%,34,7.6%,38,15.4%,49,2.8%,42,26.8%
Jodie Meeks,23.2,PHI,Wing,1999,8,0.1%,51,1.3%,93,2.1%,9,1.1%,15,7.7%,0,0.0%,22,4.3%
CJ Miles,23.6,UTA,Wing,1938,84,1.1%,76,1.7%,10,4.8%,60,3.0%,53,10.7%,0,0.0%,74,16.0%
Darko Milicic,25.4,MIN,Big,1683,95,4.2%,77,1.4%,39,5.5%,38,7.9%,15,12.7%,55,3.4%,33,23.1%
Andre Miller,34.6,POR,Point,2644,59,0.3%,76,2.0%,64,2.9%,93,4.2%,69,9.2%,0,0.0%,29,1.6%
Brad Miller,34.6,HOU,Big,988,22,1.1%,65,1.2%,75,4.0%,5,4.3%,58,17.7%,77,5.8%,38,25.9%
Mike Miller,30.7,MIA,Wing,790,11,0.1%,31,1.1%,11,4.6%,88,4.6%,99,17.5%,90,4.8%,64,13.6%
Patty Mills,22.2,POR,Point,734,19,0.1%,34,1.4%,41,3.4%,81,2.6%,3,5.4%,0,0.0%,0,0.0%
Paul Millsap,25.7,UTA,Big,2601,37,1.4%,94,1.8%,66,4.4%,23,6.9%,52,16.6%,71,4.7%,22,19.6%
Nazr Mohammed,33.2,CHA,Big,846,80,2.9%,22,0.8%,35,5.8%,89,12.2%,74,19.4%,90,8.3%,30,21.6%
Nazr Mohammed,33.2,OKC,Big,400,33,1.3%,94,1.8%,20,6.6%,97,13.4%,37,15.2%,0,0.0%,65,33.3%
Greg Monroe,20.4,DET,Big,2162,23,1.2%,97,2.0%,77,4.0%,91,12.4%,53,17.1%,36,1.5%,56,31.0%
Jamario Moon,30.4,CLE,Wing,730,98,1.9%,61,1.4%,87,2.3%,31,1.9%,82,13.7%,74,2.1%,89,21.6%
Jamario Moon,30.4,LAC,Wing,267,87,1.1%,2,0.5%,19,4.1%,67,3.2%,83,13.7%,97,6.3%,55,11.8%
Anthony Morrow,25.1,BKN,Wing,1850,17,0.2%,1,0.5%,57,3.2%,40,2.1%,13,7.5%,0,0.0%,50,9.9%
Timofey Mozgov,24.3,NYK,Big,435,77,2.7%,75,1.3%,12,7.4%,66,9.9%,19,13.3%,0,0.0%,49,29.0%
Troy Murphy,30.5,BOS,Big,157,2,0.3%,95,1.9%,56,4.7%,15,6.2%,10,12.4%,0,0.0%,98,53.8%
Troy Murphy,30.5,BKN,Big,273,6,0.4%,66,1.2%,72,4.2%,3,4.2%,94,23.4%,0,0.0%,46,28.6%
Eduardo Najera,34.3,CHA,Forward,345,33,0.8%,65,1.4%,0,6.5%,51,3.7%,0,7.1%,0,0.0%,55,20.0%
Steve Nash,36.7,PHX,Point,2492,21,0.1%,3,0.9%,98,1.5%,53,1.7%,66,9.1%,0,0.0%,84,5.3%
Gary Neal,26.1,SAS,Wing,1560,10,0.1%,10,0.7%,30,3.8%,12,1.2%,44,10.1%,0,0.0%,69,14.8%
Jameer Nelson,28.7,ORL,Point,2311,14,0.1%,38,1.4%,24,3.8%,59,1.8%,41,8.1%,67,0.6%,98,10.3%
Joakim Noah,25.7,CHI,Big,1574,73,2.5%,77,1.4%,76,4.0%,93,12.6%,77,19.5%,65,4.3%,52,29.9%
Andres Nocioni,30.9,PHI,Wing,884,75,0.9%,7,0.7%,12,4.4%,39,2.1%,98,16.3%,91,4.9%,98,34.0%
Steve Novak,27.4,SAS,Forward,159,88,1.6%,0,0.3%,67,2.9%,2,0.7%,35,11.4%,100,9.1%,0,0.0%
Dirk Nowitzki,32.4,DAL,Big,2483,20,1.0%,17,0.7%,94,3.0%,0,2.4%,55,17.3%,39,1.8%,80,37.6%
Jermaine O'Neal,32.1,BOS,Big,430,93,3.8%,0,0.2%,22,6.5%,23,6.9%,18,13.3%,85,7.1%,62,31.8%
Shaquille O'Neal,38.7,BOS,Big,750,83,3.1%,49,1.0%,18,6.9%,53,9.1%,66,18.5%,0,0.0%,7,12.8%
Lamar Odom,31.0,LAL,Big,2608,26,1.3%,33,0.8%,91,3.2%,31,7.3%,76,19.5%,34,1.3%,41,26.5%
Emeka Okafor,28.1,NOP,Big,2273,86,3.2%,34,0.8%,77,3.9%,85,11.6%,88,21.6%,42,2.2%,69,34.5%
Mehmet Okur,31.4,UTA,Big,164,40,1.5%,59,1.1%,46,5.2%,8,4.8%,56,17.4%,99,33.3%,46,28.6%
Travis Outlaw,26.1,BKN,Forward,2346,35,0.8%,6,0.7%,73,2.8%,18,2.5%,45,12.0%,0,0.0%,43,16.1%
Zaza Pachulia,26.7,ATL,Big,1173,17,1.0%,76,1.4%,24,6.3%,78,11.0%,69,18.8%,88,8.1%,72,35.5%
Anthony Parker,35.4,CLE,Wing,2075,19,0.2%,62,1.4%,89,2.3%,21,1.5%,36,9.4%,83,3.1%,36,6.7%
Tony Parker,28.5,SAS,Point,2519,10,0.1%,47,1.6%,90,2.0%,21,1.3%,55,8.6%,90,1.5%,22,0.9%
Patrick Patterson,21.6,HOU,Big,794,70,2.3%,39,0.9%,84,3.5%,68,10.1%,22,13.4%,0,0.0%,2,7.0%
Chris Paul,25.5,NOP,Point,2872,22,0.1%,98,3.1%,62,2.9%,41,1.5%,95,11.8%,0,0.0%,45,2.2%
Sasha Pavlovic,27.0,BOS,Wing,131,0,0.0%,87,1.9%,17,4.2%,5,0.8%,31,9.1%,0,0.0%,52,11.1%
Sasha Pavlovic,27.0,DAL,Forward,145,63,1.1%,78,1.7%,16,4.7%,0,0.0%,4,8.9%,0,0.0%,0,0.0%
Nikola Pekovic,24.8,MIN,Big,835,56,2.0%,37,0.9%,9,7.5%,63,9.7%,8,12.0%,62,4.1%,6,11.4%
Kendrick Perkins,26.0,BOS,Big,310,52,1.8%,2,0.3%,72,4.1%,46,8.6%,91,22.9%,0,0.0%,98,53.8%
Kendrick Perkins,26.0,OKC,Big,427,53,2.0%,19,0.7%,67,4.4%,70,10.3%,79,19.9%,0,0.0%,99,54.2%
Johan Petro,24.8,BKN,Big,830,64,2.3%,93,1.7%,1,9.1%,24,7.1%,41,15.6%,60,4.0%,88,41.8%
Paul Pierce,33.1,BOS,Wing,2766,83,1.0%,56,1.4%,36,3.7%,23,1.6%,91,14.4%,0,0.0%,70,15.2%
Mickael Pietrus,28.7,ORL,Wing,396,42,0.4%,29,1.1%,31,3.8%,14,1.2%,62,11.2%,0,0.0%,60,12.0%
Mickael Pietrus,28.7,PHX,Wing,642,92,1.4%,35,1.2%,15,4.3%,22,1.5%,45,10.2%,0,0.0%,12,2.9%
Quincy Pondexter,22.6,NOP,Forward,652,41,0.9%,35,1.1%,35,3.8%,35,3.4%,12,9.6%,0,0.0%,12,6.3%
James Posey,33.8,IND,Wing,818,40,0.4%,44,1.3%,4,5.2%,7,1.0%,95,15.1%,89,4.7%,99,42.4%
Leon Powe,26.8,CLE,Big,162,11,0.7%,80,1.4%,47,5.2%,49,8.8%,30,14.5%,0,0.0%,6,11.1%
Leon Powe,26.8,MEM,Big,116,8,0.5%,31,0.8%,3,8.7%,16,6.3%,10,12.4%,0,0.0%,65,33.3%
Josh Powell,27.8,ATL,Big,556,4,0.4%,3,0.4%,55,4.7%,52,9.0%,28,14.3%,51,3.0%,58,31.0%
A.J. Price,24.1,IND,Point,740,17,0.1%,57,1.8%,48,3.2%,72,2.2%,43,8.1%,0,0.0%,43,2.0%
Ronnie Price,27.4,UTA,Combo,667,55,0.4%,94,3.0%,0,6.6%,90,3.7%,6,6.2%,0,0.0%,37,2.1%
Tayshaun Prince,30.7,DET,Wing,2556,77,0.9%,4,0.6%,99,1.5%,61,3.0%,60,11.0%,95,5.8%,73,15.9%
Joel Przybilla,31.1,POR,Big,443,51,1.7%,7,0.5%,27,6.1%,25,7.1%,88,21.5%,0,0.0%,62,32.1%
Chris Quinn,27.1,SAS,Point,205,57,0.3%,9,0.9%,10,4.4%,5,0.5%,62,8.9%,0,0.0%,0,0.0%
Vladimir Radmanovic,29.9,GSW,Forward,1130,90,2.0%,84,1.8%,4,5.8%,75,5.4%,51,12.6%,98,8.6%,55,20.0%
Anthony Randolph,21.3,MIN,Big,413,53,1.9%,85,1.6%,78,3.9%,28,7.2%,73,19.4%,0,0.0%,39,25.9%
Anthony Randolph,21.3,NYK,Big,108,92,3.7%,28,0.8%,81,3.7%,35,7.7%,86,21.2%,0,0.0%,65,33.3%
Zach Randolph,29.3,MEM,Big,2716,8,0.5%,49,1.0%,99,2.4%,96,13.0%,91,22.8%,78,5.9%,70,35.2%
Michael Redd,31.2,MIL,Wing,133,37,0.4%,8,0.7%,100,0.7%,0,0.0%,2,5.8%,0,0.0%,94,25.0%
JJ Redick,26.4,ORL,Wing,1469,9,0.1%,14,0.9%,85,2.4%,1,0.5%,10,7.4%,0,0.0%,21,4.1%
Jason Richardson,29.8,ORL,Wing,1904,24,0.3%,72,1.6%,76,2.6%,37,2.0%,40,9.8%,46,0.6%,31,5.9%
Jason Richardson,29.8,PHX,Wing,794,16,0.2%,64,1.5%,86,2.3%,87,4.4%,51,10.6%,79,2.7%,8,2.1%
Quentin Richardson,30.6,ORL,Wing,902,21,0.3%,40,1.2%,40,3.6%,77,3.8%,85,13.9%,99,8.5%,96,30.2%
Luke Ridnour,29.7,MIN,Point,2152,50,0.2%,59,1.8%,69,2.7%,52,1.7%,36,7.8%,74,0.9%,34,1.7%
Nate Robinson,26.4,BOS,Combo,917,31,0.2%,37,1.5%,14,4.3%,51,1.9%,33,8.0%,90,2.5%,73,6.4%
Rajon Rondo,24.7,BOS,Point,2511,52,0.2%,95,2.9%,88,2.0%,95,4.3%,64,9.0%,86,1.4%,52,2.7%
Derrick Rose,22.1,CHI,Point,3022,93,0.9%,28,1.3%,93,1.9%,84,3.0%,59,8.7%,0,0.0%,33,1.7%
Quinton Ross,29.5,BKN,Wing,322,76,0.9%,0,0.4%,2,5.5%,62,3.1%,4,5.9%,0,0.0%,0,0.0%
Brandon Roy,26.3,POR,Wing,1303,51,0.6%,46,1.3%,77,2.6%,45,2.3%,19,7.9%,0,0.0%,60,12.2%
Brandon Rush,25.3,IND,Wing,1714,83,1.1%,28,1.1%,81,2.5%,35,2.0%,59,10.9%,0,0.0%,43,8.2%
John Salmons,30.9,MIL,Wing,2547,60,0.6%,48,1.3%,74,2.7%,7,1.0%,48,10.4%,74,2.1%,20,4.0%
Samardo Samuels,21.8,CLE,Big,649,31,1.3%,38,0.9%,53,4.8%,82,11.3%,14,12.6%,60,4.0%,9,14.8%
Larry Sanders,21.9,MIL,Big,834,98,4.6%,56,1.1%,38,5.6%,18,6.5%,31,14.7%,92,9.3%,13,16.7%
Luis Scola,30.5,HOU,Big,2408,19,1.0%,37,0.9%,83,3.5%,17,6.4%,65,18.4%,31,0.8%,85,41.1%
Thabo Sefolosha,26.5,OKC,Wing,2043,82,1.0%,91,2.1%,43,3.5%,74,3.5%,84,13.8%,70,1.9%,90,21.8%
Kevin Seraphin,20.9,WAS,Big,551,75,2.6%,59,1.1%,7,7.7%,85,11.5%,9,12.3%,81,6.5%,7,12.8%
Ramon Sessions,24.6,CLE,Point,2049,41,0.2%,24,1.3%,95,1.7%,76,2.3%,88,10.5%,0,0.0%,47,2.5%
Mustafa Shakur,26.2,WAS,Point,119,97,1.3%,16,1.1%,3,5.2%,100,5.7%,90,10.7%,0,0.0%,100,16.7%
Craig Smith,27.0,LAC,Big,567,12,0.7%,72,1.3%,44,5.3%,35,7.8%,19,13.4%,69,4.7%,16,17.6%
Ish Smith,22.3,HOU,Point,302,64,0.3%,60,1.8%,50,3.1%,60,1.8%,86,10.5%,0,0.0%,66,3.7%
JR Smith,25.1,DEN,Wing,1859,48,0.5%,92,2.2%,35,3.7%,50,2.5%,80,13.5%,83,3.1%,80,17.8%
Jason Smith,24.7,NOP,Big,1042,44,1.6%,51,1.0%,30,6.0%,52,9.0%,23,13.5%,74,5.4%,34,23.8%
Josh Smith,24.9,ATL,Forward,2634,100,2.5%,86,1.8%,43,3.7%,82,5.8%,100,20.6%,0,0.0%,76,27.4%
Marreese Speights,23.2,PHI,Big,675,34,1.4%,4,0.5%,15,7.2%,69,10.2%,78,19.7%,0,0.0%,38,25.6%
Tiago Splitter,25.8,SAS,Big,631,26,1.3%,95,1.9%,36,5.7%,90,12.3%,73,19.2%,0,0.0%,54,30.4%
DeShawn Stevenson,29.6,DAL,Wing,1123,21,0.2%,12,0.9%,80,2.5%,38,2.0%,9,7.1%,0,0.0%,79,17.6%
Peja Stojakovic,33.4,DAL,Wing,496,18,0.2%,24,1.0%,98,1.8%,64,3.1%,52,10.7%,0,0.0%,47,9.1%
Amar'e Stoudemire,28.0,NYK,Big,2863,77,2.7%,55,1.1%,85,3.5%,31,7.3%,39,15.5%,63,4.2%,26,20.1%
Rodney Stuckey,24.5,DET,Point,2165,55,0.3%,48,1.6%,52,3.1%,86,3.5%,38,7.8%,86,1.4%,81,4.8%
DaJuan Summers,22.8,DET,Wing,173,30,0.3%,12,0.8%,3,5.5%,19,1.4%,0,5.3%,0,0.0%,75,16.7%
