Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Cameron Reddish,24.2,LAL,Wing,962,51,0.7%,91,2.0%,73,2.8%,49,2.7%,8,7.3%,90,3.8%,0,0.0%
Paul Reed,24.4,PHI,Big,1505,85,2.9%,85,1.7%,11,5.2%,88,11.8%,66,19.1%,68,3.5%,32,20.8%
Naz Reid,24.2,MIN,Big,1943,63,1.9%,67,1.4%,58,3.5%,10,3.7%,42,16.5%,80,5.2%,44,26.2%
Jared Rhoden,24.2,DET,Forward,228,98,2.7%,3,0.6%,7,5.0%,2,1.0%,46,11.7%,0,0.0%,63,18.8%
Nick Richards,25.9,CHA,Big,1730,72,2.2%,8,0.6%,51,3.7%,66,9.9%,74,20.4%,0,0.0%,79,41.4%
Josh Richardson,30.1,MIA,Combo,1080,62,0.7%,17,1.0%,59,2.8%,34,1.8%,35,8.7%,0,0.0%,92,16.0%
Duncan Robinson,29.5,MIA,Wing,1895,24,0.4%,29,1.1%,25,3.7%,3,0.8%,18,8.2%,0,0.0%,33,7.1%
Mitchell Robinson,25.6,NYK,Big,765,75,2.4%,91,2.1%,85,2.7%,99,17.6%,55,17.7%,92,7.0%,10,9.7%
Orlando Robinson,23.3,MIA,Big,258,30,1.2%,38,1.0%,25,4.6%,79,11.0%,69,19.8%,0,0.0%,14,13.3%
Jeremiah Robinson-Earl,23.0,NOP,Big,229,3,0.5%,81,1.7%,59,3.5%,24,5.2%,24,13.6%,0,0.0%,80,41.7%
David Roddy,22.6,MEM,Forward,1077,22,0.5%,23,1.0%,73,2.6%,68,4.4%,72,13.8%,94,7.0%,34,11.3%
Derrick Rose,35.1,MEM,Point,399,19,0.3%,9,0.9%,79,2.2%,47,1.8%,44,9.4%,0,0.0%,53,4.2%
Terry Rozier,29.6,CHA,Combo,1064,55,0.6%,43,1.3%,92,1.9%,28,1.5%,59,10.3%,0,0.0%,0,0.0%
Terry Rozier,29.6,MIA,Point,974,49,0.5%,49,1.4%,77,2.2%,49,1.9%,77,12.5%,0,0.0%,60,5.6%
Rayan Rupert,19.4,POR,Combo,562,26,0.3%,7,0.7%,17,4.0%,79,3.1%,58,10.2%,97,4.5%,100,30.6%
D'Angelo Russell,27.7,LAL,Point,2478,70,0.7%,33,1.2%,51,2.5%,14,1.2%,14,8.0%,70,1.0%,49,3.5%
Matt Ryan,26.5,NOP,Wing,336,5,0.1%,2,0.5%,46,3.2%,19,1.6%,14,7.9%,0,0.0%,34,7.1%
Domantas Sabonis,27.5,SAC,Big,2922,15,0.8%,46,1.1%,78,3.0%,67,10.1%,99,28.3%,61,2.5%,90,47.2%
Luka Samanic,23.8,UTA,Big,313,18,0.9%,6,0.6%,80,2.9%,33,6.3%,41,16.5%,0,0.0%,88,45.5%
Gui Santos,21.4,GSW,Wing,125,62,0.8%,4,0.7%,2,6.6%,93,6.7%,49,10.2%,0,0.0%,100,50.0%
Dario Saric,29.6,GSW,Big,1075,5,0.5%,54,1.2%,43,4.0%,35,6.5%,67,19.3%,77,4.4%,33,21.4%
Marcus Sasser,23.1,DET,Point,1269,47,0.4%,42,1.3%,30,3.2%,5,0.9%,28,8.7%,0,0.0%,58,5.1%
Dennis Schroder,30.1,BKN,Point,923,53,0.5%,5,0.8%,40,2.7%,37,1.7%,42,9.2%,93,3.9%,67,8.1%
Dennis Schroder,30.1,TOR,Point,1570,21,0.3%,40,1.3%,42,2.7%,28,1.5%,12,7.9%,0,0.0%,30,1.4%
Alperen Sengun,21.3,HOU,Big,2045,25,1.1%,79,1.6%,41,4.0%,52,8.6%,62,18.6%,85,5.6%,49,27.9%
Brice Sensabaugh,20.0,UTA,Forward,562,27,0.5%,22,1.0%,57,2.8%,23,2.6%,80,15.7%,0,0.0%,11,4.2%
Collin Sexton,24.8,UTA,Combo,2030,38,0.4%,35,1.2%,64,2.8%,81,3.3%,12,6.6%,87,2.6%,19,0.8%
Landry Shamet,26.6,WAS,Wing,709,46,0.6%,68,1.5%,12,4.5%,38,2.3%,5,6.8%,0,0.0%,13,2.3%
Day'Ron Sharpe,22.0,BKN,Big,854,81,2.6%,47,1.1%,7,5.5%,97,16.4%,86,22.4%,0,0.0%,79,41.5%
Shaedon Sharpe,20.4,POR,Wing,1052,40,0.6%,29,1.1%,47,3.2%,72,3.6%,80,11.8%,85,2.9%,60,10.4%
Ben Sheppard,22.3,IND,Wing,711,3,0.1%,77,1.6%,6,4.8%,17,1.6%,20,8.3%,77,2.4%,79,19.6%
Pascal Siakam,29.6,IND,Forward,1302,31,0.6%,26,1.0%,43,3.1%,92,6.9%,91,17.3%,55,1.3%,74,24.7%
Pascal Siakam,29.6,TOR,Big,1366,1,0.4%,37,1.0%,93,2.3%,9,3.7%,23,13.4%,64,3.0%,50,28.1%
Ben Simmons,27.3,BKN,Point,358,98,1.3%,47,1.4%,16,3.8%,100,8.3%,100,23.2%,0,0.0%,100,50.0%
Anfernee Simons,24.4,POR,Combo,1581,10,0.2%,3,0.6%,74,2.4%,22,1.4%,62,10.3%,0,0.0%,21,1.3%
Zavier Simpson,26.7,MEM,Wing,149,80,1.0%,78,1.7%,74,2.8%,22,1.7%,78,11.8%,0,0.0%,0,0.0%
Jericho Sims,25.0,NYK,Big,513,49,1.6%,5,0.5%,74,3.1%,69,10.2%,28,14.6%,0,0.0%,35,22.2%
Marcus Smart,29.7,MEM,Combo,604,41,0.4%,94,2.8%,43,3.2%,7,1.0%,19,7.5%,0,0.0%,55,5.3%
Dru Smith,25.8,MIA,Combo,126,93,1.2%,97,2.8%,13,4.2%,87,3.7%,6,5.6%,100,50.0%,0,0.0%
Ish Smith,35.3,CHA,Combo,724,8,0.1%,24,1.0%,55,2.9%,26,1.5%,53,9.9%,0,0.0%,28,2.2%
Jalen Smith,23.6,IND,Big,1041,54,1.8%,12,0.7%,23,4.7%,77,10.9%,83,21.8%,70,3.6%,43,25.9%
Dennis Smith Jr.,25.9,BKN,Combo,1024,58,0.6%,98,2.8%,7,4.7%,94,5.0%,80,11.7%,0,0.0%,30,2.5%
Jabari Smith Jr.,20.5,HOU,Big,2407,32,1.2%,29,0.9%,64,3.3%,26,5.4%,59,18.2%,65,3.2%,67,33.6%
Nick Smith Jr.,19.5,CHA,Combo,612,50,0.5%,1,0.6%,23,3.8%,58,2.4%,27,7.9%,0,0.0%,38,3.8%
Jeremy Sochan,20.5,SAS,Combo,2178,79,0.9%,31,1.2%,49,3.0%,98,6.2%,99,15.5%,76,1.2%,88,15.0%
Jaden Springer,21.1,PHI,Wing,277,97,1.9%,99,2.7%,3,5.8%,96,7.4%,36,9.4%,0,0.0%,29,6.3%
Jaden Springer,21.1,BOS,Big,105,68,2.1%,100,4.2%,5,5.9%,26,5.4%,10,11.7%,0,0.0%,0,0.0%
Lamar Stevens,26.3,MEM,Wing,398,98,2.2%,87,1.9%,54,3.1%,87,5.3%,96,15.1%,0,0.0%,87,24.0%
Isaiah Stewart,22.4,DET,Big,1418,37,1.3%,4,0.5%,87,2.6%,25,5.3%,33,15.5%,79,4.9%,59,31.0%
Julian Strawther,21.5,DEN,Wing,464,35,0.5%,46,1.3%,19,3.9%,8,1.0%,46,9.9%,0,0.0%,19,4.0%
Max Strus,27.6,CLE,Wing,2227,48,0.7%,44,1.2%,49,3.1%,62,3.1%,76,11.7%,58,1.0%,63,11.7%
Jalen Suggs,22.4,ORL,Combo,2023,94,1.2%,88,2.3%,16,4.1%,63,2.4%,52,9.9%,80,1.6%,27,2.2%
Jae'Sean Tate,28.0,HOU,Forward,994,37,0.7%,81,1.7%,2,5.6%,83,5.7%,55,12.2%,58,1.6%,61,18.5%
Jayson Tatum,25.7,BOS,Forward,2640,48,0.8%,53,1.3%,92,1.9%,26,2.6%,94,18.5%,67,2.0%,81,29.5%
Terry Taylor,24.1,CHI,Big,137,1,0.4%,9,0.6%,45,3.9%,78,10.9%,8,11.4%,0,0.0%,0,0.0%
Garrett Temple,37.5,TOR,Combo,208,63,0.7%,53,1.5%,3,5.0%,95,5.8%,47,9.5%,0,0.0%,0,0.0%
Dalen Terry,21.3,CHI,Wing,624,86,1.2%,69,1.5%,4,5.2%,80,4.4%,63,10.8%,0,0.0%,66,12.8%
Daniel Theis,31.6,LAC,Big,960,77,2.5%,30,0.9%,14,5.1%,51,8.5%,35,15.8%,0,0.0%,6,6.8%
Cameron Thomas,22.1,BKN,Combo,2052,37,0.4%,15,0.9%,65,2.7%,13,1.2%,40,9.3%,0,0.0%,37,3.7%
Amen Thompson,20.8,HOU,Wing,1341,93,1.4%,96,2.4%,21,3.9%,100,10.1%,100,17.3%,78,2.4%,99,45.3%
Ausar Thompson,20.8,DET,Forward,1531,93,1.9%,88,1.9%,11,4.6%,97,8.1%,89,17.1%,53,1.2%,56,17.9%
Klay Thompson,33.7,GSW,Wing,2284,52,0.7%,19,0.9%,92,2.1%,18,1.6%,33,9.2%,0,0.0%,65,12.2%
Tristan Thompson,32.6,CLE,Big,469,38,1.4%,45,1.1%,35,4.2%,93,13.0%,34,15.7%,92,7.0%,59,31.0%
JT Thor,21.2,CHA,Big,678,56,1.8%,6,0.6%,63,3.4%,20,5.0%,12,12.3%,0,0.0%,21,17.5%
Matisse Thybulle,26.7,POR,Wing,1475,94,1.7%,100,3.3%,80,2.6%,35,2.1%,9,7.4%,0,0.0%,62,11.3%
Xavier Tillman,24.8,MEM,Big,677,80,2.6%,97,2.6%,62,3.5%,46,7.7%,15,12.8%,66,3.3%,51,28.6%
Xavier Tillman,24.8,BOS,Big,255,50,1.7%,69,1.4%,99,1.8%,28,5.6%,30,15.3%,0,0.0%,26,20.0%
Obi Toppin,25.7,IND,Big,1703,29,1.2%,43,1.1%,71,3.1%,19,4.9%,20,13.1%,90,6.4%,41,25.2%
Karl-Anthony Towns,28.0,MIN,Big,2024,21,1.0%,30,0.9%,65,3.3%,21,5.0%,73,20.3%,50,1.2%,26,20.0%
Gary Trent Jr.,24.8,TOR,Combo,1998,21,0.2%,66,1.7%,91,1.9%,15,1.3%,30,8.2%,0,0.0%,21,1.3%
PJ Tucker,38.5,LAC,Big,417,9,0.6%,66,1.4%,21,4.7%,37,6.8%,4,10.2%,0,0.0%,17,15.8%
Myles Turner,27.6,IND,Big,2076,91,3.4%,18,0.8%,45,3.9%,29,5.8%,66,19.2%,48,1.1%,55,29.8%
Stanley Umude,24.6,DET,Forward,286,75,1.2%,31,1.1%,1,5.8%,24,2.6%,67,12.9%,97,8.3%,42,14.3%
Jonas Valanciunas,31.5,NOP,Big,1918,55,1.8%,14,0.7%,39,4.0%,70,10.3%,95,26.5%,46,1.1%,83,42.4%
Fred VanVleet,29.7,HOU,Point,2684,95,1.1%,63,1.6%,37,2.8%,16,1.2%,40,9.1%,0,0.0%,21,0.7%
Jarred Vanderbilt,24.6,LAL,Big,567,3,0.4%,98,2.6%,81,2.9%,40,7.2%,35,15.8%,66,3.3%,51,28.6%
Devin Vassell,23.2,SAS,Wing,2243,33,0.5%,55,1.4%,99,1.3%,10,1.2%,58,10.5%,0,0.0%,25,5.2%
Aleksandar Vezenkov,28.2,SAC,Forward,461,46,0.8%,85,1.8%,35,3.6%,66,4.3%,47,11.7%,0,0.0%,68,22.2%
Gabe Vincent,27.4,LAL,Combo,216,0,0.0%,72,1.8%,26,3.7%,43,2.0%,0,2.4%,0,0.0%,0,0.0%
Nikola Vucevic,33.0,CHI,Big,2607,27,1.2%,22,0.9%,79,2.9%,48,8.1%,88,22.7%,46,1.1%,42,25.8%
Dean Wade,26.9,CLE,Big,1093,26,1.2%,75,1.5%,50,3.7%,5,3.3%,34,15.6%,0,0.0%,14,14.0%
Franz Wagner,22.2,ORL,Wing,2334,46,0.6%,59,1.4%,71,2.8%,65,3.2%,90,13.5%,83,2.7%,79,19.1%
Moritz Wagner,26.5,ORL,Big,1377,12,0.8%,56,1.2%,43,4.0%,59,9.1%,37,16.0%,74,4.0%,64,33.3%
Jabari Walker,21.3,POR,Big,1665,10,0.7%,42,1.1%,40,4.0%,53,8.7%,81,21.6%,0,0.0%,70,36.7%
Jarace Walker,20.2,IND,Big,236,34,1.3%,88,1.8%,39,4.1%,17,4.7%,44,16.6%,90,6.7%,12,11.5%
Lonnie Walker,24.9,BKN,Wing,954,76,1.0%,57,1.4%,64,2.9%,13,1.4%,67,11.1%,0,0.0%,29,5.9%
Cason Wallace,20.0,OKC,Combo,1605,88,1.1%,79,1.9%,41,3.2%,84,3.4%,24,7.8%,0,0.0%,47,4.4%
TJ Warren,30.2,MIN,Forward,115,20,0.5%,33,1.1%,56,2.9%,58,4.0%,69,13.3%,0,0.0%,68,22.2%
PJ Washington,25.2,DAL,Forward,934,85,1.4%,76,1.6%,76,2.4%,54,3.5%,74,14.0%,62,1.9%,88,34.1%
PJ Washington,25.2,CHA,Big,1277,32,1.3%,55,1.2%,61,3.5%,14,4.1%,13,12.5%,52,1.4%,73,38.7%
Yuta Watanabe,29.1,PHX,Forward,338,55,0.9%,16,0.9%,27,3.9%,41,3.2%,10,8.4%,0,0.0%,0,0.0%
Lindy Waters,26.3,OKC,Forward,161,88,1.5%,11,0.8%,22,4.0%,21,2.5%,11,8.4%,0,0.0%,0,0.0%
Trendon Watford,23.0,BKN,Big,728,34,1.3%,63,1.3%,19,4.8%,34,6.4%,46,16.8%,0,0.0%,51,28.6%
Peyton Watson,21.1,DEN,Forward,1448,99,2.8%,46,1.2%,20,4.2%,59,4.0%,37,11.1%,54,1.2%,79,28.1%
Victor Wembanyama,19.8,SAS,Big,2097,100,5.9%,87,1.8%,85,2.8%,45,7.7%,97,27.1%,66,3.3%,71,36.8%
Blake Wesley,20.6,SAS,Combo,784,43,0.4%,51,1.4%,10,4.3%,38,2.0%,37,9.0%,0,0.0%,49,4.5%
Russell Westbrook,35.0,LAC,Point,1518,74,0.7%,84,2.1%,28,3.2%,95,6.1%,95,15.0%,77,1.5%,98,23.9%
Coby White,23.7,CHI,Point,2877,30,0.3%,2,0.8%,47,2.6%,30,1.6%,70,11.3%,0,0.0%,37,2.1%
Derrick White,29.3,BOS,Combo,2376,100,1.8%,45,1.4%,70,2.5%,50,2.2%,55,10.2%,84,2.2%,65,7.4%
Cam Whitmore,19.3,HOU,Forward,793,61,0.9%,64,1.3%,68,2.7%,61,4.1%,75,14.4%,83,3.8%,55,17.8%
Aaron Wiggins,24.8,OKC,Forward,1137,49,0.8%,95,2.1%,42,3.2%,75,5.5%,23,9.8%,85,4.1%,7,2.0%
Andrew Wiggins,28.7,GSW,Forward,1914,67,1.0%,18,0.9%,46,3.1%,81,5.7%,28,10.3%,56,1.3%,46,15.5%
Grant Williams,24.9,CHA,Big,885,10,0.6%,39,1.0%,44,3.9%,19,5.0%,19,12.9%,0,0.0%,6,7.7%
Grant Williams,24.9,DAL,Big,1232,23,1.1%,21,0.9%,30,4.4%,6,3.4%,1,9.0%,75,4.1%,34,21.5%
Jalen Williams,22.5,OKC,Wing,2222,74,1.0%,74,1.6%,44,3.2%,24,1.7%,46,9.8%,80,2.6%,74,16.5%
Jaylin Williams,21.3,OKC,Big,840,41,1.5%,65,1.4%,24,4.6%,15,4.2%,72,20.2%,0,0.0%,72,38.3%
Kenrich Williams,28.9,OKC,Big,983,5,0.5%,79,1.6%,34,4.2%,36,6.5%,18,12.9%,0,0.0%,46,26.7%
Malik Williams,25.2,TOR,Big,100,67,2.0%,59,1.3%,14,5.1%,94,13.5%,75,20.6%,0,0.0%,64,33.3%
Mark Williams,21.9,CHA,Big,508,65,1.9%,64,1.3%,55,3.6%,96,14.9%,76,20.9%,72,3.7%,37,23.1%
Patrick Williams,22.2,CHI,Big,1161,41,1.5%,74,1.5%,72,3.1%,12,3.9%,2,9.6%,0,0.0%,17,15.8%
Robert Williams,26.0,POR,Big,118,86,3.0%,97,2.5%,8,5.3%,52,8.6%,84,22.0%,0,0.0%,92,50.0%
Ziaire Williams,22.1,MEM,Wing,994,25,0.5%,70,1.5%,37,3.3%,67,3.3%,86,13.1%,0,0.0%,80,20.0%
Vince Williams Jr.,23.2,MEM,Wing,1404,83,1.1%,56,1.4%,18,4.0%,76,4.0%,99,16.3%,63,1.3%,67,13.8%
Zion Williamson,23.3,NOP,Big,2200,22,1.1%,73,1.5%,88,2.6%,30,5.8%,11,12.0%,53,1.5%,46,26.4%
Jalen Wilson,23.0,BKN,Wing,564,15,0.3%,4,0.6%,52,3.1%,98,8.0%,91,13.5%,88,3.4%,22,5.0%
James Wiseman,22.6,DET,Big,1032,59,1.9%,3,0.5%,28,4.6%,68,10.2%,70,20.0%,0,0.0%,68,34.9%
Christian Wood,28.1,LAL,Big,813,57,1.8%,15,0.8%,73,3.1%,18,4.8%,79,21.3%,74,3.8%,95,51.7%
Delon Wright,31.5,WAS,Combo,435,70,0.8%,99,3.0%,90,2.0%,71,2.8%,64,10.5%,0,0.0%,0,0.0%
Delon Wright,31.5,MIA,Combo,259,40,0.4%,100,3.0%,99,1.6%,70,2.6%,20,7.5%,0,0.0%,95,16.7%
Thaddeus Young,35.4,TOR,Big,326,4,0.5%,94,2.3%,15,5.1%,56,9.0%,14,12.7%,0,0.0%,46,26.7%
Trae Young,25.1,ATL,Point,1938,23,0.3%,51,1.5%,81,2.1%,12,1.2%,2,6.6%,0,0.0%,26,1.1%
Omer Yurtseven,25.4,UTA,Big,470,52,1.7%,14,0.7%,77,3.0%,92,12.6%,88,22.8%,0,0.0%,99,63.6%
Cody Zeller,31.1,NOP,Big,191,14,0.8%,61,1.3%,12,5.2%,94,13.5%,39,16.4%,0,0.0%,51,28.6%
Ivica Zubac,26.6,LAC,Big,1793,73,2.3%,5,0.5%,46,3.9%,88,11.8%,87,22.5%,0,0.0%,55,30.0%
