Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Jeremiah Robinson-Earl,23.0,NOP,Big,229,12,50.0%,17,51.7%,30,32.1%,0,66.7%,6,88%,13,78%,30,83%,25,100%
David Roddy,22.6,MEM,Forward,1077,9,46.9%,14,47.3%,17,30.9%,13,66.7%,62,71%,62,60%,67,54%,46,98%
Derrick Rose,35.1,MEM,Point,399,33,50.9%,37,49.2%,40,36.6%,86,88.9%,44,51%,30,44%,14,41%,26,87%
Terry Rozier,29.6,CHA,Combo,1064,66,54.2%,70,53.3%,42,36.7%,68,84.5%,80,43%,73,36%,74,29%,90,64%
Terry Rozier,29.6,MIA,Point,974,23,49.3%,16,45.4%,48,36.9%,92,91.0%,72,39%,84,23%,60,24%,56,68%
Rayan Rupert,19.4,POR,Combo,562,13,44.1%,0,31.1%,52,37.3%,0,77.8%,21,70%,22,60%,36,44%,53,84%
D'Angelo Russell,27.7,LAL,Point,2478,70,56.5%,42,49.6%,85,41.9%,36,82.8%,28,55%,19,55%,58,25%,49,74%
Matt Ryan,26.5,NOP,Wing,336,87,59.7%,4,37.5%,93,42.9%,0,88.9%,4,95%,0,100%,1,100%,54,94%
Domantas Sabonis,27.5,SAC,Big,2922,75,61.0%,65,61.3%,73,37.9%,37,70.5%,83,62%,73,60%,79,61%,89,91%
Luka Samanic,23.8,UTA,Big,313,3,41.4%,14,50.7%,0,18.4%,68,78.0%,59,72%,8,79%,95,38%,25,100%
Gui Santos,21.4,GSW,Wing,125,99,65.6%,99,66.7%,0,42.9%,0,88.9%,60,72%,22,70%,100,0%,0,100%
Dario Saric,29.6,GSW,Big,1075,41,56.3%,34,55.6%,74,37.9%,90,84.6%,34,79%,72,61%,62,70%,25,100%
Marcus Sasser,23.1,DET,Point,1269,21,48.8%,14,45.3%,38,36.4%,94,91.1%,53,45%,60,32%,44,31%,63,63%
Dennis Schroder,30.1,BKN,Point,923,30,50.8%,12,43.4%,83,41.8%,19,79.7%,70,40%,91,19%,53,26%,58,67%
Dennis Schroder,30.1,TOR,Point,1570,42,51.6%,51,50.1%,35,36.0%,56,85.2%,26,56%,23,48%,40,32%,14,92%
Alperen Sengun,21.3,HOU,Big,2045,36,55.6%,42,56.7%,19,30.3%,30,69.3%,79,65%,79,58%,61,70%,25,100%
Brice Sensabaugh,20.0,UTA,Forward,562,16,48.0%,36,51.6%,12,29.9%,99,90.0%,79,64%,20,77%,81,46%,94,78%
Collin Sexton,24.8,UTA,Combo,2030,72,54.7%,65,52.5%,75,39.6%,75,85.6%,63,51%,51,47%,58,35%,60,80%
Landry Shamet,26.6,WAS,Wing,709,52,53.5%,65,55.2%,37,34.9%,68,82.6%,30,82%,17,72%,23,75%,63,92%
Day'Ron Sharpe,22.0,BKN,Big,854,53,57.5%,54,58.4%,0,25.0%,12,59.8%,79,64%,57,64%,77,63%,25,100%
Shaedon Sharpe,20.4,POR,Wing,1052,15,48.0%,18,45.8%,35,34.5%,64,82.4%,87,55%,79,49%,73,43%,93,72%
Ben Sheppard,22.3,IND,Wing,711,24,49.5%,70,55.7%,16,31.1%,0,94.1%,16,87%,14,75%,37,67%,32,98%
Pascal Siakam,29.6,IND,Forward,1302,79,58.0%,78,58.0%,64,38.6%,22,69.9%,92,54%,82,52%,82,43%,54,97%
Pascal Siakam,29.6,TOR,Big,1366,40,56.1%,54,58.4%,34,32.4%,59,75.6%,87,59%,64,62%,94,43%,75,98%
Ben Simmons,27.3,BKN,Point,358,91,58.1%,93,58.1%,0,0.0%,0,40.0%,21,58%,12,61%,16,40%,0,0%
Anfernee Simons,24.4,POR,Combo,1581,53,52.6%,30,47.2%,63,38.6%,95,91.6%,94,36%,94,17%,97,16%,91,62%
Zavier Simpson,26.7,MEM,Wing,149,3,37.5%,1,35.3%,0,33.3%,0,75.0%,99,41%,99,20%,94,29%,83,80%
Jericho Sims,25.0,NYK,Big,513,95,70.5%,94,70.5%,0,0.0%,0,70.6%,90,58%,82,57%,1,100%,0,0%
Marcus Smart,29.7,MEM,Combo,604,56,52.8%,95,58.3%,23,32.3%,29,76.8%,60,52%,97,16%,76,29%,38,90%
Dru Smith,25.8,MIA,Combo,126,92,58.3%,51,50.0%,95,43.8%,0,100.0%,35,64%,64,40%,24,50%,50,86%
Ish Smith,35.3,CHA,Combo,724,12,44.0%,14,42.2%,0,75.0%,0,75.0%,84,42%,72,37%,49,40%,1,100%
Jalen Smith,23.6,IND,Big,1041,92,67.1%,90,68.9%,95,42.7%,29,68.6%,46,76%,50,66%,57,72%,25,100%
Dennis Smith Jr.,25.9,BKN,Combo,1024,28,48.8%,55,50.2%,14,30.5%,24,76.5%,59,52%,62,42%,47,40%,44,88%
Jabari Smith Jr.,20.5,HOU,Big,2407,27,54.1%,20,52.9%,62,37.1%,82,81.1%,52,74%,83,56%,65,69%,86,95%
Nick Smith Jr.,19.5,CHA,Combo,612,47,51.9%,2,32.1%,99,46.9%,0,85.7%,19,74%,22,60%,33,46%,43,89%
Jeremy Sochan,20.5,SAS,Combo,2178,27,48.7%,40,49.0%,19,31.8%,31,77.1%,24,68%,17,63%,22,54%,16,99%
Jaden Springer,21.1,PHI,Wing,277,5,41.9%,30,48.8%,2,19.2%,0,100.0%,80,62%,84,46%,45,63%,0,100%
Jaden Springer,21.1,BOS,Big,105,31,54.5%,92,69.2%,0,22.2%,0,87.5%,100,36%,99,0%,95,40%,25,100%
Lamar Stevens,26.3,MEM,Wing,398,10,46.9%,24,47.9%,11,28.6%,33,76.9%,86,57%,57,59%,76,43%,0,100%
Isaiah Stewart,22.4,DET,Big,1418,54,57.5%,48,57.6%,76,38.3%,57,75.3%,17,83%,32,73%,54,74%,25,100%
Julian Strawther,21.5,DEN,Wing,464,11,47.0%,17,45.2%,24,31.9%,0,70.8%,22,85%,25,69%,37,67%,34,97%
Max Strus,27.6,CLE,Wing,2227,53,53.5%,63,54.6%,41,35.2%,43,79.2%,26,84%,29,68%,33,69%,41,96%
Jalen Suggs,22.4,ORL,Combo,2023,87,58.1%,85,55.7%,77,40.3%,22,75.3%,30,66%,34,57%,73,30%,47,87%
Jae'Sean Tate,28.0,HOU,Forward,994,40,52.7%,67,56.5%,13,30.1%,13,66.7%,84,61%,74,57%,93,30%,1,100%
Jayson Tatum,25.7,BOS,Forward,2640,63,55.3%,54,54.3%,59,37.8%,78,83.4%,98,40%,96,39%,94,29%,100,48%
Terry Taylor,24.1,CHI,Big,137,33,54.8%,36,56.0%,0,33.3%,0,66.7%,83,63%,90,50%,1,100%,25,100%
Garrett Temple,37.5,TOR,Combo,208,7,42.6%,1,32.0%,33,34.5%,0,83.3%,15,78%,47,50%,0,0%,1,100%
Dalen Terry,21.3,CHI,Wing,624,29,50.0%,96,63.8%,6,23.4%,3,62.5%,85,58%,89,45%,65,50%,56,93%
Daniel Theis,31.6,LAC,Big,960,52,57.4%,52,58.2%,57,36.5%,61,76.0%,20,82%,22,74%,17,94%,25,100%
Cameron Thomas,22.1,BKN,Combo,2052,36,50.4%,37,47.8%,48,37.1%,71,85.4%,66,50%,53,46%,41,42%,84,68%
Amen Thompson,20.8,HOU,Wing,1341,63,55.2%,88,59.5%,1,15.7%,5,67.8%,91,51%,74,53%,85,33%,75,88%
Ausar Thompson,20.8,DET,Forward,1531,32,51.7%,76,57.7%,1,20.6%,1,59.1%,67,69%,44,67%,56,65%,71,95%
Klay Thompson,33.7,GSW,Wing,2284,63,55.2%,42,50.1%,72,38.9%,100,92.7%,25,84%,10,79%,35,69%,54,94%
Tristan Thompson,32.6,CLE,Big,469,70,60.0%,59,60.0%,0,0.0%,0,30.2%,95,52%,95,47%,63,69%,0,0%
JT Thor,21.2,CHA,Big,678,13,50.6%,12,50.0%,42,34.2%,0,50.0%,19,83%,41,69%,24,86%,25,100%
Matisse Thybulle,26.7,POR,Wing,1475,46,52.7%,54,52.9%,40,35.1%,20,74.1%,15,87%,22,70%,63,53%,0,100%
Xavier Tillman,24.8,MEM,Big,677,3,44.7%,8,47.1%,5,24.5%,3,41.5%,12,85%,5,82%,30,83%,25,100%
Xavier Tillman,24.8,BOS,Big,255,28,54.2%,84,65.7%,6,25.0%,0,57.1%,17,83%,2,86%,68,67%,25,100%
Obi Toppin,25.7,IND,Big,1703,90,66.2%,93,70.0%,85,40.9%,67,77.8%,12,85%,14,78%,19,92%,70,99%
Karl-Anthony Towns,28.0,MIN,Big,2024,54,57.6%,26,55.0%,88,41.7%,97,87.3%,53,73%,55,65%,76,63%,79,97%
Gary Trent Jr.,24.8,TOR,Combo,1998,64,53.4%,28,46.4%,73,39.5%,31,77.1%,17,74%,29,59%,16,56%,40,90%
PJ Tucker,38.5,LAC,Big,417,8,47.8%,2,33.3%,59,36.7%,0,100.0%,6,88%,90,50%,1,100%,25,100%
Myles Turner,27.6,IND,Big,2076,64,58.8%,66,61.5%,53,35.9%,65,77.3%,13,85%,8,79%,35,81%,69,99%
Stanley Umude,24.6,DET,Forward,286,64,55.3%,5,37.0%,98,44.9%,96,89.7%,4,94%,11,80%,23,80%,1,100%
Jonas Valanciunas,31.5,NOP,Big,1918,61,58.6%,65,61.1%,21,30.8%,69,78.3%,77,66%,81,58%,65,68%,25,100%
Fred VanVleet,29.7,HOU,Point,2684,56,53.3%,19,45.4%,73,39.4%,69,86.0%,67,41%,93,15%,56,25%,84,57%
Jarred Vanderbilt,24.6,LAL,Big,567,32,54.6%,53,58.3%,11,28.0%,37,70.6%,48,75%,37,71%,50,75%,25,100%
Devin Vassell,23.2,SAS,Wing,2243,62,55.1%,63,54.4%,56,37.3%,50,80.0%,68,68%,28,69%,62,54%,82,84%
Aleksandar Vezenkov,28.2,SAC,Forward,461,72,56.8%,71,56.9%,55,37.5%,0,80.0%,8,92%,17,78%,0,100%,1,100%
Gabe Vincent,27.4,LAL,Combo,216,1,34.4%,92,57.1%,0,11.1%,0,50.0%,56,53%,22,60%,37,43%,86,67%
Nikola Vucevic,33.0,CHI,Big,2607,18,52.2%,27,55.0%,16,29.4%,87,82.2%,37,78%,59,63%,32,83%,25,100%
Dean Wade,26.9,CLE,Big,1093,62,58.7%,41,56.7%,80,39.3%,63,76.9%,1,93%,42,69%,86,50%,73,99%
Franz Wagner,22.2,ORL,Wing,2334,41,52.5%,78,56.7%,9,28.1%,83,85.0%,93,48%,85,46%,91,32%,88,78%
Moritz Wagner,26.5,ORL,Big,1377,81,63.4%,87,67.5%,26,31.8%,83,81.2%,24,82%,7,80%,44,79%,79,97%
Jabari Walker,21.3,POR,Big,1665,10,49.4%,15,51.4%,15,29.3%,62,76.1%,66,69%,66,62%,75,65%,25,100%
Jarace Walker,20.2,IND,Big,236,28,54.2%,5,40.0%,96,42.9%,0,100.0%,54,73%,81,57%,81,60%,94,83%
Lonnie Walker,24.9,BKN,Wing,954,49,53.1%,21,47.6%,67,38.4%,36,77.8%,80,62%,81,48%,71,49%,90,75%
Cason Wallace,20.0,OKC,Combo,1605,93,59.6%,87,56.0%,88,41.8%,37,79.4%,9,83%,12,71%,7,70%,19,97%
TJ Warren,30.2,MIN,Forward,115,5,43.2%,40,52.0%,0,16.7%,0,75.0%,17,87%,63,60%,0,100%,1,100%
PJ Washington,25.2,DAL,Forward,934,26,50.8%,63,55.6%,21,31.4%,3,61.2%,13,89%,3,90%,36,74%,43,98%
PJ Washington,25.2,CHA,Big,1277,19,52.5%,35,55.7%,36,32.6%,41,71.7%,15,84%,12,78%,38,80%,87,94%
Yuta Watanabe,29.1,PHX,Forward,338,19,48.8%,6,37.5%,34,34.3%,0,69.2%,11,90%,98,25%,0,100%,1,100%
Lindy Waters,26.3,OKC,Forward,161,99,66.7%,100,84.6%,79,40.0%,0,100.0%,14,88%,45,67%,23,80%,1,100%
Trendon Watford,23.0,BKN,Big,728,35,55.6%,29,55.2%,75,38.2%,57,75.3%,97,49%,97,34%,92,47%,25,100%
Peyton Watson,21.1,DEN,Forward,1448,35,52.0%,55,54.9%,15,30.7%,18,67.3%,35,82%,11,80%,30,75%,50,98%
Victor Wembanyama,19.8,SAS,Big,2097,17,51.9%,22,53.4%,35,32.6%,77,79.6%,52,74%,35,72%,50,75%,98,80%
Blake Wesley,20.6,SAS,Combo,784,65,53.6%,97,58.3%,5,25.0%,7,65.0%,36,64%,28,59%,15,59%,1,100%
Russell Westbrook,35.0,LAC,Point,1518,19,48.6%,58,50.8%,5,27.6%,3,68.2%,56,45%,37,43%,65,24%,28,86%
Coby White,23.7,CHI,Point,2877,53,53.3%,56,50.8%,57,37.7%,44,83.8%,47,50%,63,32%,67,24%,33,83%
Derrick White,29.3,BOS,Combo,2376,86,57.7%,81,55.4%,72,39.4%,90,89.9%,45,61%,59,43%,42,42%,62,80%
Cam Whitmore,19.3,HOU,Forward,793,49,53.6%,34,51.4%,54,37.3%,24,70.2%,52,75%,63,60%,40,71%,73,93%
Aaron Wiggins,24.8,OKC,Forward,1137,96,63.1%,87,60.7%,99,45.3%,46,76.9%,51,75%,32,72%,76,48%,67,96%
Andrew Wiggins,28.7,GSW,Forward,1914,29,51.5%,26,49.9%,49,36.5%,41,75.1%,73,67%,63,60%,62,59%,80,90%
Grant Williams,24.9,CHA,Big,885,68,59.1%,61,60.5%,69,37.6%,63,76.5%,35,79%,21,75%,60,70%,90,89%
Grant Williams,24.9,DAL,Big,1232,30,54.3%,12,49.5%,72,37.9%,53,74.5%,3,89%,14,77%,58,71%,74,99%
Jalen Williams,22.5,OKC,Wing,2222,84,59.2%,82,57.6%,92,42.7%,55,80.8%,96,47%,68,55%,97,26%,91,75%
Jaylin Williams,21.3,OKC,Big,840,19,52.5%,10,48.8%,54,36.2%,77,79.5%,2,92%,5,82%,34,82%,25,100%
Kenrich Williams,28.9,OKC,Big,983,66,59.0%,34,55.6%,89,41.7%,0,41.7%,18,83%,28,73%,55,73%,83,96%
Malik Williams,25.2,TOR,Big,100,0,27.9%,1,27.6%,0,20.0%,0,0.0%,93,56%,98,33%,1,100%,25,100%
Mark Williams,21.9,CHA,Big,508,85,64.9%,81,64.9%,0,0.0%,43,71.9%,82,63%,68,61%,38,80%,0,0%
Patrick Williams,22.2,CHI,Big,1161,21,52.7%,8,47.1%,82,40.1%,78,79.7%,61,71%,93,49%,78,63%,81,97%
Robert Williams,26.0,POR,Big,118,87,65.4%,83,65.4%,0,0.0%,0,77.8%,95,53%,95,45%,68,67%,0,0%
Ziaire Williams,22.1,MEM,Wing,994,14,47.9%,31,49.1%,19,31.3%,42,79.0%,51,75%,37,67%,50,62%,72,89%
Vince Williams Jr.,23.2,MEM,Wing,1404,64,55.4%,51,52.4%,70,38.7%,46,79.5%,65,70%,63,56%,82,36%,63,92%
Zion Williamson,23.3,NOP,Big,2200,49,57.2%,45,57.2%,38,33.3%,35,70.5%,99,48%,88,50%,98,37%,94,83%
Jalen Wilson,23.0,BKN,Wing,564,26,49.6%,26,48.1%,35,34.5%,80,84.6%,58,72%,76,52%,27,73%,0,100%
James Wiseman,22.6,DET,Big,1032,70,59.8%,64,60.7%,0,0.0%,32,69.9%,63,70%,54,65%,31,83%,0,0%
Christian Wood,28.1,LAL,Big,813,24,53.1%,49,57.7%,25,31.5%,28,68.2%,15,84%,28,73%,16,95%,79,97%
Delon Wright,31.5,WAS,Combo,435,20,47.3%,10,40.5%,84,41.2%,58,82.8%,73,46%,85,26%,50,38%,65,79%
Delon Wright,31.5,MIA,Combo,259,22,48.2%,12,41.2%,54,37.5%,0,81.3%,13,78%,16,64%,10,67%,1,100%
Thaddeus Young,35.4,TOR,Big,326,75,61.5%,80,64.9%,0,0.0%,0,44.4%,34,79%,39,71%,1,100%,0,0%
Trae Young,25.1,ATL,Point,1938,44,51.9%,30,48.1%,55,37.5%,64,85.5%,95,29%,65,30%,72,23%,98,34%
Omer Yurtseven,25.4,UTA,Big,470,38,56.0%,57,58.9%,3,22.2%,0,76.5%,65,69%,87,53%,28,84%,25,100%
Cody Zeller,31.1,NOP,Big,191,1,31.0%,1,31.0%,0,0.0%,0,66.7%,93,56%,84,56%,0,0%,0,0%
Ivica Zubac,26.6,LAC,Big,1793,86,65.2%,82,65.2%,0,0.0%,44,72.3%,43,77%,27,73%,28,84%,0,0%
