Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Eduardo Najera,30.3,DEN,Big,1651,59,71.5%,45,13.8%,26,1.2%,90,34.0%
Steve Nash,32.7,PHX,Point,2677,91,89.9%,28,5.8%,83,2.4%,60,23.7%
Jameer Nelson,24.7,ORL,Point,2324,69,82.8%,40,7.3%,70,2.2%,47,20.6%
Rasho Nesterovic,30.4,TOR,Big,1673,44,68.0%,5,5.9%,16,1.1%,81,30.8%
Ira Newble,31.8,CLE,Wing,102,0,66.7%,69,11.8%,0,0.0%,0,0.0%
Andres Nocioni,26.9,CHI,Wing,1390,82,84.8%,37,8.7%,77,1.9%,83,29.6%
David Noel,22.7,MIL,Forward,692,89,88.6%,22,7.0%,53,1.3%,84,27.3%
Steve Novak,23.4,HOU,Forward,116,0,0.0%,0,0.0%,16,0.8%,100,0.0%
Dirk Nowitzki,28.4,DAL,Big,2811,100,90.5%,45,13.6%,96,3.3%,35,20.1%
Jermaine O'Neal,28.1,IND,Big,2454,72,76.7%,54,15.3%,92,3.1%,51,23.4%
Shaquille O'Neal,34.7,MIA,Big,1131,2,42.2%,91,24.2%,100,5.0%,70,27.0%
Fabricio Oberto,31.6,SAS,Big,1246,38,65.3%,22,9.7%,29,1.2%,91,34.6%
Lamar Odom,27.0,LAL,Big,2198,55,69.8%,55,15.4%,76,2.1%,36,20.3%
Emeka Okafor,24.1,CHA,Big,2324,21,59.3%,65,17.4%,28,1.2%,24,18.7%
Mehmet Okur,27.4,UTA,Big,2654,72,76.4%,42,13.2%,62,1.8%,23,18.6%
Kevin Ollie,33.8,PHI,Point,911,67,82.2%,77,10.6%,8,1.0%,75,28.6%
Michael Olowokandi,31.6,BOS,Big,224,0,66.7%,1,4.3%,6,0.8%,97,50.0%
Bo Outlaw,35.6,ORL,Big,402,0,58.8%,40,13.0%,12,0.9%,85,33.3%
Travis Outlaw,22.1,POR,Forward,1478,61,78.9%,69,13.1%,51,1.2%,20,15.0%
Zaza Pachulia,22.7,ATL,Big,2016,84,78.7%,89,23.3%,73,2.0%,27,19.3%
Scott Padgett,30.5,HOU,Big,152,0,57.1%,10,6.8%,1,0.3%,85,33.3%
Jannero Pargo,27.0,NOP,Combo,1610,86,85.3%,23,5.4%,52,1.6%,45,21.6%
Anthony Parker,31.4,TOR,Wing,2422,76,83.0%,25,7.6%,44,1.1%,27,18.2%
Smush Parker,25.4,LAL,Point,2454,4,64.6%,68,9.6%,11,1.0%,83,30.0%
Tony Parker,24.5,SAS,Point,2492,33,78.7%,91,12.7%,68,2.1%,58,22.9%
Ruben Patterson,31.3,MIL,Wing,2489,9,64.1%,95,18.8%,78,1.9%,82,29.2%
Chris Paul,21.5,NOP,Point,2349,62,82.1%,81,10.8%,100,3.7%,72,27.7%
Sasha Pavlovic,23.0,CLE,Wing,1485,57,79.8%,56,10.6%,48,1.2%,69,25.9%
Gary Payton,38.3,MIA,Combo,1481,5,66.7%,9,4.8%,20,1.1%,18,16.7%
Kendrick Perkins,22.0,BOS,Big,1566,23,60.0%,61,16.7%,13,1.0%,52,23.5%
Morris Peterson,29.2,TOR,Wing,1473,14,68.3%,64,11.1%,25,0.9%,90,32.2%
Johan Petro,20.8,OKC,Big,1426,34,63.9%,14,7.8%,8,0.9%,40,21.2%
Paul Pierce,29.1,BOS,Wing,1735,55,79.6%,83,14.8%,99,4.1%,27,18.2%
Mickael Pietrus,24.7,GSW,Forward,1868,11,63.9%,76,14.2%,49,1.2%,43,21.1%
James Posey,29.8,MIA,Wing,1869,67,81.5%,16,6.4%,61,1.5%,89,32.1%
Leon Powe,22.8,BOS,Big,650,69,75.4%,100,30.2%,80,2.2%,49,23.0%
Josh Powell,23.8,GSW,Big,228,0,76.2%,47,14.1%,36,1.3%,45,22.2%
Ronnie Price,23.4,SAC,Combo,474,0,62.5%,66,12.2%,59,1.7%,14,15.8%
Tayshaun Prince,26.7,DET,Wing,2992,34,76.8%,41,9.2%,52,1.4%,31,18.4%
Joel Przybilla,27.1,POR,Big,698,1,37.0%,48,14.1%,15,1.0%,85,33.3%
Chris Quinn,23.1,MIA,Point,320,7,66.7%,64,9.5%,92,2.7%,83,30.0%
Vladimir Radmanovic,25.9,LAL,Forward,972,43,74.3%,31,8.4%,43,1.2%,47,21.4%
Shavlik Randolph,22.9,PHI,Big,174,0,54.5%,79,20.7%,64,1.8%,18,16.7%
Zach Randolph,25.3,POR,Big,2419,89,81.8%,47,14.1%,98,3.7%,65,25.9%
Allan Ray,22.4,BOS,Wing,674,48,78.8%,51,10.0%,14,0.7%,35,19.2%
Michael Redd,27.2,MIL,Forward,2031,76,83.0%,80,14.7%,94,2.6%,96,30.5%
JJ Redick,22.4,ORL,Wing,550,95,89.8%,34,8.7%,22,0.8%,14,12.5%
Justin Reed,24.8,MIN,Forward,281,91,88.9%,61,11.9%,57,1.4%,6,8.3%
Jared Reiner,24.6,MIL,Big,215,0,22.2%,35,11.9%,2,0.6%,30,20.0%
Jason Richardson,25.8,GSW,Wing,1664,11,65.7%,33,8.6%,20,0.8%,41,20.9%
Quentin Richardson,26.6,NYK,Wing,1612,15,69.5%,28,7.8%,36,1.0%,38,20.0%
Luke Ridnour,25.7,OKC,Combo,2061,45,80.3%,32,7.4%,75,2.1%,70,25.9%
Anthony Roberson,23.7,GSW,Combo,185,0,66.7%,0,0.0%,0,0.2%,100,0.0%
Lawrence Roberts,24.0,MEM,Big,961,60,71.7%,90,24.0%,40,1.4%,57,25.0%
Bernard Robinson,25.8,CHA,Wing,220,0,81.3%,86,15.5%,11,0.6%,50,22.2%
Clifford Robinson,39.9,BKN,Big,927,5,44.4%,1,3.7%,21,1.1%,0,0.0%
Nate Robinson,22.4,NYK,Point,1301,29,77.8%,75,10.5%,47,1.7%,74,28.1%
Sergio Rodriguez,20.4,POR,Point,804,44,80.8%,9,3.1%,32,1.5%,75,28.6%
Rajon Rondo,20.7,BOS,Combo,1760,2,64.4%,77,14.5%,71,2.0%,46,21.7%
Jalen Rose,33.8,PHX,Wing,184,0,87.5%,3,3.1%,71,1.8%,0,0.0%
Malik Rose,31.9,NYK,Forward,765,78,84.0%,55,10.4%,33,1.1%,20,15.0%
Quinton Ross,25.5,LAC,Wing,1673,40,77.6%,44,9.3%,38,1.0%,61,24.3%
Brandon Roy,22.3,POR,Wing,2009,78,83.8%,65,11.3%,90,2.7%,62,24.7%
Michael Ruffin,29.8,WAS,Big,251,0,36.8%,98,27.3%,35,1.3%,18,16.7%
John Salmons,26.9,SAC,Wing,2094,47,78.7%,82,14.8%,54,1.4%,44,21.4%
Brian Scalabrine,28.6,BOS,Forward,1008,0,78.3%,16,6.1%,2,0.5%,25,16.7%
Luke Schenscher,24.8,POR,Big,114,0,71.4%,58,16.0%,30,1.2%,57,25.0%
Thabo Sefolosha,22.5,CHI,Wing,766,0,40.6%,10,5.8%,15,0.8%,85,30.8%
Mouhamed Sene,20.5,OKC,Big,113,0,53.3%,36,12.1%,90,2.7%,57,25.0%
Cedric Simmons,20.8,NOP,Big,480,9,50.0%,17,8.7%,54,1.5%,0,0.0%
James Singleton,25.3,LAC,Big,297,0,76.5%,9,6.8%,44,1.4%,57,25.0%
Brian Skinner,30.5,MIL,Big,1512,20,58.2%,51,14.8%,3,0.7%,66,26.2%
Craig Smith,23.0,MIN,Big,1498,29,62.2%,66,17.5%,40,1.4%,76,27.8%
JR Smith,21.1,DEN,Wing,1456,63,80.6%,36,8.7%,39,1.1%,68,25.4%
Joe Smith,31.3,PHI,Big,1307,95,84.3%,38,12.7%,81,2.2%,84,32.8%
Joe Smith,31.3,DEN,Big,146,0,81.8%,32,11.8%,6,0.8%,85,33.3%
Josh Smith,20.9,ATL,Forward,2626,22,69.8%,90,16.4%,75,1.8%,73,25.0%
Eric Snow,33.5,CLE,Point,1907,2,63.1%,98,14.4%,23,1.2%,30,17.3%
Kirk Snyder,23.4,HOU,Forward,519,13,64.1%,100,21.1%,37,1.1%,51,21.9%
Darius Songaila,28.7,WAS,Big,683,97,85.2%,11,7.4%,66,1.8%,52,23.5%
Vassilis Spanoulis,24.2,HOU,Combo,195,0,88.0%,95,19.7%,77,2.1%,0,0.0%
Jerry Stackhouse,32.0,DAL,Wing,1605,81,84.7%,57,10.6%,86,2.4%,38,20.0%
DeShawn Stevenson,25.6,WAS,Wing,2406,18,70.0%,70,11.8%,28,0.9%,25,16.5%
Peja Stojakovic,29.4,NOP,Forward,424,74,81.6%,24,7.3%,41,1.2%,98,40.0%
Damon Stoudamire,33.2,MEM,Point,1499,36,79.5%,11,3.3%,9,1.0%,11,6.7%
Salim Stoudamire,24.1,ATL,Combo,973,100,89.8%,16,5.2%,25,1.3%,86,33.3%
Amar'e Stoudemire,24.0,PHX,Big,2679,80,78.1%,94,24.6%,71,2.0%,82,31.1%
Michael Sweetney,24.0,CHI,Big,335,15,55.0%,86,22.6%,86,2.5%,92,36.4%
Stromile Swift,26.9,MEM,Big,1024,63,72.4%,53,15.1%,74,2.0%,36,20.3%
Wally Szczerbiak,29.7,BOS,Forward,897,93,89.7%,49,10.0%,92,2.3%,88,28.6%
Donell Taylor,24.3,WAS,Combo,312,0,46.7%,14,5.1%,30,1.3%,18,16.7%
Sebastian Telfair,21.4,BOS,Point,1534,60,82.1%,58,8.8%,19,1.1%,89,31.0%
Jason Terry,29.1,DAL,Point,2830,47,80.8%,38,7.3%,26,1.3%,68,25.9%
Etan Thomas,28.6,WAS,Big,1237,17,55.5%,81,21.4%,58,1.6%,64,25.7%
Kenny Thomas,29.3,SAC,Big,1408,11,51.3%,29,10.8%,5,0.8%,18,16.7%
Kurt Thomas,34.1,PHX,Big,1203,85,78.9%,30,11.0%,36,1.3%,47,22.6%
Tim Thomas,29.7,LAC,Forward,2028,24,70.8%,29,8.2%,47,1.2%,75,25.8%
Tyrus Thomas,20.2,CHI,Big,911,19,58.1%,81,21.4%,86,2.5%,10,13.0%
Jamaal Tinsley,28.7,IND,Point,2233,11,72.0%,57,8.7%,74,2.2%,34,18.1%
Jake Tsakalidis,27.4,MEM,Big,256,0,58.3%,72,19.3%,10,0.9%,92,36.4%
Jake Tsakalidis,27.4,HOU,Big,110,0,88.9%,86,22.7%,32,1.3%,30,20.0%
Ronny Turiaf,23.8,LAL,Big,1063,37,64.5%,68,17.6%,84,2.4%,84,32.7%
Hedo Turkoglu,27.6,ORL,Wing,2256,45,78.3%,50,10.0%,51,1.4%,27,18.2%
Ime Udoka,29.2,POR,Wing,2135,32,75.9%,18,6.5%,46,1.2%,38,20.0%
Beno Udrih,24.3,SAS,Combo,776,90,85.7%,11,4.9%,45,1.6%,9,14.3%
Anderson Varejao,24.1,CLE,Big,1886,24,60.6%,87,22.9%,75,2.1%,38,20.4%
Jacque Vaughn,31.7,SAS,Point,620,24,76.5%,74,10.4%,91,2.6%,32,17.6%
Charlie Villanueva,22.2,MIL,Big,954,89,82.0%,25,9.9%,37,1.3%,12,15.0%
Jake Voskuhl,29.0,CHA,Big,1022,46,68.2%,64,17.1%,61,1.8%,30,20.0%
Sasha Vujacic,22.7,LAL,Wing,900,89,87.2%,12,5.9%,19,0.8%,14,12.5%
Dwyane Wade,24.8,MIA,Combo,1918,48,80.7%,96,20.4%,98,3.4%,59,23.0%
Antoine Walker,30.2,MIA,Forward,1780,0,43.7%,14,6.0%,35,1.1%,53,22.0%
Ben Wallace,32.1,CHI,Big,2691,2,40.8%,80,21.4%,52,1.5%,16,16.4%
Gerald Wallace,24.3,CHA,Forward,2633,20,69.1%,98,19.5%,82,2.0%,76,25.9%
Rasheed Wallace,32.1,DET,Big,2414,85,78.8%,10,7.3%,22,1.1%,30,20.0%
Luke Walton,26.6,LAL,Forward,1979,46,74.5%,45,9.5%,65,1.6%,57,22.8%
Hakim Warrick,24.3,MEM,Big,2130,76,77.2%,84,21.7%,71,2.0%,36,20.1%
Earl Watson,27.4,OKC,Point,2121,16,73.1%,45,7.7%,51,1.7%,55,21.8%
Chris Webber,33.7,PHI,Big,541,40,66.7%,8,6.2%,33,1.3%,30,20.0%
Chris Webber,33.7,DET,Big,1271,36,64.1%,44,13.5%,19,1.1%,9,12.9%
Martell Webster,19.9,POR,Wing,1673,24,71.6%,31,8.5%,47,1.2%,12,11.9%
Bonzi Wells,30.1,HOU,Wing,573,1,56.4%,94,18.6%,57,1.5%,93,32.6%
David Wesley,36.0,CLE,Combo,309,0,64.7%,43,8.7%,41,1.5%,86,33.3%
David West,26.2,NOP,Big,1895,91,82.4%,24,9.9%,81,2.3%,30,20.0%
Delonte West,23.3,BOS,Combo,2205,81,85.1%,48,9.4%,32,1.3%,75,28.2%
James White,24.0,SAS,Wing,108,0,100.0%,7,5.3%,6,0.4%,0,0.0%
Chris Wilcox,24.2,OKC,Big,2571,47,68.2%,73,19.4%,34,1.3%,63,25.7%
Damien Wilkins,26.8,OKC,Wing,1951,92,87.8%,59,10.8%,33,1.0%,17,13.2%
Mike Wilks,27.5,OKC,Combo,438,50,81.1%,63,11.5%,50,1.6%,9,14.3%
Aaron Williams,35.1,LAC,Big,354,0,85.0%,60,16.4%,19,1.1%,0,0.0%
Deron Williams,22.3,UTA,Point,2938,27,76.7%,62,9.5%,53,1.7%,36,18.2%
Jason Williams,31.0,MIA,Point,1859,98,91.3%,25,4.9%,4,0.9%,21,13.8%
Justin Williams,22.5,SAC,Big,289,3,42.2%,97,27.1%,12,0.9%,95,39.1%
Lou Williams,20.0,PHI,Combo,616,14,69.6%,86,16.9%,88,2.3%,66,25.0%
Marcus Williams,20.9,BKN,Combo,1245,69,84.0%,34,7.8%,16,1.1%,79,29.3%
Marvin Williams,20.4,ATL,Forward,2133,67,80.6%,71,13.4%,55,1.3%,18,14.3%
Mo Williams,23.9,MIL,Combo,2461,88,85.5%,21,5.4%,66,1.8%,57,22.4%
Shammond Williams,31.6,LAL,Combo,334,0,66.7%,4,2.4%,5,1.0%,0,0.0%
Shawne Williams,20.7,IND,Forward,489,0,76.9%,8,4.5%,31,1.1%,25,16.7%
Shelden Williams,23.0,ATL,Big,1470,78,77.4%,62,16.7%,69,1.9%,40,21.2%
Corliss Williamson,32.9,SAC,Forward,1263,28,72.5%,94,18.3%,96,2.6%,65,24.2%
Metta World Peace,27.0,SAC,Forward,2631,41,74.2%,86,15.7%,90,2.2%,41,21.1%
Antoine Wright,22.7,BKN,Forward,1096,15,64.2%,67,12.7%,18,0.8%,84,27.3%
Bracey Wright,22.3,MIN,Wing,163,0,72.2%,86,15.5%,41,1.1%,0,0.0%
Dorell Wright,20.9,MIA,Forward,1191,48,74.6%,41,9.5%,22,0.8%,69,24.2%
Lorenzen Wright,31.0,ATL,Big,1030,0,26.7%,13,7.7%,9,0.9%,69,26.7%
