Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Kevin Garnett,38.5,BKN,Big,853,16,+2.3%,46,+0.6%,57,-0.7%,13,+3.9%,23,+1.9%,14,+6.7%,36,+1.4%,20,+2.6%
Marc Gasol,29.8,MEM,Big,2677,4,+4.4%,3,+7.1%,37,+1.2%,47,+0.7%,37,+0.9%,14,+6.6%,17,+3.7%,9,+4.4%
Pau Gasol,34.3,CHI,Big,2673,62,-0.7%,85,-3.6%,15,+3.4%,25,+2.5%,13,+2.9%,56,-1.0%,80,-2.9%,79,-2.5%
Rudy Gay,28.2,SAC,Wing,2402,20,+1.8%,33,+1.6%,21,+2.7%,9,+4.8%,7,+3.8%,62,-1.8%,43,+0.8%,51,-0.0%
Alonzo Gee,27.4,DEN,Wing,426,42,+0.4%,16,+3.5%,68,-1.6%,34,+1.8%,49,+0.1%,60,-1.5%,88,-4.2%,87,-3.6%
Alonzo Gee,27.4,POR,Forward,129,59,-0.4%,4,+5.8%,100,-14.4%,41,+1.2%,96,-4.9%,4,+10.8%,98,-8.1%,85,-3.3%
Taj Gibson,29.4,CHI,Big,1659,41,+0.5%,36,+1.4%,52,-0.3%,63,-1.1%,63,-0.8%,70,-3.0%,30,+2.0%,39,+1.0%
Manu Ginobili,37.3,SAS,Wing,1575,64,-0.9%,55,-0.3%,71,-2.0%,60,-0.9%,75,-1.5%,31,+3.1%,68,-1.8%,55,-0.4%
Rudy Gobert,22.3,UTA,Big,2123,97,-4.4%,97,-7.5%,54,-0.5%,94,-5.3%,89,-3.1%,80,-5.2%,38,+1.1%,54,-0.4%
Drew Gooden,33.1,WAS,Big,828,35,+0.8%,80,-2.7%,87,-4.3%,35,+1.7%,61,-0.7%,12,+7.2%,23,+2.9%,12,+3.8%
Archie Goodwin,20.2,PHX,Combo,451,11,+2.8%,14,+3.6%,5,+6.4%,23,+2.7%,5,+4.5%,50,-0.1%,78,-2.7%,75,-2.2%
Aaron Gordon,19.1,ORL,Forward,780,64,-0.9%,89,-4.3%,62,-1.2%,84,-3.5%,83,-2.4%,46,+0.8%,14,+4.3%,15,+3.3%
Ben Gordon,31.6,ORL,Wing,764,84,-2.0%,57,-0.5%,46,+0.3%,62,-1.0%,56,-0.3%,93,-9.9%,85,-3.8%,94,-5.4%
Eric Gordon,25.9,NOP,Combo,2014,78,-1.6%,45,+0.7%,65,-1.4%,73,-2.2%,77,-1.9%,88,-7.4%,41,+0.9%,60,-0.8%
Marcin Gortat,30.7,WAS,Big,2445,73,-1.2%,20,+3.0%,22,+2.5%,68,-1.5%,46,+0.4%,57,-1.1%,92,-5.1%,90,-4.2%
Danny Granger,31.5,MIA,Wing,595,61,-0.5%,86,-3.8%,51,-0.1%,62,-1.0%,61,-0.6%,30,+3.5%,17,+3.7%,14,+3.6%
Jerami Grant,20.6,PHI,Forward,1303,91,-2.6%,88,-4.1%,90,-5.0%,54,-0.2%,82,-2.3%,73,-3.6%,46,+0.5%,58,-0.6%
Danny Green,27.4,SAS,Wing,2284,77,-1.5%,95,-6.0%,83,-3.3%,13,+3.9%,43,+0.5%,64,-2.1%,37,+1.2%,47,+0.3%
Draymond Green,24.7,GSW,Big,2475,83,-2.0%,72,-1.8%,34,+1.5%,65,-1.2%,50,+0.1%,81,-5.7%,74,-2.3%,83,-3.0%
Erick Green,23.5,DEN,Combo,301,9,+3.1%,7,+5.1%,17,+3.1%,22,+3.0%,12,+3.0%,31,+3.1%,68,-1.8%,52,-0.1%
Gerald Green,28.8,PHX,Wing,1423,39,+0.5%,12,+4.0%,79,-2.6%,52,+0.1%,71,-1.3%,90,-8.1%,28,+2.1%,53,-0.4%
JaMychal Green,24.4,MEM,Big,116,28,+1.2%,1,+9.5%,97,-8.6%,12,+4.3%,57,-0.4%,100,-34.1%,1,+10.1%,52,-0.2%
Jeff Green,28.2,BOS,Forward,1085,11,+2.8%,35,+1.4%,7,+5.8%,6,+5.8%,2,+5.8%,94,-11.7%,4,+6.3%,44,+0.6%
Jeff Green,28.2,MEM,Forward,1341,2,+4.8%,10,+4.4%,25,+2.4%,33,+1.8%,21,+2.1%,18,+5.4%,2,+7.4%,2,+6.5%
Willie Green,33.3,ORL,Wing,898,98,-4.5%,83,-3.2%,71,-2.0%,80,-2.9%,85,-2.6%,40,+1.5%,97,-7.7%,94,-5.5%
Blake Griffin,25.6,LAC,Big,2347,37,+0.6%,28,+2.0%,88,-4.5%,28,+2.2%,64,-0.8%,22,+4.9%,56,-0.5%,41,+0.8%
Jorge Gutierrez,25.8,MIL,Combo,124,28,+1.2%,3,+7.4%,80,-2.8%,24,+2.6%,48,+0.2%,75,-4.0%,18,+3.6%,39,+0.9%
PJ Hairston,21.9,CHA,Wing,603,25,+1.4%,71,-1.8%,14,+3.4%,97,-7.5%,86,-2.7%,41,+1.4%,9,+5.4%,9,+4.5%
Justin Hamilton,24.6,MIA,Big,266,16,+2.3%,6,+5.3%,97,-8.3%,10,+4.6%,71,-1.3%,98,-17.9%,3,+7.0%,59,-0.7%
Justin Hamilton,24.6,MIN,Big,414,85,-2.1%,72,-1.8%,93,-6.5%,8,+4.9%,58,-0.5%,55,-0.7%,98,-7.9%,95,-5.7%
Tyler Hansbrough,29.0,TOR,Big,1040,36,+0.7%,9,+4.6%,35,+1.5%,97,-7.3%,89,-3.2%,72,-3.4%,33,+1.6%,48,+0.3%
Tim Hardaway Jr.,22.6,NYK,Wing,1631,49,+0.1%,52,+0.1%,63,-1.3%,45,+0.8%,54,-0.2%,11,+7.3%,57,-0.7%,36,+1.2%
James Harden,25.2,HOU,Wing,2976,14,+2.5%,23,+2.6%,9,+4.9%,36,+1.6%,10,+3.2%,42,+1.2%,36,+1.3%,34,+1.3%
Maurice Harkless,21.5,ORL,Forward,610,69,-1.1%,9,+4.8%,98,-10.7%,87,-4.0%,98,-6.9%,34,+2.5%,65,-1.2%,60,-0.8%
Devin Harris,31.7,DAL,Combo,1666,43,+0.3%,78,-2.6%,15,+3.3%,45,+0.8%,23,+1.9%,77,-4.5%,16,+3.8%,34,+1.4%
Gary Harris,20.1,DEN,Wing,572,15,+2.4%,54,-0.1%,23,+2.5%,22,+3.0%,13,+2.8%,24,+4.5%,38,+1.1%,23,+2.3%
Joe Harris,23.2,CLE,Wing,388,3,+4.7%,23,+2.6%,60,-0.9%,2,+8.2%,8,+3.8%,27,+4.0%,13,+4.3%,9,+4.4%
Tobias Harris,22.3,ORL,Forward,2364,28,+1.2%,60,-0.6%,81,-3.0%,20,+3.2%,47,+0.3%,22,+4.8%,26,+2.5%,16,+3.2%
Udonis Haslem,34.4,MIA,Big,973,25,+1.4%,11,+4.3%,54,-0.4%,75,-2.3%,73,-1.4%,43,+1.1%,30,+1.9%,31,+1.6%
Spencer Hawes,26.5,LAC,Big,1183,60,-0.5%,83,-3.2%,6,+6.0%,69,-1.7%,24,+1.8%,83,-5.9%,34,+1.5%,53,-0.3%
Chuck Hayes,31.4,TOR,Big,243,35,+0.7%,43,+0.8%,96,-8.1%,66,-1.3%,94,-4.5%,75,-3.9%,3,+7.2%,7,+4.9%
Gordon Hayward,24.6,UTA,Wing,2606,37,+0.6%,68,-1.5%,18,+3.0%,6,+5.3%,5,+4.2%,20,+5.1%,76,-2.5%,54,-0.4%
Gerald Henderson,26.9,CHA,Wing,2277,70,-1.1%,47,+0.5%,83,-3.3%,16,+3.5%,43,+0.5%,63,-2.0%,73,-2.2%,75,-2.2%
John Henson,23.8,MIL,Big,1204,95,-3.7%,92,-5.1%,84,-3.4%,76,-2.5%,88,-2.9%,79,-5.0%,78,-2.7%,86,-3.5%
Roy Hibbert,27.9,IND,Big,1923,71,-1.2%,80,-2.7%,33,+1.6%,43,+1.0%,33,+1.2%,77,-4.4%,51,-0.0%,64,-1.1%
JJ Hickson,26.2,DEN,Big,1344,60,-0.4%,86,-3.8%,26,+2.3%,21,+3.1%,14,+2.7%,38,+1.8%,69,-1.9%,60,-0.8%
Nene Hilario,32.1,WAS,Big,1679,47,+0.2%,19,+3.2%,12,+3.8%,61,-0.9%,34,+1.2%,45,+0.8%,82,-3.1%,76,-2.3%
George Hill,28.5,IND,Point,1261,81,-1.7%,72,-1.8%,18,+3.0%,81,-3.1%,58,-0.5%,46,+0.6%,73,-2.2%,67,-1.4%
Jordan Hill,27.3,LAL,Big,1869,38,+0.6%,45,+0.7%,69,-1.8%,10,+4.7%,24,+1.8%,85,-6.5%,39,+1.0%,64,-1.1%
Solomon Hill,23.6,IND,Wing,2333,6,+3.6%,22,+2.7%,19,+2.8%,24,+2.6%,14,+2.7%,39,+1.7%,6,+5.9%,7,+4.8%
Kirk Hinrich,33.8,CHI,Combo,1603,67,-1.0%,54,-0.2%,78,-2.5%,56,-0.4%,70,-1.3%,70,-3.0%,68,-1.8%,76,-2.2%
Jrue Holiday,24.4,NOP,Point,1300,21,+1.7%,28,+2.0%,80,-2.8%,50,+0.4%,67,-1.0%,16,+5.7%,22,+2.9%,13,+3.7%
Justin Holiday,25.6,GSW,Wing,525,83,-2.0%,91,-4.9%,91,-5.4%,80,-2.9%,93,-4.1%,38,+1.8%,24,+2.7%,22,+2.4%
Ryan Hollins,30.1,SAC,Big,377,85,-2.1%,90,-4.7%,32,+1.7%,86,-3.8%,65,-0.9%,35,+2.4%,50,+0.1%,42,+0.8%
Rodney Hood,22.0,UTA,Wing,1048,88,-2.3%,64,-0.9%,55,-0.6%,85,-3.8%,82,-2.3%,66,-2.4%,72,-2.1%,77,-2.3%
Al Horford,28.4,ATL,Big,2307,68,-1.1%,20,+2.9%,46,+0.3%,55,-0.3%,51,-0.1%,67,-2.5%,86,-4.0%,86,-3.5%
Dwight Howard,28.9,HOU,Big,1221,74,-1.4%,58,-0.5%,60,-1.1%,33,+1.8%,44,+0.5%,31,+3.1%,84,-3.5%,69,-1.5%
Robbie Hummel,25.7,MIN,Forward,682,39,+0.5%,66,-1.3%,86,-4.1%,19,+3.3%,50,+0.1%,84,-6.2%,5,+6.1%,22,+2.4%
Kris Humphries,29.7,WAS,Big,1308,56,-0.2%,63,-0.9%,70,-1.9%,30,+1.9%,48,+0.2%,82,-5.9%,42,+0.8%,58,-0.6%
Serge Ibaka,25.1,OKC,Big,2109,95,-3.7%,99,-9.3%,75,-2.3%,91,-4.7%,91,-3.5%,34,+2.6%,48,+0.3%,40,+0.9%
Andre Iguodala,30.8,GSW,Wing,2016,64,-0.9%,22,+2.7%,85,-4.0%,64,-1.2%,84,-2.6%,59,-1.4%,84,-3.5%,85,-3.2%
Ersan Ilyasova,27.5,MIL,Big,1302,5,+4.0%,18,+3.3%,65,-1.4%,42,+1.0%,52,-0.1%,6,+9.9%,15,+4.2%,3,+6.2%
Joe Ingles,27.1,UTA,Wing,1640,46,+0.3%,39,+1.1%,93,-6.4%,45,+0.8%,84,-2.5%,67,-2.4%,14,+4.2%,20,+2.6%
Kyrie Irving,22.6,CLE,Point,2716,42,+0.5%,60,-0.6%,39,+1.0%,34,+1.8%,30,+1.4%,50,-0.1%,60,-0.8%,55,-0.4%
Jarrett Jack,31.0,BKN,Combo,2205,48,+0.2%,61,-0.7%,53,-0.4%,49,+0.5%,47,+0.3%,31,+3.1%,72,-2.2%,59,-0.7%
Reggie Jackson,24.5,OKC,Combo,1372,55,-0.2%,42,+0.8%,58,-0.9%,15,+3.7%,26,+1.6%,35,+2.4%,93,-5.2%,84,-3.2%
Reggie Jackson,24.5,DET,Point,869,67,-1.1%,24,+2.4%,82,-3.0%,13,+3.8%,45,+0.4%,84,-6.1%,66,-1.4%,81,-2.7%
Bernard James,29.7,DAL,Big,119,80,-1.7%,100,-11.3%,100,-15.1%,79,-2.7%,100,-8.8%,23,+4.7%,3,+6.8%,4,+5.8%
LeBron James,29.8,CLE,Wing,2480,70,-1.1%,62,-0.8%,75,-2.3%,82,-3.2%,87,-2.8%,39,+1.7%,33,+1.6%,31,+1.6%
Al Jefferson,29.8,CHA,Big,1963,17,+2.1%,8,+4.9%,50,-0.1%,16,+3.6%,22,+2.0%,21,+5.0%,47,+0.4%,32,+1.6%
Cory Jefferson,23.8,BKN,Big,412,100,-6.3%,97,-7.0%,3,+7.6%,98,-7.5%,52,-0.1%,96,-14.0%,95,-7.0%,99,-8.9%
Richard Jefferson,34.4,DAL,Forward,1162,70,-1.1%,67,-1.3%,53,-0.4%,38,+1.5%,42,+0.5%,72,-3.2%,75,-2.5%,81,-2.6%
John Jenkins,23.7,ATL,Wing,230,93,-3.1%,98,-8.2%,100,-15.1%,16,+3.5%,93,-4.0%,92,-9.7%,10,+5.0%,42,+0.7%
Brandon Jennings,25.1,DET,Point,1170,45,+0.3%,67,-1.4%,41,+0.9%,4,+6.4%,8,+3.7%,66,-2.4%,74,-2.4%,77,-2.3%
Jonas Jerebko,27.7,DET,Big,671,33,+0.8%,31,+1.7%,20,+2.8%,84,-3.5%,57,-0.4%,31,+3.1%,49,+0.3%,38,+1.1%
Jonas Jerebko,27.7,BOS,Forward,509,96,-3.7%,83,-3.3%,66,-1.5%,22,+2.9%,39,+0.8%,96,-13.7%,69,-1.9%,94,-5.5%
Amir Johnson,27.5,TOR,Big,1970,83,-2.0%,82,-3.0%,69,-1.8%,49,+0.5%,60,-0.6%,51,-0.1%,82,-3.3%,80,-2.5%
Chris Johnson,24.5,PHI,Wing,174,100,-8.3%,100,-10.4%,99,-12.4%,100,-11.8%,100,-12.1%,88,-7.5%,57,-0.6%,79,-2.4%
Chris Johnson,24.5,UTA,Wing,189,37,+0.6%,91,-4.9%,81,-3.0%,85,-3.7%,90,-3.4%,2,+13.0%,4,+6.5%,1,+7.2%
Chris Johnson,24.5,MIL,Wing,124,12,+2.8%,45,+0.7%,98,-10.6%,79,-2.7%,98,-6.4%,47,+0.6%,0,+23.7%,0,+14.2%
James Johnson,27.7,TOR,Forward,1343,83,-2.0%,75,-2.2%,73,-2.1%,23,+2.8%,44,+0.4%,78,-4.8%,77,-2.6%,84,-3.2%
Joe Johnson,33.3,BKN,Wing,2779,5,+3.9%,13,+3.8%,27,+2.2%,39,+1.4%,25,+1.7%,17,+5.6%,8,+5.5%,5,+5.4%
Nick Johnson,21.9,HOU,Wing,206,54,-0.1%,10,+4.4%,59,-0.9%,92,-4.8%,88,-2.9%,3,+11.9%,96,-7.3%,51,-0.0%
Tyler Johnson,22.5,MIA,Combo,583,71,-1.2%,47,+0.6%,71,-2.0%,37,+1.6%,50,-0.1%,79,-4.9%,83,-3.4%,88,-3.9%
Wesley Johnson,27.3,LAL,Wing,2224,23,+1.5%,29,+1.9%,83,-3.4%,8,+5.0%,33,+1.2%,81,-5.4%,44,+0.7%,65,-1.1%
James Jones,34.1,CLE,Forward,548,2,+4.8%,46,+0.6%,6,+6.0%,12,+4.0%,4,+4.9%,20,+5.1%,9,+5.4%,6,+5.1%
Perry Jones,23.1,OKC,Forward,542,28,+1.2%,49,+0.3%,81,-3.0%,5,+6.2%,21,+2.0%,4,+10.8%,66,-1.4%,32,+1.5%
Terrence Jones,22.8,HOU,Big,887,84,-2.1%,86,-3.8%,49,+0.0%,73,-2.3%,68,-1.2%,90,-7.9%,49,+0.2%,74,-2.1%
DeAndre Jordan,26.3,LAC,Big,2808,54,-0.1%,64,-1.0%,85,-4.0%,19,+3.3%,51,-0.1%,62,-1.9%,24,+2.7%,30,+1.6%
Jerome Jordan,28.1,BKN,Big,290,40,+0.5%,57,-0.4%,11,+4.2%,64,-1.2%,35,+1.1%,39,+1.7%,62,-1.1%,55,-0.4%
Cory Joseph,23.2,SAS,Combo,1361,63,-0.9%,26,+2.2%,41,+0.9%,83,-3.4%,73,-1.4%,45,+0.8%,85,-3.6%,79,-2.5%
Chris Kaman,32.5,POR,Big,1387,23,+1.5%,48,+0.4%,31,+1.8%,50,+0.5%,35,+1.0%,73,-3.6%,8,+5.4%,16,+3.2%
Enes Kanter,22.5,UTA,Big,1302,7,+3.5%,3,+7.3%,58,-0.9%,11,+4.4%,22,+2.0%,29,+3.6%,50,+0.1%,37,+1.1%
Enes Kanter,22.5,OKC,Big,808,4,+4.5%,2,+7.5%,1,+9.8%,53,+0.0%,4,+4.8%,22,+4.8%,47,+0.4%,26,+2.1%
Sergey Karasev,21.0,BKN,Wing,494,88,-2.3%,96,-6.9%,47,+0.2%,89,-4.3%,87,-2.9%,4,+11.1%,79,-2.9%,37,+1.1%
Ryan Kelly,23.6,LAL,Forward,1196,72,-1.2%,28,+2.1%,95,-7.1%,72,-2.2%,94,-4.4%,12,+7.2%,73,-2.2%,45,+0.5%
Michael Kidd-Gilchrist,21.1,CHA,Wing,1565,87,-2.2%,73,-1.9%,84,-3.8%,31,+1.9%,60,-0.6%,60,-1.5%,67,-1.7%,71,-1.7%
Brandon Knight,22.9,MIL,Point,1683,16,+2.3%,50,+0.3%,85,-3.9%,50,+0.5%,74,-1.5%,8,+8.4%,9,+5.4%,3,+6.3%
Brandon Knight,22.9,PHX,Combo,347,16,+2.3%,27,+2.1%,87,-4.3%,85,-3.7%,93,-4.1%,76,-4.3%,1,+10.2%,2,+6.8%
Kyle Korver,33.6,ATL,Wing,2410,77,-1.6%,20,+2.9%,50,-0.1%,67,-1.4%,64,-0.9%,24,+4.6%,96,-7.2%,87,-3.6%
Kosta Koufos,25.7,MEM,Big,1294,97,-4.3%,98,-8.2%,38,+1.2%,59,-0.8%,49,+0.1%,68,-2.5%,91,-4.6%,89,-4.0%
Zach LaVine,19.6,MIN,Combo,1811,29,+1.2%,24,+2.4%,63,-1.3%,58,-0.6%,65,-0.9%,66,-2.3%,39,+1.1%,47,+0.3%
Jeremy Lamb,22.4,OKC,Wing,532,87,-2.2%,84,-3.4%,59,-0.9%,32,+1.8%,40,+0.7%,69,-2.7%,90,-4.4%,89,-4.0%
Carl Landry,31.1,SAC,Big,1148,69,-1.1%,50,+0.3%,96,-7.5%,20,+3.1%,77,-1.9%,38,+1.8%,86,-3.8%,77,-2.3%
Shane Larkin,22.1,NYK,Point,1782,31,+1.0%,35,+1.4%,26,+2.3%,81,-3.1%,57,-0.4%,60,-1.6%,25,+2.6%,27,+1.8%
Joffrey Lauvergne,23.1,DEN,Big,224,14,+2.5%,5,+5.7%,88,-4.6%,6,+5.8%,39,+0.7%,48,+0.2%,61,-1.0%,63,-1.0%
Ty Lawson,27.0,DEN,Point,2650,16,+2.3%,37,+1.2%,18,+3.0%,13,+3.9%,9,+3.5%,37,+1.9%,51,-0.1%,45,+0.4%
Ricky Ledo,22.1,NYK,Wing,211,24,+1.5%,55,-0.3%,88,-4.7%,2,+7.8%,26,+1.6%,49,+0.1%,28,+2.2%,32,+1.6%
Courtney Lee,29.1,MEM,Wing,2337,6,+3.8%,5,+5.7%,42,+0.7%,41,+1.1%,36,+1.0%,43,+1.1%,20,+3.4%,20,+2.7%
David Lee,31.5,GSW,Big,842,4,+4.5%,12,+4.1%,56,-0.6%,33,+1.8%,40,+0.7%,15,+5.7%,7,+5.6%,5,+5.5%
Alex Len,21.4,PHX,Big,1498,76,-1.5%,72,-1.8%,73,-2.1%,38,+1.5%,52,-0.1%,46,+0.7%,71,-2.0%,66,-1.2%
Kawhi Leonard,23.3,SAS,Wing,2027,90,-2.6%,67,-1.4%,77,-2.4%,78,-2.6%,84,-2.5%,79,-5.0%,63,-1.1%,75,-2.2%
Meyers Leonard,22.7,POR,Big,765,78,-1.6%,96,-6.7%,83,-3.3%,19,+3.4%,43,+0.5%,78,-4.8%,31,+1.8%,49,+0.2%
Jon Leuer,25.5,MEM,Big,754,82,-1.9%,81,-2.9%,45,+0.3%,22,+2.9%,26,+1.6%,88,-7.6%,79,-2.8%,89,-4.1%
Damian Lillard,24.3,POR,Combo,2918,24,+1.5%,5,+5.4%,67,-1.6%,57,-0.5%,66,-1.0%,59,-1.4%,54,-0.3%,56,-0.5%
Jeremy Lin,26.2,LAL,Point,1877,44,+0.3%,79,-2.7%,52,-0.3%,91,-4.6%,86,-2.7%,32,+3.0%,18,+3.6%,14,+3.6%
Shaun Livingston,29.1,GSW,Combo,1303,59,-0.4%,36,+1.3%,92,-5.9%,44,+0.8%,83,-2.4%,52,-0.3%,55,-0.4%,57,-0.6%
Brook Lopez,26.6,BKN,Big,2094,43,+0.3%,35,+1.4%,40,+0.9%,38,+1.5%,34,+1.2%,72,-3.5%,32,+1.7%,47,+0.3%
Robin Lopez,26.6,POR,Big,1636,55,-0.2%,44,+0.7%,66,-1.5%,68,-1.5%,74,-1.5%,49,+0.1%,22,+2.9%,23,+2.3%
Kevin Love,26.1,CLE,Big,2526,69,-1.1%,55,-0.3%,16,+3.3%,62,-1.0%,33,+1.2%,52,-0.3%,89,-4.4%,84,-3.2%
Kyle Lowry,28.6,TOR,Point,2407,52,-0.0%,93,-5.4%,8,+5.0%,23,+2.7%,7,+3.8%,37,+2.0%,34,+1.5%,29,+1.6%
John Lucas III,31.9,DET,Point,255,22,+1.6%,58,-0.5%,88,-4.6%,63,-1.1%,86,-2.7%,1,+15.9%,36,+1.4%,6,+5.3%
Shelvin Mack,24.5,ATL,Combo,727,27,+1.4%,42,+0.9%,49,-0.0%,25,+2.5%,29,+1.4%,90,-8.0%,4,+6.3%,24,+2.2%
Ian Mahinmi,28.0,IND,Big,1120,30,+1.0%,71,-1.7%,37,+1.3%,30,+1.9%,26,+1.6%,44,+0.9%,35,+1.4%,35,+1.3%
Devyn Marble,22.1,ORL,Wing,198,19,+1.8%,21,+2.8%,2,+9.0%,73,-2.3%,6,+4.0%,96,-13.3%,21,+3.0%,68,-1.5%
Shawn Marion,36.5,CLE,Forward,1066,30,+1.0%,34,+1.5%,44,+0.4%,28,+2.2%,32,+1.3%,59,-1.4%,52,-0.2%,58,-0.6%
Kendall Marshall,23.2,MIL,Point,395,27,+1.3%,21,+2.8%,2,+9.4%,62,-1.0%,7,+3.8%,25,+4.4%,88,-4.2%,71,-1.7%
Cartier Martin,29.9,DET,Wing,173,54,-0.1%,8,+5.1%,16,+3.2%,86,-3.8%,58,-0.5%,2,+13.6%,99,-9.7%,78,-2.4%
Kevin Martin,31.7,MIN,Wing,1299,47,+0.2%,41,+0.9%,23,+2.5%,67,-1.3%,46,+0.3%,47,+0.4%,64,-1.2%,62,-0.9%
Wesley Matthews,28.0,POR,Wing,2021,84,-2.1%,73,-2.0%,59,-0.9%,41,+1.1%,48,+0.2%,70,-2.7%,92,-4.9%,90,-4.3%
Jason Maxiell,31.7,CHA,Big,794,52,-0.0%,85,-3.7%,13,+3.6%,97,-6.7%,81,-2.3%,62,-1.8%,11,+4.9%,15,+3.2%
O.J. Mayo,27.0,MIL,Wing,1670,68,-1.1%,36,+1.3%,33,+1.7%,51,+0.2%,37,+0.9%,62,-1.8%,96,-7.2%,94,-5.5%
Luc Mbah a Moute,28.1,PHI,Forward,1906,75,-1.5%,65,-1.1%,31,+1.8%,80,-2.9%,63,-0.8%,54,-0.7%,67,-1.6%,66,-1.2%
James Michael McAdoo,21.8,GSW,Big,102,21,+1.7%,17,+3.3%,99,-13.1%,1,+9.0%,72,-1.4%,80,-5.1%,11,+5.0%,24,+2.2%
Ray McCallum,23.4,SAC,Combo,1368,15,+2.4%,34,+1.6%,40,+0.9%,20,+3.2%,20,+2.1%,51,-0.2%,42,+0.8%,40,+0.9%
CJ McCollum,23.1,POR,Wing,901,67,-1.1%,85,-3.7%,61,-1.2%,54,-0.1%,61,-0.6%,13,+6.9%,56,-0.6%,35,+1.2%
KJ McDaniels,21.7,PHI,Forward,1271,74,-1.4%,99,-9.5%,5,+6.2%,1,+9.2%,1,+7.8%,85,-6.3%,57,-0.6%,76,-2.2%
Doug McDermott,22.8,CHI,Wing,275,4,+4.6%,5,+5.6%,69,-1.8%,14,+3.8%,32,+1.3%,15,+5.8%,2,+7.9%,1,+7.4%
Mitch McGary,22.4,OKC,Big,416,66,-1.0%,21,+2.9%,5,+6.4%,90,-4.5%,39,+0.7%,98,-16.4%,58,-0.7%,93,-5.4%
JaVale McGee,26.8,DEN,Big,171,65,-1.0%,91,-4.9%,84,-3.6%,75,-2.3%,87,-2.7%,1,+15.9%,27,+2.4%,4,+5.9%
Ben McLemore,21.7,SAC,Wing,2634,92,-3.0%,81,-2.9%,82,-3.2%,59,-0.7%,78,-1.9%,61,-1.7%,77,-2.7%,78,-2.4%
Josh McRoberts,27.7,MIA,Big,284,74,-1.4%,4,+5.8%,42,+0.6%,61,-0.9%,55,-0.3%,97,-15.9%,84,-3.5%,97,-7.0%
Jodie Meeks,27.2,DET,Wing,1424,51,+0.0%,37,+1.2%,57,-0.8%,98,-7.8%,95,-4.6%,37,+1.9%,36,+1.4%,31,+1.6%
Khris Middleton,23.2,MIL,Wing,2362,95,-3.7%,87,-3.9%,96,-7.6%,70,-2.0%,94,-4.4%,89,-7.7%,37,+1.3%,70,-1.6%
CJ Miles,27.6,IND,Wing,1821,90,-2.4%,88,-4.2%,54,-0.6%,59,-0.7%,61,-0.7%,85,-6.5%,64,-1.2%,80,-2.6%
Andre Miller,38.6,WAS,Point,570,6,+3.7%,54,-0.2%,54,-0.5%,71,-2.1%,73,-1.4%,40,+1.5%,0,+12.1%,1,+9.9%
Andre Miller,38.6,SAC,Point,608,62,-0.8%,43,+0.8%,55,-0.6%,92,-4.8%,88,-3.0%,20,+5.1%,74,-2.3%,52,-0.1%
Mike Miller,34.7,CLE,Wing,618,25,+1.4%,17,+3.3%,86,-4.1%,15,+3.7%,47,+0.3%,93,-9.9%,13,+4.3%,43,+0.7%
Patty Mills,26.2,SAS,Combo,719,89,-2.4%,88,-4.0%,27,+2.2%,96,-6.4%,81,-2.2%,87,-7.2%,35,+1.4%,64,-1.1%
Elijah Millsap,27.2,UTA,Wing,871,94,-3.6%,81,-2.9%,55,-0.6%,84,-3.5%,80,-2.2%,93,-10.0%,91,-4.8%,96,-6.3%
Paul Millsap,29.7,ATL,Big,2379,14,+2.5%,39,+1.0%,42,+0.7%,21,+3.1%,20,+2.1%,8,+8.4%,59,-0.8%,26,+2.1%
Nikola Mirotic,23.7,CHI,Forward,1592,75,-1.5%,59,-0.6%,87,-4.5%,85,-3.6%,92,-4.0%,50,-0.0%,47,+0.4%,46,+0.3%
Greg Monroe,24.4,DET,Big,2122,32,+0.9%,9,+4.7%,68,-1.7%,65,-1.2%,74,-1.4%,35,+2.4%,75,-2.5%,64,-1.1%
E'Twaun Moore,25.7,CHI,Combo,444,10,+3.0%,38,+1.2%,2,+8.7%,88,-4.2%,30,+1.4%,11,+7.5%,13,+4.4%,7,+5.0%
Darius Morris,23.8,BKN,Point,211,80,-1.7%,46,+0.6%,64,-1.3%,1,+11.0%,3,+5.5%,99,-20.5%,94,-6.3%,100,-10.2%
Marcus Morris,25.2,PHX,Forward,2030,21,+1.7%,38,+1.1%,15,+3.3%,18,+3.4%,10,+3.3%,52,-0.3%,46,+0.6%,48,+0.2%
Markieff Morris,25.2,PHX,Big,2577,88,-2.3%,70,-1.6%,58,-0.8%,89,-4.4%,84,-2.5%,63,-1.9%,60,-0.8%,62,-0.9%
Anthony Morrow,29.1,OKC,Wing,1741,65,-0.9%,48,+0.5%,79,-2.8%,46,+0.7%,67,-1.0%,48,+0.3%,80,-2.9%,74,-2.1%
Donatas Motiejunas,24.1,HOU,Big,2001,26,+1.4%,39,+1.1%,74,-2.2%,29,+2.0%,50,+0.1%,61,-1.7%,16,+3.8%,25,+2.2%
