Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Willy Hernangomez,22.4,NYK,Big,1280,54,-0.2,58,+0.2,50,-0.0%,61,-0.5%,49,-0.1,52,+0.1,49,-0.7
Mario Hezonja,21.7,ORL,Forward,786,9,-8.7,8,-8.2,37,-1.0%,20,+1.8%,12,-3.9,20,-2.1,15,-12.7
Roy Hibbert,29.9,CHA,Big,661,36,-3.0,43,-1.4,21,-2.4%,27,+1.3%,75,+2.1,22,-2.1,99,+37.1
Buddy Hield,23.9,NOP,Wing,1125,37,-2.8,41,-1.9,30,-1.7%,25,+1.4%,23,-2.4,35,-0.8,18,-11.0
Buddy Hield,23.9,SAC,Wing,722,79,+3.4,73,+2.5,53,+0.2%,63,-0.6%,46,-0.4,78,+1.8,7,-19.3
Nene Hilario,34.1,HOU,Big,1196,36,-3.1,30,-3.5,31,-1.5%,67,-0.8%,8,-4.7,9,-3.4,31,-5.6
George Hill,30.5,UTA,Point,1534,72,+2.3,80,+3.7,39,-0.9%,66,-0.7%,66,+1.2,79,+1.9,29,-6.5
Solomon Hill,25.6,NOP,Forward,2351,64,+1.1,82,+4.0,23,-2.2%,33,+1.0%,55,+0.3,51,+0.0,63,+3.2
Darrun Hilliard,23.6,DET,Wing,268,29,-4.0,43,-1.4,13,-3.3%,15,+2.2%,61,+0.8,8,-3.5,97,+32.3
Jrue Holiday,26.4,NOP,Combo,2184,57,+0.1,61,+0.7,31,-1.6%,39,+0.5%,71,+1.7,60,+0.5,78,+9.1
Justin Holiday,27.6,NYK,Wing,1592,45,-1.7,51,-0.6,63,+0.9%,66,-0.7%,51,+0.0,29,-1.3,74,+7.2
Rondae Hollis-Jefferson,21.8,BKN,Forward,1712,46,-1.6,62,+0.8,6,-4.8%,59,-0.4%,47,-0.4,28,-1.4,80,+9.6
Richaun Holmes,23.0,PHI,Big,1120,67,+1.6,69,+1.5,29,-1.7%,55,-0.2%,87,+3.7,65,+0.8,90,+17.3
Rodney Hood,24.0,UTA,Wing,1587,47,-1.4,47,-1.0,27,-1.9%,16,+2.1%,21,-2.9,13,-2.6,50,-0.7
Al Horford,30.4,BOS,Big,2183,83,+4.2,89,+5.8,24,-2.2%,72,-1.0%,82,+2.9,69,+1.0,87,+13.6
Dwight Howard,30.9,ATL,Big,2190,19,-5.6,14,-6.5,94,+5.6%,87,-2.1%,99,+11.5,99,+6.1,96,+26.1
Marcelo Huertas,33.4,LAL,Point,183,74,+2.6,75,+2.8,92,+4.4%,54,-0.2%,100,+12.2,84,+2.4,100,+51.8
Kris Humphries,31.7,ATL,Big,585,14,-6.3,25,-4.3,18,-2.7%,10,+2.5%,1,-7.9,14,-2.6,3,-30.4
Serge Ibaka,27.1,ORL,Big,1707,87,+5.2,94,+7.4,15,-3.0%,71,-1.0%,73,+1.8,46,-0.3,88,+15.7
Serge Ibaka,27.1,TOR,Big,710,70,+1.9,93,+6.9,2,-7.5%,3,+3.9%,16,-3.6,15,-2.5,36,-4.6
Andre Iguodala,32.8,GSW,Wing,1956,67,+1.5,61,+0.7,40,-0.8%,57,-0.3%,25,-2.3,21,-2.1,55,+1.2
Ersan Ilyasova,29.5,PHI,Big,1428,78,+3.2,52,-0.4,33,-1.4%,89,-2.3%,62,+0.9,75,+1.6,28,-6.8
Ersan Ilyasova,29.5,ATL,Big,616,98,+11.3,90,+6.0,93,+4.8%,59,-0.4%,84,+3.0,94,+4.0,20,-9.9
Joe Ingles,29.1,UTA,Wing,1923,84,+4.5,75,+2.9,73,+1.8%,69,-0.9%,74,+2.0,80,+1.9,48,-0.9
Brandon Ingram,19.2,LAL,Forward,2214,82,+3.9,71,+2.2,76,+2.0%,45,+0.2%,39,-0.9,54,+0.2,27,-7.0
Kyrie Irving,24.6,CLE,Point,2518,98,+11.1,82,+3.9,94,+5.4%,99,-4.3%,92,+5.1,91,+3.6,81,+9.6
Reggie Jackson,26.5,DET,Point,1422,28,-4.2,40,-2.0,10,-3.9%,9,+2.8%,56,+0.5,44,-0.4,67,+4.3
LeBron James,31.8,CLE,Forward,2789,98,+11.2,99,+10.0,93,+5.0%,99,-5.0%,62,+0.9,80,+2.1,19,-10.0
Al Jefferson,31.8,IND,Big,910,20,-5.4,5,-9.3,87,+3.4%,17,+2.1%,52,+0.2,63,+0.7,33,-5.4
Richard Jefferson,36.4,CLE,Forward,1528,61,+0.5,72,+2.2,20,-2.4%,33,+0.9%,58,+0.7,41,-0.5,78,+8.5
Brandon Jennings,27.1,NYK,Point,1400,51,-0.6,44,-1.3,15,-3.0%,44,+0.2%,45,-0.5,7,-3.7,91,+18.2
Brandon Jennings,27.1,WAS,Combo,358,24,-4.9,57,+0.1,92,+4.4%,70,-0.9%,37,-1.1,64,+0.7,18,-10.3
Jonas Jerebko,29.7,BOS,Big,1204,61,+0.5,53,-0.2,65,+1.2%,11,+2.5%,50,-0.1,36,-0.8,70,+5.8
Amir Johnson,29.5,BOS,Big,1603,75,+2.8,83,+4.2,48,-0.1%,87,-2.1%,75,+2.1,78,+1.9,52,+0.3
James Johnson,29.7,MIA,Big,2060,56,-0.0,77,+3.3,22,-2.2%,76,-1.3%,12,-3.9,20,-2.1,23,-8.3
Joe Johnson,35.3,UTA,Forward,1827,74,+2.5,74,+2.5,32,-1.5%,47,+0.1%,63,+0.9,38,-0.7,84,+10.9
Stanley Johnson,20.4,DET,Wing,1244,64,+1.1,62,+0.8,90,+4.2%,51,-0.0%,55,+0.3,66,+0.9,38,-4.2
Tyler Johnson,24.5,MIA,Combo,2131,44,-1.8,33,-3.1,81,+2.6%,86,-2.0%,79,+2.5,71,+1.3,72,+6.2
Wesley Johnson,29.3,LAC,Forward,704,3,-12.3,10,-7.8,4,-5.5%,24,+1.5%,7,-5.2,3,-4.7,53,+0.5
Nikola Jokic,21.7,DEN,Big,2019,97,+10.7,99,+11.0,19,-2.5%,54,-0.2%,89,+4.4,61,+0.6,90,+17.5
James Jones,36.1,CLE,Forward,234,2,-14.5,17,-6.2,0,-10.2%,2,+4.5%,1,-10.0,1,-7.0,2,-30.9
Terrence Jones,24.8,NOP,Big,1228,69,+1.8,76,+3.1,39,-0.9%,64,-0.6%,42,-0.6,56,+0.3,23,-8.5
Tyus Jones,20.5,MIN,Combo,694,82,+4.0,61,+0.6,52,+0.1%,88,-2.3%,85,+3.1,45,-0.3,92,+18.6
Derrick Jones Jr.,19.7,PHX,Wing,520,83,+4.2,95,+7.5,35,-1.2%,52,-0.1%,88,+4.2,82,+2.2,72,+6.2
DeAndre Jordan,28.3,LAC,Big,2564,95,+9.1,86,+4.8,95,+5.7%,94,-3.1%,93,+5.3,98,+5.2,33,-5.3
Cory Joseph,25.2,TOR,Combo,1957,51,-0.6,48,-0.9,41,-0.7%,20,+1.8%,15,-3.7,16,-2.5,29,-5.9
Frank Kaminsky,23.6,CHA,Big,1894,89,+5.5,97,+8.1,9,-4.0%,6,+3.3%,10,-4.2,11,-3.0,32,-5.5
Enes Kanter,24.5,OKC,Big,1495,86,+5.1,74,+2.7,85,+3.0%,27,+1.3%,95,+5.8,96,+4.4,71,+6.0
Michael Kidd-Gilchrist,23.1,CHA,Forward,2335,18,-5.6,16,-6.3,81,+2.5%,97,-3.5%,89,+4.5,89,+3.0,76,+8.2
Sean Kilpatrick,26.8,BKN,Wing,1729,83,+4.0,70,+1.9,84,+2.9%,60,-0.5%,60,+0.7,74,+1.5,24,-8.0
Brandon Knight,24.9,PHX,Combo,1129,8,-8.9,25,-4.3,31,-1.7%,10,+2.7%,8,-4.9,34,-0.9,6,-19.9
Kyle Korver,35.6,ATL,Wing,884,40,-2.4,51,-0.5,27,-1.9%,43,+0.3%,4,-6.3,12,-2.8,13,-14.8
Kyle Korver,35.6,CLE,Wing,853,42,-2.1,60,+0.5,39,-0.9%,14,+2.3%,46,-0.4,27,-1.5,75,+7.6
Kosta Koufos,27.7,SAC,Big,1412,21,-5.4,14,-6.6,62,+0.8%,31,+1.0%,56,+0.4,33,-1.0,85,+11.8
Mindaugas Kuzminskas,27.0,NYK,Forward,955,49,-1.2,38,-2.2,89,+3.8%,92,-2.8%,81,+2.7,87,+2.8,46,-1.5
Zach LaVine,21.6,MIN,Wing,1742,32,-3.5,41,-1.8,58,+0.5%,51,-0.0%,19,-3.1,39,-0.6,16,-12.2
Skal Labissiere,20.6,SAC,Big,572,53,-0.3,57,+0.1,20,-2.4%,98,-3.8%,73,+1.9,77,+1.8,44,-2.1
Jeremy Lamb,24.4,CHA,Wing,1081,59,+0.4,60,+0.5,53,+0.2%,14,+2.3%,84,+3.0,76,+1.7,73,+7.1
Nicolas Laprovittola,26.8,SAS,Point,130,1,-17.2,3,-10.3,51,+0.0%,12,+2.4%,30,-1.7,50,-0.0,18,-11.4
Joffrey Lauvergne,25.1,OKC,Big,702,52,-0.5,64,+0.9,44,-0.5%,15,+2.2%,85,+3.1,85,+2.4,54,+0.9
Joffrey Lauvergne,25.1,CHI,Big,220,13,-6.7,25,-4.3,43,-0.5%,63,-0.6%,65,+1.0,52,+0.1,71,+6.2
Ty Lawson,29.0,SAC,Point,1712,60,+0.5,65,+1.1,80,+2.3%,73,-1.1%,67,+1.3,67,+0.9,55,+1.0
Jake Layman,22.7,POR,Forward,156,2,-13.6,1,-14.6,77,+2.1%,70,-0.9%,2,-7.4,46,-0.3,1,-42.5
Caris LeVert,22.2,BKN,Wing,1184,75,+2.7,58,+0.2,73,+1.8%,74,-1.1%,53,+0.2,76,+1.7,15,-12.7
Courtney Lee,31.1,NYK,Wing,2454,80,+3.6,63,+0.9,36,-1.1%,17,+2.0%,51,-0.0,62,+0.7,41,-3.1
David Lee,33.5,SAS,Big,1437,76,+2.8,57,+0.1,82,+2.6%,84,-1.9%,75,+2.2,78,+1.8,54,+0.8
Alex Len,23.4,PHX,Big,1540,8,-8.9,11,-7.3,61,+0.8%,43,+0.3%,54,+0.3,57,+0.4,51,-0.0
Kawhi Leonard,25.3,SAS,Wing,2464,96,+10.2,97,+8.0,18,-2.6%,62,-0.6%,54,+0.3,19,-2.3,91,+18.0
Meyers Leonard,24.7,POR,Big,1146,25,-4.5,58,+0.2,1,-8.3%,4,+3.5%,1,-7.9,1,-6.2,26,-7.3
Jon Leuer,27.5,DET,Big,1852,29,-3.9,15,-6.4,72,+1.7%,74,-1.1%,59,+0.7,71,+1.2,40,-3.5
DeAndre Liggins,28.6,CLE,Combo,646,40,-2.2,17,-5.9,81,+2.5%,67,-0.8%,65,+1.0,88,+2.8,16,-12.2
Damian Lillard,26.3,POR,Point,2682,96,+10.2,79,+3.5,91,+4.4%,78,-1.4%,72,+1.8,93,+3.8,11,-16.0
Jeremy Lin,28.2,BKN,Point,880,64,+1.1,61,+0.6,29,-1.7%,93,-2.9%,73,+1.9,60,+0.5,81,+9.9
Shaun Livingston,31.1,GSW,Combo,1214,6,-10.4,10,-7.7,41,-0.7%,8,+2.9%,13,-3.8,18,-2.3,25,-7.6
Kevon Looney,20.7,GSW,Big,277,15,-6.3,29,-3.7,93,+5.4%,13,+2.4%,52,+0.1,79,+1.9,18,-10.6
Brook Lopez,28.6,BKN,Big,2213,86,+4.9,86,+5.0,49,-0.1%,26,+1.4%,53,+0.3,65,+0.8,30,-5.7
Robin Lopez,28.6,CHI,Big,2267,72,+2.4,71,+2.1,79,+2.3%,55,-0.2%,69,+1.5,85,+2.5,23,-8.5
Kevin Love,28.2,CLE,Big,1880,93,+7.4,38,-2.3,97,+7.1%,92,-2.8%,98,+8.2,98,+5.5,89,+16.1
Kyle Lowry,30.6,TOR,Point,2236,81,+3.7,91,+6.3,35,-1.2%,91,-2.5%,58,+0.6,79,+1.9,22,-8.7
Timothe Luwawu-Cabarrot,21.5,PHI,Wing,1073,54,-0.2,66,+1.2,17,-2.8%,76,-1.3%,53,+0.2,57,+0.3,50,-0.6
Trey Lyles,21.0,UTA,Big,1101,21,-5.4,20,-5.2,61,+0.8%,44,+0.2%,33,-1.4,28,-1.5,59,+2.3
Shelvin Mack,26.5,UTA,Point,1171,41,-2.1,30,-3.6,70,+1.6%,37,+0.7%,38,-1.0,37,-0.7,49,-0.7
Ian Mahinmi,30.0,WAS,Big,543,9,-8.4,37,-2.6,93,+5.0%,79,-1.5%,24,-2.3,43,-0.4,20,-9.6
Thon Maker,19.7,MIL,Big,501,42,-2.0,68,+1.4,8,-4.4%,12,+2.4%,26,-2.1,9,-3.4,89,+15.9
Boban Marjanovic,28.2,DET,Big,202,69,+1.9,41,-1.8,46,-0.3%,22,+1.7%,96,+6.0,51,+0.0,97,+32.7
Jarell Martin,22.4,MEM,Big,528,4,-11.9,3,-10.5,41,-0.7%,84,-1.9%,20,-3.1,47,-0.2,10,-16.3
Wesley Matthews,30.1,DAL,Wing,2489,63,+0.9,55,-0.1,12,-3.6%,34,+0.9%,43,-0.5,29,-1.3,80,+9.4
Luc Mbah a Moute,30.1,LAC,Forward,1779,59,+0.4,76,+3.2,65,+1.2%,89,-2.3%,43,-0.6,68,+1.0,18,-10.9
James Michael McAdoo,23.8,GSW,Big,328,10,-8.1,12,-6.9,83,+2.7%,76,-1.2%,55,+0.4,85,+2.5,13,-14.6
Patrick McCaw,21.0,GSW,Wing,906,5,-11.0,4,-10.1,46,-0.3%,27,+1.3%,7,-5.4,49,-0.1,1,-33.6
Sheldon McClellan,23.9,WAS,Wing,233,2,-14.0,6,-9.1,34,-1.2%,31,+1.0%,51,+0.0,42,-0.5,60,+2.5
CJ McCollum,25.1,POR,Combo,2783,82,+3.8,71,+2.0,66,+1.3%,71,-0.9%,95,+6.0,75,+1.5,96,+26.2
TJ McConnell,24.6,PHI,Point,2098,47,-1.4,60,+0.6,4,-5.4%,73,-1.0%,47,-0.4,34,-0.9,67,+4.6
KJ McDaniels,23.7,HOU,Forward,141,36,-3.0,35,-2.8,74,+1.8%,83,-1.8%,60,+0.7,70,+1.1,47,-1.3
KJ McDaniels,23.7,BKN,Wing,259,46,-1.6,48,-0.8,88,+3.4%,50,+0.0%,88,+4.0,81,+2.1,83,+10.9
Doug McDermott,24.8,CHI,Wing,1036,78,+3.2,66,+1.2,79,+2.2%,85,-2.0%,72,+1.7,87,+2.8,23,-8.3
Doug McDermott,24.8,OKC,Wing,387,57,+0.2,40,-2.0,21,-2.4%,5,+3.3%,23,-2.4,5,-4.1,83,+10.6
JaVale McGee,28.8,GSW,Big,668,99,+15.2,94,+7.3,97,+7.2%,99,-4.4%,99,+8.7,98,+5.9,79,+9.2
Rodney McGruder,25.3,MIA,Wing,1930,65,+1.3,70,+1.9,59,+0.6%,21,+1.7%,64,+1.0,43,-0.4,76,+8.0
Ben McLemore,23.7,SAC,Wing,1143,23,-5.2,13,-6.7,15,-2.9%,68,-0.8%,76,+2.2,36,-0.8,94,+22.9
Jordan McRae,25.6,CLE,Combo,292,14,-6.3,79,+3.6,6,-4.6%,11,+2.5%,3,-7.2,3,-4.9,7,-19.0
Josh McRoberts,29.7,MIA,Big,375,22,-5.3,18,-5.6,47,-0.3%,3,+4.0%,32,-1.4,27,-1.5,59,+2.3
Jodie Meeks,29.2,ORL,Wing,700,52,-0.4,78,+3.4,14,-3.3%,18,+2.0%,10,-4.4,10,-3.3,39,-3.6
Salah Mejri,30.4,DAL,Big,884,48,-1.4,43,-1.4,89,+3.8%,34,+0.8%,60,+0.7,67,+0.9,43,-2.7
Jordan Mickey,22.3,BOS,Big,112,0,-17.5,0,-19.8,62,+0.9%,84,-1.9%,16,-3.5,34,-1.0,7,-18.5
Khris Middleton,25.2,MIL,Wing,885,88,+5.4,76,+3.2,61,+0.8%,57,-0.3%,97,+6.6,70,+1.1,98,+36.2
CJ Miles,29.6,IND,Wing,1739,79,+3.3,30,-3.5,82,+2.7%,44,+0.2%,93,+5.4,72,+1.3,96,+26.9
Patty Mills,28.2,SAS,Point,1738,91,+6.7,84,+4.2,59,+0.6%,94,-2.9%,37,-1.1,68,+1.0,12,-15.3
Paul Millsap,31.7,ATL,Big,2334,92,+6.7,96,+8.0,13,-3.3%,16,+2.1%,32,-1.4,21,-2.1,72,+6.6
Nikola Mirotic,25.7,CHI,Big,1642,90,+6.2,91,+6.2,36,-1.1%,38,+0.6%,82,+2.8,51,+0.0,88,+15.5
Greg Monroe,26.4,MIL,Big,1798,93,+7.3,93,+7.2,76,+2.0%,65,-0.7%,73,+1.8,83,+2.3,30,-5.9
E'Twaun Moore,27.7,NOP,Wing,1777,71,+2.2,70,+1.7,82,+2.7%,52,-0.0%,60,+0.7,59,+0.4,56,+1.3
Marcus Morris,27.2,DET,Wing,2553,40,-2.3,40,-2.0,27,-1.8%,56,-0.3%,69,+1.4,78,+1.8,40,-3.3
Markieff Morris,27.2,WAS,Big,2369,61,+0.6,46,-1.0,29,-1.7%,67,-0.8%,83,+2.9,74,+1.5,70,+5.7
Anthony Morrow,31.1,OKC,Wing,611,60,+0.5,42,-1.5,67,+1.3%,25,+1.4%,42,-0.6,85,+2.4,7,-19.7
Donatas Motiejunas,26.1,NOP,Big,432,38,-2.6,17,-5.7,58,+0.5%,75,-1.2%,64,+0.9,75,+1.6,21,-8.9
Timofey Mozgov,30.3,LAL,Big,1101,14,-6.4,24,-4.5,21,-2.3%,29,+1.1%,21,-2.9,13,-2.6,56,+1.3
Emmanuel Mudiay,20.7,DEN,Point,1368,16,-6.1,29,-3.6,64,+1.1%,75,-1.1%,37,-1.1,49,-0.1,37,-4.4
Shabazz Muhammad,24.0,MIN,Forward,1439,31,-3.8,28,-3.9,84,+2.9%,94,-3.0%,70,+1.5,73,+1.4,51,-0.5
Dejounte Murray,20.1,SAS,Combo,236,16,-6.1,23,-4.6,49,-0.1%,19,+1.9%,45,-0.4,26,-1.7,85,+11.9
Jamal Murray,19.7,DEN,Combo,1658,55,-0.1,46,-1.1,10,-3.8%,31,+1.0%,16,-3.6,8,-3.7,65,+4.0
Mike Muscala,25.3,ATL,Big,1181,67,+1.5,55,-0.0,40,-0.9%,23,+1.6%,13,-3.8,9,-3.5,57,+1.4
Larry Nance Jr.,23.8,LAL,Big,1431,61,+0.5,56,+0.0,34,-1.3%,48,+0.1%,61,+0.8,43,-0.4,75,+7.5
Shabazz Napier,25.3,POR,Point,415,70,+2.0,82,+4.1,25,-2.1%,18,+2.0%,50,-0.1,12,-2.8,93,+21.3
Maurice Ndour,24.4,NYK,Big,273,23,-5.1,22,-4.8,61,+0.8%,76,-1.2%,36,-1.1,45,-0.4,42,-3.0
Jameer Nelson,34.7,DEN,Combo,2026,74,+2.6,53,-0.3,87,+3.4%,39,+0.5%,80,+2.6,77,+1.7,58,+2.2
Raul Neto,24.5,UTA,Point,301,76,+2.8,91,+6.1,87,+3.4%,64,-0.7%,57,+0.6,39,-0.6,81,+9.9
Andrew Nicholson,26.9,WAS,Big,207,2,-13.6,2,-12.3,57,+0.4%,5,+3.4%,30,-1.6,33,-1.0,50,-0.7
Joakim Noah,31.7,NYK,Big,1013,54,-0.2,83,+4.2,66,+1.3%,62,-0.5%,18,-3.2,90,+3.1,2,-33.0
Nerlens Noel,22.6,PHI,Big,561,44,-1.8,33,-3.2,30,-1.7%,52,-0.0%,20,-3.0,31,-1.1,19,-10.2
Nerlens Noel,22.6,DAL,Big,481,72,+2.2,78,+3.3,67,+1.3%,53,-0.2%,56,+0.5,49,-0.0,72,+6.3
Lucas Nogueira,24.3,TOR,Big,1042,60,+0.5,74,+2.7,14,-3.2%,45,+0.2%,29,-1.7,21,-2.1,65,+3.9
Dirk Nowitzki,38.4,DAL,Big,1421,58,+0.3,92,+6.7,9,-4.0%,41,+0.4%,10,-4.5,12,-2.7,14,-13.4
Jusuf Nurkic,22.2,DEN,Big,792,1,-15.7,1,-16.4,44,-0.4%,58,-0.4%,38,-1.0,62,+0.6,27,-7.0
Jusuf Nurkic,22.2,POR,Big,582,90,+6.3,70,+1.8,97,+7.5%,90,-2.4%,92,+5.1,100,+7.2,5,-22.1
Kyle O'Quinn,26.6,NYK,Big,1199,37,-2.7,17,-5.8,81,+2.5%,50,+0.0%,86,+3.5,50,+0.0,91,+18.6
Jahlil Okafor,20.9,PHI,Big,1100,12,-7.1,15,-6.3,16,-2.9%,3,+4.1%,6,-5.4,2,-5.0,65,+4.0
Victor Oladipo,24.5,OKC,Wing,2187,58,+0.3,68,+1.4,53,+0.2%,46,+0.1%,47,-0.4,27,-1.6,76,+7.9
Kelly Olynyk,25.5,BOS,Big,1502,18,-5.6,13,-6.9,40,-0.8%,10,+2.6%,14,-3.7,17,-2.4,23,-8.2
Kelly Oubre,20.9,WAS,Wing,1545,23,-5.1,19,-5.4,83,+2.7%,50,+0.0%,64,+0.9,61,+0.6,62,+2.8
Zaza Pachulia,32.7,GSW,Big,1260,70,+1.9,74,+2.6,42,-0.6%,80,-1.6%,59,+0.7,73,+1.4,29,-6.1
Georgios Papagiannis,19.3,SAC,Big,334,64,+1.1,48,-0.8,72,+1.8%,70,-0.9%,97,+6.8,95,+4.3,85,+11.9
Jabari Parker,21.6,MIL,Forward,1712,55,-0.1,45,-1.2,33,-1.5%,65,-0.7%,35,-1.2,23,-2.0,74,+7.3
Tony Parker,34.5,SAS,Point,1581,36,-3.1,43,-1.4,28,-1.8%,15,+2.2%,49,-0.1,25,-1.7,85,+11.9
Chandler Parsons,28.0,MEM,Wing,673,14,-6.6,42,-1.5,1,-9.8%,8,+2.9%,2,-7.8,1,-6.4,41,-3.2
Patrick Patterson,27.6,TOR,Big,1582,90,+6.4,90,+5.9,69,+1.5%,27,+1.3%,36,-1.2,26,-1.7,67,+4.7
Chris Paul,31.5,LAC,Point,1915,99,+12.8,97,+8.5,83,+2.9%,97,-3.8%,66,+1.2,81,+2.1,25,-7.5
Cameron Payne,22.2,OKC,Combo,292,6,-10.4,9,-8.1,28,-1.8%,1,+5.6%,8,-5.1,7,-3.9,29,-6.2
Cameron Payne,22.2,CHI,Combo,126,13,-7.1,35,-2.9,4,-5.4%,0,+7.1%,0,-10.0,0,-7.4,13,-14.0
Elfrid Payton,22.7,ORL,Point,2370,95,+9.2,95,+7.6,55,+0.3%,98,-3.8%,89,+4.3,94,+4.1,45,-1.7
Paul Pierce,39.1,LAC,Forward,257,15,-6.2,34,-3.0,7,-4.5%,1,+5.2%,65,+1.0,6,-4.0,100,+49.4
Marshall Plumlee,24.3,NYK,Big,151,77,+3.1,54,-0.2,98,+8.7%,52,-0.1%,86,+3.3,92,+3.7,31,-5.7
Mason Plumlee,26.7,POR,Big,1511,99,+12.4,98,+9.6,90,+4.2%,64,-0.6%,89,+4.4,86,+2.5,83,+10.8
Mason Plumlee,26.7,DEN,Big,616,17,-5.9,12,-6.9,96,+6.4%,90,-2.4%,60,+0.7,72,+1.4,35,-4.9
Miles Plumlee,28.2,MIL,Big,281,7,-9.5,30,-3.6,57,+0.4%,59,-0.4%,6,-5.5,87,+2.8,0,-49.9
Miles Plumlee,28.2,CHA,Big,161,49,-1.2,36,-2.7,95,+5.9%,5,+3.5%,69,+1.4,54,+0.2,81,+9.8
Jakob Poeltl,21.0,TOR,Big,560,20,-5.5,16,-6.3,96,+6.7%,63,-0.6%,19,-3.1,35,-0.9,15,-12.4
Otto Porter,23.4,WAS,Forward,2599,86,+4.9,81,+3.9,16,-2.9%,75,-1.2%,35,-1.2,47,-0.2,29,-6.0
Bobby Portis,21.7,CHI,Big,913,30,-3.8,38,-2.2,12,-3.6%,22,+1.7%,6,-5.6,4,-4.4,42,-2.9
Kristaps Porzingis,21.3,NYK,Big,2159,56,-0.0,67,+1.4,11,-3.8%,51,-0.0%,34,-1.3,25,-1.7,65,+4.1
Dwight Powell,25.3,DAL,Big,1244,63,+0.9,41,-1.5,88,+3.4%,35,+0.8%,62,+0.9,62,+0.7,53,+0.4
Norman Powell,23.4,TOR,Wing,1275,58,+0.3,59,+0.3,56,+0.3%,58,-0.3%,23,-2.5,20,-2.2,54,+0.8
Ronnie Price,33.4,PHX,Combo,119,8,-9.1,2,-12.7,95,+5.9%,88,-2.2%,100,+13.8,100,+9.9,47,-1.2
Taurean Prince,22.6,ATL,Forward,869,15,-6.2,7,-8.5,60,+0.7%,92,-2.8%,48,-0.3,83,+2.2,9,-16.9
Julius Randle,21.9,LAL,Big,2112,40,-2.3,42,-1.5,24,-2.1%,48,+0.1%,41,-0.8,42,-0.5,45,-1.9
Zach Randolph,35.3,MEM,Big,1765,70,+2.0,23,-4.6,98,+8.5%,57,-0.3%,98,+7.9,97,+5.1,83,+10.9
JJ Redick,32.4,LAC,Wing,2188,99,+12.2,90,+6.0,85,+3.0%,95,-3.2%,95,+5.9,91,+3.3,87,+14.8
Willie Reed,26.5,MIA,Big,1001,48,-1.2,55,-0.1,17,-2.7%,54,-0.2%,31,-1.5,16,-2.4,79,+9.2
Josh Richardson,23.1,MIA,Wing,1584,39,-2.4,41,-1.6,63,+0.9%,61,-0.5%,45,-0.5,72,+1.3,15,-12.4
Malachi Richardson,20.8,SAC,Wing,168,24,-4.7,47,-1.0,40,-0.8%,82,-1.7%,80,+2.6,47,-0.2,94,+21.3
Austin Rivers,24.3,LAC,Combo,1922,17,-5.9,31,-3.5,55,+0.3%,26,+1.3%,37,-1.1,53,+0.1,23,-8.6
Andre Roberson,24.9,OKC,Wing,2366,60,+0.4,58,+0.2,48,-0.2%,99,-4.2%,32,-1.4,31,-1.1,47,-1.4
Brian Roberts,30.9,CHA,Point,344,5,-10.7,14,-6.6,8,-4.2%,5,+3.3%,7,-5.4,12,-2.7,6,-20.9
Glenn Robinson III,22.8,IND,Wing,1334,26,-4.5,49,-0.7,43,-0.6%,37,+0.6%,14,-3.8,23,-1.9,16,-11.9
Thomas Robinson,25.6,LAL,Big,513,71,+2.2,43,-1.4,98,+8.3%,77,-1.3%,91,+5.0,93,+3.8,64,+3.6
Sergio Rodriguez,30.4,PHI,Point,1449,67,+1.6,59,+0.3,91,+4.3%,36,+0.7%,59,+0.7,54,+0.2,62,+3.2
Rajon Rondo,30.7,CHI,Point,1833,41,-2.1,44,-1.3,60,+0.8%,91,-2.6%,38,-1.0,64,+0.8,19,-10.1
Derrick Rose,28.1,NYK,Combo,2077,87,+5.2,81,+3.9,47,-0.2%,63,-0.6%,78,+2.3,79,+1.9,55,+1.0
Terrence Ross,25.7,TOR,Wing,1173,87,+5.2,97,+8.1,8,-4.3%,68,-0.8%,1,-9.2,5,-4.1,4,-28.6
Terrence Ross,25.7,ORL,Wing,747,97,+10.7,99,+10.2,59,+0.6%,96,-3.4%,97,+6.5,61,+0.6,99,+39.7
Terry Rozier,22.6,BOS,Combo,1202,7,-9.1,6,-9.1,72,+1.7%,47,+0.1%,23,-2.4,53,+0.2,8,-17.8
Ricky Rubio,26.0,MIN,Point,2464,86,+4.8,83,+4.2,7,-4.5%,18,+1.9%,11,-4.1,19,-2.3,28,-6.8
Damjan Rudez,30.4,ORL,Big,169,26,-4.4,9,-7.8,75,+1.9%,6,+3.2%,39,-0.9,17,-2.4,88,+14.9
Brandon Rush,31.3,MIN,Wing,1011,51,-0.8,72,+2.3,6,-4.8%,9,+2.8%,70,+1.6,41,-0.5,83,+10.9
D'Angelo Russell,20.7,LAL,Point,1788,41,-2.1,29,-3.7,23,-2.2%,49,+0.1%,70,+1.6,48,-0.2,82,+10.5
Domantas Sabonis,20.5,OKC,Big,1544,20,-5.5,59,+0.4,5,-5.0%,35,+0.8%,4,-6.7,2,-5.6,35,-4.7
