Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Greg Stiemsma,27.1,MIN,Big,1140,95,4.3%,77,1.5%,18,6.1%,10,5.3%,43,16.6%,64,4.9%,38,24.6%
Amar'e Stoudemire,30.0,NYK,Big,668,46,1.8%,13,0.7%,26,5.7%,55,9.2%,19,13.2%,98,16.0%,48,27.3%
Rodney Stuckey,26.5,DET,Combo,2119,62,0.4%,15,1.1%,86,2.4%,50,2.1%,64,8.5%,0,0.0%,67,4.6%
Jared Sullinger,20.7,BOS,Big,858,30,1.4%,51,1.1%,5,7.6%,80,11.5%,70,19.1%,72,5.7%,45,26.5%
Jeff Taylor,23.4,CHA,Wing,1418,51,0.6%,51,1.5%,19,4.3%,82,3.7%,12,7.0%,0,0.0%,26,3.6%
Tyshawn Taylor,22.6,BKN,Point,147,0,0.0%,65,1.9%,6,4.8%,0,0.0%,33,7.4%,0,0.0%,0,0.0%
Jeff Teague,24.4,ATL,Point,2595,71,0.6%,71,2.1%,51,2.9%,20,1.0%,10,6.3%,71,0.7%,0,0.0%
Marquis Teague,19.7,CHI,Point,310,96,1.1%,22,1.2%,0,5.8%,18,1.0%,100,13.3%,0,0.0%,0,0.0%
Mirza Teletovic,27.1,BKN,Big,401,23,1.1%,56,1.2%,39,5.1%,17,6.5%,8,11.3%,97,14.3%,60,30.0%
Sebastian Telfair,27.4,PHX,Point,774,88,0.6%,39,1.6%,8,4.8%,39,1.3%,22,7.1%,94,2.6%,90,7.5%
Sebastian Telfair,27.4,TOR,Point,160,57,0.4%,4,0.9%,2,5.1%,4,0.7%,65,9.2%,0,0.0%,0,0.0%
Garrett Temple,26.5,WAS,Combo,1130,89,0.8%,80,2.0%,45,3.6%,76,2.6%,59,8.5%,82,1.5%,71,4.9%
Jason Terry,35.1,BOS,Combo,2108,42,0.3%,44,1.4%,89,2.3%,21,1.0%,30,7.0%,0,0.0%,58,3.3%
Hasheem Thabeet,25.7,OKC,Big,619,90,3.9%,86,1.8%,4,7.8%,68,10.5%,24,14.0%,85,8.0%,42,25.6%
Isaiah Thomas,23.7,SAC,Point,2067,10,0.1%,33,1.4%,37,3.3%,49,1.5%,14,6.6%,0,0.0%,82,5.9%
Kurt Thomas,40.1,NYK,Big,373,67,2.4%,62,1.3%,23,5.7%,16,6.4%,55,17.6%,81,7.1%,8,11.5%
Lance Thomas,24.5,NOP,Forward,592,25,0.6%,4,0.7%,4,5.8%,90,7.0%,31,11.6%,0,0.0%,40,16.7%
Tyrus Thomas,26.2,CHA,Big,346,63,2.2%,87,1.9%,17,6.2%,5,4.4%,10,11.4%,65,5.0%,57,29.6%
Jason Thompson,26.3,SAC,Big,2253,33,1.4%,27,0.9%,64,4.0%,39,7.9%,50,17.1%,0,0.0%,52,28.7%
Klay Thompson,22.7,GSW,Wing,2925,69,0.8%,40,1.3%,43,3.3%,16,1.1%,35,9.0%,60,0.9%,45,8.1%
Tristan Thompson,21.6,CLE,Big,2546,35,1.5%,44,1.1%,73,3.6%,81,11.7%,70,19.1%,79,6.5%,55,29.5%
Marcus Thornton,25.4,SAC,Wing,1683,4,0.1%,56,1.5%,69,2.6%,65,2.9%,28,8.5%,66,1.3%,21,2.8%
Jamaal Tinsley,34.7,UTA,Point,1186,86,0.6%,86,2.4%,22,4.0%,53,1.6%,57,8.4%,0,0.0%,78,4.8%
Anthony Tolliver,27.4,ATL,Forward,874,35,0.7%,8,0.7%,63,3.1%,29,3.1%,29,11.5%,92,5.7%,69,25.0%
PJ Tucker,27.5,PHX,Wing,1865,48,0.6%,50,1.4%,44,3.3%,98,7.3%,66,11.5%,0,0.0%,78,17.6%
Ronny Turiaf,29.8,LAC,Big,608,70,2.7%,53,1.1%,40,4.9%,31,7.4%,16,13.2%,0,0.0%,26,21.1%
Hedo Turkoglu,33.6,ORL,Forward,188,6,0.3%,73,1.8%,67,2.8%,13,2.2%,33,11.7%,0,0.0%,13,11.1%
Evan Turner,24.0,PHI,Combo,2846,52,0.3%,21,1.1%,70,2.8%,42,1.9%,100,15.5%,65,0.7%,100,27.6%
Ekpe Udoh,25.5,MIL,Big,1280,84,3.5%,63,1.3%,53,4.4%,45,8.4%,4,10.1%,31,1.6%,12,14.8%
Beno Udrih,30.3,MIL,Combo,663,14,0.1%,6,0.9%,92,2.2%,73,2.6%,73,8.9%,0,0.0%,44,2.0%
Beno Udrih,30.3,ORL,Combo,703,12,0.1%,45,1.4%,61,3.1%,58,2.2%,24,6.9%,0,0.0%,0,0.0%
Jonas Valanciunas,20.5,TOR,Big,1427,73,2.8%,5,0.6%,34,5.2%,49,8.8%,54,17.5%,49,3.4%,23,20.5%
Anderson Varejao,30.1,CLE,Big,899,14,0.9%,83,1.7%,89,3.0%,97,14.3%,98,26.2%,93,10.4%,88,43.1%
Greivis Vasquez,25.8,NOP,Point,2674,16,0.1%,16,1.1%,43,3.0%,65,1.8%,94,12.0%,0,0.0%,98,11.6%
Jan Vesely,22.5,WAS,Big,566,37,1.5%,46,1.1%,2,7.9%,38,7.9%,21,13.6%,73,5.9%,5,10.9%
Charlie Villanueva,28.2,DET,Big,1028,52,1.9%,64,1.3%,63,4.1%,4,4.3%,55,17.6%,83,7.5%,35,23.9%
Nikola Vucevic,22.0,ORL,Big,2552,41,1.7%,51,1.1%,80,3.4%,73,10.9%,97,25.2%,61,4.7%,78,38.0%
Dwyane Wade,30.8,MIA,Combo,2363,95,1.3%,92,2.4%,83,2.5%,94,4.4%,91,11.6%,88,2.5%,62,3.6%
Dion Waiters,20.9,CLE,Wing,1739,43,0.5%,55,1.5%,73,2.5%,23,1.3%,30,8.5%,0,0.0%,17,2.2%
Kemba Walker,22.5,CHA,Point,2848,76,0.6%,88,2.5%,82,2.2%,71,2.1%,55,8.4%,69,0.6%,84,6.1%
John Wall,22.2,WAS,Point,1593,98,1.2%,53,1.8%,49,2.9%,78,2.4%,86,10.4%,0,0.0%,53,3.2%
Gerald Wallace,30.3,BKN,Forward,2069,79,1.2%,92,2.2%,90,2.2%,38,3.7%,40,12.0%,46,1.3%,65,22.7%
Rasheed Wallace,38.1,NYK,Big,271,78,3.0%,96,2.2%,11,6.5%,4,4.3%,88,21.7%,0,0.0%,87,42.9%
Luke Walton,32.6,CLE,Big,830,9,0.7%,96,2.2%,33,5.3%,7,4.7%,17,13.2%,43,2.6%,18,19.0%
Hakim Warrick,30.3,CHA,Big,447,4,0.6%,58,1.2%,89,3.0%,8,4.8%,23,14.0%,0,0.0%,11,14.3%
CJ Watson,28.5,BKN,Combo,1446,68,0.5%,82,2.1%,41,3.7%,71,2.5%,47,7.9%,70,1.0%,47,2.5%
Earl Watson,33.4,UTA,Point,772,82,0.6%,80,2.2%,4,4.9%,76,2.4%,69,9.4%,0,0.0%,0,0.0%
Maalik Wayns,21.5,PHI,Combo,127,0,0.0%,14,1.1%,14,4.7%,14,0.7%,0,2.9%,0,0.0%,0,0.0%
Martell Webster,25.9,WAS,Wing,2184,31,0.4%,20,1.0%,48,3.2%,58,2.5%,61,11.1%,0,0.0%,57,10.1%
David West,32.2,IND,Big,2429,37,1.6%,69,1.4%,98,2.3%,14,6.3%,44,16.6%,75,6.1%,27,21.1%
Russell Westbrook,24.0,OKC,Point,2854,61,0.4%,82,2.3%,71,2.5%,98,4.4%,84,10.4%,96,3.3%,96,11.4%
James White,30.0,NYK,Wing,348,36,0.5%,46,1.4%,10,5.0%,19,1.2%,51,10.2%,0,0.0%,72,15.0%
Chris Wilcox,30.2,BOS,Big,799,42,1.7%,88,1.9%,14,6.4%,28,7.4%,14,12.8%,0,0.0%,77,37.7%
Damien Wilkins,32.8,PHI,Forward,1030,52,0.9%,60,1.6%,42,3.7%,33,3.2%,0,5.6%,0,0.0%,38,16.4%
Deron Williams,28.4,BKN,Point,2834,73,0.6%,20,1.2%,59,2.8%,22,1.1%,39,7.9%,80,1.0%,73,4.6%
Derrick Williams,21.4,MIN,Forward,1875,63,1.0%,25,1.0%,77,2.6%,65,5.0%,98,18.4%,85,4.2%,60,21.5%
Lou Williams,26.0,ATL,Combo,1097,73,0.5%,73,1.9%,91,2.2%,11,0.7%,23,6.9%,86,1.7%,59,3.4%
Marvin Williams,26.4,UTA,Wing,1704,88,1.2%,17,1.0%,83,2.3%,74,3.2%,74,11.9%,96,4.9%,88,24.7%
Mo Williams,29.9,UTA,Point,1414,55,0.3%,35,1.5%,39,3.2%,59,1.7%,20,6.8%,86,1.8%,35,1.3%
Reggie Williams,26.1,CHA,Wing,281,11,0.2%,64,1.6%,81,2.4%,57,2.5%,75,12.0%,0,0.0%,0,0.0%
Terrence Williams,25.3,BOS,Wing,288,26,0.4%,66,1.6%,94,1.8%,31,1.7%,89,13.5%,0,0.0%,0,0.0%
Metta World Peace,33.0,LAL,Forward,2525,50,0.9%,90,2.1%,60,3.1%,46,4.1%,13,10.2%,79,3.9%,27,13.6%
Brandan Wright,25.1,DAL,Big,1086,87,3.6%,39,1.0%,91,2.8%,42,8.0%,22,13.6%,52,3.6%,32,23.1%
Dorell Wright,26.9,PHI,Forward,1708,73,1.1%,63,1.6%,81,2.4%,15,2.4%,56,14.1%,40,1.1%,94,36.1%
Tony Wroten,19.6,MEM,Combo,219,92,1.0%,24,1.2%,11,4.8%,97,5.3%,11,5.6%,0,0.0%,0,0.0%
Nick Young,27.4,PHI,Wing,1351,52,0.6%,30,1.1%,72,2.5%,29,1.6%,19,7.9%,0,0.0%,12,1.0%
Sam Young,27.4,IND,Wing,612,45,0.5%,18,1.0%,20,4.2%,83,3.7%,69,11.6%,98,5.7%,87,24.4%
Thaddeus Young,24.4,PHI,Big,2622,23,1.1%,98,2.3%,83,3.3%,27,7.3%,29,14.4%,25,0.8%,56,29.5%
Tyler Zeller,22.8,CLE,Big,2027,48,1.9%,17,0.8%,35,5.1%,37,7.8%,27,14.2%,27,0.9%,25,20.5%
