Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Nazr Mohammed,31.2,CHA,Big,340,9,55.0%,46,13.7%,59,1.6%,0,0.0%
Jamario Moon,28.4,TOR,Wing,1355,79,85.2%,44,7.3%,14,0.6%,29,16.7%
Jamario Moon,28.4,MIA,Wing,686,0,86.7%,7,3.2%,4,0.5%,97,60.0%
Mikki Moore,33.0,SAC,Forward,736,77,81.0%,59,11.1%,88,2.4%,0,0.0%
Mikki Moore,33.0,BOS,Big,440,0,73.7%,32,11.5%,49,1.4%,88,30.0%
Adam Morrison,24.3,CHA,Wing,643,0,76.2%,11,3.8%,41,1.0%,16,12.5%
Anthony Morrow,23.1,GSW,Wing,1441,92,87.4%,10,3.5%,64,1.4%,29,16.7%
Troy Murphy,28.5,IND,Big,2471,90,82.6%,18,9.6%,44,1.3%,48,20.3%
Ronald Murray,29.3,ATL,Combo,1923,10,75.1%,70,11.6%,47,1.4%,51,21.1%
Eduardo Najera,32.3,BKN,Big,310,0,36.4%,38,12.5%,8,0.8%,42,20.0%
Steve Nash,34.7,PHX,Point,2481,98,93.3%,20,5.0%,63,1.9%,41,20.5%
DeMarcus Nelson,23.0,GSW,Combo,153,0,41.7%,42,9.6%,81,2.4%,93,40.0%
Jameer Nelson,26.7,ORL,Point,1302,91,88.7%,22,5.2%,52,1.7%,31,17.2%
Rasho Nesterovic,32.4,IND,Big,1203,75,78.1%,1,3.8%,13,0.9%,62,23.5%
Joakim Noah,23.7,CHI,Big,1906,40,67.6%,85,19.7%,68,1.7%,65,23.8%
Andres Nocioni,28.9,SAC,Forward,702,35,76.3%,54,10.2%,41,1.1%,18,14.3%
Andres Nocioni,28.9,CHI,Forward,1257,72,80.6%,46,9.6%,66,1.6%,59,21.7%
Steve Novak,25.4,LAC,Forward,1063,0,91.3%,0,1.1%,7,0.6%,95,50.0%
Dirk Nowitzki,30.4,DAL,Big,3042,100,89.0%,36,11.9%,98,3.7%,66,24.2%
Patrick O'Bryant,22.4,TOR,Big,125,0,50.0%,2,4.7%,5,0.7%,0,0.0%
Jermaine O'Neal,30.1,TOR,Big,1211,85,81.0%,48,13.8%,90,2.5%,90,31.0%
Jermaine O'Neal,30.1,MIA,Big,809,66,75.0%,35,11.9%,73,1.9%,42,20.0%
Shaquille O'Neal,36.7,PHX,Big,2249,19,59.5%,95,24.3%,96,3.3%,81,27.4%
Fabricio Oberto,33.6,SAS,Big,601,14,58.1%,42,12.8%,87,2.5%,70,25.0%
Greg Oden,20.8,POR,Big,1285,28,63.1%,94,23.5%,96,3.2%,39,19.2%
Lamar Odom,29.0,LAL,Big,2283,26,62.6%,66,16.4%,49,1.4%,80,27.1%
Emeka Okafor,26.1,CHA,Big,2674,17,59.3%,88,20.4%,48,1.4%,73,25.4%
Mehmet Okur,29.4,UTA,Big,2404,87,81.7%,48,14.0%,73,1.9%,79,26.8%
Kevin Ollie,35.8,MIN,Combo,814,39,80.2%,93,17.5%,65,1.9%,42,20.0%
Travis Outlaw,24.1,POR,Forward,2191,19,72.5%,55,10.8%,55,1.5%,23,15.3%
Zaza Pachulia,24.7,ATL,Big,1449,56,71.1%,96,27.0%,79,2.2%,24,14.5%
Anthony Parker,33.4,TOR,Wing,2624,72,83.4%,42,7.2%,47,1.0%,51,21.1%
Tony Parker,26.5,SAS,Point,2450,30,78.1%,83,11.9%,81,2.3%,56,23.0%
Chris Paul,23.5,NOP,Point,2994,86,87.0%,76,11.7%,100,5.4%,81,28.5%
Sasha Pavlovic,25.0,CLE,Wing,939,1,54.1%,25,6.0%,38,0.9%,39,20.0%
Oleksiy Pecherov,22.9,WAS,Big,205,0,82.4%,16,9.3%,37,1.3%,17,12.5%
Kendrick Perkins,24.0,BOS,Big,2249,24,61.6%,49,14.3%,51,1.4%,64,23.7%
Morris Peterson,31.2,NOP,Wing,476,0,68.8%,16,4.8%,70,1.4%,95,50.0%
Johan Petro,22.8,OKC,Big,311,0,63.6%,5,5.6%,4,0.7%,29,16.7%
Johan Petro,22.8,DEN,Big,170,0,60.0%,10,7.3%,10,0.8%,93,33.3%
Paul Pierce,31.1,BOS,Wing,3029,66,83.0%,93,16.4%,98,3.2%,48,20.7%
Mickael Pietrus,26.7,ORL,Wing,1288,6,69.9%,71,10.4%,40,1.0%,17,13.0%
James Posey,31.8,NOP,Wing,2108,56,81.8%,63,9.7%,73,1.5%,49,20.8%
Leon Powe,24.8,BOS,Big,1121,44,68.6%,98,29.5%,95,2.9%,77,26.5%
Josh Powell,25.8,LAL,Big,603,87,81.1%,11,7.3%,66,1.7%,17,12.5%
Ronnie Price,25.4,UTA,Point,675,50,81.1%,39,6.7%,39,1.4%,13,7.7%
Tayshaun Prince,28.7,DET,Forward,3056,42,77.8%,39,9.0%,59,1.5%,50,20.2%
Gabe Pruitt,22.5,BOS,Combo,224,0,85.7%,7,3.2%,2,0.6%,0,0.0%
Joel Przybilla,29.1,POR,Big,1940,37,66.3%,93,22.3%,54,1.5%,63,23.6%
Chris Quinn,25.1,MIA,Point,919,27,78.0%,24,5.2%,83,2.4%,100,53.3%
Vladimir Radmanovic,28.0,CHA,Forward,649,7,65.5%,11,4.8%,13,0.7%,4,8.3%
Vladimir Radmanovic,28.0,LAL,Wing,744,0,83.3%,14,4.3%,4,0.5%,55,22.2%
Anthony Randolph,19.3,GSW,Big,1068,57,72.1%,37,12.2%,65,1.7%,49,20.8%
Zach Randolph,27.3,NYK,Big,387,89,82.1%,71,17.1%,42,1.3%,67,24.3%
Zach Randolph,27.3,LAC,Big,1366,51,70.1%,29,11.4%,84,2.3%,59,22.4%
Theo Ratliff,35.5,PHI,Big,576,19,60.0%,71,17.1%,26,1.1%,10,7.7%
Michael Redd,29.2,MIL,Wing,1200,51,81.1%,61,9.4%,95,2.7%,61,23.6%
JJ Redick,24.4,ORL,Combo,1032,81,86.2%,44,9.8%,33,1.3%,30,17.9%
Jason Richardson,27.8,PHX,Wing,1911,35,77.8%,54,8.4%,36,0.9%,71,25.4%
Jason Richardson,27.8,CHA,Wing,490,23,74.5%,70,10.3%,63,1.4%,15,12.0%
Quentin Richardson,28.6,NYK,Wing,1888,26,75.7%,48,8.0%,26,0.8%,78,26.8%
Luke Ridnour,27.7,MIL,Point,1997,82,86.8%,17,4.9%,72,2.1%,20,12.9%
Anthony Roberson,25.7,NYK,Combo,236,0,100.0%,2,2.2%,9,0.7%,0,0.0%
Nate Robinson,24.4,NYK,Combo,2183,65,84.1%,56,10.8%,63,1.9%,67,24.6%
Sergio Rodriguez,22.4,POR,Point,1128,43,79.7%,48,7.9%,70,2.1%,17,12.0%
Rajon Rondo,22.7,BOS,Point,2635,2,64.1%,85,12.2%,76,2.2%,44,20.8%
Derrick Rose,20.1,CHI,Point,2989,32,78.6%,61,9.1%,35,1.4%,85,30.2%
Malik Rose,33.9,OKC,Big,283,80,78.9%,79,18.6%,70,1.8%,14,11.1%
Malik Rose,33.9,NYK,Big,148,0,72.7%,45,13.3%,0,0.3%,29,16.7%
Quinton Ross,27.5,MEM,Wing,1127,48,81.0%,26,6.0%,6,0.5%,8,6.3%
Brandon Roy,24.3,POR,Wing,2895,63,82.4%,89,14.3%,96,2.8%,34,17.5%
Brandon Rush,23.3,IND,Wing,1746,7,70.3%,21,5.7%,15,0.7%,37,18.2%
Kareem Rush,28.0,PHI,Wing,156,0,100.0%,0,0.0%,8,0.6%,100,0.0%
John Salmons,28.9,SAC,Wing,1970,64,82.5%,83,13.0%,60,1.3%,56,22.4%
John Salmons,28.9,CHI,Wing,977,73,84.3%,88,14.0%,34,0.9%,88,31.5%
Brian Scalabrine,30.6,BOS,Forward,417,0,100.0%,27,6.9%,9,0.7%,18,14.3%
Luis Scola,28.5,HOU,Big,2480,69,75.8%,39,12.6%,75,2.0%,21,14.3%
Thabo Sefolosha,24.5,CHI,Forward,686,0,85.0%,9,4.2%,32,1.0%,18,14.3%
Thabo Sefolosha,24.5,OKC,Wing,703,70,83.3%,63,9.7%,58,1.3%,29,16.7%
Ramon Sessions,22.6,MIL,Combo,2131,29,79.4%,91,16.4%,86,2.4%,37,18.4%
Bobby Simmons,28.4,BKN,Forward,1709,23,74.1%,16,5.7%,25,0.9%,41,19.2%
Sean Singletary,23.2,CHA,Combo,159,0,78.6%,53,10.6%,28,1.2%,0,0.0%
Sean Singletary,23.2,PHX,Point,104,0,100.0%,31,5.9%,93,2.7%,0,0.0%
James Singleton,27.3,DAL,Forward,770,95,84.6%,89,15.2%,36,1.1%,91,34.4%
Brian Skinner,32.5,LAC,Big,839,30,63.8%,16,9.5%,23,1.1%,21,14.3%
Craig Smith,25.0,MIN,Big,1428,38,67.4%,89,20.5%,43,1.3%,56,22.0%
JR Smith,23.1,DEN,Wing,2187,24,74.9%,71,10.4%,74,1.5%,21,14.6%
Joe Smith,33.3,OKC,Big,689,52,70.4%,23,10.1%,45,1.4%,29,16.7%
Joe Smith,33.3,CLE,Big,404,66,75.0%,18,9.7%,59,1.6%,29,16.7%
Josh Smith,22.9,ATL,Big,2409,15,58.5%,74,17.6%,74,1.9%,62,23.4%
Will Solomon,30.3,TOR,Point,494,0,81.0%,6,3.2%,48,1.6%,39,20.0%
Will Solomon,30.3,SAC,Point,153,0,50.0%,37,6.7%,19,1.2%,0,0.0%
Darius Songaila,30.7,WAS,Big,1504,99,88.9%,15,9.1%,51,1.4%,91,31.8%
Marreese Speights,21.2,PHI,Big,1192,78,78.2%,28,11.3%,40,1.3%,34,17.2%
Jerry Stackhouse,34.0,DAL,Wing,157,0,100.0%,31,6.5%,68,1.4%,66,25.0%
DeShawn Stevenson,27.6,WAS,Combo,885,0,53.3%,65,11.2%,21,1.0%,26,14.3%
Peja Stojakovic,31.4,NOP,Forward,2083,100,89.4%,5,3.1%,27,1.0%,5,8.7%
Amar'e Stoudemire,26.0,PHX,Big,1941,92,83.5%,87,20.2%,91,2.6%,65,23.7%
Rodney Stuckey,22.5,DET,Combo,2514,42,80.3%,81,14.6%,58,1.7%,86,32.2%
Robert Swift,22.9,OKC,Big,312,0,75.0%,30,11.4%,4,0.6%,70,25.0%
Stromile Swift,28.9,PHX,Big,109,0,53.3%,65,16.3%,54,1.5%,21,14.3%
Wally Szczerbiak,31.7,CLE,Wing,1420,80,85.6%,40,7.0%,55,1.2%,19,14.3%
Mike Taylor,22.8,LAC,Combo,728,6,68.1%,63,11.1%,67,1.9%,65,23.3%
Sebastian Telfair,23.4,MIN,Point,2041,52,81.6%,56,8.4%,50,1.7%,69,25.0%
Jason Terry,31.1,DAL,Wing,2460,95,88.0%,39,6.9%,79,1.8%,64,24.1%
Etan Thomas,30.6,WAS,Big,300,0,69.6%,52,14.7%,76,2.0%,12,9.1%
Kurt Thomas,36.1,SAS,Big,1358,90,82.2%,6,5.9%,34,1.2%,29,16.7%
Tim Thomas,31.7,CHI,Forward,253,0,70.0%,61,11.2%,14,0.7%,38,18.2%
Tim Thomas,31.7,LAC,Big,217,25,61.8%,62,15.7%,88,2.5%,37,18.8%
Tim Thomas,31.7,NYK,Big,767,84,80.6%,26,10.8%,55,1.5%,78,26.7%
Tyrus Thomas,22.2,CHI,Big,2135,75,78.1%,72,17.2%,38,1.3%,25,14.8%
Jason Thompson,22.3,SAC,Big,2189,51,70.3%,67,16.7%,62,1.6%,35,18.0%
Al Thornton,24.9,LAC,Forward,2617,33,76.1%,70,12.5%,73,1.9%,66,22.5%
Anthony Tolliver,23.4,SAS,Big,198,0,37.5%,3,4.7%,6,0.7%,0,0.0%
Alando Tucker,24.7,PHX,Wing,162,0,78.6%,85,13.6%,0,0.3%,99,62.5%
Ronny Turiaf,25.8,GSW,Big,1679,81,79.5%,51,14.5%,46,1.4%,96,34.5%
Hedo Turkoglu,29.6,ORL,Wing,2791,50,81.0%,87,13.8%,87,2.1%,29,16.6%
Ime Udoka,31.2,SAS,Forward,924,2,61.5%,20,6.5%,64,1.6%,82,31.3%
Beno Udrih,26.3,SAC,Point,2248,61,82.2%,41,7.3%,41,1.5%,43,20.8%
Roko Leni Ukic,23.9,TOR,Point,793,9,72.1%,44,7.6%,17,1.2%,94,40.9%
Anderson Varejao,26.1,CLE,Big,2283,22,61.4%,82,18.9%,66,1.7%,59,22.5%
Jacque Vaughn,33.7,SAS,Point,222,0,90.0%,59,9.1%,33,1.4%,87,33.3%
Charlie Villanueva,24.2,MIL,Forward,2077,93,83.6%,45,9.5%,52,1.4%,68,23.6%
Jake Voskuhl,31.0,TOR,Big,215,0,78.6%,53,14.9%,21,1.1%,0,0.0%
Sasha Vujacic,24.7,LAL,Combo,1176,100,93.9%,9,3.2%,35,1.3%,70,25.0%
Dwyane Wade,26.8,MIA,Wing,3043,29,76.8%,96,17.4%,97,3.0%,63,24.0%
Von Wafer,23.3,HOU,Wing,1154,16,72.6%,66,9.9%,33,0.9%,59,23.5%
Henry Walker,21.1,BOS,Forward,149,0,61.5%,36,8.3%,91,2.5%,88,33.3%
Ben Wallace,34.1,CLE,Big,1311,4,42.2%,41,12.6%,14,0.9%,12,9.1%
Gerald Wallace,26.3,CHA,Forward,2661,65,80.2%,100,21.5%,89,2.5%,63,22.0%
Rasheed Wallace,34.1,DET,Big,2121,73,77.2%,5,5.6%,12,0.9%,21,14.3%
Luke Walton,28.6,LAL,Wing,1120,13,71.4%,41,7.1%,57,1.3%,57,22.7%
Hakim Warrick,26.3,MEM,Big,1992,55,70.8%,90,21.0%,80,2.2%,28,16.3%
CJ Watson,24.5,GSW,Point,1818,84,86.8%,72,10.8%,85,2.5%,72,25.4%
Earl Watson,29.4,OKC,Point,1737,14,74.5%,43,7.5%,20,1.2%,76,26.5%
Kyle Weaver,22.7,OKC,Wing,1085,9,70.8%,54,8.3%,32,0.9%,91,36.8%
David West,28.2,NOP,Big,2977,99,88.4%,37,12.1%,77,2.1%,52,21.4%
Delonte West,25.3,CLE,Combo,2110,68,84.2%,26,6.7%,14,0.8%,79,30.2%
Mario West,24.4,ATL,Wing,222,0,50.0%,94,16.7%,59,1.3%,0,0.0%
Russell Westbrook,20.0,OKC,Combo,2626,45,81.8%,84,14.8%,72,2.1%,28,16.8%
Chris Wilcox,26.2,OKC,Big,702,13,57.8%,50,14.4%,60,1.6%,76,26.2%
Chris Wilcox,26.2,NYK,Big,323,6,50.9%,95,23.7%,52,1.5%,92,32.1%
Damien Wilkins,28.8,OKC,Wing,581,60,82.1%,53,8.3%,30,0.8%,59,23.5%
Deron Williams,24.4,UTA,Point,2501,75,85.0%,91,14.3%,91,2.6%,59,23.6%
Lou Williams,22.0,PHI,Combo,1845,26,79.1%,98,17.8%,93,2.7%,49,21.0%
Marvin Williams,22.4,ATL,Forward,2085,70,80.6%,91,16.1%,54,1.5%,30,16.5%
Mo Williams,25.9,CLE,Point,2822,95,91.2%,13,4.7%,65,2.0%,24,16.4%
Sean Williams,22.1,BKN,Big,332,25,62.1%,74,17.6%,74,2.0%,10,7.7%
Shawne Williams,22.7,DAL,Forward,157,0,71.4%,21,6.7%,57,1.5%,88,33.3%
Shelden Williams,25.0,MIN,Big,163,0,58.3%,27,11.3%,10,0.8%,0,0.0%
Shelden Williams,25.0,SAC,Big,236,61,73.0%,88,20.5%,82,2.2%,8,5.9%
Metta World Peace,29.0,HOU,Forward,2435,28,75.3%,48,9.9%,70,1.7%,25,15.3%
Antoine Wright,24.7,DAL,Wing,1529,20,73.6%,67,10.1%,31,0.8%,62,23.9%
Brandan Wright,21.1,GSW,Big,656,63,73.2%,59,15.2%,31,1.2%,70,25.0%
Julian Wright,21.5,NOP,Forward,724,0,56.7%,32,7.6%,39,1.1%,93,35.3%
Lorenzen Wright,33.0,CLE,Big,100,0,37.5%,12,8.3%,46,1.4%,0,0.0%
Jianlian Yi,21.0,BKN,Big,1378,70,76.1%,14,8.6%,40,1.3%,14,11.1%
Nick Young,23.4,WAS,Wing,1738,77,85.0%,59,9.1%,71,1.5%,39,20.0%
Thaddeus Young,20.4,PHI,Forward,2554,21,73.7%,38,8.5%,23,0.9%,52,20.7%
