Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Haywood Highsmith,27.9,MIA,Forward,1803,74,1.0%,71,1.7%,23,3.9%,57,4.2%,22,9.9%,68,3.0%,22,8.8%
Aaron Holiday,28.1,HOU,Combo,688,69,0.6%,8,1.0%,32,3.3%,22,1.5%,17,7.8%,0,0.0%,38,5.4%
Jrue Holiday,34.4,BOS,Combo,1891,72,0.7%,44,1.5%,78,2.3%,79,4.0%,48,9.3%,70,1.2%,52,6.9%
Ron Holland II,19.3,DET,Forward,1170,49,0.7%,70,1.7%,9,4.6%,31,3.0%,66,13.0%,75,3.8%,81,29.7%
Richaun Holmes,31.0,WAS,Big,507,68,2.2%,12,0.8%,53,3.5%,84,12.1%,78,21.6%,0,0.0%,29,18.8%
Chet Holmgren,22.5,OKC,Big,873,96,3.9%,42,1.1%,73,3.0%,27,5.8%,65,19.8%,0,0.0%,93,50.0%
Jalen Hood-Schifino,21.4,PHI,Forward,295,69,1.0%,7,0.7%,56,3.0%,0,0.6%,10,8.5%,0,0.0%,0,0.0%
Al Horford,38.4,BOS,Big,1658,44,1.5%,27,1.0%,98,2.0%,18,4.7%,45,16.8%,0,0.0%,19,12.7%
Talen Horton-Tucker,23.9,CHI,Wing,639,68,0.9%,27,1.2%,48,3.1%,23,1.9%,35,9.1%,87,3.6%,54,10.7%
Caleb Houstan,21.8,ORL,Wing,654,18,0.3%,48,1.4%,34,3.6%,39,2.6%,8,6.6%,0,0.0%,65,15.2%
Jett Howard,21.1,ORL,Wing,594,72,0.9%,4,0.9%,13,4.2%,34,2.5%,4,6.3%,0,0.0%,12,2.9%
Kevin Huerter,26.2,SAC,Wing,886,75,0.9%,75,1.7%,43,3.3%,29,2.2%,65,11.3%,0,0.0%,37,7.0%
Kevin Huerter,26.2,CHI,Wing,775,30,0.4%,64,1.6%,67,2.7%,9,1.4%,32,8.6%,0,0.0%,39,7.4%
Jay Huff,27.2,MEM,Big,681,93,3.6%,25,1.0%,29,4.4%,11,4.2%,13,11.7%,0,0.0%,20,12.9%
Ariel Hukporti,22.6,NYK,Big,146,91,3.5%,1,0.3%,5,5.7%,55,8.5%,12,11.4%,0,0.0%,81,40.0%
DeAndre Hunter,26.9,ATL,Forward,1062,6,0.2%,36,1.2%,43,3.3%,14,2.5%,34,10.9%,45,1.6%,31,12.7%
DeAndre Hunter,26.9,CLE,Forward,676,38,0.6%,34,1.2%,24,3.9%,15,2.5%,65,12.8%,67,2.9%,48,16.7%
Nah'Shon Hyland,24.1,LAC,Point,104,81,1.0%,100,2.9%,4,4.9%,25,1.7%,2,4.9%,0,0.0%,85,14.3%
Oso Ighodaro,22.3,PHX,Big,972,38,1.4%,50,1.2%,35,4.2%,36,6.8%,30,14.7%,0,0.0%,6,6.0%
Joe Ingles,37.1,MIN,Forward,114,0,0.0%,8,0.7%,18,4.1%,6,1.9%,9,8.5%,0,0.0%,0,0.0%
Brandon Ingram,27.2,NOP,Wing,595,81,0.9%,21,1.2%,83,2.3%,49,2.9%,90,13.9%,0,0.0%,82,20.8%
Kyrie Irving,32.6,DAL,Combo,1802,63,0.6%,46,1.6%,83,2.2%,64,3.5%,55,9.4%,0,0.0%,62,8.3%
Jonathan Isaac,27.1,ORL,Forward,1082,100,4.1%,93,2.4%,46,3.2%,100,10.3%,96,18.3%,92,7.9%,90,34.4%
Jaden Ivey,22.7,DET,Combo,897,64,0.6%,31,1.3%,53,2.8%,89,4.5%,60,9.7%,77,2.2%,0,0.0%
Jaren Jackson,25.1,MEM,Big,2197,76,2.5%,85,1.7%,37,4.2%,9,4.0%,19,13.2%,55,1.6%,36,21.0%
Quenton Jackson,26.1,IND,Wing,336,49,0.6%,77,1.8%,12,4.4%,50,3.0%,25,8.4%,0,0.0%,0,0.0%
Reggie Jackson,34.5,PHI,Combo,362,46,0.4%,49,1.6%,18,3.9%,29,2.0%,59,9.7%,0,0.0%,76,11.1%
GG Jackson II,19.9,MEM,Forward,433,32,0.5%,27,1.1%,66,2.8%,83,5.9%,52,11.8%,84,5.0%,87,31.6%
Andre Jackson Jr.,23.0,MIL,Wing,939,47,0.6%,46,1.4%,7,4.7%,96,6.6%,57,10.7%,77,1.9%,78,18.8%
Trayce Jackson-Davis,24.7,GSW,Big,903,64,1.9%,34,1.0%,90,2.5%,80,11.6%,62,19.1%,62,2.5%,41,23.5%
LeBron James,39.8,LAL,Big,2443,12,0.8%,58,1.2%,99,1.6%,5,3.2%,58,18.5%,0,0.0%,62,31.3%
Jaime Jaquez Jr.,23.7,MIA,Wing,1328,36,0.5%,85,2.0%,80,2.4%,92,6.2%,89,13.8%,78,2.0%,99,38.2%
DaQuan Jeffries,27.2,CHA,Forward,1020,66,1.0%,23,1.0%,15,4.2%,32,3.0%,13,8.9%,85,5.6%,13,5.9%
Trey Jemison,24.9,NOP,Big,134,43,1.5%,82,1.6%,4,5.8%,82,11.8%,8,10.8%,0,0.0%,0,0.0%
Trey Jemison,24.9,LAL,Big,183,67,2.1%,0,0.2%,1,7.7%,62,9.1%,20,13.3%,0,0.0%,44,25.0%
Ty Jerome,27.3,CLE,Combo,1304,8,0.1%,85,2.3%,41,3.1%,72,3.6%,23,8.2%,0,0.0%,74,10.4%
Isaiah Joe,25.3,OKC,Wing,1537,15,0.3%,23,1.2%,53,3.0%,43,2.7%,40,9.5%,0,0.0%,34,6.7%
AJ Johnson,19.9,WAS,Wing,567,11,0.2%,2,0.8%,31,3.7%,5,1.4%,10,7.2%,0,0.0%,0,0.0%
Cameron Johnson,28.7,BKN,Forward,1799,45,0.7%,44,1.3%,77,2.4%,33,3.0%,47,11.5%,47,1.7%,23,9.1%
Jalen Johnson,22.9,ATL,Forward,1284,85,1.4%,75,1.8%,96,1.7%,74,4.9%,100,21.0%,41,1.3%,97,40.0%
Keldon Johnson,25.0,SAS,Forward,1830,39,0.6%,31,1.1%,71,2.6%,81,5.9%,67,13.1%,56,2.3%,78,26.4%
Keon Johnson,22.6,BKN,Combo,1892,78,0.8%,68,1.9%,5,4.6%,61,3.3%,85,12.8%,0,0.0%,31,4.4%
Nikola Jokic,29.7,DEN,Big,2570,13,0.8%,94,2.1%,93,2.3%,60,8.9%,91,25.3%,53,1.4%,55,28.7%
Colby Jones,22.4,WAS,Wing,361,60,0.8%,90,2.3%,70,2.7%,50,2.9%,83,13.1%,100,10.5%,64,14.3%
Dillon Jones,23.0,OKC,Forward,422,13,0.4%,46,1.3%,13,4.2%,77,5.2%,81,15.2%,0,0.0%,48,16.7%
Herbert Jones,26.1,NOP,Forward,648,42,0.7%,94,2.4%,12,4.3%,44,3.5%,11,8.7%,0,0.0%,7,4.3%
Isaac Jones,25.3,SAC,Big,218,59,1.8%,13,0.8%,36,4.2%,38,6.9%,21,13.4%,0,0.0%,8,7.1%
Kai Jones,23.8,DAL,Big,240,41,1.4%,86,1.7%,38,4.1%,77,11.1%,66,19.9%,0,0.0%,54,28.6%
Kai Jones,23.8,LAC,Big,105,94,3.8%,2,0.4%,15,5.0%,45,7.8%,12,11.2%,0,0.0%,0,0.0%
Tre Jones,24.8,SAS,Combo,446,43,0.4%,55,1.7%,48,2.9%,60,3.3%,29,8.4%,0,0.0%,84,12.5%
Tre Jones,24.8,CHI,Wing,439,42,0.5%,68,1.6%,95,1.8%,57,3.4%,30,8.6%,0,0.0%,17,4.2%
Tyus Jones,28.5,PHX,Point,2163,4,0.2%,21,1.4%,100,1.2%,40,2.0%,17,6.8%,0,0.0%,73,8.8%
Derrick Jones Jr.,27.7,LAC,Big,1864,16,0.9%,92,1.8%,61,3.4%,22,5.3%,4,9.3%,61,2.4%,7,6.3%
DeAndre Jordan,36.3,DEN,Big,670,56,1.7%,25,1.0%,41,4.0%,89,12.8%,88,24.7%,0,0.0%,99,55.2%
Cory Joseph,33.2,ORL,Point,552,8,0.2%,58,1.9%,19,3.9%,58,2.5%,60,10.0%,0,0.0%,75,8.8%
Nikola Jovic,21.4,MIA,Big,1139,7,0.6%,71,1.4%,76,2.9%,3,2.2%,16,12.5%,62,2.4%,27,18.0%
Johnny Juzang,23.6,UTA,Wing,1225,17,0.3%,37,1.3%,14,4.2%,54,3.1%,53,10.6%,85,3.3%,85,21.9%
Luke Kennard,28.4,MEM,Combo,1445,9,0.2%,34,1.4%,98,1.5%,39,2.5%,61,9.7%,0,0.0%,44,5.9%
Walker Kessler,23.3,UTA,Big,1727,95,3.8%,18,0.8%,87,2.6%,95,15.0%,84,23.1%,85,6.5%,72,35.4%
Corey Kispert,25.7,WAS,Forward,1596,17,0.4%,4,0.7%,76,2.4%,10,2.3%,8,8.4%,0,0.0%,30,12.2%
Maxi Kleber,32.8,DAL,Big,636,35,1.3%,8,0.6%,33,4.3%,8,3.7%,7,10.5%,93,8.8%,17,11.8%
Dalton Knecht,23.5,LAL,Wing,1417,12,0.3%,1,0.7%,74,2.5%,46,2.8%,60,10.9%,0,0.0%,90,25.7%
Tyler Kolek,23.6,NYK,Point,208,77,1.0%,60,1.9%,23,3.8%,79,3.4%,8,6.2%,100,12.5%,0,0.0%
Christian Koloko,24.4,LAL,Big,288,77,2.5%,51,1.2%,5,5.7%,68,10.1%,39,16.1%,0,0.0%,39,23.1%
John Konchar,28.6,MEM,Wing,473,86,1.0%,89,2.3%,90,2.0%,97,7.1%,99,19.0%,0,0.0%,90,26.3%
Luke Kornet,29.3,BOS,Big,1337,81,2.7%,50,1.2%,52,3.6%,91,13.6%,23,13.9%,95,10.0%,18,12.2%
Vit Krejci,24.4,ATL,Wing,1120,89,1.2%,44,1.4%,22,4.0%,24,2.0%,70,11.6%,0,0.0%,63,13.5%
Jonathan Kuminga,22.1,GSW,Forward,1118,63,1.0%,56,1.4%,49,3.1%,69,4.7%,61,12.6%,43,1.4%,86,31.3%
Kyle Kuzma,29.3,WAS,Forward,886,14,0.4%,21,0.9%,89,2.0%,22,2.7%,89,16.7%,0,0.0%,89,34.3%
Kyle Kuzma,29.3,MIL,Forward,1047,35,0.6%,3,0.7%,74,2.5%,21,2.7%,73,13.9%,71,3.4%,71,22.9%
Jake LaRavia,23.0,SAC,Forward,354,22,0.5%,87,2.1%,8,4.6%,87,6.6%,25,10.1%,0,0.0%,20,8.7%
Jake LaRavia,23.0,MEM,Forward,930,72,1.0%,75,1.8%,37,3.4%,89,6.9%,60,12.5%,64,2.8%,70,22.4%
Zach LaVine,29.6,SAC,Combo,1169,5,0.1%,2,0.7%,93,1.9%,1,0.8%,53,9.3%,79,2.3%,32,4.5%
Zach LaVine,29.6,CHI,Wing,1431,17,0.3%,20,1.2%,94,1.8%,0,0.9%,74,12.0%,0,0.0%,58,11.4%
Jock Landale,29.0,HOU,Big,416,19,0.9%,47,1.2%,68,3.2%,75,10.8%,30,14.9%,80,5.3%,5,4.5%
Pelle Larsson,23.7,MIA,Wing,728,29,0.4%,83,1.9%,1,5.5%,64,3.7%,24,8.4%,83,2.9%,32,6.3%
A.J. Lawson,24.3,TOR,Wing,459,43,0.5%,19,1.1%,25,3.8%,60,3.4%,78,12.1%,82,2.8%,59,12.5%
Caris LeVert,30.2,ATL,Wing,691,80,0.9%,47,1.4%,54,3.0%,48,2.8%,68,11.5%,0,0.0%,28,5.6%
Caris LeVert,30.2,CLE,Wing,896,88,1.0%,59,1.5%,85,2.3%,43,2.7%,28,8.5%,0,0.0%,55,11.1%
Alex Len,31.4,LAL,Big,101,18,0.9%,4,0.4%,1,7.9%,81,11.7%,15,12.2%,0,0.0%,0,0.0%
Alex Len,31.4,SAC,Big,215,82,2.7%,55,1.2%,10,5.3%,61,8.9%,18,12.8%,98,14.3%,33,20.0%
Kawhi Leonard,33.3,LAC,Forward,1179,53,0.8%,91,2.3%,92,1.9%,41,3.3%,86,15.5%,60,2.5%,75,25.0%
Maxwell Lewis,22.3,BKN,Wing,268,91,1.3%,36,1.3%,23,3.9%,77,4.6%,50,10.1%,96,7.7%,93,29.4%
Damian Lillard,34.3,MIL,Point,2092,12,0.2%,27,1.5%,87,2.0%,13,1.4%,69,11.0%,60,0.9%,65,6.5%
Dereck Lively II,20.7,DAL,Big,827,89,3.4%,35,1.0%,23,4.6%,86,12.5%,57,18.3%,96,11.1%,43,24.3%
Kevon Looney,28.7,GSW,Big,1110,48,1.6%,82,1.6%,13,5.2%,93,14.4%,78,22.1%,92,8.2%,62,31.3%
Brook Lopez,36.6,MIL,Big,2544,83,2.8%,21,0.9%,93,2.4%,13,4.4%,8,10.9%,90,7.2%,11,7.8%
Kevin Love,36.2,MIA,Big,251,12,0.8%,99,2.5%,53,3.6%,53,8.4%,99,28.9%,0,0.0%,38,22.2%
Kyle Lowry,38.6,PHI,Combo,652,80,0.9%,82,2.2%,16,4.1%,10,1.2%,47,9.3%,98,6.1%,0,0.0%
Trey Lyles,29.0,SAC,Big,1317,15,0.9%,63,1.3%,89,2.5%,26,5.7%,42,16.6%,70,3.3%,76,36.6%
Sandro Mamukelashvili,25.4,SAS,Big,581,18,0.9%,74,1.5%,51,3.6%,58,8.7%,50,17.2%,84,6.1%,28,18.2%
Terance Mann,28.0,ATL,Wing,677,14,0.3%,22,1.2%,29,3.7%,87,5.6%,18,8.1%,0,0.0%,74,17.9%
Terance Mann,28.0,LAC,Wing,687,64,0.8%,56,1.5%,20,4.0%,75,4.5%,55,10.7%,87,3.6%,51,10.4%
Tre Mann,23.7,CHA,Combo,314,68,0.6%,6,0.9%,55,2.7%,71,3.6%,25,8.3%,0,0.0%,36,5.3%
Lauri Markkanen,27.4,UTA,Forward,1474,36,0.6%,20,0.9%,93,1.9%,68,4.7%,69,13.2%,77,3.9%,56,18.8%
Naji Marshall,26.8,DAL,Forward,1862,8,0.3%,65,1.6%,83,2.3%,61,4.4%,59,12.5%,0,0.0%,39,14.6%
Caleb Martin,29.1,PHI,Forward,924,79,1.1%,66,1.6%,67,2.8%,66,4.5%,25,10.1%,54,2.1%,47,16.3%
Caleb Martin,29.1,DAL,Forward,267,34,0.5%,86,2.0%,35,3.5%,55,4.1%,31,10.7%,0,0.0%,0,0.0%
Cody Martin,29.1,CHA,Wing,962,94,1.4%,82,1.8%,47,3.2%,62,3.7%,81,12.4%,93,5.0%,89,25.0%
Cody Martin,29.1,PHX,Forward,191,75,1.1%,98,3.0%,7,4.9%,88,6.7%,91,17.3%,0,0.0%,69,22.2%
Jaylen Martin,20.8,WAS,Wing,215,0,0.0%,79,1.8%,73,2.6%,78,4.7%,83,13.2%,0,0.0%,79,20.0%
Tyrese Martin,25.7,BKN,Combo,1265,34,0.4%,16,1.1%,64,2.6%,85,4.1%,92,13.7%,89,3.3%,97,19.3%
Kenyon Martin Jr.,23.8,UTA,Big,431,8,0.6%,7,0.6%,47,3.8%,2,2.1%,5,9.5%,0,0.0%,10,7.7%
Kenyon Martin Jr.,23.8,PHI,Big,460,62,1.9%,35,1.0%,7,5.6%,15,4.6%,9,10.9%,67,3.1%,24,15.8%
Garrison Mathews,28.0,ATL,Wing,796,76,0.9%,29,1.3%,16,4.1%,13,1.6%,27,8.5%,0,0.0%,62,12.9%
Bennedict Mathurin,22.4,IND,Wing,2134,41,0.5%,9,1.0%,59,2.9%,72,4.3%,84,13.2%,76,1.9%,69,16.3%
Karlo Matkovic,23.6,NOP,Big,719,79,2.6%,38,1.1%,11,5.2%,46,7.9%,56,18.2%,0,0.0%,28,18.2%
Tyrese Maxey,24.0,PHI,Point,1944,56,0.5%,75,2.0%,73,2.4%,0,0.7%,46,9.1%,65,1.1%,23,2.0%
Miles McBride,24.1,NYK,Combo,1537,57,0.6%,67,1.9%,49,2.9%,48,2.8%,6,7.2%,74,1.5%,17,1.4%
Jared McCain,20.7,PHI,Combo,576,0,0.0%,15,1.1%,68,2.5%,33,2.1%,16,7.8%,0,0.0%,71,10.0%
CJ McCollum,33.1,NOP,Combo,1828,66,0.6%,13,1.1%,54,2.8%,32,2.1%,43,9.0%,90,3.4%,83,12.1%
TJ McConnell,32.6,IND,Point,1413,71,0.7%,96,2.6%,77,2.4%,81,3.4%,63,10.4%,0,0.0%,83,13.3%
Jaden McDaniels,24.1,MIN,Forward,2610,88,1.5%,80,1.8%,26,3.6%,75,5.0%,56,12.4%,76,3.9%,50,17.2%
Doug McDermott,32.8,SAC,Forward,260,15,0.4%,2,0.7%,20,4.1%,3,1.1%,0,5.9%,0,0.0%,0,0.0%
Jordan McLaughlin,28.6,SAC,Combo,133,0,0.0%,86,2.4%,57,2.7%,45,2.6%,3,6.7%,0,0.0%,99,30.8%
De'Anthony Melton,26.4,GSW,Wing,119,67,0.9%,92,2.4%,0,5.9%,70,4.3%,58,10.7%,99,10.0%,48,10.0%
Sam Merrill,28.5,CLE,Wing,1335,40,0.5%,63,1.6%,27,3.8%,45,2.8%,21,8.1%,69,1.4%,0,0.0%
Vasilije Micic,30.8,CHA,Combo,757,0,0.0%,5,0.9%,72,2.4%,40,2.5%,38,8.8%,0,0.0%,40,5.6%
Khris Middleton,33.2,MIL,Forward,533,24,0.5%,54,1.4%,17,4.1%,2,1.0%,74,13.9%,0,0.0%,40,14.7%
Khris Middleton,33.2,WAS,Forward,309,23,0.5%,92,2.4%,58,2.9%,19,2.6%,57,12.5%,0,0.0%,35,13.6%
Brandon Miller,21.9,CHA,Forward,923,78,1.1%,48,1.3%,63,2.8%,18,2.5%,51,11.6%,0,0.0%,42,14.9%
Jordan Miller,24.8,LAC,Wing,286,71,0.9%,25,1.2%,78,2.4%,93,6.3%,37,9.1%,0,0.0%,24,5.3%
Patty Mills,36.2,UTA,Point,260,35,0.4%,65,1.9%,90,1.9%,4,1.1%,4,5.7%,0,0.0%,69,6.7%
Shake Milton,28.1,BKN,Combo,478,7,0.1%,29,1.3%,21,3.6%,57,3.2%,22,8.1%,0,0.0%,0,0.0%
Shake Milton,28.1,LAL,Wing,285,39,0.5%,16,1.1%,37,3.5%,79,4.8%,46,9.9%,96,7.7%,19,4.3%
Josh Minott,21.9,MIN,Forward,178,96,2.2%,83,2.0%,0,6.4%,54,4.1%,46,11.5%,0,0.0%,75,25.0%
Yves Missi,20.5,NOP,Big,1937,76,2.5%,15,0.8%,76,3.0%,87,12.7%,53,17.7%,72,3.8%,30,19.3%
Ajay Mitchell,22.4,OKC,Combo,529,38,0.4%,59,1.8%,1,4.7%,52,2.9%,34,8.7%,0,0.0%,46,6.3%
Davion Mitchell,26.2,MIA,Point,940,46,0.4%,71,2.0%,38,3.3%,38,2.0%,21,7.0%,0,0.0%,0,0.0%
Davion Mitchell,26.2,TOR,Point,1074,33,0.4%,10,1.2%,8,4.4%,19,1.5%,12,6.4%,0,0.0%,21,1.4%
Donovan Mitchell,28.2,CLE,Combo,2228,31,0.4%,61,1.8%,67,2.5%,43,2.6%,74,11.6%,75,1.7%,26,4.0%
Evan Mobley,23.4,CLE,Big,2161,79,2.6%,54,1.2%,88,2.5%,47,7.9%,73,20.7%,63,2.6%,85,40.9%
Jonathan Mogbo,23.0,TOR,Big,1209,36,1.3%,87,1.7%,39,4.1%,48,8.0%,36,15.6%,54,1.4%,36,21.5%
Malik Monk,26.7,SAC,Wing,2053,79,0.9%,32,1.3%,50,3.0%,8,1.4%,57,10.7%,80,2.5%,30,5.9%
Moses Moody,22.4,GSW,Wing,1591,83,1.0%,61,1.6%,57,3.0%,55,3.2%,17,8.0%,67,1.3%,71,17.2%
Wendell Moore Jr.,23.1,CHA,Wing,230,0,0.0%,50,1.5%,91,2.0%,84,5.4%,73,11.9%,0,0.0%,91,27.3%
Wendell Moore Jr.,23.1,DET,Wing,173,50,0.6%,86,2.0%,56,3.0%,83,5.3%,98,17.3%,0,0.0%,34,6.7%
Ja Morant,25.2,MEM,Point,1513,27,0.3%,37,1.6%,48,2.9%,48,2.2%,62,10.3%,77,1.4%,77,9.3%
Markieff Morris,35.2,LAL,Big,106,20,1.0%,2,0.4%,15,5.0%,4,2.9%,7,10.2%,0,0.0%,25,16.7%
Monte Morris,29.3,PHX,Point,501,21,0.3%,13,1.3%,92,1.8%,54,2.3%,42,8.9%,0,0.0%,0,0.0%
Trey Murphy III,24.4,NOP,Forward,1851,73,1.0%,40,1.3%,79,2.4%,13,2.4%,44,11.3%,36,1.0%,66,20.7%
Dejounte Murray,28.1,NOP,Point,1012,60,0.6%,94,2.5%,79,2.3%,23,1.6%,92,18.3%,0,0.0%,88,20.5%
Jamal Murray,27.7,DEN,Combo,2409,67,0.6%,48,1.6%,84,2.2%,31,2.1%,31,8.5%,0,0.0%,33,4.7%
Keegan Murray,24.2,SAC,Forward,2600,83,1.3%,25,1.0%,52,3.1%,78,5.7%,70,13.2%,83,4.7%,54,18.1%
Kris Murray,24.2,POR,Forward,909,60,0.9%,51,1.4%,72,2.5%,92,7.3%,27,10.3%,49,1.7%,25,10.0%
Sviatoslav Mykhailiuk,27.4,UTA,Wing,751,32,0.5%,13,1.0%,79,2.4%,37,2.6%,29,8.5%,95,5.7%,45,9.1%
Larry Nance Jr.,31.8,ATL,Big,463,39,1.4%,91,1.8%,67,3.2%,18,4.9%,47,17.0%,0,0.0%,54,28.6%
Andrew Nembhard,24.8,IND,Combo,1871,23,0.3%,63,1.8%,36,3.2%,28,1.9%,49,9.3%,71,1.2%,77,11.4%
Aaron Nesmith,25.0,IND,Wing,1123,57,0.7%,45,1.4%,17,4.1%,58,3.4%,67,11.5%,90,4.3%,81,20.4%
Georges Niang,31.4,ATL,Forward,640,33,0.5%,6,0.7%,10,4.4%,9,2.1%,35,11.0%,0,0.0%,36,13.8%
Georges Niang,31.4,CLE,Forward,1005,11,0.3%,5,0.7%,3,5.2%,39,3.2%,71,13.7%,70,3.2%,32,13.0%
Zeke Nnaji,23.8,DEN,Big,545,85,3.1%,90,1.8%,32,4.3%,29,6.1%,1,7.6%,0,0.0%,16,11.6%
Jaylen Nowell,25.3,NOP,Combo,154,94,1.3%,0,0.3%,95,1.7%,70,3.6%,57,9.6%,0,0.0%,0,0.0%
Jusuf Nurkic,30.2,PHX,Big,591,36,1.3%,87,1.7%,24,4.5%,52,8.3%,100,31.1%,0,0.0%,48,26.3%
Jusuf Nurkic,30.2,CHA,Big,465,64,1.9%,76,1.5%,50,3.7%,50,8.1%,95,27.1%,0,0.0%,21,13.0%
Royce O'Neale,31.4,PHX,Forward,1805,61,0.9%,69,1.6%,34,3.5%,26,2.9%,77,14.6%,59,2.5%,91,34.6%
Chuma Okeke,26.2,PHI,Wing,171,70,0.9%,30,1.3%,100,1.3%,100,11.7%,97,15.0%,0,0.0%,79,20.0%
Josh Okogie,26.2,PHX,Forward,324,92,1.5%,95,2.7%,47,3.2%,98,9.0%,39,11.1%,86,5.9%,56,18.8%
Josh Okogie,26.2,CHA,Forward,274,91,1.5%,100,3.9%,64,2.8%,47,3.6%,12,8.7%,97,17.6%,93,35.7%
Onyeka Okongwu,23.9,ATL,Big,2062,48,1.6%,65,1.4%,55,3.5%,75,10.8%,76,21.4%,58,1.9%,38,22.1%
Isaac Okoro,23.8,CLE,Forward,984,55,0.8%,45,1.3%,16,4.2%,76,5.0%,3,7.3%,56,2.3%,8,4.5%
Kelly Olynyk,33.5,TOR,Big,377,17,0.9%,92,1.8%,3,5.9%,35,6.5%,22,13.8%,0,0.0%,93,50.0%
Kelly Olynyk,33.5,NOP,Big,507,27,1.1%,72,1.4%,15,5.1%,40,7.2%,19,13.1%,85,6.3%,88,44.8%
Kelly Oubre,28.9,PHI,Forward,2065,52,0.7%,85,2.0%,27,3.6%,72,4.8%,72,13.8%,36,1.0%,65,20.5%
Chris Paul,39.5,SAS,Point,2291,50,0.5%,62,1.9%,60,2.8%,17,1.5%,71,11.3%,0,0.0%,44,4.4%
Cameron Payne,30.2,NYK,Combo,1037,71,0.7%,51,1.6%,11,4.3%,14,1.3%,30,8.5%,0,0.0%,29,4.3%
Elfrid Payton,30.7,NOP,Combo,359,83,0.9%,76,2.2%,60,2.6%,78,3.9%,84,12.6%,0,0.0%,28,4.2%
Elfrid Payton,30.7,CHA,Point,104,79,1.0%,85,2.2%,0,5.3%,2,0.9%,29,7.9%,0,0.0%,0,0.0%
Gary Payton II,31.9,GSW,Wing,920,77,0.9%,90,2.4%,9,4.5%,88,5.7%,90,13.8%,91,4.6%,56,11.3%
Drew Peterson,25.0,BOS,Forward,127,0,0.0%,50,1.4%,4,5.1%,79,5.7%,80,15.1%,0,0.0%,75,25.0%
Julian Phillips,21.0,CHI,Big,1044,13,0.8%,73,1.5%,35,4.2%,30,6.1%,2,8.4%,0,0.0%,15,10.9%
Jalen Pickett,25.0,DEN,Combo,573,44,0.4%,28,1.3%,74,2.4%,37,2.4%,11,7.7%,0,0.0%,69,9.7%
Scotty Pippen,24.0,MEM,Combo,1658,79,0.9%,89,2.4%,6,4.6%,69,3.6%,69,10.8%,83,2.7%,43,5.7%
Mason Plumlee,34.7,PHX,Big,1255,57,1.8%,36,1.0%,22,4.6%,66,9.9%,89,24.8%,0,0.0%,79,38.3%
Brandin Podziemski,21.7,GSW,Combo,1675,32,0.4%,53,1.7%,79,2.3%,63,3.4%,98,15.4%,78,2.2%,89,13.0%
Jakob Poeltl,29.0,TOR,Big,1685,67,2.1%,84,1.7%,46,3.9%,81,11.6%,72,20.6%,48,1.1%,35,20.9%
Jordan Poole,25.4,WAS,Point,2000,67,0.6%,48,1.8%,25,3.8%,12,1.4%,33,8.3%,71,1.2%,33,3.0%
Craig Porter,24.7,CLE,Combo,401,97,1.5%,62,1.8%,85,2.1%,68,3.6%,39,8.8%,93,4.5%,64,8.7%
Kevin Porter,24.5,MIL,Combo,596,10,0.2%,95,2.9%,38,3.1%,41,2.5%,100,17.3%,0,0.0%,45,6.1%
Kevin Porter,24.5,LAC,Combo,842,59,0.6%,75,2.1%,37,3.2%,62,3.3%,93,13.8%,82,2.5%,48,6.5%
Michael Porter,26.3,DEN,Forward,2590,43,0.7%,15,0.8%,75,2.5%,80,5.8%,76,14.5%,55,2.1%,52,17.7%
Bobby Portis,29.7,MIL,Big,1237,23,1.0%,53,1.2%,74,3.0%,43,7.4%,84,23.1%,0,0.0%,79,38.3%
Kristaps Porzingis,29.3,BOS,Big,1208,78,2.5%,43,1.1%,52,3.6%,25,5.6%,41,16.4%,56,1.8%,21,13.2%
Quinten Post,24.6,GSW,Big,635,35,1.3%,28,1.0%,16,4.9%,20,5.0%,47,17.0%,0,0.0%,22,13.3%
Micah Potter,26.6,UTA,Big,679,21,1.0%,21,0.9%,81,2.8%,30,6.1%,27,14.4%,70,3.4%,59,30.6%
Dwight Powell,33.3,DAL,Big,467,55,1.7%,23,0.9%,4,5.7%,64,9.4%,17,12.8%,0,0.0%,0,0.0%
Norman Powell,31.4,LAC,Wing,1956,10,0.2%,65,1.6%,84,2.3%,4,1.2%,33,8.7%,0,0.0%,19,4.3%
Taurean Prince,30.6,MIL,Wing,2161,21,0.3%,55,1.5%,40,3.3%,10,1.5%,62,11.1%,84,3.1%,39,7.4%
Payton Pritchard,26.8,BOS,Point,2201,25,0.3%,17,1.3%,83,2.2%,92,4.4%,44,9.0%,67,1.2%,25,2.2%
Olivier-Maxence Prosper,22.3,DAL,Forward,498,28,0.5%,78,1.8%,88,2.1%,86,6.6%,64,12.8%,69,3.1%,79,27.3%
Trevelin Queen,27.7,ORL,Wing,352,90,1.3%,97,3.0%,28,3.7%,89,5.7%,10,7.0%,0,0.0%,43,8.3%
Neemias Queta,25.3,BOS,Big,768,73,2.3%,24,0.9%,24,4.6%,74,10.7%,49,17.2%,76,4.8%,23,15.2%
Immanuel Quickley,25.4,TOR,Combo,917,14,0.2%,14,1.1%,66,2.5%,25,1.7%,70,10.8%,0,0.0%,87,12.8%
