Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Dennis Schroder,21.1,ATL,Point,1468,29,0.1%,40,1.4%,35,3.6%,63,2.2%,58,9.4%,0,0.0%,34,1.7%
Luis Scola,34.5,IND,Big,1627,6,0.6%,67,1.3%,36,4.9%,50,8.5%,87,22.3%,34,2.0%,90,41.8%
Mike Scott,26.3,ATL,Big,1033,0,0.1%,42,1.0%,84,3.2%,11,4.5%,22,13.9%,38,2.4%,8,14.9%
Thabo Sefolosha,30.5,ATL,Wing,921,96,1.3%,94,2.5%,52,3.1%,95,5.9%,95,15.3%,70,1.8%,98,47.4%
Kevin Seraphin,24.9,WAS,Big,1138,73,2.5%,2,0.4%,8,6.4%,36,7.5%,34,15.1%,87,8.3%,67,34.7%
Ramon Sessions,28.6,WAS,Combo,518,0,0.0%,25,1.2%,92,2.2%,54,2.1%,86,11.2%,0,0.0%,43,2.6%
Ramon Sessions,28.6,SAC,Point,632,0,0.0%,5,0.9%,65,2.9%,61,2.1%,52,9.0%,97,2.4%,0,0.0%
Iman Shumpert,24.4,CLE,Wing,858,73,0.8%,94,2.5%,61,2.9%,86,4.1%,65,11.2%,0,0.0%,80,15.5%
Iman Shumpert,24.4,NYK,Combo,617,25,0.2%,83,2.1%,9,4.7%,94,3.7%,57,9.2%,0,0.0%,95,13.5%
Alexey Shved,25.9,NYK,Wing,404,63,0.7%,57,1.6%,67,2.8%,71,2.9%,88,13.5%,94,4.8%,23,4.3%
Alexey Shved,25.9,PHI,Combo,265,29,0.2%,85,2.1%,51,3.3%,86,2.9%,5,5.5%,0,0.0%,0,0.0%
Henry Sims,24.6,PHI,Big,1387,33,1.2%,62,1.2%,68,3.8%,51,8.7%,46,16.8%,22,1.0%,25,22.4%
Kyle Singler,26.5,DET,Wing,1279,54,0.6%,30,1.1%,46,3.2%,27,1.4%,33,8.8%,81,2.9%,63,11.1%
Kyle Singler,26.5,OKC,Forward,450,56,0.8%,50,1.2%,6,5.1%,19,2.0%,17,9.7%,74,3.8%,15,10.3%
Donald Sloan,26.8,IND,Point,1049,0,0.0%,6,0.9%,97,1.8%,13,1.1%,81,11.7%,0,0.0%,85,8.2%
Marcus Smart,20.7,BOS,Wing,1788,50,0.5%,92,2.5%,20,4.0%,79,3.1%,37,9.1%,88,3.8%,37,6.5%
Greg Smith,23.8,DAL,Big,262,64,2.2%,48,1.1%,9,6.4%,38,7.6%,27,14.4%,0,0.0%,0,0.0%
Ish Smith,26.3,OKC,Point,107,0,0.0%,0,0.9%,6,4.3%,98,4.1%,98,15.7%,0,0.0%,0,0.0%
Ish Smith,26.3,PHI,Point,668,73,0.4%,58,1.8%,87,2.1%,34,1.4%,65,10.0%,0,0.0%,47,2.5%
JR Smith,29.1,CLE,Wing,1451,62,0.7%,77,1.9%,35,3.5%,43,1.9%,35,8.9%,0,0.0%,58,10.0%
JR Smith,29.1,NYK,Wing,605,35,0.4%,41,1.3%,47,3.2%,4,0.6%,41,9.4%,88,3.8%,79,14.9%
Jason Smith,28.7,NYK,Big,1755,36,1.3%,27,0.8%,42,4.7%,17,5.5%,13,12.6%,64,4.0%,34,25.0%
Josh Smith,28.9,DET,Forward,894,100,2.8%,80,1.8%,43,3.8%,78,5.2%,93,16.6%,70,3.7%,59,20.0%
Josh Smith,28.9,HOU,Big,1378,72,2.5%,79,1.5%,55,4.1%,33,7.4%,31,14.7%,30,1.7%,17,19.1%
Tony Snell,23.0,CHI,Wing,1343,37,0.4%,15,0.9%,63,2.8%,58,2.3%,47,9.9%,0,0.0%,13,2.6%
Marreese Speights,27.2,GSW,Big,1145,38,1.4%,22,0.8%,9,6.2%,63,9.8%,44,16.5%,31,1.7%,39,25.3%
Tiago Splitter,29.8,SAS,Big,1025,59,1.9%,82,1.6%,58,4.0%,59,9.6%,35,15.2%,36,2.4%,24,22.0%
Nik Stauskas,21.1,SAC,Wing,1036,72,0.8%,8,0.8%,30,3.7%,17,1.1%,7,6.8%,0,0.0%,29,5.5%
Lance Stephenson,24.2,CHA,Wing,1521,23,0.3%,28,1.1%,39,3.5%,63,2.5%,97,15.4%,0,0.0%,77,14.8%
Amar'e Stoudemire,32.0,DAL,Big,370,4,0.4%,51,1.1%,25,5.4%,32,7.3%,41,16.0%,0,0.0%,4,12.0%
Amar'e Stoudemire,32.0,NYK,Big,855,67,2.3%,49,1.1%,27,5.4%,71,10.3%,75,19.6%,49,3.1%,51,30.0%
Rodney Stuckey,28.5,IND,Combo,1861,38,0.3%,37,1.4%,83,2.7%,52,2.0%,88,11.2%,0,0.0%,49,3.0%
Jared Sullinger,22.7,BOS,Big,1545,42,1.4%,65,1.2%,74,3.6%,55,9.2%,63,18.6%,56,3.5%,42,27.1%
Jeff Taylor,25.4,CHA,Wing,363,10,0.1%,33,1.2%,25,3.8%,75,3.0%,40,9.3%,0,0.0%,0,0.0%
Jeff Teague,26.4,ATL,Point,2218,92,0.7%,90,2.5%,79,2.4%,40,1.5%,23,7.0%,0,0.0%,37,2.0%
Mirza Teletovic,29.1,BKN,Big,880,25,0.9%,18,0.7%,75,3.6%,4,2.9%,49,17.4%,76,5.7%,28,23.0%
Sebastian Telfair,29.4,OKC,Point,325,0,0.0%,44,1.4%,15,3.9%,3,0.3%,56,9.3%,100,4.5%,69,4.8%
Garrett Temple,28.5,WAS,Wing,689,59,0.6%,95,2.6%,15,4.3%,83,3.5%,25,8.5%,0,0.0%,11,2.4%
Jason Terry,37.1,HOU,Combo,1617,85,0.6%,68,1.7%,69,2.9%,11,1.0%,11,6.1%,0,0.0%,65,5.3%
Isaiah Thomas,25.7,BOS,Point,541,0,0.0%,8,1.0%,47,3.3%,24,1.2%,16,6.9%,0,0.0%,81,7.3%
Isaiah Thomas,25.7,PHX,Combo,1160,26,0.2%,66,1.7%,37,3.7%,62,2.3%,31,7.3%,0,0.0%,57,3.7%
Lance Thomas,26.5,NYK,Forward,1031,19,0.4%,41,1.2%,78,2.5%,44,3.6%,6,8.0%,44,2.1%,30,13.0%
Lance Thomas,26.5,OKC,Wing,440,0,0.0%,22,1.0%,33,3.6%,94,5.4%,45,9.8%,99,10.0%,83,16.7%
Malcolm Thomas,26.0,PHI,Big,167,1,0.3%,7,0.5%,67,3.8%,45,8.2%,71,19.2%,87,8.3%,91,42.1%
Hollis Thompson,23.6,PHI,Wing,1733,70,0.8%,43,1.4%,43,3.2%,64,2.5%,22,8.1%,90,4.0%,52,8.7%
Jason Thompson,28.3,SAC,Big,1963,48,1.5%,21,0.8%,35,4.9%,35,7.5%,69,19.0%,63,3.9%,44,27.4%
Klay Thompson,24.7,GSW,Wing,2445,94,1.2%,56,1.5%,97,1.9%,19,1.2%,26,8.6%,0,0.0%,10,2.2%
Tristan Thompson,23.6,CLE,Big,2129,39,1.4%,18,0.7%,79,3.4%,95,13.4%,47,17.0%,0,0.0%,32,23.7%
Marcus Thornton,27.4,BOS,Wing,636,58,0.6%,48,1.4%,89,2.2%,68,2.8%,40,9.2%,0,0.0%,13,2.6%
Anthony Tolliver,29.4,DET,Big,1142,12,0.7%,24,0.8%,56,4.1%,8,3.8%,18,13.3%,45,2.7%,6,12.8%
Anthony Tolliver,29.4,PHX,Big,230,1,0.2%,2,0.4%,78,3.4%,1,1.9%,11,12.4%,0,0.0%,89,41.7%
PJ Tucker,29.5,PHX,Wing,2374,46,0.5%,79,2.0%,51,3.1%,91,4.8%,93,14.9%,80,2.7%,97,31.4%
Hedo Turkoglu,35.6,LAC,Forward,649,20,0.4%,54,1.2%,15,4.5%,2,0.8%,63,12.8%,0,0.0%,63,20.7%
Evan Turner,26.0,BOS,Combo,2235,66,0.4%,63,1.6%,49,3.3%,42,1.8%,100,16.1%,77,0.9%,98,22.1%
Beno Udrih,32.3,MEM,Point,1442,55,0.3%,42,1.4%,68,2.7%,39,1.5%,47,8.7%,0,0.0%,45,2.4%
Jonas Valanciunas,22.5,TOR,Big,2076,72,2.4%,19,0.7%,55,4.2%,79,10.9%,86,21.8%,33,2.0%,93,43.5%
Anderson Varejao,32.1,CLE,Big,631,39,1.4%,76,1.4%,62,3.9%,67,9.9%,62,18.4%,62,3.8%,68,34.8%
Greivis Vasquez,27.8,TOR,Combo,1940,37,0.3%,14,1.1%,26,3.9%,12,1.1%,68,10.1%,75,0.9%,80,8.1%
Charlie Villanueva,30.2,DAL,Big,582,54,1.7%,52,1.1%,64,3.9%,11,4.5%,32,14.9%,48,3.0%,22,21.6%
Noah Vonleh,19.2,CHA,Big,165,52,1.7%,26,0.8%,58,4.0%,80,11.1%,86,22.2%,0,0.0%,61,33.3%
Nikola Vucevic,24.0,ORL,Big,2522,34,1.2%,39,1.0%,80,3.3%,68,10.0%,90,22.8%,19,0.8%,75,37.9%
Dwyane Wade,32.8,MIA,Wing,1954,55,0.6%,65,1.7%,90,2.2%,80,3.4%,29,8.7%,56,1.0%,35,6.2%
Dion Waiters,22.9,CLE,Combo,750,88,0.7%,91,2.5%,52,3.3%,31,1.5%,12,6.3%,0,0.0%,0,0.0%
Dion Waiters,22.9,OKC,Wing,1395,32,0.4%,45,1.4%,71,2.7%,45,2.0%,13,7.3%,58,1.0%,34,6.1%
Henry Walker,27.1,MIA,Wing,616,71,0.8%,63,1.7%,2,5.0%,25,1.3%,61,10.7%,0,0.0%,90,22.7%
Kemba Walker,24.5,CHA,Combo,2112,95,0.8%,77,1.9%,97,1.9%,35,1.6%,60,9.3%,74,0.9%,0,0.0%
John Wall,24.2,WAS,Point,2825,95,0.8%,73,2.2%,76,2.5%,32,1.4%,85,12.0%,0,0.0%,0,0.0%
Gerald Wallace,32.3,BOS,Forward,273,57,0.8%,100,2.5%,67,2.7%,93,6.5%,72,13.3%,0,0.0%,44,15.4%
TJ Warren,21.2,PHX,Forward,541,24,0.5%,39,1.1%,52,3.5%,94,6.6%,7,8.0%,0,0.0%,2,2.6%
CJ Watson,30.5,IND,Combo,1396,51,0.3%,71,1.8%,58,3.1%,17,1.3%,71,10.3%,0,0.0%,63,5.0%
Travis Wear,24.1,NYK,Forward,585,72,1.0%,24,1.1%,33,4.0%,72,4.8%,59,12.6%,0,0.0%,4,2.7%
Martell Webster,27.9,WAS,Wing,292,13,0.2%,25,1.1%,87,2.3%,69,2.8%,44,9.6%,0,0.0%,63,11.1%
David West,34.2,IND,Big,1890,37,1.3%,57,1.2%,82,3.3%,15,5.4%,45,16.8%,96,11.3%,29,23.1%
Russell Westbrook,26.0,OKC,Combo,2296,43,0.3%,94,2.5%,75,2.8%,100,5.3%,98,15.3%,89,1.9%,94,13.4%
Hassan Whiteside,25.4,MIA,Big,1110,98,5.7%,52,1.1%,42,4.6%,97,14.5%,99,28.2%,43,2.7%,96,48.6%
Andrew Wiggins,19.7,MIN,Wing,2953,79,0.9%,37,1.3%,79,2.5%,90,4.7%,30,8.8%,0,0.0%,33,6.1%
Deron Williams,30.3,BKN,Point,2102,76,0.4%,39,1.4%,52,3.1%,35,1.5%,71,10.5%,0,0.0%,31,1.6%
Derrick Williams,23.4,SAC,Forward,1432,2,0.1%,22,1.0%,94,1.8%,31,3.1%,13,9.4%,41,1.7%,70,22.4%
Lou Williams,28.0,TOR,Combo,1993,35,0.3%,78,1.9%,94,2.1%,18,1.3%,22,6.7%,0,0.0%,38,2.4%
Marvin Williams,28.4,CHA,Big,2005,28,1.0%,80,1.5%,89,2.9%,4,2.7%,35,15.2%,47,2.9%,76,38.0%
Mo Williams,31.9,CHA,Point,826,68,0.4%,2,0.9%,58,3.0%,15,1.1%,35,8.1%,0,0.0%,65,4.3%
Mo Williams,31.9,MIN,Point,1137,65,0.4%,21,1.1%,26,3.7%,21,1.2%,40,8.4%,0,0.0%,0,0.0%
Shawne Williams,28.7,DET,Big,149,41,1.4%,32,0.9%,32,5.1%,9,4.4%,4,10.7%,95,11.1%,5,12.5%
Shawne Williams,28.7,MIA,Big,889,28,1.0%,45,1.0%,19,5.7%,5,3.4%,15,12.9%,35,2.2%,31,23.2%
Jeff Withey,24.7,NOP,Big,181,94,4.2%,24,0.8%,39,4.7%,55,9.0%,37,15.5%,0,0.0%,99,55.6%
Nate Wolters,23.5,MIL,Combo,121,0,0.0%,52,1.5%,18,4.2%,43,1.8%,94,12.3%,0,0.0%,0,0.0%
Brandan Wright,27.1,DAL,Big,495,96,4.5%,79,1.5%,61,4.0%,85,11.5%,8,11.8%,58,3.6%,8,14.7%
Brandan Wright,27.1,PHX,Big,839,80,2.9%,85,1.7%,94,2.8%,42,8.0%,20,13.5%,61,3.8%,12,17.0%
Dorell Wright,28.9,POR,Forward,559,70,0.9%,65,1.4%,31,4.0%,22,2.4%,83,15.2%,0,0.0%,54,18.2%
Tony Wroten,21.6,PHI,Combo,884,75,0.5%,86,2.4%,66,3.0%,69,2.5%,28,7.1%,82,1.4%,91,10.3%
James Young,19.2,BOS,Wing,308,13,0.2%,27,1.1%,68,2.8%,60,2.4%,62,10.8%,95,5.3%,43,7.4%
Nick Young,29.4,LAL,Wing,968,57,0.6%,16,1.0%,36,3.5%,33,1.6%,21,8.1%,0,0.0%,28,5.2%
Thaddeus Young,26.4,BKN,Big,827,5,0.5%,95,2.1%,91,2.9%,28,6.7%,19,13.5%,0,0.0%,24,22.2%
Thaddeus Young,26.4,MIN,Big,1602,7,0.6%,99,2.4%,88,3.0%,13,4.7%,5,10.8%,60,3.7%,18,19.5%
Cody Zeller,22.1,CHA,Big,1479,55,1.8%,46,1.0%,51,4.4%,29,6.7%,54,17.6%,25,1.4%,15,17.9%
Tyler Zeller,24.8,BOS,Big,1713,46,1.5%,5,0.4%,37,4.8%,46,8.2%,61,18.2%,52,3.2%,6,13.2%
