Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Andre Iguodala,33.8,GSW,Wing,1605,76,54.0%,96,76%,35,32%,42,36%,36,34%,1,17%,42,35%,22,31%
Ersan Ilyasova,30.5,PHI,Big,528,25,51.2%,12,58%,23,32%,56,41%,32,37%,0,43%,51,36%,55,36%
Ersan Ilyasova,30.5,ATL,Big,1146,45,54.0%,31,63%,62,43%,62,42%,62,43%,84,50%,9,27%,58,37%
Joe Ingles,30.1,UTA,Wing,2551,97,61.2%,70,64%,47,34%,43,37%,41,35%,91,49%,90,42%,96,44%
Brandon Ingram,20.2,LAL,Wing,1954,39,49.9%,61,62%,16,25%,60,41%,40,35%,84,47%,63,37%,82,40%
Kyrie Irving,25.6,BOS,Point,1916,90,57.0%,74,62%,82,45%,95,54%,92,49%,77,46%,84,40%,86,41%
Jonathan Isaac,20.1,ORL,Big,518,3,43.2%,88,73%,7,22%,9,12%,2,16%,8,26%,90,42%,42,36%
Wes Iwundu,22.9,ORL,Wing,934,12,43.8%,55,61%,38,32%,19,28%,21,30%,4,24%,0,15%,0,20%
Jarrett Jack,34.0,NYK,Point,1509,30,45.8%,57,58%,93,48%,44,38%,72,43%,0,25%,25,32%,27,31%
Josh Jackson,20.7,PHX,Forward,1890,10,44.2%,16,56%,47,36%,47,34%,43,35%,3,26%,16,26%,7,26%
Justin Jackson,22.6,SAC,Forward,1409,59,52.9%,98,77%,86,45%,78,43%,90,45%,45,39%,22,27%,17,32%
Reggie Jackson,27.5,DET,Point,1193,48,47.4%,39,55%,92,48%,54,40%,82,45%,51,37%,14,30%,30,31%
LeBron James,32.8,CLE,Forward,2978,96,59.1%,96,75%,43,35%,67,40%,53,38%,20,35%,64,37%,52,37%
Mike James,27.2,PHX,Point,633,18,43.7%,38,55%,80,44%,10,29%,44,38%,0,50%,6,24%,13,27%
Al Jefferson,32.8,IND,Big,457,34,52.3%,17,60%,95,55%,59,41%,90,50%,0,0%,0,0%,0,0%
Richard Jefferson,37.4,DEN,Forward,126,14,45.2%,22,57%,35,33%,94,50%,63,40%,0,0%,0,25%,0,25%
Brandon Jennings,28.1,MIL,Combo,189,11,43.8%,66,63%,64,38%,79,43%,70,41%,0,25%,14,28%,13,28%
Jonas Jerebko,30.7,UTA,Big,1044,54,55.5%,48,66%,29,34%,19,22%,14,30%,95,54%,18,30%,89,41%
Amir Johnson,30.5,PHI,Big,1141,56,55.7%,42,65%,70,45%,47,38%,73,45%,0,33%,28,32%,27,32%
Dakari Johnson,22.1,OKC,Big,122,55,55.6%,49,67%,16,30%,99,100%,55,42%,0,0%,0,0%,0,0%
James Johnson,30.7,MIA,Big,1926,52,55.3%,64,68%,68,45%,58,41%,67,43%,29,33%,16,30%,22,31%
Joe Johnson,36.3,HOU,Forward,471,8,44.2%,94,73%,61,41%,24,29%,51,37%,25,36%,13,26%,11,30%
Joe Johnson,36.3,UTA,Big,690,9,47.1%,78,70%,87,49%,80,49%,88,49%,13,27%,10,27%,10,27%
Stanley Johnson,21.4,DET,Wing,1836,13,44.0%,38,59%,21,27%,47,38%,27,32%,14,29%,16,29%,12,29%
Tyler Johnson,25.5,MIA,Combo,1984,71,51.9%,71,64%,70,40%,61,39%,64,39%,51,38%,65,36%,64,37%
Wesley Johnson,30.3,LAC,Wing,1453,29,48.3%,58,61%,69,41%,50,39%,61,39%,44,37%,11,28%,32,33%
Nikola Jokic,22.7,DEN,Big,2418,55,55.6%,44,65%,82,48%,71,45%,83,47%,98,57%,70,38%,81,40%
Jalen Jones,24.4,DAL,Big,152,4,44.4%,3,50%,6,20%,1,0%,2,15%,0,33%,60,37%,51,36%
Tyus Jones,21.5,MIN,Point,1419,72,53.6%,79,63%,75,42%,93,53%,87,46%,37,35%,61,37%,55,36%
Derrick Jones Jr.,20.7,MIA,Wing,190,7,40.0%,19,53%,64,40%,0,0%,63,40%,0,33%,0,0%,0,15%
DeAndre Jordan,29.3,LAC,Big,2403,96,65.0%,71,69%,14,30%,1,0%,12,29%,0,0%,0,0%,0,0%
Cory Joseph,26.2,IND,Combo,2138,39,48.0%,29,56%,84,44%,73,41%,86,42%,36,35%,47,35%,45,35%
Frank Kaminsky,24.6,CHA,Big,1743,18,49.7%,22,61%,51,41%,23,27%,35,37%,16,29%,74,39%,70,38%
Enes Kanter,25.5,NYK,Big,1800,82,59.4%,53,67%,77,46%,64,43%,77,46%,0,0%,0,0%,0,0%
Luke Kennard,21.4,DET,Wing,1358,62,52.1%,28,56%,46,34%,87,50%,82,43%,30,33%,88,41%,81,40%
Michael Kidd-Gilchrist,24.1,CHA,Wing,1833,45,50.5%,78,67%,52,36%,51,39%,53,38%,0,0%,0,0%,0,0%
Sean Kilpatrick,27.8,CHI,Wing,196,51,51.0%,23,54%,25,29%,81,47%,53,38%,0,43%,59,37%,70,39%
Sean Kilpatrick,27.8,BKN,Wing,168,4,39.3%,6,47%,9,17%,24,31%,10,24%,0,29%,28,32%,24,31%
Sean Kilpatrick,27.8,MIL,Wing,182,15,44.4%,79,67%,83,44%,10,20%,43,36%,21,31%,4,23%,8,26%
Maxi Kleber,25.8,DAL,Big,1139,53,55.4%,54,67%,92,54%,52,40%,85,47%,45,37%,11,28%,26,32%
Luke Kornet,22.3,NYK,Big,300,29,51.7%,83,71%,5,17%,20,22%,4,19%,0,29%,67,38%,61,37%
Kyle Korver,36.6,CLE,Wing,1498,99,62.4%,93,73%,40,33%,85,48%,92,45%,90,49%,90,42%,94,43%
Kosta Koufos,28.7,SAC,Big,1341,71,57.4%,70,69%,83,48%,83,50%,87,48%,0,0%,0,0%,0,0%
Kyle Kuzma,22.3,LAL,Forward,2364,61,52.9%,33,59%,90,46%,53,35%,78,42%,43,38%,67,37%,63,37%
Zach LaVine,22.6,CHI,Wing,644,13,44.3%,12,50%,20,26%,22,30%,14,28%,5,25%,51,36%,38,34%
Skal Labissiere,21.6,SAC,Big,1151,8,46.4%,63,68%,38,36%,30,32%,24,35%,0,100%,42,34%,72,38%
Jeremy Lamb,25.4,CHA,Wing,1915,54,51.4%,47,60%,91,48%,56,40%,87,44%,74,45%,45,35%,53,37%
Shane Larkin,25.1,BOS,Combo,733,23,46.0%,20,53%,79,43%,11,24%,14,30%,0,50%,39,34%,68,37%
Joffrey Lauvergne,26.1,SAS,Big,466,17,49.7%,29,62%,16,30%,97,67%,20,33%,0,0%,0,0%,0,0%
Caris LeVert,23.2,BKN,Combo,1817,45,48.5%,57,61%,41,35%,20,27%,29,32%,3,24%,59,36%,34,34%
TJ Leaf,20.5,IND,Big,375,60,56.0%,28,62%,45,39%,40,36%,39,38%,0,33%,98,46%,94,42%
Courtney Lee,32.1,NYK,Wing,2277,70,53.2%,64,63%,90,47%,53,39%,75,42%,81,46%,78,39%,90,41%
Damion Lee,25.0,ATL,Wing,398,19,46.6%,96,76%,30,30%,94,56%,53,38%,42,37%,3,21%,7,26%
Alex Len,24.4,PHX,Big,1336,59,55.9%,18,60%,71,45%,12,19%,33,37%,0,0%,0,33%,0,33%
Kawhi Leonard,26.3,SAS,Wing,207,59,51.8%,93,74%,80,44%,83,48%,93,45%,0,20%,35,33%,24,31%
Meyers Leonard,25.7,POR,Big,221,94,64.2%,99,82%,87,50%,93,58%,95,54%,0,33%,91,43%,92,42%
Jon Leuer,28.5,DET,Big,136,2,41.7%,49,67%,57,42%,1,0%,9,28%,0,0%,0,0%,0,0%
DeAndre Liggins,29.6,MIL,Wing,446,5,39.7%,0,18%,1,0%,87,50%,79,43%,8,26%,0,36%,15,30%
DeAndre Liggins,29.6,NOP,Wing,199,100,67.2%,94,75%,1,0%,72,43%,52,38%,0,38%,0,80%,0,54%
Damian Lillard,27.3,POR,Point,2668,70,52.4%,33,54%,79,43%,87,48%,89,46%,43,36%,55,37%,57,37%
Shaun Livingston,32.1,GSW,Combo,1107,63,51.0%,93,68%,100,49%,55,38%,93,45%,0,0%,0,0%,0,0%
Kevon Looney,21.7,GSW,Big,811,80,59.1%,61,68%,11,27%,76,47%,28,35%,0,0%,0,33%,0,33%
Brook Lopez,29.6,LAL,Big,1720,43,53.7%,86,72%,76,46%,63,42%,76,46%,74,47%,34,33%,36,35%
Robin Lopez,29.6,CHI,Big,1642,41,53.3%,65,68%,84,48%,44,37%,72,44%,0,0%,0,29%,0,29%
Kevin Love,29.1,CLE,Big,1621,51,55.2%,28,62%,42,37%,42,37%,34,37%,47,37%,94,44%,91,42%
Kyle Lowry,31.6,TOR,Point,2499,87,55.6%,67,61%,15,28%,30,35%,16,31%,80,46%,80,39%,84,40%
Timothe Luwawu-Cabarrot,22.5,PHI,Wing,740,17,46.0%,13,51%,12,20%,6,10%,4,15%,34,35%,17,30%,28,32%
Trey Lyles,22.0,DEN,Big,1286,61,56.2%,40,65%,58,42%,71,45%,64,43%,40,36%,77,39%,75,38%
Shelvin Mack,27.5,ORL,Combo,1278,52,49.7%,80,65%,29,32%,45,36%,36,33%,64,40%,61,36%,62,36%
Josh Magette,27.9,ATL,Point,186,10,41.7%,3,0%,7,25%,52,40%,23,33%,0,50%,0,33%,46,35%
Ian Mahinmi,31.0,WAS,Big,1115,58,55.8%,36,64%,51,41%,10,17%,42,39%,0,0%,0,0%,0,0%
Thon Maker,20.7,MIL,Big,1193,6,45.8%,3,51%,31,34%,71,45%,50,41%,27,33%,15,29%,20,31%
Boban Marjanovic,29.2,LAC,Big,150,49,55.0%,85,72%,3,13%,1,0%,1,12%,0,0%,0,0%,0,0%
Boban Marjanovic,29.2,DET,Big,146,27,51.4%,61,68%,50,40%,1,0%,45,39%,0,0%,0,0%,0,0%
Lauri Markkanen,20.4,CHI,Big,1954,30,51.9%,46,65%,16,30%,46,37%,19,33%,31,33%,59,37%,56,36%
Jarell Martin,23.4,MEM,Big,1599,9,47.2%,6,55%,16,30%,60,41%,36,38%,19,31%,30,32%,24,31%
Frank Mason,23.6,SAC,Point,892,8,41.1%,13,44%,31,32%,36,37%,26,35%,0,33%,47,35%,43,35%
Wesley Matthews,31.0,DAL,Wing,2090,61,52.0%,7,49%,80,44%,61,41%,78,43%,78,45%,58,37%,69,39%
Luc Mbah a Moute,31.1,HOU,Forward,1520,92,58.3%,67,66%,67,42%,4,0%,8,26%,5,30%,93,42%,61,37%
Patrick McCaw,22.0,GSW,Combo,851,20,45.4%,70,63%,27,32%,32,33%,32,33%,77,45%,0,11%,6,22%
CJ McCollum,26.1,POR,Wing,2899,44,50.5%,19,53%,85,45%,71,42%,83,44%,38,36%,84,40%,79,40%
TJ McConnell,25.6,PHI,Point,1590,75,53.8%,72,62%,84,45%,82,47%,85,45%,97,61%,73,38%,98,47%
Doug McDermott,25.8,DAL,Wing,583,90,58.0%,57,61%,69,41%,15,26%,30,33%,100,67%,81,40%,99,48%
Doug McDermott,25.8,NYK,Wing,1087,81,54.4%,67,64%,50,36%,16,26%,21,30%,88,48%,46,35%,74,39%
JaVale McGee,29.8,GSW,Big,559,92,63.5%,82,71%,90,51%,29,31%,79,46%,0,0%,0,0%,0,0%
Rodney McGruder,26.3,MIA,Wing,281,84,56.1%,98,78%,53,36%,10,20%,22,31%,10,29%,0,55%,58,38%
Ben McLemore,24.7,MEM,Combo,1038,54,50.0%,46,58%,82,44%,43,36%,63,39%,56,39%,31,33%,43,35%
Jodie Meeks,30.2,WAS,Wing,993,24,47.4%,79,67%,76,43%,41,35%,59,39%,27,32%,22,32%,27,32%
Salah Mejri,31.4,DAL,Big,693,95,64.9%,73,69%,79,47%,20,25%,58,42%,0,0%,0,0%,0,0%
Jordan Mickey,23.3,MIA,Big,221,12,48.5%,21,60%,42,38%,52,40%,40,38%,0,20%,0,0%,0,9%
Khris Middleton,26.2,MIL,Forward,2963,55,52.5%,31,58%,98,51%,92,49%,96,50%,75,45%,51,34%,48,36%
CJ Miles,30.6,TOR,Wing,1295,50,51.0%,49,61%,25,29%,24,31%,19,29%,76,45%,32,33%,42,36%
Darius Miller,27.6,NOP,Forward,1861,98,60.1%,43,60%,94,48%,98,54%,100,52%,95,52%,78,39%,85,42%
Malcolm Miller,24.7,TOR,Wing,106,99,63.6%,99,83%,0,0%,0,0%,0,0%,0,40%,0,36%,58,38%
Patty Mills,29.2,SAS,Combo,2080,77,52.4%,25,56%,50,35%,84,44%,88,43%,74,45%,63,36%,75,37%
Paul Millsap,32.7,DEN,Big,1139,29,51.6%,27,62%,77,46%,35,34%,71,44%,92,52%,27,31%,41,35%
Nikola Mirotic,26.7,NOP,Big,866,28,51.5%,46,65%,61,43%,57,41%,57,42%,26,33%,41,34%,32,34%
Nikola Mirotic,26.7,CHI,Big,598,82,59.5%,56,67%,81,47%,50,38%,65,43%,90,52%,85,41%,98,43%
Donovan Mitchell,21.1,UTA,Combo,2608,61,50.8%,64,62%,61,38%,71,41%,61,39%,85,47%,27,32%,40,34%
Malik Monk,19.7,CHA,Combo,740,29,46.8%,55,60%,63,38%,9,24%,13,29%,28,33%,71,36%,58,36%
Greg Monroe,27.4,BOS,Big,465,35,52.4%,76,70%,21,31%,73,45%,18,33%,0,0%,0,0%,0,0%
Greg Monroe,27.4,PHX,Big,461,90,62.6%,90,73%,55,41%,83,50%,63,43%,0,0%,0,0%,0,0%
E'Twaun Moore,28.7,NOP,Wing,2550,94,58.8%,71,65%,97,53%,61,41%,96,50%,97,51%,61,37%,92,43%
Eric Moreland,25.9,DET,Big,716,50,55.1%,29,62%,73,46%,1,0%,58,42%,0,0%,0,0%,0,0%
Marcus Morris,28.2,BOS,Forward,1414,43,50.9%,47,60%,78,43%,76,41%,80,42%,18,34%,80,39%,70,38%
Markieff Morris,28.2,WAS,Big,1957,45,54.0%,53,67%,86,49%,65,43%,80,47%,39,35%,75,39%,69,38%
Johnathan Motley,22.5,DAL,Forward,170,73,54.9%,80,69%,86,45%,65,40%,86,44%,0,0%,0,25%,0,20%
Timofey Mozgov,31.3,BKN,Big,323,69,57.2%,76,70%,87,50%,20,25%,65,43%,0,21%,0,0%,3,19%
Emmanuel Mudiay,21.7,DEN,Point,690,28,45.4%,18,49%,43,35%,15,31%,23,33%,94,59%,18,30%,64,38%
Emmanuel Mudiay,21.7,NYK,Point,486,7,40.2%,52,57%,16,28%,34,36%,20,32%,0,20%,0,22%,4,22%
Shabazz Muhammad,25.0,MIL,Wing,114,91,58.3%,75,66%,94,50%,13,25%,91,45%,0,67%,0,20%,0,38%
Shabazz Muhammad,25.0,MIN,Wing,276,10,41.9%,40,59%,32,30%,87,50%,26,32%,0,29%,0,17%,2,21%
Dejounte Murray,21.1,SAS,Point,1652,21,44.2%,44,55%,44,36%,31,35%,33,36%,11,29%,0,10%,5,23%
Jamal Murray,20.7,DEN,Point,2529,74,53.7%,62,59%,89,46%,64,43%,80,44%,86,48%,65,37%,77,39%
Mike Muscala,26.3,ATL,Big,1007,57,55.7%,80,70%,31,34%,77,48%,43,39%,82,49%,26,31%,65,38%
Abdel Nader,24.1,BOS,Wing,425,6,39.9%,3,44%,7,14%,8,17%,4,15%,16,30%,50,35%,33,33%
Larry Nance Jr.,24.8,LAL,Big,890,86,60.6%,94,76%,16,30%,31,33%,16,32%,0,0%,0,100%,0,50%
Larry Nance Jr.,24.8,CLE,Big,485,58,55.8%,40,65%,25,33%,83,50%,68,43%,0,0%,0,33%,0,17%
Shabazz Napier,26.3,POR,Combo,1464,50,49.2%,13,50%,18,28%,89,47%,71,41%,41,36%,82,38%,79,37%
Jameer Nelson,35.7,DET,Point,108,0,30.3%,100,86%,3,0%,21,33%,2,24%,0,0%,0,8%,0,7%
Jameer Nelson,35.7,NOP,Point,852,62,51.5%,90,65%,11,26%,49,40%,31,35%,20,29%,82,40%,71,38%
Raul Neto,25.5,UTA,Point,443,80,54.7%,80,63%,25,30%,13,30%,10,30%,0,50%,96,44%,96,46%
Nerlens Noel,23.6,DAL,Big,465,36,52.4%,10,57%,96,56%,14,20%,77,46%,0,0%,0,0%,0,0%
Lucas Nogueira,25.3,TOR,Big,346,99,68.5%,86,73%,99,100%,0,0%,99,100%,0,0%,0,38%,0,27%
Dirk Nowitzki,39.4,DAL,Big,1876,48,54.8%,92,75%,69,45%,77,48%,84,47%,84,50%,84,41%,87,41%
Frank Ntilikina,19.3,NYK,Combo,1604,7,43.2%,36,57%,20,28%,32,33%,23,32%,59,39%,41,34%,49,35%
Jusuf Nurkic,23.2,POR,Big,2079,21,50.5%,21,61%,50,40%,49,38%,45,39%,0,0%,0,0%,0,0%
David Nwaba,24.8,CHI,Wing,1577,39,49.9%,36,59%,27,29%,1,0%,16,29%,10,29%,98,48%,50,37%
Johnny O'Bryant III,24.4,CHA,Big,329,5,45.7%,5,53%,33,35%,44,37%,31,36%,0,25%,91,43%,84,41%
Royce O'Neale,24.4,UTA,Wing,1066,42,50.4%,9,50%,53,36%,87,50%,56,38%,58,40%,54,36%,63,38%
Kyle O'Quinn,27.6,NYK,Big,1358,85,60.1%,77,70%,93,54%,72,45%,89,49%,0,50%,0,18%,0,27%
Semi Ojeleye,22.9,BOS,Forward,1080,18,46.6%,8,49%,29,31%,20,25%,16,29%,40,38%,20,27%,24,33%
Emeka Okafor,35.1,NOP,Big,314,18,50.0%,11,57%,47,39%,68,44%,53,41%,0,0%,0,0%,0,0%
Jahlil Okafor,21.9,BKN,Big,295,68,57.1%,57,67%,86,49%,83,50%,88,49%,0,0%,0,0%,0,0%
Victor Oladipo,25.5,IND,Wing,2519,77,54.0%,82,67%,67,40%,74,43%,79,43%,98,54%,49,35%,57,37%
Kelly Olynyk,26.5,MIA,Big,1735,73,58.0%,95,76%,45,39%,43,37%,38,38%,63,40%,65,37%,68,38%
Cedi Osman,22.6,CLE,Wing,565,85,56.3%,88,70%,40,33%,79,46%,70,41%,23,31%,93,43%,54,37%
Kelly Oubre,21.9,WAS,Wing,2128,32,48.5%,50,61%,34,32%,16,26%,18,29%,19,31%,53,36%,40,34%
Zaza Pachulia,33.7,GSW,Big,952,62,56.4%,38,64%,60,42%,40,36%,46,40%,0,0%,0,0%,0,0%
Jabari Parker,22.6,MIL,Big,736,42,53.4%,14,58%,69,45%,68,44%,71,44%,0,50%,64,37%,80,39%
Tony Parker,35.5,SAS,Point,1043,43,47.1%,69,61%,52,38%,51,40%,51,39%,11,29%,0,0%,7,24%
Chandler Parsons,29.0,MEM,Forward,689,86,57.8%,76,68%,71,42%,73,41%,73,42%,90,48%,87,41%,89,42%
Patrick Patterson,28.6,OKC,Big,1211,37,52.5%,10,57%,23,33%,23,27%,16,31%,55,39%,72,39%,77,39%
Brandon Paul,26.5,SAS,Wing,466,19,46.7%,40,59%,83,44%,5,9%,11,25%,0,27%,29,32%,18,30%
Chris Paul,32.5,HOU,Point,1822,85,55.5%,85,64%,85,45%,98,57%,97,51%,89,49%,57,37%,75,39%
Cameron Payne,23.2,CHI,Point,558,36,46.8%,30,53%,16,28%,21,33%,13,30%,0,38%,75,39%,73,39%
Elfrid Payton,23.7,ORL,Point,1230,82,55.1%,97,68%,51,37%,56,40%,46,38%,63,39%,63,37%,66,38%
Elfrid Payton,23.7,PHX,Point,548,23,44.5%,46,55%,59,39%,20,32%,38,37%,0,0%,2,23%,2,20%
Alec Peters,22.6,PHX,Big,172,64,56.5%,31,63%,99,100%,97,67%,99,75%,0,29%,80,39%,46,36%
Mason Plumlee,27.7,DEN,Big,1389,84,59.8%,66,69%,32,34%,39,36%,23,34%,0,0%,0,0%,0,0%
Miles Plumlee,29.2,ATL,Big,861,79,59.0%,71,69%,25,33%,94,60%,30,36%,0,0%,0,0%,0,0%
Jakob Poeltl,22.0,TOR,Big,1444,98,65.5%,83,71%,68,45%,1,0%,60,42%,0,100%,0,0%,0,100%
Quincy Pondexter,29.6,CHI,Forward,123,0,30.6%,22,57%,0,0%,4,0%,0,0%,0,0%,0,13%,0,8%
Otto Porter,24.4,WAS,Forward,2418,90,58.2%,82,69%,69,42%,96,52%,92,47%,73,44%,100,45%,98,45%
Bobby Portis,22.7,CHI,Big,1573,36,52.4%,7,55%,85,49%,76,47%,87,48%,48,38%,52,36%,57,36%
Kristaps Porzingis,22.3,NYK,Big,1526,17,49.6%,8,56%,65,44%,54,41%,61,42%,0,58%,83,40%,85,41%
Dwight Powell,26.3,DAL,Big,1618,93,63.6%,94,75%,32,35%,62,42%,36,38%,0,64%,13,28%,39,35%
Norman Powell,24.4,TOR,Wing,964,27,48.2%,27,56%,86,45%,16,26%,56,39%,15,30%,24,32%,20,31%
Taurean Prince,23.6,ATL,Forward,2424,49,51.3%,29,57%,55,37%,35,31%,37,35%,88,48%,58,35%,67,38%
Rodney Purvis,23.7,ORL,Wing,259,4,39.4%,9,50%,94,50%,44,37%,59,39%,0,21%,9,26%,6,25%
Ivan Rabb,20.7,MEM,Big,475,77,58.6%,49,67%,82,48%,90,52%,93,51%,0,0%,0,0%,0,0%
Julius Randle,22.9,LAL,Big,2169,65,56.6%,68,69%,34,35%,24,29%,21,34%,0,40%,5,23%,8,25%
Zach Randolph,36.3,SAC,Big,1481,23,50.9%,45,65%,60,42%,67,43%,62,42%,79,48%,40,34%,45,36%
Xavier Rathan-Mayes,23.5,MEM,Wing,109,0,33.8%,99,83%,7,14%,68,42%,24,32%,0,0%,0,8%,0,8%
JJ Redick,33.4,PHI,Wing,2107,87,56.8%,52,61%,48,35%,93,50%,95,48%,85,47%,86,41%,90,42%
Davon Reed,22.4,PHX,Wing,200,2,37.1%,1,33%,100,80%,4,8%,13,28%,0,17%,19,31%,10,29%
Willie Reed,27.5,LAC,Big,392,98,66.2%,73,69%,97,58%,52,40%,96,56%,0,0%,0,100%,0,100%
Josh Richardson,24.1,MIA,Wing,2643,65,52.5%,54,61%,74,42%,70,42%,73,42%,33,34%,83,40%,66,38%
Malachi Richardson,21.8,SAC,Forward,225,2,34.1%,2,38%,18,25%,45,33%,29,30%,0,25%,9,23%,4,23%
Austin Rivers,25.3,LAC,Wing,2036,49,50.9%,24,55%,39,33%,20,29%,28,32%,35,35%,71,38%,59,38%
Andre Roberson,25.9,OKC,Wing,1025,88,56.9%,69,64%,1,0%,1,0%,1,0%,2,19%,0,31%,5,24%
Glenn Robinson III,23.8,IND,Wing,316,60,51.9%,39,59%,56,38%,27,31%,38,34%,99,65%,0,20%,95,44%
Rajon Rondo,31.7,NOP,Point,1669,66,51.9%,59,58%,95,50%,26,34%,69,43%,17,29%,59,37%,38,33%
Derrick Rose,29.1,CLE,Point,288,34,46.4%,89,64%,20,29%,18,32%,10,30%,0,29%,0,27%,13,27%
Derrick Rose,29.1,MIN,Wing,110,14,44.3%,72,65%,64,40%,4,8%,10,23%,0,25%,0,0%,0,20%
Terrence Ross,26.7,ORL,Wing,598,31,48.4%,90,71%,28,29%,75,44%,50,37%,94,50%,10,28%,33,33%
Terry Rozier,23.6,BOS,Combo,1991,46,48.7%,9,49%,21,30%,59,39%,39,35%,41,36%,88,38%,81,38%
Ricky Rubio,27.0,UTA,Point,2226,52,48.0%,23,51%,67,40%,67,44%,67,43%,49,37%,49,35%,50,36%
D'Angelo Russell,21.7,BKN,Point,1231,54,48.5%,54,58%,74,42%,74,45%,75,43%,51,37%,33,32%,34,33%
Domantas Sabonis,21.5,IND,Big,1740,35,52.4%,43,65%,40,37%,46,37%,35,37%,0,60%,32,32%,53,36%
JaKarr Sampson,24.6,SAC,Big,325,81,59.3%,58,68%,66,44%,20,25%,40,38%,0,50%,0,67%,0,56%
Dario Saric,23.6,PHI,Big,2280,47,54.3%,38,64%,38,36%,34,34%,29,35%,69,42%,78,39%,79,39%
Tomas Satoransky,26.0,WAS,Combo,1571,100,58.9%,84,66%,96,48%,82,43%,95,46%,95,49%,100,47%,100,48%
Dennis Schroder,24.1,ATL,Point,2062,44,47.3%,41,55%,56,39%,80,46%,77,43%,0,21%,16,30%,20,30%
Mike Scott,29.3,WAS,Big,1336,79,59.0%,60,68%,95,54%,91,55%,95,54%,71,44%,76,39%,82,40%
Thabo Sefolosha,33.5,UTA,Forward,775,82,57.5%,84,69%,57,39%,59,37%,55,38%,83,46%,31,31%,72,39%
Wayne Selden,23.1,MEM,Combo,655,64,51.2%,18,52%,36,34%,95,50%,59,39%,33,34%,92,41%,89,39%
Ramon Sessions,31.6,NYK,Point,141,2,31.4%,16,47%,5,24%,0,0%,2,24%,0,0%,0,17%,0,11%
Ramon Sessions,31.6,WAS,Point,186,10,41.7%,15,44%,23,29%,21,33%,15,30%,0,50%,0,29%,0,38%
Iman Shumpert,27.4,CLE,Combo,259,4,42.0%,98,86%,70,40%,88,47%,91,45%,0,14%,4,19%,0,17%
Pascal Siakam,23.6,TOR,Big,1534,44,53.9%,82,71%,58,42%,14,20%,52,41%,3,24%,3,20%,6,22%
Ben Simmons,21.3,PHI,Combo,2713,93,55.2%,95,71%,59,37%,39,35%,45,37%,0,0%,0,0%,0,0%
Jonathon Simmons,28.1,ORL,Wing,1984,52,51.1%,77,66%,56,38%,70,42%,61,40%,28,33%,39,34%,37,34%
Kobi Simmons,20.3,MEM,Combo,597,38,48.0%,88,67%,73,41%,4,17%,21,31%,0,27%,33,33%,21,31%
Marcus Smart,23.7,BOS,Wing,1590,16,44.7%,21,54%,37,32%,69,42%,42,35%,24,32%,18,31%,21,31%
Ish Smith,29.3,DET,Point,1994,61,50.7%,84,63%,77,43%,72,45%,79,44%,9,28%,76,39%,45,35%
JR Smith,32.1,CLE,Wing,2212,70,53.1%,21,53%,61,40%,76,44%,76,42%,88,48%,33,33%,65,38%
Jason Smith,31.7,WAS,Big,202,3,42.1%,92,75%,16,30%,77,48%,61,42%,0,0%,0,13%,0,8%
Dennis Smith Jr.,19.9,DAL,Combo,1996,14,44.8%,30,57%,13,23%,30,31%,11,28%,15,30%,24,32%,25,32%
Tony Snell,26.0,MIL,Wing,2021,86,56.5%,59,62%,45,34%,63,41%,51,37%,68,43%,72,38%,86,40%
Marreese Speights,30.2,ORL,Big,592,32,52.1%,2,45%,87,50%,27,30%,55,42%,0,58%,61,37%,71,38%
Nik Stauskas,24.1,BKN,Wing,405,72,53.4%,42,59%,4,11%,32,33%,8,22%,0,42%,76,39%,74,39%
Lance Stephenson,27.2,IND,Wing,1791,26,48.2%,56,61%,58,39%,55,40%,62,40%,36,36%,15,29%,17,30%
Julyan Stone,28.9,CHA,Point,102,100,64.3%,0,0%,0,0%,0,0%,0,0%,0,25%,0,67%,0,43%
Caleb Swanigan,20.5,POR,Big,161,2,38.8%,4,52%,16,30%,14,20%,7,27%,0,0%,0,0%,0,0%
Jayson Tatum,19.7,BOS,Forward,2409,67,54.0%,35,59%,31,31%,80,43%,59,39%,98,52%,82,41%,96,44%
Isaiah Taylor,23.3,ATL,Combo,1089,9,43.4%,38,57%,23,30%,23,28%,16,30%,0,45%,10,20%,9,24%
Jeff Teague,29.4,MIN,Point,2303,56,49.9%,82,63%,61,39%,57,42%,54,40%,74,44%,51,36%,59,37%
Mirza Teletovic,32.1,MIL,Big,149,95,64.7%,1,33%,9,25%,83,50%,20,33%,0,50%,100,47%,100,48%
Garrett Temple,31.5,SAC,Wing,1588,57,51.6%,40,59%,36,32%,52,39%,50,37%,37,36%,92,42%,82,40%
Milos Teodosic,30.6,LAC,Point,1122,77,54.2%,77,63%,98,52%,69,44%,90,46%,66,40%,71,38%,68,38%
Jason Terry,40.1,MIL,Combo,795,73,52.0%,38,57%,5,17%,95,50%,77,42%,62,39%,22,32%,57,36%
Daniel Theis,25.6,BOS,Big,874,74,58.2%,64,68%,66,44%,75,46%,75,45%,0,53%,6,25%,29,33%
Isaiah Thomas,28.7,LAL,Point,455,33,46.2%,25,51%,46,36%,46,38%,39,37%,0,38%,37,33%,39,34%
