Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Dahntay Jones,23.8,MEM,Wing,572,80,50.9%,25,52%,95,54%,83,43%,95,45%,66,42%,0,0%,52,37%
Damon Jones,28.2,MIA,Point,2573,100,61.3%,98,69%,46,38%,89,47%,87,46%,97,48%,90,42%,89,43%
Eddie Jones,33.0,MIA,Wing,2829,85,51.7%,72,61%,75,42%,31,36%,49,38%,34,37%,61,38%,58,37%
Fred Jones,25.6,IND,Wing,2225,68,50.2%,35,54%,41,36%,56,39%,48,38%,94,50%,55,37%,75,40%
James Jones,24.1,IND,Forward,1251,57,48.8%,13,47%,41,33%,39,36%,46,36%,91,49%,57,35%,66,39%
Jumaine Jones,25.7,LAL,Forward,1810,98,54.5%,33,55%,48,35%,63,38%,61,37%,68,39%,89,41%,78,40%
Mark Jones,29.4,ORL,Wing,101,0,34.6%,68,60%,92,50%,5,31%,16,33%,0,0%,0,0%,0,0%
Chris Kaman,22.5,LAC,Big,1626,61,49.8%,48,59%,82,45%,33,32%,75,42%,0,0%,0,0%,0,0%
Jason Kapono,23.7,CHA,Wing,1435,38,46.8%,13,46%,23,30%,73,41%,60,39%,76,45%,85,41%,86,43%
Mario Kasun,24.6,ORL,Big,294,49,47.3%,30,55%,26,31%,1,0%,13,28%,0,0%,0,0%,0,0%
Viktor Khryapa,22.2,POR,Forward,502,28,45.0%,72,61%,11,22%,43,36%,20,32%,0,25%,0,43%,0,36%
Jason Kidd,31.6,BKN,Point,2446,56,47.9%,44,51%,44,36%,44,39%,44,38%,41,35%,70,37%,61,37%
Andrei Kirilenko,23.7,UTA,Forward,1336,91,52.5%,80,64%,72,39%,76,43%,78,42%,0,11%,43,33%,34,31%
Kerry Kittles,30.4,LAC,Combo,242,35,43.2%,88,60%,91,44%,12,29%,18,32%,0,100%,18,26%,38,33%
Brevin Knight,29.0,CHA,Point,1932,20,42.5%,43,51%,61,40%,61,41%,69,41%,0,0%,0,21%,0,18%
Kyle Korver,23.6,PHI,Wing,2647,96,56.7%,43,56%,87,45%,75,42%,84,42%,87,47%,66,38%,80,41%
Nenad Krstic,21.3,BKN,Big,1954,57,49.4%,49,59%,69,43%,47,36%,64,40%,0,0%,0,0%,0,0%
Toni Kukoc,36.1,MIL,Forward,1045,61,49.2%,46,59%,35,31%,26,34%,22,33%,86,46%,39,33%,50,36%
Raef LaFrentz,28.4,BOS,Big,2196,93,55.5%,79,65%,51,37%,46,36%,40,36%,81,43%,38,33%,63,36%
Christian Laettner,35.2,MIA,Big,722,97,59.3%,98,78%,98,64%,91,48%,94,50%,0,0%,0,25%,0,20%
Maciej Lampe,19.7,NOP,Big,225,7,37.7%,15,50%,29,33%,32,32%,25,33%,0,0%,0,0%,0,0%
Rashard Lewis,25.2,OKC,Forward,2694,96,54.0%,65,61%,91,46%,72,42%,93,44%,95,49%,68,36%,81,40%
Randy Livingston,29.6,UTA,Combo,198,67,47.7%,5,38%,5,17%,95,47%,65,40%,0,67%,0,67%,0,67%
Shaun Livingston,19.1,LAC,Combo,805,28,42.2%,47,49%,72,39%,47,39%,58,39%,0,0%,0,0%,0,0%
Raul Lopez,24.5,UTA,Point,514,72,50.0%,93,64%,26,33%,11,30%,9,31%,0,100%,88,42%,100,44%
Tyronn Lue,27.5,ATL,Point,1525,78,50.7%,54,53%,74,43%,94,49%,89,47%,0,30%,73,39%,68,38%
Tyronn Lue,27.5,HOU,Point,477,48,47.0%,17,46%,89,50%,37,38%,74,42%,38,35%,55,36%,50,36%
George Lynch,34.2,NOP,Wing,920,3,38.7%,11,45%,17,26%,32,36%,19,34%,6,26%,23,31%,9,29%
Mark Madsen,28.8,MIN,Big,589,78,52.4%,19,51%,98,64%,36,33%,98,57%,0,0%,0,0%,0,0%
Corey Maggette,25.0,LAC,Wing,2440,31,46.1%,42,56%,68,40%,68,40%,70,40%,13,30%,28,32%,17,32%
Jamaal Magloire,26.5,NOP,Big,706,20,43.2%,51,59%,17,28%,25,29%,13,29%,0,0%,0,0%,0,0%
Stephon Marbury,27.7,NYK,Point,3287,80,50.8%,69,56%,70,42%,80,45%,81,44%,72,41%,48,36%,55,36%
Shawn Marion,26.5,PHX,Forward,3133,87,52.1%,91,66%,80,42%,61,38%,76,40%,32,33%,54,34%,44,34%
Sean Marks,29.2,SAS,Big,199,2,32.8%,10,48%,17,29%,15,25%,10,26%,0,0%,0,0%,0,0%
Donyell Marshall,31.5,TOR,Forward,1651,100,57.1%,96,69%,7,17%,2,19%,2,18%,82,46%,64,36%,94,42%
Darrick Martin,33.7,LAC,Point,187,9,38.5%,2,40%,46,38%,19,33%,20,35%,0,0%,23,31%,20,29%
Kenyon Martin,26.8,DEN,Big,2275,56,49.1%,80,65%,48,37%,48,37%,45,37%,0,0%,0,0%,0,0%
Kevin Martin,21.7,SAC,Wing,381,12,43.2%,62,59%,7,18%,100,57%,41,37%,0,29%,0,18%,3,22%
Desmond Mason,27.1,MIL,Wing,2880,18,44.4%,41,56%,51,38%,26,36%,36,37%,0,0%,0,0%,0,0%
Tony Massenburg,37.3,SAS,Big,579,8,38.2%,28,54%,20,29%,29,31%,15,30%,0,0%,0,0%,0,0%
Walter McCarty,30.7,BOS,Big,531,74,51.4%,28,54%,23,30%,98,62%,97,53%,19,24%,65,37%,33,33%
Walter McCarty,30.7,PHX,Big,333,86,53.8%,87,67%,5,17%,63,40%,18,31%,0,43%,69,38%,78,39%
Antonio McDyess,30.2,DET,Big,1774,71,51.1%,63,62%,82,45%,89,47%,93,46%,0,0%,0,0%,0,0%
Tracy McGrady,25.4,HOU,Wing,3185,43,47.7%,46,57%,45,36%,86,43%,83,42%,11,29%,38,34%,29,34%
Jeff McInnis,30.0,CLE,Combo,2638,56,46.5%,32,46%,95,46%,60,42%,86,44%,6,28%,71,37%,55,35%
Aaron McKie,32.1,PHI,Combo,1122,88,50.7%,95,64%,91,44%,84,46%,91,45%,71,42%,0,12%,38,33%
Keith McLeod,25.0,UTA,Combo,1374,7,38.0%,18,42%,12,19%,44,38%,33,35%,0,0%,27,28%,15,27%
Slava Medvedenko,25.6,LAL,Big,377,22,43.7%,71,64%,57,40%,45,35%,43,37%,0,0%,0,0%,0,0%
Ron Mercer,28.5,BKN,Forward,376,11,41.8%,2,39%,83,43%,76,43%,87,43%,0,0%,0,0%,0,0%
Chris Mihm,25.3,LAL,Big,1870,68,50.8%,53,59%,65,41%,40,34%,59,40%,0,0%,0,0%,0,0%
Darius Miles,23.1,POR,Forward,1663,59,49.1%,87,65%,46,34%,50,37%,48,36%,0,44%,0,30%,53,37%
Darko Milicic,19.4,DET,Big,180,5,37.0%,93,69%,6,20%,21,28%,6,24%,0,0%,0,0%,0,0%
Andre Miller,28.6,DEN,Combo,2824,77,48.5%,93,64%,68,38%,51,40%,56,39%,0,0%,2,19%,0,17%
Brad Miller,28.6,SAC,Big,2089,83,53.1%,60,61%,87,47%,91,48%,94,48%,0,100%,0,27%,19,31%
Mike Miller,24.7,MEM,Wing,2255,97,59.8%,81,63%,62,39%,99,51%,99,49%,72,43%,91,43%,91,43%
Reggie Miller,39.2,IND,Wing,2107,75,50.6%,97,70%,98,60%,96,47%,100,50%,53,39%,15,30%,23,33%
Yao Ming,24.1,HOU,Big,2447,91,55.1%,96,72%,83,46%,52,38%,83,44%,0,0%,0,0%,0,0%
Cuttino Mobley,29.2,SAC,Wing,1663,83,51.3%,43,56%,71,41%,62,39%,64,40%,94,50%,80,40%,88,43%
Cuttino Mobley,29.2,ORL,Wing,725,87,53.0%,23,51%,41,35%,55,39%,47,38%,98,52%,95,45%,96,46%
Nazr Mohammed,27.2,SAS,Big,387,7,37.8%,11,49%,4,14%,98,60%,2,19%,0,0%,0,0%,0,0%
Nazr Mohammed,27.2,NYK,Big,1516,69,50.9%,68,63%,57,40%,30,31%,52,39%,0,0%,0,0%,0,0%
Mikki Moore,29.0,LAC,Big,1143,67,50.5%,76,64%,71,43%,41,34%,50,38%,0,100%,0,0%,0,33%
Alonzo Mourning,34.7,MIA,Big,219,92,55.1%,84,66%,87,47%,1,0%,62,40%,0,0%,0,0%,0,0%
Alonzo Mourning,34.7,BKN,Big,460,33,45.3%,21,51%,69,43%,55,38%,64,40%,0,0%,0,0%,0,0%
Troy Murphy,24.5,GSW,Big,2377,26,44.6%,14,50%,23,30%,60,40%,44,37%,69,42%,73,39%,85,40%
Lamond Murray,31.5,TOR,Wing,885,55,49.0%,22,51%,21,29%,59,39%,38,37%,80,45%,83,41%,89,43%
Ronald Murray,25.3,OKC,Combo,852,18,40.3%,84,58%,84,42%,11,28%,25,34%,23,35%,13,21%,6,25%
Dikembe Mutombo,38.4,HOU,Big,1207,60,49.8%,54,60%,55,38%,26,30%,43,37%,0,0%,0,0%,0,0%
Bostjan Nachbar,24.3,HOU,Wing,199,34,46.5%,4,40%,0,0%,1,23%,0,18%,0,57%,0,43%,97,48%
Bostjan Nachbar,24.3,NOP,Wing,1088,50,48.4%,18,48%,49,37%,14,33%,23,34%,51,39%,59,37%,59,38%
Lee Nailon,29.7,NOP,Forward,2006,50,47.8%,43,58%,85,45%,83,43%,89,43%,0,0%,0,0%,0,0%
Eduardo Najera,28.3,GSW,Big,602,13,41.9%,52,59%,56,39%,22,28%,16,30%,0,50%,0,30%,0,33%
Eduardo Najera,28.3,DEN,Big,555,65,50.3%,71,64%,7,21%,84,45%,49,38%,0,0%,0,0%,0,0%
Steve Nash,30.7,PHX,Point,2563,96,55.9%,83,61%,83,46%,96,51%,96,50%,25,32%,98,45%,93,44%
Jameer Nelson,22.7,ORL,Point,1550,74,50.1%,81,60%,85,47%,78,44%,83,45%,78,43%,15,29%,27,33%
Rasho Nesterovic,28.4,SAS,Big,1771,40,46.2%,71,64%,67,42%,22,28%,40,36%,0,0%,0,0%,0,0%
Ira Newble,29.8,CLE,Wing,1822,23,45.2%,56,58%,15,23%,27,36%,20,34%,19,32%,0,50%,45,36%
Andres Nocioni,24.9,CHI,Forward,1875,17,42.4%,17,51%,57,36%,70,40%,63,38%,27,32%,7,24%,19,27%
Moochie Norris,31.3,NYK,Combo,284,4,36.4%,0,18%,58,36%,100,53%,98,48%,0,0%,0,0%,0,0%
Dirk Nowitzki,26.4,DAL,Big,3022,56,49.1%,70,63%,72,43%,74,42%,76,42%,63,41%,81,41%,93,41%
Jermaine O'Neal,26.1,IND,Big,1534,32,45.3%,22,52%,88,48%,41,34%,79,43%,0,0%,0,17%,0,17%
Shaquille O'Neal,32.7,MIA,Big,2493,98,60.1%,97,73%,64,41%,1,0%,67,41%,0,0%,0,0%,0,0%
Lamar Odom,25.0,LAL,Big,2310,62,49.8%,40,57%,75,44%,54,38%,70,42%,13,22%,46,34%,22,32%
Emeka Okafor,22.1,CHA,Big,2589,26,44.7%,78,64%,36,34%,35,33%,27,33%,0,0%,0,0%,0,0%
Mehmet Okur,25.4,UTA,Big,2273,53,48.2%,41,57%,47,37%,90,48%,80,43%,0,0%,8,29%,11,27%
Kevin Ollie,31.8,PHI,Combo,143,12,39.3%,9,40%,19,25%,91,47%,54,39%,0,0%,0,0%,0,0%
Michael Olowokandi,29.6,MIN,Big,1211,35,45.7%,84,66%,60,40%,29,30%,55,39%,0,0%,0,0%,0,0%
Greg Ostertag,31.7,SAC,Big,496,40,46.2%,23,52%,29,33%,15,25%,22,32%,0,0%,0,0%,0,0%
Bo Outlaw,33.6,PHX,Big,176,34,45.5%,15,50%,0,0%,93,50%,28,33%,0,0%,0,0%,0,0%
Travis Outlaw,20.1,POR,Wing,743,65,50.0%,90,66%,85,44%,47,38%,67,40%,0,50%,0,29%,0,33%
Zaza Pachulia,20.7,MIL,Big,1363,33,45.4%,9,47%,76,44%,48,38%,71,42%,0,0%,0,0%,0,0%
Scott Padgett,28.5,HOU,Big,881,87,53.8%,13,49%,97,57%,75,42%,83,44%,25,30%,96,43%,89,40%
Milt Palacio,26.7,TOR,Combo,1477,44,44.8%,49,50%,30,28%,79,44%,67,41%,0,0%,0,14%,0,14%
Jannero Pargo,25.0,CHI,Combo,425,46,44.8%,49,50%,58,36%,46,39%,49,39%,0,0%,93,42%,74,38%
Smush Parker,23.4,DET,Combo,102,42,44.4%,100,70%,0,0%,5,25%,7,22%,0,40%,0,0%,0,25%
Tony Parker,22.5,SAS,Point,2724,76,50.4%,91,64%,54,39%,50,40%,54,39%,25,32%,13,26%,14,28%
Ruben Patterson,29.3,POR,Wing,1953,94,54.9%,79,62%,73,41%,20,35%,59,39%,0,33%,0,0%,0,15%
Sasha Pavlovic,21.0,CLE,Wing,786,71,50.2%,61,59%,79,43%,36,37%,51,38%,38,37%,86,41%,68,39%
Gary Payton,36.3,BOS,Point,2543,70,49.7%,85,61%,33,34%,43,38%,30,36%,44,36%,25,32%,25,33%
Anthony Peeler,34.9,WAS,Combo,506,61,46.9%,19,43%,37,31%,39,38%,37,36%,42,38%,84,40%,83,39%
Kendrick Perkins,20.0,BOS,Big,481,60,49.5%,40,57%,43,36%,48,38%,40,36%,0,0%,0,0%,0,0%
Wesley Person,33.6,MIA,Wing,199,65,50.0%,0,0%,30,33%,98,48%,97,47%,0,57%,0,29%,60,38%
Wesley Person,33.6,DEN,Wing,433,98,60.0%,100,73%,99,60%,95,47%,98,48%,85,45%,99,49%,98,48%
Morris Peterson,27.2,TOR,Wing,2471,73,50.4%,39,55%,26,31%,31,36%,23,34%,44,37%,90,43%,74,40%
Eric Piatkowski,34.1,CHI,Wing,796,90,53.8%,55,58%,65,40%,17,34%,27,35%,79,45%,78,40%,82,42%
Paul Pierce,27.1,BOS,Wing,2953,64,50.0%,67,60%,42,36%,77,42%,69,40%,22,33%,64,38%,53,37%
Mickael Pietrus,22.7,GSW,Wing,1303,62,49.8%,95,68%,14,23%,12,32%,5,29%,25,34%,52,37%,42,36%
Zoran Planinic,22.1,BKN,Combo,446,82,49.0%,60,53%,98,48%,21,33%,53,39%,0,58%,38,30%,91,41%
Scot Pollard,29.7,IND,Big,850,45,46.9%,44,58%,46,36%,24,29%,21,31%,0,0%,0,0%,0,0%
James Posey,27.8,MEM,Wing,1360,19,44.5%,15,48%,12,22%,43,37%,5,29%,54,39%,10,27%,24,33%
Vitaly Potapenko,29.6,OKC,Big,324,78,52.4%,99,81%,61,41%,48,38%,56,39%,0,0%,0,0%,0,0%
Tayshaun Prince,24.7,DET,Wing,3021,81,51.2%,86,65%,84,44%,60,39%,77,41%,49,38%,13,28%,31,34%
Laron Profit,27.2,WAS,Wing,371,52,48.6%,68,60%,58,38%,70,41%,66,40%,0,17%,46,35%,15,30%
Joel Przybilla,25.1,POR,Big,1827,98,59.5%,91,69%,24,31%,33,32%,18,31%,0,0%,0,0%,0,0%
Vladimir Radmanovic,24.0,OKC,Forward,1836,78,51.2%,41,58%,24,25%,33,35%,17,32%,59,37%,86,40%,75,40%
Aleksandar Radojevic,28.2,UTA,Big,117,3,33.3%,0,11%,99,67%,99,67%,100,67%,0,0%,0,0%,0,0%
Zach Randolph,23.3,POR,Big,1603,27,44.7%,29,54%,50,37%,69,41%,53,39%,0,0%,0,0%,0,0%
Theo Ratliff,31.5,POR,Big,1718,28,44.7%,39,56%,15,28%,63,40%,24,33%,0,0%,0,0%,0,0%
Zeljko Rebraca,32.6,LAC,Big,899,95,57.7%,44,58%,97,61%,84,45%,99,58%,0,0%,0,0%,0,0%
Michael Redd,25.2,MIL,Wing,2846,44,47.8%,59,58%,48,37%,89,45%,82,42%,48,38%,39,35%,43,36%
Jared Reiner,22.6,CHI,Big,119,4,36.0%,1,25%,29,33%,86,45%,68,41%,0,0%,0,0%,0,0%
Jason Richardson,23.8,GSW,Wing,2713,59,49.4%,89,66%,23,31%,41,37%,25,35%,38,37%,37,34%,34,35%
Quentin Richardson,24.6,PHX,Wing,2809,74,50.5%,26,52%,20,27%,37,37%,14,33%,45,37%,53,37%,49,37%
Luke Ridnour,23.7,OKC,Point,2543,41,45.3%,13,45%,56,39%,57,40%,61,40%,44,36%,78,39%,70,38%
Bernard Robinson,23.8,CHA,Wing,308,41,47.3%,57,58%,5,13%,94,47%,4,29%,0,50%,0,50%,0,50%
Clifford Robinson,37.9,GSW,Big,1094,37,45.9%,66,63%,64,41%,57,38%,57,40%,38,32%,42,34%,33,33%
Clifford Robinson,37.9,BKN,Big,585,22,43.9%,3,42%,6,20%,59,40%,21,32%,50,36%,77,40%,74,39%
Glenn Robinson,31.8,SAS,Forward,135,35,45.2%,15,50%,87,45%,87,44%,91,44%,0,33%,0,33%,0,33%
Rodney Rogers,33.4,PHI,Big,476,43,46.2%,26,54%,43,36%,45,36%,38,36%,0,14%,19,31%,15,30%
Rodney Rogers,33.4,NOP,Big,881,16,42.0%,35,56%,13,27%,39,34%,23,32%,0,11%,23,32%,4,27%
Jalen Rose,31.8,TOR,Wing,2707,72,50.3%,80,63%,90,47%,61,39%,87,43%,71,43%,63,38%,76,40%
Malik Rose,29.9,SAS,Big,799,51,47.5%,55,60%,49,37%,70,41%,60,40%,0,0%,0,0%,0,0%
Malik Rose,29.9,NYK,Forward,614,26,43.6%,35,56%,50,36%,48,37%,52,37%,0,33%,0,0%,0,25%
Quinton Ross,23.5,LAC,Combo,1598,37,43.9%,65,55%,77,40%,30,36%,39,37%,0,0%,0,100%,0,100%
Michael Ruffin,27.8,WAS,Big,1213,14,41.9%,32,55%,0,0%,15,25%,0,4%,0,0%,0,0%,0,0%
Kareem Rush,24.0,CHA,Wing,854,27,45.5%,16,48%,38,35%,42,37%,37,37%,64,41%,57,37%,66,39%
Bryon Russell,33.8,DEN,Wing,981,78,50.8%,7,42%,92,50%,40,37%,52,39%,82,45%,29,32%,69,39%
John Salmons,24.9,PHI,Wing,941,56,49.0%,45,56%,83,43%,10,32%,38,37%,42,37%,34,33%,36,35%
Jamal Sampson,21.5,CHA,Big,312,29,44.8%,76,64%,10,23%,44,35%,17,30%,0,0%,0,0%,0,0%
Brian Scalabrine,26.6,BKN,Forward,1106,24,43.4%,28,54%,37,31%,28,34%,24,33%,50,36%,25,30%,41,33%
Ansu Sesay,28.3,GSW,Forward,113,7,40.8%,4,42%,11,22%,100,64%,96,45%,0,25%,0,0%,0,17%
Bobby Simmons,24.4,LAC,Wing,2798,59,49.4%,71,61%,36,35%,88,44%,89,43%,86,46%,95,45%,94,45%
Brian Skinner,28.5,SAC,Big,698,93,55.4%,94,70%,86,47%,7,8%,56,39%,0,0%,0,0%,0,0%
Brian Skinner,28.5,PHI,Big,237,9,40.0%,2,38%,94,53%,13,22%,75,42%,0,0%,0,0%,0,0%
Donta Smith,20.9,ATL,Wing,416,13,43.6%,77,62%,14,23%,63,40%,3,28%,0,0%,23,31%,10,29%
JR Smith,19.1,NOP,Wing,1833,28,45.5%,60,59%,50,37%,46,38%,44,38%,16,31%,17,30%,13,30%
Jabari Smith,27.7,BKN,Big,593,20,43.2%,6,44%,69,43%,71,42%,70,42%,0,0%,0,100%,0,100%
Joe Smith,29.3,MIL,Big,2266,72,51.3%,67,63%,73,43%,85,45%,85,45%,0,0%,0,0%,0,0%
Josh Smith,18.9,ATL,Forward,2017,39,45.8%,70,61%,15,23%,15,32%,13,29%,0,30%,0,10%,3,20%
Steven Smith,35.6,CHA,Wing,631,86,51.9%,5,41%,96,54%,25,36%,91,44%,100,59%,43,35%,90,43%
Theron Smith,24.1,CHA,Forward,468,0,32.7%,9,45%,33,30%,4,22%,4,23%,0,17%,0,50%,0,30%
Eric Snow,31.5,CLE,Point,1759,17,40.4%,19,46%,26,33%,46,39%,39,38%,6,24%,33,33%,18,29%
Kirk Snyder,21.4,UTA,Wing,817,6,41.8%,29,53%,3,8%,0,20%,1,19%,89,49%,5,25%,51,37%
Darius Songaila,26.7,SAC,Big,1591,82,53.0%,45,58%,77,44%,97,53%,96,50%,0,0%,0,0%,0,0%
Pape Sow,22.9,TOR,Big,220,18,42.9%,46,58%,17,29%,1,0%,4,22%,0,0%,0,0%,0,0%
Latrell Sprewell,34.1,MIN,Wing,2440,25,45.3%,50,57%,81,43%,51,39%,68,40%,46,37%,21,31%,27,33%
Jerry Stackhouse,30.0,DAL,Wing,1578,17,44.3%,32,54%,64,40%,68,41%,71,40%,31,35%,2,23%,8,28%
DeShawn Stevenson,23.6,ORL,Wing,1020,14,44.0%,14,47%,2,7%,72,41%,32,36%,0,43%,68,38%,71,39%
Michael Stewart,29.5,ATL,Big,139,90,55.0%,37,56%,0,0%,100,100%,94,50%,0,0%,0,0%,0,0%
Peja Stojakovic,27.4,SAC,Wing,2535,88,53.1%,88,66%,65,40%,39,37%,43,38%,65,42%,77,40%,79,40%
Damon Stoudamire,31.2,POR,Point,2751,50,47.1%,39,50%,65,40%,24,36%,37,37%,56,38%,68,37%,66,37%
Amar'e Stoudemire,22.0,PHX,Big,2862,94,56.3%,93,69%,61,40%,93,49%,84,44%,0,33%,0,29%,0,30%
Erick Strickland,30.9,MIL,Combo,935,16,40.2%,30,46%,56,36%,68,43%,68,41%,0,17%,22,27%,4,24%
Rod Strickland,38.3,HOU,Point,196,0,22.1%,33,50%,4,17%,0,5%,0,10%,0,0%,0,50%,0,50%
Bob Sura,31.6,HOU,Point,1910,57,48.2%,63,55%,15,24%,70,42%,24,35%,53,37%,45,35%,52,36%
Michael Sweetney,22.0,NYK,Big,1482,82,52.9%,68,63%,44,36%,36,33%,36,35%,0,0%,0,0%,0,0%
Stromile Swift,24.9,MEM,Big,1221,39,46.0%,66,63%,18,29%,28,30%,14,29%,0,0%,0,0%,0,0%
Wally Szczerbiak,27.7,MIN,Forward,2533,93,53.9%,98,70%,96,52%,89,44%,98,46%,64,38%,71,37%,56,37%
Maurice Taylor,28.0,NYK,Big,430,57,49.4%,65,62%,90,49%,55,38%,84,44%,0,0%,0,0%,0,0%
Maurice Taylor,28.0,HOU,Big,887,24,44.4%,26,52%,94,52%,38,34%,54,39%,0,50%,0,33%,0,43%
Sebastian Telfair,19.4,POR,Combo,1290,25,41.8%,61,53%,32,29%,49,40%,42,37%,35,37%,9,20%,9,25%
Jason Terry,27.1,DAL,Point,2381,98,57.4%,74,57%,100,52%,98,53%,100,52%,88,44%,95,43%,86,43%
Billy Thomas,28.9,BKN,Wing,314,26,45.5%,84,64%,0,0%,52,39%,38,37%,11,29%,20,30%,11,30%
Etan Thomas,26.6,WAS,Big,955,61,49.8%,61,61%,41,35%,71,42%,39,36%,0,0%,0,0%,0,0%
James Thomas,23.9,POR,Big,108,99,61.1%,87,67%,90,50%,1,0%,28,33%,0,0%,0,0%,0,0%
John Thomas,29.1,MIN,Big,498,72,51.2%,55,60%,21,29%,1,0%,7,25%,0,0%,0,0%,0,0%
Kenny Thomas,27.3,PHI,Big,1331,38,46.0%,22,52%,21,30%,89,47%,82,44%,0,50%,0,0%,0,25%
Kenny Thomas,27.3,SAC,Big,816,59,49.5%,47,58%,96,56%,76,43%,89,46%,0,0%,0,0%,0,0%
Kurt Thomas,32.1,NYK,Big,2854,48,47.1%,49,59%,68,42%,88,46%,87,45%,0,50%,0,50%,0,50%
Tim Thomas,27.7,NYK,Forward,1934,72,50.4%,57,60%,59,36%,30,35%,43,35%,77,45%,93,41%,97,43%
Jamaal Tinsley,26.7,IND,Point,1296,52,47.1%,30,48%,78,44%,20,34%,63,40%,69,40%,60,36%,64,37%
Robert Traylor,27.7,CLE,Big,1288,30,45.2%,53,60%,40,35%,42,35%,33,35%,0,0%,0,0%,0,0%
Jake Tsakalidis,25.4,MEM,Big,252,53,48.2%,15,50%,98,64%,36,33%,91,46%,0,0%,0,0%,0,0%
Nikoloz Tskitishvili,21.6,DEN,Big,102,6,37.5%,98,80%,29,33%,44,35%,34,35%,0,0%,0,0%,0,0%
Hedo Turkoglu,25.6,ORL,Wing,1713,47,48.3%,65,60%,59,39%,16,34%,26,35%,4,22%,87,41%,69,39%
Beno Udrih,22.3,SAS,Point,1036,89,53.2%,87,61%,57,40%,31,37%,43,38%,94,46%,80,41%,91,43%
Nick Van Exel,32.9,POR,Combo,1612,63,47.0%,14,42%,63,36%,37,38%,40,37%,13,33%,89,40%,81,39%
Keith Van Horn,29.0,MIL,Forward,815,67,50.2%,52,59%,74,39%,63,38%,65,39%,18,29%,96,43%,63,38%
Keith Van Horn,29.0,DAL,Forward,663,83,51.7%,67,61%,65,37%,59,38%,59,37%,0,33%,100,43%,91,41%
Anderson Varejao,22.1,CLE,Big,792,59,49.4%,64,62%,40,35%,31,32%,28,33%,0,0%,0,0%,0,0%
Jacque Vaughn,29.7,BKN,Combo,1360,53,46.3%,33,48%,74,39%,88,46%,91,45%,0,40%,0,20%,0,33%
Jake Voskuhl,27.0,PHX,Big,313,31,45.2%,55,60%,0,0%,9,11%,1,8%,0,0%,0,0%,0,0%
Jackson Vroman,23.4,NOP,Big,616,15,42.0%,10,48%,53,38%,26,30%,26,33%,0,0%,0,0%,0,0%
Sasha Vujacic,20.7,LAL,Combo,341,5,37.5%,28,45%,0,0%,35,38%,9,25%,65,41%,11,21%,13,27%
Dwyane Wade,22.8,MIA,Combo,2968,75,48.5%,82,58%,53,35%,67,43%,61,40%,0,11%,78,38%,28,31%
Antoine Walker,28.2,BOS,Big,832,52,47.8%,20,51%,57,40%,57,38%,57,40%,100,50%,12,30%,52,35%
Antoine Walker,28.2,ATL,Wing,2120,29,45.7%,30,53%,32,34%,23,36%,22,34%,2,18%,51,36%,18,32%
Samaki Walker,28.7,WAS,Big,115,6,37.5%,97,75%,3,11%,86,45%,16,30%,0,0%,0,0%,0,0%
Ben Wallace,30.1,DET,Big,2667,37,45.8%,33,55%,11,25%,18,26%,10,25%,0,0%,0,25%,0,25%
Gerald Wallace,22.3,CHA,Wing,2143,32,46.2%,52,58%,5,15%,19,35%,15,33%,9,28%,8,27%,6,27%
Rasheed Wallace,30.1,DET,Big,2690,51,47.5%,50,59%,76,44%,62,40%,72,42%,6,17%,54,35%,26,32%
Luke Walton,24.6,LAL,Forward,710,33,45.1%,20,52%,70,38%,98,50%,85,42%,45,35%,0,19%,9,25%
Charlie Ward,34.1,HOU,Combo,358,26,42.1%,14,42%,19,25%,2,17%,4,21%,0,31%,53,32%,32,32%
Earl Watson,25.4,MEM,Point,1763,59,48.2%,46,52%,63,40%,72,42%,70,41%,9,25%,50,36%,30,34%
Clarence Weatherspoon,34.1,HOU,Big,515,11,41.6%,27,54%,39,34%,43,35%,33,35%,0,0%,0,0%,0,0%
Chris Webber,31.7,PHI,Big,703,9,39.7%,24,52%,25,31%,53,38%,39,36%,0,100%,0,23%,0,29%
Chris Webber,31.7,SAC,Big,1666,34,45.7%,66,62%,74,43%,56,38%,61,40%,0,0%,92,42%,96,42%
Bonzi Wells,28.1,MEM,Wing,1451,40,46.9%,63,59%,33,35%,5,31%,13,32%,29,35%,40,35%,38,35%
Jiri Welsch,24.8,BOS,Wing,1084,42,47.7%,94,68%,33,35%,32,36%,34,36%,21,33%,32,33%,25,33%
Jiri Welsch,24.8,CLE,Combo,156,0,19.7%,2,25%,0,0%,9,27%,2,19%,0,33%,0,0%,0,11%
David Wesley,34.0,NOP,Combo,932,32,42.9%,39,48%,14,22%,42,38%,44,37%,32,36%,60,35%,60,35%
David Wesley,34.0,HOU,Wing,1839,61,49.7%,87,66%,8,20%,28,36%,24,35%,56,39%,67,38%,67,39%
David West,24.2,NOP,Big,543,23,44.3%,21,51%,19,29%,82,45%,51,38%,0,0%,0,50%,0,50%
Delonte West,21.3,BOS,Combo,455,81,48.9%,86,59%,46,33%,28,35%,30,35%,10,29%,82,39%,53,35%
Jahidi White,28.7,CHA,Big,114,24,44.4%,6,44%,90,50%,0,0%,94,50%,0,0%,0,0%,0,0%
