Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Rasheed Wallace,29.1,POR,Forward,1674,76,48.9%,74,47.8%,49,34.3%,39,74.2%,35,71%,37,62%,52,65%,17,100%
Rasheed Wallace,29.1,DET,Big,671,45,47.1%,43,46.7%,41,32.4%,50,70.4%,3,86%,0,95%,37,77%,92,95%
Luke Walton,23.6,LAL,Big,618,61,48.4%,44,46.9%,53,35.5%,76,75.8%,25,73%,9,73%,86,58%,71,100%
Charlie Ward,33.1,SAS,Point,373,45,44.9%,11,35.7%,53,35.5%,0,75.0%,39,55%,2,86%,100,0%,63,77%
Charlie Ward,33.1,NYK,Combo,808,100,56.4%,78,46.3%,95,43.8%,0,73.7%,51,54%,78,32%,98,12%,56,84%
Earl Watson,24.4,MEM,Point,1635,24,40.7%,32,40.7%,16,26.6%,0,65.2%,61,43%,47,34%,55,37%,34,88%
Clarence Weatherspoon,33.1,NYK,Big,207,32,45.0%,34,45.0%,0,0.0%,0,94.7%,27,72%,16,70%,45,75%,0,0%
Clarence Weatherspoon,33.1,HOU,Big,631,81,50.6%,84,50.9%,0,0.0%,36,66.0%,61,64%,78,52%,32,79%,0,0%
Chris Webber,30.7,SAC,Big,832,16,41.4%,17,41.6%,0,20.0%,51,70.5%,60,64%,20,69%,74,62%,99,0%
Bonzi Wells,27.1,MEM,Wing,1445,39,45.0%,50,44.2%,45,35.0%,33,75.5%,42,69%,42,59%,20,78%,78,86%
Bonzi Wells,27.1,POR,Wing,402,8,39.6%,22,40.1%,0,16.7%,49,77.8%,55,66%,19,70%,53,59%,3,100%
Jiri Welsch,23.8,BOS,Wing,2153,68,48.5%,55,44.6%,71,38.3%,28,74.0%,73,59%,71,49%,74,52%,84,83%
David Wesley,33.0,NOP,Wing,1997,34,44.6%,38,42.5%,29,32.3%,34,75.6%,15,80%,46,58%,15,80%,46,95%
David West,23.2,NOP,Big,885,51,47.5%,54,47.7%,0,0.0%,60,72.4%,80,58%,59,58%,84,59%,0,0%
Jahidi White,27.7,PHX,Big,862,88,52.4%,89,52.4%,0,0.0%,7,50.0%,94,51%,77,53%,99,30%,0,0%
Rodney White,23.3,DEN,Forward,916,67,48.6%,52,46.6%,80,38.0%,54,76.0%,22,74%,17,69%,28,74%,89,87%
Chris Whitney,32.1,WAS,Point,177,60,46.7%,5,33.3%,98,44.4%,0,100.0%,11,65%,5,67%,5,67%,84,63%
Chris Wilcox,21.2,LAC,Big,1326,89,52.7%,91,52.7%,0,0.0%,50,70.0%,70,62%,50,61%,67,65%,0,0%
Mike Wilks,24.5,HOU,Combo,106,89,52.0%,7,36.8%,0,66.7%,0,66.7%,47,55%,69,33%,0,100%,71,75%
Aaron Williams,32.1,BKN,Big,1255,83,51.2%,84,51.1%,0,50.0%,39,67.4%,12,78%,3,78%,35,78%,71,100%
Alvin Williams,29.2,TOR,Point,1728,39,44.1%,53,43.2%,29,32.1%,35,77.6%,21,60%,29,44%,18,59%,32,88%
Eric Williams,31.3,CLE,Wing,1370,10,39.7%,20,39.9%,8,26.1%,56,78.7%,65,64%,51,57%,56,58%,42,96%
Eric Williams,31.3,BOS,Forward,507,52,47.4%,41,45.8%,69,36.7%,29,71.6%,80,57%,30,65%,85,45%,93,82%
Frank Williams,23.7,NYK,Combo,667,40,44.9%,67,44.3%,28,31.0%,85,85.4%,98,31%,100,14%,96,15%,36,89%
Jason Williams,28.0,MEM,Point,2104,85,49.5%,92,48.7%,45,33.7%,79,83.7%,69,40%,73,23%,89,21%,81,66%
Jerome Williams,30.5,TOR,Big,397,68,49.1%,75,50.0%,0,0.0%,61,72.4%,61,64%,70,55%,0,100%,0,0%
Jerome Williams,30.5,CHI,Forward,1204,48,47.3%,78,48.0%,0,0.0%,15,66.9%,52,65%,35,63%,37,72%,0,0%
Mo Williams,20.9,UTA,Combo,713,13,40.4%,20,39.0%,43,33.3%,47,77.8%,29,60%,27,55%,29,62%,78,70%
Scott Williams,35.6,PHX,Big,269,93,53.5%,85,51.5%,0,100.0%,0,69.2%,10,79%,38,64%,19,85%,96,50%
Scott Williams,35.6,DAL,Big,248,17,41.8%,20,42.3%,0,0.0%,0,50.0%,1,94%,1,86%,6,96%,0,0%
Shammond Williams,28.6,ORL,Combo,486,53,46.0%,44,41.8%,43,33.3%,91,86.8%,67,48%,98,17%,58,38%,76,71%
Shammond Williams,28.6,NOP,Point,236,13,38.1%,48,42.6%,4,19.2%,0,81.8%,61,43%,53,31%,73,30%,8,100%
Corliss Williamson,29.9,DET,Forward,1545,91,50.6%,98,50.6%,0,0.0%,32,73.3%,33,71%,15,70%,33,73%,0,0%
Kevin Willis,41.2,SAS,Big,274,56,48.1%,63,48.6%,0,0.0%,16,58.1%,81,58%,65,57%,83,59%,0,0%
Loren Woods,25.4,MIA,Big,473,49,47.3%,50,47.3%,0,0.0%,13,55.1%,97,45%,94,41%,53,71%,0,0%
Qyntel Woods,22.7,POR,Wing,628,7,39.4%,15,38.2%,24,32.0%,8,63.8%,43,69%,32,63%,36,68%,3,100%
Metta World Peace,24.0,IND,Wing,2699,45,45.8%,63,45.3%,23,31.4%,24,73.3%,92,50%,70,50%,95,36%,85,82%
Lorenzen Wright,28.0,MEM,Big,1652,29,44.4%,32,44.6%,0,0.0%,62,72.9%,21,75%,52,60%,18,86%,0,0%
