Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Dahntay Jones,23.8,MEM,Wing,572,80,50.9%,75,33%,24,8%,27,26%,21,34%,97,29%,15,4%,65,33%
Damon Jones,28.2,MIA,Point,2573,100,61.3%,0,8%,0,2%,11,18%,2,21%,93,14%,100,58%,100,72%
Eddie Jones,33.0,MIA,Wing,2829,85,51.7%,41,23%,33,10%,17,21%,15,31%,79,15%,89,31%,86,47%
Fred Jones,25.6,IND,Wing,2225,68,50.2%,59,28%,46,12%,25,25%,25,37%,40,8%,77,27%,68,35%
James Jones,24.1,IND,Forward,1251,57,48.8%,4,11%,2,6%,61,31%,26,37%,96,16%,98,36%,96,52%
Jumaine Jones,25.7,LAL,Forward,1810,98,54.5%,28,29%,7,6%,7,11%,2,17%,98,25%,91,29%,98,54%
Mark Jones,29.4,ORL,Wing,101,0,34.6%,32,19%,20,8%,98,62%,95,69%,41,8%,18,4%,17,12%
Chris Kaman,22.5,LAC,Big,1626,61,49.8%,55,46%,94,41%,29,13%,55,54%,0,0%,0,0%,0,0%
Jason Kapono,23.7,CHA,Wing,1435,38,46.8%,9,11%,59,13%,88,48%,86,61%,67,13%,51,15%,54,28%
Mario Kasun,24.6,ORL,Big,294,49,47.3%,94,74%,47,22%,4,3%,7,24%,0,0%,79,1%,76,1%
Viktor Khryapa,22.2,POR,Forward,502,28,45.0%,61,37%,41,15%,80,39%,74,54%,35,3%,35,6%,30,9%
Jason Kidd,31.6,BKN,Point,2446,56,47.9%,26,19%,26,9%,41,31%,26,40%,80,10%,76,31%,81,41%
Andrei Kirilenko,23.7,UTA,Forward,1336,91,52.5%,91,46%,28,12%,43,24%,24,36%,28,2%,61,16%,54,18%
Kerry Kittles,30.4,LAC,Combo,242,35,43.2%,33,21%,54,12%,65,38%,56,51%,19,3%,74,26%,51,29%
Brevin Knight,29.0,CHA,Point,1932,20,42.5%,30,20%,81,19%,98,58%,98,77%,4,1%,2,2%,2,3%
Kyle Korver,23.6,PHI,Wing,2647,96,56.7%,3,6%,9,5%,9,15%,3,20%,90,19%,100,54%,100,74%
Nenad Krstic,21.3,BKN,Big,1954,57,49.4%,60,49%,74,32%,41,19%,49,51%,0,0%,0,0%,0,0%
Toni Kukoc,36.1,MIL,Forward,1045,61,49.2%,22,26%,24,11%,26,19%,11,30%,83,11%,96,33%,91,45%
Raef LaFrentz,28.4,BOS,Big,2196,93,55.5%,56,47%,2,6%,33,15%,4,21%,98,11%,93,22%,94,33%
Christian Laettner,35.2,MIA,Big,722,97,59.3%,31,35%,2,6%,94,56%,71,62%,82,1%,81,2%,82,3%
Maciej Lampe,19.7,NOP,Big,225,7,37.7%,25,32%,70,30%,76,36%,82,67%,0,0%,79,1%,77,1%
Rashard Lewis,25.2,OKC,Forward,2694,96,54.0%,13,21%,87,25%,20,17%,33,42%,85,12%,87,26%,87,37%
Randy Livingston,29.6,UTA,Combo,198,67,47.7%,68,30%,67,14%,75,43%,72,57%,51,7%,18,7%,19,14%
Shaun Livingston,19.1,LAC,Combo,805,28,42.2%,74,32%,98,32%,58,36%,96,68%,0,0%,4,0%,4,0%
Raul Lopez,24.5,UTA,Point,514,72,50.0%,39,21%,37,11%,52,34%,46,46%,13,1%,78,32%,69,34%
Tyronn Lue,27.5,ATL,Point,1525,78,50.7%,57,25%,65,15%,67,39%,65,55%,19,2%,48,18%,37,20%
Tyronn Lue,27.5,HOU,Point,477,48,47.0%,33,20%,72,17%,28,27%,44,44%,94,14%,54,21%,74,36%
George Lynch,34.2,NOP,Wing,920,3,38.7%,54,27%,53,12%,75,41%,71,54%,56,10%,27,9%,33,19%
Mark Madsen,28.8,MIN,Big,589,78,52.4%,96,78%,26,17%,7,5%,7,22%,0,0%,0,0%,0,0%
Corey Maggette,25.0,LAC,Wing,2440,31,46.1%,64,29%,50,12%,79,42%,72,54%,14,3%,44,14%,26,17%
Jamaal Magloire,26.5,NOP,Big,706,20,43.2%,58,48%,94,42%,26,11%,51,52%,0,0%,0,0%,0,0%
Stephon Marbury,27.7,NYK,Point,3287,80,50.8%,93,38%,50,13%,24,25%,24,38%,26,2%,59,22%,46,24%
Shawn Marion,26.5,PHX,Forward,3133,87,52.1%,52,35%,74,22%,17,17%,28,38%,74,11%,63,16%,70,26%
Sean Marks,29.2,SAS,Big,199,2,32.8%,34,36%,13,11%,91,50%,70,61%,0,0%,84,3%,83,3%
Donyell Marshall,31.5,TOR,Forward,1651,100,57.1%,17,23%,0,5%,4,11%,0,16%,100,36%,85,25%,100,61%
Darrick Martin,33.7,LAC,Point,187,9,38.5%,6,10%,69,17%,59,38%,61,54%,22,2%,80,33%,72,35%
Kenyon Martin,26.8,DEN,Big,2275,56,49.1%,51,45%,63,27%,57,28%,57,54%,78,0%,71,1%,72,1%
Kevin Martin,21.7,SAC,Wing,381,12,43.2%,69,31%,95,25%,23,24%,56,49%,41,8%,38,13%,38,20%
Desmond Mason,27.1,MIL,Wing,2880,18,44.4%,88,42%,92,24%,60,34%,76,58%,3,0%,2,0%,2,0%
Tony Massenburg,37.3,SAS,Big,579,8,38.2%,29,35%,89,38%,56,27%,80,65%,0,0%,0,0%,0,0%
Walter McCarty,30.7,BOS,Big,531,74,51.4%,5,17%,4,7%,39,18%,9,25%,99,15%,99,44%,99,58%
Walter McCarty,30.7,PHX,Big,333,86,53.8%,0,4%,6,8%,29,13%,3,20%,100,18%,100,59%,100,76%
Antonio McDyess,30.2,DET,Big,1774,71,51.1%,24,31%,66,28%,81,41%,86,69%,0,0%,55,0%,51,0%
Tracy McGrady,25.4,HOU,Wing,3185,43,47.7%,44,24%,29,9%,77,42%,63,51%,9,1%,69,24%,49,25%
Jeff McInnis,30.0,CLE,Combo,2638,56,46.5%,12,14%,96,30%,32,28%,77,58%,44,6%,58,22%,49,28%
Aaron McKie,32.1,PHI,Combo,1122,88,50.7%,19,18%,60,13%,26,26%,30,39%,98,31%,26,12%,86,43%
Keith McLeod,25.0,UTA,Combo,1374,7,38.0%,60,27%,28,9%,82,48%,74,57%,9,1%,39,16%,25,17%
Slava Medvedenko,25.6,LAL,Big,377,22,43.7%,14,26%,36,20%,94,54%,94,74%,0,0%,0,0%,0,0%
Ron Mercer,28.5,BKN,Forward,376,11,41.8%,7,12%,17,9%,100,78%,100,87%,13,1%,0,0%,9,1%
Chris Mihm,25.3,LAL,Big,1870,68,50.8%,70,57%,75,33%,25,10%,38,43%,0,0%,55,0%,52,0%
Darius Miles,23.1,POR,Forward,1663,59,49.1%,76,43%,59,19%,74,35%,76,54%,17,1%,17,1%,15,3%
Darko Milicic,19.4,DET,Big,180,5,37.0%,16,28%,74,33%,78,39%,93,72%,0,0%,0,0%,0,0%
Andre Miller,28.6,DEN,Combo,2824,77,48.5%,95,39%,86,20%,63,38%,81,58%,7,0%,11,2%,7,3%
Brad Miller,28.6,SAC,Big,2089,83,53.1%,46,42%,22,16%,80,40%,60,56%,70,0%,82,2%,81,3%
Mike Miller,24.7,MEM,Wing,2255,97,59.8%,53,27%,8,5%,26,26%,16,31%,31,6%,96,36%,80,42%
Reggie Miller,39.2,IND,Wing,2107,75,50.6%,2,6%,32,9%,80,43%,67,53%,68,13%,82,28%,79,41%
Yao Ming,24.1,HOU,Big,2447,91,55.1%,43,39%,98,51%,24,10%,68,61%,0,0%,0,0%,0,0%
Cuttino Mobley,29.2,SAC,Wing,1663,83,51.3%,33,20%,52,12%,59,34%,53,46%,47,9%,71,25%,66,34%
Cuttino Mobley,29.2,ORL,Wing,725,87,53.0%,13,13%,54,13%,53,32%,44,45%,45,8%,95,34%,82,42%
Nazr Mohammed,27.2,SAS,Big,387,7,37.8%,82,63%,76,33%,6,4%,24,37%,0,0%,0,0%,0,0%
Nazr Mohammed,27.2,NYK,Big,1516,69,50.9%,63,50%,95,43%,13,6%,46,49%,0,0%,56,0%,53,0%
Mikki Moore,29.0,LAC,Big,1143,67,50.5%,57,47%,53,23%,61,28%,51,52%,79,0%,73,1%,73,1%
Alonzo Mourning,34.7,MIA,Big,219,92,55.1%,76,59%,80,35%,12,6%,32,41%,0,0%,0,0%,0,0%
Alonzo Mourning,34.7,BKN,Big,460,33,45.3%,53,45%,53,23%,67,31%,57,55%,0,0%,0,0%,0,0%
Troy Murphy,24.5,GSW,Big,2377,26,44.6%,26,33%,21,15%,76,37%,50,52%,88,3%,90,13%,90,16%
Lamond Murray,31.5,TOR,Wing,885,55,49.0%,38,22%,43,11%,58,33%,47,45%,86,17%,54,17%,64,33%
Ronald Murray,25.3,OKC,Combo,852,18,40.3%,44,23%,89,23%,44,31%,63,54%,49,7%,42,16%,35,23%
Dikembe Mutombo,38.4,HOU,Big,1207,60,49.8%,70,57%,79,34%,21,9%,39,43%,0,0%,0,0%,0,0%
Bostjan Nachbar,24.3,HOU,Wing,199,34,46.5%,10,12%,31,9%,48,30%,32,40%,85,16%,93,33%,90,49%
Bostjan Nachbar,24.3,NOP,Wing,1088,50,48.4%,48,26%,21,8%,12,20%,10,28%,74,14%,94,33%,89,47%
Lee Nailon,29.7,NOP,Forward,2006,50,47.8%,30,29%,72,21%,91,49%,96,70%,0,0%,9,0%,4,0%
Eduardo Najera,28.3,GSW,Big,602,13,41.9%,30,35%,12,11%,90,47%,63,57%,86,1%,86,6%,86,7%
Eduardo Najera,28.3,DEN,Big,555,65,50.3%,67,54%,17,13%,63,29%,36,43%,0,0%,84,3%,84,3%
Steve Nash,30.7,PHX,Point,2563,96,55.9%,35,21%,78,17%,56,37%,59,54%,37,3%,61,22%,48,25%
Jameer Nelson,22.7,ORL,Point,1550,74,50.1%,70,29%,15,8%,70,41%,52,49%,61,7%,33,15%,39,21%
Rasho Nesterovic,28.4,SAS,Big,1771,40,46.2%,34,36%,89,38%,53,26%,78,64%,0,0%,0,0%,0,0%
Ira Newble,29.8,CLE,Wing,1822,23,45.2%,78,36%,17,7%,83,44%,64,51%,53,10%,14,3%,20,13%
Andres Nocioni,24.9,CHI,Forward,1875,17,42.4%,35,31%,89,25%,52,28%,72,54%,50,6%,41,9%,43,16%
Moochie Norris,31.3,NYK,Combo,284,4,36.4%,40,22%,81,18%,84,49%,95,68%,33,4%,14,6%,18,10%
Dirk Nowitzki,26.4,DAL,Big,3022,56,49.1%,7,19%,16,13%,93,53%,80,66%,87,2%,90,14%,89,15%
Jermaine O'Neal,26.1,IND,Big,1534,32,45.3%,16,28%,96,43%,59,28%,91,71%,0,0%,72,1%,65,1%
Shaquille O'Neal,32.7,MIA,Big,2493,98,60.1%,78,59%,93,40%,1,0%,30,41%,0,0%,0,0%,0,0%
Lamar Odom,25.0,LAL,Big,2310,62,49.8%,60,48%,58,24%,30,13%,24,37%,87,2%,89,12%,89,15%
Emeka Okafor,22.1,CHA,Big,2589,26,44.7%,37,37%,79,34%,63,29%,76,63%,0,0%,0,0%,0,0%
Mehmet Okur,25.4,UTA,Big,2273,53,48.2%,41,38%,47,22%,66,31%,53,53%,80,0%,86,8%,86,8%
Kevin Ollie,31.8,PHI,Combo,143,12,39.3%,19,18%,95,29%,89,54%,100,82%,0,0%,0,0%,0,0%
Michael Olowokandi,29.6,MIN,Big,1211,35,45.7%,12,25%,100,69%,13,7%,96,75%,0,0%,0,0%,0,0%
Greg Ostertag,31.7,SAC,Big,496,40,46.2%,90,72%,52,23%,9,5%,13,28%,0,0%,0,0%,0,0%
Bo Outlaw,33.6,PHX,Big,176,34,45.5%,92,73%,8,9%,40,18%,12,27%,0,0%,0,0%,0,0%
Travis Outlaw,20.1,POR,Wing,743,65,50.0%,77,36%,87,22%,70,38%,83,60%,5,1%,14,3%,8,4%
Zaza Pachulia,20.7,MIL,Big,1363,33,45.4%,87,69%,44,21%,20,9%,16,31%,0,0%,0,0%,0,0%
Scott Padgett,28.5,HOU,Big,881,87,53.8%,8,20%,1,3%,48,23%,11,26%,97,10%,99,43%,99,53%
Milt Palacio,26.7,TOR,Combo,1477,44,44.8%,100,48%,44,10%,67,39%,53,50%,0,0%,7,2%,5,2%
Jannero Pargo,25.0,CHI,Combo,425,46,44.8%,0,7%,14,7%,93,56%,88,63%,23,3%,77,27%,56,30%
Smush Parker,23.4,DET,Combo,102,42,44.4%,84,37%,2,4%,35,30%,19,33%,91,19%,23,11%,54,30%
Tony Parker,22.5,SAS,Point,2724,76,50.4%,96,43%,89,20%,19,24%,43,44%,50,5%,20,9%,22,13%
Ruben Patterson,29.3,POR,Wing,1953,94,54.9%,100,70%,73,17%,5,11%,12,28%,8,1%,7,1%,6,2%
Sasha Pavlovic,21.0,CLE,Wing,786,71,50.2%,58,28%,49,12%,46,30%,41,42%,84,16%,50,14%,58,30%
Gary Payton,36.3,BOS,Point,2543,70,49.7%,98,45%,83,19%,13,19%,22,38%,52,5%,28,13%,30,18%
Anthony Peeler,34.9,WAS,Combo,506,61,46.9%,7,10%,30,9%,61,37%,44,46%,72,11%,91,33%,88,44%
Kendrick Perkins,20.0,BOS,Big,481,60,49.5%,84,65%,64,27%,17,8%,20,35%,0,0%,0,0%,0,0%
Wesley Person,33.6,MIA,Wing,199,65,50.0%,0,2%,11,6%,94,52%,75,58%,71,13%,78,27%,78,40%
Wesley Person,33.6,DEN,Wing,433,98,60.0%,4,7%,4,3%,86,46%,59,50%,76,14%,83,29%,84,43%
Morris Peterson,27.2,TOR,Wing,2471,73,50.4%,65,29%,39,11%,16,21%,18,32%,94,22%,55,17%,76,39%
Eric Piatkowski,34.1,CHI,Wing,796,90,53.8%,27,18%,12,6%,20,23%,13,29%,89,19%,95,34%,94,53%
Paul Pierce,27.1,BOS,Wing,2953,64,50.0%,68,30%,51,12%,59,33%,52,46%,22,5%,59,19%,48,24%
Mickael Pietrus,22.7,GSW,Wing,1303,62,49.8%,66,29%,38,11%,18,22%,20,33%,81,15%,67,23%,72,38%
Zoran Planinic,22.1,BKN,Combo,446,82,49.0%,88,38%,75,16%,23,25%,33,40%,60,8%,30,14%,33,22%
Scot Pollard,29.7,IND,Big,850,45,46.9%,74,59%,17,14%,58,28%,33,41%,0,0%,0,0%,0,0%
James Posey,27.8,MEM,Wing,1360,19,44.5%,68,30%,37,11%,2,10%,5,21%,92,22%,80,28%,91,49%
Vitaly Potapenko,29.6,OKC,Big,324,78,52.4%,26,32%,88,38%,61,29%,82,67%,85,1%,0,0%,75,1%
Tayshaun Prince,24.7,DET,Wing,3021,81,51.2%,77,35%,88,22%,41,29%,61,51%,42,8%,23,6%,21,14%
Laron Profit,27.2,WAS,Wing,371,52,48.6%,80,37%,50,12%,45,30%,41,42%,29,6%,53,16%,41,21%
Joel Przybilla,25.1,POR,Big,1827,98,59.5%,95,76%,21,15%,21,9%,8,24%,0,0%,0,0%,0,0%
Vladimir Radmanovic,24.0,OKC,Forward,1836,78,51.2%,15,21%,20,9%,24,19%,7,28%,87,12%,100,38%,93,50%
Aleksandar Radojevic,28.2,UTA,Big,117,3,33.3%,79,60%,37,20%,43,20%,29,40%,0,0%,0,0%,0,0%
Zach Randolph,23.3,POR,Big,1603,27,44.7%,44,40%,72,32%,57,28%,66,59%,74,0%,64,1%,69,1%
Theo Ratliff,31.5,POR,Big,1718,28,44.7%,64,51%,69,30%,43,19%,45,49%,0,0%,0,0%,0,0%
Zeljko Rebraca,32.6,LAC,Big,899,95,57.7%,24,31%,99,55%,32,14%,87,69%,0,0%,0,0%,0,0%
Michael Redd,25.2,MIL,Wing,2846,44,47.8%,36,21%,82,21%,69,38%,78,58%,34,7%,45,14%,40,21%
Jared Reiner,22.6,CHI,Big,119,4,36.0%,25,32%,57,24%,86,44%,84,68%,0,0%,0,0%,0,0%
Jason Richardson,23.8,GSW,Wing,2713,59,49.4%,74,32%,68,15%,29,26%,38,41%,30,6%,62,21%,52,26%
Quentin Richardson,24.6,PHX,Wing,2809,74,50.5%,37,22%,19,8%,4,11%,1,18%,62,11%,99,49%,97,60%
Luke Ridnour,23.7,OKC,Point,2543,41,45.3%,37,21%,70,17%,63,38%,67,55%,78,9%,37,15%,44,24%
Bernard Robinson,23.8,CHA,Wing,308,41,47.3%,96,51%,85,21%,13,20%,39,41%,14,3%,22,5%,13,8%
Clifford Robinson,37.9,GSW,Big,1094,37,45.9%,1,11%,35,20%,70,33%,52,53%,94,8%,95,28%,94,36%
Clifford Robinson,37.9,BKN,Big,585,22,43.9%,4,16%,29,18%,54,26%,41,45%,99,13%,94,26%,96,39%
Glenn Robinson,31.8,SAS,Forward,135,35,45.2%,0,8%,100,40%,87,44%,98,84%,39,4%,30,4%,28,8%
Rodney Rogers,33.4,PHI,Big,476,43,46.2%,32,35%,7,9%,19,9%,2,18%,91,4%,98,42%,97,47%
Rodney Rogers,33.4,NOP,Big,881,16,42.0%,21,30%,7,9%,62,29%,25,38%,93,7%,94,25%,93,32%
Jalen Rose,31.8,TOR,Wing,2707,72,50.3%,25,18%,96,26%,56,33%,79,59%,59,11%,41,13%,46,23%
Malik Rose,29.9,SAS,Big,799,51,47.5%,42,39%,33,19%,83,42%,68,61%,0,0%,61,0%,58,0%
Malik Rose,29.9,NYK,Forward,614,26,43.6%,63,37%,46,16%,89,44%,87,61%,26,2%,15,1%,13,2%
Quinton Ross,23.5,LAC,Combo,1598,37,43.9%,91,39%,68,14%,79,47%,84,61%,0,0%,2,0%,2,0%
Michael Ruffin,27.8,WAS,Big,1213,14,41.9%,93,74%,45,22%,7,4%,10,26%,0,0%,0,0%,0,0%
Kareem Rush,24.0,CHA,Wing,854,27,45.5%,19,15%,41,11%,73,40%,65,52%,60,11%,65,22%,63,33%
Bryon Russell,33.8,DEN,Wing,981,78,50.8%,18,15%,5,3%,21,23%,8,26%,98,31%,79,28%,96,58%
John Salmons,24.9,PHI,Wing,941,56,49.0%,57,28%,44,12%,10,17%,14,29%,88,18%,72,26%,85,43%
Jamal Sampson,21.5,CHA,Big,312,29,44.8%,49,43%,49,22%,72,34%,62,57%,0,0%,0,0%,0,0%
Brian Scalabrine,26.6,BKN,Forward,1106,24,43.4%,37,32%,48,16%,63,31%,59,47%,78,11%,50,11%,61,21%
Ansu Sesay,28.3,GSW,Forward,113,7,40.8%,39,32%,83,24%,54,29%,70,53%,76,11%,33,5%,46,16%
Bobby Simmons,24.4,LAC,Wing,2798,59,49.4%,31,19%,14,7%,99,63%,96,70%,48,9%,9,2%,16,11%
Brian Skinner,28.5,SAC,Big,698,93,55.4%,64,52%,91,39%,18,9%,45,48%,0,0%,0,0%,0,0%
Brian Skinner,28.5,PHI,Big,237,9,40.0%,65,53%,71,31%,36,16%,44,47%,0,0%,0,0%,0,0%
Donta Smith,20.9,ATL,Wing,416,13,43.6%,82,38%,99,30%,7,15%,49,45%,7,1%,52,16%,27,17%
JR Smith,19.1,NOP,Wing,1833,28,45.5%,47,25%,35,10%,38,28%,28,38%,35,7%,86,30%,69,37%
Jabari Smith,27.7,BKN,Big,593,20,43.2%,22,31%,1,5%,98,63%,85,68%,0,0%,74,1%,66,1%
Joe Smith,29.3,MIL,Big,2266,72,51.3%,38,37%,39,20%,83,43%,75,63%,68,0%,0,0%,50,0%
Josh Smith,18.9,ATL,Forward,2017,39,45.8%,93,52%,39,15%,59,30%,52,45%,24,2%,20,2%,17,3%
Steven Smith,35.6,CHA,Wing,631,86,51.9%,8,10%,86,22%,35,28%,57,49%,72,14%,75,27%,77,40%
Theron Smith,24.1,CHA,Forward,468,0,32.7%,50,35%,13,8%,93,50%,80,57%,43,5%,24,3%,26,8%
Eric Snow,31.5,CLE,Point,1759,17,40.4%,50,24%,46,12%,87,51%,85,63%,59,7%,17,7%,24,13%
Kirk Snyder,21.4,UTA,Wing,817,6,41.8%,84,40%,6,4%,49,31%,23,35%,68,13%,39,13%,50,26%
Darius Songaila,26.7,SAC,Big,1591,82,53.0%,39,38%,31,19%,84,43%,71,62%,0,0%,62,0%,59,0%
Pape Sow,22.9,TOR,Big,220,18,42.9%,71,57%,76,33%,22,10%,37,43%,0,0%,0,0%,0,0%
Latrell Sprewell,34.1,MIN,Wing,2440,25,45.3%,23,17%,80,20%,76,42%,86,61%,49,9%,40,13%,43,22%
Jerry Stackhouse,30.0,DAL,Wing,1578,17,44.3%,55,27%,78,19%,66,36%,74,55%,39,7%,34,10%,30,18%
DeShawn Stevenson,23.6,ORL,Wing,1020,14,44.0%,83,39%,15,7%,71,38%,48,45%,17,4%,37,12%,23,16%
Michael Stewart,29.5,ATL,Big,139,90,55.0%,98,80%,11,10%,25,10%,3,20%,0,0%,0,0%,0,0%
Peja Stojakovic,27.4,SAC,Wing,2535,88,53.1%,35,21%,16,7%,47,30%,24,37%,63,11%,87,31%,83,42%
Damon Stoudamire,31.2,POR,Point,2751,50,47.1%,15,16%,31,10%,44,32%,39,43%,63,7%,83,35%,83,42%
Amar'e Stoudemire,22.0,PHX,Big,2862,94,56.3%,59,48%,65,27%,49,24%,49,51%,72,0%,63,1%,67,1%
Erick Strickland,30.9,MIL,Combo,935,16,40.2%,18,17%,79,16%,72,40%,68,56%,61,8%,47,19%,46,27%
Rod Strickland,38.3,HOU,Point,196,0,22.1%,48,23%,100,28%,74,44%,96,72%,0,0%,11,5%,6,5%
Bob Sura,31.6,HOU,Point,1910,57,48.2%,91,36%,48,13%,17,20%,17,33%,81,10%,52,20%,59,31%
Michael Sweetney,22.0,NYK,Big,1482,82,52.9%,84,64%,52,23%,28,12%,21,36%,0,0%,57,0%,54,0%
Stromile Swift,24.9,MEM,Big,1221,39,46.0%,63,50%,68,29%,44,21%,47,49%,71,0%,0,0%,53,0%
Wally Szczerbiak,27.7,MIN,Forward,2533,93,53.9%,20,24%,50,16%,85,41%,78,57%,59,8%,46,10%,57,18%
Maurice Taylor,28.0,NYK,Big,430,57,49.4%,18,29%,91,40%,65,31%,90,70%,0,0%,71,1%,64,1%
Maurice Taylor,28.0,HOU,Big,887,24,44.4%,33,36%,28,18%,85,44%,70,62%,86,1%,76,1%,80,2%
Sebastian Telfair,19.4,POR,Combo,1290,25,41.8%,72,30%,74,15%,68,39%,65,55%,40,5%,21,11%,23,15%
Jason Terry,27.1,DAL,Point,2381,98,57.4%,31,20%,85,19%,31,28%,48,47%,70,8%,69,25%,67,33%
Billy Thomas,28.9,BKN,Wing,314,26,45.5%,15,14%,0,1%,22,23%,6,25%,99,31%,86,30%,99,61%
Etan Thomas,26.6,WAS,Big,955,61,49.8%,69,55%,92,40%,8,5%,40,45%,0,0%,0,0%,0,0%
James Thomas,23.9,POR,Big,108,99,61.1%,99,83%,13,11%,10,6%,2,17%,0,0%,0,0%,0,0%
John Thomas,29.1,MIN,Big,498,72,51.2%,94,75%,42,21%,5,4%,9,25%,0,0%,0,0%,0,0%
Kenny Thomas,27.3,PHI,Big,1331,38,46.0%,21,30%,16,13%,95,56%,88,69%,80,0%,63,0%,70,1%
Kenny Thomas,27.3,SAC,Big,816,59,49.5%,18,29%,19,14%,95,56%,91,71%,0,0%,0,0%,0,0%
Kurt Thomas,32.1,NYK,Big,2854,48,47.1%,2,11%,26,18%,99,71%,100,88%,72,0%,57,0%,60,0%
Tim Thomas,27.7,NYK,Forward,1934,72,50.4%,26,28%,85,24%,28,20%,46,44%,91,13%,59,15%,74,28%
Jamaal Tinsley,26.7,IND,Point,1296,52,47.1%,74,30%,94,24%,7,17%,30,41%,54,5%,72,25%,57,30%
Robert Traylor,27.7,CLE,Big,1288,30,45.2%,49,43%,67,28%,59,28%,61,56%,0,0%,75,1%,68,1%
Jake Tsakalidis,25.4,MEM,Big,252,53,48.2%,66,54%,34,20%,55,27%,43,46%,0,0%,0,0%,0,0%
Nikoloz Tskitishvili,21.6,DEN,Big,102,6,37.5%,3,16%,9,9%,97,63%,93,72%,90,3%,88,9%,87,13%
Hedo Turkoglu,25.6,ORL,Wing,1713,47,48.3%,46,24%,65,14%,50,31%,51,46%,16,4%,76,27%,57,30%
Beno Udrih,22.3,SAS,Point,1036,89,53.2%,54,24%,67,16%,26,26%,33,41%,96,15%,50,19%,70,35%
Nick Van Exel,32.9,POR,Combo,1612,63,47.0%,9,11%,93,24%,14,20%,39,44%,54,7%,96,38%,91,45%
Keith Van Horn,29.0,MIL,Forward,815,67,50.2%,33,30%,63,20%,37,23%,41,42%,63,8%,76,19%,72,27%
Keith Van Horn,29.0,DAL,Forward,663,83,51.7%,65,38%,80,23%,15,17%,30,40%,37,3%,74,18%,63,22%
Anderson Varejao,22.1,CLE,Big,792,59,49.4%,72,57%,34,20%,46,22%,34,41%,83,1%,66,1%,74,1%
Jacque Vaughn,29.7,BKN,Combo,1360,53,46.3%,67,29%,16,7%,100,59%,93,67%,25,3%,5,2%,11,5%
Jake Voskuhl,27.0,PHX,Big,313,31,45.2%,90,71%,5,7%,45,21%,14,29%,0,0%,0,0%,0,0%
Jackson Vroman,23.4,NOP,Big,616,15,42.0%,82,62%,18,14%,47,23%,23,37%,83,1%,66,1%,74,1%
Sasha Vujacic,20.7,LAL,Combo,341,5,37.5%,30,20%,23,8%,7,16%,4,24%,86,17%,98,39%,96,56%
Dwyane Wade,22.8,MIA,Combo,2968,75,48.5%,98,46%,88,21%,40,30%,58,51%,11,1%,9,2%,9,3%
Antoine Walker,28.2,BOS,Big,832,52,47.8%,61,50%,54,23%,16,7%,17,31%,92,5%,91,15%,90,20%
Antoine Walker,28.2,ATL,Wing,2120,29,45.7%,87,42%,94,25%,0,8%,19,32%,32,6%,59,19%,51,26%
Samaki Walker,28.7,WAS,Big,115,6,37.5%,5,17%,86,38%,89,46%,99,83%,0,0%,0,0%,0,0%
Ben Wallace,30.1,DET,Big,2667,37,45.8%,86,68%,24,16%,34,15%,18,31%,0,0%,70,1%,63,1%
Gerald Wallace,22.3,CHA,Wing,2143,32,46.2%,95,50%,3,3%,68,37%,34,40%,21,5%,21,5%,14,10%
Rasheed Wallace,30.1,DET,Big,2690,51,47.5%,13,25%,68,29%,51,24%,53,53%,91,4%,92,18%,92,22%
Luke Walton,24.6,LAL,Forward,710,33,45.1%,87,45%,37,15%,0,9%,4,23%,89,12%,78,20%,80,32%
Charlie Ward,34.1,HOU,Combo,358,26,42.1%,14,16%,46,11%,0,8%,0,18%,88,17%,100,49%,100,66%
Earl Watson,25.4,MEM,Point,1763,59,48.2%,94,41%,33,11%,15,20%,13,30%,57,5%,67,23%,56,29%
Clarence Weatherspoon,34.1,HOU,Big,515,11,41.6%,36,36%,60,26%,77,38%,78,64%,0,0%,0,0%,0,0%
Chris Webber,31.7,PHI,Big,703,9,39.7%,10,22%,43,21%,93,53%,95,75%,75,0%,85,4%,85,4%
Chris Webber,31.7,SAC,Big,1666,34,45.7%,10,22%,51,23%,92,52%,95,75%,0,0%,83,3%,83,3%
Bonzi Wells,28.1,MEM,Wing,1451,40,46.9%,86,41%,59,13%,41,29%,40,42%,70,13%,17,4%,29,17%
Jiri Welsch,24.8,BOS,Wing,1084,42,47.7%,45,24%,27,9%,67,36%,46,45%,75,14%,56,17%,61,31%
Jiri Welsch,24.8,CLE,Combo,156,0,19.7%,37,21%,77,16%,70,39%,67,55%,58,8%,35,16%,39,24%
David Wesley,34.0,NOP,Combo,932,32,42.9%,25,18%,0,3%,96,56%,82,59%,47,6%,44,17%,35,23%
David Wesley,34.0,HOU,Wing,1839,61,49.7%,12,13%,2,3%,68,37%,35,40%,91,21%,73,26%,87,47%
David West,24.2,NOP,Big,543,23,44.3%,48,42%,50,23%,71,34%,61,57%,0,0%,78,1%,76,1%
Delonte West,21.3,BOS,Combo,455,81,48.9%,63,27%,11,6%,21,24%,16,30%,84,17%,72,25%,84,42%
Jahidi White,28.7,CHA,Big,114,24,44.4%,99,93%,6,7%,0,0%,1,7%,0,0%,0,0%,0,0%
