Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Michael Doleac,30.4,MIN,Big,248,85,-2.2%,58,-0.6%,7,+2.3%,23,+2.0%,6,+4.3%,99,-2.3%,78,-1.5%,94,-3.8%
Keyon Dooling,27.5,ORL,Combo,1276,89,-2.7%,52,-0.2%,65,-0.7%,64,-1.1%,72,-1.9%,23,+0.8%,29,+1.2%,26,+2.0%
Quincy Douby,23.5,SAC,Combo,808,31,+0.8%,69,-1.2%,65,-0.7%,80,-2.2%,82,-2.9%,5,+1.9%,15,+2.3%,8,+4.1%
Jared Dudley,22.3,CHA,Forward,1286,77,-1.7%,88,-3.1%,37,+0.4%,34,+0.9%,32,+1.3%,22,+0.8%,37,+1.0%,29,+1.8%
Chris Duhon,25.2,CHI,Point,1398,57,-0.5%,51,-0.1%,46,+0.1%,93,-4.0%,89,-3.9%,7,+1.7%,14,+2.3%,9,+3.9%
Tim Duncan,31.5,SAS,Big,2642,61,-0.7%,26,+1.5%,85,-1.9%,18,+2.6%,40,+0.7%,48,+0.1%,88,-2.2%,82,-2.2%
Mike Dunleavy,27.1,IND,Forward,2946,63,-0.8%,19,+2.0%,36,+0.5%,67,-1.4%,59,-0.9%,83,-1.0%,55,-0.1%,66,-1.1%
Kevin Durant,19.1,SEA,Wing,2749,1,+4.5%,31,+1.2%,72,-1.0%,40,+0.6%,54,-0.4%,45,+0.1%,68,-0.9%,60,-0.7%
Monta Ellis,22.0,GSW,Combo,3056,55,-0.4%,22,+1.8%,80,-1.5%,54,-0.3%,70,-1.8%,45,+0.1%,54,-0.1%,50,+0.0%
Francisco Elson,31.7,SAS,Big,497,66,-0.9%,77,-1.8%,8,+2.2%,79,-2.2%,48,-0.0%,48,+0.1%,23,+1.7%,29,+1.8%
Francisco Elson,31.7,SEA,Big,265,67,-0.9%,97,-5.0%,27,+0.8%,26,+1.7%,18,+2.5%,89,-1.2%,6,+3.6%,20,+2.4%
Melvin Ely,29.5,NOH,Big,566,97,-5.8%,95,-4.2%,82,-1.6%,8,+4.0%,21,+2.3%,91,-1.3%,8,+3.2%,28,+1.8%
Maurice Evans,29.0,ORL,Wing,1590,6,+3.1%,65,-1.0%,45,+0.2%,26,+1.7%,26,+1.9%,16,+1.0%,84,-1.9%,63,-0.9%
Reggie Evans,27.5,PHI,Big,1869,39,+0.5%,98,-5.7%,9,+2.1%,2,+5.4%,1,+7.4%,67,-0.4%,74,-1.3%,76,-1.7%
Jordan Farmar,20.9,LAL,Point,1604,59,-0.5%,4,+4.0%,70,-0.9%,84,-2.7%,87,-3.7%,52,-0.0%,58,-0.3%,57,-0.3%
Nick Fazekas,22.4,LAC,Big,222,100,-10.8%,45,+0.3%,88,-2.1%,40,+0.6%,67,-1.6%,94,-1.5%,11,+2.7%,37,+1.2%
Raymond Felton,23.3,CHA,Combo,2958,45,+0.1%,42,+0.5%,12,+1.8%,82,-2.4%,56,-0.6%,28,+0.7%,62,-0.5%,47,+0.2%
Michael Finley,34.7,SAS,Forward,2185,54,-0.3%,49,+0.1%,68,-0.8%,18,+2.5%,28,+1.7%,56,-0.2%,81,-1.6%,77,-1.8%
Derek Fisher,33.2,LAL,Point,2247,32,+0.8%,95,-4.1%,26,+0.9%,20,+2.3%,13,+3.2%,51,+0.0%,36,+1.0%,39,+1.0%
T.J. Ford,24.6,TOR,Point,1149,71,-1.1%,70,-1.3%,43,+0.2%,34,+1.0%,33,+1.2%,87,-1.1%,30,+1.2%,48,+0.1%
Jeff Foster,30.8,IND,Big,1870,41,+0.4%,74,-1.6%,16,+1.5%,43,+0.3%,27,+1.8%,62,-0.3%,51,+0.1%,54,-0.2%
Randy Foye,24.1,MIN,Combo,1234,33,+0.8%,58,-0.6%,1,+4.1%,62,-1.0%,12,+3.2%,69,-0.5%,87,-2.1%,86,-2.6%
Adonal Foyle,32.6,ORL,Big,723,90,-2.7%,6,+3.5%,13,+1.8%,61,-0.9%,37,+0.8%,98,-2.1%,89,-2.3%,97,-4.4%
Richie Frahm,30.2,LAC,Wing,152,98,-6.1%,1,+6.3%,25,+0.9%,95,-4.7%,88,-3.7%,10,+1.5%,98,-4.0%,85,-2.6%
Steve Francis,30.7,HOU,Combo,193,8,+2.8%,43,+0.4%,87,-2.0%,60,-0.8%,82,-2.8%,49,+0.1%,14,+2.3%,20,+2.4%
Channing Frye,24.5,POR,Big,1309,50,-0.1%,91,-3.5%,66,-0.8%,16,+2.8%,24,+2.0%,36,+0.4%,34,+1.1%,33,+1.5%
Dan Gadzuric,29.7,MIL,Big,469,82,-1.9%,42,+0.5%,4,+2.9%,80,-2.3%,41,+0.6%,71,-0.6%,62,-0.5%,66,-1.1%
Francisco Garcia,25.8,SAC,Wing,2052,75,-1.6%,22,+1.8%,59,-0.4%,80,-2.3%,81,-2.7%,22,+0.8%,50,+0.2%,40,+1.0%
Kevin Garnett,31.5,BOS,Big,2318,88,-2.5%,41,+0.5%,50,-0.1%,21,+2.2%,23,+2.1%,80,-0.9%,82,-1.8%,86,-2.6%
Pat Garrity,31.2,ORL,Forward,243,97,-5.1%,29,+1.3%,50,-0.1%,53,-0.3%,53,-0.3%,75,-0.7%,58,-0.3%,64,-1.0%
Pau Gasol,27.3,MEM,Big,1430,93,-3.3%,37,+0.7%,22,+1.1%,71,-1.5%,55,-0.5%,17,+1.0%,74,-1.2%,55,-0.2%
Pau Gasol,27.3,LAL,Big,917,83,-2.0%,83,-2.4%,21,+1.1%,6,+4.3%,2,+5.4%,33,+0.5%,96,-3.5%,89,-3.0%
Rudy Gay,21.2,MEM,Forward,2990,2,+4.0%,21,+1.8%,44,+0.2%,79,-2.2%,74,-2.0%,24,+0.8%,64,-0.6%,47,+0.2%
Mickael Gelabale,24.4,SEA,Wing,353,88,-2.5%,0,+7.1%,87,-2.0%,90,-3.5%,95,-5.5%,94,-1.6%,53,+0.0%,74,-1.6%
Devean George,30.2,DAL,Forward,772,64,-0.8%,45,+0.3%,85,-1.9%,32,+1.1%,58,-0.8%,27,+0.7%,57,-0.2%,45,+0.5%
Daniel Gibson,21.7,CLE,Combo,1742,54,-0.3%,82,-2.2%,58,-0.3%,45,+0.3%,49,-0.1%,80,-0.9%,8,+3.2%,22,+2.3%
Eddie Gill,29.2,NJN,Point,134,100,-9.5%,14,+2.4%,88,-2.0%,87,-3.1%,94,-5.1%,25,+0.8%,19,+2.0%,18,+2.7%
Manu Ginobili,30.3,SAS,Wing,2287,74,-1.4%,48,+0.1%,45,+0.2%,97,-5.5%,95,-5.3%,12,+1.4%,4,+3.8%,3,+5.1%
Gordan Giricek,30.4,UTA,Wing,270,99,-7.8%,84,-2.5%,76,-1.2%,7,+4.1%,15,+2.8%,46,+0.1%,61,-0.5%,57,-0.4%
Gordan Giricek,30.4,PHX,Wing,413,25,+1.2%,51,-0.1%,70,-0.9%,90,-3.4%,92,-4.3%,10,+1.6%,10,+2.8%,7,+4.4%
Ryan Gomes,25.2,MIN,Forward,2424,29,+0.9%,1,+6.1%,35,+0.5%,84,-2.6%,75,-2.1%,97,-2.0%,86,-2.0%,95,-4.0%
Drew Gooden,26.1,CLE,Big,1554,11,+2.3%,46,+0.3%,5,+2.7%,26,+1.7%,6,+4.4%,80,-0.8%,98,-3.9%,97,-4.7%
Drew Gooden,26.1,CHI,Big,556,55,-0.4%,39,+0.6%,4,+3.0%,55,-0.4%,17,+2.6%,89,-1.2%,86,-2.0%,93,-3.2%
Ben Gordon,24.6,CHI,Combo,2265,32,+0.8%,38,+0.7%,36,+0.5%,39,+0.6%,34,+1.1%,58,-0.2%,80,-1.6%,77,-1.8%
