Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Frank Kaminsky,28.6,PHX,Big,167,46,-0.9,-1,13,-6.3,58,+0.3%,57,-0.2%,0,-10.9%,20,-2.6,88,-5.4,90,-2.8%,98,+3.9%,17,+2.6%,84,-2.4
Enes Kanter,29.5,BOS,Big,365,62,+1.5,+3,82,+4.1,66,+0.8%,54,-0.1%,94,+5.9%,66,+1.2,28,+2.6,40,+0.6%,2,-3.1%,87,-3.0%,43,+0.6
Zach LaVine,26.6,CHI,Wing,2322,48,-0.7,-2,57,+0.4,79,+1.8%,69,-0.6%,4,-5.2%,33,-1.5,42,+1.0,41,+0.5%,25,-1.0%,41,+0.6%,88,-3.0
Jeremy Lamb,29.4,IND,Wing,577,88,+7.5,+19,91,+6.5,69,+1.0%,48,+0.1%,92,+4.7%,80,+2.5,60,-1.0,64,-0.8%,43,-0.2%,72,-1.5%,39,+0.8
Jeremy Lamb,29.4,SAC,Wing,317,52,+0.0,-0,42,-1.7,14,-3.0%,95,-2.3%,75,+2.0%,83,+2.8,65,-1.7,92,-3.2%,57,+0.3%,10,+3.4%,55,-0.2
Jake Layman,27.7,MIN,Forward,118,21,-6.1,-15,43,-1.4,64,+0.7%,37,+0.5%,35,-1.1%,12,-3.6,14,+4.7,5,+3.9%,68,+0.8%,24,+1.9%,80,-2.0
Caris LeVert,27.2,IND,Combo,1213,69,+2.9,+7,82,+4.2,58,+0.3%,88,-1.5%,79,+2.5%,42,-0.8,40,+1.2,21,+1.6%,15,-1.4%,84,-2.8%,73,-1.5
Caris LeVert,27.2,CLE,Wing,566,38,-2.5,-6,86,+5.1,63,+0.6%,90,-1.6%,69,+1.5%,95,+4.9,5,+7.5,43,+0.4%,19,-1.3%,3,+5.6%,9,+4.6
Alex Len,28.4,SAC,Big,616,42,-1.7,-4,38,-2.4,29,-1.7%,89,-1.6%,50,+0.1%,6,-4.7,56,-0.7,59,-0.5%,67,+0.7%,28,+1.6%,94,-4.2
Damian Lillard,31.3,POR,Point,1054,93,+9.8,+21,95,+7.9,93,+3.4%,77,-0.9%,44,-0.3%,93,+4.1,66,-1.9,26,+1.3%,17,-1.4%,98,-6.1%,98,-5.9
Kevon Looney,25.7,GSW,Big,1729,53,+0.1,+0,68,+2.1,79,+1.8%,45,+0.2%,92,+5.1%,11,-3.8,33,+2.0,37,+0.7%,8,-2.0%,73,-1.6%,83,-2.3
Brook Lopez,33.6,MIL,Big,293,22,-5.9,-15,27,-3.8,13,-3.1%,69,-0.6%,62,+0.9%,35,-1.3,32,+2.2,21,+1.7%,10,-1.8%,91,-3.4%,69,-1.2
Robin Lopez,33.6,ORL,Big,592,60,+1.1,+2,53,-0.0,20,-2.3%,90,-1.7%,83,+3.1%,34,-1.4,61,-1.2,70,-1.2%,26,-0.9%,26,+1.7%,91,-3.4
Kevin Love,33.1,CLE,Big,1662,43,-1.4,-4,52,-0.1,39,-1.1%,42,+0.3%,47,-0.2%,60,+0.7,40,+1.3,24,+1.4%,27,-0.9%,92,-3.7%,81,-2.1
Kyle Lowry,35.6,MIA,Point,2136,62,+1.5,+4,46,-0.9,63,+0.6%,49,+0.1%,24,-2.0%,68,+1.3,71,-2.5,46,+0.2%,61,+0.5%,82,-2.6%,56,-0.3
Timothe Luwawu-Cabarrot,26.5,ATL,Wing,615,18,-6.9,-17,33,-2.9,44,-0.6%,12,+1.8%,69,+1.5%,48,-0.2,19,+4.0,8,+3.1%,31,-0.7%,97,-5.4%,14,+3.5
Trey Lyles,26.0,DET,Big,982,69,+3.1,+6,95,+7.6,99,+5.4%,71,-0.7%,6,-4.5%,90,+3.9,15,+4.6,35,+0.8%,28,-0.8%,12,+3.0%,49,+0.1
Trey Lyles,26.0,SAC,Big,542,60,+1.1,+2,56,+0.2,42,-0.8%,66,-0.6%,85,+3.3%,18,-2.9,59,-1.0,48,+0.1%,20,-1.3%,95,-4.5%,89,-3.0
Boban Marjanovic,33.2,DAL,Big,104,73,+3.5,+9,40,-2.1,60,+0.4%,2,+3.6%,95,+6.2%,28,-1.9,89,-5.6,73,-1.4%,81,+1.5%,99,-8.2%,78,-1.9
Wesley Matthews,35.0,MIL,Wing,986,82,+5.6,+13,60,+0.9,45,-0.5%,88,-1.5%,27,-1.8%,95,+5.3,85,-4.8,96,-4.6%,40,-0.3%,32,+1.4%,31,+1.5
CJ McCollum,30.1,POR,Wing,1261,44,-1.3,-3,54,+0.0,64,+0.7%,82,-1.2%,47,-0.2%,3,-6.3,40,+1.3,48,+0.1%,14,-1.5%,52,-0.1%,88,-2.9
CJ McCollum,30.1,NOP,Combo,878,77,+4.8,+12,89,+5.7,84,+2.2%,92,-2.0%,47,-0.2%,9,-4.2,43,+0.9,57,-0.5%,4,-2.8%,39,+0.7%,60,-0.6
TJ McConnell,29.6,IND,Point,637,33,-3.5,-8,26,-3.8,59,+0.3%,65,-0.5%,5,-4.7%,22,-2.4,52,-0.3,50,-0.1%,92,+2.3%,46,+0.3%,16,+3.4
Doug McDermott,29.8,SAS,Forward,1220,47,-0.9,-2,66,+1.8,75,+1.4%,61,-0.4%,43,-0.4%,15,-3.2,28,+2.6,16,+2.0%,5,-2.5%,49,+0.1%,86,-2.6
JaVale McGee,33.8,PHX,Big,1152,26,-4.7,-10,27,-3.8,15,-2.9%,1,+4.2%,98,+8.8%,37,-1.1,43,+1.0,40,+0.6%,10,-1.8%,73,-1.6%,65,-0.9
Rodney McGruder,30.3,DET,Wing,703,75,+4.3,+10,67,+2.1,57,+0.2%,77,-0.9%,70,+1.5%,55,+0.4,68,-2.2,62,-0.7%,60,+0.4%,67,-1.2%,66,-0.9
Ben McLemore,28.7,POR,Wing,1225,22,-5.7,-11,25,-4.0,23,-2.2%,31,+0.7%,19,-2.5%,66,+1.2,36,+1.8,57,-0.5%,90,+2.1%,9,+3.7%,4,+7.1
Khris Middleton,30.2,MIL,Forward,2133,84,+6.1,+15,79,+3.7,66,+0.8%,46,+0.2%,50,+0.1%,93,+4.3,70,-2.4,63,-0.8%,26,-0.9%,73,-1.6%,51,-0.0
Patty Mills,33.2,BKN,Combo,2310,79,+5.0,+12,70,+2.3,50,-0.2%,87,-1.4%,17,-2.6%,38,-1.1,73,-2.7,68,-1.1%,40,-0.4%,16,+2.6%,75,-1.8
Paul Millsap,36.7,BKN,Big,262,44,-1.2,-3,8,-8.1,1,-7.6%,70,-0.6%,88,+4.0%,94,+4.5,94,-6.9,97,-5.1%,27,-0.9%,60,-0.6%,30,+1.5
Marcus Morris,32.2,LAC,Big,1563,14,-8.1,-21,59,+0.7,44,-0.7%,71,-0.7%,61,+0.8%,51,-0.0,3,+8.8,10,+2.8%,2,-3.0%,48,+0.1%,22,+2.5
Markieff Morris,32.2,MIA,Big,286,34,-3.2,-8,50,-0.4,61,+0.5%,28,+0.9%,82,+3.0%,25,-2.1,26,+2.7,18,+1.8%,3,-2.9%,92,-3.6%,97,-5.3
Dejounte Murray,25.1,SAS,Point,2364,82,+5.6,+14,76,+3.3,76,+1.5%,96,-2.3%,45,-0.3%,14,-3.5,70,-2.4,45,+0.3%,52,+0.1%,71,-1.4%,33,+1.3
Mike Muscala,30.3,OKC,Big,588,95,+11.6,+27,94,+7.5,81,+2.0%,71,-0.7%,57,+0.7%,86,+3.2,80,-4.0,89,-2.7%,84,+1.6%,27,+1.7%,39,+0.8
Larry Nance Jr.,28.8,POR,Big,841,64,+1.9,+5,82,+4.1,67,+0.8%,41,+0.3%,83,+3.1%,87,+3.4,32,+2.2,68,-1.1%,62,+0.5%,15,+2.7%,22,+2.6
Larry Nance Jr.,28.8,NOP,Big,176,26,-4.6,-11,33,-3.0,69,+1.0%,2,+3.5%,72,+1.7%,84,+3.0,36,+1.7,28,+1.1%,88,+1.9%,28,+1.6%,63,-0.8
Raul Neto,29.5,WAS,Combo,1315,48,-0.7,-1,68,+2.2,71,+1.2%,50,+0.1%,36,-1.0%,72,+1.7,25,+2.9,7,+3.3%,83,+1.5%,78,-2.1%,60,-0.6
Georges Niang,28.4,PHI,Big,1683,37,-2.8,-7,55,+0.1,47,-0.4%,11,+1.9%,80,+2.7%,67,+1.3,25,+2.8,64,-0.8%,23,-1.0%,38,+0.8%,22,+2.5
Nerlens Noel,27.6,NYK,Big,554,20,-6.3,-16,22,-4.4,48,-0.3%,42,+0.3%,1,-7.1%,76,+2.2,34,+1.9,13,+2.3%,93,+2.3%,16,+2.6%,68,-1.2
Jusuf Nurkic,27.2,POR,Big,1574,98,+15.2,+30,83,+4.3,85,+2.3%,82,-1.2%,28,-1.7%,43,-0.7,98,-11.0,91,-3.0%,11,-1.7%,98,-6.6%,99,-8.7
Victor Oladipo,29.5,MIA,Combo,163,11,-9.4,-24,5,-9.1,27,-1.9%,27,+0.9%,2,-6.8%,15,-3.4,47,+0.2,65,-0.8%,92,+2.3%,22,+2.0%,61,-0.6
Kelly Olynyk,30.5,DET,Big,759,70,+3.2,+7,90,+6.5,98,+4.5%,38,+0.4%,38,-0.8%,45,-0.5,23,+3.3,6,+3.7%,78,+1.3%,42,+0.5%,64,-0.9
Kelly Oubre,25.9,CHA,Forward,1931,29,-4.0,-10,37,-2.5,13,-3.2%,62,-0.4%,71,+1.6%,84,+2.9,38,+1.5,50,-0.0%,46,-0.1%,41,+0.5%,17,+3.1
Jabari Parker,26.6,BOS,Big,102,4,-14.2,-33,7,-9.0,5,-5.2%,37,+0.5%,10,-3.6%,97,+6.1,12,+5.2,76,-1.6%,10,-1.8%,4,+5.0%,55,-0.2
Chris Paul,36.5,PHX,Point,2134,82,+5.8,+12,71,+2.4,79,+1.7%,96,-2.4%,6,-4.5%,56,+0.4,75,-3.3,81,-2.0%,38,-0.4%,29,+1.5%,95,-4.6
Cameron Payne,27.2,PHX,Combo,1216,39,-2.4,-4,16,-5.5,24,-2.0%,4,+2.8%,78,+2.4%,33,-1.6,74,-3.1,59,-0.5%,83,+1.5%,47,+0.2%,23,+2.4
Elfrid Payton,27.7,PHX,Combo,433,5,-13.6,-32,6,-9.0,4,-5.3%,14,+1.6%,94,+5.6%,24,-2.3,15,+4.6,19,+1.8%,26,-0.9%,85,-2.9%,23,+2.3
Mason Plumlee,31.7,CHA,Big,1787,41,-2.0,-5,11,-7.3,40,-0.9%,33,+0.6%,46,-0.2%,6,-4.9,87,-5.3,84,-2.3%,41,-0.3%,76,-1.9%,90,-3.2
Jakob Poeltl,26.0,SAS,Big,1967,87,+7.0,+17,94,+7.4,94,+3.4%,93,-2.1%,80,+2.7%,12,-3.6,46,+0.4,29,+1.1%,35,-0.6%,42,+0.5%,51,-0.0
Otto Porter,28.4,GSW,Forward,1373,80,+5.1,+12,65,+1.6,40,-1.0%,66,-0.5%,54,+0.4%,51,+0.0,76,-3.4,63,-0.8%,83,+1.5%,57,-0.4%,33,+1.3
Bobby Portis,26.7,MIL,Big,2019,92,+9.3,+22,83,+4.2,75,+1.5%,68,-0.6%,84,+3.2%,6,-4.8,86,-5.1,76,-1.6%,27,-0.9%,76,-1.9%,73,-1.5
Kristaps Porzingis,26.3,DAL,Big,1001,31,-3.7,-9,25,-4.0,33,-1.4%,89,-1.6%,49,-0.0%,25,-2.1,52,-0.3,31,+1.0%,4,-2.8%,89,-3.2%,97,-5.1
Kristaps Porzingis,26.3,WAS,Big,478,81,+5.6,+13,73,+3.0,67,+0.8%,98,-3.0%,8,-4.2%,66,+1.2,73,-2.7,43,+0.4%,3,-2.8%,97,-5.7%,98,-7.1
Dwight Powell,30.3,DAL,Big,1793,33,-3.5,-9,59,+0.7,56,+0.1%,32,+0.7%,81,+2.7%,73,+1.8,18,+4.2,4,+4.0%,52,+0.1%,39,+0.7%,92,-3.6
Norman Powell,28.4,POR,Wing,1331,13,-8.2,-19,67,+2.0,66,+0.8%,91,-1.7%,9,-3.7%,92,+4.1,2,+10.2,2,+4.9%,12,-1.6%,47,+0.2%,34,+1.1
Norman Powell,28.4,LAC,Wing,120,10,-9.4,-23,56,+0.2,57,+0.2%,29,+0.8%,2,-6.5%,100,+17.5,2,+9.6,2,+5.1%,85,+1.7%,19,+2.3%,8,+4.8
Taurean Prince,27.6,MIN,Forward,1172,30,-3.8,-9,48,-0.8,70,+1.1%,55,-0.1%,4,-5.3%,48,-0.2,24,+3.0,36,+0.8%,67,+0.7%,19,+2.3%,42,+0.6
Julius Randle,26.9,NYK,Big,2537,11,-9.4,-24,31,-3.3,31,-1.5%,31,+0.7%,37,-0.9%,23,-2.4,9,+6.1,13,+2.3%,11,-1.7%,54,-0.3%,35,+1.1
Josh Richardson,28.1,BOS,Combo,1065,28,-4.2,-11,73,+2.8,53,-0.0%,19,+1.3%,79,+2.7%,96,+5.5,6,+7.0,12,+2.3%,72,+1.0%,20,+2.3%,15,+3.4
Josh Richardson,28.1,SAS,Combo,512,89,+7.9,+19,93,+7.0,81,+2.0%,11,+1.8%,93,+5.1%,97,+6.4,59,-0.9,32,+1.0%,96,+2.9%,69,-1.3%,42,+0.6
Austin Rivers,29.3,DEN,Wing,1427,61,+1.3,+3,71,+2.5,78,+1.7%,48,+0.1%,64,+1.0%,86,+3.4,41,+1.2,68,-1.0%,54,+0.2%,19,+2.4%,7,+4.8
Rajon Rondo,35.7,LAL,Point,270,2,-16.2,-33,3,-12.5,4,-5.5%,6,+2.4%,20,-2.4%,63,+0.9,20,+3.7,50,-0.1%,28,-0.9%,54,-0.3%,5,+5.4
Rajon Rondo,35.7,CLE,Combo,407,22,-5.8,-15,5,-9.3,5,-4.8%,79,-1.0%,3,-5.7%,31,-1.7,76,-3.5,94,-3.9%,41,-0.3%,16,+2.6%,40,+0.7
Derrick Rose,33.1,NYK,Point,629,91,+8.9,+22,62,+1.1,64,+0.7%,10,+2.0%,76,+2.2%,45,-0.5,95,-7.8,98,-5.9%,78,+1.3%,5,+4.9%,72,-1.4
Terrence Ross,30.7,ORL,Wing,1447,21,-6.0,-11,49,-0.5,35,-1.3%,25,+1.0%,58,+0.7%,79,+2.4,11,+5.5,26,+1.3%,33,-0.6%,12,+3.1%,28,+1.8
Terry Rozier,27.6,CHA,Combo,2437,58,+0.8,+2,53,-0.0,59,+0.3%,79,-1.0%,21,-2.3%,31,-1.7,57,-0.8,67,-1.0%,19,-1.4%,77,-2.0%,67,-1.0
Ricky Rubio,31.0,CLE,Combo,964,81,+5.4,+13,55,+0.0,25,-2.0%,57,-0.2%,64,+1.0%,88,+3.6,87,-5.3,60,-0.6%,96,+3.0%,85,-2.9%,54,-0.2
D'Angelo Russell,25.7,MIN,Point,2076,70,+3.1,+7,68,+2.1,77,+1.7%,36,+0.5%,64,+1.0%,41,-0.8,59,-0.9,46,+0.2%,31,-0.8%,37,+0.8%,93,-3.8
Domantas Sabonis,25.5,IND,Big,1624,82,+5.7,+14,29,-3.5,51,-0.2%,24,+1.1%,37,-0.8%,16,-3.1,97,-9.2,53,-0.2%,48,+0.0%,97,-5.6%,96,-4.6
Domantas Sabonis,25.5,SAC,Big,504,76,+4.6,+11,81,+3.9,82,+2.0%,11,+1.9%,92,+5.0%,71,+1.5,56,-0.7,13,+2.2%,13,-1.6%,100,-9.8%,57,-0.3
Tomas Satoransky,30.0,NOP,Combo,457,5,-13.8,-27,4,-11.1,8,-4.0%,3,+3.1%,50,+0.1%,11,-3.8,26,+2.8,40,+0.6%,19,-1.4%,37,+0.9%,93,-3.9
Tomas Satoransky,30.0,WAS,Combo,412,90,+8.3,+18,64,+1.5,46,-0.5%,80,-1.1%,18,-2.5%,72,+1.7,93,-6.8,72,-1.3%,82,+1.5%,83,-2.7%,89,-3.1
Dennis Schroder,28.1,BOS,Point,1421,19,-6.6,-16,39,-2.3,26,-1.9%,82,-1.2%,17,-2.6%,66,+1.2,17,+4.3,6,+3.6%,89,+1.9%,29,+1.6%,38,+0.9
Dennis Schroder,28.1,HOU,Combo,404,20,-6.1,-12,13,-6.6,7,-4.2%,69,-0.6%,34,-1.2%,53,+0.2,53,-0.4,47,+0.2%,89,+1.9%,25,+1.9%,60,-0.5
Pascal Siakam,27.6,TOR,Forward,2574,89,+8.0,+20,92,+6.7,94,+3.5%,88,-1.6%,26,-1.8%,67,+1.2,61,-1.2,35,+0.8%,15,-1.4%,95,-4.4%,57,-0.3
Marcus Smart,27.7,BOS,Combo,2293,84,+5.9,+13,80,+3.9,88,+2.5%,77,-1.0%,42,-0.5%,41,-0.8,67,-2.0,49,+0.0%,71,+1.0%,81,-2.4%,26,+2.0
Ish Smith,33.3,CHA,Combo,448,9,-10.7,-25,7,-8.2,11,-3.5%,24,+1.1%,18,-2.5%,82,+2.8,29,+2.5,19,+1.8%,81,+1.4%,13,+3.0%,72,-1.4
Ish Smith,33.3,WAS,Point,597,33,-3.4,-8,38,-2.3,32,-1.5%,33,+0.6%,92,+5.0%,8,-4.5,41,+1.1,78,-1.7%,71,+1.0%,4,+5.1%,9,+4.4
Tony Snell,30.0,POR,Forward,521,16,-7.3,-17,5,-10.1,23,-2.1%,28,+0.9%,8,-4.0%,2,-7.2,73,-2.8,56,-0.4%,31,-0.7%,70,-1.3%,69,-1.2
Tony Snell,30.0,NOP,Wing,247,46,-1.0,-2,54,-0.0,55,+0.1%,86,-1.4%,22,-2.1%,49,-0.1,42,+1.0,43,+0.4%,52,+0.1%,6,+4.4%,7,+5.0
Lance Stephenson,31.2,IND,Combo,717,36,-2.9,-6,49,-0.4,38,-1.1%,56,-0.2%,50,+0.1%,69,+1.4,29,+2.5,21,+1.7%,37,-0.5%,85,-2.9%,13,+3.6
Garrett Temple,35.5,NOP,Wing,1072,1,-18.6,-39,4,-11.0,6,-4.3%,17,+1.4%,35,-1.0%,12,-3.7,5,+7.6,16,+1.9%,43,-0.2%,14,+2.8%,47,+0.3
Isaiah Thomas,32.7,CHA,Combo,189,79,+5.1,+11,39,-2.2,54,+0.0%,47,+0.2%,43,-0.4%,37,-1.2,94,-7.2,65,-0.9%,99,+4.4%,15,+2.7%,28,+1.8
Klay Thompson,31.7,GSW,Wing,934,37,-2.8,-7,51,-0.2,49,-0.3%,91,-1.7%,41,-0.5%,29,-1.8,28,+2.6,48,+0.1%,24,-1.0%,18,+2.5%,58,-0.4
Tristan Thompson,30.6,SAC,Big,452,60,+1.1,+3,85,+4.9,49,-0.3%,65,-0.5%,96,+7.4%,44,-0.5,19,+3.8,11,+2.5%,36,-0.5%,67,-1.2%,93,-3.8
Tristan Thompson,30.6,CHI,Big,371,97,+12.8,+28,99,+12.1,88,+2.6%,81,-1.2%,100,+11.9%,96,+5.4,56,-0.7,17,+1.9%,72,+1.0%,92,-3.7%,84,-2.4
Karl-Anthony Towns,26.0,MIN,Big,2482,80,+5.1,+12,95,+8.0,89,+2.7%,54,-0.1%,75,+2.1%,95,+5.3,25,+2.9,32,+1.0%,3,-2.9%,81,-2.5%,95,-4.4
PJ Tucker,36.5,MIA,Big,1978,65,+2.0,+5,56,+0.2,35,-1.3%,47,+0.2%,61,+0.9%,85,+3.2,66,-1.8,66,-0.9%,60,+0.4%,73,-1.6%,20,+2.9
Myles Turner,25.6,IND,Big,1232,74,+3.9,+9,35,-2.7,44,-0.7%,79,-1.0%,5,-4.8%,43,-0.7,93,-6.7,91,-3.0%,69,+0.9%,68,-1.2%,83,-2.3
Jonas Valanciunas,29.5,NOP,Big,2236,93,+10.0,+24,84,+4.4,90,+2.8%,53,-0.0%,63,+0.9%,15,-3.3,90,-5.7,77,-1.6%,6,-2.1%,93,-3.7%,94,-4.3
Denzel Valentine,28.0,CLE,Wing,164,23,-5.3,-13,26,-3.9,21,-2.3%,94,-2.2%,16,-2.7%,7,-4.6,38,+1.5,42,+0.4%,68,+0.8%,90,-3.3%,1,+8.8
Fred VanVleet,27.7,TOR,Point,2457,84,+5.9,+15,76,+3.3,82,+2.0%,49,+0.1%,11,-3.5%,40,-0.9,72,-2.6,82,-2.1%,64,+0.6%,27,+1.6%,75,-1.7
Nikola Vucevic,31.0,CHI,Big,2415,34,-3.1,-8,29,-3.5,48,-0.4%,55,-0.1%,2,-6.3%,11,-3.7,53,-0.4,24,+1.4%,20,-1.2%,84,-2.8%,95,-4.5
Kemba Walker,31.5,NYK,Point,947,6,-12.5,-30,16,-5.5,53,-0.0%,34,+0.6%,4,-4.9%,4,-5.8,6,+7.0,4,+4.3%,36,-0.5%,37,+0.9%,95,-4.4
Russell Westbrook,33.0,LAL,Point,2667,53,+0.1,+0,37,-2.5,36,-1.3%,69,-0.6%,77,+2.2%,24,-2.1,72,-2.7,63,-0.8%,43,-0.2%,16,+2.6%,85,-2.5
Hassan Whiteside,32.4,UTA,Big,1125,73,+3.8,+7,94,+7.3,81,+1.9%,41,+0.3%,93,+5.4%,32,-1.6,22,+3.5,19,+1.7%,65,+0.6%,50,-0.0%,31,+1.5
Andrew Wiggins,26.7,GSW,Forward,2318,58,+0.8,+2,48,-0.6,29,-1.7%,64,-0.5%,77,+2.3%,54,+0.3,63,-1.4,75,-1.5%,35,-0.6%,67,-1.1%,57,-0.3
Lou Williams,35.0,ATL,Combo,790,49,-0.5,-1,21,-4.6,24,-2.1%,80,-1.1%,10,-3.7%,64,+1.0,81,-4.1,79,-1.8%,47,-0.1%,18,+2.4%,83,-2.3
Justise Winslow,25.6,LAC,Big,425,84,+6.0,+16,63,+1.2,61,+0.5%,67,-0.6%,47,-0.2%,95,+4.8,84,-4.7,96,-4.9%,53,+0.2%,25,+1.8%,5,+5.6
Justise Winslow,25.6,POR,Forward,293,99,+19.5,+30,100,+14.9,99,+5.3%,97,-2.7%,89,+4.2%,76,+2.2,84,-4.6,49,+0.1%,70,+0.9%,95,-4.1%,87,-2.8
Christian Wood,26.1,HOU,Big,2092,56,+0.5,+1,41,-1.9,72,+1.3%,43,+0.3%,10,-3.6%,39,-0.9,69,-2.3,72,-1.3%,6,-2.2%,84,-2.8%,85,-2.5
Delon Wright,29.5,ATL,Combo,1393,47,-0.8,-2,34,-2.8,40,-1.0%,31,+0.7%,58,+0.7%,82,+2.8,67,-2.1,70,-1.2%,86,+1.7%,25,+1.9%,37,+0.9
Thaddeus Young,33.4,SAS,Big,355,27,-4.3,-11,6,-9.1,13,-3.2%,18,+1.3%,12,-3.3%,38,-1.1,84,-4.8,33,+0.9%,99,+4.5%,92,-3.6%,48,+0.2
Thaddeus Young,33.4,TOR,Forward,466,63,+1.8,+5,43,-1.6,71,+1.2%,3,+3.2%,81,+2.9%,26,-2.0,76,-3.4,83,-2.2%,80,+1.4%,51,-0.1%,45,+0.5
Cody Zeller,29.1,POR,Big,335,47,-0.8,-2,75,+3.2,51,-0.2%,22,+1.1%,98,+8.5%,8,-4.2,19,+4.0,15,+2.1%,52,+0.1%,90,-3.3%,43,+0.6
Ivica Zubac,24.6,LAC,Big,1843,12,-8.6,-22,41,-1.9,49,-0.3%,60,-0.3%,55,+0.5%,21,-2.5,7,+6.7,3,+4.8%,13,-1.6%,88,-3.2%,89,-3.1
David Nwaba,28.8,HOU,Forward,507,24,-5.1,-8,58,+0.6,30,-1.7%,43,+0.3%,95,+6.4%,81,+2.7,10,+5.7,8,+3.1%,71,+1.0%,25,+1.9%,54,-0.2
Gary Payton II,28.9,GSW,Combo,1207,71,+3.4,+8,62,+1.1,61,+0.5%,64,-0.5%,59,+0.8%,44,-0.6,68,-2.2,59,-0.6%,98,+3.7%,24,+1.9%,42,+0.6
Chris Boucher,28.8,TOR,Big,1666,79,+5.1,+13,67,+2.1,39,-1.0%,39,+0.4%,90,+4.3%,68,+1.3,74,-3.0,95,-4.3%,39,-0.4%,42,+0.5%,13,+3.6
Torrey Craig,30.9,IND,Forward,1013,9,-10.7,-25,20,-4.6,24,-2.0%,41,+0.3%,43,-0.4%,62,+0.8,9,+6.1,56,-0.4%,20,-1.3%,19,+2.3%,11,+4.0
Torrey Craig,30.9,PHX,Forward,521,9,-10.0,-21,8,-8.2,3,-6.0%,6,+2.6%,95,+6.1%,64,+1.0,35,+1.8,37,+0.7%,19,-1.3%,96,-4.6%,28,+1.8
Monte Morris,26.3,DEN,Point,2234,92,+9.5,+23,94,+7.4,92,+3.1%,93,-2.0%,34,-1.2%,48,-0.2,67,-2.1,52,-0.2%,5,-2.4%,77,-2.0%,99,-9.4
Lonzo Ball,24.0,CHI,Point,1204,76,+4.6,+12,25,-4.0,36,-1.3%,41,+0.3%,23,-2.1%,22,-2.5,96,-8.6,84,-2.2%,96,+3.1%,36,+1.0%,93,-3.9
Kyle Kuzma,26.3,WAS,Big,2203,23,-5.2,-13,32,-3.2,56,+0.1%,35,+0.6%,31,-1.5%,44,-0.6,33,+2.0,71,-1.3%,23,-1.1%,7,+4.1%,46,+0.4
Alex Caruso,27.7,CHI,Combo,1136,90,+8.2,+20,50,-0.4,17,-2.8%,73,-0.8%,53,+0.3%,94,+4.3,96,-8.5,89,-2.8%,97,+3.3%,64,-1.0%,16,+3.3
Thomas Bryant,24.3,WAS,Big,416,24,-5.0,-11,19,-4.9,31,-1.5%,37,+0.5%,8,-3.9%,23,-2.3,48,+0.1,25,+1.3%,39,-0.4%,47,+0.2%,96,-4.8
Josh Hart,26.7,NOP,Wing,1368,66,+2.4,+6,75,+3.1,89,+2.6%,76,-0.9%,40,-0.7%,70,+1.4,44,+0.7,39,+0.7%,7,-2.1%,56,-0.4%,80,-2.0
Josh Hart,26.7,POR,Combo,415,94,+10.5,+12,86,+5.1,82,+2.0%,83,-1.3%,36,-1.0%,83,+2.8,88,-5.4,92,-3.4%,17,-1.4%,97,-5.7%,32,+1.3
Alfonzo McKinnie,29.1,CHI,Forward,184,4,-15.0,-31,28,-3.7,17,-2.7%,5,+2.6%,96,+7.1%,2,-6.5,2,+11.3,0,+6.7%,77,+1.3%,7,+4.1%,17,+3.2
OG Anunoby,24.3,TOR,Wing,1722,70,+3.1,+8,58,+0.6,90,+2.7%,25,+1.0%,33,-1.4%,20,-2.6,71,-2.5,33,+0.9%,83,+1.5%,63,-0.9%,82,-2.2
Bam Adebayo,24.3,MIA,Big,1822,86,+6.4,+15,52,-0.2,73,+1.3%,52,-0.0%,7,-4.2%,77,+2.2,93,-6.6,75,-1.5%,37,-0.5%,92,-3.6%,70,-1.3
Derrick Walton Jr.,26.6,DET,Point,108,99,+17.4,+35,74,+3.1,3,-6.0%,44,+0.2%,99,+10.0%,98,+7.7,99,-14.3,79,-1.7%,100,+8.7%,53,-0.3%,47,+0.2
John Collins,24.1,ATL,Big,1662,52,+0.0,+0,43,-1.6,56,+0.1%,24,+1.1%,51,+0.2%,19,-2.7,64,-1.6,78,-1.7%,27,-0.9%,56,-0.4%,63,-0.8
Dillon Brooks,25.8,MEM,Wing,881,89,+8.0,+16,79,+3.7,73,+1.3%,83,-1.3%,27,-1.8%,67,+1.2,82,-4.4,58,-0.5%,91,+2.2%,52,-0.1%,24,+2.2
Khem Birch,29.1,TOR,Big,988,45,-1.0,-3,71,+2.5,56,+0.1%,44,+0.2%,88,+4.0%,49,-0.1,21,+3.6,4,+4.1%,41,-0.3%,83,-2.7%,65,-0.9
Jayson Tatum,23.7,BOS,Forward,2726,99,+16.5,+38,98,+10.3,98,+5.1%,84,-1.3%,58,+0.7%,78,+2.3,91,-6.2,77,-1.6%,57,+0.3%,88,-3.1%,81,-2.1
