Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Steven Hunter,28.0,MEM,Big,105,24,47.4%,24,47.4%,0,0.0%,0,61.1%,45,67%,25,67%,0,0%,0,0%
Serge Ibaka,20.1,OKC,Big,1231,71,54.6%,73,54.5%,0,50.0%,23,62.4%,50,66%,79,52%,19,84%,65,100%
Andre Iguodala,25.8,PHI,Wing,3187,46,49.2%,67,49.3%,22,32.2%,31,74.0%,84,49%,44,57%,93,24%,74,82%
Zydrunas Ilgauskas,34.4,CLE,Big,1326,18,45.4%,11,43.9%,100,47.8%,65,74.2%,22,73%,76,53%,14,88%,65,100%
Ersan Ilyasova,22.5,MIL,Big,1864,47,50.1%,41,49.6%,50,34.1%,57,72.4%,12,77%,33,64%,35,75%,89,99%
Allen Iverson,34.4,PHI,Point,796,14,43.3%,18,42.5%,43,34.8%,66,82.4%,29,47%,53,25%,12,51%,37,88%
Royal Ivey,27.9,PHI,Combo,227,98,58.7%,51,46.7%,100,50.0%,0,80.0%,13,64%,11,57%,51,29%,28,91%
Jarrett Jack,26.0,TOR,Combo,2212,94,55.4%,89,51.7%,96,42.9%,82,84.3%,87,31%,77,24%,91,14%,74,68%
Stephen Jackson,31.6,CHA,Wing,2821,28,47.2%,40,45.7%,38,34.0%,49,78.5%,81,50%,73,45%,67,41%,89,75%
Stephen Jackson,31.6,GSW,Forward,298,22,47.3%,58,48.4%,14,29.7%,31,70.3%,98,38%,93,42%,100,15%,98,82%
LeBron James,24.8,CLE,Forward,2957,100,55.2%,100,56.1%,51,34.6%,66,76.8%,100,36%,80,48%,98,17%,100,34%
Antawn Jamison,33.4,CLE,Forward,807,91,52.7%,91,53.1%,43,34.2%,0,49.4%,16,80%,11,76%,20,76%,9,100%
Antawn Jamison,33.4,WAS,Forward,1592,47,49.2%,56,48.3%,57,34.7%,29,70.0%,36,73%,69,53%,16,79%,9,100%
Nathan Jawai,23.1,MIN,Big,370,14,44.0%,12,44.0%,0,0.0%,49,70.6%,99,36%,97,30%,78,55%,0,0%
Al Jefferson,24.8,MIN,Big,2452,42,49.9%,43,50.0%,0,0.0%,39,68.0%,98,45%,94,41%,91,48%,0,0%
Richard Jefferson,29.4,SAS,Forward,2509,71,50.7%,82,51.4%,31,31.9%,43,73.0%,38,71%,31,66%,49,63%,9,100%
Jared Jeffries,27.9,HOU,Big,312,19,45.6%,39,49.3%,0,11.1%,0,52.0%,73,58%,87,48%,2,100%,65,100%
Jared Jeffries,27.9,NYK,Big,1455,35,48.9%,31,48.5%,41,33.3%,34,64.8%,47,66%,80,52%,16,87%,65,100%
Brandon Jennings,20.1,MIL,Combo,2664,15,43.3%,9,37.0%,63,37.8%,54,81.8%,83,33%,81,23%,77,16%,83,61%
Jonas Jerebko,22.7,DET,Forward,2209,82,51.4%,87,51.9%,37,32.7%,34,70.9%,42,69%,42,63%,22,72%,9,100%
Amir Johnson,22.5,TOR,Big,1394,99,63.5%,99,63.5%,0,0.0%,31,64.3%,38,68%,23,68%,48,69%,0,0%
Anthony Johnson,35.1,ORL,Point,322,61,51.2%,73,50.0%,50,35.7%,0,94.4%,45,39%,53,25%,57,19%,29,90%
James Johnson,22.7,CHI,Forward,675,38,48.6%,27,46.8%,71,36.8%,14,64.0%,58,64%,64,55%,27,69%,89,93%
Joe Johnson,28.3,ATL,Wing,2878,63,50.7%,64,48.8%,61,37.3%,66,81.8%,94,39%,79,42%,95,23%,88,77%
Dahntay Jones,28.8,IND,Forward,1815,18,45.4%,24,46.8%,0,11.1%,71,77.1%,91,49%,78,50%,76,48%,9,100%
James Jones,29.1,MIA,Wing,451,26,46.9%,0,20.8%,54,37.0%,0,80.0%,0,97%,0,0%,1,100%,32,96%
Solomon Jones,25.3,IND,Big,636,16,44.3%,16,44.8%,0,0.0%,52,71.0%,6,82%,14,71%,11,92%,0,0%
DeAndre Jordan,21.3,LAC,Big,1047,96,60.6%,96,60.9%,0,0.0%,2,37.7%,55,65%,28,66%,95,43%,0,0%
Chris Kaman,27.5,LAC,Big,2597,37,49.2%,38,49.3%,0,0.0%,68,74.8%,30,71%,24,67%,42,73%,0,0%
Jason Kapono,28.7,PHI,Wing,955,78,52.9%,62,48.5%,63,37.5%,0,60.0%,8,83%,49,56%,15,74%,38,94%
Coby Karl,26.4,GSW,Point,105,0,36.2%,22,42.9%,0,12.5%,0,66.7%,22,50%,14,44%,0,0%,2,100%
Jason Kidd,36.6,DAL,Point,2875,98,56.6%,20,42.5%,96,43.6%,59,80.8%,6,69%,67,22%,22,39%,20,93%
Andrei Kirilenko,28.7,UTA,Forward,1656,93,53.5%,98,55.6%,11,29.5%,54,75.0%,24,76%,33,66%,4,93%,9,100%
Kyle Korver,28.6,UTA,Wing,922,98,59.6%,43,46.1%,100,53.7%,57,79.2%,2,93%,6,85%,2,94%,41,93%
Kosta Koufos,20.7,UTA,Big,115,2,37.9%,4,37.9%,0,0.0%,0,70.0%,23,73%,16,70%,2,100%,0,0%
Nenad Krstic,26.3,OKC,Big,1737,48,50.2%,49,50.4%,0,20.0%,54,71.7%,7,82%,31,65%,10,93%,65,100%
Carl Landry,26.1,HOU,Big,1400,73,54.8%,75,54.8%,0,0.0%,96,83.9%,81,56%,49,60%,84,50%,0,0%
Carl Landry,26.1,SAC,Big,1051,59,52.1%,61,52.1%,0,33.3%,63,74.1%,82,56%,73,54%,74,58%,65,100%
Ty Lawson,22.0,DEN,Combo,1236,96,56.0%,96,54.3%,87,41.6%,26,76.0%,79,35%,83,21%,53,25%,9,97%
Courtney Lee,24.1,BKN,Wing,2358,41,48.7%,54,47.7%,41,34.4%,95,87.9%,59,60%,54,53%,59,46%,28,97%
David Lee,26.5,NYK,Big,3004,72,54.6%,76,55.0%,0,0.0%,88,81.1%,57,64%,50,60%,47,70%,0,0%
Rashard Lewis,30.2,ORL,Big,2362,69,54.2%,27,47.8%,84,40.0%,87,80.6%,32,70%,82,51%,96,41%,91,98%
Shaun Livingston,24.1,OKC,Wing,118,0,31.3%,5,35.7%,0,0.0%,0,0.0%,59,60%,1,100%,51,50%,0,0%
Shaun Livingston,24.1,WAS,Combo,653,85,53.8%,98,54.4%,0,0.0%,90,87.5%,53,43%,19,52%,28,39%,0,0%
Brook Lopez,21.6,BKN,Big,3015,43,50.0%,44,50.0%,0,0.0%,90,81.7%,79,57%,69,55%,70,60%,0,0%
Robin Lopez,21.6,PHX,Big,920,92,59.2%,92,59.2%,0,0.0%,53,71.1%,60,63%,57,58%,34,76%,0,0%
Kevin Love,21.1,MIN,Big,1683,28,48.2%,25,47.4%,56,35.1%,91,81.7%,75,57%,91,45%,60,66%,96,91%
Kyle Lowry,23.6,HOU,Combo,1608,17,43.5%,45,44.7%,13,26.9%,69,82.4%,77,35%,74,28%,89,14%,32,91%
Corey Maggette,30.0,GSW,Forward,2072,87,52.4%,89,53.1%,6,27.7%,94,83.5%,78,59%,53,59%,60,57%,9,100%
Jamaal Magloire,31.4,MIA,Big,286,80,56.1%,81,56.1%,0,0.0%,2,40.9%,92,52%,83,50%,2,100%,0,0%
Ian Mahinmi,23.0,SAS,Big,123,99,68.3%,99,68.3%,0,0.0%,20,58.8%,75,57%,47,61%,97,40%,0,0%
Shawn Marion,31.5,DAL,Forward,2376,76,51.1%,84,51.6%,3,18.8%,60,76.1%,33,73%,7,77%,40,66%,9,100%
Cartier Martin,24.9,GSW,Wing,267,10,41.7%,8,37.0%,30,33.3%,0,73.7%,76,53%,83,38%,99,14%,5,100%
Cartier Martin,24.9,WAS,Wing,104,17,44.2%,5,35.7%,0,40.0%,0,88.9%,53,63%,92,33%,11,75%,70,83%
Kenyon Martin,31.8,DEN,Big,1982,20,46.4%,19,46.5%,19,29.6%,13,55.7%,38,68%,50,60%,33,76%,99,75%
Kevin Martin,26.7,HOU,Wing,857,32,47.9%,61,48.4%,17,31.0%,100,92.4%,54,62%,18,69%,53,49%,69,84%
Kevin Martin,26.7,SAC,Combo,770,23,45.7%,23,42.1%,48,35.5%,64,82.4%,17,61%,6,62%,19,44%,45,85%
Roger Mason Jr.,29.1,SAS,Combo,1398,45,48.1%,47,45.8%,35,33.3%,28,76.7%,9,66%,57,32%,6,59%,53,80%
Wesley Matthews,23.0,UTA,Wing,1977,85,54.5%,87,52.8%,79,39.0%,69,82.4%,17,76%,15,71%,24,68%,31,97%
Jason Maxiell,26.7,DET,Big,1522,52,50.9%,55,51.0%,0,0.0%,19,58.7%,52,66%,41,62%,47,71%,0,0%
Sean May,25.6,SAC,Big,319,26,47.6%,31,48.5%,0,0.0%,37,66.7%,21,73%,99,17%,27,81%,0,0%
Eric Maynor,22.4,OKC,Point,848,45,48.1%,45,45.6%,63,38.6%,10,68.4%,88,23%,96,9%,78,13%,61,76%
Eric Maynor,22.4,UTA,Point,337,4,39.5%,10,40.6%,4,21.1%,32,76.7%,84,24%,86,15%,61,18%,2,100%
O.J. Mayo,22.0,MEM,Wing,3094,74,51.9%,66,49.1%,80,39.2%,63,81.2%,71,56%,66,50%,62,45%,76,81%
Luc Mbah a Moute,23.1,MIL,Forward,1837,33,48.2%,49,48.0%,60,35.3%,26,69.9%,71,62%,62,56%,18,76%,9,100%
DJ Mbenga,28.8,LAL,Big,263,23,47.1%,22,47.1%,0,0.0%,0,47.1%,85,55%,76,53%,75,56%,0,0%
Antonio McDyess,35.2,SAS,Big,1600,25,47.5%,26,47.8%,0,0.0%,27,63.2%,4,85%,60,58%,6,99%,0,0%
JaVale McGee,21.8,WAS,Big,905,53,50.9%,55,51.0%,0,0.0%,26,63.1%,58,64%,53,60%,26,81%,0,0%
Tracy McGrady,30.4,NYK,Wing,626,14,42.8%,34,44.8%,3,25.0%,38,75.4%,96,37%,99,23%,80,33%,90,73%
Dominic McGuire,24.0,WAS,Forward,207,0,33.3%,2,33.3%,0,0.0%,0,0.0%,93,45%,91,43%,71,50%,0,0%
Josh McRoberts,22.7,IND,Big,466,77,55.7%,69,53.8%,97,44.4%,8,51.7%,36,69%,35,64%,54,67%,65,100%
Jodie Meeks,22.2,MIL,Wing,436,4,38.8%,12,40.0%,3,25.0%,0,86.7%,34,70%,88,37%,4,85%,37,94%
Jodie Meeks,22.2,PHI,Wing,200,87,55.1%,85,52.8%,71,38.1%,0,66.7%,20,74%,60,50%,1,100%,60,88%
CJ Miles,22.6,UTA,Wing,1476,54,49.8%,59,48.1%,45,35.1%,16,69.5%,33,70%,59,51%,14,74%,45,92%
Darko Milicic,24.4,MIN,Big,608,38,49.5%,42,49.7%,0,0.0%,9,53.6%,92,51%,62,57%,89,48%,0,0%
Andre Miller,33.6,POR,Combo,2494,28,46.1%,55,46.9%,0,22.5%,59,82.1%,89,29%,66,30%,64,24%,64,75%
Brad Miller,33.6,CHI,Big,1925,19,46.1%,23,47.3%,13,28.0%,93,82.2%,35,69%,86,50%,31,78%,65,100%
Mike Miller,29.7,WAS,Wing,1801,97,59.6%,80,51.5%,99,48.0%,68,82.4%,40,68%,46,56%,47,54%,54,89%
Paul Millsap,24.7,UTA,Big,2234,68,53.8%,70,54.2%,0,0.0%,44,69.1%,23,73%,11,73%,44,72%,0,0%
Nazr Mohammed,32.2,CHA,Big,964,74,54.9%,75,54.9%,0,0.0%,30,63.6%,26,71%,21,69%,35,75%,0,0%
Jamario Moon,29.4,CLE,Wing,1006,80,53.2%,93,56.5%,23,32.3%,60,80.0%,10,81%,5,88%,50,53%,30,97%
Mikki Moore,34.0,GSW,Big,404,94,60.0%,94,60.0%,0,0.0%,0,63.6%,20,74%,25,67%,21,83%,0,0%
Adam Morrison,25.3,LAL,Wing,160,2,37.0%,7,36.8%,0,25.0%,0,83.3%,30,71%,22,67%,6,82%,99,33%
Anthony Morrow,24.1,GSW,Wing,1976,92,56.6%,52,47.7%,97,45.3%,98,90.1%,48,65%,72,45%,66,41%,34,96%
Troy Murphy,29.5,IND,Big,2337,74,55.1%,67,53.3%,75,38.4%,85,79.8%,16,75%,51,60%,58,66%,65,100%
Ronald Murray,30.3,CHA,Wing,977,19,44.4%,23,42.7%,26,32.5%,18,70.8%,85,49%,67,49%,76,37%,93,68%
Ronald Murray,30.3,CHI,Wing,654,20,45.4%,30,43.8%,25,32.5%,37,75.4%,58,61%,69,48%,46,54%,55,89%
Eduardo Najera,33.3,BKN,Big,203,6,40.6%,23,47.2%,0,17.6%,0,50.0%,17,75%,43,62%,2,100%,65,100%
Eduardo Najera,33.3,DAL,Big,447,82,56.2%,85,56.5%,69,37.2%,0,70.0%,3,86%,3,80%,21,83%,94,94%
Steve Nash,35.7,PHX,Point,2656,100,57.4%,96,54.0%,98,43.8%,100,93.8%,100,11%,98,6%,94,6%,100,27%
Jameer Nelson,27.7,ORL,Point,1857,65,51.4%,63,48.2%,72,39.1%,80,84.5%,80,26%,88,13%,92,7%,80,69%
Rasho Nesterovic,33.4,TOR,Big,364,76,55.6%,78,55.6%,0,0.0%,0,25.0%,25,72%,92,44%,7,97%,0,0%
Joakim Noah,24.7,CHI,Big,1909,48,50.4%,50,50.4%,0,0.0%,65,74.4%,82,56%,79,52%,53,67%,0,0%
Andres Nocioni,29.9,SAC,Wing,1475,36,48.1%,16,40.9%,78,38.6%,24,72.7%,28,72%,60,50%,45,56%,21,99%
Steve Novak,26.4,LAC,Forward,267,24,47.5%,51,48.0%,29,31.5%,0,100.0%,0,97%,0,0%,7,92%,9,100%
Dirk Nowitzki,31.4,DAL,Big,3033,42,49.9%,33,48.7%,91,42.5%,98,91.4%,67,62%,91,46%,64,63%,91,98%
Jermaine O'Neal,31.1,MIA,Big,1985,63,52.8%,64,52.9%,0,0.0%,56,72.0%,88,54%,53,59%,82,51%,0,0%
Shaquille O'Neal,37.7,CLE,Big,1234,86,56.7%,86,56.9%,0,0.0%,6,50.0%,81,56%,44,61%,94,43%,0,0%
Fabricio Oberto,34.6,WAS,Big,644,97,62.5%,97,62.5%,0,0.0%,0,76.5%,0,94%,1,96%,17,86%,0,0%
Greg Oden,21.8,POR,Big,501,96,60.5%,96,60.5%,0,0.0%,75,76.6%,86,54%,61,57%,99,33%,0,0%
Lamar Odom,30.0,LAL,Big,2567,50,50.6%,53,50.9%,41,33.3%,45,69.3%,94,50%,94,41%,90,48%,99,84%
Emeka Okafor,27.1,NOP,Big,2367,65,53.0%,66,53.0%,0,0.0%,14,56.2%,42,68%,28,66%,46,71%,0,0%
Mehmet Okur,30.4,UTA,Big,2145,55,51.3%,33,48.6%,81,38.7%,92,82.0%,30,70%,57,59%,53,67%,92,96%
Kevin Ollie,36.8,OKC,Point,200,8,42.4%,29,43.8%,0,0.0%,0,100.0%,2,79%,0,100%,2,73%,0,0%
Travis Outlaw,25.1,LAC,Wing,466,44,49.1%,25,43.0%,73,38.2%,52,78.8%,69,57%,33,60%,84,32%,80,81%
Travis Outlaw,25.1,POR,Forward,227,16,44.9%,7,37.7%,100,41.4%,0,87.5%,49,66%,76,50%,71,50%,9,100%
Zaza Pachulia,25.7,ATL,Big,1053,51,50.7%,50,50.7%,0,0.0%,31,63.8%,43,67%,65,56%,9,94%,0,0%
Jannero Pargo,30.0,CHI,Combo,720,6,40.0%,11,38.8%,15,27.9%,97,91.4%,21,56%,47,35%,17,46%,34,90%
Anthony Parker,34.4,CLE,Wing,2277,89,55.2%,41,45.8%,93,42.0%,55,78.9%,5,86%,4,96%,25,67%,29,97%
Tony Parker,27.5,SAS,Point,1717,55,49.7%,71,49.6%,33,33.3%,27,75.5%,78,29%,43,28%,39,27%,29,90%
Chris Paul,24.5,NOP,Point,1707,84,54.0%,84,51.7%,89,41.9%,78,84.3%,98,12%,92,11%,96,5%,96,40%
Sasha Pavlovic,26.0,MIN,Wing,770,7,39.5%,9,37.7%,7,28.4%,0,35.0%,77,52%,85,38%,69,41%,75,81%
Oleksiy Pecherov,23.9,MIN,Big,401,11,43.0%,16,44.9%,3,25.5%,100,96.3%,40,68%,90,46%,43,72%,65,100%
Kendrick Perkins,25.0,BOS,Big,2150,95,60.4%,95,60.5%,0,0.0%,18,58.2%,39,68%,9,74%,92,48%,0,0%
Morris Peterson,32.2,NOP,Wing,963,51,49.7%,20,41.5%,56,37.1%,4,62.7%,3,88%,7,83%,7,80%,39,94%
Johan Petro,23.8,DEN,Big,353,85,56.7%,86,56.7%,0,0.0%,0,77.8%,21,74%,54,59%,9,94%,0,0%
Paul Pierce,32.1,BOS,Wing,2407,81,53.6%,72,49.7%,92,41.9%,81,85.1%,73,55%,54,53%,93,24%,46,92%
Mickael Pietrus,27.7,ORL,Wing,1596,84,54.4%,76,50.5%,74,38.3%,6,63.1%,26,73%,25,63%,51,50%,59,88%
James Posey,32.8,NOP,Wing,1690,28,47.3%,26,43.4%,28,32.6%,71,82.5%,22,74%,60,50%,72,38%,53,89%
Leon Powe,25.8,CLE,Big,210,6,40.5%,6,40.5%,0,0.0%,17,57.7%,90,53%,83,50%,54,67%,0,0%
Josh Powell,26.8,LAL,Big,474,3,38.3%,1,35.8%,0,42.9%,25,63.0%,40,68%,83,50%,28,80%,65,100%
A.J. Price,23.1,IND,Combo,789,62,50.5%,53,46.7%,54,36.2%,41,79.1%,68,39%,98,9%,94,11%,55,80%
Ronnie Price,26.4,UTA,Combo,765,19,44.1%,32,43.0%,24,31.0%,8,72.5%,38,48%,36,40%,30,38%,47,83%
Tayshaun Prince,29.7,DET,Wing,1660,67,51.2%,75,50.4%,63,37.5%,22,71.4%,75,54%,40,58%,63,44%,5,100%
Joel Przybilla,30.1,POR,Big,671,57,51.8%,60,51.8%,0,0.0%,28,63.3%,42,67%,25,67%,0,0%,0,0%
Chris Quinn,26.1,BKN,Point,175,47,48.6%,2,38.9%,67,38.9%,0,100.0%,16,57%,100,0%,18,40%,41,86%
Vladimir Radmanovic,29.0,CHA,Big,132,8,41.7%,1,35.0%,28,31.8%,0,66.7%,26,71%,51,60%,100,0%,65,100%
Vladimir Radmanovic,29.0,GSW,Big,750,14,43.8%,18,45.1%,9,27.4%,0,76.2%,37,68%,37,63%,79,54%,96,91%
Anthony Randolph,20.3,GSW,Big,727,13,43.8%,14,44.1%,0,0.0%,83,79.2%,80,56%,74,53%,68,60%,0,0%
Zach Randolph,28.3,MEM,Big,3042,39,49.6%,40,49.6%,34,32.6%,78,77.8%,97,48%,87,49%,94,45%,97,86%
Theo Ratliff,36.5,CHA,Big,620,22,47.0%,21,47.0%,0,0.0%,79,78.3%,31,70%,23,69%,40,74%,0,0%
Theo Ratliff,36.5,SAS,Big,122,7,41.2%,8,41.2%,0,0.0%,0,50.0%,75,57%,7,75%,99,33%,0,0%
Michael Redd,30.2,MIL,Wing,490,6,39.3%,7,36.8%,15,30.5%,20,71.2%,68,57%,60,50%,76,37%,5,100%
JJ Redick,25.4,ORL,Wing,1681,82,53.9%,53,47.7%,86,40.0%,83,85.4%,51,63%,56,52%,58,46%,76,81%
Chris Richard,24.9,CHI,Big,180,44,50.0%,44,50.0%,0,0.0%,0,66.7%,45,67%,16,70%,84,50%,0,0%
Jason Richardson,28.8,PHX,Wing,2477,89,55.7%,89,52.9%,85,39.9%,30,73.9%,35,70%,20,67%,70,41%,41,93%
Quentin Richardson,29.6,MIA,Wing,2076,91,56.2%,69,49.5%,86,40.0%,27,73.2%,33,70%,91,34%,73,38%,36,95%
Luke Ridnour,28.7,MIL,Point,1708,78,53.3%,86,51.9%,61,38.2%,95,90.2%,59,36%,84,16%,43,27%,55,80%
Nate Robinson,25.4,BOS,Combo,345,70,51.4%,4,36.5%,91,42.0%,0,55.6%,32,51%,30,43%,21,44%,91,56%
Nate Robinson,25.4,NYK,Combo,718,91,54.2%,83,50.8%,78,39.7%,33,76.9%,49,44%,53,32%,45,30%,68,72%
Sergio Rodriguez,23.4,NYK,Point,509,86,54.2%,98,55.6%,41,34.0%,56,80.8%,61,33%,61,24%,82,11%,53,81%
Sergio Rodriguez,23.4,SAC,Point,484,51,48.9%,65,48.6%,33,33.3%,15,71.4%,73,30%,76,18%,61,18%,22,92%
Rajon Rondo,23.7,BOS,Point,2955,76,52.3%,94,53.7%,11,23.5%,2,62.0%,71,30%,35,33%,51,23%,92,50%
Derrick Rose,21.1,CHI,Point,2861,59,49.8%,76,50.1%,17,28.3%,29,76.5%,67,31%,31,34%,37,29%,88,60%
Quinton Ross,28.5,DAL,Wing,250,2,36.4%,15,40.6%,0,16.7%,0,50.0%,4,87%,11,75%,3,89%,5,100%
Quinton Ross,28.5,WAS,Combo,255,0,31.1%,0,32.6%,0,14.3%,0,50.0%,0,94%,0,100%,0,89%,2,100%
Brandon Roy,25.3,POR,Wing,2413,66,51.1%,79,51.2%,36,33.8%,45,78.0%,98,35%,94,29%,92,24%,70,83%
Brandon Rush,24.3,IND,Wing,2443,67,51.2%,24,42.8%,91,41.6%,3,62.1%,27,72%,36,60%,56,47%,20,99%
John Salmons,29.9,CHI,Wing,1664,38,48.3%,31,43.8%,69,38.0%,54,78.9%,55,61%,41,58%,71,41%,61,87%
John Salmons,29.9,MIL,Wing,1127,72,51.7%,70,49.5%,77,38.5%,91,86.7%,89,45%,80,42%,85,31%,89,76%
Brian Scalabrine,31.6,BOS,Forward,424,13,43.4%,9,38.7%,26,31.1%,0,66.7%,2,96%,4,83%,0,100%,9,100%
Luis Scola,29.5,HOU,Big,2667,56,51.6%,58,51.5%,0,50.0%,80,78.5%,63,63%,64,56%,50,68%,65,100%
Thabo Sefolosha,25.5,OKC,Wing,2334,47,49.2%,73,49.8%,19,31.5%,12,67.4%,29,71%,37,59%,16,73%,27,98%
Ramon Sessions,23.6,MIN,Point,1634,35,46.4%,53,46.8%,0,12.5%,12,69.8%,55,37%,16,41%,29,33%,2,100%
Bobby Simmons,29.4,BKN,Forward,368,11,43.0%,11,38.8%,23,31.0%,0,100.0%,20,78%,27,67%,67,54%,9,100%
James Singleton,28.3,DAL,Forward,137,0,33.3%,0,28.0%,0,28.6%,0,100.0%,4,91%,16,75%,0,100%,9,100%
James Singleton,28.3,WAS,Big,747,5,39.8%,8,41.0%,0,15.4%,94,82.7%,66,62%,81,51%,48,69%,65,100%
Craig Smith,26.0,LAC,Big,1160,91,58.3%,91,58.4%,0,25.0%,28,63.2%,48,66%,22,69%,81,53%,65,100%
JR Smith,24.1,DEN,Wing,2038,55,49.9%,56,47.9%,42,34.6%,17,70.3%,80,51%,57,52%,96,23%,87,77%
Jason Smith,23.7,PHI,Big,632,21,46.5%,17,45.1%,59,35.7%,41,68.4%,41,68%,71,54%,33,76%,65,100%
Joe Smith,34.3,ATL,Big,573,4,39.0%,6,39.7%,0,14.3%,89,81.3%,10,78%,16,70%,24,83%,65,100%
Josh Smith,23.9,ATL,Big,2854,50,50.6%,51,50.8%,0,0.0%,22,61.8%,64,62%,45,61%,62,65%,0,0%
Darius Songaila,31.7,NOP,Big,1345,47,50.1%,48,50.3%,0,20.0%,86,80.0%,9,80%,42,62%,13,91%,65,100%
Marreese Speights,22.2,PHI,Big,969,28,48.1%,30,48.4%,0,0.0%,66,74.5%,65,62%,58,58%,61,65%,0,0%
Jerry Stackhouse,35.0,MIL,Wing,823,46,49.2%,35,44.9%,59,37.2%,46,78.1%,14,77%,24,65%,25,67%,26,98%
DeShawn Stevenson,28.6,DAL,Wing,247,9,40.4%,1,30.0%,50,36.4%,0,70.0%,1,94%,1,100%,7,80%,5,100%
DeShawn Stevenson,28.6,WAS,Wing,604,1,34.8%,32,43.9%,0,19.0%,0,72.0%,37,69%,95,29%,16,73%,49,91%
Peja Stojakovic,32.4,NOP,Forward,1939,58,50.1%,18,43.4%,77,37.5%,100,89.7%,22,78%,22,68%,51,63%,93,92%
Amar'e Stoudemire,27.0,PHX,Big,2828,79,55.8%,80,55.9%,0,0.0%,76,77.0%,67,61%,38,63%,71,59%,0,0%
Rodney Stuckey,23.5,DET,Combo,2482,9,41.5%,19,41.8%,7,25.0%,77,83.3%,81,33%,62,30%,43,32%,77,67%
DaJuan Summers,21.8,DET,Wing,344,13,42.2%,3,34.7%,51,36.8%,5,63.0%,9,82%,10,76%,11,75%,43,93%
Jermaine Taylor,22.9,HOU,Wing,218,8,40.1%,14,40.3%,5,26.3%,0,60.9%,87,47%,90,35%,72,40%,5,100%
Jeff Teague,21.4,ATL,Point,611,18,44.6%,39,44.8%,22,28.6%,76,84.2%,69,30%,29,36%,55,19%,92,50%
Sebastian Telfair,24.4,LAC,Point,513,43,47.8%,90,52.6%,13,23.8%,41,77.8%,41,42%,33,33%,33,31%,29,90%
Garrett Temple,23.5,SAS,Combo,158,68,50.9%,36,43.2%,93,42.9%,0,70.6%,28,52%,36,40%,100,0%,2,100%
Jason Terry,32.1,DAL,Wing,2514,64,51.0%,55,47.8%,70,38.0%,90,86.6%,54,61%,77,42%,49,53%,57,88%
Hasheem Thabeet,22.7,MEM,Big,823,75,55.6%,77,55.6%,0,0.0%,10,53.8%,70,60%,64,56%,14,88%,0,0%
Etan Thomas,31.6,OKC,Big,287,52,50.8%,53,50.8%,0,0.0%,0,50.0%,60,63%,42,62%,54,67%,0,0%
Kenny Thomas,32.3,SAC,Big,312,31,48.6%,32,48.6%,0,0.0%,0,58.3%,29,71%,19,69%,36,75%,0,0%
Kurt Thomas,37.1,MIL,Big,1022,27,48.0%,28,48.0%,0,0.0%,0,80.0%,2,89%,35,64%,8,96%,0,0%
Tim Thomas,32.7,DAL,Forward,262,67,50.5%,73,50.0%,46,34.2%,0,86.4%,11,81%,9,76%,36,67%,9,100%
Tyrus Thomas,23.2,CHA,Big,521,17,44.7%,18,45.1%,0,0.0%,54,71.3%,69,60%,68,55%,59,66%,0,0%
Tyrus Thomas,23.2,CHI,Forward,645,27,47.7%,47,47.9%,0,0.0%,9,64.0%,31,73%,36,64%,11,84%,0,0%
Jason Thompson,23.3,SAC,Big,2347,25,47.4%,25,47.5%,0,20.0%,55,71.7%,51,66%,55,59%,43,73%,65,100%
Al Thornton,25.9,LAC,Forward,1370,44,49.0%,62,48.7%,0,38.5%,51,74.8%,53,65%,24,68%,56,59%,9,100%
Al Thornton,25.9,WAS,Wing,665,35,48.1%,50,47.5%,0,38.5%,15,69.4%,66,58%,43,57%,36,60%,98,40%
Marcus Thornton,22.4,NOP,Wing,1810,77,52.5%,71,49.5%,79,38.7%,73,82.7%,50,63%,31,61%,65,42%,66,85%
Jamaal Tinsley,31.7,MEM,Point,554,2,38.5%,16,42.1%,2,18.9%,0,78.3%,49,38%,6,53%,88,9%,2,100%
Anthony Tolliver,24.4,GSW,Big,1401,31,48.5%,29,48.1%,38,32.9%,74,76.5%,4,85%,5,76%,25,83%,65,100%
Ronny Turiaf,26.8,GSW,Big,869,91,58.2%,91,58.6%,0,0.0%,6,47.4%,16,75%,6,75%,36,75%,0,0%
Hedo Turkoglu,30.6,TOR,Wing,2266,48,49.2%,29,43.6%,72,38.2%,48,78.3%,83,49%,78,42%,98,20%,84,79%
Ime Udoka,32.2,SAC,Wing,926,15,42.9%,22,42.4%,11,29.2%,28,73.7%,56,61%,89,37%,46,55%,33,96%
Beno Udrih,27.3,SAC,Point,2470,90,54.9%,92,53.1%,83,40.4%,73,83.7%,39,42%,22,39%,35,30%,59,80%
Anderson Varejao,27.1,CLE,Big,2136,89,57.6%,89,57.5%,0,50.0%,35,65.9%,13,76%,4,77%,40,74%,65,100%
Charlie Villanueva,25.2,DET,Forward,1807,49,49.8%,44,47.7%,63,35.8%,89,82.3%,56,65%,49,60%,78,48%,76,96%
Sasha Vujacic,25.7,LAL,Wing,510,50,49.6%,88,52.9%,16,30.9%,0,82.6%,37,69%,86,38%,33,62%,50,90%
