Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Josh McRoberts,24.7,LAL,Big,696,33,63.9%,43,12.0%,4,0.5%,24,13.3%
Jodie Meeks,24.2,PHI,Wing,1578,97,90.1%,40,7.3%,15,0.5%,69,22.9%
CJ Miles,24.6,UTA,Wing,1118,51,79.1%,68,10.6%,47,1.1%,17,13.2%
Darko Milicic,26.4,MIN,Big,471,4,43.2%,39,11.0%,51,1.3%,11,6.3%
Andre Miller,35.6,DEN,Combo,1785,54,81.9%,84,11.6%,56,1.6%,49,18.8%
Brad Miller,35.6,MIN,Big,126,0,90.0%,52,13.3%,84,2.2%,0,0.0%
Mike Miller,31.7,MIA,Wing,712,0,40.0%,2,1.0%,31,0.9%,0,0.0%
Patty Mills,23.2,SAS,Point,226,0,100.0%,5,1.7%,83,2.5%,98,100.0%
Paul Millsap,26.7,UTA,Big,2091,84,79.2%,46,12.6%,71,1.8%,70,23.5%
Nazr Mohammed,34.2,OKC,Big,636,0,57.1%,9,5.5%,19,0.8%,17,11.1%
Greg Monroe,21.4,DET,Big,2076,69,73.8%,66,14.9%,73,1.8%,52,19.7%
E'Twaun Moore,22.7,BOS,Combo,258,0,100.0%,2,2.3%,47,1.5%,0,0.0%
Mikki Moore,36.0,GSW,Big,116,0,85.7%,76,17.4%,65,1.6%,75,25.0%
Darius Morris,20.8,LAL,Point,157,0,66.7%,56,8.1%,75,2.3%,89,33.3%
Marcus Morris,22.2,HOU,Wing,103,0,71.4%,53,8.7%,71,1.4%,0,0.0%
Markieff Morris,22.2,PHX,Big,1091,63,71.9%,35,10.4%,68,1.7%,65,22.7%
Anthony Morrow,26.1,BKN,Wing,1591,100,92.9%,16,4.2%,85,1.6%,60,21.4%
Timofey Mozgov,25.3,DEN,Big,672,49,67.9%,55,13.5%,39,1.1%,26,14.3%
Byron Mullens,22.7,CHA,Big,1346,95,82.5%,12,7.2%,25,0.9%,47,19.0%
Troy Murphy,31.5,LAL,Big,946,0,66.7%,4,2.9%,4,0.6%,53,20.0%
Eduardo Najera,35.3,CHA,Forward,249,0,50.0%,4,1.6%,77,2.1%,0,0.0%
Steve Nash,37.7,PHX,Point,1959,98,89.4%,16,3.5%,86,2.6%,77,25.0%
Gary Neal,27.1,SAS,Combo,1141,17,76.9%,9,4.3%,69,1.7%,100,50.0%
Jameer Nelson,29.7,ORL,Point,1702,45,80.7%,20,4.6%,59,1.9%,31,17.2%
Joakim Noah,26.7,CHI,Big,1942,73,74.8%,67,15.1%,76,1.9%,25,14.1%
Steve Novak,28.4,NYK,Forward,941,86,84.6%,0,1.0%,23,0.7%,100,66.7%
Dirk Nowitzki,33.4,DAL,Big,2075,100,89.6%,29,9.8%,99,4.4%,48,19.1%
Jermaine O'Neal,33.1,BOS,Big,567,48,67.7%,40,11.4%,27,0.9%,53,20.0%
Lamar Odom,32.0,DAL,Forward,999,3,59.4%,60,12.1%,48,1.1%,23,13.3%
Emeka Okafor,29.1,NOP,Big,779,13,51.4%,63,14.8%,30,1.0%,32,16.7%
Mehmet Okur,32.4,BKN,Big,441,0,75.0%,2,2.2%,41,1.2%,99,66.7%
Daniel Orton,21.2,ORL,Big,156,0,39.1%,100,31.4%,58,1.5%,14,9.1%
Travis Outlaw,27.1,SAC,Forward,462,20,67.4%,58,11.6%,31,0.9%,13,5.0%
Zaza Pachulia,27.7,ATL,Big,1618,72,74.3%,81,18.2%,91,2.5%,43,18.3%
Jannero Pargo,32.0,ATL,Point,552,0,100.0%,3,1.0%,19,1.0%,95,50.0%
Jeremy Pargo,25.6,MEM,Point,388,0,57.1%,47,7.0%,23,1.1%,19,10.0%
Anthony Parker,36.4,CLE,Wing,1276,10,62.5%,33,6.4%,41,0.9%,18,13.6%
Tony Parker,29.5,SAS,Point,1916,40,79.9%,81,10.9%,84,2.5%,69,23.8%
Chandler Parsons,23.0,HOU,Forward,1757,0,56.6%,27,6.9%,29,0.8%,35,17.9%
Patrick Patterson,22.6,HOU,Big,1461,59,70.2%,6,4.8%,23,0.9%,20,12.0%
Chris Paul,26.5,LAC,Point,2172,81,86.1%,50,7.4%,100,3.7%,58,20.3%
Sasha Pavlovic,28.0,BOS,Forward,446,0,37.5%,19,4.7%,2,0.4%,94,40.0%
Nikola Pekovic,25.8,MIN,Big,1257,72,74.2%,75,16.7%,88,2.3%,61,21.8%
Kendrick Perkins,27.0,OKC,Big,1742,38,65.2%,75,16.4%,48,1.3%,30,16.0%
Johan Petro,25.8,BKN,Big,865,90,80.6%,7,5.1%,14,0.8%,11,7.7%
Paul Pierce,34.1,BOS,Forward,2065,89,85.1%,79,14.2%,94,2.7%,58,21.1%
Mickael Pietrus,29.7,BOS,Wing,896,13,64.5%,18,4.4%,42,1.0%,10,8.3%
Dexter Pittman,23.7,MIA,Big,257,0,65.2%,61,14.3%,63,1.6%,91,33.3%
Quincy Pondexter,23.6,MEM,Wing,966,11,63.3%,62,9.7%,30,0.8%,34,16.7%
A.J. Price,25.1,IND,Point,450,57,81.5%,41,6.8%,34,1.3%,19,10.0%
Ronnie Price,28.4,PHX,Combo,436,0,93.8%,22,5.0%,18,0.8%,91,33.3%
Tayshaun Prince,31.7,DET,Wing,2083,39,77.4%,26,5.3%,53,1.1%,14,11.4%
Joel Przybilla,32.1,POR,Big,441,0,61.1%,48,13.0%,16,0.8%,0,0.0%
Vladimir Radmanovic,30.9,ATL,Forward,660,54,76.9%,15,3.9%,52,1.1%,25,14.3%
Anthony Randolph,22.3,MIN,Big,497,78,76.8%,80,17.9%,40,1.2%,65,22.5%
Zach Randolph,30.3,MEM,Big,730,39,65.9%,49,13.1%,81,2.0%,73,24.4%
Michael Redd,32.2,PHX,Wing,710,60,80.0%,85,12.8%,95,2.0%,76,25.0%
JJ Redick,27.4,ORL,Wing,1750,98,91.1%,47,8.2%,91,1.7%,28,15.7%
Jason Richardson,30.8,ORL,Wing,1586,2,59.4%,21,4.6%,45,1.0%,84,28.6%
Quentin Richardson,31.6,ORL,Wing,845,72,83.3%,34,6.5%,11,0.5%,90,30.8%
Luke Ridnour,30.7,MIN,Combo,1748,91,89.9%,13,4.4%,53,1.6%,36,16.0%
Nate Robinson,27.4,GSW,Point,1169,74,83.9%,53,7.5%,72,2.1%,34,18.4%
Rajon Rondo,25.7,BOS,Point,1949,0,59.8%,78,10.4%,78,2.4%,39,18.8%
Derrick Rose,23.1,CHI,Point,1373,52,81.2%,89,13.5%,61,1.9%,63,21.4%
Ricky Rubio,21.0,MIN,Combo,1396,34,80.0%,73,10.4%,91,2.7%,18,11.4%
Brandon Rush,26.3,GSW,Forward,1683,66,78.8%,29,7.2%,35,0.9%,69,22.9%
Walker Russell,29.1,DET,Point,292,0,53.8%,44,6.9%,28,1.3%,92,40.0%
John Salmons,31.9,SAC,Wing,1241,12,64.4%,25,5.3%,17,0.6%,28,15.8%
Samardo Samuels,22.8,CLE,Big,732,61,70.3%,88,20.2%,56,1.5%,39,18.0%
Larry Sanders,22.9,MIL,Big,570,6,47.2%,30,9.9%,34,1.0%,70,23.5%
Luis Scola,31.5,HOU,Big,2064,80,77.3%,19,8.4%,89,2.4%,28,15.0%
Thabo Sefolosha,27.5,OKC,Wing,906,95,88.4%,86,12.9%,9,0.4%,67,22.7%
Josh Selby,20.6,MEM,Point,190,0,70.0%,66,9.1%,17,1.0%,92,40.0%
Kevin Seraphin,21.9,WAS,Big,1095,42,66.1%,16,7.9%,13,0.7%,24,13.3%
Ramon Sessions,25.6,CLE,Point,972,76,84.2%,95,16.5%,92,2.8%,77,25.0%
Ramon Sessions,25.6,LAL,Combo,695,6,71.3%,98,16.5%,80,2.0%,27,15.0%
Iman Shumpert,21.3,NYK,Combo,1647,51,81.7%,44,7.5%,71,1.7%,96,35.0%
Bobby Simmons,31.4,LAC,Forward,401,0,57.1%,6,2.3%,19,0.7%,98,50.0%
Chris Singleton,21.9,WAS,Wing,1375,17,67.6%,20,4.6%,48,1.1%,84,28.6%
James Singleton,30.3,WAS,Big,220,0,90.9%,20,8.6%,9,0.6%,32,16.7%
Donald Sloan,23.8,CLE,Point,542,48,80.8%,30,6.2%,30,1.3%,47,20.0%
Craig Smith,28.0,POR,Big,382,52,68.8%,82,18.2%,43,1.2%,41,18.2%
Ish Smith,23.3,ORL,Point,129,0,83.3%,42,6.8%,42,1.5%,0,0.0%
JR Smith,26.1,NYK,Wing,915,22,70.4%,30,6.0%,36,0.9%,42,17.4%
Jason Smith,25.7,NOP,Big,940,60,70.2%,11,6.0%,29,1.0%,65,22.7%
Josh Smith,25.9,ATL,Big,2323,28,63.0%,53,13.5%,69,1.7%,89,30.7%
Nolan Smith,23.3,POR,Combo,466,0,75.0%,24,5.3%,7,0.7%,20,12.5%
Marreese Speights,24.2,MEM,Big,1338,79,77.1%,34,10.4%,21,0.9%,53,20.0%
Tiago Splitter,26.8,SAS,Big,1074,54,69.2%,93,22.6%,82,2.0%,74,24.7%
Jerry Stackhouse,37.0,ATL,Wing,173,0,81.8%,4,1.7%,84,1.6%,0,0.0%
Lance Stephenson,21.2,IND,Wing,353,0,42.9%,46,8.1%,7,0.4%,0,0.0%
DeShawn Stevenson,30.6,BKN,Wing,946,0,50.0%,8,2.9%,3,0.2%,51,20.0%
Greg Stiemsma,26.1,BOS,Big,699,66,73.0%,38,10.9%,50,1.3%,11,7.7%
Julyan Stone,22.9,DEN,Combo,160,0,72.7%,93,14.7%,9,0.8%,56,20.0%
Amar'e Stoudemire,29.0,NYK,Big,1539,77,76.5%,76,17.2%,66,1.7%,83,26.6%
Rodney Stuckey,25.5,DET,Wing,1635,75,83.4%,98,21.0%,93,1.9%,74,24.5%
DaJuan Summers,23.8,NOP,Wing,190,0,71.4%,36,6.7%,0,0.0%,76,25.0%
Jeff Teague,23.4,ATL,Point,2177,12,75.7%,77,10.1%,41,1.4%,28,16.2%
Sebastian Telfair,26.4,PHX,Point,784,26,78.0%,59,8.1%,45,1.5%,83,28.0%
Jason Terry,34.1,DAL,Wing,1982,94,88.3%,19,4.5%,72,1.4%,59,21.1%
Hasheem Thabeet,24.7,POR,Big,104,0,66.7%,97,27.3%,86,2.3%,0,0.0%
Isaiah Thomas,22.7,SAC,Point,1616,71,83.5%,64,9.0%,80,2.5%,44,18.9%
Kurt Thomas,39.1,POR,Big,776,0,70.0%,6,4.4%,11,0.7%,0,0.0%
Lance Thomas,23.5,NOP,Big,610,96,85.7%,78,17.6%,33,1.0%,30,16.0%
Tyrus Thomas,25.2,CHA,Big,960,76,75.9%,42,11.5%,19,0.8%,28,15.0%
Jason Thompson,25.3,SAC,Big,1624,24,61.3%,77,17.6%,71,1.7%,71,23.9%
Klay Thompson,21.7,GSW,Wing,1557,92,88.0%,17,4.3%,57,1.2%,33,16.1%
Tristan Thompson,20.6,CLE,Big,1372,18,54.5%,83,18.2%,53,1.4%,38,17.6%
Marcus Thornton,24.4,SAC,Combo,1773,80,86.5%,60,8.7%,13,0.8%,47,18.7%
Jamaal Tinsley,33.7,UTA,Point,463,0,84.6%,19,4.4%,16,1.0%,95,50.0%
Anthony Tolliver,26.4,MIN,Forward,861,34,74.1%,56,11.5%,46,1.1%,38,18.2%
Ronny Turiaf,28.8,MIA,Big,212,0,55.6%,79,17.6%,61,1.6%,0,0.0%
Hedo Turkoglu,32.6,ORL,Wing,1648,23,70.5%,39,7.3%,51,1.1%,46,17.9%
Evan Turner,23.0,PHI,Wing,1631,16,67.3%,47,8.1%,77,1.5%,91,33.3%
Jeremy Tyler,20.4,GSW,Big,537,20,56.8%,39,11.1%,15,0.8%,97,39.1%
Ekpe Udoh,24.5,GSW,Big,817,63,71.9%,55,13.5%,72,1.8%,60,21.4%
Ekpe Udoh,24.5,MIL,Big,443,88,80.0%,89,20.3%,55,1.5%,20,12.0%
Beno Udrih,29.3,MIL,Point,995,7,73.6%,25,5.3%,52,1.6%,33,17.6%
Ben Uzoh,23.6,TOR,Point,349,0,64.7%,69,9.5%,44,1.5%,23,11.1%
Anderson Varejao,29.1,CLE,Big,782,46,67.2%,45,12.4%,63,1.6%,91,33.3%
Greivis Vasquez,24.8,NOP,Combo,1658,57,83.3%,51,7.8%,60,1.7%,84,26.2%
Jan Vesely,21.5,WAS,Big,1033,17,53.2%,60,14.2%,27,1.0%,90,31.3%
Charlie Villanueva,27.2,DET,Forward,136,0,75.0%,2,1.5%,17,0.7%,0,0.0%
Nikola Vucevic,21.0,PHI,Big,758,16,53.1%,5,3.9%,17,0.8%,41,18.2%
Dwyane Wade,29.8,MIA,Wing,1616,52,79.1%,90,14.6%,79,1.5%,30,15.9%
Von Wafer,26.3,ORL,Wing,404,43,77.8%,73,11.3%,43,1.0%,76,25.0%
Henry Walker,24.1,NYK,Wing,595,0,85.0%,24,5.2%,20,0.7%,65,22.2%
Kemba Walker,21.5,CHA,Combo,1683,31,79.3%,76,10.7%,89,2.6%,42,18.1%
John Wall,21.2,WAS,Point,2374,36,79.3%,98,18.4%,58,1.9%,80,26.1%
Ben Wallace,37.1,DET,Big,921,2,37.2%,24,9.4%,81,2.0%,22,12.5%
Gerald Wallace,29.3,BKN,Forward,570,91,85.9%,65,12.2%,79,2.1%,63,22.2%
Gerald Wallace,29.3,POR,Forward,1496,60,77.6%,77,14.0%,92,2.6%,65,22.4%
Luke Walton,31.6,CLE,Big,235,0,0.0%,0,0.0%,7,0.6%,100,0.0%
Hakim Warrick,29.3,PHX,Forward,430,40,75.6%,100,19.9%,81,2.1%,17,10.5%
CJ Watson,27.5,CHI,Point,1138,55,81.4%,67,9.3%,77,2.3%,14,7.0%
Earl Watson,32.4,UTA,Point,1010,2,67.4%,75,9.8%,33,1.3%,39,18.8%
Martell Webster,24.9,MIN,Wing,1136,53,79.2%,65,10.2%,35,0.9%,34,16.7%
David West,31.2,IND,Big,1922,91,80.7%,28,9.8%,77,1.9%,34,17.1%
Delonte West,28.3,DAL,Combo,1039,86,88.9%,38,7.0%,33,1.3%,64,23.1%
Russell Westbrook,23.0,OKC,Point,2327,62,82.3%,88,13.2%,63,1.9%,38,18.7%
DJ White,25.2,CHA,Big,978,43,66.7%,14,7.4%,7,0.6%,19,11.5%
Chris Wilcox,29.2,BOS,Big,478,26,61.5%,71,16.1%,24,0.9%,28,15.0%
Damien Wilkins,31.8,DET,Wing,792,9,62.2%,81,12.2%,28,0.8%,18,13.6%
Deron Williams,27.3,BKN,Point,1992,79,84.3%,83,11.3%,89,2.7%,67,22.7%
Derrick Williams,20.4,MIN,Forward,1377,26,68.4%,98,18.0%,10,0.6%,54,21.0%
Jordan Williams,21.1,BKN,Big,574,39,65.6%,71,16.0%,37,1.1%,11,7.7%
Lou Williams,25.0,PHI,Point,1626,60,81.7%,92,14.9%,81,2.5%,59,20.3%
Marvin Williams,25.4,ATL,Forward,1454,63,78.5%,50,10.2%,65,1.5%,33,17.6%
Mo Williams,28.9,LAC,Combo,1444,97,90.8%,4,3.7%,27,1.2%,89,30.4%
Reggie Williams,25.1,CHA,Wing,673,29,72.5%,56,8.9%,58,1.2%,96,38.1%
Shawne Williams,25.7,BKN,Forward,479,0,66.7%,13,3.6%,6,0.6%,94,40.0%
Shelden Williams,28.0,BKN,Big,1262,67,73.3%,85,18.7%,78,1.9%,41,18.2%
Terrence Williams,24.3,HOU,Forward,142,0,45.5%,73,13.6%,88,2.3%,31,16.7%
Terrence Williams,24.3,SAC,Wing,355,6,61.8%,59,9.6%,26,0.8%,24,14.3%
Metta World Peace,32.0,LAL,Wing,1715,5,61.7%,67,10.4%,52,1.1%,70,23.1%
Brandan Wright,24.1,DAL,Big,737,45,67.1%,65,14.8%,60,1.5%,75,25.0%
Chris Wright,23.1,GSW,Forward,142,0,75.0%,94,16.7%,73,1.9%,90,28.6%
Dorell Wright,25.9,GSW,Wing,1646,68,81.6%,36,6.7%,34,0.9%,13,10.8%
Jianlian Yi,24.0,DAL,Big,142,0,70.0%,20,8.5%,59,1.5%,53,20.0%
Nick Young,26.4,LAC,Wing,502,66,81.1%,51,8.5%,18,0.6%,15,11.8%
Nick Young,26.4,WAS,Wing,1197,87,86.2%,53,8.6%,41,1.0%,55,20.4%
Sam Young,26.4,MEM,Wing,192,0,80.0%,41,7.6%,12,0.5%,0,0.0%
Sam Young,26.4,PHI,Wing,120,0,66.7%,87,13.0%,6,0.4%,0,0.0%
Thaddeus Young,23.4,PHI,Big,1720,76,76.4%,27,9.7%,32,1.0%,43,18.3%
