Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Udonis Haslem,33.4,MIA,Big,615,32,1.3%,26,0.8%,31,5.5%,32,7.2%,80,20.9%,63,4.7%,99,55.3%
Spencer Hawes,25.5,CLE,Big,803,50,1.8%,19,0.7%,57,4.4%,16,5.7%,75,20.3%,0,0.0%,45,25.8%
Spencer Hawes,25.5,PHI,Big,1662,53,2.0%,25,0.8%,80,3.4%,12,5.0%,71,19.5%,57,4.3%,75,35.0%
Chuck Hayes,30.4,SAC,Big,178,8,0.6%,99,2.7%,61,4.2%,84,11.2%,23,14.6%,0,0.0%,30,22.2%
Chuck Hayes,30.4,TOR,Big,573,20,1.0%,89,1.8%,26,5.7%,49,8.8%,72,19.6%,0,0.0%,82,37.7%
Gordon Hayward,23.6,UTA,Wing,2779,71,0.7%,76,1.8%,90,2.2%,52,2.3%,87,13.1%,79,2.2%,39,6.6%
Gerald Henderson,25.9,CHA,Wing,2452,67,0.7%,20,1.0%,74,2.6%,13,1.2%,61,10.8%,66,1.4%,90,21.2%
Xavier Henry,22.6,LAL,Wing,876,39,0.4%,88,2.1%,57,3.1%,68,2.8%,29,8.8%,65,1.3%,66,10.5%
John Henson,22.8,MIL,Big,1818,88,3.3%,39,1.0%,60,4.2%,63,9.9%,53,17.4%,29,1.7%,60,29.8%
Roy Hibbert,26.9,IND,Big,2403,95,4.1%,8,0.6%,61,4.2%,54,9.2%,13,13.3%,72,5.4%,4,8.9%
JJ Hickson,25.2,DEN,Big,1843,36,1.4%,47,1.1%,84,3.3%,78,10.9%,78,20.7%,63,4.6%,92,45.0%
Nene Hilario,31.1,WAS,Big,1548,47,1.7%,91,1.9%,59,4.2%,7,4.2%,28,15.3%,76,5.8%,28,21.0%
George Hill,27.5,IND,Point,2430,81,0.5%,41,1.4%,61,2.8%,73,2.4%,59,9.1%,66,0.9%,78,6.4%
Jordan Hill,26.3,LAL,Big,1491,58,2.1%,28,0.9%,52,4.6%,95,12.9%,82,21.1%,58,4.4%,79,35.9%
Solomon Hill,22.6,IND,Wing,170,30,0.3%,10,0.8%,25,3.8%,83,4.0%,84,12.4%,0,0.0%,0,0.0%
Kirk Hinrich,32.8,CHI,Combo,2097,86,0.7%,65,1.8%,28,4.2%,44,1.6%,30,7.7%,0,0.0%,82,7.0%
Jrue Holiday,23.4,NOP,Point,1137,83,0.6%,75,2.1%,37,3.3%,78,2.5%,73,10.1%,0,0.0%,92,10.3%
Ryan Hollins,29.1,LAC,Big,416,87,3.3%,40,1.0%,5,7.8%,36,7.5%,6,11.4%,0,0.0%,3,8.0%
Al Horford,27.4,ATL,Big,954,69,2.5%,62,1.3%,99,2.1%,38,7.6%,61,18.4%,0,0.0%,68,31.8%
Dwight Howard,27.9,HOU,Big,2393,78,2.7%,50,1.1%,81,3.4%,82,11.2%,94,24.6%,40,2.8%,78,35.8%
Robbie Hummel,24.7,MIN,Forward,563,0,0.2%,14,1.0%,55,3.5%,84,5.2%,59,14.4%,57,2.9%,9,10.5%
Kris Humphries,28.7,BOS,Big,1338,63,2.3%,44,1.0%,66,4.0%,53,9.2%,80,20.9%,85,7.1%,59,29.6%
Serge Ibaka,24.1,OKC,Big,2660,98,4.3%,13,0.6%,74,3.6%,57,9.4%,49,17.1%,32,1.8%,23,19.0%
Andre Iguodala,29.8,GSW,Wing,2034,50,0.5%,84,2.1%,92,2.1%,69,2.9%,63,10.9%,0,0.0%,80,16.0%
Ersan Ilyasova,26.5,MIL,Forward,1460,2,0.3%,48,1.4%,39,3.9%,95,7.0%,82,16.5%,68,4.4%,64,24.2%
Kyrie Irving,21.6,CLE,Point,2487,80,0.5%,63,1.9%,66,2.7%,61,2.1%,51,8.9%,61,0.7%,49,2.6%
Jarrett Jack,30.0,CLE,Combo,2210,75,0.5%,16,1.1%,81,2.6%,14,1.0%,68,9.4%,0,0.0%,47,3.2%
Reggie Jackson,23.5,OKC,Combo,2240,33,0.2%,56,1.6%,88,2.4%,63,2.1%,88,11.4%,0,0.0%,95,9.1%
Bernard James,28.7,DAL,Big,100,59,2.2%,30,0.9%,6,7.6%,75,10.8%,40,16.3%,0,0.0%,25,20.0%
LeBron James,28.8,MIA,Forward,2892,11,0.5%,82,2.0%,100,1.7%,41,3.6%,73,15.9%,32,1.6%,75,27.2%
Antawn Jamison,37.4,LAC,Big,224,12,0.7%,90,1.8%,30,5.5%,5,3.7%,45,16.7%,65,4.8%,16,16.7%
Al Jefferson,28.8,CHA,Big,2542,45,1.7%,60,1.2%,89,3.1%,27,6.6%,92,24.1%,27,1.4%,88,40.8%
Richard Jefferson,33.4,UTA,Wing,2208,31,0.3%,37,1.2%,47,3.3%,4,0.9%,37,9.0%,0,0.0%,93,22.2%
John Jenkins,22.7,ATL,Wing,128,41,0.4%,0,0.4%,80,2.5%,57,2.5%,82,12.4%,0,0.0%,0,0.0%
Brandon Jennings,24.1,DET,Point,2712,24,0.2%,46,1.6%,85,2.3%,64,2.1%,27,7.3%,63,0.8%,29,0.7%
Jonas Jerebko,26.7,DET,Forward,658,5,0.4%,27,1.1%,16,4.8%,93,6.7%,86,16.6%,73,5.3%,61,24.0%
Amir Johnson,26.5,TOR,Big,2210,60,2.2%,56,1.2%,45,4.9%,44,8.3%,26,15.2%,71,5.4%,18,17.5%
Chris Johnson,23.5,BOS,Wing,742,26,0.3%,63,1.4%,36,3.5%,77,3.7%,42,9.4%,84,2.6%,25,4.3%
James Johnson,26.7,MEM,Forward,902,100,3.4%,84,2.0%,23,4.4%,98,7.3%,34,11.6%,39,2.0%,7,8.7%
Joe Johnson,32.3,BKN,Wing,2564,19,0.2%,11,0.8%,94,2.1%,43,2.1%,31,8.8%,70,1.6%,75,14.2%
Orlando Johnson,24.6,IND,Wing,294,13,0.2%,8,0.8%,82,2.5%,29,1.8%,74,11.6%,0,0.0%,46,7.7%
Wesley Johnson,26.3,LAL,Forward,2193,89,1.7%,61,1.6%,34,3.9%,32,3.2%,27,10.9%,18,0.8%,70,25.2%
James Jones,33.1,MIA,Wing,195,78,0.9%,2,0.5%,99,1.5%,18,1.4%,22,8.3%,0,0.0%,0,0.0%
Perry Jones,22.1,OKC,Forward,661,84,1.5%,11,0.9%,50,3.6%,43,3.7%,23,10.6%,70,4.7%,55,21.4%
Terrence Jones,21.8,HOU,Big,2042,66,2.4%,52,1.1%,93,2.9%,48,8.5%,42,16.6%,72,5.4%,32,22.3%
DeAndre Jordan,25.3,LAC,Big,2865,92,3.6%,59,1.2%,73,3.6%,93,12.7%,96,25.3%,62,4.6%,87,39.9%
Cory Joseph,22.2,SAS,Combo,789,93,0.9%,86,1.9%,30,4.1%,84,3.0%,40,7.9%,91,2.3%,84,7.5%
Chris Kaman,31.5,LAL,Big,734,74,2.7%,14,0.6%,47,4.9%,33,7.4%,78,20.8%,39,2.8%,75,34.0%
Enes Kanter,21.5,UTA,Big,2075,24,1.1%,9,0.6%,63,4.2%,74,10.6%,68,18.8%,73,5.5%,66,31.3%
Ryan Kelly,22.6,LAL,Big,1269,49,1.7%,44,1.0%,50,4.7%,4,3.3%,9,12.4%,27,1.5%,20,18.1%
Michael Kidd-Gilchrist,20.1,CHA,Wing,1475,94,1.4%,58,1.3%,11,4.3%,98,8.2%,93,14.3%,61,1.1%,52,8.6%
Andrei Kirilenko,32.7,BKN,Big,826,28,1.2%,95,2.1%,85,3.3%,37,7.6%,2,9.7%,28,1.5%,84,38.8%
Brandon Knight,21.9,MIL,Combo,2374,58,0.4%,32,1.3%,86,2.5%,60,2.0%,72,9.6%,0,0.0%,70,5.6%
Kyle Korver,32.6,ATL,Wing,2402,57,0.5%,57,1.3%,75,2.6%,7,1.0%,70,11.3%,0,0.0%,52,8.6%
Kosta Koufos,24.7,MEM,Big,1294,82,3.0%,47,1.1%,29,5.6%,89,12.0%,69,19.0%,44,3.2%,73,32.7%
Doron Lamb,22.0,ORL,Wing,595,5,0.1%,9,0.8%,26,3.7%,10,1.1%,2,6.3%,0,0.0%,15,2.9%
Jeremy Lamb,21.4,OKC,Wing,1430,77,0.9%,67,1.5%,16,4.2%,39,1.9%,66,11.1%,0,0.0%,23,3.7%
Carl Landry,30.1,SAC,Big,215,1,0.2%,11,0.6%,18,6.1%,15,5.3%,54,17.5%,91,8.3%,21,18.5%
Shane Larkin,21.1,DAL,Point,440,20,0.1%,73,2.1%,15,4.5%,83,2.7%,29,7.4%,0,0.0%,0,0.0%
Ty Lawson,26.0,DEN,Point,2217,41,0.2%,61,1.9%,92,2.1%,47,1.9%,37,8.1%,0,0.0%,39,1.9%
Courtney Lee,28.1,BOS,Wing,473,73,0.8%,80,1.9%,46,3.3%,39,1.9%,34,9.0%,0,0.0%,0,0.0%
Courtney Lee,28.1,MEM,Wing,1463,70,0.7%,62,1.4%,65,2.7%,25,1.6%,25,8.6%,0,0.0%,11,1.9%
David Lee,30.5,GSW,Big,2281,8,0.6%,30,0.9%,81,3.4%,46,8.3%,65,18.7%,56,4.3%,72,32.5%
Alex Len,20.4,PHX,Big,326,75,2.7%,6,0.5%,7,7.6%,82,11.1%,63,18.4%,0,0.0%,1,5.6%
Kawhi Leonard,22.3,SAS,Forward,1913,75,1.4%,98,2.7%,84,2.5%,59,4.3%,80,16.4%,41,2.2%,84,28.9%
Meyers Leonard,21.7,POR,Big,297,3,0.3%,19,0.7%,2,9.2%,16,5.7%,89,23.3%,93,9.1%,54,28.0%
Jon Leuer,24.5,MEM,Big,591,31,1.3%,57,1.2%,62,4.2%,20,6.2%,84,21.1%,47,3.6%,41,24.1%
Rashard Lewis,34.2,MIA,Forward,903,14,0.5%,93,2.5%,25,4.4%,23,2.9%,14,9.8%,41,2.2%,16,12.5%
Damian Lillard,23.3,POR,Point,2932,71,0.4%,17,1.0%,68,2.7%,20,1.1%,46,8.6%,73,1.5%,44,2.1%
Jeremy Lin,25.2,HOU,Point,2003,86,0.6%,42,1.5%,41,3.3%,46,1.8%,17,6.9%,68,1.1%,59,3.7%
Shaun Livingston,28.1,BKN,Combo,1929,96,0.9%,93,2.2%,35,3.9%,93,3.9%,79,10.1%,75,1.1%,44,3.1%
Brook Lopez,25.6,BKN,Big,530,82,3.0%,25,0.8%,77,3.5%,39,7.7%,3,10.6%,88,7.4%,29,21.1%
Robin Lopez,25.6,POR,Big,2600,77,2.7%,3,0.4%,92,2.9%,92,12.6%,16,13.9%,59,4.5%,8,12.8%
Kevin Love,25.1,MIN,Big,2790,10,0.7%,29,0.9%,100,1.7%,42,8.1%,98,26.1%,0,0.0%,93,47.3%
Kyle Lowry,27.6,TOR,Combo,2857,49,0.3%,75,1.9%,37,3.9%,86,3.1%,86,10.7%,98,2.8%,32,1.9%
John Lucas III,30.9,UTA,Point,494,0,0.0%,3,0.5%,56,2.9%,63,2.1%,0,5.0%,90,3.3%,0,0.0%
Shelvin Mack,23.5,ATL,Combo,1447,12,0.1%,46,1.6%,72,2.9%,39,1.5%,74,9.9%,0,0.0%,93,8.6%
Ian Mahinmi,27.0,IND,Big,1155,84,3.1%,71,1.4%,12,6.8%,52,9.1%,7,11.9%,50,3.8%,2,6.5%
Shawn Marion,35.5,DAL,Forward,2402,45,0.8%,66,1.7%,95,2.3%,89,6.0%,57,14.2%,45,2.2%,91,32.0%
Kendall Marshall,22.2,LAL,Point,1537,19,0.1%,37,1.4%,95,1.8%,12,0.9%,44,8.6%,83,2.4%,61,3.8%
Cartier Martin,28.9,ATL,Wing,773,43,0.4%,66,1.5%,29,3.7%,20,1.5%,70,11.4%,0,0.0%,84,19.6%
Kenyon Martin,35.8,NYK,Big,631,67,2.4%,92,1.9%,25,5.8%,23,6.4%,42,16.6%,0,0.0%,1,3.1%
Kevin Martin,30.7,MIN,Wing,2170,7,0.1%,50,1.3%,89,2.2%,22,1.5%,23,8.4%,56,0.8%,19,3.3%
Roger Mason Jr.,33.1,MIA,Combo,218,35,0.2%,12,1.1%,32,4.1%,2,0.6%,46,8.1%,0,0.0%,89,8.3%
Wesley Matthews,27.0,POR,Wing,2771,20,0.2%,39,1.2%,78,2.6%,32,1.8%,20,8.3%,52,0.7%,48,8.1%
Jason Maxiell,30.7,ORL,Big,472,61,2.2%,24,0.8%,73,3.6%,18,5.8%,6,11.7%,48,3.7%,18,17.4%
Eric Maynor,26.4,PHI,Point,108,97,0.9%,47,1.6%,100,1.6%,10,0.9%,93,11.9%,0,0.0%,0,0.0%
Eric Maynor,26.4,WAS,Point,193,0,0.0%,25,1.2%,81,2.4%,95,3.5%,90,11.0%,0,0.0%,81,7.1%
O.J. Mayo,26.0,MIL,Wing,1310,57,0.5%,21,1.0%,43,3.3%,37,1.9%,19,8.2%,0,0.0%,16,3.0%
Luc Mbah a Moute,27.1,MIN,Forward,748,30,0.6%,34,1.1%,82,2.6%,86,5.8%,5,9.0%,34,1.8%,34,15.8%
Luc Mbah a Moute,27.1,SAC,Forward,192,80,1.4%,86,2.1%,57,3.5%,77,4.9%,9,9.7%,0,0.0%,16,12.5%
Ray McCallum,22.4,SAC,Combo,837,74,0.5%,23,1.2%,46,3.5%,56,2.0%,21,7.3%,79,1.4%,0,0.0%
CJ McCollum,22.1,POR,Wing,434,21,0.2%,54,1.3%,9,4.5%,12,1.1%,40,9.2%,0,0.0%,0,0.0%
Ben McLemore,20.7,SAC,Wing,2101,49,0.5%,17,0.9%,24,3.8%,60,2.5%,33,8.9%,52,0.7%,35,6.1%
Josh McRoberts,26.7,CHA,Big,2350,23,1.1%,56,1.2%,71,3.6%,5,3.9%,8,12.4%,23,0.7%,12,14.4%
Jodie Meeks,26.2,LAL,Combo,2534,14,0.1%,82,1.9%,96,1.9%,25,1.2%,9,6.4%,0,0.0%,40,3.0%
Gal Mekel,25.7,DAL,Point,248,39,0.2%,2,0.5%,19,4.4%,39,1.7%,24,7.3%,0,0.0%,0,0.0%
Khris Middleton,22.2,MIL,Wing,2418,46,0.4%,64,1.4%,15,4.2%,61,2.5%,57,10.4%,0,0.0%,79,15.9%
CJ Miles,26.6,CLE,Wing,982,75,0.8%,87,2.1%,10,4.4%,34,1.8%,30,8.8%,0,0.0%,69,12.2%
Andre Miller,37.6,DEN,Combo,555,82,0.6%,26,1.2%,82,2.5%,77,2.7%,65,9.3%,96,2.8%,54,3.7%
Andre Miller,37.6,WAS,Point,387,54,0.3%,85,2.3%,8,4.8%,88,3.1%,95,12.9%,95,4.0%,0,0.0%
Darius Miller,23.6,NOP,Forward,682,36,0.7%,59,1.6%,5,5.7%,5,1.0%,0,5.8%,48,2.3%,5,8.3%
Mike Miller,33.7,MEM,Wing,1679,12,0.2%,7,0.7%,89,2.2%,38,1.9%,72,11.5%,0,0.0%,62,10.0%
Quincy Miller,21.0,DEN,Wing,710,99,2.1%,23,1.0%,31,3.7%,86,4.3%,93,14.4%,98,6.0%,70,12.5%
Patty Mills,25.2,SAS,Point,1408,63,0.3%,68,2.1%,49,3.1%,68,2.3%,58,8.9%,0,0.0%,58,3.3%
Paul Millsap,28.7,ATL,Big,2474,46,1.7%,96,2.3%,86,3.3%,27,6.7%,70,19.3%,36,2.6%,32,22.4%
Nazr Mohammed,36.2,CHI,Big,497,83,3.0%,64,1.3%,18,6.1%,94,12.7%,66,18.7%,95,9.5%,57,28.6%
Greg Monroe,23.4,DET,Big,2675,16,0.9%,73,1.5%,91,3.0%,51,8.9%,67,18.7%,87,7.3%,77,35.7%
E'Twaun Moore,24.7,ORL,Wing,1421,47,0.4%,75,1.8%,48,3.3%,48,2.2%,8,7.2%,0,0.0%,55,9.3%
Darius Morris,22.8,PHI,Combo,167,0,0.0%,35,1.3%,21,4.4%,51,1.8%,7,6.3%,0,0.0%,89,8.3%
Marcus Morris,24.2,PHX,Forward,1764,25,0.5%,68,1.7%,43,3.8%,82,5.1%,45,12.6%,25,1.0%,52,21.2%
Markieff Morris,24.2,PHX,Big,2114,30,1.3%,66,1.4%,58,4.3%,31,6.9%,27,15.3%,48,3.7%,46,26.2%
Anthony Morrow,28.1,NOP,Wing,1371,45,0.4%,42,1.2%,57,3.1%,43,2.0%,21,8.3%,0,0.0%,30,4.6%
Donatas Motiejunas,23.1,HOU,Big,864,23,1.1%,37,1.0%,22,5.9%,25,6.6%,29,15.4%,84,6.9%,53,27.8%
Arnett Moultrie,23.0,PHI,Big,164,17,0.9%,89,1.8%,37,5.1%,22,6.3%,5,11.3%,0,0.0%,73,33.3%
Timofey Mozgov,27.3,DEN,Big,1709,80,2.9%,15,0.7%,57,4.3%,60,9.5%,57,18.0%,65,4.8%,60,29.8%
Shabazz Muhammad,21.0,MIN,Wing,214,22,0.2%,39,1.2%,52,3.2%,98,8.4%,46,9.8%,0,0.0%,70,12.5%
Byron Mullens,24.7,LAC,Big,132,26,1.1%,87,1.7%,2,8.6%,10,4.7%,5,11.1%,0,0.0%,35,23.1%
Byron Mullens,24.7,PHI,Big,235,51,1.8%,72,1.4%,40,5.1%,30,6.9%,32,15.6%,0,0.0%,94,48.0%
Toure Murry,24.0,NYK,Point,248,36,0.2%,69,2.1%,0,6.8%,75,2.4%,53,8.9%,93,3.6%,0,0.0%
Mike Muscala,22.3,ATL,Big,196,64,2.4%,0,0.0%,19,6.1%,54,9.2%,51,17.3%,0,0.0%,52,27.3%
Steve Nash,39.7,LAL,Point,311,59,0.3%,19,1.0%,76,2.5%,22,1.2%,32,7.9%,0,0.0%,68,4.8%
Gary Neal,29.1,CHA,Wing,495,0,0.0%,27,1.0%,55,3.1%,0,0.4%,15,8.0%,0,0.0%,20,3.3%
Gary Neal,29.1,MIL,Combo,570,0,0.0%,2,0.6%,98,1.7%,30,1.3%,33,7.8%,0,0.0%,47,3.2%
Jameer Nelson,31.7,ORL,Point,2171,17,0.1%,22,1.1%,53,3.0%,32,1.4%,66,9.6%,0,0.0%,80,6.4%
Andrew Nicholson,23.9,ORL,Big,1103,22,1.1%,23,0.8%,27,5.6%,11,4.9%,47,16.9%,28,1.5%,33,22.6%
Joakim Noah,28.7,CHI,Big,2807,65,2.4%,84,1.6%,77,3.5%,70,10.3%,83,21.1%,92,8.5%,91,44.7%
Steve Novak,30.4,TOR,Forward,530,7,0.4%,16,1.0%,52,3.6%,2,0.8%,11,9.7%,100,14.3%,14,12.1%
Dirk Nowitzki,35.4,DAL,Big,2621,18,0.9%,61,1.3%,96,2.7%,0,1.7%,56,17.7%,0,0.0%,63,30.3%
Jermaine O'Neal,35.1,GSW,Big,860,67,2.4%,20,0.7%,54,4.5%,68,10.2%,37,16.0%,45,3.3%,39,23.7%
Kyle O'Quinn,23.6,ORL,Big,1103,96,4.1%,81,1.6%,28,5.6%,55,9.3%,81,21.1%,94,9.4%,45,25.8%
Greg Oden,25.8,MIA,Big,199,91,3.6%,82,1.6%,1,10.8%,86,11.6%,46,16.9%,89,7.7%,13,15.4%
Victor Oladipo,21.5,ORL,Combo,2434,91,0.8%,95,2.4%,49,3.5%,49,1.8%,89,11.7%,82,1.5%,75,6.3%
Kelly Olynyk,22.5,BOS,Big,1330,21,1.0%,46,1.1%,14,6.3%,57,9.3%,27,15.2%,99,14.3%,76,35.1%
Daniel Orton,23.2,PHI,Big,214,87,3.3%,9,0.6%,35,5.2%,19,6.0%,71,19.3%,0,0.0%,11,14.3%
Travis Outlaw,29.1,SAC,Forward,1005,43,0.8%,9,0.8%,32,3.9%,34,3.3%,41,12.0%,55,2.7%,39,16.7%
Zaza Pachulia,29.7,MIL,Big,1323,7,0.6%,79,1.5%,74,3.6%,80,11.0%,35,15.9%,77,6.0%,39,23.8%
Jannero Pargo,34.0,CHA,Point,158,64,0.3%,92,2.7%,42,3.3%,0,0.0%,69,10.0%,0,0.0%,0,0.0%
Tony Parker,31.5,SAS,Point,1991,34,0.2%,8,0.8%,98,1.7%,8,0.9%,15,6.9%,78,1.8%,73,5.5%
Chandler Parsons,25.0,HOU,Forward,2776,23,0.5%,45,1.4%,91,2.4%,20,2.7%,32,11.4%,36,2.0%,43,18.1%
Patrick Patterson,24.6,SAC,Big,411,4,0.4%,70,1.4%,82,3.4%,43,8.2%,26,15.2%,0,0.0%,36,23.5%
Patrick Patterson,24.6,TOR,Big,1114,49,1.7%,88,1.7%,63,4.2%,36,7.5%,15,13.9%,90,7.8%,47,26.3%
Chris Paul,28.5,LAC,Point,2166,14,0.1%,100,3.1%,59,2.9%,51,1.9%,83,10.5%,69,1.2%,64,4.6%
Nikola Pekovic,27.8,MIN,Big,1657,13,0.7%,22,0.8%,96,2.6%,90,12.2%,39,16.2%,53,4.2%,27,20.5%
Kendrick Perkins,29.0,OKC,Big,1205,35,1.4%,37,1.0%,27,5.6%,37,7.5%,50,17.1%,0,0.0%,35,23.1%
Paul Pierce,36.1,BKN,Forward,2088,52,0.8%,77,1.9%,41,3.8%,7,1.5%,77,16.3%,0,0.0%,48,20.2%
Mason Plumlee,23.7,BKN,Big,1113,71,2.5%,85,1.7%,17,6.1%,62,9.8%,37,16.0%,34,2.4%,68,31.7%
Miles Plumlee,25.2,PHX,Big,1954,68,2.4%,53,1.1%,70,3.8%,70,10.4%,82,21.1%,78,6.1%,67,31.6%
Quincy Pondexter,25.6,MEM,Wing,263,17,0.2%,14,0.9%,61,2.9%,85,4.2%,4,6.6%,0,0.0%,46,7.7%
Otto Porter,20.4,WAS,Wing,266,20,0.2%,36,1.2%,51,3.2%,95,6.0%,88,13.1%,0,0.0%,57,9.5%
Phil Pressey,22.7,BOS,Point,1052,47,0.3%,95,2.8%,25,3.9%,53,1.9%,41,8.5%,81,2.0%,36,1.4%
Ronnie Price,30.4,ORL,Point,344,61,0.3%,97,3.0%,3,5.9%,66,2.1%,63,9.4%,0,0.0%,95,11.1%
Pablo Prigioni,36.5,NYK,Point,1249,12,0.1%,86,2.5%,7,5.0%,90,3.2%,47,8.7%,0,0.0%,71,5.5%
Tayshaun Prince,33.7,MEM,Wing,1945,60,0.6%,19,1.0%,100,1.5%,33,1.8%,62,10.9%,0,0.0%,78,15.8%
Miroslav Raduljica,25.8,MIL,Big,387,51,1.8%,26,0.8%,8,7.3%,89,12.2%,9,12.5%,53,4.2%,10,13.8%
Anthony Randolph,24.3,DEN,Forward,467,86,1.6%,73,1.8%,11,4.9%,45,3.9%,98,18.7%,59,3.1%,73,25.9%
Zach Randolph,32.3,MEM,Big,2698,6,0.5%,33,0.9%,90,3.0%,74,10.6%,79,20.9%,60,4.5%,61,29.9%
JJ Redick,29.4,LAC,Wing,984,11,0.2%,44,1.2%,63,2.8%,8,1.0%,2,6.3%,0,0.0%,34,6.0%
Luke Ridnour,32.7,CHA,Point,365,95,0.8%,24,1.2%,14,4.5%,80,2.5%,54,8.9%,0,0.0%,0,0.0%
Luke Ridnour,32.7,MIL,Point,736,8,0.1%,39,1.4%,44,3.3%,54,2.0%,10,6.6%,90,3.3%,46,2.4%
Austin Rivers,21.3,NOP,Combo,1279,60,0.4%,53,1.6%,23,4.4%,53,1.9%,58,8.8%,88,2.2%,23,1.1%
Andre Roberson,21.9,OKC,Wing,324,98,1.6%,97,2.4%,1,8.0%,99,8.9%,83,12.4%,99,10.0%,94,26.3%
Brian Roberts,27.9,NOP,Point,1614,44,0.2%,29,1.2%,31,3.6%,17,1.1%,31,7.8%,0,0.0%,66,4.7%
Nate Robinson,29.4,DEN,Combo,839,39,0.2%,81,1.9%,18,4.6%,74,2.6%,5,6.2%,0,0.0%,96,11.8%
Thomas Robinson,22.6,POR,Big,810,29,1.3%,43,1.0%,13,6.5%,91,12.3%,86,21.4%,33,2.1%,87,40.0%
Rajon Rondo,27.7,BOS,Point,982,15,0.1%,56,1.7%,69,2.6%,49,1.9%,100,16.6%,97,5.6%,98,11.5%
Derrick Rose,25.1,CHI,Point,305,25,0.2%,5,0.7%,93,2.0%,86,2.9%,20,7.2%,0,0.0%,0,0.0%
Terrence Ross,22.7,TOR,Wing,2147,66,0.7%,59,1.3%,30,3.7%,40,1.9%,49,10.1%,90,3.3%,61,9.8%
Ricky Rubio,23.0,MIN,Point,2632,37,0.2%,98,3.0%,34,3.5%,69,2.3%,92,11.4%,71,1.2%,69,4.8%
Brandon Rush,28.3,UTA,Wing,339,93,1.3%,3,0.5%,30,3.7%,1,0.6%,12,7.7%,0,0.0%,85,20.0%
Robert Sacre,24.4,LAL,Big,1030,57,2.1%,43,1.0%,44,5.0%,33,7.3%,33,15.6%,31,1.8%,12,14.8%
John Salmons,33.9,SAC,Wing,442,89,1.0%,43,1.2%,50,3.2%,20,1.5%,35,9.0%,97,5.9%,58,9.8%
John Salmons,33.9,TOR,Wing,1278,53,0.5%,46,1.2%,49,3.2%,2,0.8%,30,8.8%,84,2.7%,28,4.5%
Larry Sanders,24.9,MIL,Big,583,93,3.7%,68,1.4%,38,5.1%,64,9.9%,43,16.7%,42,2.9%,92,45.0%
Dennis Schroder,20.1,ATL,Point,578,0,0.0%,20,1.0%,24,4.1%,15,0.9%,61,9.2%,0,0.0%,0,0.0%
Luis Scola,33.5,IND,Big,1353,9,0.6%,27,0.8%,51,4.7%,24,6.5%,85,21.3%,67,4.8%,58,29.2%
Mike Scott,25.3,ATL,Big,1410,2,0.3%,36,1.0%,80,3.4%,11,4.8%,24,14.8%,0,0.0%,56,28.4%
Thabo Sefolosha,29.5,OKC,Wing,1565,61,0.6%,93,2.2%,84,2.4%,71,3.4%,54,10.3%,87,2.9%,56,9.4%
Kevin Seraphin,23.9,WAS,Big,538,68,2.4%,2,0.2%,8,7.4%,56,9.3%,11,12.7%,0,0.0%,43,25.0%
Ramon Sessions,27.6,CHA,Combo,1262,40,0.3%,25,1.2%,100,1.5%,47,1.7%,18,7.0%,74,0.9%,81,6.9%
Ramon Sessions,27.6,MIL,Point,881,32,0.2%,7,0.8%,97,1.8%,59,2.1%,36,8.0%,0,0.0%,75,5.8%
Iman Shumpert,23.4,NYK,Wing,1928,34,0.4%,93,2.2%,6,4.9%,84,4.2%,79,12.2%,0,0.0%,84,18.4%
Alexey Shved,24.9,MIN,Wing,544,93,1.4%,81,1.9%,83,2.4%,70,3.3%,36,9.0%,0,0.0%,39,6.7%
Henry Sims,23.6,CLE,Big,144,62,2.3%,77,1.5%,4,8.2%,53,9.2%,60,18.2%,99,13.3%,5,11.1%
Henry Sims,23.6,PHI,Big,696,19,1.0%,67,1.4%,49,4.8%,85,11.5%,23,14.8%,33,2.2%,14,15.6%
Kyle Singler,25.5,DET,Wing,2305,75,0.8%,30,1.1%,27,3.7%,90,4.7%,17,8.2%,96,3.7%,44,7.1%
Chris Singleton,23.9,WAS,Forward,207,20,0.5%,70,1.7%,27,4.3%,100,7.9%,64,15.3%,84,6.3%,77,27.3%
Peyton Siva,23.0,DET,Point,190,56,0.3%,53,1.7%,2,6.0%,19,1.1%,3,5.5%,0,0.0%,0,0.0%
Donald Sloan,25.8,IND,Point,311,27,0.2%,36,1.4%,90,2.1%,29,1.4%,81,10.5%,0,0.0%,100,12.5%
Ish Smith,25.3,PHX,Point,938,93,0.7%,78,2.2%,71,2.6%,92,3.2%,86,10.6%,75,1.6%,56,3.3%
JR Smith,28.1,NYK,Wing,2396,51,0.5%,48,1.3%,38,3.5%,25,1.5%,50,10.2%,55,0.8%,98,33.6%
Jason Smith,27.7,NOP,Big,826,52,1.9%,10,0.6%,46,4.9%,20,6.2%,43,16.7%,60,4.5%,34,22.7%
Josh Smith,27.9,DET,Forward,2720,98,2.1%,64,1.7%,66,2.9%,36,3.5%,61,15.2%,61,3.3%,57,22.3%
Tony Snell,22.0,CHI,Wing,1155,68,0.7%,25,1.0%,54,3.1%,26,1.6%,24,8.4%,68,1.5%,45,7.4%
