Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Gordon Hayward,32.6,CHA,Forward,1576,38,52.2%,47,53.2%,28,32.7%,61,81.1%,81,62%,15,77%,77,45%,79,90%
Juan Hernangomez,27.1,TOR,Forward,577,18,49.1%,94,64.4%,3,25.4%,0,57.1%,38,80%,32,69%,36,67%,0,100%
Willy Hernangomez,28.4,NOP,Big,375,24,53.5%,21,54.0%,0,25.0%,85,81.6%,45,75%,38,72%,1,100%,18,100%
Tyler Herro,22.8,MIA,Wing,2327,48,53.5%,35,49.7%,61,38.1%,100,93.4%,87,52%,67,51%,79,33%,92,70%
Buddy Hield,29.9,IND,Wing,2480,86,60.0%,46,51.7%,93,42.8%,55,82.2%,40,76%,43,62%,59,45%,68,89%
Haywood Highsmith,25.9,MIA,Big,914,15,51.0%,11,50.0%,46,34.6%,0,50.0%,44,76%,86,56%,54,71%,78,97%
George Hill,36.5,IND,Combo,158,100,74.2%,97,61.5%,100,55.6%,0,88.9%,7,78%,2,83%,17,50%,54,80%
George Hill,36.5,MIL,Combo,646,73,55.0%,99,63.6%,18,31.8%,11,72.7%,30,63%,49,43%,26,43%,13,95%
Aaron Holiday,26.1,ATL,Combo,802,28,49.5%,7,41.0%,88,41.5%,59,83.3%,60,49%,75,32%,94,14%,48,85%
Jrue Holiday,32.4,MIL,Point,2175,76,55.6%,74,54.2%,77,38.4%,66,85.7%,76,30%,48,31%,63,18%,93,42%
Justin Holiday,33.6,ATL,Forward,390,14,48.7%,18,48.6%,26,32.5%,0,0.0%,1,95%,1,100%,0,100%,73,92%
Justin Holiday,33.6,DAL,Wing,285,11,46.1%,53,52.4%,10,29.1%,0,62.5%,24,81%,40,63%,24,67%,47,94%
Richaun Holmes,29.0,SAC,Big,296,76,62.7%,57,61.1%,0,66.7%,0,81.3%,37,78%,45,69%,16,93%,18,100%
Al Horford,36.4,BOS,Big,1921,77,62.7%,20,53.9%,97,44.6%,0,71.4%,10,88%,35,73%,76,59%,70,99%
Talen Horton-Tucker,21.9,UTA,Wing,1270,12,46.6%,24,48.2%,11,29.1%,22,74.4%,99,35%,97,31%,100,9%,80,82%
Danuel House,29.4,PHI,Wing,745,75,56.5%,94,63.6%,28,33.3%,30,76.9%,13,85%,11,79%,17,73%,32,97%
Caleb Houstan,19.8,ORL,Forward,754,28,50.6%,4,42.9%,49,35.5%,0,87.5%,13,89%,70,56%,0,100%,0,100%
Kevin Huerter,24.2,SAC,Wing,2197,89,60.6%,85,60.3%,79,40.3%,18,72.5%,34,78%,28,69%,30,65%,66,89%
DeAndre Hunter,24.9,ATL,Forward,2125,39,52.3%,34,52.1%,43,35.1%,72,82.6%,69,67%,52,62%,60,57%,78,91%
Nah'Shon Hyland,22.1,LAC,Combo,243,35,50.4%,16,44.6%,51,36.8%,0,75.0%,55,50%,82,31%,98,8%,54,80%
Nah'Shon Hyland,22.1,DEN,Point,797,37,50.7%,11,42.8%,67,37.8%,57,85.3%,43,44%,15,44%,89,10%,80,55%
Serge Ibaka,33.1,MIL,Big,154,21,52.2%,15,51.6%,0,35.7%,0,63.6%,74,67%,64,64%,93,40%,18,100%
Andre Iguodala,38.8,GSW,Forward,111,24,50.0%,100,100.0%,0,11.1%,0,66.7%,61,71%,58,60%,0,100%,0,100%
Joe Ingles,35.1,MIL,Forward,1033,94,60.5%,65,55.6%,83,40.9%,0,85.7%,79,62%,98,31%,86,33%,95,72%
Brandon Ingram,25.2,NOP,Forward,1538,42,52.4%,27,50.7%,75,39.5%,96,88.0%,92,45%,87,47%,85,35%,89,81%
Kyrie Irving,30.6,BKN,Combo,1476,84,57.1%,88,57.1%,64,37.8%,90,88.8%,92,37%,54,42%,78,23%,96,52%
Kyrie Irving,30.6,DAL,Combo,762,91,58.7%,90,58.5%,75,39.0%,99,94.7%,94,34%,83,31%,69,26%,97,49%
Jonathan Isaac,25.1,ORL,Wing,124,16,47.2%,7,42.1%,0,40.0%,0,55.6%,71,64%,98,30%,4,83%,0,100%
Jaden Ivey,20.7,DET,Combo,2287,19,48.2%,18,45.6%,36,34.6%,20,74.7%,90,39%,91,27%,87,20%,70,73%
Isaiah Jackson,20.8,IND,Big,991,48,57.3%,42,58.7%,0,10.0%,23,64.5%,52,73%,39,71%,30,85%,18,100%
Jaren Jackson,23.1,MEM,Big,1776,44,56.9%,40,58.3%,59,36.0%,79,78.9%,70,68%,69,62%,85,55%,84,96%
Quenton Jackson,24.1,WAS,Combo,122,16,47.2%,98,63.0%,0,0.0%,0,77.3%,53,53%,58,40%,6,71%,0,0%
Reggie Jackson,32.5,LAC,Combo,1333,28,49.5%,28,47.1%,37,35.0%,96,92.4%,63,47%,93,22%,63,28%,45,86%
Reggie Jackson,32.5,DEN,Point,296,11,44.4%,59,51.8%,0,24.6%,0,83.3%,33,48%,17,43%,52,23%,20,87%
LeBron James,37.8,LAL,Big,1951,33,55.3%,39,58.2%,31,32.3%,70,76.8%,99,44%,96,49%,99,18%,98,63%
Ty Jerome,25.3,GSW,Combo,770,74,55.2%,80,54.9%,56,37.2%,97,92.7%,47,55%,18,60%,51,31%,39,88%
Isaiah Joe,23.3,OKC,Combo,1348,96,60.6%,84,56.0%,87,41.2%,53,81.6%,1,89%,7,73%,4,74%,16,95%
Cameron Johnson,26.7,PHX,Forward,429,93,60.4%,20,50.0%,99,45.5%,63,81.8%,29,83%,32,69%,45,64%,57,96%
Cameron Johnson,26.7,BKN,Forward,770,68,56.9%,81,57.6%,59,37.2%,80,85.1%,54,74%,57,60%,68,51%,46,98%
Jalen Johnson,20.9,ATL,Forward,1004,60,55.2%,82,58.3%,23,32.3%,4,62.7%,60,72%,49,63%,32,71%,0,100%
James Johnson,35.7,IND,Big,134,5,47.3%,45,59.3%,0,10.0%,0,50.0%,98,47%,98,45%,93,40%,18,100%
Keldon Johnson,22.9,SAS,Wing,2062,36,51.5%,52,52.3%,28,33.3%,25,74.9%,76,61%,64,53%,55,47%,64,90%
Keon Johnson,20.6,POR,Combo,304,12,46.4%,6,40.6%,46,35.7%,3,65.4%,54,52%,53,42%,80,22%,63,75%
Stanley Johnson,26.4,SAS,Big,424,74,61.8%,28,56.2%,99,48.6%,25,65.7%,76,66%,97,46%,60,67%,90,94%
Nikola Jokic,27.7,DEN,Big,2319,92,66.4%,90,67.5%,82,39.0%,87,82.2%,83,63%,85,56%,64,66%,97,84%
Damian Jones,27.3,LAL,Big,140,8,48.3%,15,51.9%,0,0.0%,0,72.2%,36,79%,22,77%,1,100%,0,0%
Damian Jones,27.3,UTA,Big,285,100,84.5%,93,71.0%,0,81.8%,0,75.0%,25,81%,23,76%,1,100%,93,89%
Herbert Jones,24.1,NOP,Forward,1948,44,52.8%,55,53.9%,38,33.7%,51,76.4%,52,74%,38,67%,40,66%,53,96%
Kai Jones,21.8,CHA,Big,468,30,54.5%,55,60.7%,0,13.3%,0,81.0%,80,64%,51,67%,96,38%,18,100%
Tre Jones,22.8,SAS,Point,1981,28,49.0%,52,50.6%,7,28.7%,74,86.0%,63,34%,50,29%,50,23%,20,87%
Tyus Jones,26.5,MEM,Combo,1918,56,52.9%,45,50.1%,61,37.4%,41,80.0%,61,48%,64,39%,70,26%,57,80%
Derrick Jones Jr.,25.7,CHI,Big,845,38,56.0%,51,59.7%,32,32.4%,60,75.0%,27,80%,31,74%,37,80%,18,100%
DeAndre Jordan,34.3,DEN,Big,568,99,76.8%,98,76.1%,0,100.0%,3,45.2%,41,77%,19,78%,60,67%,18,100%
Cory Joseph,31.2,DET,Combo,1184,57,53.3%,22,46.1%,80,39.8%,27,77.6%,58,50%,81,31%,76,23%,60,76%
Nikola Jovic,19.4,MIA,Big,192,4,45.5%,44,58.8%,6,21.2%,0,94.7%,8,89%,3,86%,30,83%,18,100%
Johnny Juzang,21.6,UTA,Wing,216,2,42.3%,45,51.4%,3,24.1%,0,0.0%,49,72%,68,50%,34,62%,52,92%
Frank Kaminsky,29.6,ATL,Big,132,93,69.1%,95,72.2%,96,43.8%,0,75.0%,1,95%,3,86%,1,100%,18,100%
Luke Kennard,26.4,LAC,Wing,720,91,61.0%,30,49.4%,97,45.0%,0,95.0%,20,83%,5,82%,36,61%,49,93%
Luke Kennard,26.4,MEM,Combo,566,99,71.4%,38,48.5%,99,51.6%,0,94.7%,4,85%,18,60%,36,36%,12,95%
Walker Kessler,21.3,UTA,Big,1693,95,72.0%,94,72.2%,0,33.3%,5,50.0%,72,67%,59,65%,26,86%,18,100%
Corey Kispert,23.7,WAS,Wing,2066,96,63.5%,93,63.3%,92,42.7%,71,85.2%,6,88%,21,74%,7,82%,26,98%
Maxi Kleber,30.8,DAL,Big,923,48,57.2%,88,66.7%,47,34.9%,49,72.2%,6,92%,6,84%,1,100%,77,97%
Nathan Knight,25.1,MIN,Big,236,64,60.2%,64,62.2%,65,36.8%,45,71.4%,78,66%,75,60%,97,33%,18,100%
Kevin Knox,23.2,POR,Forward,305,47,53.4%,74,56.3%,31,33.3%,0,69.6%,55,73%,72,55%,31,73%,0,100%
Kevin Knox,23.2,DET,Forward,556,85,58.6%,92,62.7%,63,37.6%,59,80.8%,20,86%,54,62%,13,91%,0,100%
Christian Koloko,22.4,TOR,Big,766,11,49.6%,16,51.9%,0,11.1%,19,63.2%,59,71%,44,69%,44,78%,18,100%
John Konchar,26.6,MEM,Wing,1445,39,52.3%,67,54.6%,35,33.5%,37,77.8%,12,85%,15,77%,18,71%,36,96%
Furkan Korkmaz,25.3,PHI,Wing,280,17,48.2%,9,42.9%,55,37.1%,5,66.7%,73,62%,62,53%,98,17%,52,92%
Luke Kornet,27.3,BOS,Big,698,88,65.7%,92,68.5%,0,20.0%,92,83.8%,48,75%,34,73%,30,83%,18,100%
Vit Krejci,22.4,ATL,Forward,104,0,28.9%,20,50.0%,0,9.1%,0,50.0%,38,80%,39,67%,0,100%,0,100%
Jonathan Kuminga,20.1,GSW,Forward,1308,79,57.6%,84,58.6%,55,36.7%,7,64.7%,65,70%,37,67%,56,58%,68,94%
Kyle Kuzma,27.3,WAS,Forward,2238,40,52.3%,48,53.3%,35,33.6%,31,73.0%,87,56%,76,54%,84,37%,91,78%
Jake LaRavia,21.0,MEM,Forward,325,83,58.1%,42,52.6%,79,40.0%,0,80.0%,0,100%,1,100%,0,100%,0,100%
Zach LaVine,27.6,CHI,Wing,2768,70,55.8%,75,55.6%,57,37.5%,70,84.7%,95,43%,87,41%,96,21%,96,65%
Anthony Lamb,24.8,GSW,Big,1109,56,58.4%,75,63.9%,65,36.8%,64,75.9%,18,83%,58,66%,59,68%,72,99%
Jock Landale,27.0,PHX,Big,911,47,57.0%,67,62.4%,13,26.7%,59,74.7%,31,80%,35,73%,25,86%,18,100%
Romeo Langford,23.0,SAS,Wing,815,29,51.0%,64,54.1%,9,27.6%,9,69.2%,77,60%,85,41%,19,71%,0,100%
Caris LeVert,28.2,CLE,Wing,2206,33,51.3%,18,46.5%,69,38.9%,16,72.4%,89,50%,88,40%,84,31%,90,71%
Damion Lee,30.0,PHX,Wing,1420,77,57.0%,11,43.5%,98,45.1%,95,90.5%,8,87%,27,69%,16,73%,21,99%
Saben Lee,23.4,PHX,Combo,318,26,49.0%,11,43.8%,89,42.3%,14,73.5%,82,42%,71,33%,97,13%,51,82%
Alex Len,29.4,SAC,Big,132,12,50.0%,18,52.6%,0,0.0%,0,68.8%,89,60%,75,60%,0,0%,0,0%
Kawhi Leonard,31.3,LAC,Forward,1745,76,57.3%,59,55.0%,91,41.8%,92,87.1%,96,40%,84,50%,95,26%,99,64%
Meyers Leonard,30.7,MIL,Big,100,72,61.5%,72,63.6%,0,40.0%,0,88.9%,4,92%,12,80%,1,100%,18,100%
Kira Lewis Jr.,21.6,NOP,Point,170,74,55.4%,54,51.2%,91,41.7%,0,83.3%,26,52%,63,25%,11,44%,15,90%
Damian Lillard,32.3,POR,Point,2105,83,56.6%,91,57.4%,58,36.9%,97,91.3%,70,31%,87,16%,72,16%,87,52%
Nassir Little,22.7,POR,Forward,953,53,54.1%,41,52.6%,57,37.0%,52,76.9%,49,74%,67,57%,51,61%,61,95%
Isaiah Livers,24.3,DET,Forward,1180,65,56.0%,54,53.6%,64,37.8%,68,82.1%,22,85%,4,91%,76,45%,63,95%
Kenneth Lofton,20.2,MEM,Big,112,58,59.3%,60,61.7%,0,28.6%,0,59.1%,87,61%,75,60%,90,50%,18,100%
Kevon Looney,26.7,GSW,Big,1961,79,62.9%,68,63.1%,0,0.0%,14,60.6%,73,67%,73,61%,29,85%,0,0%
Brook Lopez,34.6,MIL,Big,2367,66,60.6%,72,63.7%,71,37.4%,77,78.3%,24,81%,32,74%,48,75%,80,97%
Robin Lopez,34.6,CLE,Big,243,86,65.2%,71,63.5%,0,66.7%,0,75.0%,96,50%,98,43%,87,53%,18,100%
Kevin Love,34.1,MIA,Big,414,12,50.0%,78,64.9%,24,29.7%,96,85.7%,22,81%,32,73%,85,54%,82,97%
Kevin Love,34.1,CLE,Big,820,16,51.1%,4,46.1%,55,35.6%,98,88.9%,38,78%,96,47%,76,59%,90,93%
Kyle Lowry,36.6,MIA,Point,1706,50,51.7%,50,50.6%,37,34.6%,69,85.9%,17,55%,28,36%,59,20%,43,76%
Trey Lyles,27.0,SAC,Big,1212,53,57.8%,65,62.3%,62,36.5%,86,81.7%,19,83%,53,67%,42,79%,71,99%
Theo Maledon,21.4,CHA,Combo,798,13,46.8%,26,46.9%,14,30.6%,66,83.8%,72,44%,71,33%,64,27%,52,81%
Sandro Mamukelashvili,23.4,SAS,Big,423,19,51.8%,18,52.0%,45,34.4%,34,68.6%,50,74%,62,64%,69,64%,18,100%
Sandro Mamukelashvili,23.4,MIL,Big,178,2,42.7%,1,38.9%,26,30.4%,0,57.1%,13,86%,7,83%,99,0%,18,100%
Terance Mann,26.0,LAC,Combo,1804,94,59.8%,94,60.6%,73,38.9%,30,78.0%,21,65%,26,54%,11,57%,24,93%
Tre Mann,21.7,OKC,Combo,1094,20,48.3%,36,48.3%,20,32.2%,29,77.8%,85,40%,84,29%,75,23%,93,61%
Lauri Markkanen,25.4,UTA,Forward,2270,86,58.7%,83,58.5%,73,39.3%,94,87.7%,47,75%,30,70%,57,57%,69,94%
Naji Marshall,24.8,NOP,Wing,1748,26,50.3%,43,51.2%,23,32.0%,43,79.2%,58,67%,53,59%,50,50%,22,98%
Caleb Martin,27.1,MIA,Forward,2031,54,54.2%,49,53.3%,56,36.8%,56,79.0%,64,70%,47,64%,52,60%,85,86%
Cody Martin,27.1,CHA,Wing,130,5,44.3%,36,50.0%,0,23.1%,0,57.1%,70,64%,68,50%,24,67%,0,100%
Kenyon Martin Jr.,21.8,HOU,Wing,2269,93,62.0%,98,67.9%,20,31.6%,7,67.4%,26,81%,14,77%,12,76%,0,100%
Garrison Mathews,26.0,HOU,Wing,566,37,51.8%,20,46.7%,41,34.9%,97,91.1%,2,92%,89,40%,50,50%,27,98%
Bennedict Mathurin,20.4,IND,Wing,2203,23,49.3%,25,48.7%,32,33.4%,58,83.1%,68,64%,24,70%,63,44%,87,74%
Wesley Matthews,36.0,MIL,Wing,771,19,48.7%,36,50.0%,21,31.9%,68,84.6%,1,93%,3,83%,9,80%,30,97%
Tyrese Maxey,22.0,PHI,Combo,2012,83,56.9%,56,51.4%,94,43.4%,73,84.7%,48,55%,27,53%,39,35%,75,72%
Skylar Mays,25.2,POR,Combo,181,97,60.9%,72,53.8%,98,48.0%,0,92.3%,88,39%,96,20%,90,18%,63,75%
Miles McBride,22.1,NYK,Combo,700,6,44.9%,10,43.2%,13,30.6%,9,72.2%,13,72%,27,53%,13,54%,34,89%
CJ McCollum,31.1,NOP,Combo,2647,43,51.6%,27,47.0%,74,38.9%,24,77.1%,65,47%,89,28%,45,32%,62,76%
TJ McConnell,30.6,IND,Point,1491,87,56.8%,87,56.3%,84,40.7%,71,85.9%,80,28%,80,18%,30,30%,52,73%
Jaden McDaniels,22.1,MIN,Forward,2411,89,59.5%,86,59.0%,81,40.2%,35,73.6%,43,75%,42,66%,40,66%,39,99%
Jalen McDaniels,24.8,CHA,Wing,1483,31,51.1%,61,53.8%,18,31.5%,59,83.3%,64,65%,54,58%,73,39%,32,97%
Jalen McDaniels,24.8,PHI,Forward,398,50,53.8%,26,50.5%,95,42.9%,69,82.4%,34,81%,18,76%,23,76%,0,100%
Doug McDermott,30.8,SAS,Forward,1311,80,57.7%,30,51.8%,86,41.4%,39,75.0%,11,92%,6,85%,17,84%,43,98%
JaVale McGee,34.8,DAL,Big,318,91,66.2%,82,65.4%,0,100.0%,15,61.5%,23,81%,10,81%,42,79%,18,100%
Bryce McGowens,20.0,CHA,Wing,710,20,48.9%,19,46.5%,40,34.7%,12,71.4%,37,77%,17,76%,57,46%,52,92%
Rodney McGruder,31.3,DET,Wing,491,63,55.3%,2,38.9%,96,43.7%,0,80.0%,14,85%,49,60%,4,83%,41,95%
Jordan McLaughlin,26.6,MIN,Point,664,57,51.8%,78,54.5%,28,32.9%,0,81.3%,2,76%,4,89%,7,53%,30,83%
De'Anthony Melton,24.4,PHI,Combo,2138,69,54.6%,34,48.0%,77,39.2%,40,79.5%,15,71%,34,50%,19,47%,38,88%
Chimezie Metu,25.6,SAC,Big,657,70,61.1%,87,66.3%,10,24.3%,47,72.1%,27,80%,11,81%,58,68%,18,100%
Khris Middleton,31.2,MIL,Forward,792,27,50.3%,32,51.9%,21,31.8%,100,90.2%,95,41%,97,32%,86,33%,100,62%
Patty Mills,34.2,BKN,Combo,536,53,52.8%,20,45.7%,62,37.7%,59,83.3%,10,77%,10,70%,9,59%,45,86%
Shake Milton,26.1,PHI,Combo,1494,64,53.9%,61,52.2%,69,38.2%,74,85.4%,51,55%,30,52%,53,30%,21,94%
Davion Mitchell,24.2,SAC,Combo,1424,61,53.7%,93,59.4%,19,32.0%,44,80.6%,35,60%,42,49%,28,41%,37,89%
Donovan Mitchell,26.1,CLE,Combo,2431,89,57.6%,85,56.6%,71,38.9%,80,86.6%,96,34%,88,28%,74,24%,98,48%
Evan Mobley,21.4,CLE,Big,2714,43,56.6%,49,59.5%,7,21.6%,31,67.5%,47,75%,18,78%,66,65%,18,100%
Malik Monk,24.7,SAC,Wing,1707,53,54.2%,62,53.8%,49,36.4%,84,88.8%,66,65%,55,58%,65,43%,77,83%
Moses Moody,20.4,GSW,Wing,725,87,60.1%,83,59.4%,73,39.7%,8,68.1%,28,81%,49,60%,34,62%,29,98%
Ja Morant,23.2,MEM,Point,1947,39,50.8%,61,51.9%,14,31.1%,20,74.8%,91,24%,59,26%,98,8%,83,53%
Marcus Morris,33.2,LAC,Big,1822,19,51.6%,7,48.2%,65,36.8%,75,78.2%,82,64%,80,59%,96,37%,85,96%
Markieff Morris,33.2,BKN,Big,275,17,51.3%,1,41.9%,77,38.3%,0,100.0%,4,94%,28,75%,22,89%,18,100%
Monte Morris,27.3,WAS,Point,1693,78,55.8%,72,54.2%,79,39.0%,49,83.1%,41,44%,37,36%,43,24%,41,77%
Trey Murphy III,22.4,NOP,Wing,2421,92,61.7%,86,60.5%,87,41.4%,91,90.2%,21,82%,38,64%,14,74%,37,96%
Dejounte Murray,26.1,ATL,Combo,2686,42,51.4%,57,51.4%,33,34.4%,67,84.0%,98,31%,76,32%,96,13%,69,73%
Jamal Murray,25.7,DEN,Combo,2128,66,54.4%,42,49.3%,85,40.6%,59,83.3%,79,43%,47,46%,83,21%,92,61%
Keegan Murray,22.2,SAC,Forward,2356,87,58.8%,40,52.5%,88,41.5%,48,75.9%,15,87%,28,72%,32,71%,42,99%
Mike Muscala,31.3,OKC,Big,621,52,57.6%,22,54.1%,84,39.4%,80,79.5%,2,94%,28,75%,1,100%,73,98%
Mike Muscala,31.3,BOS,Big,297,69,61.0%,96,73.9%,64,36.7%,0,69.2%,4,92%,38,71%,19,90%,18,100%
Sviatoslav Mykhailiuk,25.4,CHA,Wing,412,74,56.5%,36,50.0%,84,41.2%,16,72.4%,57,67%,65,52%,37,60%,83,80%
Larry Nance Jr.,29.8,NOP,Big,1368,79,63.0%,81,65.1%,35,33.3%,41,70.1%,39,78%,26,75%,42,79%,18,100%
Andrew Nembhard,22.8,IND,Combo,2044,40,51.3%,47,50.4%,42,35.1%,36,78.3%,43,57%,31,52%,49,31%,26,91%
Aaron Nesmith,23.0,IND,Forward,1800,41,52.4%,19,49.6%,53,36.5%,75,83.7%,31,83%,22,74%,44,64%,52,96%
Raul Neto,30.5,CLE,Combo,413,85,57.3%,100,67.9%,7,27.8%,100,100.0%,45,57%,45,48%,29,40%,2,100%
Georges Niang,29.4,PHI,Forward,1489,92,59.9%,85,58.9%,80,40.2%,90,86.7%,9,93%,23,74%,21,79%,0,100%
Daishen Nix,20.7,HOU,Point,843,4,42.3%,9,41.9%,5,28.3%,6,67.6%,9,64%,13,44%,9,50%,26,83%
Zeke Nnaji,21.8,DEN,Big,645,78,62.8%,91,67.9%,43,34.0%,20,63.5%,44,76%,42,70%,48,75%,18,100%
Nerlens Noel,28.6,DET,Big,136,1,40.4%,0,37.5%,0,50.0%,0,75.0%,27,80%,12,80%,48,75%,18,100%
Jaylen Nowell,23.3,MIN,Combo,1230,39,51.1%,73,54.1%,12,30.5%,26,77.6%,52,53%,40,49%,21,45%,76,72%
Frank Ntilikina,24.3,DAL,Wing,541,8,45.0%,28,49.1%,8,27.4%,3,64.5%,45,73%,68,50%,24,67%,44,94%
Kendrick Nunn,27.2,LAL,Combo,495,37,50.6%,49,50.4%,27,33.9%,0,75.0%,39,58%,25,55%,30,39%,66,74%
Kendrick Nunn,27.2,WAS,Wing,413,52,54.1%,34,49.5%,71,39.1%,0,88.9%,93,45%,99,20%,85,31%,91,71%
Jusuf Nurkic,28.2,POR,Big,1387,41,56.3%,30,56.7%,60,36.4%,27,66.7%,77,66%,79,59%,73,61%,18,100%
Jordan Nwora,24.1,MIL,Forward,540,19,49.2%,2,36.3%,77,39.8%,63,81.8%,27,84%,35,69%,64,54%,0,100%
Jordan Nwora,24.1,IND,Forward,586,74,57.1%,31,51.8%,94,42.6%,28,72.1%,66,69%,48,64%,73,48%,83,87%
Royce O'Neale,29.4,BKN,Wing,2382,45,53.0%,1,38.8%,70,39.0%,13,71.6%,27,81%,83,44%,89,28%,25,98%
Chuma Okeke,24.2,ORL,Forward,487,6,45.0%,17,48.4%,13,29.1%,0,76.2%,33,82%,32,69%,70,50%,77,91%
Josh Okogie,24.2,PHX,Forward,1258,11,46.7%,6,43.6%,31,33.3%,18,70.4%,70,66%,96,36%,36,67%,60,95%
Onyeka Okongwu,21.9,ATL,Big,1835,84,64.1%,76,64.6%,0,27.3%,73,77.9%,56,72%,53,67%,21,89%,18,100%
Isaac Okoro,21.8,CLE,Wing,1615,82,57.7%,87,61.2%,46,35.9%,24,74.7%,15,85%,17,76%,7,82%,23,98%
KZ Okpala,23.5,SAC,Forward,213,7,45.6%,49,53.3%,6,26.3%,0,0.0%,41,77%,92,40%,0,100%,0,100%
Victor Oladipo,30.5,MIA,Combo,1100,21,48.4%,29,47.1%,25,33.0%,17,74.0%,78,43%,87,28%,54,30%,91,62%
Kelly Olynyk,31.5,UTA,Big,1942,55,58.2%,36,57.6%,83,39.4%,94,85.3%,46,75%,65,63%,65,66%,81,97%
Eugene Omoruyi,25.7,OKC,Big,237,7,47.5%,25,55.6%,4,20.0%,0,63.6%,58,71%,45,69%,99,0%,18,100%
Eugene Omoruyi,25.7,DET,Forward,358,16,48.8%,35,52.1%,18,30.9%,21,71.1%,57,73%,61,59%,24,75%,0,100%
Cedi Osman,27.6,CLE,Forward,1492,73,57.1%,77,56.5%,60,37.3%,11,69.8%,30,83%,10,80%,54,59%,82,89%
Kelly Oubre,26.9,CHA,Wing,1546,24,49.8%,42,51.1%,22,32.0%,29,76.0%,63,65%,44,62%,68,41%,58,92%
Chris Paul,37.5,PHX,Point,1886,48,51.6%,35,47.9%,63,37.6%,51,83.1%,78,30%,98,8%,65,17%,78,56%
Cameron Payne,28.2,PHX,Point,939,30,49.1%,15,43.7%,72,38.4%,23,76.2%,46,43%,43,33%,33,28%,59,65%
Gary Payton II,29.9,GSW,Wing,123,99,67.9%,99,68.4%,0,44.4%,0,66.7%,38,76%,33,67%,13,75%,0,100%
Gary Payton II,29.9,POR,Wing,255,100,69.5%,88,62.5%,100,52.9%,0,100.0%,17,83%,22,73%,0,0%,0,100%
Theo Pinson,27.0,DAL,Forward,253,13,47.3%,1,30.4%,53,36.5%,0,85.7%,41,77%,39,67%,0,100%,90,79%
Mason Plumlee,32.7,LAC,Big,449,96,72.4%,95,72.4%,0,0.0%,72,77.2%,32,79%,8,82%,90,50%,0,0%
Mason Plumlee,32.7,CHA,Big,1595,92,66.9%,89,66.9%,0,0.0%,13,60.5%,85,62%,71,62%,60,67%,0,0%
Jakob Poeltl,27.0,SAS,Big,1198,73,61.8%,61,61.8%,0,0.0%,12,60.5%,90,60%,81,58%,67,64%,0,0%
Jakob Poeltl,27.0,TOR,Big,706,87,65.2%,82,65.2%,0,0.0%,10,56.9%,48,75%,52,67%,26,86%,0,0%
Aleksej Pokusevski,20.8,OKC,Big,697,18,51.4%,8,48.6%,68,36.9%,20,63.6%,54,73%,75,60%,75,60%,77,97%
Jordan Poole,23.4,GSW,Combo,2444,46,51.8%,63,52.5%,29,33.9%,83,86.9%,49,55%,29,53%,37,36%,82,70%
Kevin Porter,22.5,HOU,Point,2023,59,52.4%,48,50.1%,56,36.7%,31,78.4%,74,30%,57,27%,93,9%,85,52%
Michael Porter,24.3,DEN,Wing,1795,88,60.4%,80,57.9%,89,41.6%,46,79.8%,16,84%,13,78%,15,74%,50,93%
Otto Porter,29.4,TOR,Wing,139,83,58.9%,100,69.2%,0,33.3%,0,100.0%,50,71%,49,60%,50,50%,0,100%
Bobby Portis,27.7,MIL,Big,1795,35,55.7%,27,55.8%,69,37.0%,68,76.6%,68,70%,82,57%,72,62%,18,100%
Kristaps Porzingis,27.2,WAS,Big,2119,44,56.7%,27,55.9%,78,38.8%,93,85.1%,60,71%,46,69%,79,57%,88,95%
Dwight Powell,31.3,DAL,Big,1449,97,73.5%,97,74.9%,0,0.0%,29,66.9%,36,79%,15,79%,60,67%,0,0%
Norman Powell,29.4,LAC,Wing,1535,68,55.7%,55,52.6%,76,40.1%,49,81.0%,67,65%,60,54%,50,51%,73,88%
Taurean Prince,28.6,MIN,Forward,1182,77,57.4%,66,55.7%,74,39.4%,73,83.6%,28,83%,14,77%,34,71%,62,95%
Payton Pritchard,24.8,BOS,Point,549,61,53.2%,30,47.6%,70,37.9%,0,77.8%,4,70%,9,47%,24,36%,17,87%
Immanuel Quickley,23.4,NYK,Combo,2302,65,54.2%,62,52.4%,58,37.2%,56,81.9%,71,45%,92,25%,64,27%,73,73%
Julius Randle,27.9,NYK,Forward,2733,51,53.9%,64,55.3%,41,34.7%,44,75.6%,90,50%,80,50%,97,23%,93,75%
Austin Reaves,24.4,LAL,Wing,1837,94,62.3%,91,63.0%,82,40.7%,76,86.2%,81,56%,77,48%,82,33%,74,86%
Cameron Reddish,23.2,POR,Wing,550,42,52.9%,78,56.8%,25,32.6%,59,83.3%,43,74%,25,70%,21,70%,79,82%
Cameron Reddish,23.2,NYK,Wing,437,30,51.1%,65,54.3%,15,30.9%,92,90.3%,30,80%,23,72%,3,88%,44,94%
Davon Reed,27.4,DEN,Wing,235,0,37.3%,0,28.0%,13,29.4%,0,71.4%,38,76%,33,67%,92,25%,0,100%
Paul Reed,23.4,PHI,Big,698,70,61.0%,62,61.9%,0,20.0%,53,73.5%,66,70%,55,66%,16,93%,18,100%
