Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Tiago Splitter,30.8,ATL,Big,572,55,52.3%,58,52.6%,0,0.0%,87,81.3%,38,75%,15,78%,93,50%,0,0%
Nik Stauskas,22.1,PHI,Wing,1747,30,47.2%,41,46.5%,29,32.2%,35,77.9%,29,73%,43,59%,70,39%,57,91%
Lance Stephenson,25.2,LAC,Forward,629,88,55.3%,74,52.3%,96,41.9%,36,69.2%,100,39%,100,27%,91,27%,91,78%
Lance Stephenson,25.2,MEM,Wing,660,53,50.0%,71,49.8%,44,34.6%,49,81.5%,100,26%,83,38%,100,2%,100,56%
Amar'e Stoudemire,33.0,MIA,Big,757,79,56.6%,79,56.6%,0,0.0%,61,74.6%,52,71%,33,71%,53,71%,0,0%
Rodney Stuckey,29.5,IND,Wing,1262,14,44.3%,35,45.6%,6,25.6%,60,82.7%,91,46%,82,41%,65,41%,78,85%
Jared Sullinger,23.7,BOS,Big,1907,16,45.4%,20,45.8%,19,27.7%,27,64.0%,78,64%,93,45%,45,74%,47,100%
Jeff Teague,27.4,ATL,Point,2247,61,49.5%,44,45.5%,81,40.1%,76,84.2%,75,29%,72,20%,80,11%,69,64%
Mirza Teletovic,30.1,PHX,Big,1630,66,54.4%,30,47.6%,90,39.3%,70,76.8%,29,76%,90,53%,92,53%,82,96%
Garrett Temple,29.5,WAS,Wing,1891,39,48.3%,27,44.0%,47,34.9%,19,74.3%,26,75%,39,61%,42,52%,41,94%
Jason Terry,38.1,HOU,Wing,1223,68,52.2%,75,50.4%,48,35.2%,50,81.8%,40,70%,89,33%,59,44%,61,91%
Isaiah Thomas,26.7,BOS,Point,2633,52,48.9%,56,46.0%,62,36.2%,89,87.2%,28,43%,26,35%,10,32%,66,65%
Lance Thomas,27.5,NYK,Forward,1283,46,49.9%,26,45.3%,92,41.0%,96,86.4%,65,68%,54,60%,40,60%,72,91%
Hollis Thompson,24.6,PHI,Wing,2071,61,51.0%,22,43.1%,72,37.8%,11,71.1%,14,83%,46,58%,13,74%,25,97%
Jason Thompson,29.3,TOR,Big,276,61,53.3%,53,52.1%,0,38.5%,0,80.0%,27,77%,24,75%,63,67%,47,100%
Klay Thompson,25.7,GSW,Wing,2649,94,57.1%,77,50.9%,93,42.8%,86,87.7%,18,81%,8,77%,19,68%,51,92%
Tristan Thompson,24.6,CLE,Big,2236,88,59.1%,87,59.1%,0,0.0%,20,60.9%,56,70%,40,70%,56,70%,0,0%
Marcus Thornton,28.4,HOU,Wing,842,51,49.8%,45,46.7%,51,35.3%,84,86.8%,68,60%,44,59%,93,23%,75,86%
Marcus Thornton,28.4,WAS,Wing,209,21,45.9%,30,44.9%,22,31.3%,0,75.0%,59,65%,23,69%,99,11%,45,93%
Anthony Tolliver,30.4,DET,Big,1276,58,52.9%,39,50.0%,55,35.6%,19,59.5%,2,94%,38,70%,1,100%,74,99%
Axel Toupane,23.3,DEN,Forward,281,7,42.1%,4,38.5%,19,29.7%,0,76.5%,0,100%,0,100%,4,100%,0,100%
Karl-Anthony Towns,20.0,MIN,Big,2606,72,55.6%,75,55.9%,49,34.5%,87,81.1%,64,68%,76,57%,37,77%,92,90%
PJ Tucker,30.5,PHX,Wing,2526,28,47.0%,37,45.7%,32,33.0%,22,74.6%,82,53%,92,32%,57,45%,26,97%
Evan Turner,27.0,BOS,Wing,2213,26,47.0%,60,48.2%,4,24.7%,51,82.2%,97,34%,84,36%,89,27%,35,95%
Myles Turner,19.6,IND,Big,1338,33,49.3%,38,49.7%,0,23.1%,49,72.2%,18,81%,22,76%,21,85%,47,100%
Beno Udrih,33.3,MEM,Point,105,41,47.6%,39,45.2%,0,36.4%,0,100.0%,5,56%,16,40%,0,44%,3,100%
Beno Udrih,33.3,MIA,Point,551,33,46.2%,30,44.2%,52,35.5%,0,93.3%,30,41%,20,38%,26,27%,15,91%
Jonas Valanciunas,23.5,TOR,Big,1549,77,56.4%,77,56.4%,0,0.0%,68,76.2%,82,61%,67,61%,76,62%,0,0%
Anderson Varejao,33.1,CLE,Big,253,15,44.6%,18,45.3%,0,0.0%,0,76.5%,21,79%,69,60%,16,89%,0,0%
Anderson Varejao,33.1,GSW,Big,178,17,45.7%,19,45.7%,0,0.0%,11,55.2%,70,67%,16,77%,93,50%,0,0%
Greivis Vasquez,28.8,MIL,Point,426,5,37.2%,7,39.3%,2,23.5%,0,88.0%,11,53%,2,60%,2,36%,70,63%
Rashad Vaughn,19.2,MIL,Combo,913,4,38.8%,2,30.7%,16,30.2%,0,80.0%,0,91%,4,75%,2,84%,0,100%
Charlie Villanueva,31.2,DAL,Forward,566,23,46.2%,51,48.5%,17,29.5%,0,92.9%,28,77%,19,74%,67,46%,40,98%
Noah Vonleh,20.2,POR,Big,1103,15,45.0%,21,46.3%,9,25.6%,59,74.4%,93,56%,96,43%,55,70%,47,100%
Nikola Vucevic,25.0,ORL,Big,2033,45,51.1%,47,51.2%,0,25.0%,62,75.3%,84,61%,88,53%,68,65%,99,50%
Sasha Vujacic,31.6,NYK,Wing,859,46,48.9%,12,41.1%,70,37.4%,66,83.3%,15,82%,79,41%,4,83%,42,94%
Dwyane Wade,33.8,MIA,Combo,2252,31,46.0%,65,46.8%,0,15.4%,35,79.3%,91,28%,55,36%,75,21%,40,83%
Dion Waiters,23.9,OKC,Wing,2062,25,46.7%,18,42.6%,65,36.4%,10,70.5%,89,49%,94,27%,77,35%,63,90%
Kemba Walker,25.5,CHA,Point,2876,66,49.8%,49,45.9%,69,37.6%,80,84.7%,61,32%,62,23%,66,14%,74,60%
John Wall,25.2,WAS,Point,2773,38,46.9%,31,44.9%,48,35.3%,57,79.4%,74,29%,41,29%,87,8%,61,68%
TJ Warren,22.2,PHX,Forward,1034,82,53.8%,70,51.8%,100,42.4%,40,70.5%,60,69%,7,82%,54,53%,65,93%
CJ Watson,31.5,ORL,Combo,620,13,41.9%,9,37.3%,29,32.6%,93,88.9%,22,60%,49,36%,13,53%,24,93%
Briante Weber,22.8,MEM,Point,164,0,34.2%,8,39.4%,0,0.0%,0,75.0%,89,23%,97,0%,21,30%,0,0%
Sonny Weems,29.3,PHX,Wing,360,15,44.9%,4,36.5%,87,40.7%,0,63.6%,28,73%,54,55%,27,63%,0,100%
David West,35.2,SAS,Big,1355,67,54.5%,68,54.1%,0,60.0%,85,80.5%,22,79%,32,72%,28,82%,47,100%
Russell Westbrook,27.0,OKC,Point,2740,54,49.1%,90,50.4%,12,29.9%,72,81.3%,92,22%,59,23%,82,10%,93,43%
Hassan Whiteside,26.4,MIA,Big,2093,92,60.4%,91,60.4%,0,0.0%,31,65.4%,73,66%,52,66%,70,65%,0,0%
Andrew Wiggins,20.7,MIN,Wing,2828,37,48.0%,64,48.5%,17,29.8%,28,76.0%,80,54%,52,55%,51,47%,82,84%
CJ Wilcox,24.8,LAC,Wing,113,75,52.6%,17,42.1%,91,42.1%,0,80.0%,43,69%,27,67%,68,40%,69,88%
Deron Williams,31.3,DAL,Combo,2101,45,47.9%,51,45.4%,49,34.8%,86,86.7%,62,41%,78,23%,60,25%,49,80%
Derrick Williams,24.4,NYK,Big,1373,30,48.8%,41,50.4%,24,29.5%,63,75.6%,79,63%,61,63%,95,49%,94,88%
Lou Williams,29.0,LAL,Combo,1876,56,48.9%,62,46.6%,45,34.3%,67,83.2%,55,43%,56,35%,55,25%,85,64%
Marvin Williams,29.4,CHA,Forward,2321,89,55.6%,63,50.5%,88,40.3%,89,83.3%,25,77%,84,49%,25,70%,35,99%
Mo Williams,32.9,CLE,Combo,695,67,50.5%,80,48.6%,63,36.3%,98,89.7%,58,42%,49,36%,62,24%,35,85%
Justise Winslow,19.6,MIA,Forward,2148,18,45.3%,40,47.0%,8,26.7%,44,70.9%,70,64%,65,58%,46,57%,0,100%
Jeff Withey,25.7,UTA,Big,587,84,57.2%,81,57.2%,0,0.0%,56,74.1%,13,84%,8,81%,13,93%,0,0%
Christian Wood,20.1,PHI,Big,113,14,44.3%,2,40.5%,0,42.9%,0,61.5%,82,61%,87,54%,1,100%,97,67%
Metta World Peace,36.0,LAL,Wing,546,2,38.8%,2,32.6%,20,30.4%,8,67.9%,61,63%,89,33%,53,46%,54,92%
Brandan Wright,28.1,MEM,Big,191,99,67.4%,98,67.4%,0,0.0%,0,50.0%,53,71%,38,70%,48,73%,0,0%
Delon Wright,23.5,TOR,Combo,180,25,44.5%,76,48.2%,0,12.5%,0,77.8%,100,11%,98,14%,100,0%,100,0%
Tony Wroten,22.6,PHI,Point,139,2,35.2%,5,38.3%,0,17.6%,0,54.3%,87,24%,87,12%,97,0%,3,100%
James Young,20.2,BOS,Wing,148,1,38.6%,96,57.1%,0,20.0%,0,0.0%,37,71%,89,33%,1,100%,0,100%
Joe Young,23.3,IND,Combo,331,7,40.5%,25,41.9%,6,24.3%,0,78.9%,96,25%,95,18%,89,15%,80,67%
Nick Young,30.4,LAL,Wing,967,16,45.2%,4,36.0%,34,33.0%,52,82.2%,49,68%,96,25%,43,51%,89,79%
Thaddeus Young,27.4,BKN,Big,2401,51,52.0%,56,52.4%,4,25.0%,28,64.4%,93,56%,81,56%,87,56%,96,71%
Cody Zeller,23.1,CHA,Big,1763,58,53.1%,65,54.0%,0,10.0%,60,74.6%,22,79%,15,77%,21,84%,47,100%
Tyler Zeller,25.8,BOS,Big,612,24,47.3%,27,47.3%,0,0.0%,81,79.5%,19,80%,29,74%,15,91%,0,0%
