GAME_DATE,PLAYER_ID,PLAYER_NAME,TEAM,MATCHUP,predicted_PRA,actual_PRA,error,last_game_PRA,L5_mean_PRA,Minutes_Projected,predicted_PRA_raw,predicted_PRA_calibrated,calibration_adjustment,error_calibrated,player_name,event_id,event_date,home_team,away_team,bookmaker,line,timestamp,over_price,under_price,edge,abs_edge,bet_type,quality_score,score_edge,score_confidence,score_context,score_consistency,bet_correct
2025-03-25,1630558,Davion Mitchell,,MIA vs. GSW,12.640627,24,11.359373,22,17.2,31.4,12.640627,21.149732620320854,8.509105620320854,2.8502673796791456,Davion Mitchell,0e1dde121b5be88b7c95e744d43c877f,2025-03-25,Miami Heat,Golden State Warriors,BetOnline.ag,15.5,2025-03-25T23:25:38Z,100.0,-130.0,5.649732620320854,5.649732620320854,OVER,0.825,0.5,1.0,0.9,1.0,True
2025-03-25,1630558,Davion Mitchell,,MIA vs. GSW,12.640627,24,11.359373,22,17.2,31.4,12.640627,21.149732620320854,8.509105620320854,2.8502673796791456,Davion Mitchell,0e1dde121b5be88b7c95e744d43c877f,2025-03-25,Miami Heat,Golden State Warriors,BetMGM,15.5,2025-03-25T23:25:38Z,100.0,-135.0,5.649732620320854,5.649732620320854,OVER,0.825,0.5,1.0,0.9,1.0,True
2025-03-25,1630558,Davion Mitchell,,MIA vs. GSW,12.640627,24,11.359373,22,17.2,31.4,12.640627,21.149732620320854,8.509105620320854,2.8502673796791456,Davion Mitchell,0e1dde121b5be88b7c95e744d43c877f,2025-03-25,Miami Heat,Golden State Warriors,Bovada,15.5,2025-03-25T23:25:38Z,105.0,-135.0,5.649732620320854,5.649732620320854,OVER,0.825,0.5,1.0,0.9,1.0,True
2025-03-25,1630558,Davion Mitchell,,MIA vs. GSW,12.640627,24,11.359373,22,17.2,31.4,12.640627,21.149732620320854,8.509105620320854,2.8502673796791456,Davion Mitchell,0e1dde121b5be88b7c95e744d43c877f,2025-03-25,Miami Heat,Golden State Warriors,Caesars,15.5,2025-03-25T23:25:38Z,-106.0,-129.0,5.649732620320854,5.649732620320854,OVER,0.825,0.5,1.0,0.9,1.0,True
2025-03-26,1627827,Dorian Finney-Smith,,LAL @ IND,10.791118,15,4.2088823,21,17.2,30.0,10.791118,17.783419689119174,6.992301689119174,-2.7834196891191745,Dorian Finney-Smith,b7ca19e207817263ada3a2ed6a7beb66,2025-03-26,Indiana Pacers,Los Angeles Lakers,BetOnline.ag,11.5,2025-03-26T23:35:39Z,-114.0,-114.0,6.2834196891191745,6.2834196891191745,OVER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-03-26,1627827,Dorian Finney-Smith,,LAL @ IND,10.791118,15,4.2088823,21,17.2,30.0,10.791118,17.783419689119174,6.992301689119174,-2.7834196891191745,Dorian Finney-Smith,b7ca19e207817263ada3a2ed6a7beb66,2025-03-26,Indiana Pacers,Los Angeles Lakers,BetMGM,11.5,2025-03-26T23:35:39Z,-105.0,-125.0,6.2834196891191745,6.2834196891191745,OVER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-03-26,1627827,Dorian Finney-Smith,,LAL @ IND,10.791118,15,4.2088823,21,17.2,30.0,10.791118,17.783419689119174,6.992301689119174,-2.7834196891191745,Dorian Finney-Smith,b7ca19e207817263ada3a2ed6a7beb66,2025-03-26,Indiana Pacers,Los Angeles Lakers,Caesars,11.5,2025-03-26T23:35:39Z,-125.0,-109.0,6.2834196891191745,6.2834196891191745,OVER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,DraftKings,25.5,2025-03-26T23:35:39Z,-110.0,-120.0,-6.989361702127656,6.989361702127656,UNDER,0.975,1.0,1.0,0.9,1.0,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,Fanatics,24.5,2025-03-26T23:35:39Z,-125.0,-105.0,-5.989361702127656,5.989361702127656,UNDER,0.825,0.5,1.0,0.9,1.0,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,FanDuel,24.5,2025-03-26T23:35:39Z,-125.0,-102.0,-5.989361702127656,5.989361702127656,UNDER,0.825,0.5,1.0,0.9,1.0,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,BetOnline.ag,24.5,2025-03-26T23:35:39Z,-108.0,-120.0,-5.989361702127656,5.989361702127656,UNDER,0.825,0.5,1.0,0.9,1.0,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,BetMGM,25.5,2025-03-26T23:35:39Z,-110.0,-118.0,-6.989361702127656,6.989361702127656,UNDER,0.975,1.0,1.0,0.9,1.0,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,BetRivers,24.5,2025-03-26T23:35:39Z,-117.0,-114.0,-5.989361702127656,5.989361702127656,UNDER,0.825,0.5,1.0,0.9,1.0,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,Bovada,25.5,2025-03-26T23:35:39Z,-105.0,-125.0,-6.989361702127656,6.989361702127656,UNDER,0.975,1.0,1.0,0.9,1.0,True
2025-03-26,1626156,D'Angelo Russell,,BKN vs. TOR,11.308509,12,0.6914911,29,22.0,28.4,11.308509,18.510638297872344,7.202129297872343,-6.510638297872344,D'Angelo Russell,5c5f21ae00490e833aae3e807236468a,2025-03-26,Brooklyn Nets,Toronto Raptors,Caesars,25.5,2025-03-26T23:35:39Z,-106.0,-129.0,-6.989361702127656,6.989361702127656,UNDER,0.975,1.0,1.0,0.9,1.0,True
2025-03-27,1630558,Davion Mitchell,,MIA vs. ATL,12.755819,24,11.244181,24,20.6,33.8,12.755819,22.21933621933622,9.46351721933622,1.7806637806637795,Davion Mitchell,2184beee6d15f9165b7fd20c8fe434db,2025-03-27,Miami Heat,Atlanta Hawks,Fanatics,16.5,2025-03-27T23:25:39Z,-110.0,-120.0,5.7193362193362205,5.7193362193362205,OVER,0.85,0.5,1.0,1.0,1.0,True
2025-03-27,1630558,Davion Mitchell,,MIA vs. ATL,12.755819,24,11.244181,24,20.6,33.8,12.755819,22.21933621933622,9.46351721933622,1.7806637806637795,Davion Mitchell,2184beee6d15f9165b7fd20c8fe434db,2025-03-27,Miami Heat,Atlanta Hawks,DraftKings,16.5,2025-03-27T23:25:39Z,100.0,-130.0,5.7193362193362205,5.7193362193362205,OVER,0.85,0.5,1.0,1.0,1.0,True
2025-03-29,1628370,Malik Monk,,SAC @ ORL,14.600597,13,1.6005974,21,33.2,33.6,14.600597,26.06201550387597,11.461418503875969,-13.062015503875967,Malik Monk,c757d5d77953393c8959385b22d5dd8a,2025-03-29,Orlando Magic,Sacramento Kings,BetOnline.ag,19.5,2025-03-29T21:05:39Z,-114.0,-114.0,6.562015503875969,6.562015503875969,OVER,0.97,0.9,1.0,1.0,1.0,False
2025-03-29,1628370,Malik Monk,,SAC @ ORL,14.600597,13,1.6005974,21,33.2,33.6,14.600597,26.06201550387597,11.461418503875969,-13.062015503875967,Malik Monk,c757d5d77953393c8959385b22d5dd8a,2025-03-29,Orlando Magic,Sacramento Kings,Fanatics,20.5,2025-03-29T21:05:39Z,-110.0,-120.0,5.562015503875969,5.562015503875969,OVER,0.85,0.5,1.0,1.0,1.0,False
2025-03-29,1628370,Malik Monk,,SAC @ ORL,14.600597,13,1.6005974,21,33.2,33.6,14.600597,26.06201550387597,11.461418503875969,-13.062015503875967,Malik Monk,c757d5d77953393c8959385b22d5dd8a,2025-03-29,Orlando Magic,Sacramento Kings,DraftKings,20.5,2025-03-29T21:05:39Z,-105.0,-125.0,5.562015503875969,5.562015503875969,OVER,0.85,0.5,1.0,1.0,1.0,False
2025-03-29,1628370,Malik Monk,,SAC @ ORL,14.600597,13,1.6005974,21,33.2,33.6,14.600597,26.06201550387597,11.461418503875969,-13.062015503875967,Malik Monk,c757d5d77953393c8959385b22d5dd8a,2025-03-29,Orlando Magic,Sacramento Kings,BetMGM,19.5,2025-03-29T21:05:39Z,-125.0,-105.0,6.562015503875969,6.562015503875969,OVER,0.97,0.9,1.0,1.0,1.0,False
2025-03-29,1628370,Malik Monk,,SAC @ ORL,14.600597,13,1.6005974,21,33.2,33.6,14.600597,26.06201550387597,11.461418503875969,-13.062015503875967,Malik Monk,c757d5d77953393c8959385b22d5dd8a,2025-03-29,Orlando Magic,Sacramento Kings,Bovada,19.5,2025-03-29T21:05:39Z,-125.0,-105.0,6.562015503875969,6.562015503875969,OVER,0.97,0.9,1.0,1.0,1.0,False
2025-03-29,1628370,Malik Monk,,SAC @ ORL,14.600597,13,1.6005974,21,33.2,33.6,14.600597,26.06201550387597,11.461418503875969,-13.062015503875967,Malik Monk,c757d5d77953393c8959385b22d5dd8a,2025-03-29,Orlando Magic,Sacramento Kings,Caesars,19.5,2025-03-29T21:05:39Z,-125.0,-109.0,6.562015503875969,6.562015503875969,OVER,0.97,0.9,1.0,1.0,1.0,False
2025-03-30,203482,Kelly Olynyk,,NOP vs. CHA,11.306131,21,9.693869,14,20.6,27.2,11.306131,18.510638297872344,7.204507297872343,2.489361702127656,Kelly Olynyk,de58ad659249abc19e286ab0d189dca5,2025-03-30,New Orleans Pelicans,Charlotte Hornets,FanDuel,24.5,2025-03-30T23:05:39Z,-104.0,-122.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-30,203482,Kelly Olynyk,,NOP vs. CHA,11.306131,21,9.693869,14,20.6,27.2,11.306131,18.510638297872344,7.204507297872343,2.489361702127656,Kelly Olynyk,de58ad659249abc19e286ab0d189dca5,2025-03-30,New Orleans Pelicans,Charlotte Hornets,Fanatics,24.5,2025-03-30T23:05:39Z,-110.0,-120.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-30,203482,Kelly Olynyk,,NOP vs. CHA,11.306131,21,9.693869,14,20.6,27.2,11.306131,18.510638297872344,7.204507297872343,2.489361702127656,Kelly Olynyk,de58ad659249abc19e286ab0d189dca5,2025-03-30,New Orleans Pelicans,Charlotte Hornets,BetOnline.ag,24.5,2025-03-30T23:05:39Z,-115.0,-112.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-30,203482,Kelly Olynyk,,NOP vs. CHA,11.306131,21,9.693869,14,20.6,27.2,11.306131,18.510638297872344,7.204507297872343,2.489361702127656,Kelly Olynyk,de58ad659249abc19e286ab0d189dca5,2025-03-30,New Orleans Pelicans,Charlotte Hornets,BetMGM,24.5,2025-03-30T23:05:39Z,-105.0,-130.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-30,203482,Kelly Olynyk,,NOP vs. CHA,11.306131,21,9.693869,14,20.6,27.2,11.306131,18.510638297872344,7.204507297872343,2.489361702127656,Kelly Olynyk,de58ad659249abc19e286ab0d189dca5,2025-03-30,New Orleans Pelicans,Charlotte Hornets,Bovada,24.5,2025-03-30T23:05:39Z,-110.0,-120.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-30,1626181,Norman Powell,,LAC @ CLE,11.673807,39,27.326193,18,17.4,26.4,11.673807,19.658610271903328,7.984803271903328,19.341389728096672,Norman Powell,3089f727bed6fa0465c44c7bb8ca6bcd,2025-03-30,Cleveland Cavaliers,Los Angeles Clippers,DraftKings,26.5,2025-03-30T19:35:38Z,-105.0,-125.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-30,1626181,Norman Powell,,LAC @ CLE,11.673807,39,27.326193,18,17.4,26.4,11.673807,19.658610271903328,7.984803271903328,19.341389728096672,Norman Powell,3089f727bed6fa0465c44c7bb8ca6bcd,2025-03-30,Cleveland Cavaliers,Los Angeles Clippers,Fanatics,26.5,2025-03-30T19:35:38Z,-110.0,-120.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-30,1626181,Norman Powell,,LAC @ CLE,11.673807,39,27.326193,18,17.4,26.4,11.673807,19.658610271903328,7.984803271903328,19.341389728096672,Norman Powell,3089f727bed6fa0465c44c7bb8ca6bcd,2025-03-30,Cleveland Cavaliers,Los Angeles Clippers,BetOnline.ag,26.5,2025-03-30T19:35:38Z,-106.0,-122.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-30,1626181,Norman Powell,,LAC @ CLE,11.673807,39,27.326193,18,17.4,26.4,11.673807,19.658610271903328,7.984803271903328,19.341389728096672,Norman Powell,3089f727bed6fa0465c44c7bb8ca6bcd,2025-03-30,Cleveland Cavaliers,Los Angeles Clippers,BetMGM,26.5,2025-03-30T19:35:38Z,-105.0,-125.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-30,1626181,Norman Powell,,LAC @ CLE,11.673807,39,27.326193,18,17.4,26.4,11.673807,19.658610271903328,7.984803271903328,19.341389728096672,Norman Powell,3089f727bed6fa0465c44c7bb8ca6bcd,2025-03-30,Cleveland Cavaliers,Los Angeles Clippers,Bovada,26.5,2025-03-30T19:35:38Z,-125.0,-105.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-30,1626181,Norman Powell,,LAC @ CLE,11.673807,39,27.326193,18,17.4,26.4,11.673807,19.658610271903328,7.984803271903328,19.341389728096672,Norman Powell,3089f727bed6fa0465c44c7bb8ca6bcd,2025-03-30,Cleveland Cavaliers,Los Angeles Clippers,Caesars,26.5,2025-03-30T19:35:38Z,-113.0,-121.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-31,1630573,Sam Hauser,,BOS @ MEM,9.521172,14,4.4788284,14,17.6,28.4,9.521172,16.4957264957265,6.974554495726501,-2.495726495726501,Sam Hauser,51ad4d423678ac8fd32042c7394bba2e,2025-03-31,Memphis Grizzlies,Boston Celtics,BetMGM,10.5,2025-03-31T23:35:40Z,-130.0,-105.0,5.995726495726501,5.995726495726501,OVER,0.755,0.5,0.8,0.9,0.9,True
2025-04-02,1642259,Alex Sarr,,WAS vs. SAC,13.411068,20,6.588932,14,23.4,29.4,13.411068,22.819148936170212,9.408080936170212,-2.819148936170212,Alex Sarr,547d4357fdfce78a26ce9d5e177e4320,2025-04-02,Washington Wizards,Sacramento Kings,BetMGM,28.5,2025-04-02T23:05:38Z,-115.0,-118.0,-5.680851063829788,5.680851063829788,UNDER,0.825,0.5,1.0,0.9,1.0,True
2025-04-02,1642259,Alex Sarr,,WAS vs. SAC,13.411068,20,6.588932,14,23.4,29.4,13.411068,22.819148936170212,9.408080936170212,-2.819148936170212,Alex Sarr,547d4357fdfce78a26ce9d5e177e4320,2025-04-02,Washington Wizards,Sacramento Kings,Bovada,28.5,2025-04-02T23:05:38Z,-105.0,-125.0,-5.680851063829788,5.680851063829788,UNDER,0.825,0.5,1.0,0.9,1.0,True
2025-04-03,203484,Kentavious Caldwell-Pope,,ORL @ WAS,11.117341,21,9.882659,27,12.8,28.4,11.117341,18.293706293706293,7.176365293706294,2.7062937062937067,Kentavious Caldwell-Pope,acb1b21f0ac6a2b6f41802d340ac570b,2025-04-03,Washington Wizards,Orlando Magic,BetOnline.ag,12.5,2025-04-03T23:05:39Z,-125.0,-103.0,5.793706293706293,5.793706293706293,OVER,0.825,0.5,1.0,0.9,1.0,True
2025-04-03,203484,Kentavious Caldwell-Pope,,ORL @ WAS,11.117341,21,9.882659,27,12.8,28.4,11.117341,18.293706293706293,7.176365293706294,2.7062937062937067,Kentavious Caldwell-Pope,acb1b21f0ac6a2b6f41802d340ac570b,2025-04-03,Washington Wizards,Orlando Magic,DraftKings,12.5,2025-04-03T23:05:39Z,-130.0,100.0,5.793706293706293,5.793706293706293,OVER,0.825,0.5,1.0,0.9,1.0,True
2025-04-03,201144,Mike Conley,,MIN @ BKN,11.566842,13,1.4331579,18,16.4,25.6,11.566842,19.658610271903328,8.091768271903328,-6.658610271903328,Mike Conley,3b96dbd28c5168e7441358056a284ad9,2025-04-03,Brooklyn Nets,Minnesota Timberwolves,DraftKings,13.5,2025-04-03T23:35:39Z,-125.0,-105.0,6.158610271903328,6.158610271903328,OVER,0.81,0.7,1.0,0.6,1.0,False
2025-04-03,201144,Mike Conley,,MIN @ BKN,11.566842,13,1.4331579,18,16.4,25.6,11.566842,19.658610271903328,8.091768271903328,-6.658610271903328,Mike Conley,3b96dbd28c5168e7441358056a284ad9,2025-04-03,Brooklyn Nets,Minnesota Timberwolves,FanDuel,13.5,2025-04-03T23:35:39Z,-128.0,100.0,6.158610271903328,6.158610271903328,OVER,0.81,0.7,1.0,0.6,1.0,False
2025-04-03,1641741,Ricky Council IV,,PHI vs. MIL,14.115245,9,5.115245,22,23.2,30.4,14.115245,23.86428571428571,9.749040714285714,-14.864285714285714,Ricky Council IV,6578b9d1dbb7c5574f00c3f79ace17ac,2025-04-03,Philadelphia 76ers,Milwaukee Bucks,FanDuel,17.5,2025-04-03T23:05:39Z,-111.0,-115.0,6.36428571428571,6.36428571428571,OVER,0.885,0.7,1.0,0.9,1.0,False
2025-04-03,1641741,Ricky Council IV,,PHI vs. MIL,14.115245,9,5.115245,22,23.2,30.4,14.115245,23.86428571428571,9.749040714285714,-14.864285714285714,Ricky Council IV,6578b9d1dbb7c5574f00c3f79ace17ac,2025-04-03,Philadelphia 76ers,Milwaukee Bucks,BetMGM,17.5,2025-04-03T23:05:39Z,-130.0,100.0,6.36428571428571,6.36428571428571,OVER,0.885,0.7,1.0,0.9,1.0,False
2025-04-03,203497,Rudy Gobert,,MIN @ BKN,16.491915,40,23.508085,32,34.2,36.2,16.491915,29.924,13.432085,10.076,Rudy Gobert,3b96dbd28c5168e7441358056a284ad9,2025-04-03,Brooklyn Nets,Minnesota Timberwolves,Fanatics,23.5,2025-04-03T23:35:39Z,-120.0,-110.0,6.4239999999999995,6.4239999999999995,OVER,0.78,0.7,0.8,1.0,0.6,True
2025-04-03,203497,Rudy Gobert,,MIN @ BKN,16.491915,40,23.508085,32,34.2,36.2,16.491915,29.924,13.432085,10.076,Rudy Gobert,3b96dbd28c5168e7441358056a284ad9,2025-04-03,Brooklyn Nets,Minnesota Timberwolves,DraftKings,23.5,2025-04-03T23:35:39Z,-120.0,-110.0,6.4239999999999995,6.4239999999999995,OVER,0.78,0.7,0.8,1.0,0.6,True
2025-04-03,1626156,D'Angelo Russell,,BKN vs. MIN,11.357829,1,10.357829,34,22.8,27.2,11.357829,18.510638297872344,7.152809297872343,-17.510638297872344,D'Angelo Russell,3b96dbd28c5168e7441358056a284ad9,2025-04-03,Brooklyn Nets,Minnesota Timberwolves,BetMGM,24.5,2025-04-03T23:35:39Z,-110.0,-120.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-04-03,1626156,D'Angelo Russell,,BKN vs. MIN,11.357829,1,10.357829,34,22.8,27.2,11.357829,18.510638297872344,7.152809297872343,-17.510638297872344,D'Angelo Russell,3b96dbd28c5168e7441358056a284ad9,2025-04-03,Brooklyn Nets,Minnesota Timberwolves,Bovada,24.5,2025-04-03T23:35:39Z,-110.0,-120.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-04-04,203078,Bradley Beal,,PHX @ BOS,9.242664,10,0.75733566,6,20.6,28.8,9.242664,15.274809160305344,6.032145160305344,-5.2748091603053435,Bradley Beal,b060b84f8eba323821bb353364b52890,2025-04-04,Boston Celtics,Phoenix Suns,DraftKings,21.5,2025-04-04T23:35:39Z,-115.0,-115.0,-6.2251908396946565,6.2251908396946565,UNDER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-04-04,203078,Bradley Beal,,PHX @ BOS,9.242664,10,0.75733566,6,20.6,28.8,9.242664,15.274809160305344,6.032145160305344,-5.2748091603053435,Bradley Beal,b060b84f8eba323821bb353364b52890,2025-04-04,Boston Celtics,Phoenix Suns,BetMGM,21.5,2025-04-04T23:35:39Z,-105.0,-125.0,-6.2251908396946565,6.2251908396946565,UNDER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-04-04,203078,Bradley Beal,,PHX @ BOS,9.242664,10,0.75733566,6,20.6,28.8,9.242664,15.274809160305344,6.032145160305344,-5.2748091603053435,Bradley Beal,b060b84f8eba323821bb353364b52890,2025-04-04,Boston Celtics,Phoenix Suns,Bovada,21.5,2025-04-04T23:35:39Z,-125.0,-105.0,-6.2251908396946565,6.2251908396946565,UNDER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-04-04,203078,Bradley Beal,,PHX @ BOS,9.242664,10,0.75733566,6,20.6,28.8,9.242664,15.274809160305344,6.032145160305344,-5.2748091603053435,Bradley Beal,b060b84f8eba323821bb353364b52890,2025-04-04,Boston Celtics,Phoenix Suns,Caesars,21.5,2025-04-04T23:35:39Z,-113.0,-121.0,-6.2251908396946565,6.2251908396946565,UNDER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-04-04,203078,Bradley Beal,,PHX @ BOS,9.242664,10,0.75733566,6,20.6,28.8,9.242664,15.274809160305344,6.032145160305344,-5.2748091603053435,Bradley Beal,b060b84f8eba323821bb353364b52890,2025-04-04,Boston Celtics,Phoenix Suns,BetRivers,21.5,2025-04-04T23:35:39Z,-106.0,-125.0,-6.2251908396946565,6.2251908396946565,UNDER,0.8150000000000001,0.7,0.8,0.9,0.9,True
2025-04-04,1642271,Kyle Filipowski,,UTA @ IND,13.616043,20,6.383957,18,24.2,31.0,13.616043,22.95505617977528,9.33901317977528,-2.95505617977528,Kyle Filipowski,26ad8f15027497553452e57b82e410d5,2025-04-04,Indiana Pacers,Utah Jazz,Fanatics,28.5,2025-04-04T23:05:39Z,-115.0,-115.0,-5.54494382022472,5.54494382022472,UNDER,0.825,0.5,1.0,0.9,1.0,True
2025-04-04,1630573,Sam Hauser,,BOS vs. PHX,9.318523,11,1.6814766,9,16.2,27.0,9.318523,15.274809160305344,5.956286160305343,-4.2748091603053435,Sam Hauser,b060b84f8eba323821bb353364b52890,2025-04-04,Boston Celtics,Phoenix Suns,BetMGM,8.5,2025-04-04T23:35:39Z,-120.0,-110.0,6.7748091603053435,6.7748091603053435,OVER,0.8300000000000001,1.0,0.8,0.6,0.9,True
2025-04-05,1629638,Nickeil Alexander-Walker,,MIN @ PHI,12.24483,14,1.7551699,22,21.0,29.0,12.24483,21.005917159763317,8.761087159763317,-7.005917159763317,Nickeil Alexander-Walker,001c06cc46987260c99d1af68b8bad0c,2025-04-05,Philadelphia 76ers,Minnesota Timberwolves,BetOnline.ag,15.5,2025-04-05T23:05:38Z,-112.0,-115.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-04-05,1629638,Nickeil Alexander-Walker,,MIN @ PHI,12.24483,14,1.7551699,22,21.0,29.0,12.24483,21.005917159763317,8.761087159763317,-7.005917159763317,Nickeil Alexander-Walker,001c06cc46987260c99d1af68b8bad0c,2025-04-05,Philadelphia 76ers,Minnesota Timberwolves,Fanatics,15.5,2025-04-05T23:05:38Z,-110.0,-120.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-04-05,1629638,Nickeil Alexander-Walker,,MIN @ PHI,12.24483,14,1.7551699,22,21.0,29.0,12.24483,21.005917159763317,8.761087159763317,-7.005917159763317,Nickeil Alexander-Walker,001c06cc46987260c99d1af68b8bad0c,2025-04-05,Philadelphia 76ers,Minnesota Timberwolves,BetMGM,15.5,2025-04-05T23:05:38Z,-120.0,-110.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-04-05,1629638,Nickeil Alexander-Walker,,MIN @ PHI,12.24483,14,1.7551699,22,21.0,29.0,12.24483,21.005917159763317,8.761087159763317,-7.005917159763317,Nickeil Alexander-Walker,001c06cc46987260c99d1af68b8bad0c,2025-04-05,Philadelphia 76ers,Minnesota Timberwolves,Bovada,15.5,2025-04-05T23:05:38Z,-115.0,-115.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-04-05,1629638,Nickeil Alexander-Walker,,MIN @ PHI,12.24483,14,1.7551699,22,21.0,29.0,12.24483,21.005917159763317,8.761087159763317,-7.005917159763317,Nickeil Alexander-Walker,001c06cc46987260c99d1af68b8bad0c,2025-04-05,Philadelphia 76ers,Minnesota Timberwolves,Caesars,15.5,2025-04-05T23:05:38Z,-113.0,-121.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-04-05,1641741,Ricky Council IV,,PHI vs. MIN,11.414724,0,11.414724,9,21.4,27.2,11.414724,18.510638297872344,7.095914297872344,-18.510638297872344,Ricky Council IV,001c06cc46987260c99d1af68b8bad0c,2025-04-05,Philadelphia 76ers,Minnesota Timberwolves,BetOnline.ag,12.5,2025-04-05T23:05:38Z,-135.0,104.0,6.010638297872344,6.010638297872344,OVER,0.81,0.7,1.0,0.6,1.0,False
2025-04-05,1641741,Ricky Council IV,,PHI vs. MIN,11.414724,0,11.414724,9,21.4,27.2,11.414724,18.510638297872344,7.095914297872344,-18.510638297872344,Ricky Council IV,001c06cc46987260c99d1af68b8bad0c,2025-04-05,Philadelphia 76ers,Minnesota Timberwolves,BetMGM,12.5,2025-04-05T23:05:38Z,-110.0,-120.0,6.010638297872344,6.010638297872344,OVER,0.81,0.7,1.0,0.6,1.0,False
2025-04-06,1642271,Kyle Filipowski,,UTA @ ATL,13.239638,20,6.7603617,20,25.2,31.0,13.239638,22.21933621933622,8.979698219336221,-2.2193362193362205,Kyle Filipowski,9606baadc7950c5182357849dbad8d31,2025-04-06,Atlanta Hawks,Utah Jazz,BetOnline.ag,28.5,2025-04-06T22:05:38Z,-108.0,-120.0,-6.2806637806637795,6.2806637806637795,UNDER,0.885,0.7,1.0,0.9,1.0,True
