PLAYER_NAME,game_date,player_lower,PRA,predicted_PRA,error,abs_error,line,over_price,under_price,bookmaker,actual_pra,predicted_pra,betting_line,edge,abs_edge,over_implied_prob,under_implied_prob,is_star,bet_side,bet_result,bet_won,bet_pushed,bet_lost
Jeremiah Robinson-Earl,2025-03-23,jeremiah robinson-earl,27,11.536459,-15.463541,15.463541,14.5,-120.0,100.0,"BetMGM, Caesars, BetOnline.ag",27,11.536459,14.5,-2.9635409999999993,2.9635409999999993,0.5454545454545454,0.5,False,NONE,0.0,False,False,False
Jeremiah Robinson-Earl,2025-03-30,jeremiah robinson-earl,15,14.851381,-0.1486187,0.1486187,15.5,110.0,-105.0,"Fanatics, BetOnline.ag, BetMGM",15,14.851381,15.5,-0.6486190000000001,0.6486190000000001,0.47619047619047616,0.5121951219512195,False,NONE,0.0,False,False,False
Jeremiah Robinson-Earl,2025-04-08,jeremiah robinson-earl,14,12.590415,-1.409585,1.409585,11.5,110.0,-130.0,"Fanatics, BetMGM",14,12.590415,11.5,1.0904150000000001,1.0904150000000001,0.47619047619047616,0.5652173913043478,False,NONE,0.0,False,False,False
Jeremiah Robinson-Earl,2025-04-13,jeremiah robinson-earl,31,16.55847,-14.44153,14.44153,29.5,161.0,-165.0,"BetOnline.ag, Bovada",31,16.55847,29.5,-12.94153,12.94153,0.3831417624521073,0.6226415094339622,False,UNDER,-100.0,False,False,True
Jeremy Sochan,2024-10-24,jeremy sochan,26,19.506428,-6.493572,6.493572,20.5,105.0,155.0,"DraftKings, FanDuel, Bovada",26,19.506428,20.5,-0.9935720000000003,0.9935720000000003,0.4878048780487805,0.39215686274509803,False,NONE,0.0,False,False,False
Jeremy Sochan,2024-12-25,jeremy sochan,32,25.319803,-6.680197,6.680197,24.5,-103.0,115.0,"DraftKings, FanDuel, Bovada",32,25.319803,24.5,0.8198030000000003,0.8198030000000003,0.5073891625615764,0.46511627906976744,False,NONE,0.0,False,False,False
Jeremy Sochan,2025-01-23,jeremy sochan,25,18.762423,-6.2375774,6.2375774,18.5,104.0,-108.0,"DraftKings, Bovada, BetOnline.ag",25,18.762423,18.5,0.2624229999999983,0.2624229999999983,0.49019607843137253,0.5192307692307693,False,NONE,0.0,False,False,False
Jeremy Sochan,2025-01-25,jeremy sochan,6,19.551346,13.551346,13.551346,18.5,105.0,-102.0,"DraftKings, Bovada, Caesars",6,19.551346,18.5,1.0513459999999988,1.0513459999999988,0.4878048780487805,0.504950495049505,False,NONE,0.0,False,False,False
Jeremy Sochan,2025-03-23,jeremy sochan,16,22.650934,6.650934,6.650934,22.5,-110.0,-105.0,"DraftKings, FanDuel, BetOnline.ag",16,22.650934,22.5,0.15093399999999946,0.15093399999999946,0.5238095238095238,0.5121951219512195,False,NONE,0.0,False,False,False
Jeremy Sochan,2025-03-25,jeremy sochan,6,23.378992,17.378992,17.378992,22.5,-103.0,-114.0,"DraftKings, Fanatics, BetOnline.ag",6,23.378992,22.5,0.8789920000000002,0.8789920000000002,0.5073891625615764,0.5327102803738317,False,NONE,0.0,False,False,False
Jeremy Sochan,2025-03-27,jeremy sochan,20,15.967492,-4.032508,4.032508,18.5,-114.0,-105.0,"BetOnline.ag, Fanatics, BetMGM",20,15.967492,18.5,-2.532508,2.532508,0.5327102803738317,0.5121951219512195,False,NONE,0.0,False,False,False
Jeremy Sochan,2025-03-30,jeremy sochan,5,20.745897,15.745897,15.745897,23.5,105.0,-120.0,"DraftKings, Fanatics, BetOnline.ag",5,20.745897,23.5,-2.7541030000000006,2.7541030000000006,0.4878048780487805,0.5454545454545454,False,NONE,0.0,False,False,False
Jericho Sims,2024-10-28,jericho sims,1,5.614815,4.614815,4.614815,6.5,-125.0,-105.0,BetMGM,1,5.614815,6.5,-0.8851849999999999,0.8851849999999999,0.5555555555555556,0.5121951219512195,False,NONE,0.0,False,False,False
Jericho Sims,2025-03-11,jericho sims,9,9.217675,0.21767521,0.21767521,8.5,-130.0,100.0,DraftKings,9,9.217675,8.5,0.7176749999999998,0.7176749999999998,0.5652173913043478,0.5,False,NONE,0.0,False,False,False
Jericho Sims,2025-03-13,jericho sims,16,7.8001575,-8.199842,8.199842,6.5,-145.0,105.0,BetMGM,16,7.8001575,6.5,1.3001575,1.3001575,0.5918367346938775,0.4878048780487805,False,NONE,0.0,False,False,False
Jett Howard,2025-04-11,jett howard,18,4.442506,-13.557494,13.557494,15.5,100.0,130.0,"BetOnline.ag, Bovada",18,4.442506,15.5,-11.057494,11.057494,0.5,0.43478260869565216,False,UNDER,-100.0,False,False,True
Jevon Carter,2025-04-08,jevon carter,14,5.940732,-8.059268,8.059268,20.5,-110.0,-105.0,"Fanatics, Bovada, BetOnline.ag",14,5.940732,20.5,-14.559268,14.559268,0.5238095238095238,0.5121951219512195,False,UNDER,95.23809523809523,True,False,False
John Collins,2024-11-09,john collins,27,24.67121,-2.3287907,2.3287907,21.5,-112.0,-115.0,"BetOnline.ag, Caesars, BetMGM",27,24.67121,21.5,3.1712099999999985,3.1712099999999985,0.5283018867924528,0.5348837209302325,False,NONE,0.0,False,False,False
John Collins,2024-11-23,john collins,34,27.766317,-6.2336826,6.2336826,27.5,-108.0,-120.0,"BetOnline.ag, Caesars, BetMGM",34,27.766317,27.5,0.2663170000000008,0.2663170000000008,0.5192307692307693,0.5454545454545454,False,NONE,0.0,False,False,False
John Collins,2025-02-01,john collins,25,28.87432,3.874319,3.874319,22.5,-122.0,-105.0,"BetOnline.ag, DraftKings, BetMGM",25,28.87432,22.5,6.374320000000001,6.374320000000001,0.5495495495495496,0.5121951219512195,False,OVER,81.9672131147541,True,False,False
John Collins,2025-03-10,john collins,40,27.663256,-12.336744,12.336744,23.5,-105.0,-104.0,"Fanatics, DraftKings, Caesars",40,27.663256,23.5,4.1632560000000005,4.1632560000000005,0.5121951219512195,0.5098039215686274,False,NONE,0.0,False,False,False
Johnny Juzang,2025-01-05,johnny juzang,18,13.968848,-4.031152,4.031152,17.5,105.0,-110.0,"Caesars, BetMGM, Bovada",18,13.968848,17.5,-3.5311520000000005,3.5311520000000005,0.4878048780487805,0.5238095238095238,False,NONE,0.0,False,False,False
Johnny Juzang,2025-03-09,johnny juzang,23,13.311106,-9.688894,9.688894,15.5,100.0,104.0,"Fanatics, DraftKings, Caesars",23,13.311106,15.5,-2.1888939999999995,2.1888939999999995,0.5,0.49019607843137253,False,NONE,0.0,False,False,False
Johnny Juzang,2025-03-10,johnny juzang,8,15.804152,7.8041515,7.8041515,14.5,-103.0,-110.0,"Fanatics, DraftKings, Caesars",8,15.804152,14.5,1.3041520000000002,1.3041520000000002,0.5073891625615764,0.5238095238095238,False,NONE,0.0,False,False,False
Johnny Juzang,2025-03-16,johnny juzang,16,14.68659,-1.3134098,1.3134098,14.5,-109.0,-115.0,"BetOnline.ag, Fanatics, Bovada",16,14.68659,14.5,0.1865900000000007,0.1865900000000007,0.5215311004784688,0.5348837209302325,False,NONE,0.0,False,False,False
Johnny Juzang,2025-04-04,johnny juzang,20,14.421961,-5.578039,5.578039,14.5,-110.0,-110.0,"Fanatics, Bovada",20,14.421961,14.5,-0.07803900000000041,0.07803900000000041,0.5238095238095238,0.5238095238095238,False,NONE,0.0,False,False,False
Johnny Juzang,2025-04-06,johnny juzang,19,16.693727,-2.3062725,2.3062725,17.5,-110.0,-103.0,"BetOnline.ag, Fanatics, Bovada",19,16.693727,17.5,-0.8062730000000009,0.8062730000000009,0.5238095238095238,0.5073891625615764,False,NONE,0.0,False,False,False
Johnny Juzang,2025-04-13,johnny juzang,18,17.748253,-0.25174713,0.25174713,18.5,-109.0,-119.0,"BetOnline.ag, Bovada",18,17.748253,18.5,-0.7517470000000017,0.7517470000000017,0.5215311004784688,0.54337899543379,False,NONE,0.0,False,False,False
Jonathan Isaac,2024-11-01,jonathan isaac,9,9.959231,0.9592314,0.9592314,15.5,-117.0,-110.0,"Caesars, BetMGM",9,9.959231,15.5,-5.540768999999999,5.540768999999999,0.5391705069124424,0.5238095238095238,False,UNDER,90.9090909090909,True,False,False
Jonathan Isaac,2024-12-01,jonathan isaac,3,14.569817,11.569817,11.569817,13.5,100.0,-105.0,"DraftKings, Caesars, BetOnline.ag",3,14.569817,13.5,1.0698170000000005,1.0698170000000005,0.5,0.5121951219512195,False,NONE,0.0,False,False,False
Jonathan Isaac,2024-12-15,jonathan isaac,6,10.209596,4.2095957,4.2095957,10.5,-115.0,-115.0,BetMGM,6,10.209596,10.5,-0.29040400000000055,0.29040400000000055,0.5348837209302325,0.5348837209302325,False,NONE,0.0,False,False,False
Jonathan Isaac,2024-12-29,jonathan isaac,16,10.422736,-5.577264,5.577264,12.5,-114.0,-110.0,"Caesars, BetOnline.ag, BetMGM",16,10.422736,12.5,-2.0772639999999996,2.0772639999999996,0.5327102803738317,0.5238095238095238,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-01-05,jonathan isaac,8,10.274937,2.2749367,2.2749367,11.5,-109.0,-120.0,"Caesars, BetMGM",8,10.274937,11.5,-1.2250630000000005,1.2250630000000005,0.5215311004784688,0.5454545454545454,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-01-12,jonathan isaac,32,13.636088,-18.36391,18.36391,13.5,125.0,-130.0,"Caesars, BetMGM, Bovada",32,13.636088,13.5,0.13608800000000087,0.13608800000000087,0.4444444444444444,0.5652173913043478,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-01-19,jonathan isaac,17,13.751407,-3.2485933,3.2485933,14.5,-102.0,-113.0,"Caesars, BetOnline.ag, Bovada",17,13.751407,14.5,-0.7485929999999996,0.7485929999999996,0.504950495049505,0.5305164319248826,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-02-01,jonathan isaac,6,13.939998,7.9399977,7.9399977,11.5,100.0,-110.0,"BetOnline.ag, BetMGM",6,13.939998,11.5,2.4399979999999992,2.4399979999999992,0.5,0.5238095238095238,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-02-23,jonathan isaac,5,7.7131896,2.7131896,2.7131896,10.5,-106.0,-120.0,"BetOnline.ag, Fanatics, Caesars",5,7.7131896,10.5,-2.7868104000000002,2.7868104000000002,0.5145631067961165,0.5454545454545454,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-03-02,jonathan isaac,7,9.374258,2.374258,2.374258,9.5,105.0,-115.0,"BetOnline.ag, Fanatics",7,9.374258,9.5,-0.1257420000000007,0.1257420000000007,0.4878048780487805,0.5348837209302325,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-03-16,jonathan isaac,3,8.7950945,5.7950945,5.7950945,8.5,-110.0,-120.0,BetMGM,3,8.7950945,8.5,0.29509449999999937,0.29509449999999937,0.5238095238095238,0.5454545454545454,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-03-21,jonathan isaac,1,6.938946,5.938946,5.938946,7.5,-115.0,-115.0,BetMGM,1,6.938946,7.5,-0.5610540000000004,0.5610540000000004,0.5348837209302325,0.5348837209302325,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-04-03,jonathan isaac,9,10.180397,1.180397,1.180397,7.5,-112.0,-115.0,"BetOnline.ag, BetMGM",9,10.180397,7.5,2.6803969999999993,2.6803969999999993,0.5283018867924528,0.5348837209302325,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-04-08,jonathan isaac,11,7.88262,-3.1173801,3.1173801,9.5,120.0,-105.0,"Fanatics, BetOnline.ag, BetMGM",11,7.88262,9.5,-1.6173799999999998,1.6173799999999998,0.45454545454545453,0.5121951219512195,False,NONE,0.0,False,False,False
Jonathan Isaac,2025-04-11,jonathan isaac,20,7.7196083,-12.280392,12.280392,13.5,115.0,-150.0,Bovada,20,7.7196083,13.5,-5.7803917,5.7803917,0.46511627906976744,0.6,False,UNDER,-100.0,False,False,True
Jonathan Isaac,2025-04-13,jonathan isaac,24,11.012567,-12.987433,12.987433,17.5,105.0,-135.0,Bovada,24,11.012567,17.5,-6.487432999999999,6.487432999999999,0.4878048780487805,0.574468085106383,False,UNDER,-100.0,False,False,True
Jonathan Kuminga,2025-03-22,jonathan kuminga,20,23.278969,3.2789688,3.2789688,24.5,-105.0,-105.0,"FanDuel, Fanatics, BetOnline.ag",20,23.278969,24.5,-1.221031,1.221031,0.5121951219512195,0.5121951219512195,False,NONE,0.0,False,False,False
Jonathan Kuminga,2025-03-25,jonathan kuminga,19,23.738575,4.738575,4.738575,22.5,115.0,-110.0,"DraftKings, Fanatics, BetOnline.ag",19,23.738575,22.5,1.2385750000000009,1.2385750000000009,0.46511627906976744,0.5238095238095238,False,NONE,0.0,False,False,False
Jonathan Kuminga,2025-03-30,jonathan kuminga,5,24.16023,19.16023,19.16023,23.5,110.0,-120.0,"DraftKings, Fanatics, BetOnline.ag",5,24.16023,23.5,0.6602299999999985,0.6602299999999985,0.47619047619047616,0.5454545454545454,False,NONE,0.0,False,False,False
Jonathan Mogbo,2024-12-22,jonathan mogbo,7,15.209558,8.209558,8.209558,18.5,116.0,-102.0,"FanDuel, DraftKings, Caesars",7,15.209558,18.5,-3.2904420000000005,3.2904420000000005,0.46296296296296297,0.504950495049505,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-02-09,jonathan mogbo,19,11.075458,-7.9245424,7.9245424,16.5,-114.0,-110.0,"DraftKings, BetOnline.ag, Bovada",19,11.075458,16.5,-5.424542000000001,5.424542000000001,0.5327102803738317,0.5238095238095238,False,UNDER,-100.0,False,False,True
Jonathan Mogbo,2025-03-02,jonathan mogbo,11,12.733985,1.733985,1.733985,10.5,-105.0,-105.0,"BetOnline.ag, BetMGM",11,12.733985,10.5,2.2339850000000006,2.2339850000000006,0.5121951219512195,0.5121951219512195,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-03-23,jonathan mogbo,20,12.759294,-7.2407064,7.2407064,12.5,-112.0,-115.0,"BetOnline.ag, BetMGM",20,12.759294,12.5,0.2592940000000006,0.2592940000000006,0.5283018867924528,0.5348837209302325,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-03-26,jonathan mogbo,28,17.467176,-10.532824,10.532824,16.5,-105.0,-123.0,"BetOnline.ag, BetMGM, Caesars",28,17.467176,16.5,0.9671759999999985,0.9671759999999985,0.5121951219512195,0.5515695067264574,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-03-28,jonathan mogbo,12,16.967672,4.9676723,4.9676723,16.5,-108.0,-115.0,"BetOnline.ag, BetMGM",12,16.967672,16.5,0.4676720000000003,0.4676720000000003,0.5192307692307693,0.5348837209302325,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-03-30,jonathan mogbo,21,16.056734,-4.943266,4.943266,17.5,120.0,-114.0,"BetOnline.ag, BetMGM, Bovada",21,16.056734,17.5,-1.4432660000000013,1.4432660000000013,0.45454545454545453,0.5327102803738317,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-04-03,jonathan mogbo,18,16.049997,-1.9500027,1.9500027,16.5,105.0,-114.0,"Fanatics, BetOnline.ag, Bovada",18,16.049997,16.5,-0.4500029999999988,0.4500029999999988,0.4878048780487805,0.5327102803738317,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-04-04,jonathan mogbo,14,17.125648,3.1256485,3.1256485,19.5,-104.0,100.0,"FanDuel, Fanatics, DraftKings",14,17.125648,19.5,-2.3743519999999982,2.3743519999999982,0.5098039215686274,0.5,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-04-06,jonathan mogbo,35,16.9441,-18.0559,18.0559,20.5,110.0,-115.0,"BetOnline.ag, BetMGM, Bovada",35,16.9441,20.5,-3.555900000000001,3.555900000000001,0.47619047619047616,0.5348837209302325,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-04-09,jonathan mogbo,38,18.15793,-19.84207,19.84207,19.5,117.0,100.0,"Fanatics, BetOnline.ag, BetMGM",38,18.15793,19.5,-1.3420699999999997,1.3420699999999997,0.4608294930875576,0.5,False,NONE,0.0,False,False,False
Jonathan Mogbo,2025-04-13,jonathan mogbo,33,22.098711,-10.901289,10.901289,29.5,115.0,-106.0,"BetOnline.ag, Bovada, BetRivers",33,22.098711,29.5,-7.4012889999999985,7.4012889999999985,0.46511627906976744,0.5145631067961165,False,NONE,0.0,False,False,False
Jordan Clarkson,2024-11-23,jordan clarkson,14,24.466362,10.466362,10.466362,21.5,108.0,-106.0,"FanDuel, BetOnline.ag, Caesars",14,24.466362,21.5,2.966362,2.966362,0.4807692307692308,0.5145631067961165,False,NONE,0.0,False,False,False
Jordan Clarkson,2025-02-01,jordan clarkson,19,23.26964,4.26964,4.26964,20.5,105.0,-118.0,"BetOnline.ag, FanDuel, DraftKings",19,23.26964,20.5,2.769639999999999,2.769639999999999,0.4878048780487805,0.5412844036697247,False,NONE,0.0,False,False,False
Jordan Clarkson,2025-03-23,jordan clarkson,15,24.4837,9.4837,9.4837,19.5,-105.0,-113.0,"Fanatics, BetOnline.ag, BetMGM",15,24.4837,19.5,4.983699999999999,4.983699999999999,0.5121951219512195,0.5305164319248826,False,NONE,0.0,False,False,False
Jordan Goodwin,2025-03-10,jordan goodwin,25,10.056194,-14.943806,14.943806,14.5,145.0,-190.0,Bovada,25,10.056194,14.5,-4.443806,4.443806,0.40816326530612246,0.6551724137931034,False,NONE,0.0,False,False,False
Jordan Goodwin,2025-03-13,jordan goodwin,7,12.771056,5.771056,5.771056,13.5,-150.0,115.0,Bovada,7,12.771056,13.5,-0.7289440000000003,0.7289440000000003,0.6,0.46511627906976744,False,NONE,0.0,False,False,False
Jordan Goodwin,2025-03-16,jordan goodwin,6,14.274924,8.274924,8.274924,15.5,-150.0,115.0,Bovada,6,14.274924,15.5,-1.2250759999999996,1.2250759999999996,0.6,0.46511627906976744,False,NONE,0.0,False,False,False
Jordan Goodwin,2025-04-06,jordan goodwin,11,8.53626,-2.4637403,2.4637403,7.5,-112.0,-115.0,BetOnline.ag,11,8.53626,7.5,1.0362600000000004,1.0362600000000004,0.5283018867924528,0.5348837209302325,False,NONE,0.0,False,False,False
Jordan Hawkins,2024-10-27,jordan hawkins,27,13.7428875,-13.2571125,13.2571125,15.5,-105.0,-104.0,"BetOnline.ag, BetMGM",27,13.7428875,15.5,-1.7571124999999999,1.7571124999999999,0.5121951219512195,0.5098039215686274,False,NONE,0.0,False,False,False
Jordan Hawkins,2025-01-05,jordan hawkins,8,11.398453,3.3984528,3.3984528,11.5,-120.0,-110.0,"Caesars, BetMGM",8,11.398453,11.5,-0.10154700000000005,0.10154700000000005,0.5454545454545454,0.5238095238095238,False,NONE,0.0,False,False,False
Jordan Hawkins,2025-01-12,jordan hawkins,3,14.981549,11.981549,11.981549,8.5,-105.0,-113.0,"Caesars, BetMGM",3,14.981549,8.5,6.481548999999999,6.481548999999999,0.5121951219512195,0.5305164319248826,False,OVER,-100.0,False,False,True
Jordan Hawkins,2025-03-09,jordan hawkins,17,19.424107,2.4241066,2.4241066,21.5,110.0,-115.0,"Fanatics, Caesars, BetOnline.ag",17,19.424107,21.5,-2.0758930000000007,2.0758930000000007,0.47619047619047616,0.5348837209302325,False,NONE,0.0,False,False,False
Jordan Hawkins,2025-03-19,jordan hawkins,20,15.013234,-4.986766,4.986766,15.5,100.0,105.0,"Fanatics, DraftKings, BetOnline.ag",20,15.013234,15.5,-0.48676599999999937,0.48676599999999937,0.5,0.4878048780487805,False,NONE,0.0,False,False,False
Jordan Hawkins,2025-03-23,jordan hawkins,30,15.751296,-14.248704,14.248704,17.5,-113.0,-105.0,"DraftKings, BetMGM, Caesars",30,15.751296,17.5,-1.748704,1.748704,0.5305164319248826,0.5121951219512195,False,NONE,0.0,False,False,False
Jose Alvarado,2024-10-27,jose alvarado,8,7.901484,-0.09851599,0.09851599,8.5,-105.0,-123.0,BetOnline.ag,8,7.901484,8.5,-0.598516,0.598516,0.5121951219512195,0.5515695067264574,False,NONE,0.0,False,False,False
Jose Alvarado,2025-01-05,jose alvarado,6,15.590392,9.590392,9.590392,11.5,-121.0,-113.0,Caesars,6,15.590392,11.5,4.090392,4.090392,0.5475113122171946,0.5305164319248826,False,NONE,0.0,False,False,False
Jose Alvarado,2025-01-12,jose alvarado,9,14.143371,5.1433706,5.1433706,11.5,-110.0,100.0,"Caesars, BetOnline.ag",9,14.143371,11.5,2.643371,2.643371,0.5238095238095238,0.5,False,NONE,0.0,False,False,False
Jose Alvarado,2025-03-09,jose alvarado,22,21.70828,-0.29171944,0.29171944,20.5,-103.0,-106.0,"FanDuel, DraftKings, Caesars",22,21.70828,20.5,1.2082799999999985,1.2082799999999985,0.5073891625615764,0.5145631067961165,False,NONE,0.0,False,False,False
Jose Alvarado,2025-03-19,jose alvarado,17,18.831984,1.8319836,1.8319836,15.5,-120.0,110.0,"Fanatics, DraftKings, BetOnline.ag",17,18.831984,15.5,3.3319839999999985,3.3319839999999985,0.5454545454545454,0.47619047619047616,False,NONE,0.0,False,False,False
Jose Alvarado,2025-03-23,jose alvarado,22,16.954264,-5.0457363,5.0457363,17.5,-105.0,-103.0,"FanDuel, Fanatics, DraftKings",22,16.954264,17.5,-0.5457360000000016,0.5457360000000016,0.5121951219512195,0.5073891625615764,False,NONE,0.0,False,False,False
Jose Alvarado,2025-03-30,jose alvarado,21,20.06992,-0.9300804,0.9300804,22.5,-105.0,-110.0,"FanDuel, Fanatics, DraftKings",21,20.06992,22.5,-2.4300800000000002,2.4300800000000002,0.5121951219512195,0.5238095238095238,False,NONE,0.0,False,False,False
Jose Alvarado,2025-04-08,jose alvarado,21,24.71227,3.7122707,3.7122707,24.5,112.0,-113.0,"Fanatics, FanDuel, BetOnline.ag",21,24.71227,24.5,0.21227000000000018,0.21227000000000018,0.4716981132075472,0.5305164319248826,False,NONE,0.0,False,False,False
Jose Alvarado,2025-04-13,jose alvarado,21,21.170177,0.17017746,0.17017746,20.5,118.0,-150.0,"BetOnline.ag, Bovada",21,21.170177,20.5,0.6701769999999989,0.6701769999999989,0.45871559633027525,0.6,False,NONE,0.0,False,False,False
Josh Giddey,2024-11-01,josh giddey,25,25.174692,0.17469215,0.17469215,27.5,-103.0,160.0,"DraftKings, Caesars, FanDuel",25,25.174692,27.5,-2.3253079999999997,2.3253079999999997,0.5073891625615764,0.38461538461538464,False,NONE,0.0,False,False,False
Josh Giddey,2024-12-08,josh giddey,27,22.075764,-4.9242363,4.9242363,22.5,-105.0,120.0,"DraftKings, Caesars, FanDuel",27,22.075764,22.5,-0.4242360000000005,0.4242360000000005,0.5121951219512195,0.45454545454545453,False,NONE,0.0,False,False,False
Josh Giddey,2025-01-12,josh giddey,30,26.68845,-3.3115501,3.3115501,29.5,104.0,-105.0,"FanDuel, DraftKings, BetRivers",30,26.68845,29.5,-2.8115500000000004,2.8115500000000004,0.49019607843137253,0.5121951219512195,False,NONE,0.0,False,False,False
Josh Giddey,2025-02-02,josh giddey,34,26.920675,-7.0793247,7.0793247,27.5,105.0,-108.0,"FanDuel, BetOnline.ag, DraftKings",34,26.920675,27.5,-0.5793250000000008,0.5793250000000008,0.4878048780487805,0.5192307692307693,False,NONE,0.0,False,False,False
Josh Giddey,2025-02-22,josh giddey,42,28.151514,-13.848486,13.848486,28.5,-115.0,-106.0,"BetOnline.ag, Fanatics, FanDuel",42,28.151514,28.5,-0.3484860000000012,0.3484860000000012,0.5348837209302325,0.5145631067961165,False,NONE,0.0,False,False,False
Josh Giddey,2025-03-02,josh giddey,34,32.423615,-1.5763855,1.5763855,35.5,105.0,-104.0,"DraftKings, Fanatics, FanDuel",34,32.423615,35.5,-3.076385000000002,3.076385000000002,0.4878048780487805,0.5098039215686274,False,NONE,0.0,False,False,False
Josh Giddey,2025-04-06,josh giddey,41,38.56082,-2.4391785,2.4391785,36.5,-105.0,-106.0,"FanDuel, Fanatics, DraftKings",41,38.56082,36.5,2.0608199999999997,2.0608199999999997,0.5121951219512195,0.5145631067961165,False,NONE,0.0,False,False,False
Josh Green,2024-10-30,josh green,14,8.322601,-5.6773987,5.6773987,13.5,-119.0,-110.0,"Caesars, BetMGM",14,8.322601,13.5,-5.177398999999999,5.177398999999999,0.54337899543379,0.5238095238095238,False,UNDER,-100.0,False,False,True
Josh Green,2024-11-01,josh green,5,9.300838,4.3008385,4.3008385,11.5,100.0,-125.0,"BetOnline.ag, Caesars, BetMGM",5,9.300838,11.5,-2.1991619999999994,2.1991619999999994,0.5,0.5555555555555556,False,NONE,0.0,False,False,False
Josh Green,2024-11-02,josh green,12,10.292866,-1.7071342,1.7071342,11.5,-103.0,-115.0,"BetOnline.ag, Caesars, BetMGM",12,10.292866,11.5,-1.207134,1.207134,0.5073891625615764,0.5348837209302325,False,NONE,0.0,False,False,False
Josh Green,2024-11-16,josh green,25,9.399149,-15.600851,15.600851,9.5,-123.0,100.0,"Caesars, BetMGM, BetOnline.ag",25,9.399149,9.5,-0.10085100000000047,0.10085100000000047,0.5515695067264574,0.5,False,NONE,0.0,False,False,False
Josh Green,2024-11-17,josh green,21,12.7491455,-8.2508545,8.2508545,11.5,-118.0,-108.0,"BetOnline.ag, Caesars, BetMGM",21,12.7491455,11.5,1.2491454999999991,1.2491454999999991,0.5412844036697247,0.5192307692307693,False,NONE,0.0,False,False,False
Josh Green,2024-11-29,josh green,19,12.119021,-6.8809786,6.8809786,17.5,104.0,-115.0,"Caesars, Bovada, BetMGM",19,12.119021,17.5,-5.380979,5.380979,0.49019607843137253,0.5348837209302325,False,UNDER,-100.0,False,False,True
Josh Green,2024-11-30,josh green,20,11.63121,-8.36879,8.36879,15.5,-120.0,105.0,"DraftKings, BetOnline.ag, Caesars",20,11.63121,15.5,-3.8687900000000006,3.8687900000000006,0.5454545454545454,0.4878048780487805,False,NONE,0.0,False,False,False
Josh Green,2024-12-07,josh green,21,10.203746,-10.796254,10.796254,15.5,-103.0,-110.0,"BetOnline.ag, Caesars, BetMGM",21,10.203746,15.5,-5.296253999999999,5.296253999999999,0.5073891625615764,0.5238095238095238,False,UNDER,-100.0,False,False,True
Josh Green,2024-12-08,josh green,15,14.082041,-0.9179592,0.9179592,15.5,100.0,100.0,"BetOnline.ag, Caesars, DraftKings",15,14.082041,15.5,-1.4179589999999997,1.4179589999999997,0.5,0.5,False,NONE,0.0,False,False,False
Josh Green,2024-12-28,josh green,13,11.484507,-1.5154934,1.5154934,13.5,-115.0,-112.0,"BetOnline.ag, Caesars, BetMGM",13,11.484507,13.5,-2.0154929999999993,2.0154929999999993,0.5348837209302325,0.5283018867924528,False,NONE,0.0,False,False,False
Josh Green,2025-01-05,josh green,2,12.899735,10.899735,10.899735,11.5,-105.0,-117.0,"Caesars, BetMGM",2,12.899735,11.5,1.3997349999999997,1.3997349999999997,0.5121951219512195,0.5391705069124424,False,NONE,0.0,False,False,False
Josh Green,2025-01-20,josh green,11,11.185789,0.18578911,0.18578911,11.5,-110.0,100.0,"DraftKings, Caesars, BetMGM",11,11.185789,11.5,-0.31421100000000024,0.31421100000000024,0.5238095238095238,0.5,False,NONE,0.0,False,False,False
Josh Green,2025-03-01,josh green,22,11.690375,-10.309625,10.309625,11.5,-115.0,-104.0,"Fanatics, Caesars, BetOnline.ag",22,11.690375,11.5,0.19037499999999952,0.19037499999999952,0.5348837209302325,0.5098039215686274,False,NONE,0.0,False,False,False
Josh Green,2025-03-08,josh green,9,11.560569,2.5605688,2.5605688,13.5,-118.0,100.0,"DraftKings, Caesars, BetOnline.ag",9,11.560569,13.5,-1.9394310000000008,1.9394310000000008,0.5412844036697247,0.5,False,NONE,0.0,False,False,False
Josh Green,2025-03-10,josh green,11,11.137146,0.137146,0.137146,10.5,100.0,-116.0,"BetOnline.ag, Fanatics, BetMGM",11,11.137146,10.5,0.6371459999999995,0.6371459999999995,0.5,0.5370370370370371,False,NONE,0.0,False,False,False
