PLAYER_NAME,game_date,actual_pra,predicted_pra,betting_line,edge,bet_side,bet_result,bet_won,over_odds,under_odds,TEAM_ABBREVIATION,OPPONENT
Josh Okogie,2023-11-05,19,13.6493025,11.5,2.1493024999999992,NONE,0.0,False,-112.0,-115.0,PHX,DET
Josh Okogie,2023-11-24,15,13.592227,12.5,1.0922269999999994,NONE,0.0,False,-108.0,-120.0,PHX,MEM
Josh Okogie,2023-11-26,9,6.784733,14.5,-7.715267,UNDER,97.0873786407767,True,-123.0,-103.0,PHX,NYK
Josh Okogie,2024-02-04,6,7.5772357,9.5,-1.9227642999999999,NONE,0.0,False,-125.0,-105.0,PHX,WAS
Jontay Porter,2024-03-13,22,15.147354,16.5,-1.352646,NONE,0.0,False,100.0,-123.0,TOR,DET
Jontay Porter,2024-03-15,8,21.214775,13.5,7.7147749999999995,OVER,-100.0,False,-119.0,-105.0,TOR,ORL
Jontay Porter,2024-03-17,14,13.995895,14.5,-0.5041049999999991,NONE,0.0,False,100.0,-105.0,TOR,ORL
Michael Porter Jr.,2023-10-24,26,22.80554,21.5,1.3055400000000006,NONE,0.0,False,-110.0,-108.0,DEN,LAL
Michael Porter Jr.,2023-10-27,25,21.906155,24.5,-2.5938450000000017,NONE,0.0,False,100.0,120.0,DEN,MEM
Michael Porter Jr.,2023-10-29,31,19.815472,23.5,-3.6845280000000002,UNDER,-100.0,False,-120.0,-105.0,DEN,OKC
Michael Porter Jr.,2023-11-04,35,25.576283,21.5,4.076283,OVER,90.9090909090909,True,-110.0,-115.0,DEN,CHI
Michael Porter Jr.,2023-11-19,27,20.313486,26.5,-6.186513999999999,UNDER,-100.0,False,-109.0,-115.0,DEN,CLE
Michael Porter Jr.,2023-12-25,30,31.794134,23.5,8.294134,OVER,96.15384615384616,True,-104.0,-105.0,DEN,GSW
Michael Porter Jr.,2024-01-14,38,27.761015,23.5,4.261015,OVER,91.74311926605505,True,-109.0,-113.0,DEN,IND
Michael Porter Jr.,2024-01-21,24,22.126602,24.5,-2.3733980000000017,NONE,0.0,False,-112.0,-115.0,DEN,WAS
Michael Porter Jr.,2024-01-27,30,24.968199,22.5,2.4681989999999985,NONE,0.0,False,-112.0,-105.0,DEN,PHI
Mitchell Robinson,2023-10-25,9,14.034817,16.5,-2.4651829999999997,NONE,0.0,False,-105.0,105.0,NYK,BOS
Mitchell Robinson,2023-10-27,21,25.535646,14.5,11.035646,OVER,90.9090909090909,True,-110.0,108.0,NYK,ATL
Mitchell Robinson,2023-10-28,23,18.617523,15.5,3.1175229999999985,OVER,90.9090909090909,True,-110.0,-106.0,NYK,NOP
Mitchell Robinson,2023-10-31,15,14.284336,16.5,-2.2156640000000003,NONE,0.0,False,-114.0,100.0,NYK,CLE
Mitchell Robinson,2023-11-01,22,21.739365,18.5,3.2393649999999994,OVER,86.95652173913044,True,-115.0,-109.0,NYK,CLE
Mitchell Robinson,2023-11-03,16,20.254236,17.5,2.754235999999999,NONE,0.0,False,-105.0,-120.0,NYK,MIL
Mitchell Robinson,2023-11-12,19,16.708012,19.5,-2.791988,NONE,0.0,False,-120.0,100.0,NYK,CHA
Mitchell Robinson,2023-11-18,19,19.44112,18.5,0.9411200000000015,NONE,0.0,False,-109.0,-110.0,NYK,CHA
Mitchell Robinson,2023-11-26,15,21.583958,16.5,5.083957999999999,OVER,-100.0,False,-115.0,-110.0,NYK,PHX
Mitchell Robinson,2024-04-04,11,9.159831,10.5,-1.3401689999999995,NONE,0.0,False,-112.0,-115.0,NYK,SAC
Mitchell Robinson,2024-04-07,7,12.571468,8.5,4.071467999999999,OVER,-100.0,False,100.0,-127.0,NYK,MIL
Mitchell Robinson,2024-04-11,9,7.644681,10.5,-2.8553189999999997,NONE,0.0,False,-110.0,-114.0,NYK,BOS
Mitchell Robinson,2024-04-12,23,15.964576,9.5,6.464575999999999,OVER,89.28571428571429,True,-112.0,-115.0,NYK,BKN
Mitchell Robinson,2024-04-20,21,19.263496,10.5,8.763496,OVER,86.95652173913044,True,-115.0,-112.0,NYK,PHI
Mitchell Robinson,2024-04-22,6,10.681143,15.5,-4.8188569999999995,UNDER,87.71929824561403,True,-114.0,-114.0,NYK,PHI
Collin Sexton,2023-12-30,29,23.336493,25.5,-2.163506999999999,NONE,0.0,False,110.0,-113.0,UTA,MIA
Collin Sexton,2024-03-02,24,29.361946,27.5,1.8619459999999997,NONE,0.0,False,155.0,-105.0,UTA,MIA
Landry Shamet,2023-11-12,14,11.681813,10.5,1.181813,NONE,0.0,False,-120.0,-110.0,WAS,BKN
Landry Shamet,2023-11-13,2,8.765034,11.5,-2.734966,NONE,0.0,False,-108.0,-120.0,WAS,TOR
Anfernee Simons,2024-01-07,53,41.399803,31.5,9.899802999999999,OVER,165.0,True,165.0,102.0,POR,BKN
Anfernee Simons,2024-03-16,37,33.878864,33.5,0.3788640000000001,NONE,0.0,False,100.0,185.0,POR,NOP
Gary Trent Jr.,2023-10-25,9,20.538599,16.5,4.038599000000001,OVER,-100.0,False,100.0,-125.0,TOR,MIN
Gary Trent Jr.,2023-10-28,19,22.073105,20.5,1.5731050000000018,NONE,0.0,False,-119.0,-105.0,TOR,PHI
Gary Trent Jr.,2023-10-30,6,11.455149,17.5,-6.0448509999999995,UNDER,90.9090909090909,True,-118.0,-110.0,TOR,POR
Gary Trent Jr.,2023-11-01,12,15.112444,16.5,-1.387556,NONE,0.0,False,104.0,-115.0,TOR,MIL
Gary Trent Jr.,2023-11-02,13,13.388679,14.5,-1.1113210000000002,NONE,0.0,False,-120.0,-105.0,TOR,PHI
Gary Trent Jr.,2023-11-05,10,19.049076,14.5,4.5490759999999995,OVER,-100.0,False,-109.0,-119.0,TOR,SAS
Gary Trent Jr.,2023-11-19,22,16.081831,14.5,1.581831000000001,NONE,0.0,False,-102.0,-125.0,TOR,DET
Gary Trent Jr.,2023-12-30,29,25.683828,23.5,2.1838279999999983,NONE,0.0,False,-101.0,-115.0,TOR,DET
Gary Trent Jr.,2024-01-28,17,15.661945,21.5,-5.838055000000001,UNDER,96.15384615384616,True,-116.0,-104.0,TOR,ATL
Gary Trent Jr.,2024-03-03,22,21.095808,19.5,1.5958080000000017,NONE,0.0,False,100.0,-120.0,TOR,CHA
Jarred Vanderbilt,2023-12-25,12,12.3486805,10.5,1.8486805000000004,NONE,0.0,False,-125.0,106.0,LAL,BOS
Moritz Wagner,2023-10-25,6,11.030709,11.5,-0.4692910000000001,NONE,0.0,False,115.0,-130.0,ORL,HOU
Moritz Wagner,2023-11-04,23,15.158593,16.5,-1.3414070000000002,NONE,0.0,False,-105.0,-114.0,ORL,LAL
Moritz Wagner,2023-11-11,24,17.962921,16.5,1.4629210000000015,NONE,0.0,False,-118.0,-110.0,ORL,MIL
Moritz Wagner,2023-11-19,21,16.275019,17.5,-1.2249809999999997,NONE,0.0,False,-109.0,-115.0,ORL,IND
Moritz Wagner,2023-11-24,30,20.016016,16.5,3.5160160000000005,OVER,100.0,True,100.0,-125.0,ORL,BOS
Moritz Wagner,2023-11-26,20,14.6508875,18.5,-3.8491125000000004,UNDER,-100.0,False,-121.0,-105.0,ORL,CHA
Moritz Wagner,2024-01-07,22,19.971357,17.5,2.471357000000001,NONE,0.0,False,-130.0,120.0,ORL,ATL
Moritz Wagner,2024-03-10,17,13.7082205,15.5,-1.7917795000000005,NONE,0.0,False,-119.0,-105.0,ORL,IND
Lonnie Walker IV,2023-11-01,24,16.681904,13.5,3.1819039999999994,OVER,100.0,True,100.0,-109.0,BKN,MIA
Lonnie Walker IV,2023-11-16,27,19.975323,12.5,7.4753229999999995,OVER,83.33333333333334,True,-120.0,110.0,BKN,MIA
Lonnie Walker IV,2023-11-19,34,24.785727,16.5,8.285727000000001,OVER,86.95652173913044,True,-115.0,106.0,BKN,PHI
Lonnie Walker IV,2024-02-03,25,21.904757,18.5,3.404757,OVER,91.74311926605505,True,-109.0,-115.0,BKN,PHI
P.J. Washington,2023-10-25,32,28.082094,22.5,5.582094000000001,OVER,90.9090909090909,True,-110.0,-105.0,CHA,ATL
P.J. Washington,2023-10-27,19,25.108755,23.5,1.6087549999999986,NONE,0.0,False,-109.0,-115.0,CHA,DET
P.J. Washington,2023-10-30,29,30.007336,22.5,7.507335999999999,OVER,95.23809523809523,True,-105.0,-120.0,CHA,BKN
P.J. Washington,2023-11-04,22,26.92449,22.5,4.424489999999999,OVER,-100.0,False,-120.0,-105.0,CHA,IND
P.J. Washington,2023-11-10,25,28.178015,23.5,4.6780149999999985,OVER,90.9090909090909,True,-110.0,115.0,CHA,WAS
P.J. Washington,2023-11-12,9,14.463957,22.5,-8.036043,UNDER,86.95652173913044,True,-110.0,-115.0,CHA,NYK
P.J. Washington,2023-11-18,11,23.729366,20.5,3.229365999999999,OVER,-100.0,False,-110.0,-115.0,CHA,NYK
P.J. Washington,2023-11-26,19,17.874643,15.5,2.374642999999999,NONE,0.0,False,-114.0,-114.0,CHA,ORL
P.J. Washington,2023-12-02,30,23.142918,16.5,6.642918000000002,OVER,84.7457627118644,True,-118.0,-110.0,CHA,MIN
P.J. Washington,2024-01-14,12,20.767977,15.5,5.267976999999998,OVER,-100.0,False,-108.0,-120.0,CHA,MIA
P.J. Washington,2024-02-04,33,23.691332,24.5,-0.8086680000000008,NONE,0.0,False,-118.0,-110.0,CHA,IND
P.J. Washington,2024-02-25,9,20.147167,19.5,0.6471669999999996,NONE,0.0,False,-105.0,-125.0,DAL,IND
P.J. Washington,2024-03-03,19,23.732935,20.5,3.2329350000000012,OVER,-100.0,False,-125.0,-105.0,DAL,PHI
P.J. Washington,2024-03-17,18,18.533575,18.5,0.03357499999999902,NONE,0.0,False,115.0,-115.0,DAL,DEN
P.J. Washington,2024-03-31,20,16.472227,18.5,-2.027773,NONE,0.0,False,-112.0,-113.0,DAL,HOU
P.J. Washington,2024-04-04,30,23.47259,20.5,2.9725900000000003,NONE,0.0,False,105.0,-109.0,DAL,ATL
P.J. Washington,2024-04-07,29,32.776478,20.5,12.276477999999997,OVER,100.0,True,100.0,-115.0,DAL,HOU
P.J. Washington,2024-04-09,11,16.08576,21.5,-5.4142399999999995,UNDER,100.0,True,-105.0,100.0,DAL,CHA
P.J. Washington,2024-04-10,20,23.16231,19.5,3.6623100000000015,OVER,105.0,True,105.0,100.0,DAL,MIA
P.J. Washington,2024-04-21,18,25.589626,18.5,7.089625999999999,OVER,-100.0,False,-110.0,-105.0,DAL,LAC
P.J. Washington,2024-04-28,15,25.869625,18.5,7.369624999999999,OVER,-100.0,False,-125.0,105.0,DAL,LAC
P.J. Washington,2024-05-11,35,29.318157,21.5,7.818156999999999,OVER,89.28571428571429,True,-112.0,105.0,DAL,OKC
Kenrich Williams,2023-11-25,15,11.4291315,14.5,-3.0708684999999996,UNDER,-100.0,False,-110.0,-120.0,OKC,PHI
Kenrich Williams,2024-03-22,19,14.735404,6.5,8.235404,OVER,110.0,True,110.0,-125.0,OKC,TOR
Kenrich Williams,2024-04-03,8,15.452238,11.5,3.9522379999999995,OVER,-100.0,False,100.0,-130.0,OKC,BOS
Kenrich Williams,2024-04-05,29,14.602178,13.5,1.1021780000000003,NONE,0.0,False,-103.0,-130.0,OKC,IND
Kenrich Williams,2024-04-07,10,16.945412,15.5,1.445412000000001,NONE,0.0,False,-105.0,100.0,OKC,CHA
Kenrich Williams,2024-04-14,23,13.071146,8.5,4.571146000000001,OVER,89.28571428571429,True,-112.0,-110.0,OKC,DAL
Trae Young,2023-10-25,33,40.17874,39.5,0.6787399999999977,NONE,0.0,False,-103.0,-110.0,ATL,CHA
Trae Young,2023-10-27,33,40.50379,39.5,1.0037900000000022,NONE,0.0,False,100.0,185.0,ATL,NYK
Trae Young,2023-10-29,34,34.826416,38.5,-3.673583999999998,UNDER,96.15384615384616,True,180.0,-104.0,ATL,MIL
Trae Young,2023-10-30,33,38.90962,37.5,1.4096199999999968,NONE,0.0,False,-105.0,175.0,ATL,MIN
Trae Young,2023-11-01,36,38.386124,38.5,-0.11387599999999765,NONE,0.0,False,-105.0,100.0,ATL,WAS
Trae Young,2023-11-04,39,42.530052,36.5,6.030051999999998,OVER,90.9090909090909,True,-110.0,185.0,ATL,NOP
Trae Young,2023-11-26,45,43.560986,38.5,5.060986,OVER,188.0,True,188.0,-103.0,ATL,BOS
Trae Young,2023-12-31,56,45.481426,44.5,0.981425999999999,NONE,0.0,False,-115.0,180.0,ATL,WAS
Trae Young,2024-01-07,44,47.786865,39.5,8.286864999999999,OVER,170.0,True,170.0,106.0,ATL,ORL
Trae Young,2024-01-15,55,39.603638,42.5,-2.8963620000000034,NONE,0.0,False,-115.0,175.0,ATL,SAS
Trae Young,2024-01-28,44,45.950283,43.5,2.450282999999999,NONE,0.0,False,175.0,-110.0,ATL,TOR
Trae Young,2024-04-10,29,18.617756,36.5,-17.882244,UNDER,188.0,True,-102.0,188.0,ATL,CHA
Trae Young,2024-04-14,27,30.852781,21.5,9.352781,OVER,84.7457627118644,True,-118.0,-110.0,ATL,IND
Deandre Ayton,2023-10-29,18,15.773553,23.5,-7.726447,UNDER,86.95652173913044,True,-109.0,-115.0,POR,PHI
Deandre Ayton,2023-10-30,35,25.357214,25.5,-0.14278600000000097,NONE,0.0,False,-110.0,-104.0,POR,TOR
Deandre Ayton,2023-11-01,28,28.66011,24.5,4.1601099999999995,OVER,95.23809523809523,True,-105.0,100.0,POR,DET
Deandre Ayton,2023-11-26,29,25.67915,24.5,1.17915,NONE,0.0,False,-120.0,-103.0,POR,MIL
Deandre Ayton,2024-03-16,30,38.415646,32.5,5.915646000000002,OVER,-100.0,False,-105.0,-105.0,POR,NOP
Deandre Ayton,2024-04-01,35,36.62516,30.5,6.125160000000001,OVER,95.23809523809523,True,-105.0,-110.0,POR,ORL
Deandre Ayton,2024-04-03,42,36.569942,38.5,-1.9300580000000025,NONE,0.0,False,100.0,-110.0,POR,CHA
Deandre Ayton,2024-04-05,50,39.94453,39.5,0.4445300000000003,NONE,0.0,False,-109.0,-105.0,POR,WAS
Deandre Ayton,2024-04-07,38,37.19323,32.5,4.69323,OVER,84.7457627118644,True,-118.0,-110.0,POR,BOS
Luka Dončić,2023-12-25,71,53.40245,59.5,-6.097549999999998,UNDER,-100.0,False,170.0,-265.0,DAL,PHX
Luka Dončić,2024-02-10,49,39.479427,53.5,-14.020572999999999,UNDER,188.0,True,-305.0,188.0,DAL,OKC
Luka Dončić,2024-02-25,45,43.93776,53.5,-9.562240000000003,UNDER,180.0,True,-286.0,180.0,DAL,IND
Luka Dončić,2024-03-03,59,54.834126,53.5,1.3341259999999977,NONE,0.0,False,-165.0,118.0,DAL,PHI
Goga Bitadze,2023-11-04,22,22.780838,17.5,5.280837999999999,OVER,94.33962264150944,True,-106.0,-115.0,ORL,LAL
Goga Bitadze,2023-11-11,13,16.472485,17.5,-1.027515000000001,NONE,0.0,False,104.0,-120.0,ORL,MIL
Goga Bitadze,2023-11-19,18,15.893009,18.5,-2.6069910000000007,NONE,0.0,False,100.0,-113.0,ORL,IND
Goga Bitadze,2023-11-24,14,13.194539,17.5,-4.305460999999999,UNDER,91.74311926605505,True,100.0,-109.0,ORL,BOS
Goga Bitadze,2023-11-26,21,14.381404,18.5,-4.118596,UNDER,-100.0,False,-120.0,-103.0,ORL,CHA
Goga Bitadze,2023-12-17,13,20.265907,18.5,1.7659069999999986,NONE,0.0,False,-104.0,-115.0,ORL,BOS
Goga Bitadze,2024-01-07,28,18.817816,20.5,-1.6821839999999995,NONE,0.0,False,-103.0,-120.0,ORL,ATL
Goga Bitadze,2024-01-15,17,21.823587,15.5,6.323587,OVER,102.0,True,102.0,-110.0,ORL,NYK
Oshae Brissett,2024-03-17,13,17.358797,19.5,-2.141203000000001,NONE,0.0,False,105.0,-120.0,BOS,WAS
Oshae Brissett,2024-03-18,7,9.739146,10.5,-0.7608540000000001,NONE,0.0,False,-115.0,-120.0,BOS,DET
Oshae Brissett,2024-04-12,20,8.696557,12.5,-3.8034429999999997,UNDER,-100.0,False,-127.0,-105.0,BOS,CHA
Robert Williams III,2023-10-29,15,18.189892,14.5,3.6898920000000004,OVER,92.5925925925926,True,-108.0,-120.0,POR,PHI
Robert Williams III,2023-11-01,15,12.771461,15.5,-2.7285389999999996,NONE,0.0,False,-116.0,-110.0,POR,DET
Rui Hachimura,2023-10-24,9,7.8628416,14.5,-6.6371584,UNDER,90.9090909090909,True,105.0,-110.0,LAL,DEN
Rui Hachimura,2023-12-25,15,20.344559,14.5,5.844559,OVER,80.0,True,-125.0,-109.0,LAL,BOS
Rui Hachimura,2024-02-25,17,15.647596,17.5,-1.852404,NONE,0.0,False,-105.0,100.0,LAL,PHX
Rui Hachimura,2024-03-26,31,24.838835,19.5,5.3388349999999996,OVER,86.95652173913044,True,-115.0,-108.0,LAL,MIL
Rui Hachimura,2024-03-29,14,23.317919,20.5,2.817919,NONE,0.0,False,110.0,-108.0,LAL,IND
Rui Hachimura,2024-03-31,34,25.601109,19.5,6.101109000000001,OVER,100.0,True,100.0,-105.0,LAL,BKN
Rui Hachimura,2024-04-02,22,15.693532,22.5,-6.806468000000001,UNDER,90.9090909090909,True,110.0,-110.0,LAL,TOR
Rui Hachimura,2024-04-03,27,18.246714,20.5,-2.2532859999999992,NONE,0.0,False,-120.0,100.0,LAL,WAS
Rui Hachimura,2024-04-06,12,20.036474,19.5,0.5364739999999983,NONE,0.0,False,-115.0,-106.0,LAL,CLE
Rui Hachimura,2024-04-14,22,26.548231,19.5,7.048231000000001,OVER,100.0,True,100.0,-105.0,LAL,NOP
Jock Landale,2024-03-16,9,11.882441,16.5,-4.617559,UNDER,90.9090909090909,True,-112.0,-110.0,HOU,CLE
Jock Landale,2024-03-19,13,14.388935,16.5,-2.111065,NONE,0.0,False,-116.0,-110.0,HOU,WAS
Jock Landale,2024-03-31,16,12.0502,13.5,-1.4497999999999998,NONE,0.0,False,-112.0,-115.0,HOU,DAL
Jock Landale,2024-04-07,16,11.191981,12.5,-1.3080189999999998,NONE,0.0,False,-123.0,-101.0,HOU,DAL
Jock Landale,2024-04-14,11,13.77916,23.5,-9.72084,UNDER,95.23809523809523,True,-119.0,-105.0,HOU,LAC
Duncan Robinson,2023-10-25,18,13.699648,13.5,0.19964799999999983,NONE,0.0,False,-114.0,-111.0,MIA,DET
Duncan Robinson,2023-10-27,10,15.582384,13.5,2.0823839999999993,NONE,0.0,False,-105.0,-123.0,MIA,BOS
Duncan Robinson,2023-11-01,10,12.8099375,13.5,-0.6900624999999998,NONE,0.0,False,-121.0,-113.0,MIA,BKN
Duncan Robinson,2023-11-16,28,26.541885,21.5,5.041885000000001,OVER,104.0,True,104.0,175.0,MIA,BKN
Duncan Robinson,2023-12-25,22,26.93509,16.5,10.435089999999999,OVER,86.95652173913044,True,-115.0,-103.0,MIA,PHI
Duncan Robinson,2023-12-30,19,21.243862,15.5,5.743862,OVER,90.9090909090909,True,-110.0,100.0,MIA,UTA
Duncan Robinson,2024-01-14,28,19.041492,18.5,0.5414920000000016,NONE,0.0,False,100.0,-125.0,MIA,CHA
Duncan Robinson,2024-01-21,8,13.607289,13.5,0.10728899999999975,NONE,0.0,False,-108.0,-115.0,MIA,ORL
Duncan Robinson,2024-01-27,23,16.775152,10.5,6.2751519999999985,OVER,104.0,True,104.0,100.0,MIA,NYK
Duncan Robinson,2024-03-02,23,19.805655,19.5,0.30565500000000156,NONE,0.0,False,-115.0,-105.0,MIA,UTA
Duncan Robinson,2024-03-10,19,20.01608,21.5,-1.4839200000000012,NONE,0.0,False,-101.0,145.0,MIA,WAS
Duncan Robinson,2024-03-13,20,18.251413,17.5,0.7514129999999994,NONE,0.0,False,125.0,-105.0,MIA,DEN
Duncan Robinson,2024-03-15,23,18.868048,19.5,-0.6319519999999983,NONE,0.0,False,175.0,-120.0,MIA,DET
Duncan Robinson,2024-03-17,39,20.329834,23.5,-3.1701659999999983,UNDER,-100.0,False,170.0,-120.0,MIA,DET
Duncan Robinson,2024-03-18,7,15.032336,23.5,-8.467664,UNDER,92.5925925925926,True,180.0,-108.0,MIA,PHI
Duncan Robinson,2024-03-31,10,16.537878,19.5,-2.962122000000001,NONE,0.0,False,-115.0,105.0,MIA,WAS
Duncan Robinson,2024-04-02,9,17.67955,16.5,1.179549999999999,NONE,0.0,False,-110.0,-105.0,MIA,NYK
Duncan Robinson,2024-04-04,3,11.287038,16.5,-5.212961999999999,UNDER,95.23809523809523,True,180.0,-105.0,MIA,PHI
Duncan Robinson,2024-04-21,9,7.7809286,9.5,-1.7190713999999998,NONE,0.0,False,-110.0,-118.0,MIA,BOS
Duncan Robinson,2024-04-24,7,9.017155,10.5,-1.4828449999999993,NONE,0.0,False,110.0,-110.0,MIA,BOS
Duncan Robinson,2024-05-01,5,9.647511,7.5,2.1475109999999997,NONE,0.0,False,-135.0,100.0,MIA,BOS
Yuta Watanabe,2023-11-04,10,9.369734,9.5,-0.13026600000000066,NONE,0.0,False,-112.0,-115.0,PHX,PHI
Yuta Watanabe,2023-11-05,7,8.795687,10.5,-1.7043130000000009,NONE,0.0,False,100.0,-130.0,PHX,DET
Yuta Watanabe,2023-11-26,7,6.344088,8.5,-2.155912,NONE,0.0,False,-130.0,100.0,PHX,NYK
Gabe Vincent,2023-10-24,9,10.380145,9.5,0.8801450000000006,NONE,0.0,False,-105.0,-115.0,LAL,DEN
Drew Eubanks,2023-11-04,19,15.431326,13.5,1.9313260000000003,NONE,0.0,False,-121.0,-104.0,PHX,PHI
Drew Eubanks,2023-11-05,12,13.890835,14.5,-0.6091650000000008,NONE,0.0,False,-115.0,-110.0,PHX,DET
Drew Eubanks,2023-11-26,10,12.107998,13.5,-1.3920019999999997,NONE,0.0,False,-130.0,100.0,PHX,NYK
Drew Eubanks,2023-12-25,9,11.004596,17.5,-6.495404000000001,UNDER,86.95652173913044,True,-115.0,-115.0,PHX,DAL
Drew Eubanks,2024-01-28,15,20.349434,14.5,5.849433999999999,OVER,89.28571428571429,True,-112.0,-115.0,PHX,ORL
Drew Eubanks,2024-02-04,9,10.290086,11.5,-1.2099139999999995,NONE,0.0,False,-105.0,-120.0,PHX,WAS
Drew Eubanks,2024-03-11,10,12.208867,8.5,3.7088669999999997,OVER,84.7457627118644,True,-118.0,-110.0,PHX,CLE
Drew Eubanks,2024-04-07,11,10.844697,8.5,2.344697,NONE,0.0,False,-115.0,-110.0,PHX,NOP
Drew Eubanks,2024-04-14,1,11.003691,9.5,1.5036909999999999,NONE,0.0,False,-103.0,-125.0,PHX,MIN
Drew Eubanks,2024-04-23,10,9.438258,6.5,2.9382579999999994,NONE,0.0,False,115.0,105.0,PHX,MIN
Haywood Highsmith,2023-11-16,7,11.316044,13.5,-2.1839560000000002,NONE,0.0,False,-105.0,-123.0,MIA,BKN
Haywood Highsmith,2023-11-25,12,7.171091,15.5,-8.328909,UNDER,100.0,True,-115.0,100.0,MIA,BKN
Haywood Highsmith,2024-01-27,14,10.9689,7.5,3.4688999999999997,OVER,84.7457627118644,True,-118.0,-110.0,MIA,NYK
Haywood Highsmith,2024-02-04,8,15.586586,7.5,8.086586,OVER,76.92307692307693,True,-130.0,104.0,MIA,LAC
Haywood Highsmith,2024-03-17,6,13.856934,11.5,2.3569340000000008,NONE,0.0,False,-110.0,-113.0,MIA,DET
Haywood Highsmith,2024-03-18,18,13.032987,10.5,2.5329870000000003,NONE,0.0,False,-110.0,104.0,MIA,PHI
Haywood Highsmith,2024-03-24,25,12.386959,7.5,4.886958999999999,OVER,89.28571428571429,True,-112.0,-115.0,MIA,CLE
Haywood Highsmith,2024-03-26,23,16.67242,8.5,8.172419999999999,OVER,83.33333333333334,True,-120.0,-105.0,MIA,GSW
Haywood Highsmith,2024-04-02,23,15.749365,7.5,8.249365,OVER,87.71929824561403,True,-114.0,-114.0,MIA,NYK
Haywood Highsmith,2024-04-04,23,17.725466,12.5,5.225466000000001,OVER,94.33962264150944,True,-106.0,-120.0,MIA,PHI
Haywood Highsmith,2024-04-07,5,9.668335,11.5,-1.8316649999999992,NONE,0.0,False,-110.0,-120.0,MIA,IND
Haywood Highsmith,2024-04-09,22,20.693808,11.5,9.193808,OVER,97.0873786407767,True,-103.0,-125.0,MIA,ATL
Haywood Highsmith,2024-04-10,13,13.454483,12.5,0.9544829999999997,NONE,0.0,False,-103.0,-110.0,MIA,DAL
Haywood Highsmith,2024-04-14,9,12.538189,13.5,-0.9618110000000009,NONE,0.0,False,-104.0,100.0,MIA,TOR
Haywood Highsmith,2024-04-24,12,13.030171,10.5,2.5301709999999993,NONE,0.0,False,-114.0,100.0,MIA,BOS
Haywood Highsmith,2024-04-27,16,19.0904,12.5,6.590399999999999,OVER,105.0,True,105.0,-122.0,MIA,BOS
Haywood Highsmith,2024-04-29,5,9.122772,12.5,-3.3772280000000006,UNDER,83.33333333333334,True,105.0,-120.0,MIA,BOS
Haywood Highsmith,2024-05-01,7,11.136766,12.5,-1.3632340000000003,NONE,0.0,False,-103.0,-105.0,MIA,BOS
Amir Coffey,2023-12-23,5,7.186035,14.5,-7.313965,UNDER,86.95652173913044,True,-119.0,-115.0,LAC,BOS
Amir Coffey,2024-02-04,8,13.001092,8.5,4.501092,OVER,-100.0,False,-118.0,-105.0,LAC,MIA
Amir Coffey,2024-02-10,13,14.07929,10.5,3.5792900000000003,OVER,100.0,True,100.0,-130.0,LAC,DET
Amir Coffey,2024-03-03,6,13.1748295,8.5,4.6748294999999995,OVER,-100.0,False,-125.0,-105.0,LAC,MIN
Amir Coffey,2024-03-09,1,6.8834434,7.5,-0.6165566,NONE,0.0,False,-127.0,100.0,LAC,CHI
Amir Coffey,2024-03-10,30,17.05376,15.5,1.5537600000000005,NONE,0.0,False,-102.0,-120.0,LAC,MIL
Amir Coffey,2024-03-24,4,12.101296,10.5,1.6012959999999996,NONE,0.0,False,-102.0,-127.0,LAC,PHI
Amir Coffey,2024-03-27,13,10.324845,8.5,1.8248449999999998,NONE,0.0,False,100.0,-130.0,LAC,PHI
Amir Coffey,2024-03-29,8,9.516518,8.5,1.0165179999999996,NONE,0.0,False,100.0,-123.0,LAC,ORL
Amir Coffey,2024-03-31,4,7.021819,8.5,-1.4781810000000002,NONE,0.0,False,-118.0,-110.0,LAC,CHA
Amir Coffey,2024-04-07,5,13.7817745,10.5,3.281774499999999,OVER,-100.0,False,-110.0,-118.0,LAC,CLE
Amir Coffey,2024-04-14,23,20.830833,21.5,-0.6691670000000016,NONE,0.0,False,-108.0,-113.0,LAC,HOU
Amir Coffey,2024-04-21,10,13.777629,13.5,0.27762899999999924,NONE,0.0,False,100.0,-110.0,LAC,DAL
Amir Coffey,2024-04-28,7,10.831774,10.5,0.33177399999999935,NONE,0.0,False,100.0,-110.0,LAC,DAL
Terance Mann,2023-11-12,13,15.674315,12.5,3.174315,OVER,86.95652173913044,True,-115.0,-110.0,LAC,MEM
Terance Mann,2023-12-02,7,12.295828,15.5,-3.204172,UNDER,89.28571428571429,True,-115.0,-112.0,LAC,GSW
Terance Mann,2023-12-23,7,12.555365,13.5,-0.9446349999999999,NONE,0.0,False,-103.0,-133.0,LAC,BOS
Terance Mann,2024-01-21,18,14.622108,11.5,3.1221080000000008,OVER,90.09009009009009,True,-111.0,-105.0,LAC,BKN
Terance Mann,2024-02-04,13,10.523154,11.5,-0.9768460000000001,NONE,0.0,False,-114.0,100.0,LAC,MIA
Terance Mann,2024-02-10,6,12.766586,11.5,1.2665860000000002,NONE,0.0,False,-118.0,-110.0,LAC,DET
Terance Mann,2024-03-03,11,10.3528595,13.5,-3.147140500000001,UNDER,87.71929824561403,True,100.0,-114.0,LAC,MIN
Terance Mann,2024-03-09,9,14.712982,13.5,1.2129820000000002,NONE,0.0,False,103.0,-133.0,LAC,CHI
