PLAYER_NAME,game_date,player_lower,PRA,predicted_PRA,error,abs_error,line,over_price,under_price,bookmaker,actual_pra,predicted_pra,betting_line,edge,abs_edge,over_implied_prob,under_implied_prob,bet_side,bet_result,bet_won,bet_pushed,bet_lost,predicted_PRA_calibrated,quality_score
Jalen Pickett,2025-03-23,jalen pickett,0,10.1463175,10.1463175,10.1463175,7.5,-115.0,-115.0,BetMGM,0,10.1463175,7.5,6.650900900900901,6.650900900900901,0.5348837209302325,0.5348837209302325,OVER,0.0,False,False,False,14.1509009009009,0.75
Tobias Harris,2025-03-23,tobias harris,21,22.242682,1.2426815,1.2426815,26.5,109.0,-115.0,"Fanatics, DraftKings, BetMGM",21,22.242682,26.5,-6.085253456221199,6.085253456221199,0.4784688995215311,0.5348837209302325,UNDER,86.95652173913044,True,False,False,20.4147465437788,0.7749999999999999
Kris Murray,2025-03-23,kris murray,1,11.3897705,10.3897705,10.3897705,7.5,-105.0,-125.0,BetMGM,1,11.3897705,7.5,6.650900900900901,6.650900900900901,0.5121951219512195,0.5555555555555556,OVER,-100.0,False,False,True,14.1509009009009,0.75
Seth Curry,2025-03-23,seth curry,10,11.829717,1.8297167,1.8297167,7.5,-115.0,-110.0,"Fanatics, BetMGM",10,11.829717,7.5,6.650900900900901,6.650900900900901,0.5348837209302325,0.5238095238095238,OVER,86.95652173913044,True,False,False,14.1509009009009,0.75
Gabe Vincent,2025-03-24,gabe vincent,5,10.041527,5.041527,5.041527,7.5,110.0,100.0,"Fanatics, BetMGM, Caesars",5,10.041527,7.5,6.650900900900901,6.650900900900901,0.4761904761904761,0.5,OVER,0.0,False,False,False,14.1509009009009,0.75
Rui Hachimura,2025-03-24,rui hachimura,8,17.528435,9.528435,9.528435,11.5,-120.0,105.0,"BetOnline.ag, BetMGM",8,17.528435,11.5,6.00228310502283,6.00228310502283,0.5454545454545454,0.4878048780487805,OVER,-100.0,False,False,True,17.50228310502283,0.765
Jalen Duren,2025-03-25,jalen duren,25,29.042406,4.042406,4.042406,30.5,-110.0,-110.0,"FanDuel, DraftKings, Fanatics",25,29.042406,30.5,-6.8089887640449405,6.8089887640449405,0.5238095238095238,0.5238095238095238,UNDER,0.0,True,False,False,23.69101123595506,0.865
Sandro Mamukelashvili,2025-03-25,sandro mamukelashvili,14,15.6429405,1.6429405,1.6429405,11.5,100.0,-110.0,"BetOnline.ag, BetMGM, Bovada",14,15.6429405,11.5,6.00228310502283,6.00228310502283,0.5,0.5238095238095238,OVER,100.0,True,False,False,17.50228310502283,0.765
Justin Edwards,2025-03-26,justin edwards,30,18.513193,-11.486807,11.486807,24.5,120.0,-115.0,"DraftKings, BetOnline.ag, BetMGM",30,18.513193,24.5,-6.99771689497717,6.99771689497717,0.4545454545454545,0.5348837209302325,UNDER,-100.0,False,False,True,17.50228310502283,0.855
Darius Garland,2025-03-27,darius garland,23,31.259367,8.259367,8.259367,32.5,-105.0,-109.0,"BetOnline.ag, Fanatics, DraftKings",23,31.259367,32.5,-6.692982456140349,6.692982456140349,0.5121951219512195,0.5215311004784688,UNDER,0.0,True,False,False,25.80701754385965,0.795
Jarrett Allen,2025-03-27,jarrett allen,44,24.737183,-19.262817,19.262817,28.5,-110.0,-109.0,"BetOnline.ag, Fanatics, DraftKings",44,24.737183,28.5,-6.812138728323699,6.812138728323699,0.5238095238095238,0.5215311004784688,UNDER,-100.0,False,False,True,21.6878612716763,0.865
Jalen Wilson,2025-03-28,jalen wilson,17,14.72181,-2.2781897,2.2781897,10.5,105.0,100.0,"BetOnline.ag, Fanatics, BetMGM",17,14.72181,10.5,6.03846153846154,6.03846153846154,0.4878048780487805,0.5,OVER,105.0,True,False,False,16.53846153846154,0.765
Cameron Johnson,2025-03-29,cameron johnson,34,25.8226,-8.177401,8.177401,28.5,125.0,-110.0,"Fanatics, DraftKings, BetRivers",34,25.8226,28.5,-6.379999999999999,6.379999999999999,0.4444444444444444,0.5238095238095238,UNDER,0.0,False,False,False,22.12,0.7749999999999999
Alex Sarr,2025-03-29,alex sarr,17,25.230936,8.230936,8.230936,28.5,100.0,-115.0,"Fanatics, DraftKings, BetMGM",17,25.230936,28.5,-6.44736842105263,6.44736842105263,0.5,0.5348837209302325,UNDER,86.95652173913044,True,False,False,22.05263157894737,0.7749999999999999
OG Anunoby,2025-03-30,og anunoby,37,25.779366,-11.220634,11.220634,28.5,-105.0,-109.0,"Fanatics, BetOnline.ag, DraftKings",37,25.779366,28.5,-6.379999999999999,6.379999999999999,0.5121951219512195,0.5215311004784688,UNDER,0.0,False,False,False,22.12,0.7749999999999999
Anfernee Simons,2025-03-30,anfernee simons,22,24.94973,2.94973,2.94973,28.5,-105.0,-103.0,"Fanatics, BetOnline.ag, DraftKings",22,24.94973,28.5,-6.812138728323699,6.812138728323699,0.5121951219512195,0.5073891625615764,UNDER,97.0873786407767,True,False,False,21.6878612716763,0.865
Nicolas Batum,2025-03-31,nicolas batum,5,8.9349,3.9349003,3.9349003,6.5,-120.0,-110.0,BetMGM,5,8.9349,6.5,6.764840182648404,6.764840182648404,0.5454545454545454,0.5238095238095238,OVER,0.0,False,False,False,13.264840182648404,0.78
Zach LaVine,2025-03-31,zach lavine,27,25.626566,-1.3734341,1.3734341,28.5,-109.0,100.0,"FanDuel, Fanatics, DraftKings",27,25.626566,28.5,-6.379999999999999,6.379999999999999,0.5215311004784688,0.5,UNDER,0.0,True,False,False,22.12,0.7749999999999999
Markelle Fultz,2025-03-31,markelle fultz,3,7.240362,4.240362,4.240362,6.5,-115.0,-118.0,BetMGM,3,7.240362,6.5,6.764840182648404,6.764840182648404,0.5348837209302325,0.5412844036697247,OVER,0.0,False,False,False,13.264840182648404,0.78
Pascal Siakam,2025-03-31,pascal siakam,20,30.49157,10.4915695,10.4915695,32.5,100.0,-105.0,"FanDuel, Fanatics, DraftKings",20,30.49157,32.5,-6.692982456140349,6.692982456140349,0.5,0.5121951219512195,UNDER,0.0,True,False,False,25.80701754385965,0.795
Sam Hauser,2025-03-31,sam hauser,14,16.07149,2.0714893,2.0714893,11.5,-106.0,-105.0,"BetOnline.ag, Fanatics, BetMGM",14,16.07149,11.5,6.00228310502283,6.00228310502283,0.5145631067961165,0.5121951219512195,OVER,94.33962264150944,True,False,False,17.50228310502283,0.765
Zach LaVine,2025-04-02,zach lavine,22,24.962225,2.962225,2.962225,28.5,-102.0,-105.0,"BetOnline.ag, Fanatics, FanDuel",22,24.962225,28.5,-6.812138728323699,6.812138728323699,0.504950495049505,0.5121951219512195,UNDER,95.23809523809524,True,False,False,21.6878612716763,0.865
Alex Sarr,2025-04-02,alex sarr,20,23.446264,3.4462643,3.4462643,27.5,-103.0,-110.0,"BetOnline.ag, Fanatics, DraftKings",20,23.446264,27.5,-6.557142857142857,6.557142857142857,0.5073891625615764,0.5238095238095238,UNDER,90.9090909090909,True,False,False,20.942857142857143,0.835
Caleb Houstan,2025-04-03,caleb houstan,2,11.163306,9.163306,9.163306,7.5,-115.0,-112.0,BetOnline.ag,2,11.163306,7.5,6.650900900900901,6.650900900900901,0.5348837209302325,0.5283018867924528,OVER,-100.0,False,False,True,14.1509009009009,0.75
Kris Murray,2025-04-03,kris murray,1,7.2210054,6.2210054,6.2210054,6.5,105.0,-140.0,BetMGM,1,7.2210054,6.5,6.764840182648404,6.764840182648404,0.4878048780487805,0.5833333333333334,OVER,0.0,False,False,False,13.264840182648404,0.78
Jonathan Isaac,2025-04-03,jonathan isaac,9,10.180397,1.180397,1.180397,7.5,-112.0,-115.0,"BetOnline.ag, BetMGM",9,10.180397,7.5,6.650900900900901,6.650900900900901,0.5283018867924528,0.5348837209302325,OVER,0.0,True,False,False,14.1509009009009,0.75
Shaedon Sharpe,2025-04-03,shaedon sharpe,48,30.498055,-17.501945,17.501945,32.5,-111.0,-110.0,"DraftKings, Fanatics, FanDuel",48,30.498055,32.5,-6.692982456140349,6.692982456140349,0.5260663507109005,0.5238095238095238,UNDER,0.0,False,False,False,25.80701754385965,0.795
Al Horford,2025-04-04,al horford,12,23.276466,11.276466,11.276466,14.5,-113.0,-110.0,"Fanatics, DraftKings, BetMGM",12,23.276466,14.5,6.442857142857143,6.442857142857143,0.5305164319248826,0.5238095238095238,OVER,-100.0,False,False,True,20.942857142857143,0.7749999999999999
Kyle Filipowski,2025-04-04,kyle filipowski,20,23.706972,3.7069721,3.7069721,28.5,-115.0,105.0,"Fanatics, BetMGM, Bovada",20,23.706972,28.5,-6.812138728323699,6.812138728323699,0.5348837209302325,0.4878048780487805,UNDER,105.0,True,False,False,21.6878612716763,0.865
Tyrese Haliburton,2025-04-04,tyrese haliburton,34,31.34296,-2.6570396,2.6570396,32.5,-105.0,-104.0,"Fanatics, DraftKings, BetMGM",34,31.34296,32.5,-6.692982456140349,6.692982456140349,0.5121951219512195,0.5098039215686274,UNDER,0.0,False,False,False,25.80701754385965,0.795
Jalen Duren,2025-04-04,jalen duren,45,27.651243,-17.348757,17.348757,29.5,-115.0,-109.0,"Fanatics, DraftKings, Caesars",45,27.651243,29.5,-6.2864077669902905,6.2864077669902905,0.5348837209302325,0.5215311004784688,UNDER,0.0,False,False,False,23.21359223300971,0.7749999999999999
OG Anunoby,2025-04-05,og anunoby,32,25.055204,-6.9447956,6.9447956,28.5,-110.0,-103.0,"Fanatics, DraftKings, BetOnline.ag",32,25.055204,28.5,-6.812138728323699,6.812138728323699,0.5238095238095238,0.5073891625615764,UNDER,-100.0,False,False,True,21.6878612716763,0.865
Isaac Okoro,2025-04-06,isaac okoro,10,9.461851,-0.5381489,0.5381489,7.5,115.0,-105.0,"BetOnline.ag, Fanatics, BetMGM",10,9.461851,7.5,6.650900900900901,6.650900900900901,0.4651162790697674,0.5121951219512195,OVER,0.0,True,False,False,14.1509009009009,0.75
Isaiah Joe,2025-04-06,isaiah joe,8,14.9469,6.9469004,6.9469004,10.5,100.0,-110.0,"Fanatics, DraftKings, BetOnline.ag",8,14.9469,10.5,6.03846153846154,6.03846153846154,0.5,0.5238095238095238,OVER,-100.0,False,False,True,16.53846153846154,0.765
Payton Pritchard,2025-04-06,payton pritchard,33,17.144188,-15.855812,15.855812,24.5,-105.0,-105.0,"BetOnline.ag, Fanatics, BetMGM",33,17.144188,24.5,-6.99771689497717,6.99771689497717,0.5121951219512195,0.5121951219512195,UNDER,-100.0,False,False,True,17.50228310502283,0.855
Kyle Filipowski,2025-04-06,kyle filipowski,20,23.656778,3.6567783,3.6567783,28.5,-108.0,-105.0,"BetOnline.ag, Fanatics, BetMGM",20,23.656778,28.5,-6.812138728323699,6.812138728323699,0.5192307692307693,0.5121951219512195,UNDER,95.23809523809524,True,False,False,21.6878612716763,0.865
Miles McBride,2025-04-06,miles mcbride,10,16.303854,6.303854,6.303854,11.5,-115.0,100.0,"Fanatics, BetMGM, BetOnline.ag",10,16.303854,11.5,6.00228310502283,6.00228310502283,0.5348837209302325,0.5,OVER,-100.0,False,False,True,17.50228310502283,0.765
Jarred Vanderbilt,2025-04-06,jarred vanderbilt,6,9.283566,3.2835665,3.2835665,7.5,-103.0,-125.0,"BetOnline.ag, BetMGM",6,9.283566,7.5,6.650900900900901,6.650900900900901,0.5073891625615764,0.5555555555555556,OVER,0.0,False,False,False,14.1509009009009,0.75
Talen Horton-Tucker,2025-04-08,talen horton-tucker,22,13.954259,-8.045741,8.045741,21.5,-115.0,105.0,"Fanatics, Bovada, Caesars",22,13.954259,21.5,-6.481981981981985,6.481981981981985,0.5348837209302325,0.4878048780487805,UNDER,-100.0,False,False,True,15.018018018018015,0.765
Jarred Vanderbilt,2025-04-09,jarred vanderbilt,8,10.455028,2.4550276,2.4550276,7.5,105.0,-122.0,"Fanatics, BetOnline.ag",8,10.455028,7.5,6.650900900900901,6.650900900900901,0.4878048780487805,0.5495495495495496,OVER,0.0,True,False,False,14.1509009009009,0.75
Caleb Houstan,2025-04-09,caleb houstan,11,9.406823,-1.5931768,1.5931768,7.5,-105.0,-125.0,Fanatics,11,9.406823,7.5,6.650900900900901,6.650900900900901,0.5121951219512195,0.5555555555555556,OVER,0.0,True,False,False,14.1509009009009,0.75
Luke Kornet,2025-04-09,luke kornet,18,14.441286,-3.558714,3.558714,21.5,120.0,-111.0,"BetOnline.ag, Fanatics, BetMGM",18,14.441286,21.5,-6.481981981981985,6.481981981981985,0.4545454545454545,0.5260663507109005,UNDER,90.09009009009009,True,False,False,15.018018018018015,0.765
Jalen Duren,2025-04-11,jalen duren,32,24.296377,-7.703623,7.703623,28.5,105.0,-114.0,"BetOnline.ag, Fanatics, BetMGM",32,24.296377,28.5,-6.812138728323699,6.812138728323699,0.4878048780487805,0.5327102803738317,UNDER,-100.0,False,False,True,21.6878612716763,0.865
Bennedict Mathurin,2025-04-11,bennedict mathurin,31,22.164919,-8.835081,8.835081,26.5,-105.0,-105.0,"BetOnline.ag, DraftKings, Caesars",31,22.164919,26.5,-6.085253456221199,6.085253456221199,0.5121951219512195,0.5121951219512195,UNDER,-100.0,False,False,True,20.4147465437788,0.7749999999999999
Tyus Jones,2025-04-13,tyus jones,23,15.098229,-7.9017706,7.9017706,23.5,100.0,-130.0,BetOnline.ag,23,15.098229,23.5,-6.96153846153846,6.96153846153846,0.5,0.5652173913043478,UNDER,76.92307692307693,True,False,False,16.53846153846154,0.855
Isaiah Joe,2025-04-13,isaiah joe,24,21.366405,-2.6335945,2.6335945,26.5,125.0,-130.0,"BetOnline.ag, Bovada",24,21.366405,26.5,-6.085253456221199,6.085253456221199,0.4444444444444444,0.5652173913043478,UNDER,76.92307692307693,True,False,False,20.4147465437788,0.7749999999999999
