PLAYER_NAME,game_date,player_lower,TEAM_ABBREVIATION,OPPONENT,PRA,predicted_PRA,error,abs_error,line,over_price,under_price,bookmaker,actual_pra,predicted_pra,betting_line,edge,abs_edge,over_implied_prob,under_implied_prob,bet_side,bet_result,bet_won,bet_pushed,bet_lost
Jaylen Brown,2025-01-05,jaylen brown,,OKC,28,30.518375,2.5183753967285156,2.5183753967285156,30.5,-109.0,-110.0,"FanDuel, DraftKings, Caesars",28,30.518375,30.5,0.01837499999999892,0.01837499999999892,0.5215311004784688,0.5238095238095238,NONE,0.0,False,False,False
Jaylen Brown,2025-01-12,jaylen brown,,NOP,31,29.237839,-1.7621612548828125,1.7621612548828125,31.5,-106.0,-110.0,"DraftKings, FanDuel, Caesars",31,29.237839,31.5,-2.262160999999999,2.262160999999999,0.5145631067961165,0.5238095238095238,NONE,0.0,False,False,False
Jaylen Brown,2025-01-20,jaylen brown,,GSW,23,28.025835,5.025835037231445,5.025835037231445,30.5,105.0,-110.0,"DraftKings, Bovada, Caesars",23,28.025835,30.5,-2.4741649999999993,2.4741649999999993,0.4878048780487805,0.5238095238095238,NONE,0.0,False,False,False
Jaylen Brown,2025-01-25,jaylen brown,,DAL,36,34.84606,-1.1539382934570312,1.1539382934570312,30.5,104.0,-105.0,"BetOnline.ag, FanDuel, DraftKings",36,34.84606,30.5,4.346060000000001,4.346060000000001,0.49019607843137253,0.5121951219512195,OVER,104.0,True,False,False
Jaylen Brown,2025-02-02,jaylen brown,,PHI,37,36.97622,-0.0237808227539062,0.0237808227539062,33.5,-102.0,-105.0,"FanDuel, DraftKings, BetRivers",37,36.97622,33.5,3.476219999999998,3.476219999999998,0.504950495049505,0.5121951219512195,OVER,98.0392156862745,True,False,False
Jaylen Brown,2025-02-23,jaylen brown,,NYK,34,37.906563,3.906562805175781,3.906562805175781,31.5,-107.0,100.0,"BetOnline.ag, Fanatics, DraftKings",34,37.906563,31.5,6.4065629999999985,6.4065629999999985,0.5169082125603864,0.5,OVER,93.45794392523365,True,False,False
Jaylen Brown,2025-03-02,jaylen brown,,DEN,35,32.193047,-2.8069534301757812,2.8069534301757812,35.5,-103.0,-105.0,"DraftKings, Fanatics, FanDuel",35,32.193047,35.5,-3.306953,3.306953,0.5073891625615764,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Jaylen Brown,2025-03-10,jaylen brown,,UTA,41,39.163406,-1.8365936279296875,1.8365936279296875,39.5,110.0,-107.0,"FanDuel, Fanatics, DraftKings",41,39.163406,39.5,-0.33659399999999806,0.33659399999999806,0.47619047619047616,0.5169082125603864,NONE,0.0,False,False,False
Jaylen Brown,2025-03-12,jaylen brown,,OKC,17,19.253653,2.253652572631836,2.253652572631836,35.5,-105.0,-106.0,"FanDuel, Fanatics, DraftKings",17,19.253653,35.5,-16.246347,16.246347,0.5121951219512195,0.5145631067961165,UNDER,94.33962264150944,True,False,False
Jaylen Brown,2025-03-15,jaylen brown,,BKN,17,17.31469,0.3146896362304687,0.3146896362304687,33.5,-103.0,-106.0,"Fanatics, BetOnline.ag, DraftKings",17,17.31469,33.5,-16.18531,16.18531,0.5073891625615764,0.5145631067961165,UNDER,94.33962264150944,True,False,False
Jaylen Brown,2025-04-02,jaylen brown,,MIA,37,36.963047,-0.0369529724121093,0.0369529724121093,29.5,-105.0,-111.0,"DraftKings, Fanatics, FanDuel",37,36.963047,29.5,7.463047000000003,7.463047000000003,0.5121951219512195,0.5260663507109005,OVER,95.23809523809523,True,False,False
Jaylen Brown,2025-04-04,jaylen brown,,PHX,39,39.40157,0.4015693664550781,0.4015693664550781,26.5,-109.0,100.0,"Fanatics, FanDuel, DraftKings",39,39.40157,26.5,12.90157,12.90157,0.5215311004784688,0.5,OVER,91.74311926605505,True,False,False
Jaylen Brown,2025-04-06,jaylen brown,,WAS,22,20.36227,-1.6377296447753906,1.6377296447753906,35.5,108.0,-110.0,"BetOnline.ag, Fanatics, BetMGM",22,20.36227,35.5,-15.137730000000001,15.137730000000001,0.4807692307692308,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Jaylen Brown,2025-04-08,jaylen brown,,NYK,12,14.160943,2.160943031311035,2.160943031311035,27.5,-105.0,-108.0,"FanDuel, DraftKings, Fanatics",12,14.160943,27.5,-13.339057,13.339057,0.5121951219512195,0.5192307692307693,UNDER,92.5925925925926,True,False,False
Jaylen Martin,2025-03-31,jaylen martin,,MIA,9,9.215608,0.2156076431274414,0.2156076431274414,17.5,-115.0,-115.0,Bovada,9,9.215608,17.5,-8.284392,8.284392,0.5348837209302325,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Jaylen Wells,2024-11-02,jaylen wells,,PHI,22,23.154272,1.1542720794677734,1.1542720794677734,18.5,-105.0,-108.0,"BetOnline.ag, Caesars, BetMGM",22,23.154272,18.5,4.654271999999999,4.654271999999999,0.5121951219512195,0.5192307692307693,OVER,95.23809523809523,True,False,False
Jaylen Wells,2024-11-17,jaylen wells,,DEN,16,17.55245,1.552450180053711,1.552450180053711,13.5,-118.0,-105.0,"Caesars, BetMGM, BetOnline.ag",16,17.55245,13.5,4.05245,4.05245,0.5412844036697247,0.5121951219512195,OVER,84.7457627118644,True,False,False
Jaylen Wells,2024-11-29,jaylen wells,,NOP,22,20.843166,-1.1568336486816406,1.1568336486816406,15.5,104.0,-120.0,"Caesars, Bovada, BetOnline.ag",22,20.843166,15.5,5.343166,5.343166,0.49019607843137253,0.5454545454545454,OVER,104.0,True,False,False
Jaylen Wells,2024-12-01,jaylen wells,,IND,20,21.570711,1.5707111358642578,1.5707111358642578,15.5,-120.0,-105.0,"BetOnline.ag, Caesars, BetMGM",20,21.570711,15.5,6.070710999999999,6.070710999999999,0.5454545454545454,0.5121951219512195,OVER,83.33333333333334,True,False,False
Jaylen Wells,2025-01-20,jaylen wells,,MIN,16,17.891628,1.8916282653808592,1.8916282653808592,14.5,-109.0,-115.0,"Bovada, Caesars, BetMGM",16,17.891628,14.5,3.3916280000000008,3.3916280000000008,0.5215311004784688,0.5348837209302325,OVER,91.74311926605505,True,False,False
Jaylen Wells,2025-03-09,jaylen wells,,NOP,18,17.430256,-0.5697441101074219,0.5697441101074219,15.5,-103.0,100.0,"Fanatics, DraftKings, Caesars",18,17.430256,15.5,1.930256,1.930256,0.5073891625615764,0.5,NONE,0.0,False,False,False
Jaylen Wells,2025-03-31,jaylen wells,,BOS,16,15.975203,-0.0247974395751953,0.0247974395751953,12.5,-114.0,-113.0,"BetOnline.ag, Fanatics, BetMGM",16,15.975203,12.5,3.4752030000000005,3.4752030000000005,0.5327102803738317,0.5305164319248826,OVER,87.71929824561403,True,False,False
Jaylen Wells,2025-04-03,jaylen wells,,MIA,23,22.101154,-0.8988456726074219,0.8988456726074219,13.5,-105.0,-120.0,"BetOnline.ag, Fanatics, BetMGM",23,22.101154,13.5,8.601154000000001,8.601154000000001,0.5121951219512195,0.5454545454545454,OVER,95.23809523809523,True,False,False
Jaylen Wells,2025-04-05,jaylen wells,,DET,11,13.719619,2.719618797302246,2.719618797302246,15.5,-123.0,100.0,"Caesars, BetOnline.ag, BetMGM",11,13.719619,15.5,-1.7803810000000002,1.7803810000000002,0.5515695067264574,0.5,NONE,0.0,False,False,False
Jaylen Wells,2025-04-08,jaylen wells,,CHA,10,9.466291,-0.5337085723876953,0.5337085723876953,14.5,-105.0,-120.0,"Fanatics, BetOnline.ag, Bovada",10,9.466291,14.5,-5.033709,5.033709,0.5121951219512195,0.5454545454545454,UNDER,83.33333333333334,True,False,False
Jaylin Williams,2025-01-12,jaylin williams,,WAS,22,20.062687,-1.9373130798339844,1.9373130798339844,10.5,-137.0,100.0,Caesars,22,20.062687,10.5,9.562687,9.562687,0.5780590717299579,0.5,OVER,72.99270072992701,True,False,False
Jaylin Williams,2025-01-26,jaylin williams,,POR,15,15.512794,0.5127935409545898,0.5127935409545898,12.5,108.0,-125.0,"BetMGM, Caesars",15,15.512794,12.5,3.0127939999999995,3.0127939999999995,0.4807692307692308,0.5555555555555556,OVER,108.0,True,False,False
Jaylin Williams,2025-03-15,jaylin williams,,DET,11,11.035114,0.0351142883300781,0.0351142883300781,12.5,-110.0,-118.0,BetOnline.ag,11,11.035114,12.5,-1.464886,1.464886,0.5238095238095238,0.5412844036697247,NONE,0.0,False,False,False
Jaylon Tyson,2025-04-13,jaylon tyson,,IND,42,43.37644,1.3764381408691406,1.3764381408691406,27.5,132.0,115.0,"BetOnline.ag, Bovada",42,43.37644,27.5,15.876440000000002,15.876440000000002,0.43103448275862066,0.46511627906976744,OVER,132.0,True,False,False
Jayson Tatum,2024-10-24,jayson tatum,,WAS,42,41.26797,-0.7320289611816406,0.7320289611816406,42.5,-106.0,160.0,"DraftKings, FanDuel, Bovada",42,41.26797,42.5,-1.2320300000000017,1.2320300000000017,0.5145631067961165,0.38461538461538464,NONE,0.0,False,False,False
Jayson Tatum,2024-10-26,jayson tatum,,DET,43,47.91417,4.9141693115234375,4.9141693115234375,40.5,-105.0,170.0,"DraftKings, BetOnline.ag, FanDuel",43,47.91417,40.5,7.414169999999999,7.414169999999999,0.5121951219512195,0.37037037037037035,OVER,95.23809523809523,True,False,False
Jayson Tatum,2024-10-28,jayson tatum,,MIL,27,30.325241,3.3252410888671875,3.3252410888671875,42.5,100.0,148.0,"DraftKings, BetOnline.ag, BetMGM",27,30.325241,42.5,-12.174759000000002,12.174759000000002,0.5,0.4032258064516129,UNDER,148.0,True,False,False
Jayson Tatum,2024-10-30,jayson tatum,,IND,49,50.97941,1.979408264160156,1.979408264160156,43.5,-110.0,128.0,"DraftKings, Caesars, BetOnline.ag",49,50.97941,43.5,7.4794100000000014,7.4794100000000014,0.5238095238095238,0.43859649122807015,OVER,90.9090909090909,True,False,False
Jayson Tatum,2024-11-01,jayson tatum,,CHA,46,49.670536,3.6705360412597656,3.6705360412597656,41.5,-105.0,155.0,"DraftKings, FanDuel, BetOnline.ag",46,49.670536,41.5,8.170535999999998,8.170535999999998,0.5121951219512195,0.39215686274509803,OVER,95.23809523809523,True,False,False
Jayson Tatum,2024-11-02,jayson tatum,,CHA,39,42.611206,3.6112060546875,3.6112060546875,44.5,163.0,-109.0,"DraftKings, BetOnline.ag, Caesars",39,42.611206,44.5,-1.8887939999999972,1.8887939999999972,0.38022813688212925,0.5215311004784688,NONE,0.0,False,False,False
Jayson Tatum,2024-11-10,jayson tatum,,MIL,49,48.422092,-0.5779075622558594,0.5779075622558594,40.5,-111.0,148.0,"FanDuel, DraftKings, Caesars",49,48.422092,40.5,7.922091999999999,7.922091999999999,0.5260663507109005,0.4032258064516129,OVER,90.09009009009009,True,False,False
Jayson Tatum,2024-11-24,jayson tatum,,MIN,38,41.020782,3.020782470703125,3.020782470703125,40.5,-105.0,170.0,"FanDuel, BetOnline.ag, DraftKings",38,41.020782,40.5,0.520781999999997,0.520781999999997,0.5121951219512195,0.37037037037037035,NONE,0.0,False,False,False
Jayson Tatum,2024-12-01,jayson tatum,,CLE,45,49.185486,4.18548583984375,4.18548583984375,45.5,145.0,-110.0,"FanDuel, DraftKings, Caesars",45,49.185486,45.5,3.6854859999999974,3.6854859999999974,0.40816326530612246,0.5238095238095238,OVER,-100.0,False,False,True
Jayson Tatum,2024-12-15,jayson tatum,,WAS,42,45.5107,3.510700225830078,3.510700225830078,39.5,-105.0,175.0,"FanDuel, DraftKings, Caesars",42,45.5107,39.5,6.0107,6.0107,0.5121951219512195,0.36363636363636365,OVER,95.23809523809523,True,False,False
Jayson Tatum,2024-12-25,jayson tatum,,PHI,51,54.358173,3.358173370361328,3.358173370361328,42.5,-109.0,-113.0,"DraftKings, FanDuel, BetMGM",51,54.358173,42.5,11.858173,11.858173,0.5215311004784688,0.5305164319248826,OVER,91.74311926605505,True,False,False
Jayson Tatum,2024-12-29,jayson tatum,,IND,37,38.36352,1.3635215759277344,1.3635215759277344,45.5,-104.0,-105.0,"FanDuel, DraftKings, Caesars",37,38.36352,45.5,-7.136479999999999,7.136479999999999,0.5098039215686274,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Jayson Tatum,2024-12-31,jayson tatum,,TOR,34,37.430504,3.430503845214844,3.430503845214844,41.5,-105.0,-103.0,"FanDuel, DraftKings, Caesars",34,37.430504,41.5,-4.069496000000001,4.069496000000001,0.5121951219512195,0.5073891625615764,UNDER,97.0873786407767,True,False,False
Jayson Tatum,2025-01-05,jayson tatum,,OKC,37,40.774857,3.774856567382813,3.774856567382813,39.5,-105.0,-105.0,"FanDuel, DraftKings, Caesars",37,40.774857,39.5,1.2748569999999972,1.2748569999999972,0.5121951219512195,0.5121951219512195,NONE,0.0,False,False,False
Jayson Tatum,2025-01-12,jayson tatum,,NOP,50,53.537518,3.537517547607422,3.537517547607422,40.5,-104.0,-115.0,"DraftKings, FanDuel, Caesars",50,53.537518,40.5,13.037517999999999,13.037517999999999,0.5098039215686274,0.5348837209302325,OVER,96.15384615384616,True,False,False
Jayson Tatum,2025-01-20,jayson tatum,,GSW,38,35.61577,-2.3842315673828125,2.3842315673828125,39.5,-111.0,100.0,"DraftKings, Bovada, Caesars",38,35.61577,39.5,-3.8842300000000023,3.8842300000000023,0.5260663507109005,0.5,UNDER,100.0,True,False,False
Jayson Tatum,2025-01-25,jayson tatum,,DAL,33,35.337597,2.337596893310547,2.337596893310547,39.5,-110.0,-104.0,"BetOnline.ag, FanDuel, DraftKings",33,35.337597,39.5,-4.162402999999998,4.162402999999998,0.5238095238095238,0.5098039215686274,UNDER,96.15384615384616,True,False,False
Jayson Tatum,2025-02-02,jayson tatum,,PHI,53,48.36585,-4.634151458740234,4.634151458740234,40.5,-103.0,-105.0,"FanDuel, DraftKings, BetRivers",53,48.36585,40.5,7.865850000000002,7.865850000000002,0.5073891625615764,0.5121951219512195,OVER,97.0873786407767,True,False,False
Jayson Tatum,2025-02-23,jayson tatum,,NYK,44,41.69241,-2.3075904846191406,2.3075904846191406,39.5,-106.0,-109.0,"BetOnline.ag, Fanatics, DraftKings",44,41.69241,39.5,2.1924100000000024,2.1924100000000024,0.5145631067961165,0.5215311004784688,NONE,0.0,False,False,False
Jayson Tatum,2025-03-02,jayson tatum,,DEN,34,34.685364,0.68536376953125,0.68536376953125,44.5,-106.0,-105.0,"DraftKings, Fanatics, FanDuel",34,34.685364,44.5,-9.814636,9.814636,0.5145631067961165,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Jayson Tatum,2025-03-12,jayson tatum,,OKC,49,48.730213,-0.2697868347167969,0.2697868347167969,44.5,105.0,-114.0,"FanDuel, Fanatics, DraftKings",49,48.730213,44.5,4.230212999999999,4.230212999999999,0.4878048780487805,0.5327102803738317,OVER,105.0,True,False,False
Jayson Tatum,2025-03-14,jayson tatum,,MIA,37,37.417007,0.4170074462890625,0.4170074462890625,46.5,135.0,-104.0,"BetOnline.ag, Fanatics, FanDuel",37,37.417007,46.5,-9.082993000000002,9.082993000000002,0.425531914893617,0.5098039215686274,UNDER,96.15384615384616,True,False,False
Jayson Tatum,2025-03-15,jayson tatum,,BKN,36,36.079277,0.0792770385742187,0.0792770385742187,41.5,-103.0,-107.0,"Fanatics, BetOnline.ag, DraftKings",36,36.079277,41.5,-5.420723000000002,5.420723000000002,0.5073891625615764,0.5169082125603864,UNDER,93.45794392523365,True,False,False
Jayson Tatum,2025-03-23,jayson tatum,,POR,48,43.74975,-4.250251770019531,4.250251770019531,43.5,100.0,-109.0,"DraftKings, Fanatics, FanDuel",48,43.74975,43.5,0.2497499999999988,0.2497499999999988,0.5,0.5215311004784688,NONE,0.0,False,False,False
Jayson Tatum,2025-03-31,jayson tatum,,MEM,41,48.254555,7.254554748535156,7.254554748535156,43.5,-105.0,-108.0,"BetOnline.ag, Fanatics, DraftKings",41,48.254555,43.5,4.754555000000003,4.754555000000003,0.5121951219512195,0.5192307692307693,OVER,-100.0,False,False,True
Jayson Tatum,2025-04-02,jayson tatum,,MIA,26,23.502995,-2.4970054626464844,2.4970054626464844,42.5,-105.0,-104.0,"DraftKings, Fanatics, FanDuel",26,23.502995,42.5,-18.997005,18.997005,0.5121951219512195,0.5098039215686274,UNDER,96.15384615384616,True,False,False
Jayson Tatum,2025-04-04,jayson tatum,,PHX,39,39.24509,0.2450904846191406,0.2450904846191406,38.5,-105.0,-108.0,"Fanatics, FanDuel, DraftKings",39,39.24509,38.5,0.7450899999999976,0.7450899999999976,0.5121951219512195,0.5192307692307693,NONE,0.0,False,False,False
Jayson Tatum,2025-04-08,jayson tatum,,NYK,44,45.97051,1.9705085754394531,1.9705085754394531,38.5,-106.0,-110.0,"FanDuel, DraftKings, Fanatics",44,45.97051,38.5,7.470509999999997,7.470509999999997,0.5145631067961165,0.5238095238095238,OVER,94.33962264150944,True,False,False
Jayson Tatum,2025-04-11,jayson tatum,,CHA,32,30.781248,-1.2187519073486328,1.2187519073486328,36.5,115.0,-114.0,"BetOnline.ag, Bovada",32,30.781248,36.5,-5.7187519999999985,5.7187519999999985,0.46511627906976744,0.5327102803738317,UNDER,87.71929824561403,True,False,False
Jerami Grant,2024-10-27,jerami grant,,NOP,35,34.473396,-0.5266036987304688,0.5266036987304688,25.5,-118.0,170.0,"DraftKings, FanDuel, BetOnline.ag",35,34.473396,25.5,8.973396000000001,8.973396000000001,0.5412844036697247,0.37037037037037035,OVER,84.7457627118644,True,False,False
Jerami Grant,2024-11-17,jerami grant,,ATL,10,11.245925,1.245924949645996,1.245924949645996,27.5,-110.0,-109.0,"DraftKings, FanDuel, BetOnline.ag",10,11.245925,27.5,-16.254075,16.254075,0.5238095238095238,0.5215311004784688,UNDER,91.74311926605505,True,False,False
Jerami Grant,2025-01-26,jerami grant,,OKC,7,4.9834614,-2.016538619995117,2.016538619995117,20.5,-105.0,-120.0,"BetOnline.ag, DraftKings, BetMGM",7,4.9834614,20.5,-15.5165386,15.5165386,0.5121951219512195,0.5454545454545454,UNDER,83.33333333333334,True,False,False
Jeremiah Robinson-Earl,2024-11-29,jeremiah robinson-earl,,MEM,7,8.486291,1.4862909317016602,1.4862909317016602,16.5,-102.0,-125.0,"Caesars, BetMGM, BetOnline.ag",7,8.486291,16.5,-8.013709,8.013709,0.504950495049505,0.5555555555555556,UNDER,80.0,True,False,False
Jeremiah Robinson-Earl,2024-12-01,jeremiah robinson-earl,,NYK,6,6.998138,0.9981379508972168,0.9981379508972168,12.5,-103.0,-114.0,"Caesars, BetOnline.ag, BetMGM",6,6.998138,12.5,-5.501862,5.501862,0.5073891625615764,0.5327102803738317,UNDER,87.71929824561403,True,False,False
Jeremiah Robinson-Earl,2025-03-23,jeremiah robinson-earl,,DET,27,20.679226,-6.320774078369141,6.320774078369141,14.5,-120.0,100.0,"BetMGM, Caesars, BetOnline.ag",27,20.679226,14.5,6.179226,6.179226,0.5454545454545454,0.5,OVER,83.33333333333334,True,False,False
Jeremiah Robinson-Earl,2025-03-30,jeremiah robinson-earl,,CHA,15,16.964737,1.9647369384765625,1.9647369384765625,15.5,110.0,-105.0,"Fanatics, BetOnline.ag, BetMGM",15,16.964737,15.5,1.4647369999999995,1.4647369999999995,0.47619047619047616,0.5121951219512195,NONE,0.0,False,False,False
Jeremiah Robinson-Earl,2025-04-08,jeremiah robinson-earl,,BKN,14,13.674754,-0.3252458572387695,0.3252458572387695,11.5,110.0,-130.0,"Fanatics, BetMGM",14,13.674754,11.5,2.174754,2.174754,0.47619047619047616,0.5652173913043478,NONE,0.0,False,False,False
Jeremiah Robinson-Earl,2025-04-13,jeremiah robinson-earl,,OKC,31,27.710762,-3.2892379760742188,3.2892379760742188,29.5,161.0,-165.0,"BetOnline.ag, Bovada",31,27.710762,29.5,-1.789238000000001,1.789238000000001,0.3831417624521073,0.6226415094339622,NONE,0.0,False,False,False
Jeremy Sochan,2024-10-24,jeremy sochan,,DAL,26,24.918814,-1.081186294555664,1.081186294555664,20.5,105.0,155.0,"DraftKings, FanDuel, Bovada",26,24.918814,20.5,4.418814000000001,4.418814000000001,0.4878048780487805,0.39215686274509803,OVER,105.0,True,False,False
Jeremy Sochan,2024-12-25,jeremy sochan,,NYK,32,32.60994,0.6099395751953125,0.6099395751953125,24.5,-103.0,115.0,"DraftKings, FanDuel, Bovada",32,32.60994,24.5,8.109940000000002,8.109940000000002,0.5073891625615764,0.46511627906976744,OVER,97.0873786407767,True,False,False
Jeremy Sochan,2025-01-23,jeremy sochan,,IND,25,22.965496,-2.034503936767578,2.034503936767578,18.5,104.0,-108.0,"DraftKings, Bovada, BetOnline.ag",25,22.965496,18.5,4.465496000000002,4.465496000000002,0.49019607843137253,0.5192307692307693,OVER,104.0,True,False,False
Jeremy Sochan,2025-01-25,jeremy sochan,,IND,6,6.2175817,0.2175817489624023,0.2175817489624023,18.5,105.0,-102.0,"DraftKings, Bovada, Caesars",6,6.2175817,18.5,-12.2824183,12.2824183,0.4878048780487805,0.504950495049505,UNDER,98.0392156862745,True,False,False
Jeremy Sochan,2025-03-23,jeremy sochan,,TOR,16,16.366634,0.3666343688964844,0.3666343688964844,22.5,-110.0,-105.0,"DraftKings, FanDuel, BetOnline.ag",16,16.366634,22.5,-6.133365999999999,6.133365999999999,0.5238095238095238,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Jeremy Sochan,2025-03-25,jeremy sochan,,DET,6,6.876453,0.8764529228210449,0.8764529228210449,22.5,-103.0,-114.0,"DraftKings, Fanatics, BetOnline.ag",6,6.876453,22.5,-15.623547,15.623547,0.5073891625615764,0.5327102803738317,UNDER,87.71929824561403,True,False,False
Jeremy Sochan,2025-03-27,jeremy sochan,,CLE,20,19.614414,-0.3855857849121094,0.3855857849121094,18.5,-114.0,-105.0,"BetOnline.ag, Fanatics, BetMGM",20,19.614414,18.5,1.114414,1.114414,0.5327102803738317,0.5121951219512195,NONE,0.0,False,False,False
Jeremy Sochan,2025-03-30,jeremy sochan,,GSW,5,3.8527489,-1.1472511291503906,1.1472511291503906,23.5,105.0,-120.0,"DraftKings, Fanatics, BetOnline.ag",5,3.8527489,23.5,-19.6472511,19.6472511,0.4878048780487805,0.5454545454545454,UNDER,83.33333333333334,True,False,False
Jericho Sims,2025-03-11,jericho sims,,IND,9,9.592053,0.5920534133911133,0.5920534133911133,8.5,-130.0,100.0,DraftKings,9,9.592053,8.5,1.092053,1.092053,0.5652173913043478,0.5,NONE,0.0,False,False,False
Jericho Sims,2025-03-13,jericho sims,,LAL,16,15.6708555,-0.3291444778442383,0.3291444778442383,6.5,-145.0,105.0,BetMGM,16,15.6708555,6.5,9.1708555,9.1708555,0.5918367346938775,0.4878048780487805,OVER,68.96551724137932,True,False,False
Jett Howard,2025-04-11,jett howard,,IND,18,20.349474,2.3494739532470703,2.3494739532470703,15.5,100.0,130.0,"BetOnline.ag, Bovada",18,20.349474,15.5,4.849474000000001,4.849474000000001,0.5,0.43478260869565216,OVER,100.0,True,False,False
Jevon Carter,2025-04-08,jevon carter,,CLE,14,15.084484,1.0844841003417969,1.0844841003417969,20.5,-110.0,-105.0,"Fanatics, Bovada, BetOnline.ag",14,15.084484,20.5,-5.415516,5.415516,0.5238095238095238,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Joel Embiid,2024-12-08,joel embiid,,CHI,47,45.824787,-1.175212860107422,1.175212860107422,33.5,108.0,138.0,"DraftKings, Caesars, BetOnline.ag",47,45.824787,33.5,12.324787,12.324787,0.4807692307692308,0.42016806722689076,OVER,108.0,True,False,False
Joel Embiid,2024-12-25,joel embiid,,BOS,38,39.302853,1.3028526306152344,1.3028526306152344,39.5,-115.0,-109.0,"BetMGM, Caesars, BetRivers",38,39.302853,39.5,-0.19714700000000107,0.19714700000000107,0.5348837209302325,0.5215311004784688,NONE,0.0,False,False,False
Joel Embiid,2025-01-04,joel embiid,,BKN,46,44.511154,-1.4888458251953125,1.4888458251953125,43.5,110.0,-115.0,"FanDuel, DraftKings, Caesars",46,44.511154,43.5,1.0111539999999977,1.0111539999999977,0.47619047619047616,0.5348837209302325,NONE,0.0,False,False,False
Joel Embiid,2025-02-09,joel embiid,,MIL,45,44.206886,-0.7931137084960938,0.7931137084960938,43.5,-108.0,105.0,"DraftKings, FanDuel, Caesars",45,44.206886,43.5,0.7068859999999972,0.7068859999999972,0.5192307692307693,0.4878048780487805,NONE,0.0,False,False,False
John Collins,2024-11-09,john collins,,SAS,27,28.013306,1.0133056640625,1.0133056640625,21.5,-112.0,-115.0,"BetOnline.ag, Caesars, BetMGM",27,28.013306,21.5,6.513306,6.513306,0.5283018867924528,0.5348837209302325,OVER,89.28571428571429,True,False,False
John Collins,2024-11-23,john collins,,NYK,34,36.00073,2.0007286071777344,2.0007286071777344,27.5,-108.0,-120.0,"BetOnline.ag, Caesars, BetMGM",34,36.00073,27.5,8.500729999999997,8.500729999999997,0.5192307692307693,0.5454545454545454,OVER,92.5925925925926,True,False,False
John Collins,2025-02-01,john collins,,ORL,25,26.823616,1.8236160278320312,1.8236160278320312,22.5,-122.0,-105.0,"BetOnline.ag, DraftKings, BetMGM",25,26.823616,22.5,4.323616000000001,4.323616000000001,0.5495495495495496,0.5121951219512195,OVER,81.9672131147541,True,False,False
John Collins,2025-03-10,john collins,,BOS,40,38.81897,-1.1810302734375,1.1810302734375,23.5,-105.0,-104.0,"Fanatics, DraftKings, Caesars",40,38.81897,23.5,15.31897,15.31897,0.5121951219512195,0.5098039215686274,OVER,95.23809523809523,True,False,False
Johnny Juzang,2025-01-05,johnny juzang,,ORL,18,15.469244,-2.5307559967041016,2.5307559967041016,17.5,105.0,-110.0,"Caesars, BetMGM, Bovada",18,15.469244,17.5,-2.0307560000000002,2.0307560000000002,0.4878048780487805,0.5238095238095238,NONE,0.0,False,False,False
Johnny Juzang,2025-03-09,johnny juzang,,PHI,23,22.9782,-0.021799087524414,0.021799087524414,15.5,100.0,104.0,"Fanatics, DraftKings, Caesars",23,22.9782,15.5,7.478200000000001,7.478200000000001,0.5,0.49019607843137253,OVER,100.0,True,False,False
Johnny Juzang,2025-03-10,johnny juzang,,BOS,8,8.482382,0.4823818206787109,0.4823818206787109,14.5,-103.0,-110.0,"Fanatics, DraftKings, Caesars",8,8.482382,14.5,-6.017618000000001,6.017618000000001,0.5073891625615764,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Johnny Juzang,2025-03-16,johnny juzang,,MIN,16,14.876771,-1.1232290267944336,1.1232290267944336,14.5,-109.0,-115.0,"BetOnline.ag, Fanatics, Bovada",16,14.876771,14.5,0.37677099999999975,0.37677099999999975,0.5215311004784688,0.5348837209302325,NONE,0.0,False,False,False
Johnny Juzang,2025-04-04,johnny juzang,,IND,20,21.067488,1.067487716674805,1.067487716674805,14.5,-110.0,-110.0,"Fanatics, Bovada",20,21.067488,14.5,6.567488000000001,6.567488000000001,0.5238095238095238,0.5238095238095238,OVER,90.9090909090909,True,False,False
Johnny Juzang,2025-04-06,johnny juzang,,ATL,19,18.283632,-0.7163677215576172,0.7163677215576172,17.5,-110.0,-103.0,"BetOnline.ag, Fanatics, Bovada",19,18.283632,17.5,0.7836320000000008,0.7836320000000008,0.5238095238095238,0.5073891625615764,NONE,0.0,False,False,False
Johnny Juzang,2025-04-13,johnny juzang,,MIN,18,18.760427,0.7604274749755859,0.7604274749755859,18.5,-109.0,-119.0,"BetOnline.ag, Bovada",18,18.760427,18.5,0.26042699999999996,0.26042699999999996,0.5215311004784688,0.54337899543379,NONE,0.0,False,False,False
Jonathan Isaac,2024-11-01,jonathan isaac,,CLE,9,10.913263,1.9132633209228516,1.9132633209228516,15.5,-117.0,-110.0,"Caesars, BetMGM",9,10.913263,15.5,-4.586736999999999,4.586736999999999,0.5391705069124424,0.5238095238095238,UNDER,90.9090909090909,True,False,False
