simulation,ending_bankroll,return_pct
2490,2103.5355996823378,110.3535599682338
2491,2255.984905392309,125.5984905392309
2492,2169.549253145813,116.95492531458132
2493,2398.891521362114,139.88915213621138
2494,2092.3053696797006,109.23053696797007
2495,2187.2520024753526,118.72520024753528
2496,2642.471584931894,164.2471584931894
2497,2209.3797088948563,120.93797088948564
2498,2019.374325606009,101.93743256060093
2499,2303.701841053784,130.37018410537837
2500,2308.556156679931,130.8556156679931
2501,2039.5077348571672,103.95077348571671
2502,2198.3747825321834,119.83747825321834
2503,2127.4985136567598,112.749851365676
2504,2163.3825195725613,116.33825195725613
2505,2137.920762211225,113.7920762211225
2506,2185.3037968094723,118.53037968094723
2507,2151.829433033739,115.18294330337389
2508,2213.2223327368797,121.32223327368798
2509,2287.5084978290156,128.75084978290155
2510,2103.5743083301504,110.35743083301503
2511,2310.778537341284,131.07785373412838
2512,2283.5023660347174,128.35023660347176
2513,2255.2512249031015,125.52512249031014
2514,2261.909553010136,126.19095530101356
2515,1810.212777210853,81.0212777210853
2516,2313.0412268926943,131.30412268926946
2517,2352.614223132767,135.26142231327674
2518,2168.3019514031866,116.83019514031865
2519,2318.794845643652,131.8794845643652
2520,2120.750405431136,112.07504054311363
2521,2089.5886268721715,108.95886268721715
2522,2095.429635741565,109.54296357415649
2523,2282.3464333710176,128.23464333710177
2524,2092.6664497347792,109.26664497347791
2525,2226.8706859727677,122.68706859727678
2526,2174.884665280466,117.48846652804659
2527,2089.7658027569946,108.97658027569945
2528,2223.661775234361,122.36617752343611
2529,2441.109713617445,144.11097136174448
2530,2308.30755643252,130.83075564325202
2531,1922.7818481102645,92.27818481102645
2532,2063.2908175880066,106.32908175880064
2533,2293.8957851871655,129.38957851871655
2534,2234.0316535768525,123.40316535768525
2535,2312.679325330175,131.2679325330175
2536,2222.72423703683,122.272423703683
2537,2164.989425662929,116.49894256629292
2538,2175.3165426386745,117.53165426386745
2539,2076.67744850074,107.66774485007397
2540,2298.7714708439953,129.87714708439952
2541,2201.922922869703,120.1922922869703
2542,2372.7538935249218,137.2753893524922
2543,2295.4032166855354,129.54032166855356
2544,2239.5846479523925,123.95846479523924
2545,2432.6551014531,143.26551014531
2546,2289.0161977521416,128.90161977521416
2547,2304.1153093980774,130.41153093980773
2548,1998.9014995083196,99.89014995083197
2549,2222.1592119913093,122.21592119913095
2550,2429.8922976480744,142.98922976480745
2551,2052.226702797048,105.22267027970477
2552,2122.8207794169816,112.28207794169816
2553,2092.532889472962,109.25328894729618
2554,2175.994069301978,117.59940693019782
2555,2113.0497387778637,111.30497387778635
2556,2228.511885176697,122.8511885176697
2557,2262.7045022068505,126.27045022068506
2558,2163.8429166758897,116.38429166758897
2559,2234.5681840140055,123.45681840140057
2560,2263.859982137003,126.38599821370029
2561,2351.7879302660713,135.1787930266071
2562,2199.8714713070663,119.98714713070662
2563,2207.329182891914,120.73291828919142
2564,2532.1667361873538,153.2166736187354
2565,2364.7223057878323,136.47223057878324
2566,2089.7232921672376,108.97232921672378
2567,2010.058090542622,101.00580905426222
2568,2133.6529589731163,113.36529589731161
2569,2396.560105226979,139.65601052269793
2570,2090.157690317144,109.0157690317144
2571,2518.006885914091,151.8006885914091
2572,2296.9155963837807,129.6915596383781
2573,2464.5402426115356,146.45402426115356
2574,2125.526092630205,112.55260926302046
2575,1871.6947390701728,87.16947390701728
2576,2024.2320967229741,102.42320967229742
2577,1955.6030163078651,95.5603016307865
2578,2430.1419063663975,143.01419063663974
2579,2228.4844887116415,122.84844887116412
2580,2177.1182399954764,117.71182399954765
2581,2256.6043930957308,125.66043930957309
2582,2395.8098027987303,139.58098027987305
2583,2234.898663249308,123.48986632493077
2584,2113.6251382869314,111.36251382869315
2585,2223.0931418267937,122.30931418267939
2586,1993.1803478405,99.31803478404998
2587,2145.1127480924633,114.51127480924632
2588,2205.1859422708267,120.51859422708269
2589,2248.838639386915,124.8838639386915
2590,2300.2890810064664,130.02890810064662
2591,1912.1356700593196,91.21356700593198
2592,2277.1461620192335,127.71461620192338
2593,2082.174189365293,108.2174189365293
2594,2185.0349848771884,118.50349848771886
2595,2004.7518870800343,100.47518870800344
2596,2160.1143803566347,116.01143803566347
2597,2236.5036116909905,123.65036116909907
2598,2280.1947484848147,128.01947484848148
2599,2312.251241680585,131.22512416805847
2600,2233.289801132282,123.3289801132282
2601,2374.986515579051,137.49865155790508
2602,2574.998978002746,157.49989780027457
2603,2156.070197605284,115.60701976052843
2604,2252.770097187592,125.27700971875922
2605,2022.2171589230989,102.2217158923099
2606,2240.390015363529,124.03900153635293
2607,2226.668964643896,122.6668964643896
2608,2281.293750035351,128.1293750035351
2609,2293.264478803948,129.32644788039477
2610,2223.9608316895246,122.39608316895247
2611,2414.7487188559326,141.47487188559325
2612,2188.0680244180794,118.80680244180795
2613,2176.3814435180775,117.63814435180775
2614,2133.81317774565,113.38131777456502
2615,1773.115792098568,77.31157920985679
2616,2139.8519101675,113.98519101675002
2617,2179.486136382008,117.94861363820081
2618,2390.1152816622466,139.01152816622465
2619,2770.622973131886,177.06229731318857
2620,2385.8370347118994,138.58370347118995
2621,2073.2536552770794,107.32536552770794
2622,2228.8663675923617,122.88663675923618
2623,2295.7274896830995,129.57274896830998
2624,2372.481340707126,137.2481340707126
2625,2262.925164256387,126.29251642563868
2626,2111.4641694344687,111.14641694344685
2627,2263.019730355947,126.30197303559471
2628,2079.759456759449,107.9759456759449
2629,2264.5739292414546,126.45739292414544
2630,2211.0928340976784,121.10928340976783
2631,2007.3087975042204,100.73087975042205
2632,1932.4972472427003,93.24972472427002
2633,2198.584720887833,119.85847208878333
2634,2242.8708233975553,124.28708233975554
2635,2202.0914205450435,120.20914205450435
2636,2245.0746127375837,124.50746127375835
2637,2020.617732664632,102.06177326646322
2638,2056.1211175264357,105.61211175264359
2639,2252.023555656731,125.20235556567307
2640,2228.2941479146434,122.82941479146432
2641,1861.6923784004694,86.16923784004693
2642,2215.132253410707,121.51322534107072
2643,1861.42468089126,86.142468089126
2644,2240.446809283479,124.04468092834793
2645,2133.1687615407186,113.31687615407185
2646,2308.2613118053528,130.82613118053524
2647,2125.454329848686,112.54543298486861
2648,2256.729211769081,125.67292117690809
2649,2296.8251174307957,129.6825117430796
2650,2013.5911801589623,101.35911801589623
2651,2106.948270400437,110.69482704004372
2652,2142.4868142972123,114.24868142972122
2653,2235.2501701217116,123.52501701217116
2654,2245.8640371063684,124.58640371063683
2655,2295.2205306857772,129.52205306857772
2656,2133.47670068386,113.34767006838602
2657,2220.4736661502006,122.04736661502005
2658,2221.293267114937,122.1293267114937
2659,2228.3900741533657,122.83900741533658
2660,2327.3526258590023,132.73526258590022
2661,2253.123373396444,125.3123373396444
2662,2203.5423962008413,120.35423962008412
2663,2124.2047137046075,112.42047137046076
2664,2131.152332508772,113.11523325087718
2665,2131.536726497883,113.15367264978833
2666,2162.772299210042,116.27722992100419
2667,2068.9384020278085,106.89384020278085
2668,2385.264833010454,138.52648330104537
2669,2285.264796710377,128.5264796710377
2670,1767.9387268772762,76.79387268772761
2671,1948.6020754226865,94.86020754226865
2672,2185.23481915461,118.52348191546098
2673,2260.415407190299,126.04154071902988
2674,2021.3619263201858,102.13619263201856
2675,2092.2813105969476,109.22813105969476
2676,2298.8143974812474,129.88143974812476
2677,1917.4139933659044,91.74139933659045
2678,2231.6633366109368,123.16633366109366
2679,2173.043693874253,117.3043693874253
2680,1782.2452608625345,78.22452608625345
2681,2124.5863854463537,112.45863854463538
2682,2346.0584689067396,134.60584689067394
2683,2224.271231560611,122.4271231560611
2684,2382.7102692184944,138.27102692184945
2685,2403.680650557294,140.36806505572937
2686,2122.0789924088217,112.2078992408822
2687,1999.830497633363,99.9830497633363
2688,2228.884063001839,122.88840630018392
2689,2105.3307331503092,110.53307331503093
2690,2298.768906683943,129.8768906683943
2691,2044.706832058178,104.4706832058178
2692,2142.280242569192,114.22802425691923
2693,2095.640272853085,109.56402728530854
2694,2156.8519530474405,115.68519530474406
2695,2108.0313844527004,110.80313844527004
2696,2195.1540216951657,119.51540216951658
2697,1953.355047842905,95.33550478429049
2698,2238.4646789160815,123.84646789160816
2699,2168.129605830455,116.81296058304551
2700,2124.2061314505745,112.42061314505744
2701,2381.637468294409,138.16374682944087
2702,2047.3792261528793,104.73792261528794
2703,2081.736959938195,108.17369599381949
2704,2124.533610390936,112.45336103909355
2705,2203.758892042307,120.37588920423067
2706,2136.523605554153,113.6523605554153
2707,2283.854341537649,128.38543415376492
2708,2170.1172544234114,117.01172544234115
2709,1949.2769886007447,94.92769886007449
2710,2335.5219055972193,133.55219055972194
2711,2355.552749646477,135.55527496464768
2712,2014.6884034025843,101.46884034025842
2713,2071.78660167104,107.178660167104
2714,1953.7930818498303,95.37930818498303
2715,1817.220168348444,81.72201683484441
2716,2086.3728579850936,108.63728579850935
2717,2011.0839463575976,101.10839463575978
2718,2008.281613353949,100.82816133539492
2719,2153.0753837157795,115.30753837157795
2720,2375.8395942231823,137.58395942231823
2721,1858.169429461656,85.8169429461656
2722,2275.0252186561106,127.50252186561104
2723,2211.6372146918443,121.16372146918444
2724,2259.219259349804,125.92192593498038
2725,2028.2176496283791,102.82176496283793
2726,2190.6077830276827,119.06077830276827
2727,2151.147440572369,115.11474405723688
2728,2211.4602431574917,121.14602431574917
2729,2346.2514914718317,134.62514914718318
2730,2330.8027923558784,133.08027923558785
2731,2158.4611893817423,115.84611893817423
2732,2323.3114105857067,132.33114105857067
2733,2419.109371831636,141.91093718316358
2734,2053.6734064061734,105.36734064061734
2735,2234.210582381895,123.42105823818952
2736,2076.537940383141,107.65379403831412
2737,2355.509427430859,135.55094274308587
2738,2441.0626097918885,144.10626097918885
2739,2274.9396949706693,127.49396949706693
2740,2145.0646172451507,114.50646172451506
2741,2283.0770253927058,128.30770253927057
2742,2315.134626012298,131.5134626012298
2743,2080.3837187417907,108.03837187417909
2744,2212.6622573319573,121.26622573319574
2745,2324.2546115166174,132.42546115166175
2746,2368.063370888295,136.8063370888295
2747,2485.260891643568,148.52608916435682
2748,2091.361352903027,109.13613529030273
2749,2043.3578141246842,104.33578141246839
2750,2330.9705855897973,133.09705855897974
2751,2124.7706566898787,112.47706566898788
2752,2255.4032916106794,125.54032916106794
2753,2223.759684975492,122.37596849754917
2754,2190.26100399226,119.02610039922604
2755,1854.4332013841724,85.44332013841725
2756,1963.0177646380655,96.30177646380656
2757,2314.91053763285,131.49105376328495
2758,1926.595014777267,92.65950147772668
2759,2168.071188825944,116.80711888259441
2760,2084.128618298145,108.41286182981449
2761,2340.8514614525425,134.08514614525427
2762,2250.5271891627,125.05271891626997
2763,2232.3945935258807,123.23945935258807
2764,2250.8471927164383,125.08471927164382
2765,2150.82106546329,115.082106546329
2766,2390.3983672129298,139.03983672129297
2767,2331.674461163399,133.1674461163399
2768,2046.2015180368235,104.62015180368236
2769,2179.934451310383,117.99344513103831
2770,2142.8525008774764,114.28525008774764
2771,2145.6678171767267,114.56678171767267
2772,1958.765893240558,95.8765893240558
2773,2625.5808866533603,162.55808866533604
2774,2207.8650796159923,120.78650796159924
2775,2367.453389090958,136.74533890909578
2776,2315.785910312546,131.57859103125463
2777,2203.8219640687225,120.38219640687227
2778,2432.8240450992394,143.28240450992396
2779,1979.0780371156075,97.90780371156073
2780,2233.986774461564,123.3986774461564
2781,2145.8581334098853,114.58581334098854
2782,2264.3041637056126,126.43041637056128
2783,2230.193877370448,123.01938773704477
2784,2294.3690991574163,129.4369099157416
2785,2095.326793002952,109.53267930029517
2786,2213.734009349328,121.3734009349328
2787,2050.1315422067123,105.01315422067124
2788,2250.3856948537164,125.03856948537164
2789,2543.329113841437,154.3329113841437
2790,2001.2176482644477,100.12176482644475
2791,2142.7838744778646,114.27838744778644
2792,1859.634558168287,85.9634558168287
2793,2400.9245131531293,140.09245131531293
2794,2016.0949883557967,101.60949883557966
2795,2274.26858669586,127.42685866958601
2796,2263.8515477671076,126.38515477671075
2797,2261.279702208367,126.1279702208367
2798,2180.006609373621,118.0006609373621
2799,2122.4141993126173,112.2414199312617
2800,2222.3799478421283,122.23799478421284
2801,1944.3592668570302,94.43592668570302
2802,2188.2795066394747,118.82795066394745
2803,2238.0239572782825,123.80239572782826
2804,2128.2732207644076,112.82732207644077
2805,2189.021251184557,118.9021251184557
2806,2053.977187500854,105.39771875008542
2807,2311.9681009045535,131.19681009045533
2808,2422.366292405136,142.2366292405136
2809,2260.2434047223774,126.02434047223774
2810,2443.6155598736905,144.36155598736903
2811,2354.7104242724454,135.47104242724456
2812,2490.586730681254,149.05867306812536
2813,2093.9016597148175,109.39016597148176
2814,2172.571484965153,117.2571484965153
2815,2285.081087121663,128.50810871216632
2816,2003.673852054142,100.3673852054142
2817,2217.9572070523755,121.79572070523754
2818,2167.709310947645,116.77093109476448
2819,2107.5905736038635,110.75905736038636
2820,2164.8484134087184,116.48484134087185
2821,2020.5586059919801,102.055860599198
2822,2236.4899540331176,123.64899540331176
2823,2260.3436831651507,126.03436831651504
2824,2301.5734422033047,130.15734422033046
2825,2284.46701038435,128.446701038435
2826,2195.221052869891,119.52210528698912
2827,2373.06944424055,137.30694442405502
2828,2135.3003217356386,113.53003217356385
2829,2439.225786375361,143.92257863753613
2830,2343.5996161981084,134.35996161981083
2831,2185.873943691067,118.5873943691067
2832,1998.2457135567215,99.82457135567215
2833,2265.1343835152993,126.51343835152993
2834,2323.020419232718,132.3020419232718
2835,2053.02489699641,105.30248969964103
2836,2252.6180253181924,125.26180253181924
2837,2210.3682458628937,121.03682458628936
2838,2200.4224644284777,120.04224644284776
2839,2269.160165369402,126.9160165369402
2840,2195.207642909354,119.5207642909354
2841,2293.5937643478887,129.35937643478886
2842,2123.6227121987667,112.36227121987667
2843,2221.9758037921592,122.1975803792159
2844,2371.7699021482595,137.17699021482596
2845,2082.82749263366,108.28274926336601
2846,2177.0535758309798,117.70535758309796
2847,2093.5419154969336,109.35419154969335
2848,2080.0619576424897,108.00619576424894
2849,2213.553068077301,121.35530680773007
2850,2043.875353577405,104.3875353577405
2851,2446.0825937877685,144.60825937877684
2852,2163.5727161676796,116.35727161676796
2853,2308.579768601552,130.85797686015522
2854,2277.096129387551,127.70961293875511
2855,2337.5270492504974,133.75270492504976
2856,2153.3204872611495,115.33204872611495
2857,2093.0900402761686,109.30900402761688
2858,2142.7727808325135,114.27727808325136
2859,2089.5544028766267,108.95544028766268
2860,2128.223028912865,112.82230289128651
2861,2156.592777278644,115.65927772786439
2862,2096.480120949204,109.64801209492036
2863,2149.150470211257,114.91504702112572
2864,2166.546267080951,116.6546267080951
2865,2225.0085664460607,122.50085664460606
2866,2255.9752326576354,125.59752326576353
2867,2153.251127334395,115.32511273343945
2868,2150.680145087948,115.06801450879477
2869,2291.60230173106,129.160230173106
2870,1993.2481916098905,99.32481916098905
2871,2161.8167605827834,116.18167605827834
2872,2222.2678170473628,122.22678170473627
2873,2514.850135916369,151.48501359163689
2874,2333.9255445749745,133.39255445749748
2875,2303.3638020571075,130.33638020571075
2876,1943.2196164965144,94.32196164965143
2877,2352.632956910439,135.2632956910439
2878,2135.4334599465674,113.54334599465675
2879,2209.972172998854,120.99721729988539
2880,1960.2673273515127,96.02673273515127
2881,2046.3764450564133,104.63764450564135
2882,2062.6273744206,106.26273744205999
2883,2471.429058206174,147.1429058206174
2884,2359.681417541922,135.9681417541922
2885,2364.7911722055883,136.47911722055883
2886,2295.5671951185686,129.55671951185684
2887,2211.6569116101145,121.16569116101145
2888,2195.2497510831213,119.52497510831215
2889,2335.5355921823584,133.55355921823585
2890,2273.019264304215,127.3019264304215
2891,2450.069799601217,145.0069799601217
2892,2165.217517105919,116.52175171059187
2893,2366.8704977649745,136.68704977649747
2894,2072.7845947764063,107.27845947764064
2895,2215.938889806241,121.59388898062411
2896,2140.5911120873643,114.05911120873644
2897,2031.254577766659,103.12545777666591
2898,2231.847348457803,123.18473484578033
2899,2074.7533027923996,107.47533027923994
2900,2125.333460380704,112.53334603807036
2901,2306.8010281456786,130.68010281456787
2902,2213.62478535405,121.362478535405
2903,2445.343626806239,144.53436268062393
2904,2182.759728549724,118.2759728549724
2905,2173.989485021711,117.3989485021711
2906,2348.381310081781,134.8381310081781
2907,2081.230592844918,108.12305928449182
2908,2355.825591604619,135.58255916046193
2909,2314.216455592731,131.42164555927312
2910,2399.720219004874,139.97202190048736
2911,2003.4499748835779,100.34499748835776
2912,2191.3928921342267,119.13928921342264
2913,2452.5093655720198,145.25093655720198
2914,2289.198980444563,128.91989804445632
2915,2262.5016119274073,126.25016119274073
2916,2331.4739832632326,133.14739832632324
2917,2003.859297851095,100.38592978510951
2918,2291.148080514306,129.1148080514306
2919,2348.401440225852,134.8401440225852
2920,1924.0454497499857,92.40454497499857
2921,2277.7462211766506,127.77462211766503
2922,2565.399050683985,156.53990506839853
2923,2133.173447432299,113.3173447432299
2924,2149.615774991176,114.9615774991176
2925,2074.370877760845,107.4370877760845
2926,2171.782485007077,117.17824850070771
2927,2420.0254052065197,142.00254052065196
2928,2208.522037789522,120.8522037789522
2929,2241.887582946917,124.18875829469171
2930,2148.4219149902347,114.84219149902346
2931,2204.386883616074,120.4386883616074
2932,2343.171811417205,134.31718114172048
2933,2329.62354712769,132.962354712769
2934,2417.2994337366245,141.72994337366242
2935,1987.706447242605,98.77064472426049
2936,2197.087179407922,119.70871794079221
2937,2422.188254854358,142.21882548543584
2938,2348.8529953618813,134.88529953618814
2939,2251.0701296181605,125.10701296181605
2940,2230.910273300486,123.0910273300486
2941,2279.4427554559593,127.94427554559591
2942,2600.039132808743,160.0039132808743
2943,1990.6378039990366,99.06378039990366
2944,2185.391753263568,118.53917532635676
2945,2298.2872775786946,129.82872775786944
2946,1979.0577925484065,97.90577925484065
2947,2502.8314494111078,150.28314494111078
2948,2203.114847929899,120.3114847929899
2949,2186.083136012218,118.6083136012218
2950,2046.290121779823,104.6290121779823
2951,2202.5350666605827,120.2535066660583
2952,2365.95581654527,136.595581654527
2953,1952.431851560834,95.24318515608341
2954,2373.029958394684,137.3029958394684
2955,2249.22520213402,124.92252021340202
2956,2366.052307652448,136.60523076524478
2957,2082.6661818543785,108.26661818543784
2958,2283.7117378095104,128.371173780951
2959,2391.5478851221515,139.15478851221516
2960,2251.6722895270595,125.16722895270593
2961,2129.5807035693438,112.9580703569344
2962,2265.6843853913238,126.56843853913236
2963,2310.9816281550675,131.09816281550675
2964,2231.272499050669,123.12724990506689
2965,2178.905723052587,117.8905723052587
2966,2338.8291515134124,133.88291515134125
2967,2311.2003405050727,131.1200340505073
2968,2185.5734730685726,118.55734730685725
2969,2486.0972679930674,148.60972679930674
2970,2063.636009849928,106.36360098499283
2971,2190.873078371984,119.08730783719838
2972,2048.6470855039834,104.86470855039833
2973,2310.3096377783086,131.03096377783086
2974,2256.501146771538,125.65011467715381
2975,2075.0042753869698,107.500427538697
2976,2126.797837439503,112.6797837439503
2977,2210.7191131041236,121.07191131041235
2978,2023.378393721473,102.33783937214729
2979,2119.5483622857296,111.95483622857294
2980,2184.697450008489,118.4697450008489
2981,2167.622816268061,116.76228162680609
2982,2119.635821297321,111.9635821297321
2983,2272.221233858902,127.2221233858902
2984,2161.8263064714574,116.18263064714576
2985,2238.6500155384174,123.86500155384175
2986,2168.6614575742838,116.8661457574284
2987,2277.5745163398146,127.75745163398145
2988,2257.685392131074,125.76853921310737
2989,2324.648574803151,132.46485748031512
2990,2444.722577018719,144.4722577018719
2991,2170.818204657269,117.08182046572686
2992,2170.263045182164,117.0263045182164
2993,2432.8327525866293,143.28327525866294
2994,2035.3684326051437,103.53684326051437
2995,2261.0697314343665,126.10697314343665
2996,2407.362073891421,140.7362073891421
2997,1994.5379196510778,99.45379196510777
2998,2114.5610862385556,111.45610862385556
2999,2062.1862202345956,106.21862202345955
3000,2179.8737896084344,117.98737896084344
3001,2134.7278879156947,113.47278879156946
3002,1996.1126344494944,99.61126344494944
3003,2250.9617045326213,125.09617045326213
3004,2275.027312547936,127.50273125479362
3005,1859.8505158580035,85.98505158580035
3006,1933.326808179501,93.33268081795009
3007,2388.2392109538678,138.82392109538677
3008,2236.951343655276,123.69513436552762
3009,2135.480260284499,113.54802602844987
3010,2268.1562886287034,126.81562886287034
3011,2315.660146294761,131.56601462947611
3012,2188.4101695277823,118.84101695277822
3013,2117.9570622765373,111.79570622765374
3014,2116.5169682087876,111.65169682087877
3015,2213.5487000619646,121.35487000619646
3016,2041.6488635035614,104.16488635035614
3017,2359.5174047933656,135.9517404793366
3018,2139.009490212596,113.9009490212596
3019,2333.712906374526,133.3712906374526
3020,2225.6723697369275,122.56723697369276
3021,2276.653153839716,127.66531538397162
3022,2360.681377163689,136.06813771636888
3023,2315.7829022384153,131.57829022384152
3024,2142.1236355130536,114.21236355130534
3025,2213.2529236229834,121.32529236229831
3026,2280.212661577058,128.0212661577058
3027,2066.9118907763973,106.69118907763972
3028,2198.6569686470675,119.86569686470676
3029,2123.034615735026,112.30346157350257
3030,1988.08166778834,98.80816677883399
3031,2121.0896346892855,112.10896346892855
3032,2412.721211060029,141.27212110600288
3033,2288.1861789734203,128.81861789734202
3034,2349.208697207215,134.9208697207215
3035,2154.2601679146383,115.42601679146385
3036,1967.1054577623458,96.7105457762346
3037,2218.4397860476165,121.84397860476165
3038,2133.944561253009,113.3944561253009
3039,2205.61270245487,120.56127024548702
3040,1970.6201446077184,97.06201446077185
3041,2399.32523045441,139.932523045441
3042,2060.3989858414216,106.03989858414215
3043,2157.584704048353,115.75847040483534
3044,2340.0346280968524,134.00346280968526
3045,2200.6299864227153,120.06299864227152
3046,2134.065199289344,113.40651992893443
3047,2289.6759153079383,128.9675915307938
3048,2245.2272043554267,124.52272043554267
3049,2203.5850918642623,120.35850918642623
3050,2258.726691999166,125.87266919991661
3051,2360.2860004031636,136.02860004031635
3052,2370.445952864738,137.0445952864738
3053,1996.5948706476638,99.65948706476637
3054,2045.2383420384979,104.52383420384979
3055,2249.24996466176,124.92499646617597
3056,2382.540793157707,138.25407931577072
3057,2402.3436778324735,140.23436778324734
3058,2109.8346717111845,110.98346717111846
3059,2343.035023140835,134.3035023140835
3060,2053.518805512085,105.3518805512085
3061,2021.8845873296343,102.18845873296343
3062,2331.5951887676674,133.15951887676673
3063,2235.237613703314,123.52376137033136
3064,2235.9316586731,123.59316586730999
3065,2294.6156381388155,129.46156381388155
3066,2046.9621373001723,104.69621373001723
3067,2276.9174321819196,127.69174321819196
3068,2072.866834581262,107.28668345812622
3069,2235.0882790140445,123.50882790140444
3070,2179.1780422066245,117.91780422066242
3071,1902.9809387652379,90.2980938765238
3072,2220.1141248912154,122.01141248912153
3073,1897.6478664098786,89.76478664098786
3074,2172.9594718298604,117.29594718298601
3075,2281.874597850074,128.1874597850074
3076,2286.029997483914,128.60299974839143
3077,2492.568679713937,149.25686797139372
3078,2045.6038387060971,104.56038387060973
3079,2259.0672555119445,125.90672555119444
3080,2265.3676463618986,126.53676463618986
3081,2381.577508492504,138.15775084925042
3082,2317.3073129826303,131.73073129826304
3083,2230.7329989798413,123.07329989798413
3084,2301.999383523691,130.1999383523691
3085,1974.7148508561493,97.47148508561492
3086,1961.0841374654947,96.10841374654946
3087,2357.8415414439096,135.78415414439098
3088,2050.192615012545,105.01926150125449
3089,2228.401575039593,122.84015750395926
3090,2178.067290518366,117.80672905183663
3091,2495.6520249382042,149.5652024938204
3092,2192.32436141853,119.23243614185299
3093,2131.4912642414797,113.14912642414798
3094,2027.488524354812,102.7488524354812
3095,2213.773975601688,121.37739756016882
3096,2256.1140818905656,125.61140818905656
3097,2070.0944917577112,107.00944917577111
3098,2116.1050995652263,111.61050995652263
3099,2162.4910862573865,116.24910862573867
3100,2421.258336307839,142.1258336307839
3101,2308.3394942757786,130.83394942757786
3102,2095.8549035081924,109.58549035081924
3103,2326.738865700783,132.67388657007834
3104,2179.006850536275,117.9006850536275
3105,2168.95034197036,116.89503419703601
3106,2228.650741884307,122.8650741884307
3107,1929.5786983263754,92.95786983263754
3108,2458.9268548494924,145.89268548494925
3109,2277.2890599788857,127.72890599788855
3110,2326.927682627017,132.69276826270172
3111,1832.4149086470495,83.24149086470496
3112,2162.9970582295005,116.29970582295006
3113,2357.5431740185977,135.7543174018598
3114,2269.9586494315067,126.99586494315068
3115,1833.4869108748094,83.34869108748093
3116,2168.657277737557,116.86572777375571
3117,1933.399225644574,93.3399225644574
3118,2190.325977320379,119.03259773203789
3119,2189.327398693986,118.93273986939863
3120,2268.8173859227645,126.88173859227648
3121,2159.110641001933,115.9110641001933
3122,2207.7203214916412,120.77203214916415
3123,1947.4181058795048,94.74181058795048
3124,2330.0446599732745,133.00446599732746
3125,2126.504784193584,112.65047841935841
3126,2105.7249293372643,110.57249293372644
3127,2271.0662495764454,127.10662495764456
3128,2066.9769156100824,106.69769156100824
3129,2094.675675292349,109.46756752923488
3130,2448.1462506775256,144.8146250677526
3131,2377.9599505088345,137.79599505088345
3132,1926.9210585249489,92.69210585249488
3133,2006.9283030473105,100.69283030473106
3134,2161.228754261561,116.12287542615607
3135,1927.1951776973426,92.71951776973427
3136,2138.155896467841,113.8155896467841
3137,2193.04039294463,119.30403929446301
3138,2004.9890052140427,100.49890052140427
3139,2262.6078395465515,126.26078395465514
3140,2144.7717253351025,114.47717253351027
3141,2104.218130470376,110.42181304703757
3142,1946.9500933897018,94.69500933897017
3143,2423.203808934179,142.3203808934179
3144,2191.195732992024,119.11957329920244
3145,2345.2045930192844,134.5204593019284
3146,2443.1331770538663,144.31331770538662
3147,2041.5814534524177,104.15814534524176
3148,2500.083300251065,150.0083300251065
3149,2337.655320029338,133.7655320029338
3150,2306.7499012531302,130.67499012531303
3151,2365.9454075119334,136.59454075119334
3152,2252.8634809684445,125.28634809684446
3153,2080.928824871789,108.09288248717888
3154,2136.4736296849196,113.64736296849199
3155,2117.940574282892,111.79405742828922
3156,2121.039417358077,112.10394173580771
3157,2237.9235831298633,123.79235831298634
3158,2179.1258608807057,117.91258608807058
3159,2331.732416146317,133.1732416146317
3160,2235.275541484108,123.52755414841079
3161,2193.6126226410724,119.36126226410724
3162,2160.8645224650954,116.08645224650954
3163,2021.7696356708577,102.17696356708576
3164,2303.769146190198,130.3769146190198
3165,2332.16887550381,133.21688755038096
3166,2295.8916995918526,129.58916995918526
3167,2099.152561526703,109.91525615267025
3168,2508.9372061941494,150.89372061941492
3169,2125.031993423879,112.5031993423879
3170,2351.012234159251,135.1012234159251
3171,2254.4440791674274,125.44440791674272
3172,2316.592894379583,131.65928943795828
3173,2370.0127652734777,137.00127652734778
3174,2286.570826905577,128.6570826905577
3175,2218.285557955119,121.82855579551193
3176,2202.5206136932375,120.25206136932374
3177,2291.683881822289,129.16838818222888
3178,2362.317763193016,136.23177631930164
3179,2209.9720840315276,120.99720840315275
3180,2452.10254971912,145.210254971912
3181,2287.6247721409836,128.76247721409837
3182,2334.4400276057763,133.44400276057763
3183,1975.0250060835601,97.50250060835602
3184,2218.263830826805,121.82638308268051
3185,2169.9240225826734,116.99240225826735
3186,2133.511057174986,113.3511057174986
3187,2420.4285948895013,142.04285948895014
3188,1865.27219632023,86.527219632023
3189,2250.1519140747973,125.01519140747975
3190,2055.9891179338397,105.59891179338399
3191,1994.2890024649053,99.42890024649051
3192,2426.260254195152,142.6260254195152
3193,1934.2955209812749,93.42955209812749
3194,2187.24106522463,118.72410652246299
3195,2197.3775020221083,119.73775020221082
3196,2175.721200258931,117.5721200258931
3197,2182.7236984200545,118.27236984200545
3198,2357.1545593560045,135.71545593560046
3199,2066.5408502938803,106.65408502938804
3200,2443.015876181376,144.30158761813757
3201,2118.5446639044753,111.85446639044754
3202,2176.5501328815253,117.6550132881525
3203,2035.1364086301062,103.51364086301062
3204,2486.5014293209624,148.65014293209623
