Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Rick Fox,34.3,LAL,Wing,845,80,+4.7,+12,75,+3.1,86,+2.8%,80,-1.4%,7,-4.5%,36,-1.3,67,-1.6,66,-0.8%,21,-1.3%,87,-2.4%,61,-1.0
Adonal Foyle,28.6,GSW,Big,563,11,-9.5,-25,19,-5.5,32,-1.5%,17,+1.8%,55,+0.2%,9,-4.8,16,+4.1,40,+0.5%,27,-0.9%,18,+2.3%,79,-3.1
Richie Frahm,26.2,SEA,Wing,390,94,+9.9,+25,86,+5.4,94,+3.8%,76,-1.1%,1,-7.4%,92,+4.8,86,-4.5,71,-1.1%,91,+2.4%,66,-0.9%,32,+2.6
Steve Francis,26.7,HOU,Point,3191,89,+7.8,+22,81,+4.7,57,+0.2%,86,-1.9%,86,+3.3%,71,+1.9,78,-3.1,86,-2.2%,57,+0.3%,17,+2.4%,35,+2.0
Dan Gadzuric,25.7,MIL,Big,1204,61,+1.2,+3,57,+0.5,61,+0.5%,34,+0.8%,74,+1.9%,40,-1.0,58,-0.7,62,-0.6%,85,+1.7%,39,+0.6%,28,+3.0
Reece Gaines,22.8,ORL,Wing,297,52,-0.1,-1,28,-4.1,46,-0.5%,61,-0.3%,9,-3.7%,86,+3.8,82,-3.9,84,-2.1%,47,+0.0%,68,-0.9%,78,-3.1
Kevin Garnett,27.5,MIN,Big,3228,100,+19.0,+47,100,+13.2,98,+5.0%,99,-4.0%,35,-1.1%,81,+3.1,93,-5.8,77,-1.6%,39,-0.4%,87,-2.4%,82,-3.5
Pau Gasol,23.3,MEM,Big,2438,43,-1.7,-5,93,+7.4,92,+3.6%,78,-1.2%,39,-0.9%,79,+3.0,4,+9.1,4,+4.0%,6,-2.9%,46,+0.3%,73,-2.2
Devean George,26.2,LAL,Forward,1930,54,+0.3,+1,34,-3.1,60,+0.4%,10,+2.5%,52,+0.0%,28,-2.0,79,-3.4,61,-0.5%,57,+0.3%,76,-1.4%,84,-4.0
Eddie Gill,25.2,POR,Point,138,1,-17.4,-40,5,-10.0,26,-1.9%,4,+4.0%,5,-4.9%,100,+16.3,7,+7.4,4,+4.1%,99,+4.8%,0,+9.3%,18,+4.7
Kendall Gill,35.4,CHI,Wing,1382,28,-4.3,-10,16,-6.2,14,-3.2%,30,+1.0%,54,+0.2%,62,+1.0,69,-1.9,41,+0.5%,43,-0.2%,53,-0.2%,98,-8.2
Manu Ginobili,26.3,SAS,Wing,2240,68,+2.1,+4,81,+4.6,88,+3.0%,16,+1.9%,66,+1.3%,67,+1.5,28,+2.5,19,+1.8%,79,+1.3%,32,+1.1%,36,+1.9
Gordan Giricek,26.4,ORL,Wing,1397,69,+2.4,+5,54,+0.1,57,+0.3%,69,-0.8%,21,-2.1%,63,+1.0,74,-2.4,67,-0.8%,30,-0.8%,64,-0.8%,76,-2.7
Gordan Giricek,26.4,UTA,Wing,599,85,+6.6,+18,81,+4.7,90,+3.2%,30,+1.0%,27,-1.5%,93,+5.2,69,-1.8,22,+1.5%,68,+0.8%,80,-1.8%,92,-5.9
Dion Glover,25.0,ATL,Wing,1440,62,+1.3,+3,55,+0.2,50,-0.3%,93,-2.4%,23,-1.9%,21,-2.6,62,-1.1,58,-0.4%,35,-0.6%,48,+0.1%,78,-3.1
Dion Glover,25.0,TOR,Wing,171,22,-5.9,-13,34,-3.2,23,-2.2%,47,+0.2%,84,+2.9%,76,+2.5,27,+2.7,3,+4.7%,34,-0.6%,100,-7.9%,68,-1.6
Drew Gooden,22.1,ORL,Big,2103,10,-10.5,-21,23,-4.5,28,-1.8%,15,+2.0%,67,+1.3%,42,-0.9,9,+6.0,9,+3.1%,69,+0.8%,8,+3.4%,71,-2.0
Brian Grant,31.7,MIA,Big,2298,56,+0.5,+2,58,+0.8,47,-0.5%,78,-1.2%,49,-0.2%,28,-2.0,49,+0.2,18,+1.9%,42,-0.2%,95,-3.8%,67,-1.6
Horace Grant,38.3,LAL,Big,1090,24,-5.3,-14,43,-1.5,20,-2.6%,91,-2.3%,56,+0.3%,35,-1.3,18,+3.8,5,+3.9%,98,+4.0%,20,+2.0%,52,-0.0
Willie Green,22.3,PHI,Wing,715,64,+1.6,+4,57,+0.7,40,-0.8%,47,+0.2%,68,+1.4%,79,+3.0,61,-1.0,82,-2.0%,61,+0.5%,25,+1.6%,5,+8.1
Adrian Griffin,29.3,HOU,Wing,112,5,-13.6,-36,9,-7.8,35,-1.3%,48,+0.2%,2,-6.4%,32,-1.7,9,+5.7,16,+2.2%,34,-0.6%,7,+3.5%,47,+0.4
Tom Gugliotta,33.9,PHX,Big,296,6,-13.5,-26,7,-9.4,18,-2.9%,33,+0.8%,18,-2.3%,17,-3.4,15,+4.1,12,+2.6%,81,+1.3%,22,+1.9%,70,-1.8
Tom Gugliotta,33.9,UTA,Big,513,13,-8.7,-24,11,-7.6,21,-2.5%,46,+0.3%,13,-3.0%,3,-7.0,41,+1.1,4,+4.3%,53,+0.2%,84,-2.1%,100,-12.3
Marcus Haislip,22.9,MIL,Big,226,33,-3.5,-9,53,-0.1,70,+1.2%,35,+0.8%,25,-1.8%,88,+4.0,21,+3.4,60,-0.5%,68,+0.7%,1,+8.4%,41,+1.2
Darvin Ham,30.3,DET,Forward,404,41,-2.0,-3,12,-7.1,11,-3.8%,16,+2.0%,86,+3.3%,37,-1.3,88,-5.0,59,-0.4%,94,+3.0%,96,-4.2%,14,+5.6
Richard Hamilton,25.7,DET,Wing,2768,54,+0.2,-0,85,+5.2,70,+1.3%,76,-1.1%,34,-1.2%,73,+2.1,12,+5.0,14,+2.5%,12,-2.0%,73,-1.2%,67,-1.5
Zendon Hamilton,28.5,PHI,Big,440,36,-2.8,-7,56,+0.5,52,-0.2%,11,+2.3%,97,+5.8%,72,+1.9,22,+3.3,26,+1.2%,63,+0.5%,52,-0.2%,12,+5.7
Ben Handlogten,30.0,UTA,Big,159,38,-2.6,-6,97,+9.7,71,+1.4%,95,-3.0%,69,+1.5%,86,+3.9,1,+12.3,26,+1.2%,0,-4.4%,30,+1.2%,1,+11.9
Travis Hansen,25.5,ATL,Wing,441,73,+3.2,+8,77,+3.9,62,+0.5%,73,-1.0%,66,+1.3%,83,+3.5,46,+0.7,24,+1.4%,86,+1.8%,94,-3.2%,2,+10.5
Anfernee Hardaway,32.3,PHX,Wing,867,41,-2.1,-5,51,-0.3,56,+0.2%,54,-0.1%,32,-1.2%,30,-1.8,33,+1.7,38,+0.6%,38,-0.4%,74,-1.3%,14,+5.4
Anfernee Hardaway,32.3,NYK,Wing,1200,65,+1.7,+4,32,-3.5,23,-2.2%,41,+0.5%,41,-0.7%,91,+4.7,89,-5.2,89,-2.7%,91,+2.4%,21,+2.0%,29,+3.0
Matt Harpring,27.4,UTA,Forward,1128,70,+2.6,+7,79,+4.3,82,+2.2%,75,-1.1%,64,+1.0%,37,-1.2,35,+1.6,34,+0.8%,20,-1.3%,25,+1.5%,97,-7.5
Al Harrington,23.7,IND,Forward,2380,6,-13.5,-27,25,-4.5,26,-1.9%,17,+1.8%,54,+0.1%,66,+1.4,4,+9.0,7,+3.4%,31,-0.7%,51,-0.1%,5,+8.4
Othella Harrington,29.7,NYK,Forward,807,31,-3.7,-10,37,-2.7,44,-0.6%,18,+1.7%,48,-0.2%,66,+1.3,42,+1.0,33,+0.9%,81,+1.3%,46,+0.2%,32,+2.6
Lucious Harris,32.9,NJN,Combo,1469,49,-0.6,-2,50,-0.6,63,+0.6%,38,+0.7%,21,-2.0%,45,-0.7,50,+0.0,79,-1.8%,47,-0.0%,4,+4.4%,33,+2.4
Jason Hart,25.5,SAS,Point,572,80,+4.5,+8,34,-3.3,30,-1.6%,11,+2.3%,55,+0.2%,90,+4.4,96,-7.8,94,-3.7%,41,-0.3%,36,+0.8%,65,-1.4
Donnell Harvey,23.2,ORL,Forward,336,65,+1.6,+3,21,-4.8,43,-0.7%,3,+4.0%,82,+2.7%,64,+1.1,94,-6.5,97,-4.4%,83,+1.5%,7,+3.4%,26,+3.2
Donnell Harvey,23.2,PHX,Big,424,43,-1.8,-4,61,+1.1,67,+0.9%,25,+1.2%,59,+0.6%,75,+2.3,25,+2.9,23,+1.5%,67,+0.7%,9,+3.2%,48,+0.3
Udonis Haslem,23.4,MIA,Big,1764,37,-2.7,-8,48,-0.8,61,+0.5%,14,+2.1%,79,+2.4%,25,-2.2,31,+1.9,53,-0.1%,56,+0.3%,27,+1.4%,18,+4.7
Trenton Hassell,24.7,MIN,Wing,2233,71,+2.8,+6,62,+1.2,74,+1.5%,68,-0.7%,27,-1.5%,10,-4.6,68,-1.6,58,-0.4%,33,-0.7%,62,-0.7%,78,-3.0
Jarvis Hayes,22.2,WAS,Wing,1976,35,-2.9,-8,15,-6.4,33,-1.4%,87,-1.9%,2,-6.4%,5,-5.7,79,-3.5,79,-1.9%,41,-0.3%,66,-0.8%,35,+2.1
Brendan Haywood,23.9,WAS,Big,1470,83,+5.7,+14,66,+1.8,35,-1.2%,81,-1.4%,94,+4.5%,22,-2.6,81,-3.9,45,+0.3%,67,+0.7%,86,-2.2%,97,-7.5
Nene Hilario,21.1,DEN,Big,2505,99,+14.0,+36,86,+5.4,98,+5.0%,21,+1.4%,11,-3.5%,78,+2.7,97,-8.6,40,+0.5%,88,+2.0%,99,-5.1%,99,-8.8
Kirk Hinrich,22.8,CHI,Point,2678,86,+6.6,+14,70,+2.4,74,+1.6%,47,+0.2%,42,-0.7%,46,-0.6,84,-4.2,93,-3.3%,29,-0.8%,62,-0.7%,55,-0.3
Fred Hoiberg,31.0,MIN,Wing,1739,34,-2.9,-7,40,-2.2,31,-1.5%,36,+0.7%,62,+0.8%,78,+2.8,45,+0.7,25,+1.3%,75,+1.1%,74,-1.3%,19,+4.6
Robert Horry,33.2,SAS,Big,1255,62,+1.4,+3,60,+1.0,29,-1.6%,79,-1.3%,70,+1.7%,44,-0.8,54,-0.4,74,-1.4%,84,+1.6%,37,+0.8%,13,+5.6
Eddie House,25.5,LAC,Point,1140,24,-5.5,-12,29,-3.8,34,-1.4%,74,-1.0%,24,-1.8%,42,-0.9,32,+1.7,45,+0.2%,62,+0.5%,34,+1.0%,25,+3.3
Allan Houston,32.5,NYK,Wing,1789,49,-0.6,-2,66,+1.6,65,+0.7%,86,-1.9%,7,-4.2%,57,+0.4,29,+2.2,12,+2.7%,32,-0.7%,57,-0.5%,95,-6.6
Josh Howard,23.5,DAL,Wing,1525,82,+5.2,+12,88,+6.0,78,+1.8%,44,+0.3%,92,+4.3%,79,+2.9,44,+0.8,43,+0.4%,64,+0.6%,36,+0.8%,44,+0.9
Juwan Howard,30.7,ORL,Big,2877,88,+7.4,+13,95,+7.9,94,+3.9%,75,-1.1%,13,-3.0%,86,+3.8,46,+0.5,32,+0.9%,33,-0.7%,95,-3.9%,36,+1.9
Troy Hudson,27.6,MIN,Point,498,4,-14.8,-38,18,-5.7,40,-0.9%,19,+1.5%,26,-1.7%,32,-1.6,4,+9.1,6,+3.6%,11,-2.0%,25,+1.7%,64,-1.3
Larry Hughes,24.8,WAS,Wing,2061,58,+0.7,+2,69,+2.2,50,-0.3%,41,+0.5%,85,+3.1%,60,+0.7,36,+1.5,33,+0.9%,20,-1.4%,62,-0.7%,62,-1.1
Brandon Hunter,22.9,BOS,Big,367,39,-2.2,-6,13,-6.9,7,-4.7%,26,+1.2%,95,+5.0%,11,-4.6,87,-4.7,77,-1.5%,38,-0.4%,99,-5.4%,44,+0.8
Lindsey Hunter,32.9,DET,Combo,587,64,+1.6,+3,28,-4.1,31,-1.6%,14,+2.1%,43,-0.6%,79,+2.9,92,-5.7,80,-1.9%,93,+2.7%,30,+1.2%,69,-1.7
Steven Hunter,22.0,ORL,Big,734,17,-7.6,-13,29,-4.0,30,-1.6%,68,-0.7%,20,-2.2%,32,-1.6,20,+3.6,74,-1.4%,4,-3.3%,6,+3.6%,83,-3.8
Zydrunas Ilgauskas,28.4,CLE,Big,2539,32,-3.6,-9,62,+1.1,78,+1.9%,43,+0.3%,28,-1.5%,14,-4.0,13,+4.7,8,+3.2%,19,-1.5%,70,-1.0%,84,-3.9
Allen Iverson,28.4,PHI,Combo,2036,52,-0.1,-0,58,+0.8,50,-0.3%,86,-1.8%,30,-1.4%,74,+2.2,43,+1.0,63,-0.6%,54,+0.2%,6,+3.6%,54,-0.3
Bobby Jackson,30.6,SAC,Combo,1140,42,-2.0,-4,25,-4.4,2,-6.4%,53,-0.0%,96,+5.4%,87,+4.0,74,-2.5,89,-2.6%,86,+1.8%,21,+2.0%,10,+6.4
Jim Jackson,33.0,HOU,Wing,3114,75,+3.8,+11,66,+1.7,58,+0.3%,56,-0.1%,61,+0.7%,71,+1.9,71,-2.1,90,-2.8%,28,-0.8%,18,+2.2%,27,+3.2
Marc Jackson,28.8,PHI,Big,584,46,-1.0,-3,54,+0.1,27,-1.8%,96,-3.0%,49,-0.2%,57,+0.4,40,+1.1,10,+2.9%,66,+0.7%,63,-0.7%,89,-5.0
Mark Jackson,38.6,HOU,Point,555,57,+0.6,+2,41,-2.0,49,-0.3%,35,+0.8%,9,-3.7%,85,+3.7,75,-2.6,51,-0.1%,51,+0.1%,98,-4.4%,66,-1.5
Stephen Jackson,25.6,ATL,Wing,2924,82,+5.2,+12,92,+6.9,75,+1.6%,92,-2.4%,37,-1.0%,87,+4.0,34,+1.7,57,-0.4%,36,-0.5%,11,+2.9%,72,-2.1
Casey Jacobsen,22.6,PHX,Combo,1803,57,+0.7,+1,33,-3.3,46,-0.5%,22,+1.3%,33,-1.2%,77,+2.6,82,-3.9,85,-2.2%,56,+0.3%,76,-1.5%,28,+3.0
Jerome James,28.0,SEA,Big,988,85,+6.4,+17,61,+1.1,71,+1.4%,52,+0.0%,29,-1.4%,25,-2.2,90,-5.3,94,-3.8%,16,-1.7%,82,-1.9%,57,-0.6
LeBron James,18.8,CLE,Wing,3119,66,+1.9,+6,87,+5.8,87,+2.9%,66,-0.6%,35,-1.1%,58,+0.5,18,+3.8,24,+1.5%,45,-0.1%,9,+3.2%,42,+1.1
Mike James,28.4,BOS,Point,1680,87,+7.1,+19,95,+7.8,80,+2.0%,99,-4.4%,38,-1.0%,20,-2.9,45,+0.7,35,+0.7%,42,-0.2%,57,-0.5%,36,+1.9
Mike James,28.4,DET,Point,440,14,-8.1,-8,22,-4.6,59,+0.3%,3,+4.4%,99,+7.4%,1,-8.4,20,+3.5,7,+3.3%,71,+0.9%,43,+0.4%,32,+2.5
Antawn Jamison,27.4,DAL,Forward,2337,65,+1.7,+4,71,+2.5,41,-0.8%,60,-0.3%,91,+4.1%,80,+3.1,45,+0.7,54,-0.2%,78,+1.2%,22,+1.8%,36,+1.9
Marko Jaric,24.9,LAC,Wing,1748,65,+1.7,+4,69,+2.1,66,+0.9%,24,+1.3%,75,+2.0%,58,+0.5,47,+0.4,25,+1.4%,70,+0.9%,31,+1.2%,60,-1.0
Chris Jefferies,23.7,CHI,Forward,172,93,+9.5,+26,99,+10.7,100,+7.1%,89,-2.0%,3,-5.6%,97,+6.2,39,+1.2,71,-1.1%,50,+0.1%,34,+1.0%,1,+11.7
Richard Jefferson,23.4,NJN,Wing,3120,92,+8.7,+25,96,+8.6,93,+3.8%,99,-4.2%,4,-5.5%,62,+1.0,52,-0.1,11,+2.8%,55,+0.2%,56,-0.4%,90,-5.3
Jared Jeffries,21.9,WAS,Forward,1831,73,+3.2,+7,47,-0.9,18,-2.8%,21,+1.4%,98,+6.3%,73,+2.0,83,-4.1,82,-1.9%,69,+0.8%,86,-2.3%,45,+0.8
Britton Johnsen,24.3,ORL,Wing,273,19,-6.9,-10,7,-9.0,8,-4.5%,81,-1.4%,48,-0.2%,11,-4.6,71,-2.1,63,-0.6%,89,+2.0%,16,+2.6%,53,-0.1
Anthony Johnson,29.1,IND,Point,1543,7,-12.6,-30,28,-4.1,19,-2.7%,49,+0.2%,36,-1.1%,91,+4.6,5,+8.6,16,+2.2%,14,-1.8%,22,+1.8%,12,+5.8
Avery Johnson,38.6,GSW,Point,612,21,-6.1,-16,29,-4.0,64,+0.6%,18,+1.7%,6,-4.5%,76,+2.4,30,+2.1,49,+0.0%,72,+1.0%,9,+3.2%,39,+1.4
DerMarr Johnson,23.5,NYK,Wing,245,17,-7.3,-17,75,+3.2,47,-0.5%,60,-0.3%,67,+1.3%,98,+8.4,2,+10.5,7,+3.3%,9,-2.2%,55,-0.4%,16,+5.1
Ervin Johnson,35.9,MIN,Big,956,45,-1.4,-3,38,-2.5,82,+2.3%,33,+0.8%,5,-5.1%,5,-5.8,63,-1.1,44,+0.3%,78,+1.2%,10,+3.1%,92,-5.8
Joe Johnson,22.3,PHX,Wing,3311,72,+3.1,+8,83,+5.1,55,+0.1%,94,-2.7%,49,-0.2%,92,+4.8,31,+2.0,64,-0.7%,46,-0.1%,4,+4.8%,85,-4.3
Linton Johnson,23.4,CHI,Forward,697,11,-10.0,-23,6,-9.7,5,-5.1%,53,+0.0%,21,-2.1%,16,-3.5,48,+0.3,54,-0.2%,46,-0.1%,65,-0.8%,18,+4.7
Dahntay Jones,22.8,MEM,Wing,139,2,-15.5,-39,1,-14.8,7,-4.5%,5,+3.3%,25,-1.8%,12,-4.3,46,+0.7,61,-0.5%,29,-0.8%,90,-2.7%,21,+3.9
Damon Jones,27.2,MIL,Point,1981,38,-2.5,-7,77,+3.7,79,+1.9%,56,-0.1%,51,-0.1%,80,+3.0,8,+6.2,22,+1.6%,13,-1.9%,27,+1.4%,49,+0.3
Eddie Jones,32.0,MIA,Wing,2988,78,+4.3,+12,72,+2.7,73,+1.5%,73,-1.0%,10,-3.6%,73,+2.1,67,-1.6,50,+0.0%,55,+0.2%,77,-1.6%,32,+2.5
Fred Jones,24.6,IND,Wing,1394,18,-7.1,-17,33,-3.5,49,-0.4%,8,+2.6%,56,+0.3%,82,+3.4,19,+3.6,37,+0.7%,26,-0.9%,49,+0.0%,18,+4.7
Jumaine Jones,24.7,BOS,Forward,314,13,-8.6,-22,6,-9.6,3,-5.8%,10,+2.4%,88,+3.7%,38,-1.2,62,-1.1,37,+0.7%,82,+1.5%,18,+2.4%,71,-1.9
Chris Kaman,21.5,LAC,Big,1825,44,-1.4,-4,43,-1.6,68,+1.2%,13,+2.2%,23,-2.0%,50,-0.4,53,-0.2,59,-0.4%,35,-0.6%,11,+2.9%,92,-5.8
Jason Kapono,22.7,CLE,Wing,373,17,-7.6,-20,7,-9.1,25,-2.0%,12,+2.3%,14,-2.9%,71,+1.9,65,-1.4,76,-1.5%,35,-0.6%,96,-4.0%,6,+7.6
Jason Kidd,30.6,NJN,Point,2457,99,+14.9,+40,98,+10.4,83,+2.4%,98,-3.6%,64,+0.9%,88,+4.2,86,-4.5,60,-0.5%,93,+2.8%,81,-1.9%,69,-1.8
Andrei Kirilenko,22.7,UTA,Forward,2902,97,+11.8,+29,97,+9.5,93,+3.7%,71,-0.9%,81,+2.6%,92,+4.9,72,-2.2,74,-1.3%,59,+0.4%,44,+0.3%,74,-2.3
Kerry Kittles,29.4,NJN,Wing,2837,81,+5.0,+14,79,+4.3,62,+0.5%,77,-1.2%,83,+2.9%,81,+3.2,58,-0.7,46,+0.2%,23,-1.1%,68,-0.9%,93,-5.9
Brevin Knight,28.0,WAS,Point,589,18,-6.9,-14,14,-6.7,28,-1.7%,25,+1.2%,3,-5.9%,78,+2.6,48,+0.3,29,+1.1%,83,+1.5%,16,+2.5%,67,-1.5
Brevin Knight,28.0,MIL,Point,402,94,+10.0,+26,21,-4.8,56,+0.1%,64,-0.5%,0,-9.7%,93,+5.1,100,-14.7,95,-3.8%,100,+7.4%,59,-0.6%,14,+5.4
Kyle Korver,22.6,PHI,Wing,805,71,+2.8,+8,59,+1.0,72,+1.5%,44,+0.3%,22,-2.0%,68,+1.5,68,-1.8,87,-2.4%,61,+0.4%,71,-1.0%,1,+12.1
Toni Kukoc,35.1,MIL,Forward,1500,60,+1.1,+3,52,-0.2,53,-0.1%,45,+0.3%,17,-2.5%,95,+5.9,65,-1.3,69,-1.0%,88,+2.0%,15,+2.6%,20,+4.5
Raef LaFrentz,27.4,BOS,Big,327,96,+10.7,+27,90,+6.5,27,-1.8%,100,-4.8%,98,+6.7%,47,-0.6,84,-4.2,73,-1.2%,99,+5.1%,2,+6.7%,47,+0.5
Christian Laettner,34.2,WAS,Forward,973,24,-5.2,-12,34,-3.2,66,+0.8%,75,-1.1%,2,-6.4%,7,-5.2,32,+1.9,52,-0.1%,22,-1.2%,42,+0.5%,34,+2.2
Maciej Lampe,18.7,PHX,Big,210,8,-11.6,-21,64,+1.4,96,+4.3%,4,+3.8%,71,+1.8%,16,-3.5,1,+13.0,14,+2.4%,5,-3.0%,6,+3.7%,31,+2.8
Voshon Lenard,30.5,DEN,Wing,2233,52,-0.0,-0,70,+2.4,77,+1.8%,63,-0.4%,31,-1.3%,25,-2.2,28,+2.4,22,+1.5%,24,-1.0%,83,-2.0%,61,-1.0
Rashard Lewis,24.2,SEA,Forward,2926,73,+3.2,+9,82,+4.8,69,+1.2%,80,-1.4%,51,-0.1%,63,+1.0,35,+1.6,35,+0.8%,22,-1.1%,73,-1.3%,59,-0.8
Raul Lopez,23.5,UTA,Point,1574,60,+1.1,+3,21,-4.8,46,-0.5%,18,+1.7%,8,-3.8%,59,+0.6,93,-5.9,82,-2.0%,86,+1.8%,61,-0.7%,48,+0.4
Tyronn Lue,26.5,ORL,Point,2329,38,-2.6,-5,57,+0.6,72,+1.4%,37,+0.7%,11,-3.4%,36,-1.3,23,+3.2,21,+1.7%,36,-0.5%,43,+0.5%,52,-0.1
George Lynch,33.2,NOH,Wing,1663,31,-3.7,-10,33,-3.3,37,-1.1%,66,-0.5%,24,-1.8%,13,-4.1,47,+0.4,43,+0.4%,25,-1.0%,65,-0.8%,77,-2.7
Mark Madsen,27.8,MIN,Big,1213,58,+0.9,+2,54,+0.1,14,-3.3%,61,-0.3%,99,+7.0%,69,+1.7,59,-0.8,44,+0.3%,50,+0.1%,92,-2.9%,34,+2.2
Corey Maggette,24.0,LAC,Wing,2623,83,+5.5,+13,86,+5.4,89,+3.1%,78,-1.2%,12,-3.0%,86,+3.8,51,-0.1,46,+0.2%,64,+0.6%,23,+1.7%,40,+1.2
Jamaal Magloire,25.4,NOH,Big,2789,35,-2.9,-8,55,+0.3,38,-1.0%,85,-1.7%,20,-2.2%,53,+0.0,24,+3.1,30,+1.0%,4,-3.2%,54,-0.3%,98,-8.1
Karl Malone,40.3,LAL,Big,1378,86,+6.7,+17,89,+6.0,86,+2.8%,77,-1.1%,8,-3.9%,99,+9.0,57,-0.7,61,-0.6%,27,-0.9%,39,+0.6%,80,-3.3
Stephon Marbury,26.7,PHX,Point,1413,89,+7.7,+20,100,+17.7,97,+4.7%,100,-6.9%,50,-0.1%,85,+3.7,3,+10.1,68,-0.9%,2,-3.8%,11,+2.9%,25,+3.4
Stephon Marbury,26.7,NYK,Point,1829,58,+0.7,+2,96,+9.0,67,+0.9%,98,-3.9%,66,+1.3%,69,+1.6,6,+8.2,17,+2.0%,2,-3.8%,13,+2.8%,88,-4.8
Shawn Marion,25.5,PHX,Forward,3202,67,+2.0,+5,76,+3.7,52,-0.2%,99,-4.5%,40,-0.8%,21,-2.7,34,+1.6,39,+0.6%,69,+0.8%,27,+1.4%,38,+1.6
Donyell Marshall,30.5,CHI,Forward,401,100,+16.6,+23,100,+14.5,100,+7.5%,87,-2.0%,25,-1.8%,85,+3.7,71,-2.1,85,-2.2%,67,+0.7%,26,+1.5%,28,+3.0
Donyell Marshall,30.5,TOR,Big,2571,61,+1.2,+5,99,+11.6,95,+4.1%,88,-2.0%,83,+2.8%,25,-2.3,2,+10.4,6,+3.8%,14,-1.8%,1,+6.9%,91,-5.6
Darrick Martin,32.7,MIN,Point,155,34,-3.0,-2,1,-15.9,0,-9.2%,1,+4.7%,96,+5.2%,42,-0.9,100,-12.8,99,-6.2%,84,+1.6%,94,-3.4%,59,-0.8
Kenyon Martin,25.8,NJN,Big,2251,76,+4.0,+11,51,-0.4,51,-0.2%,79,-1.3%,44,-0.5%,51,-0.3,85,-4.4,83,-2.0%,16,-1.6%,97,-4.3%,81,-3.3
Jamal Mashburn,30.9,NOH,Wing,729,84,+5.9,+16,91,+6.7,89,+3.1%,94,-2.7%,24,-1.8%,6,-5.5,44,+0.8,77,-1.7%,41,-0.3%,14,+2.7%,29,+2.9
Desmond Mason,26.1,MIL,Wing,2514,80,+4.8,+13,68,+2.0,75,+1.6%,37,+0.7%,22,-2.0%,99,+8.8,76,-2.8,53,-0.1%,71,+0.9%,87,-2.4%,37,+1.7
Roger Mason Jr.,23.1,TOR,Combo,263,39,-2.2,-7,7,-8.7,17,-3.0%,57,-0.2%,4,-5.2%,55,+0.2,95,-6.5,58,-0.4%,98,+4.5%,85,-2.2%,19,+4.6
Tony Massenburg,36.3,SAC,Big,729,3,-15.2,-38,3,-12.1,2,-6.7%,19,+1.5%,78,+2.2%,18,-3.1,25,+3.1,57,-0.4%,55,+0.2%,14,+2.7%,7,+7.5
Walter McCarty,29.7,BOS,Big,1878,49,-0.6,-1,60,+1.0,82,+2.3%,54,-0.0%,2,-6.4%,81,+3.2,36,+1.5,37,+0.7%,60,+0.4%,32,+1.1%,43,+1.0
Amal McCaskill,30.0,PHI,Big,592,29,-3.9,-11,49,-0.7,57,+0.2%,60,-0.3%,20,-2.1%,55,+0.2,24,+3.2,42,+0.4%,10,-2.2%,69,-1.0%,52,+0.0
Antonio McDyess,29.1,NYK,Big,421,57,+0.7,+2,44,-1.3,59,+0.4%,27,+1.1%,41,-0.7%,90,+4.5,70,-2.0,61,-0.6%,79,+1.3%,50,-0.0%,89,-5.2
Antonio McDyess,29.1,PHX,Big,505,80,+4.5,+11,21,-4.8,17,-3.0%,18,+1.7%,73,+1.9%,31,-1.8,98,-9.3,73,-1.3%,65,+0.6%,98,-5.1%,83,-3.8
Tracy McGrady,24.4,ORL,Wing,2681,93,+8.9,+16,98,+10.5,85,+2.7%,95,-2.9%,54,+0.1%,88,+4.1,36,+1.5,50,-0.0%,31,-0.7%,60,-0.6%,25,+3.4
Jeff McInnis,29.0,POR,Combo,1257,85,+6.4,+16,80,+4.5,87,+2.9%,89,-2.1%,6,-4.5%,64,+1.2,70,-1.9,72,-1.2%,57,+0.3%,24,+1.7%,40,+1.4
Jeff McInnis,29.0,CLE,Point,1100,92,+8.4,+22,91,+6.6,78,+1.9%,87,-1.9%,45,-0.4%,70,+1.7,69,-1.8,41,+0.5%,40,-0.3%,46,+0.2%,88,-4.8
Aaron McKie,31.1,PHI,Wing,2101,69,+2.3,+6,49,-0.6,39,-0.9%,75,-1.0%,53,+0.0%,29,-1.9,77,-3.0,68,-0.9%,68,+0.8%,70,-1.0%,66,-1.5
Keith McLeod,24.0,MIN,Point,360,3,-15.2,-38,3,-13.0,5,-5.3%,1,+4.7%,50,-0.1%,90,+4.4,29,+2.2,53,-0.1%,48,+0.0%,42,+0.5%,17,+4.9
Slava Medvedenko,24.6,LAL,Big,1403,14,-8.3,-22,12,-7.3,13,-3.5%,25,+1.2%,84,+2.9%,2,-8.1,42,+1.0,39,+0.6%,66,+0.7%,19,+2.1%,64,-1.3
