Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Steve Nash,29.7,DAL,Point,2606,100,91.6%,0,0.0%,0,0.0%,0,0.0%
Rasho Nesterovic,27.4,SAS,Big,2343,2,46.9%,0,0.0%,0,0.0%,0,0.0%
Ira Newble,28.8,CLE,Wing,1234,50,78.3%,0,0.0%,0,0.0%,0,0.0%
Moochie Norris,30.3,NYK,Point,383,63,82.5%,0,0.0%,0,0.0%,0,0.0%
Moochie Norris,30.3,HOU,Point,370,0,73.9%,0,0.0%,0,0.0%,0,0.0%
Dirk Nowitzki,25.4,DAL,Big,2908,99,87.6%,0,0.0%,0,0.0%,0,0.0%
Jermaine O'Neal,25.1,IND,Big,2769,76,75.7%,0,0.0%,84,0.0%,0,0.0%
Shaquille O'Neal,31.7,LAL,Big,2462,4,48.9%,0,0.0%,0,0.0%,0,0.0%
Lamar Odom,24.0,MIA,Forward,2997,41,74.2%,0,0.0%,0,0.0%,0,0.0%
Mehmet Okur,24.4,DET,Big,1560,82,77.5%,0,0.0%,0,0.0%,0,0.0%
Kevin Ollie,30.8,CLE,Point,1345,67,82.9%,0,0.0%,0,0.0%,0,0.0%
Michael Olowokandi,28.6,MIN,Big,907,17,58.6%,0,0.0%,0,0.0%,0,0.0%
Greg Ostertag,30.7,UTA,Big,2124,16,57.9%,0,0.0%,0,0.0%,0,0.0%
Bo Outlaw,32.6,MEM,Big,1582,9,52.6%,0,0.0%,0,0.0%,0,0.0%
Doug Overton,34.2,LAC,Point,999,8,70.4%,0,0.0%,0,0.0%,0,0.0%
Zaza Pachulia,19.7,ORL,Big,605,24,61.1%,0,0.0%,0,0.0%,0,0.0%
Robert Pack,34.7,BKN,Point,187,0,100.0%,0,0.0%,100,0.3%,0,0.0%
Scott Padgett,27.5,HOU,Big,491,0,73.9%,0,0.0%,0,0.0%,0,0.0%
Milt Palacio,25.7,TOR,Point,1181,2,66.2%,0,0.0%,0,0.0%,0,0.0%
Jannero Pargo,24.0,CHI,Combo,321,0,84.0%,0,0.0%,0,0.0%,0,0.0%
Tony Parker,21.5,SAS,Point,2568,12,70.6%,0,0.0%,0,0.0%,0,0.0%
Ruben Patterson,28.3,POR,Wing,1645,1,55.6%,0,0.0%,0,0.0%,0,0.0%
Sasha Pavlovic,20.0,UTA,Wing,1081,36,76.1%,0,0.0%,0,0.0%,0,0.0%
Gary Payton,35.3,LAL,Point,2833,13,71.4%,0,0.0%,0,0.0%,0,0.0%
Anthony Peeler,33.9,SAC,Combo,1299,68,82.8%,0,0.0%,0,0.0%,0,0.0%
Wesley Person,32.6,MEM,Wing,277,0,75.0%,0,0.0%,0,0.0%,0,0.0%
Wesley Person,32.6,POR,Wing,607,0,76.0%,0,0.0%,0,0.0%,0,0.0%
Wesley Person,32.6,ATL,Wing,130,0,100.0%,0,0.0%,0,0.0%,0,0.0%
Morris Peterson,26.2,TOR,Wing,2110,70,81.1%,0,0.0%,0,0.0%,0,0.0%
Eric Piatkowski,33.1,HOU,Wing,657,0,85.7%,0,0.0%,0,0.0%,0,0.0%
Paul Pierce,26.1,BOS,Wing,3094,74,81.9%,0,0.0%,93,0.0%,0,0.0%
Mickael Pietrus,21.7,GSW,Combo,725,6,68.5%,0,0.0%,0,0.0%,0,0.0%
Scottie Pippen,38.1,CHI,Wing,409,5,63.0%,0,0.0%,0,0.0%,0,0.0%
Zoran Planinic,21.1,BKN,Wing,371,6,63.0%,0,0.0%,0,0.0%,0,0.0%
Scot Pollard,28.7,IND,Big,635,0,57.1%,0,0.0%,0,0.0%,0,0.0%
James Posey,26.8,MEM,Wing,2422,79,83.3%,0,0.0%,0,0.0%,0,0.0%
Vitaly Potapenko,28.6,OKC,Big,1405,30,64.4%,0,0.0%,95,0.0%,0,0.0%
Tayshaun Prince,23.7,DET,Wing,2665,43,76.6%,0,0.0%,0,0.0%,0,0.0%
Joel Przybilla,24.1,ATL,Big,305,1,41.4%,0,0.0%,0,0.0%,0,0.0%
Vladimir Radmanovic,22.9,OKC,Forward,2282,49,75.2%,0,0.0%,0,0.0%,0,0.0%
Zach Randolph,22.3,POR,Big,3055,77,76.1%,0,0.0%,0,0.0%,0,0.0%
Theo Ratliff,30.5,POR,Big,1011,27,63.2%,0,0.0%,0,0.0%,0,0.0%
Theo Ratliff,30.5,ATL,Big,1643,33,65.3%,0,0.0%,93,0.0%,0,0.0%
Zeljko Rebraca,31.6,DET,Big,206,80,76.9%,0,0.0%,100,0.2%,0,0.0%
Michael Redd,24.2,MIL,Wing,3015,93,86.8%,0,0.0%,0,0.0%,0,0.0%
Glen Rice,36.4,LAC,Wing,252,0,100.0%,0,0.0%,0,0.0%,0,0.0%
Jason Richardson,22.8,GSW,Wing,2929,14,68.1%,0,0.0%,0,0.0%,0,0.0%
Quentin Richardson,23.6,LAC,Combo,2334,24,74.0%,0,0.0%,0,0.0%,0,0.0%
Luke Ridnour,22.7,OKC,Point,1040,75,83.6%,0,0.0%,0,0.0%,0,0.0%
Clifford Robinson,36.9,GSW,Big,2835,54,71.1%,0,0.0%,0,0.0%,0,0.0%
Eddie Robinson,27.5,CHI,Wing,958,12,66.7%,0,0.0%,0,0.0%,0,0.0%
Glenn Robinson,30.8,PHI,Forward,1340,80,83.2%,0,0.0%,0,0.0%,0,0.0%
Rodney Rogers,32.4,BKN,Forward,1350,51,75.5%,0,0.0%,0,0.0%,0,0.0%
Sean Rooks,34.1,ORL,Big,268,0,95.5%,0,0.0%,0,0.0%,0,0.0%
Sean Rooks,34.1,NOP,Big,305,0,80.0%,0,0.0%,0,0.0%,0,0.0%
Jalen Rose,30.8,TOR,Forward,1982,76,82.2%,0,0.0%,0,0.0%,0,0.0%
Jalen Rose,30.8,CHI,Wing,524,42,76.5%,0,0.0%,0,0.0%,0,0.0%
Malik Rose,28.9,SAS,Big,1176,90,80.9%,0,0.0%,0,0.0%,0,0.0%
Michael Ruffin,26.8,UTA,Big,721,1,41.2%,0,0.0%,0,0.0%,0,0.0%
Kareem Rush,23.0,LAL,Wing,1155,0,55.3%,0,0.0%,0,0.0%,0,0.0%
Bryon Russell,32.8,LAL,Wing,847,40,76.2%,0,0.0%,0,0.0%,0,0.0%
John Salmons,23.9,PHI,Forward,1537,63,76.7%,0,0.0%,0,0.0%,0,0.0%
Jamal Sampson,20.5,LAL,Big,115,0,58.3%,0,0.0%,0,0.0%,0,0.0%
Daniel Santiago,27.4,MIL,Big,681,39,67.4%,0,0.0%,0,0.0%,0,0.0%
Brian Scalabrine,25.6,BKN,Forward,815,73,82.0%,0,0.0%,0,0.0%,0,0.0%
Ansu Sesay,27.3,OKC,Forward,530,17,68.2%,0,0.0%,0,0.0%,0,0.0%
Bobby Simmons,23.4,LAC,Forward,1338,85,84.8%,0,0.0%,0,0.0%,0,0.0%
Brian Skinner,27.5,MIL,Big,1578,14,57.2%,0,0.0%,0,0.0%,0,0.0%
Tamar Slay,23.6,BKN,Wing,112,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Jabari Smith,26.7,SAC,Big,111,0,60.0%,0,0.0%,0,0.0%,0,0.0%
Joe Smith,28.3,MIL,Big,2253,97,86.2%,0,0.0%,0,0.0%,0,0.0%
Steven Smith,34.6,NOP,Wing,882,99,92.2%,0,0.0%,0,0.0%,0,0.0%
Theron Smith,23.1,MEM,Wing,169,0,83.3%,0,0.0%,0,0.0%,0,0.0%
Eric Snow,30.5,PHI,Point,2960,46,79.7%,0,0.0%,0,0.0%,0,0.0%
Darius Songaila,25.7,SAC,Big,894,86,78.9%,0,0.0%,0,0.0%,0,0.0%
Latrell Sprewell,33.1,MIN,Wing,3089,73,81.4%,0,0.0%,94,0.0%,0,0.0%
Jerry Stackhouse,29.0,WAS,Wing,768,64,80.2%,0,0.0%,0,0.0%,0,0.0%
Vladimir Stepania,27.5,POR,Big,437,22,60.0%,0,0.0%,0,0.0%,0,0.0%
DeShawn Stevenson,22.6,UTA,Wing,1502,13,66.9%,0,0.0%,99,0.0%,0,0.0%
DeShawn Stevenson,22.6,ORL,Combo,920,9,70.1%,0,0.0%,0,0.0%,0,0.0%
Peja Stojakovic,26.4,SAC,Wing,3262,100,92.7%,0,0.0%,0,0.0%,0,0.0%
Damon Stoudamire,30.2,POR,Point,3115,90,87.6%,0,0.0%,0,0.0%,0,0.0%
Amar'e Stoudemire,21.0,PHX,Big,2013,53,71.1%,0,0.0%,0,0.0%,0,0.0%
Erick Strickland,29.9,MIL,Combo,534,94,87.5%,0,0.0%,0,0.0%,0,0.0%
Rod Strickland,37.3,TOR,Point,283,0,68.2%,0,0.0%,0,0.0%,0,0.0%
Rod Strickland,37.3,ORL,Point,913,23,74.3%,0,0.0%,0,0.0%,0,0.0%
Bob Sura,30.6,DET,Combo,673,21,71.6%,0,0.0%,0,0.0%,0,0.0%
Bob Sura,30.6,ATL,Combo,932,50,78.4%,0,0.0%,0,0.0%,0,0.0%
Michael Sweetney,21.0,NYK,Big,431,59,72.3%,0,0.0%,0,0.0%,0,0.0%
Stromile Swift,23.9,MEM,Big,1498,58,72.3%,0,0.0%,0,0.0%,0,0.0%
Wally Szczerbiak,26.7,MIN,Wing,585,84,84.5%,0,0.0%,0,0.0%,0,0.0%
Maurice Taylor,27.0,HOU,Big,2053,64,73.4%,0,0.0%,89,0.0%,0,0.0%
Jason Terry,26.1,ATL,Combo,2986,71,82.9%,0,0.0%,0,0.0%,0,0.0%
Etan Thomas,25.6,WAS,Big,1831,28,63.8%,0,0.0%,89,0.0%,0,0.0%
Kenny Thomas,26.3,PHI,Big,2692,70,75.2%,0,0.0%,0,0.0%,0,0.0%
Kurt Thomas,31.1,NYK,Big,2537,94,83.5%,0,0.0%,0,0.0%,0,0.0%
Tim Thomas,26.7,NYK,Wing,737,66,80.4%,0,0.0%,0,0.0%,0,0.0%
Tim Thomas,26.7,MIL,Forward,1339,61,76.2%,0,0.0%,0,0.0%,0,0.0%
Jamaal Tinsley,25.7,IND,Point,1362,19,73.1%,0,0.0%,0,0.0%,0,0.0%
Robert Traylor,26.7,NOP,Big,898,12,54.8%,0,0.0%,0,0.0%,0,0.0%
Gary Trent,29.1,MIN,Big,983,69,74.7%,0,0.0%,0,0.0%,0,0.0%
Jake Tsakalidis,24.4,MEM,Big,520,19,59.0%,0,0.0%,98,0.1%,0,0.0%
Nikoloz Tskitishvili,20.6,DEN,Big,212,0,81.8%,0,0.0%,0,0.0%,0,0.0%
Hedo Turkoglu,24.6,SAS,Wing,2022,16,70.1%,0,0.0%,0,0.0%,0,0.0%
Nick Van Exel,31.9,GSW,Combo,1254,15,70.7%,0,0.0%,0,0.0%,0,0.0%
Keith Van Horn,28.0,NYK,Forward,1572,71,81.9%,0,0.0%,0,0.0%,0,0.0%
Keith Van Horn,28.0,MIL,Forward,765,100,94.5%,0,0.0%,0,0.0%,0,0.0%
Jacque Vaughn,28.7,ATL,Point,1220,42,78.8%,0,0.0%,98,0.0%,0,0.0%
Jake Voskuhl,26.0,PHX,Big,1590,64,73.7%,0,0.0%,92,0.0%,0,0.0%
Dwyane Wade,21.8,MIA,Combo,2121,32,74.7%,0,0.0%,0,0.0%,0,0.0%
Dajuan Wagner,20.7,CLE,Combo,659,12,70.5%,0,0.0%,0,0.0%,0,0.0%
Antoine Walker,27.2,DAL,Forward,2832,2,55.4%,0,0.0%,0,0.0%,0,0.0%
Samaki Walker,27.7,MIA,Big,402,30,64.3%,0,0.0%,0,0.0%,0,0.0%
Ben Wallace,29.1,DET,Big,3048,5,49.0%,0,0.0%,0,0.0%,0,0.0%
Gerald Wallace,21.3,SAC,Wing,310,0,45.5%,0,0.0%,0,0.0%,0,0.0%
John Wallace,29.7,MIA,Wing,320,71,81.3%,0,0.0%,0,0.0%,0,0.0%
Rasheed Wallace,29.1,POR,Forward,1674,39,74.2%,0,0.0%,0,0.0%,0,0.0%
Rasheed Wallace,29.1,DET,Big,671,50,70.4%,0,0.0%,0,0.0%,0,0.0%
Luke Walton,23.6,LAL,Big,618,76,75.8%,0,0.0%,0,0.0%,0,0.0%
Charlie Ward,33.1,SAS,Point,373,0,75.0%,0,0.0%,0,0.0%,0,0.0%
Charlie Ward,33.1,NYK,Combo,808,0,73.7%,0,0.0%,0,0.0%,0,0.0%
Earl Watson,24.4,MEM,Point,1635,0,65.2%,0,0.0%,0,0.0%,0,0.0%
Clarence Weatherspoon,33.1,NYK,Big,207,0,94.7%,0,0.0%,0,0.0%,0,0.0%
Clarence Weatherspoon,33.1,HOU,Big,631,36,66.0%,0,0.0%,0,0.0%,0,0.0%
Chris Webber,30.7,SAC,Big,832,51,70.5%,0,0.0%,0,0.0%,0,0.0%
Bonzi Wells,27.1,MEM,Wing,1445,33,75.5%,0,0.0%,0,0.0%,0,0.0%
Bonzi Wells,27.1,POR,Wing,402,49,77.8%,0,0.0%,0,0.0%,0,0.0%
Jiri Welsch,23.8,BOS,Wing,2153,28,74.0%,0,0.0%,0,0.0%,0,0.0%
David Wesley,33.0,NOP,Wing,1997,34,75.6%,0,0.0%,0,0.0%,0,0.0%
David West,23.2,NOP,Big,885,60,72.4%,0,0.0%,0,0.0%,0,0.0%
Jahidi White,27.7,PHX,Big,862,7,50.0%,0,0.0%,0,0.0%,0,0.0%
Rodney White,23.3,DEN,Forward,916,54,76.0%,0,0.0%,0,0.0%,0,0.0%
Chris Whitney,32.1,WAS,Point,177,0,100.0%,0,0.0%,0,0.0%,0,0.0%
Chris Wilcox,21.2,LAC,Big,1326,50,70.0%,0,0.0%,0,0.0%,0,0.0%
Mike Wilks,24.5,HOU,Combo,106,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Aaron Williams,32.1,BKN,Big,1255,39,67.4%,0,0.0%,0,0.0%,0,0.0%
Alvin Williams,29.2,TOR,Point,1728,35,77.6%,0,0.0%,0,0.0%,0,0.0%
Eric Williams,31.3,CLE,Wing,1370,56,78.7%,0,0.0%,0,0.0%,0,0.0%
Eric Williams,31.3,BOS,Forward,507,29,71.6%,0,0.0%,0,0.0%,0,0.0%
Frank Williams,23.7,NYK,Combo,667,85,85.4%,0,0.0%,0,0.0%,0,0.0%
Jason Williams,28.0,MEM,Point,2104,79,83.7%,0,0.0%,0,0.0%,0,0.0%
Jerome Williams,30.5,TOR,Big,397,61,72.4%,0,0.0%,99,0.1%,0,0.0%
Jerome Williams,30.5,CHI,Forward,1204,15,66.9%,0,0.0%,0,0.0%,0,0.0%
Mo Williams,20.9,UTA,Combo,713,47,77.8%,0,0.0%,0,0.0%,0,0.0%
Scott Williams,35.6,PHX,Big,269,0,69.2%,0,0.0%,0,0.0%,0,0.0%
Scott Williams,35.6,DAL,Big,248,0,50.0%,0,0.0%,0,0.0%,0,0.0%
Shammond Williams,28.6,ORL,Combo,486,91,86.8%,0,0.0%,0,0.0%,0,0.0%
Shammond Williams,28.6,NOP,Point,236,0,81.8%,0,0.0%,0,0.0%,0,0.0%
Corliss Williamson,29.9,DET,Forward,1545,32,73.3%,0,0.0%,0,0.0%,0,0.0%
Kevin Willis,41.2,SAS,Big,274,16,58.1%,0,0.0%,0,0.0%,0,0.0%
Loren Woods,25.4,MIA,Big,473,13,55.1%,0,0.0%,0,0.0%,0,0.0%
Qyntel Woods,22.7,POR,Wing,628,8,63.8%,0,0.0%,0,0.0%,0,0.0%
Metta World Peace,24.0,IND,Wing,2699,24,73.3%,0,0.0%,100,0.0%,0,0.0%
Lorenzen Wright,28.0,MEM,Big,1652,62,72.9%,0,0.0%,0,0.0%,0,0.0%
