Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Norman Powell,27.4,TOR,Wing,1277,92,60.5%,76,55.2%,95,44.2%,79,86.3%,62,66%,57,57%,45,52%,77,81%
Norman Powell,27.4,POR,Wing,919,49,52.5%,53,50.5%,54,36.6%,91,87.7%,63,66%,60,55%,46,52%,62,89%
Taurean Prince,26.6,BKN,Forward,212,24,50.0%,19,45.9%,45,36.1%,95,88.9%,39,77%,6,82%,50,50%,86,85%
Taurean Prince,26.6,CLE,Forward,677,23,49.8%,4,38.0%,87,41.9%,73,83.7%,66,67%,51,62%,71,39%,83,86%
Payton Pritchard,22.8,BOS,Combo,1234,85,57.7%,47,49.1%,86,41.9%,76,87.5%,26,62%,90,19%,15,54%,43,84%
Immanuel Quickley,21.4,NYK,Combo,1226,32,49.5%,8,39.9%,67,39.1%,87,88.6%,77,41%,97,9%,72,24%,85,61%
Chasson Randle,27.7,ORL,Point,754,39,49.0%,27,45.7%,40,34.5%,26,78.3%,30,49%,57,29%,36,27%,52,70%
Julius Randle,25.9,NYK,Big,2663,24,51.7%,12,47.5%,91,41.2%,80,81.1%,98,46%,98,40%,96,31%,98,79%
Cameron Reddish,21.2,ATL,Wing,747,7,43.2%,29,46.3%,9,26.2%,56,81.3%,46,72%,40,63%,43,53%,42,94%
JJ Redick,36.4,DAL,Combo,142,21,47.0%,1,26.7%,45,37.1%,0,80.0%,1,88%,30,50%,18,50%,0,100%
JJ Redick,36.4,NOP,Wing,571,50,52.8%,46,49.3%,53,36.4%,100,95.7%,17,87%,30,67%,13,82%,47,92%
Paul Reed,21.4,PHI,Big,105,4,46.0%,24,52.3%,0,0.0%,0,50.0%,32,78%,15,76%,26,83%,0,0%
Naz Reid,21.2,MIN,Big,1285,62,58.3%,61,59.7%,59,36.4%,35,68.8%,63,71%,57,65%,74,57%,21,100%
Josh Richardson,27.1,DAL,Combo,1781,33,50.0%,52,49.9%,24,33.3%,97,91.6%,37,57%,41,43%,23,45%,40,84%
Austin Rivers,28.3,DEN,Wing,402,61,54.1%,50,50.0%,61,37.5%,0,68.8%,71,63%,97,27%,90,25%,61,89%
Austin Rivers,28.3,NYK,Wing,437,58,53.4%,61,51.7%,47,36.0%,0,75.0%,95,46%,95,30%,86,30%,96,63%
Duncan Robinson,26.5,MIA,Wing,2260,97,61.7%,94,62.5%,83,41.1%,66,82.7%,3,96%,5,90%,9,88%,32,97%
Jerome Robinson,23.7,WAS,Wing,278,1,34.7%,3,34.8%,4,23.1%,0,77.8%,45,72%,72,50%,37,58%,0,100%
Mitchell Robinson,22.6,NYK,Big,847,91,65.3%,86,65.3%,0,0.0%,4,49.1%,81,63%,65,62%,45,75%,0,0%
Glenn Robinson III,26.8,SAC,Forward,352,38,52.1%,31,48.1%,60,38.1%,0,89.5%,42,76%,8,80%,50,50%,2,100%
Isaiah Roby,22.7,OKC,Big,1353,30,52.8%,41,55.0%,32,30.4%,55,73.6%,83,61%,76,58%,86,48%,89,90%
Rajon Rondo,34.7,ATL,Point,392,16,46.7%,14,42.2%,43,34.9%,0,50.0%,68,31%,75,17%,95,0%,68,60%
Rajon Rondo,34.7,LAC,Point,379,98,58.3%,77,53.4%,98,43.2%,0,100.0%,66,34%,84,15%,95,0%,59,68%
Derrick Rose,32.1,NYK,Point,936,70,53.0%,68,50.8%,88,41.2%,65,88.3%,59,35%,66,25%,50,22%,16,91%
Derrick Rose,32.1,DET,Point,341,18,46.7%,25,45.5%,33,34.2%,41,84.0%,75,28%,61,29%,73,13%,55,69%
Terrence Ross,29.7,ORL,Wing,1339,27,48.9%,34,47.1%,33,34.0%,88,87.0%,80,59%,88,41%,47,50%,83,78%
Terry Rozier,26.6,CHA,Combo,2375,70,54.9%,66,51.3%,62,38.9%,48,81.4%,33,59%,48,40%,31,39%,38,84%
Ricky Rubio,30.0,MIN,Point,1764,9,45.7%,23,44.9%,14,31.1%,56,86.7%,11,58%,41,34%,2,46%,9,94%
D'Angelo Russell,24.7,MIN,Combo,1191,55,52.8%,33,47.3%,65,39.1%,19,76.4%,76,41%,39,45%,80,19%,87,59%
Domantas Sabonis,24.5,IND,Big,2226,51,56.4%,55,58.2%,38,32.1%,54,73.3%,77,65%,59,65%,83,50%,79,96%
Luka Samanic,20.8,SAS,Forward,233,11,46.7%,74,56.8%,4,21.9%,0,56.3%,54,72%,51,62%,22,75%,2,100%
JaKarr Sampson,27.6,IND,Big,289,20,51.5%,43,55.1%,0,16.7%,0,62.5%,48,75%,47,68%,26,83%,21,100%
Dario Saric,26.6,PHX,Big,838,17,50.8%,18,50.5%,48,34.1%,91,84.8%,19,83%,33,73%,41,78%,21,100%
Tomas Satoransky,29.0,CHI,Combo,1288,94,58.6%,98,61.2%,38,35.7%,65,85.3%,39,57%,18,57%,74,23%,0,100%
Dennis Schroder,27.1,LAL,Point,1950,30,48.5%,39,47.7%,29,34.1%,47,84.6%,32,44%,43,33%,27,31%,20,89%
Mike Scott,32.3,PHI,Big,788,14,49.2%,8,45.7%,45,33.6%,0,66.7%,1,94%,21,75%,25,85%,21,100%
Collin Sexton,21.8,CLE,Combo,2101,49,52.2%,61,50.9%,48,37.5%,49,81.5%,66,47%,26,54%,48,30%,76,68%
Landry Shamet,23.6,BKN,Wing,1367,67,55.0%,26,46.2%,68,38.9%,69,83.8%,13,89%,30,67%,30,64%,21,99%
Pascal Siakam,26.6,TOR,Big,2002,14,49.5%,20,51.1%,28,29.8%,85,82.7%,99,42%,99,38%,96,29%,97,84%
Ben Simmons,24.3,PHI,Point,1874,86,56.2%,91,56.2%,0,37.5%,0,61.1%,45,41%,11,43%,25,33%,0,100%
Anfernee Simons,21.4,POR,Combo,1011,95,58.8%,20,43.3%,90,43.0%,27,77.8%,49,53%,95,10%,92,14%,74,69%
Deividas Sirvydis,20.4,DET,Wing,104,14,46.2%,2,33.3%,69,38.9%,0,25.0%,50,70%,2,100%,0,0%,97,57%
Marcus Smart,26.7,BOS,Combo,1575,29,49.1%,39,48.0%,23,33.2%,38,79.0%,43,55%,71,30%,62,27%,33,87%
Ish Smith,32.3,WAS,Combo,899,18,46.8%,23,44.4%,76,40.5%,0,54.8%,89,34%,93,17%,54,29%,21,94%
Dennis Smith Jr.,22.9,DET,Combo,390,25,48.5%,28,46.3%,32,34.5%,0,70.0%,90,34%,49,40%,95,6%,92,53%
Tony Snell,29.0,ATL,Wing,977,100,73.4%,22,45.6%,100,59.2%,0,100.0%,14,89%,58,56%,24,71%,24,98%
Lamar Stevens,23.3,CLE,Wing,440,26,48.7%,71,53.6%,2,15.8%,43,78.9%,55,69%,30,67%,26,68%,0,100%
Isaiah Stewart,19.4,DET,Big,1410,61,58.2%,63,60.1%,33,31.1%,39,69.3%,69,69%,67,61%,41,78%,21,100%
Max Strus,24.6,MIA,Wing,455,92,60.5%,100,89.2%,43,35.1%,0,63.6%,18,85%,24,71%,99,0%,28,98%
Edmond Sumner,24.8,IND,Wing,825,85,58.7%,83,58.0%,82,41.0%,60,81.6%,37,76%,26,71%,29,64%,41,94%
Jae'Sean Tate,25.0,HOU,Forward,2011,68,55.5%,86,59.5%,26,31.3%,19,70.4%,78,62%,71,55%,50,50%,56,95%
Jayson Tatum,22.7,BOS,Forward,2285,47,52.9%,43,50.1%,64,38.8%,82,86.6%,98,41%,87,44%,81,31%,100,47%
Jeff Teague,32.4,BOS,Combo,616,24,48.4%,7,39.4%,98,46.4%,59,83.6%,91,33%,79,25%,89,14%,83,62%
Jeff Teague,32.4,MIL,Combo,314,60,53.3%,67,51.5%,56,38.5%,81,88.1%,98,25%,91,18%,95,6%,72,70%
Garrett Temple,34.5,CHI,Wing,1525,40,51.1%,58,51.4%,32,33.8%,46,80.0%,29,79%,18,73%,40,56%,38,96%
Daniel Theis,28.6,CHI,Big,572,56,57.4%,80,63.6%,24,29.1%,26,65.1%,16,84%,21,75%,14,92%,21,100%
Daniel Theis,28.6,BOS,Big,1026,77,61.1%,86,65.3%,52,35.1%,33,68.7%,9,86%,29,74%,9,94%,21,100%
Brodric Thomas,23.8,CLE,Wing,321,4,40.7%,44,48.8%,3,22.2%,6,63.0%,77,60%,67,53%,70,40%,81,80%
Matt Thomas,26.2,TOR,Wing,162,76,56.5%,4,38.5%,90,42.4%,0,85.7%,11,89%,2,100%,20,75%,45,93%
Tristan Thompson,29.6,BOS,Big,1285,28,52.3%,25,52.3%,0,0.0%,10,59.2%,94,54%,93,50%,65,63%,0,0%
Sindarius Thornwell,26.0,ORL,Wing,102,17,47.2%,50,50.0%,0,30.0%,0,75.0%,0,100%,2,100%,3,100%,0,100%
Matisse Thybulle,23.7,PHI,Wing,1254,39,50.9%,86,58.5%,18,30.4%,0,47.1%,25,81%,30,67%,25,70%,0,100%
Killian Tillie,22.7,MEM,Big,131,11,48.7%,1,36.8%,84,40.0%,0,75.0%,2,93%,0,100%,33,80%,21,100%
Xavier Tillman,21.8,MEM,Big,1040,73,60.3%,75,62.1%,53,35.6%,20,63.0%,11,85%,13,78%,16,90%,21,100%
Obi Toppin,22.7,NYK,Forward,663,66,55.2%,90,62.6%,20,29.5%,0,73.9%,47,74%,32,69%,43,57%,53,96%
Juan Toscano-Anderson,27.6,GSW,Big,1036,96,68.2%,97,70.6%,94,42.9%,43,71.0%,8,87%,6,82%,41,78%,73,97%
Karl-Anthony Towns,25.0,MIN,Big,1687,48,55.7%,36,54.1%,74,38.7%,93,85.8%,74,67%,76,59%,79,50%,86,93%
Gary Trent Jr.,21.8,TOR,Wing,527,19,47.7%,14,43.1%,44,35.2%,46,80.0%,79,59%,82,47%,57,48%,87,74%
Gary Trent Jr.,21.8,POR,Wing,1222,54,53.1%,19,44.3%,74,39.6%,39,78.1%,56,69%,79,49%,55,49%,73,84%
PJ Tucker,35.5,MIL,Forward,408,40,52.2%,1,33.3%,73,39.4%,0,75.0%,3,94%,38,67%,1,100%,2,100%
PJ Tucker,35.5,HOU,Big,958,6,46.9%,11,46.7%,34,31.4%,0,78.3%,3,92%,5,83%,57,67%,21,100%
Myles Turner,24.6,IND,Big,1453,47,55.5%,66,60.6%,41,33.2%,71,78.2%,15,84%,27,75%,33,80%,21,100%
Jonas Valanciunas,28.5,MEM,Big,1755,75,60.7%,69,61.2%,63,36.8%,66,77.3%,89,59%,83,54%,63,64%,96,86%
Denzel Valentine,27.0,CHI,Wing,1006,13,45.9%,10,41.7%,26,32.9%,0,92.9%,59,68%,51,59%,81,33%,50,91%
Fred VanVleet,26.7,TOR,Combo,1898,31,49.2%,17,41.7%,43,36.8%,86,88.5%,60,49%,70,31%,49,30%,80,66%
Jarred Vanderbilt,21.6,MIN,Big,1097,78,61.6%,74,62.0%,0,25.0%,7,55.8%,61,71%,41,70%,2,100%,21,100%
Devin Vassell,20.2,SAS,Wing,968,30,49.2%,23,45.7%,42,35.0%,51,80.5%,26,80%,45,61%,24,71%,34,96%
Gabe Vincent,24.4,MIA,Combo,634,13,45.9%,45,48.7%,13,29.5%,0,85.7%,22,67%,28,52%,25,43%,45,83%
Nikola Vucevic,30.0,CHI,Big,842,31,53.0%,18,50.6%,75,38.8%,96,87.0%,56,73%,69,61%,60,66%,69,98%
Nikola Vucevic,30.0,ORL,Big,1500,41,54.4%,23,51.5%,85,40.5%,86,82.7%,60,71%,89,52%,61,65%,21,100%
Dean Wade,23.9,CLE,Forward,1126,82,57.8%,83,59.1%,57,37.9%,47,76.3%,14,87%,27,73%,33,67%,46,97%
Moritz Wagner,23.5,WAS,Big,354,46,55.1%,68,61.0%,25,29.3%,76,79.6%,4,92%,1,91%,13,93%,88,92%
Moritz Wagner,23.5,ORL,Big,277,12,48.9%,6,44.9%,54,35.7%,94,86.7%,16,84%,21,75%,79,50%,21,100%
Kemba Walker,30.5,BOS,Point,1364,61,51.9%,48,48.6%,57,36.6%,76,89.7%,52,39%,59,29%,43,25%,77,55%
Lonnie Walker,21.9,SAS,Wing,1499,41,51.1%,36,47.6%,60,37.0%,54,80.9%,54,69%,43,62%,56,48%,55,90%
John Wall,30.2,HOU,Combo,1282,14,45.9%,24,45.1%,19,31.6%,14,74.6%,98,25%,94,12%,98,3%,71,71%
Brad Wanamaker,31.3,GSW,Combo,552,2,38.2%,13,40.4%,4,22.6%,89,89.4%,32,60%,44,42%,6,79%,60,75%
Brad Wanamaker,31.3,CHA,Combo,416,9,44.5%,64,51.0%,0,9.5%,83,88.4%,47,54%,24,55%,16,53%,93,50%
TJ Warren,27.2,IND,Forward,117,46,52.9%,88,61.4%,0,0.0%,0,80.0%,80,59%,21,73%,70,42%,0,0%
PJ Washington,22.2,CHA,Big,1950,28,52.3%,13,47.8%,76,39.0%,61,74.5%,11,86%,7,82%,44,76%,83,95%
Yuta Watanabe,26.1,TOR,Forward,691,52,53.5%,36,49.4%,68,39.1%,0,84.0%,31,79%,48,64%,38,64%,48,97%
Tremont Waters,22.8,BOS,Point,163,20,47.4%,5,38.7%,74,38.5%,0,88.9%,91,18%,100,0%,75,13%,91,30%
Paul Watson,25.8,TOR,Forward,264,88,59.4%,2,35.7%,92,44.0%,0,62.5%,33,78%,99,25%,1,100%,81,86%
Russell Westbrook,32.0,WAS,Point,2361,23,47.4%,34,47.6%,12,31.1%,3,65.5%,84,24%,68,23%,86,11%,64,63%
Coby White,20.7,CHI,Point,2146,52,51.0%,32,47.4%,50,36.2%,82,89.9%,25,50%,50,30%,32,28%,43,78%
Derrick White,26.3,SAS,Wing,1062,38,50.4%,42,48.6%,39,34.7%,83,86.6%,65,66%,63,54%,67,42%,68,87%
Hassan Whiteside,31.4,SAC,Big,544,49,55.9%,48,56.1%,0,0.0%,6,52.6%,57,73%,62,63%,29,83%,0,0%
Andrew Wiggins,25.7,GSW,Forward,2356,61,54.6%,60,53.1%,61,38.2%,24,71.3%,84,58%,62,59%,76,35%,89,83%
Grant Williams,21.9,BOS,Big,1094,38,54.2%,21,51.4%,70,37.8%,13,59.6%,19,83%,50,67%,52,71%,21,100%
Kenrich Williams,25.9,OKC,Forward,1384,90,59.6%,72,56.6%,95,45.0%,5,55.7%,83,58%,67,58%,82,31%,68,92%
Lou Williams,34.0,ATL,Combo,493,8,44.5%,3,36.7%,96,45.1%,75,87.0%,100,22%,99,7%,75,23%,100,30%
Lou Williams,34.0,LAC,Combo,908,23,47.4%,21,43.5%,61,38.6%,73,86.6%,74,42%,76,27%,43,35%,67,73%
Patrick Williams,19.2,CHI,Forward,1956,51,53.5%,53,51.6%,71,39.3%,29,72.7%,29,79%,34,68%,19,83%,41,98%
Robert Williams,23.0,BOS,Big,966,99,72.6%,99,72.6%,0,0.0%,16,61.6%,51,74%,36,72%,29,83%,0,0%
Zion Williamson,20.3,NOP,Big,2015,80,61.7%,76,62.2%,30,30.3%,39,69.9%,91,56%,81,55%,76,57%,21,100%
D.J. Wilson,24.7,HOU,Big,286,15,49.5%,4,43.6%,69,37.5%,0,76.9%,17,83%,72,60%,2,100%,83,94%
Dylan Windler,24.1,CLE,Wing,464,39,50.9%,64,52.3%,27,33.3%,0,77.3%,34,76%,30,67%,93,20%,37,96%
Justise Winslow,24.6,MEM,Forward,491,1,37.4%,8,40.4%,2,19.2%,6,56.3%,87,56%,68,57%,69,42%,2,100%
James Wiseman,19.6,GSW,Big,768,33,53.1%,38,54.3%,19,28.1%,31,67.1%,18,83%,9,81%,18,89%,91,89%
Christian Wood,25.1,HOU,Big,1323,56,57.5%,54,58.0%,67,37.4%,19,62.8%,55,73%,25,75%,79,51%,95,87%
Delon Wright,28.5,SAC,Combo,691,64,54.0%,53,50.0%,82,40.7%,57,82.9%,70,42%,63,33%,76,22%,67,73%
Delon Wright,28.5,DET,Combo,1050,52,52.2%,68,51.7%,37,35.2%,37,78.4%,68,43%,69,33%,60,27%,41,84%
Thaddeus Young,32.4,CHI,Big,1649,54,56.9%,53,57.8%,20,28.6%,20,62.8%,90,59%,78,58%,77,56%,21,100%
Trae Young,22.1,ATL,Point,2120,41,49.5%,55,49.2%,38,34.4%,71,88.6%,93,17%,86,14%,80,12%,95,29%
Cody Zeller,28.1,CHA,Big,992,52,56.4%,59,59.5%,1,14.8%,47,71.8%,44,75%,26,75%,45,75%,21,100%
Ivica Zubac,23.6,LAC,Big,1578,93,66.5%,88,66.3%,0,100.0%,72,79.0%,52,74%,34,73%,39,79%,21,100%
