Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Kirk Hinrich,34.8,CHI,Combo,553,66,-1.7,54,-0.5,66,-1.0%,89,+1.6%,86,-3.5,87,-2.3,72,-6.0
Jrue Holiday,25.4,NOP,Point,1815,75,-2.5,75,-2.5,37,+0.8%,93,+2.2%,78,-2.3,92,-3.2,22,+9.8
Justin Holiday,26.6,ATL,Wing,193,20,+3.7,12,+5.2,2,+6.7%,1,-3.5%,54,-0.1,9,+2.7,88,-15.0
Justin Holiday,26.6,CHI,Combo,485,67,-1.8,61,-1.3,98,-5.6%,68,+0.6%,98,-7.7,93,-3.3,98,-25.0
Ryan Hollins,31.1,MEM,Big,387,3,+10.1,1,+12.9,25,+1.7%,88,+1.6%,75,-1.9,81,-1.7,52,-0.8
Rondae Hollis-Jefferson,20.8,BKN,Forward,602,98,-8.6,97,-8.6,73,-1.3%,43,-0.3%,58,-0.4,70,-1.0,33,+5.2
Richaun Holmes,22.0,PHI,Big,610,29,+2.4,33,+1.9,47,+0.4%,94,+2.5%,96,-6.6,94,-3.6,90,-15.8
Rodney Hood,23.0,UTA,Wing,2533,27,+2.7,23,+2.9,32,+1.2%,87,+1.6%,56,-0.2,67,-0.9,35,+4.4
Al Horford,29.4,ATL,Big,2607,59,-1.0,58,-0.9,58,-0.5%,81,+1.3%,44,+0.7,77,-1.4,19,+11.4
Dwight Howard,29.9,HOU,Big,2272,75,-2.6,42,+0.8,76,-1.6%,69,+0.6%,90,-4.4,93,-3.3,59,-2.9
Marcelo Huertas,32.4,LAL,Point,718,97,-7.8,95,-6.8,89,-2.9%,96,+2.7%,97,-6.8,97,-4.3,81,-10.1
Kris Humphries,30.7,WAS,Big,447,22,+3.6,9,+5.8,96,-4.4%,12,-1.5%,90,-4.3,78,-1.4,94,-19.7
Kris Humphries,30.7,ATL,Big,276,4,+9.2,6,+8.1,6,+4.3%,11,-1.6%,7,+4.9,4,+4.0,33,+5.3
RJ Hunter,22.0,BOS,Wing,240,95,-6.7,92,-5.7,97,-5.0%,87,+1.5%,96,-6.0,98,-4.9,54,-1.4
Serge Ibaka,26.1,OKC,Big,2477,68,-1.9,69,-2.0,44,+0.5%,60,+0.3%,67,-1.2,57,-0.3,68,-4.7
Andre Iguodala,31.8,GSW,Forward,1694,65,-1.6,87,-4.4,5,+4.7%,28,-0.7%,38,+1.1,26,+1.3,59,-2.8
Ersan Ilyasova,28.5,DET,Big,1428,20,+3.7,22,+3.1,48,+0.1%,10,-1.7%,24,+2.1,32,+1.1,29,+6.6
Ersan Ilyasova,28.5,ORL,Big,434,2,+10.8,2,+10.6,83,-2.2%,51,-0.0%,20,+2.5,76,-1.3,5,+22.9
Joe Ingles,28.1,UTA,Forward,1161,54,-0.5,48,+0.3,29,+1.4%,8,-1.9%,27,+1.9,23,+1.4,42,+2.3
Damien Inglis,20.5,MIL,Forward,117,76,-2.7,82,-3.7,17,+2.4%,92,+2.1%,62,-0.8,14,+2.2,87,-13.8
Kyrie Irving,23.6,CLE,Combo,1652,17,+4.4,14,+4.6,55,-0.4%,24,-0.9%,21,+2.3,51,+0.1,10,+16.2
Jarrett Jack,32.0,BKN,Combo,1024,71,-2.2,74,-2.4,68,-1.1%,50,-0.0%,39,+1.0,49,+0.1,31,+6.0
Reggie Jackson,25.5,DET,Point,2419,36,+1.4,40,+1.0,43,+0.6%,35,-0.5%,50,+0.1,42,+0.4,61,-3.2
LeBron James,30.8,CLE,Forward,2704,71,-2.2,90,-4.9,60,-0.7%,21,-1.0%,23,+2.2,45,+0.3,13,+14.8
Al Jefferson,30.8,CHA,Big,1093,66,-1.8,63,-1.4,53,-0.2%,45,-0.2%,57,-0.4,50,+0.1,60,-3.0
Richard Jefferson,35.4,CLE,Forward,1173,52,-0.2,41,+0.9,38,+0.8%,91,+1.9%,77,-2.1,81,-1.7,57,-2.4
John Jenkins,24.7,DAL,Wing,144,40,+1.0,88,-4.6,50,+0.0%,50,-0.0%,75,-1.8,42,+0.5,88,-14.3
John Jenkins,24.7,PHX,Wing,272,13,+4.9,49,+0.2,4,+5.1%,6,-2.3%,11,+3.9,3,+4.1,73,-6.2
Brandon Jennings,26.1,DET,Point,406,60,-1.0,61,-1.2,86,-2.5%,82,+1.3%,69,-1.4,97,-4.3,1,+32.3
Brandon Jennings,26.1,ORL,Point,434,60,-1.1,44,+0.6,85,-2.3%,70,+0.7%,97,-6.7,83,-1.9,98,-26.2
Jonas Jerebko,28.7,BOS,Forward,1098,76,-2.6,90,-5.0,31,+1.4%,49,-0.1%,42,+0.8,64,-0.7,23,+8.8
Amir Johnson,28.5,BOS,Big,1796,50,-0.0,36,+1.5,57,-0.5%,92,+2.1%,84,-3.1,65,-0.7,87,-13.0
Chris Johnson,25.5,UTA,Wing,778,82,-3.6,75,-2.5,74,-1.4%,50,-0.0%,87,-3.8,84,-2.0,84,-12.3
James Johnson,28.7,TOR,Forward,907,29,+2.5,30,+2.2,65,-0.9%,40,-0.3%,12,+3.8,22,+1.5,12,+15.0
Joe Johnson,34.3,BKN,Wing,1930,82,-3.5,75,-2.5,99,-7.8%,88,+1.6%,40,+0.9,90,-2.7,5,+22.6
Joe Johnson,34.3,MIA,Wing,763,28,+2.6,34,+1.7,25,+1.7%,20,-1.0%,3,+7.1,6,+3.4,7,+20.9
Stanley Johnson,19.4,DET,Wing,1623,32,+1.9,29,+2.4,62,-0.8%,22,-1.0%,41,+0.8,49,+0.2,31,+5.7
Tyler Johnson,23.5,MIA,Combo,818,78,-2.9,71,-2.1,54,-0.2%,48,-0.1%,55,-0.2,44,+0.4,73,-6.3
Wesley Johnson,28.3,LAC,Forward,1569,68,-1.9,80,-3.3,16,+2.6%,9,-1.8%,33,+1.5,14,+2.2,70,-5.8
Nikola Jokic,20.7,DEN,Big,1697,96,-7.3,70,-2.1,96,-4.5%,95,+2.7%,98,-7.9,95,-3.7,97,-24.9
James Jones,35.1,CLE,Wing,343,72,-2.4,51,-0.2,34,+1.1%,41,-0.3%,68,-1.3,38,+0.7,87,-13.5
Terrence Jones,23.8,HOU,Big,997,2,+10.9,2,+10.5,20,+2.0%,36,-0.5%,17,+2.9,24,+1.4,24,+8.2
Tyus Jones,19.5,MIN,Point,508,7,+7.5,12,+5.2,40,+0.7%,26,-0.7%,50,+0.1,58,-0.4,39,+3.4
DeAndre Jordan,27.3,LAC,Big,2590,73,-2.4,41,+0.8,95,-4.3%,96,+2.7%,99,-8.1,99,-5.8,70,-5.8
Cory Joseph,24.2,TOR,Combo,2007,90,-4.8,94,-6.6,8,+3.7%,44,-0.3%,77,-2.1,42,+0.4,93,-18.1
Frank Kaminsky,22.6,CHA,Big,1600,56,-0.6,62,-1.3,44,+0.5%,63,+0.4%,62,-0.7,61,-0.5,53,-0.8
Enes Kanter,23.4,OKC,Big,1592,8,+7.1,5,+8.6,55,-0.3%,47,-0.1%,32,+1.5,40,+0.6,33,+5.4
Sergey Karasev,22.0,BKN,Wing,346,66,-1.7,41,+0.9,14,+2.8%,77,+1.0%,65,-1.0,47,+0.2,75,-7.1
Ryan Kelly,24.6,LAL,Forward,344,97,-7.9,95,-7.5,78,-1.8%,98,+3.2%,12,+3.8,51,+0.1,6,+21.5
Michael Kidd-Gilchrist,22.1,CHA,Wing,204,95,-7.0,94,-6.2,99,-7.9%,76,+1.0%,95,-5.7,98,-4.8,54,-1.3
Sean Kilpatrick,25.8,BKN,Wing,510,1,+12.1,5,+8.3,3,+5.6%,10,-1.7%,1,+10.2,0,+6.5,15,+13.3
Brandon Knight,23.9,PHX,Combo,1862,57,-0.7,60,-1.1,72,-1.3%,88,+1.6%,68,-1.3,77,-1.4,46,+1.0
Kyle Korver,34.6,ATL,Wing,2390,84,-3.8,74,-2.4,64,-0.9%,19,-1.0%,50,+0.1,30,+1.1,74,-6.8
Kosta Koufos,26.7,SAC,Big,1477,18,+4.1,24,+2.9,43,+0.6%,82,+1.3%,70,-1.4,73,-1.2,52,-0.5
Zach LaVine,20.6,MIN,Combo,2240,10,+5.8,10,+5.5,45,+0.5%,4,-2.4%,16,+3.2,8,+2.9,51,-0.4
Jeremy Lamb,23.4,CHA,Wing,1189,98,-9.0,97,-8.8,22,+1.9%,70,+0.6%,86,-3.4,55,-0.2,96,-23.3
Carl Landry,32.1,PHI,Big,530,16,+4.5,9,+5.9,58,-0.5%,96,+2.7%,19,+2.7,69,-1.0,5,+23.0
Shane Larkin,23.1,BKN,Point,1678,33,+1.7,15,+4.5,30,+1.4%,52,+0.1%,83,-2.8,56,-0.2,90,-16.2
Joffrey Lauvergne,24.1,DEN,Big,1009,9,+5.9,47,+0.4,21,+2.0%,4,-2.4%,3,+7.0,16,+1.9,3,+29.4
Ty Lawson,28.0,HOU,Point,1140,37,+1.3,39,+1.1,51,-0.0%,16,-1.2%,32,+1.6,62,-0.5,16,+12.9
Ty Lawson,28.0,IND,Point,228,93,-5.8,97,-9.0,21,+2.0%,24,-0.9%,8,+4.2,47,+0.2,3,+26.2
Courtney Lee,30.1,MEM,Wing,1460,71,-2.2,79,-3.1,78,-1.7%,26,-0.8%,51,+0.1,58,-0.4,40,+3.3
Courtney Lee,30.1,CHA,Wing,841,6,+7.7,11,+5.3,15,+2.7%,84,+1.4%,17,+3.0,12,+2.3,48,+0.6
David Lee,32.5,BOS,Big,460,67,-1.8,55,-0.5,91,-3.2%,75,+1.0%,85,-3.3,86,-2.2,62,-3.3
David Lee,32.5,DAL,Big,425,33,+1.8,19,+3.5,87,-2.6%,89,+1.7%,66,-1.2,78,-1.4,32,+5.4
Alex Len,22.4,PHX,Big,1778,69,-2.1,76,-2.6,57,-0.5%,49,-0.1%,44,+0.7,71,-1.1,16,+13.2
Kawhi Leonard,24.3,SAS,Wing,2368,90,-4.9,89,-4.8,91,-3.1%,37,-0.4%,87,-3.7,92,-2.9,66,-4.5
Meyers Leonard,23.7,POR,Big,1274,32,+2.0,36,+1.5,83,-2.2%,64,+0.5%,69,-1.4,87,-2.3,27,+7.1
Jon Leuer,26.5,PHX,Big,1219,86,-4.0,66,-1.8,57,-0.5%,58,+0.2%,46,+0.4,25,+1.4,77,-7.8
Damian Lillard,25.3,POR,Point,2672,13,+5.0,13,+5.0,53,-0.1%,42,-0.3%,52,+0.1,36,+0.9,69,-5.3
Jeremy Lin,27.2,CHA,Combo,2004,66,-1.7,80,-3.2,35,+1.0%,32,-0.6%,63,-0.9,40,+0.5,83,-11.2
Shaun Livingston,30.1,GSW,Combo,1463,36,+1.4,52,-0.3,15,+2.7%,79,+1.2%,22,+2.3,50,+0.1,18,+11.7
Brook Lopez,27.6,BKN,Big,2452,99,-10.1,97,-8.5,100,-9.4%,81,+1.3%,93,-4.9,97,-4.2,56,-1.7
Robin Lopez,27.6,NYK,Big,2213,38,+1.2,34,+1.7,95,-4.1%,63,+0.4%,88,-3.9,91,-2.9,65,-4.0
Kevin Love,27.1,CLE,Big,2417,41,+1.0,61,-1.3,85,-2.4%,56,+0.2%,65,-1.1,87,-2.4,21,+9.9
Kyle Lowry,29.6,TOR,Point,2845,69,-2.1,43,+0.7,68,-1.0%,69,+0.6%,36,+1.3,54,-0.1,22,+9.7
Trey Lyles,20.0,UTA,Big,1309,19,+3.9,23,+2.9,48,+0.2%,51,-0.0%,40,+1.0,28,+1.2,58,-2.5
Shelvin Mack,25.5,UTA,Point,870,82,-3.5,87,-4.3,61,-0.7%,34,-0.5%,30,+1.7,88,-2.4,2,+31.0
Ian Mahinmi,29.0,IND,Big,1809,89,-4.6,50,+0.1,97,-4.8%,92,+2.1%,93,-5.0,84,-2.0,92,-17.3
Devyn Marble,23.1,ORL,Wing,189,78,-2.9,95,-7.2,30,+1.4%,61,+0.3%,2,+9.4,0,+6.3,20,+10.9
Boban Marjanovic,27.2,SAS,Big,349,12,+5.3,10,+5.6,6,+4.2%,8,-1.9%,43,+0.7,11,+2.4,83,-10.6
Kendall Marshall,24.2,PHI,Combo,338,10,+5.7,33,+1.9,7,+3.9%,70,+0.7%,1,+10.0,6,+3.3,2,+29.7
Jarell Martin,21.4,MEM,Big,345,27,+2.7,12,+5.2,73,-1.4%,76,+1.0%,92,-4.7,98,-4.8,36,+4.4
Kevin Martin,32.7,MIN,Wing,831,72,-2.3,87,-4.4,90,-3.0%,54,+0.1%,18,+2.9,55,-0.2,7,+19.7
Kevin Martin,32.7,SAS,Wing,244,1,+12.9,1,+12.6,3,+5.5%,9,-1.8%,45,+0.5,5,+3.8,93,-17.9
Wesley Matthews,29.0,DAL,Wing,2634,28,+2.6,17,+4.0,89,-2.9%,74,+1.0%,7,+4.8,53,-0.0,2,+30.6
O.J. Mayo,28.0,MIL,Combo,1068,92,-5.4,84,-4.0,67,-1.0%,75,+1.0%,91,-4.4,90,-2.8,74,-7.0
Luc Mbah a Moute,29.1,LAC,Forward,1257,91,-5.1,67,-1.8,92,-3.3%,93,+2.4%,97,-6.6,95,-3.9,86,-12.9
James Michael McAdoo,22.8,GSW,Big,194,0,+20.3,0,+19.9,79,-1.9%,28,-0.7%,4,+5.8,66,-0.8,0,+40.1
Ray McCallum,24.4,SAS,Combo,155,16,+4.4,29,+2.4,5,+4.8%,71,+0.8%,2,+8.3,52,+0.0,0,+58.3
Ray McCallum,24.4,MEM,Combo,216,100,-16.0,100,-17.5,88,-2.8%,46,-0.1%,99,-8.4,100,-6.8,78,-8.2
CJ McCollum,24.1,POR,Combo,2756,89,-4.7,77,-2.9,71,-1.2%,43,-0.3%,66,-1.2,66,-0.8,53,-0.9
TJ McConnell,23.6,PHI,Point,1548,39,+1.1,28,+2.4,84,-2.2%,76,+1.0%,87,-3.6,80,-1.6,80,-9.6
Chris McCullough,20.7,BKN,Big,334,1,+13.4,3,+10.2,2,+5.8%,2,-2.9%,1,+10.2,1,+5.0,6,+21.4
KJ McDaniels,22.7,HOU,Wing,189,99,-13.1,100,-17.2,33,+1.2%,97,+2.9%,53,-0.1,73,-1.2,31,+5.7
Doug McDermott,23.8,CHI,Wing,1801,30,+2.4,37,+1.4,93,-3.7%,76,+1.0%,81,-2.7,99,-5.0,7,+21.0
JaVale McGee,27.8,DAL,Big,345,37,+1.4,87,-4.3,2,+7.0%,7,-2.0%,6,+5.3,2,+4.8,57,-2.3
Ben McLemore,22.7,SAC,Wing,1415,80,-3.3,52,-0.2,89,-2.8%,42,-0.3%,65,-1.0,41,+0.5,79,-8.9
Josh McRoberts,28.7,MIA,Big,553,40,+1.0,39,+1.1,76,-1.6%,63,+0.4%,51,+0.1,39,+0.6,65,-4.2
Salah Mejri,29.4,DAL,Big,352,54,-0.4,63,-1.4,78,-1.8%,39,-0.4%,54,-0.1,79,-1.5,18,+11.7
Khris Middleton,24.2,MIL,Wing,2849,84,-3.7,73,-2.3,50,-0.0%,30,-0.6%,41,+0.9,26,+1.3,68,-4.8
CJ Miles,28.6,IND,Wing,1442,19,+4.0,16,+4.2,24,+1.8%,8,-1.8%,25,+2.0,8,+2.9,78,-8.4
Andre Miller,39.6,MIN,Point,271,6,+8.0,18,+3.8,3,+5.3%,37,-0.4%,71,-1.5,25,+1.4,93,-17.9
Andre Miller,39.6,SAS,Point,166,60,-1.1,83,-3.8,1,+7.5%,8,-1.9%,49,+0.2,30,+1.1,68,-4.7
Mike Miller,35.7,DEN,Forward,351,21,+3.6,34,+1.7,12,+3.1%,6,-2.2%,6,+5.2,6,+3.1,24,+8.5
Patty Mills,27.2,SAS,Combo,1610,24,+3.2,24,+2.8,25,+1.7%,64,+0.5%,44,+0.6,24,+1.4,71,-5.8
Elijah Millsap,28.2,UTA,Forward,155,96,-7.0,98,-10.2,83,-2.2%,42,-0.3%,22,+2.3,68,-0.9,5,+23.1
Paul Millsap,30.7,ATL,Big,2635,23,+3.4,51,+0.0,49,+0.0%,2,-3.0%,4,+6.0,5,+3.6,15,+13.5
Nikola Mirotic,24.7,CHI,Forward,1630,44,+0.7,29,+2.3,65,-0.9%,71,+0.8%,48,+0.2,43,+0.4,58,-2.7
Greg Monroe,25.4,MIL,Big,2311,25,+3.0,22,+3.0,93,-3.5%,30,-0.6%,10,+4.0,35,+0.9,11,+16.0
E'Twaun Moore,26.7,CHI,Combo,1220,42,+0.9,54,-0.5,24,+1.7%,38,-0.4%,35,+1.3,18,+1.7,59,-2.8
Marcus Morris,26.2,DET,Wing,2846,69,-2.0,56,-0.6,47,+0.4%,19,-1.1%,60,-0.5,46,+0.3,73,-6.2
Markieff Morris,26.2,PHX,Big,906,71,-2.3,58,-0.9,81,-2.0%,63,+0.4%,64,-0.9,88,-2.4,16,+13.2
Markieff Morris,26.2,WAS,Big,703,45,+0.6,14,+4.8,45,+0.5%,86,+1.5%,86,-3.6,89,-2.5,67,-4.5
Anthony Morrow,30.1,OKC,Wing,802,15,+4.5,18,+3.7,13,+3.0%,48,-0.1%,39,+1.1,12,+2.4,79,-8.5
Donatas Motiejunas,25.1,HOU,Big,540,91,-5.1,96,-8.2,47,+0.3%,33,-0.6%,74,-1.8,88,-2.5,28,+6.7
Timofey Mozgov,29.3,CLE,Big,1279,32,+1.9,53,-0.4,38,+0.8%,54,+0.1%,37,+1.2,35,+0.9,44,+1.9
Emmanuel Mudiay,19.7,DEN,Combo,2047,54,-0.5,15,+4.4,94,-4.1%,40,-0.3%,88,-3.8,75,-1.2,89,-15.7
Shabazz Muhammad,23.0,MIN,Wing,1595,14,+4.8,27,+2.5,28,+1.5%,27,-0.7%,6,+5.0,24,+1.4,7,+19.5
Xavier Munford,23.4,MEM,Combo,221,57,-0.7,89,-4.8,85,-2.3%,43,-0.3%,16,+3.2,8,+2.9,55,-1.5
Mike Muscala,24.3,ATL,Big,470,27,+2.7,21,+3.3,42,+0.6%,73,+0.9%,65,-1.0,78,-1.4,41,+2.7
Larry Nance Jr.,22.8,LAL,Forward,1252,96,-7.2,80,-3.4,37,+0.9%,79,+1.2%,70,-1.5,35,+0.9,88,-14.4
Shabazz Napier,24.3,ORL,Point,505,35,+1.5,60,-1.0,40,+0.7%,87,+1.6%,43,+0.7,57,-0.3,29,+6.5
Gary Neal,31.1,WAS,Wing,784,3,+10.1,7,+6.7,18,+2.3%,33,-0.5%,37,+1.2,41,+0.5,34,+4.6
Jameer Nelson,33.7,DEN,Point,1022,22,+3.6,29,+2.4,35,+1.0%,72,+0.9%,49,+0.2,38,+0.7,63,-3.6
Raul Neto,23.5,UTA,Point,1424,82,-3.5,48,+0.3,74,-1.4%,84,+1.4%,70,-1.5,52,+0.0,81,-9.8
Andrew Nicholson,25.9,ORL,Big,728,94,-6.5,98,-10.0,15,+2.7%,26,-0.8%,28,+1.8,31,+1.1,36,+4.1
Joakim Noah,30.7,CHI,Big,632,88,-4.5,70,-2.1,87,-2.6%,95,+2.6%,89,-4.0,92,-3.0,58,-2.6
Nerlens Noel,21.6,PHI,Big,1943,76,-2.8,89,-4.9,26,+1.6%,1,-3.0%,8,+4.5,7,+3.0,32,+5.4
Lucas Nogueira,23.3,TOR,Big,176,20,+3.9,28,+2.5,32,+1.2%,98,+3.0%,7,+4.9,5,+3.4,29,+6.5
Dirk Nowitzki,37.4,DAL,Big,2360,68,-1.9,77,-2.8,46,+0.4%,29,-0.6%,24,+2.1,18,+1.7,47,+0.7
Jusuf Nurkic,21.2,DEN,Big,522,69,-2.0,81,-3.5,61,-0.7%,51,-0.0%,11,+3.9,72,-1.1,1,+35.6
Johnny O'Bryant III,22.4,MIL,Big,785,36,+1.4,40,+1.0,63,-0.8%,58,+0.2%,66,-1.2,49,+0.1,76,-7.8
Kyle O'Quinn,25.6,NYK,Big,717,41,+0.9,38,+1.2,17,+2.5%,41,-0.3%,28,+1.8,13,+2.2,67,-4.5
Jahlil Okafor,19.9,PHI,Big,1566,41,+0.9,24,+2.8,94,-3.8%,22,-1.0%,92,-4.7,85,-2.1,84,-12.4
Victor Oladipo,23.5,ORL,Combo,2374,50,+0.0,84,-4.0,8,+3.6%,29,-0.6%,25,+2.0,19,+1.7,49,+0.2
Kelly Olynyk,24.5,BOS,Big,1339,88,-4.5,88,-4.6,60,-0.6%,11,-1.6%,63,-0.8,24,+1.4,88,-14.2
Kelly Oubre,19.9,WAS,Forward,575,57,-0.6,82,-3.7,10,+3.3%,10,-1.6%,21,+2.4,19,+1.7,35,+4.4
Zaza Pachulia,31.7,DAL,Big,1999,83,-3.6,65,-1.6,90,-3.0%,92,+2.1%,86,-3.4,91,-2.9,49,+0.4
Kostas Papanikolaou,25.3,DEN,Forward,268,85,-3.9,98,-9.6,40,+0.7%,78,+1.1%,15,+3.3,54,-0.1,6,+21.9
Jabari Parker,20.6,MIL,Big,2394,31,+2.0,38,+1.3,75,-1.5%,49,-0.1%,32,+1.6,70,-1.0,14,+13.9
Tony Parker,33.5,SAS,Point,1973,58,-0.8,57,-0.8,86,-2.6%,27,-0.7%,68,-1.2,72,-1.1,51,-0.4
Chandler Parsons,27.0,DAL,Forward,1793,47,+0.5,63,-1.4,39,+0.7%,28,-0.7%,18,+2.8,17,+1.8,34,+4.6
Lamar Patterson,24.2,ATL,Wing,348,10,+5.6,4,+9.0,96,-4.7%,62,+0.4%,68,-1.4,89,-2.6,27,+7.1
Patrick Patterson,26.6,TOR,Big,1998,85,-3.9,94,-6.5,14,+2.7%,80,+1.2%,19,+2.6,37,+0.7,19,+11.4
Chris Paul,30.5,LAC,Point,2414,80,-3.4,21,+3.2,96,-4.4%,95,+2.7%,100,-10.0,95,-3.7,99,-30.2
Adreian Payne,24.7,MIN,Big,430,5,+8.8,16,+4.1,13,+2.9%,13,-1.5%,22,+2.3,18,+1.7,48,+0.6
Cameron Payne,21.2,OKC,Combo,560,12,+5.2,23,+2.9,27,+1.5%,75,+1.0%,17,+3.0,47,+0.2,10,+17.0
Elfrid Payton,21.7,ORL,Point,2140,62,-1.3,43,+0.7,76,-1.6%,10,-1.6%,48,+0.2,71,-1.1,23,+8.8
Nikola Pekovic,29.8,MIN,Big,156,2,+11.4,3,+9.7,73,-1.4%,97,+2.8%,89,-4.0,97,-4.7,23,+8.8
Kendrick Perkins,31.0,NOP,Big,537,12,+5.2,39,+1.2,43,+0.6%,59,+0.3%,67,-1.2,79,-1.5,39,+3.5
Paul Pierce,38.1,LAC,Forward,1206,25,+2.9,30,+2.3,38,+0.8%,23,-0.9%,45,+0.5,52,+0.0,41,+2.9
Mason Plumlee,25.7,POR,Big,2076,40,+1.1,30,+2.3,59,-0.6%,53,+0.1%,41,+0.9,22,+1.5,66,-4.3
Miles Plumlee,27.2,MIL,Big,784,76,-2.8,71,-2.1,10,+3.4%,68,+0.6%,61,-0.6,43,+0.4,68,-4.8
Otto Porter,22.4,WAS,Forward,2266,57,-0.6,51,-0.2,88,-2.8%,59,+0.3%,75,-1.9,78,-1.5,55,-1.6
Bobby Portis,20.7,CHI,Big,1053,5,+8.3,7,+7.0,78,-1.7%,94,+2.5%,69,-1.4,94,-3.5,8,+18.6
Kristaps Porzingis,20.2,NYK,Big,2031,79,-3.3,71,-2.1,83,-2.2%,54,+0.1%,52,-0.0,78,-1.5,20,+10.7
Dwight Powell,24.3,DAL,Big,927,87,-4.3,66,-1.8,41,+0.6%,67,+0.5%,79,-2.4,38,+0.7,95,-20.4
Norman Powell,22.4,TOR,Wing,671,41,+0.9,42,+0.8,79,-1.8%,46,-0.1%,80,-2.4,48,+0.2,93,-18.6
Phil Pressey,24.7,PHI,Point,150,94,-6.3,99,-13.0,6,+4.4%,93,+2.2%,21,+2.4,21,+1.5,45,+1.4
Phil Pressey,24.7,PHX,Point,101,26,+2.8,1,+12.2,99,-6.4%,16,-1.1%,15,+3.3,5,+3.7,62,-3.5
Ronnie Price,32.4,PHX,Point,1177,97,-8.1,92,-5.7,77,-1.6%,68,+0.6%,78,-2.3,67,-0.9,80,-9.3
Pablo Prigioni,38.5,LAC,Point,699,49,+0.1,86,-4.2,11,+3.3%,14,-1.4%,0,+11.6,2,+4.4,1,+31.7
Tayshaun Prince,35.7,MIN,Forward,1446,92,-5.4,89,-4.7,37,+0.9%,83,+1.4%,90,-4.1,72,-1.1,92,-17.0
Julius Randle,20.9,LAL,Big,2229,4,+8.8,8,+6.2,70,-1.2%,8,-1.9%,72,-1.6,83,-1.9,36,+4.3
Zach Randolph,34.3,MEM,Big,2003,39,+1.1,71,-2.1,46,+0.4%,12,-1.5%,13,+3.5,26,+1.3,17,+12.0
JJ Redick,31.4,LAC,Wing,2093,83,-3.6,37,+1.3,93,-3.5%,91,+2.0%,99,-9.1,96,-4.1,97,-23.6
Willie Reed,25.5,BKN,Big,383,34,+1.7,68,-2.0,6,+4.2%,37,-0.4%,88,-3.8,52,+0.0,97,-24.4
Josh Richardson,22.1,MIA,Combo,1009,51,-0.2,75,-2.5,33,+1.1%,32,-0.6%,33,+1.5,39,+0.6,32,+5.5
Austin Rivers,23.2,LAC,Combo,1343,14,+4.9,54,-0.5,4,+4.8%,1,-3.0%,0,+10.5,2,+4.9,4,+24.7
Andre Roberson,23.9,OKC,Wing,1532,86,-4.1,72,-2.1,56,-0.4%,93,+2.3%,80,-2.5,86,-2.3,46,+1.0
Brian Roberts,29.9,CHA,Combo,257,8,+6.5,4,+9.1,99,-6.4%,99,+4.1%,97,-6.6,100,-6.4,30,+6.3
Glenn Robinson III,21.8,IND,Wing,440,32,+1.9,27,+2.5,88,-2.8%,3,-2.5%,38,+1.2,63,-0.6,17,+11.9
Thomas Robinson,24.6,BKN,Big,840,9,+6.2,24,+2.8,2,+7.3%,24,-0.9%,8,+4.4,16,+2.1,16,+13.1
Rajon Rondo,29.7,SAC,Point,2527,38,+1.2,46,+0.4,64,-0.9%,33,-0.5%,58,-0.4,67,-0.9,41,+2.9
Derrick Rose,27.1,CHI,Point,2094,25,+3.1,31,+2.2,8,+3.5%,5,-2.4%,17,+2.9,3,+4.3,85,-12.5
Terrence Ross,24.7,TOR,Wing,1713,77,-2.9,73,-2.2,22,+1.9%,66,+0.5%,40,+0.9,16,+2.0,78,-8.1
Terry Rozier,21.6,BOS,Combo,220,65,-1.6,86,-4.2,41,+0.7%,7,-2.0%,84,-3.1,68,-0.9,87,-13.0
Ricky Rubio,25.0,MIN,Point,2317,93,-5.8,81,-3.5,29,+1.4%,71,+0.8%,61,-0.7,46,+0.3,70,-5.8
Damjan Rudez,29.4,MIN,Forward,232,9,+6.2,13,+4.9,59,-0.6%,12,-1.5%,63,-0.8,12,+2.3,94,-19.4
Brandon Rush,30.3,GSW,Wing,926,2,+10.3,5,+8.4,70,-1.2%,45,-0.2%,7,+4.6,36,+0.8,6,+21.7
D'Angelo Russell,19.7,LAL,Combo,2159,36,+1.4,34,+1.7,63,-0.8%,5,-2.3%,36,+1.3,22,+1.5,63,-3.5
Robert Sacre,26.4,LAL,Big,250,49,+0.3,46,+0.5,99,-6.1%,56,+0.2%,96,-6.6,99,-5.0,62,-3.5
JaKarr Sampson,22.6,PHI,Forward,626,51,-0.1,59,-1.0,66,-1.0%,97,+2.8%,79,-2.4,91,-2.9,28,+7.0
JaKarr Sampson,22.6,DEN,Wing,464,68,-1.9,69,-2.0,12,+3.2%,68,+0.6%,84,-3.1,45,+0.3,96,-22.0
Dennis Schroder,22.1,ATL,Point,1576,87,-4.4,85,-4.0,36,+0.9%,89,+1.7%,83,-2.8,84,-2.0,66,-4.5
Luis Scola,35.5,TOR,Big,1635,13,+5.2,7,+6.8,84,-2.2%,22,-0.9%,51,+0.1,62,-0.5,33,+5.3
