Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Al Thornton,23.9,LAC,Forward,2075,70,1.1%,15,0.9%,45,3.9%,57,5.0%,30,11.4%,45,1.8%,78,29.0%
Jamaal Tinsley,29.7,IND,Point,1291,80,0.4%,84,2.2%,56,3.1%,64,1.8%,61,9.2%,81,1.2%,94,6.6%
Ronny Turiaf,24.8,LAL,Big,1406,90,3.9%,27,0.8%,31,5.9%,31,7.2%,11,12.3%,65,4.3%,68,34.5%
Hedo Turkoglu,28.6,ORL,Forward,3011,25,0.4%,30,1.1%,53,3.5%,20,3.1%,45,12.1%,53,2.5%,60,21.6%
Ime Udoka,30.2,SAS,Forward,1224,50,0.7%,92,2.2%,35,4.4%,18,2.9%,77,14.1%,40,1.7%,90,35.6%
Beno Udrih,25.3,SAC,Point,2062,61,0.3%,22,1.2%,66,2.9%,58,1.8%,66,9.4%,0,0.0%,41,2.5%
Anderson Varejao,25.1,CLE,Big,1307,28,1.1%,76,1.3%,66,4.4%,68,10.1%,87,20.5%,89,8.4%,54,30.8%
Jacque Vaughn,32.7,SAS,Point,1065,20,0.1%,8,0.9%,30,3.7%,17,1.0%,8,5.9%,94,2.0%,59,3.3%
Charlie Villanueva,23.2,MIL,Big,1733,21,1.0%,20,0.7%,78,3.9%,38,7.9%,66,17.9%,71,4.9%,78,37.5%
Jake Voskuhl,30.0,MIL,Big,323,78,3.1%,44,1.0%,1,9.3%,44,8.3%,77,19.0%,68,4.5%,38,25.0%
Sasha Vujacic,23.6,LAL,Wing,1210,19,0.2%,47,1.3%,37,3.8%,9,1.5%,62,11.2%,0,0.0%,5,1.3%
Dwyane Wade,25.8,MIA,Combo,1949,92,1.0%,86,2.1%,74,2.9%,78,2.7%,74,10.0%,0,0.0%,34,1.6%
Antoine Walker,31.2,MIN,Forward,878,27,0.4%,73,1.7%,50,3.6%,72,6.0%,52,12.2%,93,7.5%,72,23.9%
Ben Wallace,33.1,CLE,Big,574,87,3.5%,85,1.5%,98,2.5%,71,10.5%,58,17.3%,47,2.9%,67,34.5%
Ben Wallace,33.1,CHI,Big,1624,67,2.7%,94,1.9%,100,2.2%,72,10.5%,50,16.6%,37,2.3%,58,32.0%
Gerald Wallace,25.3,CHA,Forward,2369,75,1.3%,98,2.5%,70,3.0%,17,2.7%,62,13.2%,28,1.0%,63,22.4%
Rasheed Wallace,33.1,DET,Big,2337,80,3.2%,93,1.8%,74,4.1%,4,4.0%,83,19.7%,29,1.9%,28,21.0%
Luke Walton,27.6,LAL,Forward,1680,33,0.5%,62,1.5%,60,3.4%,55,5.0%,23,10.8%,87,5.6%,48,19.0%
Hakim Warrick,25.3,MEM,Big,1702,17,0.8%,39,0.9%,88,3.4%,29,7.1%,21,13.5%,36,2.2%,26,20.4%
Darius Washington,21.9,SAS,Combo,115,0,0.0%,80,2.0%,36,4.0%,88,3.1%,96,12.1%,0,0.0%,0,0.0%
CJ Watson,23.5,GSW,Point,313,0,0.0%,75,1.9%,84,2.5%,97,4.0%,5,5.8%,0,0.0%,0,0.0%
Earl Watson,28.4,OKC,Point,2254,59,0.2%,25,1.3%,67,2.7%,70,1.9%,41,8.0%,77,0.8%,88,5.6%
Chris Webber,34.7,GSW,Big,125,61,2.3%,79,1.4%,43,5.4%,0,1.8%,96,24.2%,0,0.0%,5,12.5%
Martell Webster,20.9,POR,Wing,2098,70,0.7%,17,0.9%,55,3.4%,37,2.4%,68,11.7%,57,1.1%,85,18.8%
Bonzi Wells,31.1,HOU,Wing,1102,88,1.1%,86,2.0%,22,4.4%,90,5.8%,99,17.0%,88,3.6%,98,31.3%
Bonzi Wells,31.1,NOP,Wing,436,86,1.0%,97,2.6%,27,4.3%,88,5.6%,65,11.3%,0,0.0%,99,31.8%
David West,27.2,NOP,Big,2867,52,1.9%,47,1.0%,96,2.7%,23,6.7%,67,18.0%,35,2.1%,53,30.6%
Delonte West,24.3,OKC,Combo,672,90,0.8%,62,1.6%,82,2.6%,56,1.9%,86,10.9%,0,0.0%,90,5.5%
Delonte West,24.3,CLE,Point,801,100,1.3%,56,1.6%,61,3.0%,81,2.4%,77,10.2%,0,0.0%,69,3.9%
Mario West,23.4,ATL,Combo,206,76,0.5%,82,2.0%,0,11.1%,100,14.0%,26,7.4%,0,0.0%,72,4.3%
Chris Wilcox,25.2,OKC,Big,1719,22,1.0%,67,1.2%,85,3.7%,35,7.4%,47,16.2%,31,2.0%,42,26.7%
Damien Wilkins,27.8,OKC,Wing,1783,56,0.5%,59,1.4%,77,2.7%,71,3.7%,42,9.6%,91,4.2%,50,9.6%
Aaron Williams,36.1,LAC,Big,293,71,2.7%,95,1.9%,20,6.6%,10,5.6%,33,14.3%,0,0.0%,54,30.8%
Deron Williams,23.3,UTA,Point,3045,77,0.4%,31,1.3%,78,2.5%,31,1.4%,38,7.8%,0,0.0%,25,1.4%
Jason Williams,32.0,MIA,Point,1881,39,0.1%,81,2.0%,89,2.3%,6,0.7%,30,7.3%,0,0.0%,20,0.9%
Lou Williams,21.0,PHI,Combo,1761,66,0.4%,76,2.0%,68,3.0%,72,2.4%,22,7.2%,56,0.7%,66,4.0%
Marcus Williams,21.9,BKN,Combo,800,32,0.2%,38,1.4%,84,2.6%,54,1.9%,98,12.3%,0,0.0%,0,0.0%
Marvin Williams,21.4,ATL,Forward,2748,43,0.6%,52,1.3%,55,3.5%,47,4.8%,43,12.0%,23,0.6%,68,23.5%
Mo Williams,24.9,MIL,Point,2398,56,0.2%,44,1.4%,41,3.4%,52,1.7%,56,9.1%,73,0.7%,73,4.4%
Sean Williams,21.1,BKN,Big,1221,96,4.5%,36,0.9%,21,6.5%,64,9.9%,53,16.9%,71,4.8%,29,21.5%
Shawne Williams,21.7,IND,Forward,912,80,1.4%,25,1.1%,12,5.6%,63,5.5%,47,12.1%,63,3.2%,57,21.1%
Shelden Williams,24.0,SAC,Big,337,37,1.4%,56,1.1%,32,5.8%,59,9.5%,26,13.9%,72,5.0%,82,39.4%
Shelden Williams,24.0,ATL,Big,374,33,1.3%,70,1.2%,20,6.6%,56,9.2%,48,16.3%,86,8.0%,75,36.4%
Metta World Peace,28.0,SAC,Forward,2165,60,0.9%,100,2.8%,78,2.8%,62,5.2%,12,10.1%,25,0.7%,50,20.0%
Antoine Wright,23.7,DAL,Wing,139,99,1.6%,0,0.0%,1,7.3%,64,3.4%,33,9.2%,98,12.5%,74,16.7%
Antoine Wright,23.7,BKN,Wing,1016,81,0.9%,42,1.2%,26,4.3%,62,3.3%,24,8.6%,93,5.4%,64,12.9%
Brandan Wright,20.1,GSW,Big,293,75,3.0%,3,0.4%,72,4.2%,69,10.3%,23,13.7%,98,20.0%,9,13.6%
Dorell Wright,21.9,MIA,Forward,1065,98,2.1%,43,1.2%,62,3.3%,53,4.9%,88,15.3%,35,1.3%,88,34.5%
Julian Wright,20.5,NOP,Forward,572,67,1.0%,90,2.1%,73,2.9%,73,6.1%,73,14.0%,57,2.6%,0,0.0%
Lorenzen Wright,32.0,ATL,Big,147,26,1.1%,45,1.0%,9,7.9%,9,5.3%,74,18.8%,0,0.0%,10,14.3%
Jianlian Yi,20.0,MIL,Big,1601,53,1.9%,40,0.9%,79,3.9%,26,6.9%,35,14.6%,52,3.3%,47,28.4%
Nick Young,22.4,WAS,Wing,1046,30,0.3%,58,1.4%,15,4.7%,24,2.0%,29,9.0%,71,2.0%,11,2.9%
Thaddeus Young,19.4,PHI,Forward,1461,12,0.2%,88,2.1%,52,3.6%,93,8.3%,37,11.9%,38,1.7%,25,12.7%
