Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Mario Hezonja,23.7,NYK,Forward,1161,11,45.0%,66,39%,62,17%,79,14%,70,31%,13,6%,42,24%,25,30%
Buddy Hield,25.9,SAC,Wing,2622,87,56.2%,39,23%,39,11%,80,19%,62,30%,33,10%,66,37%,47,47%
Nene Hilario,36.1,HOU,Big,533,30,51.9%,64,55%,63,21%,97,22%,90,43%,0,0%,27,2%,23,2%
George Hill,32.5,CLE,Combo,344,97,57.5%,71,36%,27,14%,95,25%,64,39%,34,5%,24,19%,20,25%
George Hill,32.5,MIL,Combo,940,54,51.0%,64,34%,19,13%,41,10%,24,23%,76,12%,56,31%,63,43%
Solomon Hill,27.6,NOP,Wing,868,21,47.1%,60,31%,33,10%,26,6%,21,17%,79,19%,55,33%,66,52%
Aaron Holiday,22.1,IND,Point,512,20,46.4%,19,23%,35,15%,70,18%,39,33%,46,6%,83,39%,81,45%
Jrue Holiday,28.4,NOP,Combo,2401,80,52.6%,85,40%,64,22%,31,9%,51,31%,19,4%,36,26%,25,29%
Justin Holiday,29.6,CHI,Wing,1324,55,51.2%,9,12%,22,8%,60,13%,35,21%,84,21%,87,46%,92,67%
Justin Holiday,29.6,MEM,Wing,1257,22,47.2%,46,25%,33,10%,70,16%,49,26%,87,21%,42,27%,54,49%
Rondae Hollis-Jefferson,23.8,BKN,Big,1197,2,42.3%,68,60%,82,27%,36,4%,69,32%,60,6%,29,2%,36,8%
Richaun Holmes,25.0,PHX,Big,1142,82,60.0%,80,70%,86,28%,14,1%,66,30%,0,0%,0,0%,0,0%
Rodney Hood,26.0,POR,Wing,655,59,51.9%,23,17%,95,26%,85,22%,97,48%,30,9%,39,26%,28,35%
Rodney Hood,26.0,CLE,Wing,1226,39,49.3%,26,17%,91,26%,91,26%,99,52%,31,9%,23,22%,18,31%
Al Horford,32.4,BOS,Big,1972,76,58.8%,19,31%,68,23%,95,20%,88,42%,45,3%,66,24%,61,27%
Danuel House,25.4,HOU,Forward,905,96,61.1%,45,30%,1,4%,4,1%,1,5%,99,31%,75,34%,90,65%
Dwight Howard,32.9,WAS,Big,229,88,62.3%,83,72%,47,17%,77,11%,60,28%,0,0%,0,0%,0,0%
Kevin Huerter,20.2,ATL,Wing,2007,62,52.2%,38,23%,81,20%,18,5%,48,25%,46,12%,74,40%,64,52%
Chandler Hutchison,22.5,CHI,Forward,811,38,50.8%,93,56%,80,22%,17,3%,54,25%,42,11%,3,9%,6,20%
Serge Ibaka,29.1,TOR,Big,2004,61,55.8%,25,34%,79,26%,96,22%,95,48%,40,2%,53,16%,48,18%
Andre Iguodala,34.8,GSW,Wing,1564,94,58.6%,82,39%,18,7%,40,9%,22,17%,82,20%,30,24%,44,44%
Ersan Ilyasova,31.5,MIL,Big,1199,35,52.6%,38,41%,24,12%,61,8%,28,20%,78,11%,74,28%,74,39%
Joe Ingles,31.1,UTA,Wing,2565,89,56.9%,45,25%,53,13%,13,4%,20,16%,71,18%,77,41%,83,59%
Brandon Ingram,21.2,LAL,Wing,1758,60,51.9%,87,44%,89,25%,81,20%,94,45%,11,5%,2,7%,1,11%
Kyrie Irving,26.6,BOS,Point,2213,89,56.0%,39,28%,57,21%,67,17%,67,38%,31,5%,54,29%,48,33%
Jonathan Isaac,21.1,ORL,Big,1994,14,49.9%,29,37%,22,11%,80,12%,41,23%,87,16%,68,25%,75,40%
Wes Iwundu,23.9,ORL,Wing,1134,24,47.7%,88,44%,48,12%,76,18%,61,29%,47,12%,6,14%,10,27%
Frank Jackson,20.5,NOP,Combo,1117,46,49.0%,81,39%,42,18%,25,7%,37,26%,93,16%,22,19%,49,35%
Jaren Jackson,19.1,MEM,Big,1491,58,55.4%,43,44%,92,32%,26,3%,77,35%,57,5%,52,16%,51,21%
Josh Jackson,21.7,PHX,Forward,1975,17,45.8%,69,41%,85,23%,68,12%,85,35%,23,8%,14,16%,13,24%
Justin Jackson,23.6,SAC,Forward,1040,41,51.1%,8,16%,83,23%,66,11%,77,34%,80,19%,66,31%,70,50%
Justin Jackson,23.6,DAL,Forward,510,85,57.2%,31,26%,96,27%,37,6%,75,32%,65,16%,51,26%,59,42%
Reggie Jackson,28.5,DET,Point,2287,59,50.9%,13,20%,72,24%,41,13%,61,37%,65,8%,72,35%,76,43%
LeBron James,33.8,LAL,Forward,1930,80,56.2%,85,48%,38,13%,72,13%,59,26%,3,2%,41,24%,17,26%
John Jenkins,27.7,NYK,Wing,270,35,48.9%,2,6%,20,7%,97,32%,87,39%,74,18%,63,36%,70,54%
Jonas Jerebko,31.7,GSW,Big,1072,60,55.7%,23,33%,10,8%,72,10%,23,17%,86,15%,82,35%,84,50%
Amir Johnson,31.5,PHI,Big,427,29,51.6%,51,49%,85,28%,25,3%,68,31%,55,5%,50,15%,49,20%
James Johnson,31.7,MIA,Big,1154,18,50.4%,33,39%,54,19%,45,5%,48,25%,79,11%,68,25%,68,36%
Stanley Johnson,22.4,DET,Forward,934,18,45.8%,46,31%,55,16%,23,4%,35,20%,76,18%,65,31%,68,48%
Stanley Johnson,22.4,NOP,Forward,224,20,46.2%,59,37%,35,12%,75,13%,56,26%,68,16%,34,22%,48,38%
Tyler Johnson,26.5,MIA,Point,1099,61,51.3%,28,24%,52,20%,9,7%,24,28%,70,8%,91,40%,89,48%
Tyler Johnson,26.5,PHX,Point,405,7,44.0%,35,26%,78,25%,11,9%,43,34%,100,14%,44,27%,72,41%
Wesley Johnson,31.3,WAS,Wing,156,2,32.5%,3,7%,29,9%,83,21%,64,30%,100,40%,26,23%,87,63%
Wesley Johnson,31.3,NOP,Wing,371,43,50.0%,18,16%,21,8%,84,21%,59,29%,98,30%,33,26%,77,56%
Nikola Jokic,23.7,DEN,Big,2500,51,54.8%,39,42%,88,28%,68,9%,83,38%,28,1%,60,20%,50,21%
Damian Jones,23.3,GSW,Big,398,99,70.0%,96,86%,15,10%,39,5%,14,14%,0,0%,0,0%,0,0%
Jalen Jones,25.4,CLE,Forward,186,32,50.0%,58,34%,79,22%,28,5%,61,27%,45,11%,58,28%,52,39%
Jemerrio Jones,23.6,LAL,Wing,133,9,43.3%,99,58%,11,6%,41,10%,18,16%,4,3%,25,23%,9,26%
Tyus Jones,22.5,MIN,Point,1505,22,46.5%,31,25%,96,33%,57,16%,93,49%,54,7%,13,19%,26,26%
Derrick Jones Jr.,21.7,MIA,Forward,1105,65,54.0%,99,63%,34,12%,3,1%,17,13%,72,17%,1,7%,10,23%
DeAndre Jordan,30.3,DAL,Big,1554,94,64.4%,98,91%,10,8%,13,1%,6,9%,0,0%,0,0%,0,0%
DeAndre Jordan,30.3,NYK,Big,493,92,63.4%,94,84%,41,16%,6,1%,21,16%,0,0%,0,0%,0,0%
Cory Joseph,27.2,IND,Combo,2002,20,46.5%,15,18%,83,25%,97,28%,97,52%,51,7%,27,22%,27,29%
Frank Kaminsky,25.6,CHA,Big,678,50,54.6%,25,34%,62,21%,22,3%,45,24%,49,4%,88,38%,78,42%
Enes Kanter,26.5,POR,Big,511,75,58.6%,94,81%,20,10%,29,3%,12,14%,0,0%,38,5%,29,5%
Enes Kanter,26.5,NYK,Big,1121,49,54.4%,77,68%,65,22%,46,6%,59,28%,24,0%,35,4%,29,4%
Luke Kennard,22.4,DET,Wing,1396,77,54.5%,11,13%,60,14%,88,23%,82,37%,38,11%,72,40%,60,51%
Michael Kidd-Gilchrist,25.1,CHA,Big,1149,16,50.2%,61,54%,67,22%,81,13%,77,35%,68,8%,32,3%,39,11%
Maxi Kleber,26.8,DAL,Big,1462,55,55.3%,20,31%,27,13%,28,3%,17,16%,91,18%,85,36%,87,53%
Brandon Knight,26.9,CLE,Wing,614,43,50.0%,24,17%,89,25%,67,15%,88,40%,23,8%,62,36%,43,44%
Brandon Knight,26.9,HOU,Wing,106,0,29.1%,4,9%,57,13%,58,13%,51,27%,28,9%,96,56%,89,64%
Kevin Knox,19.2,NYK,Forward,2089,10,43.9%,44,29%,73,21%,80,14%,79,35%,27,8%,55,28%,41,36%
Furkan Korkmaz,21.3,PHI,Forward,588,37,50.8%,23,22%,42,14%,45,8%,45,22%,52,13%,83,44%,79,57%
Luke Kornet,23.3,NYK,Big,722,20,50.8%,5,18%,24,11%,39,5%,18,16%,76,10%,97,56%,97,66%
Kyle Korver,37.6,UTA,Wing,1069,79,54.7%,1,4%,5,4%,82,20%,47,25%,80,19%,92,51%,96,71%
Kyle Korver,37.6,CLE,Forward,241,100,64.2%,3,7%,13,7%,85,16%,48,22%,66,16%,94,55%,93,71%
Kosta Koufos,29.7,SAC,Big,467,6,45.9%,42,43%,100,56%,6,1%,99,57%,0,0%,0,0%,0,0%
Rodions Kurucs,20.7,BKN,Forward,1267,51,52.2%,89,51%,25,10%,11,2%,11,12%,34,10%,56,28%,45,38%
Kyle Kuzma,23.3,LAL,Big,2300,28,51.6%,29,37%,59,20%,52,6%,54,26%,69,8%,75,28%,69,36%
Zach LaVine,23.6,CHI,Wing,2170,64,52.4%,92,48%,50,12%,68,15%,52,27%,5,3%,23,22%,7,25%
Jeremy Lamb,26.4,CHA,Wing,2244,43,49.9%,61,31%,94,26%,52,12%,84,38%,9,5%,36,26%,16,31%
Jake Layman,24.7,POR,Forward,1260,90,58.3%,79,42%,24,9%,46,8%,24,17%,38,10%,63,30%,56,41%
Caris LeVert,24.2,BKN,Wing,1051,29,48.1%,84,41%,92,26%,18,5%,63,30%,2,3%,37,26%,14,29%
TJ Leaf,21.5,IND,Big,425,84,60.1%,57,51%,83,27%,34,4%,69,32%,57,5%,46,12%,46,17%
Courtney Lee,33.1,NYK,Wing,157,43,50.0%,33,21%,35,11%,100,36%,96,47%,55,15%,8,17%,21,32%
Courtney Lee,33.1,DAL,Wing,244,16,46.1%,21,16%,69,16%,78,19%,77,35%,62,16%,52,33%,53,49%
Damion Lee,26.0,GSW,Wing,302,85,55.7%,18,16%,67,16%,62,14%,60,29%,82,20%,57,35%,74,55%
Walter Lemon Jr.,26.3,CHI,Point,156,6,43.9%,100,60%,28,14%,81,20%,46,34%,0,0%,4,6%,0,6%
Alex Len,25.4,ATL,Big,1507,48,54.4%,66,58%,23,11%,24,3%,13,14%,83,14%,47,14%,62,28%
Kawhi Leonard,27.3,TOR,Forward,2039,73,54.5%,49,32%,89,24%,92,19%,96,44%,8,4%,21,20%,11,24%
Meyers Leonard,26.7,POR,Big,853,97,66.0%,34,39%,21,10%,59,7%,25,18%,58,6%,86,37%,79,43%
Jon Leuer,29.5,DET,Big,334,76,58.7%,52,49%,76,25%,83,14%,84,39%,56,5%,41,6%,42,12%
Damian Lillard,28.3,POR,Point,2833,72,52.3%,65,33%,11,10%,65,17%,22,27%,9,2%,80,38%,69,40%
Jeremy Lin,30.2,TOR,Combo,402,0,37.5%,86,42%,17,12%,56,13%,34,26%,46,7%,39,26%,42,33%
Jeremy Lin,30.2,ATL,Combo,935,61,51.3%,63,34%,63,22%,54,13%,58,35%,27,5%,41,26%,36,31%
Shaun Livingston,33.1,GSW,Combo,938,75,52.2%,69,36%,100,47%,66,18%,100,64%,0,0%,0,0%,0,0%
Kevon Looney,22.7,GSW,Big,1431,90,62.7%,92,80%,14,9%,64,8%,24,18%,35,1%,24,1%,26,2%
Brook Lopez,30.6,MIL,Big,2308,67,57.0%,8,21%,30,14%,33,4%,22,17%,73,9%,95,52%,93,61%
Robin Lopez,30.6,CHI,Big,1601,68,57.2%,49,47%,99,41%,51,6%,95,48%,24,0%,37,5%,31,5%
Kevin Love,30.1,CLE,Big,597,8,47.5%,12,24%,46,17%,76,11%,57,27%,79,11%,87,38%,83,49%
Kyle Lowry,32.6,TOR,Point,2208,69,51.8%,17,22%,4,9%,24,11%,6,20%,59,7%,96,50%,94,57%
Timothe Luwawu-Cabarrot,23.5,CHI,Wing,498,18,46.9%,65,33%,16,7%,29,7%,15,14%,86,21%,52,32%,67,53%
Timothe Luwawu-Cabarrot,23.5,OKC,Wing,102,8,41.2%,89,44%,7,6%,7,3%,2,8%,96,28%,16,19%,52,47%
Trey Lyles,23.0,DEN,Big,1035,9,47.7%,25,34%,65,22%,49,6%,60,28%,65,7%,77,30%,72,38%
Shelvin Mack,28.5,MEM,Combo,1180,31,47.8%,61,32%,71,24%,49,12%,61,36%,37,6%,34,25%,41,32%
Ian Mahinmi,32.0,WAS,Big,480,7,47.0%,69,62%,80,26%,8,1%,56,27%,67,8%,34,3%,39,11%
Thon Maker,21.7,MIL,Big,339,70,57.4%,24,34%,6,7%,23,3%,6,10%,97,24%,79,32%,91,56%
Thon Maker,21.7,DET,Big,528,6,46.7%,28,35%,13,9%,53,6%,17,16%,98,25%,67,24%,83,50%
Boban Marjanovic,30.2,LAC,Big,324,86,61.5%,91,78%,50,18%,32,4%,36,22%,0,0%,0,0%,0,0%
Boban Marjanovic,30.2,PHI,Big,301,92,63.6%,58,53%,93,33%,65,8%,87,41%,46,3%,32,3%,34,6%
Lauri Markkanen,21.4,CHI,Big,1679,21,50.9%,16,28%,69,23%,75,10%,72,33%,51,5%,82,34%,73,39%
Jarell Martin,24.4,ORL,Big,220,20,50.8%,12,24%,3,4%,88,16%,31,21%,99,31%,69,25%,90,56%
Frank Mason,24.6,SAC,Point,327,11,45.4%,70,36%,56,20%,44,13%,44,34%,2,1%,59,30%,35,30%
Wesley Matthews,32.0,DAL,Combo,1311,83,52.8%,12,17%,73,24%,24,6%,47,30%,66,10%,92,43%,90,53%
Wesley Matthews,32.0,IND,Wing,725,43,50.0%,28,19%,56,13%,38,9%,40,22%,60,16%,83,43%,84,59%
Patrick McCaw,23.0,TOR,Wing,295,71,53.2%,91,46%,41,11%,3,2%,12,13%,83,20%,18,20%,39,41%
CJ McCollum,27.1,POR,Combo,2373,81,52.8%,20,23%,58,21%,88,22%,80,43%,14,3%,58,31%,46,34%
TJ McConnell,26.6,PHI,Point,1403,87,55.3%,37,26%,100,39%,93,25%,100,65%,39,6%,2,4%,4,9%
Doug McDermott,26.8,IND,Wing,1235,94,57.8%,58,30%,19,7%,67,15%,39,22%,74,18%,48,30%,52,48%
JaVale McGee,30.8,LAL,Big,1658,90,62.5%,82,71%,73,24%,27,3%,55,27%,23,0%,26,1%,24,2%
Rodney McGruder,27.3,MIA,Wing,1521,32,48.5%,43,24%,93,26%,8,3%,58,29%,73,18%,45,29%,50,47%
Alfonzo McKinnie,26.1,GSW,Wing,841,91,57.6%,94,49%,10,6%,19,5%,7,11%,89,23%,11,18%,37,40%
Ben McLemore,25.7,SAC,Wing,105,99,67.1%,22,16%,29,9%,63,14%,43,23%,94,26%,59,35%,85,60%
Jordan McRae,27.6,WAS,Wing,279,72,53.3%,60,31%,76,19%,93,27%,95,45%,16,6%,11,18%,6,24%
Salah Mejri,32.4,DAL,Big,349,51,54.8%,57,52%,40,15%,17,2%,24,18%,50,4%,72,27%,65,31%
De'Anthony Melton,20.4,PHX,Combo,965,12,44.9%,54,31%,61,22%,53,12%,54,34%,75,11%,32,25%,51,35%
Khris Middleton,27.2,MIL,Wing,2392,60,52.0%,35,22%,84,21%,75,17%,86,39%,12,5%,57,35%,35,40%
CJ Miles,31.6,MEM,Forward,281,48,52.0%,14,16%,20,9%,76,13%,46,22%,56,13%,89,48%,83,62%
CJ Miles,31.6,TOR,Forward,504,21,46.6%,7,15%,37,13%,38,7%,31,20%,73,17%,87,48%,92,65%
Darius Miller,28.6,NOP,Forward,1744,55,52.8%,0,4%,10,6%,83,15%,39,21%,59,14%,99,60%,96,75%
Patty Mills,30.2,SAS,Combo,1910,92,54.9%,7,16%,5,7%,68,18%,29,24%,90,14%,100,46%,100,60%
Paul Millsap,33.7,DEN,Big,1894,37,52.8%,44,44%,90,29%,38,5%,74,34%,53,5%,54,17%,52,22%
Shake Milton,22.1,PHI,Wing,205,5,37.3%,30,20%,71,17%,58,13%,62,30%,65,17%,55,33%,56,50%
Nikola Mirotic,27.7,MIL,Big,318,47,54.2%,10,22%,19,10%,48,6%,18,16%,81,12%,95,50%,95,62%
Nikola Mirotic,27.7,NOP,Big,923,53,55.1%,13,25%,11,8%,80,12%,30,20%,72,9%,94,46%,88,55%
Donovan Mitchell,22.1,UTA,Combo,2588,51,49.9%,44,29%,93,29%,46,11%,69,40%,25,4%,42,27%,37,31%
Malik Monk,20.7,CHA,Wing,1141,23,47.6%,44,25%,55,13%,35,9%,37,22%,48,13%,77,41%,68,54%
Greg Monroe,28.4,TOR,Big,373,10,48.6%,89,77%,58,20%,15,2%,35,22%,0,0%,25,1%,22,1%
E'Twaun Moore,29.7,NOP,Wing,1459,83,55.3%,50,27%,99,30%,44,11%,91,41%,39,11%,21,21%,20,32%
Marcus Morris,29.2,BOS,Big,2088,44,53.6%,13,25%,48,17%,86,15%,70,32%,70,8%,84,35%,80,43%
Markieff Morris,29.2,OKC,Big,387,5,45.5%,18,30%,70,23%,68,9%,71,33%,89,16%,62,21%,70,37%
Markieff Morris,29.2,WAS,Big,883,24,51.1%,15,26%,77,26%,62,8%,73,34%,72,9%,80,32%,76,41%
Monte Morris,23.3,DEN,Point,1906,93,56.9%,24,24%,93,29%,52,15%,85,45%,83,10%,31,22%,39,32%
Johnathan Motley,23.5,LAC,Big,102,25,51.2%,72,65%,90,31%,0,0%,68,31%,39,2%,29,2%,28,4%
Emmanuel Mudiay,22.7,NYK,Point,1590,48,49.5%,78,38%,54,20%,54,16%,54,36%,33,5%,26,21%,22,26%
Jamal Murray,21.7,DEN,Combo,2444,53,50.5%,22,23%,76,24%,76,19%,85,43%,17,4%,51,30%,44,34%
Mike Muscala,27.3,PHI,Big,992,32,52.1%,4,18%,9,8%,50,6%,10,14%,90,16%,96,53%,98,69%
Mike Muscala,27.3,LAL,Big,259,52,54.9%,7,20%,6,7%,58,7%,12,14%,75,9%,98,56%,97,66%
Sviatoslav Mykhailiuk,21.4,LAL,Forward,347,3,37.7%,20,19%,3,6%,70,13%,27,18%,82,19%,82,43%,86,63%
Abdel Nader,25.1,OKC,Wing,651,41,49.7%,78,37%,67,16%,4,2%,25,18%,75,19%,41,27%,45,46%
Larry Nance Jr.,25.8,CLE,Big,1786,61,55.8%,60,54%,49,18%,75,10%,63,29%,48,4%,48,14%,47,18%
Shabazz Napier,27.3,BKN,Point,936,43,48.6%,22,24%,31,14%,28,12%,19,26%,52,7%,93,43%,93,50%
Raul Neto,26.5,UTA,Point,405,54,50.0%,81,40%,76,24%,2,4%,28,28%,96,11%,28,21%,43,32%
Georges Niang,25.4,UTA,Big,406,77,59.1%,9,22%,55,19%,31,3%,42,23%,99,31%,69,25%,90,56%
Joakim Noah,33.7,MEM,Big,688,35,52.6%,90,78%,39,15%,55,7%,38,22%,0,0%,0,0%,0,0%
Nerlens Noel,24.6,OKC,Big,1008,73,58.6%,74,65%,69,23%,79,11%,75,35%,0,0%,0,0%,0,0%
Dirk Nowitzki,40.4,DAL,Big,781,5,45.7%,0,3%,32,14%,99,31%,91,45%,60,6%,94,47%,86,53%
Frank Ntilikina,20.3,NYK,Combo,884,7,40.7%,14,18%,51,21%,86,22%,78,43%,63,9%,54,30%,56,39%
Jusuf Nurkic,24.2,POR,Big,1971,23,51.0%,76,68%,56,20%,71,10%,65,29%,25,0%,31,3%,28,3%
David Nwaba,25.8,CLE,Forward,933,54,52.6%,83,47%,92,25%,6,1%,62,27%,61,15%,6,11%,15,26%
Royce O'Neale,25.4,UTA,Wing,1564,97,60.6%,83,40%,40,11%,4,2%,11,13%,89,23%,29,24%,49,47%
Kyle O'Quinn,28.6,IND,Big,264,18,50.5%,23,32%,50,18%,100,42%,99,61%,34,1%,40,6%,35,7%
Semi Ojeleye,23.9,BOS,Forward,475,56,53.0%,61,37%,18,8%,24,4%,13,12%,87,22%,61,29%,73,51%
Jahlil Okafor,22.9,NOP,Big,894,83,60.0%,70,63%,95,35%,18,2%,79,37%,0,0%,20,1%,18,1%
Elie Okobo,21.0,PHX,Combo,899,19,46.5%,47,29%,32,16%,44,10%,41,27%,32,5%,85,39%,66,44%
Josh Okogie,20.2,MIN,Wing,1703,11,44.4%,82,39%,54,13%,49,12%,45,24%,52,15%,24,22%,29,37%
Victor Oladipo,26.5,IND,Wing,1139,33,48.8%,52,28%,43,11%,94,27%,85,38%,6,3%,50,31%,23,34%
Kelly Olynyk,27.5,MIA,Big,1782,64,56.4%,17,30%,21,11%,46,6%,19,16%,83,13%,91,41%,87,54%
Cedi Osman,23.6,CLE,Forward,2420,39,50.8%,55,34%,39,14%,59,10%,51,24%,35,10%,70,32%,61,42%
Kelly Oubre,22.9,WAS,Forward,726,46,51.6%,70,41%,46,15%,31,5%,32,20%,32,9%,62,30%,54,39%
Kelly Oubre,22.9,PHX,Forward,1168,49,52.2%,76,42%,66,18%,35,5%,52,24%,31,9%,45,25%,38,34%
Zaza Pachulia,34.7,DET,Big,836,3,44.9%,73,65%,51,18%,89,16%,76,35%,0,0%,0,0%,0,0%
Jabari Parker,23.6,CHI,Big,1028,28,51.5%,36,40%,45,16%,95,20%,80,37%,65,7%,51,16%,55,23%
Jabari Parker,23.6,WAS,Big,673,66,56.8%,53,50%,34,15%,72,10%,47,25%,61,6%,58,20%,58,26%
Tony Parker,36.5,CHA,Combo,985,41,48.2%,80,38%,69,23%,98,29%,95,52%,5,2%,5,8%,3,10%
Chandler Parsons,30.0,MEM,Forward,495,13,45.0%,25,23%,49,15%,69,12%,65,28%,46,11%,77,38%,69,49%
Patrick Patterson,29.6,OKC,Big,828,12,49.1%,6,19%,45,16%,32,4%,29,20%,95,21%,90,40%,92,61%
Chris Paul,33.5,HOU,Point,1845,56,50.1%,2,11%,87,27%,48,14%,78,41%,74,9%,87,39%,87,48%
Cameron Payne,24.2,CLE,Point,159,96,57.1%,26,24%,74,24%,37,13%,59,37%,61,7%,65,31%,65,39%
Cameron Payne,24.2,CHI,Point,491,15,45.5%,54,31%,63,22%,26,12%,48,34%,56,7%,50,28%,52,35%
Elfrid Payton,24.7,NOP,Point,1244,37,47.9%,98,51%,70,24%,0,1%,15,25%,7,2%,33,22%,15,24%
Theo Pinson,23.0,BKN,Wing,170,58,51.8%,56,29%,41,11%,26,6%,24,17%,1,2%,94,52%,70,54%
Mason Plumlee,28.7,DEN,Big,1712,83,60.0%,80,71%,71,24%,38,5%,61,28%,25,0%,22,1%,20,1%
Miles Plumlee,30.2,ATL,Big,143,96,65.9%,87,76%,66,22%,16,2%,46,24%,0,0%,0,0%,0,0%
Jakob Poeltl,23.0,SAS,Big,1191,94,64.6%,91,78%,60,20%,13,1%,36,22%,0,0%,0,0%,0,0%
Quincy Pondexter,30.6,SAS,Wing,169,100,68.3%,99,59%,68,16%,22,5%,35,22%,40,11%,3,8%,3,19%
Otto Porter,25.4,WAS,Forward,1186,59,53.3%,24,23%,56,16%,97,23%,90,40%,51,13%,46,25%,46,38%
Otto Porter,25.4,CHI,Forward,492,89,58.3%,10,16%,51,16%,100,30%,97,46%,18,7%,68,31%,51,39%
Bobby Portis,23.7,WAS,Big,763,20,50.7%,20,31%,68,23%,84,15%,81,37%,53,5%,73,27%,65,32%
Bobby Portis,23.7,CHI,Big,526,16,50.2%,32,39%,80,26%,69,9%,78,36%,36,1%,65,24%,58,25%
Dwight Powell,27.3,DAL,Big,1609,93,64.2%,77,68%,8,7%,24,3%,7,10%,38,2%,61,20%,53,22%
Norman Powell,25.4,TOR,Wing,1073,88,56.4%,87,44%,30,10%,30,7%,23,17%,49,13%,35,26%,33,39%
Alex Poythress,25.2,ATL,Big,288,32,52.1%,79,69%,2,4%,20,2%,2,6%,94,19%,39,6%,57,25%
Taurean Prince,24.6,ATL,Wing,1550,81,54.7%,42,24%,70,16%,43,10%,50,26%,79,19%,49,31%,56,50%
Ivan Rabb,21.7,MEM,Big,668,54,55.2%,63,55%,77,25%,85,15%,85,40%,39,2%,33,3%,30,5%
Chasson Randle,25.7,WAS,Combo,700,58,51.2%,73,36%,10,9%,20,6%,5,15%,78,12%,71,37%,75,48%
Julius Randle,23.9,NOP,Big,2224,59,55.6%,66,56%,72,24%,37,4%,61,28%,45,3%,47,13%,43,15%
JJ Redick,34.4,PHI,Wing,2378,87,55.8%,7,11%,9,6%,92,26%,70,32%,26,8%,89,49%,80,57%
Cameron Reynolds,23.7,MIN,Wing,235,70,52.9%,17,15%,62,14%,28,7%,33,21%,81,20%,84,44%,88,63%
Josh Richardson,25.1,MIA,Wing,2524,37,49.1%,37,23%,77,19%,72,16%,78,35%,21,7%,58,35%,41,42%
Austin Rivers,26.3,WAS,Combo,644,17,46.3%,75,36%,25,14%,2,1%,3,15%,69,10%,78,38%,76,48%
Austin Rivers,26.3,HOU,Combo,1296,59,51.3%,36,26%,41,18%,0,1%,8,18%,92,15%,88,40%,95,55%
Duncan Robinson,24.5,MIA,Big,136,15,50.0%,2,12%,0,0%,60,7%,2,7%,97,22%,99,59%,99,80%
Jerome Robinson,21.7,LAC,Wing,254,52,50.7%,26,17%,35,11%,74,17%,56,28%,44,12%,84,43%,76,55%
Mitchell Robinson,20.6,NYK,Big,1306,98,69.1%,100,97%,1,3%,3,0%,1,3%,0,0%,0,0%,0,0%
Glenn Robinson III,24.8,DET,Wing,546,40,49.7%,57,29%,88,24%,51,12%,79,36%,76,19%,7,16%,26,35%
Rajon Rondo,32.7,LAL,Point,1360,28,46.7%,87,42%,43,17%,15,10%,20,26%,43,6%,43,26%,41,32%
Derrick Rose,30.1,MIN,Combo,1379,73,52.2%,68,36%,68,23%,93,24%,90,47%,10,3%,12,15%,7,18%
Terrence Ross,27.7,ORL,Wing,2115,74,53.6%,4,8%,23,8%,95,28%,82,37%,13,6%,91,50%,77,55%
Terry Rozier,24.6,BOS,Combo,1700,37,48.1%,19,22%,36,17%,47,12%,42,29%,68,10%,83,39%,78,49%
Ricky Rubio,28.0,UTA,Point,1895,17,46.0%,44,29%,44,18%,80,20%,65,38%,93,10%,37,23%,44,33%
D'Angelo Russell,22.7,BKN,Combo,2441,63,51.3%,10,17%,80,24%,64,18%,76,42%,15,3%,76,38%,59,41%
Domantas Sabonis,22.5,IND,Big,1802,79,59.4%,68,60%,71,23%,84,14%,82,38%,28,0%,27,2%,25,2%
Brandon Sampson,21.5,CHI,Wing,191,82,54.9%,72,35%,41,11%,14,4%,16,15%,55,15%,60,35%,56,50%
JaKarr Sampson,25.6,CHI,Big,121,71,58.3%,41,43%,72,24%,78,11%,76,35%,53,5%,54,17%,53,22%
Dario Saric,24.6,MIN,Big,1603,46,53.9%,32,39%,14,9%,73,10%,28,20%,71,9%,80,33%,77,42%
Dario Saric,24.6,PHI,Big,393,3,44.3%,16,26%,35,15%,65,9%,43,23%,58,6%,92,45%,85,50%
Tomas Satoransky,27.0,WAS,Point,2105,85,54.9%,85,40%,61,22%,17,10%,35,32%,69,8%,15,20%,33,28%
Dennis Schroder,25.1,OKC,Combo,2293,29,47.2%,53,30%,53,21%,73,19%,68,40%,31,5%,37,26%,32,30%
Mike Scott,30.3,PHI,Big,640,36,52.7%,3,15%,47,17%,56,7%,45,24%,87,16%,93,46%,94,62%
Mike Scott,30.3,LAC,Big,699,26,51.4%,3,17%,43,16%,71,10%,51,26%,92,18%,89,39%,92,57%
Thabo Sefolosha,34.5,UTA,Forward,533,97,61.5%,38,28%,30,11%,41,7%,25,18%,100,33%,31,21%,75,54%
Wayne Selden,24.1,MEM,Wing,437,16,46.1%,64,32%,87,23%,35,9%,67,31%,43,12%,34,26%,30,37%
Wayne Selden,24.1,CHI,Forward,934,23,47.0%,30,25%,86,24%,87,17%,92,40%,30,9%,48,25%,34,34%
