Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Alonzo Mourning,34.7,MIA,Big,219,20,58.1%,0,0.0%,0,0.0%,0,0.0%
Alonzo Mourning,34.7,BKN,Big,460,22,59.3%,0,0.0%,0,0.0%,0,0.0%
Troy Murphy,24.5,GSW,Big,2377,62,73.0%,0,0.0%,0,0.0%,0,0.0%
Lamond Murray,31.5,TOR,Wing,885,33,75.3%,0,0.0%,0,0.0%,0,0.0%
Ronald Murray,25.3,OKC,Combo,852,8,73.1%,0,0.0%,0,0.0%,0,0.0%
Dikembe Mutombo,38.4,HOU,Big,1207,67,74.5%,0,0.0%,0,0.0%,0,0.0%
Bostjan Nachbar,24.3,HOU,Wing,199,0,75.0%,0,0.0%,0,0.0%,0,0.0%
Bostjan Nachbar,24.3,NOP,Wing,1088,67,82.3%,0,0.0%,0,0.0%,0,0.0%
Lee Nailon,29.7,NOP,Forward,2006,72,80.6%,0,0.0%,0,0.0%,0,0.0%
Eduardo Najera,28.3,GSW,Big,602,35,64.4%,0,0.0%,0,0.0%,0,0.0%
Eduardo Najera,28.3,DEN,Big,555,31,63.0%,0,0.0%,98,0.1%,0,0.0%
Steve Nash,30.7,PHX,Point,2563,95,89.0%,0,0.0%,0,0.0%,0,0.0%
Jameer Nelson,22.7,ORL,Point,1550,12,70.0%,0,0.0%,0,0.0%,0,0.0%
Rasho Nesterovic,28.4,SAS,Big,1771,6,46.7%,0,0.0%,0,0.0%,0,0.0%
Ira Newble,29.8,CLE,Wing,1822,47,79.1%,0,0.0%,0,0.0%,0,0.0%
Andres Nocioni,24.9,CHI,Forward,1875,42,76.3%,0,0.0%,100,0.0%,0,0.0%
Moochie Norris,31.3,NYK,Combo,284,0,77.8%,0,0.0%,0,0.0%,0,0.0%
Dirk Nowitzki,26.4,DAL,Big,3022,97,87.0%,0,0.0%,0,0.0%,0,0.0%
Jermaine O'Neal,26.1,IND,Big,1534,72,75.4%,0,0.0%,0,0.0%,0,0.0%
Shaquille O'Neal,32.7,MIA,Big,2493,4,46.1%,0,0.0%,0,0.0%,0,0.0%
Lamar Odom,25.0,LAL,Big,2310,49,69.5%,0,0.0%,86,0.0%,0,0.0%
Emeka Okafor,22.1,CHA,Big,2589,26,60.7%,0,0.0%,0,0.0%,0,0.0%
Mehmet Okur,25.4,UTA,Big,2273,94,85.8%,0,0.0%,0,0.0%,0,0.0%
Kevin Ollie,31.8,PHI,Combo,143,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Michael Olowokandi,29.6,MIN,Big,1211,39,66.2%,0,0.0%,93,0.0%,0,0.0%
Greg Ostertag,31.7,SAC,Big,496,1,33.3%,0,0.0%,0,0.0%,0,0.0%
Bo Outlaw,33.6,PHX,Big,176,0,55.6%,0,0.0%,0,0.0%,0,0.0%
Travis Outlaw,20.1,POR,Wing,743,6,64.8%,0,0.0%,0,0.0%,0,0.0%
Zaza Pachulia,20.7,MIL,Big,1363,68,74.7%,0,0.0%,0,0.0%,0,0.0%
Scott Padgett,28.5,HOU,Big,881,56,71.9%,0,0.0%,0,0.0%,0,0.0%
Milt Palacio,26.7,TOR,Combo,1477,16,74.0%,0,0.0%,0,0.0%,0,0.0%
Jannero Pargo,25.0,CHI,Combo,425,0,70.6%,0,0.0%,0,0.0%,0,0.0%
Smush Parker,23.4,DET,Combo,102,0,63.6%,0,0.0%,0,0.0%,0,0.0%
Tony Parker,22.5,SAS,Point,2724,2,65.1%,0,0.0%,0,0.0%,0,0.0%
Ruben Patterson,29.3,POR,Wing,1953,3,59.9%,0,0.0%,0,0.0%,0,0.0%
Sasha Pavlovic,21.0,CLE,Wing,786,15,69.1%,0,0.0%,0,0.0%,0,0.0%
Gary Payton,36.3,BOS,Point,2543,47,76.1%,0,0.0%,0,0.0%,0,0.0%
Anthony Peeler,34.9,WAS,Combo,506,0,87.5%,0,0.0%,0,0.0%,0,0.0%
Kendrick Perkins,20.0,BOS,Big,481,30,62.5%,0,0.0%,0,0.0%,0,0.0%
Wesley Person,33.6,MIA,Wing,199,0,100.0%,0,0.0%,0,0.0%,0,0.0%
Wesley Person,33.6,DEN,Wing,433,0,57.1%,0,0.0%,0,0.0%,0,0.0%
Morris Peterson,27.2,TOR,Wing,2471,72,83.3%,0,0.0%,0,0.0%,0,0.0%
Eric Piatkowski,34.1,CHI,Wing,796,45,77.6%,0,0.0%,0,0.0%,0,0.0%
Paul Pierce,27.1,BOS,Wing,2953,66,82.2%,0,0.0%,0,0.0%,0,0.0%
Mickael Pietrus,22.7,GSW,Wing,1303,17,69.4%,0,0.0%,0,0.0%,0,0.0%
Zoran Planinic,22.1,BKN,Combo,446,3,70.0%,0,0.0%,0,0.0%,0,0.0%
Scot Pollard,29.7,IND,Big,850,42,67.3%,0,0.0%,0,0.0%,0,0.0%
James Posey,27.8,MEM,Wing,1360,90,86.0%,0,0.0%,0,0.0%,0,0.0%
Vitaly Potapenko,29.6,OKC,Big,324,98,87.1%,0,0.0%,0,0.0%,0,0.0%
Tayshaun Prince,24.7,DET,Wing,3021,57,81.0%,0,0.0%,0,0.0%,0,0.0%
Laron Profit,27.2,WAS,Wing,371,0,63.2%,0,0.0%,0,0.0%,0,0.0%
Joel Przybilla,25.1,POR,Big,1827,8,51.7%,0,0.0%,90,0.0%,0,0.0%
Vladimir Radmanovic,24.0,OKC,Forward,1836,61,79.0%,0,0.0%,0,0.0%,0,0.0%
Aleksandar Radojevic,28.2,UTA,Big,117,0,83.3%,0,0.0%,0,0.0%,0,0.0%
Zach Randolph,23.3,POR,Big,1603,91,81.6%,0,0.0%,91,0.0%,0,0.0%
Theo Ratliff,31.5,POR,Big,1718,47,69.2%,0,0.0%,0,0.0%,0,0.0%
Zeljko Rebraca,32.6,LAC,Big,899,96,86.1%,0,0.0%,95,0.1%,0,0.0%
Michael Redd,25.2,MIL,Wing,2846,84,85.3%,0,0.0%,0,0.0%,0,0.0%
Jared Reiner,22.6,CHI,Big,119,0,25.0%,0,0.0%,0,0.0%,0,0.0%
Jason Richardson,23.8,GSW,Wing,2713,16,69.3%,0,0.0%,0,0.0%,0,0.0%
Quentin Richardson,24.6,PHX,Wing,2809,26,74.2%,0,0.0%,0,0.0%,0,0.0%
Luke Ridnour,23.7,OKC,Point,2543,93,88.4%,0,0.0%,0,0.0%,0,0.0%
Bernard Robinson,23.8,CHA,Wing,308,0,70.8%,0,0.0%,0,0.0%,0,0.0%
Clifford Robinson,37.9,GSW,Big,1094,25,60.3%,0,0.0%,0,0.0%,0,0.0%
Clifford Robinson,37.9,BKN,Big,585,48,69.2%,0,0.0%,0,0.0%,0,0.0%
Glenn Robinson,31.8,SAS,Forward,135,0,87.0%,0,0.0%,0,0.0%,0,0.0%
Rodney Rogers,33.4,PHI,Big,476,56,71.4%,0,0.0%,0,0.0%,0,0.0%
Rodney Rogers,33.4,NOP,Big,881,74,76.2%,0,0.0%,0,0.0%,0,0.0%
Jalen Rose,31.8,TOR,Wing,2707,86,85.6%,0,0.0%,0,0.0%,0,0.0%
Malik Rose,29.9,SAS,Big,799,51,70.1%,0,0.0%,0,0.0%,0,0.0%
Malik Rose,29.9,NYK,Forward,614,53,78.2%,0,0.0%,0,0.0%,0,0.0%
Quinton Ross,23.5,LAC,Combo,1598,0,67.3%,0,0.0%,0,0.0%,0,0.0%
Michael Ruffin,27.8,WAS,Big,1213,3,43.8%,0,0.0%,0,0.0%,0,0.0%
Kareem Rush,24.0,CHA,Wing,854,41,77.3%,0,0.0%,0,0.0%,0,0.0%
Bryon Russell,33.8,DEN,Wing,981,48,79.5%,0,0.0%,0,0.0%,0,0.0%
John Salmons,24.9,PHI,Wing,941,37,76.2%,0,0.0%,0,0.0%,0,0.0%
Jamal Sampson,21.5,CHA,Big,312,21,58.8%,0,0.0%,0,0.0%,0,0.0%
Brian Scalabrine,26.6,BKN,Forward,1106,39,75.0%,0,0.0%,0,0.0%,0,0.0%
Ansu Sesay,28.3,GSW,Forward,113,0,55.6%,0,0.0%,0,0.0%,0,0.0%
Bobby Simmons,24.4,LAC,Wing,2798,79,84.3%,0,0.0%,0,0.0%,0,0.0%
Brian Skinner,28.5,SAC,Big,698,1,37.7%,0,0.0%,96,0.1%,0,0.0%
Brian Skinner,28.5,PHI,Big,237,0,29.4%,0,0.0%,99,0.2%,0,0.0%
Donta Smith,20.9,ATL,Wing,416,11,67.4%,0,0.0%,0,0.0%,0,0.0%
JR Smith,19.1,NOP,Wing,1833,14,68.6%,0,0.0%,0,0.0%,0,0.0%
Jabari Smith,27.7,BKN,Big,593,61,72.9%,0,0.0%,0,0.0%,0,0.0%
Joe Smith,29.3,MIL,Big,2266,75,76.8%,0,0.0%,0,0.0%,0,0.0%
Josh Smith,18.9,ATL,Forward,2017,22,68.3%,0,0.0%,0,0.0%,0,0.0%
Steven Smith,35.6,CHA,Wing,631,93,86.7%,0,0.0%,0,0.0%,0,0.0%
Theron Smith,24.1,CHA,Forward,468,0,87.5%,0,0.0%,0,0.0%,0,0.0%
Eric Snow,31.5,CLE,Point,1759,14,72.0%,0,0.0%,0,0.0%,0,0.0%
Kirk Snyder,21.4,UTA,Wing,817,8,65.8%,0,0.0%,0,0.0%,0,0.0%
Darius Songaila,26.7,SAC,Big,1591,95,86.0%,0,0.0%,0,0.0%,0,0.0%
Pape Sow,22.9,TOR,Big,220,0,52.4%,0,0.0%,0,0.0%,0,0.0%
Latrell Sprewell,34.1,MIN,Wing,2440,71,83.0%,0,0.0%,0,0.0%,0,0.0%
Jerry Stackhouse,30.0,DAL,Wing,1578,88,85.7%,0,0.0%,99,0.0%,0,0.0%
DeShawn Stevenson,23.6,ORL,Wing,1020,1,54.7%,0,0.0%,0,0.0%,0,0.0%
Michael Stewart,29.5,ATL,Big,139,0,42.9%,0,0.0%,0,0.0%,0,0.0%
Peja Stojakovic,27.4,SAC,Wing,2535,99,92.0%,0,0.0%,0,0.0%,0,0.0%
Damon Stoudamire,31.2,POR,Point,2751,98,91.5%,0,0.0%,0,0.0%,0,0.0%
Amar'e Stoudemire,22.0,PHX,Big,2862,63,73.1%,0,0.0%,0,0.0%,0,0.0%
Erick Strickland,30.9,MIL,Combo,935,66,80.7%,0,0.0%,0,0.0%,0,0.0%
Rod Strickland,38.3,HOU,Point,196,0,90.0%,0,0.0%,0,0.0%,0,0.0%
Bob Sura,31.6,HOU,Point,1910,33,74.7%,0,0.0%,0,0.0%,0,0.0%
Michael Sweetney,22.0,NYK,Big,1482,68,74.9%,0,0.0%,92,0.0%,0,0.0%
Stromile Swift,24.9,MEM,Big,1221,70,75.3%,0,0.0%,0,0.0%,0,0.0%
Wally Szczerbiak,27.7,MIN,Forward,2533,86,85.7%,0,0.0%,0,0.0%,0,0.0%
Maurice Taylor,28.0,NYK,Big,430,15,56.1%,0,0.0%,0,0.0%,0,0.0%
Maurice Taylor,28.0,HOU,Big,887,33,63.5%,0,0.0%,0,0.0%,0,0.0%
Sebastian Telfair,19.4,POR,Combo,1290,53,78.7%,0,0.0%,0,0.0%,0,0.0%
Jason Terry,27.1,DAL,Point,2381,81,84.4%,0,0.0%,0,0.0%,0,0.0%
Billy Thomas,28.9,BKN,Wing,314,0,100.0%,0,0.0%,0,0.0%,0,0.0%
Etan Thomas,26.6,WAS,Big,955,9,52.2%,0,0.0%,94,0.0%,0,0.0%
James Thomas,23.9,POR,Big,108,0,33.3%,0,0.0%,0,0.0%,0,0.0%
John Thomas,29.1,MIN,Big,498,14,54.8%,0,0.0%,0,0.0%,0,0.0%
Kenny Thomas,27.3,PHI,Big,1331,85,79.8%,0,0.0%,0,0.0%,0,0.0%
Kenny Thomas,27.3,SAC,Big,816,57,72.2%,0,0.0%,0,0.0%,0,0.0%
Kurt Thomas,32.1,NYK,Big,2854,81,78.6%,0,0.0%,0,0.0%,0,0.0%
Tim Thomas,27.7,NYK,Forward,1934,58,78.6%,0,0.0%,98,0.0%,0,0.0%
Jamaal Tinsley,26.7,IND,Point,1296,26,74.4%,0,0.0%,0,0.0%,0,0.0%
Robert Traylor,27.7,CLE,Big,1288,12,54.1%,0,0.0%,0,0.0%,0,0.0%
Jake Tsakalidis,25.4,MEM,Big,252,0,76.5%,0,0.0%,0,0.0%,0,0.0%
Nikoloz Tskitishvili,21.6,DEN,Big,102,0,60.0%,0,0.0%,0,0.0%,0,0.0%
Hedo Turkoglu,25.6,ORL,Wing,1713,76,83.7%,0,0.0%,0,0.0%,0,0.0%
Beno Udrih,22.3,SAS,Point,1036,16,72.8%,0,0.0%,0,0.0%,0,0.0%
Nick Van Exel,32.9,POR,Combo,1612,45,78.4%,0,0.0%,0,0.0%,0,0.0%
Keith Van Horn,29.0,MIL,Forward,815,89,86.2%,0,0.0%,0,0.0%,0,0.0%
Keith Van Horn,29.0,DAL,Forward,663,47,77.8%,0,0.0%,0,0.0%,0,0.0%
Anderson Varejao,22.1,CLE,Big,792,8,51.8%,0,0.0%,95,0.1%,0,0.0%
Jacque Vaughn,29.7,BKN,Combo,1360,79,82.8%,0,0.0%,0,0.0%,0,0.0%
Jake Voskuhl,27.0,PHX,Big,313,37,65.6%,0,0.0%,0,0.0%,0,0.0%
Jackson Vroman,23.4,NOP,Big,616,34,63.5%,0,0.0%,0,0.0%,0,0.0%
Sasha Vujacic,20.7,LAL,Combo,341,0,90.9%,0,0.0%,0,0.0%,0,0.0%
Dwyane Wade,22.8,MIA,Combo,2968,24,76.2%,0,0.0%,0,0.0%,0,0.0%
Antoine Walker,28.2,BOS,Big,832,15,55.7%,0,0.0%,0,0.0%,0,0.0%
Antoine Walker,28.2,ATL,Wing,2120,0,53.6%,0,0.0%,0,0.0%,0,0.0%
Samaki Walker,28.7,WAS,Big,115,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Ben Wallace,30.1,DET,Big,2667,2,42.8%,0,0.0%,0,0.0%,0,0.0%
Gerald Wallace,22.3,CHA,Wing,2143,10,66.1%,0,0.0%,0,0.0%,0,0.0%
Rasheed Wallace,30.1,DET,Big,2690,49,69.7%,0,0.0%,0,0.0%,0,0.0%
Luke Walton,24.6,LAL,Forward,710,25,70.8%,0,0.0%,0,0.0%,0,0.0%
Charlie Ward,34.1,HOU,Combo,358,0,84.6%,0,0.0%,0,0.0%,0,0.0%
Earl Watson,25.4,MEM,Point,1763,5,65.4%,0,0.0%,0,0.0%,0,0.0%
Clarence Weatherspoon,34.1,HOU,Big,515,92,81.8%,0,0.0%,0,0.0%,0,0.0%
Chris Webber,31.7,PHI,Big,703,78,77.6%,0,0.0%,0,0.0%,0,0.0%
Chris Webber,31.7,SAC,Big,1666,86,79.9%,0,0.0%,0,0.0%,0,0.0%
Bonzi Wells,28.1,MEM,Wing,1451,35,76.0%,0,0.0%,0,0.0%,0,0.0%
Jiri Welsch,24.8,BOS,Wing,1084,40,77.2%,0,0.0%,0,0.0%,0,0.0%
Jiri Welsch,24.8,CLE,Combo,156,0,65.0%,0,0.0%,0,0.0%,0,0.0%
David Wesley,34.0,NOP,Combo,932,89,87.8%,0,0.0%,0,0.0%,0,0.0%
David Wesley,34.0,HOU,Wing,1839,74,83.6%,0,0.0%,0,0.0%,0,0.0%
David West,24.2,NOP,Big,543,46,68.0%,0,0.0%,0,0.0%,0,0.0%
Delonte West,21.3,BOS,Combo,455,0,70.0%,0,0.0%,0,0.0%,0,0.0%
Jahidi White,28.7,CHA,Big,114,0,32.4%,0,0.0%,0,0.0%,0,0.0%
Rodney White,24.3,GSW,Forward,130,0,57.1%,0,0.0%,0,0.0%,0,0.0%
Rodney White,24.3,DEN,Forward,470,0,52.4%,0,0.0%,0,0.0%,0,0.0%
Chris Wilcox,22.2,LAC,Big,981,28,61.9%,0,0.0%,0,0.0%,0,0.0%
Damien Wilkins,24.8,OKC,Forward,489,11,63.3%,0,0.0%,0,0.0%,0,0.0%
Mike Wilks,25.5,SAS,Point,154,0,62.5%,0,0.0%,0,0.0%,0,0.0%
Aaron Williams,33.1,TOR,Big,161,0,85.7%,0,0.0%,0,0.0%,0,0.0%
Aaron Williams,33.1,BKN,Big,147,0,90.0%,0,0.0%,0,0.0%,0,0.0%
Eric Williams,32.3,TOR,Wing,584,20,71.7%,0,0.0%,0,0.0%,0,0.0%
Eric Williams,32.3,BKN,Forward,734,19,67.9%,0,0.0%,0,0.0%,0,0.0%
Jason Williams,29.0,MEM,Point,1939,63,79.2%,0,0.0%,0,0.0%,0,0.0%
Jerome Williams,31.5,NYK,Forward,1163,14,67.1%,0,0.0%,0,0.0%,0,0.0%
Mo Williams,21.9,MIL,Point,2232,86,85.0%,0,0.0%,0,0.0%,0,0.0%
Scott Williams,36.6,CLE,Big,144,0,81.8%,0,0.0%,100,0.3%,0,0.0%
Corliss Williamson,30.9,SAC,Forward,454,81,83.6%,0,0.0%,0,0.0%,0,0.0%
Corliss Williamson,30.9,PHI,Big,1052,83,79.4%,0,0.0%,0,0.0%,0,0.0%
Kevin Willis,42.2,ATL,Big,341,0,73.9%,0,0.0%,0,0.0%,0,0.0%
Loren Woods,26.4,TOR,Big,698,18,57.6%,0,0.0%,0,0.0%,0,0.0%
Metta World Peace,25.0,IND,Forward,289,100,92.2%,0,0.0%,0,0.0%,0,0.0%
Lorenzen Wright,29.0,MEM,Big,2274,39,66.2%,0,0.0%,0,0.0%,0,0.0%
