Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Jeff Green,22.2,OKC,Forward,2866,12,+2.5%,23,+2.8%,16,+4.0%,65,-1.2%,37,+0.7%,56,-0.9%,23,+3.2%,27,+2.0%
Willie Green,27.3,PHI,Wing,1798,57,-0.3%,79,-2.6%,73,-2.3%,32,+1.4%,53,-0.0%,64,-2.1%,17,+4.0%,26,+2.1%
Donte Greene,20.7,SAC,Forward,588,71,-1.3%,87,-3.9%,73,-2.4%,78,-2.4%,86,-2.4%,36,+2.1%,63,-1.4%,53,-0.3%
Hamed Haddadi,23.5,MEM,Big,100,100,-8.2%,100,-14.1%,95,-6.5%,51,+0.1%,92,-3.5%,99,-20.3%,45,+0.6%,93,-5.8%
Malik Hairston,21.7,SAS,Forward,103,99,-6.8%,28,+2.3%,99,-10.3%,98,-8.3%,100,-9.5%,60,-1.6%,100,-18.8%,99,-13.8%
Richard Hamilton,30.7,DET,Wing,2268,38,+0.7%,27,+2.3%,19,+3.4%,41,+0.7%,23,+1.6%,79,-5.2%,72,-2.3%,83,-3.2%
Matt Harpring,32.4,UTA,Forward,662,53,-0.1%,51,-0.2%,25,+2.6%,27,+1.8%,18,+2.0%,79,-5.2%,50,+0.1%,64,-1.3%
Al Harrington,28.7,GSW,Forward,165,2,+4.8%,35,+1.5%,5,+6.7%,4,+5.5%,0,+6.5%,12,+6.9%,4,+7.5%,3,+7.3%
Al Harrington,28.7,NYK,Forward,2364,39,+0.6%,7,+5.3%,88,-4.4%,53,-0.1%,81,-1.9%,44,+1.0%,76,-2.8%,69,-1.7%
Devin Harris,25.7,NJN,Point,2483,20,+1.8%,36,+1.2%,9,+5.2%,34,+1.2%,12,+2.6%,30,+2.9%,29,+2.3%,23,+2.5%
Jason Hart,30.5,LAC,Point,263,40,+0.5%,78,-2.5%,17,+3.7%,70,-1.5%,45,+0.4%,1,+19.3%,61,-1.0%,9,+4.5%
Udonis Haslem,28.4,MIA,Big,2553,14,+2.4%,20,+3.3%,22,+2.9%,72,-1.7%,46,+0.3%,51,-0.0%,40,+1.2%,39,+0.8%
Trenton Hassell,29.7,NJN,Wing,1064,41,+0.4%,44,+0.3%,48,+0.2%,52,-0.0%,51,+0.1%,69,-3.3%,25,+2.8%,35,+1.1%
Spencer Hawes,20.5,SAC,Big,2166,18,+1.9%,65,-1.3%,30,+2.0%,19,+2.4%,15,+2.2%,13,+6.5%,31,+2.1%,15,+3.4%
Chuck Hayes,25.4,HOU,Big,797,29,+1.1%,6,+5.5%,59,-1.0%,57,-0.6%,65,-0.7%,88,-7.7%,33,+1.9%,55,-0.4%
Jarvis Hayes,27.2,NJN,Forward,1767,87,-2.8%,62,-1.1%,91,-5.5%,97,-6.5%,98,-6.1%,39,+1.7%,67,-1.8%,58,-0.7%
Brendan Haywood,28.9,WAS,Big,174,78,-1.7%,53,-0.2%,11,+4.8%,88,-3.5%,63,-0.6%,5,+9.5%,85,-4.4%,52,-0.2%
Luther Head,25.9,HOU,Combo,304,0,+7.4%,0,+12.3%,49,+0.1%,16,+2.7%,21,+1.7%,22,+4.4%,0,+14.8%,0,+12.4%
Luther Head,25.9,MIA,Combo,173,85,-2.6%,1,+7.9%,98,-8.8%,98,-7.8%,100,-8.5%,75,-4.2%,78,-3.3%,86,-3.7%
Walter Herrmann,29.4,DET,Wing,584,62,-0.7%,53,-0.2%,50,0.0%,96,-5.6%,93,-3.7%,68,-3.0%,39,+1.2%,48,+0.1%
Roy Hibbert,21.9,IND,Big,965,49,+0.1%,35,+1.4%,56,-0.5%,18,+2.5%,24,+1.5%,82,-5.9%,59,-0.9%,77,-2.6%
JJ Hickson,20.2,CLE,Big,579,25,+1.4%,46,+0.1%,3,+8.2%,55,-0.5%,9,+3.1%,77,-4.7%,34,+1.8%,52,-0.2%
Nene Hilario,26.1,DEN,Big,2504,21,+1.8%,24,+2.8%,14,+4.3%,14,+2.9%,7,+3.5%,59,-1.6%,43,+0.8%,48,+0.1%
George Hill,22.5,SAS,Combo,1142,67,-1.0%,77,-2.4%,37,+1.2%,61,-0.9%,53,-0.1%,66,-2.5%,76,-3.0%,80,-2.9%
Grant Hill,36.1,PHX,Forward,2424,70,-1.2%,18,+3.4%,81,-3.0%,72,-1.8%,84,-2.3%,27,+3.4%,83,-4.2%,74,-2.2%
Kirk Hinrich,27.8,CHI,Combo,1333,82,-2.1%,71,-1.6%,93,-6.1%,81,-2.7%,94,-3.9%,9,+7.7%,69,-1.9%,38,+0.8%
Ryan Hollins,24.1,CHA,Big,175,99,-6.8%,86,-3.7%,100,-14.7%,100,-9.6%,100,-11.7%,72,-3.8%,21,+3.4%,33,+1.3%
Ryan Hollins,24.1,DAL,Big,194,71,-1.3%,12,+4.4%,42,+0.6%,74,-1.9%,66,-0.8%,98,-17.9%,82,-4.0%,96,-7.7%
Al Horford,22.4,ATL,Big,2235,35,+0.8%,71,-1.7%,32,+1.8%,40,+0.7%,31,+1.1%,38,+1.9%,13,+4.8%,13,+4.0%
Eddie House,30.5,BOS,Combo,1337,64,-0.8%,75,-2.3%,58,-0.8%,52,-0.1%,56,-0.3%,49,+0.2%,47,+0.3%,45,+0.3%
Dwight Howard,22.9,ORL,Big,2814,62,-0.6%,22,+3.0%,47,+0.3%,41,+0.7%,41,+0.6%,94,-10.6%,48,+0.2%,86,-3.8%
Josh Howard,28.5,DAL,Wing,1654,85,-2.5%,89,-4.5%,50,+0.0%,74,-1.9%,70,-1.2%,93,-10.2%,32,+2.0%,63,-1.1%
Juwan Howard,35.7,CHA,Big,444,2,+5.0%,2,+7.9%,1,+11.6%,20,+2.4%,1,+5.6%,78,-4.9%,7,+6.2%,24,+2.3%
Larry Hughes,29.8,CHI,Wing,783,29,+1.1%,21,+3.0%,3,+7.8%,43,+0.6%,8,+3.2%,92,-9.9%,80,-3.7%,92,-5.6%
Larry Hughes,29.8,NYK,Wing,685,10,+2.8%,18,+3.4%,58,-0.8%,11,+3.3%,25,+1.4%,69,-3.1%,10,+5.6%,16,+3.3%
Kris Humphries,23.7,TOR,Forward,236,50,+0.1%,21,+3.0%,48,+0.3%,22,+2.1%,26,+1.3%,48,+0.4%,95,-7.2%,89,-4.5%
Lindsey Hunter,37.9,CHI,Point,212,36,+0.8%,73,-2.0%,32,+1.6%,89,-3.7%,80,-1.8%,32,+2.6%,0,+12.7%,1,+10.0%
Andre Iguodala,24.8,PHI,Wing,3259,95,-4.1%,97,-7.8%,49,+0.2%,94,-5.0%,90,-3.0%,95,-12.0%,5,+7.1%,39,+0.8%
Zydrunas Ilgauskas,33.4,CLE,Big,1759,57,-0.3%,79,-2.6%,78,-2.6%,59,-0.8%,76,-1.5%,4,+9.9%,15,+4.3%,5,+5.9%
Allen Iverson,33.4,DEN,Combo,122,98,-5.4%,80,-2.8%,0,+17.3%,97,-6.1%,63,-0.6%,51,0.0%,100,-85.2%,100,-42.3%
Allen Iverson,33.4,DET,Point,1967,61,-0.6%,71,-1.7%,71,-2.1%,15,+2.8%,30,+1.1%,53,-0.4%,53,-0.2%,52,-0.2%
Royal Ivey,26.9,PHI,Wing,806,2,+5.0%,21,+3.1%,1,+14.0%,62,-1.0%,3,+4.7%,28,+3.3%,20,+3.7%,14,+3.6%
Jarrett Jack,25.0,IND,Combo,2698,64,-0.8%,33,+1.7%,86,-4.1%,81,-2.7%,90,-3.2%,74,-4.0%,34,+1.8%,53,-0.3%
Bobby Jackson,35.6,SAC,Combo,1439,72,-1.4%,50,-0.1%,48,+0.2%,87,-3.3%,79,-1.8%,73,-3.9%,64,-1.6%,75,-2.3%
Darnell Jackson,23.0,CLE,Big,294,0,+6.3%,0,+11.3%,94,-6.3%,3,+6.2%,21,+1.7%,10,+7.3%,30,+2.2%,9,+4.5%
Stephen Jackson,30.6,GSW,Forward,2332,38,+0.6%,31,+1.8%,41,+0.7%,32,+1.3%,32,+1.0%,41,+1.3%,52,-0.1%,46,+0.3%
LeBron James,23.8,CLE,Forward,3049,84,-2.3%,80,-2.7%,51,-0.0%,73,-1.9%,71,-1.2%,8,+8.2%,96,-7.7%,80,-2.8%
Mike James,33.4,WAS,Point,1567,54,-0.1%,22,+3.0%,47,+0.3%,62,-1.0%,61,-0.5%,91,-8.5%,52,-0.1%,81,-3.0%
Antawn Jamison,32.4,WAS,Forward,3089,34,+0.8%,13,+4.1%,12,+4.8%,80,-2.6%,54,-0.2%,57,-1.0%,67,-1.8%,66,-1.5%
Marko Jaric,29.9,MEM,Wing,551,98,-6.0%,92,-5.3%,99,-12.5%,51,+0.2%,97,-4.6%,70,-3.4%,96,-7.8%,94,-6.3%
Al Jefferson,23.8,MIN,Big,1831,76,-1.6%,67,-1.4%,53,-0.2%,73,-1.8%,71,-1.2%,52,-0.1%,74,-2.8%,74,-2.1%
Richard Jefferson,28.4,MIL,Wing,2931,75,-1.6%,63,-1.1%,57,-0.7%,36,+1.0%,46,+0.4%,53,-0.3%,94,-6.9%,89,-4.7%
Jared Jeffries,26.9,NYK,Big,1301,42,+0.4%,38,+0.8%,62,-1.3%,27,+1.7%,42,+0.6%,73,-4.0%,26,+2.6%,40,+0.8%
Amir Johnson,21.5,DET,Big,876,95,-4.0%,95,-6.6%,73,-2.3%,65,-1.2%,77,-1.6%,62,-2.0%,69,-2.0%,72,-2.0%
Anthony Johnson,34.1,ORL,Point,1424,31,+1.1%,18,+3.5%,23,+2.9%,76,-2.2%,60,-0.5%,10,+7.4%,64,-1.6%,47,+0.2%
Joe Johnson,27.3,ATL,Wing,3117,13,+2.5%,37,+1.1%,31,+1.8%,23,+2.1%,18,+2.0%,35,+2.2%,12,+5.1%,10,+4.4%
Dahntay Jones,27.8,DEN,Wing,1373,6,+3.5%,6,+5.4%,21,+3.2%,18,+2.5%,10,+2.8%,41,+1.5%,17,+4.1%,16,+3.3%
Fred Jones,29.6,LAC,Combo,1430,54,-0.1%,35,+1.4%,66,-1.7%,82,-2.7%,88,-2.6%,27,+3.4%,22,+3.2%,17,+3.2%
James Jones,28.1,MIA,Wing,607,39,+0.6%,26,+2.6%,93,-6.1%,10,+3.8%,54,-0.2%,17,+5.3%,51,-0.1%,24,+2.2%
Solomon Jones,24.3,ATL,Big,616,51,+0.1%,14,+4.0%,15,+4.2%,77,-2.4%,45,+0.4%,80,-5.3%,68,-1.8%,78,-2.7%
DeAndre Jordan,20.3,LAC,Big,677,8,+3.0%,25,+2.7%,24,+2.8%,45,+0.5%,28,+1.3%,15,+6.0%,37,+1.5%,18,+3.2%
Chris Kaman,26.5,LAC,Big,911,81,-2.1%,42,+0.5%,87,-4.3%,29,+1.6%,62,-0.6%,35,+2.1%,97,-8.6%,92,-5.8%
Jason Kapono,27.7,TOR,Wing,1793,73,-1.4%,53,-0.3%,71,-2.1%,77,-2.3%,84,-2.2%,43,+1.2%,65,-1.6%,57,-0.5%
Jason Kidd,35.6,DAL,Point,2880,63,-0.7%,49,-0.1%,93,-5.9%,62,-1.0%,89,-2.9%,40,+1.5%,12,+5.0%,11,+4.1%
Tarence Kinsey,24.6,CLE,Wing,187,14,+2.3%,63,-1.1%,94,-6.1%,5,+5.0%,34,+0.9%,59,-1.4%,6,+6.6%,10,+4.5%
Andrei Kirilenko,27.7,UTA,Forward,1807,91,-3.2%,92,-5.3%,34,+1.5%,77,-2.3%,66,-0.8%,43,+1.2%,92,-6.2%,86,-3.9%
Linas Kleiza,23.8,DEN,Forward,1718,69,-1.1%,65,-1.3%,95,-6.6%,59,-0.8%,90,-3.0%,62,-1.9%,44,+0.6%,51,-0.1%
Brevin Knight,33.0,UTA,Point,876,96,-4.5%,95,-6.4%,71,-2.0%,25,+1.9%,48,+0.2%,90,-8.2%,88,-5.2%,93,-5.9%
Kyle Korver,27.6,UTA,Wing,1833,93,-3.5%,89,-4.4%,68,-1.8%,78,-2.4%,84,-2.3%,44,+0.9%,89,-5.4%,85,-3.4%
Kosta Koufos,19.7,UTA,Big,521,94,-3.8%,99,-9.9%,39,+0.9%,68,-1.4%,62,-0.6%,81,-5.7%,38,+1.3%,63,-1.1%
Nenad Krstic,25.3,OKC,Big,1136,71,-1.2%,81,-2.9%,49,+0.1%,54,-0.3%,55,-0.3%,26,+3.4%,56,-0.5%,41,+0.8%
Rob Kurz,23.7,GSW,Forward,381,44,+0.4%,57,-0.7%,38,+1.2%,40,+0.8%,33,+1.0%,90,-8.3%,33,+1.9%,56,-0.5%
Carl Landry,25.1,HOU,Big,1435,22,+1.6%,4,+5.8%,63,-1.3%,73,-1.8%,78,-1.7%,53,-0.4%,36,+1.5%,35,+1.1%
Acie Law,23.8,ATL,Point,500,97,-4.6%,70,-1.6%,72,-2.2%,90,-4.0%,91,-3.3%,94,-11.1%,95,-7.0%,97,-8.1%
Courtney Lee,23.1,ORL,Wing,1892,19,+1.9%,36,+1.3%,78,-2.8%,50,+0.2%,67,-0.9%,17,+5.3%,9,+5.9%,6,+5.7%
David Lee,25.5,NYK,Big,2814,18,+1.9%,27,+2.5%,8,+5.6%,79,-2.6%,38,+0.7%,16,+5.7%,53,-0.2%,31,+1.5%
Rashard Lewis,29.2,ORL,Big,2846,57,-0.3%,33,+1.6%,79,-2.9%,41,+0.7%,62,-0.6%,57,-1.0%,65,-1.6%,70,-1.7%
Shaun Livingston,23.1,OKC,Wing,157,11,+2.6%,41,+0.6%,84,-3.7%,0,+11.0%,2,+5.1%,91,-8.3%,26,+2.7%,38,+0.9%
Brook Lopez,20.6,NJN,Big,2467,38,+0.7%,23,+2.8%,26,+2.4%,56,-0.6%,44,+0.5%,59,-1.6%,61,-1.1%,64,-1.2%
Robin Lopez,20.6,PHX,Big,465,12,+2.5%,55,-0.5%,35,+1.4%,48,+0.3%,38,+0.7%,81,-5.6%,5,+7.1%,17,+3.3%
Kevin Love,20.2,MIN,Big,1994,28,+1.2%,61,-0.9%,64,-1.4%,52,-0.1%,63,-0.6%,31,+2.8%,13,+4.8%,10,+4.3%
Kyle Lowry,22.6,MEM,Point,1047,4,+3.8%,7,+5.2%,53,-0.2%,8,+4.1%,15,+2.3%,4,+9.8%,38,+1.4%,15,+3.6%
Kyle Lowry,22.6,HOU,Point,570,81,-2.1%,30,+1.9%,91,-5.1%,98,-6.7%,98,-6.1%,0,+20.5%,92,-6.2%,34,+1.2%
Tyronn Lue,31.5,MIL,Combo,342,87,-2.8%,51,-0.2%,41,+0.7%,76,-2.2%,69,-1.1%,78,-4.8%,95,-7.1%,93,-6.2%
Corey Maggette,29.0,GSW,Forward,1572,32,+1.0%,28,+2.3%,38,+1.1%,58,-0.8%,51,+0.1%,55,-0.7%,46,+0.4%,49,+0.0%
Jamaal Magloire,30.5,MIA,Big,706,42,+0.4%,3,+6.1%,24,+2.8%,25,+1.9%,16,+2.2%,57,-1.0%,84,-4.2%,79,-2.8%
Stephon Marbury,31.7,BOS,Combo,395,88,-2.9%,98,-8.1%,97,-7.7%,2,+6.4%,32,+1.0%,97,-13.6%,46,+0.4%,83,-3.2%
Shawn Marion,30.5,MIA,Forward,1514,33,+0.9%,34,+1.6%,39,+0.9%,50,+0.2%,43,+0.5%,81,-5.8%,22,+3.2%,52,-0.2%
Shawn Marion,30.5,TOR,Forward,951,24,+1.5%,46,+0.1%,75,-2.4%,55,-0.4%,69,-1.1%,3,+10.9%,60,-0.9%,28,+1.9%
Sean Marks,33.2,NOH,Big,807,45,+0.3%,78,-2.5%,17,+3.8%,92,-4.3%,75,-1.5%,20,+4.7%,40,+1.1%,26,+2.0%
Donyell Marshall,35.5,PHI,Big,165,19,+1.9%,1,+8.3%,55,-0.5%,69,-1.5%,69,-1.2%,15,+5.8%,72,-2.3%,49,+0.0%
Cartier Martin,23.9,CHA,Wing,238,90,-3.1%,94,-5.9%,28,+2.2%,68,-1.4%,54,-0.2%,87,-7.3%,41,+1.1%,79,-2.8%
Kenyon Martin,30.8,DEN,Big,2098,25,+1.4%,19,+3.3%,11,+4.9%,40,+0.8%,14,+2.4%,22,+4.4%,70,-2.0%,49,-0.0%
Kevin Martin,25.7,SAC,Wing,1941,23,+1.6%,16,+3.7%,30,+2.0%,30,+1.5%,21,+1.7%,74,-4.1%,49,+0.2%,63,-1.1%
Desmond Mason,31.1,OKC,Wing,1061,93,-3.4%,86,-3.7%,87,-4.2%,59,-0.8%,85,-2.3%,86,-6.8%,68,-1.8%,83,-3.2%
Roger Mason Jr.,28.1,SAS,Wing,2479,53,-0.1%,32,+1.8%,32,+1.6%,80,-2.6%,67,-0.9%,21,+4.5%,62,-1.1%,45,+0.3%
Jason Maxiell,25.7,DET,Big,1361,16,+2.1%,23,+2.9%,49,+0.0%,58,-0.7%,59,-0.4%,19,+5.0%,31,+2.1%,20,+2.8%
Sean May,24.6,CHA,Big,277,11,+2.6%,59,-0.8%,31,+1.8%,4,+5.1%,5,+4.0%,45,+0.9%,8,+6.0%,14,+3.7%
O.J. Mayo,21.0,MEM,Wing,3108,8,+3.0%,29,+2.1%,12,+4.7%,77,-2.3%,50,+0.1%,37,+2.0%,10,+5.8%,10,+4.4%
Luc Mbah a Moute,22.1,MIL,Big,2051,70,-1.2%,85,-3.6%,88,-4.4%,24,+2.0%,58,-0.3%,56,-0.9%,14,+4.5%,22,+2.5%
DJ Mbenga,27.8,LAL,Big,145,97,-4.7%,98,-8.9%,5,+6.9%,100,-9.7%,95,-4.2%,69,-3.3%,44,+0.7%,58,-0.7%
Rashad McCants,24.1,MIN,Wing,607,21,+1.8%,68,-1.4%,46,+0.3%,52,+0.1%,49,+0.2%,2,+12.8%,9,+5.9%,2,+7.6%
Rashad McCants,24.1,SAC,Wing,454,96,-4.3%,96,-6.7%,98,-10.2%,87,-3.2%,98,-6.3%,15,+5.8%,78,-3.3%,57,-0.6%
Antonio McDyess,34.2,DET,Big,1860,18,+2.0%,48,+0.0%,5,+6.9%,49,+0.2%,13,+2.5%,73,-3.9%,27,+2.6%,38,+0.9%
JaVale McGee,20.8,WAS,Big,1055,34,+0.8%,26,+2.5%,77,-2.6%,16,+2.7%,38,+0.7%,61,-1.9%,61,-1.1%,64,-1.2%
Tracy McGrady,29.4,HOU,Wing,1174,48,+0.2%,20,+3.2%,53,-0.2%,23,+2.1%,29,+1.2%,77,-4.6%,91,-6.0%,92,-5.8%
Dominic McGuire,23.0,WAS,Forward,2013,31,+1.0%,38,+0.8%,47,+0.3%,67,-1.4%,64,-0.7%,45,+0.7%,13,+4.6%,17,+3.2%
Josh McRoberts,21.7,IND,Big,251,77,-1.6%,54,-0.4%,58,-0.7%,28,+1.6%,36,+0.9%,97,-14.4%,56,-0.5%,91,-5.3%
Pops Mensah-Bonsu,25.2,TOR,Big,243,81,-2.0%,11,+4.7%,79,-2.9%,69,-1.5%,82,-2.0%,97,-13.0%,87,-5.1%,93,-6.2%
CJ Miles,21.6,UTA,Wing,1600,3,+4.3%,9,+5.0%,45,+0.4%,13,+3.1%,17,+2.0%,27,+3.3%,6,+6.4%,7,+5.4%
Darius Miles,27.1,MEM,Big,267,36,+0.8%,66,-1.3%,93,-5.9%,2,+6.7%,11,+2.7%,60,-1.6%,27,+2.6%,32,+1.4%
Darko Milicic,23.4,MEM,Big,1015,85,-2.6%,56,-0.6%,96,-7.4%,97,-6.3%,99,-6.8%,45,+0.8%,8,+6.1%,9,+4.6%
Andre Miller,32.6,PHI,Point,2970,89,-3.0%,64,-1.2%,85,-3.9%,74,-2.0%,88,-2.6%,85,-6.7%,57,-0.7%,76,-2.5%
Brad Miller,32.6,SAC,Big,1352,15,+2.2%,58,-0.8%,19,+3.4%,4,+5.2%,3,+4.4%,66,-2.5%,11,+5.5%,18,+3.1%
Brad Miller,32.6,CHI,Big,742,80,-1.9%,75,-2.2%,50,+0.0%,63,-1.1%,65,-0.7%,24,+4.0%,96,-7.9%,89,-4.6%
Mike Miller,28.7,MIN,Wing,2320,16,+2.1%,9,+5.0%,65,-1.6%,17,+2.6%,33,+1.0%,19,+4.9%,57,-0.8%,42,+0.6%
Paul Millsap,23.7,UTA,Big,2257,80,-2.0%,65,-1.2%,83,-3.6%,23,+2.1%,56,-0.3%,76,-4.4%,89,-5.3%,90,-5.0%
Cuttino Mobley,33.2,LAC,Wing,364,0,+8.3%,14,+4.0%,2,+10.0%,0,+10.5%,0,+10.0%,2,+11.8%,3,+8.2%,1,+9.2%
Nazr Mohammed,31.2,CHA,Big,340,3,+4.1%,9,+5.0%,59,-1.0%,21,+2.2%,35,+0.9%,37,+2.0%,4,+8.0%,4,+6.1%
Jamario Moon,28.4,TOR,Wing,1355,85,-2.5%,96,-7.0%,18,+3.7%,87,-3.3%,67,-0.9%,15,+5.8%,85,-4.6%,62,-1.1%
Jamario Moon,28.4,MIA,Wing,686,38,+0.7%,6,+5.5%,46,+0.4%,83,-2.8%,76,-1.6%,93,-10.5%,26,+2.7%,65,-1.3%
Mikki Moore,33.0,SAC,Forward,736,89,-3.0%,13,+4.4%,80,-2.9%,99,-8.6%,98,-6.2%,9,+7.6%,97,-8.2%,85,-3.4%
Mikki Moore,33.0,BOS,Big,440,93,-3.5%,100,-11.5%,34,+1.5%,59,-0.8%,50,+0.1%,83,-6.2%,16,+4.2%,28,+1.9%
Adam Morrison,24.3,CHA,Wing,643,24,+1.5%,23,+2.8%,80,-2.9%,95,-5.2%,96,-4.3%,19,+4.9%,18,+4.0%,11,+4.3%
Anthony Morrow,23.1,GSW,Wing,1441,63,-0.7%,68,-1.5%,13,+4.6%,92,-4.4%,56,-0.3%,69,-3.3%,46,+0.4%,58,-0.7%
Troy Murphy,28.5,IND,Big,2471,2,+4.5%,2,+7.5%,3,+7.4%,37,+1.0%,7,+3.2%,33,+2.5%,49,+0.1%,38,+0.9%
Ronald Murray,29.3,ATL,Combo,1923,86,-2.6%,83,-3.3%,64,-1.4%,53,-0.2%,64,-0.7%,68,-2.8%,91,-6.0%,91,-5.2%
Eduardo Najera,32.3,NJN,Big,310,44,+0.4%,10,+4.9%,52,-0.1%,99,-8.7%,97,-5.6%,1,+12.8%,8,+6.0%,2,+7.5%
Steve Nash,34.7,PHX,Point,2481,77,-1.6%,74,-2.2%,73,-2.3%,61,-0.9%,75,-1.4%,17,+5.2%,73,-2.4%,55,-0.4%
DeMarcus Nelson,23.0,GSW,Combo,153,71,-1.3%,40,+0.7%,88,-4.4%,1,+8.5%,14,+2.4%,6,+9.1%,99,-15.3%,96,-7.7%
Jameer Nelson,26.7,ORL,Point,1302,74,-1.5%,83,-3.2%,40,+0.9%,42,+0.6%,39,+0.7%,23,+4.2%,86,-4.8%,75,-2.3%
Rasho Nesterovic,32.4,IND,Big,1203,65,-0.8%,84,-3.4%,52,-0.1%,37,+1.0%,42,+0.6%,55,-0.6%,20,+3.7%,24,+2.3%
Joakim Noah,23.7,CHI,Big,1906,45,+0.3%,55,-0.5%,11,+4.9%,42,+0.6%,17,+2.1%,94,-11.2%,19,+3.8%,54,-0.3%
Andres Nocioni,28.9,CHI,Forward,1257,67,-1.0%,38,+1.0%,92,-5.9%,81,-2.6%,94,-3.8%,36,+2.0%,60,-0.9%,53,-0.2%
Andres Nocioni,28.9,SAC,Forward,702,74,-1.4%,62,-1.1%,35,+1.4%,49,+0.2%,38,+0.7%,99,-20.8%,21,+3.3%,84,-3.4%
Steve Novak,25.4,LAC,Forward,1063,27,+1.3%,27,+2.4%,24,+2.6%,36,+1.0%,22,+1.7%,85,-6.6%,56,-0.5%,74,-2.2%
Dirk Nowitzki,30.4,DAL,Big,3042,13,+2.5%,8,+5.1%,28,+2.2%,12,+3.3%,10,+2.9%,97,-14.3%,16,+4.1%,57,-0.7%
Patrick O'Bryant,22.4,TOR,Big,125,100,-9.7%,93,-5.5%,97,-7.8%,94,-5.1%,98,-6.1%,95,-11.8%,99,-12.0%,99,-11.7%
Jermaine O'Neal,30.1,TOR,Big,1211,69,-1.1%,94,-6.1%,31,+1.9%,18,+2.5%,14,+2.4%,65,-2.3%,30,+2.3%,39,+0.8%
Jermaine O'Neal,30.1,MIA,Big,809,36,+0.7%,97,-7.4%,41,+0.7%,3,+5.6%,8,+3.2%,47,+0.5%,5,+7.1%,7,+5.1%
Shaquille O'Neal,36.7,PHX,Big,2249,25,+1.4%,24,+2.7%,33,+1.6%,34,+1.2%,25,+1.4%,13,+6.4%,27,+2.5%,15,+3.6%
Fabricio Oberto,33.6,SAS,Big,601,31,+1.1%,36,+1.2%,24,+2.8%,13,+3.1%,9,+2.9%,68,-2.8%,74,-2.7%,78,-2.8%
Greg Oden,20.8,POR,Big,1285,27,+1.4%,28,+2.3%,46,+0.4%,46,+0.5%,44,+0.5%,14,+6.3%,51,+0.0%,28,+1.9%
Lamar Odom,29.0,LAL,Big,2283,90,-3.0%,88,-4.2%,89,-4.5%,56,-0.5%,81,-1.9%,76,-4.5%,38,+1.3%,56,-0.5%
Emeka Okafor,26.1,CHA,Big,2674,90,-3.1%,88,-4.2%,19,+3.4%,84,-3.0%,61,-0.5%,63,-2.1%,86,-4.9%,86,-3.8%
Mehmet Okur,29.4,UTA,Big,2404,9,+2.9%,8,+5.1%,55,-0.4%,56,-0.5%,60,-0.5%,12,+6.5%,21,+3.3%,11,+4.3%
Kevin Ollie,35.8,MIN,Combo,814,15,+2.3%,43,+0.4%,45,+0.4%,39,+0.8%,39,+0.7%,41,+1.5%,7,+6.2%,7,+5.1%
Travis Outlaw,24.1,POR,Forward,2191,69,-1.1%,31,+1.9%,54,-0.4%,79,-2.6%,78,-1.7%,82,-5.9%,83,-4.2%,90,-4.7%
Zaza Pachulia,24.7,ATL,Big,1449,75,-1.5%,54,-0.4%,97,-8.0%,4,+5.1%,47,+0.3%,80,-5.3%,87,-5.0%,91,-5.2%
Anthony Parker,33.4,TOR,Wing,2624,32,+0.9%,24,+2.7%,57,-0.6%,17,+2.6%,25,+1.4%,68,-2.9%,51,-0.1%,62,-1.1%
Tony Parker,26.5,SAS,Point,2450,16,+2.1%,11,+4.7%,60,-1.0%,16,+2.7%,29,+1.2%,53,-0.3%,30,+2.2%,30,+1.6%
Chris Paul,23.5,NOH,Point,2994,92,-3.3%,79,-2.5%,40,+0.9%,35,+1.1%,33,+1.0%,29,+3.2%,97,-9.9%,94,-6.2%
Sasha Pavlovic,25.0,CLE,Wing,939,33,+0.9%,8,+5.0%,66,-1.7%,31,+1.5%,47,+0.3%,43,+1.2%,87,-5.0%,81,-2.9%
Oleksiy Pecherov,22.9,WAS,Big,205,0,+8.8%,17,+3.7%,9,+5.3%,11,+3.3%,5,+4.1%,0,+23.0%,2,+10.0%,0,+14.2%
Kendrick Perkins,24.0,BOS,Big,2249,35,+0.8%,47,+0.0%,46,+0.4%,48,+0.3%,47,+0.2%,27,+3.4%,39,+1.2%,29,+1.8%
Morris Peterson,31.2,NOH,Wing,476,28,+1.2%,70,-1.6%,28,+2.1%,61,-0.9%,50,+0.1%,24,+3.9%,29,+2.4%,19,+3.1%
Johan Petro,22.8,OKC,Big,311,12,+2.5%,7,+5.4%,3,+8.2%,93,-4.6%,37,+0.8%,16,+5.6%,53,-0.2%,32,+1.4%
Johan Petro,22.8,DEN,Big,170,6,+3.4%,1,+9.1%,31,+1.9%,99,-8.5%,96,-4.4%,16,+5.7%,3,+9.1%,2,+8.1%
Paul Pierce,31.1,BOS,Wing,3029,9,+2.9%,18,+3.4%,16,+3.9%,11,+3.5%,6,+3.6%,11,+7.2%,73,-2.5%,48,+0.2%
