Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Kris Humphries,28.7,BOS,Big,1338,50,50.2%,50,61%,65,42%,80,47%,85,45%,0,0%,0,0%,0,0%
Serge Ibaka,24.1,OKC,Big,2660,80,54.9%,84,69%,63,42%,83,47%,85,46%,46,35%,0,60%,78,39%
Andre Iguodala,29.8,GSW,Wing,2034,88,55.2%,94,70%,70,40%,67,40%,71,40%,34,38%,47,34%,48,36%
Ersan Ilyasova,26.5,MIL,Forward,1460,14,44.4%,20,54%,27,30%,75,42%,64,39%,0,20%,23,30%,10,28%
Kyrie Irving,21.6,CLE,Point,2487,58,48.2%,63,57%,80,40%,53,40%,66,40%,23,33%,64,37%,51,36%
Jarrett Jack,30.0,CLE,Combo,2210,49,46.6%,65,57%,88,44%,56,40%,75,41%,57,40%,64,36%,61,37%
Reggie Jackson,23.5,OKC,Combo,2240,77,49.7%,58,56%,91,45%,44,37%,79,42%,69,44%,53,35%,55,36%
Bernard James,28.7,DAL,Big,100,68,52.9%,13,53%,90,50%,0,0%,94,50%,0,0%,0,0%,0,0%
LeBron James,28.8,MIA,Forward,2892,98,61.7%,100,79%,98,51%,57,36%,80,42%,97,56%,56,37%,79,40%
Antawn Jamison,37.4,LAC,Big,224,0,30.9%,1,43%,16,30%,11,8%,1,18%,0,9%,10,26%,2,21%
Al Jefferson,28.8,CHA,Big,2542,56,51.0%,77,67%,88,48%,49,38%,80,44%,0,0%,0,0%,0,0%
Richard Jefferson,33.4,UTA,Wing,2208,84,54.4%,88,68%,60,39%,25,31%,33,34%,88,48%,66,37%,84,41%
John Jenkins,22.7,ATL,Wing,128,13,42.4%,3,42%,34,33%,99,67%,99,50%,0,25%,0,27%,0,27%
Brandon Jennings,24.1,DET,Point,2712,34,44.4%,27,50%,22,29%,29,35%,20,33%,29,34%,40,35%,40,35%
Jonas Jerebko,26.7,DET,Forward,658,84,55.5%,61,62%,39,33%,50,36%,45,35%,100,68%,26,31%,95,43%
Amir Johnson,26.5,TOR,Big,2210,91,57.8%,84,69%,82,45%,87,49%,91,47%,0,19%,52,34%,26,30%
Chris Johnson,23.5,BOS,Wing,742,36,47.8%,40,57%,76,42%,13,24%,19,31%,64,43%,15,24%,23,32%
James Johnson,26.7,MEM,Forward,902,57,50.2%,41,58%,100,52%,50,36%,91,45%,23,35%,3,21%,0,25%
Joe Johnson,32.3,BKN,Wing,2564,80,54.0%,81,66%,91,50%,60,39%,91,46%,74,45%,75,38%,85,41%
Orlando Johnson,24.6,IND,Wing,294,4,36.8%,4,42%,45,36%,87,44%,67,40%,0,27%,3,18%,3,22%
Wesley Johnson,26.3,LAL,Forward,2193,55,50.2%,68,63%,52,35%,25,32%,32,33%,26,35%,62,38%,59,37%
James Jones,33.1,MIA,Wing,195,100,69.6%,10,50%,0,0%,7,13%,4,13%,100,64%,71,38%,100,55%
Perry Jones,22.1,OKC,Forward,661,64,51.3%,70,64%,86,44%,39,34%,66,39%,69,40%,18,28%,46,36%
Terrence Jones,21.8,HOU,Big,2042,88,56.5%,83,69%,47,39%,25,32%,37,37%,33,33%,26,30%,37,31%
DeAndre Jordan,25.3,LAC,Big,2865,99,67.6%,95,72%,9,23%,100,100%,6,25%,0,0%,0,0%,0,0%
Cory Joseph,22.2,SAS,Combo,789,72,49.0%,81,63%,58,36%,82,44%,74,41%,46,38%,0,17%,18,30%
Chris Kaman,31.5,LAL,Big,734,55,51.0%,81,68%,49,39%,84,47%,72,43%,0,0%,0,0%,0,0%
Enes Kanter,21.5,UTA,Big,2075,42,49.2%,60,63%,43,38%,56,39%,45,39%,0,0%,0,0%,0,0%
Ryan Kelly,22.6,LAL,Big,1269,32,47.8%,43,60%,23,33%,67,42%,37,37%,33,33%,43,33%,41,33%
Michael Kidd-Gilchrist,20.1,CHA,Wing,1475,31,47.1%,45,59%,30,32%,21,29%,15,30%,0,0%,0,33%,0,13%
Andrei Kirilenko,32.7,BKN,Big,826,47,50.0%,46,61%,51,40%,12,16%,9,27%,0,0%,0,50%,0,25%
Brandon Knight,21.9,MIL,Combo,2374,58,47.5%,51,56%,63,38%,51,39%,54,39%,11,33%,31,33%,37,33%
Kyle Korver,32.6,ATL,Wing,2402,98,62.7%,46,59%,98,59%,90,45%,94,47%,96,53%,94,45%,98,47%
Kosta Koufos,24.7,MEM,Big,1294,49,50.1%,40,59%,54,41%,39,35%,52,40%,0,0%,0,0%,0,0%
Doron Lamb,22.0,ORL,Wing,595,57,50.7%,1,25%,87,48%,20,29%,63,39%,93,50%,71,38%,86,41%
Jeremy Lamb,21.4,OKC,Wing,1430,53,50.2%,70,63%,55,38%,56,39%,60,38%,24,36%,65,37%,53,37%
Carl Landry,30.1,SAC,Big,215,39,49.0%,91,71%,2,17%,88,50%,42,38%,0,0%,0,0%,0,0%
Shane Larkin,21.1,DAL,Point,440,10,38.4%,51,54%,19,29%,19,31%,12,30%,0,40%,4,25%,15,27%
Ty Lawson,26.0,DEN,Point,2217,49,47.9%,69,57%,78,40%,42,37%,49,38%,48,39%,58,36%,53,37%
Courtney Lee,28.1,BOS,Wing,473,89,55.2%,33,56%,97,55%,95,47%,98,49%,71,44%,92,42%,92,43%
Courtney Lee,28.1,MEM,Wing,1463,74,53.1%,95,70%,54,38%,97,52%,93,47%,13,32%,54,35%,37,34%
David Lee,30.5,GSW,Big,2281,63,52.2%,51,62%,70,43%,38,35%,64,41%,0,0%,0,0%,0,0%
Alex Len,20.4,PHX,Big,326,5,41.4%,30,57%,29,35%,10,8%,4,24%,0,0%,0,0%,0,0%
Kawhi Leonard,22.3,SAS,Forward,1913,91,57.5%,86,69%,91,49%,91,49%,95,49%,37,37%,64,38%,67,37%
Meyers Leonard,21.7,POR,Big,297,35,48.1%,65,64%,100,61%,20,29%,65,41%,0,0%,0,0%,0,0%
Jon Leuer,24.5,MEM,Big,591,64,52.5%,45,60%,65,42%,55,39%,62,41%,0,0%,100,54%,100,49%
Rashard Lewis,34.2,MIA,Forward,903,68,52.2%,89,71%,64,40%,66,39%,73,40%,80,41%,5,24%,36,35%
Damian Lillard,23.3,POR,Point,2932,71,50.8%,29,50%,24,29%,76,46%,56,38%,68,43%,80,39%,79,39%
Jeremy Lin,25.2,HOU,Point,2003,68,50.4%,83,61%,17,28%,58,42%,25,34%,61,42%,44,35%,47,36%
Shaun Livingston,28.1,BKN,Combo,1929,60,48.0%,46,54%,96,50%,19,30%,95,44%,0,0%,0,0%,0,0%
Brook Lopez,25.6,BKN,Big,530,87,56.1%,56,63%,97,54%,86,49%,99,52%,0,0%,0,0%,0,0%
Robin Lopez,25.6,POR,Big,2600,83,55.2%,64,64%,57,41%,65,42%,65,41%,0,0%,0,0%,0,0%
Kevin Love,25.1,MIN,Big,2790,67,52.8%,70,65%,47,39%,53,39%,47,39%,75,39%,71,38%,70,38%
Kyle Lowry,27.6,TOR,Combo,2857,89,51.6%,75,59%,60,37%,37,35%,40,36%,31,36%,82,39%,75,39%
John Lucas III,30.9,UTA,Point,494,17,40.1%,46,53%,25,30%,68,44%,36,37%,32,35%,2,21%,11,26%
Shelvin Mack,23.5,ATL,Combo,1447,53,47.1%,40,54%,65,39%,61,41%,68,40%,23,34%,29,32%,35,32%
Ian Mahinmi,27.0,IND,Big,1155,33,48.0%,17,54%,17,30%,34,35%,16,33%,0,0%,0,0%,0,0%
Shawn Marion,35.5,DAL,Forward,2402,70,52.4%,73,65%,75,42%,18,30%,75,40%,40,37%,41,34%,46,36%
Kendall Marshall,22.2,LAL,Point,1537,64,49.3%,47,53%,29,30%,20,31%,15,31%,0,43%,84,40%,81,40%
Cartier Martin,28.9,ATL,Wing,773,73,53.1%,22,53%,83,44%,47,37%,61,39%,23,36%,90,42%,73,40%
Kenyon Martin,35.8,NYK,Big,631,57,51.2%,75,66%,11,26%,40,36%,16,31%,0,0%,0,0%,0,0%
Kevin Martin,30.7,MIN,Wing,2170,46,48.8%,59,61%,58,39%,48,37%,56,38%,34,38%,80,39%,65,39%
Roger Mason Jr.,33.1,MIA,Combo,218,11,41.5%,2,0%,0,0%,86,44%,96,44%,11,33%,7,27%,16,30%
Wesley Matthews,27.0,POR,Wing,2771,82,54.2%,60,61%,71,41%,64,40%,70,40%,45,40%,82,39%,74,40%
Jason Maxiell,30.7,ORL,Big,472,18,45.5%,7,48%,98,56%,19,28%,81,44%,0,0%,0,0%,0,0%
Eric Maynor,26.4,PHI,Point,108,27,42.9%,29,50%,3,17%,85,50%,22,33%,0,0%,0,36%,0,33%
Eric Maynor,26.4,WAS,Point,193,8,37.3%,14,43%,25,30%,5,17%,7,26%,0,100%,46,35%,70,38%
O.J. Mayo,26.0,MIL,Wing,1310,43,48.5%,24,53%,32,33%,77,42%,64,39%,80,45%,60,36%,60,38%
Luc Mbah a Moute,27.1,MIN,Forward,748,27,46.2%,25,55%,77,43%,14,27%,16,30%,0,30%,0,0%,0,23%
Luc Mbah a Moute,27.1,SAC,Forward,192,41,48.4%,5,47%,14,20%,100,80%,98,50%,0,33%,0,0%,0,33%
Ray McCallum,22.4,SAC,Combo,837,12,42.4%,53,56%,25,28%,16,30%,16,29%,54,39%,84,39%,78,39%
CJ McCollum,22.1,POR,Wing,434,58,51.0%,5,44%,92,50%,92,45%,93,47%,83,47%,57,35%,63,38%
Ben McLemore,20.7,SAC,Wing,2101,18,44.0%,34,57%,8,14%,39,35%,12,29%,47,40%,25,29%,27,32%
Josh McRoberts,26.7,CHA,Big,2350,67,52.8%,44,60%,84,47%,27,33%,53,40%,8,28%,64,37%,57,36%
Jodie Meeks,26.2,LAL,Combo,2534,98,55.5%,82,63%,33,32%,32,33%,25,32%,60,41%,89,41%,94,41%
Gal Mekel,25.7,DAL,Point,248,12,38.7%,20,48%,58,37%,17,31%,27,34%,0,29%,0,18%,6,22%
Khris Middleton,22.2,MIL,Wing,2418,60,51.1%,25,54%,43,36%,91,45%,80,42%,46,40%,91,42%,89,41%
CJ Miles,26.6,CLE,Wing,982,80,54.0%,31,56%,94,51%,49,38%,84,43%,87,48%,69,37%,77,40%
Andre Miller,37.6,DEN,Combo,555,81,50.0%,74,59%,42,33%,95,47%,47,37%,0,100%,0,55%,0,62%
Andre Miller,37.6,WAS,Point,387,56,48.2%,54,55%,42,32%,22,33%,19,32%,0,100%,0,100%,0,100%
Darius Miller,23.6,NOP,Forward,682,66,51.9%,2,45%,93,50%,98,59%,100,56%,74,41%,21,28%,23,33%
Mike Miller,33.7,MEM,Wing,1679,97,60.1%,87,67%,44,36%,93,46%,86,44%,93,50%,96,46%,97,47%
Quincy Miller,21.0,DEN,Wing,710,12,42.4%,18,51%,19,25%,17,26%,9,26%,12,32%,31,31%,21,31%
Patty Mills,25.2,SAS,Point,1408,95,56.5%,98,69%,51,35%,71,44%,80,42%,77,46%,90,41%,91,42%
Paul Millsap,28.7,ATL,Big,2474,46,49.9%,42,60%,71,43%,19,28%,36,37%,58,36%,60,37%,59,36%
Nazr Mohammed,36.2,CHI,Big,497,8,42.9%,18,54%,43,38%,18,27%,17,33%,0,0%,0,0%,0,0%
Greg Monroe,23.4,DET,Big,2675,44,49.7%,39,59%,48,39%,22,29%,26,36%,0,0%,0,0%,0,0%
E'Twaun Moore,24.7,ORL,Wing,1421,51,49.6%,30,56%,78,42%,59,39%,74,41%,32,38%,73,38%,59,38%
Darius Morris,22.8,PHI,Combo,167,65,48.3%,96,71%,12,22%,11,20%,2,21%,0,67%,0,33%,96,43%
Marcus Morris,24.2,PHX,Forward,1764,80,53.2%,77,66%,70,41%,80,43%,77,42%,63,39%,87,41%,82,40%
Markieff Morris,24.2,PHX,Big,2114,57,51.2%,66,64%,72,43%,70,43%,77,43%,0,36%,48,34%,50,34%
Anthony Morrow,28.1,NOP,Wing,1371,84,54.5%,26,54%,89,48%,70,41%,90,45%,78,45%,98,46%,96,46%
Donatas Motiejunas,23.1,HOU,Big,864,54,51.0%,22,55%,96,53%,46,38%,98,52%,29,32%,14,26%,22,29%
Arnett Moultrie,23.0,PHI,Big,164,13,44.1%,15,54%,2,17%,82,47%,40,38%,0,0%,0,0%,0,0%
Timofey Mozgov,27.3,DEN,Big,1709,71,53.3%,57,63%,45,39%,53,39%,46,39%,0,0%,7,24%,0,19%
Shabazz Muhammad,21.0,MIN,Wing,214,38,47.8%,23,53%,89,49%,87,44%,96,48%,0,0%,0,20%,0,14%
Byron Mullens,24.7,LAC,Big,132,4,40.8%,36,58%,23,33%,96,67%,81,44%,0,50%,2,19%,4,21%
Byron Mullens,24.7,PHI,Big,235,86,56.1%,97,75%,23,33%,40,36%,22,35%,0,0%,90,43%,76,39%
Toure Murry,24.0,NYK,Point,248,46,47.3%,29,50%,10,24%,85,50%,42,37%,0,33%,0,57%,0,50%
Mike Muscala,22.3,ATL,Big,196,8,42.9%,6,48%,39,38%,80,46%,74,43%,0,0%,0,0%,0,0%
Steve Nash,39.7,LAL,Point,311,24,42.6%,15,45%,85,43%,37,36%,63,39%,0,0%,28,33%,28,33%
Gary Neal,29.1,CHA,Wing,495,59,51.1%,27,55%,95,51%,62,39%,88,44%,0,40%,85,40%,80,40%
Gary Neal,29.1,MIL,Combo,570,32,45.5%,63,57%,75,41%,33,34%,49,37%,0,33%,73,37%,59,37%
Jameer Nelson,31.7,ORL,Point,2171,63,48.7%,71,58%,75,39%,15,30%,24,34%,3,26%,56,36%,42,35%
Andrew Nicholson,23.9,ORL,Big,1103,16,45.3%,89,70%,33,36%,68,43%,56,40%,21,30%,0,29%,24,30%
Joakim Noah,28.7,CHI,Big,2807,29,47.6%,24,56%,30,35%,50,38%,30,37%,0,0%,0,0%,0,0%
Steve Novak,30.4,TOR,Forward,530,95,60.1%,0,0%,0,0%,68,40%,45,35%,89,44%,95,43%,97,44%
Dirk Nowitzki,35.4,DAL,Big,2621,81,55.0%,96,75%,95,51%,92,50%,98,51%,0,11%,88,41%,85,40%
Jermaine O'Neal,35.1,GSW,Big,860,47,50.0%,67,65%,41,38%,34,35%,36,37%,0,0%,0,0%,0,0%
Kyle O'Quinn,23.6,ORL,Big,1103,53,50.7%,51,62%,87,48%,66,42%,79,44%,0,0%,0,0%,0,0%
Greg Oden,25.8,MIA,Big,199,84,55.3%,81,68%,12,27%,2,0%,4,23%,0,0%,0,0%,0,0%
Victor Oladipo,21.5,ORL,Combo,2434,35,46.0%,44,54%,18,26%,40,36%,30,33%,11,33%,38,34%,39,34%
Kelly Olynyk,22.5,BOS,Big,1330,49,50.1%,52,62%,21,32%,33,34%,18,34%,0,36%,57,35%,54,35%
Daniel Orton,23.2,PHI,Big,214,6,41.5%,4,45%,1,10%,96,67%,30,37%,0,0%,0,0%,0,0%
Travis Outlaw,29.1,SAC,Forward,1005,25,45.6%,16,53%,77,43%,48,36%,61,38%,49,38%,54,36%,56,37%
Zaza Pachulia,29.7,MIL,Big,1323,8,42.8%,9,49%,12,27%,63,41%,22,35%,0,0%,0,0%,0,0%
Jannero Pargo,34.0,CHA,Point,158,92,54.2%,0,0%,97,100%,85,50%,98,53%,0,67%,54,36%,87,41%
Tony Parker,31.5,SAS,Point,1991,78,51.3%,76,60%,86,45%,69,44%,85,45%,55,40%,28,33%,64,37%
Chandler Parsons,25.0,HOU,Forward,2776,82,53.9%,50,60%,89,48%,36,34%,84,43%,86,42%,46,35%,62,37%
Patrick Patterson,24.6,SAC,Big,411,15,44.7%,71,66%,77,44%,27,33%,49,39%,0,17%,10,26%,9,23%
Patrick Patterson,24.6,TOR,Big,1114,76,54.0%,50,62%,75,44%,78,46%,84,45%,79,43%,79,39%,89,41%
Chris Paul,28.5,LAC,Point,2166,80,51.3%,92,65%,93,49%,66,44%,88,46%,74,45%,60,36%,60,37%
Nikola Pekovic,27.8,MIN,Big,1657,77,54.1%,49,61%,58,41%,88,50%,67,42%,0,0%,0,0%,0,0%
Kendrick Perkins,29.0,OKC,Big,1205,16,45.3%,6,47%,83,46%,25,32%,73,43%,0,0%,0,0%,0,0%
Paul Pierce,36.1,BKN,Forward,2088,77,52.9%,55,61%,64,40%,84,44%,82,42%,94,55%,49,36%,64,37%
Mason Plumlee,23.7,BKN,Big,1113,98,67.2%,95,72%,13,29%,2,0%,10,28%,0,0%,0,0%,0,0%
Miles Plumlee,25.2,PHX,Big,1954,58,51.8%,76,66%,27,33%,34,35%,19,34%,0,0%,0,0%,0,0%
Quincy Pondexter,25.6,MEM,Wing,263,30,46.7%,21,52%,85,45%,12,22%,39,35%,0,36%,34,32%,32,33%
Otto Porter,20.4,WAS,Wing,266,3,34.4%,10,50%,28,30%,30,33%,24,32%,0,0%,0,33%,0,15%
Phil Pressey,22.7,BOS,Point,1052,7,36.9%,44,52%,7,18%,7,27%,3,23%,0,14%,14,28%,13,27%
Ronnie Price,30.4,ORL,Point,344,5,36.3%,2,29%,97,100%,22,33%,90,46%,0,0%,12,27%,4,22%
Pablo Prigioni,36.5,NYK,Point,1249,100,63.7%,85,63%,14,25%,41,36%,14,30%,90,49%,100,46%,100,46%
Tayshaun Prince,33.7,MEM,Wing,1945,14,42.8%,96,72%,38,35%,30,33%,30,34%,18,34%,0,13%,13,29%
Miroslav Raduljica,25.8,MIL,Big,387,75,53.8%,37,59%,90,50%,2,0%,68,42%,0,0%,0,0%,0,0%
Anthony Randolph,24.3,DEN,Forward,467,11,43.8%,39,58%,11,19%,23,32%,11,28%,51,38%,15,27%,18,31%
Zach Randolph,32.3,MEM,Big,2698,27,47.0%,15,54%,73,44%,62,41%,70,43%,0,50%,0,8%,0,14%
JJ Redick,29.4,LAC,Wing,984,90,55.3%,89,68%,11,18%,98,53%,92,46%,91,49%,64,37%,81,40%
Luke Ridnour,32.7,CHA,Point,365,37,44.6%,5,33%,2,13%,97,51%,86,46%,0,33%,16,28%,21,30%
Luke Ridnour,32.7,MIL,Point,736,41,45.2%,29,50%,44,33%,49,39%,41,37%,84,46%,28,33%,72,38%
Austin Rivers,21.3,NOP,Combo,1279,25,45.0%,18,49%,30,31%,21,30%,18,31%,46,38%,91,41%,90,40%
Andre Roberson,21.9,OKC,Wing,324,64,51.9%,89,69%,2,0%,0,0%,0,0%,0,22%,0,0%,0,18%
Brian Roberts,27.9,NOP,Point,1614,53,48.0%,8,38%,92,46%,80,46%,92,46%,42,38%,66,37%,62,37%
Nate Robinson,29.4,DEN,Combo,839,86,51.1%,91,66%,9,21%,49,39%,26,33%,91,50%,47,35%,73,39%
Thomas Robinson,22.6,POR,Big,810,31,47.7%,48,61%,7,22%,23,30%,9,27%,0,0%,0,0%,0,0%
Rajon Rondo,27.7,BOS,Point,982,32,43.8%,41,51%,15,28%,75,45%,39,37%,0,22%,18,29%,19,28%
Derrick Rose,25.1,CHI,Point,305,22,41.8%,17,47%,31,31%,2,14%,5,25%,0,50%,68,38%,74,39%
Terrence Ross,22.7,TOR,Wing,2147,78,53.5%,55,60%,84,45%,29,33%,61,38%,63,43%,76,38%,79,40%
Ricky Rubio,23.0,MIN,Point,2632,20,41.5%,19,48%,32,31%,10,28%,8,29%,0,22%,62,37%,34,34%
Brandon Rush,28.3,UTA,Wing,339,8,41.8%,0,14%,34,33%,58,39%,51,38%,0,43%,19,27%,32,33%
Robert Sacre,24.4,LAL,Big,1030,33,47.9%,88,69%,46,39%,33,34%,35,37%,0,0%,0,0%,0,0%
John Salmons,33.9,SAC,Wing,442,11,42.2%,6,47%,17,24%,41,35%,16,30%,71,44%,49,35%,68,39%
John Salmons,33.9,TOR,Wing,1278,20,44.9%,2,39%,25,28%,45,36%,34,34%,76,45%,49,35%,69,39%
Larry Sanders,24.9,MIL,Big,583,26,46.9%,19,55%,18,31%,12,15%,8,26%,0,0%,0,0%,0,0%
Dennis Schroder,20.1,ATL,Point,578,15,39.8%,49,53%,39,31%,8,28%,10,30%,0,29%,4,25%,8,26%
Luis Scola,33.5,IND,Big,1353,25,46.9%,28,57%,38,37%,77,45%,75,43%,0,33%,0,0%,0,20%
Mike Scott,25.3,ATL,Big,1410,70,53.2%,89,70%,67,43%,74,45%,77,43%,17,29%,36,32%,35,31%
Thabo Sefolosha,29.5,OKC,Wing,1565,35,47.8%,50,60%,17,24%,57,39%,26,33%,15,33%,18,27%,19,31%
Kevin Seraphin,23.9,WAS,Big,538,60,52.0%,55,63%,95,51%,37,35%,87,46%,0,0%,0,0%,0,0%
Ramon Sessions,27.6,CHA,Combo,1262,16,43.6%,33,52%,53,34%,25,31%,28,33%,0,33%,0,24%,6,25%
Ramon Sessions,27.6,MIL,Point,881,66,49.5%,73,58%,37,31%,56,42%,32,36%,0,27%,78,39%,49,36%
Iman Shumpert,23.4,NYK,Wing,1928,25,45.5%,25,54%,16,24%,46,36%,27,33%,39,39%,26,29%,35,33%
Alexey Shved,24.9,MIN,Wing,544,5,37.6%,9,49%,7,13%,5,10%,3,12%,0,36%,28,30%,19,31%
Henry Sims,23.6,CLE,Big,144,5,41.0%,5,47%,23,33%,57,40%,28,36%,0,0%,0,0%,0,0%
Henry Sims,23.6,PHI,Big,696,42,49.3%,14,54%,85,48%,69,43%,88,46%,0,0%,0,0%,0,0%
Kyle Singler,25.5,DET,Wing,2305,79,53.6%,64,62%,69,40%,43,36%,58,38%,84,47%,21,27%,71,39%
Chris Singleton,23.9,WAS,Forward,207,2,38.2%,14,53%,0,0%,27,33%,5,23%,0,0%,0,44%,0,29%
Peyton Siva,23.0,DET,Point,190,19,40.9%,3,30%,97,100%,85,50%,100,60%,0,0%,48,35%,25,32%
Donald Sloan,25.8,IND,Point,311,25,42.7%,29,50%,68,38%,98,56%,95,48%,0,30%,0,16%,2,21%
Ish Smith,25.3,PHX,Point,938,31,43.3%,56,56%,49,35%,31,35%,31,35%,0,0%,0,9%,0,6%
JR Smith,28.1,NYK,Wing,2396,70,52.8%,44,59%,65,40%,52,38%,59,38%,55,42%,88,41%,88,41%
Jason Smith,27.7,NOP,Big,826,23,46.5%,12,53%,80,45%,75,45%,84,45%,0,0%,0,0%,0,0%
Josh Smith,27.9,DET,Forward,2720,16,44.8%,80,67%,45,33%,45,36%,43,35%,3,26%,13,27%,5,26%
Tony Snell,22.0,CHI,Wing,1155,34,47.5%,20,52%,57,38%,94,46%,82,43%,6,30%,42,33%,29,32%
Marreese Speights,26.2,GSW,Big,859,19,45.7%,31,57%,67,43%,36,35%,39,38%,0,0%,31,31%,13,26%
Tiago Splitter,28.8,SAS,Big,1266,66,52.6%,47,61%,22,33%,94,56%,23,35%,0,0%,0,0%,0,0%
Lance Stephenson,23.2,IND,Wing,2731,83,54.3%,85,67%,36,34%,54,38%,46,37%,89,49%,36,32%,47,36%
Greg Stiemsma,28.1,NOP,Big,1000,91,57.4%,71,65%,77,44%,43,37%,60,41%,0,0%,0,0%,0,0%
Julyan Stone,24.9,TOR,Combo,104,2,36.7%,77,60%,42,33%,0,0%,30,33%,0,0%,0,25%,0,17%
Amar'e Stoudemire,31.0,NYK,Big,1456,84,55.5%,72,66%,78,45%,75,45%,82,45%,0,0%,0,0%,0,0%
Rodney Stuckey,27.5,DET,Wing,1926,25,45.6%,56,60%,52,38%,51,38%,54,38%,32,38%,6,19%,18,30%
Jared Sullinger,21.7,BOS,Big,2001,20,45.8%,32,58%,30,35%,70,44%,40,38%,13,29%,19,28%,20,28%
Jeff Taylor,24.4,CHA,Wing,618,9,41.9%,46,59%,9,16%,11,22%,7,20%,26,36%,2,18%,8,28%
Tyshawn Taylor,23.6,BKN,Combo,213,7,38.8%,9,40%,77,41%,23,31%,46,37%,0,0%,0,33%,0,29%
Jeff Teague,25.4,ATL,Point,2526,47,47.8%,66,57%,71,39%,44,38%,59,39%,45,38%,26,33%,32,33%
Marquis Teague,20.7,BKN,Point,127,14,38.9%,78,60%,3,17%,12,29%,2,23%,0,0%,0,25%,0,25%
Marquis Teague,20.7,CHI,Point,213,3,30.9%,7,36%,8,20%,0,11%,0,14%,0,0%,0,25%,0,25%
Mirza Teletovic,28.1,BKN,Forward,1227,89,56.3%,9,50%,61,38%,95,53%,93,45%,89,44%,82,39%,85,40%
Garrett Temple,27.5,WAS,Combo,586,4,37.8%,56,56%,84,44%,28,32%,37,35%,0,17%,0,9%,0,13%
Jason Terry,36.1,BKN,Combo,518,56,47.4%,7,38%,11,21%,28,32%,12,28%,69,44%,44,34%,69,38%
Hasheem Thabeet,26.7,OKC,Big,162,92,58.8%,61,64%,23,33%,96,67%,94,50%,0,0%,0,0%,0,0%
Isaiah Thomas,24.7,SAC,Point,2480,75,51.1%,86,63%,81,43%,78,46%,81,44%,6,30%,50,35%,43,35%
Hollis Thompson,22.6,PHI,Wing,1630,92,55.7%,61,61%,15,21%,81,43%,34,34%,76,45%,79,39%,83,41%
Jason Thompson,27.3,SAC,Big,1993,50,50.3%,69,65%,70,43%,43,37%,61,41%,0,0%,0,0%,0,0%
Klay Thompson,23.7,GSW,Wing,2858,75,53.3%,57,60%,74,41%,75,42%,78,41%,79,45%,84,40%,90,42%
Tristan Thompson,22.6,CLE,Big,2578,28,47.4%,22,55%,60,41%,27,33%,57,40%,0,0%,0,0%,0,0%
Marcus Thornton,26.4,BKN,Wing,578,56,50.6%,8,49%,61,39%,39,35%,49,37%,81,46%,61,36%,63,38%
Marcus Thornton,26.4,SAC,Wing,1107,29,45.9%,66,62%,37,34%,30,33%,30,34%,9,31%,40,33%,29,32%
Jamaal Tinsley,35.7,UTA,Point,110,0,22.5%,100,100%,44,33%,100,100%,97,50%,0,0%,0,8%,0,7%
Anthony Tolliver,28.4,CHA,Forward,1209,93,58.0%,59,62%,39,33%,5,13%,2,20%,66,39%,92,42%,90,41%
PJ Tucker,28.5,PHX,Wing,2485,48,49.4%,19,51%,59,39%,35,34%,48,37%,52,41%,19,27%,71,39%
Ronny Turiaf,30.8,MIN,Big,579,95,60.6%,73,66%,31,35%,88,50%,30,37%,0,0%,0,0%,0,0%
Hedo Turkoglu,34.6,LAC,Big,370,30,47.6%,0,40%,4,20%,27,33%,12,30%,0,40%,95,44%,93,43%
Evan Turner,25.0,IND,Wing,568,17,43.9%,43,58%,40,35%,14,24%,20,32%,0,60%,0,33%,99,50%
Evan Turner,25.0,PHI,Wing,1881,21,45.2%,30,56%,48,37%,86,43%,70,40%,14,32%,17,27%,12,29%
Jeremy Tyler,22.4,NYK,Big,287,21,45.9%,30,57%,42,38%,11,11%,13,30%,0,0%,0,0%,0,0%
Ekpe Udoh,26.5,MIL,Big,777,2,39.0%,3,44%,36,36%,27,33%,23,35%,0,0%,0,0%,0,0%
Beno Udrih,31.3,NYK,Point,543,61,48.6%,64,57%,88,45%,27,34%,53,38%,0,50%,82,39%,92,43%
Jonas Valanciunas,21.5,TOR,Big,2278,69,53.1%,54,63%,86,48%,26,32%,76,43%,0,0%,0,0%,0,0%
Anderson Varejao,31.1,CLE,Big,1791,46,49.9%,20,55%,59,41%,93,51%,91,47%,0,0%,0,0%,0,0%
Jarvis Varnado,25.7,PHI,Big,307,96,61.8%,82,68%,36,36%,99,69%,99,54%,0,0%,0,0%,0,0%
Greivis Vasquez,26.8,SAC,Combo,461,77,49.7%,98,75%,67,39%,100,57%,93,44%,0,20%,58,36%,41,34%
Greivis Vasquez,26.8,TOR,Point,1310,76,51.2%,39,51%,66,38%,95,51%,78,42%,16,31%,86,41%,77,39%
Jan Vesely,23.5,DEN,Big,282,61,52.1%,59,63%,8,23%,13,17%,2,21%,0,0%,0,0%,0,0%
Jan Vesely,23.5,WAS,Big,453,51,50.6%,29,57%,68,43%,13,17%,35,37%,0,0%,0,0%,0,0%
Charlie Villanueva,29.2,DET,Big,168,23,46.6%,99,81%,74,44%,2,0%,30,37%,0,0%,24,29%,15,26%
