Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Mike Muscala,31.3,OKC,Big,621,95,+11.4,+26,97,+8.3,87,+2.5%,92,-1.8%,19,-2.7%,98,+7.2,77,-3.1,91,-3.2%,50,+0.1%,51,+0.2%,29,+1.9
Mike Muscala,31.3,BOS,Big,297,46,-1.3,-3,49,-0.6,89,+2.7%,9,+2.2%,56,+0.3%,36,-1.1,46,+0.7,50,-0.0%,13,-1.5%,49,+0.3%,81,-2.2
Larry Nance Jr.,29.8,NOP,Big,1368,88,+7.3,+17,83,+4.1,91,+3.0%,68,-0.6%,14,-3.1%,67,+1.0,78,-3.2,55,-0.3%,98,+4.0%,22,+1.9%,42,+0.8
Raul Neto,30.5,CLE,Combo,413,38,-2.6,-6,79,+3.3,76,+1.3%,24,+1.3%,55,+0.3%,94,+5.3,8,+5.9,14,+2.4%,58,+0.4%,14,+2.6%,51,+0.1
Georges Niang,29.4,PHI,Forward,1489,31,-4.0,-9,31,-3.2,39,-1.1%,26,+1.2%,27,-1.8%,38,-1.0,44,+0.8,67,-1.1%,47,+0.0%,10,+3.2%,8,+4.4
Nerlens Noel,28.6,DET,Big,136,6,-13.1,-18,14,-6.7,19,-2.6%,65,-0.4%,3,-6.6%,2,-6.8,7,+6.4,3,+4.4%,99,+4.2%,10,+3.2%,7,+4.7
Jusuf Nurkic,28.2,POR,Big,1387,86,+6.7,+16,56,+0.2,75,+1.3%,44,+0.4%,49,-0.2%,18,-2.9,93,-6.5,83,-2.1%,7,-2.0%,99,-5.4%,82,-2.4
Victor Oladipo,30.5,MIA,Combo,1100,47,-1.2,-3,46,-1.1,44,-0.8%,47,+0.3%,63,+1.0%,69,+1.2,50,+0.1,66,-1.0%,59,+0.5%,55,-0.2%,3,+6.6
Kelly Olynyk,31.5,UTA,Big,1942,72,+3.6,+9,76,+2.7,82,+2.0%,22,+1.3%,79,+2.8%,36,-1.1,59,-0.8,66,-1.1%,31,-0.6%,32,+1.3%,61,-0.6
Kelly Oubre,26.9,CHA,Wing,1546,33,-3.5,-8,41,-1.7,22,-2.3%,87,-1.4%,65,+1.2%,65,+0.9,34,+1.8,26,+1.6%,76,+1.1%,31,+1.4%,28,+1.9
Chris Paul,37.5,PHX,Point,1886,57,+0.7,+2,60,+0.7,67,+0.8%,94,-2.1%,10,-4.0%,54,+0.2,52,-0.0,57,-0.5%,24,-0.9%,25,+1.8%,77,-1.9
Cameron Payne,28.2,PHX,Point,939,63,+1.8,+4,81,+3.7,70,+1.0%,51,+0.1%,66,+1.3%,27,-1.9,34,+1.8,28,+1.4%,70,+0.9%,43,+0.6%,21,+2.5
Mason Plumlee,32.7,CHA,Big,1595,45,-1.5,-3,88,+5.5,94,+3.6%,68,-0.6%,27,-1.8%,41,-0.8,5,+7.0,1,+5.7%,42,-0.2%,87,-2.6%,50,+0.2
Mason Plumlee,32.7,LAC,Big,449,39,-2.6,-6,42,-1.6,26,-1.9%,20,+1.4%,87,+4.3%,85,+3.0,44,+0.9,58,-0.6%,52,+0.2%,7,+3.9%,44,+0.7
Jakob Poeltl,27.0,SAS,Big,1198,50,-0.5,-1,38,-2.2,31,-1.7%,59,-0.2%,83,+3.5%,31,-1.6,66,-1.7,9,+3.2%,57,+0.4%,92,-3.4%,99,-6.7
Jakob Poeltl,27.0,TOR,Big,706,98,+14.1,+33,84,+4.2,72,+1.1%,59,-0.2%,80,+2.9%,71,+1.5,98,-9.9,85,-2.2%,97,+3.6%,85,-2.5%,78,-2.0
Otto Porter,29.4,TOR,Wing,139,17,-8.1,-20,22,-4.8,10,-3.8%,4,+3.0%,77,+2.5%,94,+5.2,22,+3.3,33,+1.0%,90,+2.2%,0,+13.3%,70,-1.3
Bobby Portis,27.7,MIL,Big,1795,25,-5.3,-13,58,+0.4,31,-1.6%,36,+0.7%,79,+2.8%,17,-3.1,9,+5.6,29,+1.4%,54,+0.3%,23,+1.9%,31,+1.8
Kristaps Porzingis,27.2,WAS,Big,2119,91,+8.5,+20,92,+6.4,93,+3.5%,69,-0.7%,15,-3.0%,70,+1.3,69,-2.1,80,-1.9%,5,-2.2%,76,-1.6%,64,-0.8
Dwight Powell,31.3,DAL,Big,1449,89,+7.7,+18,88,+5.4,80,+1.8%,49,+0.2%,95,+6.0%,82,+2.5,70,-2.2,40,+0.6%,58,+0.4%,85,-2.4%,82,-2.5
Norman Powell,29.4,LAC,Wing,1535,18,-7.5,-19,19,-5.3,18,-2.6%,35,+0.8%,18,-2.8%,88,+3.6,30,+2.3,41,+0.6%,59,+0.4%,15,+2.6%,18,+2.7
Taurean Prince,28.6,MIN,Forward,1182,56,+0.4,+1,73,+2.0,66,+0.7%,75,-0.9%,18,-2.8%,65,+0.9,37,+1.6,43,+0.4%,82,+1.4%,68,-1.0%,5,+5.4
Julius Randle,27.9,NYK,Forward,2733,54,+0.1,-0,89,+5.8,74,+1.3%,72,-0.7%,52,+0.0%,86,+3.2,10,+5.6,24,+1.7%,14,-1.4%,46,+0.5%,26,+2.1
Josh Richardson,29.1,SAS,Combo,980,77,+4.5,+8,78,+3.1,93,+3.3%,7,+2.5%,33,-1.3%,72,+1.5,64,-1.4,72,-1.4%,68,+0.7%,58,-0.3%,37,+1.3
Josh Richardson,29.1,NOP,Combo,509,38,-2.9,-7,10,-7.8,6,-4.8%,8,+2.3%,67,+1.4%,78,+2.0,88,-5.0,98,-4.8%,83,+1.5%,5,+4.6%,35,+1.4
Austin Rivers,30.3,MIN,Wing,1011,13,-9.2,-22,28,-3.5,54,-0.0%,43,+0.4%,38,-1.0%,48,-0.4,9,+5.7,13,+2.5%,77,+1.2%,8,+3.6%,39,+1.1
Derrick Rose,34.1,NYK,Point,332,20,-6.9,-17,5,-10.3,17,-2.8%,0,+4.5%,64,+1.2%,17,-3.3,81,-3.5,86,-2.4%,66,+0.7%,16,+2.5%,96,-4.8
Terrence Ross,31.7,ORL,Wing,939,62,+1.5,+4,69,+1.5,60,+0.4%,84,-1.3%,6,-4.8%,39,-1.0,51,+0.0,80,-2.0%,16,-1.3%,21,+2.0%,19,+2.7
Terrence Ross,31.7,PHX,Wing,379,7,-12.9,-30,50,-0.5,28,-1.8%,93,-1.9%,50,-0.1%,14,-3.8,1,+12.4,2,+5.3%,0,-4.0%,99,-5.9%,3,+5.8
Terry Rozier,28.6,CHA,Combo,2221,61,+1.3,+3,83,+4.0,58,+0.3%,98,-2.6%,62,+0.9%,17,-3.3,26,+2.7,17,+2.1%,47,-0.0%,59,-0.4%,42,+0.8
Ricky Rubio,32.0,CLE,Combo,556,36,-3.0,-7,11,-7.6,6,-4.7%,75,-0.9%,29,-1.7%,46,-0.4,87,-4.6,77,-1.8%,92,+2.3%,6,+4.0%,56,-0.2
D'Angelo Russell,26.7,MIN,Point,1777,27,-5.1,-13,28,-3.6,51,-0.3%,13,+2.0%,56,+0.4%,26,-2.1,38,+1.6,15,+2.3%,21,-1.0%,36,+1.0%,98,-6.1
D'Angelo Russell,26.7,LAL,Point,525,97,+12.7,+27,98,+9.6,93,+3.4%,96,-2.2%,86,+4.1%,36,-1.1,77,-3.1,77,-1.8%,53,+0.2%,24,+1.8%,86,-3.1
Domantas Sabonis,26.5,SAC,Big,2728,80,+5.1,+12,91,+6.2,89,+2.9%,66,-0.6%,50,-0.1%,29,-1.8,42,+1.1,13,+2.7%,39,-0.3%,78,-1.7%,85,-2.9
Dario Saric,28.6,PHX,Big,465,19,-7.1,-17,40,-1.8,56,+0.1%,6,+2.6%,76,+2.4%,50,-0.1,11,+5.2,2,+5.4%,15,-1.4%,97,-4.8%,81,-2.3
Dario Saric,28.6,OKC,Big,267,97,+12.8,+29,68,+1.5,77,+1.5%,57,-0.1%,12,-3.7%,77,+1.9,99,-11.3,97,-4.6%,93,+2.5%,42,+0.6%,51,+0.1
Dennis Schroder,29.1,LAL,Point,1974,77,+4.6,+11,80,+3.5,72,+1.1%,63,-0.4%,47,-0.4%,90,+3.8,61,-1.1,53,-0.2%,35,-0.4%,72,-1.4%,71,-1.3
Pascal Siakam,28.6,TOR,Forward,2651,74,+3.8,+9,80,+3.4,85,+2.3%,91,-1.7%,10,-4.0%,54,+0.2,55,-0.4,44,+0.4%,10,-1.7%,88,-2.8%,61,-0.6
Ben Simmons,26.3,BKN,Point,1104,66,+2.5,+6,70,+1.6,98,+4.8%,21,+1.4%,13,-3.6%,3,-6.0,60,-0.9,73,-1.4%,42,-0.3%,16,+2.5%,65,-0.9
Marcus Smart,28.7,BOS,Point,1954,42,-1.8,-4,69,+1.6,77,+1.5%,86,-1.4%,12,-3.6%,51,-0.1,22,+3.4,10,+3.2%,84,+1.6%,49,+0.3%,31,+1.8
Ish Smith,34.3,DEN,Point,300,31,-4.1,-10,10,-7.7,48,-0.5%,3,+3.1%,34,-1.3%,20,-2.8,81,-3.6,91,-3.0%,15,-1.4%,75,-1.6%,15,+3.2
Klay Thompson,32.7,GSW,Wing,2277,72,+3.6,+9,73,+2.1,65,+0.7%,88,-1.5%,57,+0.4%,13,-3.9,65,-1.5,75,-1.6%,12,-1.6%,51,+0.2%,45,+0.6
Karl-Anthony Towns,27.0,MIN,Big,957,65,+2.4,+6,43,-1.3,33,-1.5%,24,+1.3%,64,+1.1%,60,+0.6,82,-3.7,81,-2.0%,8,-2.0%,83,-2.2%,94,-4.4
PJ Tucker,37.5,PHI,Big,1919,46,-1.3,-3,57,+0.3,71,+1.1%,83,-1.3%,14,-3.3%,57,+0.4,37,+1.6,21,+1.9%,23,-0.9%,78,-1.8%,99,-6.9
Myles Turner,26.6,IND,Big,1825,83,+5.5,+13,77,+2.8,96,+3.9%,93,-1.9%,1,-8.6%,33,-1.5,74,-2.7,62,-0.8%,34,-0.5%,62,-0.5%,79,-2.2
Jonas Valanciunas,30.5,NOP,Big,1966,28,-4.8,-12,34,-3.0,41,-1.0%,32,+0.9%,85,+3.9%,7,-5.1,33,+1.9,45,+0.3%,1,-3.7%,80,-1.9%,92,-3.9
Fred VanVleet,28.7,TOR,Point,2532,84,+6.0,+15,92,+6.7,82,+1.9%,78,-1.0%,37,-1.1%,62,+0.7,45,+0.7,32,+1.1%,56,+0.4%,76,-1.6%,16,+3.2
Noah Vonleh,27.2,BOS,Big,120,68,+2.8,+4,98,+10.1,99,+5.5%,48,+0.3%,96,+6.7%,4,-5.9,4,+7.3,6,+3.6%,44,-0.1%,5,+4.3%,89,-3.6
Nikola Vucevic,32.0,CHI,Big,2743,29,-4.6,-11,49,-0.5,91,+3.0%,63,-0.3%,1,-9.3%,21,-2.7,17,+4.1,5,+3.7%,1,-3.5%,98,-5.1%,75,-1.7
Kemba Walker,32.5,DAL,Combo,122,45,-1.5,-4,25,-4.0,8,-4.4%,99,-3.6%,11,-3.8%,60,+0.6,72,-2.5,60,-0.7%,75,+1.0%,93,-3.5%,17,+2.9
John Wall,32.2,LAC,Point,753,14,-8.7,-21,14,-6.9,29,-1.8%,25,+1.3%,14,-3.3%,62,+0.7,34,+1.8,67,-1.1%,63,+0.6%,11,+3.1%,13,+3.4
TJ Warren,29.2,BKN,Forward,468,42,-1.9,-5,51,-0.3,40,-1.1%,27,+1.1%,51,-0.1%,58,+0.5,37,+1.6,33,+0.9%,34,-0.5%,90,-3.0%,9,+4.3
TJ Warren,29.2,PHX,Big,178,96,+12.3,+25,70,+1.6,8,-4.3%,98,-2.7%,94,+5.6%,58,+0.5,99,-10.7,100,-6.6%,32,-0.5%,98,-4.9%,2,+7.1
Russell Westbrook,34.0,LAL,Combo,1487,50,-0.6,-1,85,+4.8,61,+0.5%,40,+0.5%,81,+3.0%,91,+4.1,11,+5.3,35,+0.9%,67,+0.7%,20,+2.0%,5,+5.3
Russell Westbrook,34.0,LAC,Point,633,40,-2.2,-5,15,-6.4,72,+1.2%,9,+2.3%,29,-1.7%,1,-7.8,84,-4.2,88,-2.6%,17,-1.3%,61,-0.5%,93,-4.2
Andrew Wiggins,27.7,GSW,Forward,1188,81,+5.1,+12,63,+1.0,80,+1.7%,95,-2.1%,9,-4.4%,11,-4.1,84,-4.2,62,-0.8%,61,+0.5%,79,-1.9%,37,+1.3
Justise Winslow,26.6,POR,Forward,764,71,+3.4,+8,30,-3.3,17,-2.7%,28,+1.1%,95,+6.1%,25,-2.2,94,-6.7,93,-3.6%,79,+1.3%,52,+0.1%,43,+0.7
Christian Wood,27.1,DAL,Big,1715,39,-2.6,-6,57,+0.2,67,+0.8%,31,+1.0%,40,-0.9%,80,+2.3,25,+2.8,36,+0.8%,30,-0.6%,30,+1.4%,77,-1.9
Delon Wright,30.5,WAS,Combo,1217,86,+6.5,+16,73,+2.2,67,+0.8%,15,+1.8%,80,+2.9%,67,+1.0,86,-4.3,76,-1.7%,89,+1.9%,29,+1.5%,81,-2.3
Thaddeus Young,34.4,TOR,Big,781,12,-9.9,-24,21,-4.9,30,-1.8%,30,+1.0%,61,+0.8%,51,-0.1,12,+4.9,12,+2.8%,71,+0.9%,20,+2.0%,46,+0.4
Cody Zeller,30.1,MIA,Big,216,5,-13.8,-29,13,-7.0,9,-3.9%,6,+2.6%,92,+5.1%,55,+0.2,6,+6.8,23,+1.8%,0,-4.1%,95,-3.9%,36,+1.3
Ivica Zubac,25.6,LAC,Big,2168,45,-1.6,-4,39,-2.1,77,+1.5%,36,+0.8%,45,-0.5%,2,-6.9,56,-0.5,36,+0.8%,3,-2.7%,98,-5.1%,96,-4.8
Gary Payton II,29.9,POR,Wing,255,75,+4.0,+9,99,+12.6,92,+3.3%,97,-2.3%,23,-2.2%,100,+8.8,2,+8.6,10,+3.2%,31,-0.6%,7,+3.8%,10,+4.0
Gary Payton II,29.9,GSW,Wing,123,83,+5.6,+10,95,+7.2,15,-3.0%,99,-3.5%,97,+7.7%,91,+4.2,37,+1.6,87,-2.5%,2,-3.2%,22,+1.9%,74,-1.6
Chris Boucher,29.8,TOR,Big,1493,35,-3.2,-8,29,-3.4,12,-3.2%,54,-0.1%,73,+1.9%,80,+2.3,54,-0.2,53,-0.2%,66,+0.7%,61,-0.5%,56,-0.2
Torrey Craig,31.9,PHX,Forward,1936,8,-12.3,-29,27,-3.7,36,-1.3%,64,-0.4%,41,-0.7%,30,-1.7,2,+8.6,4,+4.0%,31,-0.6%,25,+1.7%,79,-2.1
Monte Morris,27.3,WAS,Point,1693,73,+3.7,+9,94,+7.1,96,+4.1%,97,-2.5%,8,-4.6%,47,-0.4,21,+3.5,27,+1.5%,4,-2.4%,54,+0.1%,70,-1.2
Kyle Kuzma,27.3,WAS,Forward,2238,81,+5.1,+12,53,-0.1,73,+1.2%,42,+0.5%,40,-0.8%,45,-0.5,89,-5.3,90,-2.9%,39,-0.3%,37,+1.0%,75,-1.8
Alex Caruso,28.7,CHI,Combo,1572,93,+9.7,+24,77,+2.8,65,+0.6%,39,+0.6%,73,+2.1%,75,+1.7,94,-6.9,72,-1.3%,97,+3.4%,46,+0.5%,27,+2.0
Thomas Bryant,25.3,LAL,Big,858,36,-3.1,-8,72,+2.0,93,+3.4%,78,-1.0%,7,-4.8%,21,-2.7,12,+5.1,9,+3.3%,40,-0.3%,35,+1.1%,90,-3.6
Thomas Bryant,25.3,DEN,Big,168,0,-23.8,-46,0,-20.4,0,-9.6%,84,-1.3%,3,-6.5%,9,-4.5,22,+3.4,42,+0.5%,12,-1.5%,28,+1.5%,69,-1.2
Josh Hart,27.7,POR,Wing,1704,93,+9.1,+22,82,+4.0,86,+2.5%,81,-1.2%,29,-1.6%,34,-1.4,89,-5.1,84,-2.1%,33,-0.5%,67,-0.9%,72,-1.4
Josh Hart,27.7,NYK,Wing,741,99,+15.9,+33,95,+7.4,91,+3.0%,7,+2.5%,92,+5.2%,97,+6.6,97,-8.6,94,-3.8%,98,+4.0%,38,+0.9%,0,+9.4
OG Anunoby,25.3,TOR,Wing,2385,70,+3.0,+7,52,-0.2,65,+0.7%,23,+1.3%,60,+0.6%,41,-0.8,78,-3.2,56,-0.4%,79,+1.3%,81,-2.0%,58,-0.4
Bam Adebayo,25.3,MIA,Big,2594,86,+6.7,+17,79,+3.3,90,+2.9%,82,-1.2%,16,-2.9%,44,-0.6,80,-3.5,78,-1.9%,19,-1.1%,63,-0.6%,62,-0.7
John Collins,25.1,ATL,Big,2129,51,-0.3,-1,50,-0.5,59,+0.4%,69,-0.6%,22,-2.3%,49,-0.3,53,-0.2,37,+0.7%,15,-1.3%,62,-0.6%,95,-4.5
Dillon Brooks,26.8,MEM,Wing,2209,60,+1.2,+3,33,-3.1,29,-1.8%,65,-0.5%,42,-0.7%,28,-1.8,86,-4.3,67,-1.1%,38,-0.3%,94,-3.5%,24,+2.3
Jonathan Isaac,25.1,ORL,Wing,124,13,-9.3,-20,11,-7.6,0,-8.0%,96,-2.2%,98,+8.2%,14,-3.6,36,+1.7,7,+3.4%,100,+5.4%,41,+0.7%,93,-4.3
Khem Birch,30.1,TOR,Big,155,63,+1.7,+4,40,-1.9,76,+1.5%,11,+2.1%,2,-6.6%,84,+2.9,81,-3.6,31,+1.1%,97,+3.6%,34,+1.1%,87,-3.3
Jayson Tatum,24.7,BOS,Forward,2730,78,+4.7,+10,95,+7.2,84,+2.2%,91,-1.7%,35,-1.2%,92,+4.5,28,+2.5,40,+0.6%,27,-0.8%,55,-0.1%,57,-0.3
Daniel Theis,30.6,IND,Big,108,27,-5.0,-11,24,-4.1,58,+0.3%,96,-2.3%,3,-6.0%,8,-4.7,44,+1.0,11,+2.9%,96,+3.3%,43,+0.6%,82,-2.3
Malik Monk,24.7,SAC,Wing,1707,30,-4.1,-10,15,-6.4,21,-2.3%,6,+2.6%,35,-1.2%,87,+3.4,70,-2.2,89,-2.7%,78,+1.2%,7,+3.8%,32,+1.7
Dennis Smith Jr.,24.9,CHA,Combo,1357,82,+5.3,+11,19,-5.4,25,-2.1%,50,+0.1%,23,-2.3%,70,+1.3,99,-10.7,100,-6.3%,84,+1.5%,60,-0.5%,60,-0.5
Maxi Kleber,30.8,DAL,Big,923,40,-2.4,-6,32,-3.1,42,-1.0%,18,+1.5%,41,-0.8%,57,+0.3,57,-0.7,51,-0.1%,53,+0.2%,64,-0.7%,28,+1.9
Bogdan Bogdanovic,30.2,ATL,Wing,1503,66,+2.4,+6,88,+5.5,89,+2.8%,61,-0.3%,39,-0.9%,72,+1.5,23,+3.1,50,-0.0%,14,-1.4%,45,+0.5%,53,+0.0
De'Aaron Fox,24.9,SAC,Point,2431,70,+3.2,+8,94,+6.9,71,+1.1%,93,-2.0%,79,+2.9%,80,+2.2,19,+3.7,16,+2.2%,4,-2.5%,71,-1.3%,67,-1.1
Derrick White,28.3,BOS,Combo,2289,93,+9.3,+20,75,+2.7,81,+1.9%,88,-1.6%,20,-2.5%,31,-1.6,94,-6.7,82,-2.0%,49,+0.1%,60,-0.5%,90,-3.6
Ryan Arcidiacono,28.6,POR,Point,127,55,+0.3,-2,2,-13.7,5,-5.1%,19,+1.5%,19,-2.7%,8,-4.8,100,-13.9,83,-2.1%,99,+4.4%,99,-5.7%,52,+0.0
Lauri Markkanen,25.4,UTA,Forward,2270,94,+10.8,+25,91,+6.2,68,+0.8%,66,-0.6%,90,+4.8%,89,+3.6,87,-4.6,81,-2.0%,57,+0.4%,69,-1.1%,58,-0.3
Zach Collins,25.0,SAS,Big,1434,75,+4.2,+7,64,+1.2,77,+1.5%,34,+0.8%,20,-2.5%,62,+0.7,77,-3.0,97,-4.6%,32,-0.6%,11,+3.0%,20,+2.7
Davon Reed,27.4,DEN,Wing,235,1,-20.2,-44,1,-16.5,4,-5.5%,2,+3.8%,19,-2.7%,92,+4.3,19,+3.6,10,+3.0%,48,+0.0%,96,-4.5%,4,+5.7
Frank Ntilikina,24.3,DAL,Wing,541,83,+5.6,+13,64,+1.1,63,+0.6%,76,-0.9%,44,-0.5%,28,-1.9,86,-4.5,88,-2.6%,37,-0.4%,91,-3.2%,41,+1.0
Luke Kornet,27.3,BOS,Big,698,40,-2.3,-5,35,-2.8,30,-1.7%,33,+0.9%,85,+4.0%,51,-0.0,56,-0.6,90,-2.9%,12,-1.5%,25,+1.7%,66,-0.9
Jarrett Allen,24.5,CLE,Big,2212,79,+4.9,+11,77,+3.0,90,+3.0%,19,+1.5%,84,+3.8%,29,-1.8,67,-1.9,50,-0.0%,9,-1.7%,97,-4.5%,76,-1.9
Markelle Fultz,24.4,ORL,Combo,1777,47,-1.1,-3,60,+0.7,56,+0.2%,69,-0.6%,36,-1.2%,37,-1.0,34,+1.8,25,+1.7%,52,+0.2%,54,+0.0%,51,+0.1
Furkan Korkmaz,25.3,PHI,Wing,280,27,-5.1,-12,4,-10.9,9,-4.2%,2,+3.7%,89,+4.7%,8,-4.8,91,-5.8,90,-2.9%,98,+3.8%,17,+2.4%,38,+1.2
Cedi Osman,27.6,CLE,Forward,1492,79,+4.9,+10,84,+4.4,70,+1.0%,56,-0.1%,57,+0.4%,88,+3.5,56,-0.5,75,-1.6%,85,+1.7%,6,+4.3%,19,+2.7
Luke Kennard,26.4,LAC,Wing,720,90,+8.1,+20,61,+0.8,90,+2.9%,83,-1.3%,3,-6.0%,12,-3.9,95,-7.3,94,-3.9%,78,+1.2%,57,-0.3%,44,+0.6
Luke Kennard,26.4,MEM,Combo,566,85,+6.5,+13,99,+13.1,98,+5.1%,90,-1.6%,61,+0.8%,35,-1.2,6,+6.6,49,+0.1%,27,-0.8%,2,+5.5%,32,+1.7
Edmond Sumner,26.8,BKN,Combo,673,60,+1.2,+3,58,+0.5,62,+0.5%,14,+1.8%,69,+1.6%,76,+1.9,58,-0.8,48,+0.1%,87,+1.8%,86,-2.5%,12,+3.7
Donovan Mitchell,26.1,CLE,Combo,2431,64,+2.1,+5,82,+3.9,75,+1.3%,70,-0.7%,54,+0.2%,15,-3.4,35,+1.8,32,+1.0%,8,-1.9%,91,-3.2%,55,-0.2
Royce O'Neale,29.4,BKN,Wing,2382,64,+2.0,+5,53,-0.2,86,+2.4%,37,+0.7%,26,-1.9%,32,-1.5,69,-2.2,86,-2.4%,29,-0.7%,47,+0.4%,42,+0.9
Shaquille Harrison,29.1,POR,Combo,113,99,+17.3,+32,85,+4.7,53,-0.2%,7,+2.5%,94,+6.0%,32,-1.6,100,-12.6,98,-4.9%,100,+9.2%,2,+5.6%,18,+2.8
Damion Lee,30.0,PHX,Wing,1420,53,-0.1,-0,26,-3.8,25,-2.0%,3,+3.1%,89,+4.6%,73,+1.5,82,-3.7,61,-0.8%,70,+0.8%,87,-2.7%,32,+1.7
Kevin Huerter,24.2,SAC,Wing,2197,80,+5.0,+12,88,+5.5,88,+2.6%,74,-0.8%,50,-0.1%,47,-0.4,48,+0.5,13,+2.5%,20,-1.1%,86,-2.6%,89,-3.4
Trae Young,24.1,ATL,Point,2540,87,+6.8,+17,93,+6.8,81,+1.8%,58,-0.2%,17,-2.8%,95,+5.9,51,+0.0,60,-0.7%,43,-0.2%,11,+3.2%,30,+1.8
Robert Williams,25.0,BOS,Big,820,77,+4.7,+10,52,-0.3,30,-1.7%,33,+0.9%,92,+5.3%,62,+0.7,88,-4.9,90,-3.0%,12,-1.5%,88,-2.8%,57,-0.3
Devonte' Graham,27.7,NOP,Combo,792,47,-1.2,-3,31,-3.2,15,-2.9%,89,-1.6%,12,-3.7%,81,+2.4,68,-1.9,27,+1.5%,91,+2.2%,89,-2.9%,44,+0.6
Devonte' Graham,27.7,SAS,Combo,525,8,-12.3,-21,16,-6.2,18,-2.7%,13,+2.0%,62,+0.8%,63,+0.8,7,+6.1,7,+3.5%,16,-1.3%,74,-1.5%,2,+7.7
Wendell Carter,23.5,ORL,Big,1684,69,+2.9,+7,51,-0.4,82,+1.9%,28,+1.1%,38,-1.0%,47,-0.4,79,-3.3,67,-1.1%,14,-1.4%,84,-2.2%,83,-2.6
Collin Sexton,23.8,UTA,Combo,1140,50,-0.5,-1,80,+3.5,71,+1.1%,43,+0.4%,55,+0.3%,90,+3.7,17,+4.0,34,+0.9%,73,+1.0%,10,+3.4%,36,+1.3
Luka Doncic,23.7,DAL,Point,2390,88,+7.3,+18,96,+7.7,94,+3.7%,60,-0.3%,41,-0.8%,87,+3.3,48,+0.4,55,-0.3%,42,-0.3%,39,+0.8%,28,+2.0
Michael Porter,24.3,DEN,Wing,1795,96,+12.5,+28,98,+10.6,97,+4.6%,90,-1.6%,43,-0.6%,49,-0.3,66,-1.8,70,-1.2%,8,-1.8%,84,-2.2%,63,-0.7
Aaron Holiday,26.1,ATL,Combo,802,54,+0.1,+0,37,-2.5,19,-2.5%,63,-0.4%,62,+0.8%,59,+0.5,73,-2.6,60,-0.7%,97,+3.6%,22,+1.9%,22,+2.5
Shai Gilgeous-Alexander,24.3,OKC,Point,2402,76,+4.2,+11,93,+6.8,73,+1.2%,73,-0.8%,66,+1.3%,98,+6.7,27,+2.6,39,+0.6%,56,+0.3%,27,+1.6%,35,+1.3
Moritz Wagner,25.5,ORL,Big,1091,60,+1.2,+3,49,-0.6,29,-1.8%,47,+0.3%,72,+1.8%,90,+3.7,67,-1.9,38,+0.7%,90,+2.2%,44,+0.6%,82,-2.5
Jaren Jackson,23.1,MEM,Big,1776,92,+8.8,+20,79,+3.3,84,+2.2%,79,-1.0%,42,-0.7%,79,+2.1,90,-5.5,95,-4.0%,32,-0.5%,48,+0.3%,15,+3.2
Donte DiVincenzo,25.7,GSW,Wing,1873,62,+1.4,+4,52,-0.2,50,-0.4%,29,+1.1%,74,+2.1%,68,+1.0,66,-1.6,59,-0.7%,82,+1.4%,51,+0.2%,54,-0.1
Josh Okogie,24.2,PHX,Forward,1258,75,+4.0,+10,46,-1.0,49,-0.5%,37,+0.6%,75,+2.3%,76,+1.9,89,-5.0,84,-2.2%,83,+1.5%,13,+2.8%,73,-1.5
Kevin Knox,23.2,DET,Forward,556,55,+0.3,+0,28,-3.5,49,-0.5%,27,+1.1%,20,-2.5%,72,+1.5,83,-3.7,78,-1.9%,87,+1.8%,59,-0.4%,26,+2.1
Kevin Knox,23.2,POR,Forward,305,10,-10.9,-14,13,-7.0,10,-3.8%,85,-1.4%,50,-0.1%,2,-7.0,18,+3.8,9,+3.3%,78,+1.2%,75,-1.5%,28,+1.9
Mohamed Bamba,24.5,ORL,Big,658,82,+5.3,+13,87,+5.4,91,+3.0%,83,-1.2%,42,-0.7%,5,-5.6,50,+0.1,98,-4.7%,1,-3.4%,26,+1.7%,9,+4.3
Landry Shamet,25.6,PHX,Combo,771,43,-1.8,-4,23,-4.6,21,-2.4%,60,-0.3%,13,-3.5%,60,+0.6,74,-2.8,59,-0.6%,92,+2.4%,58,-0.3%,9,+4.3
Deandre Ayton,24.3,PHX,Big,2033,28,-4.9,-12,33,-3.0,56,+0.2%,64,-0.4%,11,-3.9%,18,-2.9,33,+1.9,19,+2.0%,47,+0.0%,29,+1.5%,91,-3.8
Mikal Bridges,26.2,PHX,Wing,2035,64,+1.9,+5,96,+7.7,98,+4.8%,99,-3.1%,2,-7.1%,66,+1.0,9,+5.8,25,+1.7%,1,-3.4%,64,-0.7%,90,-3.6
Mikal Bridges,26.2,BKN,Wing,922,76,+4.5,+11,49,-0.5,39,-1.1%,91,-1.7%,46,-0.4%,39,-0.9,88,-5.0,87,-2.6%,52,+0.2%,43,+0.6%,91,-3.9
