Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Royal Ivey,26.9,PHI,Wing,806,13,44.5%,4,35.8%,25,33.9%,30,76.9%,22,76%,55,50%,75,36%,3,100%
Jarrett Jack,25.0,IND,Combo,2698,67,49.9%,88,48.5%,56,36.0%,77,85.4%,51,42%,44,38%,60,23%,28,92%
Bobby Jackson,35.6,SAC,Combo,1439,35,45.4%,79,46.6%,25,29.1%,71,84.4%,37,49%,12,51%,47,29%,70,77%
Darnell Jackson,23.0,CLE,Big,294,12,42.1%,15,42.9%,0,0.0%,0,77.3%,2,83%,17,69%,0,100%,0,0%
Stephen Jackson,30.6,GSW,Forward,2332,20,46.9%,20,44.8%,34,34.4%,88,82.5%,98,36%,96,33%,100,20%,98,65%
LeBron James,23.8,CLE,Forward,3049,80,53.5%,89,53.5%,41,35.5%,44,78.1%,100,34%,91,38%,96,22%,100,43%
Mike James,33.4,WAS,Point,1567,31,45.4%,22,39.7%,60,36.9%,68,83.8%,19,56%,11,43%,33,32%,22,91%
Antawn Jamison,32.4,WAS,Forward,3089,63,50.8%,73,50.1%,39,35.4%,30,75.4%,48,70%,34,65%,50,63%,11,100%
Marko Jaric,29.9,MEM,Wing,551,4,40.6%,1,35.0%,79,40.7%,27,75.7%,86,46%,95,29%,88,29%,3,100%
Al Jefferson,23.8,MIN,Big,1831,48,50.0%,49,50.0%,0,0.0%,65,74.1%,93,52%,91,47%,72,57%,0,0%
Richard Jefferson,28.4,MIL,Wing,2931,38,48.8%,36,45.3%,76,40.0%,43,80.4%,46,66%,41,58%,29,59%,59,93%
Jared Jeffries,26.9,NYK,Big,1301,16,44.1%,21,45.4%,0,9.1%,22,61.1%,37,70%,49,62%,4,96%,68,100%
Amir Johnson,21.5,DET,Big,876,93,58.5%,94,58.5%,0,0.0%,29,63.6%,77,58%,67,57%,59,62%,0,0%
Anthony Johnson,34.1,ORL,Point,1424,54,48.5%,31,41.5%,83,41.7%,16,75.3%,50,38%,63,21%,57,21%,69,72%
Joe Johnson,27.3,ATL,Wing,3117,42,49.2%,53,47.0%,51,37.0%,65,82.6%,94,39%,88,35%,95,25%,90,75%
Dahntay Jones,27.8,DEN,Wing,1373,30,48.0%,37,45.4%,0,66.7%,21,74.0%,59,62%,35,60%,35,56%,3,100%
Fred Jones,29.6,LAC,Combo,1430,72,50.2%,56,44.2%,72,38.3%,58,82.5%,14,69%,23,43%,5,62%,19,96%
James Jones,28.1,MIA,Wing,607,39,48.9%,20,42.0%,32,35.2%,78,85.2%,5,87%,0,0%,18,67%,3,100%
Solomon Jones,24.3,ATL,Big,616,96,60.8%,95,59.8%,0,100.0%,46,69.2%,37,70%,48,62%,9,92%,68,100%
DeAndre Jordan,20.3,LAC,Big,677,100,66.4%,100,66.4%,0,0.0%,1,37.0%,39,69%,22,68%,38,75%,0,0%
Chris Kaman,26.5,LAC,Big,911,65,52.6%,66,52.6%,0,0.0%,42,68.0%,31,71%,15,70%,41,73%,0,0%
Jason Kapono,27.7,TOR,Wing,1793,68,52.0%,30,44.1%,92,43.3%,48,81.0%,4,88%,2,85%,4,82%,44,96%
Jason Kidd,35.6,DAL,Point,2880,83,52.5%,39,42.7%,77,41.0%,55,81.9%,6,64%,41,26%,17,41%,22,91%
Tarence Kinsey,24.6,CLE,Wing,187,100,60.2%,100,57.6%,0,45.5%,0,82.4%,77,54%,45,56%,85,30%,3,100%
Andrei Kirilenko,27.7,UTA,Forward,1807,18,46.8%,50,47.0%,14,29.9%,47,78.5%,29,77%,18,72%,14,82%,11,100%
Linas Kleiza,23.8,DEN,Forward,1718,70,51.7%,88,52.8%,25,33.3%,16,71.8%,11,84%,11,77%,20,81%,43,99%
Brevin Knight,33.0,UTA,Point,876,4,35.2%,6,35.6%,0,0.0%,23,76.3%,20,55%,44,25%,9,59%,0,0%
Kyle Korver,27.6,UTA,Wing,1833,76,52.7%,70,48.8%,56,38.0%,93,87.8%,1,92%,5,79%,2,88%,3,100%
Kosta Koufos,19.7,UTA,Big,521,33,48.1%,37,48.1%,0,0.0%,57,72.1%,46,67%,34,65%,44,71%,0,0%
Nenad Krstic,25.3,OKC,Big,1136,27,47.4%,30,47.4%,0,0.0%,82,79.7%,10,79%,80,53%,7,94%,0,0%
Rob Kurz,23.7,GSW,Forward,381,25,47.7%,9,41.6%,82,41.2%,58,79.5%,13,83%,38,62%,9,89%,75,93%
Carl Landry,25.1,HOU,Big,1435,90,57.8%,92,58.1%,0,0.0%,86,81.1%,43,68%,59,59%,25,82%,0,0%
Acie Law,23.8,ATL,Point,500,6,38.5%,7,35.9%,30,32.0%,59,82.1%,78,29%,65,20%,91,8%,33,88%
Courtney Lee,23.1,ORL,Wing,1892,79,53.0%,64,48.2%,80,40.8%,69,83.1%,38,68%,29,62%,63,42%,42,96%
David Lee,25.5,NYK,Big,2814,77,55.0%,79,55.1%,0,0.0%,69,75.3%,49,66%,32,65%,47,70%,0,0%
Rashard Lewis,29.2,ORL,Big,2846,73,54.0%,37,48.2%,66,39.7%,94,83.9%,54,65%,95,44%,96,35%,91,95%
Shaun Livingston,23.1,OKC,Wing,157,81,53.2%,93,53.2%,0,0.0%,0,100.0%,88,44%,7,75%,86,29%,0,0%
Brook Lopez,20.6,BKN,Big,2467,66,52.8%,69,52.9%,0,0.0%,81,79.2%,53,65%,25,67%,62,60%,0,0%
Robin Lopez,20.6,PHX,Big,465,76,54.8%,77,54.8%,0,0.0%,71,76.5%,63,63%,43,63%,58,63%,0,0%
Kevin Love,20.2,MIN,Big,1994,21,45.8%,25,46.3%,0,13.3%,79,78.8%,74,59%,90,49%,30,79%,99,50%
Kyle Lowry,22.6,HOU,Point,570,80,52.0%,91,52.7%,28,31.8%,41,79.7%,46,39%,15,41%,50,24%,37,86%
Kyle Lowry,22.6,MEM,Point,1047,33,45.5%,65,47.2%,4,25.8%,45,79.7%,70,31%,56,22%,67,18%,15,94%
Tyronn Lue,31.5,MIL,Combo,342,95,54.6%,53,43.9%,100,47.6%,0,75.0%,44,47%,95,0%,40,30%,77,75%
Corey Maggette,29.0,GSW,Forward,1572,32,48.1%,68,49.5%,5,26.4%,91,82.7%,79,56%,54,57%,80,47%,11,100%
Jamaal Magloire,30.5,MIA,Big,706,45,49.6%,46,49.6%,0,0.0%,5,48.3%,83,57%,63,58%,82,50%,0,0%
Stephon Marbury,31.7,BOS,Combo,395,5,38.2%,9,37.5%,8,27.3%,0,41.7%,35,50%,16,46%,26,41%,53,83%
Shawn Marion,30.5,MIA,Forward,1514,48,49.2%,77,51.1%,2,20.0%,51,78.8%,54,67%,21,70%,55,62%,89,88%
Shawn Marion,30.5,TOR,Forward,951,54,49.7%,75,50.5%,0,18.2%,63,80.0%,64,64%,23,68%,68,57%,11,100%
Sean Marks,33.2,NOP,Big,807,36,48.8%,54,50.3%,0,11.1%,43,68.2%,7,81%,4,78%,12,89%,68,100%
