Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Ben Gordon,29.6,CHA,Wing,1533,12,+2.6%,32,+1.8%,21,+2.6%,48,+0.0%,32,+1.1%,58,-1.6%,4,+7.1%,13,+4.1%
Eric Gordon,23.9,NOH,Wing,1261,25,+1.5%,17,+3.4%,61,-1.1%,14,+3.3%,30,+1.1%,83,-5.6%,34,+1.5%,60,-0.8%
Marcin Gortat,28.7,PHX,Big,1867,45,+0.2%,41,+0.7%,41,+0.6%,9,+4.2%,14,+2.6%,58,-1.5%,53,-0.3%,55,-0.5%
Aaron Gray,27.9,TOR,Big,481,27,+1.3%,5,+6.6%,16,+3.3%,36,+0.9%,18,+2.1%,89,-7.8%,42,+0.7%,73,-1.8%
Danny Green,25.4,SAS,Wing,2188,68,-1.1%,75,-2.4%,50,-0.0%,56,-0.6%,51,-0.3%,49,-0.1%,51,-0.1%,50,-0.0%
Draymond Green,22.7,GSW,Forward,966,63,-0.8%,58,-0.8%,36,+1.1%,20,+2.4%,22,+1.8%,59,-1.7%,94,-5.3%,92,-4.5%
Gerald Green,26.8,IND,Wing,975,84,-2.0%,83,-3.4%,51,-0.1%,87,-3.7%,79,-2.2%,17,+7.4%,65,-1.3%,35,+1.1%
Jeff Green,26.2,BOS,Forward,2208,80,-1.8%,75,-2.5%,25,+2.3%,53,-0.4%,34,+0.8%,75,-4.3%,83,-3.7%,89,-3.8%
Willie Green,31.3,LAC,Wing,1096,6,+3.4%,25,+2.5%,28,+1.9%,16,+3.0%,15,+2.5%,32,+3.1%,7,+6.2%,7,+5.6%
Blake Griffin,23.6,LAC,Big,2590,1,+6.3%,1,+10.2%,13,+3.8%,45,+0.3%,22,+1.8%,7,+10.8%,9,+5.4%,4,+6.9%
Hamed Haddadi,27.5,PHX,Big,206,100,-7.3%,99,-8.9%,100,-13.3%,17,+3.0%,97,-4.9%,92,-9.5%,31,+1.8%,69,-1.4%
Jordan Hamilton,22.1,DEN,Forward,295,2,+5.2%,71,-1.9%,10,+4.3%,5,+5.3%,2,+5.0%,4,+12.7%,7,+6.0%,2,+7.8%
Richard Hamilton,34.7,CHI,Wing,1087,39,+0.6%,7,+5.8%,92,-4.8%,21,+2.3%,49,-0.2%,82,-5.4%,44,+0.5%,59,-0.8%
Ben Hansbrough,24.9,IND,Point,133,13,+2.5%,39,+1.1%,75,-2.5%,27,+1.8%,39,+0.6%,25,+4.7%,1,+8.6%,2,+8.1%
Tyler Hansbrough,27.0,IND,Big,1299,47,+0.1%,37,+1.3%,43,+0.5%,82,-2.9%,71,-1.7%,9,+10.1%,73,-2.5%,37,+0.9%
James Harden,23.2,HOU,Wing,2976,26,+1.4%,25,+2.5%,57,-0.6%,5,+5.1%,15,+2.6%,31,+3.4%,76,-2.9%,64,-1.1%
Maurice Harkless,19.5,ORL,Forward,1906,33,+1.1%,74,-2.4%,13,+3.7%,49,-0.1%,26,+1.5%,30,+3.6%,30,+1.9%,24,+2.4%
Al Harrington,32.7,ORL,Forward,112,5,+4.0%,5,+6.6%,94,-5.5%,8,+4.3%,40,+0.5%,59,-1.6%,6,+6.4%,14,+3.7%
Devin Harris,29.7,ATL,Combo,1405,91,-3.0%,45,+0.4%,97,-6.7%,43,+0.4%,82,-2.5%,80,-5.1%,93,-5.1%,95,-5.2%
Terrel Harris,25.2,NOH,Wing,102,100,-8.3%,100,-20.6%,4,+6.7%,96,-7.6%,71,-1.7%,23,+5.6%,62,-1.0%,37,+1.0%
Tobias Harris,20.3,MIL,Forward,294,2,+5.0%,1,+10.7%,21,+2.6%,32,+1.3%,17,+2.2%,32,+3.0%,19,+3.5%,17,+3.4%
Tobias Harris,20.3,ORL,Big,948,93,-3.4%,76,-2.5%,93,-4.9%,97,-7.9%,99,-6.7%,40,+1.5%,43,+0.6%,34,+1.2%
Udonis Haslem,32.4,MIA,Big,1399,37,+0.8%,9,+5.0%,45,+0.4%,75,-2.2%,61,-1.0%,80,-5.1%,50,+0.0%,70,-1.5%
Spencer Hawes,24.5,PHI,Big,2192,81,-1.9%,89,-5.0%,15,+3.5%,37,+0.9%,20,+1.9%,50,-0.2%,62,-0.9%,58,-0.7%
Chuck Hayes,29.4,SAC,Big,1143,94,-3.6%,56,-0.5%,43,+0.4%,87,-3.8%,73,-1.8%,91,-8.7%,84,-3.8%,96,-5.5%
Gordon Hayward,22.6,UTA,Wing,2082,41,+0.5%,65,-1.4%,68,-1.6%,58,-0.7%,63,-1.1%,74,-4.1%,12,+4.5%,25,+2.3%
Brendan Haywood,32.9,CHA,Big,1148,79,-1.7%,51,-0.1%,76,-2.6%,58,-0.7%,69,-1.5%,51,-0.3%,47,+0.3%,46,+0.2%
Gerald Henderson,24.9,CHA,Wing,2113,42,+0.5%,57,-0.7%,38,+0.8%,70,-1.9%,57,-0.8%,19,+6.7%,55,-0.4%,26,+2.1%
Xavier Henry,21.6,NOH,Wing,576,8,+3.1%,21,+2.9%,1,+10.3%,3,+5.7%,1,+7.9%,26,+4.5%,79,-3.3%,65,-1.1%
John Henson,21.8,MIL,Big,760,45,+0.2%,32,+1.8%,28,+1.9%,82,-3.0%,59,-0.9%,91,-8.8%,47,+0.2%,83,-2.8%
Roy Hibbert,25.9,IND,Big,2264,90,-3.0%,96,-6.9%,42,+0.5%,45,+0.3%,42,+0.4%,96,-11.6%,22,+2.9%,64,-1.1%
JJ Hickson,24.2,POR,Big,2317,52,-0.1%,72,-2.1%,30,+1.7%,72,-2.0%,52,-0.4%,45,+0.5%,28,+2.1%,30,+1.7%
Nene Hilario,30.1,WAS,Big,1647,52,-0.1%,84,-4.0%,58,-0.8%,51,-0.1%,52,-0.4%,20,+6.1%,16,+3.9%,11,+4.5%
George Hill,26.5,IND,Point,2615,83,-1.9%,44,+0.4%,77,-2.7%,65,-1.4%,77,-2.0%,86,-6.5%,67,-1.6%,84,-2.9%
Grant Hill,40.1,LAC,Forward,398,92,-3.3%,73,-2.3%,12,+4.0%,94,-5.9%,69,-1.6%,96,-11.7%,88,-4.1%,97,-6.1%
Jordan Hill,25.3,LAL,Big,444,40,+0.6%,70,-1.8%,49,+0.1%,35,+1.0%,39,+0.6%,66,-2.8%,28,+2.1%,40,+0.8%
Kirk Hinrich,31.8,CHI,Combo,1761,64,-0.9%,29,+2.0%,53,-0.4%,80,-2.7%,72,-1.8%,46,+0.4%,67,-1.6%,67,-1.3%
Jrue Holiday,22.4,PHI,Point,2914,71,-1.2%,20,+3.0%,32,+1.5%,4,+5.4%,7,+3.9%,95,-10.8%,100,-10.4%,100,-10.5%
Justin Holiday,23.6,PHI,Combo,112,99,-5.5%,100,-11.4%,1,+11.4%,100,-13.5%,87,-2.9%,1,+21.1%,98,-8.1%,88,-3.8%
Ryan Hollins,28.1,LAC,Big,537,99,-6.0%,81,-3.2%,33,+1.4%,97,-8.1%,93,-3.6%,75,-4.2%,100,-10.0%,99,-8.5%
Al Horford,26.4,ATL,Big,2744,67,-1.1%,30,+2.0%,73,-2.3%,74,-2.1%,79,-2.2%,88,-7.5%,31,+1.7%,62,-0.9%
Dwight Howard,26.9,LAL,Big,2714,86,-2.2%,78,-2.7%,65,-1.5%,76,-2.2%,74,-1.9%,18,+6.8%,47,+0.3%,26,+2.0%
Josh Howard,32.5,MIN,Wing,203,87,-2.3%,75,-2.4%,76,-2.6%,16,+3.0%,40,+0.5%,92,-8.9%,80,-3.4%,94,-5.0%
Kris Humphries,27.7,BKN,Big,1140,49,+0.0%,34,+1.5%,79,-3.0%,17,+3.0%,41,+0.5%,92,-9.3%,72,-2.4%,92,-4.5%
Serge Ibaka,23.1,OKC,Big,2478,77,-1.5%,97,-8.0%,51,-0.1%,18,+2.8%,27,+1.5%,75,-4.2%,35,+1.4%,47,+0.2%
Andre Iguodala,28.8,DEN,Wing,2768,89,-2.7%,50,-0.0%,65,-1.4%,77,-2.4%,79,-2.1%,72,-3.8%,81,-3.5%,87,-3.6%
Ersan Ilyasova,25.5,MIL,Big,1998,9,+2.9%,23,+2.6%,14,+3.6%,11,+3.7%,8,+3.6%,11,+9.3%,51,-0.0%,19,+3.1%
Kyrie Irving,20.6,CLE,Point,2044,44,+0.3%,53,-0.3%,38,+0.8%,11,+3.6%,16,+2.4%,26,+4.4%,93,-5.1%,77,-2.3%
Royal Ivey,30.9,PHI,Combo,658,48,+0.1%,63,-1.1%,46,+0.3%,92,-5.2%,87,-2.9%,16,+7.8%,3,+7.3%,3,+7.5%
Jarrett Jack,29.0,GSW,Point,2332,68,-1.1%,19,+3.1%,37,+0.9%,40,+0.6%,35,+0.8%,94,-10.7%,95,-6.0%,98,-7.2%
Reggie Jackson,22.5,OKC,Combo,820,43,+0.4%,2,+9.0%,78,-2.8%,95,-7.1%,97,-5.1%,34,+2.7%,52,-0.2%,42,+0.5%
Stephen Jackson,34.6,SAS,Wing,1006,21,+1.7%,54,-0.4%,61,-1.1%,14,+3.3%,24,+1.7%,87,-7.1%,12,+4.9%,32,+1.3%
Bernard James,27.7,DAL,Big,383,19,+1.9%,54,-0.3%,15,+3.5%,1,+8.3%,1,+5.5%,65,-2.7%,74,-2.6%,82,-2.8%
LeBron James,27.8,MIA,Forward,2872,85,-2.1%,80,-3.0%,73,-2.3%,89,-4.2%,90,-3.3%,79,-5.0%,32,+1.7%,53,-0.3%
Mike James,37.4,DAL,Combo,836,57,-0.5%,87,-4.7%,13,+3.7%,50,-0.1%,25,+1.6%,66,-2.7%,24,+2.6%,36,+1.0%
Antawn Jamison,36.4,LAL,Forward,1612,49,+0.0%,41,+0.7%,72,-2.1%,54,-0.4%,64,-1.2%,48,0.0%,68,-1.9%,67,-1.4%
Al Jefferson,27.8,UTA,Big,2571,3,+5.0%,3,+7.8%,35,+1.2%,6,+4.8%,10,+3.2%,60,-1.8%,9,+5.5%,13,+4.0%
Richard Jefferson,32.4,GSW,Wing,493,38,+0.7%,65,-1.4%,5,+6.5%,18,+2.9%,4,+4.3%,16,+7.5%,92,-4.8%,73,-1.7%
Jared Jeffries,30.9,POR,Big,348,78,-1.6%,5,+6.4%,99,-10.1%,56,-0.6%,96,-4.5%,80,-5.2%,56,-0.4%,73,-1.8%
Charles Jenkins,23.7,GSW,Combo,230,93,-3.4%,51,-0.1%,55,-0.5%,87,-3.6%,80,-2.2%,11,+9.3%,99,-9.8%,97,-5.9%
Charles Jenkins,23.7,PHI,Combo,122,9,+2.9%,83,-3.7%,16,+3.4%,38,+0.7%,22,+1.9%,95,-11.1%,0,+11.5%,5,+6.4%
John Jenkins,21.7,ATL,Wing,800,19,+1.8%,24,+2.5%,87,-3.6%,39,+0.7%,62,-1.1%,5,+12.3%,53,-0.2%,17,+3.3%
Brandon Jennings,23.1,MIL,Point,2874,11,+2.6%,44,+0.4%,34,+1.3%,2,+6.6%,5,+4.3%,69,-3.2%,14,+4.3%,27,+1.9%
Jonas Jerebko,25.7,DET,Forward,801,4,+4.1%,15,+3.7%,25,+2.3%,34,+1.0%,26,+1.5%,18,+6.7%,13,+4.4%,9,+5.0%
Amir Johnson,25.5,TOR,Big,2307,92,-3.2%,96,-7.4%,55,-0.5%,48,+0.1%,49,-0.2%,55,-1.1%,25,+2.6%,35,+1.1%
Chris Johnson,27.3,MIN,Big,236,83,-1.9%,98,-8.4%,98,-7.5%,91,-4.9%,98,-5.9%,87,-6.9%,13,+4.5%,33,+1.2%
Ivan Johnson,28.6,ATL,Big,1000,54,-0.3%,43,+0.5%,8,+4.8%,64,-1.3%,29,+1.2%,67,-2.9%,86,-3.9%,87,-3.7%
James Johnson,25.7,SAC,Forward,825,21,+1.7%,57,-0.6%,66,-1.5%,26,+1.8%,45,+0.3%,48,-0.0%,7,+6.3%,12,+4.3%
Joe Johnson,31.3,BKN,Wing,2634,78,-1.6%,87,-4.5%,44,+0.4%,76,-2.3%,64,-1.2%,50,-0.1%,37,+1.2%,38,+0.8%
Orlando Johnson,23.6,IND,Wing,541,46,+0.2%,64,-1.3%,24,+2.3%,21,+2.4%,17,+2.3%,18,+7.0%,95,-5.5%,70,-1.5%
Wesley Johnson,25.3,PHX,Wing,899,55,-0.3%,60,-1.0%,23,+2.5%,95,-6.6%,81,-2.3%,38,+1.8%,73,-2.6%,66,-1.3%
Dahntay Jones,31.8,DAL,Wing,575,47,+0.1%,26,+2.4%,10,+4.4%,78,-2.5%,37,+0.6%,14,+8.3%,91,-4.7%,62,-0.9%
Dahntay Jones,31.8,ATL,Wing,343,53,-0.2%,57,-0.5%,38,+0.8%,13,+3.4%,18,+2.1%,70,-3.3%,92,-4.9%,93,-4.7%
DeQuan Jones,22.4,ORL,Wing,711,14,+2.4%,30,+2.0%,58,-0.8%,4,+5.4%,12,+2.9%,38,+1.9%,60,-0.8%,51,-0.1%
Dominique Jones,24.0,DAL,Combo,300,92,-3.3%,94,-6.4%,22,+2.5%,96,-7.7%,87,-3.0%,14,+8.2%,92,-4.8%,70,-1.5%
James Jones,32.1,MIA,Wing,146,83,-2.0%,92,-5.5%,18,+3.0%,100,-13.7%,97,-4.7%,22,+5.7%,1,+9.1%,2,+7.6%
Kevin Jones,23.2,CLE,Big,259,66,-1.0%,78,-2.7%,90,-4.3%,72,-2.0%,87,-2.9%,38,+1.9%,39,+0.9%,33,+1.2%
Perry Jones,21.1,OKC,Forward,134,50,-0.0%,1,+10.2%,71,-2.0%,95,-6.3%,95,-4.3%,99,-15.1%,73,-2.5%,95,-5.4%
Terrence Jones,20.8,HOU,Big,226,32,+1.1%,86,-4.4%,58,-0.7%,24,+2.0%,38,+0.6%,6,+11.3%,43,+0.6%,19,+3.1%
DeAndre Jordan,24.3,LAC,Big,2005,3,+4.9%,7,+5.9%,11,+4.1%,19,+2.6%,10,+3.3%,8,+10.4%,8,+5.7%,4,+6.8%
Cory Joseph,21.2,SAS,Point,352,34,+1.0%,33,+1.7%,81,-3.1%,72,-2.0%,80,-2.3%,10,+9.8%,30,+1.9%,12,+4.2%
Chris Kaman,30.5,DAL,Big,1360,39,+0.7%,38,+1.3%,18,+3.0%,70,-1.9%,44,+0.3%,33,+2.9%,59,-0.7%,45,+0.3%
Enes Kanter,20.5,UTA,Big,973,96,-4.1%,97,-7.7%,55,-0.5%,81,-2.8%,72,-1.8%,50,-0.2%,90,-4.6%,89,-3.9%
Jason Kidd,39.6,NYK,Combo,2034,45,+0.2%,58,-0.7%,26,+2.2%,76,-2.2%,51,-0.3%,42,+1.1%,24,+2.6%,25,+2.3%
Michael Kidd-Gilchrist,19.1,CHA,Forward,1970,49,+0.0%,83,-3.7%,75,-2.4%,28,+1.7%,47,+0.1%,23,+5.6%,36,+1.2%,20,+2.9%
Andrei Kirilenko,31.7,MIN,Wing,2022,36,+0.8%,70,-1.8%,19,+2.8%,20,+2.5%,14,+2.6%,47,+0.2%,14,+4.3%,18,+3.2%
Linas Kleiza,27.8,TOR,Forward,369,77,-1.5%,96,-7.5%,12,+3.9%,29,+1.5%,14,+2.6%,43,+0.7%,59,-0.7%,52,-0.3%
Brandon Knight,20.9,DET,Combo,2338,94,-3.7%,93,-5.7%,87,-3.6%,79,-2.6%,88,-3.0%,49,-0.0%,78,-3.3%,78,-2.3%
Kyle Korver,31.6,ATL,Wing,2241,85,-2.1%,74,-2.3%,82,-3.2%,53,-0.4%,68,-1.5%,73,-3.8%,46,+0.3%,61,-0.8%
Kosta Koufos,23.7,DEN,Big,1802,65,-1.0%,34,+1.6%,66,-1.5%,62,-1.1%,66,-1.4%,28,+3.8%,74,-2.6%,54,-0.4%
Viacheslav Kravtsov,25.2,DET,Big,145,12,+2.6%,3,+9.0%,40,+0.7%,97,-8.2%,95,-4.1%,3,+12.8%,10,+5.1%,3,+7.3%
Doron Lamb,21.0,MIL,Wing,239,54,-0.3%,92,-5.6%,87,-3.6%,20,+2.5%,46,+0.1%,1,+16.6%,43,+0.6%,4,+6.5%
Doron Lamb,21.0,ORL,Wing,247,35,+0.9%,4,+6.7%,12,+3.8%,95,-6.7%,75,-2.0%,73,-4.0%,37,+1.2%,55,-0.5%
Carl Landry,29.1,GSW,Big,1848,33,+1.1%,12,+4.4%,22,+2.5%,36,+0.9%,24,+1.7%,82,-5.5%,77,-3.1%,87,-3.7%
Ty Lawson,25.0,DEN,Point,2502,17,+2.0%,8,+5.2%,78,-2.8%,54,-0.4%,68,-1.5%,53,-0.6%,14,+4.3%,22,+2.7%
Courtney Lee,27.1,BOS,Wing,1861,9,+3.0%,40,+0.9%,59,-1.0%,26,+1.9%,38,+0.6%,35,+2.5%,2,+7.6%,5,+6.3%
David Lee,29.5,GSW,Big,2898,42,+0.5%,13,+4.1%,88,-3.8%,64,-1.3%,81,-2.4%,77,-4.6%,21,+3.0%,32,+1.4%
Malcolm Lee,22.4,MIN,Combo,279,82,-1.9%,67,-1.6%,61,-1.1%,12,+3.5%,25,+1.6%,31,+3.2%,98,-7.6%,93,-4.8%
Kawhi Leonard,21.3,SAS,Forward,1799,67,-1.1%,26,+2.5%,86,-3.5%,67,-1.7%,82,-2.5%,60,-1.8%,65,-1.3%,70,-1.5%
Meyers Leonard,20.7,POR,Big,1133,20,+1.8%,9,+5.1%,14,+3.6%,51,-0.2%,28,+1.3%,65,-2.6%,72,-2.4%,79,-2.4%
Rashard Lewis,33.2,MIA,Forward,711,27,+1.3%,22,+2.7%,83,-3.2%,12,+3.5%,41,+0.5%,84,-5.9%,28,+2.2%,56,-0.5%
DeAndre Liggins,24.6,OKC,Wing,178,9,+2.8%,0,+12.1%,27,+2.1%,90,-4.4%,67,-1.4%,78,-4.7%,25,+2.6%,40,+0.8%
Damian Lillard,22.3,POR,Combo,3157,61,-0.7%,54,-0.4%,27,+2.1%,52,-0.3%,35,+0.7%,74,-4.1%,57,-0.6%,72,-1.6%
Jeremy Lin,24.2,HOU,Point,2624,24,+1.5%,36,+1.3%,71,-2.0%,20,+2.6%,40,+0.5%,19,+6.7%,37,+1.2%,20,+3.0%
Shaun Livingston,27.1,WAS,Combo,312,0,+6.4%,1,+10.7%,5,+6.1%,18,+2.8%,5,+4.2%,55,-1.0%,9,+5.4%,14,+3.7%
Shaun Livingston,27.1,CLE,Combo,1096,60,-0.7%,38,+1.3%,51,-0.1%,81,-2.8%,69,-1.6%,97,-12.0%,24,+2.6%,72,-1.7%
Brook Lopez,24.6,BKN,Big,2248,91,-3.2%,90,-5.3%,97,-6.9%,59,-0.9%,92,-3.4%,59,-1.7%,8,+5.7%,16,+3.5%
Robin Lopez,24.6,NOH,Big,2117,58,-0.5%,59,-0.9%,84,-3.3%,9,+4.0%,35,+0.7%,85,-6.2%,21,+3.0%,49,-0.0%
Kevin Love,24.2,MIN,Big,616,67,-1.1%,46,+0.3%,53,-0.2%,22,+2.2%,29,+1.2%,94,-10.2%,91,-4.8%,97,-6.2%
Kyle Lowry,26.6,TOR,Combo,2011,81,-1.8%,73,-2.3%,90,-4.3%,44,+0.4%,73,-1.8%,76,-4.3%,41,+0.8%,56,-0.6%
John Lucas III,29.9,TOR,Combo,742,10,+2.7%,35,+1.4%,18,+3.0%,60,-0.9%,33,+0.9%,13,+8.7%,41,+0.8%,20,+3.0%
Shelvin Mack,22.5,WAS,Point,138,43,+0.4%,89,-5.1%,99,-9.0%,38,+0.8%,89,-3.2%,74,-4.2%,0,+13.0%,1,+8.5%
Shelvin Mack,22.5,ATL,Combo,229,6,+3.4%,9,+5.1%,7,+5.5%,37,+0.8%,13,+2.7%,28,+3.9%,50,0.0%,34,+1.2%
Corey Maggette,33.0,DET,Wing,254,97,-4.5%,14,+3.9%,61,-1.1%,59,-0.9%,60,-1.0%,93,-9.9%,99,-9.6%,99,-9.6%
Ian Mahinmi,26.0,IND,Big,1282,6,+3.5%,7,+6.0%,53,-0.3%,30,+1.4%,36,+0.7%,7,+10.6%,40,+0.8%,15,+3.6%
Shawn Marion,34.5,DAL,Forward,2005,51,-0.1%,49,+0.1%,62,-1.2%,58,-0.7%,62,-1.1%,50,-0.2%,51,-0.1%,54,-0.4%
Kendall Marshall,21.2,PHX,Point,632,19,+1.9%,21,+2.9%,32,+1.4%,63,-1.2%,47,0.0%,6,+10.8%,82,-3.6%,44,+0.4%
Cartier Martin,27.9,WAS,Wing,674,63,-0.8%,30,+2.0%,89,-4.1%,88,-3.9%,95,-4.0%,22,+5.7%,75,-2.7%,56,-0.6%
Kenyon Martin,34.8,NYK,Big,412,65,-0.9%,76,-2.5%,49,+0.1%,92,-5.1%,88,-3.0%,96,-11.7%,11,+5.1%,39,+0.8%
Kevin Martin,29.7,OKC,Wing,2079,18,+2.0%,19,+3.1%,50,-0.1%,42,+0.5%,46,+0.2%,8,+10.3%,52,-0.2%,23,+2.4%
Roger Mason Jr.,32.1,NOH,Wing,1204,57,-0.5%,72,-2.1%,35,+1.2%,93,-5.8%,84,-2.7%,46,+0.3%,11,+5.0%,17,+3.3%
Wesley Matthews,26.1,POR,Wing,2398,45,+0.2%,62,-1.1%,72,-2.1%,30,+1.4%,48,-0.0%,27,+4.2%,50,-0.0%,34,+1.1%
Jason Maxiell,29.7,DET,Big,1782,71,-1.2%,89,-5.1%,31,+1.7%,88,-3.8%,70,-1.6%,66,-2.8%,12,+4.6%,22,+2.5%
Eric Maynor,25.4,OKC,Point,298,36,+0.8%,12,+4.3%,80,-3.0%,79,-2.6%,85,-2.8%,6,+10.8%,67,-1.5%,26,+2.1%
Eric Maynor,25.4,POR,Point,567,14,+2.3%,15,+3.8%,3,+7.6%,88,-3.8%,29,+1.3%,63,-2.3%,59,-0.7%,63,-1.1%
O.J. Mayo,25.0,DAL,Wing,2903,30,+1.2%,62,-1.1%,9,+4.7%,10,+3.9%,6,+4.1%,89,-7.8%,42,+0.7%,75,-2.0%
Luc Mbah a Moute,26.1,MIL,Forward,1311,79,-1.7%,69,-1.8%,87,-3.7%,73,-2.0%,86,-2.8%,84,-5.9%,20,+3.2%,48,+0.1%
JaVale McGee,24.8,DEN,Big,1408,58,-0.5%,85,-4.3%,41,+0.5%,19,+2.6%,23,+1.8%,39,+1.7%,64,-1.2%,52,-0.2%
Dominic McGuire,27.0,TOR,Wing,216,5,+3.9%,5,+6.5%,4,+6.8%,10,+3.9%,2,+5.1%,80,-5.1%,38,+1.1%,64,-1.1%
Dominic McGuire,27.0,NOH,Wing,143,29,+1.3%,50,-0.0%,45,+0.4%,0,+12.5%,1,+7.5%,90,-8.0%,26,+2.5%,59,-0.8%
Josh McRoberts,25.7,ORL,Forward,682,81,-1.8%,78,-2.7%,88,-3.9%,72,-2.0%,85,-2.8%,3,+15.1%,95,-5.5%,48,+0.1%
Josh McRoberts,25.7,CHA,Big,783,94,-3.4%,92,-5.6%,36,+1.1%,13,+3.3%,16,+2.3%,72,-3.7%,94,-5.5%,95,-5.3%
Jodie Meeks,25.2,LAL,Wing,1612,58,-0.5%,82,-3.3%,46,+0.3%,86,-3.6%,75,-1.9%,82,-5.4%,10,+5.2%,23,+2.4%
Khris Middleton,21.2,DET,Wing,387,3,+4.9%,6,+6.4%,20,+2.6%,3,+6.2%,3,+4.9%,3,+13.5%,39,+1.0%,14,+3.8%
CJ Miles,25.6,CLE,Wing,1311,86,-2.2%,59,-0.9%,62,-1.2%,81,-2.9%,78,-2.1%,89,-7.8%,57,-0.5%,81,-2.6%
Andre Miller,36.6,DEN,Combo,2073,48,+0.1%,61,-1.0%,17,+3.1%,37,+0.8%,21,+1.9%,85,-6.1%,57,-0.5%,80,-2.4%
Darius Miller,22.6,NOH,Wing,629,48,+0.0%,90,-5.2%,13,+3.8%,93,-5.8%,66,-1.3%,6,+11.3%,15,+4.1%,5,+6.3%
Mike Miller,32.7,MIA,Wing,841,31,+1.1%,33,+1.6%,90,-4.4%,7,+4.4%,43,+0.3%,46,+0.3%,22,+2.9%,27,+2.0%
Patty Mills,24.2,SAS,Combo,530,7,+3.4%,29,+2.2%,66,-1.5%,72,-2.0%,70,-1.6%,4,+12.3%,6,+6.5%,1,+8.3%
Paul Millsap,27.7,UTA,Big,2367,11,+2.6%,25,+2.5%,6,+5.8%,19,+2.7%,6,+4.1%,27,+4.3%,48,+0.1%,31,+1.6%
Nazr Mohammed,35.2,CHI,Big,606,37,+0.8%,28,+2.3%,20,+2.7%,77,-2.4%,52,-0.4%,11,+9.7%,23,+2.7%,13,+4.1%
Greg Monroe,22.4,DET,Big,2671,53,-0.3%,82,-3.3%,57,-0.6%,34,+1.0%,43,+0.3%,57,-1.3%,46,+0.4%,50,-0.0%
E'Twaun Moore,23.7,ORL,Combo,1604,43,+0.4%,63,-1.1%,31,+1.7%,74,-2.1%,54,-0.5%,41,+1.2%,19,+3.3%,21,+2.7%
Darius Morris,21.8,LAL,Combo,639,69,-1.1%,66,-1.5%,57,-0.7%,80,-2.8%,74,-1.9%,40,+1.5%,64,-1.1%,52,-0.3%
Marcus Morris,23.2,HOU,Big,1111,64,-0.9%,82,-3.2%,55,-0.5%,69,-1.7%,65,-1.2%,28,+4.1%,46,+0.4%,37,+0.9%
Marcus Morris,23.2,PHX,Forward,349,29,+1.3%,71,-1.9%,82,-3.2%,47,+0.1%,67,-1.4%,87,-6.9%,7,+5.9%,25,+2.2%
Markieff Morris,23.2,PHX,Big,1791,15,+2.3%,33,+1.7%,59,-0.9%,28,+1.6%,42,+0.4%,4,+12.6%,71,-2.3%,29,+1.8%
Anthony Morrow,27.1,ATL,Wing,279,2,+5.1%,40,+1.0%,2,+8.5%,12,+3.5%,2,+5.3%,46,+0.3%,1,+9.2%,4,+6.7%
Donatas Motiejunas,22.1,HOU,Big,468,38,+0.8%,7,+5.7%,29,+1.7%,66,-1.4%,47,+0.0%,10,+9.7%,90,-4.6%,54,-0.4%
Arnett Moultrie,22.0,PHI,Big,442,5,+3.7%,18,+3.3%,77,-2.7%,38,+0.8%,54,-0.5%,12,+9.0%,10,+5.2%,5,+6.3%
Timofey Mozgov,26.3,DEN,Big,264,20,+1.8%,65,-1.4%,70,-2.0%,84,-3.3%,84,-2.7%,12,+9.0%,3,+7.3%,2,+7.9%
Byron Mullens,23.7,CHA,Big,1410,16,+2.1%,6,+6.1%,29,+1.8%,73,-2.0%,53,-0.5%,52,-0.4%,62,-1.0%,59,-0.8%
Troy Murphy,32.5,DAL,Big,249,90,-2.7%,93,-5.8%,98,-8.8%,49,-0.0%,94,-3.8%,5,+12.1%,91,-4.7%,49,+0.1%
Steve Nash,38.7,LAL,Point,1623,17,+2.0%,3,+7.9%,21,+2.5%,39,+0.7%,26,+1.5%,16,+7.6%,85,-3.8%,57,-0.6%
Gary Neal,28.1,SAS,Combo,1439,22,+1.6%,27,+2.4%,21,+2.5%,34,+1.1%,25,+1.6%,83,-5.6%,11,+5.1%,28,+1.9%
Jameer Nelson,30.7,ORL,Point,1972,53,-0.2%,40,+0.9%,42,+0.5%,68,-1.7%,58,-0.8%,78,-4.9%,38,+1.0%,57,-0.6%
Andrew Nicholson,22.9,ORL,Big,1171,59,-0.6%,48,+0.1%,39,+0.7%,38,+0.7%,36,+0.7%,71,-3.5%,58,-0.6%,69,-1.5%
Joakim Noah,27.7,CHI,Big,2422,95,-3.9%,93,-5.7%,85,-3.5%,31,+1.4%,53,-0.5%,93,-9.6%,59,-0.8%,82,-2.7%
Steve Novak,29.4,NYK,Forward,1539,43,+0.3%,53,-0.3%,62,-1.2%,80,-2.7%,75,-2.0%,40,+1.4%,26,+2.4%,25,+2.1%
