Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Ryan Hollins,28.1,LAC,Big,537,96,61.5%,96,61.5%,0,0.0%,92,81.3%,43,71%,57,62%,11,93%,0,0%
Al Horford,26.4,ATL,Big,2744,76,54.5%,75,54.4%,0,50.0%,33,64.4%,18,77%,14,77%,43,78%,97,67%
Dwight Howard,26.9,LAL,Big,2714,89,58.1%,89,58.2%,0,25.0%,7,49.3%,49,70%,21,71%,74,62%,67,100%
Josh Howard,32.5,MIN,Wing,203,26,45.9%,28,43.3%,0,35.7%,0,66.7%,59,68%,60,55%,31,67%,3,100%
Kris Humphries,27.7,BKN,Big,1140,21,44.7%,23,44.9%,0,0.0%,82,78.4%,35,73%,20,72%,49,75%,0,0%
Serge Ibaka,23.1,OKC,Big,2478,90,58.6%,91,59.2%,59,33.9%,67,74.9%,27,76%,39,65%,27,84%,93,95%
Andre Iguodala,28.8,DEN,Wing,2768,63,50.6%,89,51.4%,29,32.5%,4,57.7%,74,60%,42,62%,81,36%,91,80%
Ersan Ilyasova,25.5,MIL,Big,1998,65,52.6%,34,47.1%,100,45.2%,85,79.6%,12,80%,44,64%,29,83%,87,99%
Kyrie Irving,20.6,CLE,Point,2044,65,50.5%,61,47.3%,76,39.3%,70,85.5%,76,31%,61,25%,43,24%,88,54%
Royal Ivey,30.9,PHI,Combo,658,98,58.0%,58,44.0%,96,44.4%,0,50.0%,3,83%,17,57%,23,50%,6,100%
Jarrett Jack,29.0,GSW,Point,2332,67,50.7%,59,46.8%,93,42.6%,64,84.5%,71,32%,24,34%,57,20%,73,70%
Reggie Jackson,22.5,OKC,Combo,820,77,50.6%,100,57.5%,0,22.2%,98,89.4%,97,25%,91,17%,92,14%,62,81%
Stephen Jackson,34.6,SAS,Wing,1006,28,46.2%,74,48.3%,7,29.5%,21,71.9%,72,62%,71,51%,70,46%,90,80%
Bernard James,27.7,DAL,Big,383,66,52.6%,68,53.2%,0,0.0%,25,61.8%,33,74%,12,77%,89,50%,0,0%
LeBron James,27.8,MIA,Forward,2872,98,60.5%,100,60.1%,90,41.2%,53,75.3%,94,40%,77,50%,98,18%,96,55%
Mike James,37.4,DAL,Combo,836,47,47.5%,15,36.9%,74,40.2%,48,78.6%,56,49%,95,14%,94,10%,32,91%
Antawn Jamison,36.4,LAL,Forward,1612,81,53.1%,90,53.0%,59,35.5%,29,67.9%,8,83%,15,74%,10,81%,6,100%
Al Jefferson,27.8,UTA,Big,2571,49,49.8%,52,50.0%,0,14.3%,78,77.0%,90,55%,89,50%,80,58%,67,100%
Richard Jefferson,32.4,GSW,Wing,493,41,48.2%,82,50.0%,11,29.7%,13,69.6%,62,66%,63,54%,51,58%,3,100%
Jared Jeffries,30.9,POR,Big,348,0,30.2%,1,30.8%,0,0.0%,0,52.2%,99,44%,99,33%,49,75%,0,0%
Charles Jenkins,23.7,GSW,Combo,230,15,43.0%,33,42.0%,0,50.0%,0,50.0%,15,70%,74,29%,5,82%,6,100%
Charles Jenkins,23.7,PHI,Combo,122,3,33.3%,6,33.3%,0,0.0%,0,50.0%,5,80%,29,50%,0,100%,0,0%
John Jenkins,21.7,ATL,Wing,800,96,57.4%,92,52.3%,87,42.0%,65,82.1%,40,75%,12,77%,45,61%,83,84%
Brandon Jennings,23.1,MIL,Point,2874,31,46.8%,24,40.9%,64,37.7%,52,81.6%,53,37%,22,34%,63,18%,82,60%
Jonas Jerebko,25.7,DET,Forward,801,42,47.2%,75,49.5%,10,27.1%,58,78.3%,19,78%,17,74%,19,74%,6,100%
Amir Johnson,25.5,TOR,Big,2307,81,55.7%,80,55.6%,0,41.7%,58,72.4%,42,71%,36,66%,36,79%,67,100%
Chris Johnson,27.3,MIN,Big,236,99,67.7%,99,67.7%,0,0.0%,20,60.7%,9,83%,5,80%,13,92%,0,0%
Ivan Johnson,28.6,ATL,Big,1000,67,52.6%,71,53.3%,0,0.0%,23,61.2%,61,66%,62,60%,31,82%,0,0%
James Johnson,25.7,SAC,Forward,825,17,42.0%,29,43.7%,2,11.8%,24,65.1%,90,50%,92,43%,48,59%,6,100%
Joe Johnson,31.3,BKN,Wing,2634,50,49.3%,43,45.2%,66,37.4%,63,82.0%,89,48%,98,27%,93,27%,66,91%
Orlando Johnson,23.6,IND,Wing,541,67,51.0%,43,45.2%,63,37.3%,15,70.4%,76,59%,90,35%,88,30%,79,87%
Wesley Johnson,25.3,PHX,Wing,899,36,47.6%,52,46.1%,34,33.3%,43,78.1%,44,73%,21,71%,45,61%,58,94%
Dahntay Jones,31.8,ATL,Wing,343,3,38.8%,7,37.9%,0,27.3%,0,68.0%,56,68%,40,63%,31,67%,3,100%
Dahntay Jones,31.8,DAL,Wing,575,7,41.6%,32,44.0%,4,23.5%,44,78.3%,91,48%,67,52%,96,21%,3,100%
DeQuan Jones,22.4,ORL,Wing,711,30,46.8%,56,46.6%,26,32.1%,10,68.4%,40,75%,21,71%,22,73%,3,100%
Dominique Jones,24.0,DAL,Combo,300,5,34.0%,11,36.0%,0,0.0%,2,63.6%,100,19%,80,26%,97,0%,0,0%
James Jones,32.1,MIA,Wing,146,55,50.0%,100,80.0%,16,30.3%,0,50.0%,0,100%,0,100%,0,100%,3,100%
Kevin Jones,23.2,CLE,Big,259,8,39.0%,8,39.0%,0,0.0%,0,63.6%,48,70%,39,65%,22,86%,0,0%
Perry Jones,21.1,OKC,Forward,134,25,43.9%,31,43.9%,0,0.0%,0,66.7%,52,67%,29,70%,42,63%,0,0%
Terrence Jones,20.8,HOU,Big,226,44,48.7%,65,52.5%,0,21.4%,0,69.2%,72,63%,61,60%,81,57%,67,100%
DeAndre Jordan,24.3,LAC,Big,2005,98,64.3%,98,64.3%,0,0.0%,2,38.6%,58,67%,30,68%,81,57%,0,0%
Cory Joseph,21.2,SAS,Point,352,47,48.5%,71,48.8%,18,31.6%,0,88.2%,2,69%,0,74%,8,56%,41,83%
Chris Kaman,30.5,DAL,Big,1360,55,50.7%,57,50.8%,0,0.0%,83,78.8%,66,65%,80,54%,53,72%,0,0%
Enes Kanter,20.5,UTA,Big,973,79,55.2%,79,55.2%,0,0.0%,87,80.0%,92,53%,98,38%,45,77%,0,0%
Jason Kidd,39.6,NYK,Combo,2034,80,51.2%,70,45.2%,37,35.2%,67,83.3%,11,74%,79,28%,79,20%,35,91%
Michael Kidd-Gilchrist,19.1,CHA,Forward,1970,33,46.2%,56,46.3%,0,25.0%,50,74.4%,77,62%,60,56%,15,76%,98,50%
Andrei Kirilenko,31.7,MIN,Wing,2022,83,54.0%,97,56.5%,8,29.6%,33,75.8%,41,74%,23,70%,16,79%,38,97%
Linas Kleiza,27.8,TOR,Forward,369,10,40.9%,6,36.8%,24,30.6%,84,84.2%,33,74%,4,91%,90,35%,6,100%
Brandon Knight,20.9,DET,Combo,2338,48,47.5%,39,42.7%,54,37.0%,15,73.0%,45,54%,55,35%,38,36%,41,89%
Kyle Korver,31.6,ATL,Wing,2241,100,62.0%,58,46.8%,99,45.9%,83,85.5%,2,96%,3,86%,4,93%,29,98%
Kosta Koufos,23.7,DEN,Big,1802,87,58.0%,89,58.1%,0,0.0%,13,55.8%,31,75%,23,71%,12,92%,0,0%
Viacheslav Kravtsov,25.2,DET,Big,145,99,72.4%,99,72.4%,0,0.0%,0,11.1%,23,76%,5,80%,99,0%,0,0%
Doron Lamb,21.0,MIL,Wing,239,2,38.0%,7,38.1%,0,25.0%,0,54.5%,43,74%,13,75%,31,67%,3,100%
Doron Lamb,21.0,ORL,Wing,247,34,47.2%,2,34.2%,0,53.3%,0,60.0%,9,86%,72,50%,5,89%,3,100%
Carl Landry,29.1,GSW,Big,1848,75,54.2%,75,54.3%,0,0.0%,94,81.7%,62,66%,33,67%,66,65%,0,0%
Ty Lawson,25.0,DEN,Point,2502,69,50.7%,78,49.2%,60,37.3%,15,75.4%,65,34%,37,31%,67,17%,71,70%
Courtney Lee,27.1,BOS,Wing,1861,76,52.0%,80,49.9%,72,38.1%,91,88.2%,67,64%,60,55%,62,51%,30,98%
David Lee,29.5,GSW,Big,2898,63,52.0%,63,52.1%,0,0.0%,86,79.7%,53,68%,31,68%,58,69%,0,0%
Malcolm Lee,22.4,MIN,Combo,279,35,45.8%,42,42.9%,33,34.8%,0,55.6%,12,72%,12,62%,9,75%,48,88%
Kawhi Leonard,21.3,SAS,Forward,1799,90,55.6%,96,55.4%,66,37.4%,79,82.3%,63,65%,56,57%,65,50%,44,98%
Meyers Leonard,20.7,POR,Big,1133,80,55.4%,76,54.5%,0,75.0%,90,80.5%,2,87%,1,84%,10,94%,67,100%
Rashard Lewis,33.2,MIA,Forward,711,85,53.4%,38,44.8%,88,40.9%,16,62.9%,29,76%,58,57%,65,50%,52,98%
DeAndre Liggins,24.6,OKC,Wing,178,35,47.6%,4,36.4%,0,36.4%,0,63.6%,0,100%,0,100%,0,100%,3,100%
Damian Lillard,22.3,POR,Combo,3157,73,50.4%,82,47.1%,51,36.9%,76,84.4%,85,34%,83,24%,73,23%,95,54%
Jeremy Lin,24.2,HOU,Point,2624,57,49.3%,69,48.5%,36,34.3%,24,78.5%,45,39%,57,26%,20,30%,45,83%
Shaun Livingston,27.1,CLE,Combo,1096,74,50.4%,89,50.5%,0,0.0%,74,84.3%,39,54%,9,66%,29,46%,0,0%
Shaun Livingston,27.1,WAS,Combo,312,8,36.4%,21,38.1%,0,0.0%,0,100.0%,74,42%,2,83%,56,28%,0,0%
Brook Lopez,24.6,BKN,Big,2248,64,52.2%,64,52.2%,0,0.0%,73,75.8%,73,63%,48,64%,75,61%,0,0%
Robin Lopez,24.6,NOP,Big,2117,71,53.2%,70,53.2%,0,0.0%,80,77.6%,83,59%,82,53%,55,70%,0,0%
Kevin Love,24.2,MIN,Big,616,8,38.7%,10,41.3%,9,22.0%,52,70.4%,82,60%,85,50%,77,59%,96,85%
Kyle Lowry,26.6,TOR,Combo,2011,65,48.8%,56,43.4%,49,36.9%,59,79.3%,70,43%,70,32%,59,26%,89,62%
John Lucas III,29.9,TOR,Combo,742,52,47.8%,27,40.5%,65,38.1%,0,72.7%,73,42%,85,22%,89,15%,79,75%
Shelvin Mack,22.5,ATL,Combo,229,100,59.3%,98,55.6%,93,43.3%,0,58.3%,98,24%,98,11%,80,19%,98,38%
Shelvin Mack,22.5,WAS,Point,138,27,46.2%,51,46.2%,0,30.8%,0,50.0%,49,38%,96,0%,51,22%,0,100%
Corey Maggette,33.0,DET,Wing,254,3,38.8%,12,40.0%,5,23.8%,26,75.0%,79,59%,54,57%,60,53%,92,80%
Ian Mahinmi,26.0,IND,Big,1282,25,45.7%,26,45.7%,0,0.0%,20,60.7%,51,69%,43,65%,37,79%,0,0%
Shawn Marion,34.5,DAL,Forward,2005,83,53.1%,92,53.7%,34,31.9%,55,78.2%,27,76%,19,74%,17,74%,6,100%
Kendall Marshall,21.2,PHX,Point,632,20,45.7%,27,42.0%,31,33.3%,0,57.1%,16,55%,47,29%,39,25%,14,95%
Cartier Martin,27.9,WAS,Wing,674,60,50.4%,5,36.5%,82,40.3%,18,71.4%,18,81%,36,64%,57,56%,40,97%
Kenyon Martin,34.8,NYK,Big,412,95,61.1%,95,61.1%,0,0.0%,5,47.1%,37,73%,25,70%,19,88%,0,0%
Kevin Martin,29.7,OKC,Wing,2079,90,55.0%,64,47.5%,89,42.2%,92,88.5%,44,73%,29,67%,70,46%,55,95%
Roger Mason Jr.,32.1,NOP,Wing,1204,88,54.9%,40,44.8%,93,42.6%,98,90.7%,12,84%,72,50%,12,82%,50,95%
Wesley Matthews,26.1,POR,Wing,2398,84,54.3%,70,47.9%,81,39.8%,49,79.5%,60,67%,61,54%,83,35%,75,89%
Jason Maxiell,29.7,DET,Big,1782,19,44.6%,21,44.6%,0,0.0%,27,62.1%,28,75%,54,63%,19,87%,0,0%
Eric Maynor,25.4,OKC,Point,298,10,38.0%,0,30.6%,31,33.3%,0,83.3%,24,48%,71,20%,90,10%,0,100%
Eric Maynor,25.4,POR,Point,567,45,48.4%,31,43.4%,80,39.6%,6,71.8%,35,44%,4,44%,86,13%,16,95%
O.J. Mayo,25.0,DAL,Wing,2903,74,51.8%,63,47.2%,84,40.6%,62,82.0%,88,50%,88,41%,85,34%,86,82%
Luc Mbah a Moute,26.1,MIL,Forward,1311,15,41.8%,15,40.4%,63,36.1%,8,57.3%,46,70%,54,58%,6,82%,6,100%
JaVale McGee,24.8,DEN,Big,1408,87,57.8%,87,57.7%,0,100.0%,18,58.9%,51,69%,34,67%,37,79%,67,100%
Dominic McGuire,27.0,NOP,Wing,143,11,42.9%,25,42.9%,0,0.0%,0,50.0%,28,78%,0,100%,26,71%,0,0%
Dominic McGuire,27.0,TOR,Wing,216,18,44.8%,40,44.8%,0,0.0%,0,33.3%,30,77%,31,67%,7,86%,0,0%
Josh McRoberts,25.7,CHA,Big,783,72,53.3%,83,56.1%,19,24.0%,80,78.2%,34,73%,28,69%,40,78%,67,100%
Josh McRoberts,25.7,ORL,Forward,682,27,44.6%,25,42.7%,32,31.5%,39,73.3%,23,78%,25,70%,25,71%,71,94%
Jodie Meeks,25.2,LAL,Wing,1612,69,51.1%,35,44.3%,56,36.5%,94,89.0%,20,81%,40,63%,26,71%,68,91%
Khris Middleton,21.2,DET,Wing,387,79,53.3%,93,53.0%,51,35.9%,0,80.0%,60,67%,72,50%,53,58%,3,100%
CJ Miles,25.6,CLE,Wing,1311,75,52.0%,39,44.7%,75,38.8%,89,86.9%,37,76%,78,48%,48,60%,35,98%
Andre Miller,36.6,DEN,Combo,2073,70,49.5%,86,50.2%,11,28.8%,72,84.0%,95,29%,68,32%,91,14%,6,100%
Darius Miller,22.6,NOP,Wing,629,71,51.6%,31,43.8%,80,39.6%,0,100.0%,11,85%,9,78%,31,67%,3,100%
Mike Miller,32.7,MIA,Wing,841,99,60.3%,82,50.0%,95,42.8%,0,72.7%,13,84%,93,33%,5,89%,48,96%
Patty Mills,24.2,SAS,Combo,530,91,54.0%,92,53.6%,44,36.2%,0,83.3%,8,77%,11,63%,14,61%,24,95%
Paul Millsap,27.7,UTA,Big,2367,50,49.9%,50,49.8%,66,35.1%,66,74.6%,78,62%,76,55%,59,68%,95,92%
Nazr Mohammed,35.2,CHI,Big,606,5,36.7%,6,36.7%,0,0.0%,72,75.7%,44,71%,48,64%,31,82%,0,0%
Greg Monroe,22.4,DET,Big,2671,45,48.7%,46,48.8%,0,0.0%,45,69.0%,93,52%,84,51%,84,55%,0,0%
E'Twaun Moore,23.7,ORL,Combo,1604,27,45.3%,38,42.5%,28,33.7%,37,77.6%,42,54%,36,47%,39,35%,36,91%
Darius Morris,21.8,LAL,Combo,639,32,45.5%,26,40.2%,47,36.7%,0,58.6%,30,60%,56,35%,15,56%,6,100%
Marcus Morris,23.2,HOU,Big,1111,69,52.9%,36,47.4%,84,39.2%,30,63.8%,28,75%,40,65%,95,43%,90,97%
Marcus Morris,23.2,PHX,Forward,349,29,44.7%,48,45.6%,20,28.6%,0,40.5%,65,65%,33,68%,65,50%,92,70%
Markieff Morris,23.2,PHX,Big,1791,18,44.5%,13,42.5%,63,35.0%,60,72.7%,46,70%,41,65%,67,65%,89,98%
Anthony Morrow,27.1,ATL,Wing,279,51,49.5%,46,45.5%,69,37.8%,0,88.2%,29,77%,54,57%,30,70%,3,100%
Donatas Motiejunas,22.1,HOU,Big,468,58,51.1%,86,57.1%,22,27.8%,34,64.4%,9,83%,13,77%,32,80%,67,100%
Arnett Moultrie,22.0,PHI,Big,442,92,60.0%,92,60.0%,0,0.0%,0,70.0%,67,65%,75,55%,21,86%,0,0%
Timofey Mozgov,26.3,DEN,Big,264,70,53.2%,69,53.2%,0,0.0%,0,75.0%,69,64%,70,58%,22,86%,0,0%
Byron Mullens,23.7,CHA,Big,1410,17,44.0%,12,42.0%,47,31.5%,30,63.8%,38,72%,95,46%,54,72%,90,97%
Troy Murphy,32.5,DAL,Big,249,26,45.8%,19,44.0%,44,31.4%,0,90.9%,4,86%,96,40%,0,100%,67,100%
Steve Nash,38.7,LAL,Point,1623,94,55.8%,92,51.9%,98,44.2%,100,92.2%,55,36%,27,33%,76,15%,33,86%
Gary Neal,28.1,SAS,Combo,1439,64,48.6%,71,45.3%,39,35.5%,83,85.7%,27,64%,6,67%,17,53%,65,79%
Jameer Nelson,30.7,ORL,Point,1972,39,47.2%,33,43.5%,38,34.4%,76,87.3%,69,33%,82,18%,80,15%,84,58%
Andrew Nicholson,22.9,ORL,Big,1171,69,52.8%,67,52.8%,0,0.0%,87,80.0%,60,67%,64,59%,55,71%,0,0%
Joakim Noah,27.7,CHI,Big,2422,43,48.4%,44,48.6%,0,0.0%,69,75.1%,68,64%,63,59%,46,76%,0,0%
Steve Novak,29.4,NYK,Forward,1539,96,59.1%,4,36.1%,98,42.6%,100,90.9%,6,94%,0,100%,23,72%,54,98%
Dirk Nowitzki,34.4,DAL,Big,1651,60,51.4%,45,48.7%,88,41.0%,100,85.7%,64,66%,65,59%,78,59%,88,98%
Jermaine O'Neal,34.1,PHX,Big,1014,40,48.2%,42,48.2%,0,0.0%,96,84.1%,94,51%,79,55%,93,48%,0,0%
Kyle O'Quinn,22.6,ORL,Big,527,77,54.7%,77,54.7%,0,0.0%,31,63.9%,40,72%,52,63%,32,80%,0,0%
Lamar Odom,33.0,LAC,Big,1518,11,42.2%,28,45.9%,6,20.0%,6,48.7%,55,68%,56,62%,56,70%,94,93%
Emeka Okafor,30.1,WAS,Big,2045,37,47.7%,38,47.7%,0,0.0%,15,57.1%,55,68%,50,64%,54,72%,0,0%
Travis Outlaw,28.1,SAC,Forward,377,21,43.6%,33,44.0%,17,28.2%,42,73.8%,83,59%,73,53%,63,52%,79,91%
Zaza Pachulia,28.7,ATL,Big,1114,41,48.3%,42,48.3%,0,0.0%,70,75.2%,56,68%,70,57%,10,94%,0,0%
Jannero Pargo,33.0,ATL,Combo,112,35,45.8%,6,33.3%,70,38.9%,0,100.0%,17,69%,0,0%,44,33%,6,100%
Jannero Pargo,33.0,CHA,Combo,284,86,53.0%,42,42.9%,82,41.4%,0,88.9%,47,54%,61,33%,70,24%,65,79%
Jeremy Pargo,26.6,CLE,Combo,426,23,44.3%,36,42.5%,18,31.6%,7,68.6%,86,33%,77,28%,95,8%,73,78%
Jeremy Pargo,26.6,PHI,Combo,187,14,42.9%,9,35.7%,0,42.9%,0,63.2%,33,57%,20,56%,44,33%,59,83%
Tony Parker,30.5,SAS,Point,2165,88,53.4%,94,53.4%,44,35.3%,67,84.5%,82,28%,55,27%,49,23%,24,92%
Chandler Parsons,24.0,HOU,Forward,2750,94,56.6%,98,55.8%,80,38.7%,34,72.9%,35,74%,38,67%,58,53%,75,93%
Patrick Patterson,23.6,HOU,Big,1209,81,55.6%,81,55.9%,75,36.5%,71,75.5%,17,79%,57,62%,24,86%,67,100%
Patrick Patterson,23.6,SAC,Big,510,83,56.1%,72,53.3%,97,44.1%,0,80.0%,28,75%,85,50%,40,78%,67,100%
Chris Paul,27.5,LAC,Point,2323,86,52.8%,98,53.9%,27,33.0%,91,88.5%,98,22%,80,18%,69,17%,94,43%
Sasha Pavlovic,29.0,POR,Wing,522,16,44.3%,15,41.4%,23,31.6%,0,16.7%,36,76%,64,54%,24,73%,56,94%
Nikola Pekovic,26.8,MIN,Big,1956,63,52.0%,62,52.0%,0,0.0%,65,74.4%,67,65%,36,66%,77,60%,0,0%
Kendrick Perkins,28.0,OKC,Big,1950,26,45.8%,27,45.8%,0,0.0%,22,61.1%,45,71%,40,65%,40,78%,0,0%
Johan Petro,26.8,ATL,Big,318,30,46.3%,30,46.3%,0,0.0%,0,90.9%,4,86%,3,81%,8,94%,0,0%
Paul Pierce,35.1,BOS,Wing,2566,59,50.3%,57,46.7%,70,38.0%,46,79.0%,82,57%,72,50%,83,35%,61,92%
Mickael Pietrus,30.7,TOR,Wing,385,19,44.9%,14,41.2%,20,31.3%,0,66.7%,10,85%,5,82%,0,100%,83,85%
Quincy Pondexter,24.6,MEM,Forward,1205,88,53.5%,60,46.5%,83,39.7%,63,78.9%,40,72%,75,51%,83,42%,48,98%
A.J. Price,26.1,WAS,Combo,1251,53,47.9%,35,42.3%,40,35.6%,54,79.0%,50,50%,86,19%,48,33%,76,77%
Ronnie Price,29.4,POR,Combo,489,9,37.6%,12,36.3%,4,26.3%,0,70.8%,59,49%,74,29%,27,47%,64,80%
Pablo Prigioni,35.5,NYK,Point,1148,98,58.3%,100,54.4%,84,40.5%,0,87.0%,67,34%,8,43%,94,8%,98,35%
Tayshaun Prince,32.7,DET,Wing,1452,31,46.9%,38,44.7%,96,43.4%,52,79.6%,75,60%,48,59%,61,52%,3,100%
Tayshaun Prince,32.7,MEM,Wing,1172,21,45.2%,31,43.7%,67,37.5%,6,60.0%,73,61%,64,53%,50,59%,3,100%
Anthony Randolph,23.3,DEN,Big,238,55,50.6%,70,53.2%,0,0.0%,44,68.6%,43,71%,18,73%,73,63%,0,0%
Shavlik Randolph,28.9,BOS,Big,187,92,60.0%,92,60.0%,0,0.0%,3,40.7%,99,44%,91,48%,99,0%,0,0%
Zach Randolph,31.3,MEM,Big,2601,30,46.3%,33,46.9%,0,11.1%,68,75.0%,96,49%,88,50%,94,48%,67,100%
JJ Redick,28.4,MIL,Wing,776,50,49.5%,77,49.0%,34,33.3%,99,91.7%,26,78%,6,80%,41,63%,64,91%
JJ Redick,28.4,ORL,Wing,1570,91,55.1%,88,51.3%,76,39.0%,96,89.1%,26,78%,7,79%,31,67%,79,86%
Jason Richardson,31.8,PHI,Wing,934,48,48.8%,53,46.2%,40,34.3%,7,60.6%,35,76%,12,76%,49,59%,65,91%
Luke Ridnour,31.7,MIN,Combo,2462,68,49.4%,88,50.3%,16,31.3%,78,84.6%,48,52%,26,53%,30,45%,74,77%
Austin Rivers,20.3,NOP,Wing,1357,5,41.1%,8,38.8%,29,32.5%,2,53.1%,99,32%,99,19%,98,16%,42,96%
Brian Roberts,26.9,NOP,Combo,1248,62,48.5%,48,43.0%,79,41.4%,96,88.9%,82,36%,58,35%,58,27%,97,53%
Nate Robinson,28.4,CHI,Point,2052,76,51.4%,43,45.2%,87,41.1%,39,80.1%,37,43%,31,32%,39,25%,67,72%
Thomas Robinson,21.6,HOU,Big,194,6,36.9%,7,37.5%,0,0.0%,0,37.5%,91,54%,73,57%,98,33%,0,0%
Thomas Robinson,21.6,SAC,Big,735,11,42.2%,13,42.2%,0,0.0%,21,61.0%,98,49%,83,52%,96,41%,0,0%
Rajon Rondo,26.7,BOS,Point,1417,59,49.4%,90,51.0%,7,24.0%,0,64.5%,96,24%,90,15%,18,32%,96,42%
Terrence Ross,21.7,TOR,Wing,1152,32,46.9%,42,44.9%,32,33.0%,11,68.6%,51,71%,59,55%,47,60%,60,93%
Brandon Roy,28.3,MIN,Wing,121,2,31.4%,19,42.3%,0,0.0%,0,70.0%,85,55%,45,60%,63,50%,0,0%
Ricky Rubio,22.0,MIN,Point,1673,12,38.9%,18,37.6%,13,30.0%,36,79.9%,78,30%,94,14%,33,26%,35,85%
Robert Sacre,23.4,LAL,Big,154,5,36.1%,5,36.1%,0,0.0%,0,66.7%,19,77%,1,86%,61,67%,0,0%
John Salmons,32.9,SAC,Wing,2269,42,48.3%,21,42.4%,62,37.2%,37,76.9%,61,66%,35,66%,78,39%,71,90%
Samardo Samuels,23.8,CLE,Big,182,2,33.3%,2,33.3%,0,0.0%,0,59.1%,80,61%,26,70%,89,50%,0,0%
Larry Sanders,23.9,MIL,Big,1924,54,50.6%,55,50.7%,0,0.0%,25,61.8%,57,68%,37,66%,49,75%,0,0%
Luis Scola,32.5,PHX,Big,2173,35,47.5%,40,47.7%,0,21.4%,84,79.5%,54,68%,83,52%,40,78%,97,67%
Mike Scott,24.3,ATL,Big,279,27,45.9%,31,46.4%,0,0.0%,77,76.9%,37,73%,27,69%,32,80%,0,0%
Thabo Sefolosha,28.5,OKC,Wing,2222,98,59.8%,94,55.8%,88,42.0%,71,83.8%,24,79%,52,58%,13,81%,31,98%
Kevin Seraphin,22.9,WAS,Big,1685,23,45.4%,25,45.4%,0,0.0%,53,70.7%,63,66%,44,64%,60,67%,0,0%
Ramon Sessions,26.6,CHA,Combo,1636,20,43.6%,41,42.8%,19,32.0%,70,83.9%,53,50%,33,49%,33,40%,71,79%
Iman Shumpert,22.4,NYK,Wing,967,53,49.8%,10,39.7%,86,41.1%,31,75.6%,64,64%,88,40%,88,30%,43,96%
Alexey Shved,23.9,MIN,Wing,1736,14,44.1%,24,42.7%,17,30.3%,16,70.5%,92,47%,85,43%,93,23%,98,70%
Kyle Singler,24.5,DET,Wing,2246,46,48.6%,58,46.8%,43,35.3%,58,81.5%,33,77%,27,69%,29,70%,28,99%
Chris Singleton,22.9,WAS,Forward,904,8,39.7%,17,41.6%,5,19.4%,13,58.8%,81,60%,88,44%,35,66%,6,100%
Donald Sloan,24.8,CLE,Point,246,14,40.7%,12,34.5%,91,41.2%,0,80.0%,43,41%,92,14%,47,23%,0,100%
Greg Smith,21.8,HOU,Big,1023,96,61.9%,96,61.9%,0,0.0%,27,61.9%,26,76%,8,78%,89,50%,0,0%
Ish Smith,24.3,MIL,Point,121,16,42.1%,14,35.7%,0,40.0%,0,0.0%,20,50%,10,43%,98,0%,0,100%
Ish Smith,24.3,ORL,Point,317,2,35.0%,10,34.1%,0,26.7%,0,20.0%,47,38%,6,44%,84,14%,0,100%
JR Smith,27.1,NYK,Wing,2630,49,48.8%,47,45.5%,59,36.8%,36,76.4%,98,36%,98,20%,98,15%,88,82%
Jason Smith,26.7,NOP,Big,860,48,49.3%,49,49.7%,0,0.0%,98,85.0%,7,85%,32,67%,11,93%,0,0%
Josh Smith,26.9,ATL,Forward,2675,56,49.2%,81,49.8%,27,30.8%,5,51.7%,71,64%,44,64%,60,52%,60,97%
Nolan Smith,24.3,POR,Combo,216,15,43.0%,55,43.4%,9,27.8%,0,70.0%,89,32%,92,17%,83,18%,6,100%
Marreese Speights,25.2,CLE,Big,666,25,45.6%,27,45.8%,0,25.0%,87,80.0%,25,76%,24,70%,35,80%,67,100%
Marreese Speights,25.2,MEM,Big,542,13,42.9%,16,43.2%,0,0.0%,56,71.6%,39,72%,52,63%,39,79%,0,0%
Tiago Splitter,27.8,SAS,Big,1974,83,56.0%,83,56.1%,0,0.0%,62,73.3%,27,75%,4,81%,97,40%,0,0%
Jerry Stackhouse,38.0,BKN,Wing,514,45,48.4%,33,44.2%,41,34.5%,0,87.0%,54,70%,93,33%,63,50%,40,97%
Lance Stephenson,22.2,IND,Wing,2259,70,51.5%,90,52.0%,37,33.7%,9,65.2%,79,59%,69,51%,74,42%,64,92%
DeShawn Stevenson,31.6,ATL,Wing,1152,79,52.9%,19,42.3%,61,37.1%,0,52.2%,7,89%,9,78%,79,38%,27,99%
Greg Stiemsma,27.1,MIN,Big,1140,31,46.4%,31,46.4%,0,0.0%,73,76.1%,1,91%,2,83%,6,98%,0,0%
Amar'e Stoudemire,30.0,NYK,Big,668,86,57.4%,87,57.4%,0,0.0%,92,81.3%,81,61%,67,59%,61,67%,0,0%
Rodney Stuckey,26.5,DET,Combo,2119,30,45.4%,59,44.2%,23,32.7%,46,78.5%,65,45%,44,42%,55,29%,59,83%
Jared Sullinger,20.7,BOS,Big,858,51,50.0%,51,50.0%,0,33.3%,77,76.8%,87,58%,80,54%,67,65%,67,100%
Jeff Taylor,23.4,CHA,Wing,1418,54,49.9%,79,49.4%,38,33.8%,19,71.6%,32,77%,31,67%,26,71%,33,98%
