Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
James Harden,24.2,HOU,Wing,2773,96,+7.7,83,+3.4,79,+2.5%,98,-3.7%,88,+4.1,90,+3.2,56,+2.1
Maurice Harkless,20.5,ORL,Forward,1890,59,+0.3,43,-1.6,86,+3.5%,90,-2.2%,79,+2.6,90,+3.1,34,-6.0
Josh Harrellson,24.7,DET,Big,285,56,-0.2,68,+1.5,15,-3.0%,58,-0.2%,33,-1.8,28,-1.4,44,-2.1
Al Harrington,33.7,WAS,Big,491,91,+5.5,93,+6.3,50,+0.1%,19,+1.8%,87,+4.0,90,+3.2,55,+1.5
Devin Harris,30.7,DAL,Combo,808,98,+9.2,91,+5.8,89,+3.9%,79,-1.5%,63,+0.9,50,+0.1,65,+4.5
Manny Harris,24.1,LAL,Wing,179,13,-6.7,1,-13.4,97,+5.7%,22,+1.5%,53,+0.1,98,+5.7,0,-45.6
Michael Harris,30.4,UTA,Forward,163,62,+0.8,87,+4.5,90,+4.0%,82,-1.6%,27,-2.1,21,-1.8,54,+1.0
Tobias Harris,21.3,ORL,Forward,1824,73,+2.4,66,+1.2,57,+0.6%,49,+0.2%,62,+0.8,50,+0.0,69,+5.4
Udonis Haslem,33.4,MIA,Big,615,16,-5.9,11,-7.1,41,-0.6%,34,+0.9%,38,-1.2,32,-1.1,54,+1.0
Spencer Hawes,25.5,PHI,Big,1662,67,+1.5,75,+2.2,8,-4.4%,71,-0.9%,71,+1.7,41,-0.5,85,+12.5
Spencer Hawes,25.5,CLE,Big,803,40,-1.9,86,+4.2,12,-3.5%,30,+1.1%,9,-4.7,22,-1.7,9,-19.6
Chuck Hayes,30.4,SAC,Big,178,64,+1.3,27,-3.7,87,+3.7%,93,-2.9%,41,-0.9,67,+1.0,19,-11.9
Chuck Hayes,30.4,TOR,Big,573,51,-0.6,20,-5.0,81,+2.7%,76,-1.2%,73,+2.0,62,+0.7,70,+5.6
Gordon Hayward,23.6,UTA,Wing,2779,78,+3.0,78,+2.8,75,+2.3%,47,+0.3%,43,-0.7,48,-0.0,39,-3.9
Gerald Henderson,25.9,CHA,Wing,2452,47,-1.1,85,+4.0,13,-3.4%,17,+2.0%,14,-3.7,6,-4.3,83,+10.9
Xavier Henry,22.6,LAL,Wing,876,60,+0.5,30,-3.5,97,+5.8%,78,-1.5%,88,+4.1,91,+3.3,61,+3.6
John Henson,22.8,MIL,Big,1818,37,-2.5,39,-2.0,73,+2.0%,48,+0.3%,69,+1.5,77,+1.7,45,-1.8
Roy Hibbert,26.9,IND,Big,2403,92,+5.9,86,+4.3,26,-1.7%,19,+1.8%,67,+1.3,44,-0.2,76,+8.9
JJ Hickson,25.2,DEN,Big,1843,30,-3.3,37,-2.3,85,+3.3%,24,+1.4%,58,+0.5,66,+0.9,44,-2.0
Nene Hilario,31.1,WAS,Big,1548,40,-1.9,52,-0.4,16,-2.9%,56,-0.1%,8,-5.1,14,-2.7,15,-14.2
George Hill,27.5,IND,Point,2430,85,+4.2,81,+3.1,56,+0.5%,17,+2.0%,31,-1.8,31,-1.1,41,-3.2
Jordan Hill,26.3,LAL,Big,1491,28,-3.7,11,-7.1,99,+7.8%,55,-0.0%,90,+4.3,97,+5.2,28,-8.2
Solomon Hill,22.6,IND,Wing,170,46,-1.3,35,-2.6,83,+3.0%,87,-2.0%,17,-3.4,81,+2.1,3,-31.4
Kirk Hinrich,32.8,CHI,Combo,2097,52,-0.6,49,-0.8,23,-2.1%,42,+0.6%,29,-1.9,54,+0.3,18,-12.6
Jrue Holiday,23.4,NOP,Point,1137,85,+4.0,77,+2.7,83,+3.0%,100,-5.2%,65,+1.0,87,+2.6,19,-12.3
Ryan Hollins,29.1,LAC,Big,416,8,-8.8,33,-3.0,9,-4.2%,6,+3.3%,29,-1.9,5,-4.8,98,+28.2
Al Horford,27.4,ATL,Big,954,54,-0.3,65,+1.2,11,-3.6%,93,-2.9%,52,+0.0,40,-0.5,66,+4.7
Dwight Howard,27.9,HOU,Big,2393,82,+3.4,51,-0.4,95,+5.3%,77,-1.3%,91,+4.5,95,+3.9,48,-0.5
Robbie Hummel,24.7,MIN,Forward,563,65,+1.3,16,-6.0,91,+4.2%,46,+0.4%,80,+2.6,57,+0.5,77,+9.3
Kris Humphries,28.7,BOS,Big,1338,32,-3.2,36,-2.4,54,+0.3%,48,+0.3%,8,-4.8,33,-1.0,8,-20.9
Serge Ibaka,24.1,OKC,Big,2660,60,+0.5,40,-1.8,51,+0.2%,85,-1.8%,17,-3.3,16,-2.5,47,-1.0
Andre Iguodala,29.8,GSW,Wing,2034,99,+10.3,96,+7.9,65,+1.3%,91,-2.3%,54,+0.2,37,-0.8,72,+6.8
Ersan Ilyasova,26.5,MIL,Forward,1460,29,-3.5,30,-3.4,29,-1.6%,64,-0.5%,13,-3.9,55,+0.4,6,-23.8
Kyrie Irving,21.6,CLE,Point,2487,56,-0.0,50,-0.6,38,-0.8%,60,-0.3%,55,+0.3,43,-0.3,59,+2.8
Jarrett Jack,30.0,CLE,Combo,2210,26,-3.9,49,-0.9,26,-1.8%,32,+1.0%,15,-3.6,21,-1.8,23,-10.0
Reggie Jackson,23.5,OKC,Combo,2240,59,+0.4,71,+1.9,32,-1.3%,59,-0.2%,37,-1.3,48,-0.0,28,-7.7
Bernard James,28.7,DAL,Big,100,33,-3.0,17,-5.6,31,-1.4%,16,+2.1%,99,+9.4,39,-0.6,100,+69.2
LeBron James,28.8,MIA,Forward,2892,98,+9.1,99,+10.3,14,-3.1%,87,-2.0%,12,-4.1,9,-3.6,55,+1.6
Antawn Jamison,37.4,LAC,Big,224,10,-8.1,49,-0.8,0,-10.7%,10,+2.6%,1,-10.9,1,-8.0,9,-19.3
Al Jefferson,28.8,CHA,Big,2542,85,+4.2,97,+8.6,3,-6.6%,7,+3.0%,18,-3.2,6,-4.5,89,+16.2
Richard Jefferson,33.4,UTA,Wing,2208,49,-0.9,62,+1.0,3,-6.4%,54,+0.0%,4,-6.4,5,-4.9,46,-1.2
John Jenkins,22.7,ATL,Wing,128,40,-1.9,43,-1.6,40,-0.6%,75,-1.1%,37,-1.3,47,-0.1,27,-8.5
Brandon Jennings,24.1,DET,Point,2712,67,+1.6,55,+0.2,51,+0.2%,94,-2.9%,77,+2.3,54,+0.3,79,+9.8
Jonas Jerebko,26.7,DET,Forward,658,43,-1.6,42,-1.8,78,+2.5%,43,+0.6%,60,+0.6,64,+0.8,43,-2.8
Amir Johnson,26.5,TOR,Big,2210,64,+1.3,74,+2.2,40,-0.6%,66,-0.6%,70,+1.6,63,+0.8,62,+3.9
Chris Johnson,23.5,BOS,Wing,742,74,+2.6,59,+0.7,95,+5.0%,76,-1.2%,83,+3.2,96,+4.6,20,-11.7
James Johnson,26.7,MEM,Forward,902,73,+2.4,58,+0.6,92,+4.5%,96,-3.1%,94,+5.5,96,+4.4,59,+3.0
Joe Johnson,32.3,BKN,Wing,2564,71,+2.2,80,+3.1,45,-0.3%,44,+0.4%,20,-2.7,21,-1.8,33,-6.2
Orlando Johnson,24.6,IND,Wing,294,7,-9.4,3,-12.3,79,+2.6%,20,+1.7%,54,+0.2,20,-1.9,86,+14.3
Wesley Johnson,26.3,LAL,Forward,2193,34,-3.0,38,-2.2,10,-4.0%,72,-1.0%,16,-3.5,10,-3.2,52,+0.6
James Jones,33.1,MIA,Wing,195,98,+9.0,99,+9.3,87,+3.6%,33,+1.0%,97,+7.4,48,-0.1,99,+54.5
Perry Jones,22.1,OKC,Forward,661,46,-1.3,59,+0.7,63,+1.2%,35,+0.8%,39,-1.0,60,+0.6,22,-10.1
Terrence Jones,21.8,HOU,Big,2042,68,+1.8,73,+2.1,37,-0.9%,40,+0.7%,32,-1.8,61,+0.6,16,-13.5
DeAndre Jordan,25.3,LAC,Big,2865,95,+7.1,80,+3.1,92,+4.3%,97,-3.6%,85,+3.6,99,+5.7,8,-21.3
Cory Joseph,22.2,SAS,Combo,789,25,-4.1,37,-2.3,18,-2.6%,10,+2.6%,25,-2.4,23,-1.7,43,-2.7
Chris Kaman,31.5,LAL,Big,734,36,-2.6,36,-2.4,62,+1.1%,58,-0.2%,66,+1.2,79,+1.9,35,-5.2
Enes Kanter,21.5,UTA,Big,2075,38,-2.3,10,-7.1,92,+4.5%,43,+0.5%,94,+5.5,92,+3.4,77,+9.3
Ryan Kelly,22.6,LAL,Big,1269,88,+4.9,92,+5.8,21,-2.4%,39,+0.7%,26,-2.2,19,-2.0,47,-0.9
Michael Kidd-Gilchrist,20.1,CHA,Wing,1475,46,-1.3,39,-2.0,82,+2.9%,49,+0.2%,79,+2.6,43,-0.2,96,+24.1
Andrei Kirilenko,32.7,BKN,Big,826,50,-0.7,21,-4.7,98,+6.4%,66,-0.6%,90,+4.3,88,+2.8,79,+9.8
Brandon Knight,21.9,MIL,Combo,2374,81,+3.4,83,+3.6,52,+0.2%,82,-1.7%,26,-2.2,49,-0.0,17,-13.1
Kyle Korver,32.6,ATL,Wing,2402,90,+5.4,76,+2.5,37,-0.9%,76,-1.2%,90,+4.3,78,+1.8,91,+17.7
Kosta Koufos,24.7,MEM,Big,1294,28,-3.6,20,-4.9,83,+3.1%,88,-2.0%,82,+3.0,93,+3.7,35,-5.2
Doron Lamb,22.0,ORL,Wing,595,54,-0.4,23,-4.4,58,+0.6%,90,-2.2%,68,+1.4,43,-0.3,83,+11.4
Jeremy Lamb,21.4,OKC,Wing,1430,63,+1.0,54,-0.0,69,+1.7%,12,+2.4%,81,+2.9,74,+1.5,68,+5.0
Carl Landry,30.1,SAC,Big,215,10,-8.1,33,-3.0,46,-0.2%,14,+2.2%,16,-3.4,46,-0.1,14,-15.1
Shane Larkin,21.1,DAL,Point,440,31,-3.2,54,-0.0,80,+2.7%,22,+1.5%,68,+1.4,55,+0.4,71,+6.5
Ty Lawson,26.0,DEN,Point,2217,95,+7.1,93,+6.3,38,-0.9%,40,+0.7%,49,-0.2,26,-1.5,74,+7.9
Courtney Lee,28.1,BOS,Wing,473,66,+1.5,59,+0.6,57,+0.5%,50,+0.2%,28,-2.0,48,-0.0,16,-13.9
Courtney Lee,28.1,MEM,Wing,1463,25,-4.1,48,-1.1,6,-4.9%,12,+2.4%,7,-5.1,4,-5.0,57,+2.2
David Lee,30.5,GSW,Big,2281,94,+6.6,90,+5.2,76,+2.3%,85,-1.8%,90,+4.3,80,+1.9,84,+12.2
Alex Len,20.4,PHX,Big,326,17,-5.7,11,-7.1,47,-0.2%,15,+2.1%,86,+3.7,61,+0.7,85,+13.0
Kawhi Leonard,22.3,SAS,Forward,1913,40,-1.9,42,-1.7,29,-1.5%,47,+0.3%,24,-2.4,26,-1.5,37,-4.9
Meyers Leonard,21.7,POR,Big,297,3,-12.7,24,-4.2,12,-3.5%,4,+3.6%,0,-12.0,2,-7.0,5,-28.0
Jon Leuer,24.5,MEM,Big,591,70,+2.0,94,+6.6,42,-0.5%,34,+0.9%,62,+0.8,55,+0.4,60,+3.1
Rashard Lewis,34.2,MIA,Forward,903,43,-1.6,40,-2.0,79,+2.6%,28,+1.2%,47,-0.4,41,-0.5,57,+2.5
Damian Lillard,23.3,POR,Point,2932,94,+6.8,95,+7.3,17,-2.8%,75,-1.2%,51,-0.1,59,+0.6,37,-4.6
Jeremy Lin,25.2,HOU,Point,2003,21,-4.7,26,-3.8,32,-1.3%,62,-0.4%,18,-3.2,30,-1.2,23,-9.7
Shaun Livingston,28.1,BKN,Combo,1929,70,+2.1,61,+0.9,60,+0.9%,38,+0.7%,46,-0.4,49,-0.0,42,-3.0
Brook Lopez,25.6,BKN,Big,530,33,-3.1,20,-4.8,41,-0.5%,42,+0.6%,63,+0.8,87,+2.6,17,-13.2
Robin Lopez,25.6,POR,Big,2600,74,+2.5,82,+3.4,42,-0.5%,70,-0.9%,52,+0.0,79,+1.8,20,-11.2
Kevin Love,25.1,MIN,Big,2790,99,+10.5,98,+9.2,36,-1.0%,67,-0.7%,59,+0.5,35,-0.9,72,+6.7
Kyle Lowry,27.6,TOR,Combo,2857,87,+4.6,67,+1.4,57,+0.6%,83,-1.7%,82,+3.1,59,+0.6,87,+14.5
John Lucas III,30.9,UTA,Point,494,3,-12.8,7,-8.6,75,+2.3%,57,-0.1%,9,-4.7,56,+0.4,4,-30.1
Shelvin Mack,23.5,ATL,Combo,1447,69,+2.0,68,+1.5,57,+0.6%,9,+2.8%,27,-2.1,13,-2.7,79,+9.8
Ian Mahinmi,27.0,IND,Big,1155,8,-8.6,12,-6.9,67,+1.6%,67,-0.7%,32,-1.8,44,-0.2,25,-8.9
Shawn Marion,35.5,DAL,Forward,2402,21,-4.6,38,-2.2,14,-3.1%,68,-0.8%,35,-1.5,67,+1.0,10,-17.8
Kendall Marshall,22.2,LAL,Point,1537,69,+1.8,86,+4.3,24,-1.9%,62,-0.4%,53,+0.1,30,-1.2,80,+9.9
Cartier Martin,28.9,ATL,Wing,773,12,-7.1,22,-4.6,40,-0.7%,41,+0.6%,60,+0.6,33,-1.0,88,+16.0
Kenyon Martin,35.8,NYK,Big,631,44,-1.6,60,+0.8,33,-1.2%,27,+1.3%,32,-1.8,28,-1.4,50,+0.2
Kevin Martin,30.7,MIN,Wing,2170,79,+3.1,88,+4.7,4,-5.8%,72,-1.0%,32,-1.8,12,-2.8,76,+8.6
Roger Mason Jr.,33.1,MIA,Combo,218,75,+2.7,73,+2.1,96,+5.4%,14,+2.2%,37,-1.3,59,+0.6,13,-15.2
Wesley Matthews,27.0,POR,Wing,2771,79,+3.1,77,+2.6,61,+1.0%,87,-2.0%,84,+3.4,92,+3.4,43,-2.4
Jason Maxiell,30.7,ORL,Big,472,49,-0.8,34,-2.8,71,+1.9%,49,+0.2%,54,+0.2,52,+0.2,50,+0.1
Eric Maynor,26.4,WAS,Point,193,0,-19.9,2,-13.2,79,+2.6%,1,+5.6%,2,-8.8,39,-0.7,0,-65.9
Eric Maynor,26.4,PHI,Point,108,15,-6.0,3,-11.0,97,+5.9%,93,-2.8%,3,-7.8,16,-2.5,2,-35.4
O.J. Mayo,26.0,MIL,Wing,1310,8,-8.6,14,-6.2,8,-4.3%,36,+0.8%,18,-3.2,8,-3.6,65,+4.6
Luc Mbah a Moute,27.1,SAC,Forward,192,65,+1.4,83,+3.5,11,-3.6%,56,-0.1%,92,+4.8,72,+1.4,85,+12.5
Luc Mbah a Moute,27.1,MIN,Forward,748,4,-11.6,3,-12.4,96,+5.4%,10,+2.7%,38,-1.1,72,+1.4,17,-13.1
Ray McCallum,22.4,SAC,Combo,837,49,-0.8,34,-2.9,57,+0.6%,9,+2.8%,78,+2.5,30,-1.2,93,+20.3
CJ McCollum,22.1,POR,Wing,434,25,-4.1,17,-5.6,88,+3.9%,56,-0.1%,9,-4.7,23,-1.6,14,-15.1
Ben McLemore,20.7,SAC,Wing,2101,32,-3.2,41,-1.8,20,-2.5%,54,+0.0%,66,+1.1,42,-0.3,74,+7.4
Josh McRoberts,26.7,CHA,Big,2350,87,+4.7,99,+9.6,2,-7.0%,11,+2.6%,8,-5.1,3,-5.5,80,+10.1
Jodie Meeks,26.2,LAL,Combo,2534,45,-1.4,53,-0.2,27,-1.6%,86,-1.9%,30,-1.9,45,-0.2,18,-12.9
Gal Mekel,25.7,DAL,Point,248,30,-3.3,6,-8.9,58,+0.6%,73,-1.0%,86,+3.7,70,+1.3,86,+13.1
Khris Middleton,22.2,MIL,Wing,2418,88,+4.9,91,+5.3,54,+0.3%,40,+0.7%,61,+0.7,49,+0.0,61,+3.4
CJ Miles,26.6,CLE,Wing,982,76,+2.9,56,+0.3,49,+0.0%,69,-0.8%,86,+3.6,88,+2.7,66,+4.6
Andre Miller,37.6,DEN,Combo,555,23,-4.4,22,-4.5,48,-0.0%,37,+0.8%,32,-1.8,69,+1.1,11,-16.9
Andre Miller,37.6,WAS,Point,387,96,+8.2,97,+8.1,76,+2.3%,15,+2.1%,92,+4.9,97,+4.9,22,-10.1
Darius Miller,23.6,NOP,Forward,682,62,+0.7,71,+1.8,22,-2.3%,11,+2.5%,16,-3.4,6,-4.3,84,+12.5
Mike Miller,33.7,MEM,Wing,1679,63,+0.8,46,-1.4,84,+3.1%,76,-1.2%,92,+4.8,94,+3.8,60,+3.3
Quincy Miller,21.0,DEN,Wing,710,57,+0.1,62,+1.0,59,+0.8%,64,-0.5%,81,+2.8,80,+1.9,59,+3.1
Patty Mills,25.2,SAS,Point,1408,80,+3.3,49,-0.9,70,+1.9%,94,-2.9%,87,+3.7,78,+1.8,82,+10.8
Paul Millsap,28.7,ATL,Big,2474,75,+2.7,48,-1.0,89,+3.9%,71,-0.9%,86,+3.7,84,+2.4,72,+7.1
Nazr Mohammed,36.2,CHI,Big,497,16,-5.9,7,-8.4,73,+2.0%,38,+0.7%,95,+5.6,55,+0.4,96,+26.1
Greg Monroe,23.4,DET,Big,2675,70,+2.1,70,+1.6,62,+1.0%,59,-0.2%,57,+0.4,67,+1.0,45,-1.7
E'Twaun Moore,24.7,ORL,Wing,1421,39,-2.1,36,-2.4,35,-1.0%,84,-1.8%,43,-0.6,31,-1.1,65,+4.5
Darius Morris,22.8,PHI,Combo,167,3,-12.7,1,-13.6,99,+7.2%,0,+5.7%,17,-3.4,89,+3.0,1,-37.7
Marcus Morris,24.2,PHX,Forward,1764,82,+3.5,90,+5.2,49,+0.0%,47,+0.3%,85,+3.5,40,-0.5,95,+22.3
Markieff Morris,24.2,PHX,Big,2114,58,+0.3,65,+1.2,77,+2.4%,75,-1.1%,64,+0.9,57,+0.5,55,+1.8
Anthony Morrow,28.1,NOP,Wing,1371,63,+1.0,68,+1.5,64,+1.3%,35,+0.9%,59,+0.5,77,+1.7,27,-8.6
Donatas Motiejunas,23.1,HOU,Big,864,20,-5.0,13,-6.6,29,-1.5%,67,-0.7%,29,-1.9,22,-1.7,52,+0.5
Arnett Moultrie,23.0,PHI,Big,164,71,+2.2,10,-7.3,67,+1.6%,97,-3.5%,49,-0.2,38,-0.7,62,+3.8
Timofey Mozgov,27.3,DEN,Big,1709,72,+2.4,74,+2.1,33,-1.2%,52,+0.1%,33,-1.7,38,-0.7,31,-6.7
Shabazz Muhammad,21.0,MIN,Wing,214,24,-4.2,41,-1.8,99,+7.6%,14,+2.1%,80,+2.7,97,+4.9,17,-13.3
Byron Mullens,24.7,LAC,Big,132,1,-14.5,4,-10.4,77,+2.4%,9,+2.8%,2,-8.7,81,+2.1,0,-61.0
Byron Mullens,24.7,PHI,Big,235,28,-3.6,32,-3.2,64,+1.2%,55,-0.0%,35,-1.5,15,-2.6,81,+10.5
Toure Murry,24.0,NYK,Point,248,9,-8.5,5,-9.7,34,-1.2%,85,-1.8%,81,+3.0,68,+1.0,80,+10.3
Mike Muscala,22.3,ATL,Big,196,4,-12.7,5,-9.6,45,-0.4%,63,-0.4%,60,+0.7,93,+3.5,7,-23.4
Steve Nash,39.7,LAL,Point,311,34,-3.0,29,-3.5,18,-2.8%,31,+1.0%,4,-6.6,10,-3.4,5,-25.6
Gary Neal,29.1,MIL,Combo,570,35,-2.9,52,-0.4,22,-2.2%,7,+3.0%,8,-5.0,9,-3.5,23,-9.8
Gary Neal,29.1,CHA,Wing,495,51,-0.6,32,-3.2,9,-4.2%,29,+1.2%,27,-2.1,35,-0.9,30,-7.1
Jameer Nelson,31.7,ORL,Point,2171,93,+6.4,96,+7.8,44,-0.4%,45,+0.4%,59,+0.6,71,+1.3,29,-7.4
Andrew Nicholson,23.9,ORL,Big,1103,15,-6.3,27,-3.7,6,-4.8%,53,+0.1%,18,-3.2,19,-2.0,30,-7.0
Joakim Noah,28.7,CHI,Big,2807,86,+4.4,83,+3.5,72,+2.0%,84,-1.8%,38,-1.3,73,+1.5,13,-15.4
Steve Novak,30.4,TOR,Forward,530,53,-0.5,64,+1.1,39,-0.8%,45,+0.4%,88,+4.0,70,+1.2,86,+13.6
Dirk Nowitzki,35.4,DAL,Big,2621,83,+3.6,84,+3.7,62,+1.0%,31,+1.0%,61,+0.8,37,-0.8,82,+10.9
Jermaine O'Neal,35.1,GSW,Big,860,41,-1.9,61,+0.9,16,-2.9%,5,+3.4%,36,-1.4,21,-1.8,57,+2.3
Kyle O'Quinn,23.6,ORL,Big,1103,78,+3.0,85,+3.9,79,+2.6%,64,-0.5%,23,-2.5,60,+0.6,8,-21.6
Greg Oden,25.8,MIA,Big,199,13,-7.0,5,-9.9,96,+5.5%,98,-3.8%,93,+4.9,97,+5.2,24,-9.3
Victor Oladipo,21.5,ORL,Combo,2434,25,-4.0,17,-5.8,38,-0.9%,77,-1.3%,62,+0.8,30,-1.2,87,+15.1
Kelly Olynyk,22.5,BOS,Big,1330,91,+5.9,90,+5.2,50,+0.1%,70,-0.8%,43,-0.7,63,+0.8,22,-10.5
Daniel Orton,23.2,PHI,Big,214,4,-11.7,4,-10.6,97,+5.7%,21,+1.6%,22,-2.6,58,+0.5,10,-17.6
Travis Outlaw,29.1,SAC,Forward,1005,23,-4.4,40,-1.8,23,-2.1%,28,+1.3%,6,-5.6,7,-3.9,38,-4.3
Zaza Pachulia,29.7,MIL,Big,1323,75,+2.7,78,+2.9,65,+1.3%,51,+0.1%,75,+2.2,53,+0.3,81,+10.5
Jannero Pargo,34.0,CHA,Point,158,5,-11.6,30,-3.5,4,-5.3%,10,+2.7%,20,-3.0,12,-2.8,56,+1.9
Tony Parker,31.5,SAS,Point,1991,36,-2.7,60,+0.8,35,-1.1%,19,+1.9%,21,-2.7,29,-1.3,26,-8.7
Chandler Parsons,25.0,HOU,Forward,2776,82,+3.5,94,+6.4,27,-1.6%,51,+0.1%,34,-1.7,64,+0.8,17,-13.4
Patrick Patterson,24.6,SAC,Big,411,47,-1.2,30,-3.4,65,+1.3%,65,-0.6%,36,-1.4,69,+1.2,13,-15.2
Patrick Patterson,24.6,TOR,Big,1114,78,+3.1,81,+3.1,16,-2.9%,78,-1.4%,24,-2.4,41,-0.4,18,-12.4
Chris Paul,28.5,LAC,Point,2166,90,+5.5,79,+3.0,67,+1.6%,88,-2.1%,61,+0.7,70,+1.3,40,-3.8
Nikola Pekovic,27.8,MIN,Big,1657,84,+3.9,82,+3.3,74,+2.2%,95,-3.0%,92,+4.7,92,+3.3,66,+4.7
Kendrick Perkins,29.0,OKC,Big,1205,8,-8.8,13,-6.6,19,-2.6%,43,+0.5%,12,-4.1,15,-2.6,34,-5.6
Paul Pierce,36.1,BKN,Forward,2088,31,-3.3,52,-0.4,13,-3.2%,57,-0.1%,12,-4.0,15,-2.6,25,-8.9
Mason Plumlee,23.7,BKN,Big,1113,82,+3.5,85,+3.8,53,+0.3%,86,-1.9%,87,+3.8,73,+1.5,88,+16.0
Miles Plumlee,25.2,PHX,Big,1954,17,-5.4,12,-6.9,25,-1.9%,50,+0.2%,24,-2.5,35,-0.9,31,-6.8
Quincy Pondexter,25.6,MEM,Wing,263,11,-7.6,38,-2.2,22,-2.1%,6,+3.2%,19,-3.0,18,-2.1,40,-3.6
Otto Porter,20.4,WAS,Wing,266,14,-6.5,4,-10.0,100,+14.4%,20,+1.7%,24,-2.4,89,+3.0,1,-35.5
Phil Pressey,22.7,BOS,Point,1052,71,+2.2,53,-0.2,41,-0.6%,71,-0.9%,45,-0.4,45,-0.2,45,-1.4
Ronnie Price,30.4,ORL,Point,344,18,-5.4,29,-3.5,24,-2.0%,63,-0.4%,7,-5.2,13,-2.8,13,-15.9
Pablo Prigioni,36.5,NYK,Point,1249,75,+2.7,72,+2.0,40,-0.7%,43,+0.5%,80,+2.8,25,-1.5,98,+28.2
Tayshaun Prince,33.7,MEM,Wing,1945,28,-3.7,50,-0.6,2,-7.1%,3,+4.0%,2,-8.0,1,-7.4,51,+0.3
Miroslav Raduljica,25.8,MIL,Big,387,53,-0.4,25,-4.1,96,+5.4%,48,+0.3%,93,+5.2,80,+2.0,90,+16.5
Anthony Randolph,24.3,DEN,Forward,467,6,-9.5,15,-6.1,3,-6.9%,43,+0.5%,63,+0.9,10,-3.3,97,+28.1
Zach Randolph,32.3,MEM,Big,2698,91,+5.7,79,+2.9,64,+1.3%,23,+1.5%,73,+2.0,59,+0.6,74,+7.4
JJ Redick,29.4,LAC,Wing,984,90,+5.4,86,+4.3,46,-0.3%,70,-0.9%,78,+2.6,87,+2.7,39,-4.0
Luke Ridnour,32.7,MIL,Point,736,34,-3.0,29,-3.5,29,-1.6%,21,+1.6%,77,+2.4,49,-0.0,86,+14.4
Luke Ridnour,32.7,CHA,Point,365,87,+4.6,95,+7.2,5,-5.2%,30,+1.1%,9,-4.8,39,-0.6,3,-30.6
Austin Rivers,21.3,NOP,Combo,1279,86,+4.5,83,+3.4,77,+2.4%,21,+1.6%,85,+3.6,82,+2.2,68,+5.1
Andre Roberson,21.9,OKC,Wing,324,62,+0.7,29,-3.5,88,+3.8%,52,+0.1%,62,+0.8,41,-0.5,75,+8.1
Brian Roberts,27.9,NOP,Point,1614,20,-5.0,47,-1.2,5,-5.2%,7,+3.1%,11,-4.2,7,-4.2,68,+5.0
Nate Robinson,29.4,DEN,Combo,839,66,+1.5,73,+2.1,66,+1.5%,25,+1.4%,10,-4.4,46,-0.1,7,-23.7
Thomas Robinson,22.6,POR,Big,810,22,-4.5,11,-7.1,89,+4.0%,73,-1.0%,74,+2.1,72,+1.4,58,+2.8
Rajon Rondo,27.7,BOS,Point,982,58,+0.3,55,+0.2,77,+2.3%,60,-0.3%,45,-0.5,58,+0.5,35,-5.2
Derrick Rose,25.1,CHI,Point,305,34,-3.0,21,-4.7,94,+5.0%,100,-5.7%,55,+0.3,93,+3.5,11,-16.9
Terrence Ross,22.7,TOR,Wing,2147,84,+3.9,87,+4.6,16,-2.9%,46,+0.3%,44,-0.5,19,-2.0,84,+12.5
Ricky Rubio,23.0,MIN,Point,2632,99,+10.3,99,+10.5,54,+0.3%,95,-3.0%,79,+2.6,70,+1.3,65,+4.5
Brandon Rush,28.3,UTA,Wing,339,26,-3.9,24,-4.2,48,-0.1%,22,+1.5%,96,+6.4,85,+2.4,88,+15.6
Robert Sacre,24.4,LAL,Big,1030,48,-1.0,37,-2.3,30,-1.4%,29,+1.2%,49,-0.3,26,-1.5,80,+10.2
John Salmons,33.9,SAC,Wing,442,17,-5.5,28,-3.5,35,-1.0%,26,+1.3%,15,-3.7,38,-0.7,13,-15.8
John Salmons,33.9,TOR,Wing,1278,12,-7.1,17,-5.9,32,-1.3%,68,-0.7%,19,-3.1,41,-0.4,11,-17.4
Larry Sanders,24.9,MIL,Big,583,15,-6.0,18,-5.4,7,-4.5%,87,-2.0%,20,-2.8,56,+0.4,10,-17.7
Dennis Schroder,20.1,ATL,Point,578,7,-9.4,6,-9.4,54,+0.3%,3,+4.3%,40,-0.9,16,-2.5,93,+19.9
Luis Scola,33.5,IND,Big,1353,14,-6.4,10,-7.4,39,-0.7%,79,-1.5%,64,+0.9,66,+1.0,46,-1.4
Mike Scott,25.3,ATL,Big,1410,30,-3.3,48,-1.1,13,-3.2%,32,+1.0%,22,-2.6,22,-1.7,36,-5.1
Thabo Sefolosha,29.5,OKC,Wing,1565,15,-6.0,22,-4.5,24,-1.9%,62,-0.4%,43,-0.6,36,-0.8,59,+2.9
Kevin Seraphin,23.9,WAS,Big,538,17,-5.6,18,-5.4,80,+2.7%,33,+0.9%,28,-2.0,80,+2.1,4,-29.8
