Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Kyrie Irving,32.6,DAL,Combo,1802,74,54.9%,51,22%,79,29%,79,12%,83,42%,25,6%,40,30%,30,36%
Jonathan Isaac,27.1,ORL,Forward,1082,12,47.0%,79,42%,11,8%,77,8%,20,16%,86,27%,14,15%,45,42%
Jaden Ivey,22.7,DET,Combo,897,67,54.3%,89,36%,53,24%,49,7%,47,31%,38,7%,30,26%,23,33%
Jaren Jackson,25.1,MEM,Big,2197,41,55.1%,5,20%,100,49%,46,2%,98,51%,54,6%,64,22%,57,28%
Quenton Jackson,26.1,IND,Wing,336,38,51.9%,99,59%,7,6%,72,7%,17,13%,25,10%,10,18%,6,28%
Reggie Jackson,34.5,PHI,Combo,362,33,49.2%,24,15%,38,20%,74,11%,49,31%,60,12%,78,42%,79,54%
GG Jackson II,19.9,MEM,Forward,433,7,45.5%,50,30%,64,21%,32,3%,52,24%,45,14%,62,32%,57,46%
Andre Jackson Jr.,23.0,MIL,Wing,939,54,54.4%,82,40%,61,17%,43,4%,51,21%,77,23%,7,16%,26,39%
Trayce Jackson-Davis,24.7,GSW,Big,903,47,56.2%,84,74%,68,25%,30,1%,55,26%,18,0%,0,0%,13,0%
LeBron James,39.8,LAL,Big,2443,53,57.3%,29,35%,59,23%,93,13%,79,37%,39,3%,72,26%,58,28%
Jaime Jaquez Jr.,23.7,MIA,Wing,1328,19,49.9%,93,46%,95,29%,27,2%,78,31%,33,13%,3,10%,3,23%
DaQuan Jeffries,27.2,CHA,Forward,1020,23,50.2%,42,27%,30,15%,44,3%,25,18%,85,27%,53,28%,77,55%
Trey Jemison,24.9,NOP,Big,134,5,45.8%,75,63%,84,33%,59,3%,78,37%,0,0%,0,0%,0,0%
Trey Jemison,24.9,LAL,Big,183,67,59.4%,82,71%,76,29%,0,0%,64,29%,0,0%,0,0%,0,0%
Ty Jerome,27.3,CLE,Combo,1304,95,60.7%,37,19%,95,40%,32,6%,90,45%,30,7%,37,29%,28,36%
Isaiah Joe,25.3,OKC,Wing,1537,92,60.8%,10,10%,8,7%,57,5%,13,12%,41,15%,99,63%,95,78%
AJ Johnson,19.9,WAS,Wing,567,6,45.8%,84,41%,72,21%,11,1%,52,21%,5,6%,54,32%,23,38%
Cameron Johnson,28.7,BKN,Forward,1799,84,58.4%,37,26%,28,14%,81,9%,43,23%,34,12%,79,39%,72,51%
Jalen Johnson,22.9,ATL,Forward,1284,56,54.2%,83,44%,86,30%,43,3%,78,33%,16,8%,17,16%,8,23%
Keldon Johnson,25.0,SAS,Forward,1830,53,54.1%,89,45%,66,22%,10,1%,38,23%,35,12%,28,20%,24,32%
Keon Johnson,22.6,BKN,Combo,1892,20,47.0%,77,31%,16,17%,18,4%,10,20%,79,15%,52,33%,68,48%
Nikola Jokic,29.7,DEN,Big,2570,87,63.8%,27,35%,89,38%,79,7%,88,44%,28,1%,61,20%,47,21%
Colby Jones,22.4,WAS,Wing,361,31,51.5%,70,34%,83,24%,74,7%,79,32%,29,11%,27,23%,17,35%
Dillon Jones,23.0,OKC,Forward,422,14,47.9%,65,35%,42,18%,24,2%,29,20%,22,9%,72,36%,53,45%
Herbert Jones,26.1,NOP,Forward,648,25,50.3%,71,38%,52,19%,61,5%,56,24%,71,20%,20,18%,36,38%
Isaac Jones,25.3,SAC,Big,218,93,67.3%,78,68%,52,22%,0,0%,39,22%,56,6%,29,3%,33,10%
Kai Jones,23.8,DAL,Big,240,100,84.1%,78,68%,45,21%,81,7%,59,27%,0,0%,33,4%,27,4%
Kai Jones,23.8,LAC,Big,105,99,73.7%,90,76%,62,24%,0,0%,45,24%,0,0%,0,0%,0,0%
Tre Jones,24.8,SAS,Combo,446,44,51.1%,98,47%,60,26%,5,1%,31,27%,64,12%,6,13%,10,26%
Tre Jones,24.8,CHI,Wing,439,94,61.1%,90,45%,98,37%,42,3%,93,40%,15,8%,1,7%,1,15%
Tyus Jones,28.5,PHX,Point,2163,85,57.1%,6,9%,62,28%,31,5%,50,33%,100,22%,56,36%,85,58%
Derrick Jones Jr.,27.7,LAC,Big,1864,68,59.4%,55,48%,31,16%,39,1%,24,18%,88,19%,51,16%,67,35%
DeAndre Jordan,36.3,DEN,Big,670,88,64.0%,95,81%,39,19%,0,0%,29,19%,0,0%,0,0%,0,0%
Cory Joseph,33.2,ORL,Point,552,67,54.2%,12,14%,8,12%,52,7%,10,20%,88,17%,88,50%,96,66%
Nikola Jovic,21.4,MIA,Big,1139,45,56.1%,16,28%,38,18%,45,2%,35,20%,92,20%,81,31%,89,51%
Johnny Juzang,23.6,UTA,Wing,1225,55,54.6%,13,12%,53,16%,70,7%,56,22%,88,27%,70,38%,78,65%
Luke Kennard,28.4,MEM,Combo,1445,94,60.7%,10,12%,28,19%,68,10%,37,29%,80,16%,85,43%,90,59%
Walker Kessler,23.3,UTA,Big,1727,92,66.8%,92,79%,19,13%,20,0%,15,14%,33,2%,36,5%,32,7%
Corey Kispert,25.7,WAS,Forward,1596,66,56.1%,38,26%,39,17%,12,1%,25,18%,29,11%,87,45%,78,56%
Maxi Kleber,32.8,DAL,Big,636,4,45.3%,15,28%,25,15%,87,10%,48,25%,82,16%,79,31%,82,47%
Dalton Knecht,23.5,LAL,Wing,1417,77,57.9%,43,23%,43,15%,50,4%,41,19%,59,18%,73,40%,67,58%
Tyler Kolek,23.6,NYK,Point,208,15,45.7%,54,24%,21,18%,0,0%,6,18%,90,18%,69,40%,87,58%
Christian Koloko,24.4,LAL,Big,288,64,58.9%,90,77%,32,17%,42,2%,27,18%,42,3%,26,2%,28,5%
John Konchar,28.6,MEM,Wing,473,72,56.9%,63,30%,4,5%,0,0%,3,5%,97,36%,38,29%,77,65%
Luke Kornet,29.3,BOS,Big,1337,94,67.8%,97,83%,24,15%,32,1%,20,16%,19,0%,19,0%,17,1%
Vit Krejci,24.4,ATL,Wing,1120,99,65.4%,31,19%,31,13%,20,2%,21,14%,39,15%,88,52%,83,67%
Jonathan Kuminga,22.1,GSW,Forward,1118,20,49.9%,66,36%,98,36%,59,5%,94,41%,15,7%,15,15%,5,22%
Kyle Kuzma,29.3,WAS,Forward,886,13,47.1%,51,30%,90,31%,68,6%,86,38%,19,8%,43,24%,22,32%
Kyle Kuzma,29.3,MIL,Forward,1047,49,53.9%,56,32%,79,26%,75,7%,80,34%,31,11%,39,23%,27,34%
Jake LaRavia,23.0,SAC,Forward,354,77,57.4%,24,21%,85,29%,39,3%,75,32%,33,11%,70,35%,60,47%
Jake LaRavia,23.0,MEM,Forward,930,75,57.1%,87,45%,56,20%,33,3%,37,22%,25,10%,38,23%,25,33%
Zach LaVine,29.6,SAC,Combo,1169,97,60.8%,61,26%,22,18%,87,15%,57,32%,40,8%,54,34%,37,41%
Zach LaVine,29.6,CHI,Wing,1431,93,60.8%,77,36%,13,8%,96,17%,63,24%,10,7%,56,32%,30,39%
Jock Landale,29.0,HOU,Big,416,48,56.6%,56,48%,78,29%,87,9%,82,38%,32,1%,46,13%,39,14%
Pelle Larsson,23.7,MIA,Wing,728,39,52.1%,83,41%,50,15%,10,0%,29,16%,36,14%,41,29%,38,43%
A.J. Lawson,24.3,TOR,Wing,459,23,50.6%,85,41%,25,12%,0,0%,12,12%,55,17%,42,30%,48,47%
Caris LeVert,30.2,ATL,Wing,691,61,55.8%,76,36%,67,19%,39,3%,55,22%,32,12%,43,30%,34,42%
Caris LeVert,30.2,CLE,Wing,896,59,55.3%,79,39%,38,14%,36,3%,33,17%,45,16%,37,29%,43,45%
Alex Len,31.4,LAL,Big,101,4,44.7%,49,45%,97,45%,0,0%,90,45%,49,5%,35,5%,34,10%
Alex Len,31.4,SAC,Big,215,13,48.4%,64,56%,84,33%,0,0%,72,33%,61,8%,28,3%,37,11%
Kawhi Leonard,33.3,LAC,Forward,1179,64,55.9%,22,20%,95,34%,96,17%,99,51%,5,5%,45,25%,15,29%
Maxwell Lewis,22.3,BKN,Wing,268,26,51.1%,57,29%,68,20%,40,3%,57,23%,65,20%,37,29%,50,48%
Damian Lillard,34.3,MIL,Point,2092,73,54.9%,46,22%,10,14%,98,16%,42,30%,17,4%,75,45%,71,49%
Dereck Lively II,20.7,DAL,Big,827,95,70.0%,85,74%,70,26%,0,0%,54,26%,0,0%,0,0%,0,0%
Kevon Looney,28.7,GSW,Big,1110,21,51.1%,81,71%,49,21%,82,7%,63,28%,19,0%,20,0%,18,1%
Brook Lopez,36.6,MIL,Big,2544,71,59.8%,20,29%,45,20%,74,5%,52,26%,48,5%,91,40%,78,45%
Kevin Love,36.2,MIA,Big,251,8,46.5%,12,27%,21,14%,67,4%,25,18%,70,12%,96,43%,90,55%
Kyle Lowry,38.6,PHI,Combo,652,22,47.3%,2,7%,15,16%,54,7%,17,24%,87,19%,92,50%,94,69%
Trey Lyles,29.0,SAC,Big,1317,30,53.0%,16,28%,10,10%,53,3%,13,13%,88,19%,90,40%,93,59%
Sandro Mamukelashvili,25.4,SAS,Big,581,62,58.7%,25,32%,12,11%,36,1%,12,13%,73,12%,96,43%,92,56%
Terance Mann,28.0,ATL,Wing,677,96,62.4%,64,32%,80,24%,66,6%,75,29%,68,20%,11,19%,30,39%
Terance Mann,28.0,LAC,Wing,687,30,51.4%,75,36%,69,20%,70,7%,71,27%,51,17%,17,21%,22,38%
Tre Mann,23.7,CHA,Combo,314,45,51.3%,79,33%,52,24%,57,7%,48,31%,49,9%,34,27%,31,36%
Lauri Markkanen,27.4,UTA,Forward,1474,36,52.2%,27,23%,54,19%,57,5%,55,24%,27,10%,83,43%,74,53%
Naji Marshall,26.8,DAL,Forward,1862,65,56.1%,58,33%,100,37%,34,3%,91,40%,48,15%,11,12%,12,27%
Caleb Martin,29.1,PHI,Forward,924,32,51.6%,49,30%,62,21%,93,15%,83,35%,38,13%,35,22%,31,35%
Caleb Martin,29.1,DAL,Forward,267,3,42.3%,75,41%,70,23%,95,16%,90,39%,44,14%,2,6%,4,20%
Cody Martin,29.1,CHA,Wing,962,21,50.4%,68,33%,23,12%,87,12%,59,23%,75,22%,23,22%,39,44%
Cody Martin,29.1,PHX,Forward,191,1,35.6%,35,25%,20,13%,92,15%,63,27%,99,36%,9,11%,63,47%
Jaylen Martin,20.8,WAS,Wing,215,7,46.3%,78,38%,96,31%,35,3%,83,34%,26,10%,10,18%,7,28%
Tyrese Martin,25.7,BKN,Combo,1265,53,52.4%,41,20%,30,19%,22,4%,14,23%,90,19%,61,38%,87,57%
Kenyon Martin Jr.,23.8,UTA,Big,431,28,52.5%,42,42%,59,23%,0,0%,43,23%,97,27%,39,7%,68,35%
Kenyon Martin Jr.,23.8,PHI,Big,460,90,65.3%,79,70%,10,10%,31,1%,7,11%,74,13%,38,6%,44,19%
Garrison Mathews,28.0,ATL,Wing,796,67,56.5%,3,9%,14,8%,37,3%,11,11%,87,26%,91,53%,97,80%
Bennedict Mathurin,22.4,IND,Wing,2134,42,52.3%,80,39%,77,22%,83,10%,80,32%,1,5%,29,24%,9,29%
Karlo Matkovic,23.6,NOP,Big,719,82,62.3%,59,50%,53,22%,28,1%,41,23%,80,15%,44,12%,55,27%
Tyrese Maxey,24.0,PHI,Point,1944,50,51.3%,71,32%,35,21%,46,7%,33,27%,19,4%,58,37%,44,40%
Miles McBride,24.1,NYK,Combo,1537,49,52.0%,34,18%,8,13%,82,13%,25,26%,82,17%,62,39%,83,56%
Jared McCain,20.7,PHI,Combo,576,79,55.7%,67,28%,29,19%,56,7%,28,26%,53,11%,57,36%,63,47%
CJ McCollum,33.1,NOP,Combo,1828,59,53.0%,44,20%,64,27%,62,9%,67,36%,29,7%,59,37%,47,44%
TJ McConnell,32.6,IND,Point,1413,62,53.2%,83,34%,94,46%,83,13%,98,59%,13,2%,6,4%,6,7%
Jaden McDaniels,24.1,MIN,Forward,2610,51,53.9%,54,32%,84,27%,64,6%,79,33%,66,19%,16,16%,28,34%
Doug McDermott,32.8,SAC,Forward,260,67,56.2%,2,9%,2,4%,47,4%,6,7%,80,23%,100,61%,100,84%
Jordan McLaughlin,28.6,SAC,Combo,133,62,53.6%,38,19%,32,19%,83,13%,56,32%,95,23%,31,26%,69,48%
De'Anthony Melton,26.4,GSW,Wing,119,44,52.8%,28,18%,63,18%,0,0%,38,18%,13,7%,95,56%,73,64%
Sam Merrill,28.5,CLE,Wing,1335,75,57.6%,6,10%,1,2%,22,2%,1,4%,73,21%,100,65%,99,86%
Vasilije Micic,30.8,CHA,Combo,757,9,42.4%,46,21%,20,17%,92,17%,66,35%,2,1%,80,43%,52,45%
Khris Middleton,33.2,MIL,Forward,533,91,59.9%,5,12%,75,24%,100,25%,98,49%,9,6%,63,33%,39,39%
Khris Middleton,33.2,WAS,Forward,309,9,46.8%,9,12%,92,33%,99,22%,100,54%,11,7%,50,27%,25,33%
Brandon Miller,21.9,CHA,Forward,923,30,51.5%,15,16%,63,21%,74,7%,67,28%,6,5%,96,51%,79,56%
Jordan Miller,24.8,LAC,Wing,286,17,49.0%,91,45%,81,24%,25,2%,66,25%,24,9%,15,20%,10,29%
Patty Mills,36.2,UTA,Point,260,13,45.4%,2,5%,2,9%,73,10%,8,19%,83,13%,100,62%,100,75%
Shake Milton,28.1,BKN,Combo,478,82,55.8%,43,20%,87,35%,21,4%,74,38%,70,14%,36,28%,38,42%
Shake Milton,28.1,LAL,Wing,285,11,47.6%,51,27%,97,34%,75,8%,96,41%,40,15%,8,16%,14,32%
Josh Minott,21.9,MIN,Forward,178,34,51.8%,95,48%,6,5%,0,0%,2,5%,98,34%,10,12%,58,47%
Yves Missi,20.5,NOP,Big,1937,36,54.6%,95,82%,36,18%,22,0%,28,18%,0,0%,0,0%,0,0%
Ajay Mitchell,22.4,OKC,Combo,529,47,51.9%,74,30%,86,33%,34,6%,77,39%,47,9%,18,22%,22,31%
Davion Mitchell,26.2,MIA,Point,940,98,59.4%,88,39%,37,21%,13,3%,17,24%,67,9%,37,29%,35,38%
Davion Mitchell,26.2,TOR,Point,1074,60,53.2%,75,33%,17,17%,25,5%,12,21%,69,9%,60,37%,60,45%
Donovan Mitchell,28.2,CLE,Combo,2228,60,53.3%,49,22%,36,20%,80,13%,59,33%,14,5%,70,40%,53,45%
Evan Mobley,23.4,CLE,Big,2161,74,60.3%,61,52%,57,23%,50,2%,52,26%,47,5%,57,18%,49,23%
Jonathan Mogbo,23.0,TOR,Big,1209,6,45.9%,68,57%,44,20%,76,6%,53,26%,64,9%,41,8%,42,17%
Malik Monk,26.7,SAC,Wing,2053,33,51.7%,41,22%,90,27%,80,9%,87,35%,4,5%,66,37%,35,43%
Moses Moody,22.4,GSW,Wing,1591,50,54.0%,49,24%,62,17%,32,3%,48,20%,71,21%,60,34%,63,55%
Wendell Moore Jr.,23.1,CHA,Wing,230,71,56.8%,94,47%,24,12%,50,4%,31,16%,46,16%,17,21%,21,37%
Wendell Moore Jr.,23.1,DET,Wing,173,29,51.3%,88,43%,54,16%,85,11%,74,27%,69,20%,2,9%,11,30%
Ja Morant,25.2,MEM,Point,1513,48,51.3%,79,33%,90,35%,23,4%,75,39%,37,6%,17,21%,13,27%
Markieff Morris,35.2,LAL,Big,106,2,41.3%,2,17%,65,24%,91,12%,78,37%,90,20%,74,27%,81,46%
Monte Morris,29.3,PHX,Point,501,23,47.9%,15,14%,79,32%,85,13%,87,46%,94,19%,15,21%,40,40%
Trey Murphy III,24.4,NOP,Forward,1851,60,55.1%,46,30%,55,19%,46,4%,42,23%,20,8%,78,39%,64,47%
Dejounte Murray,28.1,NOP,Point,1012,10,44.7%,60,25%,58,27%,94,16%,79,42%,38,6%,35,27%,25,33%
Jamal Murray,27.7,DEN,Combo,2409,70,54.6%,47,21%,48,23%,100,22%,89,45%,7,4%,41,30%,25,33%
Keegan Murray,24.2,SAC,Forward,2600,50,53.9%,23,21%,59,20%,66,6%,60,26%,53,16%,74,37%,73,53%
Kris Murray,24.2,POR,Forward,909,8,45.9%,94,48%,18,12%,0,0%,14,12%,78,22%,22,18%,41,41%
Sviatoslav Mykhailiuk,27.4,UTA,Wing,751,30,51.4%,18,15%,58,17%,47,4%,50,21%,52,17%,80,47%,77,64%
Larry Nance Jr.,31.8,ATL,Big,463,86,63.4%,27,34%,28,16%,59,3%,30,19%,84,18%,77,29%,82,47%
Andrew Nembhard,24.8,IND,Combo,1871,43,51.0%,55,24%,78,29%,93,18%,94,47%,45,8%,11,21%,17,29%
Aaron Nesmith,25.0,IND,Wing,1123,95,61.7%,58,29%,59,17%,55,5%,54,22%,66,20%,39,29%,51,49%
Georges Niang,31.4,ATL,Forward,640,82,58.1%,13,15%,41,18%,22,2%,28,19%,70,20%,89,46%,88,66%
Georges Niang,31.4,CLE,Forward,1005,94,61.2%,21,20%,32,15%,8,1%,19,16%,93,31%,65,33%,86,64%
Zeke Nnaji,23.8,DEN,Big,545,52,57.3%,64,55%,2,7%,68,4%,8,11%,90,19%,49,14%,67,33%
Jaylen Nowell,25.3,NOP,Combo,154,8,41.7%,53,23%,97,41%,33,6%,92,46%,32,7%,23,24%,20,31%
Jusuf Nurkic,30.2,PHX,Big,591,20,50.9%,56,48%,50,22%,0,0%,39,22%,50,5%,69,25%,62,30%
Jusuf Nurkic,30.2,CHA,Big,465,32,53.7%,47,43%,85,34%,40,1%,75,35%,28,1%,62,21%,48,22%
Royce O'Neale,31.4,PHX,Forward,1805,86,58.8%,11,13%,15,10%,14,1%,13,11%,69,20%,97,56%,94,76%
Chuma Okeke,26.2,PHI,Wing,171,100,69.7%,67,32%,0,0%,0,0%,0,0%,91,29%,72,38%,85,68%
Josh Okogie,26.2,PHX,Forward,324,73,56.8%,86,45%,45,18%,51,4%,35,22%,82,24%,7,9%,25,33%
Josh Okogie,26.2,CHA,Forward,274,11,46.9%,73,38%,51,19%,19,2%,30,21%,50,16%,47,26%,43,41%
Onyeka Okongwu,23.9,ATL,Big,2062,73,60.3%,70,59%,48,21%,24,0%,38,22%,67,11%,42,9%,45,19%
Isaac Okoro,23.8,CLE,Forward,984,87,59.4%,75,40%,7,6%,7,0%,5,7%,96,34%,26,20%,75,54%
Kelly Olynyk,33.5,TOR,Big,377,53,57.3%,44,42%,41,20%,73,5%,48,25%,34,2%,78,30%,65,33%
Kelly Olynyk,33.5,NOP,Big,507,37,54.7%,57,48%,42,20%,90,11%,69,31%,44,4%,54,17%,46,21%
Kelly Oubre,28.9,PHI,Forward,2065,35,51.8%,81,43%,75,25%,25,2%,62,27%,28,10%,25,20%,16,30%
Chris Paul,39.5,SAS,Point,2291,77,55.1%,0,4%,12,14%,100,19%,52,34%,65,8%,96,54%,90,63%
Cameron Payne,30.2,NYK,Combo,1037,41,50.4%,33,18%,43,21%,20,4%,22,25%,26,6%,93,51%,85,57%
Elfrid Payton,30.7,NOP,Combo,359,3,37.8%,54,23%,100,66%,40,6%,99,72%,0,1%,2,4%,0,5%
Elfrid Payton,30.7,CHA,Point,104,0,18.8%,4,6%,100,94%,0,0%,100,94%,0,0%,0,0%,0,0%
Gary Payton II,31.9,GSW,Wing,920,97,62.7%,96,49%,70,20%,10,0%,49,20%,58,18%,5,13%,13,31%
Drew Peterson,25.0,BOS,Forward,127,81,58.0%,19,19%,3,4%,0,0%,0,4%,90,30%,94,48%,96,78%
Julian Phillips,21.0,CHI,Big,1044,22,51.3%,38,41%,7,9%,21,0%,5,9%,98,33%,53,17%,87,49%
Jalen Pickett,25.0,DEN,Combo,573,71,54.6%,23,15%,17,17%,89,15%,52,32%,92,21%,51,32%,78,53%
Scotty Pippen,24.0,MEM,Combo,1658,78,55.5%,87,36%,72,28%,10,3%,46,31%,41,8%,29,25%,24,33%
Mason Plumlee,34.7,PHX,Big,1255,81,62.1%,87,75%,58,23%,36,1%,47,25%,27,1%,0,0%,21,1%
Brandin Podziemski,21.7,GSW,Combo,1675,61,53.5%,30,18%,57,25%,76,11%,70,37%,46,8%,60,37%,59,46%
Jakob Poeltl,29.0,TOR,Big,1685,84,62.9%,67,56%,91,39%,64,4%,85,43%,15,0%,18,0%,14,0%
Jordan Poole,25.4,WAS,Point,2000,71,54.5%,52,24%,15,16%,38,6%,13,22%,33,5%,85,49%,79,54%
Craig Porter,24.7,CLE,Combo,401,85,56.3%,97,44%,46,22%,16,4%,24,26%,34,7%,21,23%,18,30%
Kevin Porter,24.5,MIL,Combo,596,68,54.3%,68,28%,49,23%,97,21%,85,43%,24,6%,20,23%,15,29%
Kevin Porter,24.5,LAC,Combo,842,13,45.7%,52,22%,84,31%,99,22%,98,54%,5,2%,15,22%,8,24%
Michael Porter,26.3,DEN,Forward,2590,92,60.2%,53,31%,24,14%,88,12%,58,25%,7,6%,75,38%,49,44%
Bobby Portis,29.7,MIL,Big,1237,27,52.3%,7,23%,73,28%,99,20%,93,48%,60,8%,62,20%,58,29%
Kristaps Porzingis,29.3,BOS,Big,1208,50,57.0%,13,27%,71,27%,84,8%,74,35%,38,3%,87,35%,70,38%
Quinten Post,24.6,GSW,Big,635,65,59.2%,5,21%,18,13%,55,3%,18,16%,85,18%,98,45%,96,64%
Micah Potter,26.6,UTA,Big,679,36,54.6%,7,23%,5,8%,27,1%,4,9%,100,40%,75,28%,99,68%
Dwight Powell,33.3,DAL,Big,467,98,71.3%,98,86%,8,9%,0,0%,5,9%,47,5%,0,0%,28,5%
Norman Powell,31.4,LAC,Wing,1956,81,58.1%,57,28%,77,22%,76,8%,77,30%,9,7%,63,35%,33,42%
Taurean Prince,30.6,MIL,Wing,2161,91,60.7%,36,21%,32,13%,43,3%,30,16%,95,34%,44,30%,72,63%
Payton Pritchard,26.8,BOS,Point,2201,100,63.1%,21,16%,0,8%,27,5%,0,12%,85,13%,98,58%,98,72%
Olivier-Maxence Prosper,22.3,DAL,Forward,498,2,41.7%,98,54%,43,18%,60,5%,39,23%,52,16%,4,8%,7,23%
Trevelin Queen,27.7,ORL,Wing,352,48,53.5%,73,36%,36,13%,45,4%,35,17%,48,16%,50,31%,47,47%
Neemias Queta,25.3,BOS,Big,768,87,63.9%,88,76%,62,24%,0,0%,45,24%,22,1%,0,0%,16,1%
Immanuel Quickley,25.4,TOR,Combo,917,52,52.2%,29,17%,82,30%,46,7%,71,37%,18,5%,75,41%,61,46%
Lester Quinones,24.0,NOP,Big,148,31,53.3%,10,27%,34,17%,70,5%,39,22%,68,11%,90,40%,88,51%
Julius Randle,29.9,MIN,Big,2222,34,54.1%,31,36%,75,28%,76,6%,73,34%,58,7%,65,22%,61,30%
Duop Reath,28.4,POR,Big,372,29,52.5%,21,30%,4,8%,28,1%,4,9%,75,14%,99,48%,95,62%
Austin Reaves,26.4,LAL,Combo,2549,89,56.7%,48,22%,59,26%,41,6%,54,32%,28,6%,69,40%,60,46%
Cameron Reddish,25.2,LAL,Forward,553,16,48.9%,62,34%,47,19%,38,3%,32,22%,79,23%,32,22%,51,44%
Paul Reed,25.4,DET,Big,347,19,50.9%,58,48%,66,25%,90,12%,78,37%,44,4%,43,11%,40,15%
Alex Reese,25.5,PHI,Forward,196,96,62.8%,29,24%,4,4%,24,2%,4,6%,83,25%,88,45%,90,71%
Antonio Reeves,23.9,NOP,Wing,548,70,56.7%,50,25%,66,19%,58,5%,62,24%,63,19%,53,32%,56,51%
Naz Reid,25.2,MIN,Big,2190,44,55.6%,10,27%,67,25%,30,1%,53,26%,71,12%,87,36%,84,47%
Jared Rhoden,25.2,TOR,Wing,205,76,57.7%,97,56%,3,4%,15,1%,3,5%,64,20%,14,20%,28,39%
Nick Richards,26.9,PHX,Big,815,75,60.5%,74,63%,83,33%,67,4%,80,37%,20,0%,0,0%,15,0%
Nick Richards,26.9,CHA,Big,438,46,56.1%,89,76%,47,21%,56,3%,45,23%,25,1%,0,0%,19,1%
Josh Richardson,31.1,MIA,Combo,139,6,41.2%,21,14%,33,19%,75,11%,43,31%,71,14%,77,42%,82,56%
Zaccharie Risacher,19.6,ATL,Forward,1804,45,53.6%,69,37%,44,18%,40,3%,31,21%,61,18%,42,24%,44,42%
Duncan Robinson,30.5,MIA,Wing,1778,83,58.3%,19,15%,30,12%,9,0%,16,13%,38,15%,97,57%,90,72%
Mitchell Robinson,26.6,NYK,Big,288,91,66.1%,100,95%,0,5%,0,0%,0,5%,0,0%,0,0%,0,0%
Orlando Robinson,24.3,TOR,Big,668,14,49.6%,53,47%,87,35%,35,1%,77,36%,35,2%,48,14%,42,16%
Jeremiah Robinson-Earl,24.0,NOP,Big,1134,24,51.6%,32,37%,19,14%,66,4%,23,18%,95,25%,60,20%,79,45%
David Roddy,23.6,ATL,Forward,302,93,60.7%,63,34%,71,23%,0,0%,45,23%,47,15%,57,28%,46,43%
Ryan Rollins,22.3,MIL,Point,751,90,58.3%,69,29%,38,21%,62,8%,38,29%,96,20%,19,22%,52,42%
Terry Rozier,30.6,MIA,Point,1630,21,46.4%,62,25%,42,22%,48,7%,35,29%,98,21%,31,25%,63,46%
Rayan Rupert,20.4,POR,Combo,325,38,49.5%,82,33%,55,25%,8,2%,30,27%,86,18%,16,22%,33,40%
D'Angelo Russell,28.7,BKN,Point,716,19,46.1%,8,11%,65,28%,50,7%,62,35%,25,5%,87,49%,77,54%
D'Angelo Russell,28.7,LAL,Point,755,46,50.8%,31,20%,40,21%,60,8%,40,29%,35,5%,83,46%,75,51%
Domantas Sabonis,28.5,SAC,Big,2427,84,62.6%,68,57%,47,21%,77,6%,58,27%,26,1%,50,15%,41,16%
Tidjane Salaun,19.2,CHA,Big,1181,3,41.7%,15,28%,26,16%,49,2%,25,18%,72,12%,94,42%,90,54%
Gui Santos,22.4,GSW,Wing,647,70,56.7%,74,36%,27,12%,17,1%,17,13%,70,21%,46,30%,55,51%
Dario Saric,30.6,DEN,Big,198,2,40.4%,43,42%,21,14%,73,5%,32,19%,57,7%,82,32%,72,39%
Alexandre Sarr,19.5,WAS,Big,1809,5,45.8%,14,28%,79,29%,72,5%,73,34%,52,6%,83,32%,72,38%
Marcus Sasser,24.1,DET,Point,724,69,54.4%,37,21%,48,24%,63,8%,48,32%,42,6%,71,41%,67,47%
Baylor Scheierman,24.1,BOS,Forward,309,39,52.5%,7,12%,9,7%,45,4%,10,11%,88,28%,95,49%,95,77%
Dennis Schroder,31.1,DET,Point,695,12,44.9%,56,24%,54,26%,79,12%,67,38%,23,4%,46,34%,37,38%
Dennis Schroder,31.1,BKN,Combo,772,69,54.5%,64,27%,37,20%,61,9%,40,30%,13,5%,63,39%,45,44%
Dennis Schroder,31.1,GSW,Combo,629,16,45.9%,5,9%,75,28%,95,19%,95,48%,9,4%,64,39%,41,43%
Alperen Sengun,22.3,HOU,Big,2391,19,50.7%,51,46%,92,40%,82,7%,92,47%,21,0%,39,6%,31,7%
Brice Sensabaugh,21.0,UTA,Forward,1393,85,58.7%,8,12%,69,23%,62,6%,68,28%,75,20%,80,39%,83,60%
Collin Sexton,25.8,UTA,Wing,1754,52,54.4%,45,23%,100,39%,82,10%,98,49%,8,6%,21,21%,5,28%
Landry Shamet,27.6,NYK,Wing,703,78,57.9%,25,18%,23,12%,60,5%,34,17%,89,27%,71,38%,80,66%
Terrence Shannon Jr.,24.3,MIN,Forward,267,58,54.7%,91,46%,77,25%,49,4%,72,29%,63,18%,3,7%,9,25%
Day'Ron Sharpe,23.0,BKN,Big,868,35,54.4%,75,63%,46,21%,62,4%,47,24%,43,4%,41,8%,38,13%
Shaedon Sharpe,21.4,POR,Combo,2258,48,51.9%,76,30%,13,16%,86,15%,45,31%,37,7%,48,32%,32,39%
Jamal Shead,22.3,TOR,Point,1379,31,49.6%,58,24%,69,30%,19,4%,58,34%,56,7%,50,35%,48,42%
