Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Joey Dorsey,26.9,TOR,Big,482,60,+1.0,+1,11,-6.9,23,-2.1%,4,+3.1%,96,+5.4%,10,-5.0,96,-7.9,74,-1.4%,89,+2.2%,81,-2.1%,67,-1.2
Toney Douglas,24.6,NYK,Combo,1935,72,+3.3,+9,51,-0.6,18,-2.6%,71,-0.8%,70,+1.6%,51,-0.0,83,-4.0,79,-1.8%,90,+2.2%,44,+0.4%,24,+3.0
Chris Douglas-Roberts,23.8,MIL,Wing,831,50,-0.8,-2,49,-0.8,60,+0.5%,41,+0.5%,22,-2.1%,93,+5.0,50,+0.1,80,-1.8%,40,-0.4%,40,+0.6%,7,+6.0
Zabian Dowdell,26.1,PHX,Combo,233,11,-9.3,-24,6,-9.9,7,-4.0%,59,-0.2%,41,-0.8%,11,-4.9,58,-0.7,54,-0.2%,91,+2.4%,8,+3.5%,58,-0.4
Goran Dragic,24.5,PHX,Combo,807,2,-16.2,-37,2,-14.3,2,-6.9%,11,+2.2%,44,-0.5%,62,+0.9,32,+1.9,14,+2.6%,52,+0.1%,78,-1.9%,71,-1.6
Goran Dragic,24.5,HOU,Combo,344,16,-8.1,-17,8,-8.8,10,-3.4%,15,+1.9%,42,-0.7%,44,-0.6,59,-0.7,71,-1.1%,13,-1.8%,62,-0.8%,57,-0.3
Jared Dudley,25.3,PHX,Wing,2071,57,+0.4,+1,39,-1.9,37,-1.1%,26,+1.2%,72,+1.8%,63,+1.0,72,-2.3,68,-0.9%,40,-0.5%,76,-1.7%,46,+0.6
Chris Duhon,28.2,ORL,Point,708,27,-4.9,-11,8,-8.8,20,-2.5%,2,+4.1%,71,+1.7%,67,+1.3,82,-3.9,42,+0.5%,65,+0.7%,86,-2.5%,95,-6.0
Tim Duncan,34.5,SAS,Big,2149,83,+6.0,+14,52,-0.4,45,-0.5%,69,-0.7%,35,-1.1%,45,-0.6,92,-6.4,90,-2.8%,30,-0.9%,93,-3.7%,85,-3.6
Mike Dunleavy,30.1,IND,Forward,1674,79,+5.0,+13,60,+0.7,85,+2.3%,66,-0.5%,14,-3.0%,13,-4.3,84,-4.3,88,-2.6%,17,-1.5%,94,-3.8%,64,-0.9
Kevin Durant,22.1,OKC,Forward,3030,36,-3.0,-7,66,+1.4,28,-1.7%,92,-2.2%,47,-0.3%,75,+1.9,16,+4.4,54,-0.2%,9,-2.1%,18,+2.4%,80,-2.8
Wayne Ellington,22.9,MIN,Wing,1087,35,-3.2,-7,36,-2.5,36,-1.1%,33,+0.9%,42,-0.7%,58,+0.5,44,+0.7,32,+1.2%,28,-1.0%,80,-2.0%,51,+0.1
Monta Ellis,25.0,GSW,Combo,3213,17,-7.7,-20,46,-1.2,49,-0.3%,55,-0.1%,23,-2.0%,48,-0.3,9,+6.5,15,+2.3%,18,-1.4%,8,+3.2%,50,+0.3
Francisco Elson,34.7,UTA,Big,562,23,-5.8,-15,13,-6.5,23,-2.2%,26,+1.3%,27,-1.7%,52,+0.0,59,-0.7,52,-0.1%,97,+3.5%,17,+2.4%,11,+5.0
Melvin Ely,32.5,DEN,Big,323,50,-0.8,-2,56,+0.0,79,+1.8%,66,-0.5%,41,-0.7%,6,-6.6,43,+0.8,40,+0.7%,91,+2.4%,2,+5.8%,40,+1.3
Semih Erden,24.3,BOS,Big,448,5,-12.3,-30,14,-6.1,30,-1.6%,15,+1.9%,47,-0.3%,53,+0.1,11,+6.2,19,+2.1%,39,-0.5%,24,+1.7%,10,+5.2
Jeremy Evans,23.0,UTA,Forward,408,31,-4.1,-10,32,-2.9,62,+0.6%,10,+2.3%,72,+1.8%,67,+1.2,40,+1.2,25,+1.5%,62,+0.5%,51,-0.1%,76,-2.2
Maurice Evans,32.0,ATL,Wing,764,17,-7.8,-21,16,-5.8,6,-4.0%,44,+0.4%,81,+2.8%,20,-3.1,32,+2.1,35,+1.0%,80,+1.4%,29,+1.4%,41,+1.2
Maurice Evans,32.0,WAS,Wing,694,26,-5.3,-11,14,-6.2,46,-0.5%,13,+2.0%,11,-3.3%,62,+1.0,62,-0.9,78,-1.7%,55,+0.2%,12,+2.9%,23,+3.1
Reggie Evans,30.5,TOR,Big,793,19,-7.4,-17,22,-4.7,10,-3.4%,10,+2.3%,91,+4.1%,65,+1.2,25,+2.8,45,+0.4%,14,-1.7%,20,+2.2%,88,-3.9
Tyreke Evans,21.1,SAC,Wing,2101,41,-2.1,-5,37,-2.4,26,-1.9%,51,+0.1%,72,+1.8%,21,-3.0,54,-0.2,67,-0.8%,54,+0.2%,16,+2.5%,50,+0.3
Christian Eyenga,21.4,CLE,Wing,908,30,-4.2,-7,34,-2.8,40,-0.9%,64,-0.4%,30,-1.5%,18,-3.4,37,+1.5,39,+0.7%,82,+1.5%,23,+1.9%,28,+2.5
Jordan Farmar,23.9,NJN,Point,1768,54,-0.2,-0,51,-0.4,70,+1.1%,36,+0.8%,61,+0.6%,14,-4.1,55,-0.3,73,-1.4%,73,+1.0%,5,+4.0%,16,+4.1
Derrick Favors,19.3,NJN,Big,1046,45,-1.6,-4,26,-3.9,30,-1.6%,11,+2.2%,87,+3.5%,17,-3.6,73,-2.4,88,-2.5%,28,-1.0%,31,+1.2%,47,+0.5
Derrick Favors,19.3,UTA,Big,428,10,-9.8,-22,8,-8.7,8,-3.8%,19,+1.7%,76,+2.1%,27,-2.2,42,+1.0,8,+3.2%,92,+2.5%,35,+1.0%,93,-5.1
Raymond Felton,26.3,NYK,Point,2070,26,-5.4,-14,68,+1.8,71,+1.2%,77,-1.0%,4,-4.8%,80,+2.4,7,+7.2,6,+3.5%,67,+0.8%,7,+3.6%,6,+6.1
Raymond Felton,26.3,DEN,Combo,632,85,+6.2,+11,97,+10.0,93,+3.6%,6,+2.8%,100,+8.6%,96,+6.3,19,+3.8,47,+0.2%,66,+0.7%,21,+2.2%,2,+9.8
Rudy Fernandez,25.6,POR,Combo,1771,47,-1.2,-3,49,-0.8,63,+0.6%,46,+0.3%,11,-3.4%,58,+0.6,46,+0.4,51,-0.0%,73,+1.0%,38,+0.8%,17,+3.9
Kyrylo Fesenko,23.9,UTA,Big,412,82,+5.7,+15,20,-5.0,54,-0.0%,7,+2.7%,76,+2.1%,37,-1.2,99,-10.7,97,-4.4%,95,+3.2%,84,-2.3%,1,+11.2
Landry Fields,22.3,NYK,Wing,2532,57,+0.5,+1,72,+2.4,92,+3.4%,44,+0.4%,52,-0.0%,16,-3.9,33,+1.8,38,+0.8%,4,-2.7%,88,-2.8%,91,-4.8
Derek Fisher,36.2,LAL,Point,2293,91,+8.2,+18,89,+5.9,79,+1.8%,73,-0.9%,78,+2.3%,82,+2.7,71,-2.3,28,+1.5%,69,+0.8%,79,-1.9%,73,-1.8
Jonny Flynn,21.7,MIN,Point,927,25,-5.6,-11,37,-2.3,56,+0.1%,48,+0.2%,12,-3.3%,65,+1.1,22,+3.3,3,+4.0%,75,+1.1%,67,-1.1%,89,-4.2
Gary Forbes,25.7,DEN,Wing,688,21,-6.8,-17,59,+0.4,51,-0.2%,21,+1.7%,94,+4.8%,24,-2.6,7,+7.1,2,+4.2%,42,-0.3%,39,+0.7%,61,-0.7
T.J. Ford,27.6,IND,Point,759,59,+0.7,+2,19,-5.2,19,-2.5%,54,-0.0%,38,-0.9%,20,-3.1,90,-5.9,91,-3.0%,96,+3.3%,52,-0.1%,3,+7.7
Jeff Foster,33.8,IND,Big,938,88,+7.4,+19,71,+2.2,8,-3.8%,96,-3.0%,99,+8.2%,23,-2.7,87,-5.2,90,-2.8%,72,+1.0%,66,-1.0%,27,+2.6
Randy Foye,27.1,LAC,Wing,1534,27,-5.0,-12,33,-2.8,43,-0.6%,59,-0.2%,4,-4.8%,83,+2.9,31,+2.2,39,+0.8%,53,+0.2%,11,+2.9%,24,+2.9
Channing Frye,27.5,PHX,Big,2528,88,+7.4,+19,79,+3.6,73,+1.3%,80,-1.2%,25,-1.8%,50,-0.1,81,-3.8,82,-2.0%,28,-1.0%,77,-1.8%,79,-2.6
Dan Gadzuric,32.7,GSW,Big,285,23,-5.9,-14,5,-10.3,2,-6.3%,14,+2.0%,99,+7.3%,10,-5.1,85,-4.4,70,-1.0%,84,+1.7%,85,-2.5%,27,+2.6
Dan Gadzuric,32.7,NJN,Big,149,44,-1.6,-4,43,-1.5,31,-1.5%,63,-0.4%,30,-1.5%,36,-1.3,49,+0.1,34,+1.1%,46,-0.1%,73,-1.5%,3,+7.4
Sundiata Gaines,24.5,NJN,Combo,145,97,+14.1,+34,98,+11.5,99,+6.0%,37,+0.8%,95,+4.8%,57,+0.4,74,-2.6,98,-4.7%,88,+2.0%,49,+0.1%,0,+13.4
Danilo Gallinari,22.2,NYK,Forward,1662,59,+0.7,+2,86,+5.0,92,+3.5%,46,+0.3%,27,-1.7%,99,+9.2,17,+4.3,2,+4.2%,50,+0.1%,60,-0.7%,71,-1.7
Danilo Gallinari,22.2,DEN,Forward,429,19,-7.4,-13,3,-13.5,5,-4.7%,36,+0.8%,2,-5.7%,87,+3.6,91,-6.0,91,-2.9%,86,+1.8%,52,-0.1%,63,-0.9
Francisco Garcia,28.8,SAC,Wing,1372,58,+0.7,+1,40,-1.8,44,-0.6%,76,-1.0%,21,-2.2%,26,-2.3,73,-2.5,72,-1.3%,73,+1.0%,33,+1.1%,21,+3.4
Kevin Garnett,34.5,BOS,Big,2215,100,+20.4,+48,99,+12.4,99,+5.6%,93,-2.2%,75,+2.0%,63,+1.0,96,-8.0,86,-2.4%,87,+2.0%,92,-3.4%,73,-1.9
Marc Gasol,25.8,MEM,Big,2580,45,-1.5,-4,44,-1.3,63,+0.6%,60,-0.2%,13,-3.1%,30,-1.8,49,+0.2,41,+0.6%,13,-1.7%,65,-1.0%,96,-6.1
Pau Gasol,30.3,LAL,Big,3018,94,+8.8,+21,95,+8.5,81,+2.0%,93,-2.4%,66,+1.2%,72,+1.7,56,-0.4,48,+0.1%,83,+1.6%,19,+2.3%,55,-0.1
Rudy Gay,24.2,MEM,Wing,2145,92,+8.4,+22,78,+3.4,86,+2.4%,74,-0.9%,13,-3.2%,79,+2.2,86,-5.1,85,-2.4%,19,-1.3%,86,-2.5%,81,-3.1
Alonzo Gee,23.4,WAS,Wing,120,16,-7.9,-10,18,-5.3,2,-6.8%,53,+0.0%,93,+4.5%,61,+0.8,26,+2.7,22,+1.9%,14,-1.7%,94,-3.9%,83,-3.3
Alonzo Gee,23.4,CLE,Wing,936,49,-0.9,-2,46,-1.1,22,-2.3%,41,+0.6%,94,+4.7%,77,+2.1,54,-0.2,37,+0.8%,30,-0.9%,78,-1.9%,90,-4.6
Paul George,20.5,IND,Forward,1189,62,+1.3,+4,73,+2.5,48,-0.4%,57,-0.1%,85,+3.3%,89,+3.8,41,+1.2,46,+0.3%,80,+1.4%,15,+2.6%,32,+2.1
Daniel Gibson,24.7,CLE,Combo,1810,92,+8.5,+15,84,+4.6,69,+1.0%,84,-1.4%,32,-1.3%,90,+4.0,83,-3.9,81,-1.9%,70,+0.8%,87,-2.5%,10,+5.3
Taj Gibson,25.4,CHI,Big,1696,66,+2.1,+4,57,+0.2,36,-1.2%,43,+0.4%,93,+4.5%,44,-0.6,69,-1.8,88,-2.6%,32,-0.8%,55,-0.4%,42,+1.1
Manu Ginobili,33.3,SAS,Wing,2413,97,+12.5,+29,93,+7.0,88,+2.7%,87,-1.6%,57,+0.3%,61,+0.8,88,-5.4,61,-0.5%,88,+2.1%,71,-1.4%,68,-1.2
Ryan Gomes,28.2,LAC,Forward,2087,64,+1.9,+5,83,+4.4,68,+0.9%,97,-3.0%,36,-1.1%,70,+1.5,28,+2.4,45,+0.4%,16,-1.5%,87,-2.6%,22,+3.3
Drew Gooden,29.1,MIL,Big,857,56,+0.3,+1,66,+1.4,53,-0.1%,62,-0.3%,46,-0.4%,83,+2.7,42,+1.1,53,-0.2%,10,-1.9%,63,-0.9%,54,-0.0
Ben Gordon,27.6,DET,Combo,2068,61,+1.1,+3,69,+1.9,78,+1.8%,39,+0.6%,49,-0.2%,40,-1.0,44,+0.8,40,+0.7%,81,+1.5%,34,+1.1%,29,+2.3
Eric Gordon,21.9,LAC,Wing,2106,85,+6.3,+16,94,+7.8,93,+3.5%,63,-0.4%,79,+2.4%,76,+2.0,36,+1.5,55,-0.3%,23,-1.2%,66,-1.0%,35,+1.7
Marcin Gortat,26.7,ORL,Big,368,34,-3.6,-8,28,-3.6,12,-3.2%,63,-0.4%,67,+1.2%,4,-6.9,51,-0.1,33,+1.2%,16,-1.5%,69,-1.3%,91,-4.7
Marcin Gortat,26.7,PHX,Big,1615,65,+2.0,+5,59,+0.6,65,+0.7%,43,+0.4%,63,+0.9%,41,-0.8,67,-1.4,72,-1.2%,62,+0.5%,29,+1.4%,71,-1.7
Joey Graham,28.4,CLE,Forward,526,39,-2.6,-5,27,-3.9,70,+1.1%,3,+3.7%,21,-2.2%,46,-0.5,64,-1.3,71,-1.2%,37,-0.6%,57,-0.5%,40,+1.3
Stephen Graham,28.4,NJN,Wing,898,7,-11.2,-20,32,-2.9,49,-0.3%,14,+2.0%,55,+0.1%,46,-0.5,4,+8.3,10,+2.9%,30,-0.9%,27,+1.5%,20,+3.6
Danny Granger,27.5,IND,Wing,2752,66,+2.2,+6,65,+1.3,74,+1.4%,21,+1.6%,56,+0.2%,79,+2.3,61,-0.9,68,-0.9%,19,-1.4%,43,+0.4%,91,-4.7
Aaron Gray,25.9,NOH,Big,503,77,+4.4,+12,86,+5.0,91,+3.2%,81,-1.2%,22,-2.1%,11,-4.9,45,+0.6,41,+0.7%,27,-1.0%,93,-3.6%,38,+1.5
Jeff Green,24.2,OKC,Forward,1811,28,-4.6,-11,48,-1.0,56,+0.1%,60,-0.2%,27,-1.7%,39,-1.1,21,+3.6,12,+2.6%,32,-0.8%,16,+2.5%,99,-8.0
Jeff Green,24.2,BOS,Forward,593,2,-16.0,-40,6,-10.2,8,-3.8%,3,+3.5%,82,+2.8%,14,-4.0,11,+5.8,34,+1.1%,20,-1.3%,42,+0.6%,31,+2.2
Willie Green,29.3,NOH,Wing,1640,30,-4.4,-12,18,-5.3,25,-2.0%,23,+1.5%,41,-0.8%,60,+0.7,60,-0.8,75,-1.5%,32,-0.8%,67,-1.1%,52,+0.1
Donte Greene,22.7,SAC,Wing,1077,63,+1.5,+4,57,+0.2,50,-0.3%,61,-0.3%,54,+0.1%,71,+1.6,66,-1.4,59,-0.4%,35,-0.6%,82,-2.2%,65,-1.0
Blake Griffin,21.6,LAC,Big,3101,79,+5.1,+13,92,+6.7,96,+4.5%,65,-0.5%,52,-0.0%,78,+2.2,36,+1.6,41,+0.6%,26,-1.0%,55,-0.3%,39,+1.4
Hamed Haddadi,25.5,MEM,Big,124,93,+8.6,+17,98,+10.8,97,+4.9%,35,+0.8%,100,+10.7%,43,-0.6,31,+2.2,49,+0.1%,2,-3.0%,95,-4.4%,22,+3.4
Richard Hamilton,32.7,DET,Combo,1485,51,-0.7,-2,62,+0.8,46,-0.5%,80,-1.2%,51,-0.1%,73,+1.7,38,+1.4,49,+0.1%,8,-2.1%,72,-1.4%,57,-0.3
Tyler Hansbrough,25.0,IND,Big,1462,25,-5.5,-14,52,-0.4,14,-3.0%,56,-0.1%,95,+5.1%,83,+2.8,14,+5.0,13,+2.6%,38,-0.6%,66,-1.0%,35,+1.7
Luke Harangody,22.8,BOS,Big,172,4,-12.7,-32,43,-1.5,10,-3.6%,52,+0.1%,82,+2.8%,80,+2.4,1,+11.2,5,+3.8%,50,+0.1%,1,+7.6%,47,+0.6
Luke Harangody,22.8,CLE,Big,391,40,-2.6,-6,37,-2.3,57,+0.2%,95,-2.6%,1,-6.3%,14,-4.0,48,+0.3,84,-2.2%,67,+0.8%,12,+2.9%,23,+3.0
James Harden,21.2,OKC,Wing,2098,68,+2.5,+6,71,+2.3,53,-0.1%,58,-0.1%,51,-0.0%,98,+8.3,53,-0.2,85,-2.4%,59,+0.4%,17,+2.5%,4,+7.0
Al Harrington,30.7,DEN,Big,1610,37,-2.9,-7,75,+2.9,67,+0.9%,45,+0.3%,59,+0.5%,49,-0.2,11,+5.8,3,+4.0%,88,+2.1%,35,+1.0%,15,+4.2
Devin Harris,27.7,NJN,Combo,1720,86,+6.5,+13,92,+6.7,78,+1.7%,92,-2.1%,19,-2.4%,94,+5.7,48,+0.2,18,+2.2%,41,-0.4%,90,-3.1%,84,-3.5
Devin Harris,27.7,UTA,Combo,528,80,+5.2,+13,98,+12.4,98,+4.9%,83,-1.3%,40,-0.8%,97,+7.1,7,+7.2,23,+1.8%,37,-0.6%,2,+6.9%,55,-0.2
Manny Harris,21.1,CLE,Combo,838,15,-8.2,-13,23,-4.6,18,-2.6%,49,+0.2%,68,+1.4%,38,-1.1,20,+3.6,24,+1.6%,59,+0.4%,10,+3.0%,74,-1.9
Udonis Haslem,30.4,MIA,Big,307,32,-3.7,-6,44,-1.4,12,-3.2%,30,+1.0%,85,+3.1%,99,+10.0,29,+2.3,37,+0.8%,56,+0.3%,89,-3.0%,1,+9.9
Spencer Hawes,22.5,PHI,Big,1710,29,-4.4,-12,30,-3.3,50,-0.3%,44,+0.4%,45,-0.5%,4,-7.2,40,+1.2,26,+1.5%,21,-1.2%,50,+0.0%,94,-5.4
Chuck Hayes,27.4,HOU,Big,2070,89,+7.6,+19,83,+4.4,83,+2.1%,81,-1.3%,44,-0.5%,32,-1.6,78,-3.1,36,+0.9%,81,+1.5%,60,-0.6%,99,-7.9
Gordon Hayward,20.6,UTA,Wing,1130,11,-9.2,-22,29,-3.4,54,+0.0%,18,+1.8%,62,+0.8%,57,+0.5,12,+5.8,16,+2.3%,9,-2.0%,72,-1.4%,14,+4.6
Lazar Hayward,23.9,MIN,Wing,338,7,-11.3,-16,30,-3.2,9,-3.7%,11,+2.2%,96,+5.3%,84,+3.0,5,+8.1,8,+3.3%,38,-0.5%,8,+3.4%,17,+3.9
Brendan Haywood,30.9,DAL,Big,1284,15,-8.3,-20,19,-5.1,24,-2.1%,23,+1.5%,64,+1.1%,19,-3.3,23,+3.1,11,+2.8%,81,+1.5%,34,+1.1%,45,+0.7
Luther Head,27.9,SAC,Combo,579,46,-1.4,-3,56,+0.1,61,+0.5%,23,+1.5%,51,-0.1%,87,+3.5,38,+1.4,64,-0.7%,17,-1.5%,63,-0.9%,36,+1.7
Gerald Henderson,22.9,CHA,Combo,1636,67,+2.2,+5,58,+0.3,46,-0.5%,86,-1.6%,52,-0.0%,62,+0.9,69,-1.8,73,-1.3%,63,+0.6%,39,+0.7%,40,+1.3
Xavier Henry,19.6,MEM,Wing,507,14,-8.3,-22,13,-6.3,15,-2.9%,77,-1.0%,18,-2.6%,15,-4.0,32,+2.0,87,-2.5%,39,-0.5%,21,+2.1%,6,+6.1
Roy Hibbert,23.9,IND,Big,2237,57,+0.4,+1,64,+1.2,94,+3.9%,9,+2.5%,14,-3.0%,44,-0.6,44,+0.8,62,-0.6%,5,-2.5%,44,+0.4%,93,-5.2
JJ Hickson,22.2,CLE,Big,2206,27,-4.8,-9,29,-3.4,26,-1.9%,16,+1.9%,73,+1.8%,72,+1.6,38,+1.4,43,+0.5%,11,-1.9%,62,-0.8%,84,-3.5
Nene Hilario,28.1,DEN,Big,2286,78,+4.7,+11,51,-0.4,79,+1.8%,61,-0.3%,2,-5.6%,72,+1.7,87,-5.1,92,-3.1%,6,-2.3%,95,-4.2%,83,-3.5
George Hill,24.5,SAS,Combo,2103,59,+0.8,+2,70,+2.1,65,+0.8%,40,+0.6%,35,-1.1%,98,+8.8,40,+1.2,60,-0.5%,46,-0.1%,42,+0.5%,12,+5.0
Grant Hill,38.1,PHX,Forward,2404,81,+5.4,+14,81,+4.0,80,+1.8%,94,-2.4%,3,-5.2%,47,-0.3,66,-1.4,58,-0.4%,53,+0.2%,49,+0.1%,61,-0.7
Jordan Hill,23.3,HOU,Big,1045,6,-11.7,-29,15,-6.0,17,-2.6%,11,+2.2%,65,+1.1%,31,-1.7,12,+5.7,34,+1.1%,13,-1.8%,46,+0.3%,25,+2.9
Kirk Hinrich,29.8,WAS,Combo,1465,28,-4.6,-10,36,-2.6,41,-0.8%,24,+1.5%,53,+0.0%,78,+2.2,32,+2.0,40,+0.7%,46,-0.1%,40,+0.7%,26,+2.7
Kirk Hinrich,29.8,ATL,Point,684,13,-8.6,-21,5,-10.4,22,-2.3%,13,+2.1%,0,-7.2%,4,-7.3,68,-1.8,50,+0.0%,43,-0.3%,79,-1.9%,77,-2.5
Jrue Holiday,20.4,PHI,Combo,2863,83,+6.0,+16,94,+7.7,95,+4.2%,50,+0.1%,59,+0.5%,48,-0.3,33,+1.7,12,+2.7%,50,+0.0%,79,-1.9%,70,-1.6
Ryan Hollins,26.1,CLE,Big,1121,79,+5.0,+10,75,+2.9,92,+3.4%,53,+0.1%,11,-3.4%,69,+1.4,70,-2.1,77,-1.6%,57,+0.3%,27,+1.5%,30,+2.3
Al Horford,24.4,ATL,Big,2698,73,+3.3,+9,60,+0.7,72,+1.3%,98,-3.2%,10,-3.4%,1,-10.0,74,-2.7,78,-1.7%,11,-1.9%,89,-2.9%,68,-1.2
Eddie House,32.5,MIA,Combo,866,40,-2.6,-5,31,-3.1,31,-1.5%,88,-1.7%,37,-1.0%,12,-4.6,57,-0.5,60,-0.5%,65,+0.7%,14,+2.7%,48,+0.5
Dwight Howard,24.9,ORL,Big,2924,95,+9.4,+23,90,+6.2,93,+3.5%,64,-0.4%,67,+1.3%,94,+5.7,78,-3.2,90,-2.7%,25,-1.1%,75,-1.6%,58,-0.5
Josh Howard,30.5,WAS,Wing,395,44,-1.6,-2,70,+2.1,25,-2.0%,82,-1.3%,61,+0.7%,86,+3.3,20,+3.7,56,-0.3%,31,-0.8%,60,-0.6%,29,+2.3
Juwan Howard,37.7,MIA,Big,500,34,-3.3,-7,47,-1.1,31,-1.4%,29,+1.1%,73,+1.8%,43,-0.6,30,+2.2,63,-0.6%,51,+0.1%,21,+2.2%,19,+3.6
Kris Humphries,25.7,NJN,Big,2048,71,+3.1,+7,79,+3.6,68,+1.0%,67,-0.6%,79,+2.4%,54,+0.3,46,+0.4,32,+1.2%,48,-0.0%,93,-3.6%,86,-3.7
Serge Ibaka,21.1,OKC,Big,2183,45,-1.6,-4,36,-2.5,38,-1.0%,19,+1.7%,89,+3.9%,28,-2.1,62,-0.9,81,-2.0%,19,-1.3%,44,+0.4%,63,-0.8
Andre Iguodala,26.8,PHI,Wing,2459,74,+3.6,+10,50,-0.7,68,+0.9%,79,-1.1%,15,-3.0%,28,-2.0,84,-4.3,36,+0.9%,83,+1.6%,97,-4.8%,84,-3.5
Zydrunas Ilgauskas,35.4,MIA,Big,1125,70,+2.7,+5,74,+2.5,78,+1.7%,60,-0.2%,67,+1.3%,4,-6.9,53,-0.2,27,+1.5%,29,-0.9%,80,-2.0%,87,-3.9
Ersan Ilyasova,23.5,MIL,Big,1492,82,+5.5,+15,90,+6.0,78,+1.7%,83,-1.3%,70,+1.6%,74,+1.8,46,+0.5,29,+1.4%,64,+0.6%,50,-0.0%,68,-1.3
Jarrett Jack,27.0,TOR,Point,338,3,-15.0,-35,17,-5.5,71,+1.2%,2,+3.9%,8,-4.0%,64,+1.1,3,+9.5,1,+5.4%,79,+1.3%,77,-1.8%,38,+1.5
Jarrett Jack,27.0,NOH,Combo,1281,14,-8.3,-22,19,-5.2,5,-4.6%,13,+2.1%,86,+3.4%,88,+3.6,23,+3.1,63,-0.6%,13,-1.8%,16,+2.5%,45,+0.7
Darnell Jackson,25.0,SAC,Big,430,42,-1.8,-5,17,-5.5,11,-3.3%,33,+0.9%,40,-0.8%,71,+1.6,80,-3.6,44,+0.4%,94,+3.0%,39,+0.7%,72,-1.8
Stephen Jackson,32.6,CHA,Wing,2399,28,-4.5,-12,56,+0.0,84,+2.1%,14,+2.0%,32,-1.3%,40,-1.0,16,+4.6,35,+1.0%,16,-1.5%,9,+3.2%,71,-1.6
Damion James,23.1,NJN,Wing,372,67,+2.2,+4,26,-4.0,54,-0.0%,8,+2.6%,49,-0.2%,30,-1.8,92,-6.2,51,-0.0%,90,+2.3%,99,-6.6%,54,-0.1
LeBron James,25.8,MIA,Forward,3053,88,+7.3,+16,83,+4.2,53,-0.1%,65,-0.5%,74,+1.8%,97,+7.0,77,-3.1,80,-1.9%,45,-0.2%,58,-0.6%,53,+0.0
Antawn Jamison,34.4,CLE,Forward,1820,78,+4.5,+8,97,+10.7,80,+1.9%,98,-3.1%,81,+2.8%,79,+2.4,10,+6.2,27,+1.5%,67,+0.8%,6,+3.8%,20,+3.6
Othyus Jeffers,25.2,WAS,Wing,290,99,+17.2,+39,98,+12.3,87,+2.5%,48,+0.2%,100,+8.4%,100,+11.5,86,-4.9,81,-1.9%,39,-0.5%,98,-5.7%,61,-0.7
Al Jefferson,25.8,UTA,Big,2933,43,-1.7,-4,82,+4.1,41,-0.8%,94,-2.4%,31,-1.4%,70,+1.5,11,+5.8,24,+1.6%,2,-3.5%,40,+0.7%,99,-7.4
Richard Jefferson,30.4,SAS,Forward,2440,42,-1.8,-4,33,-2.8,45,-0.5%,42,+0.4%,61,+0.7%,21,-2.9,62,-1.0,57,-0.4%,5,-2.5%,96,-4.4%,86,-3.8
Jared Jeffries,28.9,NYK,Big,456,98,+16.3,+37,100,+14.6,100,+6.7%,41,+0.6%,97,+5.9%,73,+1.7,68,-1.7,22,+1.9%,99,+4.4%,22,+1.9%,51,+0.2
Brandon Jennings,21.1,MIL,Point,2165,50,-0.9,-2,62,+0.8,30,-1.6%,73,-0.9%,75,+2.0%,52,+0.1,34,+1.7,30,+1.3%,36,-0.6%,82,-2.2%,52,+0.1
Pooh Jeter,26.9,SAC,Point,780,54,-0.1,-0,44,-1.4,32,-1.4%,48,+0.2%,52,-0.0%,86,+3.3,65,-1.3,53,-0.1%,79,+1.3%,10,+3.1%,76,-2.3
Amir Johnson,23.5,TOR,Big,1842,96,+10.6,+21,88,+5.5,75,+1.5%,99,-3.6%,37,-1.0%,8,-5.6,87,-5.2,61,-0.5%,87,+1.9%,36,+0.9%,80,-2.8
Armon Johnson,21.7,POR,Combo,243,18,-7.6,-21,3,-13.8,15,-2.9%,1,+4.5%,37,-1.0%,18,-3.5,92,-6.2,97,-4.3%,69,+0.8%,73,-1.5%,3,+7.7
James Johnson,23.7,TOR,Wing,688,87,+6.8,+13,58,+0.3,87,+2.6%,11,+2.2%,69,+1.5%,14,-4.0,93,-6.5,65,-0.8%,81,+1.5%,57,-0.5%,98,-6.9
Joe Johnson,29.3,ATL,Wing,2549,94,+8.8,+22,90,+6.3,94,+3.6%,98,-3.4%,22,-2.1%,3,-8.0,73,-2.5,72,-1.2%,58,+0.4%,53,-0.2%,60,-0.6
Wesley Johnson,23.3,MIN,Wing,2039,71,+3.2,+7,79,+3.6,73,+1.3%,76,-1.0%,39,-0.9%,59,+0.7,47,+0.4,73,-1.4%,8,-2.1%,52,-0.1%,72,-1.7
Dahntay Jones,29.8,IND,Wing,538,43,-1.8,-5,35,-2.7,8,-3.8%,82,-1.3%,88,+3.8%,76,+2.0,61,-0.9,43,+0.5%,87,+1.9%,30,+1.3%,38,+1.5
