Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Reggie Evans,34.5,SAC,Big,760,46,+0.7,57,-0.2,82,-1.1%,36,+3.1,82,-0.7,15,+6.0%,74,-9.6,23,+0.7,75,-1.9%,11,+14.7
Tyreke Evans,25.1,NOP,Wing,2685,52,+0.0,61,-0.4,27,+0.8%,73,-5.8,25,+0.5,56,-1.0%,43,+2.1,77,-0.8,20,+2.2%,74,-8.8
Dante Exum,19.3,UTA,Combo,1771,89,-5.1,58,-0.3,57,-0.2%,46,+0.2,66,-0.3,67,-2.7%,84,-14.4,48,+0.0,76,-1.9%,30,+6.7
Festus Ezeli,25.0,GSW,Big,431,46,+0.7,63,-0.5,17,+1.3%,85,-10.6,76,-0.5,50,-0.4%,81,-13.1,51,+0.0,10,+3.7%,77,-9.6
Kenneth Faried,25.0,DEN,Big,2069,31,+2.3,42,+0.2,30,+0.6%,43,+1.3,59,-0.2,11,+6.8%,67,-6.5,35,+0.4,18,+2.6%,34,+5.1
Jordan Farmar,27.9,LAC,Point,444,65,-1.3,59,-0.3,4,+2.4%,61,-2.9,60,-0.2,33,+2.1%,65,-5.7,53,-0.1,28,+1.6%,50,-0.4
Derrick Favors,23.3,UTA,Big,2273,66,-1.4,87,-1.5,81,-1.0%,79,-8.1,70,-0.4,57,-1.1%,62,-4.7,88,-1.2,69,-1.4%,83,-12.1
Raymond Felton,30.3,DAL,Combo,202,41,+1.1,95,-2.3,86,-1.4%,94,-15.7,95,-1.3,96,-12.0%,85,-15.6,75,-0.7,90,-4.1%,81,-11.5
Landry Fields,26.3,TOR,Wing,178,25,+3.0,2,+3.0,0,+5.4%,9,+13.5,3,+1.6,0,+19.2%,7,+24.8,15,+1.1,0,+10.4%,28,+7.3
Evan Fournier,22.0,ORL,Wing,1650,40,+1.2,16,+1.3,35,+0.5%,14,+10.3,28,+0.4,65,-2.3%,15,+15.0,22,+0.8,26,+1.7%,29,+6.9
Randy Foye,31.1,DEN,Combo,1055,57,-0.4,66,-0.6,61,-0.3%,53,-0.9,43,+0.1,93,-9.1%,31,+6.8,78,-0.8,76,-2.0%,66,-5.0
Tim Frazier,24.0,PHI,Point,165,95,-7.5,92,-1.9,100,-5.4%,63,-3.3,99,-2.2,100,-27.7%,16,+14.2,38,+0.3,89,-3.7%,47,+0.7
Jimmer Fredette,25.7,NOP,Combo,425,62,-0.8,55,-0.2,58,-0.2%,69,-5.0,38,+0.2,92,-8.5%,8,+23.8,69,-0.6,14,+3.1%,84,-13.8
Joel Freeland,27.7,POR,Big,572,92,-5.7,91,-1.8,76,-0.8%,95,-16.1,57,-0.1,7,+8.6%,80,-12.0,92,-1.5,97,-6.0%,94,-22.0
Channing Frye,31.5,ORL,Big,1856,32,+2.3,39,+0.3,26,+0.8%,28,+5.0,73,-0.5,34,+2.0%,49,-0.6,20,+0.9,22,+2.1%,14,+12.0
Danilo Gallinari,26.2,DEN,Forward,1375,72,-2.3,47,+0.1,49,+0.0%,37,+2.8,77,-0.6,63,-1.9%,68,-7.1,25,+0.7,50,-0.1%,22,+9.0
Langston Galloway,22.9,NYK,Combo,1400,76,-3.0,8,+2.0,39,+0.3%,9,+13.4,54,-0.1,56,-1.0%,51,-1.1,3,+2.1,19,+2.5%,3,+24.9
Francisco Garcia,32.8,HOU,Wing,195,20,+3.9,70,-0.7,95,-2.3%,16,+9.1,100,-3.3,97,-13.9%,100,-77.3,1,+2.7,48,+0.1%,0,+49.0
Kevin Garnett,38.5,BKN,Big,853,79,-3.6,65,-0.6,69,-0.6%,42,+1.7,37,+0.2,12,+6.7%,36,+4.7,68,-0.5,56,-0.4%,46,+0.7
Marc Gasol,29.8,MEM,Big,2677,10,+6.0,5,+2.5,67,-0.5%,3,+19.8,13,+0.9,26,+3.4%,15,+15.3,5,+1.7,75,-1.8%,4,+23.3
Pau Gasol,34.3,CHI,Big,2673,48,+0.6,86,-1.5,46,+0.1%,92,-14.1,77,-0.6,33,+2.2%,78,-11.2,81,-0.9,70,-1.4%,87,-15.0
Rudy Gay,28.2,SAC,Wing,2402,42,+0.9,54,-0.1,88,-1.5%,37,+2.9,73,-0.5,85,-5.7%,43,+2.1,35,+0.4,35,+1.1%,32,+5.9
Alonzo Gee,27.4,DEN,Wing,426,10,+5.9,30,+0.6,84,-1.2%,32,+4.3,54,-0.1,84,-5.6%,59,-3.5,23,+0.7,64,-1.0%,19,+10.4
Alonzo Gee,27.4,POR,Forward,129,47,+0.6,1,+5.1,1,+5.0%,6,+15.3,7,+1.2,2,+12.9%,56,-2.4,1,+3.6,4,+5.6%,4,+24.0
Taj Gibson,29.4,CHI,Big,1659,37,+1.7,24,+0.9,89,-1.6%,10,+13.2,18,+0.6,65,-2.2%,12,+16.9,48,+0.0,84,-2.8%,25,+8.2
Manu Ginobili,37.3,SAS,Wing,1575,82,-4.0,35,+0.5,59,-0.3%,21,+7.0,32,+0.3,37,+1.7%,34,+5.8,41,+0.2,89,-3.6%,24,+8.3
Rudy Gobert,22.3,UTA,Big,2123,94,-7.0,28,+0.7,24,+0.9%,33,+3.8,63,-0.2,20,+4.8%,90,-18.5,19,+0.9,60,-0.7%,12,+13.4
Drew Gooden,33.1,WAS,Big,828,36,+1.8,72,-0.8,55,-0.1%,68,-4.8,58,-0.1,29,+2.7%,56,-2.3,78,-0.8,41,+0.6%,74,-8.7
Archie Goodwin,20.2,PHX,Combo,451,9,+6.0,77,-1.0,11,+1.7%,85,-10.6,67,-0.3,65,-2.4%,86,-16.2,72,-0.7,34,+1.1%,73,-8.0
Aaron Gordon,19.1,ORL,Forward,780,40,+1.2,51,-0.0,50,-0.0%,58,-2.0,47,+0.1,51,-0.4%,49,-0.6,48,+0.0,31,+1.3%,54,-1.4
Ben Gordon,31.6,ORL,Wing,764,35,+1.9,74,-0.9,80,-1.0%,75,-6.5,62,-0.2,54,-0.8%,70,-7.9,65,-0.4,88,-3.3%,63,-4.0
Eric Gordon,25.9,NOP,Combo,2014,63,-1.1,33,+0.5,65,-0.4%,35,+3.5,57,-0.1,83,-5.4%,55,-2.2,29,+0.6,60,-0.7%,31,+6.5
Marcin Gortat,30.7,WAS,Big,2445,96,-8.2,53,-0.1,33,+0.5%,66,-4.1,15,+0.8,15,+6.1%,17,+13.6,78,-0.8,48,+0.1%,87,-14.8
Danny Granger,31.5,MIA,Wing,595,27,+2.8,12,+1.7,20,+1.1%,20,+7.6,19,+0.6,26,+3.4%,34,+5.8,12,+1.2,45,+0.3%,19,+10.7
Jerami Grant,20.6,PHI,Forward,1303,74,-2.7,36,+0.4,90,-1.6%,26,+5.6,48,+0.0,86,-6.1%,23,+10.2,21,+0.8,58,-0.6%,25,+8.2
Danny Green,27.4,SAS,Wing,2284,67,-1.5,84,-1.4,62,-0.4%,85,-10.6,94,-1.2,43,+0.7%,96,-27.5,55,-0.1,42,+0.6%,57,-1.9
Draymond Green,24.7,GSW,Big,2475,92,-6.0,69,-0.7,65,-0.4%,76,-7.1,43,+0.1,90,-7.4%,35,+5.0,82,-0.9,51,-0.1%,87,-15.1
Erick Green,23.5,DEN,Combo,301,6,+7.0,11,+1.7,33,+0.5%,15,+9.9,5,+1.3,31,+2.5%,7,+26.1,50,+0.0,27,+1.6%,51,-0.6
Gerald Green,28.8,PHX,Wing,1423,17,+4.3,59,-0.3,72,-0.7%,45,+0.6,69,-0.4,95,-10.5%,41,+2.8,37,+0.3,39,+0.7%,36,+4.5
JaMychal Green,24.4,MEM,Big,116,50,+0.3,81,-1.2,94,-2.2%,65,-3.9,36,+0.2,96,-11.4%,12,+17.2,97,-2.2,90,-3.9%,98,-33.3
Jeff Green,28.2,BOS,Forward,1085,22,+3.6,14,+1.5,22,+1.0%,14,+10.3,80,-0.6,62,-1.8%,90,-19.3,5,+1.8,45,+0.3%,3,+24.6
Jeff Green,28.2,MEM,Forward,1341,1,+13.1,6,+2.2,36,+0.5%,5,+16.6,4,+1.5,24,+3.8%,3,+32.9,34,+0.4,67,-1.2%,33,+5.4
Willie Green,33.3,ORL,Wing,898,94,-7.2,84,-1.4,82,-1.1%,79,-8.2,69,-0.4,69,-2.9%,77,-10.7,77,-0.8,92,-4.4%,72,-7.7
Blake Griffin,25.6,LAC,Big,2347,42,+1.0,81,-1.2,97,-2.7%,62,-3.2,71,-0.5,87,-6.3%,57,-3.0,73,-0.7,78,-2.1%,61,-3.3
Jorge Gutierrez,25.8,MIL,Combo,124,10,+5.7,5,+2.4,1,+4.3%,4,+19.7,1,+2.4,73,-3.4%,0,+55.8,36,+0.4,0,+12.6%,23,+8.5
PJ Hairston,21.9,CHA,Wing,603,13,+5.1,23,+0.9,28,+0.7%,18,+8.3,25,+0.4,8,+8.2%,18,+13.0,28,+0.6,75,-1.8%,29,+7.1
Justin Hamilton,24.6,MIA,Big,266,6,+7.0,4,+2.6,92,-1.9%,1,+27.2,1,+2.2,88,-6.9%,0,+70.4,42,+0.2,93,-4.6%,42,+2.4
Justin Hamilton,24.6,MIN,Big,414,70,-2.0,38,+0.4,46,+0.1%,50,-0.1,1,+2.4,44,+0.5%,3,+35.1,97,-2.2,95,-4.9%,97,-26.3
Tyler Hansbrough,29.0,TOR,Big,1040,78,-3.4,68,-0.7,96,-2.5%,42,+1.6,35,+0.3,64,-2.2%,26,+8.5,81,-0.9,97,-5.9%,64,-4.2
Tim Hardaway Jr.,22.6,NYK,Wing,1631,29,+2.5,12,+1.7,28,+0.7%,16,+9.4,4,+1.6,4,+10.1%,9,+22.1,42,+0.2,78,-2.1%,44,+1.6
James Harden,25.2,HOU,Wing,2976,7,+6.8,44,+0.2,71,-0.7%,42,+1.7,56,-0.1,14,+6.4%,57,-2.6,52,-0.0,57,-0.5%,51,-0.6
Maurice Harkless,21.5,ORL,Forward,610,85,-4.3,24,+0.9,36,+0.4%,22,+6.7,43,+0.1,7,+8.6%,56,-2.3,15,+1.0,46,+0.2%,12,+14.1
Devin Harris,31.7,DAL,Combo,1666,27,+2.8,65,-0.6,97,-2.6%,64,-3.7,70,-0.4,96,-11.3%,41,+2.8,58,-0.2,83,-2.7%,66,-5.0
Gary Harris,20.1,DEN,Wing,572,29,+2.6,43,+0.2,30,+0.6%,44,+0.7,48,+0.0,24,+3.8%,62,-4.6,49,+0.0,70,-1.5%,43,+1.9
Joe Harris,23.2,CLE,Wing,388,3,+10.0,82,-1.3,75,-0.8%,86,-10.8,91,-1.0,95,-10.9%,90,-18.9,73,-0.7,93,-4.6%,77,-10.0
Tobias Harris,22.3,ORL,Forward,2364,18,+4.2,66,-0.6,64,-0.4%,71,-5.5,57,-0.1,80,-4.6%,58,-3.3,73,-0.7,57,-0.4%,75,-9.1
Udonis Haslem,34.4,MIA,Big,973,63,-1.0,71,-0.8,19,+1.1%,74,-6.4,34,+0.3,5,+9.8%,39,+3.6,86,-1.2,25,+1.7%,86,-14.2
Spencer Hawes,26.5,LAC,Big,1183,31,+2.3,29,+0.7,19,+1.2%,47,+0.0,68,-0.4,67,-2.6%,65,-6.0,16,+1.0,43,+0.5%,37,+4.3
Chuck Hayes,31.4,TOR,Big,243,50,+0.4,7,+2.2,20,+1.1%,3,+20.7,62,-0.2,69,-2.9%,66,-6.3,5,+1.7,36,+0.9%,2,+27.6
Gordon Hayward,24.6,UTA,Wing,2606,53,-0.1,75,-0.9,91,-1.8%,62,-3.1,90,-0.9,64,-2.2%,83,-14.1,56,-0.1,86,-3.1%,36,+4.5
Gerald Henderson,26.9,CHA,Wing,2277,87,-4.6,61,-0.4,40,+0.3%,60,-2.7,58,-0.1,89,-7.3%,48,-0.1,63,-0.4,15,+2.9%,63,-4.2
John Henson,23.8,MIL,Big,1204,61,-0.8,79,-1.1,76,-0.8%,80,-8.5,88,-0.8,71,-3.1%,87,-16.7,58,-0.2,87,-3.1%,60,-2.9
Roy Hibbert,27.9,IND,Big,1923,49,+0.4,73,-0.9,11,+1.7%,85,-10.8,29,+0.4,19,+4.9%,40,+3.2,89,-1.3,8,+4.0%,93,-19.8
JJ Hickson,26.2,DEN,Big,1344,42,+1.0,21,+1.0,31,+0.6%,30,+4.8,10,+1.0,37,+1.7%,13,+16.6,48,+0.0,43,+0.5%,59,-2.7
Nene Hilario,32.1,WAS,Big,1679,89,-5.0,16,+1.3,62,-0.3%,11,+12.4,30,+0.4,45,+0.4%,18,+13.0,19,+0.9,62,-0.9%,18,+10.9
George Hill,28.5,IND,Point,1261,62,-0.9,86,-1.5,95,-2.3%,71,-5.6,95,-1.4,84,-5.6%,88,-17.5,58,-0.2,77,-2.0%,45,+1.0
Jordan Hill,27.3,LAL,Big,1869,33,+2.1,30,+0.6,49,+0.0%,28,+5.2,32,+0.3,80,-4.6%,22,+10.9,37,+0.3,49,+0.0%,40,+3.4
Solomon Hill,23.6,IND,Wing,2333,9,+6.1,74,-0.9,48,+0.0%,80,-8.4,31,+0.3,25,+3.5%,34,+5.5,89,-1.3,56,-0.4%,90,-17.2
Kirk Hinrich,33.8,CHI,Combo,1603,54,-0.1,26,+0.8,13,+1.5%,49,-0.1,55,-0.1,62,-1.8%,74,-9.5,22,+0.8,8,+4.2%,37,+4.2
Jrue Holiday,24.4,NOP,Point,1300,58,-0.5,88,-1.6,96,-2.5%,76,-7.0,61,-0.2,68,-2.9%,55,-2.1,91,-1.5,96,-5.7%,83,-12.6
Justin Holiday,25.6,GSW,Wing,525,57,-0.4,67,-0.6,37,+0.4%,77,-7.4,83,-0.7,28,+3.0%,88,-16.9,52,-0.0,47,+0.1%,62,-3.4
Ryan Hollins,30.1,SAC,Big,377,66,-1.4,93,-1.9,92,-1.9%,88,-11.7,74,-0.5,58,-1.3%,80,-12.2,96,-2.0,99,-7.4%,95,-22.5
Rodney Hood,22.0,UTA,Wing,1048,89,-5.1,71,-0.8,77,-0.8%,73,-5.8,91,-0.9,94,-9.5%,85,-15.1,47,+0.1,35,+1.0%,48,+0.3
Al Horford,28.4,ATL,Big,2307,46,+0.7,70,-0.7,74,-0.8%,52,-0.8,60,-0.2,42,+0.9%,59,-3.5,69,-0.6,76,-2.0%,53,-1.1
Dwight Howard,28.9,HOU,Big,1221,93,-6.7,74,-0.9,32,+0.6%,67,-4.5,26,+0.4,78,-4.2%,37,+4.1,87,-1.2,22,+2.0%,80,-11.1
Robbie Hummel,25.7,MIN,Forward,682,17,+4.3,2,+3.2,86,-1.3%,1,+26.6,26,+0.4,85,-5.8%,14,+16.2,2,+2.5,79,-2.2%,2,+30.4
Kris Humphries,29.7,WAS,Big,1308,30,+2.5,64,-0.5,31,+0.6%,71,-5.6,76,-0.5,59,-1.3%,82,-13.3,41,+0.2,38,+0.8%,43,+2.0
Serge Ibaka,25.1,OKC,Big,2109,74,-2.5,69,-0.7,78,-0.9%,57,-1.9,75,-0.5,79,-4.5%,79,-11.7,65,-0.4,77,-2.0%,52,-0.9
Andre Iguodala,30.8,GSW,Wing,2016,65,-1.3,48,+0.1,61,-0.3%,41,+1.9,62,-0.2,38,+1.6%,66,-6.3,38,+0.3,55,-0.3%,27,+7.3
Ersan Ilyasova,27.5,MIL,Big,1302,14,+4.8,11,+1.7,19,+1.1%,12,+11.4,22,+0.5,41,+1.0%,33,+5.9,13,+1.2,13,+3.2%,11,+14.6
Joe Ingles,27.1,UTA,Wing,1640,51,+0.2,48,+0.0,33,+0.5%,56,-1.7,33,+0.3,51,-0.5%,39,+3.6,59,-0.2,63,-0.9%,72,-7.4
Kyrie Irving,22.6,CLE,Point,2716,33,+2.1,12,+1.7,41,+0.3%,19,+8.1,9,+1.0,60,-1.5%,15,+15.4,22,+0.8,13,+3.2%,30,+6.7
Jarrett Jack,31.0,BKN,Combo,2205,28,+2.7,46,+0.1,8,+1.9%,64,-3.7,92,-1.0,72,-3.3%,95,-25.0,15,+1.0,11,+3.5%,23,+8.9
Reggie Jackson,24.5,OKC,Combo,1372,18,+4.2,22,+1.0,85,-1.3%,13,+11.0,24,+0.5,76,-4.0%,12,+16.9,29,+0.6,80,-2.4%,14,+12.1
Reggie Jackson,24.5,DET,Point,869,77,-3.1,65,-0.5,79,-0.9%,78,-7.6,33,+0.3,18,+5.2%,32,+6.2,83,-1.0,47,+0.1%,84,-13.3
Bernard James,29.7,DAL,Big,119,41,+1.1,0,+7.0,99,-3.1%,0,+58.6,1,+2.5,80,-4.8%,2,+37.0,0,+4.5,99,-7.4%,0,+69.3
LeBron James,29.8,CLE,Wing,2480,88,-4.8,52,-0.1,71,-0.7%,46,+0.2,30,+0.4,17,+5.3%,32,+6.3,57,-0.1,44,+0.4%,53,-1.0
Al Jefferson,29.8,CHA,Big,1963,32,+2.2,19,+1.2,24,+0.9%,14,+10.1,26,+0.4,66,-2.4%,17,+14.2,31,+0.5,24,+1.8%,32,+5.8
Cory Jefferson,23.8,BKN,Big,412,99,-9.6,36,+0.5,31,+0.6%,40,+2.3,9,+1.1,13,+6.6%,37,+4.4,79,-0.8,28,+1.5%,66,-5.1
Richard Jefferson,34.4,DAL,Forward,1162,58,-0.5,38,+0.3,68,-0.6%,43,+1.5,22,+0.5,10,+7.1%,24,+9.7,54,-0.1,78,-2.2%,58,-2.3
John Jenkins,23.7,ATL,Wing,230,91,-5.5,6,+2.4,13,+1.5%,5,+17.5,42,+0.1,9,+7.8%,41,+2.9,2,+2.4,59,-0.6%,2,+26.9
Brandon Jennings,25.1,DET,Point,1170,66,-1.4,73,-0.9,44,+0.2%,56,-1.8,26,+0.4,44,+0.5%,30,+7.2,86,-1.2,61,-0.8%,68,-6.3
Jonas Jerebko,27.7,DET,Big,671,52,-0.0,97,-2.7,83,-1.2%,96,-19.0,83,-0.7,95,-11.2%,87,-16.4,95,-1.8,37,+0.9%,88,-16.1
Jonas Jerebko,27.7,BOS,Forward,509,97,-8.5,88,-1.5,32,+0.6%,95,-16.7,19,+0.6,37,+1.7%,14,+15.5,95,-1.8,39,+0.7%,98,-29.4
Amir Johnson,27.5,TOR,Big,1970,61,-0.8,14,+1.5,6,+2.1%,23,+6.5,7,+1.2,3,+11.3%,11,+18.8,37,+0.3,7,+4.3%,48,+0.2
Chris Johnson,24.5,PHI,Wing,174,100,-14.1,100,-7.9,94,-2.2%,100,-37.6,97,-1.7,3,+11.3%,62,-4.3,100,-5.8,84,-2.8%,100,-60.0
Chris Johnson,24.5,UTA,Wing,189,79,-3.5,100,-5.5,19,+1.2%,99,-29.5,96,-1.5,36,+1.8%,91,-19.6,99,-3.9,0,+9.2%,99,-34.8
Chris Johnson,24.5,MIL,Wing,124,18,+4.2,10,+1.8,60,-0.3%,2,+22.7,69,-0.4,92,-8.7%,47,0.0,4,+2.1,56,-0.3%,1,+40.9
James Johnson,27.7,TOR,Forward,1343,85,-4.5,90,-1.7,69,-0.6%,88,-12.3,63,-0.3,13,+6.4%,80,-12.3,91,-1.4,87,-3.2%,88,-16.2
Joe Johnson,33.3,BKN,Wing,2779,30,+2.4,64,-0.5,60,-0.3%,58,-2.2,83,-0.7,36,+1.8%,62,-4.3,47,+0.1,42,+0.5%,54,-1.2
Nick Johnson,21.9,HOU,Wing,206,25,+2.9,41,+0.2,94,-2.2%,22,+6.6,43,+0.1,93,-8.9%,19,+12.4,35,+0.4,88,-3.4%,26,+8.0
Tyler Johnson,22.5,MIA,Combo,583,65,-1.3,76,-1.0,57,-0.2%,72,-5.7,35,+0.3,68,-2.9%,28,+7.7,92,-1.5,91,-4.2%,91,-17.3
Wesley Johnson,27.3,LAL,Wing,2224,34,+1.9,28,+0.7,47,+0.0%,33,+4.1,14,+0.9,30,+2.6%,28,+7.7,60,-0.3,52,-0.2%,50,-0.2
James Jones,34.1,CLE,Forward,548,3,+9.1,55,-0.2,87,-1.4%,61,-3.0,92,-1.0,98,-15.6%,93,-22.6,25,+0.7,93,-4.7%,36,+4.3
Perry Jones,23.1,OKC,Forward,542,19,+4.1,40,+0.3,30,+0.6%,41,+1.9,52,-0.1,55,-0.8%,54,-1.9,41,+0.2,74,-1.7%,44,+1.7
Terrence Jones,22.8,HOU,Big,887,58,-0.5,62,-0.4,66,-0.5%,65,-3.9,16,+0.7,15,+5.9%,37,+4.2,82,-0.9,84,-2.7%,75,-9.2
DeAndre Jordan,26.3,LAC,Big,2808,56,-0.4,88,-1.6,48,+0.0%,91,-13.2,85,-0.8,55,-0.8%,92,-20.6,81,-0.9,8,+4.2%,77,-10.0
Jerome Jordan,28.1,BKN,Big,290,30,+2.4,67,-0.6,38,+0.4%,86,-11.0,13,+0.9,84,-5.6%,42,+2.5,95,-1.8,68,-1.3%,96,-23.7
Cory Joseph,23.2,SAS,Combo,1361,74,-2.6,53,-0.1,74,-0.8%,55,-1.6,15,+0.8,40,+1.1%,24,+9.8,76,-0.8,83,-2.7%,67,-5.7
Chris Kaman,32.5,POR,Big,1387,24,+3.1,57,-0.2,74,-0.8%,51,-0.5,49,+0.0,53,-0.7%,82,-13.5,59,-0.2,94,-4.8%,33,+5.4
Enes Kanter,22.5,UTA,Big,1302,15,+4.6,18,+1.2,14,+1.5%,29,+4.9,6,+1.3,5,+9.7%,4,+30.4,45,+0.1,16,+2.8%,73,-8.3
Enes Kanter,22.5,OKC,Big,808,4,+8.6,15,+1.4,25,+0.9%,24,+6.1,25,+0.5,80,-4.7%,23,+10.3,14,+1.1,28,+1.6%,32,+5.7
Sergey Karasev,21.0,BKN,Wing,494,90,-5.2,14,+1.4,3,+2.8%,31,+4.4,18,+0.6,58,-1.2%,46,+1.1,31,+0.5,1,+8.9%,38,+3.7
Ryan Kelly,23.6,LAL,Forward,1196,66,-1.4,60,-0.4,45,+0.1%,60,-2.8,87,-0.8,90,-7.6%,72,-8.6,36,+0.3,33,+1.1%,48,+0.3
Michael Kidd-Gilchrist,21.1,CHA,Wing,1565,98,-8.9,84,-1.4,80,-1.0%,87,-11.3,67,-0.4,77,-4.0%,87,-16.8,83,-1.0,51,-0.1%,77,-9.7
Brandon Knight,22.9,MIL,Point,1683,9,+6.0,30,+0.6,12,+1.6%,37,+2.8,4,+1.6,6,+9.0%,6,+27.0,80,-0.8,63,-1.0%,79,-11.0
Brandon Knight,22.9,PHX,Combo,347,49,+0.4,16,+1.4,19,+1.1%,24,+6.1,3,+1.9,15,+6.1%,4,+29.4,60,-0.2,45,+0.2%,63,-4.2
Kyle Korver,33.6,ATL,Wing,2410,75,-2.8,92,-1.8,68,-0.5%,83,-9.7,65,-0.3,32,+2.4%,65,-6.0,91,-1.5,64,-1.0%,81,-11.8
Kosta Koufos,25.7,MEM,Big,1294,95,-7.3,96,-2.5,41,+0.3%,96,-18.7,84,-0.7,74,-3.8%,70,-8.2,94,-1.7,24,+1.8%,95,-23.2
Zach LaVine,19.6,MIN,Combo,1811,8,+6.2,5,+2.4,18,+1.3%,6,+15.3,10,+1.0,5,+9.2%,45,+1.1,8,+1.4,72,-1.6%,6,+19.4
Jeremy Lamb,22.4,OKC,Wing,532,64,-1.2,89,-1.6,81,-1.0%,70,-5.5,75,-0.5,94,-9.9%,27,+8.2,84,-1.1,71,-1.6%,73,-8.4
Carl Landry,31.1,SAC,Big,1148,40,+1.2,61,-0.4,16,+1.3%,63,-3.3,45,+0.1,20,+4.8%,45,+1.1,71,-0.6,23,+2.0%,71,-7.2
Shane Larkin,22.1,NYK,Point,1782,45,+0.8,83,-1.3,96,-2.4%,72,-5.8,41,+0.1,66,-2.6%,28,+7.9,93,-1.6,98,-6.5%,91,-17.3
Joffrey Lauvergne,23.1,DEN,Big,224,6,+7.0,1,+4.9,83,-1.2%,0,+35.6,2,+2.1,22,+4.4%,2,+37.6,3,+2.3,99,-7.8%,1,+32.1
Ty Lawson,27.0,DEN,Point,2650,26,+2.9,49,+0.0,43,+0.2%,50,-0.2,41,+0.1,7,+8.2%,73,-9.1,42,+0.2,41,+0.6%,34,+5.0
Ricky Ledo,22.1,NYK,Wing,211,22,+3.6,99,-4.1,96,-2.5%,98,-24.2,99,-1.9,100,-25.4%,81,-12.5,98,-2.6,19,+2.5%,99,-34.3
Courtney Lee,29.1,MEM,Wing,2337,7,+6.8,6,+2.3,9,+1.9%,6,+16.1,10,+1.0,7,+8.7%,14,+15.4,8,+1.5,26,+1.7%,8,+17.3
David Lee,31.5,GSW,Big,842,6,+6.9,8,+2.1,22,+1.0%,4,+19.3,13,+0.9,17,+5.6%,6,+26.5,11,+1.3,17,+2.7%,8,+16.8
Alex Len,21.4,PHX,Big,1498,78,-3.4,42,+0.2,17,+1.3%,56,-1.9,15,+0.8,23,+4.0%,24,+10.0,66,-0.5,26,+1.7%,73,-7.9
Kawhi Leonard,23.3,SAS,Wing,2027,84,-4.3,86,-1.4,46,+0.1%,87,-11.5,79,-0.6,68,-2.8%,67,-6.6,75,-0.7,5,+4.9%,85,-14.0
Meyers Leonard,22.7,POR,Big,765,71,-2.1,74,-0.9,16,+1.3%,82,-9.3,71,-0.5,27,+3.1%,69,-7.6,67,-0.5,26,+1.7%,79,-10.8
Jon Leuer,25.5,MEM,Big,754,73,-2.5,69,-0.7,23,+1.0%,88,-11.9,85,-0.8,25,+3.8%,92,-22.0,44,+0.1,48,+0.1%,69,-6.7
Damian Lillard,24.3,POR,Combo,2918,18,+4.1,55,-0.2,43,+0.2%,63,-3.2,45,+0.1,80,-4.8%,42,+2.7,68,-0.5,18,+2.6%,75,-9.1
Jeremy Lin,26.2,LAL,Point,1877,44,+0.8,3,+2.8,45,+0.1%,2,+21.3,34,+0.3,35,+1.9%,27,+8.0,3,+2.3,33,+1.2%,3,+26.8
Shaun Livingston,29.1,GSW,Combo,1303,39,+1.4,78,-1.1,39,+0.3%,86,-11.1,88,-0.9,32,+2.4%,96,-26.5,56,-0.1,49,+0.0%,57,-1.9
Brook Lopez,26.6,BKN,Big,2094,35,+1.8,20,+1.1,70,-0.7%,19,+8.0,59,-0.2,17,+5.4%,49,-0.7,10,+1.4,79,-2.3%,12,+14.0
Robin Lopez,26.6,POR,Big,1636,48,+0.5,19,+1.1,28,+0.7%,18,+8.2,23,+0.5,91,-8.0%,9,+21.4,31,+0.5,4,+5.0%,40,+3.3
Kevin Love,26.1,CLE,Big,2526,75,-2.9,34,+0.5,4,+2.4%,40,+2.3,17,+0.7,8,+8.1%,20,+12.0,54,-0.1,2,+6.9%,51,-0.5
Kyle Lowry,28.6,TOR,Point,2407,73,-2.3,31,+0.6,40,+0.3%,42,+1.8,27,+0.4,64,-2.1%,32,+6.4,51,-0.0,16,+2.9%,58,-2.5
John Lucas III,31.9,DET,Point,255,19,+4.0,10,+1.9,14,+1.5%,13,+11.2,2,+2.0,10,+6.9%,3,+34.7,56,-0.1,41,+0.6%,59,-2.7
Shelvin Mack,24.5,ATL,Combo,727,43,+0.9,26,+0.8,93,-2.0%,17,+8.8,41,+0.1,87,-6.2%,29,+7.3,25,+0.7,95,-4.8%,20,+9.8
Ian Mahinmi,28.0,IND,Big,1120,59,-0.5,37,+0.4,92,-1.9%,19,+7.9,53,-0.1,74,-3.8%,53,-1.7,32,+0.5,96,-5.7%,16,+11.5
