Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Corey Maggette,31.0,MIL,Wing,1380,76,83.1%,99,22.3%,86,1.8%,39,19.5%
Jamaal Magloire,32.4,MIA,Big,125,0,50.0%,75,17.6%,90,2.7%,0,0.0%
Ian Mahinmi,24.0,DAL,Big,447,74,76.5%,97,27.6%,67,1.8%,8,6.3%
Shawn Marion,32.5,DAL,Forward,2228,51,76.5%,35,7.6%,37,1.1%,31,16.4%
Sean Marks,35.2,POR,Big,181,0,62.5%,16,7.7%,12,0.8%,0,0.0%
Cartier Martin,25.9,WAS,Wing,470,2,63.3%,47,8.3%,51,1.1%,10,7.1%
Kenyon Martin,32.8,DEN,Big,1227,21,58.3%,22,8.9%,4,0.6%,81,29.4%
Kevin Martin,27.7,HOU,Wing,2593,93,88.8%,95,17.4%,95,2.3%,37,19.2%
Roger Mason Jr.,30.1,NYK,Wing,284,0,75.0%,2,1.5%,6,0.3%,98,100.0%
Wesley Matthews,24.0,POR,Wing,2732,80,84.4%,65,10.6%,90,1.9%,30,17.0%
Jason Maxiell,27.7,DET,Big,907,7,51.5%,83,19.6%,71,1.8%,24,16.3%
Eric Maynor,23.4,OKC,Point,1095,17,74.5%,53,8.1%,3,0.6%,43,20.0%
O.J. Mayo,23.0,MEM,Combo,1818,15,74.2%,12,6.0%,16,1.1%,67,24.4%
Luc Mbah a Moute,24.1,MIL,Forward,2072,24,70.9%,90,17.4%,29,1.0%,45,19.8%
DJ Mbenga,29.8,NOP,Big,286,0,75.0%,87,21.4%,8,0.7%,98,44.4%
Antonio McDyess,36.2,SAS,Big,1377,47,68.8%,10,6.6%,65,1.6%,9,8.3%
JaVale McGee,22.8,WAS,Big,2173,20,58.3%,71,17.1%,39,1.2%,60,24.6%
Tracy McGrady,31.4,DET,Wing,1678,19,69.8%,70,11.4%,83,1.6%,62,23.8%
Dominic McGuire,25.0,CHA,Big,729,59,73.5%,24,9.2%,2,0.4%,56,23.5%
Josh McRoberts,23.7,IND,Big,1528,62,74.1%,48,12.9%,27,1.0%,69,26.4%
Jodie Meeks,23.2,PHI,Wing,1999,96,89.2%,45,8.1%,43,1.0%,45,20.8%
CJ Miles,23.6,UTA,Wing,1938,64,80.5%,56,9.2%,64,1.3%,72,25.3%
Darko Milicic,25.4,MIN,Big,1683,15,55.7%,26,9.6%,23,0.9%,44,21.7%
Andre Miller,34.6,POR,Point,2644,63,85.3%,64,9.1%,72,2.1%,41,19.5%
Brad Miller,34.6,HOU,Big,988,96,83.7%,29,10.2%,84,2.4%,45,21.9%
Mike Miller,30.7,MIA,Wing,790,6,65.6%,24,6.1%,44,1.0%,95,41.7%
Patty Mills,22.2,POR,Point,734,26,76.7%,26,4.7%,79,2.2%,43,20.0%
Paul Millsap,25.7,UTA,Big,2601,73,76.2%,61,15.0%,56,1.5%,80,29.1%
Nazr Mohammed,33.2,CHA,Big,846,22,59.1%,45,12.6%,41,1.3%,73,27.3%
Nazr Mohammed,33.2,OKC,Big,400,0,62.5%,38,11.6%,31,1.1%,70,26.7%
Greg Monroe,20.4,DET,Big,2162,32,63.6%,76,17.9%,42,1.3%,38,20.7%
Jamario Moon,30.4,CLE,Wing,730,0,90.9%,4,2.7%,9,0.4%,94,40.0%
Jamario Moon,30.4,LAC,Wing,267,0,83.3%,15,5.0%,0,0.0%,0,0.0%
Anthony Morrow,25.1,BKN,Wing,1850,98,89.7%,17,5.3%,36,0.9%,58,23.5%
Timofey Mozgov,24.3,NYK,Big,435,51,70.7%,66,16.2%,46,1.3%,13,10.5%
Troy Murphy,30.5,BOS,Big,157,0,87.5%,20,8.6%,24,0.9%,0,0.0%
Troy Murphy,30.5,BKN,Big,273,0,45.5%,16,7.7%,9,0.7%,26,16.7%
Eduardo Najera,34.3,CHA,Forward,345,0,54.5%,0,3.1%,55,1.2%,96,50.0%
Steve Nash,36.7,PHX,Point,2492,93,91.2%,24,4.7%,98,3.0%,91,33.3%
Gary Neal,26.1,SAS,Wing,1560,74,82.8%,20,5.7%,41,1.0%,93,38.2%
Jameer Nelson,28.7,ORL,Point,2311,37,80.2%,28,4.8%,64,1.9%,67,24.4%
Joakim Noah,25.7,CHI,Big,1574,61,73.9%,78,18.2%,66,1.7%,33,20.0%
Andres Nocioni,30.9,PHI,Wing,884,65,80.7%,49,8.7%,58,1.2%,88,33.3%
Steve Novak,27.4,SAS,Forward,159,0,100.0%,20,6.0%,22,0.9%,0,0.0%
Dirk Nowitzki,32.4,DAL,Big,2483,99,89.1%,35,11.2%,99,3.8%,50,22.4%
Jermaine O'Neal,32.1,BOS,Big,430,41,67.4%,80,18.3%,49,1.4%,45,21.7%
Shaquille O'Neal,38.7,BOS,Big,750,16,55.7%,95,26.6%,80,2.1%,78,28.8%
Lamar Odom,31.0,LAL,Big,2608,39,66.9%,51,13.2%,30,1.0%,86,31.5%
Emeka Okafor,28.1,NOP,Big,2273,18,56.5%,84,20.2%,58,1.5%,39,20.8%
Mehmet Okur,31.4,UTA,Big,164,0,75.0%,40,11.9%,37,1.1%,15,12.5%
Travis Outlaw,26.1,BKN,Forward,2346,56,77.1%,45,9.1%,53,1.2%,43,18.3%
Zaza Pachulia,26.7,ATL,Big,1173,71,75.6%,96,27.5%,87,2.6%,25,16.5%
Anthony Parker,35.4,CLE,Wing,2075,51,77.9%,27,6.3%,49,1.1%,67,25.0%
Tony Parker,28.5,SAS,Point,2519,30,77.4%,79,11.0%,60,1.9%,69,25.0%
Patrick Patterson,21.6,HOU,Big,794,53,71.4%,7,5.8%,23,0.9%,70,26.7%
Chris Paul,25.5,NOP,Point,2872,80,87.8%,72,10.2%,100,4.0%,86,28.7%
Sasha Pavlovic,27.0,BOS,Wing,131,0,40.0%,13,4.5%,77,1.5%,98,100.0%
Sasha Pavlovic,27.0,DAL,Forward,145,0,80.0%,25,6.5%,0,0.3%,0,0.0%
Nikola Pekovic,24.8,MIN,Big,835,75,76.9%,62,15.1%,95,3.0%,19,14.0%
Kendrick Perkins,26.0,BOS,Big,310,19,57.9%,93,25.7%,11,0.8%,42,21.1%
Kendrick Perkins,26.0,OKC,Big,427,10,53.1%,81,18.3%,24,0.9%,70,26.7%
Johan Petro,24.8,BKN,Big,830,8,51.9%,3,4.4%,32,1.1%,61,25.0%
Paul Pierce,33.1,BOS,Wing,2766,88,86.0%,93,16.4%,97,2.5%,71,25.1%
Mickael Pietrus,28.7,ORL,Wing,396,0,50.0%,1,1.0%,26,0.7%,0,0.0%
Mickael Pietrus,28.7,PHX,Wing,642,26,71.8%,34,7.0%,40,1.0%,58,23.5%
Quincy Pondexter,22.6,NOP,Forward,652,0,62.5%,39,8.3%,6,0.5%,24,14.3%
James Posey,33.8,IND,Wing,818,0,73.3%,3,2.6%,30,0.8%,28,16.7%
Leon Powe,26.8,CLE,Big,162,0,40.9%,90,24.2%,94,2.9%,90,33.3%
Leon Powe,26.8,MEM,Big,116,45,68.6%,99,32.1%,86,2.5%,47,22.2%
Josh Powell,27.8,ATL,Big,556,79,78.0%,31,10.4%,60,1.5%,22,15.0%
A.J. Price,24.1,IND,Point,740,4,66.7%,76,10.3%,78,2.2%,81,27.3%
Ronnie Price,27.4,UTA,Combo,667,10,71.0%,27,7.8%,33,1.4%,35,18.8%
Tayshaun Prince,30.7,DET,Wing,2556,22,70.2%,39,7.6%,53,1.1%,61,23.8%
Joel Przybilla,31.1,POR,Big,443,0,56.5%,74,17.5%,63,1.6%,20,14.3%
Chris Quinn,27.1,SAS,Point,205,0,50.0%,5,1.5%,0,0.2%,0,0.0%
Vladimir Radmanovic,29.9,GSW,Forward,1130,95,87.5%,2,3.2%,33,1.0%,10,10.0%
Anthony Randolph,21.3,MIN,Big,413,52,71.0%,63,15.3%,69,1.8%,58,24.2%
Anthony Randolph,21.3,NYK,Big,108,0,40.0%,41,12.2%,1,0.4%,0,0.0%
Zach Randolph,29.3,MEM,Big,2716,72,75.8%,49,12.9%,88,2.6%,77,28.6%
Michael Redd,31.2,MIL,Wing,133,0,100.0%,10,4.3%,0,0.0%,0,0.0%
JJ Redick,26.4,ORL,Wing,1469,91,87.3%,42,7.8%,76,1.5%,74,25.7%
Jason Richardson,29.8,ORL,Wing,1904,21,70.1%,12,4.5%,21,0.7%,17,12.9%
Jason Richardson,29.8,PHX,Wing,794,40,76.4%,23,5.9%,67,1.4%,13,12.5%
Quentin Richardson,30.6,ORL,Wing,902,39,76.2%,30,6.5%,28,0.8%,9,6.3%
Luke Ridnour,29.7,MIN,Point,2152,89,88.3%,29,5.0%,55,1.8%,64,22.9%
Nate Robinson,26.4,BOS,Combo,917,49,81.6%,6,4.6%,67,1.8%,35,18.8%
Rajon Rondo,24.7,BOS,Point,2511,0,57.4%,48,7.4%,47,1.6%,66,23.1%
Derrick Rose,22.1,CHI,Point,3022,67,85.9%,86,13.8%,62,1.9%,53,20.6%
Quinton Ross,29.5,BKN,Wing,322,0,41.7%,35,7.1%,35,0.9%,97,50.0%
Brandon Roy,26.3,POR,Wing,1303,82,84.8%,54,9.1%,98,2.9%,40,19.6%
Brandon Rush,25.3,IND,Wing,1714,33,75.0%,48,8.6%,22,0.7%,11,8.5%
John Salmons,30.9,MIL,Wing,2547,68,81.3%,66,10.6%,75,1.5%,21,15.2%
Samardo Samuels,21.8,CLE,Big,649,24,60.0%,85,20.6%,52,1.4%,47,22.2%
Larry Sanders,21.9,MIL,Big,834,26,61.4%,12,6.8%,17,0.8%,47,22.2%
Luis Scola,30.5,HOU,Big,2408,60,73.6%,22,8.9%,81,2.2%,23,15.7%
Thabo Sefolosha,26.5,OKC,Wing,2043,32,74.7%,60,10.1%,12,0.5%,17,13.5%
Kevin Seraphin,20.9,WAS,Big,551,47,69.0%,31,10.4%,0,0.2%,8,7.1%
Ramon Sessions,24.6,CLE,Point,2049,52,82.8%,98,18.6%,95,2.8%,40,18.3%
Mustafa Shakur,26.2,WAS,Point,119,0,55.6%,83,11.6%,9,0.7%,43,20.0%
Craig Smith,27.0,LAC,Big,567,67,74.6%,69,16.9%,26,1.0%,56,23.5%
Ish Smith,22.3,HOU,Point,302,0,70.0%,31,5.0%,81,2.2%,0,0.0%
JR Smith,25.1,DEN,Wing,1859,27,73.1%,73,11.7%,88,1.8%,55,22.8%
Jason Smith,24.7,NOP,Big,1042,96,84.8%,21,8.9%,44,1.3%,20,14.3%
Josh Smith,24.9,ATL,Forward,2634,29,72.5%,75,13.3%,84,1.9%,69,24.7%
Marreese Speights,23.2,PHI,Big,675,67,74.6%,33,10.8%,48,1.4%,10,9.7%
Tiago Splitter,25.8,SAS,Big,631,9,52.9%,95,26.5%,97,3.0%,75,27.8%
DeShawn Stevenson,29.6,DAL,Wing,1123,43,76.7%,21,5.7%,42,1.0%,46,21.1%
Peja Stojakovic,33.4,DAL,Wing,496,0,93.8%,11,4.3%,4,0.3%,0,0.0%
Amar'e Stoudemire,28.0,NYK,Big,2863,84,79.2%,76,17.8%,83,2.4%,55,23.3%
Rodney Stuckey,24.5,DET,Point,2165,72,86.5%,100,19.1%,41,1.6%,79,27.2%
DaJuan Summers,22.8,DET,Wing,173,0,50.0%,44,7.9%,48,1.1%,0,0.0%
Jermaine Taylor,23.9,SAC,Wing,345,0,73.3%,14,4.8%,60,1.2%,18,14.3%
Jeff Teague,22.4,ATL,Point,848,35,80.0%,90,14.3%,28,1.2%,34,17.1%
Sebastian Telfair,25.4,MIN,Point,666,15,73.6%,57,8.5%,40,1.5%,43,20.0%
Garrett Temple,24.5,CHA,Combo,120,0,63.6%,39,9.1%,53,1.6%,0,0.0%
Jason Terry,33.1,DAL,Wing,2531,83,84.9%,31,6.7%,85,1.8%,55,22.7%
Hasheem Thabeet,23.7,MEM,Big,342,13,55.2%,91,24.4%,77,2.0%,10,9.1%
Kurt Thomas,38.1,CHI,Big,1152,30,62.5%,6,5.7%,53,1.4%,73,27.3%
Tyrus Thomas,24.2,CHA,Big,840,80,78.2%,72,17.2%,82,2.2%,72,27.0%
Jason Thompson,24.3,SAC,Big,1710,27,61.5%,65,15.9%,74,1.9%,46,22.1%
Al Thornton,26.9,GSW,Forward,302,80,82.9%,80,14.3%,63,1.4%,92,31.3%
Al Thornton,26.9,WAS,Wing,1050,35,75.2%,84,13.8%,51,1.1%,76,26.5%
Marcus Thornton,23.4,NOP,Wing,689,33,75.0%,40,7.7%,87,1.8%,41,20.0%
Marcus Thornton,23.4,SAC,Combo,1013,39,80.5%,33,8.2%,45,1.5%,43,20.0%
Anthony Tolliver,25.4,MIN,Forward,1303,68,79.8%,84,16.3%,69,1.5%,53,21.8%
Ronny Turiaf,27.8,NYK,Big,1125,27,61.5%,87,21.9%,50,1.4%,77,28.6%
Hedo Turkoglu,31.6,ORL,Wing,1899,11,66.9%,53,9.1%,45,1.1%,58,23.5%
Hedo Turkoglu,31.6,PHX,Forward,615,22,70.6%,22,6.1%,49,1.2%,33,16.7%
Evan Turner,22.0,PHI,Wing,1720,59,79.8%,51,9.0%,56,1.2%,76,26.5%
Ekpe Udoh,23.5,GSW,Big,983,38,66.7%,38,11.7%,74,1.9%,22,14.8%
Beno Udrih,28.3,SAC,Combo,2715,83,86.0%,53,9.7%,27,1.2%,84,31.0%
Ben Uzoh,22.6,BKN,Combo,382,0,55.3%,57,9.8%,49,1.6%,22,16.7%
Anderson Varejao,28.1,CLE,Big,991,38,66.7%,60,14.9%,58,1.5%,61,25.0%
Greivis Vasquez,23.8,MEM,Wing,804,48,77.5%,50,8.8%,80,1.6%,98,57.9%
Charlie Villanueva,26.2,DET,Big,1617,77,77.7%,13,7.0%,18,0.8%,29,17.6%
Sasha Vujacic,26.7,BKN,Wing,1578,86,85.1%,8,4.1%,78,1.5%,13,12.5%
Dwyane Wade,28.8,MIA,Wing,2809,37,76.0%,98,19.9%,94,2.1%,74,25.7%
Von Wafer,25.3,BOS,Wing,460,66,80.8%,62,10.3%,17,0.6%,56,23.1%
Henry Walker,23.1,NYK,Wing,751,17,69.0%,55,9.2%,8,0.4%,88,31.8%
John Wall,20.2,WAS,Point,2565,22,76.4%,93,15.6%,83,2.3%,52,20.4%
Ben Wallace,36.1,DET,Big,1236,1,33.3%,56,14.4%,47,1.3%,40,20.8%
Gerald Wallace,28.3,CHA,Forward,1868,34,74.2%,88,16.9%,88,2.1%,22,14.0%
Gerald Wallace,28.3,POR,Forward,815,49,76.1%,61,11.6%,98,2.7%,65,23.5%
Luke Walton,30.6,LAL,Forward,409,0,70.0%,6,3.4%,57,1.3%,0,0.0%
Willie Warren,21.0,LAC,Point,112,0,75.0%,81,11.1%,48,1.7%,0,0.0%
Hakim Warrick,28.3,PHX,Big,1338,55,71.8%,92,24.9%,76,2.0%,19,13.4%
CJ Watson,26.5,CHI,Point,1005,9,71.3%,66,9.2%,67,2.0%,21,13.9%
Earl Watson,31.4,UTA,Point,1494,7,69.4%,45,6.8%,29,1.2%,12,5.0%
Martell Webster,23.9,MIN,Wing,1038,50,77.7%,90,15.5%,71,1.4%,47,21.4%
Sonny Weems,24.3,TOR,Wing,1394,38,76.1%,40,7.6%,27,0.7%,52,22.5%
David West,30.2,NOP,Big,2445,89,80.7%,47,12.7%,80,2.1%,31,18.4%
Delonte West,27.3,BOS,Combo,433,0,86.7%,4,4.2%,29,1.3%,96,40.0%
Mario West,26.4,BKN,Wing,103,0,50.0%,22,5.9%,65,1.4%,0,0.0%
Russell Westbrook,22.0,OKC,Point,2831,61,84.1%,95,16.5%,88,2.4%,31,16.6%
DJ White,24.2,CHA,Big,444,76,77.4%,60,14.9%,43,1.3%,23,16.0%
DJ White,24.2,OKC,Big,152,0,100.0%,1,2.4%,1,0.3%,0,0.0%
Chris Wilcox,28.2,DET,Big,951,10,53.0%,55,14.1%,34,1.1%,96,37.0%
Damien Wilkins,30.8,ATL,Wing,583,3,63.6%,92,16.3%,20,0.7%,12,9.1%
Deron Williams,26.3,BKN,Combo,455,34,79.3%,84,14.8%,69,1.9%,47,21.4%
Deron Williams,26.3,UTA,Combo,2000,76,85.4%,92,15.4%,98,2.8%,69,24.6%
Jason Williams,35.0,MEM,Point,116,0,0.0%,0,0.0%,2,0.4%,98,0.0%
Jason Williams,35.0,ORL,Combo,154,0,0.0%,0,0.0%,0,0.0%,100,0.0%
Jawad Williams,27.7,CLE,Forward,341,0,72.7%,8,3.6%,24,0.9%,71,25.0%
Lou Williams,24.0,PHI,Point,1704,50,82.3%,91,15.5%,93,2.6%,38,18.2%
Marvin Williams,24.4,ATL,Forward,1827,93,84.8%,59,11.5%,71,1.5%,78,27.7%
Mo Williams,27.9,CLE,Point,1062,59,84.0%,38,6.4%,59,1.8%,16,9.7%
Mo Williams,27.9,LAC,Point,722,85,88.0%,55,8.4%,45,1.6%,69,25.0%
Reggie Williams,24.1,GSW,Wing,1549,28,73.6%,60,10.1%,59,1.2%,60,23.7%
Shawne Williams,24.7,NYK,Big,1305,95,83.7%,6,5.8%,7,0.7%,83,30.4%
Shelden Williams,27.0,DEN,Big,675,58,73.0%,28,9.9%,59,1.5%,47,22.2%
Shelden Williams,27.0,NYK,Big,182,90,80.8%,99,30.4%,25,1.0%,8,7.1%
Terrence Williams,23.3,BKN,Wing,191,0,50.0%,9,4.2%,54,1.2%,0,0.0%
Metta World Peace,31.0,LAL,Wing,2405,13,67.6%,50,8.9%,55,1.2%,24,15.9%
Brandan Wright,23.1,BKN,Big,155,0,80.0%,56,14.5%,5,0.6%,15,12.5%
Brandan Wright,23.1,GSW,Big,163,0,53.8%,42,12.3%,84,2.4%,98,42.9%
Dorell Wright,24.9,GSW,Forward,3131,63,78.6%,37,7.9%,18,0.8%,25,14.4%
Julian Wright,23.5,TOR,Forward,690,0,50.0%,53,11.0%,4,0.5%,16,11.8%
Jianlian Yi,23.0,WAS,Big,1061,48,69.9%,25,9.4%,26,1.0%,7,5.9%
Nick Young,25.4,WAS,Wing,1983,70,81.4%,58,9.3%,62,1.2%,34,18.5%
Sam Young,25.4,MEM,Wing,1528,41,76.4%,67,10.7%,14,0.5%,67,25.0%
Thaddeus Young,22.4,PHI,Big,2101,50,70.5%,32,10.5%,33,1.1%,90,33.3%
