Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Ime Udoka,30.2,SAS,Forward,1224,65,50.7%,37,45.9%,69,37.9%,53,75.4%,10,84%,32,71%,22,77%,8,100%
Beno Udrih,25.3,SAC,Point,2062,77,50.9%,69,48.5%,77,41.1%,69,84.8%,63,37%,53,25%,48,27%,17,94%
Anderson Varejao,25.1,CLE,Big,1307,33,46.6%,33,46.6%,0,0.0%,23,58.1%,65,64%,50,62%,53,67%,0,0%
Jacque Vaughn,32.7,SAS,Point,1065,16,41.8%,19,41.0%,0,50.0%,29,76.9%,44,45%,45,26%,6,59%,86,67%
Charlie Villanueva,23.2,MIL,Big,1733,41,47.4%,42,47.5%,39,31.4%,81,78.8%,60,65%,90,47%,49,69%,91,98%
Jake Voskuhl,30.0,MIL,Big,323,39,47.1%,39,47.1%,0,0.0%,0,80.0%,31,72%,71,57%,1,100%,0,0%
Sasha Vujacic,23.6,LAL,Wing,1210,92,57.2%,51,45.9%,94,43.9%,74,81.9%,5,89%,11,71%,10,81%,36,97%
Dwyane Wade,25.8,MIA,Combo,1949,54,48.4%,80,48.5%,22,31.0%,24,75.7%,94,29%,74,31%,82,25%,96,45%
Antoine Walker,31.2,MIN,Forward,878,22,44.9%,17,40.3%,29,33.0%,2,53.0%,83,57%,97,30%,98,11%,50,97%
Ben Wallace,33.1,CLE,Big,574,28,45.7%,28,45.7%,0,0.0%,5,43.2%,35,70%,7,76%,99,0%,0,0%
Ben Wallace,33.1,CHI,Big,1624,6,37.5%,7,37.8%,0,0.0%,4,42.4%,42,68%,29,70%,67,61%,0,0%
Gerald Wallace,25.3,CHA,Forward,2369,52,49.1%,63,49.1%,27,32.7%,32,73.1%,80,58%,85,41%,33,73%,58,96%
Rasheed Wallace,33.1,DET,Big,2337,54,49.7%,40,47.5%,68,35.8%,78,76.7%,39,69%,58,60%,79,56%,93,97%
Luke Walton,27.6,LAL,Forward,1680,37,48.2%,47,47.5%,39,34.2%,21,70.4%,50,69%,18,73%,63,57%,72,93%
Hakim Warrick,25.3,MEM,Big,1702,64,51.3%,70,52.0%,25,26.3%,61,71.4%,60,65%,71,57%,40,73%,97,90%
Darius Washington,21.9,SAS,Combo,115,66,50.0%,88,50.0%,0,33.3%,0,28.6%,46,50%,44,44%,10,50%,84,67%
CJ Watson,23.5,GSW,Point,313,30,45.7%,56,45.9%,15,30.0%,38,77.8%,47,44%,19,42%,55,25%,5,100%
Earl Watson,28.4,OKC,Point,2254,55,49.0%,59,47.4%,58,37.8%,33,77.0%,89,26%,88,13%,73,18%,52,83%
Chris Webber,34.7,GSW,Big,125,47,48.4%,48,48.4%,0,0.0%,0,41.7%,4,87%,3,83%,9,89%,0,0%
Martell Webster,20.9,POR,Wing,2098,71,51.7%,31,44.3%,69,39.6%,30,74.7%,12,81%,32,62%,24,73%,43,96%
Bonzi Wells,31.1,HOU,Wing,1102,20,44.3%,34,44.7%,6,25.8%,3,63.5%,41,67%,28,64%,30,70%,77,88%
Bonzi Wells,31.1,NOP,Wing,436,54,50.0%,81,50.3%,0,30.0%,5,65.4%,34,71%,7,74%,40,60%,3,100%
David West,27.2,NOP,Big,2867,49,48.5%,53,48.7%,11,25.0%,95,84.9%,86,57%,86,51%,71,60%,75,100%
Delonte West,24.3,OKC,Combo,672,14,41.7%,16,38.9%,40,34.7%,5,65.7%,100,22%,96,18%,98,15%,94,47%
Delonte West,24.3,CLE,Point,801,67,50.2%,61,47.6%,53,36.7%,40,78.8%,34,50%,25,37%,42,29%,34,90%
Mario West,23.4,ATL,Combo,206,56,48.5%,88,50.0%,0,0.0%,0,65.0%,22,63%,8,57%,0,100%,0,0%
Chris Wilcox,25.2,OKC,Big,1719,75,52.5%,75,52.6%,0,0.0%,42,64.6%,55,66%,25,70%,80,55%,0,0%
Damien Wilkins,27.8,OKC,Wing,1783,21,44.5%,28,42.7%,25,33.3%,23,73.2%,84,52%,76,42%,72,42%,55,92%
Aaron Williams,36.1,LAC,Big,293,52,49.1%,54,49.1%,0,0.0%,0,77.8%,89,56%,93,45%,62,63%,0,0%
Deron Williams,23.3,UTA,Point,3045,92,54.8%,97,53.3%,75,41.0%,48,80.4%,59,38%,27,37%,39,30%,88,65%
Jason Williams,32.0,MIA,Point,1881,42,47.9%,30,41.8%,49,35.9%,81,86.3%,61,37%,92,9%,83,14%,84,67%
Lou Williams,21.0,PHI,Combo,1761,38,45.7%,48,43.2%,60,37.1%,37,78.5%,80,36%,80,30%,76,25%,70,76%
Marcus Williams,21.9,BKN,Combo,800,50,47.6%,8,37.0%,76,39.7%,55,81.0%,46,50%,48,40%,94,18%,64,78%
Marvin Williams,21.4,ATL,Forward,2748,28,46.3%,38,46.6%,0,0.0%,81,82.2%,37,75%,35,69%,17,79%,0,0%
Mo Williams,24.9,MIL,Point,2398,89,54.1%,91,51.5%,79,41.3%,75,85.5%,70,34%,59,24%,64,22%,63,81%
Sean Williams,21.1,BKN,Big,1221,79,53.4%,79,53.4%,0,0.0%,26,59.0%,9,81%,6,81%,18,83%,0,0%
Shawne Williams,21.7,IND,Forward,912,48,48.6%,50,47.7%,31,33.3%,28,71.6%,62,67%,63,56%,68,53%,63,95%
Shelden Williams,24.0,SAC,Big,337,42,47.5%,40,47.5%,0,0.0%,45,66.7%,80,60%,79,55%,56,67%,0,0%
Shelden Williams,24.0,ATL,Big,374,9,38.8%,9,38.8%,0,0.0%,38,63.4%,48,67%,80,53%,29,78%,0,0%
Metta World Peace,28.0,SAC,Forward,2165,60,49.9%,48,47.6%,73,38.4%,30,71.8%,97,37%,90,34%,93,22%,98,71%
Antoine Wright,23.7,DAL,Wing,139,54,50.0%,19,41.7%,0,60.0%,0,50.0%,78,54%,95,25%,1,100%,3,100%
Antoine Wright,23.7,BKN,Wing,1016,28,45.6%,60,47.0%,9,28.1%,14,70.7%,17,78%,15,70%,21,76%,3,100%
Brandan Wright,20.1,GSW,Big,293,92,58.8%,91,58.8%,0,0.0%,37,63.3%,36,70%,9,76%,74,59%,0,0%
Dorell Wright,21.9,MIA,Forward,1065,58,49.8%,70,49.6%,0,36.4%,79,82.1%,28,78%,50,60%,12,86%,8,100%
Julian Wright,20.5,NOP,Forward,572,95,57.3%,97,56.3%,86,41.7%,4,64.1%,30,78%,27,72%,13,83%,8,100%
Lorenzen Wright,32.0,ATL,Big,147,1,29.4%,1,29.4%,0,0.0%,0,50.0%,99,40%,97,33%,85,50%,0,0%
Jianlian Yi,20.0,MIL,Big,1601,17,42.5%,16,42.3%,43,31.6%,92,84.1%,15,78%,53,61%,14,86%,98,83%
Nick Young,22.4,WAS,Wing,1046,52,49.7%,44,45.4%,99,44.7%,75,82.0%,95,37%,81,39%,98,16%,68,89%
Thaddeus Young,19.4,PHI,Forward,1461,83,53.6%,95,53.6%,47,35.3%,38,74.2%,63,66%,43,62%,38,71%,8,100%
